category,meta_cat,group_num,year,gross_inv_ipd
Federal,Total basic infrastructure,3,1979,29.896041811144585
Federal,Total basic infrastructure,3,1980,33.61339583728404
Federal,Total basic infrastructure,3,1981,37.328566981307674
Federal,Total basic infrastructure,3,1982,40.139364256808385
Federal,Total basic infrastructure,3,1983,40.69571266035592
Federal,Total basic infrastructure,3,1984,41.17348335049981
Federal,Total basic infrastructure,3,1985,41.30850590070424
Federal,Total basic infrastructure,3,1986,42.21459078473649
Federal,Total basic infrastructure,3,1987,42.83536568316816
Federal,Total basic infrastructure,3,1988,43.39747695399156
Federal,Total basic infrastructure,3,1989,45.132729798609645
Federal,Total basic infrastructure,3,1990,46.517231870700726
Federal,Total basic infrastructure,3,1991,47.473175123187836
Federal,Total basic infrastructure,3,1992,48.517040982836726
Federal,Total basic infrastructure,3,1993,49.26656389555488
Federal,Total basic infrastructure,3,1994,50.485908940687985
Federal,Total basic infrastructure,3,1995,52.17300778664365
Federal,Total basic infrastructure,3,1996,52.532875040264216
Federal,Total basic infrastructure,3,1997,53.52057889198638
Federal,Total basic infrastructure,3,1998,54.75579591021524
Federal,Total basic infrastructure,3,1999,56.33627578964004
Federal,Total basic infrastructure,3,2000,58.14458089669723
Federal,Total basic infrastructure,3,2001,60.04923827820867
Federal,Total basic infrastructure,3,2002,60.97532023530561
Federal,Total basic infrastructure,3,2003,63.61439324537081
Federal,Total basic infrastructure,3,2004,65.89085164711416
Federal,Total basic infrastructure,3,2005,73.05266696282928
Federal,Total basic infrastructure,3,2006,78.70631936573623
Federal,Total basic infrastructure,3,2007,83.46994456437933
Federal,Total basic infrastructure,3,2008,89.3097368395924
Federal,Total basic infrastructure,3,2009,91.01467846305124
Federal,Total basic infrastructure,3,2010,91.96930464154917
Federal,Total basic infrastructure,3,2011,95.88180133290763
Federal,Total basic infrastructure,3,2012,100
Federal,Total basic infrastructure,3,2013,102.0915727376933
Federal,Total basic infrastructure,3,2014,103.70330606139724
Federal,Total basic infrastructure,3,2015,105.0994453424057
Federal,Total basic infrastructure,3,2016,105.11125098464508
Federal,Total basic infrastructure,3,2017,107.67273206588186
S&L,Total basic infrastructure,3,1947,6.761621072039431
S&L,Total basic infrastructure,3,1948,7.583159843148072
S&L,Total basic infrastructure,3,1949,7.448565444095334
S&L,Total basic infrastructure,3,1950,6.956338779322388
S&L,Total basic infrastructure,3,1951,8.202047927495501
S&L,Total basic infrastructure,3,1952,8.436470607973959
S&L,Total basic infrastructure,3,1953,8.299988883491375
S&L,Total basic infrastructure,3,1954,7.955692716627628
S&L,Total basic infrastructure,3,1955,7.846271565151933
S&L,Total basic infrastructure,3,1956,8.774985687242353
S&L,Total basic infrastructure,3,1957,9.169109186939737
S&L,Total basic infrastructure,3,1958,9.01105462265134
S&L,Total basic infrastructure,3,1959,8.839762681956772
S&L,Total basic infrastructure,3,1960,8.635678868042968
S&L,Total basic infrastructure,3,1961,8.672469584528423
S&L,Total basic infrastructure,3,1962,8.881276571411199
S&L,Total basic infrastructure,3,1963,9.128333387869386
S&L,Total basic infrastructure,3,1964,9.294021168653682
S&L,Total basic infrastructure,3,1965,9.603310599904566
S&L,Total basic infrastructure,3,1966,10.00158138481731
S&L,Total basic infrastructure,3,1967,10.395160910126625
S&L,Total basic infrastructure,3,1968,10.934485235609603
S&L,Total basic infrastructure,3,1969,11.58543525931476
S&L,Total basic infrastructure,3,1970,12.755638858660667
S&L,Total basic infrastructure,3,1971,13.73973912752815
S&L,Total basic infrastructure,3,1972,14.53136231753045
S&L,Total basic infrastructure,3,1973,15.780077644631268
S&L,Total basic infrastructure,3,1974,19.882495893174053
S&L,Total basic infrastructure,3,1975,22.114249309435614
S&L,Total basic infrastructure,3,1976,22.262375432852153
S&L,Total basic infrastructure,3,1977,22.512797799160712
S&L,Total basic infrastructure,3,1978,23.450543431987263
S&L,Total basic infrastructure,3,1979,25.398450321900096
S&L,Total basic infrastructure,3,1980,29.21690618610698
S&L,Total basic infrastructure,3,1981,33.25388293240358
S&L,Total basic infrastructure,3,1982,35.80804521274791
S&L,Total basic infrastructure,3,1983,35.811607606772725
S&L,Total basic infrastructure,3,1984,35.149702999121544
S&L,Total basic infrastructure,3,1985,35.52180105884876
S&L,Total basic infrastructure,3,1986,36.80471027862825
S&L,Total basic infrastructure,3,1987,38.311620528109565
S&L,Total basic infrastructure,3,1988,39.00425987087879
S&L,Total basic infrastructure,3,1989,39.768738319857626
S&L,Total basic infrastructure,3,1990,41.192219243166264
S&L,Total basic infrastructure,3,1991,41.78474219706833
S&L,Total basic infrastructure,3,1992,41.85767479662341
S&L,Total basic infrastructure,3,1993,42.35128801724873
S&L,Total basic infrastructure,3,1994,43.07210426763405
S&L,Total basic infrastructure,3,1995,45.032002737997246
S&L,Total basic infrastructure,3,1996,46.86988010132646
S&L,Total basic infrastructure,3,1997,48.82124598742245
S&L,Total basic infrastructure,3,1998,49.819803120501966
S&L,Total basic infrastructure,3,1999,51.39032481500584
S&L,Total basic infrastructure,3,2000,53.65991700446837
S&L,Total basic infrastructure,3,2001,55.30518750310672
S&L,Total basic infrastructure,3,2002,57.119870622195876
S&L,Total basic infrastructure,3,2003,58.50145823164573
S&L,Total basic infrastructure,3,2004,61.66173654751192
S&L,Total basic infrastructure,3,2005,68.34861126198895
S&L,Total basic infrastructure,3,2006,74.78233044523496
S&L,Total basic infrastructure,3,2007,82.99019363749743
S&L,Total basic infrastructure,3,2008,88.9377861574756
S&L,Total basic infrastructure,3,2009,90.00737715648556
S&L,Total basic infrastructure,3,2010,91.59107862003798
S&L,Total basic infrastructure,3,2011,95.63801582327041
S&L,Total basic infrastructure,3,2012,99.99999999999997
S&L,Total basic infrastructure,3,2013,102.35893350159726
S&L,Total basic infrastructure,3,2014,104.01160125069427
S&L,Total basic infrastructure,3,2015,104.69923853584496
S&L,Total basic infrastructure,3,2016,105.36768139963306
S&L,Total basic infrastructure,3,2017,108.50847740596916
Water,Basic,4,1947,6.495631910471715
Water,Basic,4,1948,7.396716325438621
Water,Basic,4,1949,7.568579298373401
Water,Basic,4,1950,7.925476771657502
Water,Basic,4,1951,8.47261310337854
Water,Basic,4,1952,8.744023514779967
Water,Basic,4,1953,9.1852415877652
Water,Basic,4,1954,9.340624012255267
Water,Basic,4,1955,9.631180457635807
Water,Basic,4,1956,10.380322054482836
Water,Basic,4,1957,10.991756922119231
Water,Basic,4,1958,11.28123287182113
Water,Basic,4,1959,11.054499207497686
Water,Basic,4,1960,11.094855982921395
Water,Basic,4,1961,11.182941234933564
Water,Basic,4,1962,11.122415458210327
Water,Basic,4,1963,11.127366854680528
Water,Basic,4,1964,11.045024518260083
Water,Basic,4,1965,11.359459925572354
Water,Basic,4,1966,11.644934850660823
Water,Basic,4,1967,11.855747514682461
Water,Basic,4,1968,12.385199656638203
Water,Basic,4,1969,12.923050903863409
Water,Basic,4,1970,13.751018245110542
Water,Basic,4,1971,14.895992616457686
Water,Basic,4,1972,16.005227964393352
Water,Basic,4,1973,17.168342129297706
Water,Basic,4,1974,19.998053652372352
Water,Basic,4,1975,23.674676247749165
Water,Basic,4,1976,24.844967515685155
Water,Basic,4,1977,25.87875599447191
Water,Basic,4,1978,28.180733576186313
Water,Basic,4,1979,30.944653806698796
Water,Basic,4,1980,34.486107041357286
Water,Basic,4,1981,37.12235271105563
Water,Basic,4,1982,38.40167900291483
Water,Basic,4,1983,39.52770498272409
Water,Basic,4,1984,40.53348427805421
Water,Basic,4,1985,41.321414700553085
Water,Basic,4,1986,42.31999082075614
Water,Basic,4,1987,43.171740259580424
Water,Basic,4,1988,44.44129536048743
Water,Basic,4,1989,45.71830021772682
Water,Basic,4,1990,46.77167641748897
Water,Basic,4,1991,46.848517964814526
Water,Basic,4,1992,47.638169022179106
Water,Basic,4,1993,49.48730689442535
Water,Basic,4,1994,51.40015917803661
Water,Basic,4,1995,52.990577655238425
Water,Basic,4,1996,54.342693341410495
Water,Basic,4,1997,55.78691132071819
Water,Basic,4,1998,56.54048897092695
Water,Basic,4,1999,58.51945654554147
Water,Basic,4,2000,60.971045691214734
Water,Basic,4,2001,63.31579488931217
Water,Basic,4,2002,64.5725945082837
Water,Basic,4,2003,65.72730397913999
Water,Basic,4,2004,69.71263631290768
Water,Basic,4,2005,75.94505082402648
Water,Basic,4,2006,81.6898767765202
Water,Basic,4,2007,86.89368298969828
Water,Basic,4,2008,90.20083241433355
Water,Basic,4,2009,90.19498587167905
Water,Basic,4,2010,92.95936995626838
Water,Basic,4,2011,96.67493570255209
Water,Basic,4,2012,100
Water,Basic,4,2013,101.67380326128925
Water,Basic,4,2014,104.47584443293914
Water,Basic,4,2015,106.97075080884669
Water,Basic,4,2016,108.78646025001315
Water,Basic,4,2017,111.74951840991199
Sewer,Basic,4,1947,6.259584820167877
Sewer,Basic,4,1948,7.128635878999358
Sewer,Basic,4,1949,7.323452568468122
Sewer,Basic,4,1950,7.68325238591643
Sewer,Basic,4,1951,8.193594497776562
Sewer,Basic,4,1952,8.448912695162578
Sewer,Basic,4,1953,8.88874179069651
Sewer,Basic,4,1954,9.063987198864751
Sewer,Basic,4,1955,9.353751369277516
Sewer,Basic,4,1956,10.05901642679879
Sewer,Basic,4,1957,10.68723798947922
Sewer,Basic,4,1958,10.988865535717492
Sewer,Basic,4,1959,9.40317925328586
Sewer,Basic,4,1960,9.423710328620894
Sewer,Basic,4,1961,9.50912374141491
Sewer,Basic,4,1962,9.782779289282772
Sewer,Basic,4,1963,9.987384052260941
Sewer,Basic,4,1964,10.159716723192542
Sewer,Basic,4,1965,10.309700580873951
Sewer,Basic,4,1966,10.664648998254517
Sewer,Basic,4,1967,11.017284772636094
Sewer,Basic,4,1968,11.503699049288993
Sewer,Basic,4,1969,12.313240638269175
Sewer,Basic,4,1970,13.33937525700761
Sewer,Basic,4,1971,14.769834096383699
Sewer,Basic,4,1972,16.346617356154763
Sewer,Basic,4,1973,17.581671838608464
Sewer,Basic,4,1974,20.132487503011657
Sewer,Basic,4,1975,22.75147563010963
Sewer,Basic,4,1976,24.200698754378315
Sewer,Basic,4,1977,25.999147908100117
Sewer,Basic,4,1978,28.411185265091287
Sewer,Basic,4,1979,31.215126810360417
Sewer,Basic,4,1980,34.77300526498218
Sewer,Basic,4,1981,37.271269358940486
Sewer,Basic,4,1982,38.43111104730231
Sewer,Basic,4,1983,39.64266383041675
Sewer,Basic,4,1984,40.737101207162134
Sewer,Basic,4,1985,41.630236496393955
Sewer,Basic,4,1986,42.54315134726092
Sewer,Basic,4,1987,43.32248405393537
Sewer,Basic,4,1988,44.61443774733604
Sewer,Basic,4,1989,45.93517379230005
Sewer,Basic,4,1990,46.92856834678022
Sewer,Basic,4,1991,46.93378156533429
Sewer,Basic,4,1992,47.77969568567492
Sewer,Basic,4,1993,49.69328261169977
Sewer,Basic,4,1994,51.663832881524584
Sewer,Basic,4,1995,53.19860915690953
Sewer,Basic,4,1996,54.495039512743496
Sewer,Basic,4,1997,55.84973448373539
Sewer,Basic,4,1998,56.53480068613194
Sewer,Basic,4,1999,58.5474384534895
Sewer,Basic,4,2000,60.97617154067564
Sewer,Basic,4,2001,63.293550731514415
Sewer,Basic,4,2002,64.49391431387393
Sewer,Basic,4,2003,65.64602352524722
Sewer,Basic,4,2004,69.65782520570842
Sewer,Basic,4,2005,75.82950729614888
Sewer,Basic,4,2006,81.51134531140242
Sewer,Basic,4,2007,86.92555070443754
Sewer,Basic,4,2008,90.24356604418712
Sewer,Basic,4,2009,90.19133828146398
Sewer,Basic,4,2010,92.90342313402078
Sewer,Basic,4,2011,96.68427138534949
Sewer,Basic,4,2012,100
Sewer,Basic,4,2013,101.73225728698098
Sewer,Basic,4,2014,104.50949064329724
Sewer,Basic,4,2015,107.00010591483576
Sewer,Basic,4,2016,108.79123586931361
Sewer,Basic,4,2017,111.81184623640412
Conservation and development,Basic,4,1947,7.853733405855041
Conservation and development,Basic,4,1948,8.498204074114387
Conservation and development,Basic,4,1949,8.672534877874385
Conservation and development,Basic,4,1950,8.194356794901553
Conservation and development,Basic,4,1951,8.549122295119304
Conservation and development,Basic,4,1952,8.836170799225055
Conservation and development,Basic,4,1953,9.045477468188592
Conservation and development,Basic,4,1954,8.98688607200854
Conservation and development,Basic,4,1955,8.983191818933806
Conservation and development,Basic,4,1956,9.722093261871525
Conservation and development,Basic,4,1957,10.381658918375408
Conservation and development,Basic,4,1958,10.393707001002433
Conservation and development,Basic,4,1959,10.273458255556692
Conservation and development,Basic,4,1960,10.310030294745301
Conservation and development,Basic,4,1961,10.516938263904692
Conservation and development,Basic,4,1962,10.733418178448458
Conservation and development,Basic,4,1963,10.980157800553533
Conservation and development,Basic,4,1964,11.215024139563551
Conservation and development,Basic,4,1965,11.502003081209672
Conservation and development,Basic,4,1966,11.86498345513721
Conservation and development,Basic,4,1967,12.306445762137223
Conservation and development,Basic,4,1968,12.888233366523364
Conservation and development,Basic,4,1969,13.612964349710522
Conservation and development,Basic,4,1970,14.642586775455147
Conservation and development,Basic,4,1971,15.831936794590511
Conservation and development,Basic,4,1972,16.995985512361493
Conservation and development,Basic,4,1973,18.058671206383167
Conservation and development,Basic,4,1974,19.992303476263228
Conservation and development,Basic,4,1975,23.598711747473132
Conservation and development,Basic,4,1976,25.466042064272354
Conservation and development,Basic,4,1977,26.986026668124918
Conservation and development,Basic,4,1978,28.570558524473633
Conservation and development,Basic,4,1979,31.089295985301803
Conservation and development,Basic,4,1980,34.532029338130236
Conservation and development,Basic,4,1981,38.04899529131703
Conservation and development,Basic,4,1982,40.72403100509536
Conservation and development,Basic,4,1983,41.46705150603619
Conservation and development,Basic,4,1984,41.76821139322674
Conservation and development,Basic,4,1985,42.37354941159339
Conservation and development,Basic,4,1986,43.115538561131395
Conservation and development,Basic,4,1987,43.82914333451801
Conservation and development,Basic,4,1988,44.88526887370818
Conservation and development,Basic,4,1989,46.55431509660685
Conservation and development,Basic,4,1990,48.21704066770318
Conservation and development,Basic,4,1991,49.65623561233172
Conservation and development,Basic,4,1992,50.37416199507124
Conservation and development,Basic,4,1993,51.27486634649864
Conservation and development,Basic,4,1994,52.984710273413626
Conservation and development,Basic,4,1995,54.83513299500523
Conservation and development,Basic,4,1996,56.43331272943725
Conservation and development,Basic,4,1997,58.30264527962784
Conservation and development,Basic,4,1998,59.33683916274245
Conservation and development,Basic,4,1999,60.62555866228715
Conservation and development,Basic,4,2000,62.60804725763226
Conservation and development,Basic,4,2001,64.06325401082414
Conservation and development,Basic,4,2002,65.07078288940663
Conservation and development,Basic,4,2003,66.97947486549346
Conservation and development,Basic,4,2004,70.29424881346522
Conservation and development,Basic,4,2005,76.14812482783047
Conservation and development,Basic,4,2006,80.90597106125676
Conservation and development,Basic,4,2007,84.72751767003611
Conservation and development,Basic,4,2008,89.12638918419637
Conservation and development,Basic,4,2009,91.59674961788876
Conservation and development,Basic,4,2010,91.90162870269842
Conservation and development,Basic,4,2011,95.89109249939058
Conservation and development,Basic,4,2012,100
Conservation and development,Basic,4,2013,101.97079617049451
Conservation and development,Basic,4,2014,103.57800885603521
Conservation and development,Basic,4,2015,104.61041760228314
Conservation and development,Basic,4,2016,104.28145131556363
Conservation and development,Basic,4,2017,107.02709159374054
Power,Basic,4,1947,7.1388716564495605
Power,Basic,4,1948,7.568078944036021
Power,Basic,4,1949,7.58396485848584
Power,Basic,4,1950,8.081237182506053
Power,Basic,4,1951,9.096489584801338
Power,Basic,4,1952,9.417801444369891
Power,Basic,4,1953,9.807527377088167
Power,Basic,4,1954,10.168407197772103
Power,Basic,4,1955,10.421617129818765
Power,Basic,4,1956,11.580895036104199
Power,Basic,4,1957,12.446148743310609
Power,Basic,4,1958,12.325306418815535
Power,Basic,4,1959,12.662806971653826
Power,Basic,4,1960,12.83738392294681
Power,Basic,4,1961,12.584557603769486
Power,Basic,4,1962,12.609329414130599
Power,Basic,4,1963,12.450067397340307
Power,Basic,4,1964,12.483330040060457
Power,Basic,4,1965,12.691985498902916
Power,Basic,4,1966,13.171948696298836
Power,Basic,4,1967,13.273647320243235
Power,Basic,4,1968,13.593734262804025
Power,Basic,4,1969,14.424995250066752
Power,Basic,4,1970,15.375175883254347
Power,Basic,4,1971,16.397189500073235
Power,Basic,4,1972,17.085439543707363
Power,Basic,4,1973,18.24218540950005
Power,Basic,4,1974,20.821517512966654
Power,Basic,4,1975,23.856862063033276
Power,Basic,4,1976,25.443367474220008
Power,Basic,4,1977,28.278742077196878
Power,Basic,4,1978,30.099623791087716
Power,Basic,4,1979,32.80412868041746
Power,Basic,4,1980,35.890355570990586
