year,semi_final,edition,jury_or_televoting,from_country,to_country,points,duplicate
2014,f,2014f,J,Greece,Austria,12,NA
2014,f,2014f,J,Greece,Azerbaijan,0,NA
2014,f,2014f,J,Greece,Belarus,0,NA
2014,f,2014f,J,Greece,Denmark,0,NA
2014,f,2014f,J,Greece,Finland,0,NA
2014,f,2014f,J,Greece,France,0,NA
2014,f,2014f,J,Greece,Germany,0,NA
2014,f,2014f,J,Greece,Greece,0,x
2014,f,2014f,J,Greece,Hungary,6,NA
2014,f,2014f,J,Greece,Iceland,0,NA
2014,f,2014f,J,Greece,Italy,0,NA
2014,f,2014f,J,Greece,Malta,0,NA
2014,f,2014f,J,Greece,Montenegro,0,NA
2014,f,2014f,J,Greece,Norway,3,NA
2014,f,2014f,J,Greece,Poland,1,NA
2014,f,2014f,J,Greece,Romania,0,NA
2014,f,2014f,J,Greece,Russia,10,NA
2014,f,2014f,J,Greece,San Marino,0,NA
2014,f,2014f,J,Greece,Slovenia,0,NA
2014,f,2014f,J,Greece,Spain,0,NA
2014,f,2014f,J,Greece,Sweden,2,NA
2014,f,2014f,J,Greece,Switzerland,4,NA
2014,f,2014f,J,Greece,The Netherlands,8,NA
2014,f,2014f,J,Greece,Ukraine,5,NA
2014,f,2014f,J,Greece,United Kingdom,0,NA
2014,f,2014f,J,Hungary,Armenia,7,NA
2014,f,2014f,J,Hungary,Austria,10,NA
2014,f,2014f,J,Hungary,Azerbaijan,0,NA
2014,f,2014f,J,Hungary,Belarus,0,NA
2014,f,2014f,J,Hungary,Denmark,0,NA
2014,f,2014f,J,Hungary,Finland,6,NA
2014,f,2014f,J,Hungary,France,0,NA
2014,f,2014f,J,Hungary,Germany,0,NA
2014,f,2014f,J,Hungary,Greece,0,NA
2014,f,2014f,J,Hungary,Hungary,0,x
2014,f,2014f,J,Hungary,Iceland,5,NA
2014,f,2014f,J,Hungary,Italy,0,NA
2014,f,2014f,J,Hungary,Malta,0,NA
2014,f,2014f,J,Hungary,Montenegro,0,NA
2014,f,2014f,J,Hungary,Norway,0,NA
2014,f,2014f,J,Hungary,Poland,3,NA
2014,f,2014f,J,Hungary,Romania,0,NA
2014,f,2014f,J,Hungary,Russia,0,NA
2014,f,2014f,J,Hungary,San Marino,4,NA
2014,f,2014f,J,Hungary,Slovenia,0,NA
2014,f,2014f,J,Hungary,Spain,0,NA
2014,f,2014f,J,Hungary,Sweden,8,NA
2014,f,2014f,J,Hungary,Switzerland,1,NA
2014,f,2014f,J,Hungary,The Netherlands,12,NA
2014,f,2014f,J,Hungary,Ukraine,2,NA
2014,f,2014f,J,Hungary,United Kingdom,0,NA
2014,f,2014f,J,Iceland,Armenia,2,NA
2014,f,2014f,J,Iceland,Austria,10,NA
2014,f,2014f,J,Iceland,Azerbaijan,0,NA
2014,f,2014f,J,Iceland,Belarus,0,NA
2014,f,2014f,J,Iceland,Denmark,8,NA
2014,f,2014f,J,Iceland,Finland,5,NA
2014,f,2014f,J,Iceland,France,0,NA
2014,f,2014f,J,Iceland,Germany,0,NA
2014,f,2014f,J,Iceland,Greece,0,NA
2014,f,2014f,J,Iceland,Hungary,6,NA
2014,f,2014f,J,Iceland,Iceland,0,x
2014,f,2014f,J,Iceland,Italy,0,NA
2014,f,2014f,J,Iceland,Malta,0,NA
2014,f,2014f,J,Iceland,Montenegro,0,NA
2014,f,2014f,J,Iceland,Norway,1,NA
2014,f,2014f,J,Iceland,Poland,3,NA
2014,f,2014f,J,Iceland,Romania,0,NA
2014,f,2014f,J,Iceland,Russia,0,NA
2014,f,2014f,J,Iceland,San Marino,0,NA
2014,f,2014f,J,Iceland,Slovenia,0,NA
2014,f,2014f,J,Iceland,Spain,0,NA
2014,f,2014f,J,Iceland,Sweden,7,NA
2014,f,2014f,J,Iceland,Switzerland,0,NA
2014,f,2014f,J,Iceland,The Netherlands,12,NA
2014,f,2014f,J,Iceland,Ukraine,0,NA
2014,f,2014f,J,Iceland,United Kingdom,4,NA
2014,f,2014f,J,Ireland,Armenia,0,NA
2014,f,2014f,J,Ireland,Austria,12,NA
2014,f,2014f,J,Ireland,Azerbaijan,0,NA
2014,f,2014f,J,Ireland,Belarus,0,NA
2014,f,2014f,J,Ireland,Denmark,0,NA
2014,f,2014f,J,Ireland,Finland,0,NA
2014,f,2014f,J,Ireland,France,0,NA
2014,f,2014f,J,Ireland,Germany,0,NA
2014,f,2014f,J,Ireland,Greece,0,NA
2014,f,2014f,J,Ireland,Hungary,1,NA
2014,f,2014f,J,Ireland,Iceland,0,NA
2014,f,2014f,J,Ireland,Italy,0,NA
2014,f,2014f,J,Ireland,Malta,3,NA
2014,f,2014f,J,Ireland,Montenegro,0,NA
2014,f,2014f,J,Ireland,Norway,7,NA
2014,f,2014f,J,Ireland,Poland,0,NA
2014,f,2014f,J,Ireland,Romania,2,NA
2014,f,2014f,J,Ireland,Russia,0,NA
2014,f,2014f,J,Ireland,San Marino,0,NA
2014,f,2014f,J,Ireland,Slovenia,0,NA
2014,f,2014f,J,Ireland,Spain,6,NA
2014,f,2014f,J,Ireland,Sweden,4,NA
2014,f,2014f,J,Ireland,Switzerland,5,NA
2014,f,2014f,J,Ireland,The Netherlands,10,NA
2014,f,2014f,J,Ireland,Ukraine,0,NA
2014,f,2014f,J,Ireland,United Kingdom,8,NA
2014,f,2014f,J,Israel,Armenia,6,NA
2014,f,2014f,J,Israel,Austria,12,NA
2014,f,2014f,J,Israel,Azerbaijan,0,NA
2014,f,2014f,J,Israel,Belarus,1,NA
2014,f,2014f,J,Israel,Denmark,0,NA
2014,f,2014f,J,Israel,Finland,0,NA
2014,f,2014f,J,Israel,France,0,NA
2014,f,2014f,J,Israel,Germany,0,NA
2014,f,2014f,J,Israel,Greece,2,NA
2014,f,2014f,J,Israel,Hungary,7,NA
2014,f,2014f,J,Israel,Iceland,0,NA
2014,f,2014f,J,Israel,Italy,0,NA
2014,f,2014f,J,Israel,Malta,0,NA
2014,f,2014f,J,Israel,Montenegro,0,NA
2014,f,2014f,J,Israel,Norway,0,NA
2014,f,2014f,J,Israel,Poland,0,NA
2014,f,2014f,J,Israel,Romania,8,NA
2014,f,2014f,J,Israel,Russia,3,NA
2014,f,2014f,J,Israel,San Marino,0,NA
2014,f,2014f,J,Israel,Slovenia,0,NA
2014,f,2014f,J,Israel,Spain,4,NA
2014,f,2014f,J,Israel,Sweden,10,NA
2014,f,2014f,J,Israel,Switzerland,0,NA
2014,f,2014f,J,Israel,The Netherlands,0,NA
2014,f,2014f,J,Israel,Ukraine,5,NA
2014,f,2014f,J,Israel,United Kingdom,0,NA
2014,f,2014f,J,Italy,Armenia,0,NA
2014,f,2014f,J,Italy,Austria,12,NA
2014,f,2014f,J,Italy,Azerbaijan,0,NA
2014,f,2014f,J,Italy,Belarus,0,NA
2014,f,2014f,J,Italy,Denmark,0,NA
2014,f,2014f,J,Italy,Finland,6,NA
2014,f,2014f,J,Italy,France,0,NA
2014,f,2014f,J,Italy,Germany,0,NA
2014,f,2014f,J,Italy,Greece,3,NA
2014,f,2014f,J,Italy,Hungary,0,NA
2014,f,2014f,J,Italy,Iceland,7,NA
2014,f,2014f,J,Italy,Italy,0,x
2014,f,2014f,J,Italy,Malta,1,NA
2014,f,2014f,J,Italy,Montenegro,0,NA
2014,f,2014f,J,Italy,Norway,0,NA
2014,f,2014f,J,Italy,Poland,8,NA
2014,f,2014f,J,Italy,Romania,5,NA
2014,f,2014f,J,Italy,Russia,0,NA
2014,f,2014f,J,Italy,San Marino,0,NA
2014,f,2014f,J,Italy,Slovenia,0,NA
2014,f,2014f,J,Italy,Spain,0,NA
2014,f,2014f,J,Italy,Sweden,0,NA
2014,f,2014f,J,Italy,Switzerland,2,NA
2014,f,2014f,J,Italy,The Netherlands,4,NA
2014,f,2014f,J,Italy,Ukraine,10,NA
2014,f,2014f,J,Italy,United Kingdom,0,NA
2014,f,2014f,J,Latvia,Armenia,10,NA
2014,f,2014f,J,Latvia,Austria,6,NA
2014,f,2014f,J,Latvia,Azerbaijan,0,NA
2014,f,2014f,J,Latvia,Belarus,0,NA
2014,f,2014f,J,Latvia,Denmark,0,NA
2014,f,2014f,J,Latvia,Finland,3,NA
2014,f,2014f,J,Latvia,France,0,NA
2014,f,2014f,J,Latvia,Germany,0,NA
2014,f,2014f,J,Latvia,Greece,0,NA
2014,f,2014f,J,Latvia,Hungary,1,NA
2014,f,2014f,J,Latvia,Iceland,0,NA
2014,f,2014f,J,Latvia,Italy,0,NA
2014,f,2014f,J,Latvia,Malta,0,NA
2014,f,2014f,J,Latvia,Montenegro,0,NA
2014,f,2014f,J,Latvia,Norway,5,NA
2014,f,2014f,J,Latvia,Poland,0,NA
2014,f,2014f,J,Latvia,Romania,0,NA
2014,f,2014f,J,Latvia,Russia,2,NA
2014,f,2014f,J,Latvia,San Marino,0,NA
2014,f,2014f,J,Latvia,Slovenia,0,NA
2014,f,2014f,J,Latvia,Spain,4,NA
2014,f,2014f,J,Latvia,Sweden,8,NA
2014,f,2014f,J,Latvia,Switzerland,0,NA
2014,f,2014f,J,Latvia,The Netherlands,12,NA
2014,f,2014f,J,Latvia,Ukraine,7,NA
2014,f,2014f,J,Latvia,United Kingdom,0,NA
2014,f,2014f,J,Lithuania,Armenia,0,NA
2014,f,2014f,J,Lithuania,Austria,10,NA
2014,f,2014f,J,Lithuania,Azerbaijan,0,NA
2014,f,2014f,J,Lithuania,Belarus,3,NA
2014,f,2014f,J,Lithuania,Denmark,1,NA
2014,f,2014f,J,Lithuania,Finland,0,NA
2014,f,2014f,J,Lithuania,France,0,NA
2014,f,2014f,J,Lithuania,Germany,0,NA
2014,f,2014f,J,Lithuania,Greece,0,NA
2014,f,2014f,J,Lithuania,Hungary,0,NA
2014,f,2014f,J,Lithuania,Iceland,0,NA
2014,f,2014f,J,Lithuania,Italy,0,NA
2014,f,2014f,J,Lithuania,Malta,0,NA
2014,f,2014f,J,Lithuania,Montenegro,0,NA
2014,f,2014f,J,Lithuania,Norway,8,NA
2014,f,2014f,J,Lithuania,Poland,0,NA
2014,f,2014f,J,Lithuania,Romania,0,NA
2014,f,2014f,J,Lithuania,Russia,6,NA
2014,f,2014f,J,Lithuania,San Marino,0,NA
2014,f,2014f,J,Lithuania,Slovenia,0,NA
2014,f,2014f,J,Lithuania,Spain,4,NA
2014,f,2014f,J,Lithuania,Sweden,7,NA
2014,f,2014f,J,Lithuania,Switzerland,2,NA
2014,f,2014f,J,Lithuania,The Netherlands,12,NA
2014,f,2014f,J,Lithuania,Ukraine,5,NA
2014,f,2014f,J,Lithuania,United Kingdom,0,NA
2014,f,2014f,J,Malta,Armenia,6,NA
2014,f,2014f,J,Malta,Austria,10,NA
2014,f,2014f,J,Malta,Azerbaijan,0,NA
2014,f,2014f,J,Malta,Belarus,0,NA
2014,f,2014f,J,Malta,Denmark,0,NA
2014,f,2014f,J,Malta,Finland,0,NA
2014,f,2014f,J,Malta,France,0,NA
2014,f,2014f,J,Malta,Germany,0,NA
2014,f,2014f,J,Malta,Greece,1,NA
2014,f,2014f,J,Malta,Hungary,0,NA
2014,f,2014f,J,Malta,Iceland,0,NA
2014,f,2014f,J,Malta,Italy,12,NA
2014,f,2014f,J,Malta,Malta,0,x
2014,f,2014f,J,Malta,Montenegro,0,NA
2014,f,2014f,J,Malta,Norway,2,NA
2014,f,2014f,J,Malta,Poland,0,NA
2014,f,2014f,J,Malta,Romania,8,NA
2014,f,2014f,J,Malta,Russia,5,NA
2014,f,2014f,J,Malta,San Marino,0,NA
2014,f,2014f,J,Malta,Slovenia,0,NA
2014,f,2014f,J,Malta,Spain,0,NA
2014,f,2014f,J,Malta,Sweden,7,NA
2014,f,2014f,J,Malta,Switzerland,3,NA
2014,f,2014f,J,Malta,The Netherlands,0,NA
2014,f,2014f,J,Malta,Ukraine,0,NA
2014,f,2014f,J,Malta,United Kingdom,4,NA
2014,f,2014f,J,Moldova,Armenia,3,NA
2014,f,2014f,J,Moldova,Austria,7,NA
2014,f,2014f,J,Moldova,Azerbaijan,0,NA
2014,f,2014f,J,Moldova,Belarus,5,NA
2014,f,2014f,J,Moldova,Denmark,0,NA
2014,f,2014f,J,Moldova,Finland,0,NA
2014,f,2014f,J,Moldova,France,0,NA
2014,f,2014f,J,Moldova,Germany,0,NA
2014,f,2014f,J,Moldova,Greece,0,NA
2014,f,2014f,J,Moldova,Hungary,4,NA
2014,f,2014f,J,Moldova,Iceland,0,NA
2014,f,2014f,J,Moldova,Italy,0,NA
2014,f,2014f,J,Moldova,Malta,0,NA
2014,f,2014f,J,Moldova,Montenegro,0,NA
2014,f,2014f,J,Moldova,Norway,0,NA
2014,f,2014f,J,Moldova,Poland,2,NA
2014,f,2014f,J,Moldova,Romania,12,NA
2014,f,2014f,J,Moldova,Russia,8,NA
2014,f,2014f,J,Moldova,San Marino,1,NA
2014,f,2014f,J,Moldova,Slovenia,0,NA
2014,f,2014f,J,Moldova,Spain,0,NA
2014,f,2014f,J,Moldova,Sweden,6,NA
2014,f,2014f,J,Moldova,Switzerland,0,NA
2014,f,2014f,J,Moldova,The Netherlands,0,NA
2014,f,2014f,J,Moldova,Ukraine,10,NA
2014,f,2014f,J,Moldova,United Kingdom,0,NA
2014,f,2014f,J,Montenegro,Armenia,10,NA
2014,f,2014f,J,Montenegro,Austria,2,NA
2014,f,2014f,J,Montenegro,Azerbaijan,0,NA
2014,f,2014f,J,Montenegro,Belarus,1,NA
2014,f,2014f,J,Montenegro,Denmark,0,NA
2014,f,2014f,J,Montenegro,Finland,0,NA
2014,f,2014f,J,Montenegro,France,0,NA
2014,f,2014f,J,Montenegro,Germany,0,NA
2014,f,2014f,J,Montenegro,Greece,0,NA
2014,f,2014f,J,Montenegro,Hungary,12,NA
2014,f,2014f,J,Montenegro,Iceland,0,NA
2014,f,2014f,J,Montenegro,Italy,6,NA
2014,f,2014f,J,Montenegro,Malta,0,NA
2014,f,2014f,J,Montenegro,Montenegro,0,x
2014,f,2014f,J,Montenegro,Norway,0,NA
2014,f,2014f,J,Montenegro,Poland,4,NA
2014,f,2014f,J,Montenegro,Romania,0,NA
2014,f,2014f,J,Montenegro,Russia,0,NA
2014,f,2014f,J,Montenegro,San Marino,0,NA
2014,f,2014f,J,Montenegro,Slovenia,8,NA
2014,f,2014f,J,Montenegro,Spain,0,NA
2014,f,2014f,J,Montenegro,Sweden,3,NA
2014,f,2014f,J,Montenegro,Switzerland,5,NA
2014,f,2014f,J,Montenegro,The Netherlands,0,NA
2014,f,2014f,J,Montenegro,Ukraine,7,NA
2014,f,2014f,J,Montenegro,United Kingdom,0,NA
2014,f,2014f,J,Norway,Armenia,0,NA
2014,f,2014f,J,Norway,Austria,10,NA
2014,f,2014f,J,Norway,Azerbaijan,0,NA
2014,f,2014f,J,Norway,Belarus,0,NA
2014,f,2014f,J,Norway,Denmark,1,NA
2014,f,2014f,J,Norway,Finland,7,NA
2014,f,2014f,J,Norway,France,0,NA
2014,f,2014f,J,Norway,Germany,0,NA
2014,f,2014f,J,Norway,Greece,0,NA
2014,f,2014f,J,Norway,Hungary,0,NA
2014,f,2014f,J,Norway,Iceland,6,NA
2014,f,2014f,J,Norway,Italy,0,NA
2014,f,2014f,J,Norway,Malta,0,NA
2014,f,2014f,J,Norway,Montenegro,0,NA
2014,f,2014f,J,Norway,Norway,0,x
2014,f,2014f,J,Norway,Poland,2,NA
2014,f,2014f,J,Norway,Romania,4,NA
2014,f,2014f,J,Norway,Russia,0,NA
2014,f,2014f,J,Norway,San Marino,0,NA
2014,f,2014f,J,Norway,Slovenia,0,NA
2014,f,2014f,J,Norway,Spain,5,NA
2014,f,2014f,J,Norway,Sweden,8,NA
2014,f,2014f,J,Norway,Switzerland,0,NA
2014,f,2014f,J,Norway,The Netherlands,12,NA
2014,f,2014f,J,Norway,Ukraine,0,NA
2014,f,2014f,J,Norway,United Kingdom,3,NA
2014,f,2014f,J,Poland,Armenia,1,NA
2014,f,2014f,J,Poland,Austria,0,NA
2014,f,2014f,J,Poland,Azerbaijan,0,NA
2014,f,2014f,J,Poland,Belarus,0,NA
2014,f,2014f,J,Poland,Denmark,6,NA
2014,f,2014f,J,Poland,Finland,3,NA
2014,f,2014f,J,Poland,France,0,NA
2014,f,2014f,J,Poland,Germany,8,NA
2014,f,2014f,J,Poland,Greece,0,NA
2014,f,2014f,J,Poland,Hungary,0,NA
2014,f,2014f,J,Poland,Iceland,0,NA
2014,f,2014f,J,Poland,Italy,0,NA
2014,f,2014f,J,Poland,Malta,0,NA
2014,f,2014f,J,Poland,Montenegro,0,NA
2014,f,2014f,J,Poland,Norway,7,NA
2014,f,2014f,J,Poland,Poland,0,x
2014,f,2014f,J,Poland,Romania,0,NA
2014,f,2014f,J,Poland,Russia,0,NA
2014,f,2014f,J,Poland,San Marino,0,NA
2014,f,2014f,J,Poland,Slovenia,0,NA
2014,f,2014f,J,Poland,Spain,2,NA
2014,f,2014f,J,Poland,Sweden,4,NA
2014,f,2014f,J,Poland,Switzerland,10,NA
2014,f,2014f,J,Poland,The Netherlands,12,NA
2014,f,2014f,J,Poland,Ukraine,5,NA
2014,f,2014f,J,Poland,United Kingdom,0,NA
2014,f,2014f,J,Portugal,Armenia,4,NA
2014,f,2014f,J,Portugal,Austria,12,NA
2014,f,2014f,J,Portugal,Azerbaijan,0,NA
2014,f,2014f,J,Portugal,Belarus,0,NA
2014,f,2014f,J,Portugal,Denmark,5,NA
2014,f,2014f,J,Portugal,Finland,0,NA
2014,f,2014f,J,Portugal,France,0,NA
2014,f,2014f,J,Portugal,Germany,0,NA
2014,f,2014f,J,Portugal,Greece,0,NA
2014,f,2014f,J,Portugal,Hungary,6,NA
2014,f,2014f,J,Portugal,Iceland,0,NA
2014,f,2014f,J,Portugal,Italy,0,NA
2014,f,2014f,J,Portugal,Malta,0,NA
2014,f,2014f,J,Portugal,Montenegro,0,NA
2014,f,2014f,J,Portugal,Norway,3,NA
2014,f,2014f,J,Portugal,Poland,0,NA
2014,f,2014f,J,Portugal,Romania,1,NA
2014,f,2014f,J,Portugal,Russia,2,NA
2014,f,2014f,J,Portugal,San Marino,0,NA
2014,f,2014f,J,Portugal,Slovenia,0,NA
2014,f,2014f,J,Portugal,Spain,0,NA
2014,f,2014f,J,Portugal,Sweden,8,NA
2014,f,2014f,J,Portugal,Switzerland,7,NA
2014,f,2014f,J,Portugal,The Netherlands,10,NA
2014,f,2014f,J,Portugal,Ukraine,0,NA
2014,f,2014f,J,Portugal,United Kingdom,0,NA
2014,f,2014f,J,Romania,Armenia,7,NA
2014,f,2014f,J,Romania,Austria,8,NA
2014,f,2014f,J,Romania,Azerbaijan,0,NA
2014,f,2014f,J,Romania,Belarus,0,NA
2014,f,2014f,J,Romania,Denmark,4,NA
2014,f,2014f,J,Romania,Finland,0,NA
2014,f,2014f,J,Romania,France,0,NA
2014,f,2014f,J,Romania,Germany,2,NA
2014,f,2014f,J,Romania,Greece,0,NA
2014,f,2014f,J,Romania,Hungary,10,NA
2014,f,2014f,J,Romania,Iceland,0,NA
2014,f,2014f,J,Romania,Italy,0,NA
2014,f,2014f,J,Romania,Malta,0,NA
2014,f,2014f,J,Romania,Montenegro,0,NA
2014,f,2014f,J,Romania,Norway,1,NA
2014,f,2014f,J,Romania,Poland,0,NA
2014,f,2014f,J,Romania,Romania,0,x
2014,f,2014f,J,Romania,Russia,0,NA
2014,f,2014f,J,Romania,San Marino,0,NA
2014,f,2014f,J,Romania,Slovenia,0,NA
2014,f,2014f,J,Romania,Spain,5,NA
2014,f,2014f,J,Romania,Sweden,12,NA
2014,f,2014f,J,Romania,Switzerland,6,NA
2014,f,2014f,J,Romania,The Netherlands,3,NA
2014,f,2014f,J,Romania,Ukraine,0,NA
2014,f,2014f,J,Romania,United Kingdom,0,NA
2014,f,2014f,J,Russia,Armenia,8,NA
2014,f,2014f,J,Russia,Austria,5,NA
2014,f,2014f,J,Russia,Azerbaijan,10,NA
2014,f,2014f,J,Russia,Belarus,12,NA
2014,f,2014f,J,Russia,Denmark,0,NA
2014,f,2014f,J,Russia,Finland,0,NA
2014,f,2014f,J,Russia,France,0,NA
2014,f,2014f,J,Russia,Germany,0,NA
2014,f,2014f,J,Russia,Greece,4,NA
2014,f,2014f,J,Russia,Hungary,6,NA
2014,f,2014f,J,Russia,Iceland,1,NA
2014,f,2014f,J,Russia,Italy,0,NA
2014,f,2014f,J,Russia,Malta,0,NA
2014,f,2014f,J,Russia,Montenegro,0,NA
2014,f,2014f,J,Russia,Norway,0,NA
2014,f,2014f,J,Russia,Poland,0,NA
2014,f,2014f,J,Russia,Romania,0,NA
2014,f,2014f,J,Russia,Russia,0,x
2014,f,2014f,J,Russia,San Marino,0,NA
2014,f,2014f,J,Russia,Slovenia,0,NA
2014,f,2014f,J,Russia,Spain,0,NA
2014,f,2014f,J,Russia,Sweden,2,NA
2014,f,2014f,J,Russia,Switzerland,0,NA
2014,f,2014f,J,Russia,The Netherlands,3,NA
2014,f,2014f,J,Russia,Ukraine,7,NA
2014,f,2014f,J,Russia,United Kingdom,0,NA
2014,f,2014f,J,San Marino,Armenia,6,NA
2014,f,2014f,J,San Marino,Austria,0,NA
2014,f,2014f,J,San Marino,Azerbaijan,12,NA
2014,f,2014f,J,San Marino,Belarus,0,NA
2014,f,2014f,J,San Marino,Denmark,1,NA
2014,f,2014f,J,San Marino,Finland,3,NA
2014,f,2014f,J,San Marino,France,0,NA
2014,f,2014f,J,San Marino,Germany,0,NA
2014,f,2014f,J,San Marino,Greece,0,NA
2014,f,2014f,J,San Marino,Hungary,7,NA
2014,f,2014f,J,San Marino,Iceland,8,NA
2014,f,2014f,J,San Marino,Italy,0,NA
2014,f,2014f,J,San Marino,Malta,4,NA
2014,f,2014f,J,San Marino,Montenegro,0,NA
2014,f,2014f,J,San Marino,Norway,0,NA
2014,f,2014f,J,San Marino,Poland,0,NA
2014,f,2014f,J,San Marino,Romania,0,NA
2014,f,2014f,J,San Marino,Russia,0,NA
2014,f,2014f,J,San Marino,San Marino,0,x
2014,f,2014f,J,San Marino,Slovenia,0,NA
2014,f,2014f,J,San Marino,Spain,0,NA
2014,f,2014f,J,San Marino,Sweden,10,NA
2014,f,2014f,J,San Marino,Switzerland,0,NA
2014,f,2014f,J,San Marino,The Netherlands,2,NA
2014,f,2014f,J,San Marino,Ukraine,0,NA
2014,f,2014f,J,San Marino,United Kingdom,5,NA
2014,f,2014f,J,Slovenia,Armenia,0,NA
2014,f,2014f,J,Slovenia,Austria,12,NA
2014,f,2014f,J,Slovenia,Azerbaijan,0,NA
2014,f,2014f,J,Slovenia,Belarus,0,NA
2014,f,2014f,J,Slovenia,Denmark,6,NA
2014,f,2014f,J,Slovenia,Finland,0,NA
2014,f,2014f,J,Slovenia,France,0,NA
2014,f,2014f,J,Slovenia,Germany,2,NA
2014,f,2014f,J,Slovenia,Greece,0,NA
2014,f,2014f,J,Slovenia,Hungary,0,NA
2014,f,2014f,J,Slovenia,Iceland,0,NA
2014,f,2014f,J,Slovenia,Italy,0,NA
2014,f,2014f,J,Slovenia,Malta,0,NA
2014,f,2014f,J,Slovenia,Montenegro,7,NA
2014,f,2014f,J,Slovenia,Norway,5,NA
2014,f,2014f,J,Slovenia,Poland,1,NA
2014,f,2014f,J,Slovenia,Romania,0,NA
2014,f,2014f,J,Slovenia,Russia,0,NA
2014,f,2014f,J,Slovenia,San Marino,0,NA
2014,f,2014f,J,Slovenia,Slovenia,0,x
2014,f,2014f,J,Slovenia,Spain,4,NA
2014,f,2014f,J,Slovenia,Sweden,8,NA
2014,f,2014f,J,Slovenia,Switzerland,3,NA
2014,f,2014f,J,Slovenia,The Netherlands,10,NA
2014,f,2014f,J,Slovenia,Ukraine,0,NA
2014,f,2014f,J,Slovenia,United Kingdom,0,NA
2014,f,2014f,J,Spain,Armenia,4,NA
2014,f,2014f,J,Spain,Austria,12,NA
2014,f,2014f,J,Spain,Azerbaijan,0,NA
2014,f,2014f,J,Spain,Belarus,0,NA
2014,f,2014f,J,Spain,Denmark,3,NA
2014,f,2014f,J,Spain,Finland,0,NA
2014,f,2014f,J,Spain,France,0,NA
2014,f,2014f,J,Spain,Germany,0,NA
2014,f,2014f,J,Spain,Greece,0,NA
2014,f,2014f,J,Spain,Hungary,2,NA
2014,f,2014f,J,Spain,Iceland,1,NA
2014,f,2014f,J,Spain,Italy,0,NA
2014,f,2014f,J,Spain,Malta,0,NA
2014,f,2014f,J,Spain,Montenegro,0,NA
2014,f,2014f,J,Spain,Norway,0,NA
2014,f,2014f,J,Spain,Poland,0,NA
2014,f,2014f,J,Spain,Romania,8,NA
2014,f,2014f,J,Spain,Russia,0,NA
2014,f,2014f,J,Spain,San Marino,0,NA
2014,f,2014f,J,Spain,Slovenia,0,NA
2014,f,2014f,J,Spain,Spain,0,x
2014,f,2014f,J,Spain,Sweden,10,NA
2014,f,2014f,J,Spain,Switzerland,0,NA
2014,f,2014f,J,Spain,The Netherlands,7,NA
2014,f,2014f,J,Spain,Ukraine,6,NA
2014,f,2014f,J,Spain,United Kingdom,5,NA
2014,f,2014f,J,Sweden,Armenia,5,NA
2014,f,2014f,J,Sweden,Austria,12,NA
2014,f,2014f,J,Sweden,Azerbaijan,0,NA
2014,f,2014f,J,Sweden,Belarus,0,NA
2014,f,2014f,J,Sweden,Denmark,8,NA
2014,f,2014f,J,Sweden,Finland,6,NA
2014,f,2014f,J,Sweden,France,1,NA
2014,f,2014f,J,Sweden,Germany,0,NA
2014,f,2014f,J,Sweden,Greece,0,NA
2014,f,2014f,J,Sweden,Hungary,7,NA
2014,f,2014f,J,Sweden,Iceland,4,NA
2014,f,2014f,J,Sweden,Italy,0,NA
2014,f,2014f,J,Sweden,Malta,0,NA
2014,f,2014f,J,Sweden,Montenegro,0,NA
2014,f,2014f,J,Sweden,Norway,3,NA
2014,f,2014f,J,Sweden,Poland,2,NA
2014,f,2014f,J,Sweden,Romania,0,NA
2014,f,2014f,J,Sweden,Russia,0,NA
2014,f,2014f,J,Sweden,San Marino,0,NA
2014,f,2014f,J,Sweden,Slovenia,0,NA
2014,f,2014f,J,Sweden,Spain,0,NA
2014,f,2014f,J,Sweden,Sweden,0,x
2014,f,2014f,J,Sweden,Switzerland,0,NA
2014,f,2014f,J,Sweden,The Netherlands,10,NA
2014,f,2014f,J,Sweden,Ukraine,0,NA
2014,f,2014f,J,Sweden,United Kingdom,0,NA
2014,f,2014f,J,Switzerland,Armenia,0,NA
2014,f,2014f,J,Switzerland,Austria,12,NA
2014,f,2014f,J,Switzerland,Azerbaijan,0,NA
2014,f,2014f,J,Switzerland,Belarus,0,NA
2014,f,2014f,J,Switzerland,Denmark,3,NA
2014,f,2014f,J,Switzerland,Finland,4,NA
2014,f,2014f,J,Switzerland,France,0,NA
2014,f,2014f,J,Switzerland,Germany,7,NA
2014,f,2014f,J,Switzerland,Greece,0,NA
2014,f,2014f,J,Switzerland,Hungary,1,NA
2014,f,2014f,J,Switzerland,Iceland,0,NA
2014,f,2014f,J,Switzerland,Italy,2,NA
2014,f,2014f,J,Switzerland,Malta,0,NA
2014,f,2014f,J,Switzerland,Montenegro,0,NA
2014,f,2014f,J,Switzerland,Norway,5,NA
2014,f,2014f,J,Switzerland,Poland,0,NA
2014,f,2014f,J,Switzerland,Romania,0,NA
2014,f,2014f,J,Switzerland,Russia,0,NA
2014,f,2014f,J,Switzerland,San Marino,0,NA
2014,f,2014f,J,Switzerland,Slovenia,0,NA
2014,f,2014f,J,Switzerland,Spain,8,NA
2014,f,2014f,J,Switzerland,Sweden,6,NA
2014,f,2014f,J,Switzerland,Switzerland,0,x
2014,f,2014f,J,Switzerland,The Netherlands,10,NA
2014,f,2014f,J,Switzerland,Ukraine,0,NA
2014,f,2014f,J,Switzerland,United Kingdom,0,NA
