year,word
2013,maturities
2013,borrowers
2013,prepayment
2013,conditions
2013,note
2013,property
2013,equipment
2013,property
2013,equipment
2013,cost
2013,consisted
2013,millions
2013,december
2013,gross
2013,property
2013,equipment
2013,land
2013,buildings
2013,equipment
2013,internal
2013,software
2013,corporate
2013,assets
2013,construction
2013,progress
2013,gross
2013,property
2013,equipment
2013,total
2013,accumulated
2013,depreciation
2013,total
2013,property
2013,equipment
2013,net
2013,excludes
2013,original
2013,cost
2013,accumulated
2013,depreciation
2013,depreciated
2013,assets
2013,includes
2013,internal
2013,software
2013,billion
2013,million
2013,december
2013,december
2013,acquired
2013,corporate
2013,headquarters
2013,billion
2013,consisting
2013,land
2013,buildings
2013,previously
2013,accounted
2013,financing
2013,leases
2013,acquired
2013,building
2013,assets
2013,depreciated
2013,estimated
2013,lives
2013,acquired
2013,city
2013,blocks
2013,land
2013,expansion
2013,corporate
2013,headquarters
2013,approximately
2013,million
2013,depreciation
2013,expense
2013,property
2013,equipment
2013,billion
2013,billion
2013,billion
2013,includes
2013,amortization
2013,property
2013,equipment
2013,acquired
2013,capital
2013,lease
2013,obligations
2013,million
2013,million
2013,million
2013,gross
2013,assets
2013,remaining
2013,capital
2013,leases
2013,billion
2013,billion
2013,december
2013,accumulated
2013,depreciation
2013,capital
2013,leases
2013,billion
2013,billion
2013,december
2013,cash
2013,paid
2013,capital
2013,leases
2013,million
2013,million
2013,million
2013,capitalize
2013,construction
2013,progress
2013,record
2013,term
2013,liability
2013,build
2013,suit
2013,lease
2013,agreements
2013,considered
2013,owner
2013,accounting
2013,purposes
2013,construction
2013,period
2013,buildings
2013,build
2013,suit
2013,lease
2013,arrangements
2013,occupancy
2013,qualify
2013,sales
2013,recognition
2013,sale
2013,leaseback
2013,accounting
2013,guidance
2013,determined
2013,continue
2013,deemed
2013,owner
2013,buildings
2013,principally
2013,due
2013,significant
2013,investment
2013,tenant
2013,improvements
2013,result
2013,buildings
2013,depreciated
2013,shorter
2013,lives
2013,related
2013,leases
2013,terms
2013,additionally
2013,build
2013,suit
2013,lease
2013,arrangements
2013,financing
2013,leases
2013,provide
2013,purchase
2013,options
2013,occupancy
2013,term
2013,construction
2013,obligations
2013,considered
2013,term
2013,financing
2013,lease
2013,obligations
2013,amounts
2013,payable
2013,months
2013,recorded
2013,accrued
2013,expenses
2013,gross
2013,assets
2013,remaining
2013,financing
2013,leases
2013,million
2013,million
2013,december
2013,accumulated
2013,depreciation
2013,financing
2013,leases
2013,million
2013,million
2013,december
2013,note
2013,acquisitions
2013,goodwill
2013,acquired
2013,intangible
2013,assets
2013,acquisition
2013,activity
2013,acquired
2013,companies
2013,cash
2013,transactions
2013,aggregate
2013,purchase
2013,price
2013,million
2013,resulting
2013,goodwill
2013,million
2013,acquired
2013,intangible
2013,assets
2013,million
2013,primary
2013,reasons
2013,acquisitions
2013,expand
2013,customer
2013,base
2013,sales
2013,channels
2013,obtain
2013,technologies
2013,product
2013,development
2013,determined
2013,estimated
2013,fair
2013,identifiable
2013,intangible
2013,assets
2013,acquired
2013,primarily
2013,income
2013,cost
2013,approaches
2013,assets
2013,included
2013,assets
2013,consolidated
2013,balance
2013,sheets
2013,amortized
2013,operating
2013,expenses
2013,straight
2013,line
2013,accelerated
2013,basis
2013,estimated
2013,lives
2013,acquisition
2013,related
2013,costs
2013,expensed
2013,incurred
2013,significant
2013,pro
2013,forma
2013,results
2013,operations
2013,effects
2013,acquisitions
2013,individually
2013,aggregate
2013,material
2013,consolidated
2013,results
2013,operations
2013,acquisition
2013,activity
2013,acquired
2013,kiva
2013,systems
2013,kiva
2013,purchase
2013,price
2013,million
2013,primary
2013,reason
2013,acquisition
2013,improve
2013,fulfillment
2013,center
2013,productivity
2013,acquisition
2013,related
2013,costs
2013,expensed
2013,incurred
2013,significant
2013,aggregate
2013,purchase
2013,price
2013,acquisition
2013,allocated
2013,millions
2013,purchase
2013,price
2013,cash
2013,paid
2013,net
2013,cash
2013,acquired
2013,stock
2013,options
2013,assumed
2013,allocation
2013,goodwill
2013,intangible
2013,assets
2013,marketing
2013,related
2013,contract
2013,based
2013,technology
2013,based
2013,customer
2013,related
2013,property
2013,equipment
2013,deferred
2013,tax
2013,assets
2013,assets
2013,acquired
2013,deferred
2013,tax
2013,liabilities
2013,liabilities
2013,assumed
2013,acquired
2013,intangible
2013,assets
2013,estimated
2013,lives
2013,weighted
2013,average
2013,amortization
2013,period
2013,fair
2013,assumed
2013,stock
2013,options
2013,estimated
2013,black
2013,scholes
2013,model
2013,determined
2013,estimated
2013,fair
2013,identifiable
2013,intangible
2013,assets
2013,acquired
2013,primarily
2013,income
2013,cost
2013,approaches
2013,assets
2013,included
2013,assets
2013,consolidated
2013,balance
2013,sheets
2013,amortized
2013,operating
2013,expenses
2013,straight
2013,line
2013,accelerated
2013,basis
2013,estimated
2013,lives
2013,pro
2013,forma
2013,financial
2013,information
2013,acquisition
2013,activity
2013,unaudited
2013,kiva
2013,consolidated
2013,financial
2013,statements
2013,starting
2013,acquisition
2013,date
2013,net
2013,sales
2013,operating
2013,loss
2013,kiva
2013,recorded
2013,consolidated
2013,statement
2013,operations
2013,acquisition
2013,date
2013,december
2013,million
2013,million
2013,pro
2013,forma
2013,financial
2013,information
2013,results
2013,kiva
2013,acquisition
2013,occurred
2013,beginning
2013,millions
2013,december
2013,net
2013,sales
2013,net
2013,income
2013,loss
2013,acquisition
2013,activity
2013,acquired
2013,companies
2013,aggregate
2013,purchase
2013,price
2013,million
2013,primary
2013,reasons
2013,acquisitions
2013,individually
2013,material
2013,consolidated
2013,financial
2013,statements
2013,expand
2013,customer
2013,base
2013,sales
2013,channels
2013,including
2013,consumer
2013,channels
2013,subscription
2013,entertainment
2013,services
2013,acquisition
2013,related
2013,costs
2013,expensed
2013,incurred
2013,significant
2013,aggregate
2013,purchase
2013,price
2013,acquisitions
2013,allocated
2013,millions
2013,purchase
2013,price
2013,cash
2013,paid
2013,net
2013,cash
2013,acquired
2013,existing
2013,equity
2013,indemnification
2013,holdbacks
2013,stock
2013,options
2013,assumed
2013,allocation
2013,goodwill
2013,intangible
2013,assets
2013,marketing
2013,related
2013,customer
2013,related
2013,contract
2013,based
2013,property
2013,equipment
2013,deferred
2013,tax
2013,assets
2013,assets
2013,acquired
2013,accounts
2013,payable
2013,debt
2013,deferred
2013,tax
2013,liabilities
2013,liabilities
2013,assumed
2013,amortization
2013,periods
2013,range
2013,weighted
2013,average
2013,amortization
2013,period
2013,addition
2013,cash
2013,consideration
2013,fair
2013,vested
2013,stock
2013,options
2013,aggregate
2013,purchase
2013,price
2013,included
2013,estimated
2013,fair
2013,previous
2013,noncontrolling
2013,acquired
2013,companies
2013,remeasured
2013,equity
2013,fair
2013,acquisition
2013,date
2013,recognized
2013,cash
2013,gain
2013,million
2013,equity
2013,method
2013,investment
2013,activity
2013,net
2013,tax
2013,consolidated
2013,statement
2013,operations
2013,fair
2013,assumed
2013,stock
2013,options
2013,estimated
2013,black
2013,scholes
2013,model
2013,determined
2013,estimated
2013,fair
2013,identifiable
2013,intangible
2013,assets
2013,acquired
2013,primarily
2013,income
2013,cost
2013,approaches
2013,purchased
2013,identifiable
2013,intangible
2013,assets
2013,included
2013,assets
2013,consolidated
2013,balance
2013,sheets
2013,amortized
2013,operating
2013,expenses
2013,straight
2013,line
2013,accelerated
2013,basis
2013,estimated
2013,lives
2013,pro
2013,forma
2013,results
2013,operations
2013,effects
2013,acquisitions
2013,individually
2013,aggregate
2013,material
2013,consolidated
2013,results
2013,operations
2013,goodwill
2013,goodwill
2013,acquired
2013,companies
2013,deductible
2013,tax
2013,purposes
2013,primarily
2013,related
2013,expected
2013,improvements
2013,fulfillment
2013,center
2013,productivity
2013,sales
2013,growth
2013,future
2013,product
2013,offerings
2013,customers
2013,intangible
2013,assets
2013,qualify
2013,separate
2013,recognition
2013,summarizes
2013,goodwill
2013,activity
2013,segment
2013,millions
2013,north
2013,america
2013,international
2013,consolidated
2013,goodwill
2013,january
2013,acquisitions
2013,adjustments
2013,goodwill
2013,december
2013,acquisitions
2013,adjustments
2013,goodwill
2013,december
2013,primarily
2013,consists
2013,goodwill
2013,kiva
2013,primarily
2013,consists
2013,foreign
2013,exchange
2013,intangible
2013,assets
2013,acquired
2013,intangible
2013,assets
2013,included
2013,assets
2013,consolidated
2013,balance
2013,sheets
2013,consist
2013,millions
2013,december
2013,weighted
2013,acquired
2013,accumulated
2013,acquired
2013,acquired
2013,accumulated
2013,acquired
2013,average
2013,life
2013,intangibles
2013,amortization
2013,intangibles
2013,intangibles
2013,amortization
2013,intangibles
2013,remaining
2013,gross
2013,net
2013,gross
2013,net
2013,marketing
2013,related
2013,contract
2013,based
2013,technology
2013,content
2013,based
2013,customer
2013,related
2013,acquired
2013,intangibles
2013,excludes
2013,original
2013,cost
2013,accumulated
2013,amortization
2013,amortized
2013,intangibles
2013,intangible
2013,assets
2013,estimated
2013,lives
2013,amortization
2013,expense
2013,acquired
2013,intangibles
2013,million
2013,million
2013,million
2013,expected
2013,future
2013,amortization
2013,expense
2013,acquired
2013,intangible
2013,assets
2013,december
2013,millions
2013,december
2013,note
2013,equity
2013,method
2013,investments
2013,livingsocial’s
2013,summarized
2013,condensed
2013,financial
2013,information
2013,provided
2013,livingsocial
2013,millions
2013,december
2013,statement
2013,operations
2013,revenue
2013,operating
2013,expense
2013,impairment
2013,charge
2013,operating
2013,loss
2013,continuing
2013,operations
2013,net
2013,loss
2013,continuing
2013,operations
2013,loss
2013,discontinued
2013,operations
2013,net
2013,tax
2013,net
2013,loss
2013,difference
2013,operating
2013,loss
2013,continuing
2013,operations
2013,net
2013,loss
2013,continuing
2013,operations
2013,primarily
2013,due
2013,operating
2013,cash
2013,gains
2013,previously
2013,held
2013,equity
2013,positions
2013,companies
2013,livingsocial
2013,acquired
2013,november
2013,livingsocial
2013,announced
2013,reached
2013,agreement
2013,sell
2013,korean
2013,operations
2013,million
2013,transaction
2013,closed
2013,january
2013,statement
2013,operations
2013,information
2013,recast
2013,korean
2013,operations
2013,discontinued
2013,operations
2013,december
2013,balance
2013,sheet
2013,current
2013,assets
2013,current
2013,assets
2013,current
2013,liabilities
2013,current
2013,liabilities
2013,redeemable
2013,stock
2013,balance
2013,sheet
2013,financial
2013,information
2013,december
2013,includes
2013,million
2013,assets
2013,million
2013,liabilities
2013,livingsocial
2013,classified
2013,held
2013,sale
2013,korean
2013,operations
2013,december
2013,book
2013,equity
2013,method
2013,investment
2013,livingsocial
2013,reduced
2013,due
2013,recognition
2013,equity
2013,method
2013,losses
2013,time
2013,million
2013,investment
2013,livingsocial
2013,recorded
2013,cost
2013,method
2013,investment
2013,bringing
2013,total
2013,investment
2013,livingsocial
2013,approximately
2013,voting
2013,stock
2013,recognized
2013,additional
2013,equity
2013,method
2013,losses
2013,reduced
2013,cost
2013,method
2013,investment
2013,million
2013,december
2013,note
2013,term
2013,debt
2013,november
2013,issued
2013,billion
2013,unsecured
2013,senior
2013,notes
2013,tranches
2013,table
2013,collectively
2013,notes
2013,december
2013,unamortized
2013,discount
2013,notes
2013,million
2013,million
2013,term
2013,debt
2013,carrying
2013,amount
2013,including
2013,current
2013,portion
2013,million
2013,million
2013,december
2013,total
2013,term
2013,debt
2013,obligations
2013,millions
2013,december
2013,notes
2013,due
2013,november
2013,notes
2013,due
2013,november
2013,notes
2013,due
2013,november
2013,term
2013,debt
2013,total
2013,debt
2013,current
2013,portion
2013,term
2013,debt
2013,term
2013,debt
2013,effective
2013,rates
2013,notes
2013,notes
2013,payable
2013,semi
2013,annually
2013,arrears
2013,november
2013,redeem
2013,notes
2013,time
2013,time
2013,time
2013,redemption
2013,prices
2013,subject
2013,financial
2013,covenants
2013,notes
2013,net
2013,proceeds
2013,issuance
2013,notes
2013,corporate
2013,purposes
2013,estimated
2013,fair
2013,notes
2013,approximately
2013,billion
2013,billion
2013,december
2013,based
2013,quoted
2013,prices
2013,publicly
2013,traded
2013,debt
2013,date
2013,debt
2013,including
2013,current
2013,portion
2013,weighted
2013,average
2013,rate
2013,december
2013,net
2013,proceeds
2013,issuance
2013,debt
2013,primarily
2013,fund
2013,international
2013,operations
2013,estimated
2013,fair
2013,term
2013,debt
2013,based
2013,level
2013,inputs
2013,approximated
2013,carrying
2013,december
2013,december
2013,future
2013,principal
2013,payments
2013,debt
2013,millions
2013,december
2013,note
2013,term
2013,liabilities
2013,term
2013,liabilities
2013,summarized
2013,millions
2013,december
2013,term
2013,capital
2013,lease
2013,obligations
2013,term
2013,financing
2013,lease
2013,obligations
2013,construction
2013,liabilities
2013,tax
2013,contingencies
2013,term
2013,deferred
2013,tax
2013,liabilities
2013,capital
2013,leases
2013,equipment
2013,primarily
2013,related
2013,technology
2013,infrastructure
2013,buildings
2013,acquired
2013,capital
2013,leases
2013,term
2013,capital
2013,lease
2013,obligations
2013,millions
2013,december
2013,gross
2013,capital
2013,lease
2013,obligations
2013,imputed
2013,net
2013,minimum
2013,lease
2013,payments
2013,current
2013,portion
2013,capital
2013,lease
2013,obligations
2013,total
2013,term
2013,capital
2013,lease
2013,obligations
2013,financing
2013,leases
2013,continue
2013,deemed
2013,owner
2013,occupancy
2013,facilities
2013,constructed
2013,build
2013,suit
2013,lease
2013,arrangements
2013,previously
2013,reflected
2013,construction
2013,liabilities
2013,arrangements
2013,accounted
2013,financing
2013,leases
2013,term
2013,finance
2013,lease
2013,obligations
2013,millions
2013,december
2013,gross
2013,financing
2013,lease
2013,obligations
2013,imputed
2013,net
2013,minimum
2013,lease
2013,payments
2013,current
2013,portion
2013,financing
2013,lease
2013,obligations
2013,total
2013,term
2013,financing
2013,lease
2013,obligations
2013,construction
2013,liabilities
2013,capitalize
2013,construction
2013,progress
2013,record
2013,term
2013,liability
2013,build
2013,suit
2013,lease
2013,agreements
2013,considered
2013,owner
2013,construction
2013,period
2013,accounting
2013,purposes
2013,tax
2013,contingencies
2013,recorded
2013,tax
2013,reserves
2013,tax
2013,contingencies
2013,inclusive
2013,accrued
2013,penalties
2013,approximately
2013,million
2013,december
2013,million
2013,december
2013,u.s
2013,foreign
2013,income
2013,taxes
2013,contingencies
2013,primarily
2013,relate
2013,transfer
2013,pricing
2013,income
2013,taxes
2013,research
2013,development
2013,credits
2013,note
2013,income
2013,taxes
2013,discussion
2013,tax
2013,contingencies
2013,note
2013,commitments
2013,contingencies
2013,commitments
2013,entered
2013,cancellable
2013,operating
2013,capital
2013,financing
2013,leases
2013,equipment
2013,office
2013,fulfillment
2013,center
2013,data
2013,center
2013,facilities
2013,rental
2013,expense
2013,operating
2013,lease
2013,agreements
2013,million
2013,million
2013,million
2013,summarizes
2013,principal
2013,contractual
2013,commitments
2013,excluding
2013,purchases
2013,support
2013,normal
2013,operations
2013,december
2013,millions
2013,december
2013,total
2013,operating
2013,capital
2013,commitments
2013,debt
2013,principal
2013,capital
2013,leases
2013,including
2013,financing
2013,lease
2013,obligations
2013,including
2013,operating
2013,leases
2013,unconditional
2013,purchase
2013,obligations
2013,commitments
2013,total
2013,commitments
2013,includes
2013,unconditional
2013,purchase
2013,obligations
2013,related
2013,agreements
2013,acquire
2013,license
2013,digital
2013,video
2013,content
2013,represent
2013,term
2013,liabilities
2013,reflected
2013,consolidated
2013,balance
2013,sheets
2013,agreements
2013,variable
2013,terms
2013,estimate
2013,total
2013,obligation
2013,minimum
2013,quantities
2013,pricing
2013,reporting
2013,date
2013,purchase
2013,obligations
2013,renewal
2013,provisions
2013,solely
2013,option
2013,content
2013,provider
2013,included
2013,extent
2013,commitments
2013,fixed
2013,minimum
2013,amount
2013,includes
2013,estimated
2013,timing
2013,amounts
2013,payments
2013,rent
2013,tenant
2013,improvements
2013,build
2013,suit
2013,lease
2013,arrangements
2013,service
2013,excludes
2013,million
2013,tax
2013,contingencies
2013,reliable
2013,estimate
2013,amount
2013,period
2013,payment
2013,pledged
2013,assets
2013,december
2013,pledged
2013,restricted
2013,million
2013,million
2013,cash
2013,marketable
2013,securities
2013,fixed
2013,assets
2013,collateral
2013,standby
2013,trade
2013,letters
2013,credit
2013,guarantees
2013,debt
2013,real
2013,estate
2013,leases
2013,suppliers
2013,vendor
2013,accounted
2013,purchases
2013,term
2013,contracts
2013,arrangements
2013,vendors
2013,guarantee
2013,availability
2013,merchandise
2013,payment
2013,terms
2013,extension
2013,credit
2013,limits
2013,legal
2013,proceedings
2013,company
2013,involved
2013,time
2013,time
2013,claims
2013,proceedings
2013,litigation
2013,including
2013,november
2013,austrian
2013,copyright
2013,collection
2013,society
2013,austro
2013,mechana
2013,filed
2013,lawsuits
2013,amazon.com
2013,international
2013,sales
2013,amazon
2013,eu
2013,sarl
2013,amazon.de
2013,gmbh
2013,amazon.com
2013,gmbh
2013,amazon
2013,logistik
2013,commercial
2013,court
2013,vienna
2013,austria
2013,district
2013,court
2013,munich
2013,germany
2013,seeking
2013,collect
2013,tariff
2013,blank
2013,digital
2013,media
2013,sold
2013,eu
2013,based
2013,retail
2013,websites
2013,customers
2013,located
2013,austria
2013,july
2013,german
2013,court
2013,stayed
2013,german
2013,pending
2013,final
2013,decision
2013,austrian
2013,july
2013,austrian
2013,court
2013,ruled
2013,favor
2013,austro
2013,mechana
2013,report
2013,sales
2013,products
2013,tariff
2013,potentially
2013,applies
2013,determination
2013,damages
2013,contested
2013,austro
2013,mechana’s
2013,claim
2013,september
2013,commenced
2013,appeal
2013,commercial
2013,court
2013,vienna
2013,lost
2013,appeal
2013,march
2013,commenced
2013,appeal
2013,supreme
2013,court
2013,austria
2013,october
2013,austrian
2013,supreme
2013,court
2013,referred
2013,european
2013,court
2013,justice
2013,ecj
2013,july
2013,european
2013,court
2013,justice
2013,ruled
2013,eu
2013,law
2013,preclude
2013,application
2013,tariff
2013,conditions
2013,met
2013,directed
2013,austrian
2013,supreme
2013,court
2013,proceedings
2013,october
2013,austrian
2013,supreme
2013,court
2013,referred
2013,commercial
2013,court
2013,vienna
2013,finding
2013,determine
2013,tariff
2013,blank
2013,digital
2013,media
2013,meets
2013,conditions
2013,set
2013,ecj
2013,december
2013,german
2013,copyright
2013,collection
2013,society
2013,zentralstelle
2013,für
2013,private
2013,überspielungsrechte
2013,zpu
2013,filed
2013,complaint
2013,amazon
2013,eu
2013,sarl
2013,amazon
2013,media
2013,eu
2013,sarl
2013,amazon
2013,services
2013,europe
2013,sarl
2013,amazon
2013,payments
2013,europe
2013,sca
2013,amazon
2013,europe
2013,holding
2013,technologies
2013,scs
2013,amazon
2013,eurasia
2013,holdings
2013,sarl
2013,district
2013,court
2013,luxembourg
2013,seeking
2013,collect
2013,tariff
2013,blank
2013,digital
2013,media
2013,sold
2013,amazon.de
2013,retail
2013,website
2013,customers
2013,located
2013,germany
2013,january
2013,belgian
2013,copyright
2013,collection
2013,society
2013,auvibel
2013,filed
2013,complaint
2013,amazon
2013,eu
2013,sarl
2013,court
2013,instance
2013,brussels
2013,belgium
2013,seeking
2013,collect
2013,tariff
2013,blank
2013,digital
2013,media
2013,sold
2013,amazon.fr
2013,retail
2013,website
2013,customers
2013,located
2013,belgium
2013,november
2013,belgian
2013,court
2013,ruled
2013,favor
2013,auvibel
2013,report
2013,sales
2013,products
2013,tariff
2013,potentially
2013,applies
2013,determination
2013,damages
2013,dispute
2013,allegations
2013,wrongdoing
2013,intend
2013,defend
2013,vigorously
2013,matters
2013,baboon
2013,filed
2013,complaint
2013,amazon.com
2013,amazon
2013,payments
2013,patent
2013,infringement
2013,united
2013,district
2013,court
2013,central
2013,district
2013,california
2013,complaint
2013,alleges
2013,party
2013,selling
2013,payments
2013,technology
2013,infringes
2013,patents
2013,owned
2013,baboon
2013,purporting
2013,cover
2013,integrated
2013,business
2013,business
2013,web
2013,commerce
2013,business
2013,automation
2013,system
2013,u.s
2013,patent
2013,nos
2013,seeks
2013,injunctive
2013,relief
2013,monetary
2013,damages
2013,treble
2013,damages
2013,costs
2013,attorneys
2013,fees
2013,february
2013,court
2013,entered
2013,staying
2013,lawsuit
2013,pending
2013,outcome
2013,patent
2013,trademark
2013,office’s
2013,examination
2013,patent
2013,dispute
2013,allegations
2013,wrongdoing
2013,intend
2013,defend
2013,vigorously
2013,matter
2013,april
2013,walker
2013,digital
2013,llc
2013,filed
2013,complaints
2013,amazon.com
2013,patent
2013,infringement
2013,united
2013,district
2013,court
2013,district
2013,delaware
2013,complaints
2013,allege
2013,infringe
2013,plaintiff’s
2013,u.s
2013,patents
2013,providing
2013,cross
2013,benefits
2013,customers
2013,promotions
2013,u.s
2013,patent
2013,nos
2013,customer’s
2013,identified
2013,original
2013,product
2013,offer
2013,substitute
2013,product
2013,u.s
2013,patent
2013,product
2013,recommendations
2013,personalization
2013,features
2013,offer
2013,complementary
2013,products
2013,u.s
2013,patent
2013,nos
2013,enabling
2013,customers
2013,subscribe
2013,delivery
2013,schedule
2013,products
2013,routinely
2013,reduced
2013,prices
2013,u.s
2013,patent
2013,offering
2013,personalized
2013,advertising
2013,based
2013,customers
2013,preferences
2013,identified
2013,data
2013,pattern
2013,u.s
2013,patent
2013,complaint
2013,filed
2013,court
2013,october
2013,alleges
2013,infringe
2013,plaintiff’s
2013,u.s
2013,patent
2013,offering
2013,personalized
2013,advertising
2013,based
2013,customer
2013,preferences
2013,associate
2013,data
2013,resource
2013,locators
2013,complaint
2013,filed
2013,court
2013,february
2013,alleges
2013,infringe
2013,plaintiff’s
2013,u.s
2013,patent
2013,product
2013,information
2013,received
2013,customers
2013,identify
2013,offer
2013,substitute
2013,products
2013,manufacturer
2013,database
2013,january
2013,plaintiff
2013,filed
2013,complaint
2013,court
2013,alleging
2013,infringe
2013,u.s
2013,patent
2013,allowing
2013,customers
2013,local
2013,payments
2013,products
2013,online
2013,complaints
2013,seek
2013,monetary
2013,damages
2013,injunctive
2013,relief
2013,costs
2013,attorneys
2013,fees
2013,march
2013,complaints
2013,asserting
2013,u.s
2013,patent
2013,nos
2013,voluntarily
2013,dismissed
2013,prejudice
2013,april
2013,asserting
2013,u.s
2013,patent
2013,stayed
2013,pending
2013,final
2013,resolution
2013,reexamination
2013,patent
2013,june
2013,court
2013,granted
2013,defendants
2013,motions
2013,dismiss
2013,complaints
2013,asserting
2013,u.s
2013,patent
2013,nos
2013,lack
2013,standing
2013,july
2013,filed
2013,motions
2013,seeking
2013,entry
2013,final
2013,judgment
2013,dismissing
2013,claims
2013,prejudice
2013,attorneys
2013,fees
2013,plaintiff
2013,filed
2013,notices
2013,appeal
2013,june
2013,granting
2013,motions
2013,dismiss
2013,october
2013,court
2013,ruled
2013,dismissals
2013,prejudice
2013,walker
2013,appealed
2013,rulings
2013,dispute
2013,remaining
2013,allegations
2013,wrongdoing
2013,intend
2013,defend
2013,vigorously
2013,matters
2013,december
2013,personalweb
2013,technologies
2013,llc
2013,filed
2013,complaint
2013,amazon.com
2013,amazon
2013,web
2013,services
2013,llc
2013,united
2013,district
2013,court
2013,eastern
2013,district
2013,texas
2013,complaint
2013,alleges
2013,amazon
2013,simple
2013,storage
2013,service
2013,amazon
2013,elasticache
2013,infringe
2013,u.s
2013,patent
2013,entitled
2013,data
2013,processing
2013,system
2013,substantially
2013,unique
2013,identifiers
2013,identify
2013,data
2013,items
2013,data
2013,items
2013,identifiers
2013,u.s
2013,patent
2013,entitled
2013,identifying
2013,requesting
2013,data
2013,network
2013,identifiers
2013,based
2013,contents
2013,data
2013,u.s
2013,patent
2013,entitled
2013,enforcement
2013,policing
2013,licensed
2013,content
2013,content
2013,based
2013,identifiers
2013,u.s
2013,patent
2013,entitled
2013,controlling
2013,access
2013,data
2013,data
2013,processing
2013,system
2013,u.s
2013,patent
2013,entitled
2013,distributing
2013,accessing
2013,data
2013,data
2013,processing
2013,system
2013,u.s
2013,patent
2013,entitled
2013,similarity
2013,based
2013,access
2013,control
2013,data
2013,data
2013,processing
2013,system
2013,u.s
2013,patent
2013,entitled
2013,de
2013,duplication
2013,data
2013,data
2013,processing
2013,system
2013,u.s
2013,patent
2013,entitled
2013,computer
2013,file
2013,system
2013,content
2013,dependent
2013,file
2013,identifiers
2013,complaint
2013,seeks
2013,unspecified
2013,amount
2013,damages
2013,attorneys
2013,fees
2013,injunction
2013,dispute
2013,allegations
2013,wrongdoing
2013,intend
2013,defend
2013,vigorously
2013,matter
2013,december
2013,round
2013,rock
2013,research
2013,llc
2013,filed
2013,complaint
2013,amazon.com
2013,united
2013,district
2013,court
2013,district
2013,delaware
2013,complaint
2013,alleges
2013,rfid
2013,products
2013,kindle
2013,products
2013,unlicensed
2013,dram
2013,infringe
2013,u.s
2013,patent
2013,nos
2013,entitled
2013,data
2013,communication
2013,method
2013,identification
2013,protocol
2013,u.s
2013,patent
2013,entitled
2013,modulated
2013,spread
2013,spectrum
2013,rf
2013,identification
2013,systems
2013,method
2013,u.s
2013,patent
2013,entitled
2013,backscatter
2013,interrogators
2013,communication
2013,systems
2013,backscatter
2013,communication
2013,methods
2013,u.s
2013,patent
2013,entitled
2013,communications
2013,systems
2013,radio
2013,frequency
2013,identification
2013,rfid
2013,u.s
2013,patent
2013,nos
2013,entitled
2013,circuit
2013,method
2013,controlling
2013,clock
2013,synchronizing
2013,circuit
2013,low
2013,power
2013,refresh
2013,operation
2013,u.s
2013,patent
2013,entitled
2013,method
2013,construct
2013,aligned
2013,recess
2013,gate
2013,dram
2013,access
2013,devices
2013,u.s
2013,patent
2013,entitled
2013,active
2013,termination
2013,control
2013,february
2013,plaintiff
2013,filed
2013,amended
2013,complaint
2013,alleges
2013,kindle
2013,products
2013,allegedly
2013,including
2013,unlicensed
2013,flash
2013,memory
2013,infringe
2013,u.s
2013,patent
2013,entitled
2013,memory
2013,system
2013,programmable
2013,control
2013,parameters
2013,u.s
2013,patent
2013,entitled
2013,memory
2013,system
2013,volatile
2013,data
2013,storage
2013,structure
2013,memory
2013,control
2013,parameters
2013,method
2013,april
2013,plaintiff
2013,filed
2013,amended
2013,complaint
2013,alleging
2013,rfid
2013,products
2013,infringe
2013,u.s
2013,patent
2013,entitled
2013,electronic
2013,tag
2013,interrogation
2013,method
2013,u.s
2013,patent
2013,entitled
2013,data
2013,communication
2013,system
2013,identification
2013,protocol
2013,u.s
2013,patent
2013,entitled
2013,method
2013,resolving
2013,signal
2013,collisions
2013,multiple
2013,rfid
2013,transponders
2013,field
2013,u.s
2013,patent
2013,entitled
2013,thin
2013,flexible
2013,rfid
2013,labels
2013,methods
2013,apparatus
2013,u.s
2013,patent
2013,entitled
2013,system
2013,method
2013,electronic
2013,tracking
2013,units
2013,batch
2013,amended
2013,complaint
2013,seeks
2013,unspecified
2013,amount
2013,damages
2013,enhanced
2013,damages
2013,costs
2013,attorneys
2013,fees
2013,april
2013,stayed
2013,pending
2013,reexamination
2013,ten
2013,asserted
2013,patents
2013,dispute
2013,allegations
2013,wrongdoing
2013,intend
2013,defend
2013,vigorously
2013,matter
2013,march
2013,oip
2013,technologies
2013,filed
2013,complaint
2013,amazon.com
2013,patent
2013,infringement
2013,united
2013,district
2013,court
2013,northern
2013,district
2013,california
2013,complaint
2013,alleged
2013,aspects
2013,pricing
2013,methods
2013,infringed
2013,u.s
2013,patent
2013,entitled
2013,method
2013,apparatus
2013,automatic
2013,pricing
2013,electronic
2013,commerce
2013,complaint
2013,sought
2013,times
2013,unspecified
2013,amount
2013,damages
2013,attorneys
2013,fees
2013,september
2013,court
2013,invalidated
2013,plaintiff’s
2013,patent
2013,dismissed
2013,prejudice
2013,september
2013,oip
2013,appealed
2013,judgment
2013,district
2013,court
2013,united
2013,court
2013,appeals
2013,federal
2013,circuit
2013,november
2013,stayed
2013,proceedings
2013,pending
2013,decision
2013,separate
2013,raises
2013,related
2013,question
2013,law
2013,june
2013,continued
2013,stay
2013,pending
2013,decision
2013,united
2013,supreme
2013,court
2013,dispute
