year,date,encounter_sequence,encounter_number,begin_time,end_time,duration,vessel,observers,pods_or_ecotype,ids_encountered,location,begin_latitude,begin_longitude,end_latitude,end_longitude,encounter_summary,nmfs_permit,link
2018,2018-10-12,1,89,14:45:00,17:35:00,10200s (~2.83 hours),Mike 1,"Mark Malleson, Hanna Magnusson","J, K Pod",NA,Port Renfrew,48.4633331298828,-124.336669921875,48.5149993896484,-124.548332214355,"As we were heading west along the shoreline near Sooke we received a call from Rod King on Forever Wild that he spotted the T123's eastbound mid-strait south of us. We arrived at 1134 to see T123A .25nm south of T123, T123C, and T123D. At 1200 T123 grabbed a harbour porpoise (48 16.9/123 42.8) and T123A came over to prey share. We left them and continued west as they continued east while dividing up the porpoise.
We ended the encounter at 1735 and them off the mouth of Port Renfrew spread out heading west (48 30.9/124 32.9).",21238 / DFO SARA 388,https://whaleresearch.wixsite.com/2018encounters/89
2018,2018-10-12,1,88,13:34:00,14:03:00,1740s (~29 minutes),Orcinus,Ken Balcomb,T65As,NA,Haro Strait,NA,NA,NA,NA,"The T65As swam up the west side of San Juan Island from Eagle Point and were approaching the Center for Whale Research so Ken set out in “Orcinus” for a quick proof of presence of who was in the group. It turned out to be T65A2, T65A4, and T49A2, an occasional travelling buddy. Tom and Andy had been keeping track of their progress up island and were on the CWR porch for some drone work while Ken encountered the whales by vessel to compare points of view. It is really quite remarkable how much can be learned by aerial view of the whales underwater to merge with how much we know by documenting individuals for their lifetime.​",21238 / DFO SARA 388,https://whaleresearch.wixsite.com/2018encounters/88
2018,2018-10-04,1,87,15:25:00,17:57:00,9120s (~2.53 hours),Orcinus,"Dave Ellifrit, Kelley Balcomb-Bartok, and Stacey Aronson",T123s,NA,Haro Strait and eastern Strait of Juan de Fuca,48.4741668701172,-123.125,48.3556671142578,-123.303497314453,"While working in the CWR office, we heard reports over the radio of the T123s with a new calf heading northwest up Haro Strait. We met at Snug Harbor, left in the boat around 1510, and arrived on scene a couple miles off Hannah Heights at 1525. The T123s were traveling slowly northwest up Haro Strait but soon took a hard left and began traveling south-southwest toward Beaumont Shoal and Seabird Point. T123A occasionally moved away from the others for a brief time but he kept coming back and the group moved as a tight foursome for most of the encounter. On at least three occasions between Beaumont Shoal and south of Discovery Island, the whales milled around and appeared to make an inconspicuous kill. While we never saw exactly what they got, we repeatedly saw chunks of something in their mouths, saw birds diving to collect bits, and smelled blubber oil in the air. Once the T123s were past Seabird Point, they turned more southwest and we left them a few minutes before 1800 about 2 miles south of Trial Island pointed toward Albert and William Heads.",21238 / DFO SARA 388,https://whaleresearch.wixsite.com/2018encounters/87
2018,2018-09-30,1,86,11:01:00,14:36:00,12900s (~3.58 hours),Mike 1,Mark Malleson,"J, K and L Pod",NA,north west of Crescent Bay,48.2633323669434,-123.791664123535,48.2583351135254,-123.783332824707,"At 10:45 I received a call from Chris Bain on Forever Wild who came across Southern Resident killer whales a few miles east of me as he was heading west towards Pillar Point mid strait.
I arrived on scene a few minutes later to see a large group of whales spread out from the middle of the strait to the south traveling south east. I started the encounter at 11:01 (48 15.8/123 47.5)
There was a larger group of ~15 animals with members of all thee pod mixed together with the rest spread out to the north west and south.
I eventually found K25 along with a few of the K13's to the north west of the group moments before the visibility deteriorated. They were moving quickly to the south averaging 8 knots. I continued to the south towards Freshwater Bay and found the bulk of the animals milling slightly east of an inbound US nuclear submarine military convoy. I watched them all turn back to the west and pass by the convoy. I ended the encounter at 14:36 at 48 15.5/123 47.0",21238 / DFO SARA 388,https://whaleresearch.wixsite.com/2018encounters/86
2018,2018-09-29,1​,85,09:20:00,09:40:00,1200s (~20 minutes),Orcinus,Dave Ellifrit and Stewart MacIntyre,T65As​,NA,Battleship Island,48.623664855957,-123.176330566406,48.6233329772949,-123.171333312988,"Jane Cogan called Dave at home with an early morning report of a group of whales near Open Bay. Dave and Stewart met at the boat and left Snug Harbor at 0910. We arrived on scene near Battleship Rock at 0920 to find the T65As spread out in two groups of three. We headed for the group with T65A2 in it while they were on a long dive. T65A2, T65A3, and T65A4 came up several minutes later nearer to Battleship and were in the process of attacking a seal. The seal was quickly dispatched after a few minutes and a blood plume among milling whales was evidence of a successful kill. T65A5 surfaced once near the boat during the seal kill but disappeared. T65A and T65A6 had also disappeared but without being photographed due to limited time and sloppy sea conditions. T65A2, T65A3, and T65A4 pointed east and we left them at 0940 near the RG buoy just north of Roche Harbor.",21238 / DFO SARA 388,https://whaleresearch.wixsite.com/2018encounters/85
2018,2018-09-28,1,84,12:40:00,NA,NA,Chimo,Ken Balcomb,J Pod,NA,Strait of Juan de Fuca,NA,NA,NA,NA,"At 11:15, Mark Malleson spotted J pod over by the Rock Pile north of Port Angeles and they were moving toward the west - they were most probably the whales seen earlier this morning south of Hein Bank. It was then an easy choice for Ken to give up on the Governor’s Task Force response he was working on and head to the boat with camera gear and suitcase to stay overnight in Port Angeles. Ken departed in “Chimo” from Snug Harbor at 11:45 and encountered the whales foraging and drifting west off the Elwha River plume in the Strait of Juan de Fuca at 12:40.

L87 (Spot 1) was the most northerly whale of the spread out group, very near the US/Canada border in mid-Strait. He methodically headed in a straight line west, not apparently foraging at the time but acting more like a flanking guard preventing fish from going around the whale line-up. Next in line, a few hundred yards south and east of L87 was J27 swimming in a zig-zag pattern toward the west and engaging in the occasional fish chase, with no obvious catches. The rest of J pod was very spread out south of them with many individuals engaging in fish chase with some success as the entire assemblage moved slowly west in an ebbing tide. Most inshore was J26 (Spot 12), traveling in a fairly straight line toward the west and often leaning to the left (shoreward) as he surfaced and dove repeatedly. He seemed very relaxed for the most part, but occasionally changed course slightly and appeared to be cluing in on fish without rapid chasing. This would have been a great situation to observe what was really going on with a drone. The situations that we have seen with a drone operating from land off San Juan Island have provided great insight into interpreting what we see in horizontal observations. Routine vessel-based drone observations of underwater behavior will commence for us next year, concurrent with the vessel-based horizontal identification work we have done for 43 years for a comprehensive cataloging of SRKW.

It was very encouraging to see the whales foraging off of the Elwha River now that the dams have been removed and the natural salmon populations to that watershed are recovering. The expected return of Chinook this year to the Elwha is 5200. The whales cannot survive without salmon, and we whole-heartedly have pressed for wild natural salmon restoration in all of the rivers of the Pacific Northwest for their benefit, and for fishermen. That is why Ken is sticking his neck out and campaigning for the big one – the Snake River wild natural salmon recovery following LSRD removal in the immediate future. That recovery alone could contribute to hundreds of thousands to a million adult Chinook salmon returning to the entrance of the Columbia River each year! (see graph above in slide show) The SRKW demographics and rapid trend toward extinction show that we cannot wait for a political decision – the biological decision for this issue is due now before the whales have no reproductive capacity left. There are only a few females reproducing in the recent decade, and no successful births in the past three years. Even if there is the successful birth of a few calves this winter, and they survive (which is doubtful without sufficient food), it will be at least another decade before they can possibly contribute to the reproductive cohort.",21238 / DFO SARA 388,https://whaleresearch.wixsite.com/2018encounters/84
2018,2018-09-22,1,83,16:25:00,16:35:00,600s (~10 minutes),Mike 1,"Mark Malleson, Hanna Magnusson",Bigg's Transient killer whales,NA,South of Race Rocks,48.2683334350586,-123.50333404541,48.2683334350586,-123.50333404541,"As we approached Race Rocks, we could see a couple of whale watch boats from Victoria with the transients, so we stopped to do our best to get at the very least proof of presence pictures before we went back to the harbour. Knowing that we wouldn't be able to track west with them in the 4 - 5-foot seas we stopped well ahead to get a sense of their dive pattern knowing that we would only get one chance to get some photos as they passed by us. They, fortunately, did a zag off to the south to surf in the seas for one sequence allowing us to get a few right side shots and confirm it was the T035A and T038A group that had been seen a couple of times in the area over the last previous two weeks.",21238 / DFO SARA 388,https://whaleresearch.wixsite.com/2018encounters/83
2018,2018-09-20,1,82,09:55:00,13:10:00,11700s (~3.25 hours),Orcinus,"Dave Ellifrit, Astrid van Ginneken, Kathy Babiak",K and L pods,NA,Haro Strait,48.4668350219727,-123.072998046875,48.4843330383301,-123.152496337891,"Stewart and Astrid went on an early morning whale search by car down the west side of San Juan Island and saw whales heading south off Eagle Point. They called Dave and Kathy and everyone eventually met at Snug Harbor and left in the boat around 0925. The first whales appeared off Eagle Point at 0955 heading slowly north again. The whales were very spread out in small groups and individuals and we headed for a small group inshore off False Bay. This was L105, L115, and K44 playing with one another while L72 and L47 were peripheral to this group traveling slowly north by themselves. A little south of this group were more individuals and another small group that, among others, included K34 and L106 playing with kelp together. All the whales seemed to be between Hannah Heights and Eagle Point and were heading slowly north before some whales stalled out and began foraging. We saw K21 in a vigorous salmon chase off False Bay before he charged offshore for some more foraging. Earlier, we had seen a group of about ten or so Pacific white-sided dolphins streaking north not far off Kanaka Bay. A bit later, we saw them again a little inshore of where K21 was chasing his fish, fast traveling south again. They did not seem interested in playing in boat wake like they sometimes do but they stayed in the general area of the whales while the encounter lasted. By 1120, all the whales were still spread out in small groups and individuals with many foraging back and forth between Hannah Heights and False Bay. There were some small groups who looked like they were being social-usually involving sub-adult and immature males. We found K21 again offshore of False Bay and he was still foraging. About a half mile south of him, K25 was foraging by himself. We were trying to get body condition photos on him but he was surfacing irregularly and in all directions so we left him alone after less than fifteen minutes of trying. We headed north and found the whales that had been the leaders heading north heading south again off the north end of Hannah Heights. Since these whales were spreading out and moving south fast again, plus there was a big, dark cloud promising rain on the way, we followed them south just a short ways before calling it quits about a mile and a half southwest of Hannah Heights at 1310.
The timing was good as it started raining right after we got home and were downloading photos.",21238 / DFO SARA 388,https://whaleresearch.wixsite.com/2018encounters/82
2018,2018-09-18,1,81,15:20:00,17:50:00,9000s (~2.5 hours),Orcinus,"Dave Ellifrit, Astrid van Ginneken, Stewart MacIntyre, Kathy Babiak","J, K, L​",NA,President Channel,48.7223320007324,-122.95866394043,48.5911674499512,-123.053497314453,"We were working in the office while listening to reports of whales over the radios. A little after 1400, we heard that the SRs were approaching Patos and Sucia Islands from the north so we headed for the boat and left Snug Harbor at 1425. After a quick stop at Roche Harbor to top off the fuel tank before getting going again, we arrived on scene about a mile north of President Channel at 1520. The whales were spread out in groups and singles heading south toward President Channel. There were multiple large, mixed, and mostly social groups interspersed with smaller groups and single individuals. The larger groups were quite active and there was a little coming and going of individuals in them. K33 broke away from a group to travel by himself and he gave us a nice back dive breach before traveling on his way. The whales were spread out from the shorelines of Waldron Island and Orcas Island. As the whales on the Orcas Island side approached Jones Island at the bottom of President Channel, they turned southeast down San Juan Channel. The whales on the Waldron Island side became the trailers as they also turned southeast for SJ Channel. K25 was the last whale we saw and he was trailing the other whales, looking skinny and a little lethargic. He was non-cooperative and surfacing irregularly so we let him go and ended the encounter with him heading slowly southeast down mid-SJ Channel at 1755.",21238 / DFO SARA 388,https://whaleresearch.wixsite.com/2018encounters/81
2018,2018-09-16,3,80,17:04:00,17:25:00,1260s (~21 minutes),Mike 1,"Mark Malleson, Joe Zelweitro",Bigg's Transient killer whales,NA,Church Rock,48.2983322143555,-123.603332519531,48.310001373291,-123.589996337891,"We got to Whirl Bay at 1704 as the T041's were working their way west along the shoreline.
I spotted more blows slightly offshore to the west (mouth of Becher Bay). They were the T137's traveling quickly east with the flood current towards Race Passage. They were spread out and passed within a quarter mile of the T041's. We got shots of T137 and T137A but short on time and concerned we could lose track of the T041's we let the T137's continue on without getting proof of presence of T137B and T137D.
We followed the T041's as far as the Bedford Islands and ended the encounter at 1725. They grabbed a seal in the kelp bed in the bay to the north-west of Church Rock (48 18.9/123 35.5) and divided it up amongst each other on the move.",21238 / DFO SARA 388,https://whaleresearch.wixsite.com/2018encounters/80
2018,2018-09-16,2,79,15:37:00,16:19:00,2520s (~42 minutes),Mike 1,"Mark Malleson, Joe Zelweitro",Bigg's Transient killer whales​,NA,west of Dungeness Spit,48.1766662597656,-123.308334350586,48.2150001525879,-123.251663208008,We came across the T101's at 1537 north east of Port Angeles. We were spread out laterally as they headed north east. We could see T101A was traveling with what we assumed was T101 but the fin looked a lot smaller than hers even at a distance so we moved in to confirm. It was T046C2 with no sign of any others around and no sign of T101 herself. T102 was slightly south of them and T101B was a little south of T102. We ended the encounter at 1619 and pushed slightly east to scan for other animals but came up empty. The conditions were exceptional with calm seas and perfect lighting. We then headed west for Race Rocks to follow up a report of more animals near Race Passage.,21238 / DFO SARA 388,https://whaleresearch.wixsite.com/2018encounters/79
2018,2018-09-16,1,78,15:37:00,16:19:00,2520s (~42 minutes),Mike 1,"Mark Malleson, Joe Zelweitro",Transients/Bigg's killer whales,NA,Harling Point,48.4049987792969,-123.321662902832,48.406665802002,-123.328330993652,"We departed Victoria harbour dock at 1415 to check out several groups of Bigg's that were reported throughout the area.
We arrived at Harling Point at 1445 to see the T049A's working their way west along the shoreline. They skulked around the reef off the mouth of Gonzales Bay and grabbed an unsuspecting seal (48 24.4/123 19.7). We watched them carry it slightly west and share it before they continued west towards Ross Bay and Clover Point. We ended the encounter at 1505 and headed south to look for another group reported north east of Port Angeles.",21238 / DFO SARA 388,https://whaleresearch.wixsite.com/2018encounters/78
2018,2018-09-12,1​,75,16:27:00,16:33:00,360s (~6 minutes),Chimo,"Ken Balcomb, Astrid van Ginneken, Stewart MacIntyre",Transients,NA,Haro Strait,48.5161094665527,-123.20694732666,48.5094451904297,-123.207496643066,"We departed Snug Harbor at 1605 for a quick look at a group of Bigg’s Transient killer whales that had been found near D’Arcy Island and were moving south. By the time we crossed the few miles of Haro Strait, they were about one mile south of Kelp Reef and they took a long dive just as we approached the area. When they surfaced about ten minutes later and a mile further south they were very cooperative and allowed us to take photographs of them all in a matter of six minutes. This was a very efficient encounter with a relatively well-known assemblage of meat-eating killer whales. Interestingly, they were headed toward a very active group of T18s that were feeding on what is believed to be a humpback carcass in the vicinity of Eastern Bank. We did not continue with our group to that location, but a sample of the blubber was collected of the hapless leviathan when it was brought to the surface by one of the T18s.",21238 / DFO SARA 388,https://whaleresearch.wixsite.com/2018encounters/75
2018,2018-09-06,1,73,14:15:00,15:25:00,4200s (~1.17 hours),Orcinus,Dave Ellifrit,Transients,NA,East Point,48.8083343505859,-123.042999267578,48.7929992675781,-122.98999786377,"Dave was working in the CWR office when he heard a report over the radio of a large group of transients heading southeast toward East Point along the north side of Saturna Island. After heading down to Snug Harbor, Dave left in the boat at 1335 and arrived on scene about a mile north of East Point at 1415. There was one large, fairly tight group that included the T90s, T100Bs, T124Ds, T101, and T102 who were moving quickly southeast toward the green can buoy off East Point. There were a few peripheral whales traveling by themselves as much as a quarter mile away from any other whales. These peripheral individuals were T87, T101A, and T101B. There was possibly another lone female seen once in back lighting that could have been T2B but she was not seen again and was not photo’d. As the group neared the green can, the whales took a more easterly direction toward Patos Island.
While the large group was heading southeast off Saturna Island, the T18s were reported closer to the Saturna shoreline near the Belle Chains and were also heading southeast toward Tumbo Island. When the large group was about a mile west of Patos Island, the T18s were off the north side of Tumbo Island. Dave left the large group at 1455 and made it to the T18s just north of East Point about ten minutes later. The T18s were traveling easterly in a sometimes tight, sometimes loose group and the encountered ended at 1525 with them about a mile west of Patos Island.",21238 / DFO SARA 388,https://whaleresearch.wixsite.com/2018encounters/73
2018,2018-09-05,1,72,10:15:00,13:30:00,11700s (~3.25 hours),Orcinus,Dave Ellifrit,L12s,NA,President Channel,48.6723327636719,-122.991165161133,48.6213340759277,-123.158836364746,"Dave was working in the office at CWR when he heard over the radio that “Chinook” had found the L12s heading slowly south in President Channel. On the chance that J pod was there too, Dave headed for the boat and left Snug Harbor at 0945. The encounter began at 1015 about mid-President Channel. L41, L25, and L85 were extremely spread out and foraging. There didn’t seem to be any J pod whales around and the other seven L12s briefly disappeared. On their way home, “Chinook” re-found these seven whales back up at the top of President Channel off Pt. Doughty around 1100. “Orcinus” arrived at those whales about five minutes later. The L22s, L77s, and L94s were engaged in a serious bout of group feeding and all the whales were charging around in different directions within a small area while putting up a lot of white water. If the whales weren’t so obviously chasing fish, the feeding event would have looked like a vigorous transient attack on a marine mammal. This went on for a few minutes until the group began to dissipate. The L94s headed south first while L22 and L77 were the last to give up the chase. L22 later caught up to L89 and the pair of them swam quickly south too.
The L12s continued south in President Channel in small groups and singles who were all very spread out. The whales entered Spieden Channel and headed west still spread out in singles and small groups of two or three. The encounter ended off Roche Harbor with the leaders nearing Battleship Rock at 1330.",21238 / DFO SARA 388,https://whaleresearch.wixsite.com/2018encounters/72
2018,2018-09-02,3,70,15:55:00,16:16:00,1260s (~21 minutes),Mike 1,"Mark Malleson, Hanna Magnusson",L Pod,NA,Victoria's waterfront,48.5233345031738,-123,48.3549995422363,-123.419998168945,"We left the dock at Victoria's inner harbour at 1525 to follow up a report of members of Lpod coming in from the west.
We came across L22 and L89 a few miles south of Ogden Point traveling east at 6 knots. A mile to the south-west of them was the rest of the animals fairly grouped up also traveling east at 6 knots.
We got proof of presence shots of all that were present and headed back to the harbour ending the encounter at 1616.",21238 / DFO SARA 388,https://whaleresearch.wixsite.com/2018encounters/70
2018,2018-09-02,1,68,08:07:00,09:05:00,3480s (~58 minutes),Mike 1,"Mark Malleson, Hanna Magnusson",T065A's/Bigg's,NA,Gordon Head,48.4949989318848,-123.291664123535,48.5233345031738,-123.336669921875,"We departed the dock at Victoria harbour at 0735 and then received a report at 0740 from George Hamilton that his wife Helena had spotted a small group of killer whales northbound close to shore in front of their house with a male slightly offshore.
We came across T065A along with T065A5 and her newest calf T065A6 within a half mile of Gordon Head traveling north. After several minutes of waiting for them to resurface, we spotted them moving quickly offshore to join T065A2 who had caught a prey item. We watched them share his catch for several minutes and then they continued north-west back towards the shoreline of the beach below Mount Douglas Park. T065A2 then worked his way back offshore while the other three stayed inshore. We ended the encounter at 0905.",21238 / DFO SARA 388,https://whaleresearch.wixsite.com/2018encounters/68
2018,2018-09-01,3,67,15:30:00,16:30:00,3600s (~1 hours),Orcinus,Dave Ellifrit,Transients​,NA,Boundary Pass,48.7416648864746,-123.019836425781,48.704833984375,-123.174003601074,"After leaving the T37As near Tumbo Island, Dave headed south around East Point and pointed for Johns Pass. Another group of transients that included T37, the T37Bs, and the T34s had headed north up Andrews Bay earlier and had been heading east in Spieden Channel when “Orcinus” headed north for the residents late morning. They had moved around upper San Juan Channel for the last several hours and just happened to be north of Johns Pass when “Orcinus” was at East Point. When “Orcinus” was mid-Boundary Pass between the Java Islets and Skipjack Island, “Victoria Star” reported that they were seeing breaching orcas just north of Skipjack Island. Perfect. So, a hard left and Dave headed toward Skipjack to see who that group was.
“Orcinus” arrived on scene at 1530 less than a mile north of Skipjack Island. About four whales including a couple of the T36As were milling and may have made a kill. Other whales appeared close to the north side of Skipjack and the previously milling whales soon started swimming fast in that direction. The groups met up and all the members of the T36As and T99s traveled southwest toward Sandy Point on Waldron Island in a tight group. “Orcinus” left this group at about 1555 to head to the other group who were a couple miles away and a ways northwest of Johns Pass.
“Orcinus” arrived on scene with the T34s and T37s about fifteen minutes later. This group was moving very slowly west in a tight group and were clearly resting. The encounter ended at 1630 not very far from where it began.",21238 / DFO SARA 388,https://whaleresearch.wixsite.com/2018encounters/67
2018,2018-08-24,1,63,14:18:00,14:45:00,1620s (~27 minutes),Orcinus,"Dave Ellifrit, Michael Weiss, and Flora Miles",T65As,NA,South of Sidney Channel,48.5431671142578,-123.30883026123,48.5706672668457,-123.317832946777,"We were working in the office at CWR when we heard a report over the radio of whales being found off Gordon Head on Vancouver Island. Since it was straight across the strait over there, we decided to go see who the whales were. We left Snug Harbor around 1345 and were in the general area of where the whales should have been fifteen minutes later. “Goldwing” arrived in the area at the same time and, since the whales had to be re-found, we decided to split up a little with “Goldwing” taking a line west of D’Arcy Island toward Sidney Channel and we pointed for the east side of D’Arcy. “Goldwing” found the whales shortly afterwards and the encounter started around 1420 about a mile southwest of D’arcy Island. The whales were the T65As minus T65A3 and T65A4 who had been reported earlier in the day traveling together many miles away. T65A, T65A2, T65A5, and T65A6 were traveling slowly northwest toward Sidney Channel in a tight group. The T65As were barely arching and appeared to be resting. Their long dives were on the long side and T65A6 had to surface early before the other whales a couple times. We ended the encounter at 1445 with the whales still moving slowly northwest toward Sidney Channel.",21238 / DFO SARA 388,https://whaleresearch.wixsite.com/2018encounters/63
2018,2018-08-19,2,62,15:00:00,16:09:00,4140s (~1.15 hours),Mike 1,"Mark Malleson, Joe Zelweitro",J Pod,NA,Jordan River,48.3733329772949,-124.038330078125,48.4216651916504,-124.158332824707,We came across J's at 1500 westbound near Jordan River. The first whales we saw were J38 and J22 traveling together at 7 knots. We worked our way west and inshore photographing as many individuals as we could despite the limited visibility with the approaching fog bank and 2-3 foot chop. J16 was the lead animal slightly inshore from the rest of the pod. She slowed down to forage so we stayed with her for ~20 minutes expecting J50 to show up but only saw J42 near her. We had lost sight of the rest of the group offshore as the fog closed in on us to less than 200 yard visibility. We ended the encounter at 1609,21238 / DFO SARA 388,https://whaleresearch.wixsite.com/2018encounters/62
2018,2018-08-19,1,61,13:43:00,14:09:00,1560s (~26 minutes),Mike 1,"Mark Malleson, Joe Zelweitro",Transients,NA,Bentinck Island,48.3199996948242,-123.531669616699,48.3083343505859,-123.561668395996,"We departed Victoria harbor at 13:20 and headed out towards Race Passage. The T010's were slightly south of the mouth of Pedder Bay along the shoreline of Vancouver Island. They were heading south-west through the passage between Bentinck Island and Vancouver Island. Rather than following them through we felt it would be better to wait for them at the west of the passage to minimize disturbance.
At 13:57 we could see them actively hunting seals in the rock pile in the narrow channel and watched T010C circle back to pick up a large chunk of blubber (48 18.7/123 33.0). After a couple minutes of prey sharing the continued west along the shoreline of V.I. towards Whirl Bay. We ended the encounter at 1409 and pushed on to the west to catch up to the outbound J's that were last reported to be westbound near Otter Point at 12:15.",21238 / DFO SARA 388,https://whaleresearch.wixsite.com/2018encounters/61
2018,2018-08-01,2,57,13:30:00,16:05:00,9300s (~2.58 hours),Orcinus,"David Ellifrit, Michael Weiss, Flora Miles",J and L Pod,NA,Georgia Strait,NA,NA,NA,NA,"After leaving the T18s (see previous encounter), the team headed across Georgia Strait to the last reported location of J pod and the 18 members of the main L pod subgroup. At 1330, they encountered this group halfway between Point Roberts and Patos Island. When they were first arriving on scene, whales appeared to be spread in small groups, but these groups quickly coalesced into larger units. The first group they encountered consisted of the J19s, J22s, J11s, L72s, L47s, L86s, and L90. There was a great deal of socializing in this group, with lots of rolling, percussive behavior, and obvious sexual behavior. The team then encountered a group consisting of the L55s and J16s, showing many similar behaviors. J16, J26, and J50 swam a bit separated from this main group. J50 was photographed to assess her body condition, which appears to still be slowly deteriorating.
The only J pod matriline that was not located by 1400 was the J17s. Soundwatch had circled behind the main group, and located the J17s a long way behind the rest of the whales. Soundwatch asked Orcinus to photograph this group to confirm whether J35 was still carrying her deceased calf. At 1330, the team photographed the J17s, confirming that J35 still had the neonate.
The whales changed direction slightly, from pointing southeast to southwest, reorienting to point at Boundary Pass. As they headed towards Boundary, the subgroupings fanned out across the waterway. The team photographed re-encountered the J11s, J19s, and L86s, as well as J40, in a group headed towards boundary, as well as a subgrouping of immature males, J44, J45, and L116. J26 continued to travel west alone, while J38 and L115 seemed to be associating. They left a group consisting of L90, the L72s, L47s and the J22s as they continued west, ending the encounter a bit after 1600.",21238 / DFO SARA 388,https://whaleresearch.wixsite.com/2018encounters/57
2018,2018-08-01,1,56,12:30:00,13:05:00,2100s (~35 minutes),Orcinus,"David Ellifrit, Michael Weiss, Flora Miles",Transients,NA,Gulf Islands,NA,NA,NA,NA,"The team had heard about J and L pod coming south from Georgia Strait, and decided to catch them as they headed towards the San Juan Islands. As they were leaving, they heard a second report of a group of transients near East Point. They left the dock at 1140, heading north.
T18 and T19B were traveling together much further offshore. They went on frequent, long dives, and traveled in a bit of a zig-zag pattern, suggesting they may have been searching for potential prey items. The team stayed with this pair until 1305, before leaving to go catch up with the residents on the other side of Georgia Strait.",21238 / DFO SARA 388,https://whaleresearch.wixsite.com/2018encounters/56
2018,2018-07-25,1,53,13:00:00,14:20:00,4800s (~1.33 hours),"Orcinus, Chimo","David Ellifrit, Michael Weiss, Flora Miles, Ken Balcomb, Kelley Balcomb, Gail Richards","J, K Pod",NA,Haro Strait,NA,NA,NA,NA,"Southern Resident killer whales had been reported off the westside of San Juan Island early in the day, spread between Pile Point and Eagle Point. Reports from shore suggested that J35 may still be carrying her deceased calf. As the whales moved north, Dave, Michael, and Flora headed out on Orcinus, finding the whales off San Juan County Park at 1300. They found the same group of whales that they encountered the previous day, with the addition J31, in roughly the same sub-groupings. The J14s, J22s, J31, and L87 were in the lead, followed by the K16s, K21, and the J17s. As in the previous encounter, J44 and J47 were socializing with K35, while J35 followed a bit behind the rest of the J17s.",21238 / DFO SARA 388,https://whaleresearch.wixsite.com/2018encounters/53
2018,2018-07-24,1,52,12:10:00,15:50:00,13200s (~3.67 hours),Orcinus,"Dave Ellifrit, Michael Weiss, Flora Miles","J, K Pod",NA,Strait of Juan de Fuca and Haro Strait,NA,NA,NA,NA,"We found J35 and J47 traveling several hundred yards behind the rest of the group, with J35 surfacing in an unorthodox manner. After a few surfacings, it became clear that she was carrying something on her rostrum. After several more surfacings, we confirmed that it was a deceased neonate, which we assume she had given birth to earlier that day. She continued to carry the neonate, often taking long dives, apparently to retrieve the neonate when she dropped it. We followed this pair as they headed towards San Juan Island. We briefly dropped a hydrophone, but no calls were heard from this pair. We left them at 1340 at Pile Pt, and at this point J35 was still carrying the calf.
We found another group of whales further north along the island, composed of the J22s, J14s, K16s, K21, and the rest of the J17s, fighting the flood tide as they moved south. We observed frequent foraging from this group, and focused on getting ID shots of K16 and K35, two whales that are seen less regularly than J pod whales. These whales later met back up with J35 and J47. J35 was still carrying the neonate. J47 and J44 spent their time socializing with older male K35, while the rest of the J17s spread out around them foraging. We ended the encounter at 1550, at which time J35 was still pushing her calf.",21238 / DFO SARA 388,https://whaleresearch.wixsite.com/2018encounters/52
2018,2018-07-24,1,52,16:33:00,18:26:00,6780s (~1.88 hours),Orcinus,"Michael Weiss, Charli Grimes, Flora Miles",Transients,NA,San Juan Channel,48.6546821594238,-123.033714294434,48.604850769043,-123.037246704102,"The team was following reports of the T18s north of Orcas Island, slowly making their way into the islands. At 15:56, the team left Snug Harbor and headed northeast towards President Channel. When they arrived on scene at 16:33, the whales were making their way southwest through the southern part of President Channel, heading for Jones Island.

The whales were split into two distant pairs of animals. Hugging the Orcas shoreline was grandmother T18 and the younger of the two brothers in the matriline, T19C, while behind and further offshore was T19B and his mother T19. The team started by photographing the two offshore whales. While the two started their surfacing sequences together, T19 tended to only do brief sequences of two or three breaths, while T19B had more extended surfacing sequences. The whales were moving fairly quickly to the southwest.

After photographing the offshore pair, the team headed inshore to document the other two whales in the matriline. As the team headed their direction, the whales broke from the Orcas shoreline and headed to Jones Island, tucking far into the cove on the north side of the island before taking a long dive and heading south along the west side of the island. After clearing the Jones shoreline, the whales made a bee-line for Yellow Island. The researcher team followed them as they made their way between Yellow and McConnell Island, where the briefly milled and allowed the team to photograph both of their right sides.

The team broke from this pair to try for one more pass at photographing T19 and T19B. These whales had made their way clear to the other side of San Juan Channel, following the San Juan Island shoreline. The team made one approach and got a few more usable ID shots, but water conditions and lighting were quickly deteriorating. At 18:26, the team ended the encounter and headed back towards Snug Harbor, as the whales began to reform into a single group and continue south along the eastern San Juan coast.",21238/ DFO SARA 388,https://whaleresearch.wixsite.com/2021encounters/2021-52
