Category: Nature,Category: Type,Category: Reporting Level,Location: Suburb
Animal,Dog,Defecating In Public,ASPLEY
Animal,Cat,,FITZGIBBON
Animal,Other Animal,,DREWVALE
Animal,Attack,Attack On An Animal,CHAPEL HILL
Animal,Dog,Fencing Issues,ZILLMERE
Animal,Dog,Fencing Issues,WYNNUM WEST
Animal,Other Animal,Nuisance Animal,AUCHENFLOWER
Animal,Dog,Odour,GORDON PARK
Animal,Dog,Defecating In Public,CHELMER
Animal,Cat,,MOOROOKA
Animal,Dog,Fencing Issues,HOLLAND PARK
Animal,Other Animal,Nuisance Animal,BRIGHTON
Animal,Other Animal,,AUCHENFLOWER
Animal,Other Animal,Deer,MOUNT OMMANEY
Animal,Dog,Odour,COORPAROO
Animal,Dog,Too Many Animals,MANSFIELD
Animal,Dog,Too Many Animals,YERONGA
Animal,Other Animal,Nuisance Animal,BURBANK
Animal,Attack,Attack On An Animal,GORDON PARK
Animal,Attack,Attack On A Person,PULLENVALE
Animal,Other Animal,,STAFFORD
Animal,Attack,Attack On A Person,GRACEVILLE
Animal,Attack,Attack On An Animal,MANSFIELD
Animal,Attack,Menacing,BRACKEN RIDGE
Animal,Dog,Fencing Issues,BRACKEN RIDGE
Animal,Attack,Attack On An Animal,MOGGILL
Animal,Dog,Too Many Animals,ELLEN GROVE
Animal,Dog,,THE GAP
Animal,Dog,Unregistered,TAIGUM
Animal,Other Animal,,BRACKEN RIDGE
Animal,Dog,Fencing Issues,ASPLEY
Animal,Dog,,MORNINGSIDE
Animal,Dog,Fencing Issues,KEPERRA
Animal,Dog,Fencing Issues,FAIRFIELD
Animal,Dog,Fencing Issues,HAWTHORNE
Animal,Dog,Fencing Issues,ZILLMERE
Animal,Cat Trapping,,MOUNT GRAVATT
Animal,Dog,Defecating In Public,SPRING HILL
Animal,Dog,Defecating In Public,ASPLEY
Animal,Other Animal,Fox,SEVENTEEN MILE ROCKS
Animal,Dog,Too Many Animals,RIVERHILLS
Animal,Attack,Attack On An Animal,PINJARRA HILLS
Animal,Cat,,KEDRON
Animal,Attack,Menacing,SHORNCLIFFE
Animal,Dog,Fencing Issues,TOOWONG
Animal,Attack,Attack On An Animal,BARDON
Animal,Dog,Fencing Issues,CHELMER
Animal,Dog,Fencing Issues,INALA
Animal,Attack,Attack On An Animal,HOLLAND PARK
Animal,Dog,Fencing Issues,CAMP HILL
Animal,Attack,Attack On An Animal,KURABY
Animal,Cat Trapping,,SALISBURY
Animal,Attack,Attack On An Animal,SINNAMON PARK
Animal,Attack,Attack On A Person,BOONDALL
Animal,Dog,Defecating In Public,KEDRON
Animal,Other Animal,Nuisance Animal,INALA
Animal,Dog,Too Many Animals,ZILLMERE
Animal,Attack,Attack On An Animal,BOONDALL
Animal,Cat Trapping,,NUNDAH
Animal,Dog,Unregistered,KARANA DOWNS
Animal,Attack,Attack On An Animal,BURBANK
Animal,Dog,Fencing Issues,CHERMSIDE
Animal,Dog,Fencing Issues,HOLLAND PARK
Animal,Cat,,OXLEY
Animal,Dog,Defecating In Public,MOUNT GRAVATT
Animal,Attack,Not An Attack,CHAPEL HILL
Animal,Dog,Defecating In Public,BRISBANE CITY
Animal,Attack,Attack On An Animal,ELLEN GROVE
Animal,Dog,Too Many Animals,DURACK
Animal,Dog,Fencing Issues,GREENSLOPES
Animal,Dog,Unregistered,ACACIA RIDGE
Animal,Dog,Odour,COOPERS PLAINS
Animal,Attack,Attack On An Animal,MORNINGSIDE
Animal,Other Animal,Nuisance Animal,STRETTON
Animal,Dog,Odour,GORDON PARK
Animal,Attack,Menacing,MORNINGSIDE
Animal,Other Animal,,RIVERHILLS
Animal,Other Animal,Fox,KARANA DOWNS
Animal,Cat Trapping,,COOPERS PLAINS
Animal,Dog,Fencing Issues,BANYO
Animal,Other Animal,Fox,INDOOROOPILLY
Animal,Dog,Fencing Issues,BOONDALL
Animal,Other Animal,Nuisance Animal,KEPERRA
Animal,Dog,Fencing Issues,BARDON
Animal,Dog,Fencing Issues,TOOWONG
Animal,Dog,Fencing Issues,BRIDGEMAN DOWNS
Animal,Dog,Fencing Issues,CAMP HILL
Animal,Attack,Not An Attack,INALA
Animal,Cat Trapping,,SUNNYBANK HILLS
Animal,Attack,Menacing,HEMMANT
Animal,Attack,Attack On An Animal,GORDON PARK
Animal,Attack,Attack On An Animal,ENOGGERA
Animal,Dog,Fencing Issues,HEMMANT
Animal,Attack,Not An Attack,WYNNUM WEST
Animal,Cat,,MANLY WEST
Animal,Attack,Attack On An Animal,GAYTHORNE
Animal,Dog,Defecating In Public,CORINDA
Animal,Attack,Menacing,CARSELDINE
Animal,Dog,Fencing Issues,COOPERS PLAINS
Animal,Attack,Menacing,COOPERS PLAINS
Animal,Other Animal,Pest / Feral Animal,SUNNYBANK HILLS
Animal,Attack,Attack On An Animal,WYNNUM WEST
Animal,Dog,Defecating In Public,NORMAN PARK
Animal,Dog,Fencing Issues,BARDON
Animal,Other Animal,Fox,CHANDLER
Animal,Cat Trapping,,SUNNYBANK
Animal,Attack,Attack On An Animal,DREWVALE
Animal,Other Animal,Fencing Issues,ASHGROVE
Animal,Dog,Fencing Issues,UPPER MOUNT GRAVATT
Animal,Cat Trapping,,JINDALEE
Animal,Other Animal,Fox,BELMONT
Animal,Other Animal,Wild Dog,CORINDA
Animal,Cat Trapping,,BANYO
Animal,Dog,Too Many Animals,BRACKEN RIDGE
Animal,Dog,Too Many Animals,BRACKEN RIDGE
Animal,Dog,Fencing Issues,BRACKEN RIDGE
Animal,Attack,Not An Attack,GRANGE
Animal,Other Animal,Odour,HENDRA
Animal,Attack,Menacing,NUNDAH
Animal,Attack,Not An Attack,WYNNUM WEST
Animal,Attack,Menacing,COORPAROO
Animal,Attack,Not An Attack,HAMILTON
Animal,Other Animal,,BROOKFIELD
Animal,Other Animal,Nuisance Animal,WYNNUM
Animal,Dog,Fencing Issues,ROBERTSON
Animal,Cat,,OXLEY
Animal,Other Animal,,ASPLEY
Animal,Attack,Attack On A Person,ALGESTER
Animal,Attack,Attack On A Person,NEW FARM
Animal,Dog,Odour,MURARRIE
Animal,Dog,Fencing Issues,CALAMVALE
Animal,Attack,Menacing,COORPAROO
Animal,Attack,Not An Attack,ROCKLEA
Animal,Cat,,MOOROOKA
Animal,Attack,Attack On An Animal,NORMAN PARK
Animal,Other Animal,Deer,BROOKFIELD
Animal,Dog,Too Many Animals,GEEBUNG
Animal,Dog,Too Many Animals,GEEBUNG
Animal,Other Animal,Rabbit,KENMORE
Animal,Dog,Defecating In Public,BRIGHTON
Animal,Dog,Fencing Issues,CANNON HILL
Animal,Attack,Attack On A Person,TARRAGINDI
Animal,Dog,Fencing Issues,TARRAGINDI
Animal,Attack,Attack On A Person,NUNDAH
Animal,Attack,Attack On A Person,BRACKEN RIDGE
Animal,Attack,Attack On A Person,ACACIA RIDGE
Animal,Cat,,FITZGIBBON
Animal,Attack,Attack On A Person,BARDON
Animal,Dog,Defecating In Public,BANYO
Animal,Dog,Defecating In Public,HEMMANT
Animal,Attack,Attack On A Person,EVERTON PARK
Animal,Dog,Fencing Issues,UPPER MOUNT GRAVATT
Animal,Attack,Attack On An Animal,RED HILL
Animal,Cat Trapping,,CANNON HILL
Animal,Dog,Fencing Issues,SEVENTEEN MILE ROCKS
Animal,Dog,Fencing Issues,SEVENTEEN MILE ROCKS
Animal,Cat Trapping,,WYNNUM
Animal,Attack,Attack On A Person,EVERTON PARK
Animal,Attack,Attack On An Animal,NUDGEE BEACH
Animal,Dog,Fencing Issues,ELLEN GROVE
Animal,Attack,Attack On A Person,TAIGUM
Animal,Dog,Insufficient Space,GRACEVILLE
Animal,Attack,Attack On An Animal,THE GAP
Animal,Dog,Fencing Issues,FOREST LAKE
Animal,Dog,Too Many Animals,YERONGA
Animal,Dog,Fencing Issues,KENMORE
Animal,Other Animal,Fox,MOUNT COOT-THA
Animal,Attack,Attack On An Animal,ZILLMERE
Animal,Dog,Fencing Issues,INALA
Animal,Dog,Fencing Issues,INALA
Animal,Dog,Fencing Issues,INALA
Animal,Cat,,CAMP HILL
Animal,Attack,Attack On An Animal,UPPER KEDRON
Animal,Dog,Defecating In Public,YERONGA
Animal,Dog,Unregistered,NORTHGATE
Animal,Dog,Unregistered,NORTHGATE
Animal,Dog,Fencing Issues,INALA
Animal,Dog,,CARINA HEIGHTS
Animal,Cat,,JINDALEE
Animal,Attack,Attack On An Animal,GEEBUNG
Animal,Dog,Fencing Issues,BARDON
Animal,Attack,Attack On An Animal,ELLEN GROVE
Animal,Cat Trapping,,SUNNYBANK
Animal,Dog,Unregistered,MITCHELTON
Animal,Other Animal,Fox,GUMDALE
Animal,Dog,Fencing Issues,THE GAP
Animal,Dog,,INALA
Animal,Dog,Unregistered,LOTA
Animal,Cat,,BRACKEN RIDGE
Animal,Attack,Attack On An Animal,WYNNUM
Animal,Attack,Attack On A Person,SANDGATE
Animal,Dog,Fencing Issues,GEEBUNG
Animal,Attack,Not An Attack,BALD HILLS
Animal,Dog,Fencing Issues,TOOWONG
Animal,Dog,Fencing Issues,SUNNYBANK
Animal,Other Animal,Deer,BROOKFIELD
Animal,Cat Trapping,,BULIMBA
Animal,Dog,Fencing Issues,CALAMVALE
Animal,Attack,Attack On An Animal,MOGGILL
Animal,Attack,Attack On An Animal,ASPLEY
Animal,Attack,Attack On An Animal,COOPERS PLAINS
Animal,Attack,Attack On An Animal,DEAGON
Animal,Attack,Attack On A Person,SUNNYBANK HILLS
Animal,Other Animal,Fox,BELMONT
Animal,Cat Trapping,,THE GAP
Animal,Dog,Fencing Issues,MOOROOKA
Animal,Dog,Fencing Issues,LOTA
Animal,Dog,Unregistered,DUTTON PARK
Animal,Dog,Unregistered,ANNERLEY
Animal,Other Animal,Fox,PULLENVALE
Animal,Other Animal,Fencing Issues,WYNNUM
Animal,Cat Trapping,,TARRAGINDI
Animal,Dog,Fencing Issues,THE GAP
Animal,Attack,Attack On A Person,INALA
Animal,Cat,,SUNNYBANK
Animal,Cat Trapping,,CARINDALE
Animal,Dog,Unregistered,NORTHGATE
Animal,Dog,Fencing Issues,NEW FARM
Animal,Dog,Too Many Animals,ASPLEY
Animal,Other Animal,Wild Dog,UPPER KEDRON
Animal,Attack,Attack On An Animal,CALAMVALE
Animal,Dog,Unregistered,FITZGIBBON
Animal,Other Animal,Fox,MOUNT CROSBY
Animal,Dog,,MOGGILL
Animal,Dog,,CALAMVALE
Animal,Dog,Defecating In Public,YERONGA
Animal,Other Animal,,BURBANK
Animal,Dog,Fencing Issues,STAFFORD
Animal,Dog,Fencing Issues,BRIGHTON
Animal,Other Animal,Fencing Issues,ARCHERFIELD
Animal,Cat,,STRETTON
Animal,Other Animal,Nuisance Animal,CALAMVALE
Animal,Other Animal,Fencing Issues,FIG TREE POCKET
Animal,Attack,Attack On An Animal,SPRING HILL
Animal,Attack,Attack On An Animal,BRIGHTON
Animal,Attack,Attack On A Person,BRIGHTON
Animal,Dog,Fencing Issues,CARINA HEIGHTS
Animal,Attack,Attack On An Animal,ST LUCIA
Animal,Attack,Attack On An Animal,THE GAP
Animal,Attack,Attack On A Person,INALA
Animal,Attack,Menacing,WAVELL HEIGHTS
Animal,Cat,,NORMAN PARK
Animal,Cat Trapping,,BULIMBA
Animal,Cat,,RUNCORN
Animal,Dog,Too Many Animals,KENMORE
Animal,Dog,Too Many Animals,KENMORE
