IsCanceled,LeadTime,ArrivalDateYear,ArrivalDateMonth,ArrivalDateWeekNumber,ArrivalDateDayOfMonth,StaysInWeekendNights,StaysInWeekNights,Adults,Children,Babies,Meal,Country,MarketSegment,DistributionChannel,IsRepeatedGuest,PreviousCancellations,PreviousBookingsNotCanceled,ReservedRoomType,AssignedRoomType,BookingChanges,DepositType,Agent,Company,DaysInWaitingList,CustomerType,ADR,RequiredCarParkingSpaces,TotalOfSpecialRequests,ReservationStatus,ReservationStatusDate
1,86,2016,January,4,22,0,1,2,0,0,BB       ,PRT,Groups,TA/TO,              0,1,0,A               ,A               ,0,Non Refund     ,         29,       NULL,35,Transient,85,0,0,Canceled,2015-12-02
1,86,2016,January,4,22,0,1,2,0,0,BB       ,PRT,Groups,TA/TO,              0,1,0,A               ,A               ,0,Non Refund     ,         29,       NULL,35,Transient,85,0,0,Canceled,2015-12-02
1,86,2016,January,4,22,0,1,2,0,0,BB       ,PRT,Groups,TA/TO,              0,1,0,A               ,A               ,0,Non Refund     ,         29,       NULL,35,Transient,85,0,0,Canceled,2015-12-02
1,86,2016,January,4,22,0,1,2,0,0,BB       ,PRT,Groups,TA/TO,              0,1,0,A               ,A               ,0,Non Refund     ,         29,       NULL,35,Transient,85,0,0,Canceled,2015-12-02
1,86,2016,January,4,22,0,1,2,0,0,BB       ,PRT,Groups,TA/TO,              0,1,0,A               ,A               ,0,Non Refund     ,         29,       NULL,35,Transient,85,0,0,Canceled,2015-12-02
1,86,2016,January,4,22,0,1,2,0,0,BB       ,PRT,Groups,TA/TO,              0,1,0,A               ,A               ,0,Non Refund     ,         29,       NULL,35,Transient,85,0,0,Canceled,2015-12-02
1,86,2016,January,4,22,0,1,2,0,0,BB       ,PRT,Groups,TA/TO,              0,1,0,A               ,A               ,0,Non Refund     ,         29,       NULL,35,Transient,85,0,0,Canceled,2015-12-02
1,86,2016,January,4,22,0,1,1,0,0,BB       ,PRT,Groups,TA/TO,              0,1,0,A               ,A               ,0,Non Refund     ,         29,       NULL,35,Transient,75,0,0,Canceled,2015-12-02
1,86,2016,January,4,22,0,1,1,0,0,BB       ,PRT,Groups,TA/TO,              0,1,0,A               ,A               ,0,Non Refund     ,         29,       NULL,35,Transient,75,0,0,Canceled,2015-12-02
1,86,2016,January,4,22,0,1,1,0,0,BB       ,PRT,Groups,TA/TO,              0,1,0,A               ,A               ,0,Non Refund     ,         29,       NULL,35,Transient,75,0,0,Canceled,2015-12-02
1,86,2016,January,4,22,0,1,1,0,0,BB       ,PRT,Groups,TA/TO,              0,1,0,A               ,A               ,0,Non Refund     ,         29,       NULL,35,Transient,75,0,0,Canceled,2015-12-02
1,86,2016,January,4,22,0,1,1,0,0,BB       ,PRT,Groups,TA/TO,              0,1,0,A               ,A               ,0,Non Refund     ,         29,       NULL,35,Transient,75,0,0,Canceled,2015-12-02
1,86,2016,January,4,22,0,1,1,0,0,BB       ,PRT,Groups,TA/TO,              0,1,0,A               ,A               ,0,Non Refund     ,         29,       NULL,35,Transient,75,0,0,Canceled,2015-12-02
1,86,2016,January,4,22,0,1,1,0,0,BB       ,PRT,Groups,TA/TO,              0,1,0,A               ,A               ,0,Non Refund     ,         29,       NULL,35,Transient,75,0,0,Canceled,2015-12-02
1,86,2016,January,4,22,0,1,1,0,0,BB       ,PRT,Groups,TA/TO,              0,1,0,A               ,A               ,0,Non Refund     ,         29,       NULL,35,Transient,75,0,0,Canceled,2015-12-02
1,86,2016,January,4,22,0,1,1,0,0,BB       ,PRT,Groups,TA/TO,              0,1,0,A               ,A               ,0,Non Refund     ,         29,       NULL,35,Transient,75,0,0,Canceled,2015-12-02
1,86,2016,January,4,22,0,1,1,0,0,BB       ,PRT,Groups,TA/TO,              0,1,0,A               ,A               ,0,Non Refund     ,         29,       NULL,35,Transient,75,0,0,Canceled,2015-12-02
1,85,2016,January,4,22,0,1,2,0,0,BB       ,PRT,Groups,TA/TO,              0,1,0,A               ,A               ,0,Non Refund     ,         29,       NULL,0,Transient,85,0,0,Canceled,2015-12-02
1,85,2016,January,4,22,0,1,2,0,0,BB       ,PRT,Groups,TA/TO,              0,1,0,A               ,A               ,0,Non Refund     ,         29,       NULL,0,Transient,85,0,0,Canceled,2015-12-02
1,85,2016,January,4,22,0,1,2,0,0,BB       ,PRT,Groups,TA/TO,              0,1,0,A               ,A               ,0,Non Refund     ,         29,       NULL,0,Transient,85,0,0,Canceled,2015-12-02
1,85,2016,January,4,22,0,1,2,0,0,BB       ,PRT,Groups,TA/TO,              0,1,0,A               ,A               ,0,Non Refund     ,         29,       NULL,0,Transient,85,0,0,Canceled,2015-12-02
1,85,2016,January,4,22,0,1,2,0,0,BB       ,PRT,Groups,TA/TO,              0,1,0,A               ,A               ,0,Non Refund     ,         29,       NULL,0,Transient,85,0,0,Canceled,2015-12-02
1,85,2016,January,4,22,0,1,1,0,0,BB       ,PRT,Groups,TA/TO,              0,1,0,A               ,A               ,0,Non Refund     ,         29,       NULL,0,Transient,75,0,0,Canceled,2015-12-02
1,85,2016,January,4,22,0,1,1,0,0,BB       ,PRT,Groups,TA/TO,              0,1,0,A               ,A               ,0,Non Refund     ,         29,       NULL,0,Transient,75,0,0,Canceled,2015-12-02
1,85,2016,January,4,22,0,1,1,0,0,BB       ,PRT,Groups,TA/TO,              0,1,0,A               ,A               ,0,Non Refund     ,         29,       NULL,0,Transient,75,0,0,Canceled,2015-12-02
1,85,2016,January,4,22,0,1,1,0,0,BB       ,PRT,Groups,TA/TO,              0,1,0,A               ,A               ,0,Non Refund     ,         29,       NULL,0,Transient,75,0,0,Canceled,2015-12-02
1,85,2016,January,4,22,0,1,1,0,0,BB       ,PRT,Groups,TA/TO,              0,1,0,A               ,A               ,0,Non Refund     ,         29,       NULL,0,Transient,75,0,0,Canceled,2015-12-02
1,85,2016,January,4,22,0,1,1,0,0,BB       ,PRT,Groups,TA/TO,              0,1,0,A               ,A               ,0,Non Refund     ,         29,       NULL,0,Transient,75,0,0,Canceled,2015-12-02
1,85,2016,January,4,22,0,1,1,0,0,BB       ,PRT,Groups,TA/TO,              0,1,0,A               ,A               ,0,Non Refund     ,         29,       NULL,0,Transient,75,0,0,Canceled,2015-12-02
1,85,2016,January,4,22,0,1,1,0,0,BB       ,PRT,Groups,TA/TO,              0,1,0,A               ,A               ,0,Non Refund     ,         29,       NULL,0,Transient,75,0,0,Canceled,2015-12-02
1,47,2015,December,49,5,2,1,2,0,0,BB       ,PRT,Groups,TA/TO,              0,1,0,A               ,A               ,0,No Deposit     ,          1,       NULL,0,Transient-Party,62,0,0,Canceled,2015-12-02
1,68,2015,December,49,2,0,1,1,0,0,BB       ,PRT,Corporate,Corporate,              0,0,0,A               ,A               ,0,No Deposit     ,       NULL,         40,0,Transient,65,0,1,No-Show,2015-12-02
1,68,2015,December,49,2,0,1,1,0,0,BB       ,PRT,Corporate,Corporate,              0,0,0,A               ,A               ,0,No Deposit     ,       NULL,         40,0,Transient,65,0,2,No-Show,2015-12-02
1,68,2015,December,49,2,0,1,1,0,0,BB       ,PRT,Corporate,Corporate,              0,0,0,A               ,A               ,0,No Deposit     ,       NULL,         40,0,Transient,65,0,1,No-Show,2015-12-02
0,4,2015,December,49,1,0,2,2,0,0,SC       ,IRL,Online TA,TA/TO,              0,0,0,A               ,A               ,0,No Deposit     ,          7,       NULL,0,Transient,57.75,0,0,Check-Out,2015-12-03
0,4,2015,November,49,30,1,2,1,0,0,BB       ,PRT,Corporate,Corporate,              0,0,0,A               ,A               ,1,No Deposit     ,       NULL,         40,0,Transient-Party,65,0,0,Check-Out,2015-12-03
0,5,2016,July,29,10,2,0,1,0,0,BB       ,PRT,Corporate,Corporate,              1,0,1,A               ,A               ,0,No Deposit     ,       NULL,         40,0,Transient,65,0,0,Check-Out,2016-07-12
0,8,2015,December,49,1,0,2,1,0,0,BB       ,ESP,Direct,Direct,              0,0,0,A               ,A               ,0,No Deposit     ,         14,       NULL,0,Transient-Party,75,0,0,Check-Out,2015-12-03
0,6,2015,December,49,2,0,1,1,0,0,BB       ,PRT,Corporate,Corporate,              0,0,0,A               ,A               ,0,No Deposit     ,       NULL,         40,0,Transient-Party,65,0,0,Check-Out,2015-12-03
0,6,2015,December,53,27,1,0,2,0,0,BB       ,PRT,Corporate,Corporate,              1,0,1,A               ,A               ,0,No Deposit     ,       NULL,         40,0,Transient,75,0,0,Check-Out,2015-12-28
0,8,2015,December,49,1,0,2,1,0,0,BB       ,ESP,Direct,Direct,              0,0,0,A               ,A               ,0,No Deposit     ,         14,       NULL,0,Transient-Party,75,0,0,Check-Out,2015-12-03
0,14,2015,December,49,2,0,1,1,0,0,BB       ,ESP,Corporate,Corporate,              0,0,0,A               ,A               ,0,No Deposit     ,       NULL,         91,0,Transient,79,0,0,Check-Out,2015-12-03
0,68,2015,November,49,29,2,2,2,0,0,BB       ,GBR,Offline TA/TO,TA/TO,              0,0,0,D               ,D               ,0,No Deposit     ,         28,       NULL,0,Transient,60,0,0,Check-Out,2015-12-03
0,18,2015,December,49,1,0,2,2,0,0,BB       ,DEU,Online TA,TA/TO,              0,0,0,A               ,A               ,0,No Deposit     ,         10,       NULL,0,Transient,69,0,2,Check-Out,2015-12-03
0,11,2015,November,49,30,1,2,1,0,0,BB       ,PRT,Offline TA/TO,TA/TO,              0,0,0,A               ,D               ,0,No Deposit     ,         28,       NULL,0,Transient,55,0,0,Check-Out,2015-12-03
0,18,2015,December,49,1,0,2,2,0,0,BB       ,DEU,Online TA,TA/TO,              0,0,0,A               ,A               ,0,No Deposit     ,         10,       NULL,0,Transient,69,0,2,Check-Out,2015-12-03
1,7,2015,December,49,5,0,1,2,1,0,BB       ,PRT,Direct,Direct,              0,1,0,D               ,D               ,0,No Deposit     ,       NULL,       NULL,0,Transient,119,0,3,Canceled,2015-12-03
0,0,2015,December,49,2,0,1,2,0,0,BB       ,PRT,Direct,Direct,              0,0,0,A               ,A               ,0,No Deposit     ,       NULL,       NULL,0,Transient,69,0,0,Check-Out,2015-12-03
0,6,2015,November,49,29,2,2,2,0,0,BB       ,ESP,Direct,Direct,              0,0,0,A               ,A               ,1,No Deposit     ,       NULL,       NULL,0,Transient,84,1,1,Check-Out,2015-12-03
1,19,2015,December,49,5,1,1,2,0,0,BB       ,PRT,Online TA,TA/TO,              0,1,0,D               ,D               ,0,No Deposit     ,          9,       NULL,0,Contract,126,0,0,Canceled,2015-12-03
0,0,2015,December,49,2,0,1,1,0,0,HB       ,PRT,Complementary,Direct,              0,0,0,D               ,F               ,0,No Deposit     ,       NULL,       NULL,0,Transient,0,1,1,Check-Out,2015-12-03
0,8,2016,June,26,19,1,0,2,0,0,HB       ,PRT,Complementary,Direct,              1,0,1,G               ,G               ,0,No Deposit     ,       NULL,       NULL,0,Transient,0,0,1,Check-Out,2016-06-20
0,0,2016,November,49,29,0,1,2,0,0,HB       ,PRT,Complementary,Direct,              1,0,2,G               ,G               ,0,No Deposit     ,       NULL,       NULL,0,Transient,0,0,3,Check-Out,2016-11-30
0,3,2017,January,3,15,2,0,2,0,0,HB       ,PRT,Complementary,Direct,              1,0,3,G               ,G               ,2,No Deposit     ,       NULL,       NULL,0,Transient,0,0,2,Check-Out,2017-01-17
0,1,2017,February,5,2,0,2,2,0,0,FB       ,PRT,Complementary,Direct,              1,0,4,G               ,E               ,0,No Deposit     ,       NULL,       NULL,0,Transient,0,1,3,Check-Out,2017-02-04
0,7,2017,March,9,2,0,2,2,0,0,FB       ,PRT,Complementary,Direct,              1,0,5,G               ,G               ,1,No Deposit     ,       NULL,       NULL,0,Transient,0,0,3,Check-Out,2017-03-04
0,2,2015,December,49,2,0,1,1,0,0,BB       ,PRT,Corporate,Corporate,              0,0,0,A               ,A               ,0,No Deposit     ,       NULL,         40,0,Transient,65,0,0,Check-Out,2015-12-03
0,3,2016,July,29,11,1,0,1,0,0,BB       ,PRT,Corporate,Corporate,              1,0,1,A               ,A               ,0,No Deposit     ,       NULL,         40,0,Transient,65,0,0,Check-Out,2016-07-12
0,1,2015,December,49,1,0,2,2,0,0,BB       ,PRT,Direct,Direct,              0,0,0,A               ,A               ,0,No Deposit     ,       NULL,       NULL,0,Transient,75,0,1,Check-Out,2015-12-03
1,24,2015,December,49,5,2,1,2,0,0,BB       ,PRT,Corporate,Corporate,              0,1,0,A               ,A               ,0,No Deposit     ,       NULL,        143,0,Transient-Party,50,0,0,Canceled,2015-12-03
1,24,2015,December,49,5,2,1,2,0,0,BB       ,PRT,Corporate,Corporate,              0,1,0,A               ,A               ,0,No Deposit     ,       NULL,        143,0,Transient-Party,50,0,0,Canceled,2015-12-03
1,24,2015,December,49,5,2,1,2,0,0,BB       ,PRT,Corporate,Corporate,              0,1,0,A               ,A               ,0,No Deposit     ,       NULL,        143,0,Transient-Party,50,0,0,Canceled,2015-12-03
1,24,2015,December,49,5,2,1,2,0,0,BB       ,PRT,Corporate,Corporate,              0,1,0,A               ,A               ,0,No Deposit     ,       NULL,        143,0,Transient-Party,50,0,0,Canceled,2015-12-03
0,0,2015,December,49,2,0,1,3,0,0,BB       ,PRT,Direct,Direct,              0,0,0,A               ,D               ,0,No Deposit     ,       NULL,       NULL,0,Transient,105,0,1,Check-Out,2015-12-03
1,82,2016,February,6,2,0,5,2,0,0,HB       ,PRT,Groups,TA/TO,              0,1,0,A               ,A               ,0,Non Refund     ,          1,       NULL,21,Transient,96,0,0,Canceled,2015-12-03
1,82,2016,February,6,2,0,5,2,0,0,HB       ,PRT,Groups,TA/TO,              0,1,0,A               ,A               ,0,Non Refund     ,          1,       NULL,21,Transient,96,0,0,Canceled,2015-12-03
1,82,2016,February,6,2,0,5,2,0,0,HB       ,PRT,Groups,TA/TO,              0,1,0,A               ,A               ,0,Non Refund     ,          1,       NULL,21,Transient,96,0,0,Canceled,2015-12-03
1,82,2016,February,6,2,0,5,2,0,0,HB       ,PRT,Groups,TA/TO,              0,1,0,A               ,A               ,0,Non Refund     ,          1,       NULL,21,Transient,96,0,0,Canceled,2015-12-03
1,82,2016,February,6,2,0,5,2,0,0,HB       ,PRT,Groups,TA/TO,              0,1,0,A               ,A               ,0,Non Refund     ,          1,       NULL,21,Transient,96,0,0,Canceled,2015-12-03
1,82,2016,February,6,2,0,5,2,0,0,HB       ,PRT,Groups,TA/TO,              0,1,0,A               ,A               ,0,Non Refund     ,          1,       NULL,21,Transient,96,0,0,Canceled,2015-12-03
1,82,2016,February,6,2,0,5,2,0,0,HB       ,PRT,Groups,TA/TO,              0,1,0,A               ,A               ,0,Non Refund     ,          1,       NULL,21,Transient,96,0,0,Canceled,2015-12-03
1,82,2016,February,6,2,0,5,2,0,0,HB       ,PRT,Groups,TA/TO,              0,1,0,A               ,A               ,0,Non Refund     ,          1,       NULL,21,Transient,96,0,0,Canceled,2015-12-03
1,82,2016,February,6,2,0,5,2,0,0,HB       ,PRT,Groups,TA/TO,              0,1,0,A               ,A               ,0,Non Refund     ,          1,       NULL,21,Transient,96,0,0,Canceled,2015-12-03
1,82,2016,February,6,2,0,5,2,0,0,HB       ,PRT,Groups,TA/TO,              0,1,0,A               ,A               ,0,Non Refund     ,          1,       NULL,21,Transient,96,0,0,Canceled,2015-12-03
1,82,2016,February,6,2,0,5,2,0,0,HB       ,PRT,Groups,TA/TO,              0,1,0,A               ,A               ,0,Non Refund     ,          1,       NULL,21,Transient,96,0,0,Canceled,2015-12-03
1,82,2016,February,6,2,0,5,2,0,0,HB       ,PRT,Groups,TA/TO,              0,1,0,A               ,A               ,0,Non Refund     ,          1,       NULL,21,Transient,96,0,0,Canceled,2015-12-03
1,40,2015,December,50,9,1,4,2,0,0,BB       ,PRT,Direct,Direct,              0,1,0,A               ,A               ,0,No Deposit     ,         14,       NULL,0,Group,83,0,0,Canceled,2015-12-03
1,146,2016,March,14,30,0,3,1,0,0,BB       ,PRT,Offline TA/TO,TA/TO,              0,1,0,A               ,A               ,0,Non Refund     ,         86,       NULL,28,Transient,80,0,0,Canceled,2015-12-03
1,146,2016,March,14,30,0,3,1,0,0,BB       ,PRT,Offline TA/TO,TA/TO,              0,1,0,A               ,A               ,0,Non Refund     ,         86,       NULL,28,Transient,80,0,0,Canceled,2015-12-03
1,146,2016,March,14,30,0,3,1,0,0,BB       ,PRT,Offline TA/TO,TA/TO,              0,1,0,A               ,A               ,0,Non Refund     ,         86,       NULL,28,Transient,80,0,0,Canceled,2015-12-03
1,146,2016,March,14,30,0,3,1,0,0,BB       ,PRT,Offline TA/TO,TA/TO,              0,1,0,A               ,A               ,0,Non Refund     ,         86,       NULL,28,Transient,80,0,0,Canceled,2015-12-03
1,146,2016,March,14,30,0,3,1,0,0,BB       ,PRT,Offline TA/TO,TA/TO,              0,1,0,A               ,A               ,0,Non Refund     ,         86,       NULL,28,Transient,80,0,0,Canceled,2015-12-03
1,146,2016,March,14,30,0,3,1,0,0,BB       ,PRT,Offline TA/TO,TA/TO,              0,1,0,A               ,A               ,0,Non Refund     ,         86,       NULL,28,Transient,80,0,0,Canceled,2015-12-03
1,146,2016,March,14,30,0,3,1,0,0,BB       ,PRT,Offline TA/TO,TA/TO,              0,1,0,A               ,A               ,0,Non Refund     ,         86,       NULL,28,Transient,80,0,0,Canceled,2015-12-03
1,146,2016,March,14,30,0,3,1,0,0,BB       ,PRT,Offline TA/TO,TA/TO,              0,1,0,A               ,A               ,0,Non Refund     ,         86,       NULL,28,Transient,80,0,0,Canceled,2015-12-03
1,146,2016,March,14,30,0,3,1,0,0,BB       ,PRT,Offline TA/TO,TA/TO,              0,1,0,A               ,A               ,0,Non Refund     ,         86,       NULL,28,Transient,80,0,0,Canceled,2015-12-03
1,146,2016,March,14,30,0,3,1,0,0,BB       ,PRT,Offline TA/TO,TA/TO,              0,1,0,A               ,A               ,0,Non Refund     ,         86,       NULL,28,Transient,80,0,0,Canceled,2015-12-03
1,146,2016,March,14,30,0,3,1,0,0,BB       ,PRT,Offline TA/TO,TA/TO,              0,1,0,A               ,A               ,0,Non Refund     ,         86,       NULL,28,Transient,80,0,0,Canceled,2015-12-03
1,146,2016,March,14,30,0,3,1,0,0,BB       ,PRT,Offline TA/TO,TA/TO,              0,1,0,A               ,A               ,0,Non Refund     ,         86,       NULL,28,Transient,80,0,0,Canceled,2015-12-03
1,146,2016,March,14,30,0,3,1,0,0,BB       ,PRT,Offline TA/TO,TA/TO,              0,1,0,A               ,A               ,0,Non Refund     ,         86,       NULL,28,Transient,80,0,0,Canceled,2015-12-03
1,146,2016,March,14,30,0,3,1,0,0,BB       ,PRT,Offline TA/TO,TA/TO,              0,1,0,A               ,A               ,0,Non Refund     ,         86,       NULL,28,Transient,80,0,0,Canceled,2015-12-03
1,146,2016,March,14,30,0,3,1,0,0,BB       ,PRT,Offline TA/TO,TA/TO,              0,1,0,A               ,A               ,0,Non Refund     ,         86,       NULL,28,Transient,80,0,0,Canceled,2015-12-03
1,146,2016,March,14,30,0,3,1,0,0,BB       ,PRT,Offline TA/TO,TA/TO,              0,1,0,A               ,A               ,0,Non Refund     ,         86,       NULL,28,Transient,80,0,0,Canceled,2015-12-03
1,146,2016,March,14,30,0,3,1,0,0,BB       ,PRT,Offline TA/TO,TA/TO,              0,1,0,A               ,A               ,0,Non Refund     ,         86,       NULL,28,Transient,80,0,0,Canceled,2015-12-03
1,146,2016,March,14,30,0,3,1,0,0,BB       ,PRT,Offline TA/TO,TA/TO,              0,1,0,A               ,A               ,0,Non Refund     ,         86,       NULL,28,Transient,80,0,0,Canceled,2015-12-03
1,146,2016,March,14,30,0,3,1,0,0,BB       ,PRT,Offline TA/TO,TA/TO,              0,1,0,A               ,A               ,0,Non Refund     ,         86,       NULL,28,Transient,80,0,0,Canceled,2015-12-03
1,146,2016,March,14,30,0,3,1,0,0,BB       ,PRT,Offline TA/TO,TA/TO,              0,1,0,A               ,A               ,0,Non Refund     ,         86,       NULL,28,Transient,80,0,0,Canceled,2015-12-03
1,46,2015,December,52,22,4,12,3,0,0,BB       ,PRT,Direct,Direct,              0,1,0,D               ,D               ,1,No Deposit     ,       NULL,       NULL,0,Transient,102.25,0,0,Canceled,2015-12-03
1,46,2015,December,52,22,4,12,2,0,0,BB       ,AGO,Direct,Direct,              0,1,0,A               ,A               ,0,No Deposit     ,       NULL,       NULL,0,Transient,72.25,0,0,Canceled,2015-12-03
1,24,2015,December,49,5,2,1,2,0,0,BB       ,PRT,Corporate,Corporate,              0,1,0,A               ,A               ,0,No Deposit     ,       NULL,        143,0,Transient-Party,59.78,0,0,Canceled,2015-12-03
0,68,2015,November,49,30,1,3,1,0,0,BB       ,FRA,Offline TA/TO,TA/TO,              0,0,0,D               ,D               ,1,No Deposit     ,         28,       NULL,0,Transient,60,0,1,Check-Out,2015-12-04
0,68,2015,November,49,30,1,3,2,0,0,BB       ,FRA,Offline TA/TO,TA/TO,              0,0,0,D               ,D               ,1,No Deposit     ,         28,       NULL,0,Transient,60,0,1,Check-Out,2015-12-04
0,2,2015,December,49,2,0,2,1,0,0,SC       ,NLD,Online TA,TA/TO,              0,0,0,A               ,A               ,0,No Deposit     ,          9,       NULL,0,Contract,75,0,1,Check-Out,2015-12-04
0,1,2015,December,49,2,0,2,1,0,0,BB       ,BEL,Online TA,TA/TO,              0,0,0,A               ,A               ,0,No Deposit     ,          9,       NULL,0,Transient,63.75,0,1,Check-Out,2015-12-04
0,5,2015,December,49,1,0,3,1,0,0,BB       ,PRT,Corporate,Corporate,              0,0,0,A               ,A               ,0,No Deposit     ,       NULL,        107,0,Transient-Party,80,0,0,Check-Out,2015-12-04
0,34,2015,December,49,1,0,3,1,0,0,BB       ,PRT,Corporate,Corporate,              0,0,0,A               ,A               ,0,No Deposit     ,       NULL,        107,0,Transient-Party,80,0,0,Check-Out,2015-12-04
0,106,2016,November,46,6,1,0,1,0,0,BB       ,PRT,Corporate,Corporate,              1,0,1,D               ,A               ,4,No Deposit     ,       NULL,        107,0,Transient-Party,103,0,0,Check-Out,2016-11-07
0,2,2015,December,49,3,0,1,1,0,0,BB       ,PRT,Direct,Direct,              0,0,0,A               ,A               ,0,No Deposit     ,         14,       NULL,0,Transient,69,0,0,Check-Out,2015-12-04
0,5,2015,December,49,1,0,3,1,0,0,BB       ,ESP,Offline TA/TO,TA/TO,              0,0,0,A               ,A               ,0,No Deposit     ,         83,       NULL,0,Transient,64.8,0,0,Check-Out,2015-12-04
0,3,2016,February,7,8,1,3,1,0,0,BB       ,ESP,Offline TA/TO,TA/TO,              1,0,1,A               ,A               ,0,No Deposit     ,         83,       NULL,0,Group,69,0,0,Check-Out,2016-02-12
0,34,2015,December,49,1,0,3,1,0,0,BB       ,PRT,Corporate,Corporate,              0,0,0,A               ,A               ,0,No Deposit     ,       NULL,        107,0,Transient-Party,80,0,0,Check-Out,2015-12-04
0,34,2015,December,49,1,0,3,1,0,0,BB       ,PRT,Corporate,Corporate,              0,0,0,A               ,A               ,0,No Deposit     ,       NULL,        107,0,Transient-Party,80,0,0,Check-Out,2015-12-04
0,1,2015,December,49,1,0,3,1,0,0,BB       ,PRT,Groups,TA/TO,              0,0,0,A               ,A               ,1,No Deposit     ,          1,       NULL,0,Transient,34.5,0,0,Check-Out,2015-12-04
0,4,2017,February,8,20,1,2,2,0,0,BB       ,PRT,Offline TA/TO,TA/TO,              1,0,1,A               ,A               ,0,No Deposit     ,          1,       NULL,0,Group,71.67,0,1,Check-Out,2017-02-23
0,15,2015,December,49,2,0,2,1,0,0,BB       ,ESP,Direct,Direct,              0,0,0,A               ,A               ,0,No Deposit     ,         14,       NULL,0,Transient,79,0,0,Check-Out,2015-12-04
0,22,2015,December,49,2,0,2,1,0,0,BB       ,PRT,Corporate,Corporate,              0,0,0,A               ,A               ,0,No Deposit     ,       NULL,        140,0,Transient-Party,95,0,0,Check-Out,2015-12-04
0,1,2015,December,49,3,0,1,1,0,0,BB       ,PRT,Direct,Direct,              0,0,0,A               ,A               ,0,No Deposit     ,       NULL,       NULL,0,Transient,69,0,1,Check-Out,2015-12-04
0,0,2016,November,48,21,1,0,2,0,0,BB       ,PRT,Direct,Direct,              1,0,1,E               ,E               ,0,No Deposit     ,       NULL,       NULL,0,Transient,150,0,1,Check-Out,2016-11-22
0,2,2015,December,49,3,0,1,1,0,0,BB       ,DEU,Direct,Direct,              0,0,0,E               ,E               ,0,No Deposit     ,       NULL,       NULL,0,Transient,115,0,0,Check-Out,2015-12-04
0,0,2015,December,49,3,0,1,2,0,0,BB       ,PRT,Direct,Direct,              0,0,0,A               ,A               ,0,No Deposit     ,       NULL,       NULL,0,Transient,75,0,0,Check-Out,2015-12-04
0,59,2015,November,48,28,2,4,2,0,0,BB       ,FRA,Online TA,TA/TO,              0,0,0,A               ,A               ,0,No Deposit     ,          9,       NULL,0,Contract,106.2,0,1,Check-Out,2015-12-04
1,53,2016,January,3,15,1,2,2,0,0,BB       ,PRT,Online TA,TA/TO,              0,1,0,A               ,A               ,0,No Deposit     ,          7,       NULL,0,Transient,67.22,0,1,Canceled,2015-12-04
1,12,2015,December,50,12,0,1,2,0,0,BB       ,PRT,Online TA,TA/TO,              0,1,0,A               ,A               ,0,No Deposit     ,          9,       NULL,0,Contract,87,0,1,Canceled,2015-12-04
1,4,2015,December,49,5,0,1,2,0,0,BB       ,PRT,Direct,Direct,              0,1,0,A               ,A               ,0,No Deposit     ,       NULL,       NULL,0,Transient,65,0,2,Canceled,2015-12-04
1,58,2015,December,53,28,1,4,2,0,0,BB       ,PRT,Online TA,TA/TO,              0,1,0,D               ,D               ,0,No Deposit     ,          9,       NULL,0,Transient,110.15,0,1,Canceled,2015-12-04
1,6,2015,December,50,10,0,2,1,0,0,BB       ,PRT,Offline TA/TO,TA/TO,              1,1,0,A               ,A               ,0,No Deposit     ,          6,       NULL,0,Transient-Party,0,0,0,Canceled,2015-12-04
1,6,2015,December,50,10,0,2,1,0,0,BB       ,PRT,Offline TA/TO,TA/TO,              1,1,0,A               ,A               ,0,No Deposit     ,          6,       NULL,0,Transient-Party,0,0,0,Canceled,2015-12-04
1,27,2015,December,49,4,1,2,2,0,0,BB       ,PRT,Online TA,TA/TO,              0,0,0,B               ,B               ,0,No Deposit     ,          7,       NULL,0,Transient,77.87,0,0,No-Show,2015-12-04
1,27,2015,December,49,4,1,2,2,0,0,BB       ,PRT,Online TA,TA/TO,              0,0,0,B               ,B               ,0,No Deposit     ,          7,       NULL,0,Transient,74.33,0,1,No-Show,2015-12-04
0,14,2015,December,49,2,0,3,1,0,0,BB       ,GRC,Direct,Direct,              0,0,0,A               ,A               ,0,No Deposit     ,       NULL,       NULL,0,Transient,95,0,0,Check-Out,2015-12-05
0,17,2016,May,20,8,2,1,1,0,0,BB       ,GRC,Direct,Direct,              1,0,1,A               ,A               ,0,No Deposit     ,       NULL,       NULL,0,Transient,101,0,0,Check-Out,2016-05-11
0,6,2015,December,49,3,0,2,1,0,0,BB       ,PRT,Offline TA/TO,TA/TO,              0,0,0,A               ,A               ,0,No Deposit     ,        151,       NULL,0,Transient-Party,55,0,0,Check-Out,2015-12-05
0,6,2015,December,49,3,0,2,2,0,0,BB       ,SGP,Offline TA/TO,TA/TO,              0,0,0,A               ,A               ,0,No Deposit     ,        151,       NULL,0,Transient-Party,55,0,0,Check-Out,2015-12-05
0,6,2015,December,49,3,0,2,3,0,0,BB       ,SGP,Offline TA/TO,TA/TO,              0,0,0,A               ,D               ,0,No Deposit     ,        151,       NULL,0,Transient-Party,77,0,0,Check-Out,2015-12-05
0,6,2015,December,49,3,0,2,2,0,0,BB       ,SGP,Offline TA/TO,TA/TO,              0,0,0,A               ,A               ,0,No Deposit     ,        151,       NULL,0,Transient-Party,55,0,0,Check-Out,2015-12-05
