IsCanceled,LeadTime,ArrivalDateYear,ArrivalDateMonth,ArrivalDateWeekNumber,ArrivalDateDayOfMonth,StaysInWeekendNights,StaysInWeekNights,Adults,Children,Babies,Meal,Country,MarketSegment,DistributionChannel,IsRepeatedGuest,PreviousCancellations,PreviousBookingsNotCanceled,ReservedRoomType,AssignedRoomType,BookingChanges,DepositType,Agent,Company,DaysInWaitingList,CustomerType,ADR,RequiredCarParkingSpaces,TotalOfSpecialRequests,ReservationStatus,ReservationStatusDate
0,40,2016,September,40,29,2,4,1,0,0,BB       ,IRL,Groups,TA/TO,              0,0,1,D               ,D               ,0,No Deposit     ,        201,       NULL,0,Group,65.33,0,2,Check-Out,2016-10-05
0,266,2015,September,39,24,2,4,1,0,0,BB       ,NULL,Offline TA/TO,TA/TO,              0,0,0,A               ,A               ,0,No Deposit     ,        201,       NULL,0,Transient-Party,35.67,0,0,Check-Out,2015-09-30
0,152,2015,September,37,6,7,15,2,0,0,HB       ,DEU,Direct,Direct,              0,0,0,D               ,D               ,0,No Deposit     ,       NULL,       NULL,0,Transient,81.82,0,0,Check-Out,2015-09-28
0,228,2016,September,37,5,6,15,2,0,0,HB       ,DEU,Direct,Direct,              0,0,1,D               ,D               ,0,No Deposit     ,       NULL,       NULL,0,Transient,88,0,1,Check-Out,2016-09-26
0,9,2015,October,44,28,0,2,2,0,0,BB       ,NULL,Direct,Direct,              0,0,0,D               ,D               ,0,No Deposit     ,        250,       NULL,0,Transient,56,0,0,Check-Out,2015-10-30
0,2,2016,December,51,16,0,2,2,0,0,BB       ,NULL,Online TA,TA/TO,              0,0,0,A               ,D               ,0,No Deposit     ,        240,       NULL,0,Transient,48,0,0,Check-Out,2016-12-18
0,185,2015,July,28,6,2,5,2,0,0,BB       ,PRT,Direct,Direct,              0,0,0,E               ,E               ,0,No Deposit     ,       NULL,       NULL,0,Transient,110,0,0,Check-Out,2015-07-13
0,5,2017,May,21,22,1,0,1,0,0,BB       ,PRT,Offline TA/TO,TA/TO,              0,0,0,A               ,A               ,0,No Deposit     ,        146,       NULL,0,Transient,60,0,0,Check-Out,2017-05-23
0,0,2016,January,2,6,0,1,2,0,0,BB       ,PRT,Offline TA/TO,TA/TO,              0,0,0,A               ,A               ,0,No Deposit     ,          5,       NULL,0,Transient,30,0,0,Check-Out,2016-01-07
0,255,2016,September,38,17,8,20,2,0,0,BB       ,DEU,Online TA,TA/TO,              0,0,0,A               ,B               ,0,No Deposit     ,        242,       NULL,0,Transient,68.15,0,2,Check-Out,2016-10-15
0,41,2016,October,43,16,1,0,1,0,0,BB       ,NULL,Corporate,Corporate,              0,0,1,A               ,A               ,1,No Deposit     ,       NULL,        135,0,Transient,48,1,0,Check-Out,2016-10-17
0,9,2017,March,13,30,0,1,1,0,0,BB       ,NULL,Corporate,Corporate,              0,0,2,A               ,A               ,0,No Deposit     ,       NULL,        135,0,Transient,35,1,0,Check-Out,2017-03-31
0,11,2017,July,28,11,0,1,1,0,0,BB       ,PRT,Corporate,Corporate,              0,0,3,A               ,D               ,0,No Deposit     ,       NULL,        135,0,Transient,142,0,1,Check-Out,2017-07-12
0,41,2016,October,43,16,1,0,1,0,0,BB       ,NULL,Corporate,Corporate,              0,0,0,A               ,A               ,1,No Deposit     ,       NULL,        135,0,Transient,42,0,0,Check-Out,2016-10-17
0,1,2017,February,7,16,0,1,1,0,0,BB       ,NULL,Direct,Direct,              0,0,0,A               ,A               ,1,No Deposit     ,       NULL,       NULL,0,Transient,49.5,0,0,Check-Out,2017-02-17
0,0,2017,May,20,15,1,0,1,0,0,BB       ,PRT,Direct,Direct,              0,0,1,A               ,A               ,0,No Deposit     ,       NULL,       NULL,0,Transient,47,0,0,Check-Out,2017-05-16
0,0,2016,February,6,4,0,1,1,0,0,BB       ,NULL,Corporate,Corporate,              0,0,0,A               ,D               ,0,No Deposit     ,       NULL,       NULL,0,Transient,39,0,0,Check-Out,2016-02-05
0,3,2016,April,14,1,0,1,1,0,0,BB       ,NULL,Corporate,Corporate,              0,0,1,A               ,D               ,1,No Deposit     ,       NULL,        225,0,Transient,45,0,0,Check-Out,2016-04-02
0,10,2016,October,44,29,1,1,2,0,0,BB       ,NULL,Direct,Direct,              0,0,0,A               ,A               ,0,No Deposit     ,       NULL,       NULL,0,Transient,38,0,2,Check-Out,2016-10-31
0,154,2015,October,44,30,1,2,2,0,0,BB       ,PRT,Groups,Direct,              0,0,0,A               ,A               ,0,No Deposit     ,       NULL,       NULL,0,Transient,36,0,0,Check-Out,2015-11-02
0,17,2016,October,44,28,2,2,2,0,0,BB       ,PRT,Groups,Direct,              0,0,1,A               ,A               ,1,No Deposit     ,       NULL,       NULL,0,Transient,38,0,0,Check-Out,2016-11-01
0,1,2017,January,3,19,0,1,1,0,0,BB       ,PRT,Corporate,Corporate,              0,0,0,A               ,D               ,0,No Deposit     ,       NULL,        165,0,Transient,35,0,0,Check-Out,2017-01-20
0,0,2015,October,44,26,1,0,1,0,0,BB       ,PRT,Direct,Direct,              0,0,0,A               ,A               ,1,No Deposit     ,       NULL,        329,0,Transient,35.1,1,0,Check-Out,2015-10-27
0,0,2015,November,48,26,0,1,1,0,0,BB       ,PRT,Corporate,Corporate,              0,0,1,A               ,D               ,0,No Deposit     ,       NULL,        329,0,Transient,38,1,0,Check-Out,2015-11-27
0,0,2016,November,48,24,0,1,1,0,0,BB       ,PRT,Corporate,Corporate,              0,0,2,A               ,D               ,0,No Deposit     ,       NULL,        329,0,Transient,44,0,1,Check-Out,2016-11-25
0,0,2017,April,16,18,0,1,1,0,0,BB       ,PRT,Corporate,Corporate,              0,0,3,A               ,D               ,0,No Deposit     ,       NULL,        329,0,Transient,74,0,1,Check-Out,2017-04-19
1,399,2015,December,52,22,0,1,2,0,0,BB       ,PRT,Online TA,TA/TO,              0,1,0,A               ,A               ,0,No Deposit     ,        240,       NULL,0,Transient,36,0,0,Canceled,2015-01-01
1,202,2015,July,30,22,2,5,2,0,0,BB       ,PRT,Offline TA/TO,TA/TO,              1,1,0,A               ,A               ,0,No Deposit     ,        156,       NULL,0,Contract,90.95,0,0,Canceled,2015-01-01
1,259,2015,September,38,17,0,3,2,0,0,BB       ,GBR,Groups,Corporate,              0,1,0,A               ,A               ,0,Non Refund     ,       NULL,        223,0,Transient,40.05,0,0,Canceled,2015-01-21
1,259,2015,September,38,17,0,3,2,0,0,BB       ,GBR,Groups,Corporate,              0,1,0,A               ,A               ,0,Non Refund     ,       NULL,        223,0,Transient,40.05,0,0,Canceled,2015-01-21
1,259,2015,September,38,17,0,3,2,0,0,BB       ,GBR,Groups,Corporate,              0,1,0,A               ,A               ,0,Non Refund     ,       NULL,        223,0,Transient,40.05,0,0,Canceled,2015-01-21
1,259,2015,September,38,17,0,3,2,0,0,BB       ,GBR,Groups,Corporate,              0,1,0,A               ,A               ,0,Non Refund     ,       NULL,        223,0,Transient,40.05,0,0,Canceled,2015-01-21
1,259,2015,September,38,17,0,3,2,0,0,BB       ,GBR,Groups,Corporate,              0,1,0,A               ,A               ,0,Non Refund     ,       NULL,        223,0,Transient,40.05,0,0,Canceled,2015-01-21
1,259,2015,September,38,17,0,3,2,0,0,BB       ,GBR,Groups,Corporate,              0,1,0,A               ,A               ,0,Non Refund     ,       NULL,        223,0,Transient,40.05,0,0,Canceled,2015-01-21
1,259,2015,September,38,17,0,3,2,0,0,BB       ,GBR,Groups,Corporate,              0,1,0,A               ,A               ,0,Non Refund     ,       NULL,        223,0,Transient,40.05,0,0,Canceled,2015-01-21
1,259,2015,September,38,17,0,3,2,0,0,BB       ,GBR,Groups,Corporate,              0,1,0,A               ,A               ,0,Non Refund     ,       NULL,        223,0,Transient,40.05,0,0,Canceled,2015-01-21
1,259,2015,September,38,17,0,3,2,0,0,BB       ,GBR,Groups,Corporate,              0,1,0,A               ,A               ,0,Non Refund     ,       NULL,        223,0,Transient,40.05,0,0,Canceled,2015-01-21
1,259,2015,September,38,17,0,3,2,0,0,BB       ,GBR,Groups,Corporate,              0,1,0,A               ,A               ,0,Non Refund     ,       NULL,        223,0,Transient,40.05,0,0,Canceled,2015-01-21
1,259,2015,September,38,17,0,3,2,0,0,BB       ,GBR,Groups,Corporate,              0,1,0,A               ,A               ,0,Non Refund     ,       NULL,        223,0,Transient,40.05,0,0,Canceled,2015-01-21
1,259,2015,September,38,17,0,3,2,0,0,BB       ,GBR,Groups,Corporate,              0,1,0,A               ,A               ,0,Non Refund     ,       NULL,        223,0,Transient,40.05,0,0,Canceled,2015-01-21
1,259,2015,September,38,17,0,3,2,0,0,BB       ,GBR,Groups,Corporate,              0,1,0,A               ,A               ,0,Non Refund     ,       NULL,        223,0,Transient,40.05,0,0,Canceled,2015-01-21
1,259,2015,September,38,17,0,3,2,0,0,BB       ,GBR,Groups,Corporate,              0,1,0,A               ,A               ,0,Non Refund     ,       NULL,        223,0,Transient,40.05,0,0,Canceled,2015-01-21
1,259,2015,September,38,17,0,3,2,0,0,BB       ,GBR,Groups,Corporate,              0,1,0,A               ,A               ,0,Non Refund     ,       NULL,        223,0,Transient,40.05,0,0,Canceled,2015-01-21
1,259,2015,September,38,17,0,3,2,0,0,BB       ,GBR,Groups,Corporate,              0,1,0,A               ,A               ,0,Non Refund     ,       NULL,        223,0,Transient,40.05,0,0,Canceled,2015-01-21
1,259,2015,September,38,17,0,3,2,0,0,BB       ,GBR,Groups,Corporate,              0,1,0,A               ,A               ,0,Non Refund     ,       NULL,        223,0,Transient,40.05,0,0,Canceled,2015-01-21
1,259,2015,September,38,17,0,3,2,0,0,BB       ,GBR,Groups,Corporate,              0,1,0,A               ,A               ,0,Non Refund     ,       NULL,        223,0,Transient,40.05,0,0,Canceled,2015-01-21
1,259,2015,September,38,17,0,3,2,0,0,BB       ,GBR,Groups,Corporate,              0,1,0,A               ,A               ,0,Non Refund     ,       NULL,        223,0,Transient,40.05,0,0,Canceled,2015-01-21
1,259,2015,September,38,17,0,3,2,0,0,BB       ,GBR,Groups,Corporate,              0,1,0,A               ,A               ,0,Non Refund     ,       NULL,        223,0,Transient,40.05,0,0,Canceled,2015-01-21
1,259,2015,September,38,17,0,3,2,0,0,BB       ,GBR,Groups,Corporate,              0,1,0,A               ,A               ,0,Non Refund     ,       NULL,        223,0,Transient,40.05,0,0,Canceled,2015-01-21
1,259,2015,September,38,17,0,3,2,0,0,BB       ,GBR,Groups,Corporate,              0,1,0,A               ,A               ,0,Non Refund     ,       NULL,        223,0,Transient,40.05,0,0,Canceled,2015-01-21
1,259,2015,September,38,17,0,3,2,0,0,BB       ,GBR,Groups,Corporate,              0,1,0,A               ,A               ,0,Non Refund     ,       NULL,        223,0,Transient,40.05,0,0,Canceled,2015-01-21
1,259,2015,September,38,17,0,3,2,0,0,BB       ,GBR,Groups,Corporate,              0,1,0,A               ,A               ,0,Non Refund     ,       NULL,        223,0,Transient,40.05,0,0,Canceled,2015-01-21
1,259,2015,September,38,17,0,3,2,0,0,BB       ,GBR,Groups,Corporate,              0,1,0,A               ,A               ,0,Non Refund     ,       NULL,        223,0,Transient,40.05,0,0,Canceled,2015-01-21
1,259,2015,September,38,17,0,3,2,0,0,BB       ,GBR,Groups,Corporate,              0,1,0,A               ,A               ,0,Non Refund     ,       NULL,        223,0,Transient,40.05,0,0,Canceled,2015-01-21
1,259,2015,September,38,17,0,3,2,0,0,BB       ,GBR,Groups,Corporate,              0,1,0,A               ,A               ,0,Non Refund     ,       NULL,        223,0,Transient,40.05,0,0,Canceled,2015-01-21
1,259,2015,September,38,17,0,3,2,0,0,BB       ,GBR,Groups,Corporate,              0,1,0,A               ,A               ,0,Non Refund     ,       NULL,        223,0,Transient,40.05,0,0,Canceled,2015-01-21
1,259,2015,September,38,17,0,3,2,0,0,BB       ,GBR,Groups,Corporate,              0,1,0,A               ,A               ,0,Non Refund     ,       NULL,        223,0,Transient,40.05,0,0,Canceled,2015-01-21
1,259,2015,September,38,17,0,3,2,0,0,BB       ,GBR,Groups,Corporate,              0,1,0,A               ,A               ,0,Non Refund     ,       NULL,        223,0,Transient,40.05,0,0,Canceled,2015-01-21
1,259,2015,September,38,17,0,3,2,0,0,BB       ,GBR,Groups,Corporate,              0,1,0,A               ,A               ,0,Non Refund     ,       NULL,        223,0,Transient,40.05,0,0,Canceled,2015-01-21
1,259,2015,September,38,17,0,3,2,0,0,BB       ,GBR,Groups,Corporate,              0,1,0,A               ,A               ,0,Non Refund     ,       NULL,        223,0,Transient,40.05,0,0,Canceled,2015-01-21
1,259,2015,September,38,17,0,3,2,0,0,BB       ,GBR,Groups,Corporate,              0,1,0,A               ,A               ,0,Non Refund     ,       NULL,        223,0,Transient,40.05,0,0,Canceled,2015-01-21
1,259,2015,September,38,17,0,3,2,0,0,BB       ,GBR,Groups,Corporate,              0,1,0,A               ,A               ,0,Non Refund     ,       NULL,        223,0,Transient,40.05,0,0,Canceled,2015-01-21
1,259,2015,September,38,17,0,3,2,0,0,BB       ,GBR,Groups,Corporate,              0,1,0,A               ,A               ,0,Non Refund     ,       NULL,        223,0,Transient,40.05,0,0,Canceled,2015-01-21
1,259,2015,September,38,17,0,3,2,0,0,BB       ,GBR,Groups,Corporate,              0,1,0,A               ,A               ,0,Non Refund     ,       NULL,        223,0,Transient,40.05,0,0,Canceled,2015-01-21
1,259,2015,September,38,17,0,3,2,0,0,BB       ,GBR,Groups,Corporate,              0,1,0,A               ,A               ,0,Non Refund     ,       NULL,        223,0,Transient,40.05,0,0,Canceled,2015-01-21
1,259,2015,September,38,17,0,3,2,0,0,BB       ,GBR,Groups,Corporate,              0,1,0,A               ,A               ,0,Non Refund     ,       NULL,        223,0,Transient,40.05,0,0,Canceled,2015-01-21
1,259,2015,September,38,17,0,3,2,0,0,BB       ,GBR,Groups,Corporate,              0,1,0,A               ,A               ,0,Non Refund     ,       NULL,        223,0,Transient,40.05,0,0,Canceled,2015-01-21
1,259,2015,September,38,17,0,3,2,0,0,BB       ,GBR,Groups,Corporate,              0,1,0,A               ,A               ,0,Non Refund     ,       NULL,        223,0,Transient,40.05,0,0,Canceled,2015-01-21
1,259,2015,September,38,17,0,3,2,0,0,BB       ,GBR,Groups,Corporate,              0,1,0,A               ,A               ,0,Non Refund     ,       NULL,        223,0,Transient,40.05,0,0,Canceled,2015-01-21
1,259,2015,September,38,17,0,3,2,0,0,BB       ,GBR,Groups,Corporate,              0,1,0,A               ,A               ,0,Non Refund     ,       NULL,        223,0,Transient,40.05,0,0,Canceled,2015-01-21
1,259,2015,September,38,17,0,3,2,0,0,BB       ,GBR,Groups,Corporate,              0,1,0,A               ,A               ,0,Non Refund     ,       NULL,        223,0,Transient,40.05,0,0,Canceled,2015-01-21
1,259,2015,September,38,17,0,3,2,0,0,BB       ,GBR,Groups,Corporate,              0,1,0,A               ,A               ,0,Non Refund     ,       NULL,        223,0,Transient,40.05,0,0,Canceled,2015-01-21
1,259,2015,September,38,17,0,3,2,0,0,BB       ,GBR,Groups,Corporate,              0,1,0,A               ,A               ,0,Non Refund     ,       NULL,        223,0,Transient,40.05,0,0,Canceled,2015-01-21
1,259,2015,September,38,17,0,3,2,0,0,BB       ,GBR,Groups,Corporate,              0,1,0,A               ,A               ,0,Non Refund     ,       NULL,        223,0,Transient,40.05,0,0,Canceled,2015-01-21
1,259,2015,September,38,17,0,3,2,0,0,BB       ,GBR,Groups,Corporate,              0,1,0,A               ,A               ,0,Non Refund     ,       NULL,        223,0,Transient,40.05,0,0,Canceled,2015-01-21
1,259,2015,September,38,17,0,3,2,0,0,BB       ,GBR,Groups,Corporate,              0,1,0,A               ,A               ,0,Non Refund     ,       NULL,        223,0,Transient,40.05,0,0,Canceled,2015-01-21
1,259,2015,September,38,17,0,3,2,0,0,BB       ,GBR,Groups,Corporate,              0,1,0,A               ,A               ,0,Non Refund     ,       NULL,        223,0,Transient,40.05,0,0,Canceled,2015-01-21
1,259,2015,September,38,17,0,3,2,0,0,BB       ,GBR,Groups,Corporate,              0,1,0,A               ,A               ,0,Non Refund     ,       NULL,        223,0,Transient,40.05,0,0,Canceled,2015-01-21
1,259,2015,September,38,17,0,3,1,0,0,BB       ,GBR,Groups,Corporate,              0,1,0,A               ,A               ,0,Non Refund     ,       NULL,        223,0,Transient,33.3,0,0,Canceled,2015-01-21
1,259,2015,September,38,17,0,3,1,0,0,BB       ,GBR,Groups,Corporate,              0,1,0,A               ,A               ,0,Non Refund     ,       NULL,        223,0,Transient,33.3,0,0,Canceled,2015-01-21
1,259,2015,September,38,17,0,3,1,0,0,BB       ,GBR,Groups,Corporate,              0,1,0,A               ,A               ,0,Non Refund     ,       NULL,        223,0,Transient,33.3,0,0,Canceled,2015-01-21
1,259,2015,September,38,17,0,3,1,0,0,BB       ,GBR,Groups,Corporate,              0,1,0,A               ,A               ,0,Non Refund     ,       NULL,        223,0,Transient,33.3,0,0,Canceled,2015-01-21
1,259,2015,September,38,17,0,3,1,0,0,BB       ,GBR,Groups,Corporate,              0,1,0,A               ,A               ,0,Non Refund     ,       NULL,        223,0,Transient,33.3,0,0,Canceled,2015-01-21
1,259,2015,September,38,17,0,3,1,0,0,BB       ,GBR,Groups,Corporate,              0,1,0,A               ,A               ,0,Non Refund     ,       NULL,        223,0,Transient,33.3,0,0,Canceled,2015-01-21
1,259,2015,September,38,17,0,3,1,0,0,BB       ,GBR,Groups,Corporate,              0,1,0,A               ,A               ,0,Non Refund     ,       NULL,        223,0,Transient,33.3,0,0,Canceled,2015-01-21
1,259,2015,September,38,17,0,3,1,0,0,BB       ,GBR,Groups,Corporate,              0,1,0,A               ,A               ,0,Non Refund     ,       NULL,        223,0,Transient,33.3,0,0,Canceled,2015-01-21
1,259,2015,September,38,17,0,3,1,0,0,BB       ,GBR,Groups,Corporate,              0,1,0,A               ,A               ,0,Non Refund     ,       NULL,        223,0,Transient,33.3,0,0,Canceled,2015-01-21
1,259,2015,September,38,17,0,3,1,0,0,BB       ,GBR,Groups,Corporate,              0,1,0,A               ,A               ,0,Non Refund     ,       NULL,        223,0,Transient,33.3,0,0,Canceled,2015-01-21
1,259,2015,September,38,17,0,3,1,0,0,BB       ,GBR,Groups,Corporate,              0,1,0,A               ,A               ,0,Non Refund     ,       NULL,        223,0,Transient,33.3,0,0,Canceled,2015-01-21
1,259,2015,September,38,17,0,3,1,0,0,BB       ,GBR,Groups,Corporate,              0,1,0,A               ,A               ,0,Non Refund     ,       NULL,        223,0,Transient,33.3,0,0,Canceled,2015-01-21
1,259,2015,September,38,17,0,3,1,0,0,BB       ,GBR,Groups,Corporate,              0,1,0,A               ,A               ,0,Non Refund     ,       NULL,        223,0,Transient,33.3,0,0,Canceled,2015-01-21
1,259,2015,September,38,17,0,3,1,0,0,BB       ,GBR,Groups,Corporate,              0,1,0,A               ,A               ,0,Non Refund     ,       NULL,        223,0,Transient,33.3,0,0,Canceled,2015-01-21
1,259,2015,September,38,17,0,3,1,0,0,BB       ,GBR,Groups,Corporate,              0,1,0,A               ,A               ,0,Non Refund     ,       NULL,        223,0,Transient,33.3,0,0,Canceled,2015-01-21
1,259,2015,September,38,17,0,3,1,0,0,BB       ,GBR,Groups,Corporate,              0,1,0,A               ,A               ,0,Non Refund     ,       NULL,        223,0,Transient,33.3,0,0,Canceled,2015-01-21
1,259,2015,September,38,17,0,3,1,0,0,BB       ,GBR,Groups,Corporate,              0,1,0,A               ,A               ,0,Non Refund     ,       NULL,        223,0,Transient,33.3,0,0,Canceled,2015-01-21
1,259,2015,September,38,17,0,3,1,0,0,BB       ,GBR,Groups,Corporate,              0,1,0,A               ,A               ,0,Non Refund     ,       NULL,        223,0,Transient,33.3,0,0,Canceled,2015-01-21
1,259,2015,September,38,17,0,3,1,0,0,BB       ,GBR,Groups,Corporate,              0,1,0,A               ,A               ,0,Non Refund     ,       NULL,        223,0,Transient,33.3,0,0,Canceled,2015-01-21
1,259,2015,September,38,17,0,3,1,0,0,BB       ,GBR,Groups,Corporate,              0,1,0,A               ,A               ,0,Non Refund     ,       NULL,        223,0,Transient,33.3,0,0,Canceled,2015-01-21
1,259,2015,September,38,17,0,3,1,0,0,BB       ,GBR,Groups,Corporate,              0,1,0,A               ,A               ,0,Non Refund     ,       NULL,        223,0,Transient,33.3,0,0,Canceled,2015-01-21
1,259,2015,September,38,17,0,3,1,0,0,BB       ,GBR,Groups,Corporate,              0,1,0,A               ,A               ,0,Non Refund     ,       NULL,        223,0,Transient,33.3,0,0,Canceled,2015-01-21
1,259,2015,September,38,17,0,3,1,0,0,BB       ,GBR,Groups,Corporate,              0,1,0,A               ,A               ,0,Non Refund     ,       NULL,        223,0,Transient,33.3,0,0,Canceled,2015-01-21
1,259,2015,September,38,17,0,3,1,0,0,BB       ,GBR,Groups,Corporate,              0,1,0,A               ,A               ,0,Non Refund     ,       NULL,        223,0,Transient,33.3,0,0,Canceled,2015-01-21
1,259,2015,September,38,17,0,3,1,0,0,BB       ,GBR,Groups,Corporate,              0,1,0,A               ,A               ,0,Non Refund     ,       NULL,        223,0,Transient,33.3,0,0,Canceled,2015-01-21
1,259,2015,September,38,17,0,3,1,0,0,BB       ,GBR,Groups,Corporate,              0,1,0,A               ,A               ,0,Non Refund     ,       NULL,        223,0,Transient,33.3,0,0,Canceled,2015-01-21
1,259,2015,September,38,17,0,3,1,0,0,BB       ,GBR,Groups,Corporate,              0,1,0,A               ,A               ,0,Non Refund     ,       NULL,        223,0,Transient,33.3,0,0,Canceled,2015-01-21
1,259,2015,September,38,17,0,3,1,0,0,BB       ,GBR,Groups,Corporate,              0,1,0,A               ,A               ,0,Non Refund     ,       NULL,        223,0,Transient,33.3,0,0,Canceled,2015-01-21
1,259,2015,September,38,17,0,3,1,0,0,BB       ,GBR,Groups,Corporate,              0,1,0,A               ,A               ,0,Non Refund     ,       NULL,        223,0,Transient,33.3,0,0,Canceled,2015-01-21
1,259,2015,September,38,17,0,3,1,0,0,BB       ,GBR,Groups,Corporate,              0,1,0,A               ,A               ,0,Non Refund     ,       NULL,        223,0,Transient,33.3,0,0,Canceled,2015-01-21
1,259,2015,September,38,17,0,3,1,0,0,BB       ,GBR,Groups,Corporate,              0,1,0,A               ,A               ,0,Non Refund     ,       NULL,        223,0,Transient,33.3,0,0,Canceled,2015-01-21
1,259,2015,September,38,17,0,3,1,0,0,BB       ,GBR,Groups,Corporate,              0,1,0,A               ,A               ,0,Non Refund     ,       NULL,        223,0,Transient,33.3,0,0,Canceled,2015-01-21
1,259,2015,September,38,17,0,3,1,0,0,BB       ,GBR,Groups,Corporate,              0,1,0,A               ,A               ,0,Non Refund     ,       NULL,        223,0,Transient,33.3,0,0,Canceled,2015-01-21
1,259,2015,September,38,17,0,3,1,0,0,BB       ,GBR,Groups,Corporate,              0,1,0,A               ,A               ,0,Non Refund     ,       NULL,        223,0,Transient,33.3,0,0,Canceled,2015-01-21
1,259,2015,September,38,17,0,3,1,0,0,BB       ,GBR,Groups,Corporate,              0,1,0,A               ,A               ,0,Non Refund     ,       NULL,        223,0,Transient,33.3,0,0,Canceled,2015-01-21
1,259,2015,September,38,17,0,3,1,0,0,BB       ,GBR,Groups,Corporate,              0,1,0,A               ,A               ,0,Non Refund     ,       NULL,        223,0,Transient,33.3,0,0,Canceled,2015-01-21
1,259,2015,September,38,17,0,3,1,0,0,BB       ,GBR,Groups,Corporate,              0,1,0,A               ,A               ,0,Non Refund     ,       NULL,        223,0,Transient,33.3,0,0,Canceled,2015-01-21
1,259,2015,September,38,17,0,3,1,0,0,BB       ,GBR,Groups,Corporate,              0,1,0,A               ,A               ,0,Non Refund     ,       NULL,        223,0,Transient,33.3,0,0,Canceled,2015-01-21
1,259,2015,September,38,17,0,3,1,0,0,BB       ,GBR,Groups,Corporate,              0,1,0,A               ,A               ,0,Non Refund     ,       NULL,        223,0,Transient,33.3,0,0,Canceled,2015-01-21
1,259,2015,September,38,17,0,3,1,0,0,BB       ,GBR,Groups,Corporate,              0,1,0,A               ,A               ,0,Non Refund     ,       NULL,        223,0,Transient,33.3,0,0,Canceled,2015-01-21
1,256,2015,September,38,15,8,20,2,0,0,BB       ,PRT,Online TA,TA/TO,              0,1,0,A               ,A               ,1,No Deposit     ,        240,       NULL,0,Transient,59.91,0,0,Canceled,2015-01-21
1,261,2015,September,39,20,2,4,2,0,0,BB       ,PRT,Direct,Direct,              0,1,0,A               ,A               ,0,No Deposit     ,       NULL,       NULL,0,Transient,74,0,0,Canceled,2015-01-22
1,195,2015,August,32,4,0,5,2,0,0,HB       ,PRT,Direct,Direct,              0,2,0,E               ,E               ,0,No Deposit     ,       NULL,       NULL,0,Transient,186,0,2,Canceled,2015-01-22
1,195,2015,August,32,4,0,5,2,0,0,HB       ,PRT,Direct,Direct,              0,2,0,E               ,E               ,0,No Deposit     ,       NULL,       NULL,0,Transient,186,0,2,Canceled,2015-01-22
1,216,2015,August,32,8,2,5,2,2,0,HB       ,PRT,Online TA,TA/TO,              0,1,0,H               ,H               ,0,No Deposit     ,        240,       NULL,0,Transient,244,0,2,Canceled,2015-01-28
1,187,2015,August,32,4,0,5,2,0,0,HB       ,PRT,Online TA,TA/TO,              1,1,0,E               ,E               ,0,No Deposit     ,        240,       NULL,0,Transient,66,0,2,Canceled,2015-01-29
1,275,2015,October,41,4,2,0,2,0,0,HB       ,PRT,Offline TA/TO,TA/TO,              0,1,0,A               ,A               ,0,Non Refund     ,        208,       NULL,0,Transient,50,0,0,Canceled,2015-01-30
1,275,2015,October,41,4,2,0,2,0,0,HB       ,PRT,Offline TA/TO,TA/TO,              0,26,0,A               ,A               ,0,Non Refund     ,        208,       NULL,0,Transient,50,0,0,Canceled,2015-01-30
1,275,2015,October,41,4,2,0,2,0,0,HB       ,PRT,Offline TA/TO,TA/TO,              0,26,0,A               ,A               ,0,Non Refund     ,        208,       NULL,0,Transient,50,0,0,Canceled,2015-01-30
1,275,2015,October,41,4,2,0,2,0,0,HB       ,PRT,Offline TA/TO,TA/TO,              0,26,0,A               ,A               ,0,Non Refund     ,        208,       NULL,0,Transient,50,0,0,Canceled,2015-01-30
1,275,2015,October,41,4,2,0,2,0,0,HB       ,PRT,Offline TA/TO,TA/TO,              0,26,0,A               ,A               ,0,Non Refund     ,        208,       NULL,0,Transient,50,0,0,Canceled,2015-01-30
1,275,2015,October,41,4,2,0,2,0,0,HB       ,PRT,Offline TA/TO,TA/TO,              0,26,0,A               ,A               ,0,Non Refund     ,        208,       NULL,0,Transient,50,0,0,Canceled,2015-01-30
1,275,2015,October,41,4,2,0,2,0,0,HB       ,PRT,Offline TA/TO,TA/TO,              0,26,0,A               ,A               ,0,Non Refund     ,        208,       NULL,0,Transient,50,0,0,Canceled,2015-01-30
1,275,2015,October,41,4,2,0,2,0,0,HB       ,PRT,Offline TA/TO,TA/TO,              0,26,0,A               ,A               ,0,Non Refund     ,        208,       NULL,0,Transient,50,0,0,Canceled,2015-01-30
1,275,2015,October,41,4,2,0,2,0,0,HB       ,PRT,Offline TA/TO,TA/TO,              0,26,0,A               ,A               ,0,Non Refund     ,        208,       NULL,0,Transient,50,0,0,Canceled,2015-01-30
1,275,2015,October,41,4,2,0,2,0,0,HB       ,PRT,Offline TA/TO,TA/TO,              0,26,0,A               ,A               ,0,Non Refund     ,        208,       NULL,0,Transient,50,0,0,Canceled,2015-01-30
1,275,2015,October,41,4,2,0,2,0,0,HB       ,PRT,Offline TA/TO,TA/TO,              0,26,0,A               ,A               ,0,Non Refund     ,        208,       NULL,0,Transient,50,0,0,Canceled,2015-01-30
1,275,2015,October,41,4,2,0,2,0,0,HB       ,PRT,Offline TA/TO,TA/TO,              0,26,0,A               ,A               ,0,Non Refund     ,        208,       NULL,0,Transient,50,0,0,Canceled,2015-01-30
