,item_id,name,category,price,old_price,sellable_online,link,other_colors,short_description,designer,depth,height,width
1922,9102532,TROFAST,Nursery furniture,395.0,No old price,True,https://www.ikea.com/sa/en/p/trofast-storage-combination-light-white-stained-pine-pine-white-s09102532/,No,"        Storage combination,          94x44x52 cm",Studio Copenhagen,44,52,94
1923,59279585,STUVA / FRITIDS,Nursery furniture,375.0,No old price,True,https://www.ikea.com/sa/en/p/stuva-fritids-toy-storage-with-wheels-white-white-s59279585/,Yes,"        Toy storage with wheels,          60x50x64 cm",IKEA of Sweden/Ebba Strandmark,50,64,60
1924,79228590,TROFAST,Nursery furniture,200.0,No old price,True,https://www.ikea.com/sa/en/p/trofast-storage-combination-white-green-white-s79228590/,Yes,"        Storage combination,          46x30x94 cm",Studio Copenhagen,30,94,46
1925,30171123,TROFAST,Nursery furniture,175.0,No old price,True,https://www.ikea.com/sa/en/p/trofast-frame-white-30171123/,No,"        Frame,          46x30x145 cm",Studio Copenhagen,30,145,46
1926,50201534,GONATT,Nursery furniture,1095.0,No old price,True,https://www.ikea.com/sa/en/p/gonatt-cot-white-50201534/,No,"        Cot,          60x120 cm",J Asshoff/H Brogård,,103,66
1927,60305705,BUSUNGE,Nursery furniture,395.0,No old price,True,https://www.ikea.com/sa/en/p/busunge-chest-of-2-drawers-white-60305705/,No,"        Chest of 2 drawers,          80x75 cm",Carl Öjerstam,40,75,80
1928,20229011,BUSUNGE,Nursery furniture,395.0,No old price,True,https://www.ikea.com/sa/en/p/busunge-chest-of-2-drawers-light-pink-20229011/,No,"        Chest of 2 drawers,          80x75 cm",Carl Öjerstam,40,75,80
1929,95685100,TROFAST,Nursery furniture,15.0,No old price,True,https://www.ikea.com/sa/en/p/trofast-storage-box-white-95685100/,No,"        Storage box,          42x30x23 cm",Studio Copenhagen,,23,30
1930,10308693,TROFAST,Nursery furniture,195.0,No old price,True,https://www.ikea.com/sa/en/p/trofast-frame-light-white-stained-pine-pine-10308693/,No,"        Frame,          44x91 cm",Studio Copenhagen,30,91,44
1931,29103007,TROFAST,Nursery furniture,240.0,No old price,True,https://www.ikea.com/sa/en/p/trofast-storage-combination-light-white-stained-pine-pine-white-s29103007/,Yes,"        Storage combination,          44x30x91 cm",Studio Copenhagen,30,91,44
1932,19262233,STUVA / FRITIDS,Nursery furniture,545.0,No old price,True,https://www.ikea.com/sa/en/p/stuva-fritids-bookcase-with-drawers-white-light-pink-s19262233/,Yes,"        Bookcase with drawers,          60x50x128 cm",Ebba Strandmark/IKEA of Sweden,50,128,60
1933,69252868,STUVA / FRITIDS,Nursery furniture,675.0,No old price,True,https://www.ikea.com/sa/en/p/stuva-fritids-wardrobe-white-light-blue-s69252868/,Yes,"        Wardrobe,          60x50x192 cm",Ebba Strandmark/IKEA of Sweden,50,192,60
1934,99228551,TROFAST,Nursery furniture,260.0,No old price,True,https://www.ikea.com/sa/en/p/trofast-storage-combination-white-green-white-s99228551/,Yes,"        Storage combination,          46x30x145 cm",Studio Copenhagen,30,145,46
1935,70330813,LANGUR,Nursery furniture,55.0,No old price,True,https://www.ikea.com/sa/en/p/langur-highchair-tray-white-70330813/,No,        Highchair tray,J Fritzdorf/J Feldman/J Hedberg,42,,44
1936,89335976,TROFAST,Nursery furniture,195.0,No old price,False,https://www.ikea.com/sa/en/p/trofast-storage-combination-white-pink-s89335976/,Yes,"        Storage combination,          46x30x94 cm",Studio Copenhagen,30,94,46
1937,80153800,TROFAST,Nursery furniture,275.0,No old price,True,https://www.ikea.com/sa/en/p/trofast-frame-white-80153800/,No,"        Frame,          99x44x56 cm",Studio Copenhagen,44,56,99
1938,30091452,TROFAST,Nursery furniture,150.0,No old price,True,https://www.ikea.com/sa/en/p/trofast-frame-white-30091452/,No,"        Frame,          46x30x94 cm",Studio Copenhagen,30,94,46
1939,20308697,TROFAST,Nursery furniture,320.0,No old price,True,https://www.ikea.com/sa/en/p/trofast-frame-light-white-stained-pine-pine-20308697/,No,"        Frame,          94x52 cm",Studio Copenhagen,44,52,94
1940,20089242,TROFAST,Nursery furniture,25.0,No old price,True,https://www.ikea.com/sa/en/p/trofast-storage-box-white-20089242/,No,"        Storage box,          42x30x36 cm",Studio Copenhagen,,36,30
1941,9252673,STUVA / FRITIDS,Nursery furniture,415.0,No old price,True,https://www.ikea.com/sa/en/p/stuva-fritids-chest-of-3-drawers-white-white-s09252673/,Yes,"        Chest of 3 drawers,          60x64 cm",Ebba Strandmark,50,64,60
1942,39180566,STUVA / FÖLJA,Nursery furniture,985.0,No old price,True,https://www.ikea.com/sa/en/p/stuva-foelja-cot-with-drawers-white-s39180566/,No,"        Cot with drawers,          60x120 cm",Ebba Strandmark,,86,66
1943,20308701,TROFAST,Nursery furniture,165.0,No old price,True,https://www.ikea.com/sa/en/p/trofast-wall-storage-light-white-stained-pine-pine-20308701/,No,"        Wall storage,          93x30 cm",Mia Lagerman,21,30,93
1944,30298023,TROFAST,Nursery furniture,15.0,No old price,True,https://www.ikea.com/sa/en/p/trofast-storage-box-orange-30298023/,No,"        Storage box,          42x30x23 cm",Studio Copenhagen,,23,30
1945,30466281,TROFAST,Nursery furniture,15.0,No old price,False,https://www.ikea.com/sa/en/p/trofast-storage-box-orange-30466281/,No,"        Storage box,          42x30x23 cm",304.662.81 Fits in TROFAST frames.Can be stacked when completed with a lid.May be completed with TROFAST lid.,30,23,42
1946,40466285,TROFAST,Nursery furniture,10.0,No old price,False,https://www.ikea.com/sa/en/p/trofast-storage-box-green-40466285/,No,"        Storage box,          42x30x10 cm",404.662.85 Fits in TROFAST frames.Can be stacked when completed with a lid.May be completed with TROFAST lid.,30,10,42
1947,50466275,TROFAST,Nursery furniture,15.0,No old price,False,https://www.ikea.com/sa/en/p/trofast-storage-box-pink-50466275/,No,"        Storage box,          42x30x23 cm",504.662.75 Fits in TROFAST frames.Can be stacked when completed with a lid.May be completed with TROFAST lid.,30,23,42
1948,69898415,TÄRNÖ,Outdoor furniture,199.0,No old price,True,https://www.ikea.com/sa/en/p/taernoe-table-2-chairs-outdoor-black-acacia-grey-brown-stained-steel-light-brown-stained-s69898415/,Yes,"        Table+2 chairs, outdoor",IKEA of Sweden,,,
1949,49048425,GÅRÖ / FREDÖN,Outdoor furniture,564.0,No old price,True,https://www.ikea.com/sa/en/p/garoe-fredoen-hammock-with-stand-grey-beige-s49048425/,No,        Hammock with stand,IKEA of Sweden,,129,119
1950,19217863,FALHOLMEN,Outdoor furniture,1431.0,No old price,True,https://www.ikea.com/sa/en/p/falholmen-table-4-chairs-w-armrests-outdoor-grey-brown-light-brown-stained-ytteroen-blue-s19217863/,Yes,"        Table+4 chairs w armrests, outdoor",IKEA of Sweden/Andreas Fredriksson,,,
1951,80213446,ÄPPLARÖ,Outdoor furniture,205.0,No old price,True,https://www.ikea.com/sa/en/p/aepplaroe-table-stool-section-outdoor-brown-stained-brown-80213446/,No,"        Table/stool section, outdoor,          63x63 cm",K Hagberg/M Hagberg,,28,63
1952,80208529,ÄPPLARÖ,Outdoor furniture,445.0,No old price,True,https://www.ikea.com/sa/en/p/aepplaroe-bench-with-backrest-outdoor-brown-stained-brown-80208529/,No,"        Bench with backrest, outdoor",K Hagberg/M Hagberg,65,80,117
1953,19217518,MASTHOLMEN,Outdoor furniture,984.0,No old price,True,https://www.ikea.com/sa/en/p/mastholmen-2-seat-conversation-set-outdoor-rattan-s19217518/,No,"        2-seat conversation set, outdoor",Nike Karlsson,,,
1954,29289821,ÄPPLARÖ,Outdoor furniture,3442.0,No old price,True,https://www.ikea.com/sa/en/p/aepplaroe-table-6-chairs-armr-bench-outdoor-brown-stained-ytteroen-blue-s29289821/,Yes,"        Table+6 chairs armr+bench, outdoor",IKEA of Sweden/K Hagberg/M Hagberg,,,
1955,10411440,TOSTERÖ,Outdoor furniture,175.0,No old price,True,https://www.ikea.com/sa/en/p/tosteroe-storage-box-outdoor-black-10411440/,No,"        Storage box, outdoor,          129x44x79 cm","104.114.40 This waterproof storage box protects your outdoor pads and cushions from rain, sun, dirt, dust and pollen and helps you keep them organised when they’re not being used.Protecting your outdoor pads and cushions in a waterproof storage box is a simple and effective way to make them look new and fresh longer.The colour stays fresh for longer as the fabric is fade resistant. Handles make it easy to move.Make sure the cushions are completely dry before storing them away in the storage box.During the off-season, store the box filled with cushions in a cool dry place indoors.The storage box is light in weight, so you may need to fill it to keep it from moving around in the wind.For example, the storage box can be filled with 3 seat cushions and 3 back cushions for outdoor sofas and 4 decorative cushions.For example, the storage box can be filled with 6 seat/back cushions and 6 decorative cushions.For example, the storage box can be filled with 2 seat cushions and 2 back cushions for outdoor sofas, 2 chair cushions for armchairs and 2-4 decorative cushions.",44,79,129
1956,49054015,ÄPPLARÖ,Outdoor furniture,384.0,No old price,True,https://www.ikea.com/sa/en/p/aepplaroe-wall-panel-gate-leg-table-outdoor-brown-stained-s49054015/,No,"        Wall panel+gate-leg table, outdoor,          80x62x158 cm",K Hagberg/M Hagberg,62,158,80
1957,40332682,BROMMÖ,Outdoor furniture,205.0,No old price,True,https://www.ikea.com/sa/en/p/brommoe-lounger-outdoor-black-brown-stained-brown-40332682/,No,"        Lounger, outdoor",IKEA of Sweden,92,89,48
1958,79183681,ÄPPLARÖ,Outdoor furniture,1786.0,No old price,True,https://www.ikea.com/sa/en/p/aepplaroe-table-2-chrs-w-armr-bench-brown-stained-ytteroen-blue-s79183681/,Yes,        Table+2 chrs w armr+bench,K Hagberg/M Hagberg/IKEA of Sweden,,,
1959,80287362,FREDÖN,Outdoor furniture,225.0,No old price,True,https://www.ikea.com/sa/en/p/fredoen-hammock-beige-80287362/,No,        Hammock,IKEA of Sweden,,,100
1960,70228325,RESÖ,Outdoor furniture,205.0,No old price,True,https://www.ikea.com/sa/en/p/resoe-childrens-picnic-table-grey-brown-stained-grey-brown-70228325/,No,        Children's picnic table,IKEA of Sweden,,49,89
1961,20204925,ÄPPLARÖ,Outdoor furniture,99.0,No old price,True,https://www.ikea.com/sa/en/p/aepplaroe-stool-outdoor-foldable-brown-stained-20204925/,No,"        Stool, outdoor",K Hagberg/M Hagberg,38,42,40
1962,99262168,ÄPPLARÖ,Outdoor furniture,2576.0,No old price,True,https://www.ikea.com/sa/en/p/aepplaroe-modular-corner-sofa-3-seat-outdoor-brown-stained-froesoen-duvholmen-dark-grey-s99262168/,Yes,"        Modular corner sofa 3-seat, outdoor,          143/223x80x84 cm",Eva Lilja Löwenhielm/K Hagberg/M Hagberg/IKEA of Sweden,80,84,223
1963,39291418,ÄPPLARÖ,Outdoor furniture,841.0,No old price,True,https://www.ikea.com/sa/en/p/aepplaroe-wall-panel-gatleg-table-2-chairs-brown-stained-kuddarna-grey-s39291418/,Yes,        Wall panel+gatleg table+2 chairs,K Hagberg/M Hagberg/IKEA of Sweden,,,
1964,324561,TOSTERÖ,Outdoor furniture,79.0,No old price,True,https://www.ikea.com/sa/en/p/tosteroe-parasol-cover-black-00324561/,No,"        Parasol cover,          220 cm",IKEA of Sweden,,,
1965,49275903,ÄPPLARÖ,Outdoor furniture,2781.0,No old price,True,https://www.ikea.com/sa/en/p/aepplaroe-4-seat-conversation-set-outdoor-brown-stained-froesoen-duvholmen-dark-grey-s49275903/,Yes,"        4-seat conversation set, outdoor",Eva Lilja Löwenhielm/IKEA of Sweden/K Hagberg/M Hagberg,,,
1966,39251993,HAVSTEN,Outdoor furniture,950.0,No old price,True,https://www.ikea.com/sa/en/p/havsten-add-on-unit-in-outdoor-beige-s39251993/,No,"        Add-on unit, in/outdoor,          83x94x90 cm",Andreas Fredriksson,94,90,83
1967,80336466,KROKHOLMEN,Outdoor furniture,175.0,No old price,True,https://www.ikea.com/sa/en/p/krokholmen-coffee-table-outdoor-beige-80336466/,No,"        Coffee table, outdoor",Marcus Arvonen,,44,
1968,20208527,ÄPPLARÖ,Outdoor furniture,255.0,No old price,True,https://www.ikea.com/sa/en/p/aepplaroe-chair-with-armrests-outdoor-brown-stained-brown-20208527/,No,"        Chair with armrests, outdoor",K Hagberg/M Hagberg,65,82,62
1969,50313094,FALHOLMEN,Outdoor furniture,155.0,No old price,True,https://www.ikea.com/sa/en/p/falholmen-chair-with-armrests-outdoor-grey-brown-stained-light-brown-stained-50313094/,No,"        Chair with armrests, outdoor",Andreas Fredriksson,55,80,57
1970,10205181,ÄPPLARÖ,Outdoor furniture,255.0,No old price,True,https://www.ikea.com/sa/en/p/aepplaroe-bench-outdoor-brown-stained-brown-10205181/,No,"        Bench, outdoor,          114 cm",K Hagberg/M Hagberg,41,44,114
1971,49256867,SOLLERÖN,Outdoor furniture,4783.0,No old price,True,https://www.ikea.com/sa/en/p/solleroen-4-seat-conversation-set-outdoor-brown-froesoen-duvholmen-beige-s49256867/,Yes,"        4-seat conversation set, outdoor",Jonas Hultqvist/IKEA of Sweden/Eva Lilja Löwenhielm,,,
1972,90208543,ÄPPLARÖ,Outdoor furniture,519.0,No old price,True,https://www.ikea.com/sa/en/p/aepplaroe-sun-lounger-brown-stained-brown-90208543/,No,        Sun lounger,K Hagberg/M Hagberg,,33,71
1973,59048415,VÄDDÖ,Outdoor furniture,477.0,SR 795,True,https://www.ikea.com/sa/en/p/vaeddoe-table-4-chairs-outdoor-white-s59048415/,No,"        Table+4 chairs, outdoor",Henrik Preutz,,,
1974,30264565,HÅLLÖ,Outdoor furniture,245.0,No old price,True,https://www.ikea.com/sa/en/p/halloe-sun-lounger-pad-black-30264565/,No,"        Sun lounger pad,          190x60 cm",IKEA of Sweden,,,60
1975,401941,SJÄLLAND,Outdoor furniture,180.0,SR 225,True,https://www.ikea.com/sa/en/p/sjaelland-table-top-light-brown-00401941/,Yes,"        Table top,          67x67 cm",David Wahl,,,67
1976,50339206,MASTHOLMEN,Outdoor furniture,465.0,No old price,True,https://www.ikea.com/sa/en/p/mastholmen-armchair-outdoor-50339206/,No,"        Armchair, outdoor",Nike Karlsson,67,80,68
1977,39286153,ASKHOLMEN,Outdoor furniture,465.0,No old price,True,https://www.ikea.com/sa/en/p/askholmen-table-2-chairs-outdoor-grey-brown-stained-kuddarna-beige-s39286153/,Yes,"        Table+2 chairs, outdoor",IKEA of Sweden,,,
1978,19212182,ASKHOLMEN,Outdoor furniture,771.0,No old price,True,https://www.ikea.com/sa/en/p/askholmen-table-4-chairs-outdoor-grey-brown-stained-s19212182/,Yes,"        Table+4 chairs, outdoor",IKEA of Sweden,,,
1979,20411425,STACKHOLMEN,Outdoor furniture,125.0,No old price,True,https://www.ikea.com/sa/en/p/stackholmen-stool-outdoor-light-brown-stained-20411425/,No,"        Stool, outdoor,          48x35x43 cm",Ola Wihlborg,,43,35
1980,70208539,ÄPPLARÖ,Outdoor furniture,275.0,No old price,True,https://www.ikea.com/sa/en/p/aepplaroe-reclining-chair-outdoor-brown-foldable-brown-stained-brown-70208539/,No,"        Reclining chair, outdoor",K Hagberg/M Hagberg,80,101,63
1981,50208535,ÄPPLARÖ,Outdoor furniture,395.0,No old price,True,https://www.ikea.com/sa/en/p/aepplaroe-gateleg-table-outdoor-brown-stained-brown-50208535/,No,"        Gateleg table, outdoor,          20/77/133x62 cm",K Hagberg/M Hagberg,,71,62
1982,39251988,HAVSTEN,Outdoor furniture,4785.0,No old price,True,https://www.ikea.com/sa/en/p/havsten-4-seat-conversation-set-in-outdoor-beige-s39251988/,No,"        4-seat conversation set, in/outdoor",Marcus Arvonen/Andreas Fredriksson,,,
1983,29267334,ÄPPLARÖ,Outdoor furniture,2384.0,No old price,True,https://www.ikea.com/sa/en/p/aepplaroe-3-seat-modular-sofa-outdoor-with-footstool-brown-stained-brown-stained-froesoen-duvholmen-beige-s29267334/,Yes,"        3-seat modular sofa, outdoor,          143/223x80x84 cm",IKEA of Sweden/Eva Lilja Löwenhielm/K Hagberg/M Hagberg,80,84,223
1984,70419787,ÄPPLARÖ,Outdoor furniture,675.0,No old price,True,https://www.ikea.com/sa/en/p/aepplaroe-table-outdoor-brown-stained-70419787/,No,"        Table, outdoor,          140x140 cm",K Hagberg/M Hagberg,,72,140
1985,50285265,TOSTERÖ,Outdoor furniture,103.0,No old price,True,https://www.ikea.com/sa/en/p/tosteroe-cover-for-furniture-set-black-50285265/,Yes,"        Cover for furniture set,          100x70 cm",IKEA of Sweden,,90,70
1986,9048413,VÄDDÖ,Outdoor furniture,261.0,SR 435,True,https://www.ikea.com/sa/en/p/vaeddoe-table-2-chairs-outdoor-white-s09048413/,No,"        Table+2 chairs, outdoor",Henrik Preutz,,,
1987,40208531,ÄPPLARÖ,Outdoor furniture,745.0,No old price,True,https://www.ikea.com/sa/en/p/aepplaroe-drop-leaf-table-outdoor-brown-stained-brown-40208531/,No,"        Drop-leaf table, outdoor,          140/200/260x78 cm",K Hagberg/M Hagberg,,72,78
1988,59289424,ÄPPLARÖ,Outdoor furniture,1961.0,No old price,True,https://www.ikea.com/sa/en/p/aepplaroe-table-4-chairs-w-armrests-outdoor-brown-stained-kuddarna-grey-s59289424/,Yes,"        Table+4 chairs w armrests, outdoor",IKEA of Sweden/K Hagberg/M Hagberg,,,
1989,70095429,TÄRNÖ,Outdoor furniture,89.0,No old price,True,https://www.ikea.com/sa/en/p/taernoe-table-outdoor-black-acacia-grey-brown-stained-steel-light-brown-stained-70095429/,No,"        Table, outdoor,          55x54 cm",IKEA of Sweden,,70,54
1990,10337817,ASKHOLMEN,Outdoor furniture,255.0,No old price,True,https://www.ikea.com/sa/en/p/askholmen-table-outdoor-foldable-light-brown-light-brown-stained-grey-brown-stained-10337817/,No,"        Table, outdoor,          112x62 cm",IKEA of Sweden,,73,62
1991,70234185,SKARPÖ,Outdoor furniture,179.0,No old price,True,https://www.ikea.com/sa/en/p/skarpoe-armchair-outdoor-white-70234185/,No,"        Armchair, outdoor",Magnus Elebäck,81,71,79
1992,90339742,MASTHOLMEN,Outdoor furniture,255.0,No old price,True,https://www.ikea.com/sa/en/p/mastholmen-coffee-table-outdoor-90339742/,No,"        Coffee table, outdoor,          68 cm",Nike Karlsson,,45,
1993,90336550,BENÖ,Outdoor furniture,9.0,No old price,True,https://www.ikea.com/sa/en/p/benoe-chair-pad-outdoor-90336550/,No,"        Chair pad, outdoor,          35 cm",Paulin Machado,,,
1994,90095428,TÄRNÖ,Outdoor furniture,55.0,No old price,True,https://www.ikea.com/sa/en/p/taernoe-chair-outdoor-acacia-foldable-black-grey-brown-stained-steel-light-brown-stained-90095428/,No,"        Chair, outdoor",IKEA of Sweden,40,79,39
1995,80373618,SOLLERÖN,Outdoor furniture,395.0,No old price,True,https://www.ikea.com/sa/en/p/solleroen-coffee-table-outdoor-anthracite-brown-80373618/,Yes,"        Coffee table, outdoor,          92x62 cm",Jonas Hultqvist,,51,62
1996,59268775,ÄPPLARÖ,Outdoor furniture,4145.0,No old price,True,https://www.ikea.com/sa/en/p/aepplaroe-table-8-reclining-chairs-outdoor-brown-stained-froesoen-duvholmen-beige-s59268775/,Yes,"        Table+8 reclining chairs, outdoor",Eva Lilja Löwenhielm/K Hagberg/M Hagberg/IKEA of Sweden,,,
1997,80291731,ÄPPLARÖ,Outdoor furniture,205.0,No old price,True,https://www.ikea.com/sa/en/p/aepplaroe-gateleg-table-for-wall-outdoor-brown-stained-80291731/,No,"        Gateleg table for wall, outdoor,          80x56 cm",K Hagberg/M Hagberg,,72,56
1998,9289737,ÄPPLARÖ,Outdoor furniture,2965.0,No old price,True,https://www.ikea.com/sa/en/p/aepplaroe-table-6-reclining-chairs-outdoor-brown-stained-kuddarna-grey-s09289737/,Yes,"        Table+6 reclining chairs, outdoor",K Hagberg/M Hagberg/IKEA of Sweden,,,
1999,89260075,ÄPPLARÖ,Outdoor furniture,2034.0,No old price,True,https://www.ikea.com/sa/en/p/aepplaroe-3-seat-modular-sofa-outdoor-brown-stained-froesoen-duvholmen-beige-s89260075/,Yes,"        3-seat modular sofa, outdoor,          223x80x84 cm",IKEA of Sweden/Eva Lilja Löwenhielm/K Hagberg/M Hagberg,80,84,223
2000,19216689,MASTHOLMEN,Outdoor furniture,2115.0,No old price,True,https://www.ikea.com/sa/en/p/mastholmen-4-seat-conversation-set-outdoor-rattan-s19216689/,No,"        4-seat conversation set, outdoor",Nike Karlsson,,,
2001,39289811,ÄPPLARÖ,Outdoor furniture,2875.0,No old price,True,https://www.ikea.com/sa/en/p/aepplaroe-table-8-reclining-chairs-outdoor-brown-stained-s39289811/,Yes,        Table+8 reclining chairs,K Hagberg/M Hagberg,,,
2002,40411047,KUDDARNA,Outdoor furniture,45.0,No old price,True,https://www.ikea.com/sa/en/p/kuddarna-back-cushion-outdoor-beige-40411047/,No,"        Back cushion, outdoor,          62x44 cm",IKEA of Sweden,,,62
2003,70267133,VÄDDÖ,Outdoor furniture,35.4,SR 59,True,https://www.ikea.com/sa/en/p/vaeddoe-stool-outdoor-white-70267133/,No,"        Stool, outdoor",Henrik Preutz,33,46,36
2004,50312424,INNAMO,Outdoor furniture,107.4,SR 179,True,https://www.ikea.com/sa/en/p/innamo-chair-with-armrests-outdoor-white-50312424/,No,"        Chair with armrests, outdoor",IKEA of Sweden,68,93,54
2005,60205188,ÄPPLARÖ,Outdoor furniture,309.0,No old price,True,https://www.ikea.com/sa/en/p/aepplaroe-one-seat-section-outdoor-brown-stained-brown-60205188/,No,"        One-seat section, outdoor",K Hagberg/M Hagberg,80,73,63
2006,60409821,TOSTERÖ,Outdoor furniture,75.0,No old price,True,https://www.ikea.com/sa/en/p/tosteroe-storage-bag-for-cushions-black-60409821/,No,"        Storage bag for cushions,          62x62 cm",IKEA of Sweden,,25,62
2007,9183528,ASKHOLMEN,Outdoor furniture,467.0,No old price,True,https://www.ikea.com/sa/en/p/askholmen-table-f-wall-2-fold-chairs-outdoor-grey-brown-grey-brown-stained-ytteroen-blue-s09183528/,Yes,"        Table f wall+2 fold chairs, outdoor",Jon Karlsson/IKEA of Sweden,,,
2008,40259511,VÄDDÖ,Outdoor furniture,111.0,SR 185,True,https://www.ikea.com/sa/en/p/vaeddoe-table-outdoor-white-40259511/,No,"        Table, outdoor,          58x74 cm",Henrik Preutz,,71,74
2009,49898435,LÄCKÖ,Outdoor furniture,493.0,No old price,True,https://www.ikea.com/sa/en/p/laeckoe-table-2-chairs-outdoor-grey-s49898435/,No,"        Table+2 chairs, outdoor",Jon Karlsson,,,
2010,9227532,ÄPPLARÖ,Outdoor furniture,1588.0,No old price,True,https://www.ikea.com/sa/en/p/aepplaroe-2-seat-modular-sofa-outdoor-brown-stained-kungsoe-white-white-s09227532/,Yes,"        2-seat modular sofa, outdoor,          160x80x73 cm",IKEA of Sweden/K Hagberg/M Hagberg,80,73,160
2011,20292328,TOSTERÖ,Outdoor furniture,103.0,No old price,True,https://www.ikea.com/sa/en/p/tosteroe-storage-bag-for-cushions-black-20292328/,No,"        Storage bag for cushions,          116x49 cm",IKEA of Sweden,,35,49
2012,10411143,KUDDARNA,Outdoor furniture,95.0,No old price,True,https://www.ikea.com/sa/en/p/kuddarna-seat-back-cushion-outdoor-grey-10411143/,Yes,"        Seat/back cushion, outdoor,          116x45 cm",IKEA of Sweden,,,45
2013,59292643,SJÄLLAND,Outdoor furniture,974.0,"SR 1,193",True,https://www.ikea.com/sa/en/p/sjaelland-table-2-chairs-w-armrests-outdoor-dark-grey-halloe-black-s59292643/,Yes,"        Table+2 chairs w armrests, outdoor,          71x71x73 cm",David Wahl/IKEA of Sweden,,73,71
2014,50312909,BUSSAN,Outdoor furniture,525.0,No old price,True,https://www.ikea.com/sa/en/p/bussan-beanbag-in-outdoor-grey-50312909/,No,"        Beanbag, in/outdoor",Anna Efverlund,,,67
2015,9290104,ÄPPLARÖ,Outdoor furniture,745.0,No old price,True,https://www.ikea.com/sa/en/p/aepplaroe-table-2-folding-chairs-outdoor-brown-stained-s09290104/,Yes,"        Table+2 folding chairs, outdoor",K Hagberg/M Hagberg,,,
2016,80251513,GÅRÖ,Outdoor furniture,339.0,No old price,True,https://www.ikea.com/sa/en/p/garoe-hammock-stand-outdoor-grey-80251513/,No,"        Hammock stand, outdoor",IKEA of Sweden,,129,119
2017,49251983,HAVSTEN,Outdoor furniture,2975.0,No old price,True,https://www.ikea.com/sa/en/p/havsten-3-seat-sofa-in-outdoor-with-open-end-without-armrests-beige-s49251983/,No,"        3-seat sofa, in/outdoor,          245x94x90 cm",Andreas Fredriksson,94,90,245
2018,79258271,KUNGSHOLMEN,Outdoor furniture,2792.8,"SR 3,208",True,https://www.ikea.com/sa/en/p/kungsholmen-modular-corner-sofa-3-seat-outdoor-black-brown-froesoen-duvholmen-beige-s79258271/,Yes,"        Modular corner sofa 3-seat, outdoor",Eva Lilja Löwenhielm/IKEA of Sweden/Nike Karlsson,80,90,222
2019,60240035,ASKHOLMEN,Outdoor furniture,149.0,No old price,True,https://www.ikea.com/sa/en/p/askholmen-table-outdoor-foldable-grey-brown-grey-brown-stained-light-brown-light-brown-stained-60240035/,No,"        Table, outdoor,          60x62 cm",IKEA of Sweden,,73,60
2020,10255307,FEJAN,Outdoor furniture,59.0,No old price,True,https://www.ikea.com/sa/en/p/fejan-chair-outdoor-foldable-white-10255307/,No,"        Chair, outdoor",K Hagberg/M Hagberg,42,89,44
2021,89259963,ÄPPLARÖ,Outdoor furniture,542.0,No old price,True,https://www.ikea.com/sa/en/p/aepplaroe-easy-chair-outdoor-brown-stained-froesoen-duvholmen-dark-grey-s89259963/,Yes,"        Easy chair, outdoor,          63x80x84 cm",IKEA of Sweden/Eva Lilja Löwenhielm/K Hagberg/M Hagberg,80,84,63
2022,70391712,FRÖSÖN,Outdoor furniture,39.0,No old price,True,https://www.ikea.com/sa/en/p/froesoen-cover-for-back-cushion-outdoor-beige-70391712/,Yes,"        Cover for back cushion,          62x44 cm",Eva Lilja Löwenhielm,,,62
2023,40373615,SOLLERÖN,Outdoor furniture,345.0,No old price,True,https://www.ikea.com/sa/en/p/solleroen-stool-outdoor-brown-40373615/,Yes,"        Stool, outdoor,          62x62 cm",Jonas Hultqvist,,32,62
2024,9221016,FANBYN,Outdoor furniture,295.0,No old price,True,https://www.ikea.com/sa/en/p/fanbyn-chair-with-armrests-s09221016/,No,        Chair with armrests,092.210.16 You sit comfortably thanks to the shaped back and armrests.Suitable for both indoor and outdoor use.,,,
2025,60357737,UTTER,Outdoor furniture,45.0,No old price,True,https://www.ikea.com/sa/en/p/utter-childrens-table-in-outdoor-white-60357737/,No,        Children's table,K Hagberg/M Hagberg,,43,42
2026,40413131,ÄPPLARÖ,Outdoor furniture,175.0,No old price,True,https://www.ikea.com/sa/en/p/aepplaroe-chair-outdoor-foldable-brown-stained-40413131/,No,"        Chair, outdoor",K Hagberg/M Hagberg,56,86,42
2027,10174641,IKEA PS VÅGÖ,Outdoor furniture,139.0,No old price,True,https://www.ikea.com/sa/en/p/ikea-ps-vagoe-easy-chair-outdoor-white-10174641/,No,"        Easy chair, outdoor",Thomas Sandell,92,71,74
2028,80321021,ASKHOLMEN,Outdoor furniture,155.0,No old price,True,https://www.ikea.com/sa/en/p/askholmen-table-for-wall-outdoor-folding-grey-brown-stained-light-brown-stained-light-brown-80321021/,No,"        Table for wall, outdoor,          70x44 cm",Jon Karlsson,,71,44
2029,70418170,PRÄSTHOLM,Outdoor furniture,695.0,No old price,True,https://www.ikea.com/sa/en/p/praestholm-bench-with-backrest-outdoor-grey-70418170/,No,"        Bench with backrest, outdoor",Ola Wihlborg,52,79,113
2030,49252609,SOLLERÖN,Outdoor furniture,3746.0,No old price,True,https://www.ikea.com/sa/en/p/solleroen-modular-corner-sofa-3-seat-outdoor-brown-froesoen-duvholmen-beige-s49252609/,Yes,"        Modular corner sofa 3-seat, outdoor",Jonas Hultqvist/IKEA of Sweden/Eva Lilja Löwenhielm,82,88,225
