"line","song_id","song_name","artist_id","artist_name","song_line"
"Baby, all I need is to let it be",4481751,"Get Me Bodied (Homecoming Live)",498,"Beyoncé",35
"Ain't no worry, no",4481751,"Get Me Bodied (Homecoming Live)",498,"Beyoncé",36
"Boy, dance with me",4481751,"Get Me Bodied (Homecoming Live)",498,"Beyoncé",37
"Feel my body",4481751,"Get Me Bodied (Homecoming Live)",498,"Beyoncé",38
"That means come closer to me",4481751,"Get Me Bodied (Homecoming Live)",498,"Beyoncé",39
"While we grind to the beat",4481751,"Get Me Bodied (Homecoming Live)",498,"Beyoncé",40
"And your body",4481751,"Get Me Bodied (Homecoming Live)",498,"Beyoncé",41
"I ain’t worried, doin' me tonight",4481751,"Get Me Bodied (Homecoming Live)",498,"Beyoncé",42
"Ain't no shame, 'cause I gotta get mine",4481751,"Get Me Bodied (Homecoming Live)",498,"Beyoncé",43
"Swing my hair and kick off my shoes",4481751,"Get Me Bodied (Homecoming Live)",498,"Beyoncé",44
"Call me, boy, and let me work on you",4481751,"Get Me Bodied (Homecoming Live)",498,"Beyoncé",45
"I ain't worried, doin' me tonight",4481751,"Get Me Bodied (Homecoming Live)",498,"Beyoncé",46
"A little sweat ain't never hurt nobody",4481751,"Get Me Bodied (Homecoming Live)",498,"Beyoncé",47
"While y'all standin' on the wall",4481751,"Get Me Bodied (Homecoming Live)",498,"Beyoncé",48
"I'm the one tonight gettin' bodied",4481751,"Get Me Bodied (Homecoming Live)",498,"Beyoncé",49
"Gettin' bodied, gettin' bodied",4481751,"Get Me Bodied (Homecoming Live)",498,"Beyoncé",50
"Gettin' bodied, gettin' bodied",4481751,"Get Me Bodied (Homecoming Live)",498,"Beyoncé",51
"You want my body, won't you get my body?",4481751,"Get Me Bodied (Homecoming Live)",498,"Beyoncé",52
"You want my body, won't you get my body?",4481751,"Get Me Bodied (Homecoming Live)",498,"Beyoncé",53
"Yeah",4481751,"Get Me Bodied (Homecoming Live)",498,"Beyoncé",54
"Ladies and gentlemen, please give it up for Solange! Hey",4481751,"Get Me Bodied (Homecoming Live)",498,"Beyoncé",55
"Drop down low and sweep the floor with it",4481751,"Get Me Bodied (Homecoming Live)",498,"Beyoncé",56
"Drop-drop down low and sweep the floor with it",4481751,"Get Me Bodied (Homecoming Live)",498,"Beyoncé",57
"Drop down low and sweep the floor with it",4481751,"Get Me Bodied (Homecoming Live)",498,"Beyoncé",58
"Drop-drop down low and sweep the floor with it",4481751,"Get Me Bodied (Homecoming Live)",498,"Beyoncé",59
"Oh no-no",4481751,"Get Me Bodied (Homecoming Live)",498,"Beyoncé",60
"Pat your weave, ladies",4481751,"Get Me Bodied (Homecoming Live)",498,"Beyoncé",61
"Pat-pat-pat your weave, ladies (Watch it while he check up on it)",4481751,"Get Me Bodied (Homecoming Live)",498,"Beyoncé",62
"Pat your weave, ladies",4481751,"Get Me Bodied (Homecoming Live)",498,"Beyoncé",63
"Pat-pat-pat your weave, ladies (Watch it while he check up on it)",4481751,"Get Me Bodied (Homecoming Live)",498,"Beyoncé",64
"Tick-tick-tick-tick, fight",4481751,"Get Me Bodied (Homecoming Live)",498,"Beyoncé",65
"Now tick-tick-tick-tick-tick-tick, fight",4481751,"Get Me Bodied (Homecoming Live)",498,"Beyoncé",66
"Now tick-tick-tick-tick, fight",4481751,"Get Me Bodied (Homecoming Live)",498,"Beyoncé",67
"Now tick-tick-tick-tick-tick-tick, fight",4481751,"Get Me Bodied (Homecoming Live)",498,"Beyoncé",68
"Now pose for the camera, now flick-flick",4481751,"Get Me Bodied (Homecoming Live)",498,"Beyoncé",69
"Pose for the camera, now flick-flick",4481751,"Get Me Bodied (Homecoming Live)",498,"Beyoncé",70
"Pose for the camera, now flick-flick",4481751,"Get Me Bodied (Homecoming Live)",498,"Beyoncé",71
"Pose for the camera, now flick-flick",4481751,"Get Me Bodied (Homecoming Live)",498,"Beyoncé",72
"Do an old school dance, an old school dance",4481751,"Get Me Bodied (Homecoming Live)",498,"Beyoncé",73
"An old school dance, do an old school...",4481751,"Get Me Bodied (Homecoming Live)",498,"Beyoncé",74
"Do an old school dance, an old school dance",4481751,"Get Me Bodied (Homecoming Live)",498,"Beyoncé",75
"An old school dance, do an old school...",4481751,"Get Me Bodied (Homecoming Live)",498,"Beyoncé",76
"Stop, now cool off, cool off",4481751,"Get Me Bodied (Homecoming Live)",498,"Beyoncé",77
"Cool off, cool off",4481751,"Get Me Bodied (Homecoming Live)",498,"Beyoncé",78
"Drop, and cool off, cool off",4481751,"Get Me Bodied (Homecoming Live)",498,"Beyoncé",79
"Cool off, cool off (Oh)",4481751,"Get Me Bodied (Homecoming Live)",498,"Beyoncé",80
"Wind it back, girl",4481751,"Get Me Bodied (Homecoming Live)",498,"Beyoncé",81
"Wind it back, girl",4481751,"Get Me Bodied (Homecoming Live)",498,"Beyoncé",82
"Make your hair touch the floor, wind it back",4481751,"Get Me Bodied (Homecoming Live)",498,"Beyoncé",83
"Wind it back, girl",4481751,"Get Me Bodied (Homecoming Live)",498,"Beyoncé",84
"Wind it back, girl",4481751,"Get Me Bodied (Homecoming Live)",498,"Beyoncé",85
"Make your hair touch the floor, wind it back",4481751,"Get Me Bodied (Homecoming Live)",498,"Beyoncé",86
"Do the scissor leg, touch your heels, touch your toes",4481751,"Get Me Bodied (Homecoming Live)",498,"Beyoncé",87
"Do the scissor leg, touch your heels, touch your toes",4481751,"Get Me Bodied (Homecoming Live)",498,"Beyoncé",88
"Do the scissor leg, touch your heels, touch your toes",4481751,"Get Me Bodied (Homecoming Live)",498,"Beyoncé",89
"Do the scissor leg, touch your heels, touch your toes",4481751,"Get Me Bodied (Homecoming Live)",498,"Beyoncé",90
"Do the Naomi Campbell walk, Naomi Campbell walk",4481751,"Get Me Bodied (Homecoming Live)",498,"Beyoncé",91
"Walk across the room like Naomi Campbell",4481751,"Get Me Bodied (Homecoming Live)",498,"Beyoncé",92
"Do the Naomi Campbell walk, Naomi Campbell walk",4481751,"Get Me Bodied (Homecoming Live)",498,"Beyoncé",93
"Walk across the room like Naomi Campbell",4481751,"Get Me Bodied (Homecoming Live)",498,"Beyoncé",94
"Snap for the kids, snap for the kids",4481751,"Get Me Bodied (Homecoming Live)",498,"Beyoncé",95
"Snap in a circle three times",4481751,"Get Me Bodied (Homecoming Live)",498,"Beyoncé",96
"Snap for the kids, snap for the kids",4481751,"Get Me Bodied (Homecoming Live)",498,"Beyoncé",97
"Snap in a circle three times",4481751,"Get Me Bodied (Homecoming Live)",498,"Beyoncé",98
"I touch your body while you touch my body",4481751,"Get Me Bodied (Homecoming Live)",498,"Beyoncé",99
"We touchin' bodies tonight, we gettin' bodied",4481751,"Get Me Bodied (Homecoming Live)",498,"Beyoncé",100
"I touch your body while you touch my body",4481751,"Get Me Bodied (Homecoming Live)",498,"Beyoncé",101
"We touchin' bodies tonight, we gettin' bodied",4481751,"Get Me Bodied (Homecoming Live)",498,"Beyoncé",102
"9-4-81",3841777,"Get Me Bodied (Live)",498,"Beyoncé",1
"B'Day",3841777,"Get Me Bodied (Live)",498,"Beyoncé",2
"Mission one; I'ma put this on",3841777,"Get Me Bodied (Live)",498,"Beyoncé",3
"When he see me in the dress, I'ma get me some (Hey)",3841777,"Get Me Bodied (Live)",498,"Beyoncé",4
"Mission two; gotta make that call",3841777,"Get Me Bodied (Live)",498,"Beyoncé",5
"Tell him get the bottles poppin' when they play my song (Hey)",3841777,"Get Me Bodied (Live)",498,"Beyoncé",6
"Mission three; got my three best friends",3841777,"Get Me Bodied (Live)",498,"Beyoncé",7
"Like we do it all the time, we gon' do it again (Hey)",3841777,"Get Me Bodied (Live)",498,"Beyoncé",8
"Mission four; got the vintage Rolls",3841777,"Get Me Bodied (Live)",498,"Beyoncé",9
"Drop a couple hundreds tell him ""Leave it at the door""",3841777,"Get Me Bodied (Live)",498,"Beyoncé",10
"I ain't worried, doin' me tonight",3841777,"Get Me Bodied (Live)",498,"Beyoncé",11
"A little sweat ain't never hurt nobody",3841777,"Get Me Bodied (Live)",498,"Beyoncé",12
"While y'all standin' on the wall",3841777,"Get Me Bodied (Live)",498,"Beyoncé",13
"I'm the one tonight gettin' bodied",3841777,"Get Me Bodied (Live)",498,"Beyoncé",14
"Gettin' bodied, gettin' bodied",3841777,"Get Me Bodied (Live)",498,"Beyoncé",15
"Gettin' bodied, gettin' bodied",3841777,"Get Me Bodied (Live)",498,"Beyoncé",16
"Want my body",3841777,"Get Me Bodied (Live)",498,"Beyoncé",17
"Won't you get me bodied",3841777,"Get Me Bodied (Live)",498,"Beyoncé",18
"You want my body",3841777,"Get Me Bodied (Live)",498,"Beyoncé",19
"Won't you get me bodied (Hey)",3841777,"Get Me Bodied (Live)",498,"Beyoncé",20
"Can you get me bodied?",3841777,"Get Me Bodied (Live)",498,"Beyoncé",21
"I wanna be myself tonight",3841777,"Get Me Bodied (Live)",498,"Beyoncé",22
"Can you get me bodied?",3841777,"Get Me Bodied (Live)",498,"Beyoncé",23
"I wanna be myself tonight",3841777,"Get Me Bodied (Live)",498,"Beyoncé",24
"Don't you see my body?",3841777,"Get Me Bodied (Live)",498,"Beyoncé",25
"I wanna let it out tonight",3841777,"Get Me Bodied (Live)",498,"Beyoncé",26
"Wanna party, wanna dance",3841777,"Get Me Bodied (Live)",498,"Beyoncé",27
"Wanna be myself tonight, get me bodied",3841777,"Get Me Bodied (Live)",498,"Beyoncé",28
"Mission five; skip to the front of the line",3841777,"Get Me Bodied (Live)",498,"Beyoncé",29
"Let me fix my hair up 'fore I go inside (Hey)",3841777,"Get Me Bodied (Live)",498,"Beyoncé",30
"Mission six; gotta check these chicks",3841777,"Get Me Bodied (Live)",498,"Beyoncé",31
"'Cause you know they gon' block when I take these flicks (Hey)",3841777,"Get Me Bodied (Live)",498,"Beyoncé",32
"Mission seven; gotta make my rounds",3841777,"Get Me Bodied (Live)",498,"Beyoncé",33
"Givin' eyes to the guys, now I think I found him (Hey)",3841777,"Get Me Bodied (Live)",498,"Beyoncé",34
"Mission eight; now we conversate",3841777,"Get Me Bodied (Live)",498,"Beyoncé",35
"And we can skip small talk, let's get right to the chase (Hey)",3841777,"Get Me Bodied (Live)",498,"Beyoncé",36
"I ain't worried, doin' me tonight",3841777,"Get Me Bodied (Live)",498,"Beyoncé",37
"A little sweat ain't never hurt nobody",3841777,"Get Me Bodied (Live)",498,"Beyoncé",38
"While y'all standin' on the wall",3841777,"Get Me Bodied (Live)",498,"Beyoncé",39
"I'm the one tonight gettin' bodied",3841777,"Get Me Bodied (Live)",498,"Beyoncé",40
"Gettin' bodied, gettin' bodied",3841777,"Get Me Bodied (Live)",498,"Beyoncé",41
"Gettin' bodied, gettin' bodied",3841777,"Get Me Bodied (Live)",498,"Beyoncé",42
"Want my body",3841777,"Get Me Bodied (Live)",498,"Beyoncé",43
"Won't you get me bodied",3841777,"Get Me Bodied (Live)",498,"Beyoncé",44
"You want my body",3841777,"Get Me Bodied (Live)",498,"Beyoncé",45
"Won't you get me bodied",3841777,"Get Me Bodied (Live)",498,"Beyoncé",46
"You should see my body",3841777,"Get Me Bodied (Live)",498,"Beyoncé",47
"I gotta know enough to know if you can get me bodied",3841777,"Get Me Bodied (Live)",498,"Beyoncé",48
"I'm kinda tight, I'm feelin' right, enough to see somebody",3841777,"Get Me Bodied (Live)",498,"Beyoncé",49
"I wanna let it off tonight",3841777,"Get Me Bodied (Live)",498,"Beyoncé",50
"Wanna dance, wanna party",3841777,"Get Me Bodied (Live)",498,"Beyoncé",51
"Wanna be myself tonight",3841777,"Get Me Bodied (Live)",498,"Beyoncé",52
"Can you get me bodied?",3841777,"Get Me Bodied (Live)",498,"Beyoncé",53
"I wanna be myself tonight",3841777,"Get Me Bodied (Live)",498,"Beyoncé",54
"Can you get me bodied?",3841777,"Get Me Bodied (Live)",498,"Beyoncé",55
"I wanna be myself tonight",3841777,"Get Me Bodied (Live)",498,"Beyoncé",56
"Won't you sing my body",3841777,"Get Me Bodied (Live)",498,"Beyoncé",57
"I wanna let it out tonight",3841777,"Get Me Bodied (Live)",498,"Beyoncé",58
"Wanna party, wanna dance",3841777,"Get Me Bodied (Live)",498,"Beyoncé",59
"Wanna be myself tonight, me bodied",3841777,"Get Me Bodied (Live)",498,"Beyoncé",60
"Baby, all I want is to let it go",3841777,"Get Me Bodied (Live)",498,"Beyoncé",61
"Ain't no worries, oh",3841777,"Get Me Bodied (Live)",498,"Beyoncé",62
"We can dance all night",3841777,"Get Me Bodied (Live)",498,"Beyoncé",63
"Get me bodied",3841777,"Get Me Bodied (Live)",498,"Beyoncé",64
"That means come closer to me",3841777,"Get Me Bodied (Live)",498,"Beyoncé",65
"While we grind to the beat",3841777,"Get Me Bodied (Live)",498,"Beyoncé",66
"And your body's touching my body",3841777,"Get Me Bodied (Live)",498,"Beyoncé",67
"All I need is to let it be",3841777,"Get Me Bodied (Live)",498,"Beyoncé",68
"Ain't no worry, no",3841777,"Get Me Bodied (Live)",498,"Beyoncé",69
"Boy, dance with me",3841777,"Get Me Bodied (Live)",498,"Beyoncé",70
"Feel my body",3841777,"Get Me Bodied (Live)",498,"Beyoncé",71
"Don't stop, just come closer to me",3841777,"Get Me Bodied (Live)",498,"Beyoncé",72
"While we grind to the beat",3841777,"Get Me Bodied (Live)",498,"Beyoncé",73
"With your body touching my body",3841777,"Get Me Bodied (Live)",498,"Beyoncé",74
"Get somebody",3841777,"Get Me Bodied (Live)",498,"Beyoncé",75
"Ain't no shame 'cause I gotta get mine",3841777,"Get Me Bodied (Live)",498,"Beyoncé",76
"I swing my hair and kick off my shoes",3841777,"Get Me Bodied (Live)",498,"Beyoncé",77
"Come here, boy, let me work on you",3841777,"Get Me Bodied (Live)",498,"Beyoncé",78
"I ain't worried, doin' me tonight",3841777,"Get Me Bodied (Live)",498,"Beyoncé",79
"A little sweat ain't never hurt nobody",3841777,"Get Me Bodied (Live)",498,"Beyoncé",80
"While y'all standin' on the wall",3841777,"Get Me Bodied (Live)",498,"Beyoncé",81
"I'm the one tonight gettin' bodied",3841777,"Get Me Bodied (Live)",498,"Beyoncé",82
"Gettin' bodied, gettin' bodied",3841777,"Get Me Bodied (Live)",498,"Beyoncé",83
"Gettin' bodied, gettin' bodied",3841777,"Get Me Bodied (Live)",498,"Beyoncé",84
"Want my body",3841777,"Get Me Bodied (Live)",498,"Beyoncé",85
"Won't you get me bodied",3841777,"Get Me Bodied (Live)",498,"Beyoncé",86
"You want my body",3841777,"Get Me Bodied (Live)",498,"Beyoncé",87
"Won't you get me bodied (Hey)",3841777,"Get Me Bodied (Live)",498,"Beyoncé",88
"Ladies on the floor",3841777,"Get Me Bodied (Live)",498,"Beyoncé",89
"All my ladies on the floor",3841777,"Get Me Bodied (Live)",498,"Beyoncé",90
"If you ready",3841777,"Get Me Bodied (Live)",498,"Beyoncé",91
"Get it ready",3841777,"Get Me Bodied (Live)",498,"Beyoncé",92
"Let's get it and drop it",3841777,"Get Me Bodied (Live)",498,"Beyoncé",93
"Drop down low",3841777,"Get Me Bodied (Live)",498,"Beyoncé",94
"And sweep the floor with it",3841777,"Get Me Bodied (Live)",498,"Beyoncé",95
"Drop-drop down low",3841777,"Get Me Bodied (Live)",498,"Beyoncé",96
"And sweep the floor with it",3841777,"Get Me Bodied (Live)",498,"Beyoncé",97
"Drop down low",3841777,"Get Me Bodied (Live)",498,"Beyoncé",98
"And sweep the floor with it",3841777,"Get Me Bodied (Live)",498,"Beyoncé",99
"Drop-drop down low",3841777,"Get Me Bodied (Live)",498,"Beyoncé",100
"And sweep the floor with it",3841777,"Get Me Bodied (Live)",498,"Beyoncé",101
"Do the uh-oh",3841777,"Get Me Bodied (Live)",498,"Beyoncé",102
"Do the uh-oh",3841777,"Get Me Bodied (Live)",498,"Beyoncé",103
"Do the uh-oh-uh-oh, uh-oh-oh-no-no",3841777,"Get Me Bodied (Live)",498,"Beyoncé",104
"Do the uh-oh",3841777,"Get Me Bodied (Live)",498,"Beyoncé",105
"Do the uh-oh",3841777,"Get Me Bodied (Live)",498,"Beyoncé",106
"Do the uh-oh-uh-oh, uh-oh-oh-no-no",3841777,"Get Me Bodied (Live)",498,"Beyoncé",107
"Pat your weave, ladies",3841777,"Get Me Bodied (Live)",498,"Beyoncé",108
"Pat-pat-pat your weave, ladies (Watch it while he check up on it)",3841777,"Get Me Bodied (Live)",498,"Beyoncé",109
"Pat your weave, ladies",3841777,"Get Me Bodied (Live)",498,"Beyoncé",110
"Pat-pat-pat your weave, ladies (Watch it while he check up on it)",3841777,"Get Me Bodied (Live)",498,"Beyoncé",111
"Tick-tick-tick-tick fight",3841777,"Get Me Bodied (Live)",498,"Beyoncé",112
"Now tick-tick-tick-tick-tick-tick fight",3841777,"Get Me Bodied (Live)",498,"Beyoncé",113
"Tick-tick-tick-tick fight",3841777,"Get Me Bodied (Live)",498,"Beyoncé",114
"Now tick-tick-tick-tick-tick-tick fight",3841777,"Get Me Bodied (Live)",498,"Beyoncé",115
"Now pose for the camera",3841777,"Get Me Bodied (Live)",498,"Beyoncé",116
"Now flick-flick",3841777,"Get Me Bodied (Live)",498,"Beyoncé",117
"Pose for the camera",3841777,"Get Me Bodied (Live)",498,"Beyoncé",118
"Now flick-flick",3841777,"Get Me Bodied (Live)",498,"Beyoncé",119
"Pose for the camera",3841777,"Get Me Bodied (Live)",498,"Beyoncé",120
"Now flick-flick",3841777,"Get Me Bodied (Live)",498,"Beyoncé",121
"Pose for the camera",3841777,"Get Me Bodied (Live)",498,"Beyoncé",122
"Now flick-flick",3841777,"Get Me Bodied (Live)",498,"Beyoncé",123
"Do an old school dance",3841777,"Get Me Bodied (Live)",498,"Beyoncé",124
"An old school dance",3841777,"Get Me Bodied (Live)",498,"Beyoncé",125
"An old school dance",3841777,"Get Me Bodied (Live)",498,"Beyoncé",126
"Do an old school--",3841777,"Get Me Bodied (Live)",498,"Beyoncé",127
"Do an old school dance",3841777,"Get Me Bodied (Live)",498,"Beyoncé",128
"An old school dance",3841777,"Get Me Bodied (Live)",498,"Beyoncé",129
"An old school dance",3841777,"Get Me Bodied (Live)",498,"Beyoncé",130
"Do an old school--",3841777,"Get Me Bodied (Live)",498,"Beyoncé",131
"Stop",3841777,"Get Me Bodied (Live)",498,"Beyoncé",132
"Now cool off-cool off",3841777,"Get Me Bodied (Live)",498,"Beyoncé",133
"Cool off-cool off",3841777,"Get Me Bodied (Live)",498,"Beyoncé",134
"Drop",3841777,"Get Me Bodied (Live)",498,"Beyoncé",135
"Now cool-off-cool off",3841777,"Get Me Bodied (Live)",498,"Beyoncé",136
"Cool off-cool off",3841777,"Get Me Bodied (Live)",498,"Beyoncé",137
"Wind it back, girl",3841777,"Get Me Bodied (Live)",498,"Beyoncé",138
"Wind it back, girl",3841777,"Get Me Bodied (Live)",498,"Beyoncé",139
"Make your hair touch the floor",3841777,"Get Me Bodied (Live)",498,"Beyoncé",140
"Wind it back",3841777,"Get Me Bodied (Live)",498,"Beyoncé",141
"Wind it back, girl",3841777,"Get Me Bodied (Live)",498,"Beyoncé",142
"Wind it back, girl",3841777,"Get Me Bodied (Live)",498,"Beyoncé",143
"Make your hair touch the floor",3841777,"Get Me Bodied (Live)",498,"Beyoncé",144
"Wind it back",3841777,"Get Me Bodied (Live)",498,"Beyoncé",145
"Drop to your knees",3841777,"Get Me Bodied (Live)",498,"Beyoncé",146
"Arch your back, girl",3841777,"Get Me Bodied (Live)",498,"Beyoncé",147
"Shake-shake it like that, alley cat",3841777,"Get Me Bodied (Live)",498,"Beyoncé",148
"Drop-drop to your knees",3841777,"Get Me Bodied (Live)",498,"Beyoncé",149
"Arch your back, girl",3841777,"Get Me Bodied (Live)",498,"Beyoncé",150
"Shake-shake it like that, alley cat",3841777,"Get Me Bodied (Live)",498,"Beyoncé",151
"Shake your derriere in them Dereon's",3841777,"Get Me Bodied (Live)",498,"Beyoncé",152
"Shake-shake your derriere",3841777,"Get Me Bodied (Live)",498,"Beyoncé",153
"In the House of Dereon",3841777,"Get Me Bodied (Live)",498,"Beyoncé",154
"Shake your derriere in them Dereon's",3841777,"Get Me Bodied (Live)",498,"Beyoncé",155
"Shake-shake your derriere",3841777,"Get Me Bodied (Live)",498,"Beyoncé",156
"In the House of Dereon",3841777,"Get Me Bodied (Live)",498,"Beyoncé",157
"Do the scissor leg",3841777,"Get Me Bodied (Live)",498,"Beyoncé",158
"Touch your heels",3841777,"Get Me Bodied (Live)",498,"Beyoncé",159
"Touch your toes",3841777,"Get Me Bodied (Live)",498,"Beyoncé",160
"Do the scissor leg",3841777,"Get Me Bodied (Live)",498,"Beyoncé",161
"Touch your heels",3841777,"Get Me Bodied (Live)",498,"Beyoncé",162
"Touch your toes",3841777,"Get Me Bodied (Live)",498,"Beyoncé",163
"Do the scissor leg",3841777,"Get Me Bodied (Live)",498,"Beyoncé",164
"Touch your heels",3841777,"Get Me Bodied (Live)",498,"Beyoncé",165
"Touch your toes",3841777,"Get Me Bodied (Live)",498,"Beyoncé",166
"Do the scissor leg",3841777,"Get Me Bodied (Live)",498,"Beyoncé",167
"Touch your heels",3841777,"Get Me Bodied (Live)",498,"Beyoncé",168
"Touch your toes",3841777,"Get Me Bodied (Live)",498,"Beyoncé",169
"Do the Naomi Campbell walk",3841777,"Get Me Bodied (Live)",498,"Beyoncé",170
"Naomi Campbell walk",3841777,"Get Me Bodied (Live)",498,"Beyoncé",171
"Walk across the room like Naomi Campbell",3841777,"Get Me Bodied (Live)",498,"Beyoncé",172
"Do the Naomi Campbell walk",3841777,"Get Me Bodied (Live)",498,"Beyoncé",173
"Naomi Campbell walk",3841777,"Get Me Bodied (Live)",498,"Beyoncé",174
"Walk across the room like Naomi Campbell",3841777,"Get Me Bodied (Live)",498,"Beyoncé",175
"Snap for the kids",3841777,"Get Me Bodied (Live)",498,"Beyoncé",176
"Snap for the kids",3841777,"Get Me Bodied (Live)",498,"Beyoncé",177
"Snap in a circle three times",3841777,"Get Me Bodied (Live)",498,"Beyoncé",178
"Snap for the kids",3841777,"Get Me Bodied (Live)",498,"Beyoncé",179
"Snap for the kids",3841777,"Get Me Bodied (Live)",498,"Beyoncé",180
"Snap in a circle three times",3841777,"Get Me Bodied (Live)",498,"Beyoncé",181
"I touch your body",3841777,"Get Me Bodied (Live)",498,"Beyoncé",182
"While you touch my body",3841777,"Get Me Bodied (Live)",498,"Beyoncé",183
"We touching bodies tonight",3841777,"Get Me Bodied (Live)",498,"Beyoncé",184
"We getting bodied",3841777,"Get Me Bodied (Live)",498,"Beyoncé",185
"I touch your body",3841777,"Get Me Bodied (Live)",498,"Beyoncé",186
"While you touch my body",3841777,"Get Me Bodied (Live)",498,"Beyoncé",187
"We touching bodies tonight",3841777,"Get Me Bodied (Live)",498,"Beyoncé",188
"We getting bodied",3841777,"Get Me Bodied (Live)",498,"Beyoncé",189
"Gettin' bodied, gettin' bodied",3841777,"Get Me Bodied (Live)",498,"Beyoncé",190
"Gettin' bodied, gettin' bodied",3841777,"Get Me Bodied (Live)",498,"Beyoncé",191
"Want my body",3841777,"Get Me Bodied (Live)",498,"Beyoncé",192
"Won't you get me bodied",3841777,"Get Me Bodied (Live)",498,"Beyoncé",193
"You want my body",3841777,"Get Me Bodied (Live)",498,"Beyoncé",194
"Won't you get me bodied (Hey)",3841777,"Get Me Bodied (Live)",498,"Beyoncé",195
"Nine... four... eight... one",2258276,"Get Me Bodied (Timbaland Remix) (Ft. Julio Voltio)",498,"Beyoncé",1
"B'Day",2258276,"Get Me Bodied (Timbaland Remix) (Ft. Julio Voltio)",498,"Beyoncé",2
"Mission 1: Ima put this on",2258276,"Get Me Bodied (Timbaland Remix) (Ft. Julio Voltio)",498,"Beyoncé",3
"When they see me in the dress Ima get me some, hey",2258276,"Get Me Bodied (Timbaland Remix) (Ft. Julio Voltio)",498,"Beyoncé",4
"Mission 2: Gotta make that call",2258276,"Get Me Bodied (Timbaland Remix) (Ft. Julio Voltio)",498,"Beyoncé",5
"Tell 'em get the bottles poppin' when they play my song, hey",2258276,"Get Me Bodied (Timbaland Remix) (Ft. Julio Voltio)",498,"Beyoncé",6
"Mission 3: Get my three best friends",2258276,"Get Me Bodied (Timbaland Remix) (Ft. Julio Voltio)",498,"Beyoncé",7
"Like we do it all the time, we gon do it again, hey",2258276,"Get Me Bodied (Timbaland Remix) (Ft. Julio Voltio)",498,"Beyoncé",8
"Mission 4: Got that vintage Rolls",2258276,"Get Me Bodied (Timbaland Remix) (Ft. Julio Voltio)",498,"Beyoncé",9
"Drop a couple hundred tell him leave it at the door",2258276,"Get Me Bodied (Timbaland Remix) (Ft. Julio Voltio)",498,"Beyoncé",10
"I ain't worried doin' me tonight",2258276,"Get Me Bodied (Timbaland Remix) (Ft. Julio Voltio)",498,"Beyoncé",11
"A little sweat ain't never hurt nobody",2258276,"Get Me Bodied (Timbaland Remix) (Ft. Julio Voltio)",498,"Beyoncé",12
"While I'm standing on the wall",2258276,"Get Me Bodied (Timbaland Remix) (Ft. Julio Voltio)",498,"Beyoncé",13
"I'm the one tonight gettin bodied",2258276,"Get Me Bodied (Timbaland Remix) (Ft. Julio Voltio)",498,"Beyoncé",14
"Gettin' bodied (gettin' bodied)",2258276,"Get Me Bodied (Timbaland Remix) (Ft. Julio Voltio)",498,"Beyoncé",15
"Gettin' bodied (gettin' bodied)",2258276,"Get Me Bodied (Timbaland Remix) (Ft. Julio Voltio)",498,"Beyoncé",16
"Gettin' bodied (I'm the only one tonight)",2258276,"Get Me Bodied (Timbaland Remix) (Ft. Julio Voltio)",498,"Beyoncé",17
"Gettin' bodied (gettin' bodied)",2258276,"Get Me Bodied (Timbaland Remix) (Ft. Julio Voltio)",498,"Beyoncé",18
"Want my body (get me body)",2258276,"Get Me Bodied (Timbaland Remix) (Ft. Julio Voltio)",498,"Beyoncé",19
"Won't ya get me body (get me body)",2258276,"Get Me Bodied (Timbaland Remix) (Ft. Julio Voltio)",498,"Beyoncé",20
"You want my body (I'm the only one tonight)",2258276,"Get Me Bodied (Timbaland Remix) (Ft. Julio Voltio)",498,"Beyoncé",21
"Won't ya get me body (get me body)",2258276,"Get Me Bodied (Timbaland Remix) (Ft. Julio Voltio)",498,"Beyoncé",22
"Hey",2258276,"Get Me Bodied (Timbaland Remix) (Ft. Julio Voltio)",498,"Beyoncé",23
"Get me bodied",2258276,"Get Me Bodied (Timbaland Remix) (Ft. Julio Voltio)",498,"Beyoncé",24
"I wanna be myself tonight",2258276,"Get Me Bodied (Timbaland Remix) (Ft. Julio Voltio)",498,"Beyoncé",25
"Can you get me bodied",2258276,"Get Me Bodied (Timbaland Remix) (Ft. Julio Voltio)",498,"Beyoncé",26
"I wanna be myself tonight",2258276,"Get Me Bodied (Timbaland Remix) (Ft. Julio Voltio)",498,"Beyoncé",27
"Don't you sing my body",2258276,"Get Me Bodied (Timbaland Remix) (Ft. Julio Voltio)",498,"Beyoncé",28
"I want to let it out tonight",2258276,"Get Me Bodied (Timbaland Remix) (Ft. Julio Voltio)",498,"Beyoncé",29
"Wanna party, wanna dance, wanna be myself tonight, get me bodied",2258276,"Get Me Bodied (Timbaland Remix) (Ft. Julio Voltio)",498,"Beyoncé",30
"Mission 5: We're at the front of the line",2258276,"Get Me Bodied (Timbaland Remix) (Ft. Julio Voltio)",498,"Beyoncé",31
"Let me fix my hair before I go inside, hey",2258276,"Get Me Bodied (Timbaland Remix) (Ft. Julio Voltio)",498,"Beyoncé",32
"Mission 6: Gotta check these chicks",2258276,"Get Me Bodied (Timbaland Remix) (Ft. Julio Voltio)",498,"Beyoncé",33
"Cuz you know they gonna block, when I take these flix, hey",2258276,"Get Me Bodied (Timbaland Remix) (Ft. Julio Voltio)",498,"Beyoncé",34
