super_opeid,name,par_income_bin,par_income_lab,attend,stderr_attend,attend_level,attend_sat,stderr_attend_sat,attend_level_sat,rel_apply,stderr_rel_apply,rel_attend,stderr_rel_attend,rel_att_cond_app,rel_apply_sat,stderr_rel_apply_sat,rel_attend_sat,stderr_rel_attend_sat,rel_att_cond_app_sat,attend_instate,stderr_attend_instate,attend_level_instate,attend_instate_sat,stderr_attend_instate_sat,attend_level_instate_sat,attend_oostate,stderr_attend_oostate,attend_level_oostate,attend_oostate_sat,stderr_attend_oostate_sat,attend_level_oostate_sat,rel_apply_instate,stderr_rel_apply_instate,rel_attend_instate,stderr_rel_attend_instate,rel_att_cond_app_instate,rel_apply_oostate,stderr_rel_apply_oostate,rel_attend_oostate,stderr_rel_attend_oostate,rel_att_cond_app_oostate,rel_apply_instate_sat,stderr_rel_apply_instate_sat,rel_attend_instate_sat,stderr_rel_attend_instate_sat,rel_att_cond_app_instate_sat,rel_apply_oostate_sat,stderr_rel_apply_oostate_sat,rel_attend_oostate_sat,stderr_rel_attend_oostate_sat,rel_att_cond_app_oostate_sat,attend_unwgt,stderr_attend_unwgt,attend_unwgt_level,attend_unwgt_instate,stderr_attend_unwgt_instate,attend_unwgt_oostate,stderr_attend_unwgt_oostate,attend_unwgt_level_instate,attend_unwgt_level_oostate,rel_attend_unwgt,rel_apply_unwgt,stderr_rel_attend_unwgt,stderr_rel_apply_unwgt,rel_att_cond_app_unwgt,rel_attend_unwgt_instate,rel_attend_unwgt_oostate,stderr_rel_attend_unwgt_instate,stderr_rel_attend_unwgt_oostate,rel_apply_unwgt_instate,rel_apply_unwgt_oostate,stderr_rel_apply_unwgt_instate,stderr_rel_apply_unwgt_oostate,rel_att_cond_app_unwgt_instate,rel_att_cond_app_unwgt_oostate,public,flagship,tier,test_band_tier
2803,Rensselaer Polytechnic Institute,92.5,90-95,0.0028389741,1.4201386e-4,0.0027384486,0.0023013498,2.4050585e-4,0.0022041905,1.1768432,0.01810093,1.036709,0.051859237,0.88092363,1.23046,0.039844219,1.0440793,0.10911301,0.84852761,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.8879135e-4,4.2051357e-5,5.186178e-4,NA,NA,NA,NA,NA,NA,1.9065896,2.1326163,0.081083521,0.027879579,0.89401436,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,Other elite schools (public and private),Tier 2 Private
2803,Rensselaer Polytechnic Institute,95.5,95-96,0.0027455362,2.6791511e-4,0.0027384486,0.0025617816,5.3947931e-4,0.0022041905,1.1846392,0.035569761,1.0025882,0.097834632,0.84632361,1.3449223,0.083990149,1.1622324,0.24475168,0.86416322,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00118831,1.0035749e-4,5.186178e-4,NA,NA,NA,NA,NA,NA,2.291302,2.5144725,0.19350953,0.06641937,0.91124558,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,Other elite schools (public and private),Tier 2 Private
2803,Rensselaer Polytechnic Institute,96.5,96-97,0.0028209749,2.5673033e-4,0.0027384486,0.0025374044,5.2046793e-4,0.0022041905,1.1081651,0.032276928,1.0301362,0.093750283,0.9295873,1.3089674,0.080366194,1.151173,0.23612657,0.87945127,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0012865717,1.0439788e-4,5.186178e-4,NA,NA,NA,NA,NA,NA,2.4807706,2.5452652,0.20130022,0.066481903,0.97466093,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,Other elite schools (public and private),Tier 2 Private
2803,Rensselaer Polytechnic Institute,97.5,97-98,0.0028313564,2.5235556e-4,0.0027384486,0.0026015744,4.597005e-4,0.0022041905,1.0458034,0.030174192,1.0339272,0.092152745,0.98864394,1.0586888,0.070283473,1.1802857,0.20855752,1.1148561,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0013027133,1.0413628e-4,5.186178e-4,NA,NA,NA,NA,NA,NA,2.5118947,2.5659127,0.2007958,0.066583075,0.97894782,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,Other elite schools (public and private),Tier 2 Private
2803,Rensselaer Polytechnic Institute,98.5,98-99,0.0020171856,1.8670282e-4,0.0027384486,0.0024621852,4.3025429e-4,0.0022041905,0.86171848,0.026025712,0.73661619,0.068178318,0.85482234,0.98219699,0.065149292,1.1170474,0.19519833,1.1372947,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0012330654,1.0091945e-4,5.186178e-4,NA,NA,NA,NA,NA,NA,2.3775995,2.312767,0.19459312,0.062981755,1.0280324,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,Other elite schools (public and private),Tier 2 Private
2803,Rensselaer Polytechnic Institute,99.400002,99-99.9,0.0018338533,1.7987027e-4,0.0027384486,NA,NA,0.0022041905,0.69013596,0.023114134,0.66966873,0.065683275,0.97034323,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0011858408,1.0499859e-4,5.186178e-4,NA,NA,NA,NA,NA,NA,2.286541,2.0489841,0.20245852,0.062517524,1.1159389,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,Other elite schools (public and private),Tier 2 Private
2803,Rensselaer Polytechnic Institute,99.5,Top 1,0.0017016473,1.6282464e-4,0.0027384486,0.001336928,3.5009097e-4,0.0022041905,0.65627432,0.021107238,0.621391,0.059458718,0.94684643,0.70302385,0.053259928,0.60653925,0.15882972,0.86275768,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0011389753,9.7870608e-5,5.186178e-4,NA,NA,NA,NA,NA,NA,2.1961746,1.9947383,0.18871433,0.058590356,1.1009839,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,Other elite schools (public and private),Tier 2 Private
2803,Rensselaer Polytechnic Institute,100,Top 0.1,9.2124025e-4,3.2836164e-4,0.0027384486,NA,NA,0.0022041905,0.40586811,0.047935795,0.33640954,0.11990791,0.82886416,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.6383172e-4,2.5232366e-4,5.186178e-4,NA,NA,NA,NA,NA,NA,1.6656423,1.5105529,0.48653105,0.16242491,1.1026706,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,Other elite schools (public and private),Tier 2 Private
3604,Rice University,10,0-20,0.0045796847,9.0275489e-4,0.0053873672,0.0046819868,0.0012107324,0.0039978605,0.89155328,0.047988828,0.85007846,0.16756885,0.95348024,1.0729314,0.086024173,1.1711231,0.30284509,1.0915172,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0559717e-4,1.2686081e-5,3.7820058e-4,NA,NA,NA,NA,NA,NA,0.27920943,0.57562476,0.033543263,0.010637641,0.48505458,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,Other elite schools (public and private),Tier 2 Private
3604,Rice University,30,20-40,0.0063601476,9.3485852e-4,0.0053873672,0.0040046573,9.7581488e-4,0.0039978605,1.0312593,0.040563185,1.1805669,0.1735279,1.1447818,1.141628,0.070043631,1.0017002,0.24408427,0.87743127,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.4163015e-4,1.2494514e-5,3.7820058e-4,NA,NA,NA,NA,NA,NA,0.37448424,0.65898526,0.033036739,0.0096519375,0.56827408,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,Other elite schools (public and private),Tier 2 Private
3604,Rice University,50,40-60,0.0058617247,6.0139789e-4,0.0053873672,0.0044701458,6.8718195e-4,0.0039978605,0.98267251,0.028215013,1.08805,0.11163113,1.1072357,1.0272624,0.045606237,1.1181345,0.17188743,1.0884604,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.1061489e-4,1.3341066e-5,3.7820058e-4,NA,NA,NA,NA,NA,NA,0.55688673,0.70215565,0.035275105,0.008725089,0.79311007,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,Other elite schools (public and private),Tier 2 Private
3604,Rice University,65,60-70,0.0051714894,6.2740291e-4,0.0053873672,0.0041528498,6.9404126e-4,0.0039978605,0.84497887,0.02748918,0.95992887,0.11645817,1.1360389,0.79926705,0.042169366,1.0387681,0.17360318,1.2996508,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.2031245e-4,1.7302053e-5,3.7820058e-4,NA,NA,NA,NA,NA,NA,0.58252805,0.66012287,0.045748349,0.010704919,0.88245398,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,Other elite schools (public and private),Tier 2 Private
3604,Rice University,75,70-80,0.005250386,4.820071e-4,0.0053873672,0.0036781048,5.3846737e-4,0.0039978605,0.91431725,0.022272743,0.97457361,0.08946988,1.0659031,0.8380025,0.034230549,0.92001832,0.13468888,1.0978706,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.8227054e-4,1.8144896e-5,3.7820058e-4,NA,NA,NA,NA,NA,NA,0.74635142,0.77264637,0.047976911,0.010788616,0.96596766,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,Other elite schools (public and private),Tier 2 Private
3604,Rice University,85,80-90,0.0045529362,3.219627e-4,0.0053873672,0.0027367289,3.4547425e-4,0.0039978605,0.95146805,0.016511042,0.8451134,0.05976253,0.88822049,0.86697119,0.026732801,0.68454838,0.086414784,0.78958607,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.5695333e-4,1.8918465e-5,3.7820058e-4,NA,NA,NA,NA,NA,NA,0.94382018,1.0605772,0.050022304,0.011843982,0.88991183,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,Other elite schools (public and private),Tier 2 Private
3604,Rice University,92.5,90-95,0.0042259512,2.8571484e-4,0.0053873672,0.0040954845,4.6275411e-4,0.0039978605,1.0210721,0.017102052,0.78441864,0.053034224,0.76823038,1.0844647,0.033157259,1.0244191,0.11575044,0.9446311,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.4078509e-4,3.382648e-5,3.7820058e-4,NA,NA,NA,NA,NA,NA,1.6942996,1.6438806,0.089440584,0.019947335,1.0306708,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,Other elite schools (public and private),Tier 2 Private
3604,Rice University,95.5,95-96,0.0048263841,6.1894924e-4,0.0053873672,0.0029437849,7.4414164e-4,0.0039978605,1.1077975,0.033748381,0.89587063,0.114889,0.80869532,1.0846689,0.065591812,0.73634011,0.18613496,0.67886168,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.8689383e-4,8.1957667e-5,3.7820058e-4,NA,NA,NA,NA,NA,NA,2.0806255,2.049552,0.21670423,0.048816286,1.0151612,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,Other elite schools (public and private),Tier 2 Private
3604,Rice University,96.5,96-97,0.0066119721,6.4728846e-4,0.0053873672,0.0052856118,9.8579307e-4,0.0039978605,1.155757,0.031594533,1.2273104,0.12014931,1.0619105,1.1912789,0.065069452,1.3221102,0.24658015,1.1098242,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0012395681,1.0268003e-4,3.7820058e-4,NA,NA,NA,NA,NA,NA,3.2775416,2.4086931,0.27149624,0.052569885,1.3607137,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,Other elite schools (public and private),Tier 2 Private
3604,Rice University,97.5,97-98,0.0070879473,6.161835e-4,0.0053873672,0.0043176142,8.233916e-4,0.0039978605,1.135319,0.02887325,1.3156607,0.11437563,1.1588467,1.1606499,0.06014885,1.0799812,0.20595807,0.93049699,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0014697673,1.1122689e-4,3.7820058e-4,NA,NA,NA,NA,NA,NA,3.8862112,2.6687982,0.29409498,0.055286098,1.4561652,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,Other elite schools (public and private),Tier 2 Private
3604,Rice University,98.5,98-99,0.0069422866,5.6604063e-4,0.0053873672,0.0056418292,8.9941622e-4,0.0039978605,1.0989174,0.026715094000000002,1.2886232,0.10506814,1.1726297,1.1909429,0.056757219,1.4112121,0.22497439,1.1849536,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0017409526,1.2034729e-4,3.7820058e-4,NA,NA,NA,NA,NA,NA,4.6032519,2.9153912,0.31821021,0.057612065,1.5789483,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,Other elite schools (public and private),Tier 2 Private
3604,Rice University,99.400002,99-99.9,0.0070636184,5.5326452e-4,0.0053873672,NA,NA,0.0039978605,1.0244354,0.025413461,1.3111448,0.10269664,1.2798706,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0021452117,1.4056399e-4,3.7820058e-4,NA,NA,NA,NA,NA,NA,5.6721535,3.00577,0.37166518,0.061653119,1.8870883,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,Other elite schools (public and private),Tier 2 Private
3604,Rice University,99.5,Top 1,0.0066422299,4.9717777e-4,0.0053873672,0.0056972634,8.1905228e-4,0.0039978605,0.97554862,0.023016622,1.2329268,0.092285849,1.2638292,1.0576453,0.048692349,1.4250782,0.20487265,1.3474065,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0021507388,1.3279622e-4,3.7820058e-4,NA,NA,NA,NA,NA,NA,5.6867676,2.9660344,0.35112643,0.058064446,1.9172965,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,Other elite schools (public and private),Tier 2 Private
3604,Rice University,100,Top 0.1,0.0039684605,9.7669999e-4,0.0053873672,NA,NA,0.0039978605,0.64207959,0.049340706,0.73662335,0.18129449,1.1472461,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0018693771,4.0312947e-4,3.7820058e-4,NA,NA,NA,NA,NA,NA,4.9428191,2.6066954,1.0659145,0.17049813,1.8962013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,Other elite schools (public and private),Tier 2 Private
2629,"Rutgers, The State University Of New Jersey",10,0-20,0.0053491024,2.3344652e-4,0.0064600348,0.0025628547,2.7509712e-4,0.0042687352,0.91718143,0.019647403,0.82802999,0.036137037,0.90279847,0.95221186,0.036372695,0.60037798,0.064444646,0.63050884,0.11850096,0.0046449560000000004,0.11355336,0.10322024,0.0092514995,0.11406987,4.8420951e-4,7.2963419e-5,4.3086216e-4,3.6380213e-4,9.3962808e-5,3.2943254e-4,1.12234,0.018401083,1.0435706,0.040905491,0.9298169,1.1110379,0.050756242,1.1238153,0.16934283,1.0115005,1.1128683,0.041640617,0.90488607,0.081103794,0.81311154,0.90099418,0.07956367,1.1043297,0.28522626,1.225679,0.0014912805,4.7880349e-5,0.003246106,0.05008091,0.0016445414,1.3782911e-4,1.4833011e-5,0.081429712,2.3620114e-4,0.45940599,0.59769386,0.014750088,0.0078410096,0.76863092,0.6150201,0.58352429,0.02019584,0.062798217,0.79707718,0.65688491,0.010254793,0.018462066,0.77159417,0.88832045,TRUE,TRUE,Highly selective public,Flagship
2629,"Rutgers, The State University Of New Jersey",30,20-40,0.0066237696,2.0683366e-4,0.0064600348,0.0045466074,2.6229414e-4,0.0042687352,1.0265758,0.016538981,1.0253458,0.032017421,0.99880183,1.0059451,0.031521209,1.0650947,0.0614454,1.0588001,0.14718218,0.0039588055,0.11355336,0.14915195,0.0083716633,0.11406987,4.2817034e-4,5.7413199e-5,4.3086216e-4,2.1416618e-4,5.5902892e-5,3.2943254e-4,1.2630934,0.014332095,1.29615,0.034862954,1.0261712,1.098678,0.040521186,0.99375248,0.13325189,0.9044984,1.2736923,0.032730766,1.307549,0.073390663,1.0265815,0.91370857,0.064285658,0.65010631,0.1696945,0.71150291,0.0020921852,4.7990074e-5,0.003246106,0.068647347,0.0015733753,1.3479087e-4,1.2348923e-5,0.081429712,2.3620114e-4,0.64452153,0.71322626,0.01478389,0.0072594201,0.90367049,0.8430258,0.57066137,0.019321883,0.052281383,0.92427462,0.71443814,0.0088782553,0.016288234,0.91209447,0.79875547,TRUE,TRUE,Highly selective public,Flagship
2629,"Rutgers, The State University Of New Jersey",50,40-60,0.0066762897,1.5562245e-4,0.0064600348,0.0042086663,1.9175325e-4,0.0042687352,0.88901573,0.011294609,1.0334759,0.024090033,1.1624944,0.83728641,0.021352924,0.98592818,0.044920389,1.177528,0.15082055,0.0029906472,0.11355336,0.14960845,0.0066468222,0.11406987,3.8039396e-4,3.4868801e-5,4.3086216e-4,2.4952265e-4,4.7991445e-5,3.2943254e-4,1.1174451,0.010464828,1.328191,0.026336933,1.1885962,0.93329996,0.025909951,0.88286698,0.080927975,0.94596273,1.1075147,0.025059074,1.311551,0.058269743,1.1842289,0.82829142,0.045926634,0.75743169,0.14567913,0.91445071,0.0025968747,4.6893503e-5,0.003246106,0.082409762,0.0014764169,1.7740086e-4,1.2461595e-5,0.081429712,2.3620114e-4,0.79999691,0.74087286,0.014446079,0.0064716246,1.0798032,1.0120355,0.7510584,0.018131182,0.052758403,0.91779864,0.78613812,0.0076289317,0.0149508,1.102677,0.95537716,TRUE,TRUE,Highly selective public,Flagship
2629,"Rutgers, The State University Of New Jersey",65,60-70,0.006357769,1.7014125e-4,0.0064600348,0.0035714272,2.0290307e-4,0.0042687352,0.84153426,0.012258795,0.98416948,0.026337514,1.1694943,0.71210068,0.022628153,0.83664763,0.047532365,1.1749008,0.14058797,0.0032354679,0.11355336,0.12790288,0.0072537614,0.11406987,3.9655028e-4,4.3215401e-5,4.3086216e-4,2.6096334e-4,5.9458529e-5,3.2943254e-4,1.0409797,0.011506537,1.2380785,0.028492929,1.1893396,0.84604347,0.02770051,0.92036462,0.10029983,1.0878456,0.96112216,0.028200651,1.1212679,0.063590512,1.1666237,0.76554364,0.050476018,0.79216015,0.18048772,1.0347681,0.0028734535,6.2508603e-5,0.003246106,0.090132385,0.0019403266,2.0502739e-4,1.6980628e-5,0.081429712,2.3620114e-4,0.88520014,0.75450295,0.019256489,0.0083132498,1.1732229,1.1068734,0.8680203,0.023828238,0.07189054,0.932432,0.78151053,0.009733892,0.018962407,1.1870822,1.1106956,TRUE,TRUE,Highly selective public,Flagship
2629,"Rutgers, The State University Of New Jersey",75,70-80,0.0063007041,1.413389e-4,0.0064600348,0.0042156838,1.9235913e-4,0.0042687352,0.87317437,0.010368371,0.97533596,0.021878969,1.1170002,0.81586856,0.021354713,0.98757213,0.045062326,1.2104549,0.12808976,0.0025078554,0.11355336,0.12636696,0.0059948675,0.11406987,4.0115861e-4,3.6103866e-5,4.3086216e-4,3.8806096e-4,5.974845e-5,3.2943254e-4,1.013333,0.0092829121,1.1280137,0.022085259,1.1131718,0.83519185,0.023040187,0.93106019,0.083794467,1.114786,0.96962279,0.023484727,1.1078031,0.052554347,1.1425093,0.8157323,0.046322256,1.1779679,0.18136778,1.4440619,0.0032304467,6.129784e-5,0.003246106,0.090201184,0.0016907238,2.1838922e-4,1.6325743e-5,0.081429712,2.3620114e-4,0.99517596,0.8691107,0.0188835,0.008310115,1.1450509,1.1077183,0.92459005,0.020762984,0.069117963,0.9658919,0.85297054,0.008647223,0.018543867,1.1468347,1.0839648,TRUE,TRUE,Highly selective public,Flagship
2629,"Rutgers, The State University Of New Jersey",85,80-90,0.0073869256,1.2279388e-4,0.0064600348,0.0046642041,1.8664417e-4,0.0042687352,1.0675603,0.0091592735,1.1434808,0.019008238,1.0711159,1.0658191,0.022208426,1.0926431,0.043723531,1.0251675,0.12698208,0.0018880999,0.11355336,0.11692061,0.004555352,0.11406987,4.1805161e-4,2.9434332e-5,4.3086216e-4,3.0848294e-4,4.81077e-5,3.2943254e-4,1.0465486,0.0071401675,1.1182591,0.016627425,1.0685209,1.0338643,0.020764133,0.97026765,0.068314962,0.93848652,0.97979832,0.018802106,1.0249912,0.039934751,1.0461246,1.0705473,0.048621971,0.93640697,0.14603202,0.87469923,0.0044804132,6.6778681e-5,0.003246106,0.0974418,0.0014253794,2.6889099e-4,1.6788041e-5,0.081429712,2.3620114e-4,1.3802425,1.2560327,0.020571934,0.0093750404,1.0988905,1.1966369,1.1383983,0.017504415,0.071075186,1.0847272,1.2169408,0.0074319607,0.020943953,1.1031686,0.93545908,TRUE,TRUE,Highly selective public,Flagship
2629,"Rutgers, The State University Of New Jersey",92.5,90-95,0.0079459073,1.478152e-4,0.0064600348,0.0056438735,2.7411641e-4,0.0042687352,1.2711737,0.011674863,1.23001,0.022881486,0.96761757,1.4813012,0.035185553,1.3221419,0.0642149,0.8925544,0.11207382,0.0019381105,0.11355336,0.10647953,0.0050140573,0.11406987,5.4864067e-4,3.9159826e-5,4.3086216e-4,3.8568134e-4,7.4878386e-5,3.2943254e-4,1.0364797,0.0079319486,0.98697048,0.017067838,0.95223331,1.2473438,0.027199997,1.2733555,0.090887129,1.0208536,1.0513043,0.022358771,0.93345881,0.043956019,0.88790542,1.3444306,0.073725022,1.1707445,0.22729504,0.87081069,0.0059196497,1.0251826e-4,0.003246106,0.097506531,0.0016691757,4.4796048e-4,2.9068355e-5,0.081429712,2.3620114e-4,1.8236157,1.811687,0.031581923,0.015268182,1.0065843,1.1974318,1.8965212,0.020498361,0.1230661,1.2081292,1.733644,0.0091840234,0.034165867,0.99114549,1.0939507,TRUE,TRUE,Highly selective public,Flagship
2629,"Rutgers, The State University Of New Jersey",95.5,95-96,0.0071552442,2.9282729e-4,0.0064600348,0.0068242112,6.1986881e-4,0.0042687352,1.2817003,0.024699841,1.107617,0.045329057,0.86417788,1.7280798,0.084016331,1.5986495,0.14521135,0.9251017,0.09628541,0.0037563674,0.11355336,0.09818048,0.010195758,0.11406987,6.6162861e-4,9.0680143e-5,4.3086216e-4,3.806676e-4,1.6724791e-4,3.2943254e-4,0.99500197,0.016585987,0.84793097,0.033080194,0.85219026,1.3399774,0.058767524,1.5355923,0.21046208,1.1459838,1.0593233,0.047337111,0.86070472,0.089381695,0.81250429,1.7784398,0.18814771,1.1555252,0.50768483,0.64974099,0.005796242,2.2160598e-4,0.003246106,0.089726686,0.0034428851,5.2319083e-4,6.9745285e-5,0.081429712,2.3620114e-4,1.7855985,1.9572749,0.068268254,0.035038918,0.91228807,1.1018913,2.2150223000000002,0.042280454,0.2952792,1.2336538,1.9973667,0.020097444,0.080971278,0.8931933,1.1089714,TRUE,TRUE,Highly selective public,Flagship
2629,"Rutgers, The State University Of New Jersey",96.5,96-97,0.006353376,2.7160547e-4,0.0064600348,0.004771628,5.4509164e-4,0.0042687352,1.2012988,0.02341467,0.98348945,0.042043965,0.81868845,1.3752474,0.076168872,1.1178083,0.12769395,0.81280529,0.082104407,0.0034332874,0.11355336,0.079954393,0.0091506038,0.11406987,6.2222499e-4,9.1927534e-5,4.3086216e-4,3.0890843e-4,1.3828521e-4,3.2943254e-4,0.92723948,0.016068876,0.7230469,0.030235013,0.77978444,1.2309904,0.05603525,1.4441394,0.21335718,1.1731524,0.86782956,0.045569174,0.70092469,0.080219284,0.80767554,1.3144211,0.16371785,0.9376986,0.41976789,0.71339285,0.0051816739,2.0855943e-4,0.003246106,0.078371421,0.003187228,5.0080998e-4,6.7220499e-5,0.081429712,2.3620114e-4,1.5962738,1.9026815,0.064249113,0.034479,0.83896005,0.96244258,2.1202691,0.039140847,0.28459007,1.1895982,1.842212,0.019723911,0.077380024,0.80904847,1.1509365,TRUE,TRUE,Highly selective public,Flagship
2629,"Rutgers, The State University Of New Jersey",97.5,97-98,0.005409067,2.5162421e-4,0.0064600348,0.0044447654,5.3284963e-4,0.0042687352,1.1699232,0.023260053,0.8373124,0.038950905,0.7156986,1.4526459,0.078481212,1.0412371,0.12482612,0.71678662,0.069086365,0.0031195432,0.11355336,0.073351152,0.0091071948,0.11406987,5.1369669e-4,7.931803e-5,4.3086216e-4,5.6657498e-4,1.8231016e-4,3.2943254e-4,0.88137698,0.015708461,0.6084044,0.027472047,0.69028848,1.1851432,0.055263251,1.192253,0.18409143,1.0059991,0.94082773,0.047775015,0.64303702,0.079838738,0.68348008,1.5269718,0.17515942,1.7198513,0.55340666,1.126315,0.0044992976,1.9325834e-4,0.003246106,0.067279033,0.0029339569,4.2402543e-4,6.1534309e-5,0.081429712,2.3620114e-4,1.38606,1.8558571,0.059535436,0.034023732,0.74685705,0.82622218,1.795188,0.036030546,0.26051655,1.1514889,1.7475809,0.019450167,0.075324409,0.71752506,1.0272417,TRUE,TRUE,Highly selective public,Flagship
