event_id,time,latitude,longitude,depth_km,duration_magnitude_md,md_error,area,type,review_level,year
9510,2018-11-30T01:55:49Z,40.82,14.42583,2.65,0.4,0.3,Mount Vesuvius,earthquake,preliminary,2018
9509,2018-11-30T02:38:01Z,NA,NA,NA,-0.1,0.3,Mount Vesuvius,earthquake,preliminary,2018
9508,2018-11-30T03:18:53Z,NA,NA,NA,-0.1,0.3,Mount Vesuvius,earthquake,preliminary,2018
9507,2018-11-30T03:28:11Z,40.819672,14.4405,2.43,0,0.3,Mount Vesuvius,earthquake,preliminary,2018
829,2018-11-30T04:28:22Z,40.821999,14.42817,2.84,0,0.3,Mount Vesuvius,earthquake,preliminary,2018
830,2018-11-30T12:57:02Z,40.82283,14.42383,1.5,0.4,0.3,Mount Vesuvius,earthquake,preliminary,2018
831,2018-11-30T12:59:41Z,40.823669,14.42433,1.71,0.5,0.3,Mount Vesuvius,earthquake,preliminary,2018
832,2018-11-30T13:07:50Z,40.82333,14.428,2.58,0.1,0.3,Mount Vesuvius,earthquake,preliminary,2018
833,2018-11-30T14:28:00Z,40.826172,14.42967,1.96,0.4,0.3,Mount Vesuvius,earthquake,preliminary,2018
834,2018-11-30T14:29:59Z,40.818829,14.42283,1.83,0.5,0.3,Mount Vesuvius,earthquake,preliminary,2018
835,2018-11-30T23:24:10Z,40.821331,14.42533,1.66,0.8,0.3,Mount Vesuvius,earthquake,preliminary,2018
9506,2018-11-30T23:24:45Z,NA,NA,NA,-0.2,0.3,Mount Vesuvius,earthquake,preliminary,2018
836,2018-11-30T23:25:03Z,40.819,14.43167,2.18,0.1,0.3,Mount Vesuvius,earthquake,preliminary,2018
9505,2018-11-30T23:25:23Z,NA,NA,NA,-0.2,0.3,Mount Vesuvius,earthquake,preliminary,2018
837,2018-11-30T23:26:52Z,40.819832,14.4285,2.33,0.8,0.3,Mount Vesuvius,earthquake,preliminary,2018
9504,2018-11-30T23:27:01Z,40.818829,14.41983,2.31,0.8,0.3,Mount Vesuvius,earthquake,preliminary,2018
838,2018-12-01T00:04:29Z,40.82283,14.42717,2.75,1.1,0.3,Mount Vesuvius,earthquake,preliminary,2018
9503,2018-12-01T00:18:58Z,40.820499,14.4265,0.24,0.2,0.3,Mount Vesuvius,earthquake,preliminary,2018
9502,2018-12-01T01:18:29Z,NA,NA,NA,-0.1,0.3,Mount Vesuvius,earthquake,preliminary,2018
839,2018-12-01T01:19:09Z,NA,NA,NA,-0.2,0.3,Mount Vesuvius,earthquake,preliminary,2018
9501,2018-12-01T01:19:18Z,NA,NA,NA,-0.2,0.3,Mount Vesuvius,earthquake,preliminary,2018
840,2018-12-01T01:52:13Z,40.820332,14.42417,0.33,0.2,0.3,Mount Vesuvius,earthquake,preliminary,2018
842,2018-12-01T05:04:22Z,NA,NA,NA,-0.1,0.3,Mount Vesuvius,earthquake,preliminary,2018
9498,2018-12-01T07:55:25Z,40.816502,14.42717,0.34,0.5,0.3,Mount Vesuvius,earthquake,preliminary,2018
844,2018-12-01T08:45:51Z,40.819328,14.42817,2.08,0.9,0.3,Mount Vesuvius,earthquake,preliminary,2018
845,2018-12-01T09:14:51Z,40.820839,14.42567,1.7,0.8,0.3,Mount Vesuvius,earthquake,preliminary,2018
9497,2018-12-01T09:29:26Z,40.817829,14.4245,1.34,0.1,0.3,Mount Vesuvius,earthquake,preliminary,2018
846,2018-12-01T10:01:29Z,40.82233,14.42883,2.41,0.7,0.3,Mount Vesuvius,earthquake,preliminary,2018
847,2018-12-01T10:11:08Z,40.8255,14.42633,1.51,2.2,0.3,Mount Vesuvius,earthquake,preliminary,2018
9496,2018-12-01T10:11:27Z,40.817669,14.42217,1.64,1.3,0.3,Mount Vesuvius,earthquake,preliminary,2018
9495,2018-12-01T10:11:45Z,40.820499,14.42633,1,0.4,0.3,Mount Vesuvius,earthquake,preliminary,2018
9494,2018-12-01T10:12:46Z,40.8195,14.4225,1.18,0,0.3,Mount Vesuvius,earthquake,preliminary,2018
848,2018-12-01T10:13:21Z,40.818668,14.42467,1.18,-0.6,0.3,Mount Vesuvius,earthquake,preliminary,2018
849,2018-12-01T10:14:50Z,40.819672,14.42483,1.31,0.1,0.3,Mount Vesuvius,earthquake,preliminary,2018
9493,2018-12-01T10:20:54Z,40.820671,14.428,0.66,-0.2,0.3,Mount Vesuvius,earthquake,preliminary,2018
9492,2018-12-01T10:29:04Z,40.817669,14.424,2.62,0.5,0.3,Mount Vesuvius,earthquake,preliminary,2018
850,2018-12-01T10:48:12Z,40.818329,14.42183,2.31,0,0.3,Mount Vesuvius,earthquake,preliminary,2018
9491,2018-12-01T10:48:21Z,NA,NA,NA,0,0.3,Mount Vesuvius,earthquake,preliminary,2018
851,2018-12-01T11:09:34Z,40.820499,14.42817,1.26,0.2,0.3,Mount Vesuvius,earthquake,preliminary,2018
9490,2018-12-01T11:15:06Z,40.819328,14.42383,0.94,-0.1,0.3,Mount Vesuvius,earthquake,preliminary,2018
9489,2018-12-01T11:58:19Z,40.821331,14.42333,1.25,-0.1,0.3,Mount Vesuvius,earthquake,preliminary,2018
9488,2018-12-01T12:01:35Z,40.818501,14.42333,1.79,0.5,0.3,Mount Vesuvius,earthquake,preliminary,2018
9487,2018-12-01T12:10:21Z,40.820671,14.421,1.68,0.1,0.3,Mount Vesuvius,earthquake,preliminary,2018
852,2018-12-01T14:40:32Z,40.818161,14.4225,0.92,0.2,0.3,Mount Vesuvius,earthquake,preliminary,2018
9486,2018-12-01T16:32:07Z,40.818668,14.42533,1.08,0.1,0.3,Mount Vesuvius,earthquake,preliminary,2018
853,2018-12-01T17:11:10Z,40.818829,14.423,1.34,0.4,0.3,Mount Vesuvius,earthquake,preliminary,2018
9485,2018-12-01T17:32:23Z,NA,NA,NA,-0.1,0.3,Mount Vesuvius,earthquake,preliminary,2018
854,2018-12-01T17:32:57Z,40.818829,14.423,1.62,0.3,0.3,Mount Vesuvius,earthquake,preliminary,2018
855,2018-12-01T17:36:02Z,40.824329,14.42983,2.47,0.9,0.3,Mount Vesuvius,earthquake,preliminary,2018
856,2018-12-01T17:52:47Z,40.820332,14.42667,1.26,0.7,0.3,Mount Vesuvius,earthquake,preliminary,2018
9484,2018-12-01T18:14:09Z,40.819,14.42233,1.31,0.1,0.3,Mount Vesuvius,earthquake,preliminary,2018
9483,2018-12-01T18:29:27Z,NA,NA,NA,-0.1,0.3,Mount Vesuvius,earthquake,preliminary,2018
857,2018-12-01T19:40:09Z,40.824669,14.4255,1.76,1,0.3,Mount Vesuvius,earthquake,preliminary,2018
858,2018-12-01T19:48:07Z,40.822498,14.42533,1.69,0.5,0.3,Mount Vesuvius,earthquake,preliminary,2018
859,2018-12-01T19:52:26Z,40.818161,14.42483,2.4,0.4,0.3,Mount Vesuvius,earthquake,preliminary,2018
860,2018-12-01T21:05:59Z,40.825668,14.43033,2.2,1.1,0.3,Mount Vesuvius,earthquake,preliminary,2018
9482,2018-12-01T21:08:12Z,40.821831,14.42433,1.52,0.8,0.3,Mount Vesuvius,earthquake,preliminary,2018
9481,2018-12-01T21:09:16Z,NA,NA,NA,-0.4,0.3,Mount Vesuvius,earthquake,preliminary,2018
861,2018-12-01T23:05:15Z,40.814831,14.42933,0.98,0.3,0.3,Mount Vesuvius,earthquake,preliminary,2018
862,2018-12-02T00:24:30Z,40.820999,14.42583,1.78,0.8,0.3,Mount Vesuvius,earthquake,preliminary,2018
863,2018-12-02T01:59:31Z,NA,NA,NA,-0.2,0.3,Mount Vesuvius,earthquake,preliminary,2018
864,2018-12-02T03:01:57Z,40.820839,14.42683,2.26,0.6,0.3,Mount Vesuvius,earthquake,preliminary,2018
865,2018-12-02T05:00:29Z,40.820499,14.426,2.38,0.4,0.3,Mount Vesuvius,earthquake,preliminary,2018
9480,2018-12-02T05:04:07Z,NA,NA,NA,-0.4,0.3,Mount Vesuvius,earthquake,preliminary,2018
866,2018-12-02T06:32:44Z,40.81567,14.42133,1.46,0.4,0.3,Mount Vesuvius,earthquake,preliminary,2018
9479,2018-12-02T06:51:26Z,40.822498,14.425,1.81,0.4,0.3,Mount Vesuvius,earthquake,preliminary,2018
9478,2018-12-02T07:22:32Z,40.817169,14.42417,1.55,0.1,0.3,Mount Vesuvius,earthquake,preliminary,2018
867,2018-12-02T07:26:56Z,40.821171,14.424,1.55,0.1,0.3,Mount Vesuvius,earthquake,preliminary,2018
868,2018-12-02T07:38:13Z,40.819672,14.42483,2.34,1.2,0.3,Mount Vesuvius,earthquake,preliminary,2018
869,2018-12-02T13:17:12Z,40.81567,14.42783,2.03,0.4,0.3,Mount Vesuvius,earthquake,preliminary,2018
870,2018-12-02T13:29:20Z,40.81617,14.422,1.29,0.4,0.3,Mount Vesuvius,earthquake,preliminary,2018
871,2018-12-02T13:39:43Z,40.82333,14.42417,1.45,1.8,0.3,Mount Vesuvius,earthquake,preliminary,2018
872,2018-12-02T13:40:28Z,40.821499,14.42533,1.68,0.9,0.3,Mount Vesuvius,earthquake,preliminary,2018
873,2018-12-02T13:41:35Z,40.82,14.4225,1.47,0.9,0.3,Mount Vesuvius,earthquake,preliminary,2018
874,2018-12-02T13:42:11Z,40.824169,14.42467,1.43,0.5,0.3,Mount Vesuvius,earthquake,preliminary,2018
875,2018-12-02T15:09:54Z,40.82283,14.42433,1.62,1.8,0.3,Mount Vesuvius,earthquake,preliminary,2018
877,2018-12-02T15:47:24Z,40.821671,14.4235,1.67,0.5,0.3,Mount Vesuvius,earthquake,preliminary,2018
879,2018-12-02T19:09:18Z,40.823833,14.4245,1.38,2.5,0.3,Mount Vesuvius,earthquake,preliminary,2018
9477,2018-12-02T19:17:33Z,40.819672,14.42367,1.39,0.1,0.3,Mount Vesuvius,earthquake,preliminary,2018
9476,2018-12-02T20:28:23Z,40.823669,14.42767,1.51,0.9,0.3,Mount Vesuvius,earthquake,preliminary,2018
9475,2018-12-02T20:45:11Z,NA,NA,NA,-0.2,0.3,Mount Vesuvius,earthquake,preliminary,2018
880,2018-12-02T21:52:05Z,40.818829,14.42583,1.53,0.6,0.3,Mount Vesuvius,earthquake,preliminary,2018
881,2018-12-02T21:59:30Z,40.824001,14.426,1.34,1.9,0.3,Mount Vesuvius,earthquake,preliminary,2018
882,2018-12-02T23:42:50Z,40.824169,14.423,1.6,2.5,0.3,Mount Vesuvius,earthquake,preliminary,2018
9473,2018-12-02T23:43:57Z,NA,NA,NA,0.5,0.3,Mount Vesuvius,earthquake,preliminary,2018
9472,2018-12-02T23:47:06Z,NA,NA,NA,-0.2,0.3,Mount Vesuvius,earthquake,preliminary,2018
883,2018-12-02T23:48:21Z,NA,NA,NA,0,0.3,Mount Vesuvius,earthquake,preliminary,2018
9471,2018-12-03T00:32:39Z,40.819832,14.41983,0.83,-0.1,0.3,Mount Vesuvius,earthquake,preliminary,2018
9470,2018-12-03T00:46:49Z,NA,NA,NA,-0.1,0.3,Mount Vesuvius,earthquake,preliminary,2018
884,2018-12-03T00:46:59Z,40.815498,14.42217,1.4,0.1,0.3,Mount Vesuvius,earthquake,preliminary,2018
885,2018-12-03T01:54:17Z,40.821999,14.42417,1.43,0.2,0.3,Mount Vesuvius,earthquake,preliminary,2018
886,2018-12-03T18:47:52Z,40.818829,14.42983,1.76,-0.1,0.3,Mount Vesuvius,earthquake,preliminary,2018
887,2018-12-03T18:48:44Z,40.818329,14.43067,1.72,1,0.3,Mount Vesuvius,earthquake,preliminary,2018
888,2018-12-03T20:50:06Z,40.818668,14.42717,1.6,0.7,0.3,Mount Vesuvius,earthquake,preliminary,2018
9469,2018-12-03T20:52:50Z,40.818001,14.42483,1.13,0.1,0.3,Mount Vesuvius,earthquake,preliminary,2018
9468,2018-12-03T20:53:03Z,40.81633,14.42517,0.95,0.4,0.3,Mount Vesuvius,earthquake,preliminary,2018
9467,2018-12-03T20:53:25Z,40.816502,14.42733,1.37,-0.1,0.3,Mount Vesuvius,earthquake,preliminary,2018
889,2018-12-03T20:58:29Z,40.818329,14.426,1.25,1.2,0.3,Mount Vesuvius,earthquake,preliminary,2018
9466,2018-12-03T21:45:25Z,40.823669,14.42667,1.04,-0.1,0.3,Mount Vesuvius,earthquake,preliminary,2018
891,2018-12-04T14:57:46Z,40.818161,14.427,0.17,0.4,0.3,Mount Vesuvius,earthquake,preliminary,2018
892,2018-12-04T14:59:00Z,40.816669,14.432,0.28,0,0.3,Mount Vesuvius,earthquake,preliminary,2018
893,2018-12-04T16:27:18Z,NA,NA,NA,-0.4,0.3,Mount Vesuvius,earthquake,preliminary,2018
894,2018-12-04T16:27:28Z,40.818161,14.43033,0.3,1.4,0.3,Mount Vesuvius,earthquake,preliminary,2018
895,2018-12-04T18:39:52Z,40.8195,14.4295,0.26,1.2,0.3,Mount Vesuvius,earthquake,preliminary,2018
9465,2018-12-04T18:40:13Z,40.820499,14.4305,0.18,-0.1,0.3,Mount Vesuvius,earthquake,preliminary,2018
9463,2018-12-04T19:40:06Z,40.819,14.42933,0.2,0,0.3,Mount Vesuvius,earthquake,preliminary,2018
896,2018-12-05T06:45:21Z,40.81567,14.42667,0.19,-0.1,0.3,Mount Vesuvius,earthquake,preliminary,2018
9458,2018-12-05T23:39:39Z,NA,NA,NA,-0.4,0.3,Mount Vesuvius,earthquake,preliminary,2018
897,2018-12-06T08:29:32Z,40.82333,14.4225,0.11,0.2,0.3,Mount Vesuvius,earthquake,preliminary,2018
9450,2018-12-06T16:01:07Z,40.819672,14.43433,0.21,-0.1,0.3,Mount Vesuvius,earthquake,preliminary,2018
899,2018-12-06T17:22:01Z,40.82117,14.43033,0.14,0.4,0.3,Mount Vesuvius,earthquake,preliminary,2018
902,2018-12-06T21:36:11Z,40.81683,14.43233,0.28,0,0.3,Mount Vesuvius,earthquake,preliminary,2018
9449,2018-12-06T21:56:53Z,40.817829,14.43233,0.2,-0.4,0.3,Mount Vesuvius,earthquake,preliminary,2018
903,2018-12-06T22:01:55Z,40.817329,14.43,0.38,0.8,0.3,Mount Vesuvius,earthquake,preliminary,2018
904,2018-12-06T23:05:35Z,40.818161,14.42617,0.22,0.5,0.3,Mount Vesuvius,earthquake,preliminary,2018
905,2018-12-07T00:06:20Z,40.820839,14.424,0.09,-0.2,0.3,Mount Vesuvius,earthquake,preliminary,2018
906,2018-12-07T01:06:15Z,40.817169,14.42983,0.14,0.1,0.3,Mount Vesuvius,earthquake,preliminary,2018
907,2018-12-07T01:40:20Z,40.818501,14.43067,0.15,0.6,0.3,Mount Vesuvius,earthquake,preliminary,2018
908,2018-12-07T06:13:26Z,40.819328,14.42733,0.21,1.3,0.3,Mount Vesuvius,earthquake,preliminary,2018
909,2018-12-07T13:31:01Z,40.819672,14.4345,0.43,0,0.3,Mount Vesuvius,earthquake,preliminary,2018
912,2018-12-07T21:42:39Z,40.819,14.43067,0.34,-0.2,0.3,Mount Vesuvius,earthquake,preliminary,2018
913,2018-12-07T23:43:21Z,40.82283,14.424,0.32,1,0.3,Mount Vesuvius,earthquake,preliminary,2018
915,2018-12-08T02:03:30Z,40.82283,14.42083,0.32,0,0.3,Mount Vesuvius,earthquake,preliminary,2018
9442,2018-12-08T22:08:53Z,40.820671,14.43117,0.64,0.3,0.3,Mount Vesuvius,earthquake,preliminary,2018
917,2018-12-08T22:14:39Z,40.82233,14.4275,0.26,0.3,0.3,Mount Vesuvius,earthquake,preliminary,2018
9441,2018-12-08T22:29:13Z,40.820999,14.43283,0.16,-0.2,0.3,Mount Vesuvius,earthquake,preliminary,2018
9440,2018-12-09T04:41:21Z,40.821331,14.424,0.19,0.1,0.3,Mount Vesuvius,earthquake,preliminary,2018
920,2018-12-09T12:24:29Z,40.818329,14.43633,0.24,2.1,0.3,Mount Vesuvius,earthquake,preliminary,2018
9439,2018-12-09T14:21:33Z,NA,NA,NA,NA,NA,Mount Vesuvius,earthquake,preliminary,2018
921,2018-12-09T14:21:36Z,40.820499,14.43733,0.11,1.8,0.3,Mount Vesuvius,earthquake,preliminary,2018
9438,2018-12-10T01:32:32Z,40.814499,14.42383,0.17,-0.4,0.3,Mount Vesuvius,earthquake,preliminary,2018
922,2018-12-10T14:37:02Z,40.818829,14.42633,0.21,-0.2,0.3,Mount Vesuvius,earthquake,preliminary,2018
9436,2018-12-11T14:34:15Z,NA,NA,NA,-0.7,0.3,Mount Vesuvius,earthquake,preliminary,2018
9435,2018-12-11T21:56:04Z,40.826,14.431,0.26,0.3,0.3,Mount Vesuvius,earthquake,preliminary,2018
923,2018-12-12T01:36:20Z,40.817669,14.424,0.22,0.3,0.3,Mount Vesuvius,earthquake,preliminary,2018
924,2018-12-12T12:05:57Z,40.820499,14.429,0.12,0.3,0.3,Mount Vesuvius,earthquake,preliminary,2018
9434,2018-12-12T17:15:47Z,40.819,14.42533,0.13,-0.2,0.3,Mount Vesuvius,earthquake,preliminary,2018
9433,2018-12-13T06:15:58Z,40.821171,14.42833,0.32,-0.6,0.3,Mount Vesuvius,earthquake,preliminary,2018
925,2018-12-13T16:59:22Z,NA,NA,NA,0,0.3,Mount Vesuvius,earthquake,preliminary,2018
926,2018-12-13T16:59:40Z,40.820332,14.42667,0.17,0.7,0.3,Mount Vesuvius,earthquake,preliminary,2018
927,2018-12-14T02:48:57Z,40.811668,14.436,0.62,1.3,0.3,Mount Vesuvius,earthquake,preliminary,2018
928,2018-12-14T05:45:06Z,40.818329,14.42433,0.53,-0.1,0.3,Mount Vesuvius,earthquake,preliminary,2018
9430,2018-12-14T14:50:26Z,40.820499,14.4245,0.24,0.4,0.3,Mount Vesuvius,earthquake,preliminary,2018
9428,2018-12-15T12:38:55Z,40.820999,14.42533,0.06,-0.4,0.3,Mount Vesuvius,earthquake,preliminary,2018
929,2018-12-15T23:14:51Z,40.82,14.429,0.1,0,0.3,Mount Vesuvius,earthquake,preliminary,2018
930,2018-12-16T00:08:33Z,40.819,14.42333,0.37,0.1,0.3,Mount Vesuvius,earthquake,preliminary,2018
931,2018-12-16T00:45:16Z,40.817001,14.4265,0.2,0,0.3,Mount Vesuvius,earthquake,preliminary,2018
932,2018-12-16T01:40:52Z,NA,NA,NA,-0.6,0.3,Mount Vesuvius,earthquake,preliminary,2018
933,2018-12-16T05:22:25Z,40.820171,14.42967,0.3,0.1,0.3,Mount Vesuvius,earthquake,preliminary,2018
9425,2018-12-16T05:40:38Z,NA,NA,NA,-0.7,0.3,Mount Vesuvius,earthquake,preliminary,2018
9424,2018-12-16T20:15:50Z,40.82,14.42917,0.32,0,0.3,Mount Vesuvius,earthquake,preliminary,2018
9423,2018-12-16T21:56:49Z,40.819672,14.42733,0.17,-0.1,0.3,Mount Vesuvius,earthquake,preliminary,2018
934,2018-12-17T10:13:55Z,40.820839,14.42667,0.1,1,0.3,Mount Vesuvius,earthquake,preliminary,2018
9422,2018-12-17T10:20:59Z,40.822498,14.426,0.19,0.1,0.3,Mount Vesuvius,earthquake,preliminary,2018
9421,2018-12-17T10:41:10Z,40.822498,14.43017,0.11,0,0.3,Mount Vesuvius,earthquake,preliminary,2018
9420,2018-12-18T07:05:05Z,40.819672,14.4295,0.12,0.1,0.3,Mount Vesuvius,earthquake,preliminary,2018
9419,2018-12-18T17:51:38Z,40.819172,14.42683,0.16,-0.2,0.3,Mount Vesuvius,earthquake,preliminary,2018
9418,2018-12-18T17:55:41Z,40.823502,14.4305,0.18,-0.7,0.3,Mount Vesuvius,earthquake,preliminary,2018
935,2018-12-18T20:23:30Z,40.823502,14.42317,0.43,-0.6,0.3,Mount Vesuvius,earthquake,preliminary,2018
936,2018-12-19T01:45:36Z,40.818501,14.42883,0.14,1.4,0.3,Mount Vesuvius,earthquake,preliminary,2018
9416,2018-12-19T01:47:17Z,40.819,14.425,0.21,-0.6,0.3,Mount Vesuvius,earthquake,preliminary,2018
9415,2018-12-19T01:47:28Z,NA,NA,NA,-1,0.3,Mount Vesuvius,earthquake,preliminary,2018
937,2018-12-19T03:38:49Z,40.819832,14.42467,0.12,0.8,0.3,Mount Vesuvius,earthquake,preliminary,2018
938,2018-12-19T05:41:21Z,40.820999,14.43183,0.12,0,0.3,Mount Vesuvius,earthquake,preliminary,2018
939,2018-12-19T05:50:56Z,40.82283,14.43417,0.15,-0.1,0.3,Mount Vesuvius,earthquake,preliminary,2018
940,2018-12-19T06:35:56Z,40.821499,14.42317,0.13,-0.6,0.3,Mount Vesuvius,earthquake,preliminary,2018
9412,2018-12-19T13:20:34Z,40.82383,14.42383,0.15,0.4,0.3,Mount Vesuvius,earthquake,preliminary,2018
941,2018-12-19T13:32:28Z,40.823669,14.42533,0.17,0.9,0.3,Mount Vesuvius,earthquake,preliminary,2018
9411,2018-12-19T15:04:04Z,40.819172,14.42917,0.13,-0.7,0.3,Mount Vesuvius,earthquake,preliminary,2018
942,2018-12-19T22:45:13Z,40.818329,14.42717,0.18,0.7,0.3,Mount Vesuvius,earthquake,preliminary,2018
943,2018-12-19T23:14:29Z,40.820999,14.42383,0.13,-0.4,0.3,Mount Vesuvius,earthquake,preliminary,2018
944,2018-12-20T07:34:53Z,40.820999,14.431,0.15,0.2,0.3,Mount Vesuvius,earthquake,preliminary,2018
945,2018-12-20T16:02:47Z,40.820671,14.42983,0.11,-0.2,0.3,Mount Vesuvius,earthquake,preliminary,2018
946,2018-12-20T21:22:38Z,40.819832,14.42683,0.1,-0.2,0.3,Mount Vesuvius,earthquake,preliminary,2018
947,2018-12-20T22:09:00Z,40.818668,14.42567,0.12,-0.2,0.3,Mount Vesuvius,earthquake,preliminary,2018
9410,2018-12-21T05:15:15Z,40.819,14.433,0.1,-0.2,0.3,Mount Vesuvius,earthquake,preliminary,2018
948,2018-12-21T07:36:56Z,40.823002,14.4225,0.17,-0.1,0.3,Mount Vesuvius,earthquake,preliminary,2018
9409,2018-12-21T08:34:22Z,40.819672,14.43417,0.31,-0.4,0.3,Mount Vesuvius,earthquake,preliminary,2018
9408,2018-12-21T14:03:19Z,NA,NA,NA,-0.4,0.3,Mount Vesuvius,earthquake,preliminary,2018
949,2018-12-21T16:15:09Z,40.819832,14.4305,0.25,0.9,0.3,Mount Vesuvius,earthquake,preliminary,2018
9407,2018-12-22T03:14:44Z,40.819172,14.42867,0.24,0.1,0.3,Mount Vesuvius,earthquake,preliminary,2018
950,2018-12-22T03:15:38Z,40.819672,14.42917,0.26,-0.1,0.3,Mount Vesuvius,earthquake,preliminary,2018
952,2018-12-22T14:32:10Z,40.824501,14.43033,0.19,0.2,0.3,Mount Vesuvius,earthquake,preliminary,2018
953,2018-12-22T14:42:28Z,40.817829,14.42517,0.26,0.6,0.3,Mount Vesuvius,earthquake,preliminary,2018
9406,2018-12-22T20:52:07Z,40.819172,14.4335,0.07,-0.1,0.3,Mount Vesuvius,earthquake,preliminary,2018
9405,2018-12-22T20:52:19Z,40.815498,14.43333,0.08,-0.1,0.3,Mount Vesuvius,earthquake,preliminary,2018
9404,2018-12-22T21:05:00Z,NA,NA,NA,-0.4,0.3,Mount Vesuvius,earthquake,preliminary,2018
954,2018-12-23T00:29:15Z,40.819172,14.426,0.05,0.5,0.3,Mount Vesuvius,earthquake,preliminary,2018
955,2018-12-23T02:08:52Z,40.823002,14.42267,0.14,0.6,0.3,Mount Vesuvius,earthquake,preliminary,2018
9403,2018-12-23T03:23:58Z,40.823669,14.42567,0.22,-0.2,0.3,Mount Vesuvius,earthquake,preliminary,2018
958,2018-12-23T04:44:37Z,40.823502,14.428,0.16,-0.1,0.3,Mount Vesuvius,earthquake,preliminary,2018
959,2018-12-23T18:45:34Z,40.817169,14.429,0.25,0.3,0.3,Mount Vesuvius,earthquake,preliminary,2018
9400,2018-12-23T18:45:58Z,NA,NA,NA,-0.2,0.3,Mount Vesuvius,earthquake,preliminary,2018
960,2018-12-23T19:29:13Z,40.82,14.42883,0.37,0.5,0.3,Mount Vesuvius,earthquake,preliminary,2018
961,2018-12-24T04:09:11Z,40.8195,14.42917,0.14,0.7,0.3,Mount Vesuvius,earthquake,preliminary,2018
9399,2018-12-24T13:23:26Z,40.824001,14.42433,0.18,-0.1,0.3,Mount Vesuvius,earthquake,preliminary,2018
962,2018-12-24T13:23:39Z,40.819172,14.42783,0.14,-0.2,0.3,Mount Vesuvius,earthquake,preliminary,2018
9398,2018-12-24T17:49:19Z,40.814171,14.42383,0.15,0,0.3,Mount Vesuvius,earthquake,preliminary,2018
9395,2018-12-26T22:43:03Z,40.823502,14.42783,0.16,-0.6,0.3,Mount Vesuvius,earthquake,preliminary,2018
964,2018-12-26T23:18:56Z,40.824169,14.42983,0.09,-0.6,0.3,Mount Vesuvius,earthquake,preliminary,2018
9394,2018-12-27T06:19:55Z,NA,NA,NA,-0.6,0.3,Mount Vesuvius,earthquake,preliminary,2018
9393,2018-12-27T06:20:40Z,NA,NA,NA,-0.6,0.3,Mount Vesuvius,earthquake,preliminary,2018
965,2018-12-27T10:22:01Z,40.818668,14.43,0.2,0.7,0.3,Mount Vesuvius,earthquake,preliminary,2018
966,2018-12-28T01:31:54Z,40.824169,14.42417,0.24,0.4,0.3,Mount Vesuvius,earthquake,preliminary,2018
967,2018-12-28T03:28:13Z,40.818829,14.42917,0.29,0.3,0.3,Mount Vesuvius,earthquake,preliminary,2018
968,2018-12-28T11:47:41Z,40.818001,14.43117,0.24,0.1,0.3,Mount Vesuvius,earthquake,preliminary,2018
9392,2018-12-28T23:52:09Z,40.82283,14.42483,0.1,0.3,0.3,Mount Vesuvius,earthquake,preliminary,2018
969,2018-12-29T01:52:03Z,40.825001,14.4255,0.19,0,0.3,Mount Vesuvius,earthquake,preliminary,2018
970,2018-12-29T03:09:39Z,40.82283,14.42767,0.27,0.1,0.3,Mount Vesuvius,earthquake,preliminary,2018
971,2018-12-29T06:46:15Z,40.820839,14.42833,0.14,0.3,0.3,Mount Vesuvius,earthquake,preliminary,2018
972,2018-12-29T06:47:10Z,40.821171,14.43333,0.11,-0.2,0.3,Mount Vesuvius,earthquake,preliminary,2018
9391,2018-12-29T06:47:26Z,NA,NA,NA,-0.4,0.3,Mount Vesuvius,earthquake,preliminary,2018
973,2018-12-29T06:48:49Z,40.820671,14.43033,0.28,0,0.3,Mount Vesuvius,earthquake,preliminary,2018
974,2018-12-29T06:49:06Z,40.819672,14.43,0.26,0.6,0.3,Mount Vesuvius,earthquake,preliminary,2018
975,2018-12-29T10:26:23Z,40.8195,14.42233,0.1,0.3,0.3,Mount Vesuvius,earthquake,preliminary,2018
979,2019-01-02T01:32:10Z,40.818829,14.4275,0.14,-0.2,0.3,Mount Vesuvius,earthquake,preliminary,2019
11579,2019-01-02T01:32:20Z,40.819172,14.42883,0.13,-0.4,0.3,Mount Vesuvius,earthquake,preliminary,2019
11578,2019-01-02T02:01:56Z,40.82283,14.427,0.19,-0.1,0.3,Mount Vesuvius,earthquake,preliminary,2019
980,2019-01-02T04:55:24Z,40.823002,14.42567,0.06,0.6,0.3,Mount Vesuvius,earthquake,preliminary,2019
981,2019-01-02T19:17:09Z,40.82,14.42967,0.22,0.3,0.3,Mount Vesuvius,earthquake,preliminary,2019
11577,2019-01-02T19:21:44Z,NA,NA,NA,-0.6,0.3,Mount Vesuvius,earthquake,preliminary,2019
982,2019-01-02T19:22:06Z,40.819672,14.42883,0.44,1.1,0.3,Mount Vesuvius,earthquake,preliminary,2019
983,2019-01-02T19:25:17Z,40.820839,14.42733,0.32,0.6,0.3,Mount Vesuvius,earthquake,preliminary,2019
11576,2019-01-02T23:14:49Z,40.820171,14.42217,0.16,-0.2,0.3,Mount Vesuvius,earthquake,preliminary,2019
984,2019-01-04T02:56:58Z,40.822498,14.4245,0.17,-0.2,0.3,Mount Vesuvius,earthquake,preliminary,2019
985,2019-01-04T15:29:43Z,40.820839,14.43383,0.28,0,0.3,Mount Vesuvius,earthquake,preliminary,2019
