"","release_date","movie","production_budget","domestic_gross","worldwide_gross","distributor","mpaa_rating","genre"
"1618","3/29/2002","The Rookie",2.2e+07,75600072,80491516,"Walt Disney","G","Drama"
"1619","6/2/1995","The Bridges of Madison County",2.2e+07,71516617,175516617,"Warner Bros.","PG-13","Drama"
"1620","2/28/2014","Son of God",2.2e+07,59700064,70949793,"20th Century Fox","PG-13","Drama"
"1621","6/1/2001","The Animal",2.2e+07,55762229,55762229,"Sony Pictures","PG-13","Comedy"
"1622","12/8/1982","Gandhi",2.2e+07,52767889,127767889,"Sony Pictures","PG","Drama"
"1623","9/19/2003","Underworld",2.2e+07,51970690,95708457,"Sony Pictures","R","Action"
"1624","8/3/2012","Diary of a Wimpy Kid: Dog Days",2.2e+07,49008662,77229695,"20th Century Fox","PG","Adventure"
"1625","12/28/2001","I Am Sam",2.2e+07,40270895,92542418,"New Line","PG-13","Drama"
"1626","11/11/2005","Derailed",2.2e+07,36020063,57520063,"Weinstein Co.","R","Action"
"1627","11/22/2013","Delivery Man",2.2e+07,30659817,70536870,"Walt Disney","PG-13","Comedy"
"1628","2/5/2016","Hail, Caesar!",2.2e+07,30080225,64171419,"Universal","PG-13","Comedy"
"1629","8/24/2001","Jay and Silent Bob Strike Back",2.2e+07,30059386,33762400,"Miramax/Dimension","R","Comedy"
"1630","12/29/1993","Shadowlands",2.2e+07,25842377,25842377,"Savoy","R","Drama"
"1631","8/12/2005","Deuce Bigalow: European Gigolo",2.2e+07,22400154,45273464,"Sony Pictures","R","Comedy"
"1632","5/19/2017","Diary of a Wimpy Kid: The Long Haul",2.2e+07,20738724,35608734,"20th Century Fox","PG","Adventure"
"1633","1/18/2008","Mad Money",2.2e+07,20668843,25044057,"Overture Films","PG-13","Comedy"
"1634","11/27/2013","Homefront",2.2e+07,20158492,51695362,"Open Road","R","Action"
"1635","9/19/2008","Igor",2.2e+07,19528602,31013349,"MGM","PG","Adventure"
"1636","2/9/2001","Saving Silverman",2.2e+07,19351569,25873142,"Sony Pictures","R","Comedy"
"1637","7/2/1999","Summer of Sam",2.2e+07,19288130,19288130,"Walt Disney","R","Drama"
"1638","9/4/2015","The Transporter Refueled",2.2e+07,16029670,69698495,"EuropaCorp","PG-13","Action"
"1639","4/11/2001","Josie and the Pussycats",2.2e+07,14252830,14252830,"Universal","PG-13","Comedy"
"1640","8/22/2012","Hit & Run",2.2e+07,13749300,17216955,"Open Road","R","Comedy"
"1641","10/27/2000","The Little Vampire",2.2e+07,13555988,13555988,"New Line","PG","Adventure"
"1642","10/1/2004","I Heart Huckabees",2.2e+07,12784713,20034713,"Fox Searchlight","R","Comedy"
"1643","11/17/2017","Roman J. Israel, Esq.",2.2e+07,11962712,12967012,"Sony Pictures","PG-13","Drama"
"1644","12/4/2013","Out of the Furnace",2.2e+07,11330849,15434375,"Relativity","R","Drama"
"1645","11/5/1993","RoboCop 3",2.2e+07,10696210,10696210,"Orion Pictures","PG-13","Action"
"1646","8/27/1999","Dudley Do-Right",2.2e+07,9818792,9818792,"Universal","PG","Adventure"
"1647","12/8/2017","Just Getting Started",2.2e+07,6069605,6756452,"Broad Green Pictures","PG-13","Comedy"
"1648","9/21/2001","Megiddo: Omega Code 2",2.2e+07,6047691,6047691,"8X Entertainment","PG-13","Action"
"1649","1/1/1970","Darling Lili",2.2e+07,5e+06,5e+06,NA,NA,"Drama"
"1650","11/23/2005","The Libertine",2.2e+07,4835065,9448623,"Weinstein Co.","R","Drama"
"1651","10/8/2010","Stone",2.2e+07,1810078,4065020,"Overture Films","R","Drama"
"1652","3/3/2006","Joyeux Noël",2.2e+07,1054361,23134075,"Sony Pictures Classics","PG-13","Drama"
"1653","6/24/1977","Sorcerer",21600000,1.2e+07,12005968,"Paramount Pictures","PG","Adventure"
"1654","7/27/2007","Molière",21600000,635733,791154,"Sony Pictures Classics","PG-13","Comedy"
"1655","10/5/2007","Michael Clayton",21500000,49033882,92987651,"Warner Bros.","R","Drama"
"1656","12/20/1996","My Fellow Americans",21500000,22331846,22331846,"Warner Bros.","PG-13","Comedy"
"1657","11/16/2012","Silver Linings Playbook",2.1e+07,132092958,236412453,"Weinstein Co.","R","Drama"
"1658","4/6/2018","Blockers",2.1e+07,59839515,93442495,"Universal","R","Comedy"
"1659","6/30/1999","South Park: Bigger, Longer & Uncut",2.1e+07,52037603,52037603,"Paramount Pictures","R","Comedy"
"1660","6/18/1982","Firefox",2.1e+07,45785720,45785720,"Warner Bros.","PG","Action"
"1661","3/19/1993","Teenage Mutant Ninja Turtles III",2.1e+07,42273609,42273609,"New Line","PG","Adventure"
"1662","9/14/2001","Hardball",2.1e+07,40222729,43728560,"Paramount Pictures","PG-13","Drama"
"1663","11/5/2010","For Colored Girls",2.1e+07,37729698,38017873,"Lionsgate","R","Drama"
"1664","1/5/2007","Freedom Writers",2.1e+07,36605602,43632609,"Paramount Pictures","PG-13","Drama"
"1665","10/11/2002","The Transporter",2.1e+07,25296447,43928932,"20th Century Fox","PG-13","Action"
"1666","3/14/2008","Never Back Down",2.1e+07,24850922,39319801,"Summit Entertainment","PG-13","Action"
"1667","3/12/1999","The Rage: Carrie 2",2.1e+07,17760244,17760244,"MGM","R","Horror"
"1668","8/1/2008","Swing Vote",2.1e+07,16289867,17589867,"Walt Disney","PG-13","Comedy"
"1669","6/5/2009","Away We Go",2.1e+07,9451946,10108016,"Focus Features","R","Comedy"
"1670","9/27/2002","Moonlight Mile",2.1e+07,6830957,6830957,"Walt Disney","PG-13","Drama"
"1671","5/6/2011","The Beaver",2.1e+07,970816,5046038,"Summit Entertainment","PG-13","Comedy"
"1672","2/24/2017","Bitter Harvest",2.1e+07,557241,606162,"Roadside Attractions","R","Drama"
"1673","7/23/1982","The Best Little Whorehouse in Texas",20500000,69701637,69701637,"Universal","R","Comedy"
"1674","8/11/2006","Pulse",20500000,20264436,30241435,"Weinstein/Dimension","R","Horror"
"1675","6/12/1981","Raiders of the Lost Ark",2e+07,225686079,367452079,"Paramount Pictures","PG","Adventure"
"1676","11/20/1992","Home Alone 2: Lost in New York",2e+07,173585516,358994850,"20th Century Fox","PG","Adventure"
"1677","11/16/1977","Close Encounters of the Third Kind",2e+07,169100479,340800479,"Columbia","PG","Adventure"
"1678","5/20/1987","Beverly Hills Cop II",2e+07,153665036,276665036,"Paramount Pictures","R","Action"
"1679","7/19/2013","The Conjuring",2e+07,137400141,318000141,"Warner Bros.","R","Horror"
"1680","3/7/2003","Bringing Down the House",2e+07,132675402,164675402,"Walt Disney","PG-13","Comedy"
"1681","11/17/2017","Wonder",2e+07,132422809,305051118,"Lionsgate","PG","Drama"
"1682","2/14/1992","Wayne's World",2e+07,121697323,183097323,"Paramount Pictures","PG-13","Comedy"
"1683","10/15/2010","Jackass 3D",2e+07,117229692,171685793,"Paramount Pictures","R","Comedy"
"1684","7/29/2016","Bad Moms",2e+07,113257297,180999077,"STX Entertainment","R","Comedy"
"1685","6/16/1978","Jaws 2",2e+07,102922376,208900376,"Universal","PG","Horror"
"1686","10/3/2008","Beverly Hills Chihuahua",2e+07,94514402,154218168,"Walt Disney","PG","Adventure"
"1687","7/2/2014","Tammy",2e+07,84525432,96407655,"Warner Bros.","R","Comedy"
"1688","11/16/2011","The Descendants",2e+07,82624961,175507800,"Fox Searchlight","R","Drama"
"1689","10/3/2003","School of Rock",2e+07,81261177,131944672,"Paramount Pictures","PG-13","Comedy"
"1690","7/16/1993","Free Willy",2e+07,77698625,153698625,"Warner Bros.","PG","Adventure"
"1691","8/18/1995","Mortal Kombat",2e+07,70433227,122133227,"New Line","PG-13","Action"
"1692","6/23/2004","White Chicks",2e+07,69148997,111448997,"Sony Pictures","PG-13","Comedy"
"1693","4/18/2003","Holes",2e+07,67383924,71232214,"Walt Disney","PG","Drama"
"1694","3/31/2010","The Last Song",2e+07,62950384,92678948,"Walt Disney","PG","Drama"
"1695","4/2/2010","Why Did I Get Married Too?",2e+07,60095852,60831067,"Lionsgate","PG-13","Drama"
"1696","10/23/1998","La vita è bella",2e+07,57598247,229385361,"Miramax","PG-13","Drama"
"1697","10/18/2013","12 Years a Slave",2e+07,56671993,181025343,"Fox Searchlight","R","Drama"
"1698","12/13/2002","Drumline",2e+07,56398162,56398162,"20th Century Fox","PG-13","Comedy"
"1699","6/3/2016","Me Before You",2e+07,56245075,208314186,"Warner Bros.","PG-13","Drama"
"1700","4/15/2016","Barbershop: The Next Cut",2e+07,54030051,54404202,"Warner Bros.","PG-13","Comedy"
"1701","12/7/1990","Edward Scissorhands",2e+07,53976987,53976987,"20th Century Fox","PG-13","Comedy"
"1702","1/9/2015","Selma",2e+07,52076908,66776576,"Paramount Pictures","PG-13","Drama"
"1703","2/17/2006","Date Movie",2e+07,48548426,85146165,"20th Century Fox","PG-13","Comedy"
"1704","2/15/2002","Peter Pan: Return to Neverland",2e+07,48430258,109862682,"Walt Disney","G","Adventure"
"1705","2/14/2003","The Jungle Book 2",2e+07,47901582,140122225,"Walt Disney","G","Adventure"
"1706","2/4/2005","Boogeyman",2e+07,46752382,67192859,"Sony Pictures","PG-13","Horror"
"1707","2/11/2000","The Tigger Movie",2e+07,45542421,96147688,"Walt Disney","G","Adventure"
"1708","11/6/2015","Spotlight",2e+07,45055776,92108847,"Open Road","R","Drama"
"1709","6/26/2015","Max",2e+07,42656255,43658157,"Warner Bros.","PG","Adventure"
"1710","3/21/2008","Meet the Browns",2e+07,41975388,41975388,"Lionsgate","PG-13","Comedy"
"1711","7/24/2009","Orphan",2e+07,41596251,78769428,"Warner Bros.","R","Drama"
"1712","11/17/2017","The Star",2e+07,40847995,62758010,"Sony Pictures","PG","Adventure"
"1713","1/26/2007","Epic Movie",2e+07,39739367,86858578,"20th Century Fox","PG-13","Comedy"
"1714","10/13/2006","The Grudge 2",2e+07,39143839,70743839,"Sony Pictures","PG-13","Horror"
"1715","5/14/1982","Conan the Barbarian",2e+07,38264085,79114085,"Universal",NA,"Action"
"1716","8/14/1998","How Stella Got Her Groove Back",2e+07,37672944,37672944,"20th Century Fox","R","Drama"
"1717","7/19/1991","Bill & Ted's Bogus Journey",2e+07,37537675,37537675,"Orion Pictures","PG","Adventure"
"1718","10/13/2006","Man of the Year",2e+07,37442180,41342180,"Universal","PG-13","Comedy"
"1719","2/19/2016","Risen",2e+07,36880033,46255763,"Sony Pictures","PG-13","Drama"
"1720","8/18/2010","Vampires Suck",2e+07,36661504,81424988,"20th Century Fox","PG-13","Comedy"
"1721","3/21/1997","Selena",2e+07,35450113,35450113,"Warner Bros.","PG","Drama"
"1722","11/4/2011","A Very Harold & Kumar 3D Christmas",2e+07,35061031,36265745,"Warner Bros.","R","Comedy"
"1723","1/4/2013","Texas Chainsaw 3D",2e+07,34341945,47666013,"Lionsgate","R","Horror"
"1724","10/27/2006","Babel",2e+07,34302837,132121212,"Paramount Vantage","R","Drama"
"1725","9/19/2014","This is Where I Leave You",2e+07,34296320,41296320,"Warner Bros.","R","Comedy"
"1726","12/12/2008","Doubt",2e+07,33446470,53191101,"Miramax","PG-13","Drama"
"1727","10/15/2004","Team America: World Police",2e+07,32774834,50948811,"Paramount Pictures","R","Comedy"
"1728","4/12/2013","Scary Movie V",2e+07,32015787,78613981,"Weinstein Co.","PG-13","Comedy"
"1729","11/26/2008","Milk",2e+07,31841299,57293371,"Focus Features","R","Drama"
"1730","10/25/2002","Ghost Ship",2e+07,30113491,68349884,"Warner Bros.","R","Horror"
"1731","1/8/2010","Daybreakers",2e+07,30101577,51445503,"Lionsgate","R","Horror"
"1732","3/31/2000","High Fidelity",2e+07,27277055,47881663,"Walt Disney","R","Comedy"
"1733","4/28/2006","Stick It",2e+07,26910736,30399714,"Walt Disney","PG-13","Comedy"
"1734","1/4/2008","One Missed Call",2e+07,26890041,44513466,"Warner Bros.","PG-13","Horror"
"1735","1/12/1996","Eye for an Eye",2e+07,26792700,26792700,"Paramount Pictures","R","Drama"
"1736","8/23/2013","The World's End",2e+07,26004851,47508505,"Focus Features","R","Comedy"
"1737","1/19/1996","From Dusk Till Dawn",2e+07,25728961,25732986,"Miramax/Dimension","R","Horror"
"1738","9/24/2010","You Again",2e+07,25702053,32838945,"Walt Disney","PG","Comedy"
"1739","9/17/2010","Alpha and Omega 3D",2e+07,25107267,48958353,"Lionsgate","PG","Adventure"
"1740","3/24/2006","Stay Alive",2e+07,23086480,23187506,"Walt Disney","PG-13","Horror"
"1741","10/7/2005","2 For the Money",2e+07,22991379,30491379,"Universal","R","Drama"
"1742","8/21/2009","Shorts",2e+07,20919166,29870801,"Warner Bros.","PG","Adventure"
"1743","10/30/1998","Vampires",2e+07,20268825,20268825,"Sony Pictures","R","Horror"
"1744","8/13/2004","Yu-Gi-Oh",2e+07,19762690,28762690,"Warner Bros.","PG","Adventure"
"1745","3/23/2007","Reign Over Me",2e+07,19661987,20081987,"Sony Pictures","R","Drama"
"1746","9/19/2008","My Best Friend's Girl",2e+07,19219250,34787111,"Lionsgate","R","Comedy"
"1747","5/11/2007","Georgia Rule",2e+07,18882880,20819601,"Universal","R","Drama"
"1748","7/31/1981","Under the Rainbow",2e+07,18826490,18826490,"Warner Bros.",NA,"Comedy"
"1749","4/12/1985","Ladyhawke",2e+07,18400000,18400000,"Warner Bros.",NA,"Action"
"1750","9/21/2007","Into the Wild",2e+07,18354356,56822960,"Paramount Vantage","R","Drama"
"1751","9/11/1998","Simon Birch",2e+07,18253415,18310591,"Walt Disney","PG","Drama"
"1752","2/11/2005","Pooh's Heffalump Movie",2e+07,18098433,55686944,"Walt Disney","G","Adventure"
"1753","9/29/2006","School for Scoundrels",2e+07,17807569,17807569,"MGM","PG-13","Comedy"
"1754","10/26/2012","Silent Hill: Revelation 3D",2e+07,17530219,55975672,"Open Road","R","Horror"
"1755","11/3/1995","Home for the Holidays",2e+07,17468887,22119269,"Paramount Pictures","PG-13","Comedy"
"1756","3/31/2017","The Zookeeper’s Wife",2e+07,17445186,24521550,"Focus Features","PG-13","Drama"
"1757","2/20/2009","Fired Up",2e+07,17231291,18608570,"Sony Pictures","PG-13","Comedy"
"1758","4/8/2005","Kung Fu Hustle",2e+07,17104669,102034104,"Sony Pictures Classics","R","Action"
"1759","7/26/2002","The Country Bears",2e+07,16988996,16988996,"Walt Disney","G","Adventure"
"1760","3/16/2007","Dead Silence",2e+07,16574590,20614661,"Universal","R","Horror"
"1761","11/21/2003","21 Grams",2e+07,16248701,59667625,"Focus Features","R","Drama"
"1762","12/14/2007","The Kite Runner",2e+07,15800078,74180745,"Paramount Vantage","PG-13","Drama"
"1763","2/15/1965","The Greatest Story Ever Told",2e+07,15473333,15473333,"MGM","G","Drama"
"1764","3/6/1998","Twilight",2e+07,15055091,15055091,"Paramount Pictures","R","Drama"
"1765","8/29/2008","Disaster Movie",2e+07,14190901,36720752,"Lionsgate","PG-13","Comedy"
"1766","11/14/1997","The Man Who Knew Too Little",2e+07,13801755,13801755,"Warner Bros.","PG","Comedy"
"1767","10/30/2015","Burnt",2e+07,13651946,36780895,"Weinstein Co.","R","Comedy"
"1768","4/30/2004","Envy",2e+07,13548322,14566246,"Dreamworks SKG","PG-13","Comedy"
"1769","10/13/2006","One Night with the King",2e+07,13395961,13725032,"Rocky Mountain Pict…","PG","Drama"
"1770","10/21/1994","Bullets Over Broadway",2e+07,13383747,13383747,"Miramax","R","Comedy"
"1771","11/22/2002","The Quiet American",2e+07,12987647,26348203,"Miramax","R","Drama"
"1772","9/2/2016","The Light Between Oceans",2e+07,12545979,21748977,"Walt Disney","PG-13","Drama"
"1773","10/28/2005","The Weather Man",2e+07,12482775,15466961,"Paramount Pictures","R","Drama"
"1774","8/23/2002","Undisputed",2e+07,12398628,12398628,"Miramax","R","Drama"
"1775","3/27/2009","12 Rounds",2e+07,12234694,17306648,"20th Century Fox","PG-13","Action"
"1776","5/6/1994","3 Ninjas Kick Back",2e+07,11744960,11744960,"Walt Disney","PG","Action"
"1777","2/22/2008","Be Kind Rewind",2e+07,11175164,30894247,"New Line","PG-13","Comedy"
"1778","12/9/2005","Mrs. Henderson Presents",2e+07,11036366,27836366,"Weinstein Co.","R","Comedy"
"1779","12/15/1989","We're No Angels",2e+07,10555348,10555348,"Paramount Pictures","PG-13","Comedy"
"1780","8/31/2007","Death Sentence",2e+07,9534258,16907831,"20th Century Fox","R","Action"
"1781","6/3/2016","Popstar: Never Stop Never Stopping",2e+07,9496130,9537120,"Universal","R","Comedy"
"1782","10/27/2017","Thank You for Your Service",2e+07,9479390,9985316,"Universal","R","Drama"
"1783","12/4/2009","Everybody's Fine",2e+07,9208876,9208876,"Miramax","PG-13","Drama"
"1784","8/27/2004","Superbabies: Baby Geniuses 2",2e+07,9109322,9355369,"Sony Pictures","PG","Adventure"
"1785","9/20/2013","Battle of the Year",2e+07,8888355,16723377,"Sony Pictures","PG-13","Drama"
"1786","4/29/2016","Ratchet and Clank",2e+07,8813410,12769469,"Focus Features","PG","Adventure"
"1787","8/17/2007","Death at a Funeral",2e+07,8580428,46790428,"MGM","R","Comedy"
"1788","9/9/2005","The Man",2e+07,8330720,10393696,"New Line","PG-13","Comedy"
"1789","1/5/2007","Code Name: The Cleaner",2e+07,8135024,8135024,"New Line","PG-13","Comedy"
"1790","12/12/2014","Inherent Vice",2e+07,8110975,14772346,"Warner Bros.","R","Drama"
"1791","4/16/2004","Connie & Carla",2e+07,8047525,8047525,"Universal","PG-13","Comedy"
"1792","10/11/2013","Machete Kills",2e+07,8008161,18273009,"Open Road","R","Action"
"1793","2/24/2006","Doogal",2e+07,7578946,28058652,"Weinstein Co.","G","Adventure"
"1794","9/16/2005","Proof",2e+07,7535331,8284331,"Miramax","PG-13","Drama"
"1795","10/3/2008","An American Carol",2e+07,7013191,7022183,"Vivendi Entertainment","PG-13","Comedy"
"1796","3/14/2003","Willard",2e+07,6882696,6882696,"New Line","PG-13","Horror"
"1797","2/1/2008","Strange Wilderness",2e+07,6575282,6947084,"Paramount Vantage","R","Comedy"
"1798","4/24/2015","Little Boy",2e+07,6485961,17768390,"Open Road","PG-13","Drama"
"1799","10/26/2012","Chasing Mavericks",2e+07,6002756,8300821,"20th Century Fox","PG","Drama"
"1800","12/31/2014","A Most Violent Year",2e+07,5749134,8398291,"A24","R","Drama"
"1801","11/23/2011","A Dangerous Method",2e+07,5702083,14807531,"Sony Pictures Classics","R","Drama"
"1802","8/14/2009","Bandslam",2e+07,5210988,12967829,"Summit Entertainment","PG","Comedy"
"1803","1/28/2005","Alone in the Dark",2e+07,5178569,8178569,"Lionsgate","R","Horror"
"1804","10/29/2004","Birth",2e+07,5005899,14603001,"New Line","R","Drama"
"1805","8/26/2016","Hands of Stone",2e+07,4712792,5032013,"Weinstein Co.","R","Drama"
"1806","10/3/2008","Flash of Genius",2e+07,4442377,4504111,"Universal","PG-13","Drama"
"1807","11/21/2007","I’m Not There",2e+07,4017609,12397613,"Weinstein Co.","R","Drama"
"1808","10/24/2008","Synecdoche, New York",2e+07,3083538,4383538,"Sony Pictures Classics","R","Drama"
"1809","11/3/2017","LBJ",2e+07,2468683,2507181,"Electric Entertainment","R","Drama"
"1810","10/29/1999","Mononoke-hime",2e+07,2374107,150350000,"Miramax","PG-13","Action"
"1811","3/19/2004","Bon Voyage",2e+07,2353728,8361736,"Sony Pictures","PG-13","Comedy"
"1812","11/13/2015","My All-American",2e+07,2246000,2246000,"Clarius Entertainment","PG","Drama"
"1813","8/22/2003","Marci X",2e+07,1646664,1646664,"Paramount Pictures","R","Comedy"
"1814","12/6/2002","Equilibrium",2e+07,1190018,5345869,"Miramax/Dimension","R","Action"
"1815","4/29/2011","Dylan Dog: Dead of Night",2e+07,1186538,6093725,"Omin/Freestyle","PG-13","Horror"
"1816","5/23/2008","The Children of Huang Shi",2e+07,1031872,8221700,"Sony Pictures Classics","R","Drama"
"1817","10/20/2000","The Yards",2e+07,882710,2282710,"Miramax","R","Drama"
"1818","8/6/2010","Middle Men",2e+07,754301,754301,"Paramount Vantage","R","Comedy"
"1819","12/3/2010","All Good Things",2e+07,582024,873617,"Magnolia Pictures","R","Drama"
"1820","11/13/2015","By the Sea",2e+07,538460,3727746,"Universal","R","Drama"
"1821","3/18/2005","Steamboy",2e+07,468867,10468867,"Sony Pictures","PG-13","Action"
"1822","4/22/2005","The Game of Their Lives",2e+07,375474,375474,"IFC Films","PG","Drama"
"1823","12/10/2010","The Tempest",2e+07,277943,277943,"Miramax","PG-13","Drama"
"1824","3/7/2008","長江七號 (CJ7)",2e+07,206678,47300771,"Sony Pictures Classics","PG","Adventure"
"1825","9/18/2009","The Burning Plain",2e+07,200730,1167092,"Magnolia Pictures","R","Drama"
"1826","3/31/2004","The Touch",2e+07,0,5918742,"Miramax","PG-13","Adventure"
"1827","8/29/2014","Dwegons and Leprechauns",2e+07,0,0,NA,"PG","Adventure"
"1828","8/21/2009","Der Baader Meinhof Komplex",19700000,476270,16498827,"Vitagraph Films","R","Action"
"1829","12/1/2017","The Shape of Water",19500000,63859435,189258193,"Fox Searchlight","R","Drama"
"1830","11/23/2012","De rouille et d’os",19500000,2061449,29393634,"Sony Pictures Classics","R","Drama"
"1831","12/20/2006","The Painted Veil",19400000,8060487,15118795,"Warner Independent","PG-13","Drama"
"1832","7/29/2011","The Devil's Double",19100000,1361512,5965646,"Lionsgate","R","Drama"
"1833","7/3/1985","Back to the Future",1.9e+07,212259762,385524862,"Universal","PG","Adventure"
"1834","7/7/2000","Scary Movie",1.9e+07,157019771,277200000,"Miramax/Dimension","R","Comedy"
"1835","6/24/2011","Bad Teacher",1.9e+07,100292856,215448997,"Sony Pictures","R","Comedy"
"1836","8/12/2016","Sausage Party",1.9e+07,97670358,141354394,"Sony Pictures","R","Comedy"
"1837","9/11/2009","I Can Do Bad All By Myself",1.9e+07,51733921,51733921,"Lionsgate","PG-13","Comedy"
"1838","5/23/1980","The Shining",1.9e+07,44017374,44728227,"Warner Bros.","R","Horror"
"1839","10/26/2001","Thirteen Ghosts",1.9e+07,41867960,68467960,"Warner Bros.","R","Horror"
"1840","10/29/1999","House on Haunted Hill",1.9e+07,40846082,65090541,"Warner Bros.","R","Horror"
"1841","1/16/2009","Notorious",1.9e+07,36843682,44972183,"Fox Searchlight","R","Drama"
"1842","11/8/2013","The Book Thief",1.9e+07,21488481,76086711,"20th Century Fox","PG-13","Drama"
"1843","10/19/2007","Gone, Baby, Gone",1.9e+07,20300218,34352162,"Miramax","R","Drama"
"1844","7/26/2000","Thomas and the Magic Railroad",1.9e+07,15911332,15911332,"Destination Films","G","Adventure"
"1845","9/20/2002","Sen to Chihiro no Kamikakushi",1.9e+07,10049886,274949886,"Walt Disney","PG","Adventure"
"1846","10/17/2008","Sex Drive",1.9e+07,8402485,10412485,"Summit Entertainment","R","Comedy"
"1847","1/9/1998","Firestorm",1.9e+07,8123860,8123860,"20th Century Fox","R","Action"
"1848","3/4/2011","Take Me Home Tonight",1.9e+07,6928068,7576604,"Relativity","R","Comedy"
"1849","9/28/2012","Won't Back Down",1.9e+07,5310554,5745503,"20th Century Fox","PG","Drama"
"1850","6/1/2018","Action Point",1.9e+07,5059608,5103675,"Paramount Pictures","R","Comedy"
"1851","8/16/1996","Kansas City",1.9e+07,1353824,1353824,"New Line","R","Drama"
"1852","6/24/2005","George A. Romero's Land of the Dead",18975000,20700082,47751015,"Universal","R","Horror"
"1853","12/6/2002","Adaptation",18500000,22498520,32531759,"Sony Pictures","R","Comedy"
"1854","10/2/2009","The Invention of Lying",18500000,18451251,32679264,"Warner Bros.","PG-13","Comedy"
"1855","5/22/1998","Fear and Loathing in Las Vegas",18500000,10680275,13711903,"Universal","R","Comedy"
"1856","2/2/2001","Left Behind",18500000,4221341,4221341,"Cloud Ten Pictures","PG-13","Drama"
"1857","11/3/2006","Borat",1.8e+07,128505958,261443242,"20th Century Fox","R","Comedy"
"1858","7/29/1994","The Mask",1.8e+07,119920129,351620129,"New Line","PG-13","Comedy"
"1859","6/3/1988","Big",1.8e+07,114968774,151668774,"20th Century Fox","PG","Comedy"
"1860","7/13/2001","Legally Blonde",1.8e+07,96493426,141809235,"MGM","PG-13","Comedy"
"1861","4/30/2004","Mean Girls",1.8e+07,86047227,130953026,"Paramount Pictures","PG-13","Comedy"
"1862","6/1/1984","Star Trek III: The Search for Spock",1.8e+07,76471046,8.7e+07,"Paramount Pictures","PG","Adventure"
"1863","9/9/2005","The Exorcism of Emily Rose",1.8e+07,75072454,144529078,"Sony Pictures","PG-13","Horror"
"1864","12/10/1999","Deuce Bigalow: Male Gigolo",1.8e+07,65535067,92935067,"Walt Disney","R","Comedy"
"1865","1/1/2004","Barbershop 2: Back in Business",1.8e+07,65070412,65842412,"MGM","PG-13","Comedy"
"1866","12/16/2005","The Family Stone",1.8e+07,60062868,92357499,"20th Century Fox","PG-13","Comedy"
"1867","6/12/1987","Predator",1.8e+07,59735548,98267558,"20th Century Fox","R","Action"
"1868","3/25/2016","My Big Fat Greek Wedding 2",1.8e+07,59689605,92057814,"Universal","PG-13","Comedy"
"1869","3/25/2011","Diary of a Wimpy Kid: Rodrick Rules",1.8e+07,52698535,73695194,"20th Century Fox","PG","Adventure"
"1870","9/19/1984","Amadeus",1.8e+07,51973029,51973029,"Warner Bros.","R","Drama"
"1871","4/11/2008","Prom Night",1.8e+07,43869350,57193655,"Sony Pictures","PG-13","Horror"
"1872","4/8/2011","Soul Surfer",1.8e+07,43853424,47158652,"Sony Pictures","PG","Drama"
"1873","9/26/2003","Under the Tuscan Sun",1.8e+07,43601508,57490024,"Walt Disney","PG-13","Comedy"
"1874","10/10/1986","Peggy Sue Got Married",1.8e+07,41382841,41382841,"Sony/TriStar","PG-13","Comedy"
"1875","12/26/2001","Gosford Park",1.8e+07,41300105,41300105,"USA Films","R","Comedy"
"1876","1/11/2002","Orange County",1.8e+07,41059716,43308707,"Paramount Pictures","PG-13","Comedy"
"1877","7/26/2013","Blue Jasmine",1.8e+07,33404871,102912961,"Sony Pictures Classics","PG-13","Comedy"
"1878","4/28/2006","United 93",1.8e+07,31567134,77635035,"Universal","R","Drama"
"1879","12/5/2003","Honey",1.8e+07,30272254,62646763,"Universal","PG-13","Drama"
"1880","5/24/1996","Spy Hard",1.8e+07,26936265,26936265,"Walt Disney","PG-13","Comedy"
"1881","8/7/2015","Ricki and the Flash",1.8e+07,26839498,41166033,"Sony Pictures","PG-13","Drama"
"1882","12/13/1989","Glory",1.8e+07,26593580,26593580,"Sony Pictures","R","Action"
"1883","6/29/1984","Conan the Destroyer",1.8e+07,26400000,26400000,"Universal",NA,"Action"
"1884","11/13/2015","Love the Coopers",1.8e+07,26302731,42227490,"CBS Films","PG-13","Comedy"
"1885","6/24/1970","Catch-22",1.8e+07,24911670,24911670,"Paramount Pictures",NA,"Comedy"
"1886","4/10/2009","Observe and Report",1.8e+07,24007324,27148898,"Warner Bros.","R","Comedy"
"1887","9/18/2009","Love Happens",1.8e+07,22965110,36133014,"Universal","PG-13","Drama"
"1888","12/4/1985","Young Sherlock Holmes",1.8e+07,19739000,19739000,"Paramount Pictures","PG-13","Adventure"
"1889","11/5/2010","127 Hours",1.8e+07,18335230,60217171,"Fox Searchlight","R","Drama"
"1890","5/19/2000","Small Time Crooks",1.8e+07,17266359,29934477,"Dreamworks SKG","PG","Comedy"
"1891","5/12/2000","Center Stage",1.8e+07,17200925,21361109,"Sony Pictures","PG-13","Drama"
"1892","1/15/2016","Norm of the North",1.8e+07,17062499,30535660,"Lionsgate","PG","Adventure"
"1893","2/6/2004","Catch That Kid",1.8e+07,16703799,16959614,"20th Century Fox","PG","Adventure"
"1894","8/16/2013","Jobs",1.8e+07,16131410,43402515,"Open Road","PG-13","Drama"
"1895","10/26/2001","Life as a House",1.8e+07,15652637,23889158,"New Line","R","Drama"
