user_id,hex,rank
100707,#291694,3
100707,#AB0FBF,4
100707,#13AC29,2
100707,#4EB02E,2
100707,#EA47F4,4
100707,#1EF736,2
100707,#04DE06,2
100707,#2C14A9,3
100707,#3240C0,3
100707,#228551,2
100707,#4731CD,3
100707,#6E399A,1
100707,#9FEEA3,2
100707,#89B091,2
100707,#1ABF2F,2
100709,#3C1DD5,3
100709,#0B643A,2
100709,#7602D4,1
100709,#AC2380,1
100709,#0D0CBB,3
100709,#B93A9B,1
100709,#39B86F,2
100710,#D488E9,1
100710,#5D8F4F,2
100710,#CC4CDC,1
100710,#4527AD,1
100710,#0D165C,3
100710,#6BA689,2
100710,#0A0C76,3
100710,#C1059A,4
100710,#936222,5
100710,#07F340,2
100710,#E33F3C,4
100710,#192BEC,3
100711,#C45FE8,1
100711,#ED27D0,4
100711,#F403E3,4
100711,#934713,5
100711,#7402DC,1
100712,#52B485,2
100712,#BF8FE9,1
100712,#DD5E86,4
100712,#56CC1D,2
100712,#D146D5,1
100712,#6D8FFF,3
100712,#9E34F1,1
100712,#CBAA2C,5
100712,#F527C8,4
100712,#04F177,2
100712,#0094B1,3
100712,#70D71A,2
100712,#07766A,3
100712,#D71CFE,4
100712,#6D36B0,1
100712,#9A44C6,1
100712,#9C3389,1
100712,#FC1A94,4
100712,#59E6CE,3
100712,#37C93D,2
100712,#8DE72C,2
100712,#D74E58,4
100712,#76228C,1
100712,#0B6D4B,2
100713,#0E10D1,3
100713,#0C0EEE,3
100713,#176928,2
100713,#368E3F,2
100713,#47173E,1
100713,#EA609E,4
100713,#9C008D,1
100713,#2E3DAD,3
100713,#8940B8,1
100714,#3FC0DB,3
100714,#62496B,1
100714,#32C0C7,3
100714,#1175CC,3
100714,#2F6BC4,3
100714,#0E17D5,3
100714,#0F4FFB,3
100714,#06D921,2
100714,#232A9E,3
100715,#734812,5
100717,#598C11,2
100717,#4AA41B,2
100717,#FF60F4,4
100718,#3B4A15,2
100718,#EA9BA8,4
100718,#AD5F1F,5
100718,#0A53DB,3
100718,#9B7B06,2
100718,#BC4991,1
100718,#7A305B,1
100718,#454BC0,3
100719,#F7D3DC,4
100719,#0D5EC4,3
100719,#E880EE,4
100719,#7B7CBA,1
100719,#7CD136,2
100720,#13038C,3
100720,#5E2894,1
100720,#553DB6,1
100720,#095B23,2
100720,#864CC0,1
100721,#B6168B,1
100721,#018DFE,3
100721,#AC46DF,1
100721,#2A8F09,2
100721,#EA27BD,1
100722,#4FAA81,2
100722,#5163B3,3
100722,#C93AA5,4
100722,#061AE9,3
100722,#679814,2
100723,#7A451C,5
100723,#303C94,3
100723,#113C8E,3
100723,#8E1097,1
100723,#28AB3A,2
100723,#C62BE7,1
100723,#C710EB,1
100723,#1B80E5,3
100723,#113BA9,3
100724,#474412,2
100724,#E81444,4
100724,#D00B54,1
100724,#2C68C2,3
100724,#238618,2
100724,#DD1CFB,1
100724,#29F71E,2
100725,#49D089,2
100725,#397D2C,2
100725,#41D91D,2
100725,#43AE83,2
100726,#56CF42,2
100726,#62076E,1
100726,#325ADB,3
100726,#E27495,4
100726,#318542,2
100726,#63ED2A,2
100726,#B70C9E,1
100726,#06CD2F,2
100726,#351B8E,3
100726,#4862BB,3
100726,#33C5C7,3
100726,#6382B5,3
100727,#0CFB32,2
100727,#0690D6,3
100727,#98855F,5
100727,#0ACF2C,2
100727,#367C9E,3
100727,#DC92B2,4
100727,#4ABA16,2
100728,#3E40CF,3
100728,#8F678B,1
100728,#3A73FC,3
100728,#9FDD56,2
100728,#FD6380,4
100728,#3F0C73,1
100728,#F88390,4
100728,#A0BC67,2
100728,#5F891D,2
100728,#1E434B,3
100728,#8D24EE,1
100728,#E15D6B,4
100728,#2FB9FD,3
100728,#9F179C,1
100728,#1C4FEC,3
100728,#85643D,5
100728,#2CF794,2
100728,#86B841,2
100728,#B4228B,1
100728,#15BFE2,3
100728,#8CBB6D,2
100728,#8ED543,2
100728,#50F759,2
100728,#24B05C,2
100728,#3C2C70,1
100728,#3A6F8F,3
100728,#0B428A,3
100728,#6FC985,2
100728,#642BCF,1
100728,#5A3552,1
100728,#414DB9,3
100728,#0F15EB,3
100728,#95E179,2
100728,#0E9E81,2
100728,#73CEB7,3
100728,#26D930,2
100729,#7FE879,2
100729,#8B510B,5
100729,#0E59EE,3
100729,#9D6EAE,1
100729,#05B9DD,3
100729,#6D579C,1
100729,#05314F,3
100729,#83D769,2
100729,#B8D96B,2
100729,#78F579,2
100729,#6F2CC1,1
100729,#0AB121,2
100729,#80C285,2
100729,#1DC75F,2
100729,#A58111,5
100729,#2FE94A,2
100729,#9108F4,1
100729,#6862BA,3
100729,#41C0C3,3
100729,#4CB3CD,3
100729,#7134FA,1
100729,#B8E50A,2
100729,#1C952B,2
100729,#A2EF3B,2
100730,#15A7D2,3
100730,#F99EB2,4
100731,#9A682B,5
100731,#069B56,2
100731,#285D81,3
100732,#C603F7,1
100732,#131373,3
100732,#2B0253,1
100732,#25D037,2
100732,#5E26AE,1
100732,#20E41A,2
100732,#63DF08,2
100732,#D428B1,1
100732,#E01E48,4
100732,#050FAF,3
100732,#03B20E,2
100732,#8321E4,1
100732,#6A069B,1
100732,#344CFF,3
100732,#3C27D2,3
100732,#B300EB,1
100732,#5F04C6,1
100732,#2E69DB,3
100732,#D71FC0,1
100732,#213A98,3
100732,#92FB02,2
100732,#8D6EF9,1
100733,#EF38DC,4
100734,#9A0E52,1
100734,#63CB0D,2
100734,#5054B9,3
100734,#974471,1
100734,#BB3379,1
100734,#4090CC,3
100734,#C26E28,5
100734,#57D036,2
100734,#48E31E,2
100735,#876BF2,1
100735,#23208E,3
100735,#A4438A,4
100735,#4253BF,3
100735,#0A42C8,3
100736,#F260B1,4
100736,#541563,1
100736,#5CEC2B,2
100737,#710AE7,1
100737,#7B4FA0,1
100737,#8442E9,1
100737,#084CC6,3
100737,#155AD2,3
100737,#4478B6,3
100737,#8422E3,1
100737,#665395,1
100737,#6BD32F,2
100737,#1A6BBA,3
100737,#6052DD,1
100737,#57EB11,2
100737,#CC23B5,4
100737,#2951C0,3
100738,#1436E7,3
100738,#683486,1
100738,#13339C,3
100739,#1F679B,3
100741,#6214B4,3
100741,#AD3A21,5
100741,#DC5002,5
100741,#AD1E66,1
100741,#DA79C0,1
100741,#52C02F,2
100741,#DC8248,5
100741,#055DD9,3
100741,#816342,5
100741,#583C22,5
100741,#4EA772,2
100741,#94DBAD,2
100741,#5C0AEE,3
100741,#7EEE9A,2
100741,#9B2B74,1
100741,#B462D2,1
100741,#A1D2A7,2
100741,#722012,5
100741,#D57E9E,4
100741,#67DB39,2
100741,#61497E,1
100741,#1F9CF0,3
100741,#5CED4B,2
100741,#27F57B,2
100741,#5B007E,1
100741,#198D98,3
100741,#4F2C1F,5
100741,#8A587A,1
100741,#53E568,2
100741,#409756,2
100741,#EE4B6F,4
100741,#A523D9,1
100741,#6B4824,5
100741,#5D36DE,3
100741,#CD9EA0,4
100742,#8E19F3,1
100742,#753C35,5
100742,#B55722,5
100742,#CE52EC,1
100742,#1F5EE3,3
100742,#90B58F,2
100742,#345E1E,2
100742,#0BA712,2
100742,#54EF10,2
100742,#3517C8,3
100742,#9A2B72,1
100742,#404ED0,3
100743,#3014D7,3
100743,#F947A0,4
100743,#31C63E,2
100743,#D906D3,1
100743,#347DF7,3
100743,#51D826,2
100743,#068139,2
100743,#C22CA8,4
100743,#E645DE,4
100743,#28AF0E,2
100743,#A27C9F,1
100743,#B859C4,1
100743,#EF35D9,4
100743,#1BA237,2
100743,#CE5FE2,1
100743,#391EF7,3
100743,#3474D2,3
100743,#CC2FBA,1
100743,#F4869B,4
100743,#2D2EC0,3
100744,#9E13EF,1
100744,#BFD9A8,2
100744,#145101,2
100744,#69D917,2
100744,#B344F2,1
100744,#60D041,2
100744,#5562E6,3
100744,#7AC0F2,3
100746,#82500C,5
100746,#604EE0,3
100746,#1D3A91,3
100746,#FB95E5,4
100746,#32031B,1
100749,#70DF65,2
100749,#9D45FE,1
100750,#0C0D2A,1
100750,#671645,1
100750,#82A64F,2
100750,#20C01A,2
100750,#2D5BEF,3
100751,#81CE41,2
100751,#063ACC,3
100751,#9864B6,1
100751,#713B2B,5
100751,#1ACE10,2
100751,#CA62AA,1
100751,#A65D81,1
100751,#415905,2
100751,#25BB30,2
100751,#AA68AB,1
100751,#3B4772,3
100751,#6AA4B5,3
100752,#30752E,2
100752,#614F6A,1
100752,#4D4797,3
100752,#9719CC,1
100752,#E2559D,4
100752,#359136,2
100753,#0F16AD,3
100753,#039ABD,3
100753,#43EA13,2
100753,#F2718B,4
100753,#76B8F0,3
100753,#3CEC10,2
100753,#65AADD,3
100753,#D136C0,1
100753,#713182,1
100753,#24E064,2
100753,#66D94C,2
100753,#45F517,2
100753,#64E174,2
100753,#0987CE,3
100753,#90049C,1
100753,#64D25D,2
100754,#E779B6,4
100754,#2EE835,2
100756,#1436EB,3
100756,#50B938,2
100757,#632A81,1
100758,#043EB7,3
100758,#D42878,4
100758,#EE5BAC,4
100758,#126F34,2
100758,#4C9D3A,2
100759,#4333EC,3
100759,#3233C6,3
100760,#1E30ED,3
100760,#194ADB,3
100761,#2F4EA1,3
100761,#43257D,1
100761,#B206B9,4
100761,#04BC01,2
100761,#0F1BDD,3
100761,#6DC83D,2
100761,#3027E4,3
100761,#E11FC3,4
100762,#76AA75,2
100762,#19CCB5,3
100763,#154EB8,3
100763,#B240E6,1
100763,#254CFA,3
100763,#B06834,5
100763,#2524AE,3
100763,#3D0A63,1
100764,#1A6E1F,2
100764,#3D55A8,3
100764,#FBB1FD,4
100765,#65A9EA,3
100766,#7E11DA,1
100766,#32A148,2
100767,#9113E6,1
100767,#2A9443,2
100767,#260409,5
100768,#0C78E7,3
100768,#F10297,4
100768,#566BBB,3
100768,#06C92F,2
100768,#3D8112,2
100768,#20AC1F,2
100768,#391DCA,3
100768,#6F9D51,2
100768,#9A7036,5
100768,#1F6A6C,3
100768,#07B6E3,3
100768,#539845,2
100768,#3288F1,3
100768,#5D3C36,5
100768,#2FD735,2
100768,#804EEA,1
100768,#AE2B97,1
100768,#9A3B02,5
100768,#F183EF,4
100768,#800170,1
100768,#8F48CC,1
100768,#C168A9,4
100768,#6D32C1,1
100768,#F23F9D,4
100768,#4EF443,2
100768,#712159,1
100768,#ED59E4,4
100768,#216075,3
100768,#4BA0CB,3
100768,#208673,3
100768,#FF4BE6,4
100768,#5C5AC4,3
100768,#E07FD4,4
100768,#2CA3BA,3
100768,#1388CD,3
100768,#09BDB7,3
100768,#5841F7,3
100768,#1A4B6A,3
100768,#F373CD,4
100768,#0C02EC,3
100768,#AC24C2,1
100768,#81C2BD,3
100768,#22BE07,2
100768,#1749C1,3
100768,#5A5FB9,3
100768,#4F2772,1
100768,#DDB4CF,4
100768,#85D965,2
100768,#4C003D,1
100768,#2DE4A6,3
100768,#C9325F,4
100768,#3AC16A,2
100768,#1081C1,3
100768,#8FF920,2
100768,#80B514,2
100769,#1BE267,2
100769,#EBA0E6,4
100769,#FB5599,4
100769,#DD90CD,1
100769,#E57DE8,1
100769,#A857A9,1
100769,#88A3E6,3
100769,#0B574C,2
100770,#662569,1
100770,#540B62,1
100770,#D3B4D5,4
100770,#9E315A,4
100770,#1F1AB1,3
100770,#60D45F,2
100770,#E32A49,4
100770,#5E186F,1
100770,#574585,1
100770,#C56BA4,4
100770,#92CEAF,2
100771,#592E12,5
100773,#77E6F7,3
100773,#B8D93D,2
100773,#1BAD06,2
100773,#F4266B,4
100773,#6B169F,1
100773,#73A966,2
100773,#475EBB,3
100773,#EB1365,4
100774,#0E86D3,3
100774,#4B2C89,1
100774,#DA34A3,4
100774,#716053,5
100774,#47FBE1,3
100775,#512455,1
100775,#89B466,2
100775,#B2CE6C,2
100775,#AFD275,2
100775,#7A4162,1
100775,#72456F,1
100775,#28657D,3
100775,#930285,1
100775,#074362,3
100775,#49BE74,2
100775,#2E8C47,2
100775,#B233F4,1
100775,#378266,2
100775,#29EB34,2
100775,#9703B2,1
100775,#AC7DD9,1
100776,#2B27BC,3
100776,#A134E8,1
100778,#EC50EB,4
100779,#D724F6,1
100779,#916347,5
100779,#CA565A,4
100779,#CB18DF,1
100779,#AE49D9,1
100779,#A62485,4
100779,#998357,5
100779,#FE6385,4
100779,#2567EE,3
100779,#437156,2
100779,#D05EA3,4
100779,#299A6E,2
100779,#ADC01D,2
100779,#CF17FC,1
100779,#384E22,2
100779,#2F2102,5
100780,#565897,1
100780,#2D95DE,3
100780,#D97CB4,4
100781,#5014A2,1
100781,#6197C5,3
100781,#3B790A,2
100781,#4796E8,3
100782,#F1339E,4
100782,#5E52A4,3
100782,#64D018,2
100782,#29C763,2
100782,#893273,1
100782,#584590,3
100784,#048700,2
100784,#48118A,1
100785,#1BB436,2
100785,#0677B4,3
100785,#16851B,2
100785,#2D0C95,3
100785,#A906EC,1
100788,#BF377D,4
100788,#A47B76,5
100788,#3D1AC0,3
100789,#9AB24F,2
100789,#F158E7,4
100789,#A97778,5
100789,#47AE09,2
100789,#AD675D,5
100789,#8BC296,2
100789,#5365E9,3
100789,#30A257,2
100789,#894A79,1
100789,#92B842,2
100789,#31EDA4,2
100789,#17273C,3
100789,#40E7EB,3
100789,#7AA019,2
100789,#DD63DE,4
100789,#2CA840,2
100790,#8411A3,1
100790,#920CBA,1
100790,#8B4701,5
100791,#5BAF37,2
100791,#2434E2,3
100791,#0C580D,2
100791,#5A13B7,1
100791,#F681E3,4
100791,#5D9841,2
100791,#4E7F41,2
100791,#8E491E,5
100791,#A71D8D,1
100792,#462D46,1
100793,#AD18F8,1
100793,#703015,5
100793,#710AA9,1
100793,#951DCB,1
100793,#87482D,5
100793,#CA1A66,4
100793,#3AF53C,2
100793,#6F1797,1
100793,#EB0FED,4
100793,#3161DE,3
100793,#35C68F,2
100793,#D442C5,1
100793,#5D2067,1
100793,#5A2DE5,3
100793,#4D89FA,3
100793,#2ADCF0,3
100793,#75A6EC,3
100793,#30977E,2
100793,#09C350,2
100793,#169F62,2
100793,#A40A7A,1
100793,#F141AF,4
100793,#2E1EE9,3
100793,#3E8CC0,3
100793,#305515,2
100793,#0A6371,3
100794,#9938FE,1
100794,#6DE183,2
100794,#2668D0,3
100794,#0D7BF2,3
100794,#459521,2
100795,#9555CF,1
100796,#60B85E,2
100796,#57D00F,2
100797,#E01A76,4
100798,#88E258,2
100798,#1C76FC,3
100798,#6846CE,1
100798,#7AB83A,2
100798,#469DA3,3
100798,#AB7E20,5
100798,#82B924,2
100800,#3D8E2C,2
100801,#45631F,2
100802,#BD31BD,1
100802,#345CD3,3
100802,#88BB21,2
100802,#499916,2
100802,#0BAD35,2
100802,#535CA3,3
100803,#6A3DAA,1
100803,#3A76EE,3
100803,#F37E86,4
100803,#2F93D2,3
100803,#7002C5,1
100803,#05D6A2,2
100803,#854DC3,1
100803,#9D5681,1
100803,#73B3E8,3
100803,#7BE44F,2
100803,#77C6A9,2
100803,#3ABF96,2
100803,#04B983,2
100803,#9316D0,1
100803,#F15BDB,4
100803,#34E321,2
100803,#01FE9E,2
100803,#83C649,2
100803,#815702,5
100803,#793872,1
100803,#7A6091,1
100803,#7541DA,3
100803,#C38248,5
100803,#92E126,2
100803,#762B97,1
100803,#836B93,1
100803,#D72FBA,4
100803,#F91AB2,4
100803,#568FD6,3
100803,#DB7DA0,4
100803,#E87C99,4
100803,#8388D2,3
100804,#139418,2
100804,#35F512,2
100804,#D744E4,1
100804,#2737DC,3
100804,#029C2A,2
100804,#653314,5
100805,#9B2E94,1
100805,#A0ACD4,1
100805,#562336,5
100805,#41A330,2
100805,#76E89E,2
100805,#50BE0B,2
100807,#0E36D0,3
100807,#73593D,5
100807,#B531B9,1
100807,#76B963,2
100807,#553BE9,3
100807,#03C10E,2
100807,#09279D,3
100807,#7431BF,1
100807,#1319E7,3
100807,#396EBE,3
100807,#28C821,2
100808,#9867DF,1
100810,#C4489E,1
100811,#B806E9,1
100812,#8C2283,1
100812,#A37015,5
100812,#F040F5,4
100812,#A40D92,1
100812,#8A381F,5
100812,#C13259,4
100813,#ED2D67,4
100813,#8F19B2,1
100813,#097C07,2
100814,#31AE18,2
100815,#301DCE,3
100815,#EF59DF,4
100815,#CDC57E,4
100815,#C8DFB8,3
100816,#E0C3F6,1
100816,#D672E5,1
100817,#00209B,3
100817,#2C6426,2
100818,#148D14,2
100818,#49A048,2
100818,#34A2DC,3
100818,#A96B21,5
100818,#7492A4,3
100818,#4795C5,3
100818,#4B2F9D,1
100818,#54986B,2
100818,#2F42EC,3
100818,#BC39F5,1
100818,#812A08,5
100818,#FF8290,4
100819,#67C209,2
100820,#228129,2
100821,#2FA428,2
100821,#582FF2,3
100822,#3050C6,3
100822,#9A5C10,5
100822,#1DE88F,2
100822,#A71AC0,1
100822,#80CD79,2
100822,#4BDB71,2
100822,#08B30F,2
100822,#8D2571,1
100822,#225C8A,3
100822,#046EAD,3
100822,#572466,1
100822,#742440,1
100822,#1D7857,2
100822,#42CC81,2
100822,#5197EA,3
100822,#B9790E,5
100822,#6DAA14,2
100822,#479636,2
100822,#055944,2
100822,#8B669D,1
100822,#6329E6,3
100823,#1299DC,3
100823,#E70CA4,4
100823,#8FEAFA,3
100825,#BA62E0,1
100825,#0F4AE6,3
100825,#317C86,3
100825,#E27393,4
100825,#C397CF,1
100825,#9D29A4,1
100825,#9205CE,1
100825,#37961C,2
100825,#13652C,2
100825,#C95256,4
100825,#254CA2,3
100825,#B376F0,1
100825,#288E4C,2
100825,#319C1F,2
100825,#BEB35C,5
100825,#48AD2E,2
100825,#3CB8BB,3
100825,#ED4850,4
100825,#0E1AD5,3
100825,#0FD615,2
100826,#21CD1F,2
100826,#3CDD22,2
100826,#75087B,1
100826,#FF8480,4
100826,#404176,3
100826,#534A79,1
100826,#29687E,3
100826,#F13FB0,1
100826,#4E93D1,3
100826,#20D324,2
100826,#703A5C,1
100826,#51BC38,2
100827,#095DE1,3
100827,#E869DF,4
100827,#F68EAA,4
100828,#E74DC8,4
100828,#340161,1
100828,#93EB22,2
100828,#9116EE,1
100829,#E6B49F,4
100830,#1F843D,2
100830,#6724D7,1
100831,#97BC26,2
100831,#8D2065,1
100831,#95B845,2
100831,#6E96E5,3
100831,#7B9F38,2
100831,#39B8EB,3
100831,#471B0E,5
100832,#5DC949,2
100832,#544D6B,1
100832,#6541A5,1
100833,#58BF47,2
100833,#7700B2,1
100834,#7C1BA3,1
100834,#F865C5,4
100834,#418ACF,3
100834,#4CE1FA,3
100834,#4B3212,5
100834,#71DB17,2
100834,#9A28BC,1
100835,#340A38,1
100835,#09B80F,2
100835,#58B6C3,3
100835,#DAC184,5
100835,#380209,5
100835,#0F1762,3
100835,#DD4163,4
100835,#CE8863,5
100835,#15EF1D,2
100835,#31F8D5,2
100835,#4C78DE,3
100835,#1D57D7,3
100835,#F5A3AD,4
100835,#B6C36E,2
100835,#80F99A,2
100835,#74B26D,2
100836,#0029F3,3
100836,#C51483,4
100836,#1A3CA7,3
100836,#1208E7,3
100837,#43913D,2
100838,#E38FC2,4
100838,#FF8CB2,4
100838,#DE1F3C,4
100839,#F56EC1,4
100839,#CF8EEA,1
100839,#044F97,3
100840,#2604D3,3
100840,#0547A3,3
100840,#F44664,4
100841,#5143E5,2
100841,#94019D,1
100841,#4B3208,5
100841,#69D522,2
100841,#60005F,1
100841,#CC5D9F,4
100841,#2737D1,3
100841,#F922F7,4
100842,#1630B2,3
100842,#86C613,2
100842,#B8509C,1
100842,#A94975,1
100842,#A948B1,1
100842,#448434,2
100842,#B722D8,1
100842,#FF66E8,4
100842,#923BC3,1
100843,#05B40F,2
100843,#7C2638,1
100844,#25B071,2
100844,#5B48E9,3
100844,#EB71E9,4
100844,#34BC75,2
100844,#615CD6,3
100844,#9B2B86,1
100845,#521A82,1
100845,#8643EF,1
100846,#CD2CE1,1
100846,#B558D5,1
100846,#8B60B6,1
100846,#0067DC,3
100846,#0A5CCE,3
100847,#BDFFB5,2
100847,#2BCD55,2
100847,#DE91BF,4
100847,#9267F3,1
100847,#72AC63,2
100847,#99D70D,2
100847,#6C4EFC,1
100847,#7A7F29,5
100847,#E4708C,4
100847,#B276DF,1
100847,#E61DCA,4
100847,#88C1A8,2
100847,#0BAE51,2
100847,#32D625,2
100847,#48ADF0,3
100847,#19B166,2
100847,#6180E2,3
100847,#2B0A56,1
100847,#4DCA80,2
100847,#525B0F,5
100847,#41738A,3
100847,#A21EE3,1
100847,#569013,2
100847,#3BC994,2
100847,#13535B,3
100847,#2B7B5B,2
100847,#477D5F,2
100847,#32B1ED,3
100847,#3C29A5,1
100847,#9326E0,1
100847,#A50CE6,1
100847,#87A84B,2
100847,#B56DA0,4
100847,#9B3787,4
100847,#52D788,2
100848,#6043C0,1
100848,#107AAC,3
100848,#DE9AF3,4
100849,#89319B,1
100849,#62330A,5
100850,#83799B,1
100850,#7BDA52,2
100850,#55DCA1,2
100850,#C77EF7,1
100850,#915AE7,1
100850,#0F9FF7,3
100850,#14D447,2
100851,#15D041,2
100851,#E76CF4,1
100851,#4747FC,3
100851,#375B7B,3
100851,#8F024F,4
100851,#739E04,2
100851,#1AB847,2
100851,#854914,5
100851,#436F27,2
100851,#844232,5
100851,#D95CF1,1
100851,#0A3382,3
100851,#11AB25,2
100852,#24DD67,2
100852,#2C9F48,2
100853,#0EC926,2
100854,#8C4DBB,1
100854,#0386B1,3
100854,#0EBB88,2
100854,#39B230,2
100854,#8596E4,3
100854,#8CDBBD,2
100855,#D01FB8,4
100855,#305CF5,3
100855,#61451E,5
100855,#2116C0,3
100855,#F12C63,4
100855,#3805B8,3
100855,#1A10A4,3
100855,#C41D84,4
100855,#B45229,5
100855,#F88DB0,4
100855,#349AF2,3
100855,#C67D52,5
100857,#86CB64,2
100857,#040CE2,3
100857,#7216D7,1
100857,#754814,5
100858,#55AD3C,2
100858,#0D8384,3
100859,#2E87AA,3
100859,#FF25A8,4
100859,#98319F,1
100859,#33D02D,2
100859,#07B7CA,3
100859,#8A07B7,1
100859,#3534C2,3
100859,#9B34C6,1
100859,#8ECE31,2
100859,#03AB3B,2
100859,#5B66B2,3
100859,#F060FB,4
100859,#2EB74F,2
100859,#7413FA,3
100859,#54E63A,2
100860,#4909DF,3
100860,#F2477E,4
100860,#297805,2
100860,#AA05AC,1
100861,#DF40E5,1
100861,#DA214E,4
100862,#7D2268,1
100862,#9625E3,1
100862,#309128,2
100862,#2EB837,2
100862,#4408FA,3
100863,#27861B,2
100863,#1126B5,3
100864,#3C7958,2
100864,#8B4E10,5
100864,#219698,3
100864,#F2238E,4
100864,#C55195,1
100865,#075092,3
100865,#A0C16B,2
100865,#1F0127,3
100865,#B5D147,2
100865,#3A40E8,3
100865,#B152EE,1
100865,#29FB92,2
100865,#82F02F,2
100865,#8124E4,3
100865,#0A2A9D,3
100865,#71FF3E,2
100865,#7382EC,3
100865,#283D10,2
100865,#B1A0B6,1
100865,#37BAB0,3
100865,#8AB694,2
100865,#30246B,3
100865,#EE58B9,4
100865,#3E9D33,2
100865,#AFFE76,2
100865,#AB497D,1
100865,#1866E1,3
100865,#2C8F5E,2
100865,#70BDE4,3
100865,#F64AEE,1
100865,#B50771,1
100865,#84CD8F,2
100865,#310AA5,3
100865,#2F7EAF,3
100865,#87F79E,2
100865,#21DAA1,3
100865,#EC459C,4
100865,#677000,2
100865,#01E24E,2
100865,#B58783,4
100865,#4828B8,3
100865,#4A515E,3
100865,#DD3EBF,4
100865,#9339AA,1
100866,#FE3357,4
100866,#BA26C0,1
100866,#813E06,5
100866,#1AE034,2
100866,#8AACEB,3
100866,#01EB50,2
100866,#4D427E,1
100866,#03F026,2
100867,#3851F7,3
100869,#9989EB,1
100869,#CAFC02,2
100869,#C2C878,2
100869,#9A4C1B,5
100869,#9CBF9E,2
100869,#F15A8E,4
100870,#47DB0D,2
100870,#FB6E9D,4
100870,#34BE89,2
100870,#614B3E,5
100871,#A749E4,1
100871,#8C5116,5
100871,#0565E2,3
100871,#29AF08,2
100871,#FF4BFB,1
100871,#49CD53,2
100871,#AF3FAF,1
100871,#42AC12,2
100871,#4CF817,2
100872,#49C55C,2
100873,#D13AB2,1
100873,#17351F,2
100873,#12CD8E,2
100873,#917629,5
100873,#1650F6,3
100873,#356F3A,2
100875,#6BCDCF,3
100875,#C77AF3,1
100875,#9EE007,2
100875,#CA5FB3,1
100875,#B71E80,1
100876,#A55C03,5
100876,#7C41C0,1
100876,#EC53DB,4
100876,#EB86C4,4
100876,#7EA530,2
100876,#2939A3,3
100876,#6B209D,1
100876,#E9A6BD,4
100876,#0B61DE,3
100876,#097F37,2
100877,#164F9A,3
100877,#A14F04,5
100877,#3A8A35,2
100877,#DE16B5,1
100877,#C95C20,5
100877,#D796FA,1
100877,#C2186C,1
100877,#0F803A,2
100877,#64A70A,2
100877,#4C67AF,3
100877,#A525CF,1
100877,#D87A93,4
100877,#9029AA,1
100877,#C149F6,1
100877,#4960E1,3
100877,#5550A4,3
100877,#590C9A,1
100877,#3470BE,3
100877,#0E4691,3
100877,#1D6ED6,3
100877,#5E902E,2
100877,#4742F6,3
100877,#0C33CA,3
100877,#8076DE,1
100877,#449312,2
100878,#813DC8,1
100878,#EB529E,4
100878,#88A2F5,3
100878,#6299D7,3
100878,#F691A3,4
100878,#F090A5,4
100878,#231B06,5
100878,#6F5C90,1
100878,#5BA43A,2
100878,#89D265,2
100878,#1B6D8E,3
100878,#BC1DD9,1
100879,#7A16F6,1
100880,#3E69AA,3
100880,#E641CE,4
100880,#416ECA,3
100880,#8553FA,3
100880,#E42993,4
100880,#3578C9,3
100880,#0BEA5B,2
100880,#F39AD7,4
100880,#743305,5
100880,#8F4695,1
100880,#103586,3
100881,#5B6E92,3
100881,#12D913,2
100881,#950DCA,1
100881,#83239D,1
100881,#025DA0,3
100882,#D55E95,4
100883,#0E1839,3
100883,#3D85E0,3
100883,#F2747F,4
100883,#355F98,3
100884,#4F31EB,3
100885,#460CC3,3
100885,#4EEB0F,2
100885,#E87C92,4
100885,#38CB5E,2
100885,#8A0FB6,1
100885,#0211A2,3
100885,#041FCF,3
100886,#462574,1
100886,#3C8872,2
100886,#9F4CD6,1
100886,#3813B0,3
100886,#F975B2,4
100886,#7A469C,1
100886,#569867,2
100886,#54B960,2
100887,#61BB21,2
100887,#4A66E4,3
100887,#9BAA32,2
100887,#FC5EC7,4
100887,#C08E65,5
100887,#265CAC,3
100887,#ACD17C,2
100887,#33A421,2
100887,#B65B0F,5
100887,#7565EE,1
100887,#976C07,5
100887,#E415B3,4
100887,#F124DA,4
100887,#129E2E,2
100887,#662DDE,1
100887,#A7B72D,2
100887,#D4AA5A,5
100887,#2D9FE3,3
100887,#580589,1
100887,#63144C,1
100887,#1CE37A,2
100887,#4E6B03,2
100887,#5303B5,1
100887,#6E28C3,1
100887,#E3269A,4
100887,#28B64A,2
100887,#46B067,2
100887,#D3459D,4
100887,#59F993,2
100887,#57D063,2
100887,#02B3C2,3
100887,#720769,1
100887,#5A704C,2
100887,#590774,1
100887,#D781B3,4
100887,#FD15CA,4
100887,#A936CD,1
100887,#9C7454,5
100887,#7B0BC9,1
100887,#8A2EC0,1
100887,#857234,5
100887,#B55A49,5
100887,#65A653,2
100887,#92C9E1,3
100887,#55E0E2,3
100887,#97C34B,2
100887,#237C18,2
100887,#C321EC,4
100887,#07EB89,2
100887,#2FA7C3,3
100887,#348387,3
100887,#9AB009,2
100887,#5B53D6,1
100887,#BD51D2,4
100887,#70159D,1
100887,#63BB1B,2
100887,#8DB703,2
100887,#B6BB68,2
100887,#EC3285,4
100887,#67B26D,2
100887,#8353AC,1
100887,#1CA558,2
100887,#4D82FE,3
100887,#776C40,5
100887,#6809DE,1
100887,#9E6232,5
100887,#63B3D6,3
