year,week,dataset_name,variable,class,n_unique,min,max,description
2021,38,audio_features,song,character,24359,'03 Bonnie & Clyde,Zunga Zeng,Song
2021,38,audio_features,spotify_genre,character,3376,NA,NA,Genre
2021,38,audio_features,spotify_track_id,character,24178,NA,NA,Track ID
2021,38,audio_features,spotify_track_preview_url,character,14372,NA,NA,Spotify URL
2021,38,audio_features,spotify_track_duration_ms,double,13985,NA,NA,Duration in ms
2021,38,audio_features,spotify_track_explicit,logical,3,NA,NA,Is explicit
2021,38,audio_features,spotify_track_album,character,13126,NA,NA,Album  name
2021,38,audio_features,danceability,double,838,NA,NA,"Danceability describes how suitable a track is for dancing based on a combination of musical elements including tempo, rhythm stability, beat strength, and overall regularity. A value of 0.0 is least danceable and 1.0 is most danceable."
2021,38,audio_features,energy,double,986,NA,NA,"Energy is a measure from 0.0 to 1.0 and represents a perceptual measure of intensity and activity. Typically, energetic tracks feel fast, loud, and noisy. For example, death metal has high energy, while a Bach prelude scores low on the scale. Perceptual features contributing to this attribute include dynamic range, perceived loudness, timbre, onset rate, and general entropy."
2021,38,audio_features,key,double,13,NA,NA,"The estimated overall key of the track. Integers map to pitches using standard Pitch Class notation . E.g. 0 = C, 1 = C♯/D♭, 2 = D, and so on. If no key was detected, the value is -1."
2021,38,audio_features,loudness,double,11166,NA,NA,The overall loudness of a track in decibels (dB). Loudness values are averaged across the entire track and are useful for comparing relative loudness of tracks. Loudness is the quality of a sound that is the primary psychological correlate of physical strength (amplitude). Values typical range between -60 and 0 db.
2021,38,audio_features,mode,double,3,NA,NA,"Mode indicates the modality (major or minor) of a track, the type of scale from which its melodic content is derived. Major is represented by 1 and minor is 0."
2021,38,audio_features,speechiness,double,1231,NA,NA,"Speechiness detects the presence of spoken words in a track. The more exclusively speech-like the recording (e.g. talk show, audio book, poetry), the closer to 1.0 the attribute value. Values above 0.66 describe tracks that are probably made entirely of spoken words. Values between 0.33 and 0.66 describe tracks that may contain both music and speech, either in sections or layered, including such cases as rap music. Values below 0.33 most likely represent music and other non-speech-like tracks."
2021,38,audio_features,acousticness,double,3058,NA,NA,A confidence measure from 0.0 to 1.0 of whether the track is acoustic. 1.0 represents high confidence the track is acoustic.
2021,38,audio_features,instrumentalness,double,4425,NA,NA,"Predicts whether a track contains no vocals. ""Ooh"" and ""aah"" sounds are treated as instrumental in this context. Rap or spoken word tracks are clearly ""vocal"". The closer the instrumentalness value is to 1.0, the greater likelihood the track contains no vocal content. Values above 0.5 are intended to represent instrumental tracks, but confidence is higher as the value approaches 1.0."
2021,38,audio_features,liveness,double,1612,NA,NA,Detects the presence of an audience in the recording. Higher liveness values represent an increased probability that the track was performed live. A value above 0.8 provides strong likelihood that the track is live.
2021,38,audio_features,valence,double,1104,NA,NA,"A measure from 0.0 to 1.0 describing the musical positiveness conveyed by a track. Tracks with high valence sound more positive (e.g. happy, cheerful, euphoric), while tracks with low valence sound more negative (e.g. sad, depressed, angry)."
2021,38,audio_features,tempo,double,20486,NA,NA,"The overall estimated tempo of a track in beats per minute (BPM). In musical terminology, tempo is the speed or pace of a given piece and derives directly from the average beat duration."
2021,38,audio_features,time_signature,double,6,NA,NA,Time signature
2021,38,audio_features,spotify_track_popularity,double,102,NA,NA,Popularity
2021,38,billboard,url,character,3279,http://www.billboard.com/charts/hot-100/1958-08-02,https://www.billboard.com/charts/hot-100/2021-05-29,Billboard Chart URL
2021,38,billboard,week_id,character,3279,1/1/1966,9/9/2017,Week ID
2021,38,billboard,week_position,double,100,1,100,Week position 1: 100
2021,38,billboard,song,character,24360,'03 Bonnie & Clyde,Zunga Zeng,Song name
2021,38,billboard,performer,character,10061,'N Sync,ZZ Top,Performer name
2021,38,billboard,song_id,character,29389,'03 Bonnie & ClydeJay-Z Featuring Beyonce Knowles,Zunga ZengK7,"Song ID, combo of song/singer"
2021,38,billboard,instance,double,10,1,10,"Instance (this is used to separate breaks on the chart for a given song. Example, an instance of 6 tells you that this is the sixth time this song has appeared on the chart)"
2021,38,billboard,previous_week_position,double,101,NA,NA,Previous week position
2021,38,billboard,peak_position,double,100,1,100,Peak position as of that week
2021,38,billboard,weeks_on_chart,double,87,1,87,Weeks on chart as of that week
2021,39,nominees,category,character,1821,ACTOR-BEST SINGLE PERFORMANCE-LEAD OR SUPPORT - 1958,Television Academy Honors - 2016,Award Category
2021,39,nominees,logo,character,1803,/sites/all/themes/emmys/img/winners_outsanding_video_no_image.jpg,https://www.emmys.com/sites/default/files/styles/show_search/public/zoe-kazan-offbio-450x600.jpg?itok=HaHfdTE9,Logo or headshot
2021,39,nominees,production,character,16461,NA,NA,Production Team
2021,39,nominees,type,character,2,Nominee,Winner,Type - either nominee or winner
2021,39,nominees,title,character,2022,#FreeRayshawn,Zoey's Extraordinary Playlist,Title of show
2021,39,nominees,distributor,character,200,NA,NA,Distributor of show
2021,39,nominees,producer,character,1507,@Radical.Media Productions in association with HBO Documentary Films,Zimmerman Entertainment and tellofilms.com,Producer of show
2021,39,nominees,year,double,61,1957,2021,Year of award
2021,39,nominees,page,double,898,0,2281,Page number
2021,39,nominees,page_id,double,10,1,10,Page ID (unique count/page)
2021,40,authors,author,character,15437,h0002.1,w9999.1,NA
2021,40,authors,name,character,15398,A Abigail Payne,Zvika Neeman,NA
2021,40,authors,user_nber,character,14247,NA,NA,NA
2021,40,authors,user_repec,character,5456,NA,NA,NA
2021,40,paper_authors,paper,character,29434,h0001,w9999,NA
2021,40,paper_authors,author,character,15437,h0002.1,w9999.1,NA
2021,40,paper_programs,paper,character,29096,h0001,w9999,NA
2021,40,paper_programs,program,character,21,AG,TWP,NA
2021,40,papers,paper,character,29434,h0001,w9999,Paper ID
2021,40,papers,year,double,49,1973,2021,Year
2021,40,papers,month,double,12,1,12,Month
2021,40,papers,title,character,29419,'3rd of tha Month': Do Social Security Recipients Smooth Consumption Between Checks?,Zvi Griliches' Contribution to the Theory of Human Capital,Title of the paper
2021,40,programs,program,character,21,AG,TWP,NA
2021,40,programs,program_desc,character,21,Asset Pricing,Technical Working Papers,NA
2021,40,programs,program_category,character,4,NA,NA,NA
2021,41,nurses,State,character,54,Alabama,Wyoming,State
2021,41,nurses,Year,double,23,1998,2020,Year
2021,41,nurses,Total Employed RN,double,1138,NA,NA,Total Employed Registered Nurses
2021,41,nurses,Employed Standard Error (%),double,141,NA,NA,Employed standard error (%)
2021,41,nurses,Hourly Wage Avg,double,961,NA,NA,Hourly wage average
2021,41,nurses,Hourly Wage Median,double,955,NA,NA,Hourly wage median
2021,41,nurses,Annual Salary Avg,double,1084,NA,NA,Annual salary average
2021,41,nurses,Annual Salary Median,double,1091,NA,NA,Annual salary median
2021,41,nurses,Wage/Salary standard error (%),double,48,NA,NA,Wage/salary standard error %
2021,41,nurses,Hourly 10th Percentile,double,871,NA,NA,Hourly 10th Percentile
2021,41,nurses,Hourly 25th Percentile,double,930,NA,NA,Hourly 25th Percentile
2021,41,nurses,Hourly 75th Percentile,double,981,NA,NA,Hourly 75th Percentile
2021,41,nurses,Hourly 90th Percentile,double,1007,NA,NA,Hourly 90th Percentile
2021,41,nurses,Annual 10th Percentile,double,1044,NA,NA,Annual 10th Percentile
2021,41,nurses,Annual 25th Percentile,double,1068,NA,NA,Annual 25th Percentile
2021,41,nurses,Annual 75th Percentile,double,1112,NA,NA,Annual 75th Percentile
2021,41,nurses,Annual 90th Percentile,double,1112,NA,NA,Annual 90th Percentile
2021,41,nurses,Location Quotient,double,131,NA,NA,Location Quotient
2021,41,nurses,Total Employed (National)_Aggregate,double,24,NA,NA,Total Employed (National)_Aggregate
2021,41,nurses,"Total Employed (Healthcare, National)_Aggregate",double,24,NA,NA,"Total Employed (Healthcare, National)_Aggregate"
2021,41,nurses,"Total Employed (Healthcare, State)_Aggregate",double,1205,NA,NA,"Total Employed (Healthcare, State)_Aggregate"
2021,41,nurses,Yearly Total Employed (State)_Aggregate,double,1238,110,17382400,Yearly Total Employed (State)_Aggregate
2021,42,aquaculture-farmed-fish-production,Entity,character,242,Afghanistan,Zimbabwe,Country/entity
2021,42,aquaculture-farmed-fish-production,Code,character,196,NA,NA,Country code (see countrycode R package)
2021,42,aquaculture-farmed-fish-production,Year,double,59,1960,2018,.
2021,42,aquaculture-farmed-fish-production,Aquaculture production (metric tons),double,7104,0,106451316.491233,.
2021,42,capture-fisheries-vs-aquaculture,Entity,character,264,Afghanistan,Zimbabwe,Country/entity
2021,42,capture-fisheries-vs-aquaculture,Code,character,218,NA,NA,Country code (see countrycode R package)
2021,42,capture-fisheries-vs-aquaculture,Year,double,59,1960,2018,Year
2021,42,capture-fisheries-vs-aquaculture,Aquaculture production (metric tons),double,7105,NA,NA,Production of aquaculture animals
2021,42,capture-fisheries-vs-aquaculture,Capture fisheries production (metric tons),double,11347,NA,NA,Captured aquaculture
2021,42,capture-fishery-production,Entity,character,264,Afghanistan,Zimbabwe,Country/entity
2021,42,capture-fishery-production,Code,character,218,NA,NA,Country code (see countrycode R package)
2021,42,capture-fishery-production,Year,double,59,1960,2018,Year
2021,42,capture-fishery-production,Capture fisheries production (metric tons),double,11346,0,95159583.233,Captured fisheres production
2021,42,fish-and-seafood-consumption-per-capita,Entity,character,216,Afghanistan,Zimbabwe,Country/entity
2021,42,fish-and-seafood-consumption-per-capita,Code,character,183,NA,NA,Country code (see countrycode R package)
2021,42,fish-and-seafood-consumption-per-capita,Year,double,57,1961,2017,Year
2021,42,fish-and-seafood-consumption-per-capita,"Fish, Seafood- Food supply quantity (kg/capita/yr) (FAO, 2020)",double,3991,0,191.75,Food supply in fish in kg/capita/year
2021,42,fish-stocks-within-sustainable-levels,Entity,character,16,Eastern Central Atlantic,World,Country/entity
2021,42,fish-stocks-within-sustainable-levels,Code,character,2,NA,NA,Country code (see countrycode R package)
2021,42,fish-stocks-within-sustainable-levels,Year,double,21,1974,2017,Year
2021,42,fish-stocks-within-sustainable-levels,"Share of fish stocks within biologically sustainable levels (FAO, 2020)",double,51,37.5,91.46341463,Share of sustainable fish stock
2021,42,fish-stocks-within-sustainable-levels,Share of fish stocks that are overexploited,double,51,8.53658537,62.5,Share of fish stock that are overexploited
2021,42,global-fishery-catch-by-sector,Entity,character,1,World,World,Country/entity
2021,42,global-fishery-catch-by-sector,Code,character,1,OWID_WRL,OWID_WRL,Country code (see countrycode R package)
2021,42,global-fishery-catch-by-sector,Year,double,61,1950,2010,Year
2021,42,global-fishery-catch-by-sector,Artisanal (small-scale commercial),double,61,7526795,21828623,Catch by small-scale commercial
2021,42,global-fishery-catch-by-sector,Discards,double,61,5874170,16962727,Discarded quantities
2021,42,global-fishery-catch-by-sector,Industrial (large-scale commercial),double,61,14566338,90068159,Large scale commercial
2021,42,global-fishery-catch-by-sector,Recreational,double,61,268260,849021,Recreational fishing
2021,42,global-fishery-catch-by-sector,Subsistence,double,61,2677833,4226487,Food caught to feed self/family
2021,42,seafood-and-fish-production-thousand-tonnes,Entity,character,215,Afghanistan,Zimbabwe,Country/entity
2021,42,seafood-and-fish-production-thousand-tonnes,Code,character,182,NA,NA,Country code (see countrycode R package)
2021,42,seafood-and-fish-production-thousand-tonnes,Year,double,53,1961,2013,.
2021,42,seafood-and-fish-production-thousand-tonnes,Commodity Balances - Livestock and Fish Primary Equivalent - Pelagic Fish - 2763 - Production - 5510 - tonnes,double,6516,NA,NA,NA
2021,42,seafood-and-fish-production-thousand-tonnes,Commodity Balances - Livestock and Fish Primary Equivalent - Crustaceans - 2765 - Production - 5510 - tonnes,double,5320,NA,NA,NA
2021,42,seafood-and-fish-production-thousand-tonnes,Commodity Balances - Livestock and Fish Primary Equivalent - Cephalopods - 2766 - Production - 5510 - tonnes,double,3574,NA,NA,NA
2021,42,seafood-and-fish-production-thousand-tonnes,Commodity Balances - Livestock and Fish Primary Equivalent - Demersal Fish - 2762 - Production - 5510 - tonnes,double,6108,NA,NA,NA
2021,42,seafood-and-fish-production-thousand-tonnes,Commodity Balances - Livestock and Fish Primary Equivalent - Freshwater Fish - 2761 - Production - 5510 - tonnes,double,6437,NA,NA,NA
2021,42,seafood-and-fish-production-thousand-tonnes,"Commodity Balances - Livestock and Fish Primary Equivalent - Molluscs, Other - 2767 - Production - 5510 - tonnes",double,3933,NA,NA,NA
2021,42,seafood-and-fish-production-thousand-tonnes,"Commodity Balances - Livestock and Fish Primary Equivalent - Marine Fish, Other - 2764 - Production - 5510 - tonnes",double,5742,NA,NA,NA
2021,43,pumpkins,id,character,54,2013-F,2021-W,Year-type
2021,43,pumpkins,place,character,1851,1,EXH,Place/ranking
2021,43,pumpkins,weight_lbs,character,7545,0.10,999.80,Weight in pounds
2021,43,pumpkins,grower_name,character,7982,"-McMillan, Dave","Zywiec, Lorelee",Name of grower
2021,43,pumpkins,city,character,3219,NA,NA,City
2021,43,pumpkins,state_prov,character,188,"1498 Entries.
						
							(91 exhibition only,
               29 damaged)",Zeeland,State/Province
2021,43,pumpkins,country,character,75,"1498 Entries.
						
							(91 exhibition only,
               29 damaged)",Unknown country,Country
2021,43,pumpkins,gpc_site,character,220,"1498 Entries.
						
							(91 exhibition only,
               29 damaged)",York Maze,GPC site (great pumpkin commonwealth)
2021,43,pumpkins,seed_mother,character,9997,NA,NA,Seed mother
2021,43,pumpkins,pollinator_father,character,4539,NA,NA,Father
2021,43,pumpkins,ott,character,494,NA,NA,"Over the top inches, can be used to estimate weight"
2021,43,pumpkins,est_weight,character,1660,NA,NA,Estimated weight in lbs
2021,43,pumpkins,pct_chart,character,227,NA,NA,Percent on chart
2021,43,pumpkins,variety,character,87,NA,NA,Variety of pumpkin
2021,44,race,race_year_id,double,1207,2320,72496,Race ID for join
2021,44,race,event,character,435,#Småland100,Zumbro Endurance Run,Event name
2021,44,race,race,character,371,#Småland100,ZUMBRO 100 MILE ENDURANCE RUN,Race Name
2021,44,race,city,character,309,NA,NA,City name
2021,44,race,country,character,61,NA,NA,Country Name
2021,44,race,date,Date,711,2012-01-14,2021-09-03,Date
2021,44,race,start_time,hms,39,0,82800,Start Time
2021,44,race,participation,character,4,relay,team,Participation type
2021,44,race,distance,double,197,0,179.1,Distance traveled in Km
2021,44,race,elevation_gain,double,592,0,14430,Elevation gains in meters
2021,44,race,elevation_loss,double,580,-14440,0,Eleveation loss in meters
2021,44,race,aid_stations,double,34,0,56,Aid station count
2021,44,race,participants,double,74,0,2900,Total N of participants
2021,44,ultra_rankings,race_year_id,double,1207,2320,72496,Race ID
2021,44,ultra_rankings,rank,double,1963,NA,NA,Racer rank
2021,44,ultra_rankings,runner,character,73629,?AL SAIDI Saleh,ZZZ_LDWA 100 2012 - LDWA - THE VALLEYS 100 #379e ( ),Runner name
2021,44,ultra_rankings,time,character,72841,NA,NA,"Runner time, hour:minute:seconds"
2021,44,ultra_rankings,age,double,70,0,133,Runner age
2021,44,ultra_rankings,gender,character,3,NA,NA,"Runner gender (Man = M, Woman = W)"
2021,44,ultra_rankings,nationality,character,133,ALG,ZIM,Nationality of runner
2021,44,ultra_rankings,time_in_seconds,double,72841,NA,NA,NA
2021,48,directors,story_number,character,172,157,297f,Story number
2021,48,directors,director,character,54,Adam Smith,Wayne Yip,Director
2021,48,episodes,era,character,1,revived,revived,Era = Classic or revived
2021,48,episodes,season_number,double,14,NA,NA,Season number
2021,48,episodes,serial_title,character,2,NA,NA,Serial title
2021,48,episodes,story_number,character,172,157,297f,Storu number
2021,48,episodes,episode_number,double,14,NA,NA,Episode number
2021,48,episodes,episode_title,character,172,NA,NA,Episode title
2021,48,episodes,type,character,2,episode,special,Type
2021,48,episodes,first_aired,Date,172,2005-03-26,2021-12-05,First aired date
2021,48,episodes,production_code,character,61,NA,NA,Production code
2021,48,episodes,uk_viewers,double,147,NA,NA,UK Viewership in Millions
2021,48,episodes,rating,double,16,NA,NA,Rating
2021,48,episodes,duration,double,28,NA,NA,Duration in minutes
2021,48,imdb,season,double,12,1,12,Season number
2021,48,imdb,ep_num,double,15,0,14,Episode number
2021,48,imdb,air_date,character,156,1 Dec. 2006,9 May 2008,Air date
2021,48,imdb,rating,double,43,3.9,9.8,Rating
2021,48,imdb,rating_n,double,157,2808,19688,Number of ratings
2021,48,imdb,desc,character,160,"A 5,000-year-old pyramid appears overnight, baffling everyone including the Doctor.","Zygons, a shape-shifting alien race, and humans live in peace together on earth, but a group of rogue zygons threaten the peace between humans and zygons.",Episode description
2021,48,writers,story_number,character,172,157,297f,Story number
2021,48,writers,writer,character,36,Catherine Tregenna,Vinay Patel,Writer
2021,49,matches,match_id,character,1237,ODI # 1028,ODI # 2309,Match ID as per ESPN Cric Info
2021,49,matches,team1,character,19,Africa XI,Zimbabwe,Team playing first
2021,49,matches,team2,character,21,Africa XI,Zimbabwe,Team playing second
2021,49,matches,score_team1,double,259,35,398,Team one score
2021,49,matches,score_team2,double,236,8,344,team one score
2021,49,matches,wickets_team1,double,9,2,10,NA
2021,49,matches,wickets_team2,double,11,0,10,wickets fallen for team one; if 10 it means all out.
2021,49,matches,team1_away_or_home,character,2,away,home,Whether team 1 was playing at home or away
2021,49,matches,team2_home_away,character,2,away,home,Whether team 2 was playing at
2021,49,matches,winner,character,21,Africa XI,Zimbabwe,who won the match/match result
2021,49,matches,margin,double,175,NA,NA,what was the margin of the victory.
2021,49,matches,margin_type,character,6,NA,NA,"what was the type of margin of victory; if team playing first one, then it's recorded as runs by which it one, if team playing second won, they it's number of wickets they won by."
2021,49,matches,time_of_day,character,2,Day,Day and night,Day or Day and Night. (Day matches start in the morning and finish by/before sunset. Day and night matches start in the afternoon continue late in the evening; flood lights are used after the sunset).
2021,49,matches,series,character,134,NA,NA,Name of the series.
2021,49,matches,player_of_match,character,292,Aamer Sohail,Zaheer Khan,Who was given player of the match.
2021,49,matches,player_of_match_team,character,18,Africa XI,Zimbabwe,"Which team did the player of match belong. Mostly player of the match belongs to the winning team; but rarely it's given to a player from the loosing team, if his performance was outstanding)."
2021,49,matches,venue,character,138,Adelaide Oval,"Willowmoore Park, Benoni",What was ground name.
2021,49,matches,toss,character,21,Africa XI,Zimbabwe,Who won the toss.
2021,49,matches,toss_decision,character,2,bat first,field first,What decision did the toss winning team made.
2021,49,matches,ball_remaining,character,169,NA,NA,how many balls were remaining.
2021,49,matches,ground,character,113,Adelaide,Worcester,What was the name of the ground (Cricinfo has both ground and venue details so I kept them here).
2021,49,matches,ground_city,character,109,Amstelveen,Woolloongabba,City of the Ground.
2021,49,matches,ground_country,character,21,Australia,Zimbabwe,Country of the ground.
2021,49,matches,match_date,character,1085,"Apr 1, 1998","Sep 9, 2003",Match date - some matches were played over two days so dates are included for both dates; for analysis either of the date can be taken).
2021,50,spiders,speciesId,double,49785,1,59774,Species unique id
2021,50,spiders,species_lsid,character,49785,urn:lsid:nmbe.ch:spidersp:000001,urn:lsid:nmbe.ch:spidersp:053608,Species lsid
2021,50,spiders,family,character,129,Actinopodidae,Zoropsidae,Family
2021,50,spiders,genus,character,4232,Abacoproeces,Zyuzicosa,Genus
2021,50,spiders,species,character,27453,a-notata,zyuzini,Species
2021,50,spiders,subspecies,character,425,NA,NA,Subspecies
2021,50,spiders,author,character,3070,Abalos,Zyuzin & Marusik,Author
2021,50,spiders,year,double,233,1757,2021,Year
2021,50,spiders,parentheses,double,2,0,1,Parentheses
2021,50,spiders,distribution,character,5749,Admiralty Is.,"Zimbabwe, South Africa, Madagascar","Distribution/region, comma separated"
2021,51,lyrics,artist_name,character,1,Spice Girls,Spice Girls,Artist name
2021,51,lyrics,album_name,character,3,Forever,Spiceworld,Album name
2021,51,lyrics,track_number,double,11,1,11,Track number
2021,51,lyrics,song_id,double,31,89740,2102551,Song ID
2021,51,lyrics,song_name,character,31,Denying,Who Do You Think You Are,Song Name
2021,51,lyrics,line_number,double,105,1,105,Line Number
2021,51,lyrics,section_name,character,15,Bridge,Verse 3,Section name
2021,51,lyrics,line,character,1105,'Bout the night I wanna,Your trumpet's blowing for far too long,Line
2021,51,lyrics,section_artist,character,95,(Sporty) & All,Victoria,Section artist
2021,51,related_artists,artist_id,character,21,0uq5PttqEjj3IH1bzwcrXF,7rZNSLWMjTbwdLNskFbzFf,Artist ID
2021,51,related_artists,artist_name,character,21,A*Teens,Victoria Beckham,Artist name
2021,51,related_artists,genres,character,16,boy band,urban contemporary,Genres
2021,51,related_artists,popularity,double,15,32,71,Popularity
2021,51,related_artists,followers_total,double,21,90753,2510429,Followers total
2021,51,studio_album_tracks,artist_name,character,1,Spice Girls,Spice Girls,Artist name
2021,51,studio_album_tracks,artist_id,character,1,0uq5PttqEjj3IH1bzwcrXF,0uq5PttqEjj3IH1bzwcrXF,Artist ID
2021,51,studio_album_tracks,album_id,character,3,3sr6lAuO3nmB1u8ZuQgpiX,4jbWZmf7kRxCBD6tgVepYh,Album ID
2021,51,studio_album_tracks,album_release_date,Date,3,1996-01-01,2000-01-01,Release date
2021,51,studio_album_tracks,album_release_year,double,3,1996,2000,Year
2021,51,studio_album_tracks,danceability,double,31,0.301,0.86,Danceability
2021,51,studio_album_tracks,energy,double,31,0.481,0.993,Energy
2021,51,studio_album_tracks,key,double,10,0,11,Key
2021,51,studio_album_tracks,loudness,double,31,-9.328,-2.316,Loudness
2021,51,studio_album_tracks,mode,double,2,0,1,Mode
2021,51,studio_album_tracks,speechiness,double,29,0.0251,0.14,Speechiness
2021,51,studio_album_tracks,acousticness,double,31,0.00259,0.744,Acousticness
2021,51,studio_album_tracks,instrumentalness,double,20,0,0.733,Instrumentalness
2021,51,studio_album_tracks,liveness,double,31,0.0307,0.73,Liveness
2021,51,studio_album_tracks,valence,double,31,0.0734,0.965,Valence
2021,51,studio_album_tracks,tempo,double,31,80.14,190.159,Tempo
2021,51,studio_album_tracks,track_id,character,31,0l7H48aO4jEa7Ee37h1rX4,7xzDDFO7L1o5ANyzOYbbWZ,Track ID
2021,51,studio_album_tracks,time_signature,double,1,4,4,Time signature
2021,51,studio_album_tracks,duration_ms,double,31,166533,326826,Duration in ms
2021,51,studio_album_tracks,track_name,character,31,2 Become 1,Who Do You Think You Are,track name
2021,51,studio_album_tracks,track_number,double,11,1,11,Track  number
2021,51,studio_album_tracks,album_name,character,3,Forever,Spiceworld,Album name
2021,51,studio_album_tracks,key_name,character,10,A#,G#,Key name
2021,51,studio_album_tracks,mode_name,character,2,major,minor,Mode name
2021,51,studio_album_tracks,key_mode,character,19,A# major,G# minor,Key mode
2021,52,starbucks,product_name,character,93,Blended Strawberry Lemonade,Youthberry Brewed Tea,NA
2021,52,starbucks,size,character,11,1 scoop,venti,NA
2021,52,starbucks,milk,double,6,0,5,NA
2021,52,starbucks,whip,double,2,0,1,NA
2021,52,starbucks,serv_size_m_l,double,7,0,887,NA
2021,52,starbucks,calories,double,71,0,640,NA
2021,52,starbucks,total_fat_g,double,37,0,28,NA
2021,52,starbucks,saturated_fat_g,double,30,0,20,NA
2021,52,starbucks,trans_fat_g,character,7,0,02,NA
2021,52,starbucks,cholesterol_mg,double,17,0,75,NA
2021,52,starbucks,sodium_mg,double,56,0,370,NA
2021,52,starbucks,total_carbs_g,double,95,0,96,NA
2021,52,starbucks,fiber_g,character,12,0,9,NA
2021,52,starbucks,sugar_g,double,89,0,89,NA
2021,52,starbucks,caffeine_mg,double,60,0,475,NA
2022,2,colony,year,double,7,2015,2021,year
2022,2,colony,months,character,4,April-June,October-December,month
2022,2,colony,state,character,47,Alabama,Wyoming,State Name (note there is United States and Other States)
2022,2,colony,colony_n,double,285,NA,NA,Number of colonies
2022,2,colony,colony_max,double,279,NA,NA,Maximum colonies
2022,2,colony,colony_lost,double,255,NA,NA,Colonies lost
2022,2,colony,colony_lost_pct,double,43,NA,NA,Percent of total colonies lost
2022,2,colony,colony_added,double,257,NA,NA,Colonies added
2022,2,colony,colony_reno,double,253,NA,NA,Colonies renovated
2022,2,colony,colony_reno_pct,double,55,NA,NA,Percent of colonies renovated
2022,2,stressor,year,double,7,2015,2021,Year
2022,2,stressor,months,character,4,April-June,October-December,Month range
2022,2,stressor,state,character,47,Alabama,Wyoming,State Name (note there is United States and Other States)
2022,2,stressor,stressor,character,6,Disesases,Varroa mites,Stress type
2022,2,stressor,stress_pct,double,638,NA,NA,"Percent of colonies affected by stressors anytime during the quarter, colony can be affected by multiple stressors during same quarter."
2022,3,chocolate,ref,double,630,5,2712,"Reference ID, The highest REF numbers were the last entries made."
2022,3,chocolate,company_manufacturer,character,580,5150,Zotter,Manufacturer name
2022,3,chocolate,company_location,character,67,Amsterdam,Wales,Manufacturer region
2022,3,chocolate,review_date,double,16,2006,2021,Review date (year)
2022,3,chocolate,country_of_bean_origin,character,62,Australia,Vietnam,Country of origin
2022,3,chocolate,specific_bean_origin_or_bar_name,character,1605,"""Classic Dark"", Ecuador-Guatemala-Dom. Rep.","Zorzal, batch 8",Specific bean or bar name
2022,3,chocolate,cocoa_percent,character,46,100%,99%,Cocoa percent (% chocolate)
2022,3,chocolate,ingredients,character,22,NA,NA,"Ingredients, (""#"" = represents the number of ingredients in the chocolate; B = Beans, S = Sugar, S* = Sweetener other than white cane or beet sugar, C = Cocoa Butter, V = Vanilla, L = Lecithin, Sa = Salt)"
2022,3,chocolate,most_memorable_characteristics,character,2487,"accesible, simple cocoa note","yogurt, lemon, licorice","Most Memorable Characteristics column is a summary review of the most memorable characteristics of that bar. Terms generally relate to anything from texture, flavor, overall opinion, etc. separated by ','"
2022,3,chocolate,rating,double,12,1,4,rating between 1-5
2022,4,details,num,double,21631,0,21630,Game number
2022,4,details,id,double,21631,1,350992,Game ID
2022,4,details,primary,character,21236,'65: Squad-Level Combat in the Jungles of Vietnam,聖杯サクセション (Throne and the Grail),Primary name
2022,4,details,description,character,21616,NA,NA,Description of game
2022,4,details,yearpublished,double,190,-3500,2023,Year published
2022,4,details,minplayers,double,11,0,10,Min n of players
2022,4,details,maxplayers,double,52,0,999,Max n of players
2022,4,details,playingtime,double,119,0,60000,Playing time in minutes
2022,4,details,minplaytime,double,89,0,60000,Min play time
2022,4,details,maxplaytime,double,119,0,60000,Max plat tome
2022,4,details,minage,double,21,0,25,minimum age
2022,4,details,boardgamecategory,character,6731,NA,NA,Category
2022,4,details,boardgamemechanic,character,8292,NA,NA,Mechanic
2022,4,details,boardgamefamily,character,11286,NA,NA,Board game family
2022,4,details,boardgameexpansion,character,5265,NA,NA,Expansion
2022,4,details,boardgameimplementation,character,4248,NA,NA,Implementation
2022,4,details,boardgamedesigner,character,9137,NA,NA,Designer
2022,4,details,boardgameartist,character,9081,NA,NA,Artist
2022,4,details,boardgamepublisher,character,11266,NA,NA,Publisher
2022,4,details,owned,double,4226,0,168364,Num owned
2022,4,details,trading,double,610,0,2508,Num trading
2022,4,details,wanting,double,706,0,2011,Num wanting
2022,4,details,wishing,double,1797,0,19325,Num wishing
2022,4,ratings,num,double,21831,0,21830,Game number
2022,4,ratings,id,double,21831,1,350992,Game ID
2022,4,ratings,name,character,21432,'65: Squad-Level Combat in the Jungles of Vietnam,聖杯サクセション (Throne and the Grail),Game name
2022,4,ratings,year,double,188,0,3500,Game year
2022,4,ratings,rank,double,21831,1,21831,Game rank
2022,4,ratings,average,double,631,1.04,9.57,Average rating
2022,4,ratings,bayes_average,double,1927,0,8.511,Bayes average rating
2022,4,ratings,users_rated,double,3109,30,108975,Users rated
2022,4,ratings,url,character,21831,/boardgame/1/die-macher,/boardgame/99992/kill-shot,Game url
2022,4,ratings,thumbnail,character,21817,NA,NA,Game thumbnail
2022,5,breed_rank,Breed,character,195,Affenpinschers,Yorkshire Terriers,NA
2022,5,breed_rank,2013 Rank,double,177,NA,NA,NA
2022,5,breed_rank,2014 Rank,double,177,NA,NA,NA
2022,5,breed_rank,2015 Rank,double,177,NA,NA,NA
2022,5,breed_rank,2016 Rank,double,177,NA,NA,NA
2022,5,breed_rank,2017 Rank,double,177,NA,NA,NA
