Year,Sex,Name,Number,Rank
2022,Boy,Culla,NA,NA
2022,Boy,Cullan,NA,NA
2022,Boy,Cumhea,NA,NA
2022,Boy,Curragh,NA,NA
2022,Boy,Curtis,3,414
2022,Boy,Cyrus,NA,NA
2022,Boy,Dabhan,NA,NA
2022,Boy,Daibhan,NA,NA
2022,Boy,Daibhin,NA,NA
2022,Boy,Daimhin,NA,NA
2022,Boy,Daire,50,53
2022,Boy,Daithi,61,34
2022,Boy,Dakoda-Roy,NA,NA
2022,Boy,Daksh,NA,NA
2022,Boy,Dale,NA,NA
2022,Boy,Dalton,NA,NA
2022,Boy,Damhan,NA,NA
2022,Boy,Damhnaic,NA,NA
2022,Boy,Damian,NA,NA
2022,Boy,Damien,3,414
2022,Boy,Damon,NA,NA
2022,Boy,Dan,8,234
2022,Boy,Dan-Eddie,NA,NA
2022,Boy,Danann,NA,NA
2022,Boy,Danas,NA,NA
2022,Boy,Dani,NA,NA
2022,Boy,Daniel,90,14
2022,Boy,Danish,NA,NA
2022,Boy,Danniel,NA,NA
2022,Boy,Danny,37,73
2022,Boy,Dante,NA,NA
2022,Boy,Danut,NA,NA
2022,Boy,Danveer,NA,NA
2022,Boy,Dara,27,96
2022,Boy,Darach,NA,NA
2022,Boy,Daragh,NA,NA
2022,Boy,Darah,NA,NA
2022,Boy,Daran,NA,NA
2022,Boy,Darby,NA,NA
2022,Boy,Darius,NA,NA
2022,Boy,Darragh,67,26
2022,Boy,Darragh-James,NA,NA
2022,Boy,Darraigh,NA,NA
2022,Boy,Darren,NA,NA
2022,Boy,Dasan,NA,NA
2022,Boy,Daud,NA,NA
2022,Boy,Davi,NA,NA
2022,Boy,David,30,88
2022,Boy,David-Jason,NA,NA
2022,Boy,Davog,NA,NA
2022,Boy,Davyn,NA,NA
2022,Boy,Dawid,3,414
2022,Boy,Dawson,14,156
2022,Boy,Daxon,NA,NA
2022,Boy,Deacon,NA,NA
2022,Boy,Deagan,NA,NA
2022,Boy,Deaghlan,NA,NA
2022,Boy,Deaglan,NA,NA
2022,Boy,Dean,3,414
2022,Boy,Declan,8,234
2022,Boy,Deepansh,NA,NA
2022,Boy,Delmar,NA,NA
2022,Boy,Demir,NA,NA
2022,Boy,Denis,5,311
2022,Boy,Denni,NA,NA
2022,Boy,Dennie,NA,NA
2022,Boy,Dennis,NA,NA
2022,Boy,Denver,3,414
2022,Boy,Denzel,NA,NA
2022,Boy,Dera,NA,NA
2022,Boy,Dermot,NA,NA
2022,Boy,Dermott,NA,NA
2022,Boy,Derson,NA,NA
2022,Boy,Desmond,NA,NA
2022,Boy,Dessie,NA,NA
2022,Boy,Dev,NA,NA
2022,Boy,Devin,NA,NA
2022,Boy,Devon,NA,NA
2022,Boy,Devynn,NA,NA
2022,Boy,Dexter,NA,NA
2022,Boy,Diarmuid,5,311
2022,Boy,Diarmuida,NA,NA
2022,Boy,Diaval,NA,NA
2022,Boy,Diego,NA,NA
2022,Boy,Dilanas,3,414
2022,Boy,Dion,NA,NA
2022,Boy,Divyansh,NA,NA
2022,Boy,Dixon,NA,NA
2022,Boy,Domas,NA,NA
2022,Boy,Domhnall,3,414
2022,Boy,Dominic,13,163
2022,Boy,Dominik,4,352
2022,Boy,Dominykas,NA,NA
2022,Boy,Donagh,NA,NA
2022,Boy,Donal,8,234
2022,Boy,Donald,NA,NA
2022,Boy,Donnacha,18,138
2022,Boy,Donnachadh,NA,NA
2022,Boy,Donnchadh,NA,NA
2022,Boy,Donnie,NA,NA
2022,Boy,Donnla,NA,NA
2022,Boy,Dorian,4,352
2022,Boy,Dougie,NA,NA
2022,Boy,Douglas,NA,NA
2022,Boy,Dovydas,NA,NA
2022,Boy,Drake,NA,NA
2022,Boy,Dre,NA,NA
2022,Boy,Drew,3,414
2022,Boy,Drex,NA,NA
2022,Boy,Dru,NA,NA
2022,Boy,Dubhaltach,NA,NA
2022,Boy,Duke,NA,NA
2022,Boy,Dwayne,NA,NA
2022,Boy,Dylan,22,115
2022,Boy,Dzeikobas,NA,NA
2022,Boy,Eamon,3,414
2022,Boy,Eamonn,4,352
2022,Boy,Eaney,NA,NA
2022,Boy,Eanna,5,311
2022,Boy,Easton,NA,NA
2022,Boy,Ebunoluwa,NA,NA
2022,Boy,Eddie,11,192
2022,Boy,Eddison,NA,NA
2022,Boy,Eddy,NA,NA
2022,Boy,Eden,4,352
2022,Boy,Edison,NA,NA
2022,Boy,Edoardo,NA,NA
2022,Boy,Edric,NA,NA
2022,Boy,Eduard,NA,NA
2022,Boy,Edvards,NA,NA
2022,Boy,Edvinas,NA,NA
2022,Boy,Edward,20,125
2022,Boy,Egan,NA,NA
2022,Boy,Ehab,NA,NA
2022,Boy,Eibhear,NA,NA
2022,Boy,Eidan,NA,NA
2022,Boy,Eidi,NA,NA
2022,Boy,Eimead,NA,NA
2022,Boy,Eimhin,NA,NA
2022,Boy,Eitan,NA,NA
2022,Boy,Elajus,NA,NA
2022,Boy,Eli,39,67
2022,Boy,Elian,NA,NA
2022,Boy,Elias,11,192
2022,Boy,Elijah,50,53
2022,Boy,Elis,NA,NA
2022,Boy,Elliot,12,177
2022,Boy,Elliott,8,234
2022,Boy,Elliott-Jacob,NA,NA
2022,Boy,Ellis,11,192
2022,Boy,Elton,NA,NA
2022,Boy,Elvin,NA,NA
2022,Boy,Emiko,NA,NA
2022,Boy,Emil,NA,NA
2022,Boy,Emilijus,NA,NA
2022,Boy,Emmet,3,414
2022,Boy,Emmett,8,234
2022,Boy,Emory,NA,NA
2022,Boy,Emre,NA,NA
2022,Boy,Emyr,NA,NA
2022,Boy,Enda,12,177
2022,Boy,Eneko,NA,NA
2022,Boy,Enoh,NA,NA
2022,Boy,Enzo,14,156
2022,Boy,Eoghainn,NA,NA
2022,Boy,Eoghan,22,115
2022,Boy,Eoin,45,61
2022,Boy,Eolann,3,414
2022,Boy,Eric,9,221
2022,Boy,Erick,NA,NA
2022,Boy,Erik,5,311
2022,Boy,Erikas,NA,NA
2022,Boy,Ernie,3,414
2022,Boy,Erroll,NA,NA
2022,Boy,Eryk,NA,NA
2022,Boy,Ethan,69,25
2022,Boy,Euan,4,352
2022,Boy,Eugene,NA,NA
2022,Boy,Eunan,NA,NA
2022,Boy,Evaan,NA,NA
2022,Boy,Evan,14,156
2022,Boy,Evanas,NA,NA
2022,Boy,Evenezer,NA,NA
2022,Boy,Everett,NA,NA
2022,Boy,Everson,NA,NA
2022,Boy,Evin,NA,NA
2022,Boy,Evryn,NA,NA
2022,Boy,Ewan,NA,NA
2022,Boy,Eyad,NA,NA
2022,Boy,Ezekel,NA,NA
2022,Boy,Ezekiel,6,285
2022,Boy,Ezesinachi,NA,NA
2022,Boy,Ezra,60,35
2022,Boy,Faaiq,NA,NA
2022,Boy,Fabian,NA,NA
2022,Boy,Faelan,NA,NA
2022,Boy,Faolan,8,234
2022,Boy,Fawkes,NA,NA
2022,Boy,Fazza,NA,NA
2022,Boy,Fearghal,3,414
2022,Boy,Feidhlim,NA,NA
2022,Boy,Feildlim,NA,NA
2022,Boy,Feilim,NA,NA
2022,Boy,Felix,13,163
2022,Boy,Feras,NA,NA
2022,Boy,Ferdia,NA,NA
2022,Boy,Ferghal,NA,NA
2022,Boy,Fergheal,NA,NA
2022,Boy,Fergus,NA,NA
2022,Boy,Ferran,NA,NA
2022,Boy,Ferris,NA,NA
2022,Boy,Fiach,NA,NA
2022,Boy,Fiachra,22,115
2022,Boy,Fianan,NA,NA
2022,Boy,Filip,4,352
2022,Boy,Fin,NA,NA
2022,Boy,Finan,NA,NA
2022,Boy,Finbar,5,311
2022,Boy,Finbarr,NA,NA
2022,Boy,Finlay,14,156
2022,Boy,Finlay-James,NA,NA
2022,Boy,Finley,20,125
2022,Boy,Finn,98,12
2022,Boy,Finnbar,NA,NA
2022,Boy,Finnian,NA,NA
2022,Boy,Finnlae,NA,NA
2022,Boy,Fintan,6,285
2022,Boy,Finton,NA,NA
2022,Boy,Fionan,NA,NA
2022,Boy,Fionn,51,51
2022,Boy,Fionnalaigh,NA,NA
2022,Boy,Fionnan,3,414
2022,Boy,Fionnbar,NA,NA
2022,Boy,Fionnbarr,NA,NA
2022,Boy,Fionnbharr,3,414
2022,Boy,Fionnian,NA,NA
2022,Boy,Fionntan,9,221
2022,Boy,Fiontan,NA,NA
2022,Boy,Fitzwilliam,NA,NA
2022,Boy,Flavius,NA,NA
2022,Boy,Fletcher,NA,NA
2022,Boy,Flynn,14,156
2022,Boy,Ford,NA,NA
2022,Boy,Forest,NA,NA
2022,Boy,Foy,NA,NA
2022,Boy,Francis,4,352
2022,Boy,Francisco,NA,NA
2022,Boy,Franciszek,4,352
2022,Boy,Franco,NA,NA
2022,Boy,Franek,NA,NA
2022,Boy,Frank,7,264
2022,Boy,Franki,NA,NA
2022,Boy,Frankie,22,115
2022,Boy,Frankie-Ray,NA,NA
2022,Boy,Franklyn,NA,NA
2022,Boy,Fraser,3,414
2022,Boy,Fred,NA,NA
2022,Boy,Freddie,81,17
2022,Boy,Freddie-Francis,NA,NA
2022,Boy,Freddy,8,234
2022,Boy,Frederick,12,177
2022,Boy,Fredy,NA,NA
2022,Boy,Fynn,NA,NA
2022,Boy,Gabriel,16,147
2022,Boy,Gabriels,NA,NA
2022,Boy,Gamal,NA,NA
2022,Boy,Gareth,NA,NA
2022,Boy,Gary,4,352
2022,Boy,Gassim,NA,NA
2022,Boy,Gaurav,NA,NA
2022,Boy,Geard,NA,NA
2022,Boy,Gearoid,NA,NA
2022,Boy,Gene,NA,NA
2022,Boy,George,59,38
2022,Boy,George-Alfie,NA,NA
2022,Boy,Georgi,NA,NA
2022,Boy,Georgie,NA,NA
2022,Boy,Geovany,NA,NA
2022,Boy,Gerald,NA,NA
2022,Boy,Gerard,6,285
2022,Boy,Gerry,NA,NA
2022,Boy,Ghassan,NA,NA
2022,Boy,Ghyth,NA,NA
2022,Boy,Gideon,NA,NA
2022,Boy,Gilang,NA,NA
2022,Boy,Gio,NA,NA
2022,Boy,Glenn,NA,NA
2022,Boy,Grady,NA,NA
2022,Boy,Granth,NA,NA
2022,Boy,Gray,NA,NA
2022,Boy,Grayson,9,221
2022,Boy,Great,NA,NA
2022,Boy,Greg,NA,NA
2022,Boy,Grey,NA,NA
2022,Boy,Guidon,NA,NA
2022,Boy,Gurjazz,NA,NA
2022,Boy,Gustaw,NA,NA
2022,Boy,Guthrie,NA,NA
2022,Boy,Hadi,NA,NA
2022,Boy,Hadley,NA,NA
2022,Boy,Haller,NA,NA
2022,Boy,Hamish,NA,NA
2022,Boy,Hamza,NA,NA
2022,Boy,Hanan,NA,NA
2022,Boy,Harbour,NA,NA
2022,Boy,Harlan,NA,NA
2022,Boy,Harley,8,234
2022,Boy,Harley-Rowan,NA,NA
2022,Boy,Haroldas,NA,NA
2022,Boy,Harper,NA,NA
2022,Boy,Harris,NA,NA
2022,Boy,Harrison,29,89
2022,Boy,Harry,118,8
2022,Boy,Harun,NA,NA
2022,Boy,Harvey,12,177
2022,Boy,Hashim,NA,NA
2022,Boy,Hayden,7,264
2022,Boy,Hayes,NA,NA
2022,Boy,Hector,NA,NA
2022,Boy,Hendrix,3,414
2022,Boy,Henley,NA,NA
2022,Boy,Henry,57,40
2022,Boy,Henry-Archie,NA,NA
2022,Boy,Henry-James,NA,NA
2022,Boy,Herbie,NA,NA
2022,Boy,Hershel,NA,NA
2022,Boy,Houston,NA,NA
2022,Boy,Hubert,NA,NA
2022,Boy,Hudson,28,91
2022,Boy,Hudson-Dee,NA,NA
2022,Boy,Hudsyn,NA,NA
2022,Boy,Hugh,16,147
2022,Boy,Hugo,29,89
2022,Boy,Humphrey,NA,NA
2022,Boy,Hunter,38,71
2022,Boy,Hunter-Roy,NA,NA
2022,Boy,Hussein,NA,NA
2022,Boy,Huzaifa,NA,NA
2022,Boy,Iacov,NA,NA
2022,Boy,Iakovos,NA,NA
2022,Boy,Ian,3,414
2022,Boy,Iarfhlaith,NA,NA
2022,Boy,Iarla,4,352
2022,Boy,Iarlaith,7,264
2022,Boy,Ibrahim,NA,NA
2022,Boy,Iggy,NA,NA
2022,Boy,Ignacy,NA,NA
2022,Boy,Igor,NA,NA
2022,Boy,Indi,NA,NA
2022,Boy,Indy,NA,NA
2022,Boy,Ion,NA,NA
2022,Boy,Ionatan,NA,NA
2022,Boy,Iosif,3,414
2022,Boy,Iosua,NA,NA
2022,Boy,Irah,NA,NA
2022,Boy,Isa,NA,NA
2022,Boy,Isaac,57,40
2022,Boy,Isac,NA,NA
2022,Boy,Isaiah,3,414
2022,Boy,Isal,NA,NA
2022,Boy,Ishka,NA,NA
2022,Boy,Issac,3,414
2022,Boy,Isus,NA,NA
2022,Boy,Ivan,6,285
2022,Boy,Iyad,NA,NA
2022,Boy,Iyanna,NA,NA
2022,Boy,Izaac,NA,NA
2022,Boy,Izahaak,NA,NA
2022,Boy,Jac,NA,NA
2022,Boy,Jace,8,234
2022,Boy,Jachike,NA,NA
2022,Boy,Jack,169,2
2022,Boy,Jackson,19,131
2022,Boy,Jackson-Jacob,NA,NA
2022,Boy,Jacob,79,19
2022,Boy,Jacob-James,NA,NA
2022,Boy,Jacobi,NA,NA
2022,Boy,Jacques,NA,NA
2022,Boy,Jad,NA,NA
2022,Boy,Jaden,NA,NA
2022,Boy,Jadon,NA,NA
2022,Boy,Jagger,NA,NA
2022,Boy,Jahnoah,NA,NA
2022,Boy,Jai,NA,NA
2022,Boy,Jaiden,4,352
2022,Boy,Jaivik,NA,NA
2022,Boy,Jake,55,44
2022,Boy,Jakob,3,414
2022,Boy,Jakub,6,285
2022,Boy,James,175,1
2022,Boy,James-Michael,NA,NA
2022,Boy,James-Patrick,NA,NA
2022,Boy,James-Ray,NA,NA
2022,Boy,Jamesie,NA,NA
2022,Boy,Jameson,NA,NA
2022,Boy,Jamie,48,57
2022,Boy,Jamieog,NA,NA
2022,Boy,Jan,4,352
2022,Boy,Janav,NA,NA
2022,Boy,Jarlath,3,414
2022,Boy,Jason,7,264
2022,Boy,Jasper,13,163
2022,Boy,Jax,18,138
2022,Boy,Jaxon,41,66
2022,Boy,Jaxson,5,311
2022,Boy,Jaxton,NA,NA
2022,Boy,Jaxx,4,352
2022,Boy,Jaxxon,NA,NA
2022,Boy,Jay,12,177
2022,Boy,Jayce,5,311
2022,Boy,Jayden,23,109
2022,Boy,Jaymie,NA,NA
2022,Boy,Jaziel,NA,NA
2022,Boy,Jed,NA,NA
2022,Boy,Jeffson,NA,NA
2022,Boy,Jejonico,NA,NA
2022,Boy,Jelovme,NA,NA
2022,Boy,Jem,NA,NA
2022,Boy,Jensen,9,221
2022,Boy,Jenson,13,163
2022,Boy,Jeremy,NA,NA
2022,Boy,Jesse,20,125
2022,Boy,Jethro,NA,NA
2022,Boy,Jett,NA,NA
2022,Boy,Jhett,NA,NA
2022,Boy,Jim,NA,NA
2022,Boy,Jimmy,3,414
2022,Boy,Jivko,NA,NA
2022,Boy,Joaquim,NA,NA
2022,Boy,Joash,NA,NA
2022,Boy,Jocko,NA,NA
2022,Boy,Joden,NA,NA
2022,Boy,Joe,7,264
2022,Boy,Joel,23,109
2022,Boy,Joey,18,138
2022,Boy,Johannes,NA,NA
2022,Boy,John,34,79
2022,Boy,John-Charles,NA,NA
2022,Boy,John-Daniel,NA,NA
2022,Boy,John-Joseph,NA,NA
2022,Boy,Johnathon,NA,NA
2022,Boy,Johnnie,NA,NA
2022,Boy,Johnny,5,311
2022,Boy,Johnpaul,NA,NA
2022,Boy,Jon,NA,NA
2022,Boy,Jonah,62,31
2022,Boy,Jonah-John,NA,NA
2022,Boy,Jonas,NA,NA
2022,Boy,Jonathan,10,207
2022,Boy,Jonjo,NA,NA
2022,Boy,Jonny,NA,NA
2022,Boy,Jordan,8,234
2022,Boy,Jordi,NA,NA
2022,Boy,Joseph,52,48
2022,Boy,Joseph-Jordan,NA,NA
2022,Boy,Josh,8,234
2022,Boy,Joshie,NA,NA
2022,Boy,Joshua,63,29
2022,Boy,Josiah,8,234
2022,Boy,Jovi-James,NA,NA
2022,Boy,Jozef,NA,NA
2022,Boy,Judah,6,285
2022,Boy,Jude,77,20
2022,Boy,Jumaa,NA,NA
2022,Boy,Juney,NA,NA
2022,Boy,Junior,3,414
2022,Boy,Justin,NA,NA
2022,Boy,Kacesynn,NA,NA
2022,Boy,Kacper,NA,NA
2022,Boy,Kade,4,352
2022,Boy,Kaden,NA,NA
2022,Boy,Kaeden,NA,NA
2022,Boy,Kaelan,NA,NA
2022,Boy,Kaellan,NA,NA
2022,Boy,Kai,39,67
2022,Boy,Kai-El,NA,NA
2022,Boy,Kai-James,NA,NA
2022,Boy,Kaidan,NA,NA
2022,Boy,Kaiden,10,207
2022,Boy,Kaiden-James,NA,NA
2022,Boy,Kailer,NA,NA
2022,Boy,Kailo,NA,NA
2022,Boy,Kairo,3,414
2022,Boy,Kaison,NA,NA
2022,Boy,Kaius,NA,NA
2022,Boy,Kaiyon,NA,NA
2022,Boy,Kaizyen,NA,NA
2022,Boy,Kajus,NA,NA
2022,Boy,Kaleb,4,352
2022,Boy,Kaleo,NA,NA
2022,Boy,Kaloyan,NA,NA
2022,Boy,Kalvin,NA,NA
2022,Boy,Kamsiriochi,NA,NA
2022,Boy,Kanan,NA,NA
2022,Boy,Kane,4,352
2022,Boy,Kaobichukwume,NA,NA
2022,Boy,Kaolin,NA,NA
2022,Boy,Karam,NA,NA
2022,Boy,Kareem,NA,NA
2022,Boy,Karim,NA,NA
2022,Boy,Karl,3,414
2022,Boy,Karsyn,NA,NA
2022,Boy,Karter,NA,NA
2022,Boy,Kasey,NA,NA
2022,Boy,Kason,NA,NA
2022,Boy,Kay,NA,NA
2022,Boy,Kayah,NA,NA
2022,Boy,Kayce,3,414
2022,Boy,Kaydan,NA,NA
2022,Boy,Kayde,NA,NA
2022,Boy,Kayden,14,156
2022,Boy,Kayden-Lee,NA,NA
2022,Boy,Kaylum,NA,NA
2022,Boy,Kayson,NA,NA
2022,Boy,Keagan,NA,NA
2022,Boy,Kealan,NA,NA
2022,Boy,Keane,NA,NA
2022,Boy,Keano-Ayan,NA,NA
2022,Boy,Keaton,NA,NA
2022,Boy,Keegan,5,311
2022,Boy,Keelan,NA,NA
2022,Boy,Keevan,NA,NA
2022,Boy,Keigan,NA,NA
2022,Boy,Keith,NA,NA
2022,Boy,Kenan,NA,NA
2022,Boy,Kenneth,NA,NA
2022,Boy,Kennie,NA,NA
2022,Boy,Kent,3,414
2022,Boy,Kentt,NA,NA
2022,Boy,Keon,NA,NA
2022,Boy,Kerr,NA,NA
2022,Boy,Kevin,10,207
2022,Boy,Kewin,NA,NA
2022,Boy,Khaled,NA,NA
2022,Boy,Khiano,NA,NA
2022,Boy,Khyentse,NA,NA
2022,Boy,Kian,8,234
2022,Boy,Kianan,NA,NA
2022,Boy,Kieran,3,414
2022,Boy,Kieran-Conor,NA,NA
2022,Boy,Kieron,NA,NA
2022,Boy,Kilian,NA,NA
2022,Boy,Killian,11,192
2022,Boy,Killian-Daniel,NA,NA
2022,Boy,King,NA,NA
2022,Boy,Kingsley,4,352
2022,Boy,Kinley,NA,NA
2022,Boy,Kirby,NA,NA
2022,Boy,Kiril,NA,NA
2022,Boy,Kirk,NA,NA
2022,Boy,Kit,NA,NA
2022,Boy,Kitt,NA,NA
2022,Boy,Kiyan,NA,NA
2022,Boy,Kj,NA,NA
2022,Boy,Knox,NA,NA
2022,Boy,Koa,6,285
2022,Boy,Koah,NA,NA
2022,Boy,Koban,NA,NA
2022,Boy,Kobe,5,311
2022,Boy,Kobi,5,311
2022,Boy,Kobie,5,311
2022,Boy,Koby,3,414
2022,Boy,Kobyn,NA,NA
2022,Boy,Koda,3,414
2022,Boy,Kodi,NA,NA
2022,Boy,Kodie,4,352
2022,Boy,Kody,NA,NA
2022,Boy,Kody-Lee,NA,NA
2022,Boy,Koen,NA,NA
2022,Boy,Kohen,NA,NA
2022,Boy,Kolbie,NA,NA
2022,Boy,Kolby,NA,NA
2022,Boy,Kole,NA,NA
2022,Boy,Kolten,NA,NA
2022,Boy,Kolton,NA,NA
2022,Boy,Konan,NA,NA
2022,Boy,Korey,NA,NA
2022,Boy,Korie,NA,NA
2022,Boy,Kory,NA,NA
2022,Boy,Koss,NA,NA
2022,Boy,Kostas,NA,NA
2022,Boy,Kriansh,NA,NA
2022,Boy,Krishan,NA,NA
2022,Boy,Krishang,NA,NA
2022,Boy,Kristers,NA,NA
2022,Boy,Kristiyan,NA,NA
2022,Boy,Kruize,NA,NA
2022,Boy,Kruz,NA,NA
2022,Boy,Kruze,3,414
2022,Boy,Krzysztof,NA,NA
2022,Boy,Kuba,NA,NA
2022,Boy,Kye,NA,NA
2022,Boy,Kyle,5,311
2022,Boy,Kylen,NA,NA
2022,Boy,Kylian,NA,NA
2022,Boy,Kylo,NA,NA
2022,Boy,Kyon,NA,NA
2022,Boy,Kyran,NA,NA
2022,Boy,Kyreece,NA,NA
2022,Boy,Kyrin,NA,NA
2022,Boy,Kyrin-Sean,NA,NA
2022,Boy,Kyro,NA,NA
2022,Boy,Kyron,3,414
2022,Boy,Kyson,NA,NA
2022,Boy,Lachlan,4,352
2022,Boy,Lachlann,NA,NA
2022,Boy,Lake,NA,NA
2022,Boy,Lakshya,NA,NA
2022,Boy,Lando,NA,NA
2022,Boy,Laochra,6,285
2022,Boy,Larkyn,NA,NA
2022,Boy,Larry,NA,NA
2022,Boy,Larson,NA,NA
2022,Boy,Laughlin,NA,NA
2022,Boy,Lawrence,NA,NA
2022,Boy,Lawson,NA,NA
2022,Boy,Layne,NA,NA
2022,Boy,Layton,4,352
2022,Boy,Ledger,NA,NA
2022,Boy,Leighton,NA,NA
2022,Boy,Lennie,5,311
2022,Boy,Lennon,3,414
2022,Boy,Lennox,6,285
2022,Boy,Lenny,NA,NA
2022,Boy,Leo,106,11
2022,Boy,Leo-Og,NA,NA
2022,Boy,Leon,12,177
2022,Boy,Leonardo,5,311
2022,Boy,Leroy,NA,NA
2022,Boy,Levi,28,91
2022,Boy,Lewin,NA,NA
2022,Boy,Lewis,11,192
2022,Boy,Lex,NA,NA
2022,Boy,Li,NA,NA
2022,Boy,Liam,43,62
2022,Boy,Lian,NA,NA
2022,Boy,Liev,NA,NA
2022,Boy,Lilu,NA,NA
2022,Boy,Lincoln,8,234
2022,Boy,Linilson,NA,NA
2022,Boy,Lionel,NA,NA
2022,Boy,Lir,NA,NA
2022,Boy,Liron,NA,NA
2022,Boy,Lochlainn,9,221
2022,Boy,Lochlainn-Padraig,NA,NA
2022,Boy,Lochlan,13,163
2022,Boy,Lochlann,5,311
2022,Boy,Logan,57,40
2022,Boy,Loghan,NA,NA
2022,Boy,Loginho,NA,NA
2022,Boy,Lohen,NA,NA
2022,Boy,Loki,NA,NA
2022,Boy,Lonan,NA,NA
2022,Boy,Lorcan,50,53
2022,Boy,Lorcan-James,NA,NA
2022,Boy,Lorenzo,4,352
2022,Boy,Lorenzo-Lewis,NA,NA
2022,Boy,Loughlin,NA,NA
2022,Boy,Louie,26,98
2022,Boy,Louis,17,142
2022,Boy,Lowen,NA,NA
2022,Boy,Lu,NA,NA
2022,Boy,Luaigh,NA,NA
2022,Boy,Luan,15,154
2022,Boy,Luc,NA,NA
2022,Boy,Luca,83,16
2022,Boy,Lucah,NA,NA
2022,Boy,Lucano,NA,NA
2022,Boy,Lucas,48,57
2022,Boy,Lucatony,NA,NA
2022,Boy,Lucca,NA,NA
2022,Boy,Luchezar,NA,NA
2022,Boy,Lucian,NA,NA
2022,Boy,Lucito,NA,NA
2022,Boy,Lucius,NA,NA
2022,Boy,Lugh,NA,NA
2022,Boy,Lughaidh,NA,NA
2022,Boy,Lughan,NA,NA
2022,Boy,Lui,NA,NA
2022,Boy,Luis,NA,NA
2022,Boy,Luka,6,285
2022,Boy,Luka-Sean,NA,NA
2022,Boy,Lukas,7,264
2022,Boy,Lukas-James,NA,NA
2022,Boy,Luke,74,21
2022,Boy,Lux,NA,NA
2022,Boy,Lyle,4,352
2022,Boy,Lynden,NA,NA
2022,Boy,Mac,3,414
2022,Boy,Mack,NA,NA
2022,Boy,Mackston,NA,NA
2022,Boy,Madden,NA,NA
2022,Boy,Maddox,7,264
2022,Boy,Madon,NA,NA
2022,Boy,Maelechlainn,NA,NA
2022,Boy,Magnus,NA,NA
2022,Boy,Mahir,NA,NA
2022,Boy,Mahmoud,NA,NA
2022,Boy,Mairtin,3,414
2022,Boy,Maitiu,3,414
2022,Boy,Majus,NA,NA
2022,Boy,Maksymilian,4,352
2022,Boy,Malachi,NA,NA
2022,Boy,Malachy,8,234
2022,Boy,Malek,NA,NA
2022,Boy,Manbucar,NA,NA
2022,Boy,Mano,NA,NA
2022,Boy,Manuel,NA,NA
2022,Boy,Marc,NA,NA
2022,Boy,Marcel,NA,NA
2022,Boy,Marceli,NA,NA
2022,Boy,Marco,5,311
2022,Boy,Marcus,5,311
2022,Boy,Marek,NA,NA
2022,Boy,Mario,NA,NA
2022,Boy,Marius,NA,NA
2022,Boy,Mark,10,207
2022,Boy,Mark-Caolan,NA,NA
2022,Boy,Markas,NA,NA
2022,Boy,Marley,4,352
2022,Boy,Marli,NA,NA
2022,Boy,Marlo,NA,NA
2022,Boy,Marshall,3,414
2022,Boy,Martin,9,221
2022,Boy,Martynas,NA,NA
2022,Boy,Marwaan,NA,NA
2022,Boy,Mason,54,46
2022,Boy,Mason-Zayn,NA,NA
2022,Boy,Masud,NA,NA
2022,Boy,Masyn,NA,NA
2022,Boy,Mateo,7,264
2022,Boy,Mateusz,NA,NA
2022,Boy,Matey,NA,NA
2022,Boy,Matheus,3,414
2022,Boy,Matt,NA,NA
2022,Boy,Matteo,4,352
2022,Boy,Mattheo,NA,NA
2022,Boy,Matthew,62,31
2022,Boy,Matthias,4,352
2022,Boy,Maui,NA,NA
2022,Boy,Mauricio,NA,NA
2022,Boy,Maverick,4,352
2022,Boy,Max,55,44
2022,Boy,Maxi,NA,NA
2022,Boy,Maxie,NA,NA
2022,Boy,Maximilian,3,414
2022,Boy,Maximillian,NA,NA
2022,Boy,Maximus,NA,NA
2022,Boy,Maxwell,3,414
2022,Boy,Maxx,NA,NA
2022,Boy,Mayson,NA,NA
2022,Boy,Mazen,NA,NA
2022,Boy,Mazin,NA,NA
2022,Boy,Mehmed,NA,NA
2022,Boy,Melville,NA,NA
2022,Boy,Memphis-Cub,NA,NA
2022,Boy,Mervyn,NA,NA
2022,Boy,Micah,20,125
2022,Boy,Michael,60,35
2022,Boy,Michael-Kai,NA,NA
2022,Boy,Michal,NA,NA
2022,Boy,Michał,NA,NA
2022,Boy,Micheal,8,234
2022,Boy,Mihael,NA,NA
2022,Boy,Mihail,NA,NA
2022,Boy,Mihaly,NA,NA
2022,Boy,Mikaeel,NA,NA
2022,Boy,Mikael,NA,NA
2022,Boy,Mikaelis,NA,NA
2022,Boy,Mike,NA,NA
2022,Boy,Mikey,NA,NA
2022,Boy,Mikhael,NA,NA
2022,Boy,Mikhayel,NA,NA
2022,Boy,Mikiyas,NA,NA
2022,Boy,Mikolaj,NA,NA
2022,Boy,Milan,4,352
2022,Boy,Milcho,NA,NA
2022,Boy,Miles,10,207
2022,Boy,Millar,NA,NA
2022,Boy,Miller,NA,NA
2022,Boy,Millien,NA,NA
2022,Boy,Milo,6,285
2022,Boy,Mincho,NA,NA
2022,Boy,Miroslav,NA,NA
2022,Boy,Mochara,NA,NA
2022,Boy,Mogtaba,NA,NA
2022,Boy,Mohamad,NA,NA
2022,Boy,Mohamed,6,285
2022,Boy,Mohammad,4,352
2022,Boy,Mohammed,3,414
2022,Boy,Moise,3,414
2022,Boy,Montaigne,NA,NA
2022,Boy,Montgomery,NA,NA
2022,Boy,Monty,NA,NA
