details_url,name,website,year_501c3,year_fiscal_sponsor,n_sponsored,fiscal_sponsorship_fee_description,eligibility_criteria,project_types,services,fiscal_sponsorship_model,description
https://fiscalsponsordirectory.org/?page_id=8815,ioby,ioby.org,2009,2009,250,5%,Aligned mission values,"Arts and culture|Children, youth and families|Disaster relief|Economic development|Education|Environment/sustainable growth|Faith-based/religious|Festivals and events|Health/nutrition|Housing|Mental health|People or communities of color/minorities|Political advocacy/social justice|Social services|Transportation|Veterans|Women|Youth development|Other","Organizational development|Tax reporting|Other: ioby is a mission-driven organization designed to help residents step into civic life. We know that lack of funding is a barrier to civic participation so ioby offers fundraising coaching, a crowdfunding platform and fiscal sponsorship as needed.","Model C, Preapproved Grant Relationship","ioby stands for “in our backyards,” but it also stands for taking care of each other, for civic participation, and for trusting neighbors to know what’s best for the neighborhood. ioby gives local leaders the ability to crowdfund the resources they need to build real, lasting change from the ground up. Our crowdfunding platform helps connect local leaders with support and funding from their communities to make neighborhoods more sustainable, healthier, greener, more livable, and more fun. We coach residents in crowdfunding, offer fiscal sponsorship if needed, all to power offline change."
https://fiscalsponsordirectory.org/?page_id=830,Jewish Creativity International,www.jewishcreativity.org,1992,1995,75,"5% of every incoming donation. To be eligible, projects must fall within the CJCC’s mission of advancing Jewish or Israeli culture, or using the arts and culture as a medium for Jewish education or Jewish community.",Aligned mission/values,Arts and culture|Festivals and events|Other: Media,Other: Advice on project strategy and management; networking with artistic and organizational resources.,NA,"Jewish Creativity International, founded as the Center for Jewish Culture and Creativity, advances Jewish culture through the fiscal sponsorship of independent projects in Jewish and Israeli arts, culture and media. It receives and administers the funds donated to those independent projects. Founded in 1990 by John and Ruth Rauch, Jewish Creativity International, has always taken an especial interest in the cultural life of Israel as part of its mission of service to creative artists. It extends fiscal sponsorship to projects that align with its mission of furthering artistic and cultural creativity, as distinct from primarily religious, educational or social-welfare activities."
https://fiscalsponsordirectory.org/?page_id=6730,Jumpstart Labs,jumpstartlabs.org,2009,2009,20,5%-7%,Aligned mission values|Type of service,"Arts and culture|Children, youth and families|Drug treatment Economic development|Education|Environment/sustainable growth|Faith-based/religious|Health/nutrition|Housing International development|Mental health|People or communities of color/minorities|Political advocacy/social justice|Social services|Transportation|Women|Youth development|Other: Civic engagement, collective impact, community building, creative philanthropy, systems change",Organizational development|Tax reporting,"Model A, Direct Project|Model C, Preapproved Grant Relationship","Jumpstart is a philanthropic research & design lab based in Los Angeles. Jumpstart’s unique combination of original research, crafted convenings, strategic thinking and direct support enables creative change-makers — philanthropists and institutional leaders alike — to realize their own visions and advance the common good. Our fiscal sponsorship program is designed to provide a simple solution to forming a new charitable project. The idea is to lower the cost of market entry, speed time to action, and provide basic management skills to project leaders who hope to grow their initiative into a 501(c)(3)."
https://fiscalsponsordirectory.org/?page_id=6310,"Kidz Success, Inc.",www.kidzsuccess.org,2004,2018,1,,Aligned mission values|Type of service,"Children, youth and families|Drug treatment|Education|Housing|Mental health|People or communities of color/minorities|Social services|Women|Youth Development","Bookkeeping/accounting|Payroll|Other: Administrative support, operations support","Model A, Direct Project|Model C, Preapproved Grant Relationship",
https://fiscalsponsordirectory.org/?page_id=517,KlezCalifornia,klezcalifornia.org,2003,2005,5,"Fee: Our fee is 10% of income plus $100 setup fee for Model A, 7% of income plus $100 setup fee for Model C.",Aligned mission/values: Education about Jewish culture or related cultures,Arts and culture|Education|Festivals and events,Bill paying|Bookkeeping/accounting|Organizational development,"Model A, Direct Project|Model C, Preapproved Grant Relationship","KlezCalifornia is a living resource that connects people and communities with Yiddish culture. Programs include Cabarets by the Bay, klezmer workshops and jams, conversation salons for fluent Yiddish speakers, presentations on Yiddish culture to grades K-12 in religious schools and day schools, lesson plans for teachers, presentations for adults, free monthly e-newsletter, fiscal sponsorship services, and more. Extensive resources are at klezcalifornia.org."
https://fiscalsponsordirectory.org/?page_id=1309,Ladies In Transit Holistic Community Development Corporation,www.ladiesintransitholisticcdc.com,2011,2015,32,10% to 20% plus monthly administrative fee,"Aligned mission/values: economic development, transitional programs and events, projects that revitalize the community, educational, religious, charity and community outreach.","Arts and culture|Children, youth and families|Disaster relief|Drug treatment|Economic development|Education|Environment/sustainable growth|Faith-based/religious: nondenomnational|Festivals and events|Health/nutrition: community outreach, health and wellness|Housing|Mental health|People or communities of color/minorities|Political advocacy/social justice|Social services|Women|Youth development",Auditing|Bill paying|Bookkeeping/accounting|Human resource management|Insurance|Organizational development|Receiving property and stock donations|Tax reporting,"Model A, Direct Project","Ladies in Transit Holistic Community Development Corporation is dedicated to identifying nonprofit resources and linking them to the LITHCDC vision, which includes providing programs and services that help others transition from hardship to economic stability, community development, fiscal sponsorship, and implementing LITHCDC community outreach projects. Fiscal sponsorship is an opportunity to help nonprofits serve more communities as a LITHCDC sponsored project."
https://fiscalsponsordirectory.org/?page_id=722,"Land Conservation and Advocacy Trust, Inc.",lcatrust.org,2009,2011,9,"Base 5.5% administrative fee on all donations above $10,000 each calendar year. As the amount raised* over the calendar year increases for your project, the fee is reduced: $0-$10,000: .0%; $10,000-$250,000: 5.5%; $250,000–$500,000: 5.0%; $500,000–$1 million: 4.5%; over $1 million: 4%. *Net funds raised. Credit card and transaction fees will be passed through to the project.","Aligned mission/values: Preserve and/or restore open spaces, natural areas and their resources. Promote smart-growth ideals which aid in conservation efforts. Protect flood plains, wetlands and waterways. Preserve land for scenic/aesthetic value and recreational use; wildlife habitats, corridors and greenways; and fragile ecosystems. Protect and preserve historic buildings, sites, structures and other architecture. Protect lands that being used for farming or pasture so that such uses can continue. Enhance access to public lands and promote the integration of public lands into living communities. Utilize undeveloped urban land for spatial definition of urban areas Contain the threat of urban and suburban sprawl.|Other: Eligibility and Considerations In order to be eligible to apply to LCAT Legal for Fiscal Sponsorship, you must meet the following criteria: Reflect a similar commitment to the goals set forth in LCAT’s mission. The work supported must be for purposes which are legal, further a legitimate tax-exempt purpose, and in no way jeopardize the tax status of LCAT. Meet the requirements outlined in the Review Criteria section of this application. Review Criteria Projects are accepted by LCAT after being reviewed using the following criteria: Relevance and Significance of Project to LCAT’s exempt purpose and mission. Likelihood of Project Completion Does the proposed project have a very high likelihood of being successfully completed and is the project feasible? Budget Is the budget well developed and realistic for the project? Does the proposal budget match the needs of the project? Fundraising Ability Are funds already secured or likely to be secured? Has the project director identified appropriate sources of funding for the project? Are the potential funders appropriate for the project? Demonstrated Ability of Key Project Personnel Do the applicant and the proposed personnel have the ability to successfully complete the proposed project? Lobbying Your project cannot engage any lobbying activities.",Environment/sustainable growth,Bill paying|Bookkeeping/accounting|Legal services|Receiving property and stock donations,"Model A, Direct Project|Model B, Independent Contractor Project|Model E, Supporting Organization|Model F, Technical Assistance","The Land Conservation and Advocacy Trust provides emergency funding and legal support to preserve open spaces, farm land, historic architecture, natural resources, and to promote smart-growth ideals that foster these land conservation values. We work closely with land trusts, other stewardship organizations, and on our own initiative so that we can act quickly when local resources are not available to preserve important land parcels."
https://fiscalsponsordirectory.org/?page_id=2455,The Learners Lab Foundation (TLLF),fiscalsponsorships.org,2015,2015,37,"We have the following fees, all nominal: Fiscal Sponsorship application: fixed rate based on Categories 1-4; program registration: flat rate; admin fee: only one on a sliding scale (we have an Auto-Calc now available in our awardee welcome package; service/other fees: TBD, assessed in real time based on several factors including in-house delivery vs. use of external partners.","Geographic: Nationally, including U.S. territories|Other: Fiscal sponsorships are determined by our ability to assist with compliance and operational needs of the applicant as articulated in the FS application; approvals are determined by the Review Panel & Audit Committee. Category 4: Grant Donation & Processing Fiscal Sponsorships (Model C) have resumed.","Other: We serve all 501cs across all 25+ IRS designations, from the idea stage to 5 years of operation after receiving their IRS determination letter. This includes for-profits transitioning to non-stock 501cs. We were established to connect you with the business assets you require but are either denied access to or unable to access directly on your own.",Auditing|Bill paying|Bookkeeping/accounting|Computer IT|Human resource management|Office space (pending)|Organizational development|Receiving property and stock donations|Other: Lending services (pending),"Model C, Preapproved Grant Relationship|Model F, Technical Assistance","TLLF-TSBC™ has always been the charitable version of the SBA + Depts. of Commerce, Labor, Education & GSA in a 1-woman shop. The work hasn’t changed but its size just went from 1 to 25. Since 1980, the parent LLC sponsored biz development, proposal assistance, small $1 lending, data/IT, asset acquisition, recruiting, job training & other services to help 501c startups, entrepreneurs and tax-exempt small businesses progress. To help keep things going, TSBC just launched ThriftStore Finds, an online auction. Much more coming including a Podcast Forum, Natl Chamber, Founders Assn, Startup2SmBiz Market Xchange & Natl 501c Federal Credit Union."
https://fiscalsponsordirectory.org/?page_id=986,Let’s Bring Them Home,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
https://fiscalsponsordirectory.org/?page_id=11291,Local Color,localcolorsj.org/local-commons,2015,2021,9,A fee of 8% on contributed revenue is charged in Model C memberships.,Aligned mission values|Only projects located in San Jose|Type of service,"Arts and culture|Children, youth and families|Economic development|Festivals and events|LGBTQ|People or communities of color/minorities|Women",Bookkeeping/accounting|Insurance|Organizational development|Tax reporting,"Model C, Preapproved Grant Relationship","Local Color, a woman-powered 501(c)(3) nonprofit, builds equitable opportunities to keep emerging and established artists active, employed and engaged in San Jose, Calif., by commissioning public art, establishing affordable studios and providing fiscal sponsorship."
https://fiscalsponsordirectory.org/?page_id=12669,Local Media Foundation,localmedia.org/local-media-foundation/lmf-fiscal-sponsorship-programs/,2001,2020,22,"7% administrative fee covers costs of administering the fund, ensuring legal compliance, and processing donations and donor acknowledgments.",Aligned mission values,"Other: Journalism projects that focus on important community issues such as social justice, poverty, the unhoused, education, or health inequities.","Other: Crowdfunding platform (Givebutter), which accepts online/credit card donations; annual 990 filings and financial audits; board governance; donor acknowledgment letters for donations over $250; emailed receipts for donations under $250.","Model C, Preapproved Grant Relationship","Local Media Foundation is a 501(c)(3) charitable trust affiliated with the Local Media Association, one of the largest local media trade associations in North America. The mission of the Local Media Foundation is to ensure a healthy future for local journalism, which is essential to a strong democracy, by reinventing business models for news. Local Media Association and Local Media Foundation work with more than 3,000 local news organizations including newspapers, broadcasters (TV and radio), public media, digital news sites, R&D partners and platforms."
https://fiscalsponsordirectory.org/?page_id=10008,Lokahi Pacific,www.lokahipacific.org,1974,2017,20,10%-12% of the income generated by grants under our sponsorship.,"Aligned mission values|Geographic: Only projects located in our state or region: Maui County (including the islands of Maui, Molokai and Lanai)","Arts and culture|Children, youth and families|Disaster relief|Economic development|Environment/sustainable growth|Festivals and events|Health|Homelessness|Housing|Mental health|People or communities of color/minorities|Social services|Transportation|Veterans|Women|Youth development|Other: With goal-oriented vision and broad collaboration, Lokahi Pacific develops sensible|and successful projects that enrich the economic climate of the county, increases|the inventory of affordable and special-needs rental housing and ensures that|residents participate and share in that enrichment.",Bill paying|Bookkeeping/accounting|Payroll|Receiving property and stock donations|Tax reporting|Other: Services are provided in-house or with third party contracts negotiated by either the agencies or Lokahi Pacific.,"Model C, Preapproved Grant Relationship","Lokahi Pacific is guided by a volunteer board of directors and administered by an
executive director and support staff. With decades of service to Maui County’s
communities, LP has developed effective management systems and boasts a
successful track record of administering public and private funds."
https://fiscalsponsordirectory.org/?page_id=519,Los Altos Community Foundation,www.losaltoscf.org,1991,1997,12,"Our fees range from 1% to 10%, depending on the services offered. For groups that have employees or receive grants, the higher fee applies. We tend to fiscally sponsor projects that are focussed on the communities we serve.",Aligned mission/values|Geographic|Type of service|Has an advisory group|Minimum budget,"Arts and culture|Children, youth and families|Economic development|Education|Festivals and events|Health/nutrition|Social services|Youth development",Auditing|Bill paying|Bookkeeping/accounting|Human resource management|Insurance|Legal services|Organizational development|Receiving property and stock donations|Tax reporting,"Model A, Direct Project|Model B, Independent Contractor Project|Model E, Supporting Organization","The foundation’s mission is building community through programs, fiscal sponsorships, a grants program, and managing philanthropic funds for individuals, families and organizations."
https://fiscalsponsordirectory.org/?page_id=690,Love Foundation,www.lovefoundationproject.org,2001,2010,2,15%,Aligned mission/values|Geographic: Chicago and Phoenix|Type of service|Has an advisory group,"Arts and culture|Children, youth and families|Economic development|Education|Health/nutrition|People or communities of color/minorities|Social services|Women|Youth development",Auditing|Bill paying|Bookkeeping/accounting|Payroll|Tax reporting,NA,"The Love Foundation is a 501(c)(3) nonprofit organization that empowers underserved men, women and children with programs and workshops that provide esteem building, leadership development, college readiness, workforce development and healthy living."
https://fiscalsponsordirectory.org/?page_id=7174,Marcus Foster Education Institute,www.marcusfoster.org,1973,1975,5,10% of income,Aligned mission values|Type of service|Has an advisory group,"Arts and culture|Children, youth and families|Education|Health/nutrition|Youth development",Auditing|Bill paying|Bookkeeping/accounting|Human resource management|Insurance|Payroll,"Model B, Independent Contractor Project",Our mission is advancing systemic change and education equity for all.
https://fiscalsponsordirectory.org/?page_id=521,MarinLink,www.marinlink.org,2004,2005,80,3.5% to 15%. Application fee of $150.,"Aligned mission/values|Other: We require a $400 minimum deposit in all bank accounts. Projects must raise a minimum of $3,500 per year to remain active or an annual fee $400 will be charged. Projects must carry insurance.","Arts and culture|Children, youth and families|Economic development|Education|Environment/sustainable growth|Faith-based/religious|Festivals and events|Health/nutrition|People or communities of color/minorities|Political advocacy/social justice|Social services|Transportation|Women|Youth development",Office space: meeting; MarinLink University,"Model B, Independent Contractor Project","MarinLink is one of Marin County’s most innovative non profits. MarinLink has developed a variety of programs engaging businesses, non profits and individuals in meaningful projects that address important and unmet community needs. We pride ourselves on our community collaborations. This is most evident through our Fiscal Sponsorship Program where we support wonderful projects and events that benefit our community and the world at large."
https://fiscalsponsordirectory.org/?page_id=1815,The Marion Institute,www.marioninstitute.org,1994,2004,7,,"Aligned mission/values|Other: Minimum annual budget of $40,000","Arts and culture|Children, youth and families|Economic development|Education|Environment/sustainable growth|Health/nutrition|International development|People or communities of color/minorities|Political advocacy/social justice|Social services|Women|Youth development|Other: Spirituality, mindfulness",Auditing|Bookkeeping/accounting|Payroll|Receiving property and stock donations|Tax reporting|Other: Can provide additional services listed for a fee,"Model A, Direct Project|Model C, Preapproved Grant Relationship",
https://fiscalsponsordirectory.org/?page_id=12995,Mayan Spring Inc.,www.mayanspring.com/,2015,2018,2,,Aligned mission values|Only projects located in our state or region|No government funding,Arts and culture|Disaster relief|Environment/sustainable growth,Bill paying|Bookkeeping/accounting|Tax reporting,"Model A, Direct Project",
https://fiscalsponsordirectory.org/?page_id=11024,Maysles Documentary Center,www.maysles.org/,2005,2005,4,"We do not charge an application fee for the program. However, if you become a fiscal sponsee, all monetary contributions received by MDC on your project’s behalf will be subject to a 7% accounting and administration fee.",Aligned mission values|Type of service,"Arts and culture: Documentaries are our priority, but we consider projects of all types — including narratives, experimental films, film festivals and series, installations, collectives, and preservation projects — provided they fall within the scope of our mission.|Education|Festivals and events",Bookkeeping/accounting,"Model C, Preapproved Grant Relationship","Maysles Documentary Center is a Harlem-based nonprofit organization committed to community, education, and documentary film. We use filmmaking to amplify and expand under-represented artists and narratives, while empowering young filmmakers in creative self-expression, communicating ideas, and advocating needs."
https://fiscalsponsordirectory.org/?page_id=523,Media Alliance,media-alliance.org,1977,1977,40,Generally 9.5%.,Aligned mission/values|Other: Should be a progressive media-related project.,"Arts and culture|Children, youth and families|Education|Environment/sustainable growth|Festivals and events|Homelessness|LGBTQ|People or communities of color/minorities|Political advocacy/social justice|Women|Youth development",Insurance|Payroll|Receiving property and stock donations|Tax reporting,"Model A, Direct Project|Model C, Preapproved Grant Relationship","Media Alliance is a resource and advocacy center for media workers, nonprofit organizations, social justice activists and communities underrepresented in media. Our mission is to foster accountability, ethics and diversity in all aspects of the media in the interests of peace, justice and social responsibility."
https://fiscalsponsordirectory.org/?page_id=525,Media Arts Center San Diego,www.mediaartscenter.org,1999,1999,9,5% admin. Fee only,"Other: We have no specific eligibility criteria and have helped various organizations and projects. However, MACSD would ideally like to be a fiscal sponsor for media-related projects, organizations or productions. That said, MACSD is happy to assist any project or small group that needs assistance.","Arts and culture|Children, youth and families|Education|Festivals and events|People or communities of color/minorities|Political advocacy/social justice|Social services|Youth development|Other: Media arts, video productions, film/video groups/projects.","Model A, Direct Project|Model B, Independent Contractor Project|Model C, Preapproved Grant Relationship",NA,Mission Statement: Media Arts Center San Diego promotes access to film and video as tools for community self-expression and social change and supports the professional development of media artists. Vision Statement: Media Arts Center San Diego endorses the inclusion of underrepresented communities in the media arts field and the portrayal of accurate images of these communities by mainstream media and promotes community access to and use of media technology.
https://fiscalsponsordirectory.org/?page_id=766,Midwest Artist Project Services (MAPS),midwestarts.org,2012,2015,3,"MAPS does not require you to become a member or ask any other fees from artists directly. We do charge a 6% fee on all funds raised to help offset the costs of working with our bookkeeping agency, The Back Office STL, and in exchange for all the hands-on project consulting you’ll get from us.","Aligned mission/values: Arts and Arts-integrated Programs|Geographic: Missouri, Illinois|Other: MAPS supports arts projects in all disciplines, or other types of projects that have a strong artistic component. Projects must have a budget and a start and end date. Projects must have a clearly defined outcome with a public benefit.",Arts and culture,Bill paying|Bookkeeping/accounting|Organizational development|Receiving property and stock donations,"Model C, Preapproved Grant Relationship","Founded in 2012, MAPS is a 501 (c)(3) nonprofit that serves and empowers individual artists, collectives, and emerging arts organizations in the Midwest region by promoting new and sustainable growth through fiscal sponsorship, consultation, education, and providing access to best solutions for the current issues and needs that affect them."
https://fiscalsponsordirectory.org/?page_id=5801,"Milwaukee, Film",mkefilm.org,2009,2016,12,"Project owner and/or primary contact must be a Milwaukee Film member (no fee) to apply for fiscal sponsorship. If approved, a 5%-7% administration fee is applied to all funds routed through our fiscal sponsorship program. This fee covers the cost of managing donations (including costs associated with bookkeeping, check distribution, fiscal reporting to funders, etc)and varies based on the funders’ reporting requirements. Approved projects must submit a progress report twice a year. Late reports will incur a $50 fee.",Aligned mission values,"Greater Milwaukee Area|Other: For more details regarding fiscal sponsorship-eligible projects, please visit mkefilm.org/fiscal","Other: Milwaukee Film’s Fiscal Sponsorship Program is an initiative designed to support local filmmakers and film projects that advance its organizational mission — to entertain, educate and engage our community through cinematic experiences.","Other: For full descriptions of services provided by Milwaukee Film’s Fiscal Sponsorship Program, please visit: https://mkefilm.org/MKEFilm/media/PDFs/FS2016_Handbook.pdf","Milwaukee Film is dedicated to building a robust, community-based film culture in the Greater Milwaukee Area by supporting and fostering local filmmakers, the local filmmaking industry, and a vibrant community of film fans, audiences, and patrons. In our wildest sunshine daydreams, Milwaukee will become a global center of film culture in which film and shared cinematic experiences are used as tools for entertainment, education, engagement and community building."
https://fiscalsponsordirectory.org/?page_id=2718,Ministry Movement,ministrymovement.com,2016,2016,4,Admin fee 12% plus $250 setup fee.,"Aligned mission/values: Christ-centered|Other: We seek to affect cultural change for the cause of Christ. If you have a dream to do something big for God, we want to help make that dream a reality.","Children, youth and families|Disaster relief|Drug treatment|Education|Faith-based/religious: Christian ministries|Mental health|Political advocacy/social justice|Social services|Women|Youth development|Other: Any ministry or project that produces social change for the cause of Christ|Services we offer projects:",Auditing|Bill paying|Bookkeeping/accounting|Computer IT|Legal services: We make sure projects stay within the guidelines of 501c3 regulations|Organizational development: We help to take a concept and turn it into a thriving ministry|Receiving property and stock donations|Tax reporting|Other: We also help to make ministry outreach effective|Based on Fiscal Sponsorship: 6 Ways to Do It Right: Our model(s) of fiscal sponsorship are:,"Model A, Direct Project|Model B, Independent Contractor Project|Organization description:|Ministry Movement seeks to make ministry dreams a reality to produce social change for the cause of Christ. We get ministries started and growing through careful guidance and ongoing support. We take a personal, vested interest in ensuring that our ministries succeed.",NA
https://fiscalsponsordirectory.org/?page_id=12613,Mission Earth,www.mission.earth,2015,2016,40,"Funds raised in a a calendar year: first $5,000, 4.5%; $5,001 to $50,000, 6.5%; $50,001 o $250,000, 8.5%; $250,001 to $500,000, 7.5%; $500,001 to $1,000,000, 6.5%; everything over $1,000,000, 5.50%","Arts and culture|Children, youth and families|Disaster relief|Drug treatment|Economic development|Education|Environment/sustainable growth|Faith-based/religious|Festivals and events|Food insecurity/Nutrition|Health|Homelessness|Housing|International development|LGBTQ|Mental health|Open space/Parks|People or communities of color/minorities|Political advocacy/social justice|Social services|Transportation|Veterans|Women|Youth development","Auditing|Bill paying|Bookkeeping/accounting|Insurance|Legal services|Payroll|Receiving property and stock donations|Tax reporting|Other: Mission.Earth handles the back office work so the project workers’ time is freed up to focus on action. Mission.Earth processes all donations for the individual projects, files appropriate paperwork with government agencies, pays the project’s related bills.","Model A, Direct Project|Model B, Independent Contractor Project|Model C, Preapproved Grant Relationship|Model D, Group Exemption|Model F, Technical Assistance|Model L, Single Member LLC|Other: We do not adhere to any one model or framework and have operated successfully across various models depending on projects’ needs.",NA,"The mission of Mission.Earth (Sponsor, Inc.) is to empower, educate and encourage our partners so as to enable maximum impact on progressive social innovation. We provide a platform and collaborative community so that administration and regulation does not impede positive social action. We are a small, volunteer-led dedicated fiscal sponsor. With fiscal sponsorship, you can solicit tax-deductible donations and apply for grants without going through the onerous process of launching a 501(c)(3). Our program is accessible nationwide and in every discipline. We seek to enable your work and then get out of your way."
https://fiscalsponsordirectory.org/?page_id=527,Mission Edge,www.missionedge.org,2012,2013,25,"Model A, 9% of gross revenue. Other personnel-related fees and insurance costs may apply. Model C, 7% of gross revenue. Other insurance costs may apply.",Aligned mission values|Has an advisory group|Minimum budget: $100k/year|Other: 10% of annual budget secured in committed revenue,"Arts and culture|Children, youth and families|Disaster relief|Drug treatment|Economic development|Education|Environment/sustainable growth|Faith-based/religious|Festivals and events|Health/nutrition|Housing|Mental health|Organizational development|People or communities of color/minorities|Political advocacy/social justice|Social services|Transportation|Women|Youth development",Auditing|Bill paying|Bookkeeping/accounting|Human resource management|Insurance|Legal services|Payroll|Receiving property and stock donations|Tax reporting,"Model A, Direct Project|Model C, Preapproved Grant Relationship",At our core we believe that social change happens at the edge of progress by those willing to do more and settle less. It is because of this fundamental belief that we work each day to help nonprofits and small businesses grow sustainably.
https://fiscalsponsordirectory.org/?page_id=12047,Mockingbird Incubator,www.mockingbirdincubator.org,2019,2021,4,"$500 set-up fee, then $250 per month or 10% of monthly revenue, whichever is more.",Aligned mission values|Only projects located in California|Type of service|Has an advisory group,Arts and culture|Education|Environment/sustainable growth|LGBTQ|People or communities of color/minorities|Political advocacy/social justice|Social services|Women,Bill paying|Bookkeeping/accounting|Human resource management|Insurance|Organizational development|Payroll|Tax reporting,"Model A, Direct Project","Our fiscal sponsorship program is designed to activate and empower progressive leaders and projects. We provide a jumpstart for your project so you don’t have to wait for your 501(c)(3) status. Besides the ability to accept tax-deductible donations, we provide supportive services such as organizational compliance, accounting, insurance coverage, and payroll services, as well as community support and education."
https://fiscalsponsordirectory.org/?page_id=2817,Multicultural Self-Esteem Academy,www.mseayouth.org,2005,2015,1,"8% to 10% fee depending on donation size and organization size. For example, for grants/donations in the range of $100 to $10,000 we would charge 8%, especially if the organization is new.","Aligned mission/values: Preference for organizations that support and provide access assistance to at-risk youth.|Geographic: Organization must be headquartered in the United States|Has an advisory group: At least three members|Minimum budget: $2,000|No government funding: We do not sponsor commercial or profit-making ventures|Other: Mail formal fiscal sponsorship request to our office with organization’s mission and overview of programmatic activities or via email to msea5353@aol.com.","Arts and culture|Children, youth and families|Education|Festivals and events|People or communities of color/minorities|Youth development","Organizational development: Assisting with development of 501(c)3( )for additional fee|Tax reporting: Will provide tax records on total donations totaling more than $25,000 in a year","Model A, Direct Project",The Multicultural Self-Esteem Academy is a program for at-risk youth from 14 to 21 years of age. The primary objective of the program is to provide the youth with safe and positive opportunities to discover their unique personalities while building a positive self-image.
https://fiscalsponsordirectory.org/?page_id=6483,Multiplier,multiplier.org/,2002,2002,50,"We employ a flat fee of 9% of revenues received for administering private support (donations, contributions, sponsorships/memberships, fees for services, foundation grants) and up to 14% of revenues received for administering government, public or international grants.",Aligned mission values|Type of service|Minimum budget|Other: See our website for additional criteria: https://multiplier.org/become-a-project/,"Auditing|Bill paying|Bookkeeping/accounting|Computer IT|Human resource management|Insurance|Legal services|Office space|Organizational development|Payroll|Receiving property and stock donations|Tax reporting|Other: Accelerator services: Program design and development, fundraising and donor relations advisory support, team recruitment and development, marketing and communications support, strategic planning and organizational capacity-building","Model A, Direct Project|Model C, Preapproved Grant Relationship",NA,"Nonprofit leaders often find that day-to-day administration and governance take away valuable time from focusing on the mission, making it difficult to get up to speed on all the things you need to do to thrive: fundraising, grantwriting, leadership and communications and marketing. Multiplier provides an alternative to doing everything yourself. Our core team has decades of experience in the nonprofit sector, and works alongside you to add depth and breadth to your team. Every project operating under our umbrella receives personal and responsive service tailored to meet its unique needs."
https://fiscalsponsordirectory.org/?page_id=726,National Center for Jewish Film,www.jewishfilm.org,1985,2007,30,7%-10%,Aligned mission/values: Jewish subject matter relevant|Experienced filmmakers|Geographic: One of the filmmakers needs to be an American citizen,Arts and culture: Film (moving image projects),Receiving donations of money or stocks,"Model C, Preapproved Grant Relationship","The National Center for Jewish Film is a unique, independent nonprofit film archive, distributor and exhibitor. Since 1976, the Center has rescued, restored and exhibited films that document the diversity and vibrancy of Jewish life. NCJF’s archive of Jewish-content films is one of the world’s largest. The Center’s collection of rare and endangered materials includes silent and Yiddish feature films, vaudeville shorts, newsreels, institutional films, and home movies, the earliest films dating from 1903. These films now screen worldwide and appear in hundreds of documentaries and museum exhibitions. A leader in the collection and exhibition of Jewish film and culture, NCJF provides consultation to curators, artists, and educators and fosters and curates cultural, artistic and educational programming worldwide. The Center is also a major distributor of contemporary Jewish-content films, supporting filmmakers by distributing their films and overseeing new productions produced under its aegis."
https://fiscalsponsordirectory.org/?page_id=728,National Center for Reason and Justice,www.ncrj.org,2002,2002,18,5% of contributions.,"Aligned mission/values: We sponsor defense funds for falsely accused and/or wrongfully convicted individuals. Currently, we only consider cases where the alleged victim(s) are minors.|Type of service: Defense Funds.",Political advocacy/social justice|Other: Legal,Legal services,NA,"We hope to educate the public about current injustices and also to facilitate financial and legal assistance for the falsely accused and wrongfully convicted. Currently, we do not have the resources to provide this assistance directly. But we will act as a fiscal sponsor of community groups striving to free the innocent."
https://fiscalsponsordirectory.org/?page_id=11591,National Network of Public Health Institutes,www.nnphi.org,2001,2005,2,15%-25% depending upon the complexity of the financial accounting needed,Aligned mission values|Type of service: Public health & welfare organizations|Minimum budget,Health|Housing|Mental health|People or communities of color/minorities|Social services,Auditing|Bill paying|Bookkeeping/accounting|Computer IT|Human resource management|Insurance|Office space|Organizational development|Payroll,"Model A, Direct Project|Model C, Preapproved Grant Relationship|Model F, Technical Assistance","Created in 2001 as a forum for public health institutes, NNPHI convenes its members and project partners at the local, state and national levels to address critical health issues. In serving our members and projects, NNPHI provides: Technical assistance and training (including organizational development, quality improvement, performance management, health impact assessment, & evidence-based public health policy & practice); research & program evaluation; stakeholder convening, facilitation, & management; organizational capacity-building; administrative & financial services."
https://fiscalsponsordirectory.org/?page_id=4525,National Performance Network,www.npnweb.org,1999,2002,50,10%,Aligned mission values,Arts and culture|Festivals and events|People or communities of color/minorities|Women|Other: LGBTQ,Bill paying|Bookkeeping/accounting|Organizational development|Payroll Receiving property and stock donations|Tax reporting,"Model A, Direct Project|Model C, Preapproved Grant Relationship","Through our commitment to building an arts sector rooted in justice, the mission of the National Performance Network is to foster a group of diverse cultural organizers (including artists) working to create meaningful partnerships and to provide leadership that enables the practice and public experience of the arts in the United States."
