artist_name,album_name,track_number,song_id,song_name,line_number,section_name,line,section_artist
Spice Girls,Spiceworld,6,725349,Move Over,30,Bridge,"Dedication, celebration, phenomenation, good vibration","Sporty, Ginger, Posh, Baby & (Scary)"
Spice Girls,Spiceworld,6,725349,Move Over,31,Bridge,"Mel-o-vation, domination, baby nation, recreation","Sporty, Ginger, Posh, Baby & (Scary)"
Spice Girls,Spiceworld,6,725349,Move Over,32,Bridge,"Imagination, (crazy nation)","Sporty, Ginger, Posh, Baby & (Scary)"
Spice Girls,Spiceworld,6,725349,Move Over,33,Chorus,"Move over, yeah, don't do it over (yeah yeah yeah)",All & (Scary)
Spice Girls,Spiceworld,6,725349,Move Over,34,Chorus,'Cause it's over yeah yeah yeah (don't do it over),All & (Scary)
Spice Girls,Spiceworld,6,725349,Move Over,35,Chorus,"Move over, yeah, don't do it over (yeah, yeah)",All & (Scary)
Spice Girls,Spiceworld,6,725349,Move Over,36,Chorus,"'Cause it's over, yeah yeah yeah",All & (Scary)
Spice Girls,Spiceworld,6,725349,Move Over,37,Chorus,"Generation next (yeah yeah, generation yeah)",All & (Scary)
Spice Girls,Spiceworld,6,725349,Move Over,38,Outro,"Generation next, generation next (ah, generation next)","Baby and Posh, Scary & Sporty"
Spice Girls,Spiceworld,6,725349,Move Over,39,Outro,"Generation next, generation next (generation)","Baby and Posh, Scary & Sporty"
Spice Girls,Spiceworld,6,725349,Move Over,40,Outro,"Generation next, generation next (generation, yeah)","Baby and Posh, Scary & Sporty"
Spice Girls,Spiceworld,6,725349,Move Over,41,Outro,"Generation next, generation next","Baby and Posh, Scary & Sporty"
Spice Girls,Spiceworld,6,725349,Move Over,42,Outro,"Generation next, generation next (ah, generation next)","Baby and Posh, Scary & Sporty"
Spice Girls,Spiceworld,6,725349,Move Over,43,Outro,"Generation next, generation next (generation)","Baby and Posh, Scary & Sporty"
Spice Girls,Spiceworld,6,725349,Move Over,44,Outro,"Generation next, generation next (generation, yeah)","Baby and Posh, Scary & Sporty"
Spice Girls,Spiceworld,6,725349,Move Over,45,Outro,"Generation next, generation next","Baby and Posh, Scary & Sporty"
Spice Girls,Spiceworld,7,824056,Do It,1,Intro,"Oh yeah, come on","Sporty, All"
Spice Girls,Spiceworld,7,824056,Do It,2,Intro,Come on and do it (Yeah),"Sporty, All"
Spice Girls,Spiceworld,7,824056,Do It,3,Intro,"Come on and do it (Do it, do it)","Sporty, All"
Spice Girls,Spiceworld,7,824056,Do It,4,Verse 1,"It's just another thing, you gotta keep your eye fixed on the road","Scary, Sporty"
Spice Girls,Spiceworld,7,824056,Do It,5,Verse 1,"Do what your mama said, I will not be told","Scary, Sporty"
Spice Girls,Spiceworld,7,824056,Do It,6,Verse 1,"Keep your mouth shut, keep your legs shut, get back in your place","Scary, Sporty"
Spice Girls,Spiceworld,7,824056,Do It,7,Verse 1,"Ha, blameless, shameless, damsel in disgrace","Scary, Sporty"
Spice Girls,Spiceworld,7,824056,Do It,8,Pre-Chorus,Who cares what they say,"All, (Baby)"
Spice Girls,Spiceworld,7,824056,Do It,9,Pre-Chorus,Because the rules are for breaking,"All, (Baby)"
Spice Girls,Spiceworld,7,824056,Do It,10,Pre-Chorus,(I said-a) Who made them anyway?,"All, (Baby)"
Spice Girls,Spiceworld,7,824056,Do It,11,Pre-Chorus,"You've gotta show what you feel, don't hide","All, (Baby)"
Spice Girls,Spiceworld,7,824056,Do It,12,Chorus,Come on and do it,All
Spice Girls,Spiceworld,7,824056,Do It,13,Chorus,"Don't care how you look, it's just how you feel",All
Spice Girls,Spiceworld,7,824056,Do It,14,Chorus,Come on and do it,All
Spice Girls,Spiceworld,7,824056,Do It,15,Chorus,You've gotta make it real,All
Spice Girls,Spiceworld,7,824056,Do It,16,Chorus,Come on and do it,All
Spice Girls,Spiceworld,7,824056,Do It,17,Chorus,It's time to free what's in your soul,All
Spice Girls,Spiceworld,7,824056,Do It,18,Chorus,"You've got to get it right, this time",All
Spice Girls,Spiceworld,7,824056,Do It,19,Chorus,"Come on, freak and lose control",All
Spice Girls,Spiceworld,7,824056,Do It,20,Verse 2,Remember things like you should be seen and never heard,"Scary, Sporty"
Spice Girls,Spiceworld,7,824056,Do It,21,Verse 2,Give a little respect to me and it will be returned,"Scary, Sporty"
Spice Girls,Spiceworld,7,824056,Do It,22,Verse 2,"Keep your head down, keep your nose clean, your back against the wall","Scary, Sporty"
Spice Girls,Spiceworld,7,824056,Do It,23,Verse 2,"Girl there's no way out for you, you are sure to fall","Scary, Sporty"
Spice Girls,Spiceworld,7,824056,Do It,24,Pre-Chorus,Who cares what they do,All
Spice Girls,Spiceworld,7,824056,Do It,25,Pre-Chorus,Because it's yours for the taking,All
Spice Girls,Spiceworld,7,824056,Do It,26,Pre-Chorus,"So, it's not for you anyway",All
Spice Girls,Spiceworld,7,824056,Do It,27,Pre-Chorus,Make your own rules to live by,All
Spice Girls,Spiceworld,7,824056,Do It,28,Chorus,Come on and do it,All
Spice Girls,Spiceworld,7,824056,Do It,29,Chorus,"Don't care how you look, it's just how you feel",All
Spice Girls,Spiceworld,7,824056,Do It,30,Chorus,Come on and do it,All
Spice Girls,Spiceworld,7,824056,Do It,31,Chorus,You've gotta make it real,All
Spice Girls,Spiceworld,7,824056,Do It,32,Chorus,Come on and do it,All
Spice Girls,Spiceworld,7,824056,Do It,33,Chorus,It's time to free what's in your soul,All
Spice Girls,Spiceworld,7,824056,Do It,34,Chorus,"You've got to get it right, this time",All
Spice Girls,Spiceworld,7,824056,Do It,35,Chorus,"Come on, freak and lose control",All
Spice Girls,Spiceworld,7,824056,Do It,36,Bridge,You might do the wrong thing (Might do the wrong thing),"All, (Baby)"
Spice Girls,Spiceworld,7,824056,Do It,37,Bridge,For the right reasons (For the right reasons),"All, (Baby)"
Spice Girls,Spiceworld,7,824056,Do It,38,Bridge,Don't just do the right thing (Don't do the right thing),"All, (Baby)"
Spice Girls,Spiceworld,7,824056,Do It,39,Bridge,"To be pleasing (To be pleasin', baby)","All, (Baby)"
Spice Girls,Spiceworld,7,824056,Do It,40,Pre-Chorus,Who cares what they say,"All, (Baby)"
Spice Girls,Spiceworld,7,824056,Do It,41,Pre-Chorus,Because the rules are for breaking,"All, (Baby)"
Spice Girls,Spiceworld,7,824056,Do It,42,Pre-Chorus,(I said-a) Who made them anyway?,"All, (Baby)"
Spice Girls,Spiceworld,7,824056,Do It,43,Pre-Chorus,"You've gotta show what you feel, don't hide","All, (Baby)"
Spice Girls,Spiceworld,7,824056,Do It,44,Chorus,Come on and do it,"All, (Sporty)"
Spice Girls,Spiceworld,7,824056,Do It,45,Chorus,"Don't care how you look, it's just how you feel","All, (Sporty)"
Spice Girls,Spiceworld,7,824056,Do It,46,Chorus,Come on and do it,"All, (Sporty)"
Spice Girls,Spiceworld,7,824056,Do It,47,Chorus,You've gotta make it real,"All, (Sporty)"
Spice Girls,Spiceworld,7,824056,Do It,48,Chorus,Come on and do it,"All, (Sporty)"
Spice Girls,Spiceworld,7,824056,Do It,49,Chorus,It's time to free what's in your soul,"All, (Sporty)"
Spice Girls,Spiceworld,7,824056,Do It,50,Chorus,"You've got to get it right, this time","All, (Sporty)"
Spice Girls,Spiceworld,7,824056,Do It,51,Chorus,"Come on, freak and lose control","All, (Sporty)"
Spice Girls,Spiceworld,7,824056,Do It,52,Chorus,"Come on and do it (do it, do it)","All, (Sporty)"
Spice Girls,Spiceworld,7,824056,Do It,53,Chorus,"Don't care how you look, it's just how you feel","All, (Sporty)"
Spice Girls,Spiceworld,7,824056,Do It,54,Chorus,Come on and do it (Come on),"All, (Sporty)"
Spice Girls,Spiceworld,7,824056,Do It,55,Chorus,You've gotta make it real,"All, (Sporty)"
Spice Girls,Spiceworld,7,824056,Do It,56,Chorus,Come on and do it (Oh),"All, (Sporty)"
Spice Girls,Spiceworld,7,824056,Do It,57,Chorus,It's time to free what's in your soul,"All, (Sporty)"
Spice Girls,Spiceworld,7,824056,Do It,58,Chorus,"You've got to get it right (Get it right), this time (This time)","All, (Sporty)"
Spice Girls,Spiceworld,7,824056,Do It,59,Chorus,"Come on, freak and lose control","All, (Sporty)"
Spice Girls,Spiceworld,7,824056,Do It,60,Chorus,"Come on and do it (Come on and do it, oh yeah)","All, (Sporty)"
Spice Girls,Spiceworld,7,824056,Do It,61,Chorus,"Don't care how you look, it's just how you feel","All, (Sporty)"
Spice Girls,Spiceworld,7,824056,Do It,62,Chorus,"Come on and do it (Do it, do it)","All, (Sporty)"
Spice Girls,Spiceworld,7,824056,Do It,63,Chorus,You've gotta make it real,"All, (Sporty)"
Spice Girls,Spiceworld,7,824056,Do It,64,Chorus,"Come on and do it (Come on, come on)","All, (Sporty)"
Spice Girls,Spiceworld,7,824056,Do It,65,Chorus,It's time to free what's in your soul,"All, (Sporty)"
Spice Girls,Spiceworld,7,824056,Do It,66,Chorus,"You've got to get it right (Get it right), this time (This time)","All, (Sporty)"
Spice Girls,Spiceworld,7,824056,Do It,67,Chorus,"Come on, freak and lose control","All, (Sporty)"
Spice Girls,Spiceworld,7,824056,Do It,68,Chorus,Come on and do it (Oh yeah),"All, (Sporty)"
Spice Girls,Spiceworld,7,824056,Do It,69,Chorus,"Don't care how you look, it's just how you feel","All, (Sporty)"
Spice Girls,Spiceworld,7,824056,Do It,70,Chorus,Come on and do it (Come on),"All, (Sporty)"
Spice Girls,Spiceworld,7,824056,Do It,71,Chorus,You've gotta make it real,"All, (Sporty)"
Spice Girls,Spiceworld,8,1686410,Denying,1,Intro,"Ooh, yeah, yeah, come on",Sporty
Spice Girls,Spiceworld,8,1686410,Denying,2,Verse 1,You think you're quick,"Baby, Posh, Scary & Ginger"
Spice Girls,Spiceworld,8,1686410,Denying,3,Verse 1,But I'd like to see you keep up with me,"Baby, Posh, Scary & Ginger"
Spice Girls,Spiceworld,8,1686410,Denying,4,Verse 1,You think you're slick,"Baby, Posh, Scary & Ginger"
Spice Girls,Spiceworld,8,1686410,Denying,5,Verse 1,But I'd like to see you pull a trick on me,"Baby, Posh, Scary & Ginger"
Spice Girls,Spiceworld,8,1686410,Denying,6,Verse 1,You think you're so cool,"Baby, Posh, Scary & Ginger"
Spice Girls,Spiceworld,8,1686410,Denying,7,Verse 1,"Hey, big man, you're old school","Baby, Posh, Scary & Ginger"
Spice Girls,Spiceworld,8,1686410,Denying,8,Verse 1,You think you're smart,"Baby, Posh, Scary & Ginger"
Spice Girls,Spiceworld,8,1686410,Denying,9,Verse 1,But who the hell d'ya think you're talking to?,"Baby, Posh, Scary & Ginger"
Spice Girls,Spiceworld,8,1686410,Denying,10,Pre-Chorus,Everyone can see who you are,All
Spice Girls,Spiceworld,8,1686410,Denying,11,Pre-Chorus,"Take a look at yourself, tell me why keep on",All
Spice Girls,Spiceworld,8,1686410,Denying,12,Chorus,Denying everything you say,All
Spice Girls,Spiceworld,8,1686410,Denying,13,Chorus,Denying everything you do,All
Spice Girls,Spiceworld,8,1686410,Denying,14,Chorus,So be a fool to yourself forevermore,All
Spice Girls,Spiceworld,8,1686410,Denying,15,Chorus,Trying any kind of move,All
Spice Girls,Spiceworld,8,1686410,Denying,16,Chorus,"Tell me, so what's it gonna prove?",All
Spice Girls,Spiceworld,8,1686410,Denying,17,Chorus,You ain't foolin' nobody,All
Spice Girls,Spiceworld,8,1686410,Denying,18,Chorus,You ain't foolin' nobody but yourself,All
Spice Girls,Spiceworld,8,1686410,Denying,19,Verse 2,I know you're sweet,"Baby, Posh, Scary & Ginger"
Spice Girls,Spiceworld,8,1686410,Denying,20,Verse 2,But I know you don't wanna be seen that way,"Baby, Posh, Scary & Ginger"
Spice Girls,Spiceworld,8,1686410,Denying,21,Verse 2,"Admit defeat, win or lose","Baby, Posh, Scary & Ginger"
Spice Girls,Spiceworld,8,1686410,Denying,22,Verse 2,Who cares? It's just a game you play,"Baby, Posh, Scary & Ginger"
Spice Girls,Spiceworld,8,1686410,Denying,23,Verse 2,I know you need me,"Baby, Posh, Scary & Ginger"
Spice Girls,Spiceworld,8,1686410,Denying,24,Verse 2,"If you stay that way, it's never gonna be","Baby, Posh, Scary & Ginger"
Spice Girls,Spiceworld,8,1686410,Denying,25,Verse 2,You've got your style,"Baby, Posh, Scary & Ginger"
Spice Girls,Spiceworld,8,1686410,Denying,26,Verse 2,But I know what you really want from me,"Baby, Posh, Scary & Ginger"
Spice Girls,Spiceworld,8,1686410,Denying,27,Pre-Chorus,Everyone can see who you are,All
Spice Girls,Spiceworld,8,1686410,Denying,28,Pre-Chorus,"Take a look at yourself, tell me why keep on",All
Spice Girls,Spiceworld,8,1686410,Denying,29,Chorus,Denying everything you say,All
Spice Girls,Spiceworld,8,1686410,Denying,30,Chorus,Denying everything you do,All
Spice Girls,Spiceworld,8,1686410,Denying,31,Chorus,So be a fool to yourself forevermore,All
Spice Girls,Spiceworld,8,1686410,Denying,32,Chorus,Trying any kind of move,All
Spice Girls,Spiceworld,8,1686410,Denying,33,Chorus,"Tell me, so what's it gonna prove?",All
Spice Girls,Spiceworld,8,1686410,Denying,34,Chorus,You ain't foolin' nobody,All
Spice Girls,Spiceworld,8,1686410,Denying,35,Chorus,You ain't foolin' nobody but yourself,All
Spice Girls,Spiceworld,8,1686410,Denying,36,Bridge,"(Ha ha, check yourself)",All & (Scary)
Spice Girls,Spiceworld,8,1686410,Denying,37,Bridge,Check yourself,All & (Scary)
Spice Girls,Spiceworld,8,1686410,Denying,38,Bridge,But don't forget yourself,All & (Scary)
Spice Girls,Spiceworld,8,1686410,Denying,39,Bridge,'Cause you're denying,All & (Scary)
Spice Girls,Spiceworld,8,1686410,Denying,40,Bridge,"(Ha ha, ha ha, check yourself, ha, uh-don't forget yourself)",All & (Scary)
Spice Girls,Spiceworld,8,1686410,Denying,41,Bridge,Check yourself,All & (Scary)
Spice Girls,Spiceworld,8,1686410,Denying,42,Bridge,But don't forget yourself,All & (Scary)
Spice Girls,Spiceworld,8,1686410,Denying,43,Bridge,'Cause you're denying,All & (Scary)
Spice Girls,Spiceworld,8,1686410,Denying,44,Bridge,(You're gettin' everything you are,All & (Scary)
Spice Girls,Spiceworld,8,1686410,Denying,45,Bridge,"And even everything you need, that's life, come on",All & (Scary)
Spice Girls,Spiceworld,8,1686410,Denying,46,Bridge,"Ha ha, check yourself)",All & (Scary)
Spice Girls,Spiceworld,8,1686410,Denying,47,Pre-Chorus,Everyone can see who you are,All
Spice Girls,Spiceworld,8,1686410,Denying,48,Pre-Chorus,"Take a look at yourself, tell me why keep on",All
Spice Girls,Spiceworld,8,1686410,Denying,49,Chorus,Denying everything you say,All & (Sporty)
Spice Girls,Spiceworld,8,1686410,Denying,50,Chorus,Denying everything you do,All & (Sporty)
Spice Girls,Spiceworld,8,1686410,Denying,51,Chorus,So be a fool to yourself forevermore,All & (Sporty)
Spice Girls,Spiceworld,8,1686410,Denying,52,Chorus,Trying any kind of move,All & (Sporty)
Spice Girls,Spiceworld,8,1686410,Denying,53,Chorus,"Tell me, so what's it gonna prove?",All & (Sporty)
Spice Girls,Spiceworld,8,1686410,Denying,54,Chorus,You ain't foolin' nobody,All & (Sporty)
Spice Girls,Spiceworld,8,1686410,Denying,55,Chorus,You ain't foolin' nobody,All & (Sporty)
Spice Girls,Spiceworld,8,1686410,Denying,56,Chorus,Denying everything you say (everything you say),All & (Sporty)
Spice Girls,Spiceworld,8,1686410,Denying,57,Chorus,Denying everything you do (everything you do),All & (Sporty)
Spice Girls,Spiceworld,8,1686410,Denying,58,Chorus,So be a fool to yourself forevermore (oh),All & (Sporty)
Spice Girls,Spiceworld,8,1686410,Denying,59,Chorus,Trying any kind of move (any kind of move),All & (Sporty)
Spice Girls,Spiceworld,8,1686410,Denying,60,Chorus,"Tell me, so what's it gonna prove? (whatcha gonna prove?)",All & (Sporty)
Spice Girls,Spiceworld,8,1686410,Denying,61,Chorus,You ain't foolin' nobody,All & (Sporty)
Spice Girls,Spiceworld,8,1686410,Denying,62,Chorus,You ain't foolin' nobody (woo),All & (Sporty)
Spice Girls,Spiceworld,8,1686410,Denying,63,Chorus,Denying everything you say (you ain't foolin' nobody),All & (Sporty)
Spice Girls,Spiceworld,8,1686410,Denying,64,Chorus,Denying everything you do (yeah),All & (Sporty)
Spice Girls,Spiceworld,8,1686410,Denying,65,Chorus,So be a fool to yourself forevermore (bein' a fool to yourself ain't helpin' no one else),All & (Sporty)
Spice Girls,Spiceworld,8,1686410,Denying,66,Chorus,Trying any kind of move (any kind of move),All & (Sporty)
Spice Girls,Spiceworld,8,1686410,Denying,67,Chorus,"Tell me, so what's it gonna prove? (whatcha gonna prove?)",All & (Sporty)
Spice Girls,Spiceworld,8,1686410,Denying,68,Chorus,You ain't foolin' nobody,All & (Sporty)
Spice Girls,Spiceworld,8,1686410,Denying,69,Chorus,You ain't foolin' nobody (oh),All & (Sporty)
Spice Girls,Spiceworld,8,1686410,Denying,70,Chorus,Denying everything you say (you ain't foolin' nobody),All & (Sporty)
Spice Girls,Spiceworld,8,1686410,Denying,71,Chorus,Denying everything you do,All & (Sporty)
Spice Girls,Spiceworld,9,354283,Viva Forever,1,Verse 1,Do you still remember,Baby
Spice Girls,Spiceworld,9,354283,Viva Forever,2,Verse 1,How we used to be,Baby
Spice Girls,Spiceworld,9,354283,Viva Forever,3,Verse 1,Feeling together,Baby
Spice Girls,Spiceworld,9,354283,Viva Forever,4,Verse 1,Believing whatever,Baby
Spice Girls,Spiceworld,9,354283,Viva Forever,5,Verse 1,My love has said to me,Baby
Spice Girls,Spiceworld,9,354283,Viva Forever,6,Verse 1,Both of us were dreamers,Baby
Spice Girls,Spiceworld,9,354283,Viva Forever,7,Verse 1,Young love in the sun,Baby
Spice Girls,Spiceworld,9,354283,Viva Forever,8,Verse 1,Felt like my saviour,Baby
Spice Girls,Spiceworld,9,354283,Viva Forever,9,Verse 1,My spirit I gave ya,Baby
Spice Girls,Spiceworld,9,354283,Viva Forever,10,Verse 1,We'd only just begun,Baby
Spice Girls,Spiceworld,9,354283,Viva Forever,11,Pre-Chorus,Hasta mañana,All
Spice Girls,Spiceworld,9,354283,Viva Forever,12,Pre-Chorus,Always be mine,All
Spice Girls,Spiceworld,9,354283,Viva Forever,13,Chorus,"Viva forever, I'll be waiting",All
Spice Girls,Spiceworld,9,354283,Viva Forever,14,Chorus,"Everlasting, like the sun",All
Spice Girls,Spiceworld,9,354283,Viva Forever,15,Chorus,"Live forever, for the moment",All
Spice Girls,Spiceworld,9,354283,Viva Forever,16,Chorus,Ever searching for the one,All
Spice Girls,Spiceworld,9,354283,Viva Forever,17,Verse 2,"Yes, I still remember","Scary, Scary & Baby, Sporty, Sporty & Baby"
Spice Girls,Spiceworld,9,354283,Viva Forever,18,Verse 2,Every whispered word,"Scary, Scary & Baby, Sporty, Sporty & Baby"
Spice Girls,Spiceworld,9,354283,Viva Forever,19,Verse 2,The touch of your skin,"Scary, Scary & Baby, Sporty, Sporty & Baby"
Spice Girls,Spiceworld,9,354283,Viva Forever,20,Verse 2,Giving life from within,"Scary, Scary & Baby, Sporty, Sporty & Baby"
Spice Girls,Spiceworld,9,354283,Viva Forever,21,Verse 2,Like a love song never heard,"Scary, Scary & Baby, Sporty, Sporty & Baby"
Spice Girls,Spiceworld,9,354283,Viva Forever,22,Verse 2,Slipping through our fingers,"Scary, Scary & Baby, Sporty, Sporty & Baby"
Spice Girls,Spiceworld,9,354283,Viva Forever,23,Verse 2,Like the sands of time,"Scary, Scary & Baby, Sporty, Sporty & Baby"
Spice Girls,Spiceworld,9,354283,Viva Forever,24,Verse 2,Promises made,"Scary, Scary & Baby, Sporty, Sporty & Baby"
Spice Girls,Spiceworld,9,354283,Viva Forever,25,Verse 2,Every memory saved,"Scary, Scary & Baby, Sporty, Sporty & Baby"
Spice Girls,Spiceworld,9,354283,Viva Forever,26,Verse 2,As reflections in my mind,"Scary, Scary & Baby, Sporty, Sporty & Baby"
Spice Girls,Spiceworld,9,354283,Viva Forever,27,Pre-Chorus,Hasta mañana,All
Spice Girls,Spiceworld,9,354283,Viva Forever,28,Pre-Chorus,Always be mine,All
Spice Girls,Spiceworld,9,354283,Viva Forever,29,Chorus,"Viva forever, I'll be waiting",All
Spice Girls,Spiceworld,9,354283,Viva Forever,30,Chorus,"Everlasting, like the sun",All
Spice Girls,Spiceworld,9,354283,Viva Forever,31,Chorus,"Live forever, for the moment",All
Spice Girls,Spiceworld,9,354283,Viva Forever,32,Chorus,Ever searching for the one,All
Spice Girls,Spiceworld,9,354283,Viva Forever,33,Verse 3,Back where I belong now,"Posh, Posh & Baby"
Spice Girls,Spiceworld,9,354283,Viva Forever,34,Verse 3,Was it just a dream?,"Posh, Posh & Baby"
Spice Girls,Spiceworld,9,354283,Viva Forever,35,Verse 3,Feelings unfold,"Posh, Posh & Baby"
Spice Girls,Spiceworld,9,354283,Viva Forever,36,Verse 3,They will never be sold,"Posh, Posh & Baby"
Spice Girls,Spiceworld,9,354283,Viva Forever,37,Verse 3,And the secret's safe with me,"Posh, Posh & Baby"
Spice Girls,Spiceworld,9,354283,Viva Forever,38,Pre-Chorus,Hasta mañana,All
Spice Girls,Spiceworld,9,354283,Viva Forever,39,Pre-Chorus,Always be mine,All
Spice Girls,Spiceworld,9,354283,Viva Forever,40,Chorus,"Viva forever (viva forever), I'll be waiting (I'll be waiting)",All & (Sporty)
Spice Girls,Spiceworld,9,354283,Viva Forever,41,Chorus,"Everlasting (everlasting), like the sun (like the sun)",All & (Sporty)
Spice Girls,Spiceworld,9,354283,Viva Forever,42,Chorus,"Live forever (live forever), for the moment (for the moment)",All & (Sporty)
Spice Girls,Spiceworld,9,354283,Viva Forever,43,Chorus,Ever searching (ever searching) for the one (for the one),All & (Sporty)
Spice Girls,Spiceworld,9,354283,Viva Forever,44,Chorus,"Viva forever (viva forever), I'll be waiting",All & (Sporty)
Spice Girls,Spiceworld,9,354283,Viva Forever,45,Chorus,"Everlasting, like the sun",All & (Sporty)
Spice Girls,Spiceworld,9,354283,Viva Forever,46,Chorus,"Live forever (live forever), for the moment",All & (Sporty)
Spice Girls,Spiceworld,9,354283,Viva Forever,47,Chorus,Ever searching for the one,All & (Sporty)
Spice Girls,Spiceworld,9,354283,Viva Forever,48,Chorus,"Viva forever (viva forever), I'll be waiting",All & (Sporty)
Spice Girls,Spiceworld,9,354283,Viva Forever,49,Chorus,"Everlasting, like the sun",All & (Sporty)
Spice Girls,Spiceworld,9,354283,Viva Forever,50,Chorus,"Live forever (live forever), for the moment",All & (Sporty)
Spice Girls,Spiceworld,9,354283,Viva Forever,51,Chorus,Ever searching for the one,All & (Sporty)
Spice Girls,Spiceworld,9,354283,Viva Forever,52,Outro,"Viva forever, I'll be waiting (I'll be waiting)",Scary & (Sporty)
Spice Girls,Spiceworld,9,354283,Viva Forever,53,Outro,"Everlasting, like the sun",Scary & (Sporty)
Spice Girls,Spiceworld,9,354283,Viva Forever,54,Outro,"Live forever (live forever), for the moment",Scary & (Sporty)
Spice Girls,Spiceworld,9,354283,Viva Forever,55,Outro,Ever searching for the one,Scary & (Sporty)
Spice Girls,Spiceworld,10,1372152,The Lady Is a Vamp,1,Verse 1,Elvis was a Kula Shaker,"Ginger, Posh, Sporty and Baby, Scary & (Baby, Sporty and Ginger)"
Spice Girls,Spiceworld,10,1372152,The Lady Is a Vamp,2,Verse 1,"Marley, Ziggy, melody makers","Ginger, Posh, Sporty and Baby, Scary & (Baby, Sporty and Ginger)"
Spice Girls,Spiceworld,10,1372152,The Lady Is a Vamp,3,Verse 1,"She's a Bond babe, kick some ass","Ginger, Posh, Sporty and Baby, Scary & (Baby, Sporty and Ginger)"
Spice Girls,Spiceworld,10,1372152,The Lady Is a Vamp,4,Verse 1,"Doctor No, this girl's got class","Ginger, Posh, Sporty and Baby, Scary & (Baby, Sporty and Ginger)"
Spice Girls,Spiceworld,10,1372152,The Lady Is a Vamp,5,Verse 1,"Charlie's Angels, girls on top","Ginger, Posh, Sporty and Baby, Scary & (Baby, Sporty and Ginger)"
Spice Girls,Spiceworld,10,1372152,The Lady Is a Vamp,6,Verse 1,"Handbags, heels, their pistols rock","Ginger, Posh, Sporty and Baby, Scary & (Baby, Sporty and Ginger)"
Spice Girls,Spiceworld,10,1372152,The Lady Is a Vamp,7,Verse 1,"""Baby Love"", a soul glam queen","Ginger, Posh, Sporty and Baby, Scary & (Baby, Sporty and Ginger)"
Spice Girls,Spiceworld,10,1372152,The Lady Is a Vamp,8,Verse 1,"Sing the blues, a love Supreme","Ginger, Posh, Sporty and Baby, Scary & (Baby, Sporty and Ginger)"
Spice Girls,Spiceworld,10,1372152,The Lady Is a Vamp,9,Verse 1,(Sixties Twiggy set the pace,"Ginger, Posh, Sporty and Baby, Scary & (Baby, Sporty and Ginger)"
Spice Girls,Spiceworld,10,1372152,The Lady Is a Vamp,10,Verse 1,Way back then she had the face),"Ginger, Posh, Sporty and Baby, Scary & (Baby, Sporty and Ginger)"
Spice Girls,Spiceworld,10,1372152,The Lady Is a Vamp,11,Pre-Chorus 1,"That's all in the past, legends built to last",All
Spice Girls,Spiceworld,10,1372152,The Lady Is a Vamp,12,Pre-Chorus 1,But she's got something new,All
Spice Girls,Spiceworld,10,1372152,The Lady Is a Vamp,13,Pre-Chorus 1,She's a power girl in a nineties world,All
Spice Girls,Spiceworld,10,1372152,The Lady Is a Vamp,14,Pre-Chorus 1,And she knows just what to do,All
Spice Girls,Spiceworld,10,1372152,The Lady Is a Vamp,15,Chorus,"'Cause the lady is a vamp, she's a vixen not a tramp",All
Spice Girls,Spiceworld,10,1372152,The Lady Is a Vamp,16,Chorus,She's a da da da da da da da,All
Spice Girls,Spiceworld,10,1372152,The Lady Is a Vamp,17,Chorus,"Come on fellas, place your bets, 'cause you ain't seen nothing yet",All
Spice Girls,Spiceworld,10,1372152,The Lady Is a Vamp,18,Chorus,"She's the talk of the town, she's the best, yes",All
Spice Girls,Spiceworld,10,1372152,The Lady Is a Vamp,19,Verse 2,"Jackie O., we loved her so","Ginger, Scary, Baby & Sporty"
Spice Girls,Spiceworld,10,1372152,The Lady Is a Vamp,20,Verse 2,"So did Mr. President, as far as we know","Ginger, Scary, Baby & Sporty"
Spice Girls,Spiceworld,10,1372152,The Lady Is a Vamp,21,Verse 2,Norma Jeane had a Seven Year Itch,"Ginger, Scary, Baby & Sporty"
Spice Girls,Spiceworld,10,1372152,The Lady Is a Vamp,22,Verse 2,Some Like It Hot to a fever pitch,"Ginger, Scary, Baby & Sporty"
Spice Girls,Spiceworld,10,1372152,The Lady Is a Vamp,23,Verse 2,"Sandy, Danny, summer love","Ginger, Scary, Baby & Sporty"
Spice Girls,Spiceworld,10,1372152,The Lady Is a Vamp,24,Verse 2,"Pink Ladies, T-birds, Blue Moon above","Ginger, Scary, Baby & Sporty"
Spice Girls,Spiceworld,10,1372152,The Lady Is a Vamp,25,Pre-Chorus 2,"That's all in the past, legends built to last",All
Spice Girls,Spiceworld,10,1372152,The Lady Is a Vamp,26,Pre-Chorus 2,But she's got something new,All
Spice Girls,Spiceworld,10,1372152,The Lady Is a Vamp,27,Pre-Chorus 2,She's a power girl in a nineties world,All
Spice Girls,Spiceworld,10,1372152,The Lady Is a Vamp,28,Pre-Chorus 2,She's a downtown swinging dude,All
Spice Girls,Spiceworld,10,1372152,The Lady Is a Vamp,29,Chorus,"'Cause the lady is a vamp, she's a vixen not a tramp",All
Spice Girls,Spiceworld,10,1372152,The Lady Is a Vamp,30,Chorus,She's a da da da da da da da,All
Spice Girls,Spiceworld,10,1372152,The Lady Is a Vamp,31,Chorus,"Come on fellas, place your bets, 'cause you ain't seen nothing yet",All
Spice Girls,Spiceworld,10,1372152,The Lady Is a Vamp,32,Chorus,"She's the talk of the town, she's the best, yes",All
