name,version,added,updated,swagger_url,openapi_ver,link,external_docs_description,external_docs_url
azure.com:network-networkWatcher,2019-07-01,2017-12-04T09:12:06Z,2017-12-04T09:12:06Z,https://api.apis.guru/v2/specs/azure.com/network-networkWatcher/2019-07-01/swagger.json,2.0,https://api.apis.guru/v2/specs/azure.com:network-networkWatcher/2019-07-01.json,NA,NA
azure.com:network-networkWatcherConnectionMonitorV1,2019-06-01,2019-10-04T15:22:20Z,2019-10-04T15:22:20Z,https://api.apis.guru/v2/specs/azure.com/network-networkWatcherConnectionMonitorV1/2019-06-01/swagger.json,2.0,https://api.apis.guru/v2/specs/azure.com:network-networkWatcherConnectionMonitorV1/2019-06-01.json,NA,NA
azure.com:network-operation,2019-07-01,2017-12-04T09:12:06Z,2017-12-04T09:12:06Z,https://api.apis.guru/v2/specs/azure.com/network-operation/2019-07-01/swagger.json,2.0,https://api.apis.guru/v2/specs/azure.com:network-operation/2019-07-01.json,NA,NA
azure.com:network-privateEndpoint,2019-08-01,2019-07-25T10:27:32Z,2019-07-25T10:27:32Z,https://api.apis.guru/v2/specs/azure.com/network-privateEndpoint/2019-08-01/swagger.json,2.0,https://api.apis.guru/v2/specs/azure.com:network-privateEndpoint/2019-08-01.json,NA,NA
azure.com:network-privateLinkService,2019-07-01,2019-07-25T10:27:32Z,2019-07-25T10:27:32Z,https://api.apis.guru/v2/specs/azure.com/network-privateLinkService/2019-07-01/swagger.json,2.0,https://api.apis.guru/v2/specs/azure.com:network-privateLinkService/2019-07-01.json,NA,NA
azure.com:network-publicIpAddress,2019-08-01,2018-03-10T09:23:51Z,2018-03-10T09:23:51Z,https://api.apis.guru/v2/specs/azure.com/network-publicIpAddress/2019-08-01/swagger.json,2.0,https://api.apis.guru/v2/specs/azure.com:network-publicIpAddress/2019-08-01.json,NA,NA
azure.com:network-publicIpPrefix,2019-07-01,2018-11-20T14:36:34Z,2018-11-20T14:36:34Z,https://api.apis.guru/v2/specs/azure.com/network-publicIpPrefix/2019-07-01/swagger.json,2.0,https://api.apis.guru/v2/specs/azure.com:network-publicIpPrefix/2019-07-01.json,NA,NA
azure.com:network-routeFilter,2019-08-01,2017-12-04T09:12:06Z,2017-12-04T09:12:06Z,https://api.apis.guru/v2/specs/azure.com/network-routeFilter/2019-08-01/swagger.json,2.0,https://api.apis.guru/v2/specs/azure.com:network-routeFilter/2019-08-01.json,NA,NA
azure.com:network-routeTable,2019-08-01,2018-03-10T09:23:51Z,2018-03-10T09:23:51Z,https://api.apis.guru/v2/specs/azure.com/network-routeTable/2019-08-01/swagger.json,2.0,https://api.apis.guru/v2/specs/azure.com:network-routeTable/2019-08-01.json,NA,NA
azure.com:network-serviceCommunity,2019-07-01,2017-12-04T09:12:06Z,2017-12-04T09:12:06Z,https://api.apis.guru/v2/specs/azure.com/network-serviceCommunity/2019-07-01/swagger.json,2.0,https://api.apis.guru/v2/specs/azure.com:network-serviceCommunity/2019-07-01.json,NA,NA
azure.com:network-serviceEndpointPolicy,2019-08-01,2018-11-20T14:36:34Z,2018-11-20T14:36:34Z,https://api.apis.guru/v2/specs/azure.com/network-serviceEndpointPolicy/2019-08-01/swagger.json,2.0,https://api.apis.guru/v2/specs/azure.com:network-serviceEndpointPolicy/2019-08-01.json,NA,NA
azure.com:network-serviceTags,2019-07-01,2019-07-25T10:27:32Z,2019-07-25T10:27:32Z,https://api.apis.guru/v2/specs/azure.com/network-serviceTags/2019-07-01/swagger.json,2.0,https://api.apis.guru/v2/specs/azure.com:network-serviceTags/2019-07-01.json,NA,NA
azure.com:network-usage,2019-07-01,2017-12-04T09:12:06Z,2017-12-04T09:12:06Z,https://api.apis.guru/v2/specs/azure.com/network-usage/2019-07-01/swagger.json,2.0,https://api.apis.guru/v2/specs/azure.com:network-usage/2019-07-01.json,NA,NA
azure.com:network-virtualNetwork,2019-08-01,2018-11-20T14:36:34Z,2018-11-20T14:36:34Z,https://api.apis.guru/v2/specs/azure.com/network-virtualNetwork/2019-08-01/swagger.json,2.0,https://api.apis.guru/v2/specs/azure.com:network-virtualNetwork/2019-08-01.json,NA,NA
azure.com:network-virtualNetworkGateway,2019-07-01,2017-12-04T09:12:06Z,2017-12-04T09:12:06Z,https://api.apis.guru/v2/specs/azure.com/network-virtualNetworkGateway/2019-07-01/swagger.json,2.0,https://api.apis.guru/v2/specs/azure.com:network-virtualNetworkGateway/2019-07-01.json,NA,NA
azure.com:network-virtualNetworkTap,2019-08-01,2018-11-20T14:36:34Z,2018-11-20T14:36:34Z,https://api.apis.guru/v2/specs/azure.com/network-virtualNetworkTap/2019-08-01/swagger.json,2.0,https://api.apis.guru/v2/specs/azure.com:network-virtualNetworkTap/2019-08-01.json,NA,NA
azure.com:network-virtualRouter,2019-11-01,2019-10-04T15:22:20Z,2019-10-04T15:22:20Z,https://api.apis.guru/v2/specs/azure.com/network-virtualRouter/2019-11-01/swagger.json,2.0,https://api.apis.guru/v2/specs/azure.com:network-virtualRouter/2019-11-01.json,NA,NA
azure.com:network-virtualWan,2019-07-01,2018-11-20T14:36:34Z,2018-11-20T14:36:34Z,https://api.apis.guru/v2/specs/azure.com/network-virtualWan/2019-07-01/swagger.json,2.0,https://api.apis.guru/v2/specs/azure.com:network-virtualWan/2019-07-01.json,NA,NA
azure.com:network-vmssNetworkInterface,2018-10-01,2017-12-04T09:12:06Z,2017-12-04T09:12:06Z,https://api.apis.guru/v2/specs/azure.com/network-vmssNetworkInterface/2018-10-01/swagger.json,2.0,https://api.apis.guru/v2/specs/azure.com:network-vmssNetworkInterface/2018-10-01.json,NA,NA
azure.com:network-vmssPublicIpAddress,2018-10-01,2017-12-04T09:12:06Z,2017-12-04T09:12:06Z,https://api.apis.guru/v2/specs/azure.com/network-vmssPublicIpAddress/2018-10-01/swagger.json,2.0,https://api.apis.guru/v2/specs/azure.com:network-vmssPublicIpAddress/2018-10-01.json,NA,NA
azure.com:notificationhubs,2017-04-01,2016-04-10T23:18:20Z,2016-04-10T23:18:20Z,https://api.apis.guru/v2/specs/azure.com/notificationhubs/2017-04-01/swagger.json,2.0,https://api.apis.guru/v2/specs/azure.com:notificationhubs/2017-04-01.json,NA,NA
azure.com:operationalinsights-Clusters,2019-08-01-preview,2019-10-04T15:22:20Z,2019-10-04T15:22:20Z,https://api.apis.guru/v2/specs/azure.com/operationalinsights-Clusters/2019-08-01-preview/swagger.json,2.0,https://api.apis.guru/v2/specs/azure.com:operationalinsights-Clusters/2019-08-01-preview.json,NA,NA
azure.com:operationalinsights-OperationalInsights,2015-11-01-preview,2017-02-01T10:11:06Z,2017-02-01T10:11:06Z,https://api.apis.guru/v2/specs/azure.com/operationalinsights-OperationalInsights/2015-11-01-preview/swagger.json,2.0,https://api.apis.guru/v2/specs/azure.com:operationalinsights-OperationalInsights/2015-11-01-preview.json,NA,NA
azure.com:operationalinsights-swagger,2017-10-01,2018-11-20T14:36:34Z,2018-11-20T14:36:34Z,https://api.apis.guru/v2/specs/azure.com/operationalinsights-swagger/2017-10-01/swagger.json,2.0,https://api.apis.guru/v2/specs/azure.com:operationalinsights-swagger/2017-10-01.json,NA,NA
azure.com:operationsmanagement-OperationsManagement,2015-11-01-preview,2017-12-04T09:12:06Z,2017-12-04T09:12:06Z,https://api.apis.guru/v2/specs/azure.com/operationsmanagement-OperationsManagement/2015-11-01-preview/swagger.json,2.0,https://api.apis.guru/v2/specs/azure.com:operationsmanagement-OperationsManagement/2015-11-01-preview.json,NA,NA
azure.com:peering,2019-07-01-preview,2019-04-17T07:33:27Z,2019-07-25T10:27:32Z,https://api.apis.guru/v2/specs/azure.com/peering/2019-07-01-preview/swagger.json,2.0,https://api.apis.guru/v2/specs/azure.com:peering/2019-07-01-preview.json,NA,NA
azure.com:policyinsights-policyEvents,2018-04-04,2018-03-10T09:23:51Z,2018-03-10T09:23:51Z,https://api.apis.guru/v2/specs/azure.com/policyinsights-policyEvents/2018-04-04/swagger.json,2.0,https://api.apis.guru/v2/specs/azure.com:policyinsights-policyEvents/2018-04-04.json,NA,NA
azure.com:policyinsights-policyMetadata,2019-10-01,2020-03-17T10:27:09Z,2020-03-17T10:27:09Z,https://api.apis.guru/v2/specs/azure.com/policyinsights-policyMetadata/2019-10-01/swagger.json,2.0,https://api.apis.guru/v2/specs/azure.com:policyinsights-policyMetadata/2019-10-01.json,NA,NA
azure.com:policyinsights-policyStates,2018-07-01-preview,2018-03-10T09:23:51Z,2018-03-10T09:23:51Z,https://api.apis.guru/v2/specs/azure.com/policyinsights-policyStates/2018-07-01-preview/swagger.json,2.0,https://api.apis.guru/v2/specs/azure.com:policyinsights-policyStates/2018-07-01-preview.json,NA,NA
azure.com:policyinsights-policyTrackedResources,2018-07-01-preview,2018-11-20T14:36:34Z,2018-11-20T14:36:34Z,https://api.apis.guru/v2/specs/azure.com/policyinsights-policyTrackedResources/2018-07-01-preview/swagger.json,2.0,https://api.apis.guru/v2/specs/azure.com:policyinsights-policyTrackedResources/2018-07-01-preview.json,NA,NA
azure.com:policyinsights-remediations,2019-07-01,2018-11-20T14:36:34Z,2018-11-20T14:36:34Z,https://api.apis.guru/v2/specs/azure.com/policyinsights-remediations/2019-07-01/swagger.json,2.0,https://api.apis.guru/v2/specs/azure.com:policyinsights-remediations/2019-07-01.json,NA,NA
azure.com:portal,2019-01-01-preview,2019-07-25T10:27:32Z,2019-07-25T10:27:32Z,https://api.apis.guru/v2/specs/azure.com/portal/2019-01-01-preview/swagger.json,2.0,https://api.apis.guru/v2/specs/azure.com:portal/2019-01-01-preview.json,NA,NA
azure.com:postgresql,2017-12-01-preview,2017-09-20T08:49:01Z,2017-09-20T08:49:01Z,https://api.apis.guru/v2/specs/azure.com/postgresql/2017-12-01-preview/swagger.json,2.0,https://api.apis.guru/v2/specs/azure.com:postgresql/2017-12-01-preview.json,NA,NA
azure.com:postgresql-DataEncryptionKeys,2020-01-01-privatepreview,2020-03-17T10:27:09Z,2020-03-17T10:27:09Z,https://api.apis.guru/v2/specs/azure.com/postgresql-DataEncryptionKeys/2020-01-01-privatepreview/swagger.json,2.0,https://api.apis.guru/v2/specs/azure.com:postgresql-DataEncryptionKeys/2020-01-01-privatepreview.json,NA,NA
azure.com:postgresql-PrivateEndpointConnections,2018-06-01-privatepreview,2019-10-04T15:22:20Z,2019-10-04T15:22:20Z,https://api.apis.guru/v2/specs/azure.com/postgresql-PrivateEndpointConnections/2018-06-01-privatepreview/swagger.json,2.0,https://api.apis.guru/v2/specs/azure.com:postgresql-PrivateEndpointConnections/2018-06-01-privatepreview.json,NA,NA
azure.com:postgresql-PrivateLinkResources,2018-06-01-privatepreview,2018-11-20T14:36:34Z,2018-11-20T14:36:34Z,https://api.apis.guru/v2/specs/azure.com/postgresql-PrivateLinkResources/2018-06-01-privatepreview/swagger.json,2.0,https://api.apis.guru/v2/specs/azure.com:postgresql-PrivateLinkResources/2018-06-01-privatepreview.json,NA,NA
azure.com:powerbidedicated,2017-10-01,2017-12-04T09:12:06Z,2017-12-04T09:12:06Z,https://api.apis.guru/v2/specs/azure.com/powerbidedicated/2017-10-01/swagger.json,2.0,https://api.apis.guru/v2/specs/azure.com:powerbidedicated/2017-10-01.json,NA,NA
azure.com:powerbiembedded,2016-01-29,2016-05-22T12:37:44Z,2016-05-22T12:37:44Z,https://api.apis.guru/v2/specs/azure.com/powerbiembedded/2016-01-29/swagger.json,2.0,https://api.apis.guru/v2/specs/azure.com:powerbiembedded/2016-01-29.json,NA,NA
azure.com:privatedns,2018-09-01,2019-02-26T08:40:59Z,2019-02-26T08:40:59Z,https://api.apis.guru/v2/specs/azure.com/privatedns/2018-09-01/swagger.json,2.0,https://api.apis.guru/v2/specs/azure.com:privatedns/2018-09-01.json,NA,NA
azure.com:provisioningservices-iotdps,2017-11-15,2017-12-04T09:12:06Z,2018-02-19T08:41:37Z,https://api.apis.guru/v2/specs/azure.com/provisioningservices-iotdps/2017-11-15/swagger.json,2.0,https://api.apis.guru/v2/specs/azure.com:provisioningservices-iotdps/2017-11-15.json,NA,NA
azure.com:recoveryservices-backup,2016-12-01,2017-04-24T10:15:00Z,2018-02-19T08:41:37Z,https://api.apis.guru/v2/specs/azure.com/recoveryservices-backup/2016-12-01/swagger.json,2.0,https://api.apis.guru/v2/specs/azure.com:recoveryservices-backup/2016-12-01.json,NA,NA
azure.com:recoveryservices-registeredidentities,2016-06-01,2017-12-04T09:12:06Z,2017-12-04T09:12:06Z,https://api.apis.guru/v2/specs/azure.com/recoveryservices-registeredidentities/2016-06-01/swagger.json,2.0,https://api.apis.guru/v2/specs/azure.com:recoveryservices-registeredidentities/2016-06-01.json,NA,NA
azure.com:recoveryservices-replicationusages,2016-06-01,2017-12-04T09:12:06Z,2017-12-04T09:12:06Z,https://api.apis.guru/v2/specs/azure.com/recoveryservices-replicationusages/2016-06-01/swagger.json,2.0,https://api.apis.guru/v2/specs/azure.com:recoveryservices-replicationusages/2016-06-01.json,NA,NA
azure.com:recoveryservices-vaults,2016-06-01,2017-12-04T09:12:06Z,2017-12-04T09:12:06Z,https://api.apis.guru/v2/specs/azure.com/recoveryservices-vaults/2016-06-01/swagger.json,2.0,https://api.apis.guru/v2/specs/azure.com:recoveryservices-vaults/2016-06-01.json,NA,NA
azure.com:recoveryservices-vaultusages,2016-06-01,2016-10-02T08:32:49Z,2016-10-02T08:32:49Z,https://api.apis.guru/v2/specs/azure.com/recoveryservices-vaultusages/2016-06-01/swagger.json,2.0,https://api.apis.guru/v2/specs/azure.com:recoveryservices-vaultusages/2016-06-01.json,NA,NA
azure.com:recoveryservicesbackup,2016-06-01,2016-10-02T08:32:49Z,2016-10-02T08:32:49Z,https://api.apis.guru/v2/specs/azure.com/recoveryservicesbackup/2016-06-01/swagger.json,2.0,https://api.apis.guru/v2/specs/azure.com:recoveryservicesbackup/2016-06-01.json,NA,NA
azure.com:recoveryservicesbackup-backupManagement,2016-12-01,2016-10-02T08:32:49Z,2018-02-19T08:41:37Z,https://api.apis.guru/v2/specs/azure.com/recoveryservicesbackup-backupManagement/2016-12-01/swagger.json,2.0,https://api.apis.guru/v2/specs/azure.com:recoveryservicesbackup-backupManagement/2016-12-01.json,NA,NA
azure.com:recoveryservicesbackup-bms,2017-07-01,2018-03-10T09:23:51Z,2018-03-10T09:23:51Z,https://api.apis.guru/v2/specs/azure.com/recoveryservicesbackup-bms/2017-07-01/swagger.json,2.0,https://api.apis.guru/v2/specs/azure.com:recoveryservicesbackup-bms/2017-07-01.json,NA,NA
azure.com:recoveryservicesbackup-jobs,2017-07-01,2017-12-04T09:12:06Z,2018-02-19T08:41:37Z,https://api.apis.guru/v2/specs/azure.com/recoveryservicesbackup-jobs/2017-07-01/swagger.json,2.0,https://api.apis.guru/v2/specs/azure.com:recoveryservicesbackup-jobs/2017-07-01.json,NA,NA
azure.com:recoveryservicesbackup-operations,2016-08-10,2017-12-04T09:12:06Z,2017-12-04T09:12:06Z,https://api.apis.guru/v2/specs/azure.com/recoveryservicesbackup-operations/2016-08-10/swagger.json,2.0,https://api.apis.guru/v2/specs/azure.com:recoveryservicesbackup-operations/2016-08-10.json,NA,NA
azure.com:recoveryservicesbackup-registeredIdentities,2016-06-01,2017-12-04T09:12:06Z,2017-12-04T09:12:06Z,https://api.apis.guru/v2/specs/azure.com/recoveryservicesbackup-registeredIdentities/2016-06-01/swagger.json,2.0,https://api.apis.guru/v2/specs/azure.com:recoveryservicesbackup-registeredIdentities/2016-06-01.json,NA,NA
azure.com:recoveryservicessiterecovery-service,2018-07-10,2017-09-20T08:49:01Z,2017-09-20T08:49:01Z,https://api.apis.guru/v2/specs/azure.com/recoveryservicessiterecovery-service/2018-07-10/swagger.json,2.0,https://api.apis.guru/v2/specs/azure.com:recoveryservicessiterecovery-service/2018-07-10.json,NA,NA
azure.com:redis,2018-03-01,2017-12-04T09:12:06Z,2017-12-04T09:12:06Z,https://api.apis.guru/v2/specs/azure.com/redis/2018-03-01/swagger.json,2.0,https://api.apis.guru/v2/specs/azure.com:redis/2018-03-01.json,NA,NA
azure.com:relay,2017-04-01,2017-04-24T10:15:00Z,2017-04-24T10:15:00Z,https://api.apis.guru/v2/specs/azure.com/relay/2017-04-01/swagger.json,2.0,https://api.apis.guru/v2/specs/azure.com:relay/2017-04-01.json,NA,NA
azure.com:reservations,2019-04-01,2017-12-04T09:12:06Z,2017-12-04T09:12:06Z,https://api.apis.guru/v2/specs/azure.com/reservations/2019-04-01/swagger.json,2.0,https://api.apis.guru/v2/specs/azure.com:reservations/2019-04-01.json,NA,NA
azure.com:reservations-quota,2019-07-19-preview,2020-03-17T10:27:09Z,2020-03-17T10:27:09Z,https://api.apis.guru/v2/specs/azure.com/reservations-quota/2019-07-19-preview/swagger.json,2.0,https://api.apis.guru/v2/specs/azure.com:reservations-quota/2019-07-19-preview.json,NA,NA
azure.com:resourcegraph,2019-04-01,2018-11-20T14:36:34Z,2018-11-20T14:36:34Z,https://api.apis.guru/v2/specs/azure.com/resourcegraph/2019-04-01/swagger.json,2.0,https://api.apis.guru/v2/specs/azure.com:resourcegraph/2019-04-01.json,NA,NA
azure.com:resourcegraph-graphquery,2018-09-01-preview,2019-07-25T10:27:32Z,2019-07-25T10:27:32Z,https://api.apis.guru/v2/specs/azure.com/resourcegraph-graphquery/2018-09-01-preview/swagger.json,2.0,https://api.apis.guru/v2/specs/azure.com:resourcegraph-graphquery/2018-09-01-preview.json,NA,NA
azure.com:resourcehealth,2017-07-01,2017-04-24T10:15:00Z,2017-04-24T10:15:00Z,https://api.apis.guru/v2/specs/azure.com/resourcehealth/2017-07-01/swagger.json,2.0,https://api.apis.guru/v2/specs/azure.com:resourcehealth/2017-07-01.json,NA,NA
azure.com:resourcehealth-ResourceHealth,2018-07-01-preview,2019-01-03T08:13:16Z,2019-01-03T08:13:16Z,https://api.apis.guru/v2/specs/azure.com/resourcehealth-ResourceHealth/2018-07-01-preview/swagger.json,2.0,https://api.apis.guru/v2/specs/azure.com:resourcehealth-ResourceHealth/2018-07-01-preview.json,NA,NA
azure.com:resources,2019-08-01,2017-12-04T09:12:06Z,2017-12-04T09:12:06Z,https://api.apis.guru/v2/specs/azure.com/resources/2019-08-01/swagger.json,2.0,https://api.apis.guru/v2/specs/azure.com:resources/2019-08-01.json,NA,NA
azure.com:resources-deploymentScripts,2019-10-01-preview,2020-03-17T10:27:09Z,2020-03-17T10:27:09Z,https://api.apis.guru/v2/specs/azure.com/resources-deploymentScripts/2019-10-01-preview/swagger.json,2.0,https://api.apis.guru/v2/specs/azure.com:resources-deploymentScripts/2019-10-01-preview.json,NA,NA
azure.com:resources-features,2015-12-01,2017-12-04T09:12:06Z,2017-12-04T09:12:06Z,https://api.apis.guru/v2/specs/azure.com/resources-features/2015-12-01/swagger.json,2.0,https://api.apis.guru/v2/specs/azure.com:resources-features/2015-12-01.json,NA,NA
azure.com:resources-links,2016-09-01,2017-12-04T09:12:06Z,2017-12-04T09:12:06Z,https://api.apis.guru/v2/specs/azure.com/resources-links/2016-09-01/swagger.json,2.0,https://api.apis.guru/v2/specs/azure.com:resources-links/2016-09-01.json,NA,NA
azure.com:resources-locks,2016-09-01,2017-12-04T09:12:06Z,2017-12-04T09:12:06Z,https://api.apis.guru/v2/specs/azure.com/resources-locks/2016-09-01/swagger.json,2.0,https://api.apis.guru/v2/specs/azure.com:resources-locks/2016-09-01.json,NA,NA
azure.com:resources-managedapplications,2018-06-01,2017-12-04T09:12:06Z,2019-07-22T11:10:17Z,https://api.apis.guru/v2/specs/azure.com/resources-managedapplications/2018-06-01/swagger.json,2.0,https://api.apis.guru/v2/specs/azure.com:resources-managedapplications/2018-06-01.json,NA,NA
azure.com:resources-management,2017-08-31-preview,2017-12-04T09:12:06Z,2018-02-19T08:41:37Z,https://api.apis.guru/v2/specs/azure.com/resources-management/2017-08-31-preview/swagger.json,2.0,https://api.apis.guru/v2/specs/azure.com:resources-management/2017-08-31-preview.json,NA,NA
azure.com:resources-policy,2016-04-01,2017-12-04T09:12:06Z,2017-12-04T09:12:06Z,https://api.apis.guru/v2/specs/azure.com/resources-policy/2016-04-01/swagger.json,2.0,https://api.apis.guru/v2/specs/azure.com:resources-policy/2016-04-01.json,NA,NA
azure.com:resources-policyAssignments,2019-06-01,2018-11-20T14:36:34Z,2018-11-20T14:36:34Z,https://api.apis.guru/v2/specs/azure.com/resources-policyAssignments/2019-06-01/swagger.json,2.0,https://api.apis.guru/v2/specs/azure.com:resources-policyAssignments/2019-06-01.json,NA,NA
azure.com:resources-policyDefinitions,2019-06-01,2018-11-20T14:36:34Z,2018-11-20T14:36:34Z,https://api.apis.guru/v2/specs/azure.com/resources-policyDefinitions/2019-06-01/swagger.json,2.0,https://api.apis.guru/v2/specs/azure.com:resources-policyDefinitions/2019-06-01.json,NA,NA
azure.com:resources-policySetDefinitions,2019-06-01,2018-11-20T14:36:34Z,2018-11-20T14:36:34Z,https://api.apis.guru/v2/specs/azure.com/resources-policySetDefinitions/2019-06-01/swagger.json,2.0,https://api.apis.guru/v2/specs/azure.com:resources-policySetDefinitions/2019-06-01.json,NA,NA
azure.com:resources-subscriptions,2019-06-01,2017-12-04T09:12:06Z,2017-12-04T09:12:06Z,https://api.apis.guru/v2/specs/azure.com/resources-subscriptions/2019-06-01/swagger.json,2.0,https://api.apis.guru/v2/specs/azure.com:resources-subscriptions/2019-06-01.json,NA,NA
azure.com:scheduler,2016-03-01,2016-04-10T23:18:20Z,2016-04-10T23:18:20Z,https://api.apis.guru/v2/specs/azure.com/scheduler/2016-03-01/swagger.json,2.0,https://api.apis.guru/v2/specs/azure.com:scheduler/2016-03-01.json,NA,NA
azure.com:search,2015-08-19,2016-11-22T15:57:03Z,2016-11-22T15:57:03Z,https://api.apis.guru/v2/specs/azure.com/search/2015-08-19/swagger.json,2.0,https://api.apis.guru/v2/specs/azure.com:search/2015-08-19.json,NA,NA
azure.com:search-searchindex,2019-05-06-Preview,2018-03-10T09:23:51Z,2020-03-17T10:27:09Z,https://api.apis.guru/v2/specs/azure.com/search-searchindex/2019-05-06-Preview/swagger.json,2.0,https://api.apis.guru/v2/specs/azure.com:search-searchindex/2019-05-06-Preview.json,NA,NA
azure.com:search-searchservice,2019-05-06-Preview,2018-03-10T09:23:51Z,2020-03-17T10:27:09Z,https://api.apis.guru/v2/specs/azure.com/search-searchservice/2019-05-06-Preview/swagger.json,2.0,https://api.apis.guru/v2/specs/azure.com:search-searchservice/2019-05-06-Preview.json,NA,NA
azure.com:security,2017-08-01-preview,2018-11-20T14:36:34Z,2019-02-11T11:58:34Z,https://api.apis.guru/v2/specs/azure.com/security/2017-08-01-preview/swagger.json,2.0,https://api.apis.guru/v2/specs/azure.com:security/2017-08-01-preview.json,NA,NA
azure.com:security-adaptiveNetworkHardenings,2015-06-01-preview,2019-04-17T07:33:27Z,2019-04-17T07:33:27Z,https://api.apis.guru/v2/specs/azure.com/security-adaptiveNetworkHardenings/2015-06-01-preview/swagger.json,2.0,https://api.apis.guru/v2/specs/azure.com:security-adaptiveNetworkHardenings/2015-06-01-preview.json,NA,NA
azure.com:security-advancedThreatProtectionSettings,2019-01-01,2019-02-26T08:40:59Z,2019-02-26T08:40:59Z,https://api.apis.guru/v2/specs/azure.com/security-advancedThreatProtectionSettings/2019-01-01/swagger.json,2.0,https://api.apis.guru/v2/specs/azure.com:security-advancedThreatProtectionSettings/2019-01-01.json,NA,NA
azure.com:security-alerts,2019-01-01,2019-02-26T08:40:59Z,2019-02-26T08:40:59Z,https://api.apis.guru/v2/specs/azure.com/security-alerts/2019-01-01/swagger.json,2.0,https://api.apis.guru/v2/specs/azure.com:security-alerts/2019-01-01.json,NA,NA
azure.com:security-allowedConnections,2015-06-01-preview,2019-02-26T08:40:59Z,2019-02-26T08:40:59Z,https://api.apis.guru/v2/specs/azure.com/security-allowedConnections/2015-06-01-preview/swagger.json,2.0,https://api.apis.guru/v2/specs/azure.com:security-allowedConnections/2015-06-01-preview.json,NA,NA
azure.com:security-applicationWhitelistings,2015-06-01-preview,2019-07-25T10:27:32Z,2019-07-25T10:27:32Z,https://api.apis.guru/v2/specs/azure.com/security-applicationWhitelistings/2015-06-01-preview/swagger.json,2.0,https://api.apis.guru/v2/specs/azure.com:security-applicationWhitelistings/2015-06-01-preview.json,NA,NA
azure.com:security-assessmentMetadata,2020-01-01,2020-03-17T10:27:09Z,2020-03-17T10:27:09Z,https://api.apis.guru/v2/specs/azure.com/security-assessmentMetadata/2020-01-01/swagger.json,2.0,https://api.apis.guru/v2/specs/azure.com:security-assessmentMetadata/2020-01-01.json,NA,NA
azure.com:security-assessments,2020-01-01,2020-03-17T10:27:09Z,2020-03-17T10:27:09Z,https://api.apis.guru/v2/specs/azure.com/security-assessments/2020-01-01/swagger.json,2.0,https://api.apis.guru/v2/specs/azure.com:security-assessments/2020-01-01.json,NA,NA
azure.com:security-autoProvisioningSettings,2017-08-01-preview,2019-02-26T08:40:59Z,2019-02-26T08:40:59Z,https://api.apis.guru/v2/specs/azure.com/security-autoProvisioningSettings/2017-08-01-preview/swagger.json,2.0,https://api.apis.guru/v2/specs/azure.com:security-autoProvisioningSettings/2017-08-01-preview.json,NA,NA
azure.com:security-automations,2019-01-01-preview,2020-03-17T10:27:09Z,2020-03-17T10:27:09Z,https://api.apis.guru/v2/specs/azure.com/security-automations/2019-01-01-preview/swagger.json,2.0,https://api.apis.guru/v2/specs/azure.com:security-automations/2019-01-01-preview.json,NA,NA
azure.com:security-complianceResults,2017-08-01,2019-02-26T08:40:59Z,2019-02-26T08:40:59Z,https://api.apis.guru/v2/specs/azure.com/security-complianceResults/2017-08-01/swagger.json,2.0,https://api.apis.guru/v2/specs/azure.com:security-complianceResults/2017-08-01.json,NA,NA
azure.com:security-compliances,2017-08-01-preview,2019-02-26T08:40:59Z,2019-02-26T08:40:59Z,https://api.apis.guru/v2/specs/azure.com/security-compliances/2017-08-01-preview/swagger.json,2.0,https://api.apis.guru/v2/specs/azure.com:security-compliances/2017-08-01-preview.json,NA,NA
azure.com:security-deviceSecurityGroups,2019-08-01,2019-04-17T07:33:27Z,2019-04-17T07:33:27Z,https://api.apis.guru/v2/specs/azure.com/security-deviceSecurityGroups/2019-08-01/swagger.json,2.0,https://api.apis.guru/v2/specs/azure.com:security-deviceSecurityGroups/2019-08-01.json,NA,NA
azure.com:security-discoveredSecuritySolutions,2015-06-01-preview,2019-02-26T08:40:59Z,2019-02-26T08:40:59Z,https://api.apis.guru/v2/specs/azure.com/security-discoveredSecuritySolutions/2015-06-01-preview/swagger.json,2.0,https://api.apis.guru/v2/specs/azure.com:security-discoveredSecuritySolutions/2015-06-01-preview.json,NA,NA
azure.com:security-externalSecuritySolutions,2015-06-01-preview,2019-02-26T08:40:59Z,2019-02-26T08:40:59Z,https://api.apis.guru/v2/specs/azure.com/security-externalSecuritySolutions/2015-06-01-preview/swagger.json,2.0,https://api.apis.guru/v2/specs/azure.com:security-externalSecuritySolutions/2015-06-01-preview.json,NA,NA
azure.com:security-informationProtectionPolicies,2017-08-01-preview,2019-02-26T08:40:59Z,2019-02-26T08:40:59Z,https://api.apis.guru/v2/specs/azure.com/security-informationProtectionPolicies/2017-08-01-preview/swagger.json,2.0,https://api.apis.guru/v2/specs/azure.com:security-informationProtectionPolicies/2017-08-01-preview.json,NA,NA
azure.com:security-iotSecuritySolutionAnalytics,2019-08-01,2019-07-25T10:27:32Z,2019-07-25T10:27:32Z,https://api.apis.guru/v2/specs/azure.com/security-iotSecuritySolutionAnalytics/2019-08-01/swagger.json,2.0,https://api.apis.guru/v2/specs/azure.com:security-iotSecuritySolutionAnalytics/2019-08-01.json,NA,NA
