"char_id","char_name","uni_id","uni_name","myers_briggs","avg_match_perc","number_users"
"MM3","Pete Campbell","MM","Mad Men","INFJ",37.3,12519
"MM3","Pete Campbell","MM","Mad Men","ENFP",37.1,10817
"MM3","Pete Campbell","MM","Mad Men","INFP",37,23344
"MM13","Henry Francis","MM","Mad Men","ISTJ",60,1475
"MM13","Henry Francis","MM","Mad Men","ESTJ",58.4,547
"MM13","Henry Francis","MM","Mad Men","INTJ",55,8827
"MM13","Henry Francis","MM","Mad Men","ISFJ",54.9,1602
"MM13","Henry Francis","MM","Mad Men","ENTJ",53,2286
"MM13","Henry Francis","MM","Mad Men","ESFJ",52.4,592
"MM13","Henry Francis","MM","Mad Men","INFJ",49.6,12519
"MM13","Henry Francis","MM","Mad Men","ENFJ",48.7,3842
"MM13","Henry Francis","MM","Mad Men","ISTP",47,1950
"MM13","Henry Francis","MM","Mad Men","INTP",45.4,11992
"MM13","Henry Francis","MM","Mad Men","ESTP",44.9,765
"MM13","Henry Francis","MM","Mad Men","ISFP",42.8,1998
"MM13","Henry Francis","MM","Mad Men","ENTP",42,5934
"MM13","Henry Francis","MM","Mad Men","ESFP",41.3,1202
"MM13","Henry Francis","MM","Mad Men","INFP",40.6,23344
"MM13","Henry Francis","MM","Mad Men","ENFP",38.8,10817
"MM8","Ken Cosgrove","MM","Mad Men","ISFJ",63.2,1602
"MM8","Ken Cosgrove","MM","Mad Men","ESFJ",62.4,592
"MM8","Ken Cosgrove","MM","Mad Men","ENFJ",59.8,3842
"MM8","Ken Cosgrove","MM","Mad Men","INFJ",59,12519
"MM8","Ken Cosgrove","MM","Mad Men","ISTJ",56.1,1475
"MM8","Ken Cosgrove","MM","Mad Men","ESTJ",56.1,547
"MM8","Ken Cosgrove","MM","Mad Men","ISFP",55.2,1998
"MM8","Ken Cosgrove","MM","Mad Men","ESFP",55.1,1202
"MM8","Ken Cosgrove","MM","Mad Men","INFP",55.1,23344
"MM8","Ken Cosgrove","MM","Mad Men","ENFP",55.1,10817
"MM8","Ken Cosgrove","MM","Mad Men","ENTJ",52.5,2286
"MM8","Ken Cosgrove","MM","Mad Men","INTJ",52.4,8827
"MM8","Ken Cosgrove","MM","Mad Men","INTP",49.1,11992
"MM8","Ken Cosgrove","MM","Mad Men","ESTP",48.8,765
"MM8","Ken Cosgrove","MM","Mad Men","ISTP",48.6,1950
"MM8","Ken Cosgrove","MM","Mad Men","ENTP",47.2,5934
"MM9","Harry Crane","MM","Mad Men","ISFJ",56.2,1602
"MM9","Harry Crane","MM","Mad Men","ISTJ",54,1475
"MM9","Harry Crane","MM","Mad Men","INFJ",51.2,12519
"MM9","Harry Crane","MM","Mad Men","ESFJ",50.9,592
"MM9","Harry Crane","MM","Mad Men","ISFP",50.7,1998
"MM9","Harry Crane","MM","Mad Men","INTJ",50,8827
"MM9","Harry Crane","MM","Mad Men","INFP",49.6,23344
"MM9","Harry Crane","MM","Mad Men","ESTJ",49,547
"MM9","Harry Crane","MM","Mad Men","INTP",48.6,11992
"MM9","Harry Crane","MM","Mad Men","ISTP",48.1,1950
"MM9","Harry Crane","MM","Mad Men","ENFJ",47.2,3842
"MM9","Harry Crane","MM","Mad Men","ESFP",46,1202
"MM9","Harry Crane","MM","Mad Men","ENTJ",45.5,2286
"MM9","Harry Crane","MM","Mad Men","ENFP",44.8,10817
"MM9","Harry Crane","MM","Mad Men","ENTP",42.9,5934
"MM9","Harry Crane","MM","Mad Men","ESTP",42.8,765
"MM15","Stan Rizzo","MM","Mad Men","ENFP",69.4,10817
"MM15","Stan Rizzo","MM","Mad Men","ESFP",66.4,1202
"MM15","Stan Rizzo","MM","Mad Men","ENTP",65,5934
"MM15","Stan Rizzo","MM","Mad Men","INFP",64.5,23344
"MM15","Stan Rizzo","MM","Mad Men","ESTP",62.5,765
"MM15","Stan Rizzo","MM","Mad Men","ISFP",61.8,1998
"MM15","Stan Rizzo","MM","Mad Men","ENFJ",61.4,3842
"MM15","Stan Rizzo","MM","Mad Men","INTP",58.8,11992
"MM15","Stan Rizzo","MM","Mad Men","INFJ",57.4,12519
"MM15","Stan Rizzo","MM","Mad Men","ESFJ",57,592
"MM15","Stan Rizzo","MM","Mad Men","ISTP",56.8,1950
"MM15","Stan Rizzo","MM","Mad Men","ENTJ",56.1,2286
"MM15","Stan Rizzo","MM","Mad Men","ISFJ",51.3,1602
"MM15","Stan Rizzo","MM","Mad Men","INTJ",51.3,8827
"MM15","Stan Rizzo","MM","Mad Men","ESTJ",51,547
"MM15","Stan Rizzo","MM","Mad Men","ISTJ",46,1475
"MM7","Paul Kinsey","MM","Mad Men","ENFP",58.7,10817
"MM7","Paul Kinsey","MM","Mad Men","ENTP",58.3,5934
"MM7","Paul Kinsey","MM","Mad Men","INFP",58.2,23344
"MM7","Paul Kinsey","MM","Mad Men","ESFP",56.6,1202
"MM7","Paul Kinsey","MM","Mad Men","ISFP",56.2,1998
"MM7","Paul Kinsey","MM","Mad Men","INTP",56.2,11992
"MM7","Paul Kinsey","MM","Mad Men","ESTP",54.4,765
"MM7","Paul Kinsey","MM","Mad Men","ISTP",53.5,1950
"MM7","Paul Kinsey","MM","Mad Men","ENFJ",52.8,3842
"MM7","Paul Kinsey","MM","Mad Men","INFJ",52.7,12519
"MM7","Paul Kinsey","MM","Mad Men","ENTJ",51.6,2286
"MM7","Paul Kinsey","MM","Mad Men","INTJ",50.8,8827
"MM7","Paul Kinsey","MM","Mad Men","ESFJ",50.6,592
"MM7","Paul Kinsey","MM","Mad Men","ISFJ",48.9,1602
"MM7","Paul Kinsey","MM","Mad Men","ESTJ",47.6,547
"MM7","Paul Kinsey","MM","Mad Men","ISTJ",47.1,1475
"BSG1","William Adama","BSG","Battlestar Galactica","ESTJ",64.5,547
"BSG1","William Adama","BSG","Battlestar Galactica","ISTJ",63.7,1475
"BSG1","William Adama","BSG","Battlestar Galactica","INTJ",62.2,8827
"BSG1","William Adama","BSG","Battlestar Galactica","ENTJ",61.7,2286
"BSG1","William Adama","BSG","Battlestar Galactica","ISFJ",59.7,1602
"BSG1","William Adama","BSG","Battlestar Galactica","ESFJ",59.5,592
"BSG1","William Adama","BSG","Battlestar Galactica","ENFJ",59,3842
"BSG1","William Adama","BSG","Battlestar Galactica","INFJ",58.5,12519
"BSG1","William Adama","BSG","Battlestar Galactica","ESTP",53.3,765
"BSG1","William Adama","BSG","Battlestar Galactica","ISTP",53.2,1950
"BSG1","William Adama","BSG","Battlestar Galactica","INTP",53,11992
"BSG1","William Adama","BSG","Battlestar Galactica","ENTP",51.6,5934
"BSG1","William Adama","BSG","Battlestar Galactica","ESFP",50,1202
"BSG1","William Adama","BSG","Battlestar Galactica","ENFP",49.9,10817
"BSG1","William Adama","BSG","Battlestar Galactica","ISFP",49.8,1998
"BSG1","William Adama","BSG","Battlestar Galactica","INFP",49.7,23344
"BSG2","Laura Roslin","BSG","Battlestar Galactica","ESTJ",67.5,547
"BSG2","Laura Roslin","BSG","Battlestar Galactica","ENFJ",65.3,3842
"BSG2","Laura Roslin","BSG","Battlestar Galactica","ESFJ",65.3,592
"BSG2","Laura Roslin","BSG","Battlestar Galactica","ENTJ",65.2,2286
"BSG2","Laura Roslin","BSG","Battlestar Galactica","ISTJ",65,1475
"BSG2","Laura Roslin","BSG","Battlestar Galactica","ISFJ",64.2,1602
"BSG2","Laura Roslin","BSG","Battlestar Galactica","INTJ",64.1,8827
"BSG2","Laura Roslin","BSG","Battlestar Galactica","INFJ",63.5,12519
"BSG2","Laura Roslin","BSG","Battlestar Galactica","ENFP",56.3,10817
"BSG2","Laura Roslin","BSG","Battlestar Galactica","ESTP",55.9,765
"BSG2","Laura Roslin","BSG","Battlestar Galactica","ESFP",55.4,1202
"BSG2","Laura Roslin","BSG","Battlestar Galactica","INTP",55.3,11992
"BSG2","Laura Roslin","BSG","Battlestar Galactica","ENTP",55.2,5934
"BSG2","Laura Roslin","BSG","Battlestar Galactica","INFP",54.8,23344
"BSG2","Laura Roslin","BSG","Battlestar Galactica","ISTP",54.1,1950
"BSG2","Laura Roslin","BSG","Battlestar Galactica","ISFP",53.9,1998
"BSG6","Number Six","BSG","Battlestar Galactica","ENTJ",65.3,2286
"BSG6","Number Six","BSG","Battlestar Galactica","ENTP",63.1,5934
"BSG6","Number Six","BSG","Battlestar Galactica","ESTP",61.6,765
"BSG6","Number Six","BSG","Battlestar Galactica","ESTJ",60.9,547
"BSG6","Number Six","BSG","Battlestar Galactica","ENFJ",57.9,3842
"BSG6","Number Six","BSG","Battlestar Galactica","INTJ",57.4,8827
"BSG6","Number Six","BSG","Battlestar Galactica","ENFP",56.2,10817
"BSG6","Number Six","BSG","Battlestar Galactica","ESFP",55.7,1202
"BSG6","Number Six","BSG","Battlestar Galactica","ESFJ",54.2,592
"BSG6","Number Six","BSG","Battlestar Galactica","INTP",53.7,11992
"BSG6","Number Six","BSG","Battlestar Galactica","ISTP",52.4,1950
"BSG6","Number Six","BSG","Battlestar Galactica","ISTJ",51.9,1475
"BSG6","Number Six","BSG","Battlestar Galactica","INFJ",51,12519
"BSG6","Number Six","BSG","Battlestar Galactica","INFP",48.6,23344
"BSG6","Number Six","BSG","Battlestar Galactica","ISFP",47.6,1998
"BSG6","Number Six","BSG","Battlestar Galactica","ISFJ",45.3,1602
"BSG3","Kara 'Starbuck' Thrace","BSG","Battlestar Galactica","ENTP",64,5934
"BSG3","Kara 'Starbuck' Thrace","BSG","Battlestar Galactica","ESTP",63.7,765
"BSG3","Kara 'Starbuck' Thrace","BSG","Battlestar Galactica","ENTJ",60.2,2286
"BSG3","Kara 'Starbuck' Thrace","BSG","Battlestar Galactica","ENFP",57.7,10817
"BSG3","Kara 'Starbuck' Thrace","BSG","Battlestar Galactica","ESFP",57.6,1202
"BSG3","Kara 'Starbuck' Thrace","BSG","Battlestar Galactica","ESTJ",55.6,547
"BSG3","Kara 'Starbuck' Thrace","BSG","Battlestar Galactica","ISTP",55.5,1950
"BSG3","Kara 'Starbuck' Thrace","BSG","Battlestar Galactica","INTP",54.7,11992
"BSG3","Kara 'Starbuck' Thrace","BSG","Battlestar Galactica","ENFJ",54,3842
"BSG3","Kara 'Starbuck' Thrace","BSG","Battlestar Galactica","INTJ",53.1,8827
"BSG3","Kara 'Starbuck' Thrace","BSG","Battlestar Galactica","INFP",50.5,23344
"BSG3","Kara 'Starbuck' Thrace","BSG","Battlestar Galactica","ISFP",50.2,1998
"BSG3","Kara 'Starbuck' Thrace","BSG","Battlestar Galactica","ESFJ",49.8,592
"BSG3","Kara 'Starbuck' Thrace","BSG","Battlestar Galactica","INFJ",47.9,12519
"BSG3","Kara 'Starbuck' Thrace","BSG","Battlestar Galactica","ISTJ",47.9,1475
"BSG3","Kara 'Starbuck' Thrace","BSG","Battlestar Galactica","ISFJ",41.5,1602
"BSG4","Lee 'Apollo' Adama","BSG","Battlestar Galactica","ESTJ",63.7,547
"BSG4","Lee 'Apollo' Adama","BSG","Battlestar Galactica","ESFJ",61,592
"BSG4","Lee 'Apollo' Adama","BSG","Battlestar Galactica","ENTJ",60.3,2286
"BSG4","Lee 'Apollo' Adama","BSG","Battlestar Galactica","ENFJ",59.6,3842
"BSG4","Lee 'Apollo' Adama","BSG","Battlestar Galactica","ISTJ",59.5,1475
"BSG4","Lee 'Apollo' Adama","BSG","Battlestar Galactica","ISFJ",58.1,1602
"BSG4","Lee 'Apollo' Adama","BSG","Battlestar Galactica","INTJ",57.1,8827
"BSG4","Lee 'Apollo' Adama","BSG","Battlestar Galactica","INFJ",55.8,12519
"BSG4","Lee 'Apollo' Adama","BSG","Battlestar Galactica","ESTP",54,765
"BSG4","Lee 'Apollo' Adama","BSG","Battlestar Galactica","ESFP",53,1202
"BSG4","Lee 'Apollo' Adama","BSG","Battlestar Galactica","ENFP",51.8,10817
"BSG4","Lee 'Apollo' Adama","BSG","Battlestar Galactica","ENTP",51.3,5934
"BSG4","Lee 'Apollo' Adama","BSG","Battlestar Galactica","ISTP",50,1950
"BSG4","Lee 'Apollo' Adama","BSG","Battlestar Galactica","ISFP",49.3,1998
"BSG4","Lee 'Apollo' Adama","BSG","Battlestar Galactica","INTP",49.3,11992
"BSG4","Lee 'Apollo' Adama","BSG","Battlestar Galactica","INFP",48.5,23344
"BSG8","Saul Tigh","BSG","Battlestar Galactica","ISTJ",52.8,1475
"BSG8","Saul Tigh","BSG","Battlestar Galactica","INTJ",51.8,8827
"BSG8","Saul Tigh","BSG","Battlestar Galactica","ESTJ",51.1,547
"BSG8","Saul Tigh","BSG","Battlestar Galactica","ENTJ",49.8,2286
"BSG8","Saul Tigh","BSG","Battlestar Galactica","ISTP",49.4,1950
"BSG8","Saul Tigh","BSG","Battlestar Galactica","ESTP",47.3,765
"BSG8","Saul Tigh","BSG","Battlestar Galactica","INTP",47,11992
"BSG8","Saul Tigh","BSG","Battlestar Galactica","ENTP",46,5934
"BSG8","Saul Tigh","BSG","Battlestar Galactica","ISFJ",41,1602
"BSG8","Saul Tigh","BSG","Battlestar Galactica","INFJ",40.3,12519
"BSG8","Saul Tigh","BSG","Battlestar Galactica","ESFJ",39.9,592
"BSG8","Saul Tigh","BSG","Battlestar Galactica","ISFP",39.4,1998
"BSG8","Saul Tigh","BSG","Battlestar Galactica","ENFJ",38.7,3842
"BSG8","Saul Tigh","BSG","Battlestar Galactica","ESFP",38.1,1202
"BSG8","Saul Tigh","BSG","Battlestar Galactica","INFP",37.1,23344
"BSG8","Saul Tigh","BSG","Battlestar Galactica","ENFP",35.5,10817
"BSG5","Gaius Baltar","BSG","Battlestar Galactica","ENTP",59.4,5934
"BSG5","Gaius Baltar","BSG","Battlestar Galactica","ESTP",55.5,765
"BSG5","Gaius Baltar","BSG","Battlestar Galactica","ENTJ",55.3,2286
"BSG5","Gaius Baltar","BSG","Battlestar Galactica","INTP",54.7,11992
"BSG5","Gaius Baltar","BSG","Battlestar Galactica","INTJ",52.5,8827
"BSG5","Gaius Baltar","BSG","Battlestar Galactica","ISTP",52.4,1950
"BSG5","Gaius Baltar","BSG","Battlestar Galactica","ENFP",52.2,10817
"BSG5","Gaius Baltar","BSG","Battlestar Galactica","ESFP",51.6,1202
"BSG5","Gaius Baltar","BSG","Battlestar Galactica","ESTJ",50.2,547
"BSG5","Gaius Baltar","BSG","Battlestar Galactica","INFP",49.8,23344
"BSG5","Gaius Baltar","BSG","Battlestar Galactica","ISFP",48.8,1998
"BSG5","Gaius Baltar","BSG","Battlestar Galactica","ENFJ",48.6,3842
"BSG5","Gaius Baltar","BSG","Battlestar Galactica","ISTJ",47.4,1475
"BSG5","Gaius Baltar","BSG","Battlestar Galactica","INFJ",46.7,12519
"BSG5","Gaius Baltar","BSG","Battlestar Galactica","ESFJ",45.6,592
"BSG5","Gaius Baltar","BSG","Battlestar Galactica","ISFJ",41.9,1602
"BSG7","Sharon 'Boomer' Valerii","BSG","Battlestar Galactica","ENTJ",62.8,2286
"BSG7","Sharon 'Boomer' Valerii","BSG","Battlestar Galactica","ESTJ",61.6,547
"BSG7","Sharon 'Boomer' Valerii","BSG","Battlestar Galactica","INTJ",61.3,8827
"BSG7","Sharon 'Boomer' Valerii","BSG","Battlestar Galactica","ESTP",58.9,765
"BSG7","Sharon 'Boomer' Valerii","BSG","Battlestar Galactica","ISTJ",58.8,1475
"BSG7","Sharon 'Boomer' Valerii","BSG","Battlestar Galactica","ENTP",58.7,5934
"BSG7","Sharon 'Boomer' Valerii","BSG","Battlestar Galactica","ENFJ",58.6,3842
"BSG7","Sharon 'Boomer' Valerii","BSG","Battlestar Galactica","INFJ",57.3,12519
"BSG7","Sharon 'Boomer' Valerii","BSG","Battlestar Galactica","INTP",56.7,11992
"BSG7","Sharon 'Boomer' Valerii","BSG","Battlestar Galactica","ESFJ",56.6,592
"BSG7","Sharon 'Boomer' Valerii","BSG","Battlestar Galactica","ISTP",56.3,1950
"BSG7","Sharon 'Boomer' Valerii","BSG","Battlestar Galactica","ENFP",55.1,10817
"BSG7","Sharon 'Boomer' Valerii","BSG","Battlestar Galactica","ESFP",54.8,1202
"BSG7","Sharon 'Boomer' Valerii","BSG","Battlestar Galactica","ISFJ",54.4,1602
"BSG7","Sharon 'Boomer' Valerii","BSG","Battlestar Galactica","INFP",53.3,23344
"BSG7","Sharon 'Boomer' Valerii","BSG","Battlestar Galactica","ISFP",52.8,1998
"BSG10","Karl 'Helo' Agathon","BSG","Battlestar Galactica","ESFJ",59.9,592
"BSG10","Karl 'Helo' Agathon","BSG","Battlestar Galactica","ESTJ",59.6,547
"BSG10","Karl 'Helo' Agathon","BSG","Battlestar Galactica","ENFJ",59.1,3842
"BSG10","Karl 'Helo' Agathon","BSG","Battlestar Galactica","ISFJ",59,1602
"BSG10","Karl 'Helo' Agathon","BSG","Battlestar Galactica","ISTJ",57.7,1475
"BSG10","Karl 'Helo' Agathon","BSG","Battlestar Galactica","INFJ",57.3,12519
"BSG10","Karl 'Helo' Agathon","BSG","Battlestar Galactica","ENTJ",56.5,2286
"BSG10","Karl 'Helo' Agathon","BSG","Battlestar Galactica","INTJ",55.5,8827
"BSG10","Karl 'Helo' Agathon","BSG","Battlestar Galactica","ESFP",54,1202
"BSG10","Karl 'Helo' Agathon","BSG","Battlestar Galactica","ENFP",53.6,10817
"BSG10","Karl 'Helo' Agathon","BSG","Battlestar Galactica","ESTP",53.5,765
"BSG10","Karl 'Helo' Agathon","BSG","Battlestar Galactica","ISFP",52.4,1998
"BSG10","Karl 'Helo' Agathon","BSG","Battlestar Galactica","INFP",52.2,23344
"BSG10","Karl 'Helo' Agathon","BSG","Battlestar Galactica","ISTP",51.7,1950
"BSG10","Karl 'Helo' Agathon","BSG","Battlestar Galactica","INTP",50.4,11992
"BSG10","Karl 'Helo' Agathon","BSG","Battlestar Galactica","ENTP",50.2,5934
"BSG9","Galen Tyrol","BSG","Battlestar Galactica","ISFJ",62.1,1602
"BSG9","Galen Tyrol","BSG","Battlestar Galactica","ISTJ",60.2,1475
"BSG9","Galen Tyrol","BSG","Battlestar Galactica","INFJ",59.1,12519
"BSG9","Galen Tyrol","BSG","Battlestar Galactica","ESFJ",58.2,592
"BSG9","Galen Tyrol","BSG","Battlestar Galactica","INTJ",56.8,8827
"BSG9","Galen Tyrol","BSG","Battlestar Galactica","ESTJ",56.8,547
"BSG9","Galen Tyrol","BSG","Battlestar Galactica","ENFJ",56.3,3842
"BSG9","Galen Tyrol","BSG","Battlestar Galactica","ISFP",54.8,1998
"BSG9","Galen Tyrol","BSG","Battlestar Galactica","INFP",54.6,23344
"BSG9","Galen Tyrol","BSG","Battlestar Galactica","ISTP",53.6,1950
"BSG9","Galen Tyrol","BSG","Battlestar Galactica","ENTJ",52.9,2286
"BSG9","Galen Tyrol","BSG","Battlestar Galactica","INTP",52.9,11992
"BSG9","Galen Tyrol","BSG","Battlestar Galactica","ENFP",51.5,10817
"BSG9","Galen Tyrol","BSG","Battlestar Galactica","ESFP",51.4,1202
"BSG9","Galen Tyrol","BSG","Battlestar Galactica","ESTP",50,765
"BSG9","Galen Tyrol","BSG","Battlestar Galactica","ENTP",47.7,5934
"BSG11","Felix Gaeta","BSG","Battlestar Galactica","ISTJ",64.9,1475
"BSG11","Felix Gaeta","BSG","Battlestar Galactica","ISFJ",62.9,1602
"BSG11","Felix Gaeta","BSG","Battlestar Galactica","INTJ",61.5,8827
"BSG11","Felix Gaeta","BSG","Battlestar Galactica","INFJ",59,12519
"BSG11","Felix Gaeta","BSG","Battlestar Galactica","ESTJ",58.9,547
"BSG11","Felix Gaeta","BSG","Battlestar Galactica","ESFJ",56.3,592
"BSG11","Felix Gaeta","BSG","Battlestar Galactica","ENTJ",54.8,2286
"BSG11","Felix Gaeta","BSG","Battlestar Galactica","INTP",54.3,11992
"BSG11","Felix Gaeta","BSG","Battlestar Galactica","ENFJ",53.5,3842
"BSG11","Felix Gaeta","BSG","Battlestar Galactica","ISTP",53.4,1950
"BSG11","Felix Gaeta","BSG","Battlestar Galactica","ISFP",52.2,1998
"BSG11","Felix Gaeta","BSG","Battlestar Galactica","INFP",51.7,23344
"BSG11","Felix Gaeta","BSG","Battlestar Galactica","ESTP",46.6,765
"BSG11","Felix Gaeta","BSG","Battlestar Galactica","ENTP",46.2,5934
"BSG11","Felix Gaeta","BSG","Battlestar Galactica","ESFP",45.9,1202
"BSG11","Felix Gaeta","BSG","Battlestar Galactica","ENFP",45.5,10817
"BSG12","Anastasia Dualla","BSG","Battlestar Galactica","ISFJ",66.2,1602
"BSG12","Anastasia Dualla","BSG","Battlestar Galactica","ISTJ",65.1,1475
"BSG12","Anastasia Dualla","BSG","Battlestar Galactica","ESTJ",64.7,547
"BSG12","Anastasia Dualla","BSG","Battlestar Galactica","ESFJ",64.3,592
"BSG12","Anastasia Dualla","BSG","Battlestar Galactica","INFJ",63.1,12519
"BSG12","Anastasia Dualla","BSG","Battlestar Galactica","ENFJ",62.5,3842
"BSG12","Anastasia Dualla","BSG","Battlestar Galactica","INTJ",61.8,8827
"BSG12","Anastasia Dualla","BSG","Battlestar Galactica","ENTJ",60.5,2286
"BSG12","Anastasia Dualla","BSG","Battlestar Galactica","ISFP",54.8,1998
"BSG12","Anastasia Dualla","BSG","Battlestar Galactica","INFP",54.7,23344
"BSG12","Anastasia Dualla","BSG","Battlestar Galactica","ESFP",53.8,1202
"BSG12","Anastasia Dualla","BSG","Battlestar Galactica","INTP",53.7,11992
"BSG12","Anastasia Dualla","BSG","Battlestar Galactica","ENFP",53.6,10817
"BSG12","Anastasia Dualla","BSG","Battlestar Galactica","ISTP",53.5,1950
"BSG12","Anastasia Dualla","BSG","Battlestar Galactica","ESTP",52.8,765
"BSG12","Anastasia Dualla","BSG","Battlestar Galactica","ENTP",50.4,5934
"BSG15","Samuel 'Longshot' Anders","BSG","Battlestar Galactica","ESTP",61.1,765
"BSG15","Samuel 'Longshot' Anders","BSG","Battlestar Galactica","ESFP",59.5,1202
"BSG15","Samuel 'Longshot' Anders","BSG","Battlestar Galactica","ENFP",58.8,10817
"BSG15","Samuel 'Longshot' Anders","BSG","Battlestar Galactica","ENTP",58.5,5934
"BSG15","Samuel 'Longshot' Anders","BSG","Battlestar Galactica","ENFJ",57.4,3842
"BSG15","Samuel 'Longshot' Anders","BSG","Battlestar Galactica","ENTJ",57.3,2286
"BSG15","Samuel 'Longshot' Anders","BSG","Battlestar Galactica","ESTJ",56,547
"BSG15","Samuel 'Longshot' Anders","BSG","Battlestar Galactica","ESFJ",55.3,592
"BSG15","Samuel 'Longshot' Anders","BSG","Battlestar Galactica","ISTP",52.3,1950
"BSG15","Samuel 'Longshot' Anders","BSG","Battlestar Galactica","ISFP",51.6,1998
"BSG15","Samuel 'Longshot' Anders","BSG","Battlestar Galactica","INFP",51.3,23344
"BSG15","Samuel 'Longshot' Anders","BSG","Battlestar Galactica","INTP",50.4,11992
"BSG15","Samuel 'Longshot' Anders","BSG","Battlestar Galactica","INFJ",50.2,12519
"BSG15","Samuel 'Longshot' Anders","BSG","Battlestar Galactica","INTJ",49.8,8827
"BSG15","Samuel 'Longshot' Anders","BSG","Battlestar Galactica","ISTJ",48,1475
"BSG15","Samuel 'Longshot' Anders","BSG","Battlestar Galactica","ISFJ",47.5,1602
"BSG14","Cally Henderson","BSG","Battlestar Galactica","ISFJ",63.1,1602
"BSG14","Cally Henderson","BSG","Battlestar Galactica","INFP",59.5,23344
"BSG14","Cally Henderson","BSG","Battlestar Galactica","INFJ",59.4,12519
"BSG14","Cally Henderson","BSG","Battlestar Galactica","ISFP",59.3,1998
"BSG14","Cally Henderson","BSG","Battlestar Galactica","ESFJ",59.1,592
"BSG14","Cally Henderson","BSG","Battlestar Galactica","ENFJ",56.6,3842
"BSG14","Cally Henderson","BSG","Battlestar Galactica","ENFP",56.4,10817
"BSG14","Cally Henderson","BSG","Battlestar Galactica","ESFP",56.1,1202
"BSG14","Cally Henderson","BSG","Battlestar Galactica","ISTJ",53.9,1475
"BSG14","Cally Henderson","BSG","Battlestar Galactica","ISTP",51.6,1950
"BSG14","Cally Henderson","BSG","Battlestar Galactica","INTP",51.5,11992
"BSG14","Cally Henderson","BSG","Battlestar Galactica","ESTJ",50.6,547
"BSG14","Cally Henderson","BSG","Battlestar Galactica","INTJ",50.2,8827
"BSG14","Cally Henderson","BSG","Battlestar Galactica","ESTP",48.6,765
"BSG14","Cally Henderson","BSG","Battlestar Galactica","ENTJ",47.3,2286
"BSG14","Cally Henderson","BSG","Battlestar Galactica","ENTP",46.9,5934
"BSG13","Billy Keikeya","BSG","Battlestar Galactica","ISFJ",69.2,1602
"BSG13","Billy Keikeya","BSG","Battlestar Galactica","INFJ",63.5,12519
"BSG13","Billy Keikeya","BSG","Battlestar Galactica","ESFJ",62.7,592
"BSG13","Billy Keikeya","BSG","Battlestar Galactica","ISTJ",60.8,1475
"BSG13","Billy Keikeya","BSG","Battlestar Galactica","ENFJ",59.1,3842
"BSG13","Billy Keikeya","BSG","Battlestar Galactica","INFP",58.4,23344
"BSG13","Billy Keikeya","BSG","Battlestar Galactica","ISFP",58.1,1998
"BSG13","Billy Keikeya","BSG","Battlestar Galactica","ESTJ",55.5,547
"BSG13","Billy Keikeya","BSG","Battlestar Galactica","INTJ",55.4,8827
"BSG13","Billy Keikeya","BSG","Battlestar Galactica","ENFP",53.2,10817
"BSG13","Billy Keikeya","BSG","Battlestar Galactica","ESFP",52.6,1202
"BSG13","Billy Keikeya","BSG","Battlestar Galactica","INTP",51.6,11992
"BSG13","Billy Keikeya","BSG","Battlestar Galactica","ISTP",50.4,1950
"BSG13","Billy Keikeya","BSG","Battlestar Galactica","ENTJ",50,2286
"BSG13","Billy Keikeya","BSG","Battlestar Galactica","ESTP",44.9,765
"BSG13","Billy Keikeya","BSG","Battlestar Galactica","ENTP",43.5,5934
"ALA1","Aang","ALA","Avatar: The Last Airbender","ENFP",71,10817
"ALA1","Aang","ALA","Avatar: The Last Airbender","ENFJ",68.8,3842
"ALA1","Aang","ALA","Avatar: The Last Airbender","ESFP",67.8,1202
"ALA1","Aang","ALA","Avatar: The Last Airbender","ESFJ",66.4,592
"ALA1","Aang","ALA","Avatar: The Last Airbender","INFP",65.8,23344
"ALA1","Aang","ALA","Avatar: The Last Airbender","INFJ",63.9,12519
"ALA1","Aang","ALA","Avatar: The Last Airbender","ISFP",62.9,1998
"ALA1","Aang","ALA","Avatar: The Last Airbender","ISFJ",61.9,1602
"ALA1","Aang","ALA","Avatar: The Last Airbender","ENTP",58.5,5934
"ALA1","Aang","ALA","Avatar: The Last Airbender","ESTP",58.3,765
"ALA1","Aang","ALA","Avatar: The Last Airbender","ENTJ",56.3,2286
"ALA1","Aang","ALA","Avatar: The Last Airbender","ESTJ",55.2,547
"ALA1","Aang","ALA","Avatar: The Last Airbender","INTP",54.4,11992
"ALA1","Aang","ALA","Avatar: The Last Airbender","ISTP",52.2,1950
"ALA1","Aang","ALA","Avatar: The Last Airbender","INTJ",51,8827
"ALA1","Aang","ALA","Avatar: The Last Airbender","ISTJ",49.8,1475
"ALA2","Zuko","ALA","Avatar: The Last Airbender","INTJ",59.9,8827
"ALA2","Zuko","ALA","Avatar: The Last Airbender","ENTJ",58.8,2286
"ALA2","Zuko","ALA","Avatar: The Last Airbender","ISTJ",57.7,1475
"ALA2","Zuko","ALA","Avatar: The Last Airbender","ESTJ",57.6,547
"ALA2","Zuko","ALA","Avatar: The Last Airbender","INTP",56,11992
"ALA2","Zuko","ALA","Avatar: The Last Airbender","ENTP",55.9,5934
"ALA2","Zuko","ALA","Avatar: The Last Airbender","ISTP",55.6,1950
"ALA2","Zuko","ALA","Avatar: The Last Airbender","ESTP",55.5,765
"ALA2","Zuko","ALA","Avatar: The Last Airbender","INFJ",54.3,12519
