gutenberg_id,text
16454,
16454,"""Oh, Ronnie,"" she cried, ""if you knew--"""
16454,
16454,But Ronnie had seen a bowler hat behind the hedge. He called its wearer
16454,forward.
16454,
16454,"""Mrs. West tells me you are my valet,"" he said. ""Kindly show me to my"
16454,"room."""
16454,
16454,
16454,
16454,
16454,CHAPTER XVI
16454,
16454,"""HE _MUST_ REMEMBER"""
16454,
16454,"Dick arrived very early the next morning, having to be off again by the"
16454,"twelve o'clock train, in order to reach that evening the place where he"
16454,was due to spend Christmas.
16454,
16454,"A telegram from Helen had prepared him for a change in Ronnie, but"
16454,hardly for the complete restoration of mental balance which he saw in
16454,"his friend, as they hailed one another at the railway station."
16454,
16454,"Ronnie had breakfasted early, in order to meet Dick's train. He had said"
16454,"nothing of his plan to Helen, merely arranging his breakfast-hour"
16454,"overnight with the ""valet."""
16454,
16454,"He walked to the station alone; but, arrived there, found the ""valet"" on"
16454,the platform.
16454,
16454,"""Thought I might be wanted, sir, to carry the doctor's bag,"" he"
16454,"explained, touching his hat. But, just as the train rounded the bend, he"
16454,"remarked: ""Better stand back a little, sir,"" and took Ronnie firmly by"
16454,the arm.
16454,
16454,Ronnie could have knocked him down; but realised that this would be the
16454,surest way to find himself more than ever hedged in by precautions. So
16454,"he stood back, in wrathful silence, and, as Dick's gay face appeared at"
16454,"the window of a third-class smoker, the ""valet"" loosed his hold and"
16454,disappeared. It may here be recorded that this was the last time Ronnie
16454,saw him. Apparently he found it necessary to carry Dr. Dick's bag all
16454,the way back to town.
16454,
16454,"""Hullo, old chap!"" cried Dick."
16454,
16454,"""Hullo, Dick!"" said Ronnie. ""This is better than Leipzig, old man. I'm"
16454,"all right. I must give you a new thermometer!"""
16454,
16454,"""You shall,"" said Dick. ""After Christmas we'll have a spree together in"
16454,"town and choose it. No need to tell me you 're all right, Ronnie. It's"
16454,"writ large on you, my boy. He who runs may read!"""
16454,
16454,"""Well, I wish you'd write it large on other people,"" said Ronnie, as"
16454,they walked out of the station.
16454,
16454,"""What do you mean?"""
16454,
16454,"""Dick, I'm having a devil of a time! There's a smug chap in a bowler hat"
16454,"who is supposed to be my valet. When I went to bed last night, I found I"
16454,"had a decent room enough, opening out of the sitting-room. I was"
16454,"obviously expected to turn in there, asking no questions; so I turned"
16454,in. But the valet person slept in a room communicating with mine. The
16454,"latch and the lock of the door between, had been tampered with. The door"
16454,"wouldn't shut, so I had to sleep all night with that fellow able to look"
16454,"in upon me at any moment. After I had been in bed a little while, I"
16454,remembered something I had left in the sitting-room and wanted. I got up
16454,"quietly to fetch it. That door was locked, on the sitting-room side!"""
16454,
16454,"""Poor old boy! We'll soon put all that right. You see you were pretty"
16454,"bad, while you _were_ bad; and all kinds of precautions were necessary."
16454,"We felt sure of a complete recovery, and I always predicted that it"
16454,would be sudden. But it is bound to take a little while to get all your
16454,surroundings readjusted. Why not go home at once? Pack up and go back to
16454,"Hollymead this afternoon, and have a real jolly Christmas there--you,"
16454,"and Helen, and the kid."""
16454,
16454,"""The kid?"" queried Ronnie, perplexed. ""What kid? Oh, you mean my"
16454,"'cello--the Infant of Prague."""
16454,
16454,"Dick, meanwhile, had bitten his tongue severely."
16454,
16454,"""Yes, the jolly old Infant of Prague, of course. Is it 'he,' 'she,' or"
16454,"'it'? I forget."""
16454,
16454,"""It,"" replied Ronnie, gravely. ""In the peace of its presence one forgets"
16454,"all wearying 'he and she' problems. Yes, I want most awfully to get back"
16454,to my 'cello. I want to make sure it is not broken; and I want to make
16454,"sure it is no dream, that I can play. But--I don't want to go, unless I"
16454,"can go alone. Can't you prescribe complete solitude, as being absolutely"
16454,"essential for me? Dick, I'm wretched! I don't care where I go; but I"
16454,"want to get away by myself."""
16454,
16454,"""Why, old man?"""
16454,
16454,"""Because my wife still considers me insane."""
16454,
16454,"""Nonsense, Ron! And don't talk of being insane. You were never that."
16454,"Some subtle malarial poison, we shall never know what, got into your"
16454,"blood, affected your brain, and you've had a bad time--a very bad"
16454,time--of being completely off your balance; the violent stage being
16454,"followed by loss of memory, and for a time, though mercifully you knew"
16454,"nothing about it, complete loss of sight. But these things returned, one"
16454,"by one; and, as soon as you were ready for it, you awoke to"
16454,"consciousness, memory, and reason. There is no possible fear of the"
16454,"return of any of the symptoms, unless you come again in contact with the"
16454,"poison; hardly likely, as it attacked you in Central Africa. Of course,"
16454,"as I say, we shall never know precisely what the poison was."""
16454,
16454,"Then Ronnie spoke, suddenly. ""It was the Upas tree,"" he said. ""I camped"
16454,"near it. My nightmares began that night. I never felt well, from that"
16454,"hour."""
16454,
16454,"""Rubbish!"" said Dr. Dick. ""More likely a poisonous swamp. The Upas tree"
16454,"is a myth."""
16454,
16454,"""Not at all,"" insisted Ronnie. ""It is a horrid reality. I had seen the"
16454,"one in Kew Gardens. I recognised it directly, yet I camped in its"
16454,"shadow. Dick, do you know what the Upas stands for?"""
16454,
16454,"""What?"""
16454,
16454,"""Selfishness! It stands for any one who is utterly, preposterously,"
16454,"altogether, selfish."""
16454,
16454,"""Oh, buck up old man!"" cried Dick. ""We are all selfish--every mother's"
16454,"son of us! Perhaps that's why! Most men's mothers spoil them, and their"
16454,"wives continue the process. But you will be selfish with a vengeance, if"
16454,you don't buck up and give that splendid wife of yours a good time now.
16454,"She has been through--such a lot. Ronnie, you will never quite"
16454,"realise--well, _I_ never knew such a woman, excepting, perhaps, Mrs."
16454,Dalmain; and of course she has not your wife's beauty. I haven't the
16454,smallest intention of ever coming under the yoke myself. But I assure
16454,"you, old chap, if you had pegged out, as you once or twice seemed likely"
16454,"to do, I should have had a jolly good try as to whether I couldn't chip"
16454,"in, by-and-by."""
16454,
16454,"""Confound you!"" said Ronnie. But he laughed, and felt better."
16454,
16454,       *       *       *       *       *
16454,
16454,Dr. Dick saw Helen alone.
16454,
16454,"""Well,"" he said, ""so we've pulled him through. Ronnie's all right now."
16454,"No more need for watching and planning, and guarding; in fact, the less"
16454,"he realises the precautions which were necessary, the better. I shall"
16454,take Truscott back to town with me. He seems to have done awfully well.
16454,I suppose you have no complaints. Why don't you hire a car and run
16454,straight back home with Ronnie this afternoon. Think what a jolly
16454,Christmas you might have. Show him the boy as a Christmas present! I
16454,"believe he is keen to be at home; and the less you thwart him now, the"
16454,better. Don't suggest it until I am gone; but send a wire home at once
16454,to say you are probably returning this afternoon. Then your people will
16454,"make all needed preparations for the festive day; turkeys and holly, and"
16454,"all that sort of thing; have fires lighted everywhere, and all in"
16454,"readiness. My old sweetheart, Mrs. Blake, will put on cherry-coloured"
16454,"ribbons, and black satin, and be in the hall to receive you! You had"
16454,"better mention, in the wire, that I am not coming; then she won't waste"
16454,"her time hanging mistletoe in likely corners."""
16454,
16454,"Helen wrote the telegram, rang, and gave it to a page."
16454,
16454,Then she turned to Dr. Dick.
16454,
16454,"""Ronnie is _not_ fully himself, yet,"" she said."
16454,
16454,"Dick looked at her keenly. ""How so?"""
16454,
16454,"""He professes to remember, and does remember, everything which happened,"
16454,up to the final crash in the studio. Yet he has made no mention to me
16454,"of--of our child."""
16454,
16454,"""He is shy about it,"" suggested Dick. ""You speak first."""
16454,
16454,"""I cannot,"" she replied. ""It is for Ronald to do that."""
16454,
16454,"""Ah, you dear women!"" moralised the young bachelor. ""You remind me of"
16454,"Nebuchadnezzar--no, I mean Naaman. You bravely ford the rushing waters"
16454,"of your Abanas and your Pharpars, and then you buck-jump at the little"
16454,"river Jordan!"""
16454,
16454,"""My dear Dick, I am becoming accustomed to the extraordinary inaptness"
16454,of your scriptural allusions. But this is hardly a _small_ matter
16454,between me and Ronnie. I am ready to make every allowance for his
16454,illness and loss of memory; but I don't see how I can start life with
16454,"him at home, until he manages to remember a thing of such vital import"
16454,in our wedded life. He may be sane on every other point. I cannot
16454,"consider him sane on this."""
16454,
16454,"""Shall I tell him?"" suggested Dick."
16454,
16454,"""No, let him remember. He can remember his Infant of Prague; his mind"
16454,is full of that again. Why should he not be able to remember my baby
16454,"son?"""
16454,
16454,"""Oh, lor!"" sighed Dr. Dick. ""Why not put that poser to Ronnie direct,"
16454,"instead of putting it to me? Forgive me for saying so, but you are"
16454,"suffering just now from a reaction, after the terrible strain through"
16454,"which you have passed. And Ronnie is wretched too, because he remembers"
16454,"how you let fly at him that evening, and he thinks you really meant it."""
16454,
16454,"""I did,"" said Helen. ""Of course, had I known how ill he was, poor old"
16454,"boy, I should have been more patient. But I have a little son to"
16454,"consider now, as well as Ronnie. I _did_ think him selfish, and I _do_."""
16454,
16454,"""My dear angel,"" said Dr. Dick, ""we are all selfish, every mother's son"
16454,"of us; and it is you blessed women who make us so."""
16454,
16454,"She looked at him, with softening eyes. ""_You_ are not selfish, Dick,"""
16454,she said.
16454,
16454,"""I am,"" he answered; ""and a long chalk worse than Ronnie. I combine"
16454,ambition with my selfishness. I jolly well mean to get to the top of the
16454,"tree, and I don't care how I get there. I down every one who dares stand"
16454,in my way; or--I use them as stepping-stones. There! Isn't that a worse
16454,"Upas tree than poor old Ronnie's? Mine is a life untouched by love, or"
16454,any gentler feelings. All that sort of thing was killed in me when I was
16454,quite a little chap. It is the story of a broken halo. Perhaps I'll tell
16454,"it you some day. Meanwhile, this being Christmas Eve and not Ash"
16454,"Wednesday, I'll make no more confessions. Don't you want to hear the"
16454,"result of my psychic investigations, concerning our mirror experiences?"""
16454,
16454,"""Exceedingly,"" said Helen. ""Have you time to tell me now?"""
16454,
16454,"""Heaps of time. It won't take long. Last night I told the whole story to"
16454,"a man who makes a special study of these matters, and knows more about"
16454,things psychic than any other man in England. The Brands asked me to
16454,dinner and arranged to have him also. After dinner he and I went down
16454,"alone to the doctor's consulting room, and talked the whole thing out. I"
16454,was careful to mention no names. You don't want to be credited with a
16454,"haunted room at the Grange, neither do we want Ronnie's name mixed up"
16454,with psychical phenomena. Now I will give you this man's opinion and
16454,"explanation, exactly as he gave it to me. Only, remember, I pass it on"
16454,as his. I do not necessarily endorse it.
16454,
16454,"""He holds that inanimate objects, such as beds, walls, cupboards,"
16454,"staircases, have a power of receiving, absorbing and retaining"
16454,impressions transmitted to them through contact with human minds in
16454,extreme conditions of stress and tension. This would especially be the
16454,"case with intimately personal things, such as musical instruments, or"
16454,favourite chairs. Old rooms and ancient furniture might retain these
16454,"impressions for centuries; and, under certain circumstances, transmit"
16454,"them to any mind, with which they came in contact, happening to be"
16454,strung up to the right key to respond to the psychic impression. He
16454,considers that this theory accounts for practically all ghost stories
16454,"and haunted rooms, passages, and staircases. It reduces all apparitions"
16454,to the subjective rather than the objective plane; in other words the
16454,spirit of a murdered man does not return at certain times to the room in
16454,"which he was done to death; but his agonised mind, in its last conscious"
16454,"moments, left an impress upon that room which produces a subjective"
16454,"picture of the scene, or part of the scene, upon any mind psychically"
16454,_en rapport_ with that impress. I confess this idea appeals to me. It
16454,accounts for the undoubted fact that certain old rooms are undeniably
16454,"creepy; also that apparitions, unconnected with actual flesh and blood,"
16454,have been seen by sane and trustworthy witnesses. It does away with the
16454,French word for ghost--_revenant_. There is no such thing as a
16454,"'comer-back,' or an 'earth-bound spirit.' Personally, I do not believe"
16454,"in immortality, in the usually accepted sense of the word; but I have"
16454,"always felt that were there such a thing as a disembodied spirit, it"
16454,"would have something better to do than to walk along old corridors,"
16454,"frightening housemaids! But, to come to the point, concerning our own"
16454,particular experience.
16454,
16454,"""I carefully told him every detail. He believes that probably the old"
16454,"Florentine chair and the 'cello had been in conjunction before, and had"
16454,both played their part in the scene which was re-acted in the mirror. If
16454,"so, poor old Ron was jolly well in for it, seated in the chair, and"
16454,holding the 'cello. His already over-excited brain found itself caught
16454,between them. The fitful firelight and the large mirror supplied
16454,excellent mediums for the visualisation of the subjective picture. Of
16454,"course, we do not yet know what Ronnie saw. I trust we never shall. It"
16454,"is to be hoped he has forgotten it. Had you and I seen nothing, we"
16454,should unquestionably have dismissed the whole thing as merely a
16454,delirious nightmare of Ronnie's unhinged brain.
16454,
16454,"""But the undoubted fact remains that we each saw, reflected in that"
16454,"mirror, objects which were not at that moment in the room. In fact we"
16454,"saw the _past_ reflected, rather than the _present_. My psychic"
16454,authority considers that both our impressions came to us through
16454,"Ronnie's mind, and were already fading, owing to the fact that he had"
16454,"become unconscious. I, coming in later than you, merely saw the"
16454,Florentine chair in position. All else in my view of the reflection
16454,"appertained to the actual present, into which the long-ago past was then"
16454,"rapidly merging. But you, coming in a few moments sooner, and being far"
16454,"more _en rapport_ with the spirit of the scene, saw the tall man in a"
16454,"red cloak--whom you call the Avenger--strangling the girl. By the way,"
16454,"why do you call him the Avenger?"""
16454,
16454,"""Because,"" said Helen, slowly, ""there was murder in the cruel face of"
16454,"the woman, and there was a dagger in her hand. She had struck her blow"
16454,"before he appeared upon the scene. I know this, because it was the flare"
16454,"of his crimson cloak, as he rushed in, which first caught my eye, in the"
16454,"firelight, and made me look into the mirror at all. Before that I was"
16454,intent on Ronnie. The Avenger seized the woman from behind; I saw his
16454,brown hands on the whiteness of her throat. Grief and horror were on his
16454,"face, as he looked over her shoulder, and past the chair, at the"
16454,"prostrate heap upon the floor."""
16454,
16454,"""Which heap,"" said Dick, trying to speak lightly, ""was our poor Ronnie."""
16454,
16454,"""No,"" said Helen, gazing straight before her into the fire, ""the heap"
16454,"upon the floor was _not_ Ronnie."""
16454,
16454,"""But--I am positive!--I saw it myself! I saw you kneeling beside it. I"
16454,"helped to sort it, afterwards. The actual heap on the floor was the"
16454,"broken chair, Ronnie mixed up with it; and, on top of both, that unholy"
16454,"Infant, whose precocious receptivity is responsible for the entire"
16454,business. I exonerate the Florentine chair; I exonerate poor Ronnie. I
16454,"shall always maintain that that confounded 'cello worked the whole show,"
16454,"out of its own unaided tummy!"""
16454,
16454,"But Helen did not laugh. She did not even smile. ""The heap on the floor"
16454,"was not Ronnie,"" she repeated firmly, ""nor was I kneeling beside it. The"
16454,Italian chair had not fallen over. Not a single thing appertaining to
16454,"the present, was reflected in the picture as I first saw it. Dick, there"
16454,"was a conclusion to my vision of which I have never told you."""
16454,
16454,"""Oh, lor!"" said Dick. ""When I guaranteed the psychic chap that I was"
16454,"putting him in full possession of every detail!"""
16454,
16454,"""I am sorry, Dick. But until this moment I have never felt able to tell"
16454,"you. I cannot do so now, unless you are nice."""
16454,
16454,"""I _am_ nice,"" said Dick, ""_very_ nice! Tell me quick."""
16454,
16454,"""Well, as I knelt transfixed, watching--the heap on the floor moved and"
16454,"arose. It was a slight dark man, with a white face, and a mass of"
16454,"tumbled black hair. He lifted from off his breast as he got up, a"
16454,"violoncello. He did not look at the woman, nor at the man in the crimson"
16454,"cloak; he stood staring, as if petrified with grief and dismay, at his"
16454,"'cello. Following his eyes, I saw a dark jagged stab, piercing its"
16454,"right breast, just above the _f_ hole. The anguish on the 'cellist's"
16454,"face, was terrible to see. Then--oh, Dick, I don't know how to tell"
16454,"you!"""
16454,
16454,"""Go on, Helen,"" he said, gently."
16454,
16454,"""Then he turned from the 'cello, and looked at _me_; and, Dick, it was"
16454,the soul of Ronnie--_my_ Ronnie--in deepest trouble over his Infant of
16454,"Prague, which looked at me through those deep sad eyes. I cannot explain"
16454,"to you how I knew it! He was totally unlike my big fair Ronnie, but--it"
16454,"was the soul of Ronnie, in great distress, looking at _me_! The moment I"
16454,"realised this, I seemed set free from the past. The 'cellist, the woman,"
16454,"the Avenger, all vanished instantly. I saw myself reflected, I saw you,"
16454,"I saw the studio; I saw Ronnie on the floor. I turned to him at once,"
16454,"lifted the 'cello from his breast, and drew his head into my lap."""
16454,
16454,"""Was there a jagged hole--"""
16454,
16454,"""No, not a scratch. The stab belonged to a century ago. But, listen"
16454,"Dick! Several days later, when I had a moment in which to remember"
16454,"Ronnie's poor Infant of Prague, I examined it in a good light, and found"
16454,"the place where the hole made by that dagger had been skilfully mended."""
16454,
16454,"""Lor!"" said Dr. Dick. ""We're getting on! Don't you think you and I and"
16454,"the Infant might put our heads together, and write a psychic book! But"
16454,"now--seriously. Do you really believe Ronnie was once a slim, pale"
16454,"person, with a shock of black hair? And if he and his Infant lived"
16454,"together in past ages, where were you and I? Are we altogether out of"
16454,"it? Or are you the lady with the dagger, and I the noble party in the"
16454,"flaming cloak?"""
16454,
16454,"She smiled, and a look of quiet peace was in her eyes."
16454,
16454,"""Dick,"" she said, ""I am not troubled at all about the past. My whole"
16454,concern is with the present; my earnest looking forward is to the
16454,"future. And remember, that which set me completely free to think only of"
16454,"the present, was when my Ronnie's soul looked out at me from that"
16454,strange vision of the past. I cannot say exactly what I believe. But I
16454,know my entire responsibility is to the present; my hope and confidence
16454,"are towards the future. I realise, as I have never realised before, the"
16454,"deep meaning of the words: 'Lord, Thou hast been our Dwelling-place, in"
16454,"all generations.' I am content to leave it at that."""
16454,
16454,"Dick sat silent; sobered, impressed, by a calm confidence of faith,"
16454,which was new to him.
16454,
16454,"Then he said: ""Good for you, Helen, that you can take it so. Personally,"
16454,I believe in nothing which I cannot fully explain and understand.
16454,"'Faith,' in your sense of the word, has no place in my vocabulary. I was"
16454,"a very small boy when my faith took to itself wings and flew away; and,"
16454,"curiously enough, it was while I was singing lustily, in the village"
16454,"church at Dinglevale: 'As it was in the beginning, is now, and ever"
16454,"shall be; world without end, Amen'!"""
16454,
16454,"""It will come back again,"" said Helen. ""Dick, I know it will come back."
16454,Some day you will come to me and you will say: 'It has come back.' The
16454,"thrusting hand and the prying finger are the fashion nowadays, I know."
16454,"But the grand old faith which will win out in the end, is the faith"
16454,"which stands with clasped hands, in deepest reverence of belief; and,"
16454,"lifting adoring eyes, is not ashamed to say to the revelation of a Risen"
16454,"Christ: 'My Lord and my God!'"""
16454,
16454,Dick stirred uneasily in his chair.
16454,
16454,"""We have got off the subject,"" he said, ""and it's about time we looked"
16454,"up Ronnie. But, first of all: how much of all this do you mean to tell"
16454,"Ronnie?"""
16454,
16454,"""Nothing whatever, if I can help it,"" replied Helen. ""So far as I know,"
16454,"I hope, after this morning, never to mention the subject again."""
16454,
16454,"""I think you are wise. And now let me give you a three-fold bit of"
16454,"advice. Smash the mirror; burn the chair; brain the Infant!"""
16454,
16454,"Helen laughed. ""No, no, Dick!"" she said. ""I can do none of those things."
16454,I must take tenderest care of Ronnie's Infant. I have had his valuable
16454,old chair carefully mended; and I must not let him think I fear the
16454,"mirror."""
16454,
16454,"""You're a brave woman,"" said Dick. ""Believing what you do, you're a"
16454,"brave woman to live in the house with that mirror. Or, perhaps, it comes"
16454,"of believing so much. A certainty of confidence, which asks no"
16454,"questions, must be to some extent a fortifying thing. By the way, you"
16454,will remember that the long rigmarole I gave you was not my own
16454,"explanation, but the expert's? Mine is considerably simpler and shorter."
16454,"In fact, it can be summed up in three words."""
16454,
16454,"""What is your explanation, Dick?"""
16454,
16454,"""Whisky and soda,"" said Dr. Dick, bravely. ""You mixed it stiffer than"
16454,"you knew. I was dead beat, and had had no food. I have always been a"
16454,fairly abstemious chap; in my profession we have to be: woe betide the
16454,man who isn't. But since I saw that chair standing on its four legs in
16454,"the mirror, when it was lying broken on the floor in reality, I have not"
16454,touched a drop of alcohol. There! I make you a present of that for your
16454,"next temperance meeting. Now let's go out and buck Ronnie up. Remember,"
16454,"he'll feel jolly flat for a bit, with no temperature. Temperature is a"
16454,"thing you miss, when it has become a habit."""
16454,
16454,
16454,
16454,
16454,CHAPTER XVII
16454,
16454,"""HE NEVER KNEW!"""
16454,
16454,
16454,Ronnie saw Dick off by the mid-day train.
16454,
16454,"After the train had begun to move, Dick leaned from the window, and said"
16454,"suddenly: ""Ronnie! talk to your wife about her Leipzig letter, and--_the"
16454,"kid_, you know."""
16454,
16454,"Ronnie kept pace with the train long enough to say: ""I wish you wouldn't"
16454,"call it the 'kid,' Dick; it is the 'Infant.' And Helen declines to talk"
16454,"of it."""
16454,
16454,"Then he dropped behind, and Dick flung himself into a corner of his"
16454,"compartment, with a face of comic despair. ""Merciful heavens,"" he said,"
16454,"""slay that Infant!"""
16454,
16454,"Meanwhile Ronnie was saying to a porter: ""When is the next train for"
16454,"town?"""
16454,
16454,"""One fifty-five, sir."""
16454,
16454,"""Then I have no chance now of catching the three o'clock from town, for"
16454,"Hollymead?"""
16454,
16454,"""Not from town, sir. But there is a way, by changing twice, which gets"
16454,"you across country, and you pick up the three o'clock all right at"
16454,"Huntingford, four ten."""
16454,
16454,"""Are you sure, my man? I was told there was no way across country."""
16454,
16454,"""The one fifty-five is the only train in the day by which you can do it,"
16454,"sir. I happen to know, because I have a sister lives at Hollymead, so"
16454,"I've done it m'self. If trains aren't late, you hit off the three"
16454,"o'clock at Huntingford."""
16454,
16454,"""Thanks,"" said Ronnie, noting down particulars. Then he walked rapidly"
16454,back to the hotel.
16454,
16454,"""I can't stand it,"" he said. ""I shall bolt! With me off her hands, she"
16454,can go and have a jolly Christmas at the Dalmains. She is always welcome
16454,there. I must get away alone and think matters out. I know everything is
16454,"all wrong, and yet I don't exactly know what has come between us. I only"
16454,"know I am wretched, and so is she. It is still the poison of the Upas."
16454,"If I knew why she suddenly considered me utterly, preposterously,"
16454,"altogether, selfish, I would do my level best to put it right. But I"
16454,"don't."""
16454,
16454,"He found Helen in the hall, anxiously watching the door. She took up a"
16454,"paper, as he came in."
16454,
16454,"""Helen,"" he said, ""do you mind if we lunch punctually at one o'clock? I"
16454,"am going out before two."""
16454,
16454,"""Why, certainly we will,"" said Helen. ""You must have had a very early"
16454,"breakfast, Ronnie. But don't overdo, darling. Remember what Dick said."
16454,"Shall I come with you?"""
16454,
16454,"""I would rather go alone,"" said Ronnie. ""I want to think things over."""
16454,
16454,She rose and stood beside him.
16454,
16454,"""Ronnie dear, we seem to have lost all count of days. But, as a matter"
16454,"of fact, to-morrow is Christmas Day. Would you like to go home this"
16454,"afternoon? We can order a car for two o'clock, and be at the Grange for"
16454,"tea. Ronnie, wouldn't it be rather lovely? Think of the little cosy"
16454,"tea-table, and your own especial chair, and the soft lamp-light--"""
16454,
16454,She paused abruptly. The mental picture had recalled to both the evening
16454,on which they last stood together in that golden lamplight.
16454,
16454,"Ronnie hesitated, looking at the floor. Then he raised his eyes to"
16454,"Helen's. ""I don't think I could bear it,"" he said, turned from her"
16454,"quickly, and went upstairs."
16454,
16454,In his room he scribbled a note.
16454,
16454,"""My wife--I am awfully sorry, but I simply _had_ to bolt. Don't be"
16454,"alarmed. I have gone home to the Grange. I believe, when I am by myself"
16454,in the house where we spent the three years I thought so perfect and so
16454,"happy, I shall find out what is the matter; I shall get to the very root"
16454,of the Upas tree.
16454,
16454,"""I know I somehow hurt you horribly on the night I reached home, by"
16454,"asking you to come to the studio to hear me play my 'cello; but, before"
16454,"God, I haven't the faintest idea why!"
16454,
16454,"""You would not have said what you did, had you known I was ill; but"
16454,"neither would you have said it, unless it had been true. If it was true"
16454,"then, it is true now. If it is true now, we can't spend Christmas Day"
16454,together.
16454,
16454,"""I want you to go to the Dalmains by motor, as soon as you find this,"
16454,"and have a jolly, restful time with them. You look worn out."
16454,
16454,"                                                          ""RONNIE."""
16454,
16454,"""P.S.--I am obliged to leave this in my room. I hope you will find it"
16454,"there. I don't even know where your room is, Helen, in this beastly"
16454,"hotel."""
16454,
16454,"Ronnie considered his postscript; then crossed out ""beastly"" and"
16454,"substituted ""large."" But ""beastly"" still showed, pathetically, beneath"
16454,"the line. And, by-and-by, the heart of Ronnie's wife, from which all"
16454,"clouds had suddenly rolled away, understood it, and wept over it, and"
16454,"kissed it; and thought ""beastly"" a dear word! It was so quaintly like"
16454,"Ronnie to substitute ""large"" for ""beastly."""
16454,
16454,"All clouds had rolled away, before Helen read the note; for this is what"
16454,had happened.
16454,
16454,       *       *       *       *       *
16454,
16454,Ronnie had excused himself when lunch was half over.
16454,
16454,"Helen let him go, trying to act on Dr. Dick's advice not to worry him by"
16454,seeming to watch or follow him.
16454,
16454,"So she sat on alone, finishing luncheon, and thus did not see Ronnie"
16454,"walk out of the front door, carrying his bag."
16454,
16454,"Soon afterwards she passed into the hall, and sat dipping into the"
16454,papers and thinking over her talk with Dick.
16454,
16454,Presently a page stepped up to her with a letter on a salver.
16454,
16454,"Her heart stood still as she saw the stamp, the post-mark, and the"
16454,"writing. It was from Aubrey Treherne, forwarded from Hollymead."
16454,
16454,Helen was sorely tempted for a moment to burn it unread. She had
16454,suffered so much through a former letter in that handwriting. She
16454,"suddenly realised how cruelly Aubrey's words about Ronnie had, in the"
16454,"light of Ronnie's subsequent behaviour, eaten into her soul."
16454,
16454,"She looked at the fire. She rose and moved towards it, the letter in her"
16454,hand.
16454,
16454,Then better counsels prevailed.
16454,
16454,"She went slowly upstairs to her sitting-room, closed the door, sat down,"
16454,and opened Aubrey's letter.
16454,
16454,"It contained a smaller envelope sealed, on which was written: ""Read"
16454,"letter first."""
16454,
16454,She opened the folded sheets.
16454,
16454,
16454,"""DEAR HELEN,"
16454,
16454,"""Yes, you are right about God's Word not returning void. Your own words,"
16454,"I admit, only hardened me; but those at the end of your letter broke me"
16454,"up. I am so very far removed from light and fellowship, love and"
16454,forgiveness. I doubt if I can ever get back into the way of peace.
16454,
16454,"""But, anyhow, before the great Feast of Peace upon earth, goodwill"
16454,"toward men, I can take a first step by fully confessing the great wrong"
16454,"I did to you and to your husband rather more than a month ago, on the"
16454,evening which he spent at my flat.
16454,
16454,"""Possibly you have found it out already; but possibly not, as I hear he"
16454,has been very seriously ill.
16454,
16454,"""The evening he was here, he was more or less queer and light-headed,"
16454,"but he was full of you, and of his delight in going home. I suppose this"
16454,all helped to madden me. No need to explain why. You know.
16454,
16454,"""He had found a letter from you at the _Poste Restante_; but, rushing"
16454,"around to his publishers, etc., had not had time to read it."
16454,
16454,"""When he remembered it and found it in his pocket-book, he stood with"
16454,"his back to my stove, in great excitement, and tore it open; I sitting"
16454,by.
16454,
16454,"""As he unfolded the large sheets of foreign paper, a note flew out from"
16454,"between them, and fell, unseen by him, to the floor."
16454,
16454,"""I put my foot on it. I gathered, from extracts he read me from the"
16454,"letter, that this note was of importance."
16454,
16454,"""When he found in a postscript that you mentioned an enclosure, he"
16454,"hunted everywhere for it; not thinking, of course, to look under my"
16454,foot.
16454,
16454,"""He then concluded, on my instigation, that, after all, you had not"
16454,enclosed any note.
16454,
16454,"""At the first opportunity I transferred it to my pocket, made an excuse"
16454,"to leave the room, and read it."
16454,
16454,"""Helen, believe me, had I known beforehand the news that note contained,"
16454,I don't think I could have been such a fiend.
16454,
16454,"""But once having done it, I carried it through. I allowed your husband"
16454,to go home in total ignorance of the birth of his son. It was I who put
16454,"the word 'astonishing' into his telegram; and, in my letter to you, I"
16454,led you to suppose I had heard the news from him.
16454,
16454,"""I don't know exactly what I expected to gain from all this. But, in a"
16454,"condition of mad despair, I seemed playing my very last card; and I"
16454,played it for all it was worth--which apparently was not much!
16454,
16454,"""I did plenty of other devilish work that night--chiefly mental"
16454,suggestion. This is the only really confessable thing.
16454,
16454,"""The letter your husband never saw, is in the enclosed envelope. He will"
16454,like to have it now.
16454,
16454,"""Thus, as you see, the Word has not returned unto you void. It brings"
16454,you the only reparation I can make.
16454,
16454,"                                 ""AUBREY TREHERNE."""
16454,
16454,"Helen tore open the sealed envelope, and found her little pencil note,"
16454,"the tender outpouring to Ronnie, written three days after her baby's"
16454,birth.
16454,
16454,So Ronnie never saw it--he never knew! He came home without having the
16454,remotest idea that she had been through anything unusual in his absence.
16454,He had heard no word or hint of the birth of his little son. Yet she had
16454,"called him utterly, preposterously, altogether, selfish, because he had"
16454,quite naturally expected her to be as interested as ever in his pursuits
16454,and pleasures.
16454,
16454,"Oh, Ronnie, Ronnie!"
16454,
16454,       *       *       *       *       *
16454,
16454,"She flew to his room, hoping he had not yet gone out."
16454,
16454,On the table she found a note addressed to herself.
16454,
16454,"She tore it open, read it--- then went back into the sitting-room, and"
16454,pealed the bell.
16454,
16454,"""Send my maid to me at once, and the hall-porter."""
16454,
16454,They arrived together.
16454,
