country_name,iso3_code,year,indicator_code,financing_scheme,value,unit
Israel,ISR,2003,hf4_usd2023,Rest of the world financing schemes (non-resident),320811940.91343427,constant 2023 US$
Israel,ISR,2004,hf1_che,Government schemes and compulsory contributory health care financing schemes,61.77710117616174,% of current health expenditure
Israel,ISR,2004,hf1_usd2023,Government schemes and compulsory contributory health care financing schemes,10222082059.33738,constant 2023 US$
Israel,ISR,2004,hf2_che,Voluntary health care payment schemes,7.236980887957586,% of current health expenditure
Israel,ISR,2004,hf2_usd2023,Voluntary health care payment schemes,1197482741.8270743,constant 2023 US$
Israel,ISR,2004,hf3_che,Household out-of-pocket payments (OOPS),28.725488817322255,% of current health expenditure
Israel,ISR,2004,hf3_usd2023,Household out-of-pocket payments (OOPS),4753125321.434676,constant 2023 US$
Israel,ISR,2004,hf4_che,Rest of the world financing schemes (non-resident),2.2595056276690997,% of current health expenditure
Israel,ISR,2004,hf4_usd2023,Rest of the world financing schemes (non-resident),373874000.2336117,constant 2023 US$
Israel,ISR,2005,hf1_che,Government schemes and compulsory contributory health care financing schemes,59.931159499804686,% of current health expenditure
Israel,ISR,2005,hf1_usd2023,Government schemes and compulsory contributory health care financing schemes,10482550449.400957,constant 2023 US$
Israel,ISR,2005,hf2_che,Voluntary health care payment schemes,7.782523010477065,% of current health expenditure
Israel,ISR,2005,hf2_usd2023,Voluntary health care payment schemes,1361239975.3623238,constant 2023 US$
Israel,ISR,2005,hf3_che,Household out-of-pocket payments (OOPS),30.243250479522104,% of current health expenditure
Israel,ISR,2005,hf3_usd2023,Household out-of-pocket payments (OOPS),5289842571.901071,constant 2023 US$
Israel,ISR,2005,hf4_che,Rest of the world financing schemes (non-resident),2.0414254425429377,% of current health expenditure
Israel,ISR,2005,hf4_usd2023,Rest of the world financing schemes (non-resident),357065429.21494377,constant 2023 US$
Israel,ISR,2006,hf1_che,Government schemes and compulsory contributory health care financing schemes,62.321345756566465,% of current health expenditure
Israel,ISR,2006,hf1_usd2023,Government schemes and compulsory contributory health care financing schemes,11205445180.49897,constant 2023 US$
Israel,ISR,2006,hf2_che,Voluntary health care payment schemes,10.516885197520974,% of current health expenditure
Israel,ISR,2006,hf2_usd2023,Voluntary health care payment schemes,1890947300.9575615,constant 2023 US$
Israel,ISR,2006,hf3_che,Household out-of-pocket payments (OOPS),25.724103039757157,% of current health expenditure
Israel,ISR,2006,hf3_usd2023,Household out-of-pocket payments (OOPS),4625221469.950917,constant 2023 US$
Israel,ISR,2006,hf4_che,Rest of the world financing schemes (non-resident),1.4376660061554027,% of current health expenditure
Israel,ISR,2006,hf4_usd2023,Rest of the world financing schemes (non-resident),258493898.42715117,constant 2023 US$
Israel,ISR,2007,hf1_che,Government schemes and compulsory contributory health care financing schemes,60.59378950695322,% of current health expenditure
Israel,ISR,2007,hf1_usd2023,Government schemes and compulsory contributory health care financing schemes,11536282916.110619,constant 2023 US$
Israel,ISR,2007,hf2_che,Voluntary health care payment schemes,11.445164348925411,% of current health expenditure
Israel,ISR,2007,hf2_usd2023,Voluntary health care payment schemes,2179012981.7748957,constant 2023 US$
Israel,ISR,2007,hf3_che,Household out-of-pocket payments (OOPS),26.663242730720608,% of current health expenditure
Israel,ISR,2007,hf3_usd2023,Household out-of-pocket payments (OOPS),5076340564.031332,constant 2023 US$
Israel,ISR,2007,hf4_che,Rest of the world financing schemes (non-resident),1.2978034134007586,% of current health expenditure
Israel,ISR,2007,hf4_usd2023,Rest of the world financing schemes (non-resident),247085179.32794383,constant 2023 US$
Israel,ISR,2008,hf1_che,Government schemes and compulsory contributory health care financing schemes,61.28447158985749,% of current health expenditure
Israel,ISR,2008,hf1_usd2023,Government schemes and compulsory contributory health care financing schemes,12285818154.632296,constant 2023 US$
Israel,ISR,2008,hf2_che,Voluntary health care payment schemes,11.976679622431982,% of current health expenditure
Israel,ISR,2008,hf2_usd2023,Voluntary health care payment schemes,2400988441.611065,constant 2023 US$
Israel,ISR,2008,hf3_che,Household out-of-pocket payments (OOPS),25.347029428095503,% of current health expenditure
Israel,ISR,2008,hf3_usd2023,Household out-of-pocket payments (OOPS),5081368676.84493,constant 2023 US$
Israel,ISR,2008,hf4_che,Rest of the world financing schemes (non-resident),1.3918193596150288,% of current health expenditure
Israel,ISR,2008,hf4_usd2023,Rest of the world financing schemes (non-resident),279020755.38425606,constant 2023 US$
Israel,ISR,2009,hf1_che,Government schemes and compulsory contributory health care financing schemes,61.21595836947095,% of current health expenditure
Israel,ISR,2009,hf1_usd2023,Government schemes and compulsory contributory health care financing schemes,12539408005.426407,constant 2023 US$
Israel,ISR,2009,hf2_che,Voluntary health care payment schemes,12.060711188204683,% of current health expenditure
Israel,ISR,2009,hf2_usd2023,Voluntary health care payment schemes,2470502503.8035135,constant 2023 US$
Israel,ISR,2009,hf3_che,Household out-of-pocket payments (OOPS),25.418907198612317,% of current health expenditure
Israel,ISR,2009,hf3_usd2023,Household out-of-pocket payments (OOPS),5206780338.089558,constant 2023 US$
Israel,ISR,2009,hf4_che,Rest of the world financing schemes (non-resident),1.3044232437120555,% of current health expenditure
Israel,ISR,2009,hf4_usd2023,Rest of the world financing schemes (non-resident),267196588.93430784,constant 2023 US$
Israel,ISR,2010,hf1_che,Government schemes and compulsory contributory health care financing schemes,62.80175924417657,% of current health expenditure
Israel,ISR,2010,hf1_usd2023,Government schemes and compulsory contributory health care financing schemes,13537594027.536135,constant 2023 US$
Israel,ISR,2010,hf2_che,Voluntary health care payment schemes,12.094803713959928,% of current health expenditure
Israel,ISR,2010,hf2_usd2023,Voluntary health care payment schemes,2607164902.5900245,constant 2023 US$
Israel,ISR,2010,hf3_che,Household out-of-pocket payments (OOPS),23.811695715914645,% of current health expenditure
Israel,ISR,2010,hf3_usd2023,Household out-of-pocket payments (OOPS),5132866874.890368,constant 2023 US$
Israel,ISR,2010,hf4_che,Rest of the world financing schemes (non-resident),1.2917413259488517,% of current health expenditure
Israel,ISR,2010,hf4_usd2023,Rest of the world financing schemes (non-resident),278448722.9298168,constant 2023 US$
Israel,ISR,2011,hf1_che,Government schemes and compulsory contributory health care financing schemes,62.588837152309765,% of current health expenditure
Israel,ISR,2011,hf1_usd2023,Government schemes and compulsory contributory health care financing schemes,14143915745.659208,constant 2023 US$
Israel,ISR,2011,hf2_che,Voluntary health care payment schemes,12.30547726994241,% of current health expenditure
Israel,ISR,2011,hf2_usd2023,Voluntary health care payment schemes,2780809512.2880373,constant 2023 US$
Israel,ISR,2011,hf3_che,Household out-of-pocket payments (OOPS),23.759343217742924,% of current health expenditure
Israel,ISR,2011,hf3_usd2023,Household out-of-pocket payments (OOPS),5369170668.983325,constant 2023 US$
Israel,ISR,2011,hf4_che,Rest of the world financing schemes (non-resident),1.3463423600049014,% of current health expenditure
Israel,ISR,2011,hf4_usd2023,Rest of the world financing schemes (non-resident),304248389.5072423,constant 2023 US$
Israel,ISR,2012,hf1_che,Government schemes and compulsory contributory health care financing schemes,62.607007199954644,% of current health expenditure
Israel,ISR,2012,hf1_usd2023,Government schemes and compulsory contributory health care financing schemes,14783734421.117788,constant 2023 US$
Israel,ISR,2012,hf2_che,Voluntary health care payment schemes,12.572991666194229,% of current health expenditure
Israel,ISR,2012,hf2_usd2023,Voluntary health care payment schemes,2968929166.0004053,constant 2023 US$
Israel,ISR,2012,hf3_che,Household out-of-pocket payments (OOPS),23.40835648279381,% of current health expenditure
Israel,ISR,2012,hf3_usd2023,Household out-of-pocket payments (OOPS),5527543017.209187,constant 2023 US$
Israel,ISR,2012,hf4_che,Rest of the world financing schemes (non-resident),1.4116446510573162,% of current health expenditure
Israel,ISR,2012,hf4_usd2023,Rest of the world financing schemes (non-resident),333339358.5093455,constant 2023 US$
Israel,ISR,2013,hf1_che,Government schemes and compulsory contributory health care financing schemes,63.41857946873788,% of current health expenditure
Israel,ISR,2013,hf1_usd2023,Government schemes and compulsory contributory health care financing schemes,15584709715.278997,constant 2023 US$
Israel,ISR,2013,hf2_che,Voluntary health care payment schemes,12.539604026576475,% of current health expenditure
Israel,ISR,2013,hf2_usd2023,Voluntary health care payment schemes,3081527374.7194715,constant 2023 US$
Israel,ISR,2013,hf3_che,Household out-of-pocket payments (OOPS),22.654171624132722,% of current health expenditure
Israel,ISR,2013,hf3_usd2023,Household out-of-pocket payments (OOPS),5567117579.104069,constant 2023 US$
Israel,ISR,2013,hf4_che,Rest of the world financing schemes (non-resident),1.387644880552919,% of current health expenditure
Israel,ISR,2013,hf4_usd2023,Rest of the world financing schemes (non-resident),341004841.6800439,constant 2023 US$
Israel,ISR,2014,hf1_che,Government schemes and compulsory contributory health care financing schemes,63.13245409225721,% of current health expenditure
Israel,ISR,2014,hf1_usd2023,Government schemes and compulsory contributory health care financing schemes,16307017421.45624,constant 2023 US$
Israel,ISR,2014,hf2_che,Voluntary health care payment schemes,12.524768094907554,% of current health expenditure
Israel,ISR,2014,hf2_usd2023,Voluntary health care payment schemes,3235128658.6276655,constant 2023 US$
Israel,ISR,2014,hf3_che,Household out-of-pocket payments (OOPS),23.010033444816052,% of current health expenditure
Israel,ISR,2014,hf3_usd2023,Household out-of-pocket payments (OOPS),5943456842.412293,constant 2023 US$
Israel,ISR,2014,hf4_che,Rest of the world financing schemes (non-resident),1.3327443680191835,% of current health expenditure
Israel,ISR,2014,hf4_usd2023,Rest of the world financing schemes (non-resident),344245854.8479257,constant 2023 US$
Israel,ISR,2015,hf1_che,Government schemes and compulsory contributory health care financing schemes,63.41681358224455,% of current health expenditure
Israel,ISR,2015,hf1_usd2023,Government schemes and compulsory contributory health care financing schemes,16725558809.536644,constant 2023 US$
Israel,ISR,2015,hf2_che,Voluntary health care payment schemes,12.677808100079696,% of current health expenditure
Israel,ISR,2015,hf2_usd2023,Voluntary health care payment schemes,3343646786.650772,constant 2023 US$
Israel,ISR,2015,hf3_che,Household out-of-pocket payments (OOPS),22.501026396503008,% of current health expenditure
Israel,ISR,2015,hf3_usd2023,Household out-of-pocket payments (OOPS),5934423680.583911,constant 2023 US$
Israel,ISR,2015,hf4_che,Rest of the world financing schemes (non-resident),1.4043519211727487,% of current health expenditure
Israel,ISR,2015,hf4_usd2023,Rest of the world financing schemes (non-resident),370383961.6034716,constant 2023 US$
Israel,ISR,2016,hf1_che,Government schemes and compulsory contributory health care financing schemes,63.316130649258916,% of current health expenditure
Israel,ISR,2016,hf1_usd2023,Government schemes and compulsory contributory health care financing schemes,17638212674.6181,constant 2023 US$
Israel,ISR,2016,hf2_che,Voluntary health care payment schemes,12.522642605693974,% of current health expenditure
Israel,ISR,2016,hf2_usd2023,Voluntary health care payment schemes,3488479653.802871,constant 2023 US$
Israel,ISR,2016,hf3_che,Household out-of-pocket payments (OOPS),22.822607288925344,% of current health expenditure
Israel,ISR,2016,hf3_usd2023,Household out-of-pocket payments (OOPS),6357779558.281742,constant 2023 US$
Israel,ISR,2016,hf4_che,Rest of the world financing schemes (non-resident),1.338619456121763,% of current health expenditure
Israel,ISR,2016,hf4_usd2023,Rest of the world financing schemes (non-resident),372904257.02496123,constant 2023 US$
Israel,ISR,2017,hf1_che,Government schemes and compulsory contributory health care financing schemes,63.88255508607368,% of current health expenditure
Israel,ISR,2017,hf1_usd2023,Government schemes and compulsory contributory health care financing schemes,18759783101.41074,constant 2023 US$
Israel,ISR,2017,hf2_che,Voluntary health care payment schemes,12.309670726304073,% of current health expenditure
Israel,ISR,2017,hf2_usd2023,Voluntary health care payment schemes,3614864066.7879515,constant 2023 US$
Israel,ISR,2017,hf3_che,Household out-of-pocket payments (OOPS),22.431027588964415,% of current health expenditure
Israel,ISR,2017,hf3_usd2023,Household out-of-pocket payments (OOPS),6587106789.071855,constant 2023 US$
Israel,ISR,2017,hf4_che,Rest of the world financing schemes (non-resident),1.3767465986578342,% of current health expenditure
Israel,ISR,2017,hf4_usd2023,Rest of the world financing schemes (non-resident),404296095.25834864,constant 2023 US$
Israel,ISR,2018,hf1_che,Government schemes and compulsory contributory health care financing schemes,64.66484589969416,% of current health expenditure
Israel,ISR,2018,hf1_usd2023,Government schemes and compulsory contributory health care financing schemes,19924957052.059757,constant 2023 US$
Israel,ISR,2018,hf2_che,Voluntary health care payment schemes,12.112191978396293,% of current health expenditure
Israel,ISR,2018,hf2_usd2023,Voluntary health care payment schemes,3732088148.0209365,constant 2023 US$
Israel,ISR,2018,hf3_che,Household out-of-pocket payments (OOPS),21.836928836652653,% of current health expenditure
Israel,ISR,2018,hf3_usd2023,Household out-of-pocket payments (OOPS),6728537943.074989,constant 2023 US$
Israel,ISR,2018,hf4_che,Rest of the world financing schemes (non-resident),1.386033285256902,% of current health expenditure
Israel,ISR,2018,hf4_usd2023,Rest of the world financing schemes (non-resident),427073679.6358727,constant 2023 US$
Israel,ISR,2019,hf1_che,Government schemes and compulsory contributory health care financing schemes,64.81515666747632,% of current health expenditure
Israel,ISR,2019,hf1_usd2023,Government schemes and compulsory contributory health care financing schemes,20630745116.79999,constant 2023 US$
Israel,ISR,2019,hf2_che,Voluntary health care payment schemes,12.410978868107845,% of current health expenditure
Israel,ISR,2019,hf2_usd2023,Voluntary health care payment schemes,3950430035.856202,constant 2023 US$
Israel,ISR,2019,hf3_che,Household out-of-pocket payments (OOPS),21.35632742288074,% of current health expenditure
Israel,ISR,2019,hf3_usd2023,Household out-of-pocket payments (OOPS),6797745625.344855,constant 2023 US$
Israel,ISR,2019,hf4_che,Rest of the world financing schemes (non-resident),1.4175370415350983,% of current health expenditure
Israel,ISR,2019,hf4_usd2023,Rest of the world financing schemes (non-resident),451203806.3499451,constant 2023 US$
Israel,ISR,2020,hf1_che,Government schemes and compulsory contributory health care financing schemes,67.88335158817087,% of current health expenditure
Israel,ISR,2020,hf1_usd2023,Government schemes and compulsory contributory health care financing schemes,22759636107.09992,constant 2023 US$
Israel,ISR,2020,hf2_che,Voluntary health care payment schemes,11.02683461117196,% of current health expenditure
Israel,ISR,2020,hf2_usd2023,Voluntary health care payment schemes,3697029349.49342,constant 2023 US$
Israel,ISR,2020,hf3_che,Household out-of-pocket payments (OOPS),20.427163198247534,% of current health expenditure
Israel,ISR,2020,hf3_usd2023,Household out-of-pocket payments (OOPS),6848730803.879045,constant 2023 US$
Israel,ISR,2020,hf4_che,Rest of the world financing schemes (non-resident),0.6626506024096386,% of current health expenditure
Israel,ISR,2020,hf4_usd2023,Rest of the world financing schemes (non-resident),222170623.93280545,constant 2023 US$
Israel,ISR,2021,hf1_che,Government schemes and compulsory contributory health care financing schemes,71.47152715078035,% of current health expenditure
Israel,ISR,2021,hf1_usd2023,Government schemes and compulsory contributory health care financing schemes,26522232413.38956,constant 2023 US$
Israel,ISR,2021,hf2_che,Voluntary health care payment schemes,10.535437895008384,% of current health expenditure
Israel,ISR,2021,hf2_usd2023,Voluntary health care payment schemes,3909575513.039716,constant 2023 US$
Israel,ISR,2021,hf3_che,Household out-of-pocket payments (OOPS),17.473074938733394,% of current health expenditure
Israel,ISR,2021,hf3_usd2023,Household out-of-pocket payments (OOPS),6484049984.324421,constant 2023 US$
Israel,ISR,2021,hf4_che,Rest of the world financing schemes (non-resident),0.5199600154778795,% of current health expenditure
Israel,ISR,2021,hf4_usd2023,Rest of the world financing schemes (non-resident),192950968.39166096,constant 2023 US$
Israel,ISR,2022,hf1_che,Government schemes and compulsory contributory health care financing schemes,62.08139969910927,% of current health expenditure
Israel,ISR,2022,hf1_usd2023,Government schemes and compulsory contributory health care financing schemes,22233619970.4771,constant 2023 US$
Israel,ISR,2022,hf2_che,Voluntary health care payment schemes,12.319007856591337,% of current health expenditure
Israel,ISR,2022,hf2_usd2023,Voluntary health care payment schemes,4411887303.190158,constant 2023 US$
Israel,ISR,2022,hf3_che,Household out-of-pocket payments (OOPS),24.688960175758396,% of current health expenditure
Israel,ISR,2022,hf3_usd2023,Household out-of-pocket payments (OOPS),8842019681.813513,constant 2023 US$
Israel,ISR,2022,hf4_che,Rest of the world financing schemes (non-resident),0.9106322685409983,% of current health expenditure
Israel,ISR,2022,hf4_usd2023,Rest of the world financing schemes (non-resident),326130723.3684117,constant 2023 US$
Israel,ISR,2023,hf1_che,Government schemes and compulsory contributory health care financing schemes,65.24039345731097,% of current health expenditure
Israel,ISR,2023,hf1_usd2023,Government schemes and compulsory contributory health care financing schemes,23718803911.60098,constant 2023 US$
Israel,ISR,2023,hf2_che,Voluntary health care payment schemes,12.826615461678431,% of current health expenditure
Israel,ISR,2023,hf2_usd2023,Voluntary health care payment schemes,4663245588.54982,constant 2023 US$
Israel,ISR,2023,hf3_che,Household out-of-pocket payments (OOPS),20.485839278122146,% of current health expenditure
Israel,ISR,2023,hf3_usd2023,Household out-of-pocket payments (OOPS),7447833758.395299,constant 2023 US$
Israel,ISR,2023,hf4_che,Rest of the world financing schemes (non-resident),1.4471518028884451,% of current health expenditure
Israel,ISR,2023,hf4_usd2023,Rest of the world financing schemes (non-resident),526126652.8916735,constant 2023 US$
Italy,ITA,2000,hf1_che,Government schemes and compulsory contributory health care financing schemes,72.63814521880755,% of current health expenditure
Italy,ITA,2000,hf1_usd2023,Government schemes and compulsory contributory health care financing schemes,116458703246.39789,constant 2023 US$
Italy,ITA,2000,hf2_che,Voluntary health care payment schemes,0.8973717546119373,% of current health expenditure
Italy,ITA,2000,hf2_usd2023,Voluntary health care payment schemes,1438730993.9873297,constant 2023 US$
Italy,ITA,2000,hf3_che,Household out-of-pocket payments (OOPS),26.464483026580513,% of current health expenditure
Italy,ITA,2000,hf3_usd2023,Household out-of-pocket payments (OOPS),42429764224.81495,constant 2023 US$
Italy,ITA,2001,hf1_che,Government schemes and compulsory contributory health care financing schemes,74.6219403428798,% of current health expenditure
Italy,ITA,2001,hf1_usd2023,Government schemes and compulsory contributory health care financing schemes,124694085895.79984,constant 2023 US$
Italy,ITA,2001,hf2_che,Voluntary health care payment schemes,0.9017936775344366,% of current health expenditure
Italy,ITA,2001,hf2_usd2023,Voluntary health care payment schemes,1506907188.0211132,constant 2023 US$
Italy,ITA,2001,hf3_che,Household out-of-pocket payments (OOPS),24.47626597958577,% of current health expenditure
Italy,ITA,2001,hf3_usd2023,Household out-of-pocket payments (OOPS),40900110590.03678,constant 2023 US$
Italy,ITA,2002,hf1_che,Government schemes and compulsory contributory health care financing schemes,74.9585780991113,% of current health expenditure
Italy,ITA,2002,hf1_usd2023,Government schemes and compulsory contributory health care financing schemes,127634397179.92012,constant 2023 US$
Italy,ITA,2002,hf2_che,Voluntary health care payment schemes,0.9159888537430336,% of current health expenditure
Italy,ITA,2002,hf2_usd2023,Voluntary health care payment schemes,1559683869.889258,constant 2023 US$
Italy,ITA,2002,hf3_che,Household out-of-pocket payments (OOPS),24.125433047145656,% of current health expenditure
Italy,ITA,2002,hf3_usd2023,Household out-of-pocket payments (OOPS),41079155738.594055,constant 2023 US$
Italy,ITA,2003,hf1_che,Government schemes and compulsory contributory health care financing schemes,75.3336506599784,% of current health expenditure
Italy,ITA,2003,hf1_usd2023,Government schemes and compulsory contributory health care financing schemes,127872271898.90392,constant 2023 US$
Italy,ITA,2003,hf2_che,Voluntary health care payment schemes,0.9474031085806345,% of current health expenditure
Italy,ITA,2003,hf2_usd2023,Voluntary health care payment schemes,1608133773.3795738,constant 2023 US$
Italy,ITA,2003,hf3_che,Household out-of-pocket payments (OOPS),23.718946231440967,% of current health expenditure
Italy,ITA,2003,hf3_usd2023,Household out-of-pocket payments (OOPS),40260833174.69711,constant 2023 US$
Italy,ITA,2004,hf1_che,Government schemes and compulsory contributory health care financing schemes,76.24400239482583,% of current health expenditure
Italy,ITA,2004,hf1_usd2023,Government schemes and compulsory contributory health care financing schemes,136885863671.47728,constant 2023 US$
Italy,ITA,2004,hf2_che,Voluntary health care payment schemes,0.9233571410501817,% of current health expenditure
Italy,ITA,2004,hf2_usd2023,Voluntary health care payment schemes,1657763702.8464515,constant 2023 US$
Italy,ITA,2004,hf3_che,Household out-of-pocket payments (OOPS),22.83264046412399,% of current health expenditure
Italy,ITA,2004,hf3_usd2023,Household out-of-pocket payments (OOPS),40992938613.67431,constant 2023 US$
Italy,ITA,2005,hf1_che,Government schemes and compulsory contributory health care financing schemes,77.48857970921411,% of current health expenditure
Italy,ITA,2005,hf1_usd2023,Government schemes and compulsory contributory health care financing schemes,143140580982.54965,constant 2023 US$
Italy,ITA,2005,hf2_che,Voluntary health care payment schemes,0.9055949389445965,% of current health expenditure
Italy,ITA,2005,hf2_usd2023,Voluntary health care payment schemes,1672857938.3159378,constant 2023 US$
Italy,ITA,2005,hf3_che,Household out-of-pocket payments (OOPS),21.605825351841297,% of current health expenditure
Italy,ITA,2005,hf3_usd2023,Household out-of-pocket payments (OOPS),39911305705.63698,constant 2023 US$
Italy,ITA,2006,hf1_che,Government schemes and compulsory contributory health care financing schemes,77.75046566307368,% of current health expenditure
Italy,ITA,2006,hf1_usd2023,Government schemes and compulsory contributory health care financing schemes,147772143464.2661,constant 2023 US$
Italy,ITA,2006,hf2_che,Voluntary health care payment schemes,0.932089529451281,% of current health expenditure
Italy,ITA,2006,hf2_usd2023,Voluntary health care payment schemes,1771524665.3889928,constant 2023 US$
Italy,ITA,2006,hf3_che,Household out-of-pocket payments (OOPS),21.317444807475038,% of current health expenditure
Italy,ITA,2006,hf3_usd2023,Household out-of-pocket payments (OOPS),40515828239.9571,constant 2023 US$
Italy,ITA,2007,hf1_che,Government schemes and compulsory contributory health care financing schemes,77.4877079749745,% of current health expenditure
Italy,ITA,2007,hf1_usd2023,Government schemes and compulsory contributory health care financing schemes,144155263706.4024,constant 2023 US$
Italy,ITA,2007,hf2_che,Voluntary health care payment schemes,0.996300975750841,% of current health expenditure
Italy,ITA,2007,hf2_usd2023,Voluntary health care payment schemes,1853481457.171153,constant 2023 US$
Italy,ITA,2007,hf3_che,Household out-of-pocket payments (OOPS),21.515991049274657,% of current health expenditure
Italy,ITA,2007,hf3_usd2023,Household out-of-pocket payments (OOPS),40027553332.90399,constant 2023 US$
Italy,ITA,2008,hf1_che,Government schemes and compulsory contributory health care financing schemes,77.67528731519515,% of current health expenditure
Italy,ITA,2008,hf1_usd2023,Government schemes and compulsory contributory health care financing schemes,150085584056.43268,constant 2023 US$
Italy,ITA,2008,hf2_che,Voluntary health care payment schemes,0.9853873567002046,% of current health expenditure
Italy,ITA,2008,hf2_usd2023,Voluntary health care payment schemes,1903983133.6837976,constant 2023 US$
Italy,ITA,2008,hf3_che,Household out-of-pocket payments (OOPS),21.33932532810465,% of current health expenditure
Italy,ITA,2008,hf3_usd2023,Household out-of-pocket payments (OOPS),41232227339.470474,constant 2023 US$
Italy,ITA,2009,hf1_che,Government schemes and compulsory contributory health care financing schemes,78.30512075926057,% of current health expenditure
Italy,ITA,2009,hf1_usd2023,Government schemes and compulsory contributory health care financing schemes,150207861232.0485,constant 2023 US$
Italy,ITA,2009,hf2_che,Voluntary health care payment schemes,1.0312345066931086,% of current health expenditure
Italy,ITA,2009,hf2_usd2023,Voluntary health care payment schemes,1978153257.1193898,constant 2023 US$
Italy,ITA,2009,hf3_che,Household out-of-pocket payments (OOPS),20.663644734046322,% of current health expenditure
Italy,ITA,2009,hf3_usd2023,Household out-of-pocket payments (OOPS),39637789338.226776,constant 2023 US$
Italy,ITA,2010,hf1_che,Government schemes and compulsory contributory health care financing schemes,78.4535924600799,% of current health expenditure
Italy,ITA,2010,hf1_usd2023,Government schemes and compulsory contributory health care financing schemes,152217523469.75122,constant 2023 US$
Italy,ITA,2010,hf2_che,Voluntary health care payment schemes,0.9974801965725105,% of current health expenditure
Italy,ITA,2010,hf2_usd2023,Voluntary health care payment schemes,1935334768.8908815,constant 2023 US$
Italy,ITA,2010,hf3_che,Household out-of-pocket payments (OOPS),20.54892734334758,% of current health expenditure
Italy,ITA,2010,hf3_usd2023,Household out-of-pocket payments (OOPS),39869516896.32081,constant 2023 US$
Italy,ITA,2011,hf1_che,Government schemes and compulsory contributory health care financing schemes,77.01278142994407,% of current health expenditure
Italy,ITA,2011,hf1_usd2023,Government schemes and compulsory contributory health care financing schemes,147906183945.34094,constant 2023 US$
Italy,ITA,2011,hf2_che,Voluntary health care payment schemes,0.9601625847659734,% of current health expenditure
Italy,ITA,2011,hf2_usd2023,Voluntary health care payment schemes,1844031357.4314337,constant 2023 US$
Italy,ITA,2011,hf3_che,Household out-of-pocket payments (OOPS),22.027055985289948,% of current health expenditure
Italy,ITA,2011,hf3_usd2023,Household out-of-pocket payments (OOPS),42303858318.61241,constant 2023 US$
Italy,ITA,2012,hf1_che,Government schemes and compulsory contributory health care financing schemes,75.3570732522204,% of current health expenditure
Italy,ITA,2012,hf1_usd2023,Government schemes and compulsory contributory health care financing schemes,141325005190.75757,constant 2023 US$
Italy,ITA,2012,hf2_che,Voluntary health care payment schemes,2.0930200183756997,% of current health expenditure
Italy,ITA,2012,hf2_usd2023,Voluntary health care payment schemes,3925259463.982561,constant 2023 US$
Italy,ITA,2012,hf3_che,Household out-of-pocket payments (OOPS),22.549906729403904,% of current health expenditure
Italy,ITA,2012,hf3_usd2023,Household out-of-pocket payments (OOPS),42290199818.63752,constant 2023 US$
Italy,ITA,2012,hf4_che,Rest of the world financing schemes (non-resident),0.0,% of current health expenditure
Italy,ITA,2012,hf4_usd2023,Rest of the world financing schemes (non-resident),0.0,constant 2023 US$
Italy,ITA,2012,hfnec_che,Unspecified financing schemes (n.e.c.),0.0,% of current health expenditure
Italy,ITA,2012,hfnec_usd2023,Unspecified financing schemes (n.e.c.),0.0,constant 2023 US$
Italy,ITA,2013,hf1_che,Government schemes and compulsory contributory health care financing schemes,75.18122171151889,% of current health expenditure
Italy,ITA,2013,hf1_usd2023,Government schemes and compulsory contributory health care financing schemes,138296923677.60352,constant 2023 US$
Italy,ITA,2013,hf2_che,Voluntary health care payment schemes,2.076418371285218,% of current health expenditure
Italy,ITA,2013,hf2_usd2023,Voluntary health care payment schemes,3819601045.036064,constant 2023 US$
Italy,ITA,2013,hf3_che,Household out-of-pocket payments (OOPS),22.742359917195888,% of current health expenditure
Italy,ITA,2013,hf3_usd2023,Household out-of-pocket payments (OOPS),41834893635.88165,constant 2023 US$
Italy,ITA,2013,hf4_che,Rest of the world financing schemes (non-resident),0.0,% of current health expenditure
Italy,ITA,2013,hf4_usd2023,Rest of the world financing schemes (non-resident),0.0,constant 2023 US$
Italy,ITA,2013,hfnec_che,Unspecified financing schemes (n.e.c.),0.0,% of current health expenditure
Italy,ITA,2013,hfnec_usd2023,Unspecified financing schemes (n.e.c.),0.0,constant 2023 US$
Italy,ITA,2014,hf1_che,Government schemes and compulsory contributory health care financing schemes,74.93444840054097,% of current health expenditure
Italy,ITA,2014,hf1_usd2023,Government schemes and compulsory contributory health care financing schemes,138928938828.6404,constant 2023 US$
Italy,ITA,2014,hf2_che,Voluntary health care payment schemes,2.1093814689078414,% of current health expenditure
Italy,ITA,2014,hf2_usd2023,Voluntary health care payment schemes,3910806515.7659783,constant 2023 US$
Italy,ITA,2014,hf3_che,Household out-of-pocket payments (OOPS),22.956170130551186,% of current health expenditure
Italy,ITA,2014,hf3_usd2023,Household out-of-pocket payments (OOPS),42560883864.25198,constant 2023 US$
Italy,ITA,2014,hf4_che,Rest of the world financing schemes (non-resident),0.0,% of current health expenditure
Italy,ITA,2014,hf4_usd2023,Rest of the world financing schemes (non-resident),0.0,constant 2023 US$
Italy,ITA,2014,hfnec_che,Unspecified financing schemes (n.e.c.),0.0,% of current health expenditure
Italy,ITA,2014,hfnec_usd2023,Unspecified financing schemes (n.e.c.),0.0,constant 2023 US$
Italy,ITA,2015,hf1_che,Government schemes and compulsory contributory health care financing schemes,74.01602631632605,% of current health expenditure
Italy,ITA,2015,hf1_usd2023,Government schemes and compulsory contributory health care financing schemes,138235768098.22137,constant 2023 US$
