country_name,iso3_code,year,indicator_code,expenditure_type,value,unit
India,IND,2023,pvtd_usd2023,Domestic Private Health Expenditure (PVT-D),71320443146.56946,constant 2023 US$
Indonesia,IDN,2000,che_usd2023,Current Health Expenditure (CHE),8381787014.555015,constant 2023 US$
Indonesia,IDN,2000,ext_che,External Health Expenditure (EXT),2.9219801399999996,% of current health expenditure
Indonesia,IDN,2000,ext_usd2023,External Health Expenditure (EXT),244914158.48759922,constant 2023 US$
Indonesia,IDN,2000,gghed_che,Domestic General Government Health Expenditure (GGHE-D),29.668106079999994,% of current health expenditure
Indonesia,IDN,2000,gghed_usd2023,Domestic General Government Health Expenditure (GGHE-D),2486717446.781217,constant 2023 US$
Indonesia,IDN,2000,pvtd_che,Domestic Private Health Expenditure (PVT-D),67.40991973999999,% of current health expenditure
Indonesia,IDN,2000,pvtd_usd2023,Domestic Private Health Expenditure (PVT-D),5650155642.185288,constant 2023 US$
Indonesia,IDN,2001,che_usd2023,Current Health Expenditure (CHE),9932187874.111647,constant 2023 US$
Indonesia,IDN,2001,ext_che,External Health Expenditure (EXT),4.03432035,% of current health expenditure
Indonesia,IDN,2001,ext_usd2023,External Health Expenditure (EXT),400696271.80643564,constant 2023 US$
Indonesia,IDN,2001,gghed_che,Domestic General Government Health Expenditure (GGHE-D),36.45111847,% of current health expenditure
Indonesia,IDN,2001,gghed_usd2023,Domestic General Government Health Expenditure (GGHE-D),3620393790.5957994,constant 2023 US$
Indonesia,IDN,2001,pvtd_che,Domestic Private Health Expenditure (PVT-D),59.51455687999999,% of current health expenditure
Indonesia,IDN,2001,pvtd_usd2023,Domestic Private Health Expenditure (PVT-D),5911097742.32008,constant 2023 US$
Indonesia,IDN,2002,che_usd2023,Current Health Expenditure (CHE),9703600496.397959,constant 2023 US$
Indonesia,IDN,2002,ext_che,External Health Expenditure (EXT),1.36987221,% of current health expenditure
Indonesia,IDN,2002,ext_usd2023,External Health Expenditure (EXT),132926931.63709867,constant 2023 US$
Indonesia,IDN,2002,gghed_che,Domestic General Government Health Expenditure (GGHE-D),34.0422821,% of current health expenditure
Indonesia,IDN,2002,gghed_usd2023,Domestic General Government Health Expenditure (GGHE-D),3303327093.413285,constant 2023 US$
Indonesia,IDN,2002,pvtd_che,Domestic Private Health Expenditure (PVT-D),64.58784485000001,% of current health expenditure
Indonesia,IDN,2002,pvtd_usd2023,Domestic Private Health Expenditure (PVT-D),6267346351.996707,constant 2023 US$
Indonesia,IDN,2003,che_usd2023,Current Health Expenditure (CHE),11541874594.483604,constant 2023 US$
Indonesia,IDN,2003,ext_che,External Health Expenditure (EXT),1.2512308399999998,% of current health expenditure
Indonesia,IDN,2003,ext_usd2023,External Health Expenditure (EXT),144415495.6256247,constant 2023 US$
Indonesia,IDN,2003,gghed_che,Domestic General Government Health Expenditure (GGHE-D),36.37522888,% of current health expenditure
Indonesia,IDN,2003,gghed_usd2023,Domestic General Government Health Expenditure (GGHE-D),4198383237.634922,constant 2023 US$
Indonesia,IDN,2003,pvtd_che,Domestic Private Health Expenditure (PVT-D),62.373538970000006,% of current health expenditure
Indonesia,IDN,2003,pvtd_usd2023,Domestic Private Health Expenditure (PVT-D),7199075627.15773,constant 2023 US$
Indonesia,IDN,2004,che_usd2023,Current Health Expenditure (CHE),11430577995.10669,constant 2023 US$
Indonesia,IDN,2004,ext_che,External Health Expenditure (EXT),1.92621684,% of current health expenditure
Indonesia,IDN,2004,ext_usd2023,External Health Expenditure (EXT),220177728.2701883,constant 2023 US$
Indonesia,IDN,2004,gghed_che,Domestic General Government Health Expenditure (GGHE-D),35.34217453,% of current health expenditure
Indonesia,IDN,2004,gghed_usd2023,Domestic General Government Health Expenditure (GGHE-D),4039814895.6291003,constant 2023 US$
Indonesia,IDN,2004,pvtd_che,Domestic Private Health Expenditure (PVT-D),62.73160552999999,% of current health expenditure
Indonesia,IDN,2004,pvtd_usd2023,Domestic Private Health Expenditure (PVT-D),7170585421.3304405,constant 2023 US$
Indonesia,IDN,2005,che_usd2023,Current Health Expenditure (CHE),14428190062.505789,constant 2023 US$
Indonesia,IDN,2005,ext_che,External Health Expenditure (EXT),1.6256665,% of current health expenditure
Indonesia,IDN,2005,ext_usd2023,External Health Expenditure (EXT),234554262.49976817,constant 2023 US$
Indonesia,IDN,2005,gghed_che,Domestic General Government Health Expenditure (GGHE-D),28.916326519999995,% of current health expenditure
Indonesia,IDN,2005,gghed_usd2023,Domestic General Government Health Expenditure (GGHE-D),4172102820.130193,constant 2023 US$
Indonesia,IDN,2005,pvtd_che,Domestic Private Health Expenditure (PVT-D),69.45800018,% of current health expenditure
Indonesia,IDN,2005,pvtd_usd2023,Domestic Private Health Expenditure (PVT-D),10021532870.680899,constant 2023 US$
Indonesia,IDN,2006,che_usd2023,Current Health Expenditure (CHE),15748448117.34107,constant 2023 US$
Indonesia,IDN,2006,ext_che,External Health Expenditure (EXT),1.3596752900000002,% of current health expenditure
Indonesia,IDN,2006,ext_usd2023,External Health Expenditure (EXT),214127755.74146348,constant 2023 US$
Indonesia,IDN,2006,gghed_che,Domestic General Government Health Expenditure (GGHE-D),31.717958449999998,% of current health expenditure
Indonesia,IDN,2006,gghed_usd2023,Domestic General Government Health Expenditure (GGHE-D),4995086431.211835,constant 2023 US$
Indonesia,IDN,2006,pvtd_che,Domestic Private Health Expenditure (PVT-D),66.92236328000001,% of current health expenditure
Indonesia,IDN,2006,pvtd_usd2023,Domestic Private Health Expenditure (PVT-D),10539233878.834654,constant 2023 US$
Indonesia,IDN,2007,che_usd2023,Current Health Expenditure (CHE),18054441949.774166,constant 2023 US$
Indonesia,IDN,2007,ext_che,External Health Expenditure (EXT),1.65624714,% of current health expenditure
Indonesia,IDN,2007,ext_usd2023,External Health Expenditure (EXT),299026181.31204796,constant 2023 US$
Indonesia,IDN,2007,gghed_che,Domestic General Government Health Expenditure (GGHE-D),36.07460022,% of current health expenditure
Indonesia,IDN,2007,gghed_usd2023,Domestic General Government Health Expenditure (GGHE-D),6513067703.244754,constant 2023 US$
Indonesia,IDN,2007,pvtd_che,Domestic Private Health Expenditure (PVT-D),62.269149779999985,% of current health expenditure
Indonesia,IDN,2007,pvtd_usd2023,Domestic Private Health Expenditure (PVT-D),11242347725.635948,constant 2023 US$
Indonesia,IDN,2008,che_usd2023,Current Health Expenditure (CHE),17505915500.386475,constant 2023 US$
Indonesia,IDN,2008,ext_che,External Health Expenditure (EXT),1.1709392099999998,% of current health expenditure
Indonesia,IDN,2008,ext_usd2023,External Health Expenditure (EXT),204983630.2857612,constant 2023 US$
Indonesia,IDN,2008,gghed_che,Domestic General Government Health Expenditure (GGHE-D),35.23408508000001,% of current health expenditure
Indonesia,IDN,2008,gghed_usd2023,Domestic General Government Health Expenditure (GGHE-D),6168049501.338343,constant 2023 US$
Indonesia,IDN,2008,pvtd_che,Domestic Private Health Expenditure (PVT-D),63.5949707,% of current health expenditure
Indonesia,IDN,2008,pvtd_usd2023,Domestic Private Health Expenditure (PVT-D),11132882124.20174,constant 2023 US$
Indonesia,IDN,2009,che_usd2023,Current Health Expenditure (CHE),18867170147.078728,constant 2023 US$
Indonesia,IDN,2009,ext_che,External Health Expenditure (EXT),1.6104770899999998,% of current health expenditure
Indonesia,IDN,2009,ext_usd2023,External Health Expenditure (EXT),303851456.70146626,constant 2023 US$
Indonesia,IDN,2009,gghed_che,Domestic General Government Health Expenditure (GGHE-D),35.133758539999995,% of current health expenditure
Indonesia,IDN,2009,gghed_usd2023,Domestic General Government Health Expenditure (GGHE-D),6628746179.430793,constant 2023 US$
Indonesia,IDN,2009,pvtd_che,Domestic Private Health Expenditure (PVT-D),63.255760189999975,% of current health expenditure
Indonesia,IDN,2009,pvtd_usd2023,Domestic Private Health Expenditure (PVT-D),11934572648.543934,constant 2023 US$
Indonesia,IDN,2010,che_usd2023,Current Health Expenditure (CHE),21353062197.064743,constant 2023 US$
Indonesia,IDN,2010,ext_che,External Health Expenditure (EXT),0.8554891300000002,% of current health expenditure
Indonesia,IDN,2010,ext_usd2023,External Health Expenditure (EXT),182673130.93097702,constant 2023 US$
Indonesia,IDN,2010,gghed_che,Domestic General Government Health Expenditure (GGHE-D),23.68755341,% of current health expenditure
Indonesia,IDN,2010,gghed_usd2023,Domestic General Government Health Expenditure (GGHE-D),5058018087.337915,constant 2023 US$
Indonesia,IDN,2010,pvtd_che,Domestic Private Health Expenditure (PVT-D),75.45695496000002,% of current health expenditure
Indonesia,IDN,2010,pvtd_usd2023,Domestic Private Health Expenditure (PVT-D),16112371105.451612,constant 2023 US$
Indonesia,IDN,2011,che_usd2023,Current Health Expenditure (CHE),24283295369.41781,constant 2023 US$
Indonesia,IDN,2011,ext_che,External Health Expenditure (EXT),0.9535206,% of current health expenditure
Indonesia,IDN,2011,ext_usd2023,External Health Expenditure (EXT),231546210.57814497,constant 2023 US$
Indonesia,IDN,2011,gghed_che,Domestic General Government Health Expenditure (GGHE-D),23.479724880000003,% of current health expenditure
Indonesia,IDN,2011,gghed_usd2023,Domestic General Government Health Expenditure (GGHE-D),5701650873.875438,constant 2023 US$
Indonesia,IDN,2011,pvtd_che,Domestic Private Health Expenditure (PVT-D),75.56675720000001,% of current health expenditure
Indonesia,IDN,2011,pvtd_usd2023,Domestic Private Health Expenditure (PVT-D),18350098418.568974,constant 2023 US$
Indonesia,IDN,2012,che_usd2023,Current Health Expenditure (CHE),25100328449.42547,constant 2023 US$
Indonesia,IDN,2012,ext_che,External Health Expenditure (EXT),0.96095127,% of current health expenditure
Indonesia,IDN,2012,ext_usd2023,External Health Expenditure (EXT),241201928.15004805,constant 2023 US$
Indonesia,IDN,2012,gghed_che,Domestic General Government Health Expenditure (GGHE-D),26.32730865,% of current health expenditure
Indonesia,IDN,2012,gghed_usd2023,Domestic General Government Health Expenditure (GGHE-D),6608240713.211307,constant 2023 US$
Indonesia,IDN,2012,pvtd_che,Domestic Private Health Expenditure (PVT-D),72.71173859,% of current health expenditure
Indonesia,IDN,2012,pvtd_usd2023,Domestic Private Health Expenditure (PVT-D),18250885231.96904,constant 2023 US$
Indonesia,IDN,2013,che_usd2023,Current Health Expenditure (CHE),26086820276.45581,constant 2023 US$
Indonesia,IDN,2013,ext_che,External Health Expenditure (EXT),1.14404118,% of current health expenditure
Indonesia,IDN,2013,ext_usd2023,External Health Expenditure (EXT),298443971.7758525,constant 2023 US$
Indonesia,IDN,2013,gghed_che,Domestic General Government Health Expenditure (GGHE-D),28.4687748,% of current health expenditure
Indonesia,IDN,2013,gghed_usd2023,Domestic General Government Health Expenditure (GGHE-D),7426598177.274378,constant 2023 US$
Indonesia,IDN,2013,pvtd_che,Domestic Private Health Expenditure (PVT-D),70.38717651,% of current health expenditure
Indonesia,IDN,2013,pvtd_usd2023,Domestic Private Health Expenditure (PVT-D),18361777397.768658,constant 2023 US$
Indonesia,IDN,2014,che_usd2023,Current Health Expenditure (CHE),28299616474.430138,constant 2023 US$
Indonesia,IDN,2014,ext_che,External Health Expenditure (EXT),2.03072453,% of current health expenditure
Indonesia,IDN,2014,ext_usd2023,External Health Expenditure (EXT),574687254.4027184,constant 2023 US$
Indonesia,IDN,2014,gghed_che,Domestic General Government Health Expenditure (GGHE-D),33.48835373000001,% of current health expenditure
Indonesia,IDN,2014,gghed_usd2023,Domestic General Government Health Expenditure (GGHE-D),9477075107.240057,constant 2023 US$
Indonesia,IDN,2014,pvtd_che,Domestic Private Health Expenditure (PVT-D),64.48092651,% of current health expenditure
Indonesia,IDN,2014,pvtd_usd2023,Domestic Private Health Expenditure (PVT-D),18247853998.08995,constant 2023 US$
Indonesia,IDN,2015,che_usd2023,Current Health Expenditure (CHE),29278586599.94641,constant 2023 US$
Indonesia,IDN,2015,ext_che,External Health Expenditure (EXT),0.4901185,% of current health expenditure
Indonesia,IDN,2015,ext_usd2023,External Health Expenditure (EXT),143499765.1916714,constant 2023 US$
Indonesia,IDN,2015,gghed_che,Domestic General Government Health Expenditure (GGHE-D),39.59934235000001,% of current health expenditure
Indonesia,IDN,2015,gghed_usd2023,Domestic General Government Health Expenditure (GGHE-D),11594127278.314497,constant 2023 US$
Indonesia,IDN,2015,pvtd_che,Domestic Private Health Expenditure (PVT-D),59.91054152999999,% of current health expenditure
Indonesia,IDN,2015,pvtd_usd2023,Domestic Private Health Expenditure (PVT-D),17540959651.174667,constant 2023 US$
Indonesia,IDN,2016,che_usd2023,Current Health Expenditure (CHE),31774379413.028103,constant 2023 US$
Indonesia,IDN,2016,ext_che,External Health Expenditure (EXT),0.52739972,% of current health expenditure
Indonesia,IDN,2016,ext_usd2023,External Health Expenditure (EXT),167577989.7024255,constant 2023 US$
Indonesia,IDN,2016,gghed_che,Domestic General Government Health Expenditure (GGHE-D),45.52692032,% of current health expenditure
Indonesia,IDN,2016,gghed_usd2023,Domestic General Government Health Expenditure (GGHE-D),14465896186.618835,constant 2023 US$
Indonesia,IDN,2016,pvtd_che,Domestic Private Health Expenditure (PVT-D),53.94567871000002,% of current health expenditure
Indonesia,IDN,2016,pvtd_usd2023,Domestic Private Health Expenditure (PVT-D),17140904613.891907,constant 2023 US$
Indonesia,IDN,2017,che_usd2023,Current Health Expenditure (CHE),32089109937.504734,constant 2023 US$
Indonesia,IDN,2017,ext_che,External Health Expenditure (EXT),0.6861985900000003,% of current health expenditure
Indonesia,IDN,2017,ext_usd2023,External Health Expenditure (EXT),220195029.8402838,constant 2023 US$
Indonesia,IDN,2017,gghed_che,Domestic General Government Health Expenditure (GGHE-D),46.47950745,% of current health expenditure
Indonesia,IDN,2017,gghed_usd2023,Domestic General Government Health Expenditure (GGHE-D),14914860680.373932,constant 2023 US$
Indonesia,IDN,2017,pvtd_che,Domestic Private Health Expenditure (PVT-D),52.83429337,% of current health expenditure
Indonesia,IDN,2017,pvtd_usd2023,Domestic Private Health Expenditure (PVT-D),16954054516.048538,constant 2023 US$
Indonesia,IDN,2018,che_usd2023,Current Health Expenditure (CHE),33324146628.206116,constant 2023 US$
Indonesia,IDN,2018,ext_che,External Health Expenditure (EXT),0.40497853999999994,% of current health expenditure
Indonesia,IDN,2018,ext_usd2023,External Health Expenditure (EXT),134955639.97117835,constant 2023 US$
Indonesia,IDN,2018,gghed_che,Domestic General Government Health Expenditure (GGHE-D),48.67710495,% of current health expenditure
Indonesia,IDN,2018,gghed_usd2023,Domestic General Government Health Expenditure (GGHE-D),16221229268.802832,constant 2023 US$
Indonesia,IDN,2018,pvtd_che,Domestic Private Health Expenditure (PVT-D),50.91791534,% of current health expenditure
Indonesia,IDN,2018,pvtd_usd2023,Domestic Private Health Expenditure (PVT-D),16967961360.006702,constant 2023 US$
Indonesia,IDN,2019,che_usd2023,Current Health Expenditure (CHE),35131668208.75727,constant 2023 US$
Indonesia,IDN,2019,ext_che,External Health Expenditure (EXT),0.56584311,% of current health expenditure
Indonesia,IDN,2019,ext_usd2023,External Health Expenditure (EXT),198790115.22497624,constant 2023 US$
Indonesia,IDN,2019,gghed_che,Domestic General Government Health Expenditure (GGHE-D),48.56188965,% of current health expenditure
Indonesia,IDN,2019,gghed_usd2023,Domestic General Government Health Expenditure (GGHE-D),17060601595.644712,constant 2023 US$
Indonesia,IDN,2019,pvtd_che,Domestic Private Health Expenditure (PVT-D),50.87226868,% of current health expenditure
Indonesia,IDN,2019,pvtd_usd2023,Domestic Private Health Expenditure (PVT-D),17872277114.552525,constant 2023 US$
Indonesia,IDN,2020,che_usd2023,Current Health Expenditure (CHE),40884707681.72851,constant 2023 US$
Indonesia,IDN,2020,ext_che,External Health Expenditure (EXT),0.5020802600000001,% of current health expenditure
Indonesia,IDN,2020,ext_usd2023,External Health Expenditure (EXT),205274054.97771394,constant 2023 US$
Indonesia,IDN,2020,gghed_che,Domestic General Government Health Expenditure (GGHE-D),55.17206192,% of current health expenditure
Indonesia,IDN,2020,gghed_usd2023,Domestic General Government Health Expenditure (GGHE-D),22556936890.495907,constant 2023 US$
Indonesia,IDN,2020,pvtd_che,Domestic Private Health Expenditure (PVT-D),44.32585526000001,% of current health expenditure
Indonesia,IDN,2020,pvtd_usd2023,Domestic Private Health Expenditure (PVT-D),18122496585.99851,constant 2023 US$
Indonesia,IDN,2021,che_usd2023,Current Health Expenditure (CHE),45939525654.320946,constant 2023 US$
Indonesia,IDN,2021,ext_che,External Health Expenditure (EXT),2.04382014,% of current health expenditure
Indonesia,IDN,2021,ext_usd2023,External Health Expenditure (EXT),938921272.9871955,constant 2023 US$
Indonesia,IDN,2021,gghed_che,Domestic General Government Health Expenditure (GGHE-D),59.41187668,% of current health expenditure
Indonesia,IDN,2021,gghed_usd2023,Domestic General Government Health Expenditure (GGHE-D),27293532597.500435,constant 2023 US$
Indonesia,IDN,2021,pvtd_che,Domestic Private Health Expenditure (PVT-D),38.544307710000005,% of current health expenditure
Indonesia,IDN,2021,pvtd_usd2023,Domestic Private Health Expenditure (PVT-D),17707072037.730793,constant 2023 US$
Indonesia,IDN,2022,che_usd2023,Current Health Expenditure (CHE),35162417061.580215,constant 2023 US$
Indonesia,IDN,2022,ext_che,External Health Expenditure (EXT),0.9847506300000001,% of current health expenditure
Indonesia,IDN,2022,ext_usd2023,External Health Expenditure (EXT),346262109.45143056,constant 2023 US$
Indonesia,IDN,2022,gghed_che,Domestic General Government Health Expenditure (GGHE-D),51.76071167,% of current health expenditure
Indonesia,IDN,2022,gghed_usd2023,Domestic General Government Health Expenditure (GGHE-D),18200316417.37708,constant 2023 US$
Indonesia,IDN,2022,pvtd_che,Domestic Private Health Expenditure (PVT-D),47.25454330000001,% of current health expenditure
Indonesia,IDN,2022,pvtd_usd2023,Domestic Private Health Expenditure (PVT-D),16615838553.624159,constant 2023 US$
Indonesia,IDN,2023,che_usd2023,Current Health Expenditure (CHE),37054470157.2899,constant 2023 US$
Indonesia,IDN,2023,ext_che,External Health Expenditure (EXT),0.5570538,% of current health expenditure
Indonesia,IDN,2023,ext_usd2023,External Health Expenditure (EXT),206413329.35897815,constant 2023 US$
Indonesia,IDN,2023,gghed_che,Domestic General Government Health Expenditure (GGHE-D),53.61269379,% of current health expenditure
Indonesia,IDN,2023,gghed_usd2023,Domestic General Government Health Expenditure (GGHE-D),19865900552.642097,constant 2023 US$
Indonesia,IDN,2023,pvtd_che,Domestic Private Health Expenditure (PVT-D),45.830249789999996,% of current health expenditure
Indonesia,IDN,2023,pvtd_usd2023,Domestic Private Health Expenditure (PVT-D),16982155981.2993,constant 2023 US$
Iran (Islamic Republic of),IRN,2000,che_usd2023,Current Health Expenditure (CHE),9530562569.844069,constant 2023 US$
Iran (Islamic Republic of),IRN,2000,ext_che,External Health Expenditure (EXT),0.0047493299999999995,% of current health expenditure
Iran (Islamic Republic of),IRN,2000,ext_usd2023,External Health Expenditure (EXT),452637.62555417797,constant 2023 US$
Iran (Islamic Republic of),IRN,2000,gghed_che,Domestic General Government Health Expenditure (GGHE-D),37.70975113000001,% of current health expenditure
Iran (Islamic Republic of),IRN,2000,gghed_usd2023,Domestic General Government Health Expenditure (GGHE-D),3593951394.557035,constant 2023 US$
Iran (Islamic Republic of),IRN,2000,pvtd_che,Domestic Private Health Expenditure (PVT-D),62.28549957000001,% of current health expenditure
Iran (Islamic Republic of),IRN,2000,pvtd_usd2023,Domestic Private Health Expenditure (PVT-D),5936158441.605119,constant 2023 US$
Iran (Islamic Republic of),IRN,2001,che_usd2023,Current Health Expenditure (CHE),10664516605.621386,constant 2023 US$
Iran (Islamic Republic of),IRN,2001,ext_che,External Health Expenditure (EXT),0.08670351999999999,% of current health expenditure
Iran (Islamic Republic of),IRN,2001,ext_usd2023,External Health Expenditure (EXT),9246511.454743546,constant 2023 US$
Iran (Islamic Republic of),IRN,2001,gghed_che,Domestic General Government Health Expenditure (GGHE-D),38.25937271,% of current health expenditure
Iran (Islamic Republic of),IRN,2001,gghed_usd2023,Domestic General Government Health Expenditure (GGHE-D),4080177306.3633475,constant 2023 US$
Iran (Islamic Republic of),IRN,2001,pvtd_che,Domestic Private Health Expenditure (PVT-D),61.65391922000001,% of current health expenditure
Iran (Islamic Republic of),IRN,2001,pvtd_usd2023,Domestic Private Health Expenditure (PVT-D),6575092723.805151,constant 2023 US$
Iran (Islamic Republic of),IRN,2002,che_usd2023,Current Health Expenditure (CHE),10389367914.115232,constant 2023 US$
Iran (Islamic Republic of),IRN,2002,ext_che,External Health Expenditure (EXT),0.09046111999999999,% of current health expenditure
Iran (Islamic Republic of),IRN,2002,ext_usd2023,External Health Expenditure (EXT),9398338.703529652,constant 2023 US$
Iran (Islamic Republic of),IRN,2002,gghed_che,Domestic General Government Health Expenditure (GGHE-D),39.263847350000006,% of current health expenditure
Iran (Islamic Republic of),IRN,2002,gghed_usd2023,Domestic General Government Health Expenditure (GGHE-D),4079265354.9262657,constant 2023 US$
Iran (Islamic Republic of),IRN,2002,pvtd_che,Domestic Private Health Expenditure (PVT-D),60.64569855,% of current health expenditure
Iran (Islamic Republic of),IRN,2002,pvtd_usd2023,Domestic Private Health Expenditure (PVT-D),6300704431.840797,constant 2023 US$
Iran (Islamic Republic of),IRN,2003,che_usd2023,Current Health Expenditure (CHE),12023825566.142046,constant 2023 US$
Iran (Islamic Republic of),IRN,2003,ext_che,External Health Expenditure (EXT),0.04454352000000001,% of current health expenditure
Iran (Islamic Republic of),IRN,2003,ext_usd2023,External Health Expenditure (EXT),5355835.41326447,constant 2023 US$
Iran (Islamic Republic of),IRN,2003,gghed_che,Domestic General Government Health Expenditure (GGHE-D),39.406360629999995,% of current health expenditure
Iran (Islamic Republic of),IRN,2003,gghed_usd2023,Domestic General Government Health Expenditure (GGHE-D),4738151967.030556,constant 2023 US$
Iran (Islamic Republic of),IRN,2003,pvtd_che,Domestic Private Health Expenditure (PVT-D),60.54909897,% of current health expenditure
Iran (Islamic Republic of),IRN,2003,pvtd_usd2023,Domestic Private Health Expenditure (PVT-D),7280317948.414055,constant 2023 US$
Iran (Islamic Republic of),IRN,2004,che_usd2023,Current Health Expenditure (CHE),12981106702.693937,constant 2023 US$
Iran (Islamic Republic of),IRN,2004,ext_che,External Health Expenditure (EXT),0.25219864,% of current health expenditure
Iran (Islamic Republic of),IRN,2004,ext_usd2023,External Health Expenditure (EXT),32738174.2774432,constant 2023 US$
Iran (Islamic Republic of),IRN,2004,gghed_che,Domestic General Government Health Expenditure (GGHE-D),36.43323898000001,% of current health expenditure
Iran (Islamic Republic of),IRN,2004,gghed_usd2023,Domestic General Government Health Expenditure (GGHE-D),4729437682.375606,constant 2023 US$
Iran (Islamic Republic of),IRN,2004,pvtd_che,Domestic Private Health Expenditure (PVT-D),63.314563750000005,% of current health expenditure
Iran (Islamic Republic of),IRN,2004,pvtd_usd2023,Domestic Private Health Expenditure (PVT-D),8218931152.993407,constant 2023 US$
Iran (Islamic Republic of),IRN,2005,che_usd2023,Current Health Expenditure (CHE),13844925849.48395,constant 2023 US$
Iran (Islamic Republic of),IRN,2005,ext_che,External Health Expenditure (EXT),0.37918553000000005,% of current health expenditure
Iran (Islamic Republic of),IRN,2005,ext_usd2023,External Health Expenditure (EXT),52497955.192723416,constant 2023 US$
Iran (Islamic Republic of),IRN,2005,gghed_che,Domestic General Government Health Expenditure (GGHE-D),36.86399078000001,% of current health expenditure
Iran (Islamic Republic of),IRN,2005,gghed_usd2023,Domestic General Government Health Expenditure (GGHE-D),5103791939.467371,constant 2023 US$
Iran (Islamic Republic of),IRN,2005,pvtd_che,Domestic Private Health Expenditure (PVT-D),62.75682831,% of current health expenditure
Iran (Islamic Republic of),IRN,2005,pvtd_usd2023,Domestic Private Health Expenditure (PVT-D),8688636334.698706,constant 2023 US$
Iran (Islamic Republic of),IRN,2006,che_usd2023,Current Health Expenditure (CHE),14152437682.82876,constant 2023 US$
Iran (Islamic Republic of),IRN,2006,ext_che,External Health Expenditure (EXT),0.0891426,% of current health expenditure
Iran (Islamic Republic of),IRN,2006,ext_usd2023,External Health Expenditure (EXT),12615851.201017592,constant 2023 US$
Iran (Islamic Republic of),IRN,2006,gghed_che,Domestic General Government Health Expenditure (GGHE-D),41.67243957999999,% of current health expenditure
Iran (Islamic Republic of),IRN,2006,gghed_usd2023,Domestic General Government Health Expenditure (GGHE-D),5897665866.254062,constant 2023 US$
Iran (Islamic Republic of),IRN,2006,pvtd_che,Domestic Private Health Expenditure (PVT-D),58.238418579999994,% of current health expenditure
Iran (Islamic Republic of),IRN,2006,pvtd_usd2023,Domestic Private Health Expenditure (PVT-D),8242155855.9047,constant 2023 US$
Iran (Islamic Republic of),IRN,2007,che_usd2023,Current Health Expenditure (CHE),14571403813.49024,constant 2023 US$
Iran (Islamic Republic of),IRN,2007,ext_che,External Health Expenditure (EXT),0.060648069999999984,% of current health expenditure
Iran (Islamic Republic of),IRN,2007,ext_usd2023,External Health Expenditure (EXT),8837274.789771704,constant 2023 US$
Iran (Islamic Republic of),IRN,2007,gghed_che,Domestic General Government Health Expenditure (GGHE-D),39.82310104,% of current health expenditure
Iran (Islamic Republic of),IRN,2007,gghed_usd2023,Domestic General Government Health Expenditure (GGHE-D),5802785249.088488,constant 2023 US$
Iran (Islamic Republic of),IRN,2007,pvtd_che,Domestic Private Health Expenditure (PVT-D),60.11624908,% of current health expenditure
Iran (Islamic Republic of),IRN,2007,pvtd_usd2023,Domestic Private Health Expenditure (PVT-D),8759781466.823765,constant 2023 US$
Iran (Islamic Republic of),IRN,2008,che_usd2023,Current Health Expenditure (CHE),14988339357.884508,constant 2023 US$
Iran (Islamic Republic of),IRN,2008,ext_che,External Health Expenditure (EXT),0.05741692,% of current health expenditure
Iran (Islamic Republic of),IRN,2008,ext_usd2023,External Health Expenditure (EXT),8605842.615838893,constant 2023 US$
Iran (Islamic Republic of),IRN,2008,gghed_che,Domestic General Government Health Expenditure (GGHE-D),37.07612227999999,% of current health expenditure
Iran (Islamic Republic of),IRN,2008,gghed_usd2023,Domestic General Government Health Expenditure (GGHE-D),5557095466.126607,constant 2023 US$
Iran (Islamic Republic of),IRN,2008,pvtd_che,Domestic Private Health Expenditure (PVT-D),62.866455079999994,% of current health expenditure
Iran (Islamic Republic of),IRN,2008,pvtd_usd2023,Domestic Private Health Expenditure (PVT-D),9422637976.263977,constant 2023 US$
Iran (Islamic Republic of),IRN,2009,che_usd2023,Current Health Expenditure (CHE),18368809698.84306,constant 2023 US$
Iran (Islamic Republic of),IRN,2009,ext_che,External Health Expenditure (EXT),0.006541569999999999,% of current health expenditure
Iran (Islamic Republic of),IRN,2009,ext_usd2023,External Health Expenditure (EXT),1201608.9125034066,constant 2023 US$
Iran (Islamic Republic of),IRN,2009,gghed_che,Domestic General Government Health Expenditure (GGHE-D),36.65011978,% of current health expenditure
Iran (Islamic Republic of),IRN,2009,gghed_usd2023,Domestic General Government Health Expenditure (GGHE-D),6732190689.998473,constant 2023 US$
Iran (Islamic Republic of),IRN,2009,pvtd_che,Domestic Private Health Expenditure (PVT-D),63.343338010000004,% of current health expenditure
Iran (Islamic Republic of),IRN,2009,pvtd_usd2023,Domestic Private Health Expenditure (PVT-D),11635417103.768986,constant 2023 US$
Iran (Islamic Republic of),IRN,2010,che_usd2023,Current Health Expenditure (CHE),19995096872.48222,constant 2023 US$
Iran (Islamic Republic of),IRN,2010,ext_che,External Health Expenditure (EXT),0.004714100000000001,% of current health expenditure
Iran (Islamic Republic of),IRN,2010,ext_usd2023,External Health Expenditure (EXT),942589.1309075732,constant 2023 US$
Iran (Islamic Republic of),IRN,2010,gghed_che,Domestic General Government Health Expenditure (GGHE-D),32.35562897,% of current health expenditure
Iran (Islamic Republic of),IRN,2010,gghed_usd2023,Domestic General Government Health Expenditure (GGHE-D),6469539261.468736,constant 2023 US$
Iran (Islamic Republic of),IRN,2010,pvtd_che,Domestic Private Health Expenditure (PVT-D),67.63965607,% of current health expenditure
