track_id,track_name,track_artist,track_popularity,track_album_id,track_album_name,track_album_release_date,playlist_name,playlist_id,playlist_genre,playlist_subgenre,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms
5MxNLUsfh7uzROypsoO5qe,Dream On,Aerosmith,78,19lEZSnCCbVEkKchoPQWDZ,Aerosmith,1973-01-05,Permanent Wave,03qQtbNHoJuFezRu2CnLuF,rock,permanent wave,0.307,0.433,1,-10.057,1,0.029,0.388,9.08e-5,0.332,0.224,160.9,266960
4mVLzFbc3gaCoWCEENLouc,Domino Dancing,Pet Shop Boys,59,0Jt2LzWgtGxy3GZH5i2Kcy,Discography - Complete Singles Collection,1998-03-31,Permanent Wave,03qQtbNHoJuFezRu2CnLuF,rock,permanent wave,0.645,0.923,9,-9.781,0,0.0441,0.0876,0.00359,0.0303,0.81,109.988,258333
2yzPBlE5UXK2sqvnNM9QQ0,West End Girls - 2001 Remaster,Pet Shop Boys,67,0AwBxVtsvLVwmaVwwe5beS,Please,1986-03-24,Permanent Wave,03qQtbNHoJuFezRu2CnLuF,rock,permanent wave,0.651,0.949,4,-6.566,0,0.0403,0.00737,0.125,0.286,0.61,113.257,285733
4jDmJ51x1o9NZB5Nxxc7gY,Careless Whisper,George Michael,75,3coLNlyStg9h7f8CZ103Rl,Ladies And Gentlemen... The Best Of George Michael,1998-11-09,Permanent Wave,03qQtbNHoJuFezRu2CnLuF,rock,permanent wave,0.574,0.629,2,-8.815,0,0.0363,0.128,0,0.271,0.786,153.119,300107
0viZ7D81W8pD65TkzaFkXT,Love Is A Battlefield,Pat Benatar,59,61iFpQNq3gxt6mVQAUOK9F,Pat Benatar: The Collection,2001-10-15,Permanent Wave,03qQtbNHoJuFezRu2CnLuF,rock,permanent wave,0.683,0.637,7,-11.906,1,0.049,0.0153,0.0275,0.0945,0.884,90.637,247027
4GssB27iJeqmfGxS94Tfij,Popular Monster,Falling In Reverse,75,4gxFqhVYU4wp1XDH1KiIo4,Popular Monster,2019-11-20,Rock Hard,37i9dQZF1DWWJOmJ7nRx0C,rock,hard rock,0.461,0.897,3,-3.982,0,0.092,0.00821,0,0.0965,0.358,165.107,220537
5t1sJQEcAltWjCfGL50aQT,Grave,Wage War,53,2tStEaMvl7vkfgAEwysgYP,Pressure,2019-08-30,Rock Hard,37i9dQZF1DWWJOmJ7nRx0C,rock,hard rock,0.491,0.981,7,-3.673,0,0.131,0.0116,9.71e-4,0.144,0.366,138.015,194787
1QJ30tpfFRvNuEHbUzudoG,Inside Out (Radio Edit),Five Finger Death Punch,57,7tc4x2RQywmld2AlPefMVc,Inside Out (Radio Edit),2019-12-03,Rock Hard,37i9dQZF1DWWJOmJ7nRx0C,rock,hard rock,0.342,0.988,4,-3.339,0,0.163,0.00357,0,0.274,0.228,82.857,253965
3eDJXbkSGulxTuB2L7fP9B,Low Life,Crobot,54,5bS8kLirDX380TztuopXkH,Motherbrain,2019-08-23,Rock Hard,37i9dQZF1DWWJOmJ7nRx0C,rock,hard rock,0.546,0.911,6,-4.801,1,0.062,8e-4,7.73e-5,0.131,0.757,76.008,216515
1aWpVsNjEiqpFvV3KhJiWu,Infinite,Silverstein,59,4A0h5fDeSf8P1egJGllKz4,Infinite,2020-01-08,Rock Hard,37i9dQZF1DWWJOmJ7nRx0C,rock,hard rock,0.441,0.868,11,-5.516,0,0.0714,1.21e-4,2.72e-6,0.145,0.366,162,163720
58Eyr2rZWIYM19qhpals74,Agree to Disagree,Sleeping With Sirens,57,19BZXyyyJmxcCys5VDFOOB,How It Feels to Be Lost,2019-09-06,Rock Hard,37i9dQZF1DWWJOmJ7nRx0C,rock,hard rock,0.561,0.935,1,-3.807,1,0.0936,0.011,0,0.26,0.625,89.973,182680
6iACYlu0i0csBkEHcuq34H,Sever,Red,45,5gZ429A8A39tjws3mV57RR,Sever,2020-01-17,Rock Hard,37i9dQZF1DWWJOmJ7nRx0C,rock,hard rock,0.173,0.893,6,-5.53,0,0.163,2.11e-4,0.0214,0.102,0.36,84.985,242000
6hyKhlwAvLvVh0ZysHFLnq,MONOMANIA,The Word Alive,54,2cUtWBZSDdKGEQulGpzxyn,M0N0MANIA,2020-01-10,Rock Hard,37i9dQZF1DWWJOmJ7nRx0C,rock,hard rock,0.456,0.93,5,-3.596,1,0.186,0.00491,1.91e-4,0.159,0.416,148.749,238680
0bTjMx79m5NMCsHDTyAwBY,Already Dead,Hollywood Undead,59,250u5qE6ny6ZYUUtlVGYre,Already Dead,2019-10-25,Rock Hard,37i9dQZF1DWWJOmJ7nRx0C,rock,hard rock,0.359,0.964,1,-4.237,1,0.408,4.39e-4,0,0.131,0.303,159.978,236734
6E5gsJm3t0RqmiHBfUBaya,Killing Me Slowly,Bad Wolves,65,4JJYvxmSDCIExVj13cWCes,Killing Me Slowly,2019-08-23,Rock Hard,37i9dQZF1DWWJOmJ7nRx0C,rock,hard rock,0.345,0.89,1,-4.175,0,0.0774,7.25e-4,2.98e-6,0.204,0.276,137.973,237065
4uWDkbZzZZYLEcwBFyrAhY,Underneath,Code Orange,52,7cbeno84CZdxj4USU23gjm,Underneath,2020-01-10,Rock Hard,37i9dQZF1DWWJOmJ7nRx0C,rock,hard rock,0.37,0.916,1,-1.917,1,0.194,0.00196,3.59e-6,0.118,0.187,172.846,279194
56fiFTRrSiHHH3gBeaTg2P,Nero Forte,Slipknot,72,754RY5WpZ2LTUZsk8kDBju,We Are Not Your Kind,2019-08-09,Rock Hard,37i9dQZF1DWWJOmJ7nRx0C,rock,hard rock,0.336,0.978,7,-2.358,1,0.0846,4.37e-4,5.25e-4,0.138,0.496,129.842,315177
3KiquXmZBWCD2qPgr4o7t3,Talking Myself In Circles,Four Year Strong,26,2Smo3ujdq8FEAFLeXsjT4r,Talking Myself In Circles,2020-01-15,Rock Hard,37i9dQZF1DWWJOmJ7nRx0C,rock,hard rock,0.559,0.926,10,-2.675,1,0.0468,6.63e-5,5.83e-5,0.106,0.72,100.997,221904
0g9NUt0uI1HSWgkLynXRbP,Victory,Fire From The Gods,51,0CCifzFS5hhc0DS5kZKcPr,American Sun,2019-11-01,Rock Hard,37i9dQZF1DWWJOmJ7nRx0C,rock,hard rock,0.49,0.973,2,-3.843,1,0.324,0.00732,4.95e-5,0.752,0.389,145.067,206905
6PcRGZGpM4a3wcaK59fPsZ,Paranoid,I Prevail,2,7BReO1xKzOd4fbL7UMbmEQ,Breaking Down / Bow Down / Paranoid,2019-03-18,Rock Hard,37i9dQZF1DWWJOmJ7nRx0C,rock,hard rock,0.558,0.793,1,-6.861,0,0.0374,6.41e-4,2.93e-5,0.731,0.457,75.999,144547
0C4bx13JIMSWOAxd8TaoVq,Under the Graveyard,Ozzy Osbourne,71,2Kv2WwhJr6cudEIrzxPqXD,Under the Graveyard,2019-11-08,Rock Hard,37i9dQZF1DWWJOmJ7nRx0C,rock,hard rock,0.496,0.88,1,-2.242,0,0.0359,0.00151,2.92e-5,0.0592,0.148,140.009,297682
6ZfTIN0gmZft7Ewe9gjOyR,SAVAGES,Ice Nine Kills,58,3DVjLNjzyZBVc8eZcJoulz,The Silver Scream,2018-10-05,Rock Hard,37i9dQZF1DWWJOmJ7nRx0C,rock,hard rock,0.476,0.99,6,-2.24,1,0.133,3.61e-4,3.25e-6,0.409,0.406,130.97,177853
6wzbluFL5sh3fgx5iyxvMk,The Disease,Anti-Flag,53,27YMwRlqDrKOx3bWmSZrSx,The Disease,2020-01-10,Rock Hard,37i9dQZF1DWWJOmJ7nRx0C,rock,hard rock,0.573,0.927,2,-4.905,1,0.051,8.15e-5,0,0.935,0.583,124.944,175467
0FkcmHJOsWE80rlpzfT0Pq,God's Gonna Cut You Down,Marilyn Manson,67,1aGCsyMzwIyDgkfUwSwFcf,God's Gonna Cut You Down,2019-10-18,Rock Hard,37i9dQZF1DWWJOmJ7nRx0C,rock,hard rock,0.504,0.754,8,-5.182,1,0.0424,0.139,0,0.126,0.583,82.009,160538
77CCfbJgFZvKYpL2GY6XN9,Can You Hear Me,Korn,19,2pV3LWeXJ6cMqNKvkzAXKf,Can You Hear Me / Cold / You'll Never Find Me,2019-09-06,Rock Hard,37i9dQZF1DWWJOmJ7nRx0C,rock,hard rock,0.567,0.925,2,-4.131,1,0.0446,3.16e-4,0.0235,0.186,0.457,120.057,172867
5pvZGipNqXbamr7K8TVolA,Blow Me,The Used,56,16b3CQaWtVnrI5el5oTkpZ,Blow Me,2019-12-06,Rock Hard,37i9dQZF1DWWJOmJ7nRx0C,rock,hard rock,0.385,0.951,10,-3.09,0,0.125,3.61e-4,7.39e-5,0.455,0.423,89.838,200765
2NgM0Rr5uLzSR4WOVR9XW9,Forgiveness I + II,Billy Talent,56,3grI8WQrfW64ibvBALiZav,Forgiveness I + II,2019-11-27,Rock Hard,37i9dQZF1DWWJOmJ7nRx0C,rock,hard rock,0.33,0.968,4,-3.795,0,0.168,0.0066,4.55e-6,0.363,0.157,133.066,401177
5EKUb1FKsyYVaSXb41YBIj,ONE,Rev Theory,35,0gGic19XvEiHKKWBV7M4YM,ONE,2020-01-15,Rock Hard,37i9dQZF1DWWJOmJ7nRx0C,rock,hard rock,0.398,0.966,4,-2.352,0,0.0453,5.74e-6,0,0.303,0.52,90.016,208196
1aML2CdNXjkJJvIhzqN6Ka,History of Violence,Theory of a Deadman,60,3Pe76n9u3N2DlLHgiEA13G,History of Violence,2019-09-25,Rock Hard,37i9dQZF1DWWJOmJ7nRx0C,rock,hard rock,0.587,0.821,9,-5.041,0,0.0413,0.0536,0,0.0932,0.616,81.985,234567
2eZjO58Qe9og2xmyfw4qwJ,Ludens,Bring Me The Horizon,73,4IojpVltvdlDvlQ6uC6iVW,Ludens,2019-11-06,Rock Hard,37i9dQZF1DWWJOmJ7nRx0C,rock,hard rock,0.295,0.679,1,-6.182,1,0.15,5.51e-4,5.44e-5,0.165,0.381,197.964,280152
5KdOgQ3VAK05QrGC98X9ta,Nowhere To Run,Fozzy,54,5adebCdktVvmh8HSBe3QyN,Nowhere To Run,2019-08-29,Rock Hard,37i9dQZF1DWWJOmJ7nRx0C,rock,hard rock,0.399,0.93,7,-4.647,1,0.0435,6.76e-6,0.0927,0.318,0.33,92.804,223683
1tS3YIyOAczsBzjub9PrZj,Soak Me in Bleach,The Amity Affliction,61,6yQXOc0luqwZYOT0jkgrqJ,Soak Me in Bleach,2020-01-08,Rock Hard,37i9dQZF1DWWJOmJ7nRx0C,rock,hard rock,0.185,0.91,0,-5.283,1,0.151,1.4e-4,0,0.18,0.188,165.355,225916
0N651LYsMd1I2fFLNmbtR0,Every Second (Eva Under Fire),From Ashes to New,52,16qGdrRVD1eK3Y1mMP8DCl,Every Second (feat. Eva Under Fire),2019-12-06,Rock Hard,37i9dQZF1DWWJOmJ7nRx0C,rock,hard rock,0.547,0.938,3,-5.157,1,0.188,0.0112,0,0.178,0.185,155.009,214924
08vJxMYhmZu6YTWqVmLgrA,The Hunted (feat. Sully Erna),Saint Asonia,58,6WUvlN7aMwYXJCIsVDKqQo,The Hunted,2019-07-24,Rock Hard,37i9dQZF1DWWJOmJ7nRx0C,rock,hard rock,0.322,0.95,2,-4.553,0,0.182,1.52e-5,9.61e-6,0.158,0.263,199.958,223357
6RqqIg1s1Ir7vUeDbtV91X,Native Son,Alter Bridge,32,4IBbKxEAilKxsIcnxI93VM,Walk the Sky,2019-10-18,Rock Hard,37i9dQZF1DWWJOmJ7nRx0C,rock,hard rock,0.487,0.96,6,-5.319,1,0.106,1.48e-5,0.199,0.0836,0.132,107.053,255642
5qbtHIOOPeiALZnn7QmPJN,Obvious,DIAMANTE,36,5ELjHlzUpuI0MRD8wHRPuA,Obvious,2020-01-17,Rock Hard,37i9dQZF1DWWJOmJ7nRx0C,rock,hard rock,0.419,0.862,5,-5.542,0,0.0407,1.12e-4,0,0.39,0.448,156.041,222147
0C5X8RJXZNuGO2CfQJumb5,The Violence,Asking Alexandria,67,1Uj57vCDZBtTZZegrNwDdp,The Violence,2019-07-11,Rock Hard,37i9dQZF1DWWJOmJ7nRx0C,rock,hard rock,0.646,0.851,8,-4.22,0,0.0662,0.00618,0,0.629,0.333,129.918,208396
5QqMJ9JYmNU8zHbjhNRI3p,Far Away,Breaking Benjamin,59,6EumKp02NOFIPxdCcmiVTV,Far Away,2019-12-06,Rock Hard,37i9dQZF1DWWJOmJ7nRx0C,rock,hard rock,0.536,0.803,1,-2.998,1,0.0285,0.0407,0,0.111,0.254,107.973,292281
30XZElqGTzvdg6clMAMcEp,Battle Drums,Kayzo,48,1kkEBzrWOWhSRlJxBlFLtG,Battle Drums,2020-01-15,Rock Hard,37i9dQZF1DWWJOmJ7nRx0C,rock,hard rock,0.524,0.966,10,-2.141,1,0.452,0.0107,0.00327,0.439,0.386,89.896,209333
6M6enRLXXbqhUHDLuKdNQf,Fill the Crown,Poppy,56,50sj9IKfG3XsGirn9fu6jl,Fill The Crown,2019-12-10,Rock Hard,37i9dQZF1DWWJOmJ7nRx0C,rock,hard rock,0.584,0.852,0,-4.958,1,0.0572,0.00429,2.2e-4,0.118,0.389,112.036,212317
3cjPSKlHrekNwiE1fZybZ5,Straight to Hell,Ozzy Osbourne,66,621f68tD6k8azl9FuQgxJT,Straight to Hell,2019-11-22,Rock Hard,37i9dQZF1DWWJOmJ7nRx0C,rock,hard rock,0.436,0.761,8,-2.43,1,0.0506,0.00127,0.00403,0.173,0.282,142.027,225027
3t9seJl7Y0B556M2ndthl1,All I Had To Lose (feat. Mark Morales),Mark Morton,44,3pvMWJSHWaSjFMDkk93JAE,All I Had To Lose (feat. Mark Morales),2020-01-10,Rock Hard,37i9dQZF1DWWJOmJ7nRx0C,rock,hard rock,0.328,0.232,9,-16.28,0,0.0339,0.419,0,0.11,0.412,149.444,195700
63Qk21b9uUm3jgNVfRckg1,FYI,THE HARA,43,3Scbviz6dEdkZGN6fyTPgr,FYI,2019-12-13,Rock Hard,37i9dQZF1DWWJOmJ7nRx0C,rock,hard rock,0.393,0.847,8,-5.96,1,0.0589,0.0336,0.00462,0.312,0.44,90.861,212500
7727SnLGNGvHlfhyj9Xj0c,Her Eyes,Fame on Fire,53,1xfR2VULeyChSzvcL1oWha,Her Eyes,2019-12-05,Rock Hard,37i9dQZF1DWWJOmJ7nRx0C,rock,hard rock,0.479,0.992,0,-3.323,1,0.0597,0.00192,0,0.343,0.362,154.967,195009
3zXXm2D9Vh4jven3HNcDW8,Crossfire,Otherwise,46,6osYhx2pWasj2CXdC2BMqt,Defy,2019-11-08,Rock Hard,37i9dQZF1DWWJOmJ7nRx0C,rock,hard rock,0.428,0.911,11,-5.336,1,0.122,6.35e-5,2.21e-6,0.415,0.312,180.107,220240
6UsNqIqCC9WIDdg9Xxxv84,Trial By Fire,Saul,48,3DPvNhIf6Tw98MhLcGlMWw,Trial By Fire,2019-11-15,Rock Hard,37i9dQZF1DWWJOmJ7nRx0C,rock,hard rock,0.417,0.95,1,-3.478,1,0.145,2.14e-5,0.493,0.305,0.572,192.118,211000
5hABaSxhJKWPSADAFsFjN1,When the Contagion Is You,Jasta,44,13NzBUgMnsXFDeN7JiZSFO,When the Contagion Is You,2019-11-06,Rock Hard,37i9dQZF1DWWJOmJ7nRx0C,rock,hard rock,0.48,0.954,8,-4.003,1,0.102,0.00395,0,0.0688,0.184,85.002,273464
3Ksb0Eq6OmtmYuraqpsijU,Yuve Yuve Yu (feat. From Ashes to New),The HU,56,3bXjT3T1XZEmcQCwLvfZLT,Yuve Yuve Yu (feat. From Ashes to New),2019-10-04,Rock Hard,37i9dQZF1DWWJOmJ7nRx0C,rock,hard rock,0.552,0.971,10,-4.756,0,0.0646,0.0101,0.00563,0.164,0.523,132.009,253864
7EEaV81pUNKvqsTrEHGoQH,Erase The Pain,Palisades,61,3OTWWdNFbxGzWTJBX7588m,Erase The Pain,2018-12-28,Rock Hard,37i9dQZF1DWWJOmJ7nRx0C,rock,hard rock,0.466,0.864,3,-5.586,0,0.0976,5.45e-5,0,0.234,0.481,138.075,197835
6nMNpGl4VvMhtYigbbOmBu,Leave It All Behind,Sleeping With Sirens,62,76qwO2cPiwixGhfBnoGZFE,Leave It All Behind,2019-06-19,Rock Hard,37i9dQZF1DWWJOmJ7nRx0C,rock,hard rock,0.555,0.925,2,-4.008,0,0.121,0.00402,3.45e-4,0.122,0.308,97.495,198248
1848Fg5mU5Dk14CaahuasP,REV001,Refused,45,0zIkU9A6r0UjwIaIs2qMCg,REV001,2019-09-13,Rock Hard,37i9dQZF1DWWJOmJ7nRx0C,rock,hard rock,0.557,0.854,9,-5.878,0,0.0503,0.00467,0.00409,0.592,0.399,101.968,190267
1mQaehT2IA8PAb6drI1RNB,Right Now,Fire From The Gods,58,0CTiiacS0NVOYgQnHLRPGa,Right Now,2019-08-30,Rock Hard,37i9dQZF1DWWJOmJ7nRx0C,rock,hard rock,0.494,0.916,1,-4.734,0,0.233,0.00112,4.43e-6,0.0996,0.433,89.468,225026
7c8vaoaPChZNEFEPWoAQ4i,The Offering,Sleep Token,2,5dSl04wZKKLyf6Z5LvvAkE,The Offering,2019-07-04,Rock Hard,37i9dQZF1DWWJOmJ7nRx0C,rock,hard rock,0.48,0.861,6,-6.836,1,0.0477,0.00329,0.0559,0.0907,0.377,135.055,349653
7m3GcIhH7holai6lVlEKNj,Masochist,Polaris,49,5jA771jNIwxU8QKtnRAEv3,Masochist,2019-11-07,Rock Hard,37i9dQZF1DWWJOmJ7nRx0C,rock,hard rock,0.504,0.933,3,-3.442,0,0.0519,5.32e-4,2.74e-5,0.071,0.323,120.018,239626
1n2ftY1tDVEyf1uFcNjAuN,Beyond The Wave,Of Allies,40,5XgXtw69dnxI0Do8UI2HiS,Beyond The Wave,2019-08-02,Rock Hard,37i9dQZF1DWWJOmJ7nRx0C,rock,hard rock,0.48,0.9,6,-6.911,1,0.0365,2.89e-5,4.38e-6,0.354,0.465,92.596,211051
0Aergaee1PD3zbWcjxcUJl,Shakin' Off The Rust,The Blue Stones,62,1QJSy2Unc4j50ibbiO2DXQ,Shakin' Off The Rust,2019-10-11,Rock Hard,37i9dQZF1DWWJOmJ7nRx0C,rock,hard rock,0.585,0.8,7,-6.094,1,0.035,0.0017,4.96e-6,0.0981,0.368,110.971,222936
0XRjftXFxSo0ZEC0ZdSxWQ,ATTENTION ATTENTION,Shinedown,56,0dtwIycvTaFNjo44QRwWz7,ATTENTION ATTENTION,2018-05-04,Rock Hard,37i9dQZF1DWWJOmJ7nRx0C,rock,hard rock,0.524,0.975,7,-2.914,1,0.0629,4.43e-4,0.296,0.877,0.58,160.03,230520
5CxHzMIN3ZOH8f18RdNYwO,MANIFEST,STARSET,24,1zpQtzd2dasyYmuPtxg7GG,MANIFEST,2019-08-15,Rock Hard,37i9dQZF1DWWJOmJ7nRx0C,rock,hard rock,0.531,0.874,8,-5.939,1,0.0524,1.91e-4,6.35e-5,0.256,0.489,147.948,267239
1Hy0m0aaG67ttQZoytmKd8,The Vengeance,Black Veil Brides,60,4qHogYwhnUrgsSgGV7QykR,The Night,2019-11-29,Rock Hard,37i9dQZF1DWWJOmJ7nRx0C,rock,hard rock,0.382,0.94,8,-6.105,0,0.0682,1.05e-5,0.293,0.349,0.356,145.987,209480
4aeS8uzdE2lHU6sGpwWTjH,Hate Conquers All,Anti-Flag,54,4g9gjhN0ifqJkq1ZMMidX0,Hate Conquers All,2019-10-25,Rock Hard,37i9dQZF1DWWJOmJ7nRx0C,rock,hard rock,0.582,0.945,11,-5.95,0,0.089,1.6e-4,0,0.668,0.389,123.041,166893
6PRU3PZGzX3GAKjV3G8bpm,Rearview Mirror,Art Of Dying,39,2eNUy0Cqad1MwpjF1I8FUo,Armageddon,2019-10-04,Rock Hard,37i9dQZF1DWWJOmJ7nRx0C,rock,hard rock,0.574,0.936,5,-3.846,1,0.103,1.18e-4,0,0.116,0.499,123.958,205000
0Mw4XuHVUyFuf3qRJ3AU1h,KINGDOM,FEVER 333,50,1bavzQ4PG4bGqn5w8YIa1F,KINGDOM,2019-11-04,Rock Hard,37i9dQZF1DWWJOmJ7nRx0C,rock,hard rock,0.57,0.714,1,-5.245,0,0.144,1.59e-4,0.0011,0.264,0.601,95.051,205737
7n9PZGuun1TU7YqecBsK4x,Empire,Hollywood Undead,60,504g23HrgZ3fhiVT8HbOVC,Empire / Time Bomb / Already Dead,2020-01-10,Rock Hard,37i9dQZF1DWWJOmJ7nRx0C,rock,hard rock,0.57,0.814,8,-4.592,1,0.0491,0.00144,3.22e-6,0.226,0.412,87.466,239262
0zEKOcdfzNkvW1OFnazAQO,sugar honey ice & tea - Edit,Bring Me The Horizon,55,2442fVHcs5gEuDXgRHespx,sugar honey ice & tea (Edit),2019-07-26,Rock Hard,37i9dQZF1DWWJOmJ7nRx0C,rock,hard rock,0.446,0.917,0,-3.765,0,0.0513,7.53e-5,0.0039,0.247,0.685,147.171,215712
6x9YqifhoOc10bPCB6ABRs,Drop the Hammer,Rev Theory,42,5QjgB5xyudjuADDyVLB3Vu,Drop the Hammer,2019-10-08,Rock Hard,37i9dQZF1DWWJOmJ7nRx0C,rock,hard rock,0.424,0.946,4,-3.633,0,0.148,4e-5,0.289,0.0619,0.425,164.967,189273
4pbids8jHfPl0HW8XMhOgQ,Upside Down,Bonesteel,40,3XaLPC4VisU9zuDzTotO5A,Upside Down,2019-11-08,Rock Hard,37i9dQZF1DWWJOmJ7nRx0C,rock,hard rock,0.443,0.973,1,-4.293,0,0.0668,2.6e-5,6.48e-6,0.238,0.394,140.018,213000
2wJJNgD6GrKoQ435VxTRv6,MAYDAY (feat. Ryo from Crystal Lake),coldrain,63,1BGWyz8x5J2qChX1X0r60e,THE SIDE EFFECTS,2019-08-28,Rock Hard,37i9dQZF1DWWJOmJ7nRx0C,rock,hard rock,0.522,0.97,10,-4.576,0,0.209,5.53e-5,0,0.246,0.488,121.054,227012
6AyvMqZpBNwxn1bG99as1v,Black Flag Army,HELLYEAH,44,12tcnDJzIG1WK8GLnKuF89,Black Flag Army,2019-09-13,Rock Hard,37i9dQZF1DWWJOmJ7nRx0C,rock,hard rock,0.542,0.987,7,-3.673,1,0.102,9.25e-4,0,0.115,0.27,139.962,191479
6TQkEzHzTtG2jO6TqPIIMc,Another Life,Any Given Sin,50,3UW7A0HHlT5x5H0vLx4z27,Another Life,2019-10-09,Rock Hard,37i9dQZF1DWWJOmJ7nRx0C,rock,hard rock,0.51,0.943,11,-3.098,0,0.0553,9.82e-4,2.19e-5,0.49,0.557,93.498,219200
2r9IVJY3OIDb64lplJJ8mY,Lifted,Otherwise,46,5pZUz7PLNeERvjW0Zj8btd,Lifted,2019-09-05,Rock Hard,37i9dQZF1DWWJOmJ7nRx0C,rock,hard rock,0.631,0.781,0,-5.193,1,0.0391,3.73e-4,1.6e-6,0.111,0.698,90.032,176760
65nxwwEt3wwNv5hFqUQWph,Tapping Out,Issues,50,2jLAqtOVud3faj6AsgHaAc,Tapping Out,2019-05-03,Rock Hard,37i9dQZF1DWWJOmJ7nRx0C,rock,hard rock,0.449,0.973,7,-4.609,1,0.184,0.0162,1.63e-6,0.0828,0.366,195.97,217944
61oG7DvhBOvdXBALpVY9VG,W W Y D F,Zero 9:36,11,6SCi1d5fWBXhtjK9jQRMk9,W W Y D F,2019-03-22,Rock Hard,37i9dQZF1DWWJOmJ7nRx0C,rock,hard rock,0.359,0.889,2,-4.238,0,0.0517,3.55e-4,0.00324,0.0577,0.469,94.059,180000
5YVtM6pBdjRhPCr9iH2tMC,Renegade,The Anix,44,31QNClG7HObkBtqtF5Kvfz,Renegade,2019-08-29,Rock Hard,37i9dQZF1DWWJOmJ7nRx0C,rock,hard rock,0.435,0.82,2,-4.694,1,0.0453,2.17e-4,1.71e-5,0.0884,0.146,152.051,228947
0jCVWQsoQM4UDvd4OyQbA2,I Am Broken Too,Killswitch Engage,42,2Hs4PGzI3S3Xhx9h72g1CT,I Am Broken Too,2019-07-16,Rock Hard,37i9dQZF1DWWJOmJ7nRx0C,rock,hard rock,0.421,0.973,7,-4.221,1,0.0621,3.11e-5,0.00536,0.224,0.634,75.035,159480
2nrfQsRZEIkUUPGNZQgS3c,Tear It Down,Mammoth Mammoth,17,3MzHv1bXT2KR73iWcVuB8Q,Tear It Down,2019-10-11,Rock Hard,37i9dQZF1DWWJOmJ7nRx0C,rock,hard rock,0.277,0.693,1,-12.805,1,0.0421,1.47e-6,0.746,0.0479,0.102,144.596,245034
4KTgD62vgozCfk2Inbo9fm,Brand New Numb,Motionless In White,5,4v1UzWSBBr1RICtdwTIn7E,Brand New Numb/Disguise,2019-04-17,Rock Hard,37i9dQZF1DWWJOmJ7nRx0C,rock,hard rock,0.566,0.886,0,-3.63,1,0.0902,3.48e-4,0,0.494,0.619,130.066,222461
4OLNZ3wmdoMpAjlIXsEEBV,Tear You Down,Clawfinger,42,1UiqSdb6MYn4kI5Q6AXfCN,Tear You Down,2019-10-04,Rock Hard,37i9dQZF1DWWJOmJ7nRx0C,rock,hard rock,0.432,0.831,1,-7.24,1,0.0616,2.72e-5,0.00841,0.296,0.247,196.018,174079
7MUApcEEkcIQ2iufufk2Xw,From The Ashes,Red,46,050sjrVRAeM2sm1uOEYYbV,From The Ashes,2019-08-02,Rock Hard,37i9dQZF1DWWJOmJ7nRx0C,rock,hard rock,0.293,0.856,11,-7,0,0.0873,1.67e-4,0.0497,0.0932,0.051,95.04,323500
2KJwci3DPtYbfg7pxczvWf,You Never Know,Beartooth,60,1EFr8cW4waL1ASHS1RdmhF,Disease,2018-09-28,Rock Hard,37i9dQZF1DWWJOmJ7nRx0C,rock,hard rock,0.467,0.944,6,-4.202,0,0.0771,5.41e-4,9.16e-4,0.457,0.566,155.033,183438
2XAjNdO20yRaXSGARd6fCw,Chemical,The Devil Wears Prada,47,4pEnCDCsZ8iWC3HaF98g2P,Chemical,2019-09-27,Rock Hard,37i9dQZF1DWWJOmJ7nRx0C,rock,hard rock,0.526,0.789,5,-7.342,0,0.0333,0.0022,0.0175,0.085,0.209,74.995,230142
4x241uAmPrxKZdCZKt2r5t,Out For Blood,Sum 41,57,1HpntKICUDQq2auvGXclE4,Out For Blood,2019-04-24,Rock Hard,37i9dQZF1DWWJOmJ7nRx0C,rock,hard rock,0.553,0.868,6,-4.186,0,0.048,7.35e-5,0.0359,0.0934,0.5,140.047,216571
2gYCaUsqrnBOt7DymQCY6d,Legendary,Skillet,14,3YBM8Bk5cfjLLTwJx8uWXb,Legendary,2019-05-08,Rock Hard,37i9dQZF1DWWJOmJ7nRx0C,rock,hard rock,0.548,0.924,11,-4.48,0,0.0689,3.3e-4,1.42e-5,0.162,0.242,124.031,244538
3k1vdqn4iv8hRhIZeVRNpJ,Light in Life,Silvera,41,4OgmP4PxhvqBNMtnaoBBnj,Light in Life,2019-06-28,Rock Hard,37i9dQZF1DWWJOmJ7nRx0C,rock,hard rock,0.512,0.872,2,-8.089,0,0.0556,1.52e-5,0.00793,0.246,0.531,114.925,241493
6Mf8ozEDo35UcgKgKajrBY,Come Around,Papa Roach,63,4o6vvGb6VGYz725fP45kAx,Who Do You Trust?,2019-01-18,Rock Hard,37i9dQZF1DWWJOmJ7nRx0C,rock,hard rock,0.431,0.903,2,-5.462,1,0.125,0.0555,0.00217,0.0883,0.133,186.036,210962
1w3XQHyd4stGaZmIlBU3cr,Alone,Of Virtue,47,7mKKb28AyyEkEqqKxsgZN7,What Defines You,2019-05-24,Rock Hard,37i9dQZF1DWWJOmJ7nRx0C,rock,hard rock,0.5,0.948,3,-2.856,0,0.0612,0.0013,0.0228,0.164,0.508,90.061,214667
