state,name,lat,lon,eclipse_1,eclipse_2,eclipse_3,eclipse_4,eclipse_5
ND,Hankinson,46.073987,-96.891008,17:48:20,18:22:20,18:58:50,19:35:30,20:09:20
ND,Hannaford,47.314181,-98.188941,17:49:30,18:22:00,18:58:20,19:34:40,20:07:10
ND,Hannah,48.972884,-98.690294,17:52:10,18:23:20,18:59:10,19:35:10,20:06:10
ND,Hansboro,48.952448,-99.380239,17:51:40,18:22:30,18:58:20,19:34:10,20:05:00
ND,Harmon,46.954361,-100.956967,17:46:40,18:18:10,18:54:30,19:31:00,20:02:50
ND,Harvey,47.778228,-99.930691,17:49:00,18:20:30,18:56:40,19:32:50,20:04:20
ND,Harwood,46.977008,-96.881035,17:50:00,18:23:20,18:59:40,19:36:00,20:09:10
ND,Hatton,47.636967,-97.458289,17:50:40,18:23:20,18:59:30,19:35:50,20:08:20
ND,Havana,45.954234,-97.618496,17:47:20,18:21:20,18:57:50,19:34:30,20:08:10
ND,Haynes,45.973911,-102.471008,17:43:30,18:15:10,18:51:30,19:28:20,20:00:20
ND,Hazelton,46.485724,-100.281089,17:46:10,18:18:30,18:54:50,19:31:30,20:04:00
ND,Hazen,47.298417,-101.624823,17:46:50,18:17:50,18:54:00,19:30:20,20:01:40
ND,Hebron,46.902416,-102.0447,17:45:40,18:16:50,18:53:00,19:29:30,20:01:00
ND,Heil,46.389194,-101.701151,17:44:50,18:16:40,18:53:00,19:29:30,20:01:30
ND,Heimdal,47.792654,-99.652695,17:49:10,18:20:50,18:57:00,19:33:10,20:04:50
ND,Hettinger,46.003521,-102.634613,17:43:30,18:15:00,18:51:20,19:28:00,20:00:00
ND,Hillsboro,47.402972,-97.063463,17:50:40,18:23:30,18:59:50,19:36:10,20:09:00
ND,Hoople,48.535789,-97.638868,17:52:10,18:24:00,19:00:00,19:36:10,20:07:50
ND,Hope,47.324377,-97.719203,17:49:50,18:22:40,18:59:00,19:35:20,20:08:00
ND,Horace,46.75695,-96.911325,17:49:30,18:23:00,18:59:20,19:35:50,20:09:10
ND,Hunter,47.190113,-97.213811,17:50:00,18:23:10,18:59:20,19:35:50,20:08:40
ND,Hurdsfield,47.447183,-99.930386,17:48:20,18:20:10,18:56:20,19:32:40,20:04:30
ND,Inkster,48.151251,-97.64415,17:51:30,18:23:40,18:59:40,19:36:00,20:08:00
ND,Jamestown,46.905851,-98.693579,17:48:20,18:21:00,18:57:20,19:33:50,20:06:30
ND,Jessie,47.54019,-98.229147,17:49:50,18:22:10,18:58:30,19:34:50,20:07:10
ND,Jud,46.525772,-98.897552,17:47:20,18:20:20,18:56:40,19:33:20,20:06:10
ND,Karlsruhe,48.091045,-100.616207,17:49:10,18:20:00,18:56:00,19:32:10,20:03:10
ND,Kathryn,46.681174,-97.970358,17:48:30,18:21:40,18:58:00,19:34:30,20:07:40
ND,Kenmare,48.672812,-102.07203,17:49:10,18:19:10,18:54:50,19:30:40,20:00:50
ND,Kensal,47.300033,-98.732106,17:49:00,18:21:20,18:57:40,19:34:00,20:06:20
ND,Kief,47.858986,-100.514172,17:48:50,18:19:50,18:56:00,19:32:10,20:03:20
ND,Killdeer,47.368751,-102.746201,17:46:10,18:16:40,18:52:40,19:28:50,19:59:50
ND,Kindred,46.649379,-97.01694,17:49:20,18:22:50,18:59:10,19:35:40,20:09:00
ND,Knox,48.343948,-99.691112,17:50:20,18:21:30,18:57:20,19:33:30,20:04:40
ND,Kramer,48.691031,-100.70765,17:50:10,18:20:40,18:56:30,19:32:20,20:03:00
ND,Kulm,46.301947,-98.946607,17:47:00,18:20:00,18:56:30,19:33:00,20:06:10
ND,Lakota,48.042868,-98.346767,17:50:50,18:22:40,18:58:50,19:35:00,20:06:50
ND,LaMoure,46.357417,-98.296541,17:47:30,18:20:50,18:57:20,19:34:00,20:07:10
ND,Landa,48.895855,-100.911987,17:50:30,18:20:40,18:56:20,19:32:20,20:02:40
ND,Langdon,48.762209,-98.375265,17:52:00,18:23:30,18:59:20,19:35:20,20:06:40
ND,Lankin,48.31467,-97.920258,17:51:30,18:23:30,18:59:30,19:35:40,20:07:30
ND,Lansford,48.626952,-101.375891,17:49:40,18:19:50,18:55:40,19:31:30,20:02:00
ND,Larimore,47.909065,-97.627004,17:51:10,18:23:20,18:59:30,19:35:50,20:08:00
ND,Larson,48.891574,-102.862564,17:49:10,18:18:40,18:54:00,19:29:40,19:59:30
ND,Lawton,48.303341,-98.367869,17:51:10,18:23:00,18:59:00,19:35:10,20:06:40
ND,Leal,47.104916,-98.315527,17:49:00,18:21:40,18:58:00,19:34:20,20:07:00
ND,Leeds,48.287207,-99.434292,17:50:20,18:21:40,18:57:40,19:33:50,20:05:10
ND,Lehr,46.282395,-99.352929,17:46:40,18:19:30,18:55:50,19:32:30,20:05:30
ND,Leith,46.364925,-101.641415,17:45:00,18:16:40,18:53:00,19:29:40,20:01:40
ND,Leonard,46.65229,-97.249944,17:49:00,18:22:30,18:59:00,19:35:30,20:08:40
ND,Lidgerwood,46.073704,-97.145151,17:48:10,18:22:00,18:58:30,19:35:10,20:09:00
ND,Lignite,48.877169,-102.564428,17:49:20,18:19:00,18:54:20,19:30:10,20:00:00
ND,Lincoln,46.768934,-100.697738,17:46:30,18:18:20,18:54:40,19:31:10,20:03:10
ND,Linton,46.268675,-100.232894,17:45:50,18:18:20,18:54:40,19:31:30,20:04:00
ND,Lisbon,46.438986,-97.684415,17:48:20,18:21:40,18:58:10,19:34:40,20:08:10
ND,Litchville,46.656563,-98.191701,17:48:10,18:21:20,18:57:40,19:34:20,20:07:10
ND,Logan,48.15956,-101.175557,17:48:50,18:19:30,18:55:20,19:31:30,20:02:20
ND,Loma,48.637732,-98.525696,17:51:40,18:23:10,18:59:00,19:35:10,20:06:20
ND,Long Creek,48.100963,-103.254588,17:47:20,18:17:10,18:52:50,19:28:40,19:58:50
ND,Loraine,48.868354,-101.567889,17:50:00,18:20:00,18:55:30,19:31:20,20:01:30
ND,Ludden,46.00797,-98.124794,17:47:00,18:20:40,18:57:10,19:33:50,20:07:30
ND,Luverne,47.251424,-97.934817,17:49:40,18:22:20,18:58:40,19:35:00,20:07:40
ND,McClusky,47.483989,-100.442533,17:48:00,18:19:30,18:55:40,19:32:00,20:03:40
ND,McGregor,48.595563,-102.92801,17:48:30,18:18:10,18:53:40,19:29:30,19:59:20
ND,McHenry,47.576405,-98.590996,17:49:40,18:21:50,18:58:00,19:34:20,20:06:30
ND,McLeod,46.388675,-97.298694,17:48:30,18:22:10,18:58:40,19:35:10,20:08:40
ND,McVille,47.765116,-98.175442,17:50:20,18:22:30,18:58:40,19:35:00,20:07:10
ND,Maddock,47.962387,-99.529294,17:49:40,18:21:10,18:57:20,19:33:30,20:05:00
ND,Makoti,47.96333,-101.802908,17:48:00,18:18:30,18:54:30,19:30:30,20:01:20
ND,Mandan,46.829484,-100.88706,17:46:30,18:18:10,18:54:30,19:31:00,20:03:00
ND,Mandaree,47.745108,-102.697582,17:47:00,18:17:20,18:53:10,19:29:20,19:59:50
ND,Manning,47.231035,-102.770375,17:45:50,18:16:30,18:52:30,19:28:50,19:59:50
ND,Mantador,46.165495,-96.977851,17:48:20,18:22:20,18:58:50,19:35:20,20:09:10
ND,Manvel,48.072782,-97.177929,17:51:40,18:24:10,19:00:10,19:36:20,20:08:40
ND,Mapleton,46.891531,-97.053257,17:49:40,18:23:00,18:59:20,19:35:50,20:09:00
ND,Marion,46.611226,-98.338706,17:48:00,18:21:10,18:57:30,19:34:00,20:07:00
ND,Marmarth,46.301219,-103.934594,17:43:10,18:13:50,18:50:00,19:26:30,19:57:40
ND,Martin,47.82677,-100.115302,17:49:00,18:20:20,18:56:20,19:32:40,20:04:00
ND,Max,47.82042,-101.291106,17:48:10,18:19:00,18:55:00,19:31:10,20:02:10
ND,Maxbass,48.722447,-101.142365,17:50:00,18:20:10,18:56:00,19:31:50,20:02:20
ND,Mayville,47.498184,-97.326354,17:50:30,18:23:20,18:59:30,19:35:50,20:08:30
ND,Medina,46.89384,-99.299885,17:47:50,18:20:10,18:56:30,19:33:00,20:05:30
ND,Medora,46.911261,-103.526517,17:44:40,18:15:10,18:51:10,19:27:30,19:58:30
ND,Menoken,46.81442,-100.530479,17:46:40,18:18:40,18:54:50,19:31:30,20:03:30
ND,Mercer,47.490606,-100.71114,17:47:50,18:19:10,18:55:20,19:31:40,20:03:10
ND,Michigan City,48.02442,-98.12012,17:50:50,18:23:00,18:59:00,19:35:20,20:07:10
ND,Milnor,46.260673,-97.455237,17:48:10,18:21:50,18:58:20,19:34:50,20:08:30
ND,Milton,48.626006,-98.045964,17:52:00,18:23:40,18:59:40,19:35:40,20:07:10
ND,Minnewaukan,48.071697,-99.253831,17:50:00,18:21:40,18:57:40,19:33:50,20:05:30
ND,Minot,48.236125,-101.277533,17:48:50,18:19:30,18:55:20,19:31:20,20:02:10
ND,Minot,48.419002,-101.336503,17:49:10,18:19:40,18:55:30,19:31:30,20:02:00
ND,Minto,48.29241,-97.373046,17:52:00,18:24:10,19:00:10,19:36:20,20:08:20
ND,Mohall,48.765979,-101.516386,17:49:50,18:19:50,18:55:30,19:31:20,20:01:40
ND,Monango,46.173406,-98.595175,17:47:00,18:20:20,18:56:40,19:33:20,20:06:40
ND,Montpelier,46.698966,-98.588464,17:48:00,18:20:50,18:57:10,19:33:50,20:06:40
ND,Mooreton,46.268931,-96.875777,17:48:40,18:22:40,18:59:00,19:35:30,20:09:20
ND,Mott,46.374402,-102.318897,17:44:30,18:15:50,18:52:10,19:28:50,20:00:30
ND,Mountain,48.684305,-97.864807,17:52:20,18:24:00,18:59:50,19:36:00,20:07:30
ND,Munich,48.673375,-98.838749000000007,17:51:30,18:22:50,18:58:40,19:34:40,20:06:00
ND,Mylo,48.635841,-99.617921,17:50:50,18:21:50,18:57:40,19:33:50,20:04:50
ND,Napoleon,46.503929,-99.768332,17:46:40,18:19:10,18:55:30,19:32:10,20:04:40
ND,Nash,48.477824,-97.524453,17:52:10,18:24:10,19:00:10,19:36:10,20:08:00
ND,Neche,48.983043,-97.551699,17:53:10,18:24:40,19:00:30,19:36:30,20:07:50
ND,Nekoma,48.578209,-98.376132,17:51:40,18:23:10,18:59:10,19:35:20,20:06:40
ND,Newburg,48.713878,-100.91264,17:50:10,18:20:30,18:56:10,19:32:10,20:02:40
ND,New England,46.540817,-102.866962,17:44:30,18:15:30,18:51:40,19:28:10,19:59:40
ND,New Leipzig,46.375768,-101.951599,17:44:40,18:16:20,18:52:40,19:29:20,20:01:10
ND,New Rockford,47.679617,-99.137698,17:49:20,18:21:20,18:57:30,19:33:50,20:05:40
ND,New Salem,46.84305,-101.417941,17:46:00,18:17:30,18:53:50,19:30:20,20:02:00
ND,New Town,47.989075,-102.488305,17:47:40,18:17:50,18:53:40,19:29:40,20:00:10
ND,Niagara,48.001008,-97.876993,17:51:00,18:23:10,18:59:20,19:35:30,20:07:30
ND,Nome,46.675796,-97.816255,17:48:40,18:21:50,18:58:20,19:34:50,20:07:50
ND,Noonan,48.890332,-103.010287,17:49:00,18:18:20,18:53:50,19:29:30,19:59:10
ND,North River,46.95048,-96.803335,17:50:00,18:23:30,18:59:50,19:36:10,20:09:20
ND,Northwood,47.731424,-97.565226,17:50:50,18:23:20,18:59:30,19:35:40,20:08:00
ND,Oakes,46.139704,-98.087123,17:47:20,18:20:50,18:57:20,19:34:00,20:07:20
ND,Oberon,47.923886,-99.205611,17:49:50,18:21:30,18:57:40,19:33:50,20:05:30
ND,Oriska,46.931117,-97.790539,17:49:00,18:22:10,18:58:30,19:35:00,20:07:50
ND,Orrin,48.090938,-100.167109,17:49:30,18:20:30,18:56:30,19:32:40,20:04:00
ND,Osnabrock,48.670163,-98.149397,17:52:00,18:23:40,18:59:30,19:35:40,20:07:00
ND,Overly,48.681139,-100.15102,17:50:30,18:21:20,18:57:10,19:33:10,20:04:00
ND,Oxbow,46.6647,-96.820793,17:49:20,18:23:00,18:59:30,19:35:50,20:09:20
ND,Page,47.15919,-97.568131,17:49:40,18:22:40,18:59:00,19:35:20,20:08:10
ND,Palermo,48.338395,-102.228928,17:48:20,18:18:30,18:54:10,19:30:10,20:00:30
ND,Park River,48.391059,-97.742678,17:51:50,18:23:50,18:59:50,19:36:00,20:07:40
ND,Parshall,47.959506,-102.133804,17:47:50,18:18:10,18:54:00,19:30:10,20:00:40
ND,Pekin,47.791911,-98.32777,17:50:20,18:22:20,18:58:30,19:34:50,20:06:50
ND,Pembina,48.967087,-97.246861,17:53:20,18:25:00,19:00:50,19:36:50,20:08:20
ND,Perth,48.714723,-99.458124,17:51:10,18:22:10,18:58:00,19:34:00,20:05:00
ND,Petersburg,48.017504,-98.000641,17:51:00,18:23:00,18:59:10,19:35:20,20:07:20
ND,Pettibone,47.117068,-99.520816,17:48:00,18:20:10,18:56:30,19:33:00,20:05:10
ND,Pick City,47.511001,-101.457304,17:47:20,18:18:20,18:54:30,19:30:40,20:02:00
ND,Pillsbury,47.207123,-97.795691,17:49:40,18:22:30,18:58:40,19:35:10,20:07:50
ND,Pingree,47.163823,-98.908563,17:48:40,18:21:00,18:57:20,19:33:50,20:06:10
ND,Pisek,48.310644,-97.71028,17:51:50,18:23:40,18:59:50,19:36:00,20:07:50
ND,Plaza,48.026289,-101.958725,17:48:00,18:18:20,18:54:20,19:30:20,20:01:00
ND,Porcupine,46.221838,-101.100104,17:45:00,18:17:10,18:53:30,19:30:20,20:02:40
ND,Portal,48.994384,-102.548395,17:49:30,18:19:00,18:54:30,19:30:10,20:00:00
ND,Portland,47.499511,-97.369306,17:50:30,18:23:20,18:59:30,19:35:50,20:08:30
ND,Powers Lake,48.564022,-102.645625,17:48:40,18:18:30,18:54:00,19:29:50,19:59:50
ND,Prairie Rose,46.817121,-96.835395,17:49:40,18:23:10,18:59:40,19:36:00,20:09:20
ND,Raleigh,46.357143,-101.305383,17:45:10,18:17:00,18:53:30,19:30:00,20:02:10
ND,Ray,48.33542,-103.173266,17:47:50,18:17:30,18:53:10,19:29:00,19:59:00
ND,Reeder,46.105926,-102.942164,17:43:30,18:14:50,18:51:10,19:27:40,19:59:30
ND,Regan,47.156794,-100.527298,17:47:20,18:19:00,18:55:20,19:31:40,20:03:30
ND,Regent,46.422197,-102.558052,17:44:20,18:15:40,18:52:00,19:28:30,20:00:10
ND,Reile's Acres,46.929064,-96.870046,17:49:50,18:23:20,18:59:40,19:36:00,20:09:20
ND,Reynolds,47.668529,-97.105968,17:51:00,18:23:50,19:00:00,19:36:20,20:08:50
ND,Rhame,46.234649,-103.654982,17:43:10,18:14:10,18:50:20,19:26:50,19:58:20
ND,Richardton,46.881347,-102.333179,17:45:30,18:16:30,18:52:40,19:29:10,20:00:30
ND,Riverdale,47.496757,-101.367049,17:47:20,18:18:30,18:54:30,19:30:50,20:02:10
ND,Robinson,47.142062,-99.781332,17:47:50,18:19:50,18:56:10,19:32:40,20:04:40
ND,Rocklake,48.79016,-99.245898,17:51:30,18:22:30,18:58:20,19:34:20,20:05:20
ND,Rogers,47.074031,-98.203127,17:49:00,18:21:50,18:58:10,19:34:30,20:07:10
ND,Rolette,48.660897,-99.841675,17:50:50,18:21:40,18:57:30,19:33:30,20:04:20
ND,Rolla,48.843618,-99.609353,17:51:20,18:22:10,18:58:00,19:33:50,20:04:40
ND,Ross,48.312775,-102.543509,17:48:10,18:18:10,18:53:50,19:29:50,20:00:00
ND,Rugby,48.365422,-99.990223,17:50:00,18:21:10,18:57:00,19:33:10,20:04:10
ND,Ruso,47.837332,-100.934268,17:48:20,18:19:20,18:55:20,19:31:40,20:02:50
ND,Ruthville,48.370814,-101.300234,17:49:10,18:19:40,18:55:20,19:31:30,20:02:00
ND,Rutland,46.054343,-97.506801,17:47:40,18:21:30,18:58:00,19:34:40,20:08:20
ND,Ryder,47.921237,-101.670433,17:48:00,18:18:40,18:54:30,19:30:40,20:01:30
ND,St. John,48.943766,-99.713096,17:51:20,18:22:00,18:57:50,19:33:50,20:04:30
ND,St. Thomas,48.619236,-97.447107,17:52:30,18:24:20,19:00:20,19:36:30,20:08:10
ND,Sanborn,46.942793,-98.223812,17:48:50,18:21:40,18:58:00,19:34:30,20:07:10
ND,Sarles,48.944967,-98.996881,17:52:00,18:23:00,18:58:40,19:34:40,20:05:40
ND,Sawyer,48.089458,-101.053314,17:48:50,18:19:30,18:55:30,19:31:40,20:02:30
ND,Scranton,46.149479,-103.142977,17:43:20,18:14:40,18:50:50,19:27:30,19:59:10
ND,Selfridge,46.041682,-100.924357,17:44:50,18:17:10,18:53:40,19:30:20,20:02:50
ND,Selz,47.859404,-99.893412,17:49:10,18:20:40,18:56:40,19:33:00,20:04:20
ND,Sentinel Butte,46.91944,-103.84059,17:44:30,18:14:50,18:50:50,19:27:10,19:58:00
ND,Sharon,47.597181,-97.898719,17:50:20,18:22:50,18:59:00,19:35:20,20:07:40
ND,Sheldon,46.588491,-97.494382,17:48:50,18:22:10,18:58:30,19:35:00,20:08:20
ND,Shell Valley,48.808616,-99.827101,17:51:00,18:21:50,18:57:40,19:33:40,20:04:20
ND,Sherwood,48.961867,-101.632802,17:50:10,18:20:00,18:55:40,19:31:20,20:01:30
ND,Sheyenne,47.827287,-99.116832,17:49:40,18:21:30,18:57:40,19:33:50,20:05:40
ND,Sibley,47.218602,-97.965306,17:49:30,18:22:10,18:58:30,19:35:00,20:07:30
ND,Solen,46.387312,-100.795647,17:45:40,18:17:40,18:54:10,19:30:50,20:03:10
ND,Souris,48.909959,-100.682648,17:50:40,18:21:00,18:56:40,19:32:30,20:03:00
ND,South Heart,46.868131,-102.990532,17:45:00,18:15:40,18:51:50,19:28:20,19:59:20
ND,Spiritwood,46.934282,-98.493296,17:48:30,18:21:20,18:57:40,19:34:10,20:06:40
ND,Spiritwood Lake,47.079627,-98.58595,17:48:40,18:21:20,18:57:40,19:34:00,20:06:40
ND,Springbrook,48.252114,-103.461679,17:47:30,18:17:10,18:52:40,19:28:30,19:58:30
ND,Stanley,48.313784,-102.397321,17:48:20,18:18:20,18:54:00,19:30:00,20:00:20
ND,Stanton,47.318483,-101.381965,17:47:00,18:18:10,18:54:20,19:30:40,20:02:00
ND,Starkweather,48.452084,-98.878441,17:51:00,18:22:30,18:58:30,19:34:30,20:05:50
ND,Steele,46.856801,-99.918125,17:47:20,18:19:20,18:55:40,19:32:20,20:04:30
ND,Strasburg,46.133523,-100.160756,17:45:40,18:18:10,18:54:40,19:31:20,20:04:10
ND,Streeter,46.657618,-99.356818,17:47:20,18:19:50,18:56:20,19:32:50,20:05:30
ND,Surrey,48.242966,-101.12833,17:49:00,18:19:40,18:55:30,19:31:40,20:02:20
ND,Sutton,47.403796,-98.441035,17:49:30,18:21:50,18:58:00,19:34:30,20:06:50
ND,Sykeston,47.466071,-99.399315,17:48:50,18:20:50,18:57:00,19:33:20,20:05:20
ND,Tappen,46.871603,-99.627096,17:47:30,18:19:40,18:56:00,19:32:40,20:05:00
ND,Taylor,46.902205,-102.422874,17:45:30,18:16:30,18:52:40,19:29:00,20:00:20
ND,Thompson,47.774612,-97.104357,17:51:20,18:24:00,19:00:10,19:36:20,20:08:50
ND,Tioga,48.394617,-102.94349,17:48:10,18:17:50,18:53:30,19:29:20,19:59:20
ND,Tolley,48.730301,-101.827083,17:49:30,18:19:30,18:55:10,19:31:00,20:01:10
ND,Tolna,47.825699,-98.438164,17:50:20,18:22:20,18:58:30,19:34:40,20:06:40
ND,Tower City,46.926308,-97.676035,17:49:10,18:22:20,18:58:40,19:35:10,20:08:00
ND,Towner,48.34712,-100.406984,17:49:50,18:20:40,18:56:30,19:32:40,20:03:30
ND,Trenton,48.069923,-103.843153,17:46:50,18:16:20,18:52:00,19:27:50,19:57:50
ND,Turtle Lake,47.521482,-100.890799,17:47:50,18:19:00,18:55:10,19:31:30,20:02:50
ND,Tuttle,47.144491,-99.993404,17:47:40,18:19:40,18:55:50,19:32:20,20:04:20
ND,Underwood,47.456385,-101.141217,17:47:30,18:18:40,18:54:40,19:31:00,20:02:30
ND,Upham,48.58155,-100.728432,17:50:00,18:20:30,18:56:20,19:32:20,20:03:00
ND,Valley City,46.922573,-98.004137,17:48:50,18:21:50,18:58:10,19:34:40,20:07:30
ND,Velva,48.058193,-100.932887,17:48:50,18:19:40,18:55:40,19:31:50,20:02:50
ND,Venturia,45.996856,-99.548331,17:45:50,18:18:50,18:55:20,19:32:00,20:05:10
ND,Verona,46.362629,-98.07715,17:47:50,18:21:10,18:57:40,19:34:10,20:07:30
ND,Voltaire,48.018671,-100.844006,17:48:50,18:19:40,18:55:40,19:31:50,20:02:50
ND,Wahpeton,46.272083,-96.612203,17:48:50,18:23:00,18:59:20,19:35:50,20:09:40
ND,Walcott,46.550472,-96.93755,17:49:10,18:22:50,18:59:20,19:35:40,20:09:10
ND,Wales,48.893432,-98.599177,17:52:10,18:23:20,18:59:10,19:35:10,20:06:20
ND,Walhalla,48.92103,-97.916991,17:52:40,18:24:10,19:00:00,19:36:00,20:07:20
ND,Warwick,47.853087,-98.705875,17:50:00,18:22:00,18:58:10,19:34:20,20:06:20
ND,Washburn,47.294045,-101.027796,17:47:20,18:18:40,18:54:50,19:31:10,20:02:40
ND,Watford City,47.801492,-103.266731,17:46:40,18:16:40,18:52:30,19:28:30,19:58:50
ND,West Fargo,46.85638,-96.904809,17:49:40,18:23:10,18:59:30,19:36:00,20:09:10
ND,Westhope,48.911176,-101.01771,17:50:30,18:20:40,18:56:20,19:32:10,20:02:30
ND,Wheatland,46.904897,-97.345483,17:49:30,18:22:40,18:59:00,19:35:30,20:08:30
ND,White Earth,48.379868,-102.771755,17:48:10,18:18:00,18:53:40,19:29:30,19:59:40
ND,White Shield,47.660158,-101.843561,17:47:20,18:18:10,18:54:00,19:30:20,20:01:20
ND,Wildrose,48.629953,-103.183693,17:48:20,18:17:50,18:53:20,19:29:10,19:58:50
ND,Williston,48.189496,-103.649117,17:47:10,18:16:50,18:52:20,19:28:20,19:58:10
ND,Willow City,48.604691,-100.293311,17:50:20,18:21:00,18:56:50,19:32:50,20:03:40
ND,Wilton,47.157997,-100.783985,17:47:10,18:18:40,18:55:00,19:31:20,20:03:00
ND,Wimbledon,47.169067,-98.458629,17:49:00,18:21:30,18:57:50,19:34:20,20:06:50
ND,Wing,47.142266,-100.282318,17:47:30,18:19:20,18:55:30,19:32:00,20:04:00
ND,Wishek,46.255615,-99.554482,17:46:20,18:19:10,18:55:40,19:32:20,20:05:10
ND,Wolford,48.497483,-99.703815,17:50:30,18:21:40,18:57:30,19:33:40,20:04:40
ND,Woodworth,47.142169,-99.304151,17:48:20,18:20:30,18:56:50,19:33:10,20:05:30
ND,Wyndmere,46.264128,-97.131182,17:48:20,18:22:10,18:58:40,19:35:10,20:08:50
ND,York,48.313243,-99.573257,17:50:20,18:21:30,18:57:30,19:33:40,20:04:50
ND,Ypsilanti,46.783359,-98.560988,17:48:10,18:21:00,18:57:20,19:33:50,20:06:40
ND,Zap,47.285093,-101.923718,17:46:30,18:17:30,18:53:30,19:30:00,20:01:10
ND,Zeeland,45.972944,-99.832442,17:45:40,18:18:30,18:55:00,19:31:40,20:04:40
OH,Aberdeen,38.671709,-83.770866,17:53:00,18:37:00,19:10:30,19:43:40,20:25:30
OH,Adamsville,40.068893,-81.882637,17:57:40,18:41:40,19:14:20,19:46:40,20:28:20
OH,Addyston,39.138123,-84.712834,17:52:10,18:36:40,19:09:30,19:42:00,20:24:40
OH,Adelphi,39.464497,-82.746107,17:55:40,18:39:40,19:12:50,19:45:20,20:27:10
OH,Adena,40.216663,-80.87621,17:59:30,18:43:10,19:16:00,19:48:20,20:29:30
OH,Ai,41.626104,-83.942749,17:56:30,18:40:20,19:12:40,19:44:30,20:26:20
OH,Albany,39.226537,-82.194711,17:56:20,18:39:50,19:13:20,19:46:20,20:27:40
OH,Alexandria,40.090316,-82.612451,17:56:40,18:40:50,19:13:30,19:45:30,20:27:30
OH,Alliance,40.911171,-81.119827,17:59:50,18:43:50,19:16:10,19:47:50,20:29:30
OH,Alvordton,41.663618,-84.434297,17:55:50,18:39:40,19:12:00,19:44:00,20:25:50
OH,Amanda,39.650109,-82.741717,17:56:00,18:40:00,19:12:50,19:45:20,20:27:10
OH,Amberley,39.203488,-84.428283,17:52:40,18:37:10,19:10:00,19:42:30,20:25:00
OH,Amelia,39.026864,-84.21806,17:52:50,18:37:10,19:10:10,19:42:50,20:25:10
OH,Amesville,39.401325,-81.955147,17:56:50,18:40:30,19:13:50,19:46:40,20:28:00
OH,Amsterdam,40.471733,-80.921688,17:59:40,18:43:30,19:16:00,19:48:10,20:29:30
OH,Andersonville,39.433897,-83.018961,17:55:10,18:39:20,19:12:20,19:44:50,20:26:50
OH,Antioch,39.661065,-81.066995,17:58:30,18:42:00,19:15:20,19:48:10,20:29:00
OH,Archbold,41.516531,-84.304482,17:55:50,18:39:40,19:12:00,19:44:00,20:26:00
OH,Arlington Heights,39.215337,-84.455548,17:52:40,18:37:10,19:10:00,19:42:30,20:25:00
OH,Ashville,39.72434,-82.957472,17:55:40,18:39:50,19:12:40,19:45:00,20:27:00
OH,Athalia,38.509119,-82.309459,17:55:20,18:38:30,19:12:40,19:46:20,20:27:10
OH,Athens,39.326286,-82.100187,17:56:30,18:40:10,19:13:30,19:46:30,20:27:40
OH,Bainbridge,39.226404,-83.269727,17:54:30,18:38:40,19:11:50,19:44:30,20:26:20
OH,Baltic,40.443578,-81.701,17:58:20,18:42:30,19:15:00,19:47:00,20:28:40
OH,Baltimore,39.845998,-82.604648,17:56:20,18:40:30,19:13:10,19:45:30,20:27:30
OH,Bannock,40.101679,-80.977287,17:59:10,18:42:50,19:15:40,19:48:10,20:29:20
OH,Barnesville,39.990086,-81.172459,17:58:40,18:42:20,19:15:20,19:47:50,20:29:00
OH,Barnhill,40.449755,-81.367866,17:59:00,18:42:50,19:15:30,19:47:30,20:29:00
OH,Batavia,39.075273,-84.176122,17:53:00,18:37:20,19:10:20,19:43:00,20:25:20
OH,Batesville,39.914726,-81.283466,17:58:30,18:42:10,19:15:10,19:47:40,20:29:00
OH,Beach City,40.653123,-81.579553,17:58:50,18:43:00,19:15:20,19:47:10,20:28:50
OH,Beallsville,39.848869,-81.035391,17:58:50,18:42:10,19:15:30,19:48:10,20:29:10
OH,Beaver,39.034989,-82.825711,17:55:00,18:38:50,19:12:20,19:45:20,20:26:50
OH,Beechwood Trails,40.02958,-82.656566,17:56:30,18:40:40,19:13:20,19:45:30,20:27:30
OH,Bellaire,40.016511,-80.747334,17:59:30,18:42:50,19:16:00,19:48:30,20:29:30
OH,Belle Valley,39.788819,-81.556531,17:58:00,18:41:40,19:14:40,19:47:20,20:28:30
OH,Belmont,40.027979,-81.040933,17:59:00,18:42:30,19:15:30,19:48:00,20:29:10
OH,Beloit,40.919696,-80.997812,18:00:00,18:44:00,19:16:10,19:48:00,20:29:30
OH,Belpre,39.280492,-81.592338,17:57:20,18:40:40,19:14:10,19:47:20,20:28:20
OH,Bentonville,38.745519,-83.610266,17:53:30,18:37:20,19:10:50,19:44:00,20:25:50
OH,Bergholz,40.520796,-80.885057,17:59:50,18:43:40,19:16:10,19:48:10,20:29:30
OH,Berkey,41.708353,-83.83833,17:56:50,18:40:40,19:12:50,19:44:50,20:26:30
OH,Berlin,40.553036,-81.802166,17:58:20,18:42:30,19:14:50,19:46:50,20:28:30
OH,Bethel,38.962859,-84.084562,17:53:00,18:37:10,19:10:20,19:43:00,20:25:20
OH,Bethesda,40.016577,-81.072605,17:59:00,18:42:30,19:15:30,19:48:00,20:29:10
OH,Beverly,39.549969,-81.635845,17:57:30,18:41:00,19:14:20,19:47:10,20:28:20
OH,Bexley,39.965358,-82.934479,17:56:00,18:40:10,19:12:50,19:45:00,20:27:00
