state,name,lat,lon,eclipse_1,eclipse_2,eclipse_3,eclipse_4,eclipse_5
MO,La Tour,38.635643,-94.100549,15:26:20,16:07:10,16:51:10,17:37:00,18:22:10
MO,Laurie,38.207984,-92.825358,15:28:10,16:08:50,16:53:20,17:39:40,18:24:40
MO,Lawson,39.432965,-94.220311,15:26:10,16:06:30,16:50:20,17:36:00,18:20:30
MO,Leadington,37.834306,-90.480686,15:31:50,16:12:00,16:57:20,17:44:20,18:28:20
MO,Leadwood,37.861742,-90.589155,15:31:30,16:11:50,16:57:10,17:44:00,18:28:00
MO,Leasburg,38.094846,-91.295322,15:30:30,16:10:50,16:55:50,17:42:30,18:26:50
MO,Leawood,37.031143,-94.501891,15:25:40,16:08:00,16:52:00,17:37:40,18:24:50
MO,Lebanon,37.672131,-92.65967,15:28:20,16:09:30,16:54:10,17:40:30,18:25:50
MO,Lee's Summit,38.921601,-94.384763,15:26:00,16:06:40,16:50:30,17:36:20,18:21:20
MO,Leeton,38.583343,-93.695305,15:26:50,16:07:40,16:51:50,17:37:50,18:22:50
MO,Leisure Lake,40.109834,-93.723479,15:27:10,16:06:40,16:50:40,17:36:20,18:19:50
MO,Lemay,38.533539,-90.285047,15:32:10,16:11:50,16:57:00,17:43:50,18:27:00
MO,Leonard,39.894409,-92.181961,15:29:20,16:08:30,16:53:00,17:39:00,18:22:00
MO,Leslie,38.417907,-91.230950000000007,15:30:30,16:10:40,16:55:30,17:42:10,18:26:00
MO,Levasy,39.135222,-94.128124,15:26:20,16:06:50,16:50:50,17:36:30,18:21:10
MO,Lewis and Clark Village,39.535932,-95.051461,15:25:10,16:05:30,16:49:10,17:34:40,18:19:20
MO,Lewistown,40.084811,-91.81339,15:30:00,16:08:50,16:53:20,17:39:30,18:22:00
MO,Lexington,39.180313,-93.869051,15:26:40,16:07:00,16:51:00,17:36:50,18:21:20
MO,Liberal,37.559004,-94.51717,15:25:40,16:07:30,16:51:30,17:37:20,18:23:50
MO,Liberty,39.24127,-94.419445,15:26:00,16:06:20,16:50:20,17:35:50,18:20:40
MO,Licking,37.500455,-91.861146,15:29:30,16:10:30,16:55:30,17:42:10,18:27:10
MO,Lilbourn,36.590763,-89.613064,15:33:10,16:14:10,17:00:00,17:47:20,18:32:00
MO,Lincoln,38.394141,-93.33073,15:27:30,16:08:10,16:52:30,17:38:40,18:23:40
MO,Linn,38.478798,-91.844989,15:29:40,16:09:50,16:54:40,17:41:10,18:25:20
MO,Linn Creek,38.042934,-92.713973,15:28:20,16:09:10,16:53:40,17:40:00,18:25:10
MO,Linneus,39.877495,-93.186594,15:27:50,16:07:20,16:51:30,17:37:20,18:20:50
MO,Lithium,37.831844,-89.88325,15:32:40,16:12:50,16:58:20,17:45:20,18:29:00
MO,Livonia,40.492034,-92.700484,15:28:40,16:07:30,16:51:40,17:37:40,18:20:20
MO,Loch Lloyd,38.828234,-94.597319,15:25:40,16:06:30,16:50:20,17:36:00,18:21:10
MO,Lock Springs,39.848805,-93.776157,15:27:00,16:06:40,16:50:40,17:36:30,18:20:20
MO,Lockwood,37.386993,-93.959948,15:26:30,16:08:20,16:52:30,17:38:20,18:24:50
MO,Lohman,38.542898,-92.364592,15:28:50,16:09:10,16:53:50,17:40:10,18:24:30
MO,Loma Linda,36.98793,-94.590207,15:25:40,16:08:00,16:51:50,17:37:40,18:24:40
MO,Lone Jack,38.870904,-94.185586,15:26:10,16:06:50,16:50:50,17:36:40,18:21:40
MO,Longtown,37.670308,-89.774141,15:33:00,16:13:10,16:58:40,17:45:40,18:29:30
MO,Louisburg,37.756418,-93.141047,15:27:40,16:08:50,16:53:20,17:39:30,18:25:10
MO,Louisiana,39.441456,-91.062033,15:31:00,16:10:10,16:55:00,17:41:20,18:24:10
MO,Lowry City,38.140018,-93.726769,15:26:50,16:08:00,16:52:10,17:38:10,18:23:40
MO,Lucerne,40.463699,-93.291714,15:27:50,16:07:00,16:51:00,17:36:40,18:19:40
MO,Ludlow,39.65427,-93.70259,15:27:00,16:06:50,16:50:50,17:36:40,18:20:40
MO,Lupus,38.84597,-92.454006,15:28:50,16:08:50,16:53:30,17:39:40,18:23:50
MO,Luray,40.45234,-91.884117,15:30:00,16:08:40,16:53:00,17:39:00,18:21:20
MO,McBaine,38.88285,-92.456488,15:28:50,16:08:50,16:53:20,17:39:40,18:23:50
MO,McCord Bend,36.787442,-93.503061,15:27:10,16:09:20,16:53:40,17:39:50,18:26:30
MO,McFall,40.111584,-94.222302,15:26:20,16:06:00,16:49:50,17:35:30,18:19:10
MO,McKittrick,38.739887,-91.445207,15:30:20,16:10:10,16:55:00,17:41:30,18:25:10
MO,Macks Creek,37.963477,-92.96691,15:27:50,16:09:00,16:53:30,17:39:40,18:25:00
MO,Macon,39.74223,-92.470551,15:28:50,16:08:10,16:52:40,17:38:40,18:22:00
MO,Madison,39.475454,-92.213848,15:29:10,16:08:40,16:53:10,17:39:20,18:22:50
MO,Maitland,40.2021,-95.077912,15:25:10,16:05:00,16:48:40,17:34:00,18:18:10
MO,Malden,36.601,-89.997512,15:32:40,16:13:40,16:59:20,17:46:40,18:31:30
MO,Malta Bend,39.193986,-93.3635,15:27:30,16:07:30,16:51:50,17:37:50,18:22:00
MO,Manchester,38.583024,-90.506424,15:31:50,16:11:30,16:56:40,17:43:20,18:26:40
MO,Mansfield,37.109843,-92.580955,15:28:30,16:10:00,16:54:50,17:41:20,18:27:10
MO,Maplewood,38.612139,-90.323949,15:32:00,16:11:40,16:56:50,17:43:40,18:26:50
MO,Marble Hill,37.302477,-89.981792,15:32:30,16:13:10,16:58:40,17:45:50,18:30:00
MO,Marceline,39.717518,-92.947351,15:28:10,16:07:40,16:52:00,17:38:00,18:21:30
MO,Marionville,37.002203,-93.6356,15:27:00,16:09:00,16:53:20,17:39:20,18:26:00
MO,Marlborough,38.568301,-90.339241,15:32:00,16:11:40,16:56:50,17:43:40,18:26:50
MO,Marquand,37.428786,-90.167432,15:32:20,16:12:50,16:58:10,17:45:20,18:29:30
MO,Marshall,39.115093,-93.202469,15:27:40,16:07:50,16:52:10,17:38:10,18:22:20
MO,Marshfield,37.342202,-92.911043,15:28:00,16:09:30,16:54:00,17:40:20,18:26:10
MO,Marston,36.517177,-89.605831,15:33:10,16:14:10,17:00:00,17:47:30,18:32:10
MO,Marthasville,38.630916,-91.05805,15:30:50,16:10:40,16:55:40,17:42:20,18:25:50
MO,Martinsburg,39.100999,-91.647272,15:30:00,16:09:40,16:54:20,17:40:50,18:24:20
MO,Maryland Heights,38.716774,-90.471843,15:31:50,16:11:20,16:56:30,17:43:10,18:26:20
MO,Maryville,40.342515,-94.870048,15:25:30,16:05:10,16:48:50,17:34:10,18:18:00
MO,Matthews,36.7568,-89.567477,15:33:10,16:14:00,16:59:50,17:47:10,18:31:40
MO,Maysville,39.885628,-94.368991,15:26:10,16:06:00,16:49:50,17:35:20,18:19:30
MO,Mayview,39.052766,-93.833297,15:26:40,16:07:10,16:51:10,17:37:00,18:21:40
MO,Meadville,39.787177,-93.298072,15:27:40,16:07:10,16:51:20,17:37:20,18:20:50
MO,Medill,40.430448,-91.770386,15:30:10,16:08:40,16:53:10,17:39:10,18:21:20
MO,Mehlville,38.502315,-90.31445,15:32:00,16:11:40,16:56:50,17:43:40,18:27:00
MO,Memphis,40.460798,-92.169929,15:29:30,16:08:10,16:52:30,17:38:30,18:21:00
MO,Mendon,39.590583,-93.133926,15:27:50,16:07:30,16:51:50,17:37:50,18:21:30
MO,Mercer,40.510635,-93.529909,15:27:30,16:06:40,16:50:30,17:36:10,18:19:20
MO,Merriam Woods,36.721515,-93.172877,15:27:40,16:09:40,16:54:10,17:40:30,18:27:10
MO,Merwin,38.404093,-94.590797,15:25:40,16:06:50,16:50:40,17:36:20,18:22:00
MO,Meta,38.312259,-92.165626,15:29:10,16:09:30,16:54:20,17:40:40,18:25:10
MO,Metz,37.99678,-94.442531,15:25:50,16:07:10,16:51:10,17:37:00,18:23:00
MO,Mexico,39.162169,-91.87277,15:29:40,16:09:20,16:54:00,17:40:20,18:23:50
MO,Miami,39.322473,-93.225907,15:27:40,16:07:40,16:51:50,17:37:50,18:22:00
MO,Middle Grove,39.397321,-92.275664,15:29:10,16:08:40,16:53:10,17:39:30,18:23:00
MO,Middletown,39.128655,-91.413846,15:30:20,16:09:50,16:54:40,17:41:10,18:24:30
MO,Milan,40.203239,-93.124004,15:28:00,16:07:10,16:51:20,17:37:10,18:20:20
MO,Milford,37.586264,-94.158167,15:26:10,16:07:50,16:52:00,17:37:50,18:24:10
MO,Millard,40.10749,-92.545962,15:28:50,16:08:00,16:52:20,17:38:20,18:21:10
MO,Miller,37.215137,-93.840972,15:26:40,16:08:30,16:52:50,17:38:50,18:25:20
MO,Millersville,37.429424,-89.790699,15:32:50,16:13:10,16:58:50,17:46:00,18:30:00
MO,Mill Spring,37.065084,-90.677861,15:31:30,16:12:20,16:57:50,17:44:50,18:29:40
MO,Milo,37.755412,-94.305146,15:26:00,16:07:40,16:51:40,17:37:30,18:23:40
MO,Mindenmines,37.478609,-94.579043,15:25:30,16:07:30,16:51:30,17:37:10,18:23:50
MO,Mine La Motte,37.614161,-90.296494,15:32:00,16:12:30,16:57:50,17:44:50,18:29:00
MO,Miner,36.906857,-89.535886,15:33:20,16:14:00,16:59:40,17:47:00,18:31:30
MO,Mineral Point,37.945577,-90.724632,15:31:20,16:11:40,16:56:50,17:43:40,18:27:40
MO,Miramiguoa Park,38.238969,-91.068683,15:30:50,16:11:00,16:56:00,17:42:40,18:26:40
MO,Missouri City,39.238254,-94.302692,15:26:10,16:06:30,16:50:30,17:36:10,18:20:50
MO,Moberly,39.418112,-92.436544,15:28:50,16:08:30,16:53:00,17:39:10,18:22:40
MO,Mokane,38.67444,-91.872445,15:29:40,16:09:40,16:54:20,17:40:50,18:24:50
MO,Moline Acres,38.745612,-90.243,15:32:10,16:11:40,16:56:50,17:43:40,18:26:40
MO,Monett,36.92147,-93.927108,15:26:30,16:08:40,16:52:50,17:38:50,18:25:40
MO,Monroe City,39.65439,-91.732494,15:30:00,16:09:10,16:53:50,17:40:00,18:23:00
MO,Montgomery City,38.973892,-91.502572,15:30:10,16:10:00,16:54:40,17:41:10,18:24:40
MO,Monticello,40.118961,-91.713054,15:30:10,16:09:00,16:53:30,17:39:40,18:22:10
MO,Montier,36.981727,-91.574954,15:30:00,16:11:20,16:56:30,17:43:20,18:28:40
MO,Montreal,37.969698,-92.589534,15:28:30,16:09:20,16:54:00,17:40:20,18:25:20
MO,Montrose,38.258645,-93.982434,15:26:30,16:07:30,16:51:40,17:37:30,18:23:00
MO,Mooresville,39.74666,-93.720906,15:27:00,16:06:50,16:50:50,17:36:40,18:20:30
MO,Morehouse,36.84637,-89.69095,15:33:10,16:13:50,16:59:30,17:46:50,18:31:20
MO,Morley,37.043325,-89.612232,15:33:10,16:13:50,16:59:30,17:46:50,18:31:00
MO,Morrison,38.67005,-91.632484,15:30:00,16:10:00,16:54:50,17:41:20,18:25:10
MO,Morrisville,37.478637,-93.433979,15:27:10,16:08:50,16:53:10,17:39:20,18:25:20
MO,Mosby,39.31562,-94.307145,15:26:10,16:06:20,16:50:20,17:36:00,18:20:40
MO,Moscow Mills,38.943519,-90.924705,15:31:10,16:10:40,16:55:30,17:42:10,18:25:20
MO,Mound City,40.136503,-95.233739,15:25:00,16:04:50,16:48:20,17:33:40,18:18:00
MO,Moundville,37.764683,-94.450947,15:25:50,16:07:30,16:51:20,17:37:10,18:23:20
MO,Mountain Grove,37.134222,-92.266291,15:29:00,16:10:20,16:55:10,17:41:50,18:27:30
MO,Mountain View,36.993726,-91.701862,15:29:50,16:11:10,16:56:20,17:43:00,18:28:30
MO,Mount Leonard,39.125446,-93.394515,15:27:20,16:07:30,16:51:50,17:37:40,18:22:00
MO,Mount Moriah,40.329255,-93.797065,15:27:00,16:06:20,16:50:20,17:36:00,18:19:20
MO,Mount Vernon,37.104825,-93.818664,15:26:40,16:08:40,16:53:00,17:39:00,18:25:30
MO,Murphy,38.492069,-90.485917,15:31:50,16:11:30,16:56:40,17:43:30,18:26:50
MO,Napoleon,39.128467,-94.088787,15:26:20,16:06:50,16:50:50,17:36:30,18:21:10
MO,Naylor,36.574469,-90.605575,15:31:30,16:13:00,16:58:20,17:45:30,18:30:50
MO,Neck City,37.254904,-94.444881,15:25:50,16:07:50,16:51:50,17:37:40,18:24:20
MO,Neelyville,36.556292,-90.513676,15:31:40,16:13:00,16:58:30,17:45:40,18:31:00
MO,Nelson,38.994544,-93.030832,15:28:00,16:08:10,16:52:30,17:38:30,18:22:50
MO,Neosho,36.847508,-94.397739,15:25:50,16:08:20,16:52:20,17:38:00,18:25:10
MO,Nevada,37.844908,-94.350321,15:26:00,16:07:30,16:51:30,17:37:20,18:23:20
MO,Newark,39.994402,-91.973588,15:29:40,16:08:40,16:53:10,17:39:20,18:22:00
MO,New Bloomfield,38.717172,-92.091658,15:29:20,16:09:20,16:54:00,17:40:30,18:24:30
MO,Newburg,37.915584,-91.900374,15:29:30,16:10:10,16:55:00,17:41:40,18:26:20
MO,New Cambria,39.776679,-92.751273,15:28:30,16:07:50,16:52:10,17:38:10,18:21:30
MO,New Florence,38.908466,-91.454789,15:30:20,16:10:00,16:54:50,17:41:20,18:24:50
MO,New Franklin,39.014819,-92.744841,15:28:20,16:08:20,16:52:50,17:39:00,18:23:10
MO,New Hamburg,37.131975,-89.598308,15:33:10,16:13:50,16:59:30,17:46:40,18:30:50
MO,New Hampton,40.264766,-94.195089,15:26:30,16:06:00,16:49:50,17:35:20,18:19:00
MO,New Haven,38.605006,-91.217775,15:30:40,16:10:30,16:55:30,17:42:00,18:25:50
MO,New London,39.584202,-91.398899,15:30:30,16:09:40,16:54:20,17:40:40,18:23:40
MO,New Madrid,36.586409,-89.551222,15:33:20,16:14:20,17:00:00,17:47:30,18:32:10
MO,New Market,39.501843,-94.799424,15:25:30,16:05:50,16:49:30,17:35:00,18:19:40
MO,New Melle,38.718899,-90.882216,15:31:10,16:10:50,16:55:50,17:42:30,18:25:50
MO,Newtonia,36.879345,-94.183683,15:26:10,16:08:30,16:52:30,17:38:30,18:25:30
MO,Newtown,40.374636,-93.332445,15:27:50,16:06:50,16:51:00,17:36:40,18:19:50
MO,New Wells,37.553987,-89.624497,15:33:10,16:13:20,16:59:00,17:46:10,18:29:50
MO,Niangua,37.388909,-92.830136,15:28:10,16:09:30,16:54:10,17:40:30,18:26:20
MO,Nixa,37.045093,-93.295914,15:27:20,16:09:20,16:53:40,17:40:00,18:26:20
MO,Noel,36.541176,-94.489462,15:25:40,16:08:30,16:52:30,17:38:10,18:25:40
MO,Norborne,39.302423,-93.675967,15:27:00,16:07:10,16:51:20,17:37:10,18:21:30
MO,Normandy,38.707106,-90.300903,15:32:10,16:11:40,16:56:50,17:43:30,18:26:40
MO,North Kansas City,39.139558,-94.56475,15:25:50,16:06:20,16:50:10,17:35:50,18:20:40
MO,North Lilbourn,36.601814,-89.621989,15:33:10,16:14:10,17:00:00,17:47:20,18:32:00
MO,Northmoor,39.184467,-94.605484,15:25:40,16:06:10,16:50:00,17:35:40,18:20:30
MO,Northwoods,38.703538,-90.282378,15:32:10,16:11:40,16:56:50,17:43:30,18:26:40
MO,Norwood,37.107192,-92.418931,15:28:40,16:10:10,16:55:00,17:41:30,18:27:20
MO,Norwood Court,38.714112,-90.289488,15:32:10,16:11:40,16:56:50,17:43:30,18:26:40
MO,Novelty,40.012462,-92.20716,15:29:20,16:08:20,16:52:50,17:38:50,18:21:50
MO,Novinger,40.234435,-92.706968,15:28:40,16:07:40,16:52:00,17:37:50,18:20:50
MO,Oak Grove,39.007033,-94.128441,15:26:20,16:06:50,16:50:50,17:36:40,18:21:30
MO,Oak Grove Village,38.227724,-91.149523,15:30:40,16:10:50,16:55:50,17:42:40,18:26:40
MO,Oakland,38.576835,-90.384921,15:32:00,16:11:40,16:56:50,17:43:30,18:26:50
MO,Oak Ridge,37.498739,-89.729875,15:33:00,16:13:20,16:58:50,17:46:00,18:29:50
MO,Oaks,39.197007,-94.571971,15:25:40,16:06:10,16:50:00,17:35:40,18:20:30
MO,Oakview,39.208549,-94.57041,15:25:40,16:06:10,16:50:00,17:35:40,18:20:30
MO,Oakville,38.449754,-90.318436,15:32:00,16:11:50,16:57:00,17:43:50,18:27:10
MO,Oakwood,39.20049,-94.570504,15:25:40,16:06:10,16:50:00,17:35:40,18:20:30
MO,Oakwood Park,39.204717,-94.573835,15:25:40,16:06:10,16:50:00,17:35:40,18:20:30
MO,Odessa,38.999397,-93.966404,15:26:30,16:07:00,16:51:00,17:36:50,18:21:40
MO,O'Fallon,38.784674,-90.720738,15:31:30,16:11:00,16:56:00,17:42:40,18:26:00
MO,Old Appleton,37.593907,-89.710705,15:33:00,16:13:10,16:58:40,17:45:50,18:29:40
MO,Old Jamestown,38.834931,-90.285107,15:32:10,16:11:30,16:56:40,17:43:20,18:26:20
MO,Old Monroe,38.934162,-90.749088,15:31:20,16:10:50,16:55:50,17:42:30,18:25:40
MO,Olean,38.410357,-92.530003,15:28:40,16:09:00,16:53:40,17:40:00,18:24:30
MO,Olivette,38.672373,-90.378582,15:32:00,16:11:30,16:56:40,17:43:30,18:26:30
MO,Olympian Village,38.134778,-90.458174,15:31:50,16:11:50,16:57:00,17:44:00,18:27:40
MO,Oran,37.085484,-89.653372,15:33:10,16:13:40,16:59:20,17:46:40,18:30:50
MO,Oregon,39.986092,-95.143302,15:25:00,16:05:10,16:48:40,17:34:00,18:18:20
MO,Oronogo,37.191743,-94.463867,15:25:50,16:08:00,16:51:50,17:37:40,18:24:30
MO,Orrick,39.213633,-94.126211,15:26:20,16:06:40,16:50:40,17:36:30,18:21:00
MO,Osage Beach,38.136219,-92.64703,15:28:20,16:09:10,16:53:40,17:40:00,18:25:00
MO,Osborn,39.749851,-94.356902,15:26:10,16:06:10,16:49:50,17:35:30,18:19:40
MO,Osceola,38.045962,-93.694081,15:26:50,16:08:00,16:52:10,17:38:20,18:23:50
MO,Osgood,40.197328,-93.350531,15:27:40,16:07:00,16:51:00,17:36:50,18:20:10
MO,Otterville,38.702925,-93.002769,15:27:50,16:08:20,16:52:40,17:38:50,18:23:30
MO,Overland,38.695945,-90.368346,15:32:00,16:11:30,16:56:40,17:43:30,18:26:30
MO,Owensville,38.348438,-91.497361,15:30:10,16:10:20,16:55:10,17:41:50,18:26:00
MO,Oxly,36.602532,-90.678992,15:31:30,16:12:50,16:58:10,17:45:20,18:30:40
MO,Ozark,37.0336,-93.218044,15:27:30,16:09:20,16:53:50,17:40:10,18:26:30
MO,Ozora,37.8627,-90.050476,15:32:30,16:12:30,16:58:00,17:45:00,18:28:40
MO,Pacific,38.481401,-90.75069,15:31:20,16:11:10,16:56:20,17:43:00,18:26:30
MO,Pagedale,38.680175,-90.308095,15:32:10,16:11:40,16:56:40,17:43:30,18:26:40
MO,Palmyra,39.79778,-91.526515,15:30:20,16:09:20,16:54:00,17:40:20,18:23:00
MO,Paradise,39.42886,-94.512796,15:25:50,16:06:10,16:50:00,17:35:30,18:20:10
MO,Paris,39.473000999999996,-92.008452,15:29:30,16:09:00,16:53:30,17:39:50,18:23:00
MO,Parkdale,38.480991,-90.527113,15:31:50,16:11:30,16:56:40,17:43:30,18:26:50
MO,Park Hills,37.816979,-90.499893,15:31:40,16:12:00,16:57:20,17:44:10,18:28:20
MO,Parkville,39.214445,-94.70434,15:25:30,16:06:00,16:49:50,17:35:20,18:20:20
MO,Parkway,38.335549,-90.968167,15:31:00,16:11:00,16:56:00,17:42:50,18:26:30
MO,Parma,36.611053,-89.818126,15:32:50,16:13:50,16:59:40,17:47:00,18:31:40
MO,Parnell,40.438359,-94.622256,15:25:50,16:05:20,16:49:00,17:34:30,18:18:10
MO,Pasadena Hills,38.70829,-90.292139,15:32:10,16:11:40,16:56:50,17:43:30,18:26:40
MO,Pasadena Park,38.710978,-90.297433,15:32:10,16:11:40,16:56:50,17:43:30,18:26:40
MO,Pascola,36.267263,-89.825805,15:32:50,16:14:10,16:59:50,17:47:20,18:32:20
MO,Passaic,38.321630999999996,-94.348985,15:26:00,16:07:10,16:51:00,17:36:50,18:22:30
MO,Pattonsburg,40.068764,-94.10881,15:26:30,16:06:10,16:50:00,17:35:40,18:19:30
MO,Paynesville,39.262477,-90.900295,15:31:10,16:10:30,16:55:20,17:41:50,18:24:50
MO,Peaceful Village,38.466959,-90.542796,15:31:40,16:11:30,16:56:40,17:43:20,18:26:50
MO,Peculiar,38.730826,-94.468597,15:25:50,16:06:40,16:50:30,17:36:20,18:21:30
MO,Pendleton,38.834894,-91.229488,15:30:40,16:10:20,16:55:20,17:41:50,18:25:20
MO,Penermon,36.790958,-89.830082,15:32:50,16:13:40,16:59:20,17:46:40,18:31:10
MO,Perkins,37.09425,-89.774723,15:33:00,16:13:30,16:59:10,17:46:20,18:30:40
MO,Perry,39.433605,-91.662343,15:30:10,16:09:30,16:54:10,17:40:30,18:23:30
MO,Perryville,37.72633,-89.876493,15:32:40,16:12:50,16:58:20,17:45:20,18:29:10
MO,Pevely,38.288089,-90.400038,15:31:50,16:11:50,16:57:00,17:43:50,18:27:20
MO,Phelps City,40.400635,-95.594955,15:24:30,16:04:20,16:47:40,17:32:50,18:17:00
MO,Philadelphia,39.835051,-91.741179,15:30:00,16:09:10,16:53:40,17:39:50,18:22:40
MO,Phillipsburg,37.552588,-92.789458,15:28:10,16:09:30,16:54:00,17:40:20,18:26:00
MO,Pickering,40.450224,-94.84189,15:25:40,16:05:10,16:48:40,17:34:10,18:17:50
MO,Piedmont,37.150372,-90.695747,15:31:30,16:12:20,16:57:40,17:44:40,18:29:30
MO,Pierce City,36.946883,-94.003511,15:26:20,16:08:40,16:52:50,17:38:40,18:25:40
MO,Pierpont,38.863179,-92.312991,15:29:00,16:09:00,16:53:40,17:39:50,18:24:00
MO,Pilot Grove,38.873621,-92.912608,15:28:00,16:08:20,16:52:40,17:38:50,18:23:10
MO,Pilot Knob,37.6229,-90.644795,15:31:30,16:12:00,16:57:20,17:44:10,18:28:30
MO,Pine Lawn,38.695274,-90.275629,15:32:10,16:11:40,16:56:50,17:43:30,18:26:40
MO,Pineville,36.575504,-94.391543,15:26:00,16:08:40,16:52:30,17:38:20,18:25:50
MO,Pinhook,36.73804,-89.26948,15:33:50,16:14:30,17:00:20,17:47:50,18:32:10
MO,Plato,37.50163,-92.218398,15:29:00,16:10:10,16:55:00,17:41:30,18:26:50
MO,Platte City,39.359733,-94.756317,15:25:30,16:05:50,16:49:40,17:35:10,18:20:00
MO,Platte Woods,39.228892,-94.652121,15:25:40,16:06:10,16:50:00,17:35:30,18:20:20
MO,Plattsburg,39.554166,-94.463355,15:26:00,16:06:10,16:50:00,17:35:30,18:20:00
MO,Pleasant Hill,38.805966,-94.272283,15:26:10,16:06:50,16:50:50,17:36:30,18:21:40
MO,Pleasant Hope,37.465315,-93.274361,15:27:30,16:09:00,16:53:20,17:39:40,18:25:30
MO,Pleasant Valley,39.217175,-94.48094,15:25:50,16:06:20,16:50:10,17:35:50,18:20:40
MO,Plevna,39.980885,-92.083595,15:29:30,16:08:40,16:53:00,17:39:10,18:22:00
MO,Pocahontas,37.50161,-89.639849,15:33:10,16:13:20,16:59:00,17:46:10,18:30:00
MO,Pollock,40.358357,-93.08373,15:28:10,16:07:10,16:51:20,17:37:00,18:20:00
MO,Polo,39.551711,-94.035984,15:26:30,16:06:30,16:50:30,17:36:20,18:20:30
MO,Pomona,36.868269,-91.913323,15:29:30,16:11:00,16:56:00,17:42:50,18:28:30
MO,Pontiac,36.520049,-92.605131,15:28:30,16:10:30,16:55:20,17:41:50,18:28:20
MO,Poplar Bluff,36.763259,-90.413953,15:31:50,16:13:00,16:58:30,17:45:40,18:30:40
MO,Portage Des Sioux,38.92997,-90.34067,15:32:10,16:11:30,16:56:30,17:43:10,18:26:10
MO,Portageville,36.429467,-89.699336,15:33:00,16:14:10,17:00:00,17:47:20,18:32:20
MO,Potosi,37.933739,-90.775033,15:31:20,16:11:30,16:56:50,17:43:40,18:27:40
MO,Powersville,40.549811,-93.299658,15:27:50,16:06:50,16:50:50,17:36:30,18:19:30
MO,Prairie Hill,39.520808,-92.736229,15:28:30,16:08:00,16:52:20,17:38:30,18:22:10
MO,Prairie Home,38.813596,-92.59061,15:28:30,16:08:40,16:53:10,17:39:30,18:23:40
MO,Prathersville,39.315312,-94.273806,15:26:10,16:06:30,16:50:20,17:36:00,18:20:40
MO,Preston,37.940963000000004,-93.212707,15:27:30,16:08:40,16:53:00,17:39:10,18:24:40
MO,Princeton,40.396332,-93.58877,15:27:20,16:06:40,16:50:30,17:36:10,18:19:30
MO,Purcell,37.243297,-94.439445,15:25:50,16:07:50,16:51:50,17:37:40,18:24:20
MO,Purdin,39.95018,-93.164536,15:27:50,16:07:20,16:51:30,17:37:20,18:20:40
MO,Purdy,36.818772,-93.920574,15:26:30,16:08:50,16:53:00,17:39:00,18:26:00
MO,Puxico,36.950544,-90.158831,15:32:20,16:13:10,16:58:40,17:45:50,18:30:30
MO,Queen City,40.411775,-92.566678,15:28:50,16:07:50,16:52:00,17:37:50,18:20:30
MO,Quitman,40.373304,-95.076957,15:25:20,16:05:00,16:48:30,17:33:50,18:17:50
MO,Qulin,36.595255,-90.246295,15:32:10,16:13:20,16:59:00,17:46:10,18:31:10
MO,Raintree Plantation,38.254778,-90.602567,15:31:40,16:11:30,16:56:40,17:43:30,18:27:10
MO,Randolph,39.156068,-94.493125,15:25:50,16:06:20,16:50:10,17:35:50,18:20:40
MO,Ravanna,40.457777,-93.45732,15:27:40,16:06:40,16:50:40,17:36:20,18:19:30
MO,Ravenwood,40.352414,-94.67214,15:25:50,16:05:20,16:49:00,17:34:30,18:18:10
MO,Raymondville,37.339785,-91.836469,15:29:40,16:10:50,16:55:40,17:42:20,18:27:40
MO,Raymore,38.803303,-94.45832,15:25:50,16:06:40,16:50:30,17:36:10,18:21:30
MO,Raytown,38.994274,-94.461511,15:25:50,16:06:30,16:50:20,17:36:00,18:21:00
MO,Rayville,39.346328,-94.064919,15:26:30,16:06:40,16:50:40,17:36:20,18:20:50
MO,Rea,40.060961,-94.764441,15:25:40,16:05:30,16:49:10,17:34:40,18:18:40
MO,Redings Mill,37.019968,-94.516546,15:25:40,16:08:00,16:52:00,17:37:40,18:24:50
MO,Reeds,37.11647,-94.168242,15:26:10,16:08:20,16:52:20,17:38:20,18:25:00
MO,Reeds Spring,36.739264,-93.380568,15:27:20,16:09:30,16:54:00,17:40:10,18:26:50
MO,Renick,39.343058,-92.409814,15:29:00,16:08:40,16:53:00,17:39:20,18:22:50
MO,Rensselaer,39.669797,-91.540363,15:30:20,16:09:30,16:54:00,17:40:20,18:23:10
MO,Republic,37.168552,-93.413061,15:27:20,16:09:10,16:53:30,17:39:40,18:26:00
MO,Revere,40.49437,-91.676299,15:30:20,16:08:50,16:53:10,17:39:10,18:21:20
MO,Rhineland,38.72273,-91.517369,15:30:10,16:10:00,16:54:50,17:41:20,18:25:10
MO,Richards,37.909964,-94.557493,15:25:40,16:07:10,16:51:10,17:36:50,18:23:00
MO,Rich Hill,38.095871,-94.363462,15:25:50,16:07:20,16:51:10,17:37:00,18:22:50
MO,Richland,37.861142,-92.399744,15:28:50,16:09:40,16:54:20,17:40:50,18:25:50
MO,Richmond,39.27545,-93.972584,15:26:30,16:06:50,16:50:50,17:36:40,18:21:10
MO,Richmond Heights,38.630927,-90.333203,15:32:10,16:11:40,16:56:50,17:43:30,18:26:40
MO,Ridgely,39.453611,-94.64034,15:25:40,16:06:00,16:49:50,17:35:20,18:20:00
MO,Ridgeway,40.377823,-93.937845,15:26:50,16:06:10,16:50:10,17:35:40,18:19:10
