state,name,lat,lon,eclipse_1,eclipse_2,eclipse_3,eclipse_4,eclipse_5,eclipse_6
OR,Wimer,42.552527,-123.145949,15:05:20,15:46:20,16:17:34,16:19:48,16:52:40,17:40:00
OR,Winchester Bay,43.669982,-124.186938,15:05:20,15:46:10,16:15:55,16:20:17,16:51:50,17:38:40
OR,Winston,43.120109,-123.424531,15:05:20,15:46:20,16:16:34,16:20:33,16:52:30,17:39:30
OR,Yachats,44.311758,-124.101392,15:05:30,15:46:20,16:16:18,16:20:15,16:52:00,17:38:40
OR,Yoncalla,43.600247,-123.292372,15:05:30,15:46:30,16:16:26,16:20:57,16:52:40,17:39:40
TX,Ackerly,32.525063,-101.715847,15:18:50,16:07:40,16:44:21,16:47:09,17:26:00,18:21:40
TX,Agua Dulce,27.78273,-97.90985,15:26:10,16:17:30,16:55:16,16:59:40,17:39:20,18:37:10
TX,Airport Road Addition,27.218988,-98.098093,15:26:30,16:18:00,16:57:40,16:58:30,17:39:50,18:37:50
TX,Alamo Heights,29.482803,-98.468191,15:24:10,16:14:40,16:52:17,16:56:09,17:35:40,18:32:50
TX,Alfred,27.874076,-97.979863,15:26:00,16:17:10,16:55:01,16:59:26,17:39:00,18:36:50
TX,Alice,27.755616,-98.065812,15:26:00,16:17:20,16:55:14,16:59:17,17:39:10,18:36:50
TX,Alice Acres,27.711892,-98.107973,15:26:00,16:17:20,16:55:22,16:59:10,17:39:10,18:36:50
TX,Amargosa,27.892949,-98.108861,15:25:50,16:17:00,16:54:51,16:59:07,17:38:50,18:36:30
TX,Andrews,32.321336,-102.551846,15:18:10,16:06:50,16:42:25,16:47:12,17:24:50,18:20:30
TX,Aransas Pass,27.914964,-97.103203,15:27:00,16:18:30,16:56:17,17:00:54,17:40:40,18:38:30
TX,Austwell,28.391101,-96.843715,15:26:50,16:18:20,16:57:20,16:59:11,17:40:10,18:38:00
TX,Balcones Heights,29.490225,-98.549138,15:24:00,16:14:30,16:52:03,16:56:07,17:35:30,18:32:40
TX,Bandera,29.725126,-99.074261,15:23:20,16:13:40,16:50:40,16:55:15,17:34:10,18:31:20
TX,Banquete,27.800017,-97.796112,15:26:20,16:17:40,16:55:21,16:59:56,17:39:30,18:37:20
TX,Barksdale,29.732902,-100.032828,15:22:20,16:12:20,16:49:17,16:53:42,17:32:30,18:29:30
TX,Batesville,28.952424,-99.629311,15:23:20,16:13:40,16:51:30,16:54:47,17:34:20,18:31:40
TX,Bayside,28.096046,-97.210873,15:26:40,16:18:00,16:55:54,17:00:24,17:40:00,18:37:50
TX,Beeville,28.405244,-97.748931,15:25:50,16:16:50,16:54:27,16:59:11,17:38:40,18:36:10
TX,Benavides,27.596867,-98.413776,15:25:50,16:17:00,16:56:10,16:57:43,17:38:40,18:36:30
TX,Ben Bolt,27.665863,-98.096641,15:26:10,16:17:20,16:55:31,16:59:12,17:39:10,18:37:00
TX,Bigfoot,29.062275,-98.853353,15:24:00,16:14:40,16:51:46,16:56:38,17:35:40,18:32:50
TX,Big Lake,31.194112,-101.453406,15:19:50,16:09:10,16:45:15,16:50:01,17:28:10,18:24:20
TX,Big Spring,32.238341,-101.485739,15:19:10,16:08:10,16:44:46,16:48:00,17:26:40,18:22:30
TX,Big Wells,28.569882,-99.570178,15:23:40,16:14:20,16:53:10,16:54:30,17:35:00,18:32:30
TX,Bishop,27.585254,-97.797403,15:26:30,16:17:50,16:55:49,17:00:03,17:39:50,18:37:50
TX,Bledsoe,33.618148,-103.018155,15:17:00,16:05:10,16:41:41,16:44:03,17:22:30,18:17:40
TX,Blue Berry Hill,28.385506,-97.79208,15:25:50,16:16:50,16:54:23,16:59:10,17:38:40,18:36:10
TX,Boerne,29.784938,-98.727949,15:23:30,16:14:00,16:51:35,16:55:14,17:34:50,18:31:50
TX,Brackettville,29.318201,-100.410503,15:22:20,16:12:20,16:51:12,16:51:26,17:32:30,18:29:30
TX,Brownfield,33.175514,-102.273429,15:17:50,16:06:30,16:43:53,16:44:34,17:24:10,18:19:40
TX,Bulverde,29.774485,-98.434959,15:23:50,16:14:30,16:52:33,16:55:12,17:35:20,18:32:30
TX,Camp Wood,29.669047,-100.010865,15:22:20,16:12:30,16:49:25,16:53:46,17:32:40,18:29:40
TX,Carlsbad,31.611248,-100.640647,15:20:20,16:09:40,16:46:48,16:49:47,17:28:50,18:25:00
TX,Castle Hills,29.524727,-98.519054,15:24:00,16:14:40,16:52:09,16:56:02,17:35:30,18:32:40
TX,Castroville,29.359864,-98.854749,15:23:50,16:14:20,16:51:23,16:56:08,17:35:10,18:32:20
TX,Center Point,29.93455,-99.047785,15:23:10,16:13:30,16:50:42,16:54:45,17:34:00,18:31:00
TX,Charlotte,28.85929,-98.700638,15:24:20,16:15:10,16:52:18,16:57:09,17:36:20,18:33:40
TX,China Grove,29.392923,-98.345575,15:24:20,16:15:00,16:52:37,16:56:26,17:36:00,18:33:20
TX,Christine,28.786224,-98.497734,15:24:40,16:15:20,16:52:41,16:57:34,17:36:40,18:34:00
TX,Christoval,31.197614,-100.493296,15:20:50,16:10:20,16:47:00,16:51:00,17:29:50,18:26:10
TX,Cibolo,29.570142,-98.217797,15:24:20,16:15:00,16:53:08,16:55:50,17:36:00,18:33:10
TX,Coahoma,32.295623,-101.308884,15:19:20,16:08:20,16:45:27,16:47:44,17:26:50,18:22:40
TX,Comfort,29.972311,-98.904698,15:23:10,16:13:40,16:51:07,16:54:40,17:34:10,18:31:10
TX,Converse,29.512488,-98.304625,15:24:20,16:15:00,16:52:48,16:56:03,17:36:00,18:33:10
TX,Corpus Christi,27.754252,-97.173385,15:27:00,16:18:30,16:56:17,17:01:06,17:40:40,18:38:40
TX,Cotulla,28.436376,-99.236711,15:24:10,16:14:50,16:53:13,16:55:38,17:35:50,18:33:20
TX,Coyote Acres,27.713177,-98.134633,15:26:00,16:17:10,16:55:22,16:59:06,17:39:00,18:36:50
TX,Crane,31.391782,-102.350269,15:18:50,16:07:50,16:44:10,16:48:01,17:26:20,18:22:10
TX,Cross Mountain,29.649165,-98.666344,15:23:40,16:14:20,16:51:44,16:55:38,17:35:00,18:32:10
TX,Del Sol,28.01316,-97.520239,15:26:20,16:17:40,16:55:20,17:00:11,17:39:40,18:37:30
TX,Denver City,32.967871,-102.832225,15:17:30,16:05:50,16:41:38,16:45:55,17:23:40,18:18:50
TX,Devine,29.145834,-98.904985,15:23:50,16:14:30,16:51:34,16:56:26,17:35:30,18:32:40
TX,D'Hanis,29.329008,-99.268722,15:23:20,16:13:50,16:50:48,16:55:36,17:34:30,18:31:40
TX,Dilley,28.667517,-99.176465,15:24:00,16:14:40,16:52:23,16:56:05,17:35:40,18:33:00
TX,Driscoll,27.67302,-97.751039,15:26:30,16:17:50,16:55:39,17:00:07,17:39:50,18:37:40
TX,Eden,31.216246,-99.843965,15:21:20,16:11:10,16:49:46,16:49:56,17:30:40,18:27:10
TX,Edgewater Estates,28.096882,-97.864972,15:26:00,16:17:10,16:54:41,16:59:33,17:39:00,18:36:40
TX,Edroy,27.9609,-97.675441,15:26:20,16:17:30,16:55:10,17:00:03,17:39:30,18:37:20
TX,Eldorado,30.861728,-100.597926,15:20:50,16:10:30,16:46:52,16:51:36,17:30:00,18:26:20
TX,Elmendorf,29.253331,-98.323027,15:24:30,16:15:10,16:52:40,16:56:50,17:36:20,18:33:30
TX,Fair Oaks Ranch,29.746078,-98.638114,15:23:40,16:14:10,16:51:50,16:55:21,17:35:00,18:32:10
TX,Falls City,28.981666,-98.021565,15:25:00,16:15:50,16:53:31,16:57:40,17:37:10,18:34:40
TX,Falman,27.927997,-97.1713,15:26:50,16:18:20,16:56:07,17:00:47,17:40:30,18:38:20
TX,Floresville,29.146743,-98.165173,15:24:40,16:15:30,16:53:07,16:57:10,17:36:40,18:34:00
TX,Flowella,27.219963,-98.064536,15:26:40,16:18:00,16:57:39,16:58:16,17:40:00,18:38:00
TX,Forsan,32.110338,-101.366796,15:19:20,16:08:20,16:45:02,16:48:22,17:27:00,18:23:00
TX,Fowlerton,28.452766,-98.809567,15:24:40,16:15:20,16:53:02,16:57:07,17:36:40,18:34:10
TX,Fredericksburg,30.26568,-98.875676,15:23:00,16:13:20,16:51:37,16:53:27,17:33:50,18:30:40
TX,Freer,27.882178,-98.617385,15:25:20,16:16:20,16:54:57,16:57:26,17:37:50,18:35:30
TX,Fulton,28.072445,-97.038927,15:26:50,16:18:20,16:56:23,17:00:31,17:40:30,18:38:20
TX,Garden City,31.872766,-101.488384,15:19:20,16:08:30,16:44:37,16:49:00,17:27:10,18:23:00
TX,Gardendale,32.013458,-102.359617,15:18:30,16:07:10,16:43:01,16:47:50,17:25:30,18:21:20
TX,Garden Ridge,29.636465,-98.292472,15:24:10,16:14:50,16:52:56,16:55:38,17:35:40,18:32:50
TX,George West,28.33,-98.118304,15:25:30,16:16:30,16:53:57,16:58:49,17:38:10,18:35:40
TX,Goldsmith,31.983325,-102.616381,15:18:20,16:07:00,16:42:48,16:47:22,17:25:10,18:20:50
TX,Goliad,28.671131,-97.392595,15:26:00,16:17:10,16:55:23,16:58:39,17:38:50,18:36:20
TX,Grandfalls,31.340494,-102.854463,15:18:30,16:07:20,16:44:54,16:45:55,17:25:30,18:21:20
TX,Grape Creek,31.581676,-100.54737,15:20:30,16:09:50,16:47:05,16:49:51,17:29:00,18:25:10
TX,Gregory,27.923239,-97.290924,15:26:50,16:18:10,16:55:51,17:00:38,17:40:20,18:38:10
TX,Grey Forest,29.615672,-98.68325,15:23:50,16:14:20,16:51:41,16:55:44,17:35:10,18:32:20
TX,Harper,30.2661,-99.272607,15:22:40,16:12:50,16:50:07,16:53:47,17:33:00,18:29:50
TX,Helotes,29.57797,-98.68054,15:23:50,16:14:20,16:51:41,16:55:50,17:35:10,18:32:20
TX,Hill Country Village,29.581999,-98.485663,15:24:00,16:14:30,16:52:15,16:55:52,17:35:20,18:32:30
TX,Hilltop,28.693843,-99.176148,15:24:00,16:14:40,16:52:17,16:56:05,17:35:40,18:33:00
TX,Holiday Beach,28.167125,-97.008001,15:26:50,16:18:20,16:56:29,17:00:15,17:40:20,18:38:10
TX,Hollywood Park,29.599214,-98.485542,15:24:00,16:14:30,16:52:16,16:55:48,17:35:20,18:32:30
TX,Hondo,29.354242,-99.161846,15:23:30,16:14:00,16:50:53,16:55:45,17:34:40,18:31:50
TX,Imperial,31.266844,-102.694651,15:18:40,16:07:30,16:44:51,16:46:37,17:26:00,18:21:50
TX,Ingleside,27.870608,-97.207906,15:26:50,16:18:20,16:56:04,17:00:51,17:40:30,18:38:20
TX,Ingleside on the Bay,27.829833,-97.221324,15:26:50,16:18:20,16:56:06,17:00:54,17:40:30,18:38:20
TX,Ingram,30.077052,-99.237509,15:22:50,16:13:00,16:50:12,16:54:19,17:33:20,18:30:20
TX,Iraan,30.912901,-101.900075,15:19:40,16:08:50,16:45:36,16:49:00,17:27:50,18:24:00
TX,Jourdanton,28.914045,-98.540806,15:24:30,16:15:10,16:52:27,16:57:18,17:36:30,18:33:50
TX,Junction,30.490759,-99.773222,15:22:00,16:11:50,16:48:47,16:53:04,17:32:00,18:28:40
TX,Karnes City,28.88541,-97.900505,15:25:10,16:16:10,16:53:51,16:57:58,17:37:40,18:35:00
TX,K-Bar Ranch,27.992824,-97.926747,15:26:00,16:17:10,16:54:48,16:59:30,17:39:00,18:36:50
TX,Kenedy,28.808801,-97.853732,15:25:20,16:16:20,16:54:00,16:58:12,17:37:50,18:35:20
TX,Kermit,31.853923,-103.092395,15:18:00,16:06:30,16:42:52,16:46:16,17:24:40,18:20:20
TX,Kerrville,30.037703,-99.132422,15:23:00,16:13:10,16:50:28,16:54:27,17:33:40,18:30:40
TX,Kingsville,27.509201,-97.861028,15:26:30,16:18:00,16:56:01,16:59:55,17:40:00,18:37:50
TX,Kirby,29.461744,-98.385326,15:24:10,16:14:50,16:52:31,16:56:13,17:35:50,18:33:00
TX,Knippa,29.303817,-99.630829,15:23:00,16:13:20,16:50:30,16:54:48,17:33:50,18:31:00
TX,Lackland,29.38663,-98.617887,15:24:00,16:14:40,16:51:52,16:56:23,17:35:30,18:32:40
TX,LaCoste,29.309977,-98.8111,15:23:50,16:14:30,16:51:31,16:56:17,17:35:20,18:32:30
TX,Lake City,28.083099,-97.88261,15:26:00,16:17:10,16:54:41,16:59:32,17:38:50,18:36:40
TX,Lake Dunlap,29.665313,-98.08156,15:24:20,16:15:10,16:54:30,16:55:00,17:36:00,18:33:10
TX,Lakehills,29.627062,-98.942618,15:23:30,16:13:50,16:51:00,16:55:34,17:34:40,18:31:40
TX,Lake Medina Shores,29.637995,-98.991497,15:23:20,16:13:50,16:50:54,16:55:30,17:34:30,18:31:40
TX,Lakeshore Gardens-Hidden Acres,28.126974,-97.869793,15:25:50,16:17:00,16:54:37,16:59:30,17:38:50,18:36:30
TX,Lakeside,28.103079,-97.861124,15:26:00,16:17:10,16:54:41,16:59:33,17:39:00,18:36:40
TX,Lamar,28.14034,-96.987818,15:26:50,16:18:20,16:56:32,17:00:20,17:40:20,18:38:10
TX,Lamesa,32.733338,-101.953773,15:18:30,16:07:10,16:43:51,16:46:34,17:25:20,18:20:50
TX,La Paloma Addition,28.017002,-97.500943,15:26:30,16:17:50,16:55:21,17:00:12,17:39:40,18:37:30
TX,La Paloma-Lost Creek,27.71954,-97.739204,15:26:30,16:17:50,16:55:34,17:00:07,17:39:50,18:37:40
TX,La Pryor,28.949057,-99.847918,15:23:10,16:13:30,16:51:41,16:53:52,17:34:00,18:31:10
TX,La Vernia,29.353106,-98.125777,15:24:40,16:15:20,16:53:17,16:56:32,17:36:30,18:33:50
TX,Leakey,29.725358,-99.763098,15:22:30,16:12:40,16:49:33,16:54:18,17:33:00,18:30:00
TX,Leming,29.068341,-98.472227,15:24:30,16:15:10,16:52:23,16:57:07,17:36:20,18:33:40
TX,Leon Valley,29.495375,-98.6143,15:23:50,16:14:30,16:51:52,16:56:05,17:35:20,18:32:30
TX,Live Oak,29.555395,-98.340042,15:24:10,16:14:50,16:52:42,16:55:54,17:35:50,18:33:00
TX,Loma Linda,28.007011,-97.499402,15:26:30,16:17:50,16:55:23,17:00:13,17:39:40,18:37:30
TX,Loma Linda East,27.766337,-98.194226,15:26:00,16:17:10,16:55:12,16:58:54,17:38:50,18:36:40
TX,Loop,32.914189,-102.414709,15:18:00,16:06:30,16:42:40,16:46:06,17:24:20,18:19:50
TX,Los Ybanez,32.719195,-101.917507,15:18:30,16:07:10,16:43:58,16:46:35,17:25:20,18:21:00
TX,Lytle,29.234619,-98.793675,15:24:00,16:14:30,16:51:38,16:56:26,17:35:30,18:32:40
TX,McCamey,31.13247,-102.22004,15:19:10,16:08:10,16:44:58,16:48:14,17:26:50,18:22:50
TX,Macdona,29.320775,-98.699717,15:24:00,16:14:30,16:51:44,16:56:24,17:35:30,18:32:40
TX,McKinney Acres,32.296334,-102.52978,15:18:10,16:06:50,16:42:29,16:47:15,17:25:00,18:20:30
TX,McQueeney,29.600453,-98.047576,15:24:30,16:15:10,16:54:16,16:54:59,17:36:10,18:33:20
TX,Marion,29.572568,-98.142941,15:24:20,16:15:10,16:53:28,16:55:44,17:36:00,18:33:20
TX,Mason,30.747713,-99.228603,15:22:20,16:12:20,16:51:20,16:51:50,17:32:20,18:29:10
TX,Mathis,28.090918,-97.817048,15:26:00,16:17:10,16:54:45,16:59:38,17:39:00,18:36:50
TX,Menard,30.918441,-99.783678,15:21:40,16:11:30,16:48:57,16:51:47,17:31:20,18:27:50
TX,Mertzon,31.261982,-100.820808,15:20:20,16:09:50,16:46:11,16:50:42,17:29:00,18:25:20
TX,Midland,32.024642,-102.113467,15:18:40,16:07:30,16:43:21,16:48:07,17:26:00,18:21:40
TX,Monahans,31.655721,-103.083694,15:18:00,16:06:40,16:43:32,16:46:00,17:24:50,18:20:30
TX,Moore,29.057906,-99.0058,15:23:50,16:14:30,16:51:35,16:56:21,17:35:20,18:32:40
TX,Morgan Farm,28.005491,-97.553495,15:26:20,16:17:40,16:55:17,17:00:09,17:39:40,18:37:30
TX,Natalia,29.185467,-98.852054,15:23:50,16:14:30,16:51:36,16:56:27,17:35:30,18:32:40
TX,New Berlin,29.489043,-98.109375,15:24:30,16:15:10,16:53:29,16:56:03,17:36:10,18:33:30
TX,New Braunfels,29.699306,-98.115127,15:24:20,16:15:00,16:54:10,16:55:10,17:36:00,18:33:10
TX,Nixon,29.26967,-97.765876,15:25:00,16:16:00,16:54:42,16:56:25,17:37:10,18:34:30
TX,Nordheim,28.92379,-97.614077,15:25:30,16:16:30,16:54:46,16:57:51,17:38:00,18:35:30
TX,Normanna,28.527656,-97.78304,15:25:40,16:16:40,16:54:17,16:58:55,17:38:20,18:35:50
TX,North Pearsall,28.921584,-99.094945,15:23:50,16:14:30,16:51:46,16:56:13,17:35:30,18:32:40
TX,North San Pedro,27.802663,-97.682008,15:26:30,16:17:50,16:55:27,17:00:12,17:39:50,18:37:40
TX,Odem,27.946241,-97.587518,15:26:30,16:17:40,16:55:19,17:00:12,17:39:40,18:37:30
TX,Odessa,31.880461,-102.345314,15:18:40,16:07:20,16:43:13,16:47:56,17:25:50,18:21:30
TX,Olmos Park,29.474853,-98.486598,15:24:00,16:14:40,16:52:13,16:56:10,17:35:40,18:32:50
TX,Orange Grove,27.956203,-97.938553,15:26:00,16:17:10,16:54:53,16:59:30,17:39:00,18:36:50
TX,Owl Ranch,27.892735,-98.093448,15:25:50,16:17:00,16:54:52,16:59:09,17:38:50,18:36:30
TX,Ozona,30.707399,-101.206059,15:20:20,16:09:50,16:46:21,16:50:43,17:29:10,18:25:30
TX,Paisano Park,28.095075,-97.859207,15:26:00,16:17:10,16:54:41,16:59:34,17:39:00,18:36:40
TX,Pawnee,28.648346,-98.008284,15:25:20,16:16:20,16:53:42,16:58:26,17:37:50,18:35:20
TX,Pearsall,28.892921,-99.097169,15:23:50,16:14:30,16:51:50,16:56:14,17:35:30,18:32:40
TX,Petronila,27.671229,-97.632246,15:26:40,16:18:00,16:55:47,17:00:24,17:40:00,18:38:00
TX,Pettus,28.615594,-97.812093,15:25:30,16:16:40,16:54:10,16:58:44,17:38:10,18:35:40
TX,Plains,33.18833,-102.821478,15:17:30,16:05:50,16:41:46,16:45:21,17:23:20,18:18:40
TX,Pleasanton,28.964207,-98.49569,15:24:30,16:15:10,16:52:28,16:57:16,17:36:20,18:33:40
TX,Port Aransas,27.820898,-97.089193,15:27:00,16:18:30,16:56:23,17:01:05,17:40:40,18:38:40
TX,Portland,27.889048,-97.331598,15:26:50,16:18:10,16:55:50,17:00:39,17:40:20,18:38:10
TX,Poteet,29.037277,-98.572758,15:24:20,16:15:00,16:52:15,16:57:03,17:36:10,18:33:30
TX,Poth,29.072069,-98.080562,15:24:50,16:15:40,16:53:22,16:57:24,17:37:00,18:34:20
TX,Premont,27.358516,-98.12443,15:26:30,16:17:50,16:56:47,16:58:41,17:39:40,18:37:40
TX,Pyote,31.538066,-103.122483,15:18:10,16:06:50,16:44:26,16:45:06,17:24:50,18:20:40
TX,Quail Creek,28.777322,-97.084815,15:26:10,16:17:30,16:57:10,16:58:00,17:39:10,18:36:50
TX,Rancho Alegre,27.739292,-98.102681,15:26:00,16:17:10,16:55:17,16:59:11,17:39:00,18:36:50
TX,Rancho Banquete,27.809394,-97.845486,15:26:20,16:17:30,16:55:16,16:59:48,17:39:30,18:37:20
TX,Rancho Chico,28.024185,-97.49662,15:26:30,16:17:50,16:55:21,17:00:11,17:39:40,18:37:30
TX,Randolph,29.530328,-98.278946,15:24:20,16:15:00,16:52:53,16:55:59,17:36:00,18:33:10
TX,Rankin,31.22536,-101.939438,15:19:20,16:08:30,16:44:45,16:48:59,17:27:20,18:23:20
TX,Refugio,28.307445,-97.274981,15:26:20,16:17:40,16:55:41,16:59:47,17:39:40,18:37:20
TX,Ricardo,27.418555,-97.847648,15:26:40,16:18:00,16:56:18,16:59:56,17:40:10,18:38:00
TX,Riviera,27.299534,-97.79809,15:26:50,16:18:10,16:56:42,17:00:03,17:40:20,18:38:20
TX,Robstown,27.793971,-97.669163,15:26:30,16:17:50,16:55:29,17:00:14,17:39:50,18:37:40
TX,Rockport,28.047649,-97.049971,15:26:50,16:18:20,16:56:22,17:00:35,17:40:30,18:38:20
TX,Rocksprings,30.017078,-100.213296,15:21:50,16:11:50,16:48:33,16:53:10,17:31:50,18:28:30
TX,Runge,28.886277,-97.713067,15:25:20,16:16:30,16:54:25,16:58:00,17:37:50,18:35:20
TX,Sabinal,29.321325,-99.469535,15:23:10,16:13:30,16:50:36,16:55:09,17:34:10,18:31:10
TX,St. Hedwig,29.420216,-98.206971,15:24:30,16:15:10,16:53:04,16:56:20,17:36:10,18:33:30
TX,St. Paul,28.090962,-97.563184,15:26:20,16:17:30,16:55:10,16:59:59,17:39:30,18:37:10
TX,San Angelo,31.441078,-100.450499,15:20:40,16:10:10,16:47:15,16:50:17,17:29:30,18:25:40
TX,San Antonio,29.462809,-98.524635,15:24:00,16:14:40,16:52:07,16:56:12,17:35:40,18:32:50
TX,Sandia,28.02124,-97.867639,15:26:00,16:17:10,16:54:49,16:59:37,17:39:00,18:36:50
TX,San Diego,27.760891,-98.238906,15:25:50,16:17:00,16:55:13,16:58:46,17:38:50,18:36:30
TX,Sand Springs,32.280355,-101.347191,15:19:10,16:08:20,16:45:17,16:47:49,17:26:50,18:22:40
TX,Sandy Hollow-Escondidas,27.928241,-97.801525,15:26:10,16:17:30,16:55:04,16:59:50,17:39:20,18:37:10
TX,Sandy Oaks,29.181719,-98.409159,15:24:20,16:15:10,16:52:27,16:56:59,17:36:10,18:33:30
TX,San Patricio,27.984348,-97.770176,15:26:10,16:17:30,16:55:00,16:59:52,17:39:20,18:37:10
TX,Santa Clara,29.593067,-98.160635,15:24:20,16:15:00,16:53:25,16:55:40,17:36:00,18:33:10
TX,Sarita,27.22292,-97.795591,15:26:50,16:18:20,16:56:57,17:00:02,17:40:30,18:38:30
TX,Scenic Oaks,29.703931999999998,-98.667686,15:23:40,16:14:10,16:51:44,16:55:29,17:35:00,18:32:10
TX,Schertz,29.563327,-98.250866,15:24:20,16:15:00,16:53:01,16:55:52,17:36:00,18:33:10
TX,Seadrift,28.413239,-96.716722,15:27:00,16:18:30,16:58:30,16:58:50,17:40:30,18:38:20
TX,Seagraves,32.94197,-102.565716,15:17:50,16:06:20,16:42:17,16:46:02,17:24:10,18:19:30
TX,Seguin,29.590227,-97.968607,15:24:30,16:15:20,16:54:40,16:55:20,17:36:20,18:33:30
TX,Selma,29.586474,-98.315286,15:24:10,16:14:50,16:52:49,16:55:48,17:35:40,18:32:50
TX,Seminole,32.722204,-102.649814,15:17:50,16:06:20,16:42:01,16:46:30,17:24:20,18:19:40
TX,Shavano Park,29.584448,-98.556179,15:23:50,16:14:30,16:52:02,16:55:51,17:35:20,18:32:30
TX,Sheffield,30.685889,-101.822416,15:19:50,16:09:10,16:46:19,16:49:00,17:28:10,18:24:20
TX,Sinton,28.038432,-97.511044,15:26:20,16:17:40,16:55:19,17:00:09,17:39:40,18:37:30
TX,Skidmore,28.268362,-97.685296,15:26:00,16:17:10,16:54:43,16:59:31,17:39:00,18:36:40
TX,Somerset,29.228612,-98.65685,15:24:10,16:14:40,16:51:53,16:56:37,17:35:40,18:33:00
TX,Sonora,30.570654,-100.641768,15:21:00,16:10:40,16:47:08,16:51:58,17:30:20,18:26:50
TX,South La Paloma,27.898769,-97.967753,15:26:00,16:17:10,16:54:58,16:59:27,17:39:00,18:36:50
TX,Southwest Sandhill,31.556871,-102.906566,15:18:20,16:07:00,16:43:46,16:46:30,17:25:10,18:21:00
TX,Spring Branch,29.876313,-98.408543,15:23:50,16:14:20,16:52:59,16:54:28,17:35:10,18:32:20
TX,Spring Gardens,27.761529,-97.741873,15:26:20,16:17:40,16:55:29,17:00:05,17:39:40,18:37:30
TX,Stanton,32.131695,-101.792457,15:18:50,16:07:50,16:43:55,16:48:16,17:26:20,18:22:10
TX,Sterling City,31.839175,-100.985878,15:19:50,16:09:10,16:45:57,16:49:09,17:28:00,18:24:10
TX,Stockdale,29.235974,-97.963888,15:24:50,16:15:40,16:53:45,16:56:53,17:36:50,18:34:10
TX,Taft,27.980032,-97.392828,15:26:30,16:18:00,16:55:36,17:00:24,17:40:00,18:37:50
TX,Taft Southwest,27.971231,-97.405446,15:26:30,16:18:00,16:55:35,17:00:24,17:40:00,18:37:50
TX,Terrell Hills,29.477084,-98.447196,15:24:10,16:14:40,16:52:21,16:56:10,17:35:40,18:32:50
TX,Thorntonville,31.578927,-102.922073,15:18:20,16:07:00,16:43:41,16:46:30,17:25:10,18:20:50
TX,Three Rivers,28.466853,-98.177947,15:25:20,16:16:10,16:53:38,16:58:31,17:37:50,18:35:20
TX,Tierra Grande,27.703686,-97.571819,15:26:40,16:18:00,16:55:46,17:00:32,17:40:10,18:38:00
TX,Tierra Verde,27.761571,-97.717384,15:26:30,16:17:50,16:55:30,17:00:08,17:39:50,18:37:40
TX,Tilden,28.459855,-98.548677,15:24:50,16:15:50,16:53:14,16:57:45,17:37:10,18:34:40
TX,Timberwood Park,29.700723,-98.483181,15:23:50,16:14:30,16:52:19,16:55:28,17:35:20,18:32:30
TX,Tivoli,28.460839,-96.89147,15:26:40,16:18:10,16:57:17,16:58:52,17:40:00,18:37:50
TX,Tradewinds,27.994992,-97.260176,15:26:40,16:18:00,16:55:52,17:00:33,17:40:10,18:38:00
TX,Tuleta,28.576701,-97.798026,15:25:30,16:16:40,16:54:13,16:58:49,17:38:10,18:35:50
TX,Tulsita,28.642329,-97.818052,15:25:30,16:16:40,16:54:07,16:58:40,17:38:10,18:35:40
TX,Tynan,28.170753,-97.749176,15:26:00,16:17:10,16:54:44,16:59:36,17:39:00,18:36:40
TX,Universal City,29.552,-98.307577,15:24:10,16:14:50,16:52:48,16:55:55,17:35:50,18:33:00
TX,Utopia,29.624088,-99.512655,15:22:50,16:13:10,16:50:01,16:54:52,17:33:40,18:30:40
TX,Uvalde,29.215184,-99.777215,15:23:00,16:13:20,16:50:41,16:54:27,17:33:50,18:30:50
TX,Uvalde Estates,29.168689,-99.836142,15:23:00,16:13:20,16:50:50,16:54:14,17:33:50,18:30:50
TX,Von Ormy,29.277391,-98.657373,15:24:00,16:14:40,16:51:51,16:56:31,17:35:40,18:32:50
TX,Welch,32.933613,-102.123194,15:18:10,16:06:50,16:43:37,16:45:56,17:24:50,18:20:20
TX,Wellman,33.046979,-102.427437,15:17:50,16:06:20,16:42:44,16:45:42,17:24:10,18:19:30
TX,Westdale,27.965726,-97.993728,15:26:00,16:17:10,16:54:48,16:59:21,17:39:00,18:36:40
TX,West Odessa,31.838248,-102.500139,15:18:30,16:07:10,16:43:09,16:47:38,17:25:30,18:21:20
TX,Wickett,31.567325,-103.005948,15:18:10,16:06:50,16:43:49,16:46:06,17:25:00,18:20:50
TX,Windcrest,29.514831,-98.381341,15:24:10,16:14:50,16:52:33,16:56:03,17:35:50,18:33:00
TX,Wink,31.754497,-103.154117,15:18:00,16:06:30,16:43:11,16:45:59,17:24:30,18:20:10
TX,Woodsboro,28.237807,-97.32538,15:26:30,16:17:40,16:55:32,16:59:58,17:39:40,18:37:30
TX,Yancey,29.147071,-99.142642,15:23:40,16:14:10,16:51:16,16:56:00,17:35:00,18:32:10
TX,Yorktown,28.982808,-97.505032,15:25:30,16:16:40,16:55:15,16:57:33,17:38:10,18:35:40
TX,Zuehl,29.505103,-98.152168,15:24:20,16:15:10,16:53:19,16:56:02,17:36:10,18:33:20
UT,Aneth,37.206491,-109.165168,15:11:10,15:56:50,16:30:23,16:34:44,17:10:20,18:02:50
UT,Annabella,38.706006,-112.058567,15:09:20,15:53:50,16:26:29,16:30:59,17:05:40,17:57:00
