state,name,lat,lon,eclipse_1,eclipse_2,eclipse_3,eclipse_4,eclipse_5,eclipse_6
NY,Port Leyden,43.584673,-75.340001,18:10:50,18:53:50,19:23:34,19:26:25,19:55:30,20:35:30
NY,Potsdam,44.670831,-74.983463,18:12:10,18:54:50,19:24:09,19:27:18,19:56:00,20:35:40
NY,Prospect,43.302212,-75.152526,18:10:50,18:53:50,19:25:00,19:25:20,19:55:40,20:35:40
NY,Pulaski,43.565504,-76.126035,18:09:40,18:52:40,19:22:15,19:25:42,19:54:40,20:34:50
NY,Pultneyville,43.273724,-77.172363,18:08:00,18:51:10,19:20:45,19:24:22,19:53:30,20:33:50
NY,Radisson,43.182456,-76.299175,18:09:10,18:52:20,19:22:18,19:24:57,19:54:20,20:34:40
NY,Randolph,42.16229,-78.97969,18:04:20,18:47:50,19:18:21,19:21:05,19:51:00,20:31:50
NY,Ransomville,43.239624,-78.912863,18:05:30,18:48:40,19:18:41,19:22:00,19:51:30,20:32:10
NY,Rapids,43.097626,-78.644065,18:05:40,18:49:00,19:18:46,19:22:27,19:51:40,20:32:20
NY,Red Creek,43.247903,-76.722852,18:08:40,18:51:50,19:21:29,19:24:47,19:54:00,20:34:10
NY,Redford,44.606497,-73.808905,18:13:50,18:56:20,19:25:18,19:28:54,19:57:20,20:36:50
NY,Redwood,44.298188,-75.80788,18:10:50,18:53:30,19:22:56,19:26:18,19:55:10,20:35:00
NY,Remsen,43.328217,-75.186993,18:10:50,18:53:50,19:24:36,19:25:06,19:55:40,20:35:40
NY,Rensselaer Falls,44.59077,-75.319795,18:11:40,18:54:20,19:23:45,19:26:51,19:55:40,20:35:30
NY,Retsof,42.832436,-77.875748,18:06:30,18:49:50,19:19:48,19:23:10,19:52:30,20:33:00
NY,Richville,44.41507,-75.392454,18:11:30,18:54:10,19:23:27,19:26:50,19:55:40,20:35:20
NY,Ripley,42.265686,-79.712302,18:03:20,18:47:00,19:16:56,19:20:38,19:50:10,20:31:10
NY,Rochester,43.169927,-77.616891,18:07:10,18:50:30,19:20:07,19:23:48,19:53:00,20:33:20
NY,Rochester Institute of Technology,43.084746,-77.672776,18:07:10,18:50:20,19:20:01,19:23:39,19:52:50,20:33:20
NY,Rodman,43.851657,-75.942085,18:10:10,18:53:10,19:22:29,19:26:10,19:55:00,20:35:00
NY,Rome,43.226002,-75.489523,18:10:20,18:53:30,19:24:11,19:24:41,19:55:20,20:35:20
NY,Romulus,42.751799,-76.835069,18:08:00,18:51:20,19:22:15,19:23:02,19:53:40,20:34:10
NY,Rouses Point,44.991248,-73.36368,18:14:40,18:57:00,19:25:58,19:29:23,19:57:50,20:37:10
NY,Rushford,42.389253,-78.252645,18:05:40,18:49:10,19:19:33,19:22:00,19:52:00,20:32:40
NY,Rushville,42.761231,-77.228012,18:07:30,18:50:50,19:21:07,19:23:25,19:53:20,20:33:40
NY,Sackets Harbor,43.938252,-76.112906,18:10:00,18:53:00,19:22:19,19:25:58,19:54:50,20:34:50
NY,St. Bonaventure,42.079422,-78.474193,18:05:00,18:48:40,19:20:20,19:20:40,19:51:40,20:32:30
NY,St. John Fisher College,43.114276,-77.510747,18:07:20,18:50:40,19:20:16,19:23:51,19:53:00,20:33:30
NY,St. Regis Falls,44.676385,-74.530951,18:12:50,18:55:20,19:24:33,19:27:56,19:56:40,20:36:10
NY,Salamanca,42.164734,-78.741263,18:04:40,18:48:20,19:18:51,19:21:11,19:51:20,20:32:10
NY,Sanborn,43.145054,-78.877748,18:05:30,18:48:40,19:18:35,19:22:05,19:51:30,20:32:10
NY,Sand Ridge,43.255658,-76.229995,18:09:20,18:52:30,19:22:21,19:25:11,19:54:30,20:34:40
NY,Sandy Creek,43.643373,-76.086334,18:09:50,18:52:50,19:22:17,19:25:49,19:54:50,20:34:50
NY,Saranac Lake,44.325942,-74.130929,18:13:10,18:55:40,19:24:52,19:28:23,19:57:00,20:36:30
NY,Savannah,43.06671,-76.759543,18:08:30,18:51:40,19:21:36,19:24:27,19:53:50,20:34:10
NY,Schroon Lake,43.835063,-73.766919,18:13:20,18:56:00,19:26:20,19:27:31,19:57:20,20:36:50
NY,Scottsburg,42.663823,-77.712307,18:06:40,18:50:00,19:20:16,19:22:58,19:52:40,20:33:10
NY,Scottsville,43.022277,-77.753378,18:06:50,18:50:10,19:19:55,19:23:31,19:52:40,20:33:10
NY,Seneca Falls,42.911607,-76.797058,18:08:10,18:51:30,19:21:45,19:24:00,19:53:50,20:34:10
NY,Seneca Knolls,43.12009,-76.28731,18:09:10,18:52:20,19:22:26,19:24:47,19:54:30,20:34:40
NY,Sherman,42.159234,-79.594253,18:03:20,18:47:00,19:17:11,19:20:38,19:50:20,20:31:20
NY,Shortsville,42.955645,-77.222632,18:07:40,18:50:50,19:20:52,19:23:55,19:53:20,20:33:40
NY,Silver Creek,42.541155,-79.168995,18:04:30,18:47:50,19:17:47,19:21:31,19:51:00,20:31:50
NY,Silver Springs,42.660089,-78.084463,18:06:10,18:49:30,19:19:35,19:22:44,19:52:20,20:32:50
NY,Sinclairville,42.265342,-79.259038,18:04:00,18:47:30,19:17:43,19:21:06,19:50:40,20:31:40
NY,Skaneateles,42.947282,-76.428488,18:08:50,18:52:00,19:22:37,19:24:08,19:54:10,20:34:30
NY,Sloan,42.892231,-78.791537,18:05:20,18:48:40,19:18:27,19:22:14,19:51:30,20:32:10
NY,Sodus,43.237102,-77.062753,18:08:10,18:51:20,19:20:55,19:24:26,19:53:40,20:33:50
NY,Sodus Point,43.2645,-76.995962,18:08:10,18:51:20,19:21:01,19:24:32,19:53:40,20:34:00
NY,Solvay,43.057059,-76.212283,18:09:10,18:52:20,19:22:47,19:24:35,19:54:30,20:34:40
NY,South Dayton,42.362827,-79.050993,18:04:30,18:48:00,19:18:02,19:21:26,19:51:00,20:31:50
NY,South Lima,42.85744,-77.676039,18:06:50,18:50:10,19:20:08,19:23:23,19:52:50,20:33:20
NY,South Lockport,43.137383,-78.682773,18:05:40,18:49:00,19:18:46,19:22:23,19:51:40,20:32:20
NY,Speculator,43.57604,-74.356232,18:12:10,18:55:10,19:26:00,19:26:20,19:56:30,20:36:20
NY,Spencerport,43.18838,-77.807434,18:07:00,18:50:10,19:19:52,19:23:37,19:52:40,20:33:10
NY,Springville,42.508067,-78.669361,18:05:10,18:48:30,19:18:38,19:22:00,19:51:30,20:32:20
NY,Springwater,42.63499,-77.596423,18:06:50,18:50:10,19:20:33,19:22:56,19:52:50,20:33:20
NY,Star Lake,44.169532,-75.038902,18:11:50,18:54:30,19:23:42,19:27:21,19:56:00,20:35:40
NY,Strykersville,42.706312,-78.444112,18:05:40,18:49:00,19:18:54,19:22:27,19:51:50,20:32:30
NY,Sunset Bay,42.56144,-79.129749,18:04:30,18:48:00,19:17:51,19:21:35,19:51:00,20:31:50
NY,SUNY Oswego,43.456254,-76.541875,18:09:00,18:52:10,19:21:39,19:25:11,19:54:10,20:34:20
NY,Sylvan Beach,43.206652,-75.721431,18:10:00,18:53:10,19:23:35,19:25:08,19:55:00,20:35:10
NY,Syracuse,43.040998,-76.143554,18:09:20,18:52:30,19:23:03,19:24:29,19:54:30,20:34:50
NY,Thendara,43.703769,-74.9969,18:11:30,18:54:20,19:24:01,19:26:53,19:56:00,20:35:50
NY,Theresa,44.215541,-75.79594,18:10:50,18:53:30,19:22:52,19:26:20,19:55:10,20:35:00
NY,Thousand Island Park,44.286276,-76.025548,18:10:30,18:53:10,19:22:44,19:25:59,19:54:50,20:34:50
NY,Three Mile Bay,44.084882,-76.197489,18:10:10,18:53:00,19:22:19,19:25:49,19:54:40,20:34:40
NY,Tonawanda,43.011935,-78.883443,18:05:20,18:48:40,19:18:26,19:22:06,19:51:20,20:32:10
NY,Tonawanda Town,42.985114,-78.875755,18:05:20,18:48:40,19:18:25,19:22:07,19:51:30,20:32:10
NY,Town Line,42.887821,-78.564936,18:05:40,18:49:00,19:18:45,19:22:31,19:51:50,20:32:30
NY,Tupper Lake,44.229821,-74.461853,18:12:30,18:55:20,19:24:27,19:27:59,19:56:40,20:36:10
NY,Turin,43.629311,-75.410634,18:10:50,18:53:40,19:23:23,19:26:26,19:55:30,20:35:30
NY,Tuscarora,42.634502,-77.869416,18:06:30,18:49:50,19:20:00,19:22:50,19:52:30,20:33:10
NY,Union Springs,42.846675,-76.686139,18:08:20,18:51:30,19:22:17,19:23:44,19:53:50,20:34:10
NY,University at Buffalo,42.999308,-78.787566,18:05:30,18:48:50,19:18:32,19:22:15,19:51:30,20:32:10
NY,Victor,42.982086,-77.409829,18:07:20,18:50:40,19:20:31,19:23:48,19:53:10,20:33:30
NY,Village Green,43.133128,-76.313518,18:09:10,18:52:20,19:22:21,19:24:48,19:54:20,20:34:40
NY,Waddington,44.861324,-75.197228,18:12:00,18:54:40,19:24:21,19:26:42,19:55:50,20:35:30
NY,Wadsworth,42.821447,-77.893875,18:06:30,18:49:50,19:19:47,19:23:08,19:52:30,20:33:00
NY,Walworth,43.13963,-77.279239,18:07:40,18:50:50,19:20:37,19:24:07,19:53:20,20:33:40
NY,Wanakah,42.743635,-78.902497,18:05:00,18:48:20,19:18:14,19:22:01,19:51:20,20:32:00
NY,Warsaw,42.742788,-78.14079,18:06:10,18:49:30,19:19:24,19:22:48,19:52:10,20:32:50
NY,Waterloo,42.904586,-76.859023,18:08:10,18:51:20,19:21:38,19:23:58,19:53:40,20:34:10
NY,Watertown,43.973292,-75.910039,18:10:20,18:53:10,19:22:34,19:26:14,19:55:00,20:35:00
NY,Wayland,42.562845,-77.595873,18:06:50,18:50:10,19:20:42,19:22:43,19:52:50,20:33:20
NY,Webster,43.216387,-77.4219,18:07:40,18:50:50,19:20:23,19:24:03,19:53:10,20:33:30
NY,Websters Crossing,42.666093,-77.636792,18:06:50,18:50:10,19:20:25,19:23:00,19:52:50,20:33:20
NY,Weedsport,43.048124,-76.563607,18:08:40,18:51:50,19:21:59,19:24:28,19:54:00,20:34:20
NY,West Carthage,43.973623,-75.621561,18:10:50,18:53:40,19:22:55,19:26:36,19:55:20,20:35:10
NY,West Chazy,44.817845,-73.511729,18:14:20,18:56:40,19:25:42,19:29:14,19:57:40,20:37:00
NY,Westernville,43.305438,-75.385492,18:10:30,18:53:40,19:24:07,19:25:30,19:55:30,20:35:30
NY,Westfield,42.321826,-79.574765,18:03:40,18:47:10,19:17:09,19:20:51,19:50:20,20:31:20
NY,Westport,44.183105,-73.432645,18:14:00,18:56:30,19:26:05,19:28:47,19:57:40,20:37:10
NY,West Seneca,42.837777,-78.751233,18:05:20,18:48:40,19:18:29,19:22:16,19:51:30,20:32:10
NY,Westvale,43.039939,-76.217567,18:09:10,18:52:20,19:22:50,19:24:31,19:54:30,20:34:40
NY,West Valley,42.402452,-78.606127,18:05:10,18:48:40,19:18:50,19:21:53,19:51:30,20:32:20
NY,White Lake,43.542757,-75.148123,18:11:00,18:54:00,19:23:58,19:26:23,19:55:40,20:35:40
NY,Williamson,43.223399,-77.18444,18:08:00,18:51:10,19:20:44,19:24:18,19:53:30,20:33:50
NY,Williamsville,42.95825,-78.73952,18:05:30,18:48:50,19:18:34,19:22:19,19:51:40,20:32:20
NY,Willsboro,44.363503,-73.393164,18:14:10,18:56:40,19:25:57,19:29:06,19:57:40,20:37:10
NY,Willsboro Point,44.420608,-73.382663,18:14:10,18:56:50,19:25:54,19:29:10,19:57:50,20:37:10
NY,Wilmington,44.386878,-73.817171,18:13:40,18:56:10,19:25:17,19:28:44,19:57:20,20:36:50
NY,Wilson,43.314672,-78.828447,18:05:40,18:49:00,19:18:52,19:22:05,19:51:30,20:32:10
NY,Winthrop,44.803639,-74.809951,18:12:30,18:55:00,19:24:28,19:27:27,19:56:20,20:35:50
NY,Witherbee,44.08232,-73.533842,18:13:50,18:56:20,19:26:03,19:28:29,19:57:30,20:37:00
NY,Wolcott,43.222785,-76.812133,18:08:30,18:51:40,19:21:21,19:24:40,19:53:50,20:34:10
NY,Woodsville,42.579024,-77.733838,18:06:30,18:50:00,19:20:21,19:22:43,19:52:40,20:33:10
NY,Wyoming,42.824021,-78.084449,18:06:20,18:49:40,19:19:27,19:22:57,19:52:20,20:32:50
NY,York,42.869559,-77.887228,18:06:40,18:49:50,19:19:45,19:23:12,19:52:30,20:33:10
NY,Yorkshire,42.523364,-78.475525,18:05:30,18:48:50,19:18:59,19:22:11,19:51:50,20:32:30
NY,Youngstown,43.249552,-79.042228,18:05:20,18:48:40,19:18:34,19:21:47,19:51:20,20:32:00
OH,Ada,40.768144,-83.825192,17:55:30,18:39:40,19:10:13,19:14:08,19:44:20,20:26:20
OH,Akron,41.080456,-81.521429,17:59:20,18:43:20,19:14:13,19:17:02,19:47:20,20:29:00
OH,Alger,40.709796,-83.844035,17:55:30,18:39:40,19:10:08,19:14:05,19:44:20,20:26:20
OH,Amherst,41.405329,-82.231725,17:58:40,18:42:40,19:12:55,19:16:50,19:46:40,20:28:20
OH,Andover,41.606221,-80.568385,18:01:20,18:45:10,19:15:43,19:18:53,19:48:50,20:30:10
OH,Anna,40.395364,-84.175659,17:54:40,18:38:50,19:09:24,19:13:23,19:43:40,20:25:50
OH,Ansonia,40.213238,-84.63476,17:53:40,18:38:00,19:08:35,19:12:35,19:43:00,20:25:10
OH,Antwerp,41.180176,-84.736099,17:54:50,18:38:50,19:10:56,19:11:11,19:43:20,20:25:20
OH,Apple Creek,40.74887,-81.831736,17:58:30,18:42:40,19:14:01,19:15:53,19:46:50,20:28:30
OH,Apple Valley,40.438206,-82.34901,17:57:30,18:41:40,19:13:24,19:14:26,19:46:00,20:28:00
OH,Aquilla,41.546523,-81.173064,18:00:30,18:44:20,19:14:35,19:18:12,19:48:10,20:29:30
OH,Arcadia,41.107922,-83.514739,17:56:30,18:40:30,19:11:00,19:14:42,19:44:50,20:26:50
OH,Arcanum,39.992308,-84.554323,17:53:30,18:37:50,19:08:35,19:12:24,19:42:50,20:25:10
OH,Arlington,40.893708,-83.652938,17:56:00,18:40:00,19:10:34,19:14:27,19:44:40,20:26:30
OH,Ashland,40.867068,-82.315152,17:57:50,18:42:00,19:12:43,19:16:03,19:46:20,20:28:00
OH,Ashley,40.409806,-82.951653,17:56:30,18:40:40,19:11:43,19:14:34,19:45:10,20:27:10
OH,Ashtabula,41.879462,-80.798482,18:01:20,18:45:00,19:15:13,19:19:01,19:48:40,20:30:00
OH,Attica,41.063685,-82.887108,17:57:20,18:41:20,19:11:45,19:15:41,19:45:40,20:27:30
OH,Atwater,41.028289,-81.157063,17:59:50,18:43:50,19:15:18,19:16:53,19:47:50,20:29:30
OH,Aurora,41.306796,-81.336465,18:00:00,18:43:50,19:14:25,19:17:41,19:47:50,20:29:20
OH,Austinburg,41.769168,-80.855605,18:01:10,18:45:00,19:15:06,19:18:49,19:48:40,20:30:00
OH,Austintown,41.091877,-80.738422,18:00:40,18:44:30,19:16:40,19:17:00,19:48:20,20:29:50
OH,Avon,41.4451,-82.005109,17:59:00,18:43:00,19:13:16,19:17:09,19:47:00,20:28:30
OH,Avon Lake,41.494504,-82.016075,17:59:10,18:43:00,19:13:17,19:17:11,19:47:00,20:28:30
OH,Bailey Lakes,40.949571,-82.359265,17:58:00,18:42:00,19:12:35,19:16:09,19:46:20,20:28:00
OH,Bainbridge,41.384255,-81.348495,18:00:00,18:43:50,19:14:20,19:17:48,19:47:50,20:29:20
OH,Bairdstown,41.171184,-83.607289,17:56:20,18:40:20,19:11:01,19:14:32,19:44:50,20:26:40
OH,Ballville,41.323322,-83.134515,17:57:20,18:41:20,19:11:43,19:15:21,19:45:30,20:27:20
OH,Barberton,41.006903,-81.60439,17:59:10,18:43:10,19:14:07,19:16:48,19:47:20,20:29:00
OH,Bascom,41.129043,-83.286925,17:56:50,18:40:50,19:11:17,19:15:05,19:45:10,20:27:00
OH,Bass Lake,41.555836,-81.225906,18:00:20,18:44:10,19:14:29,19:18:10,19:48:00,20:29:30
OH,Bay View,41.469332,-82.824171,17:58:00,18:41:50,19:12:16,19:15:53,19:46:00,20:27:40
OH,Bay Village,41.487771,-81.928891,17:59:20,18:43:10,19:13:23,19:17:17,19:47:10,20:28:40
OH,Beachwood,41.476264,-81.503232,17:59:50,18:43:40,19:14:02,19:17:46,19:47:40,20:29:10
OH,Beavercreek,39.733154999999996,-84.059615,17:54:00,18:38:20,19:09:50,19:12:09,19:43:20,20:25:40
OH,Beaverdam,40.832487,-83.973383,17:55:30,18:39:30,19:10:06,19:13:54,19:44:10,20:26:10
OH,Beckett Ridge,39.344804,-84.438039,17:52:50,18:37:20,19:10:00,19:10:30,19:42:30,20:25:00
OH,Bedford,41.392123,-81.53468,17:59:40,18:43:40,19:13:58,19:17:37,19:47:30,20:29:00
OH,Bedford Heights,41.404084,-81.502334,17:59:50,18:43:40,19:14:02,19:17:41,19:47:40,20:29:10
OH,Bellbrook,39.6384,-84.085411,17:53:40,18:38:10,19:10:00,19:11:45,19:43:10,20:25:40
OH,Belle Center,40.509011,-83.745293,17:55:20,18:39:30,19:10:07,19:14:01,19:44:20,20:26:20
OH,Bellefontaine,40.362755,-83.763008,17:55:10,18:39:20,19:10:03,19:13:49,19:44:10,20:26:10
OH,Bellevue,41.274116,-82.839855,17:57:40,18:41:40,19:12:00,19:15:51,19:45:50,20:27:40
OH,Bellville,40.617729,-82.513147,17:57:20,18:41:30,19:12:30,19:15:20,19:46:00,20:27:50
OH,Belmore,41.154838,-83.941697,17:55:50,18:39:50,19:10:40,19:13:54,19:44:20,20:26:20
OH,Bentleyville,41.413327,-81.413446,18:00:00,18:43:50,19:14:11,19:17:47,19:47:50,20:29:10
OH,Benton Ridge,41.004318,-83.791964,17:56:00,18:40:00,19:10:33,19:14:13,19:44:30,20:26:30
OH,Berea,41.370548,-81.861757,17:59:10,18:43:10,19:13:25,19:17:14,19:47:10,20:28:40
OH,Berlin Heights,41.322748,-82.487571,17:58:10,18:42:10,19:12:30,19:16:25,19:46:20,20:28:00
OH,Bettsville,41.244055,-83.233872,17:57:00,18:41:00,19:11:30,19:15:11,19:45:20,20:27:10
OH,Beulah Beach,41.391876,-82.442947,17:58:20,18:42:10,19:12:37,19:16:30,19:46:20,20:28:00
OH,Birmingham,41.330189,-82.361651,17:58:20,18:42:20,19:12:41,19:16:36,19:46:30,20:28:10
OH,Bloomdale,41.171086,-83.553641,17:56:30,18:40:30,19:11:04,19:14:38,19:44:50,20:26:40
OH,Bloomingville,41.357618,-82.730884,17:58:00,18:41:50,19:12:13,19:16:02,19:46:00,20:27:50
OH,Bloomville,41.051373,-83.013668,17:57:10,18:41:10,19:11:34,19:15:31,19:45:30,20:27:20
OH,Blue Jay,39.238473,-84.743972,17:52:10,18:36:50,19:09:00,19:09:55,19:42:00,20:24:40
OH,Bluffton,40.892048,-83.887793,17:55:40,18:39:40,19:10:17,19:14:03,19:44:20,20:26:20
OH,Bolindale,41.208846,-80.778433,18:00:40,18:44:30,19:15:53,19:17:35,19:48:20,20:29:50
OH,Bolton,40.939202,-81.129142,17:59:50,18:43:50,19:16:00,19:16:20,19:47:50,20:29:20
OH,Boston Heights,41.252583,-81.507668,17:59:40,18:43:30,19:14:06,19:17:27,19:47:30,20:29:10
OH,Botkins,40.452357,-84.179203,17:54:40,18:38:50,19:09:27,19:13:26,19:43:40,20:25:50
OH,Bowling Green,41.377677,-83.649584,17:56:40,18:40:30,19:11:23,19:14:23,19:44:50,20:26:40
OH,Bradford,40.130055,-84.426892,17:53:50,18:38:10,19:08:50,19:12:44,19:43:10,20:25:20
OH,Bradner,41.323884,-83.436366,17:56:50,18:40:50,19:11:26,19:14:49,19:45:10,20:27:00
OH,Brady Lake,41.164796,-81.319067,17:59:50,18:43:40,19:14:34,19:17:22,19:47:40,20:29:20
OH,Brandt,39.902684,-84.090744,17:54:10,18:38:30,19:09:35,19:12:40,19:43:30,20:25:40
OH,Bratenahl,41.555037,-81.604957,17:59:50,18:43:40,19:13:54,19:17:45,19:47:40,20:29:00
OH,Brecksville,41.307187,-81.619908,17:59:30,18:43:20,19:13:51,19:17:25,19:47:20,20:29:00
OH,Brewster,40.711517,-81.607777,17:58:50,18:43:00,19:15:10,19:15:30,19:47:10,20:28:50
OH,Brimfield,41.095496,-81.351145,17:59:40,18:43:40,19:14:34,19:17:09,19:47:40,20:29:10
OH,Broadview Heights,41.318156,-81.679262,17:59:30,18:43:20,19:13:44,19:17:23,19:47:20,20:29:00
OH,Brookfield Center,41.238395,-80.554736,18:01:00,18:45:00,19:16:34,19:17:13,19:48:40,20:30:10
OH,Brooklyn,41.43474,-81.74918,17:59:30,18:43:20,19:13:37,19:17:26,19:47:20,20:28:50
OH,Brooklyn Heights,41.419889,-81.665312,17:59:30,18:43:30,19:13:45,19:17:31,19:47:30,20:29:00
OH,Brook Park,41.404309,-81.820342,17:59:20,18:43:10,19:13:30,19:17:19,19:47:20,20:28:50
OH,Brookville,39.839533,-84.417347,17:53:30,18:37:50,19:08:54,19:12:18,19:43:00,20:25:20
OH,Broughton,41.08801,-84.534984,17:55:00,18:39:00,19:10:12,19:12:39,19:43:30,20:25:40
OH,Brunersburg,41.30748,-84.391932,17:55:20,18:39:20,19:11:08,19:12:11,19:43:50,20:25:50
OH,Brunswick,41.245799,-81.816582,17:59:10,18:43:10,19:13:30,19:17:08,19:47:10,20:28:50
OH,Buckland,40.623433,-84.259995,17:54:50,18:38:50,19:09:30,19:13:22,19:43:40,20:25:50
OH,Bucyrus,40.805119,-82.971632,17:56:50,18:41:00,19:11:29,19:15:17,19:45:20,20:27:20
OH,Burbank,40.986232,-81.99484,17:58:40,18:42:40,19:13:18,19:16:33,19:46:50,20:28:30
OH,Burgoon,41.267414,-83.250743,17:57:00,18:41:00,19:11:31,19:15:09,19:45:20,20:27:10
OH,Burkettsville,40.352937,-84.642673,17:53:50,18:38:00,19:08:42,19:12:40,19:43:00,20:25:10
OH,Burton,41.468763,-81.149329,18:00:20,18:44:10,19:14:40,19:18:08,19:48:10,20:29:30
OH,Butler,40.590165,-82.420178,17:57:30,18:41:40,19:12:44,19:15:18,19:46:00,20:27:50
OH,Cairo,40.830753,-84.084489,17:55:20,18:39:20,19:09:59,19:13:42,19:44:00,20:26:00
OH,Caledonia,40.636429,-82.969513,17:56:40,18:40:50,19:11:31,19:15:03,19:45:20,20:27:10
OH,Camden,39.636679,-84.644663,17:52:50,18:37:20,19:08:31,19:11:41,19:42:30,20:25:00
OH,Canal Fulton,40.892302,-81.58793,17:59:10,18:43:10,19:14:19,19:16:26,19:47:10,20:28:50
OH,Candlewood Lake,40.620876,-82.774093,17:57:00,18:41:10,19:11:56,19:15:12,19:45:40,20:27:30
OH,Cardington,40.497984,-82.89365,17:56:40,18:40:50,19:11:46,19:14:51,19:45:20,20:27:20
OH,Carey,40.945814,-83.386095,17:56:30,18:40:30,19:10:58,19:14:54,19:45:00,20:26:50
OH,Carlisle,39.578992,-84.320959,17:53:20,18:37:50,19:09:22,19:11:36,19:42:50,20:25:20
OH,Casstown,40.052767,-84.128513,17:54:10,18:38:30,19:09:24,19:12:57,19:43:30,20:25:40
OH,Castalia,41.404238,-82.80163,17:57:50,18:41:50,19:12:11,19:15:56,19:46:00,20:27:40
OH,Castine,39.931042,-84.624718,17:53:20,18:37:40,19:08:26,19:12:14,19:42:40,20:25:10
OH,Catawba,39.999627,-83.621903,17:55:00,18:39:20,19:10:35,19:13:07,19:44:10,20:26:20
OH,Cecil,41.219096,-84.601581,17:55:00,18:39:00,19:10:54,19:11:39,19:43:30,20:25:30
OH,Cedarville,39.748429,-83.812175,17:54:20,18:38:40,19:10:39,19:12:04,19:43:40,20:26:00
OH,Celeryville,41.028734,-82.727332,17:57:30,18:41:30,19:11:58,19:15:51,19:45:50,20:27:40
OH,Celina,40.555489,-84.561422,17:54:10,18:38:20,19:09:03,19:12:50,19:43:10,20:25:20
OH,Centerburg,40.303684,-82.697808,17:56:50,18:41:00,19:12:40,19:14:10,19:45:30,20:27:30
OH,Centerville,39.634334,-84.145717,17:53:40,18:38:10,19:09:46,19:11:47,19:43:10,20:25:30
OH,Chagrin Falls,41.430952,-81.388975,18:00:00,18:43:50,19:14:14,19:17:50,19:47:50,20:29:10
OH,Champion Heights,41.303107,-80.851376,18:00:40,18:44:30,19:15:26,19:17:56,19:48:20,20:29:50
OH,Chardon,41.579289,-81.20906,18:00:30,18:44:20,19:14:31,19:18:13,19:48:10,20:29:30
OH,Chatfield,40.951205,-82.94196,17:57:10,18:41:10,19:11:36,19:15:30,19:45:30,20:27:20
OH,Chesterland,41.528307,-81.357477,18:00:10,18:44:00,19:14:16,19:17:59,19:47:50,20:29:20
OH,Chesterville,40.475145,-82.680931,17:57:00,18:41:10,19:12:15,19:14:51,19:45:40,20:27:30
OH,Chickasaw,40.436217,-84.493693,17:54:10,18:38:20,19:08:59,19:12:56,19:43:10,20:25:30
OH,Chippewa Lake,41.074059,-81.90349,17:58:50,18:42:50,19:13:26,19:16:47,19:47:00,20:28:40
OH,Chippewa Park,40.516963,-83.887765,17:55:10,18:39:20,19:09:55,19:13:52,19:44:10,20:26:10
OH,Choctaw Lake,39.959359,-83.490098,17:55:10,18:39:30,19:11:02,19:12:58,19:44:20,20:26:30
OH,Christiansburg,40.056747,-84.025536,17:54:20,18:38:40,19:09:37,19:13:03,19:43:30,20:25:50
OH,Churchill,41.169456,-80.665973,18:00:50,18:44:40,19:16:30,19:16:41,19:48:30,20:30:00
OH,Cinnamon Lake,40.985996,-82.19673,17:58:20,18:42:20,19:12:53,19:16:22,19:46:30,20:28:10
OH,Clay Center,41.573088,-83.364124,17:57:20,18:41:10,19:12:02,19:14:49,19:45:20,20:27:10
OH,Clayton,39.869541,-84.325438,17:53:40,18:38:10,19:09:05,19:12:26,19:43:10,20:25:30
OH,Cleveland,41.478462,-81.679435,17:59:40,18:43:30,19:13:45,19:17:34,19:47:30,20:29:00
OH,Cleveland Heights,41.511075,-81.561766,17:59:50,18:43:40,19:13:56,19:17:44,19:47:40,20:29:10
OH,Cleves,39.164583,-84.741377,17:52:10,18:36:40,19:09:30,19:09:40,19:42:00,20:24:40
OH,Clifton,39.797226,-83.825423,17:54:20,18:38:50,19:10:22,19:12:23,19:43:40,20:26:00
OH,Clinton,40.928138,-81.631137,17:59:00,18:43:10,19:14:09,19:16:33,19:47:10,20:28:50
OH,Cloverdale,41.01929,-84.299766,17:55:10,18:39:10,19:10:07,19:13:16,19:43:50,20:25:50
OH,Clyde,41.303585,-82.979425,17:57:30,18:41:20,19:11:51,19:15:37,19:45:40,20:27:30
OH,Coldwater,40.482987,-84.633308,17:54:00,18:38:10,19:08:52,19:12:43,19:43:10,20:25:20
OH,College Corner,39.568912,-84.81141,17:52:40,18:37:00,19:08:11,19:11:25,19:42:20,20:24:40
OH,Collins,41.254105,-82.482363,17:58:10,18:42:10,19:12:28,19:16:23,19:46:20,20:28:00
OH,Columbus Grove,40.919829,-84.060307,17:55:30,18:39:30,19:10:09,19:13:44,19:44:10,20:26:10
OH,Congress,40.925322,-82.055925,17:58:20,18:42:30,19:13:13,19:16:23,19:46:40,20:28:20
OH,Conneaut,41.927299,-80.568382,18:01:50,18:45:30,19:15:34,19:19:19,19:49:00,20:30:10
OH,Continental,41.099077,-84.271642,17:55:20,18:39:20,19:10:20,19:13:16,19:43:50,20:25:50
OH,Convoy,40.917347,-84.705932,17:54:30,18:38:40,19:09:38,19:12:28,19:43:10,20:25:20
OH,Cortland,41.332102,-80.719486,18:00:50,18:44:50,19:15:42,19:18:04,19:48:30,20:30:00
OH,Covington,40.117035,-84.350684,17:54:00,18:38:10,19:08:58,19:12:48,19:43:10,20:25:30
OH,Craig Beach,41.11567,-80.98213,18:00:20,18:44:10,19:15:33,19:17:13,19:48:10,20:29:40
