source,report,title,available_globally,release_date,hours_viewed,runtime,views
2_What_We_Watched_A_Netflix_Engagement_Report_2024Jul-Dec,2024Jul-Dec,Married at First Sight: Season 14,No,NA,2100000,31H 7M 0S,100000
2_What_We_Watched_A_Netflix_Engagement_Report_2024Jul-Dec,2024Jul-Dec,"Meet, Marry, Murder: Season 2",No,NA,2100000,18H 26M 0S,100000
2_What_We_Watched_A_Netflix_Engagement_Report_2024Jul-Dec,2024Jul-Dec,Star Trek: Season 3,No,NA,2100000,20H 18M 0S,100000
2_What_We_Watched_A_Netflix_Engagement_Report_2024Jul-Dec,2024Jul-Dec,Where Stars Land: Limited Series // 여우각시별: 리미티드 시리즈,No,NA,2100000,15H 54M 0S,100000
2_What_We_Watched_A_Netflix_Engagement_Report_2024Jul-Dec,2024Jul-Dec,Young Doctors: Season 4 // In aller Freundschaft - Die jungen Ärzte: Season 4,No,NA,2100000,33H 49M 0S,100000
2_What_We_Watched_A_Netflix_Engagement_Report_2024Jul-Dec,2024Jul-Dec,Bleach (2004): Arrancar: Fall of the Espada,No,NA,2000000,20H 30M 0S,100000
2_What_We_Watched_A_Netflix_Engagement_Report_2024Jul-Dec,2024Jul-Dec,Intervention: Season 22,No,NA,2000000,14H 42M 0S,100000
2_What_We_Watched_A_Netflix_Engagement_Report_2024Jul-Dec,2024Jul-Dec,Layang Layang Perkahwinan: Season 1,No,NA,2000000,21H 9M 0S,100000
2_What_We_Watched_A_Netflix_Engagement_Report_2024Jul-Dec,2024Jul-Dec,Parenthood: Season 5,No,NA,2000000,15H 47M 0S,100000
2_What_We_Watched_A_Netflix_Engagement_Report_2024Jul-Dec,2024Jul-Dec,Pasta: Season 1 // 파스타: 시즌 1,No,NA,2000000,21H 42M 0S,100000
2_What_We_Watched_A_Netflix_Engagement_Report_2024Jul-Dec,2024Jul-Dec,Private Lives: Season 1 // 사생활: 시즌 1,Yes,2020-10-07,2000000,17H 51M 0S,100000
2_What_We_Watched_A_Netflix_Engagement_Report_2024Jul-Dec,2024Jul-Dec,Psy-commentary // 한 끗 차이: 사이코멘터리,No,NA,2000000,13H 55M 0S,100000
2_What_We_Watched_A_Netflix_Engagement_Report_2024Jul-Dec,2024Jul-Dec,Charmed (2018): Season 2,No,NA,1900000,13H 16M 0S,100000
2_What_We_Watched_A_Netflix_Engagement_Report_2024Jul-Dec,2024Jul-Dec,Derailment: Season 1 // 脫軌: 第1季 // 脱轨: 第1季,No,NA,1900000,21H 58M 0S,100000
2_What_We_Watched_A_Netflix_Engagement_Report_2024Jul-Dec,2024Jul-Dec,DNA Lover: Season 1 // DNA러버: 시즌1,No,NA,1900000,17H 57M 0S,100000
2_What_We_Watched_A_Netflix_Engagement_Report_2024Jul-Dec,2024Jul-Dec,Nineteen to Twenty: Limited Series // 19/20: 리미티드 시리즈,No,2023-07-11,1900000,14H 28M 0S,100000
2_What_We_Watched_A_Netflix_Engagement_Report_2024Jul-Dec,2024Jul-Dec,Our Honorary Photo Studio: Season 1 // 阿榮與阿玉,No,NA,1900000,31H 33M 0S,100000
2_What_We_Watched_A_Netflix_Engagement_Report_2024Jul-Dec,2024Jul-Dec,Pokémon Journeys: The Series: Pokémon Ultimate Journeys: The Series // ポケットモンスター: Season 3,No,NA,1900000,19H 7M 0S,100000
2_What_We_Watched_A_Netflix_Engagement_Report_2024Jul-Dec,2024Jul-Dec,Project Runway: Season 17,No,NA,1900000,15H 5M 0S,100000
2_What_We_Watched_A_Netflix_Engagement_Report_2024Jul-Dec,2024Jul-Dec,The Blood of Youth: Season 1 // 少年歌行: 第1季,No,NA,1900000,29H 28M 0S,100000
2_What_We_Watched_A_Netflix_Engagement_Report_2024Jul-Dec,2024Jul-Dec,The Glamorous Imperial Concubine // 傾世皇妃 // 倾世皇妃,No,NA,1900000,32H 45M 0S,100000
2_What_We_Watched_A_Netflix_Engagement_Report_2024Jul-Dec,2024Jul-Dec,Young Doctors: Season 3 // In aller Freundschaft - Die jungen Ärzte: Season 3,No,NA,1900000,33H 42M 0S,100000
2_What_We_Watched_A_Netflix_Engagement_Report_2024Jul-Dec,2024Jul-Dec,Young Doctors: Season 6 // In aller Freundschaft - Die jungen Ärzte: Season 6,No,NA,1900000,33H 38M 0S,100000
2_What_We_Watched_A_Netflix_Engagement_Report_2024Jul-Dec,2024Jul-Dec,Yowamushi Pedal (2013) // 弱虫ペダル,No,NA,1900000,15H 4M 0S,100000
2_What_We_Watched_A_Netflix_Engagement_Report_2024Jul-Dec,2024Jul-Dec,A Love So Beautiful: Season 1 // 致我們單純的小美好: 第 1 季 // 致我们单纯的小美好: 第 1 季,No,NA,1800000,17H 23M 0S,100000
2_What_We_Watched_A_Netflix_Engagement_Report_2024Jul-Dec,2024Jul-Dec,"Come on, I like it! Room 609: Season 1 // Lasa-ma, imi place! Camera 609: Season 1",No,NA,1800000,34H 37M 0S,100000
2_What_We_Watched_A_Netflix_Engagement_Report_2024Jul-Dec,2024Jul-Dec,I Cesaroni: Season 2,No,NA,1800000,23H 44M 0S,100000
2_What_We_Watched_A_Netflix_Engagement_Report_2024Jul-Dec,2024Jul-Dec,I Cesaroni: Season 3,No,NA,1800000,27H 38M 0S,100000
2_What_We_Watched_A_Netflix_Engagement_Report_2024Jul-Dec,2024Jul-Dec,Only for Love: Season 1 // 以愛為營: 第一季 // 以爱为营: 第一季,No,NA,1800000,27H 19M 0S,100000
2_What_We_Watched_A_Netflix_Engagement_Report_2024Jul-Dec,2024Jul-Dec,School 2017: Season 1 // 학교 2017: 시즌 1,No,NA,1800000,17H 7M 0S,100000
2_What_We_Watched_A_Netflix_Engagement_Report_2024Jul-Dec,2024Jul-Dec,"The Cheery Lee, Village Headman // ผู้ใหญ่ลี ศรีบานเย็น",No,NA,1800000,19H 35M 0S,100000
2_What_We_Watched_A_Netflix_Engagement_Report_2024Jul-Dec,2024Jul-Dec,The Starry Love: Season 1 // 星落凝成糖: 第1季,No,NA,1800000,29H 41M 0S,100000
2_What_We_Watched_A_Netflix_Engagement_Report_2024Jul-Dec,2024Jul-Dec,Young Doctors: Season 5 // In aller Freundschaft - Die jungen Ärzte: Season 5,No,NA,1800000,33H 44M 0S,100000
2_What_We_Watched_A_Netflix_Engagement_Report_2024Jul-Dec,2024Jul-Dec,Behind Every Star: Limited Series // 연예인 매니저로 살아남기: 리미티드 시리즈,Yes,2022-11-07,1700000,12H 53M 0S,100000
2_What_We_Watched_A_Netflix_Engagement_Report_2024Jul-Dec,2024Jul-Dec,Billions: Season 3,No,NA,1700000,11H 28M 0S,100000
2_What_We_Watched_A_Netflix_Engagement_Report_2024Jul-Dec,2024Jul-Dec,Blindspot: Season 4,No,NA,1700000,15H 40M 0S,100000
2_What_We_Watched_A_Netflix_Engagement_Report_2024Jul-Dec,2024Jul-Dec,Dhevaprom: Jaipisut: Season 1 // ดวงใจเทวพรหม: ใจพิสุทธิ์: ซีซั่น 1,No,NA,1700000,19H 38M 0S,100000
2_What_We_Watched_A_Netflix_Engagement_Report_2024Jul-Dec,2024Jul-Dec,Life: Season 1 // 라이프: 시즌 1,No,2018-08-04,1700000,18H 25M 0S,100000
2_What_We_Watched_A_Netflix_Engagement_Report_2024Jul-Dec,2024Jul-Dec,Pesadilla en la Cocina: Season 8,No,NA,1700000,12H 37M 0S,100000
2_What_We_Watched_A_Netflix_Engagement_Report_2024Jul-Dec,2024Jul-Dec,Royal Blood: Season 1,No,NA,1700000,30H 7M 0S,100000
2_What_We_Watched_A_Netflix_Engagement_Report_2024Jul-Dec,2024Jul-Dec,Welcome to Waikiki 2 // 으라차차 와이키키2,No,NA,1700000,17H 43M 0S,100000
2_What_We_Watched_A_Netflix_Engagement_Report_2024Jul-Dec,2024Jul-Dec,Young Doctors: Season 7 // In aller Freundschaft - Die jungen Ärzte: Season 7,No,NA,1700000,33H 44M 0S,100000
2_What_We_Watched_A_Netflix_Engagement_Report_2024Jul-Dec,2024Jul-Dec,Bleach (2004): The Bount,No,NA,1600000,11H 31M 0S,100000
2_What_We_Watched_A_Netflix_Engagement_Report_2024Jul-Dec,2024Jul-Dec,Detective Conan: Season 1 // 名探偵コナン: シーズン1,No,NA,1600000,17H 21M 0S,100000
2_What_We_Watched_A_Netflix_Engagement_Report_2024Jul-Dec,2024Jul-Dec,Dhevaprom: Kwanruetai: Season 1 // ดวงใจเทวพรหม: ขวัญฤทัย: ซีซั่น 1,No,NA,1600000,16H 1M 0S,100000
2_What_We_Watched_A_Netflix_Engagement_Report_2024Jul-Dec,2024Jul-Dec,Gin Tama: Season 1 // 銀魂: 第1期 1年目,No,NA,1600000,20H 11M 0S,100000
2_What_We_Watched_A_Netflix_Engagement_Report_2024Jul-Dec,2024Jul-Dec,Hubert und Staller: Season 2 // Hubert & Staller: Staffel 2,No,NA,1600000,12H 53M 0S,100000
2_What_We_Watched_A_Netflix_Engagement_Report_2024Jul-Dec,2024Jul-Dec,In Between: 第一季 // 半熟男女,No,NA,1600000,20H 35M 0S,100000
2_What_We_Watched_A_Netflix_Engagement_Report_2024Jul-Dec,2024Jul-Dec,RuPaul’s Drag Race: All Stars: Season 6,No,2021-06-24,1600000,12H 25M 0S,100000
2_What_We_Watched_A_Netflix_Engagement_Report_2024Jul-Dec,2024Jul-Dec,The New Adventures of Lucky Luke: Season 1 // Les nouvelles aventures de Lucky Luke: Saison 1,No,NA,1600000,NA,100000
2_What_We_Watched_A_Netflix_Engagement_Report_2024Jul-Dec,2024Jul-Dec,The Perfect Match: Season 1 // 極品絕配: 第 1 季 // 极品绝配: 第 1 季,No,NA,1600000,24H 56M 0S,100000
2_What_We_Watched_A_Netflix_Engagement_Report_2024Jul-Dec,2024Jul-Dec,The Tale of Nokdu: Limited Series // 조선로코 녹두전: 리미티드 시리즈,No,NA,1600000,16H 56M 0S,100000
2_What_We_Watched_A_Netflix_Engagement_Report_2024Jul-Dec,2024Jul-Dec,Yu-Gi-Oh!: Season 2 // 遊☆戯☆王デュエルモンスターズ: バトルシティ編(前編),No,NA,1600000,NA,100000
2_What_We_Watched_A_Netflix_Engagement_Report_2024Jul-Dec,2024Jul-Dec,23.5: Season 1 // 23.5 องศาที่โลกเอียง: ซีซั่น 1,No,NA,1500000,10H 19M 0S,100000
2_What_We_Watched_A_Netflix_Engagement_Report_2024Jul-Dec,2024Jul-Dec,A Polish Family: Season 3 // Rodzinka.pl: Season 3,No,NA,1500000,10H 40M 0S,100000
2_What_We_Watched_A_Netflix_Engagement_Report_2024Jul-Dec,2024Jul-Dec,All By Myself: Season 1 // 이제 혼자다!: 시즌 1,No,NA,1500000,14H 52M 0S,100000
2_What_We_Watched_A_Netflix_Engagement_Report_2024Jul-Dec,2024Jul-Dec,Bad Guys: Season 1 // Bad Guys ล่าล้างเมือง: ซีซั่น 1,Yes,NA,1500000,12H 21M 0S,100000
2_What_We_Watched_A_Netflix_Engagement_Report_2024Jul-Dec,2024Jul-Dec,Beach Boys: Season 1 // ビーチボーイズ: シーズン1,No,NA,1500000,10H 3M 0S,100000
2_What_We_Watched_A_Netflix_Engagement_Report_2024Jul-Dec,2024Jul-Dec,Billions: Season 4,No,NA,1500000,11H 37M 0S,100000
2_What_We_Watched_A_Netflix_Engagement_Report_2024Jul-Dec,2024Jul-Dec,Blondie in an ancient time // นางทาสหัวทอง,No,NA,1500000,15H 50M 0S,100000
2_What_We_Watched_A_Netflix_Engagement_Report_2024Jul-Dec,2024Jul-Dec,Busted!: Season 1 // 범인은 바로 너!: 시즌 1,No,2018-05-04,1500000,13H 59M 0S,100000
2_What_We_Watched_A_Netflix_Engagement_Report_2024Jul-Dec,2024Jul-Dec,Charmed (2018): Season 3,No,NA,1500000,12H 26M 0S,100000
2_What_We_Watched_A_Netflix_Engagement_Report_2024Jul-Dec,2024Jul-Dec,Detective Conan: Season 12 // 名探偵コナン: シーズン12,No,NA,1500000,15H 9M 0S,100000
2_What_We_Watched_A_Netflix_Engagement_Report_2024Jul-Dec,2024Jul-Dec,Great British Baking Show: Juniors: Season 6,No,2022-08-17,1500000,11H 4M 0S,100000
2_What_We_Watched_A_Netflix_Engagement_Report_2024Jul-Dec,2024Jul-Dec,Hanadai Chidori: Season 2 // 火曜は全力! 華大さんと千鳥くん: シーズン2,No,NA,1500000,19H 17M 0S,100000
2_What_We_Watched_A_Netflix_Engagement_Report_2024Jul-Dec,2024Jul-Dec,Hubert und Staller: Season 3 // Hubert & Staller: Staffel 3,No,NA,1500000,12H 56M 0S,100000
2_What_We_Watched_A_Netflix_Engagement_Report_2024Jul-Dec,2024Jul-Dec,I Am Nobody: Season 1 // 異人之下: 第1季 // 异人之下: 第1季,No,NA,1500000,18H 23M 0S,100000
2_What_We_Watched_A_Netflix_Engagement_Report_2024Jul-Dec,2024Jul-Dec,I Cesaroni: Season 4,No,NA,1500000,26H 25M 0S,100000
2_What_We_Watched_A_Netflix_Engagement_Report_2024Jul-Dec,2024Jul-Dec,I Cesaroni: Season 5,No,NA,1500000,29H 59M 0S,100000
2_What_We_Watched_A_Netflix_Engagement_Report_2024Jul-Dec,2024Jul-Dec,I Need Romance // รักใช่ไหมที่หัวใจต้องการ,Yes,NA,1500000,12H 0M 0S,100000
2_What_We_Watched_A_Netflix_Engagement_Report_2024Jul-Dec,2024Jul-Dec,Pesadilla en la Cocina: Season 7,No,NA,1500000,17H 23M 0S,100000
2_What_We_Watched_A_Netflix_Engagement_Report_2024Jul-Dec,2024Jul-Dec,Shameless: Series 8,No,NA,1500000,17H 45M 0S,100000
2_What_We_Watched_A_Netflix_Engagement_Report_2024Jul-Dec,2024Jul-Dec,Tunnel: Season 1 // ปริศนาล่าข้ามเวลา: ซีซั่น 1,Yes,NA,1500000,16H 35M 0S,100000
2_What_We_Watched_A_Netflix_Engagement_Report_2024Jul-Dec,2024Jul-Dec,White Nights: Season 1 // 불야성: 시즌 1,Yes,2016-11-21,1500000,20H 22M 0S,100000
2_What_We_Watched_A_Netflix_Engagement_Report_2024Jul-Dec,2024Jul-Dec,Yu Yu Hakusho: Ghost Files: Season 3 // 幽☆遊☆白書: シーズン3,No,NA,1500000,11H 4M 0S,100000
2_What_We_Watched_A_Netflix_Engagement_Report_2024Jul-Dec,2024Jul-Dec,Z Nation: Season 2,No,NA,1500000,10H 42M 0S,100000
2_What_We_Watched_A_Netflix_Engagement_Report_2024Jul-Dec,2024Jul-Dec,A Polish Family: Season 2 // Rodzinka.pl: Season 2,No,NA,1400000,10H 34M 0S,100000
2_What_We_Watched_A_Netflix_Engagement_Report_2024Jul-Dec,2024Jul-Dec,Angelo Rules: Season 1,No,NA,1400000,9H 32M 0S,100000
2_What_We_Watched_A_Netflix_Engagement_Report_2024Jul-Dec,2024Jul-Dec,Billions: Season 5,No,NA,1400000,NA,100000
2_What_We_Watched_A_Netflix_Engagement_Report_2024Jul-Dec,2024Jul-Dec,Detective Conan: Season 5 // 名探偵コナン: シーズン5,No,NA,1400000,20H 4M 0S,100000
2_What_We_Watched_A_Netflix_Engagement_Report_2024Jul-Dec,2024Jul-Dec,Detective Conan: Season 6 // 名探偵コナン: シーズン6,No,NA,1400000,18H 53M 0S,100000
2_What_We_Watched_A_Netflix_Engagement_Report_2024Jul-Dec,2024Jul-Dec,Dragon Ball Z: Season 1 // ドラゴンボールZ: サイヤ人編 (#1-35),No,NA,1400000,14H 16M 0S,100000
2_What_We_Watched_A_Netflix_Engagement_Report_2024Jul-Dec,2024Jul-Dec,Fire Force: Season 2 // 炎炎ノ消防隊: 弐ノ章,No,NA,1400000,9H 48M 0S,100000
2_What_We_Watched_A_Netflix_Engagement_Report_2024Jul-Dec,2024Jul-Dec,Hotel Transylvania: Season 1,No,NA,1400000,10H 1M 0S,100000
2_What_We_Watched_A_Netflix_Engagement_Report_2024Jul-Dec,2024Jul-Dec,Hubert und Staller: Season 4 // Hubert & Staller: Staffel 4,No,NA,1400000,12H 49M 0S,100000
2_What_We_Watched_A_Netflix_Engagement_Report_2024Jul-Dec,2024Jul-Dec,Hubert und Staller: Season 5 // Hubert & Staller: Staffel 5,No,NA,1400000,12H 45M 0S,100000
2_What_We_Watched_A_Netflix_Engagement_Report_2024Jul-Dec,2024Jul-Dec,Love After Divorce: Season 4 // 돌싱글즈: 시즌4,No,NA,1400000,22H 25M 0S,100000
2_What_We_Watched_A_Netflix_Engagement_Report_2024Jul-Dec,2024Jul-Dec,Mahjong Legend Akagi: The Genius Who Descended Into the Darkness: Season 1 // 闘牌伝説アカギ 闇に舞い降りた天才: シーズン1,No,NA,1400000,9H 41M 0S,100000
2_What_We_Watched_A_Netflix_Engagement_Report_2024Jul-Dec,2024Jul-Dec,Mord mit Aussicht: Season 1,No,NA,1400000,10H 18M 0S,100000
2_What_We_Watched_A_Netflix_Engagement_Report_2024Jul-Dec,2024Jul-Dec,Mord mit Aussicht: Season 2,No,NA,1400000,10H 32M 0S,100000
2_What_We_Watched_A_Netflix_Engagement_Report_2024Jul-Dec,2024Jul-Dec,Oh My Ghost: Season 1 // ผีป่วน ชวนมารัก: ซีซั่น 1,No,2018-09-24,1400000,17H 59M 0S,100000
2_What_We_Watched_A_Netflix_Engagement_Report_2024Jul-Dec,2024Jul-Dec,Pokémon the Series: Sun & Moon: Sun & Moon,No,NA,1400000,NA,100000
2_What_We_Watched_A_Netflix_Engagement_Report_2024Jul-Dec,2024Jul-Dec,Shameless: Series 5,No,NA,1400000,12H 38M 0S,100000
2_What_We_Watched_A_Netflix_Engagement_Report_2024Jul-Dec,2024Jul-Dec,"So I'm a Spider, So What?: Season 1 // 蜘蛛ですが、なにか?: シーズン1",No,NA,1400000,9H 29M 0S,100000
2_What_We_Watched_A_Netflix_Engagement_Report_2024Jul-Dec,2024Jul-Dec,The Boat: Season 1 // El Barco: Temporada 1,No,NA,1400000,16H 33M 0S,100000
2_What_We_Watched_A_Netflix_Engagement_Report_2024Jul-Dec,2024Jul-Dec,The Iron Squad: Season 3 // 강철부대3,No,NA,1400000,23H 5M 0S,100000
2_What_We_Watched_A_Netflix_Engagement_Report_2024Jul-Dec,2024Jul-Dec,Youth of May: Limited Series // 오월의 청춘: 리미티드 시리즈,No,NA,1400000,12H 29M 0S,100000
2_What_We_Watched_A_Netflix_Engagement_Report_2024Jul-Dec,2024Jul-Dec,Ai's Kitchen: Season 1 // 艾嘉食堂: 第1季,No,NA,1300000,14H 37M 0S,100000
2_What_We_Watched_A_Netflix_Engagement_Report_2024Jul-Dec,2024Jul-Dec,Animal Kingdom: Season 3,No,NA,1300000,9H 44M 0S,100000
2_What_We_Watched_A_Netflix_Engagement_Report_2024Jul-Dec,2024Jul-Dec,Animal Kingdom: Season 4,No,NA,1300000,9H 46M 0S,100000
2_What_We_Watched_A_Netflix_Engagement_Report_2024Jul-Dec,2024Jul-Dec,Animal Kingdom: Season 6,No,NA,1300000,10H 15M 0S,100000
2_What_We_Watched_A_Netflix_Engagement_Report_2024Jul-Dec,2024Jul-Dec,Autumn's Concerto // 下一站幸福: 第 1 季,Yes,NA,1300000,24H 24M 0S,100000
2_What_We_Watched_A_Netflix_Engagement_Report_2024Jul-Dec,2024Jul-Dec,Bleach (2004): Arrancar: The Appearance,No,NA,1300000,8H 51M 0S,100000
2_What_We_Watched_A_Netflix_Engagement_Report_2024Jul-Dec,2024Jul-Dec,Chief of Staff: Season 1 // 보좌관: 시즌 1,Yes,2019-06-14,1300000,11H 7M 0S,100000
2_What_We_Watched_A_Netflix_Engagement_Report_2024Jul-Dec,2024Jul-Dec,Crims (2020): Season 2,No,NA,1300000,8H 48M 0S,100000
2_What_We_Watched_A_Netflix_Engagement_Report_2024Jul-Dec,2024Jul-Dec,Detective Conan: Season 2 // 名探偵コナン: シーズン2,No,NA,1300000,18H 5M 0S,100000
2_What_We_Watched_A_Netflix_Engagement_Report_2024Jul-Dec,2024Jul-Dec,Detective Conan: Season 4 // 名探偵コナン: シーズン4,No,NA,1300000,19H 35M 0S,100000
2_What_We_Watched_A_Netflix_Engagement_Report_2024Jul-Dec,2024Jul-Dec,Detective Conan: Season 7 // 名探偵コナン: シーズン7,No,NA,1300000,NA,100000
2_What_We_Watched_A_Netflix_Engagement_Report_2024Jul-Dec,2024Jul-Dec,Detective Conan: Season 14 // 名探偵コナン: シーズン14,No,NA,1300000,17H 19M 0S,100000
2_What_We_Watched_A_Netflix_Engagement_Report_2024Jul-Dec,2024Jul-Dec,Dhevaprom: Laorchan: Season 1 // ดวงใจเทวพรหม: ลออจันทร์: ซีซั่น 1,No,NA,1300000,17H 2M 0S,100000
2_What_We_Watched_A_Netflix_Engagement_Report_2024Jul-Dec,2024Jul-Dec,Dragon Ball Z: Season 2 // ドラゴンボールZ: ナメック星編 (#36-74),No,NA,1300000,15H 54M 0S,100000
2_What_We_Watched_A_Netflix_Engagement_Report_2024Jul-Dec,2024Jul-Dec,Drug Squad: Costa del Sol: Season 1 // Brigada Costa del Sol: Temporada 1,No,2019-10-25,1300000,13H 52M 0S,100000
2_What_We_Watched_A_Netflix_Engagement_Report_2024Jul-Dec,2024Jul-Dec,Escalona: Season 1,No,NA,1300000,24H 8M 0S,100000
2_What_We_Watched_A_Netflix_Engagement_Report_2024Jul-Dec,2024Jul-Dec,Gaafar El Omda: Season 1,No,NA,1300000,24H 4M 0S,100000
2_What_We_Watched_A_Netflix_Engagement_Report_2024Jul-Dec,2024Jul-Dec,Gin Tama: Season 2 // 銀魂: 第1期 2年目,No,NA,1300000,20H 33M 0S,100000
2_What_We_Watched_A_Netflix_Engagement_Report_2024Jul-Dec,2024Jul-Dec,Gomorrah: Season 2 // Gomorra: Stagione 2,No,NA,1300000,9H 56M 0S,100000
2_What_We_Watched_A_Netflix_Engagement_Report_2024Jul-Dec,2024Jul-Dec,Hannibal: Season 1,No,NA,1300000,9H 24M 0S,100000
2_What_We_Watched_A_Netflix_Engagement_Report_2024Jul-Dec,2024Jul-Dec,"Hello, My Twenties!: Season 1 // 청춘시대: 시즌 1",No,NA,1300000,12H 44M 0S,100000
2_What_We_Watched_A_Netflix_Engagement_Report_2024Jul-Dec,2024Jul-Dec,He’s Into Her: Season 2,No,NA,1300000,13H 1M 0S,100000
2_What_We_Watched_A_Netflix_Engagement_Report_2024Jul-Dec,2024Jul-Dec,Hubert und Staller: Season 6 // Hubert & Staller: Staffel 6,No,NA,1300000,12H 49M 0S,100000
2_What_We_Watched_A_Netflix_Engagement_Report_2024Jul-Dec,2024Jul-Dec,Hubert und Staller: Season 7 // Hubert & Staller: Staffel 7,No,NA,1300000,12H 50M 0S,100000
2_What_We_Watched_A_Netflix_Engagement_Report_2024Jul-Dec,2024Jul-Dec,Hubert und Staller: Season 10 // Hubert & Staller: Staffel 10,No,NA,1300000,12H 46M 0S,100000
2_What_We_Watched_A_Netflix_Engagement_Report_2024Jul-Dec,2024Jul-Dec,Kaiji: Ultimate Survivor // 逆境無頼カイジ: Ultimate Survivor,No,NA,1300000,9H 53M 0S,100000
2_What_We_Watched_A_Netflix_Engagement_Report_2024Jul-Dec,2024Jul-Dec,Legal High: Limited Series // 리갈하이: 리미티드 시리즈,No,NA,1300000,17H 22M 0S,100000
2_What_We_Watched_A_Netflix_Engagement_Report_2024Jul-Dec,2024Jul-Dec,Missing: The Other Side 2 // 미씽: 그들이 있었다 2,No,NA,1300000,15H 3M 0S,100000
2_What_We_Watched_A_Netflix_Engagement_Report_2024Jul-Dec,2024Jul-Dec,Mord mit Aussicht: Season 3,No,NA,1300000,10H 31M 0S,100000
2_What_We_Watched_A_Netflix_Engagement_Report_2024Jul-Dec,2024Jul-Dec,Never Give Up: Limited Series // 구필수는 없다: 리미티드 시리즈,No,NA,1300000,17H 36M 0S,100000
2_What_We_Watched_A_Netflix_Engagement_Report_2024Jul-Dec,2024Jul-Dec,OISHINBO: Season 1 // 美味しんぼ【デジタルリマスター版】: シーズン1,No,NA,1300000,15H 56M 0S,100000
2_What_We_Watched_A_Netflix_Engagement_Report_2024Jul-Dec,2024Jul-Dec,Shameless: Series 6,No,NA,1300000,12H 49M 0S,100000
2_What_We_Watched_A_Netflix_Engagement_Report_2024Jul-Dec,2024Jul-Dec,The Big Family Cooking Showdown: Season 1,No,2017-11-03,1300000,11H 47M 0S,100000
2_What_We_Watched_A_Netflix_Engagement_Report_2024Jul-Dec,2024Jul-Dec,The Boarding School: Season 7 // El Internado: Temporada 7,No,NA,1300000,19H 24M 0S,100000
2_What_We_Watched_A_Netflix_Engagement_Report_2024Jul-Dec,2024Jul-Dec,The Boat: Season 2 // El Barco: Temporada 2,No,NA,1300000,19H 20M 0S,100000
2_What_We_Watched_A_Netflix_Engagement_Report_2024Jul-Dec,2024Jul-Dec,The Boat: Season 3 // El Barco: Temporada 3,No,NA,1300000,21H 23M 0S,100000
2_What_We_Watched_A_Netflix_Engagement_Report_2024Jul-Dec,2024Jul-Dec,The Devil Punisher: Season 1 // 天巡者: 第 1 季,Yes,2020-10-25,1300000,23H 13M 0S,100000
2_What_We_Watched_A_Netflix_Engagement_Report_2024Jul-Dec,2024Jul-Dec,The Patients of Dr. García: Season 1 // Los pacientes del doctor García: Season 1,Yes,NA,1300000,10H 21M 0S,100000
2_What_We_Watched_A_Netflix_Engagement_Report_2024Jul-Dec,2024Jul-Dec,The Voice: Season 25,No,NA,1300000,22H 55M 0S,100000
2_What_We_Watched_A_Netflix_Engagement_Report_2024Jul-Dec,2024Jul-Dec,Adventure by Accident: Season 3 // 태어난 김에 세계일주3,No,NA,1200000,15H 36M 0S,100000
2_What_We_Watched_A_Netflix_Engagement_Report_2024Jul-Dec,2024Jul-Dec,Animal Kingdom: Season 5,No,NA,1200000,9H 45M 0S,100000
2_What_We_Watched_A_Netflix_Engagement_Report_2024Jul-Dec,2024Jul-Dec,Bleach (2004): The Lost Agent,No,NA,1200000,9H 38M 0S,100000
2_What_We_Watched_A_Netflix_Engagement_Report_2024Jul-Dec,2024Jul-Dec,Cleaning Up: Limited Series // 클리닝 업: 리미티드 시리즈,No,NA,1200000,17H 38M 0S,100000
2_What_We_Watched_A_Netflix_Engagement_Report_2024Jul-Dec,2024Jul-Dec,Cuori: Season 1,No,NA,1200000,14H 0M 0S,100000
2_What_We_Watched_A_Netflix_Engagement_Report_2024Jul-Dec,2024Jul-Dec,Defendant: Limited Series // 피고인: 리미티드 시리즈,No,NA,1200000,18H 27M 0S,100000
2_What_We_Watched_A_Netflix_Engagement_Report_2024Jul-Dec,2024Jul-Dec,Detective Conan: Season 3 // 名探偵コナン: シーズン3,No,NA,1200000,18H 54M 0S,100000
2_What_We_Watched_A_Netflix_Engagement_Report_2024Jul-Dec,2024Jul-Dec,Dolly Parton's Heartstrings: Season 1,Yes,2019-11-22,1200000,8H 46M 0S,100000
2_What_We_Watched_A_Netflix_Engagement_Report_2024Jul-Dec,2024Jul-Dec,Gin Tama: Season 3 // 銀魂: 第1期 3年目,No,NA,1200000,20H 58M 0S,100000
2_What_We_Watched_A_Netflix_Engagement_Report_2024Jul-Dec,2024Jul-Dec,Gin Tama: Season 5 // 銀魂: 第2期,No,NA,1200000,20H 20M 0S,100000
2_What_We_Watched_A_Netflix_Engagement_Report_2024Jul-Dec,2024Jul-Dec,Hell's Kitchen (2005): Season 21,No,NA,1200000,11H 31M 0S,100000
2_What_We_Watched_A_Netflix_Engagement_Report_2024Jul-Dec,2024Jul-Dec,Henry Danger: Season 1,No,NA,1200000,9H 50M 0S,100000
2_What_We_Watched_A_Netflix_Engagement_Report_2024Jul-Dec,2024Jul-Dec,Hubert und Staller: Season 8 // Hubert & Staller: Staffel 8,No,NA,1200000,12H 44M 0S,100000
2_What_We_Watched_A_Netflix_Engagement_Report_2024Jul-Dec,2024Jul-Dec,Hubert und Staller: Season 9 // Hubert & Staller: Staffel 9,No,NA,1200000,12H 45M 0S,100000
