name,char,line,direction,type,pri_type,domain,sub_domain,nv_resp,interaction,char_type,is_fed,error,value_id
174,Computer Voice,Warning. Outer hull breach.,,Alert,Alert,NA,Emergency,FALSE,Warning. Outer hull breach.,Computer,TRUE,FALSE,194
174,Geordi,Computer. Evacuation sequence...,,Wake Word,Statement,Emergency,Emergency,FALSE,Computer. Evacuation sequence...,Person,TRUE,FALSE,197
174,Geordi,Computer. Evacuation sequence...,,Wake Word,Statement,IoT,Emergency,FALSE,Computer. Evacuation sequence...,Person,TRUE,FALSE,197
174,Geordi,Computer. Evacuation sequence...,,Statement,Statement,Emergency,Emergency,FALSE,Computer. Evacuation sequence...,Person,TRUE,FALSE,197
174,Geordi,Computer. Evacuation sequence...,,Statement,Statement,IoT,Emergency,FALSE,Computer. Evacuation sequence...,Person,TRUE,FALSE,197
174,Computer Voice,Redirecting Engineering control to bridge. Sealing doors to core chamber...,,Info,Info,Emergency,Emergency,FALSE,Redirecting Engineering control to bridge. Sealing doors to core chamber...,Computer,TRUE,FALSE,198
174,Computer Voice,Warning. Inner hull failing. Decompression danger  deck thirty-six  section four. Sealing Main Engineering.,,Alert,Alert,Emergency,Emergency,FALSE,Warning. Inner hull failing. Decompression danger  deck thirty-six  section four. Sealing Main Engineering.,Computer,TRUE,FALSE,200
174,Shelby,Deck eight. Battle bridge.,The doors close. Shelby avoids his eyes. No guilt from her. Just unstoppable.,Statement,Statement,IoT,Turbolift,TRUE,Deck eight. Battle bridge.,Person,TRUE,FALSE,251
174,Riker,(to comm) Halt. (to Shelby) You and I have to talk  Commander.,,Command,Command,IoT,Turbolift,TRUE,Halt.,Person,TRUE,FALSE,252
174,Shelby,All you know how to do is play it safe... I guess that's why someone like you sits in the shadow of a great man for as long as you have  passing up one command after another. (to comm) Proceed to deck eight.,,Command,Command,IoT,Turbolift,TRUE,Proceed to deck eight.,Person,TRUE,FALSE,259
175,Computer Voice,Warning. Warp reactor core primary coolant failure.,,Alert,Alert,NA,Emergency,FALSE,Warning. Warp reactor core primary coolant failure.,Computer,TRUE,FALSE,3
175,Computer Voice,Warning. Exceeding reaction chamber thermal limit.,,Alert,Alert,NA,Emergency,FALSE,Warning. Exceeding reaction chamber thermal limit.,Computer,TRUE,FALSE,5
175,Riker,We should also see if we can find some way to neutralize their forcefields  Worf... we've got to show them we can adapt too. (to com) Engineering. (continuing to Worf) We're not just fighting the Borg anymore... we're fighting the life experience they've stolen from Captain Picard... how the hell do we defeat an enemy that knows us better than we know ourselves... ?,,Statement,Statement,IoT,Turbolift,TRUE,Engineering.,Person,TRUE,FALSE,45
175,Computer Voice,Warning. Outer hull breach.,,Alert,Alert,NA,Emergency,FALSE,Warning. Outer hull breach.,Computer,TRUE,FALSE,328
175,Computer Voice,Warning. Inner hull failure imminent on decks twenty-three  twenty-four  and twenty-five... Decompression danger...,Suddenly  the attack simply ends. Reactions.,Alert,Alert,NA,Emergency,FALSE,Warning. Inner hull failure imminent on decks twenty-three  twenty-four  and twenty-five... Decompression danger...,Computer,TRUE,FALSE,333
176,Picard,Computer  turn off that noise!,Instantly  there is blissful silence.,Wake Word,Command,Entertainment,Music,TRUE,Computer  turn off that noise!,Person,TRUE,FALSE,152
176,Picard,Computer  turn off that noise!,Instantly  there is blissful silence.,Command,Command,Entertainment,Music,TRUE,Computer  turn off that noise!,Person,TRUE,FALSE,152
176,Picard,Computer  what was that?,,Wake Word,Question,InfoSeek,Music,FALSE,Computer  what was that?,Person,TRUE,FALSE,153
176,Picard,Computer  what was that?,,Question,Question,InfoSeek,Music,FALSE,Computer  what was that?,Person,TRUE,FALSE,153
176,Computer'S Voice,The 'Alba Ra'... a contemporary Talarian musical form.,,Response,Response,InfoSeek,Music,FALSE,The 'Alba Ra'... a contemporary Talarian musical form.,Computer,TRUE,FALSE,154
177,Computer Voice,Evacuate bridge. Deck one life support failure in fifteen seconds.,,Alert,Alert,Emergency,Emergency,FALSE,Evacuate bridge. Deck one life support failure in fifteen seconds.,Computer,TRUE,FALSE,50
177,Computer Voice,Evacuate bridge. Deck one life support failure in fifteen seconds.,,Countdown,Alert,Emergency,Emergency,FALSE,Evacuate bridge. Deck one life support failure in fifteen seconds.,Computer,TRUE,FALSE,50
177,Computer Voice,Evacuate bridge. Deck one life support failure in ten seconds.,,Alert,Alert,Emergency,Emergency,FALSE,Evacuate bridge. Deck one life support failure in ten seconds.,Computer,TRUE,FALSE,53
177,Computer Voice,Evacuate bridge. Deck one life support failure in ten seconds.,,Countdown,Alert,Emergency,Emergency,FALSE,Evacuate bridge. Deck one life support failure in ten seconds.,Computer,TRUE,FALSE,53
177,Computer Voice,Evacuate bridge. Deck one life support failure in five seconds.,All is silent but the beeps coming from Data's panel. The CAMERA PANS to find him busy at work.,Alert,Alert,Emergency,Emergency,FALSE,Evacuate bridge. Deck one life support failure in five seconds.,Computer,TRUE,FALSE,55
177,Computer Voice,Evacuate bridge. Deck one life support failure in five seconds.,All is silent but the beeps coming from Data's panel. The CAMERA PANS to find him busy at work.,Countdown,Alert,Emergency,Emergency,FALSE,Evacuate bridge. Deck one life support failure in five seconds.,Computer,TRUE,FALSE,55
177,Computer Voice,Deck one life support has been terminated.,Data continues at his panel. Geordi  ENSIGN KOPF and TWO SUPERNUMERARIES are at the pool table.,Alert,Alert,Emergency,Emergency,FALSE,Deck one life support has been terminated.,Computer,TRUE,FALSE,56
177,Geordi,Not yet. Computer  isolate cause of life support failure.,,Wake Word,Command,Analysis,NA,FALSE,Computer  isolate cause of life support failure.,Person,TRUE,FALSE,58
177,Geordi,Not yet. Computer  isolate cause of life support failure.,,Command,Command,Analysis,NA,FALSE,Computer  isolate cause of life support failure.,Person,TRUE,FALSE,58
177,Computer Voice,Atmosphere conditioning pumps on Deck one are operating in negative mode.,,Response,Response,Analysis,NA,FALSE,Atmosphere conditioning pumps on Deck one are operating in negative mode.,Computer,TRUE,FALSE,59
177,Picard,(putting it all together) Computer  locate Lieutenant Commander Data.,,Wake Word,Command,InfoSeek,Locate,FALSE,Computer  locate Lieutenant Commander Data.,Person,TRUE,FALSE,69
177,Picard,(putting it all together) Computer  locate Lieutenant Commander Data.,,Command,Command,InfoSeek,Locate,FALSE,Computer  locate Lieutenant Commander Data.,Person,TRUE,FALSE,69
177,Computer Voice,Commander Data is on the Main Bridge.,,Response,Response,InfoSeek,Locate,FALSE,Commander Data is on the Main Bridge.,Computer,TRUE,FALSE,70
177,Data,Computer. Recognize Data  Lieutenant Commander. Alpha One clearance.,,Wake Word,Command,IoT,Access,FALSE,Computer. Recognize Data  Lieutenant Commander. Alpha One clearance.,Person,TRUE,FALSE,77
177,Data,Computer. Recognize Data  Lieutenant Commander. Alpha One clearance.,,Command,Command,IoT,Access,FALSE,Computer. Recognize Data  Lieutenant Commander. Alpha One clearance.,Person,TRUE,FALSE,77
177,Data,Computer. Recognize Data  Lieutenant Commander. Alpha One clearance.,,Password,Command,IoT,Access,FALSE,Computer. Recognize Data  Lieutenant Commander. Alpha One clearance.,Person,TRUE,FALSE,77
177,Computer Voice,Priority clearance recognition Alpha One.,,Response,Response,IoT,Access,FALSE,Priority clearance recognition Alpha One.,Computer,TRUE,FALSE,78
177,Data,Maintain minimum auxiliary power and disengage subspace communications.,,Command,Command,IoT,NA,FALSE,Maintain minimum auxiliary power and disengage subspace communications.,Person,TRUE,FALSE,79
177,Computer Voice,Acknowledged.,Picard  Geordi  Wesley  Ensign Kopf  and supernumerary  as before.,Response,Response,IoT,NA,FALSE,Acknowledged.,Computer,TRUE,FALSE,80
177,Data,(in Picard's voice) Computer  recognize Picard  Jean- Luc. Alpha Two clearance.,,Wake Word,Command,IoT,Access,FALSE,Computer  recognize Picard  Jean- Luc. Alpha Two clearance.,Person,TRUE,FALSE,89
177,Data,(in Picard's voice) Computer  recognize Picard  Jean- Luc. Alpha Two clearance.,,Command,Command,IoT,Access,FALSE,Computer  recognize Picard  Jean- Luc. Alpha Two clearance.,Person,TRUE,FALSE,89
177,Data,(in Picard's voice) Computer  recognize Picard  Jean- Luc. Alpha Two clearance.,,Password,Command,IoT,Access,FALSE,Computer  recognize Picard  Jean- Luc. Alpha Two clearance.,Person,TRUE,FALSE,89
177,Computer Voice,Priority clearance recognition  Alpha Two.,,Response,Response,IoT,Access,FALSE,Priority clearance recognition  Alpha Two.,Computer,TRUE,FALSE,90
177,Data,(in Picard's voice) Cancel separation sequence.,,Command,Command,IoT,NA,FALSE,Cancel separation sequence.,Person,TRUE,FALSE,91
177,Computer Voice,Sequence cancelled.,,Response,Response,IoT,NA,FALSE,Sequence cancelled.,Computer,TRUE,FALSE,92
177,Data,(in Picard's voice) Isolate all remaining command functions and accept related orders and inquiries from Main Bridge only.,As before -- a series of beeps from Geordi's panel.,Command,Command,IoT,Access,TRUE,Isolate all remaining command functions and accept related orders and inquiries from Main Bridge only.,Person,TRUE,FALSE,93
177,Picard,Computer  recognize Jean-Luc Picard Alpha Two priority and re-establish separation procedures immediately.,,Wake Word,Command,IoT,Access,FALSE,Computer  recognize Jean-Luc Picard Alpha Two priority and re-establish separation procedures immediately.,Person,TRUE,FALSE,95
177,Picard,Computer  recognize Jean-Luc Picard Alpha Two priority and re-establish separation procedures immediately.,,Command,Command,IoT,Access,FALSE,Computer  recognize Jean-Luc Picard Alpha Two priority and re-establish separation procedures immediately.,Person,TRUE,FALSE,95
177,Picard,Computer  recognize Jean-Luc Picard Alpha Two priority and re-establish separation procedures immediately.,,Password,Command,IoT,Access,FALSE,Computer  recognize Jean-Luc Picard Alpha Two priority and re-establish separation procedures immediately.,Person,TRUE,FALSE,95
177,Computer Voice,Orders regarding command functions are no longer accepted from your present location.,,Response,Response,IoT,Access,FALSE,Orders regarding command functions are no longer accepted from your present location.,Computer,TRUE,FALSE,96
177,Picard,And just what location are they accepted from?,,Question,Question,InfoSeek,NA,FALSE,And just what location are they accepted from?,Person,TRUE,FALSE,97
177,Computer Voice,Interface terminals on Main Bridge only.,,Response,Response,InfoSeek,NA,FALSE,Interface terminals on Main Bridge only.,Computer,TRUE,FALSE,98
177,Data,Computer. Configure a perimeter field charge  sections Nine-K through Twelve-T.,The ceiling panel is open. No one is visible in the tube itself. A bright flash appears from the opening above.,Wake Word,Command,IoT,NA,TRUE,Computer. Configure a perimeter field charge  sections Nine-K through Twelve-T.,Person,TRUE,FALSE,107
177,Data,Computer. Configure a perimeter field charge  sections Nine-K through Twelve-T.,The ceiling panel is open. No one is visible in the tube itself. A bright flash appears from the opening above.,Command,Command,IoT,NA,TRUE,Computer. Configure a perimeter field charge  sections Nine-K through Twelve-T.,Person,TRUE,FALSE,107
177,Data,Computer  prepare to transport me directly to the following coordinates.,,Wake Word,Command,IoT,NA,FALSE,Computer  prepare to transport me directly to the following coordinates.,Person,TRUE,FALSE,135
177,Data,Computer  prepare to transport me directly to the following coordinates.,,Command,Command,IoT,NA,FALSE,Computer  prepare to transport me directly to the following coordinates.,Person,TRUE,FALSE,135
177,Computer Voice,Site-to-site transport interlocks have been manually deactivated.,,Response,Response,IoT,NA,FALSE,Site-to-site transport interlocks have been manually deactivated.,Computer,TRUE,FALSE,136
177,Data,Can you override?,,Question,Question,InfoSeek,NA,FALSE,Can you override?,Person,TRUE,FALSE,137
177,Computer Voice,Negative.,,Response,Response,InfoSeek,NA,FALSE,Negative.,Computer,TRUE,FALSE,138
177,Data,Show me the shortest route to Transporter Room One.,The computer beeps and a route map appears in front of Data.,Command,Command,InfoSeek,NA,TRUE,Show me the shortest route to Transporter Room One.,Person,TRUE,FALSE,139
177,Data,Computer  prepare to activate a cascade force field sequence in the following progression.,Data types in his instructions at breathtaking speed. Picard exits Geordi's office and strides out toward the pool table where Riker  Geordi  Wesley and Worf are working.,Wake Word,Command,IoT,NA,TRUE,Computer  prepare to activate a cascade force field sequence in the following progression.,Person,TRUE,FALSE,140
177,Data,Computer  prepare to activate a cascade force field sequence in the following progression.,Data types in his instructions at breathtaking speed. Picard exits Geordi's office and strides out toward the pool table where Riker  Geordi  Wesley and Worf are working.,Command,Command,IoT,NA,TRUE,Computer  prepare to activate a cascade force field sequence in the following progression.,Person,TRUE,FALSE,140
177,Picard,Computer  estimate time from this location to Starbase Four-One-Six at warp nine.,,Wake Word,Command,Analysis,NA,FALSE,Computer  estimate time from this location to Starbase Four-One-Six at warp nine.,Person,TRUE,FALSE,154
177,Picard,Computer  estimate time from this location to Starbase Four-One-Six at warp nine.,,Command,Command,Analysis,NA,FALSE,Computer  estimate time from this location to Starbase Four-One-Six at warp nine.,Person,TRUE,FALSE,154
177,Computer Voice,Inquiries regarding command functions are no longer accepted from your present location.,On Picard's frustration we... Data at Science One.,Response,Response,Analysis,NA,FALSE,Inquiries regarding command functions are no longer accepted from your present location.,Computer,TRUE,FALSE,155
177,Data,(in Picard's voice) Computer  establish a security code for access to all functions previously transferred to Bridge.,,Wake Word,Command,NA,Access,FALSE,Computer  establish a security code for access to all functions previously transferred to Bridge.,Person,TRUE,FALSE,156
177,Data,(in Picard's voice) Computer  establish a security code for access to all functions previously transferred to Bridge.,,Command,Command,NA,Access,FALSE,Computer  establish a security code for access to all functions previously transferred to Bridge.,Person,TRUE,FALSE,156
177,Computer Voice,Enter code.,,Response,Clarification,NA,Access,FALSE,Enter code.,Computer,TRUE,FALSE,157
177,Computer Voice,Enter code.,,Clarification,Clarification,NA,Access,FALSE,Enter code.,Computer,TRUE,FALSE,157
177,Data,(in Picard's voice speaking at a breakneck speed) Four  one  three  three  six  eight  Tango  one  eight  one  one  seven  one  Charlie  four  Victor  three... eight  eight  eight  zero  Foxtrot  six  one  five  three  three  five  nine  five  seven  lock.,,Password,Password,NA,Access,FALSE,Four  one  three  three  six  eight  Tango  one  eight  one  one  seven  one  Charlie  four  Victor  three... eight  eight  eight  zero  Foxtrot  six  one  five  three  three  five  nine  five  seven  lock.,Person,TRUE,FALSE,158
177,Computer Voice,Security code intact for all specified inquiries and orders.,Data walks to upstage left Turbolift.,Response,Response,NA,Access,FALSE,Security code intact for all specified inquiries and orders.,Computer,TRUE,FALSE,159
177,Data,(in Picard's voice) Computer  initiate cascade sequence  accepting instructions from Commander Data en route  now.,The computer beeps as the Turbolift doors whoosh open and Data ENTERS. The doors close. Geordi  Wesley  Riker and Picard as before.,Wake Word,Command,IoT,NA,TRUE,Computer  initiate cascade sequence  accepting instructions from Commander Data en route  now.,Person,TRUE,FALSE,160
177,Data,(in Picard's voice) Computer  initiate cascade sequence  accepting instructions from Commander Data en route  now.,The computer beeps as the Turbolift doors whoosh open and Data ENTERS. The doors close. Geordi  Wesley  Riker and Picard as before.,Command,Command,IoT,NA,TRUE,Computer  initiate cascade sequence  accepting instructions from Commander Data en route  now.,Person,TRUE,FALSE,160
177,Data,Computer  begin scan-phase.,The force field between Data and the security team becomes visible and starts to move in the same direction as Data. Seeing this  Worf stops and fires. The phaser fire disperses with a flash as it hits the force field. Worf fires again  with the same results  only now the flash is even closer. The security team is now backing away from the encroaching force field. A guard raises his phaser to fire.,Wake Word,Command,IoT,NA,TRUE,Computer  begin scan-phase.,Person,TRUE,FALSE,164
177,Data,Computer  begin scan-phase.,The force field between Data and the security team becomes visible and starts to move in the same direction as Data. Seeing this  Worf stops and fires. The phaser fire disperses with a flash as it hits the force field. Worf fires again  with the same results  only now the flash is even closer. The security team is now backing away from the encroaching force field. A guard raises his phaser to fire.,Command,Command,IoT,NA,TRUE,Computer  begin scan-phase.,Person,TRUE,FALSE,164
177,Data,Computer  three-meter cross-seal.,One of Data's force fields appears separating the pad from the rest of the transporter room. Riker aims his phaser.,Wake Word,Statement,IoT,NA,TRUE,Computer  three-meter cross-seal.,Person,TRUE,FALSE,167
177,Data,Computer  three-meter cross-seal.,One of Data's force fields appears separating the pad from the rest of the transporter room. Riker aims his phaser.,Statement,Statement,IoT,NA,TRUE,Computer  three-meter cross-seal.,Person,TRUE,FALSE,167
177,Worf,Computer  restore Tactical Station.,,Wake Word,Command,IoT,NA,FALSE,Computer  restore Tactical Station.,Person,TRUE,FALSE,231
177,Worf,Computer  restore Tactical Station.,,Command,Command,IoT,NA,FALSE,Computer  restore Tactical Station.,Person,TRUE,FALSE,231
177,Computer Voice,Deactivation of command function overrides requires Alpha Two clearance.,Worf snarls in frustration as we Picard  Riker  and Geordi. The turbolift is moving upward.,Response,Response,IoT,Access,FALSE,Deactivation of command function overrides requires Alpha Two clearance.,Computer,TRUE,FALSE,232
177,Picard,(to Computer) Computer  this is Captain Picard. Return all command functions to stations.,,Wake Word,Command,NA,Access,FALSE,Computer  this is Captain Picard. Return all command functions to stations.,Person,TRUE,FALSE,236
177,Picard,(to Computer) Computer  this is Captain Picard. Return all command functions to stations.,,Password,Command,NA,Access,FALSE,Computer  this is Captain Picard. Return all command functions to stations.,Person,TRUE,FALSE,236
177,Picard,(to Computer) Computer  this is Captain Picard. Return all command functions to stations.,,Command,Command,NA,Access,FALSE,Computer  this is Captain Picard. Return all command functions to stations.,Person,TRUE,FALSE,236
177,Computer Voice,Alpha Two clearance recognized. Please enter security code.,,Response,Clarification,NA,Access,FALSE,Alpha Two clearance recognized. Please enter security code.,Computer,TRUE,FALSE,237
177,Computer Voice,Alpha Two clearance recognized. Please enter security code.,,Clarification,Clarification,NA,Access,FALSE,Alpha Two clearance recognized. Please enter security code.,Computer,TRUE,FALSE,237
178,Wesley,Computer  load program  Crusher One.,,Wake Word,Command,Entertainment,Holodeck,FALSE,Computer  load program  Crusher One.,Person,TRUE,FALSE,370
178,Wesley,Computer  load program  Crusher One.,,Command,Command,Entertainment,Holodeck,FALSE,Computer  load program  Crusher One.,Person,TRUE,FALSE,370
178,Computer,Program loaded.,The doors OPEN and Wes walks inside. Dark except for a brightly lit circle in the center of the room. Sitting on a chair in a limited set inside this circle of light is the frozen image of Jack Crusher. Not the towering figure of legend that Wesley (and we) expect to meet... Jack is of medium build  about Wesley's height  finely boned  and perhaps most shocking is that fact that Jack is about 24 years of age. He wears an older Starfleet uniform with lieutenant's insignia. His expression and attitude are cheerful  confident... a man with his entire future ahead of him. Wesley studies him... this is not what he expected. Jack doesn't look much older than he does. The man who was his father is more like a peer than a parent. Wesley expected to be awed by what he remembered only as a very big man who played with him as a child. As Jack speaks  Wesley tries not only to pay attention to what is being said  but also to try and get a feeling for who he was and what kind of man he might have been.,Response,Response,Entertainment,Holodeck,FALSE,Program loaded.,Computer,TRUE,FALSE,371
178,Wesley,(softly) Run program.,The figure comes to life.,Command,Command,Entertainment,Holodeck,TRUE,Run program.,Person,TRUE,FALSE,372
179,Geordi,Computer  level two diagnostic on warp drive systems.,,Wake Word,Statement,Analysis,Sci,FALSE,Computer  level two diagnostic on warp drive systems.,Person,TRUE,FALSE,22
179,Geordi,Computer  level two diagnostic on warp drive systems.,,Statement,Statement,Analysis,Sci,FALSE,Computer  level two diagnostic on warp drive systems.,Person,TRUE,FALSE,22
179,Computer Voice,Antimatter containment positive. Warp drive within normal parameters.,Geordi hurries over to Wesley.,Response,Response,Analysis,Sci,FALSE,Antimatter containment positive. Warp drive within normal parameters.,Computer,TRUE,FALSE,23
179,Beverly,Computer  current location of Doctor Dalen Quaice.,,Wake Word,Statement,InfoSeek,Locate,FALSE,Computer  current location of Doctor Dalen Quaice.,Person,TRUE,FALSE,34
179,Beverly,Computer  current location of Doctor Dalen Quaice.,,Statement,Statement,InfoSeek,Locate,FALSE,Computer  current location of Doctor Dalen Quaice.,Person,TRUE,FALSE,34
179,Computer Voice,There is no Doctor Dalen Quaice aboard the Enterprise.,As Beverly reacts  we: FADE IN: Beverly is waiting when the door opens. WORF ENTERS.,Response,Response,InfoSeek,Locate,FALSE,There is no Doctor Dalen Quaice aboard the Enterprise.,Computer,TRUE,FALSE,35
179,Worf,Computer  where is Doctor Dalen Quaice?,,Wake Word,Question,InfoSeek,Locate,FALSE,Computer  where is Doctor Dalen Quaice?,Person,TRUE,FALSE,42
179,Worf,Computer  where is Doctor Dalen Quaice?,,Question,Question,InfoSeek,Locate,FALSE,Computer  where is Doctor Dalen Quaice?,Person,TRUE,FALSE,42
179,Computer Voice,There is no Doctor Dalen Quaice aboard the Enterprise.,,Response,Response,InfoSeek,Locate,FALSE,There is no Doctor Dalen Quaice aboard the Enterprise.,Computer,TRUE,FALSE,43
179,Picard (Cont'D),Point of embarkation: Starbase One-Three-Three.,,Wake Word,Command,InfoSeek,NA,FALSE,Computer  search passenger requests. Doctor Dalen Quaice. Point of embarkation: Starbase One-Three-Three.,Person,TRUE,FALSE,64
179,Picard (Cont'D),Point of embarkation: Starbase One-Three-Three.,,Command,Command,InfoSeek,NA,FALSE,Computer  search passenger requests. Doctor Dalen Quaice. Point of embarkation: Starbase One-Three-Three.,Person,TRUE,FALSE,64
179,Computer Voice,No listing.,Picard looks at Beverly.,Response,Response,InfoSeek,NA,FALSE,No listing.,Computer,TRUE,FALSE,65
179,Beverly,(indicates examination table) I'll be a little more comprehensive than that  Chief. (keys communicator) Crusher to Doctor Hill. (nothing) Respond please. Doctor Selar  what is your present location? (silence) Computer  current whereabouts of Doctors Hill and Selar.,,Wake Word,Statement,InfoSeek,Locate,FALSE,Computer  current whereabouts of Doctors Hill and Selar.,Person,TRUE,FALSE,113
179,Beverly,(indicates examination table) I'll be a little more comprehensive than that  Chief. (keys communicator) Crusher to Doctor Hill. (nothing) Respond please. Doctor Selar  what is your present location? (silence) Computer  current whereabouts of Doctors Hill and Selar.,,Statement,Statement,InfoSeek,Locate,FALSE,Computer  current whereabouts of Doctors Hill and Selar.,Person,TRUE,FALSE,113
179,Computer Voice,There is no Doctor Hill or Doctor Selar aboard the Enterprise.,Beverly reacts. A middle-aged woman  CARA HILL  frowns at Beverly.,Response,Response,InfoSeek,Locate,FALSE,There is no Doctor Hill or Doctor Selar aboard the Enterprise.,Computer,TRUE,FALSE,114
179,Picard,Have security confine all nonessential personnel to their quarters. Computer  Red Alert.,The Red Alert lights begin to flash.,Wake Word,Command,NA,Emergency,TRUE,Computer  Red Alert.,Person,TRUE,FALSE,199
179,Picard,Have security confine all nonessential personnel to their quarters. Computer  Red Alert.,The Red Alert lights begin to flash.,Command,Command,NA,Emergency,TRUE,Computer  Red Alert.,Person,TRUE,FALSE,199
179,Picard,Very well. Computer  continuous scan: Captain Jean-Luc Picard vital signs. Audible readout. Begin now.,The computer begins a low volume recitation of Picard's vital signs. There are electronic EEG sounds and:,Wake Word,Statement,Analysis,Sci,FALSE,Computer  continuous scan: Captain Jean-Luc Picard vital signs. Audible readout. Begin now.,Person,TRUE,FALSE,250
179,Picard,Very well. Computer  continuous scan: Captain Jean-Luc Picard vital signs. Audible readout. Begin now.,The computer begins a low volume recitation of Picard's vital signs. There are electronic EEG sounds and:,Statement,Statement,Analysis,Sci,FALSE,Computer  continuous scan: Captain Jean-Luc Picard vital signs. Audible readout. Begin now.,Person,TRUE,FALSE,250
179,Computer Voice,One ten over seventy. One ten over seventy.,The readouts run continuously in the b.g.,Response,Response,Analysis,Sci,FALSE,One ten over seventy. One ten over seventy.,Computer,TRUE,FALSE,251
179,Beverly,Computer  we're going to apply precise diagnostic methodology. Once we've cataloged the symptoms  we'll proceed to determine the illness  and find a cure. (considers) We'll start with the assumption that I'm not crazy... if I am  it won't matter one way or the other...,She thinks about that a beat. Then...,Wake Word,Statement,NA,NA,TRUE,Computer  we're going to apply precise diagnostic methodology. Once we've cataloged the symptoms  we'll proceed to determine the illness  and find a cure. (considers) We'll start with the assumption that I'm not crazy... if I am  it won't matter one way or the other...,Person,TRUE,FALSE,277
179,Beverly,Computer  we're going to apply precise diagnostic methodology. Once we've cataloged the symptoms  we'll proceed to determine the illness  and find a cure. (considers) We'll start with the assumption that I'm not crazy... if I am  it won't matter one way or the other...,She thinks about that a beat. Then...,Conversation,Statement,NA,NA,TRUE,Computer  we're going to apply precise diagnostic methodology. Once we've cataloged the symptoms  we'll proceed to determine the illness  and find a cure. (considers) We'll start with the assumption that I'm not crazy... if I am  it won't matter one way or the other...,Person,TRUE,FALSE,277
179,Beverly,Computer  we're going to apply precise diagnostic methodology. Once we've cataloged the symptoms  we'll proceed to determine the illness  and find a cure. (considers) We'll start with the assumption that I'm not crazy... if I am  it won't matter one way or the other...,She thinks about that a beat. Then...,Statement,Statement,NA,NA,TRUE,Computer  we're going to apply precise diagnostic methodology. Once we've cataloged the symptoms  we'll proceed to determine the illness  and find a cure. (considers) We'll start with the assumption that I'm not crazy... if I am  it won't matter one way or the other...,Person,TRUE,FALSE,277
179,Beverly,Computer  read the entire crew roster for the Enterprise.,,Wake Word,Command,InfoSeek,NA,FALSE,Computer  read the entire crew roster for the Enterprise.,Person,TRUE,FALSE,278
179,Beverly,Computer  read the entire crew roster for the Enterprise.,,Command,Command,InfoSeek,NA,FALSE,Computer  read the entire crew roster for the Enterprise.,Person,TRUE,FALSE,278
179,Computer Voice,Doctor Beverly Crusher.,,Response,Response,InfoSeek,NA,FALSE,Doctor Beverly Crusher.,Computer,TRUE,FALSE,279
179,Beverly,Have I always been the only member of the crew on the Starship Enterprise?,,Question,Question,InfoSeek,NA,FALSE,Have I always been the only member of the crew on the Starship Enterprise?,Person,TRUE,FALSE,280
179,Computer Voice,Affirmative.,,Response,Response,InfoSeek,NA,FALSE,Affirmative.,Computer,TRUE,FALSE,281
179,Beverly,(not serious) If this was a bad dream  would you tell me?,,Question,Question,InfoSeek,NA,FALSE,If this was a bad dream  would you tell me?,Person,TRUE,FALSE,282
179,Beverly,(not serious) If this was a bad dream  would you tell me?,,Conversation,Question,InfoSeek,NA,FALSE,If this was a bad dream  would you tell me?,Person,TRUE,FALSE,282
179,Beverly,What date did I report on board?,,Question,Question,InfoSeek,NA,FALSE,What date did I report on board?,Person,TRUE,FALSE,284
179,Beverly,That sounds about right. (beat) Computer  is there more than one U.S.S. Enterprise?,,Comment,Command,InfoSeek,NA,FALSE,That sounds about right. (beat) Computer  is there more than one U.S.S. Enterprise?,Person,TRUE,FALSE,286
179,Beverly,That sounds about right. (beat) Computer  is there more than one U.S.S. Enterprise?,,Wake Word,Command,InfoSeek,NA,FALSE,That sounds about right. (beat) Computer  is there more than one U.S.S. Enterprise?,Person,TRUE,FALSE,286
179,Beverly,That sounds about right. (beat) Computer  is there more than one U.S.S. Enterprise?,,Command,Command,InfoSeek,NA,FALSE,That sounds about right. (beat) Computer  is there more than one U.S.S. Enterprise?,Person,TRUE,FALSE,286
179,Beverly,What is the primary mission of the Starship Enterprise?,,Question,Question,InfoSeek,NA,FALSE,What is the primary mission of the Starship Enterprise?,Person,TRUE,FALSE,288
179,Beverly,Do I have the necessary skills to complete that mission alone?,,Question,Question,InfoSeek,NA,FALSE,Do I have the necessary skills to complete that mission alone?,Person,TRUE,FALSE,290
179,Beverly,Then why am I the only crew member? (a beat) Aha  gotcha there...,,Question,Question,InfoSeek,NA,FALSE,Then why am I the only crew member? (a beat) Aha  gotcha there...,Person,TRUE,FALSE,292
179,Beverly,Then why am I the only crew member? (a beat) Aha  gotcha there...,,Comment,Question,InfoSeek,NA,FALSE,Then why am I the only crew member? (a beat) Aha  gotcha there...,Person,TRUE,FALSE,292
179,Beverly,Then why am I the only crew member? (a beat) Aha  gotcha there...,,Conversation,Question,InfoSeek,NA,FALSE,Then why am I the only crew member? (a beat) Aha  gotcha there...,Person,TRUE,FALSE,292
179,Beverly,Computer  are you familiar with the inhabitants of Tau Alpha C?,,Wake Word,Question,InfoSeek,NA,FALSE,Computer  are you familiar with the inhabitants of Tau Alpha C?,Person,TRUE,FALSE,294
179,Beverly,Computer  are you familiar with the inhabitants of Tau Alpha C?,,Question,Question,InfoSeek,NA,FALSE,Computer  are you familiar with the inhabitants of Tau Alpha C?,Person,TRUE,FALSE,294
