driverStandingsId,raceId,driverId,points,position,positionText,wins
53759,674,361,1,21,"21",0
53758,674,360,9,8,"8",1
53757,674,375,6,14,"14",0
53756,674,293,0,35,"35",0
53755,674,312,4,16,"16",0
53754,674,374,0,34,"34",0
53753,674,333,0,33,"33",0
53752,674,356,2,20,"20",0
53751,674,345,11,5,"5",0
53750,674,369,0,31,"31",0
53749,674,368,0,30,"30",0
53748,674,328,26,2,"2",2
53747,674,347,0,22,"22",0
53746,674,235,23,3,"3",1
53745,674,364,0,23,"23",0
53744,674,334,0,27,"27",0
53743,674,340,0,24,"24",0
53742,674,341,8,11,"11",0
53741,674,346,9,7,"7",1
53740,674,306,9,10,"10",0
53739,674,304,15,4,"4",0
53738,674,278,10,6,"6",0
53737,674,358,8,12,"12",0
53736,674,289,30,1,"1",2
53735,674,373,9,9,"9",1
53807,675,380,0,37,"37",0
53806,675,321,0,34,"34",0
53805,675,322,0,28,"28",0
53804,675,379,0,27,"27",0
53803,675,365,0,26,"26",0
53802,675,378,0,30,"30",0
53801,675,377,0,33,"33",0
53800,675,350,3,19,"19",0
53799,675,351,2,22,"22",0
53798,675,262,2,20,"20",0
53797,675,359,6,14,"14",0
53796,675,376,5,16,"16",0
53795,675,370,6,13,"13",0
53794,675,361,4,18,"18",0
53793,675,360,9,9,"9",1
53792,675,375,6,15,"15",0
53791,675,293,0,38,"38",0
53790,675,312,4,17,"17",0
53789,675,374,0,36,"36",0
53788,675,333,0,35,"35",0
53787,675,356,2,21,"21",0
53786,675,345,11,5,"5",0
53785,675,369,0,32,"32",0
53784,675,368,0,31,"31",0
53783,675,328,26,3,"3",2
53782,675,347,1,23,"23",0
53781,675,235,27,2,"2",1
53780,675,364,0,24,"24",0
53779,675,334,0,29,"29",0
53778,675,340,0,25,"25",0
53777,675,341,8,11,"11",0
53776,675,346,9,8,"8",1
53775,675,306,11,6,"6",0
53774,675,304,24,4,"4",1
53773,675,278,10,7,"7",0
53772,675,358,8,12,"12",0
53771,675,289,30,1,"1",2
53770,675,373,9,10,"10",1
53847,676,343,0,35,"35",0
53846,676,280,0,30,"30",0
53845,676,380,0,39,"39",0
53844,676,321,0,36,"36",0
53843,676,322,0,28,"28",0
53842,676,379,0,27,"27",0
53841,676,365,0,26,"26",0
53840,676,378,0,31,"31",0
53839,676,377,0,34,"34",0
53838,676,350,5,17,"17",0
53837,676,351,2,22,"22",0
53836,676,262,2,20,"20",0
53835,676,359,6,14,"14",0
53834,676,376,5,16,"16",0
53833,676,370,6,13,"13",0
53832,676,361,4,19,"19",0
53831,676,360,15,5,"5",1
53830,676,375,6,15,"15",0
53829,676,293,0,40,"40",0
53828,676,312,4,18,"18",0
53827,676,374,0,38,"38",0
53826,676,333,0,37,"37",0
53825,676,356,2,21,"21",0
53824,676,345,15,6,"6",0
53823,676,369,0,33,"33",0
53822,676,368,0,32,"32",0
53821,676,328,27,3,"3",2
53820,676,347,1,23,"23",0
53819,676,235,27,4,"4",1
53818,676,364,0,24,"24",0
53817,676,334,0,29,"29",0
53816,676,340,0,25,"25",0
53815,676,341,8,11,"11",0
53814,676,346,9,9,"9",1
53813,676,306,11,7,"7",0
53812,676,304,33,2,"2",2
53811,676,278,10,8,"8",0
53810,676,358,8,12,"12",0
53809,676,289,33,1,"1",2
53808,676,373,9,10,"10",1
53889,677,207,0,36,"36",0
53888,677,381,0,35,"35",0
53887,677,343,0,37,"37",0
53886,677,280,0,30,"30",0
53885,677,380,0,41,"41",0
53884,677,321,0,38,"38",0
53883,677,322,0,28,"28",0
53882,677,379,0,27,"27",0
53881,677,365,0,26,"26",0
53880,677,378,0,31,"31",0
53879,677,377,0,34,"34",0
53878,677,350,5,17,"17",0
53877,677,351,2,23,"23",0
53876,677,262,2,21,"21",0
53875,677,359,6,14,"14",0
53874,677,376,5,16,"16",0
53873,677,370,6,13,"13",0
53872,677,361,4,19,"19",0
53871,677,360,16,5,"5",1
53870,677,375,6,15,"15",0
53869,677,293,0,42,"42",0
53868,677,312,4,18,"18",0
53867,677,374,0,40,"40",0
53866,677,333,0,39,"39",0
53865,677,356,2,22,"22",0
53864,677,345,15,6,"6",0
53863,677,369,0,33,"33",0
53862,677,368,0,32,"32",0
53861,677,328,36,2,"2",3
53860,677,347,1,24,"24",0
53859,677,235,27,4,"4",1
53858,677,364,3,20,"20",0
53857,677,334,0,29,"29",0
53856,677,340,0,25,"25",0
53855,677,341,12,7,"7",0
53854,677,346,11,8,"8",1
53853,677,306,11,9,"9",0
53852,677,304,33,3,"3",2
53851,677,278,10,10,"10",0
53850,677,358,8,12,"12",0
53849,677,289,39,1,"1",2
53848,677,373,9,11,"11",1
53932,678,382,0,35,"35",0
53931,678,207,0,37,"37",0
53930,678,381,0,36,"36",0
53929,678,343,0,38,"38",0
53928,678,280,0,25,"25",0
53927,678,380,0,42,"42",0
53926,678,321,0,39,"39",0
53925,678,322,0,29,"29",0
53924,678,379,0,28,"28",0
53923,678,365,0,27,"27",0
53922,678,378,0,31,"31",0
53921,678,377,0,34,"34",0
53920,678,350,5,18,"18",0
53919,678,351,2,24,"24",0
53918,678,262,6,15,"15",0
53917,678,359,6,14,"14",0
53916,678,376,5,17,"17",0
53915,678,370,6,13,"13",0
53914,678,361,4,20,"20",0
53913,678,360,22,5,"5",1
53912,678,375,6,16,"16",0
53911,678,293,0,43,"43",0
53910,678,312,4,19,"19",0
53909,678,374,0,41,"41",0
53908,678,333,0,40,"40",0
53907,678,356,2,23,"23",0
53906,678,345,18,6,"6",0
53905,678,369,0,33,"33",0
53904,678,368,0,32,"32",0
53903,678,328,36,2,"2",3
53902,678,347,3,22,"22",0
53901,678,235,27,4,"4",1
53900,678,364,3,21,"21",0
53899,678,334,0,30,"30",0
53898,678,340,0,26,"26",0
53897,678,341,12,8,"8",0
53896,678,346,12,7,"7",1
53895,678,306,11,9,"9",0
53894,678,304,33,3,"3",2
53893,678,278,10,10,"10",0
53892,678,358,8,12,"12",0
53891,678,289,48,1,"1",3
53890,678,373,9,11,"11",1
52526,679,328,0,18,"18",0
52525,679,289,0,17,"17",0
52524,679,373,0,16,"16",0
52523,679,347,0,15,"15",0
52522,679,374,0,14,"14",0
52521,679,358,0,13,"13",0
52520,679,346,0,12,"12",0
52519,679,364,0,11,"11",0
52518,679,361,0,10,"10",0
52517,679,368,0,9,"9",0
52516,679,384,0,8,"8",0
52515,679,293,0,7,"7",0
52512,679,304,3,4,"4",0
52510,679,340,6,2,"2",0
52550,680,386,0,24,"24",0
52549,680,306,0,23,"23",0
52548,680,359,0,22,"22",0
52547,680,385,0,11,"11",0
52546,680,360,3,7,"7",0
52545,680,278,4,6,"6",0
52544,680,328,0,19,"19",0
52543,680,289,6,3,"3",0
52542,680,373,0,15,"15",0
52541,680,347,0,21,"21",0
52540,680,374,1,9,"9",0
52539,680,358,0,20,"20",0
52538,680,346,0,17,"17",0
52537,680,364,0,18,"18",0
52536,680,361,0,13,"13",0
52535,680,368,0,16,"16",0
52534,680,384,0,14,"14",0
52533,680,293,0,12,"12",0
52531,680,383,2,8,"8",0
52530,680,304,12,1,"1",1
52528,680,340,6,4,"4",0
52577,681,388,0,14,"14",0
52576,681,375,1,13,"13",0
52575,681,387,2,11,"11",0
52574,681,386,0,27,"27",0
52573,681,306,0,26,"26",0
52572,681,359,0,25,"25",0
52571,681,385,0,16,"16",0
52570,681,360,3,9,"9",0
52568,681,328,0,22,"22",0
52567,681,289,6,6,"6",0
52566,681,373,9,3,"3",1
52565,681,347,0,24,"24",0
52564,681,374,1,12,"12",0
52563,681,358,0,23,"23",0
52562,681,346,0,15,"15",0
52561,681,364,0,21,"21",0
52560,681,361,0,18,"18",0
52559,681,368,0,20,"20",0
52558,681,384,0,19,"19",0
52554,681,304,16,1,"1",1
52553,681,341,4,8,"8",0
52552,681,340,6,7,"7",0
52605,682,389,0,19,"19",0
52604,682,388,0,18,"18",0
52603,682,375,1,16,"16",0
52602,682,387,2,15,"15",0
52601,682,386,0,28,"28",0
52600,682,306,0,27,"27",0
52599,682,359,0,26,"26",0
52597,682,360,3,12,"12",0
52595,682,328,6,7,"7",0
52594,682,289,6,8,"8",0
52593,682,373,10,4,"4",1
52591,682,374,3,13,"13",0
52590,682,358,3,11,"11",0
52589,682,346,0,17,"17",0
52588,682,364,9,5,"5",1
52587,682,361,0,22,"22",0
52585,682,384,0,23,"23",0
52582,682,383,2,14,"14",0
52581,682,304,16,1,"1",1
52579,682,340,6,9,"9",0
52633,683,389,0,19,"19",0
52632,683,388,2,15,"15",0
52631,683,375,1,18,"18",0
52630,683,387,2,17,"17",0
52629,683,386,0,28,"28",0
52628,683,306,0,27,"27",0
52627,683,359,0,26,"26",0
52626,683,385,0,20,"20",0
52624,683,278,11,4,"4",0
52622,683,289,6,8,"8",0
52621,683,373,10,5,"5",1
52620,683,347,0,25,"25",0
52618,683,358,3,12,"12",0
52617,683,346,3,11,"11",0
52616,683,364,9,7,"7",1
52615,683,361,0,22,"22",0
52614,683,368,0,24,"24",0
52613,683,384,0,23,"23",0
52611,683,356,16,2,"2",1
52609,683,304,22,1,"1",1
52608,683,341,4,10,"10",0
52607,683,340,6,9,"9",0
52664,684,351,0,28,"28",0
52663,684,390,0,20,"20",0
52662,684,322,0,19,"19",0
52661,684,389,0,21,"21",0
52660,684,388,2,15,"15",0
52659,684,375,1,18,"18",0
52658,684,387,2,17,"17",0
52657,684,386,0,31,"31",0
52656,684,306,0,30,"30",0
52655,684,359,0,29,"29",0
52654,684,385,0,22,"22",0
52653,684,360,3,13,"13",0
52652,684,278,15,4,"4",0
52651,684,328,10,6,"6",0
52650,684,289,6,8,"8",0
52649,684,373,19,2,"2",2
52648,684,347,0,27,"27",0
52647,684,374,3,14,"14",0
52646,684,358,3,12,"12",0
52645,684,346,3,11,"11",0
52644,684,364,9,7,"7",1
52643,684,361,0,24,"24",0
52642,684,368,0,26,"26",0
52641,684,384,0,25,"25",0
52640,684,293,0,23,"23",0
52638,684,383,2,16,"16",0
52637,684,304,28,1,"1",1
52635,684,340,6,9,"9",0
52701,685,377,0,37,"37",0
52700,685,379,0,36,"36",0
52699,685,365,0,33,"33",0
52698,685,391,0,30,"30",0
52697,685,235,0,29,"29",0
52696,685,262,0,21,"21",0
52695,685,351,0,31,"31",0
52694,685,390,0,22,"22",0
52693,685,322,0,23,"23",0
52692,685,389,1,20,"20",0
52691,685,388,2,15,"15",0
52690,685,375,1,19,"19",0
52689,685,387,2,17,"17",0
52688,685,386,0,35,"35",0
52687,685,306,0,34,"34",0
52686,685,359,0,32,"32",0
52685,685,385,0,24,"24",0
52684,685,360,3,13,"13",0
52683,685,278,19,4,"4",0
52682,685,328,10,6,"6",0
52681,685,289,6,9,"9",0
52680,685,373,19,3,"3",2
52679,685,347,2,18,"18",0
52678,685,374,3,14,"14",0
52677,685,358,3,12,"12",0
52676,685,346,3,11,"11",0
52675,685,364,9,7,"7",1
52674,685,361,0,26,"26",0
52672,685,384,0,27,"27",0
52670,685,356,25,2,"2",1
52668,685,304,37,1,"1",2
52666,685,340,6,10,"10",0
52742,686,393,0,38,"38",0
52741,686,371,0,34,"34",0
52740,686,392,0,25,"25",0
52739,686,370,0,24,"24",0
52738,686,377,0,41,"41",0
52737,686,379,0,40,"40",0
52736,686,365,0,36,"36",0
52735,686,391,0,32,"32",0
52734,686,235,0,31,"31",0
52733,686,262,0,21,"21",0
52732,686,351,0,33,"33",0
52731,686,390,0,22,"22",0
52730,686,322,0,23,"23",0
52729,686,389,1,20,"20",0
52728,686,388,2,15,"15",0
52727,686,375,1,19,"19",0
52726,686,387,2,17,"17",0
52725,686,386,0,39,"39",0
52724,686,306,0,37,"37",0
52723,686,359,0,35,"35",0
52722,686,385,0,26,"26",0
52720,686,278,20,3,"3",0
52719,686,328,10,7,"7",0
52717,686,373,19,4,"4",2
52716,686,347,2,18,"18",0
52715,686,374,5,11,"11",0
52714,686,358,3,14,"14",0
52713,686,346,3,12,"12",0
52712,686,364,13,6,"6",1
52711,686,361,0,28,"28",0
52710,686,368,0,30,"30",0
52708,686,293,0,27,"27",0
52705,686,304,43,1,"1",2
52703,686,340,6,10,"10",0
52784,687,394,0,32,"32",0
52783,687,393,0,39,"39",0
52782,687,371,0,35,"35",0
52781,687,392,0,26,"26",0
52780,687,370,0,25,"25",0
52779,687,377,0,42,"42",0
52778,687,379,0,41,"41",0
52777,687,365,0,37,"37",0
52776,687,391,0,33,"33",0
52775,687,235,1,20,"20",0
52774,687,262,0,22,"22",0
52773,687,351,0,34,"34",0
52772,687,390,0,23,"23",0
52771,687,322,0,24,"24",0
52770,687,389,1,21,"21",0
52769,687,388,2,15,"15",0
52768,687,375,1,19,"19",0
52767,687,387,2,17,"17",0
52766,687,386,0,40,"40",0
52765,687,306,0,38,"38",0
52764,687,359,0,36,"36",0
52763,687,385,0,27,"27",0
52762,687,360,3,14,"14",0
52761,687,278,20,4,"4",0
52760,687,328,10,8,"8",0
52758,687,373,23,3,"3",2
52757,687,347,2,18,"18",0
52756,687,374,7,10,"10",0
52755,687,358,6,12,"12",0
52754,687,346,3,13,"13",0
52753,687,364,13,7,"7",1
52752,687,361,0,29,"29",0
52750,687,384,0,30,"30",0
52746,687,304,43,1,"1",2
52744,687,340,6,11,"11",0
52827,688,382,0,40,"40",0
52826,688,394,0,33,"33",0
52825,688,393,0,39,"39",0
52824,688,371,0,36,"36",0
52823,688,392,0,27,"27",0
52822,688,370,0,26,"26",0
52821,688,377,0,43,"43",0
52820,688,379,0,42,"42",0
52819,688,365,0,38,"38",0
52818,688,391,0,34,"34",0
52817,688,235,1,19,"19",0
52816,688,262,0,22,"22",0
52815,688,351,0,35,"35",0
52814,688,390,0,23,"23",0
52813,688,322,0,25,"25",0
52812,688,389,1,21,"21",0
52811,688,388,2,16,"16",0
52810,688,375,1,20,"20",0
52809,688,387,2,18,"18",0
52808,688,386,0,41,"41",0
52807,688,306,0,24,"24",0
52806,688,359,0,37,"37",0
52805,688,385,0,28,"28",0
52804,688,360,3,14,"14",0
52803,688,278,20,4,"4",0
52802,688,328,10,9,"9",0
52801,688,289,15,6,"6",0
52800,688,373,32,3,"3",3
52799,688,347,3,15,"15",0
52798,688,374,7,10,"10",0
52797,688,358,6,13,"13",0
52796,688,346,6,12,"12",0
52795,688,364,13,8,"8",1
52794,688,361,0,30,"30",0
52792,688,384,0,31,"31",0
52789,688,383,2,17,"17",0
52786,688,340,6,11,"11",0
52871,689,395,0,26,"26",0
52870,689,382,0,39,"39",0
52869,689,394,0,34,"34",0
52868,689,393,0,41,"41",0
52867,689,371,0,37,"37",0
52866,689,392,0,28,"28",0
52865,689,370,0,27,"27",0
52864,689,377,0,44,"44",0
52863,689,379,0,43,"43",0
52862,689,365,0,40,"40",0
52861,689,391,0,35,"35",0
52860,689,235,1,19,"19",0
52859,689,262,0,22,"22",0
52858,689,351,0,36,"36",0
52857,689,390,0,24,"24",0
52856,689,322,0,25,"25",0
52855,689,389,1,21,"21",0
52854,689,388,2,16,"16",0
52853,689,375,1,20,"20",0
52852,689,387,2,18,"18",0
52851,689,386,0,42,"42",0
52850,689,306,0,23,"23",0
52849,689,359,0,38,"38",0
52848,689,385,0,29,"29",0
52847,689,360,3,14,"14",0
52846,689,278,20,5,"5",0
52845,689,328,10,9,"9",0
52844,689,289,15,7,"7",0
52843,689,373,41,3,"3",4
52842,689,347,3,15,"15",0
52841,689,374,9,10,"10",0
52840,689,358,6,13,"13",0
52839,689,346,6,12,"12",0
52838,689,364,13,8,"8",1
52837,689,361,0,31,"31",0
52836,689,368,0,33,"33",0
52834,689,293,0,30,"30",0
52831,689,304,51,1,"1",2
52829,689,340,6,11,"11",0
48757,690,383,0,16,"16",0
48756,690,360,0,15,"15",0
48755,690,304,0,14,"14",0
48754,690,341,0,13,"13",0
48753,690,356,0,12,"12",0
48752,690,374,0,11,"11",0
48751,690,346,0,10,"10",0
48750,690,358,0,9,"9",0
48749,690,373,0,8,"8",0
48748,690,347,0,7,"7",0
48747,690,389,0,6,"6",0
48746,690,386,0,5,"5",0
48745,690,396,3,4,"4",0
48744,690,289,4,3,"3",0
48743,690,385,6,2,"2",0
48742,690,328,9,1,"1",1
48776,691,398,0,19,"19",0
48775,691,397,0,18,"18",0
48774,691,364,0,11,"11",0
48773,691,383,0,17,"17",0
48772,691,360,0,16,"16",0
48771,691,304,0,15,"15",0
48770,691,341,9,3,"3",1
48769,691,356,3,6,"6",0
48768,691,374,0,13,"13",0
48767,691,346,0,14,"14",0
48766,691,358,6,4,"4",0
48765,691,373,0,12,"12",0
48764,691,347,0,10,"10",0
48763,691,389,0,9,"9",0
48762,691,386,2,8,"8",0
48761,691,396,3,7,"7",0
48760,691,289,4,5,"5",0
48759,691,385,10,1,"1",0
48758,691,328,9,2,"2",1
48799,692,345,0,20,"20",0
48798,692,278,0,14,"14",0
48797,692,399,1,12,"12",0
48796,692,387,6,6,"6",0
48795,692,398,0,23,"23",0
48794,692,397,0,22,"22",0
48793,692,364,2,11,"11",0
48792,692,383,0,13,"13",0
48791,692,360,0,21,"21",0
48790,692,304,4,8,"8",0
48789,692,341,9,4,"4",1
48788,692,356,12,1,"1",1
48787,692,374,0,18,"18",0
48786,692,346,0,19,"19",0
48785,692,358,9,5,"5",0
48784,692,373,0,17,"17",0
48783,692,347,0,16,"16",0
48782,692,389,0,15,"15",0
48781,692,386,2,10,"10",0
48780,692,396,3,9,"9",0
48779,692,289,4,7,"7",0
48778,692,385,10,2,"2",0
48777,692,328,9,3,"3",1
48825,693,401,0,26,"26",0
48824,693,400,0,19,"19",0
48823,693,388,0,16,"16",0
48822,693,345,0,23,"23",0
48821,693,278,0,17,"17",0
48820,693,399,1,13,"13",0
48819,693,387,6,8,"8",0
48818,693,398,0,25,"25",0
48817,693,397,0,24,"24",0
48816,693,364,2,12,"12",0
48815,693,383,0,15,"15",0
48814,693,360,1,14,"14",0
48813,693,304,10,4,"4",0
48812,693,341,9,6,"6",1
48811,693,356,21,1,"1",2
48810,693,374,0,21,"21",0
48809,693,346,0,22,"22",0
48808,693,358,11,2,"2",0
48807,693,373,3,10,"10",0
48806,693,347,0,20,"20",0
48805,693,389,0,18,"18",0
48804,693,386,2,11,"11",0
48803,693,396,3,9,"9",0
48802,693,289,8,7,"7",0
48801,693,385,10,3,"3",0
48800,693,328,9,5,"5",1
48851,694,401,0,26,"26",0
48850,694,400,0,21,"21",0
48849,694,388,0,18,"18",0
48848,694,345,0,23,"23",0
48847,694,278,0,19,"19",0
48846,694,399,1,14,"14",0
48845,694,387,6,9,"9",0
48844,694,398,0,25,"25",0
48843,694,397,0,24,"24",0
48842,694,364,2,12,"12",0
48841,694,383,0,17,"17",0
48840,694,360,1,15,"15",0
48839,694,304,10,6,"6",0
48838,694,341,9,7,"7",1
48837,694,356,30,1,"1",3
48836,694,374,2,13,"13",0
48835,694,346,0,22,"22",0
48834,694,358,11,5,"5",0
48833,694,373,7,8,"8",0
48832,694,347,0,16,"16",0
48831,694,389,0,20,"20",0
48830,694,386,2,11,"11",0
48829,694,396,3,10,"10",0
48828,694,289,14,2,"2",0
48827,694,385,11,4,"4",0
48826,694,328,12,3,"3",1
48878,695,375,0,25,"25",0
48877,695,401,0,27,"27",0
48876,695,400,0,22,"22",0
48875,695,388,0,18,"18",0
48874,695,345,0,24,"24",0
48873,695,278,0,20,"20",0
48872,695,399,1,14,"14",0
48871,695,387,6,9,"9",0
48870,695,398,0,26,"26",0
48869,695,397,0,19,"19",0
48868,695,364,2,11,"11",0
48867,695,383,0,17,"17",0
48866,695,360,1,15,"15",0
48865,695,304,10,7,"7",0
48864,695,341,15,3,"3",1
48863,695,356,39,1,"1",4
48862,695,374,2,13,"13",0
48861,695,346,0,23,"23",0
48860,695,358,15,4,"4",0
48859,695,373,7,8,"8",0
48858,695,347,0,16,"16",0
48857,695,389,0,21,"21",0
48856,695,386,2,12,"12",0
48855,695,396,3,10,"10",0
48854,695,289,17,2,"2",0
48853,695,385,12,6,"6",0
48852,695,328,14,5,"5",1
48908,696,403,0,30,"30",0
48907,696,394,0,26,"26",0
48906,696,402,0,23,"23",0
48905,696,375,9,9,"9",1
48904,696,401,0,29,"29",0
48903,696,400,0,24,"24",0
48902,696,388,0,19,"19",0
48901,696,345,0,27,"27",0
48900,696,278,0,21,"21",0
48899,696,399,1,16,"16",0
48898,696,387,12,7,"7",0
48897,696,398,0,28,"28",0
48896,696,397,0,20,"20",0
48895,696,364,2,13,"13",0
48894,696,383,1,15,"15",0
48893,696,360,1,17,"17",0
48892,696,304,14,6,"6",0
48891,696,341,15,4,"4",1
48890,696,356,39,1,"1",4
48889,696,374,4,11,"11",0
48888,696,346,0,25,"25",0
48887,696,358,18,2,"2",0
48886,696,373,7,10,"10",0
48885,696,347,0,18,"18",0
48884,696,389,0,22,"22",0
48883,696,386,2,14,"14",0
48882,696,396,3,12,"12",0
48881,696,289,17,3,"3",0
48880,696,385,12,8,"8",0
48879,696,328,14,5,"5",1
48940,697,405,0,29,"29",0
48939,697,404,0,26,"26",0
48938,697,403,0,32,"32",0
48937,697,394,0,28,"28",0
48936,697,402,0,24,"24",0
48935,697,375,9,10,"10",1
48934,697,401,0,31,"31",0
48933,697,400,0,25,"25",0
48932,697,388,0,21,"21",0
48931,697,345,0,27,"27",0
48930,697,278,0,22,"22",0
48929,697,399,1,19,"19",0
48928,697,387,12,8,"8",0
48927,697,398,0,30,"30",0
48926,697,397,1,18,"18",0
48925,697,364,2,15,"15",0
48924,697,383,1,17,"17",0
48923,697,360,3,14,"14",0
48922,697,304,14,7,"7",0
48921,697,341,19,3,"3",1
48920,697,356,39,1,"1",4
48919,697,374,4,11,"11",0
48918,697,346,3,13,"13",0
48917,697,358,22,2,"2",0
48916,697,373,16,5,"5",1
48915,697,347,0,20,"20",0
48914,697,389,0,23,"23",0
48913,697,386,2,16,"16",0
48912,697,396,3,12,"12",0
48911,697,289,17,4,"4",0
48910,697,385,12,9,"9",0
48909,697,328,14,6,"6",1
48973,698,382,0,30,"30",0
48972,698,405,0,22,"22",0
48971,698,404,0,27,"27",0
48970,698,403,0,33,"33",0
48969,698,394,0,29,"29",0
48968,698,402,0,25,"25",0
48967,698,375,9,10,"10",1
48966,698,401,0,32,"32",0
48965,698,400,0,26,"26",0
48964,698,388,0,21,"21",0
48963,698,345,0,28,"28",0
48962,698,278,0,23,"23",0
48961,698,399,1,20,"20",0
48960,698,387,12,8,"8",0
48959,698,398,0,31,"31",0
48958,698,397,1,17,"17",0
48957,698,364,4,12,"12",0
48956,698,383,1,19,"19",0
48955,698,360,3,16,"16",0
48954,698,304,18,4,"4",0
48953,698,341,28,2,"2",2
48952,698,356,42,1,"1",4
48951,698,374,4,13,"13",0
48950,698,346,3,15,"15",0
48949,698,358,22,3,"3",0
48948,698,373,16,6,"6",1
48947,698,347,1,18,"18",0
48946,698,389,0,24,"24",0
48945,698,386,5,11,"11",0
48944,698,396,3,14,"14",0
48943,698,289,17,5,"5",0
48942,698,385,12,9,"9",0
48941,698,328,14,7,"7",1
51056,699,417,0,31,"31",0
51055,699,416,0,30,"30",0
51054,699,415,0,29,"29",0
51053,699,293,0,28,"28",0
51052,699,334,0,27,"27",0
51051,699,414,0,26,"26",0
51050,699,413,0,25,"25",0
51049,699,412,0,24,"24",0
51048,699,411,0,23,"23",0
51047,699,410,0,22,"22",0
51046,699,409,0,21,"21",0
51045,699,364,0,20,"20",0
51044,699,340,0,19,"19",0
51043,699,358,0,18,"18",0
51042,699,347,0,17,"17",0
51041,699,383,0,16,"16",0
51040,699,385,0,15,"15",0
51039,699,407,0,14,"14",0
51038,699,368,0,13,"13",0
51037,699,380,0,12,"12",0
51036,699,408,0,11,"11",0
51035,699,362,0,10,"10",0
51034,699,406,0,9,"9",0
51033,699,356,0,8,"8",0
51032,699,346,0,7,"7",0
51031,699,328,1,6,"6",0
51030,699,360,2,5,"5",0
51029,699,374,3,4,"4",0
51028,699,289,4,3,"3",0
51027,699,341,6,2,"2",0
51026,699,373,9,1,"1",1
51092,700,386,0,22,"22",0
51091,700,305,0,21,"21",0
51090,700,405,0,20,"20",0
51089,700,370,0,19,"19",0
51088,700,304,0,11,"11",0
51087,700,417,0,36,"36",0
51086,700,416,0,35,"35",0
51085,700,415,0,34,"34",0
51084,700,293,0,33,"33",0
51083,700,334,0,32,"32",0
51082,700,414,0,31,"31",0
51081,700,413,0,30,"30",0
51080,700,412,0,29,"29",0
51079,700,411,0,28,"28",0
51078,700,410,0,27,"27",0
51077,700,409,0,26,"26",0
51076,700,364,0,25,"25",0
51075,700,340,0,24,"24",0
51074,700,358,0,23,"23",0
51073,700,347,0,9,"9",0
51072,700,383,0,13,"13",0
51071,700,385,6,4,"4",0
51070,700,407,0,18,"18",0
51069,700,368,0,17,"17",0
51068,700,380,0,16,"16",0
51067,700,408,0,15,"15",0
51066,700,362,0,14,"14",0
51065,700,406,0,12,"12",0
51064,700,356,0,10,"10",0
51063,700,346,1,8,"8",0
51062,700,328,5,5,"5",0
51061,700,360,4,6,"6",0
51060,700,374,3,7,"7",0
51059,700,289,13,1,"1",1
51058,700,341,9,3,"3",0
51057,700,373,9,2,"2",1
51131,701,418,0,26,"26",0
51130,701,404,0,21,"21",0
51129,701,376,0,20,"20",0
51128,701,386,1,10,"10",0
51127,701,305,0,27,"27",0
51126,701,405,0,25,"25",0
51125,701,370,0,23,"23",0
51124,701,304,0,12,"12",0
51123,701,417,0,39,"39",0
51122,701,416,0,38,"38",0
51121,701,415,0,37,"37",0
51120,701,293,0,36,"36",0
51119,701,334,0,35,"35",0
51118,701,414,0,34,"34",0
51117,701,413,0,33,"33",0
51116,701,412,0,32,"32",0
51115,701,411,0,31,"31",0
51114,701,410,0,30,"30",0
51113,701,409,0,29,"29",0
51112,701,364,0,15,"15",0
51111,701,340,0,28,"28",0
51110,701,358,0,17,"17",0
51109,701,347,0,11,"11",0
51108,701,383,0,14,"14",0
51107,701,385,6,6,"6",0
51106,701,407,0,24,"24",0
51105,701,368,0,22,"22",0
51104,701,380,0,19,"19",0
51103,701,408,0,18,"18",0
51102,701,362,0,16,"16",0
51101,701,406,0,13,"13",0
51100,701,356,3,8,"8",0
51099,701,346,1,9,"9",0
51098,701,328,11,3,"3",0
51097,701,360,8,5,"5",0
51096,701,374,3,7,"7",0
51095,701,289,15,2,"2",1
51094,701,341,9,4,"4",0
51093,701,373,18,1,"1",2
51171,702,278,0,25,"25",0
51170,702,418,0,27,"27",0
51169,702,404,0,21,"21",0
51168,702,376,0,20,"20",0
51167,702,386,1,11,"11",0
51166,702,305,0,28,"28",0
51165,702,405,0,26,"26",0
51164,702,370,0,23,"23",0
51163,702,304,3,9,"9",0
51162,702,417,0,40,"40",0
51161,702,416,0,39,"39",0
51160,702,415,0,38,"38",0
51159,702,293,0,37,"37",0
51158,702,334,0,36,"36",0
51157,702,414,0,35,"35",0
51156,702,413,0,34,"34",0
51155,702,412,0,33,"33",0
51154,702,411,0,32,"32",0
51153,702,410,0,31,"31",0
51152,702,409,0,30,"30",0
51151,702,364,0,15,"15",0
51150,702,340,0,29,"29",0
51149,702,358,0,17,"17",0
51148,702,347,0,12,"12",0
51147,702,383,0,13,"13",0
51146,702,385,6,6,"6",0
51145,702,407,0,24,"24",0
51144,702,368,0,22,"22",0
51143,702,380,0,19,"19",0
51142,702,408,0,18,"18",0
51141,702,362,0,16,"16",0
51140,702,406,0,14,"14",0
51139,702,356,3,8,"8",0
51138,702,346,2,10,"10",0
51137,702,328,17,3,"3",0
51136,702,360,8,5,"5",0
51135,702,374,3,7,"7",0
51134,702,289,17,2,"2",1
51133,702,341,13,4,"4",0
51132,702,373,27,1,"1",3
51215,703,422,0,35,"35",0
51214,703,421,0,34,"34",0
51213,703,419,0,30,"30",0
