raceId,driverId,stop,lap,time,duration,milliseconds
948,835,1,12,"16:26:22","23.286",23286
948,837,1,12,"16:26:36","23.224",23224
948,20,1,13,"16:27:17","21.339",21339
948,830,1,13,"16:27:32","22.303",22303
948,18,1,15,"16:31:07","22.616",22616
948,8,1,16,"16:32:03","22.508",22508
948,1,1,16,"16:32:16","21.940",21940
948,807,1,16,"16:32:30","22.167",22167
948,815,1,16,"16:32:37","24.719",24719
948,822,1,17,"16:34:32","21.376",21376
948,825,2,16,"16:34:50","22.079",22079
948,20,2,18,"16:36:56","18:09.312",1089312
948,3,2,18,"16:36:58","18:09.303",1089303
948,8,2,18,"16:37:00","18:09.365",1089365
948,817,2,18,"16:37:02","18:09.822",1089822
948,830,2,18,"16:37:03","18:09.372",1089372
948,832,2,18,"16:37:05","18:09.971",1089971
948,1,2,18,"16:37:09","18:10.087",1090087
948,13,2,18,"16:37:10","18:09.805",1089805
948,154,1,18,"16:37:12","18:09.417",1089417
948,807,2,18,"16:37:14","18:09.155",1089155
948,822,2,18,"16:37:16","18:08.989",1088989
948,835,2,18,"16:37:19","18:08.294",1088294
948,815,2,18,"16:37:21","18:07.311",1087311
948,828,2,18,"16:37:25","18:06.875",1086875
948,18,2,18,"16:37:31","18:04.466",1084466
948,831,2,18,"16:37:34","18:02.337",1082337
948,836,2,18,"16:37:36","18:02.140",1082140
948,825,3,17,"16:37:38","15:46.318",946318
948,828,3,27,"17:10:16","16.936",16936
948,18,3,30,"17:14:55","21.837",21837
948,832,3,31,"17:16:00","22.392",22392
948,830,3,32,"17:17:30","29.066",29066
948,836,3,32,"17:18:12","23.895",23895
948,20,3,35,"17:21:50","24.548",24548
948,817,3,42,"17:32:47","21.981",21981
949,807,1,1,"18:05:30","31.931",31931
949,815,1,2,"18:07:15","30.326",30326
949,832,1,2,"18:07:43","28.401",28401
949,817,1,6,"18:13:44","24.541",24541
949,13,1,7,"18:15:20","24.093",24093
949,822,1,8,"18:17:05","24.944",24944
949,821,1,8,"18:17:13","32.793",32793
949,838,1,9,"18:18:55","24.604",24604
949,822,2,9,"18:19:07","19.369",19369
949,830,1,10,"18:20:31","25.810",25810
949,831,1,10,"18:20:44","26.246",26246
949,154,1,11,"18:22:08","25.739",25739
949,836,1,11,"18:22:24","26.236",26236
949,8,1,12,"18:23:37","24.720",24720
949,825,1,12,"18:24:08","26.876",26876
949,837,1,12,"18:24:14","26.382",26382
949,3,1,13,"18:25:02","24.934",24934
949,1,1,13,"18:25:20","24.512",24512
949,828,1,13,"18:25:47","24.775",24775
949,815,2,14,"18:27:44","25.068",25068
949,826,1,16,"18:30:45","24.419",24419
949,807,2,16,"18:31:10","24.930",24930
949,832,2,20,"18:38:33","34.978",34978
949,817,2,24,"18:44:00","26.631",26631
949,825,2,24,"18:44:29","24.383",24383
949,838,2,25,"18:45:55","24.682",24682
949,830,2,26,"18:47:23","25.594",25594
949,154,2,27,"18:48:59","26.151",26151
949,1,2,28,"18:50:13","25.030",25030
949,8,2,29,"18:51:43","25.222",25222
949,13,2,29,"18:52:33","24.236",24236
949,828,2,29,"18:52:47","25.363",25363
949,836,2,29,"18:52:58","25.547",25547
949,3,2,30,"18:53:06","27.226",27226
949,831,2,30,"18:54:37","25.491",25491
949,837,2,31,"18:56:29","28.120",28120
949,826,2,34,"19:00:57","24.661",24661
949,822,3,34,"19:01:08","26.110",26110
949,807,3,35,"19:03:05","24.734",24734
949,8,3,37,"19:04:55","25.257",25257
949,815,3,37,"19:06:37","24.517",24517
949,825,3,38,"19:07:57","24.341",24341
949,3,3,39,"19:07:59","25.761",25761
949,154,3,40,"19:10:37","30.063",30063
949,1,3,41,"19:11:34","24.524",24524
949,838,3,41,"19:12:46","25.316",25316
949,836,3,41,"19:13:02","25.419",25419
949,817,3,42,"19:13:48","24.879",24879
949,826,3,44,"19:17:31","24.224",24224
949,837,3,44,"19:18:30","25.517",25517
949,830,3,46,"19:20:38","25.129",25129
949,831,3,47,"19:23:12","25.660",25660
949,807,4,51,"19:29:43","26.595",26595
950,154,1,1,"14:05:35","58.563",58563
950,8,1,1,"14:05:39","31.134",31134
950,1,1,1,"14:05:46","29.322",29322
950,831,1,1,"14:06:25","36.854",36854
950,817,1,3,"14:08:57","24.392",24392
950,826,1,4,"14:10:42","24.084",24084
950,815,1,4,"14:10:46","23.215",23215
950,20,1,4,"14:10:50","30.115",30115
950,807,1,4,"14:10:50","27.683",27683
950,832,1,4,"14:10:51","25.754",25754
950,18,1,4,"14:10:51","24.072",24072
950,822,1,4,"14:10:52","22.682",22682
950,830,1,4,"14:10:54","30.034",30034
950,828,1,4,"14:10:56","23.955",23955
950,825,1,4,"14:10:58","23.158",23158
950,1,2,5,"14:13:57","25.179",25179
950,1,3,6,"14:16:03","22.301",22301
950,8,2,14,"14:31:08","23.296",23296
950,836,1,15,"14:32:55","26.969",26969
950,835,1,15,"14:33:07","22.799",22799
950,4,1,16,"14:34:30","22.874",22874
950,20,2,17,"14:36:07","22.276",22276
950,807,2,17,"14:36:22","23.867",23867
950,815,2,18,"14:37:55","22.485",22485
950,837,1,18,"14:38:25","23.183",23183
950,826,2,19,"14:39:28","22.607",22607
950,13,1,19,"14:39:36","22.124",22124
950,832,2,19,"14:39:44","22.832",22832
950,817,2,19,"14:39:45","22.461",22461
950,821,1,19,"14:39:57","23.878",23878
950,3,1,20,"14:40:58","22.831",22831
950,830,2,20,"14:41:36","23.744",23744
950,825,2,20,"14:41:50","23.257",23257
950,154,2,20,"14:41:52","24.615",24615
950,831,2,20,"14:42:01","23.735",23735
950,822,2,21,"14:43:09","22.630",22630
950,1,4,21,"14:43:15","22.626",22626
950,835,2,24,"14:49:09","23.280",23280
950,807,3,26,"14:52:18","29.570",29570
950,18,2,27,"14:53:52","23.029",23029
950,836,2,27,"14:54:13","24.104",24104
950,815,3,28,"14:55:33","22.351",22351
950,828,2,28,"14:55:48","23.563",23563
950,837,2,28,"14:56:08","24.635",24635
950,822,3,30,"14:58:55","22.747",22747
950,1,5,30,"14:59:03","22.698",22698
950,13,2,31,"15:00:34","23.349",23349
950,4,2,32,"15:02:40","22.927",22927
950,832,3,33,"15:04:13","24.269",24269
950,154,3,33,"15:04:55","23.342",23342
950,821,2,34,"15:06:14","22.963",22963
950,826,3,35,"15:07:13","22.684",22684
950,20,3,35,"15:07:15","22.350",22350
950,825,3,35,"15:08:20","22.677",22677
950,3,2,36,"15:08:27","23.559",23559
950,817,3,37,"15:10:56","22.426",22426
950,8,3,37,"15:11:04","22.832",22832
950,835,3,38,"15:13:56","24.099",24099
950,830,3,39,"15:14:39","23.130",23130
950,831,3,40,"15:17:07","25.357",25357
950,837,3,40,"15:17:16","24.369",24369
950,821,3,43,"15:21:59","23.070",23070
950,836,3,43,"15:22:12","24.274",24274
950,18,3,44,"15:23:28","22.510",22510
950,154,4,44,"15:24:06","23.284",23284
950,807,4,46,"15:27:09","22.790",22790
951,826,1,1,"15:05:38","41.282",41282
951,817,1,1,"15:05:43","47.763",47763
951,828,1,1,"15:05:50","30.529",30529
951,815,1,1,"15:06:03","32.800",32800
951,821,1,1,"15:06:09","40.169",40169
951,826,2,8,"15:20:21","38.906",38906
951,821,2,9,"15:22:11","25.037",25037
951,832,1,11,"15:25:31","30.805",30805
951,831,1,12,"15:27:22","30.259",30259
951,836,1,13,"15:29:06","31.433",31433
951,835,1,14,"15:30:40","30.805",30805
951,822,1,16,"15:33:39","29.841",29841
951,825,1,16,"15:34:05","30.585",30585
951,1,1,17,"15:35:21","30.001",30001
951,154,1,17,"15:35:49","31.420",31420
951,13,1,18,"15:37:14","29.551",29551
951,8,1,20,"15:40:29","30.498",30498
951,18,1,20,"15:41:08","30.580",30580
951,3,1,21,"15:41:55","29.709",29709
951,4,1,21,"15:42:40","29.751",29751
951,830,1,22,"15:44:13","30.553",30553
951,815,2,27,"15:53:11","30.400",30400
951,828,2,28,"15:55:13","30.433",30433
951,817,2,29,"15:57:02","31.205",31205
951,836,2,39,"16:14:54","57.151",57151
951,13,2,46,"16:25:17","30.065",30065
952,13,1,8,"14:17:31","21.384",21384
952,815,1,9,"14:18:56","22.679",22679
952,826,1,9,"14:19:03","23.277",23277
952,828,1,9,"14:19:07","22.840",22840
952,832,1,10,"14:20:24","22.874",22874
952,18,1,10,"14:20:28","22.280",22280
952,807,1,10,"14:20:31","22.176",22176
952,825,1,10,"14:20:34","22.843",22843
952,817,1,11,"14:21:44","21.738",21738
952,4,1,11,"14:22:02","21.795",21795
952,835,1,11,"14:22:09","23.283",23283
952,836,1,11,"14:22:14","24.554",24554
952,830,1,12,"14:23:18","22.369",22369
952,8,1,12,"14:23:25","22.107",22107
952,822,1,12,"14:23:27","21.856",21856
952,831,1,12,"14:23:45","22.976",22976
952,20,1,15,"14:27:51","21.643",21643
952,154,1,15,"14:28:12","23.187",23187
952,821,1,16,"14:29:51","23.206",23206
952,837,1,22,"14:39:41","28.753",28753
952,828,2,24,"14:42:39","23.122",23122
952,13,2,25,"14:43:57","22.568",22568
952,826,2,25,"14:44:06","22.234",22234
952,817,2,28,"14:47:45","22.104",22104
952,20,2,29,"14:49:18","22.617",22617
952,154,2,29,"14:50:06","22.844",22844
952,821,2,30,"14:51:38","22.430",22430
952,825,2,30,"14:51:49","23.165",23165
952,835,2,33,"14:56:34","22.397",22397
952,836,2,33,"14:56:46","24.387",24387
952,830,2,34,"14:56:52","22.348",22348
952,8,2,35,"14:58:25","22.169",22169
952,815,2,35,"14:59:10","21.918",21918
952,18,2,36,"15:00:49","22.590",22590
952,831,2,36,"15:01:17","23.090",23090
952,20,3,37,"15:01:30","21.603",21603
952,154,3,37,"15:02:52","34.832",34832
952,832,2,38,"15:03:35","22.937",22937
952,822,2,39,"15:04:59","22.443",22443
952,4,2,39,"15:05:28","22.987",22987
952,828,3,40,"15:07:25","22.897",22897
952,13,3,41,"15:08:28","21.831",21831
952,817,3,43,"15:10:31","21.683",21683
952,837,2,48,"15:20:28","26.186",26186
952,826,3,51,"15:23:51","22.769",22769
952,825,3,55,"15:30:33","22.122",22122
952,817,4,65,"15:43:55","23.133",23133
953,826,1,1,"14:03:20","1:32.609",92609
953,826,2,2,"14:07:55","19.918",19918
953,825,1,7,"14:15:27","25.583",25583
953,18,1,8,"14:17:20","25.766",25766
953,831,1,8,"14:17:30","28.242",28242
953,826,3,7,"14:17:32","27.698",27698
953,828,1,11,"14:22:52","27.176",27176
953,837,1,11,"14:22:57","29.117",29117
953,830,1,12,"14:24:33","25.604",25604
953,20,1,13,"14:25:55","25.114",25114
953,4,1,14,"14:27:38","25.512",25512
953,807,1,15,"14:29:11","25.215",25215
953,822,1,15,"14:29:22","27.364",27364
953,154,1,15,"14:29:44","33.490",33490
953,821,1,16,"14:31:01","26.044",26044
953,3,1,20,"14:37:17","26.698",26698
953,13,1,20,"14:37:38","24.934",24934
953,832,1,21,"14:38:53","27.738",27738
953,815,1,21,"14:38:55","25.714",25714
953,825,2,21,"14:40:27","38.811",38811
953,817,1,23,"14:41:40","25.054",25054
953,828,2,29,"14:52:28","26.435",26435
953,815,2,30,"14:53:05","25.608",25608
953,18,2,30,"14:53:13","25.450",25450
953,825,3,29,"14:53:21","25.879",25879
953,822,2,30,"14:54:01","25.478",25478
953,154,2,30,"14:54:03","25.111",25111
953,1,1,31,"14:54:06","26.315",26315
953,3,2,31,"14:54:34","27.680",27680
953,20,2,31,"14:54:36","25.561",25561
953,807,2,31,"14:54:39","27.064",27064
953,832,2,31,"14:54:40","28.112",28112
953,830,2,31,"14:54:44","25.459",25459
953,836,1,31,"14:55:34","26.517",26517
953,817,2,32,"14:55:37","35.327",35327
953,4,2,32,"14:56:10","26.836",26836
953,821,2,32,"14:56:16","27.407",27407
953,13,2,32,"14:56:25","25.182",25182
953,831,2,32,"14:57:11","27.166",27166
953,825,4,32,"14:58:47","31.241",31241
953,837,2,34,"15:00:18","27.380",27380
953,837,3,47,"15:21:24","26.292",26292
953,831,3,48,"15:21:45","45.700",45700
953,822,3,49,"15:22:23","24.673",24673
953,828,3,49,"15:23:18","33.342",33342
954,831,1,9,"14:15:49","23.987",23987
954,20,1,11,"14:17:58","22.597",22597
954,8,1,11,"14:18:14","22.820",22820
954,836,1,11,"14:18:36","24.784",24784
954,832,1,13,"14:21:10","23.517",23517
954,821,1,13,"14:21:13","23.412",23412
954,828,1,14,"14:22:44","22.957",22957
954,837,1,15,"14:24:03","29.732",29732
954,4,1,17,"14:26:24","27.952",27952
954,154,1,17,"14:26:26","23.680",23680
954,826,1,17,"14:26:28","23.000",23000
954,830,1,20,"14:29:59","23.586",23586
954,817,1,21,"14:31:21","22.872",22872
954,3,1,21,"14:31:29","22.466",22466
954,807,1,21,"14:31:34","22.876",22876
954,13,1,22,"14:32:47","22.925",22925
954,822,1,23,"14:33:59","22.184",22184
954,1,1,24,"14:35:00","22.243",22243
954,815,1,30,"14:43:33","22.556",22556
954,8,2,33,"14:47:15","23.263",23263
954,831,2,35,"14:51:16","23.608",23608
954,20,2,37,"14:51:55","22.361",22361
954,817,2,38,"14:53:47","24.018",24018
954,836,2,38,"14:54:55","24.516",24516
954,154,2,39,"14:55:43","23.055",23055
954,828,2,39,"14:56:10","23.299",23299
954,825,1,39,"14:56:12","23.162",23162
954,821,2,41,"14:58:41","23.928",23928
954,826,2,44,"15:02:16","22.627",22627
954,837,2,44,"15:03:24","25.069",25069
954,830,2,46,"15:04:02","22.909",22909
954,815,2,46,"15:04:50","24.757",24757
954,154,3,46,"15:05:13","32.114",32114
954,832,2,48,"15:07:17","24.445",24445
954,3,2,51,"15:10:35","22.728",22728
954,807,2,51,"15:11:06","23.111",23111
955,837,1,1,"17:05:57","33.405",33405
955,832,1,4,"17:11:34","22.028",22028
955,830,1,5,"17:13:24","20.069",20069
955,4,1,5,"17:13:24","20.282",20282
955,826,1,5,"17:13:37","24.802",24802
955,817,1,6,"17:15:04","19.840",19840
955,18,1,6,"17:15:21","20.185",20185
955,825,1,6,"17:15:24","20.772",20772
955,13,1,7,"17:17:02","19.445",19445
955,831,1,7,"17:17:13","20.670",20670
955,8,1,8,"17:18:49","20.593",20593
955,821,1,8,"17:19:20","29.227",29227
955,154,1,10,"17:22:51","21.132",21132
955,835,1,11,"17:24:54","20.965",20965
955,1,1,15,"17:31:52","20.108",20108
955,815,1,16,"17:33:39","20.614",20614
955,828,1,16,"17:34:12","21.083",21083
955,822,1,19,"17:39:20","19.732",19732
955,20,1,20,"17:40:51","20.422",20422
955,807,1,20,"17:41:18","20.347",20347
955,830,2,20,"17:41:33","22.497",22497
955,3,1,21,"17:42:18","20.058",20058
955,817,2,22,"17:45:00","20.155",20155
955,4,2,24,"17:48:59","20.654",20654
955,831,2,24,"17:49:03","20.713",20713
955,18,2,25,"17:50:53","20.640",20640
955,828,2,25,"17:51:13","20.559",20559
955,154,2,26,"17:52:45","23.588",23588
955,832,2,27,"17:54:32","21.030",21030
955,13,2,28,"17:56:01","19.858",19858
955,836,1,29,"17:58:28","26.187",26187
955,821,2,29,"17:58:37","21.533",21533
955,835,2,31,"18:02:14","20.561",20561
956,807,1,8,"14:12:55","22.601",22601
956,4,1,8,"14:13:00","21.924",21924
956,18,1,9,"14:14:05","22.859",22859
956,822,1,9,"14:14:09","21.047",21047
956,832,1,9,"14:14:11","22.605",22605
956,815,1,9,"14:14:12","21.883",21883
956,3,1,10,"14:15:15","21.890",21890
956,825,1,11,"14:16:43","22.033",22033
956,835,1,12,"14:17:57","21.745",21745
956,13,1,12,"14:18:00","21.097",21097
956,828,1,12,"14:18:03","22.980",22980
956,836,1,13,"14:19:05","22.613",22613
956,817,1,14,"14:20:04","21.183",21183
956,830,1,15,"14:21:12","21.945",21945
956,1,1,21,"14:28:15","22.918",22918
956,821,1,21,"14:29:00","22.053",22053
956,8,1,22,"14:29:32","21.916",21916
956,836,2,23,"14:31:36","23.738",23738
956,807,2,24,"14:32:37","21.580",21580
956,18,2,26,"14:35:01","22.035",22035
956,154,1,26,"14:35:02","22.662",22662
956,4,2,26,"14:35:08","22.879",22879
956,815,2,26,"14:35:10","21.412",21412
956,837,1,27,"14:36:58","23.326",23326
956,3,2,28,"14:38:13","17.959",17959
956,836,3,27,"14:38:14","18.064",18064
956,1,2,28,"14:38:16","16.983",16983
956,830,2,28,"14:38:17","17.165",17165
956,817,2,28,"14:38:18","19.408",19408
956,8,2,28,"14:38:20","21.206",21206
956,822,2,28,"14:38:22","20.876",20876
956,831,1,28,"14:38:23","20.929",20929
956,832,2,28,"14:38:24","33.462",33462
956,18,3,28,"14:38:27","18.307",18307
956,154,2,28,"14:38:29","18.860",18860
956,825,2,28,"14:38:32","17.721",17721
956,13,2,28,"14:38:33","17.388",17388
956,835,2,28,"14:38:35","16.851",16851
956,4,3,28,"14:38:36","16.764",16764
956,815,3,28,"14:38:37","16.544",16544
956,828,2,28,"14:38:39","16.419",16419
956,807,3,28,"14:38:40","16.227",16227
956,821,2,28,"14:38:43","16.475",16475
956,837,2,28,"14:38:45","16.218",16218
956,3,3,29,"14:40:18","18.220",18220
956,836,4,28,"14:40:19","18.342",18342
956,1,3,29,"14:40:21","18.716",18716
956,830,3,29,"14:40:22","18.455",18455
956,817,3,29,"14:40:23","18.347",18347
956,8,3,29,"14:40:26","18.455",18455
956,822,3,29,"14:40:27","17.800",17800
956,831,2,29,"14:40:29","17.739",17739
956,18,4,29,"14:40:31","18.964",18964
956,154,3,29,"14:40:32","19.554",19554
956,825,3,29,"14:40:34","19.611",19611
956,13,3,29,"14:40:35","19.015",19015
956,835,3,29,"14:40:37","18.382",18382
956,4,4,29,"14:40:38","18.194",18194
956,815,4,29,"14:40:39","17.970",17970
956,828,3,29,"14:40:41","19.041",19041
956,807,4,29,"14:40:42","19.028",19028
956,832,3,29,"14:40:43","18.636",18636
956,821,3,29,"14:40:44","18.308",18308
956,837,3,29,"14:40:46","17.828",17828
956,821,4,41,"14:56:13","21.921",21921
956,831,3,43,"14:58:35","22.707",22707
956,825,4,49,"15:05:46","27.119",27119
956,807,5,50,"15:06:56","27.834",27834
956,835,4,50,"15:06:59","22.728",22728
956,828,4,50,"15:07:01","24.326",24326
956,837,4,50,"15:07:11","25.234",25234
956,822,4,51,"15:07:54","21.639",21639
956,1,4,54,"15:10:44","22.109",22109
956,3,4,55,"15:11:53","21.035",21035
956,13,4,56,"15:13:53","21.231",21231
956,817,4,60,"15:18:09","22.284",22284
957,8,1,5,"13:14:16","29.578",29578
957,822,1,5,"13:14:17","29.808",29808
957,832,1,5,"13:14:18","30.786",30786
957,807,1,5,"13:14:18","30.747",30747
957,4,1,5,"13:14:19","32.374",32374
957,20,1,5,"13:14:20","31.381",31381
957,154,1,5,"13:14:21","31.632",31632
957,821,1,5,"13:14:22","41.508",41508
957,825,1,5,"13:14:23","30.804",30804
957,836,1,5,"13:14:25","31.812",31812
957,817,1,6,"13:16:16","30.198",30198
957,13,1,6,"13:16:20","29.243",29243
957,826,1,6,"13:16:22","30.315",30315
957,18,1,6,"13:16:23","30.093",30093
957,835,1,6,"13:16:27","29.784",29784
957,837,1,6,"13:16:29","29.998",29998
957,1,1,7,"13:18:15","30.343",30343
957,3,1,7,"13:18:22","29.395",29395
957,830,1,7,"13:18:23","31.995",31995
957,815,1,7,"13:18:27","29.475",29475
957,831,1,7,"13:18:46","30.981",30981
957,828,1,7,"13:18:48","35.393",35393
957,828,2,10,"13:25:31","1:44.980",104980
957,20,2,15,"13:34:24","29.163",29163
957,8,2,16,"13:36:00","30.462",30462
957,13,2,16,"13:36:16","29.403",29403
957,826,2,16,"13:36:19","30.327",30327
957,822,2,16,"13:36:28","29.282",29282
957,831,2,16,"13:36:33","30.143",30143
957,154,2,16,"13:36:36","30.882",30882
957,835,2,16,"13:36:38","55.697",55697
957,1,2,17,"13:37:20","28.728",28728
957,3,2,17,"13:37:29","29.715",29715
957,815,2,17,"13:37:40","28.915",28915
957,817,2,17,"13:37:41","29.813",29813
957,832,2,17,"13:37:56","29.895",29895
957,807,2,17,"13:38:06","29.867",29867
957,4,2,17,"13:38:11","28.799",28799
957,18,2,17,"13:38:19","29.588",29588
957,825,2,17,"13:38:33","29.201",29201
957,821,2,17,"13:38:37","29.884",29884
957,837,2,17,"13:38:55","30.135",30135
957,830,2,18,"13:39:11","29.429",29429
957,835,3,19,"13:42:54","41.486",41486
957,13,3,38,"14:13:29","29.346",29346
957,4,3,39,"14:15:22","28.936",28936
957,825,3,40,"14:17:42","28.450",28450
958,18,1,7,"14:14:06","22.229",22229
958,836,1,9,"14:16:53","23.486",23486
958,18,2,10,"14:18:47","16.486",16486
958,831,1,11,"14:19:45","22.778",22778
958,20,1,14,"14:23:42","21.640",21640
958,807,1,14,"14:24:03","22.014",22014
958,154,1,14,"14:24:03","22.427",22427
958,817,1,15,"14:25:05","22.241",22241
958,4,1,15,"14:25:20","22.099",22099
958,821,1,15,"14:25:32","22.828",22828
958,1,1,16,"14:26:24","21.441",21441
958,830,1,16,"14:26:36","22.389",22389
958,832,1,16,"14:26:49","22.960",22960
958,822,1,16,"14:26:54","21.704",21704
958,3,1,17,"14:27:51","21.233",21233
958,828,1,17,"14:28:54","23.873",23873
958,825,1,24,"14:38:48","21.990",21990
958,826,1,24,"14:39:02","22.105",22105
958,13,1,25,"14:40:31","21.793",21793
958,835,1,26,"14:41:39","21.892",21892
958,815,1,27,"14:43:00","22.689",22689
958,18,3,28,"14:45:17","22.718",22718
958,8,1,29,"14:45:43","21.951",21951
958,837,1,29,"14:46:44","24.254",24254
958,817,2,33,"14:51:15","22.006",22006
958,836,2,35,"14:55:42","22.765",22765
958,154,2,36,"14:56:35","22.303",22303
958,825,2,36,"14:56:36","22.051",22051
958,821,2,37,"14:58:00","22.520",22520
958,830,2,38,"14:58:38","21.687",21687
958,807,2,39,"15:00:48","23.350",23350
958,835,2,39,"15:00:49","21.665",21665
958,831,2,39,"15:01:04","22.965",22965
958,815,2,40,"15:02:11","29.941",29941
958,1,2,41,"15:02:31","21.773",21773
958,20,2,41,"15:02:46","21.535",21535
958,3,2,42,"15:03:58","22.351",22351
958,832,2,42,"15:04:57","22.417",22417
958,822,2,43,"15:06:27","21.405",21405
958,4,2,44,"15:07:43","21.897",21897
958,828,2,45,"15:10:26","23.198",23198
958,826,2,46,"15:11:10","27.951",27951
958,8,2,50,"15:15:47","21.857",21857
958,828,3,62,"15:35:34","23.308",23308
958,13,2,65,"15:39:36","22.366",22366
959,835,1,2,"14:06:10","19.298",19298
959,826,1,7,"14:13:06","23.243",23243
959,831,1,7,"14:13:07","29.865",29865
959,815,1,8,"14:14:25","19.233",19233
959,832,1,9,"14:15:46","22.751",22751
959,13,1,9,"14:15:48","18.590",18590
959,830,1,11,"14:18:08","19.017",19017
959,3,1,11,"14:18:12","19.693",19693
959,825,1,11,"14:18:33","19.034",19034
959,817,1,12,"14:19:31","18.964",18964
959,822,1,12,"14:19:43","18.796",18796
959,807,1,12,"14:19:45","19.608",19608
959,836,1,12,"14:20:05","19.813",19813
959,20,1,13,"14:20:57","19.230",19230
959,18,1,13,"14:21:12","19.427",19427
959,837,1,13,"14:21:38","31.317",31317
959,1,1,14,"14:22:05","18.650",18650
959,8,1,14,"14:22:21","22.393",22393
959,4,1,14,"14:22:38","19.258",19258
959,828,1,16,"14:25:46","20.148",20148
959,154,1,17,"14:26:51","20.301",20301
959,831,2,19,"14:30:11","19.944",19944
959,821,1,25,"14:38:07","20.099",20099
959,835,2,25,"14:38:38","26.688",26688
959,13,2,26,"14:39:36","36.395",36395
959,836,2,26,"14:39:43","19.626",19626
959,3,2,27,"14:40:04","18.936",18936
959,815,2,27,"14:40:47","19.223",19223
959,830,2,28,"14:41:22","19.137",19137
959,4,2,28,"14:42:04","19.440",19440
959,826,2,28,"14:42:23","20.227",20227
959,832,2,29,"14:43:41","19.747",19747
959,20,2,31,"14:45:38","19.472",19472
959,18,2,31,"14:46:05","19.124",19124
959,8,2,32,"14:47:02","19.142",19142
959,807,2,32,"14:47:20","19.144",19144
959,825,2,32,"14:47:45","19.159",19159
959,817,2,33,"14:48:12","18.738",18738
959,837,2,32,"14:48:35","20.919",20919
959,822,2,33,"14:48:41","19.183",19183
959,1,2,34,"14:49:19","18.504",18504
959,828,2,33,"14:49:34","19.318",19318
959,831,3,42,"15:02:30","19.755",19755
959,815,3,43,"15:02:46","19.379",19379
959,154,2,43,"15:03:00","19.863",19863
959,3,3,44,"15:03:08","28.364",28364
959,807,3,44,"15:03:45","19.907",19907
959,830,3,45,"15:04:32","18.967",18967
959,817,3,46,"15:05:49","18.979",18979
959,20,3,46,"15:06:01","19.000",19000
959,835,3,45,"15:06:33","19.725",19725
959,18,3,46,"15:06:40","19.268",19268
959,1,3,47,"15:06:57","18.475",18475
959,8,3,47,"15:07:26","19.525",19525
959,836,3,46,"15:07:36","19.658",19658
959,4,3,47,"15:08:04","19.127",19127
959,821,2,47,"15:08:16","19.326",19326
959,826,3,49,"15:11:20","19.264",19264
959,837,3,49,"15:12:22","21.186",21186
959,832,3,51,"15:13:57","19.547",19547
960,830,1,1,"14:05:46","31.235",31235
960,831,1,1,"14:05:52","26.390",26390
960,20,1,1,"14:05:53","22.403",22403
960,8,1,1,"14:06:21","1:27.084",87084
960,13,1,2,"14:07:44","22.484",22484
960,807,1,6,"14:15:53","23.564",23564
960,8,2,5,"14:15:56","23.061",23061
960,815,1,6,"14:16:04","23.783",23783
960,154,1,6,"14:16:08","23.705",23705
960,835,1,6,"14:16:08","22.698",22698
960,839,1,6,"14:16:18","28.718",28718
960,822,1,7,"14:18:36","22.190",22190
960,821,1,7,"14:18:38","23.486",23486
960,3,1,9,"14:24:29","16:36.150",996150
960,817,1,9,"14:24:30","16:38.401",998401
960,807,2,9,"14:24:31","16:38.468",998468
960,4,1,9,"14:24:32","16:38.234",998234
960,1,1,9,"14:24:34","16:40.478",1000478
960,13,2,9,"14:24:35","16:40.664",1000664
960,815,2,9,"14:24:36","16:40.284",1000284
960,826,1,9,"14:24:38","16:40.466",1000466
960,835,2,9,"14:24:40","16:40.234",1000234
960,154,2,9,"14:24:42","16:39.366",999366
960,20,2,9,"14:24:44","16:38.511",998511
960,822,2,9,"14:24:46","16:38.328",998328
960,821,2,9,"14:24:48","16:38.622",998622
960,830,2,9,"14:24:49","16:38.546",998546
960,839,2,9,"14:24:51","16:40.980",1000980
960,831,2,9,"14:24:52","16:41.198",1001198
960,8,3,9,"14:25:53","15:43.158",943158
960,830,3,16,"14:55:40","23.231",23231
960,1,2,21,"15:05:00","24.343",24343
960,826,2,21,"15:05:19","23.359",23359
960,13,3,22,"15:07:04","22.515",22515
960,821,3,22,"15:07:18","23.561",23561
960,835,3,22,"15:07:20","23.333",23333
960,807,3,23,"15:08:55","24.015",24015
960,4,2,23,"15:08:57","22.451",22451
960,20,3,23,"15:09:03","22.762",22762
960,822,3,23,"15:09:06","22.318",22318
960,154,3,23,"15:09:21","23.107",23107
960,831,3,23,"15:09:23","30.238",30238
960,815,3,24,"15:10:56","22.652",22652
960,8,4,24,"15:11:06","23.056",23056
960,839,3,24,"15:11:25","24.208",24208
960,817,2,25,"15:12:33","22.531",22531
960,3,2,26,"15:14:15","22.596",22596
960,830,4,27,"15:17:02","22.727",22727
960,1,3,32,"15:26:06","22.432",22432
960,835,4,34,"15:30:48","22.578",22578
960,826,3,35,"15:32:37","23.363",23363
961,835,1,2,"14:06:49","33.275",33275
961,831,1,2,"14:07:30","27.786",27786
961,831,2,4,"14:11:17","13:30.454",810454
961,822,1,13,"14:22:38","24.161",24161
961,830,1,13,"14:22:46","24.610",24610
961,4,1,13,"14:22:49","26.843",26843
961,826,1,13,"14:23:07","25.183",25183
961,807,1,14,"14:24:20","24.043",24043
961,825,1,14,"14:24:42","24.505",24505
