Week,Date,year,data_files,data_type,delim,path,nrows,ncols,github
44,2020-10-27,2020,wind-turbine.csv,csv,",",data/2020/2020-10-27/wind-turbine.csv,6698,15,https://raw.githubusercontent.com/rfordatascience/tidytuesday/master/data/2020/2020-10-27/wind-turbine.csv
45,2020-11-03,2020,ikea.csv,csv,",",data/2020/2020-11-03/ikea.csv,3694,14,https://raw.githubusercontent.com/rfordatascience/tidytuesday/master/data/2020/2020-11-03/ikea.csv
46,2020-11-10,2020,mobile.csv,csv,",",data/2020/2020-11-10/mobile.csv,6277,7,https://raw.githubusercontent.com/rfordatascience/tidytuesday/master/data/2020/2020-11-10/mobile.csv
46,2020-11-10,2020,landline.csv,csv,",",data/2020/2020-11-10/landline.csv,6974,7,https://raw.githubusercontent.com/rfordatascience/tidytuesday/master/data/2020/2020-11-10/landline.csv
47,2020-11-17,2020,black_in_data.csv,csv,",",data/2020/2020-11-17/black_in_data.csv,6,4,https://raw.githubusercontent.com/rfordatascience/tidytuesday/master/data/2020/2020-11-17/black_in_data.csv
49,2020-12-01,2020,shelters.csv,csv,",",data/2020/2020-12-01/shelters.csv,115916,13,https://raw.githubusercontent.com/rfordatascience/tidytuesday/master/data/2020/2020-12-01/shelters.csv
50,2020-12-08,2020,women.csv,csv,",",data/2020/2020-12-08/women.csv,100,6,https://raw.githubusercontent.com/rfordatascience/tidytuesday/master/data/2020/2020-12-08/women.csv
51,2020-12-15,2020,ninja_warrior.csv,csv,",",data/2020/2020-12-15/ninja_warrior.csv,889,5,https://raw.githubusercontent.com/rfordatascience/tidytuesday/master/data/2020/2020-12-15/ninja_warrior.csv
52,2020-12-22,2020,big-mac.csv,csv,",",data/2020/2020-12-22/big-mac.csv,1386,19,https://raw.githubusercontent.com/rfordatascience/tidytuesday/master/data/2020/2020-12-22/big-mac.csv
2,2021-01-05,2021,transit_cost.csv,csv,",",data/2021/2021-01-05/transit_cost.csv,544,20,https://raw.githubusercontent.com/rfordatascience/tidytuesday/master/data/2021/2021-01-05/transit_cost.csv
3,2021-01-12,2021,artists.csv,csv,",",data/2021/2021-01-12/artists.csv,3532,9,https://raw.githubusercontent.com/rfordatascience/tidytuesday/master/data/2021/2021-01-12/artists.csv
3,2021-01-12,2021,artwork.csv,csv,",",data/2021/2021-01-12/artwork.csv,69201,20,https://raw.githubusercontent.com/rfordatascience/tidytuesday/master/data/2021/2021-01-12/artwork.csv
4,2021-01-19,2021,households.csv,csv,",",data/2021/2021-01-19/households.csv,48,4,https://raw.githubusercontent.com/rfordatascience/tidytuesday/master/data/2021/2021-01-19/households.csv
4,2021-01-19,2021,crops.csv,csv,",",data/2021/2021-01-19/crops.csv,48,11,https://raw.githubusercontent.com/rfordatascience/tidytuesday/master/data/2021/2021-01-19/crops.csv
4,2021-01-19,2021,gender.csv,csv,",",data/2021/2021-01-19/gender.csv,48,5,https://raw.githubusercontent.com/rfordatascience/tidytuesday/master/data/2021/2021-01-19/gender.csv
5,2021-01-26,2021,plastics.csv,csv,",",data/2021/2021-01-26/plastics.csv,13380,14,https://raw.githubusercontent.com/rfordatascience/tidytuesday/master/data/2021/2021-01-26/plastics.csv
6,2021-02-02,2021,bach_students.csv,csv,",",data/2021/2021-02-02/bach_students.csv,41,19,https://raw.githubusercontent.com/rfordatascience/tidytuesday/master/data/2021/2021-02-02/bach_students.csv
6,2021-02-02,2021,female_bach_students.csv,csv,",",data/2021/2021-02-02/female_bach_students.csv,28,19,https://raw.githubusercontent.com/rfordatascience/tidytuesday/master/data/2021/2021-02-02/female_bach_students.csv
6,2021-02-02,2021,female_hs_students.csv,csv,",",data/2021/2021-02-02/female_hs_students.csv,28,19,https://raw.githubusercontent.com/rfordatascience/tidytuesday/master/data/2021/2021-02-02/female_hs_students.csv
6,2021-02-02,2021,hbcu_all.csv,csv,",",data/2021/2021-02-02/hbcu_all.csv,32,12,https://raw.githubusercontent.com/rfordatascience/tidytuesday/master/data/2021/2021-02-02/hbcu_all.csv
6,2021-02-02,2021,hbcu_black.csv,csv,",",data/2021/2021-02-02/hbcu_black.csv,32,12,https://raw.githubusercontent.com/rfordatascience/tidytuesday/master/data/2021/2021-02-02/hbcu_black.csv
6,2021-02-02,2021,hs_students.csv,csv,",",data/2021/2021-02-02/hs_students.csv,48,19,https://raw.githubusercontent.com/rfordatascience/tidytuesday/master/data/2021/2021-02-02/hs_students.csv
6,2021-02-02,2021,male_bach_students.csv,csv,",",data/2021/2021-02-02/male_bach_students.csv,28,19,https://raw.githubusercontent.com/rfordatascience/tidytuesday/master/data/2021/2021-02-02/male_bach_students.csv
6,2021-02-02,2021,male_hs_students.csv,csv,",",data/2021/2021-02-02/male_hs_students.csv,28,19,https://raw.githubusercontent.com/rfordatascience/tidytuesday/master/data/2021/2021-02-02/male_hs_students.csv
7,2021-02-09,2021,home_owner.csv,csv,",",data/2021/2021-02-09/home_owner.csv,123,3,https://raw.githubusercontent.com/rfordatascience/tidytuesday/master/data/2021/2021-02-09/home_owner.csv
7,2021-02-09,2021,income_aggregate.csv,csv,",",data/2021/2021-02-09/income_aggregate.csv,1854,5,https://raw.githubusercontent.com/rfordatascience/tidytuesday/master/data/2021/2021-02-09/income_aggregate.csv
7,2021-02-09,2021,income_distribution.csv,csv,",",data/2021/2021-02-09/income_distribution.csv,2916,9,https://raw.githubusercontent.com/rfordatascience/tidytuesday/master/data/2021/2021-02-09/income_distribution.csv
7,2021-02-09,2021,income_limits.csv,csv,",",data/2021/2021-02-09/income_limits.csv,3090,6,https://raw.githubusercontent.com/rfordatascience/tidytuesday/master/data/2021/2021-02-09/income_limits.csv
7,2021-02-09,2021,income_mean.csv,csv,",",data/2021/2021-02-09/income_mean.csv,3708,5,https://raw.githubusercontent.com/rfordatascience/tidytuesday/master/data/2021/2021-02-09/income_mean.csv
7,2021-02-09,2021,income_time.csv,csv,",",data/2021/2021-02-09/income_time.csv,156,3,https://raw.githubusercontent.com/rfordatascience/tidytuesday/master/data/2021/2021-02-09/income_time.csv
7,2021-02-09,2021,lifetime_earn.csv,csv,",",data/2021/2021-02-09/lifetime_earn.csv,6,3,https://raw.githubusercontent.com/rfordatascience/tidytuesday/master/data/2021/2021-02-09/lifetime_earn.csv
7,2021-02-09,2021,lifetime_wealth.csv,csv,",",data/2021/2021-02-09/lifetime_wealth.csv,44,4,https://raw.githubusercontent.com/rfordatascience/tidytuesday/master/data/2021/2021-02-09/lifetime_wealth.csv
7,2021-02-09,2021,race_wealth.csv,csv,",",data/2021/2021-02-09/race_wealth.csv,96,4,https://raw.githubusercontent.com/rfordatascience/tidytuesday/master/data/2021/2021-02-09/race_wealth.csv
7,2021-02-09,2021,retirement.csv,csv,",",data/2021/2021-02-09/retirement.csv,30,3,https://raw.githubusercontent.com/rfordatascience/tidytuesday/master/data/2021/2021-02-09/retirement.csv
7,2021-02-09,2021,student_debt.csv,csv,",",data/2021/2021-02-09/student_debt.csv,30,4,https://raw.githubusercontent.com/rfordatascience/tidytuesday/master/data/2021/2021-02-09/student_debt.csv
8,2021-02-16,2021,freed_slaves.csv,csv,",",data/2021/2021-02-16/freed_slaves.csv,9,3,https://raw.githubusercontent.com/rfordatascience/tidytuesday/master/data/2021/2021-02-16/freed_slaves.csv
8,2021-02-16,2021,census.csv,csv,",",data/2020/2020-06-16/census.csv,102,8,https://raw.githubusercontent.com/rfordatascience/tidytuesday/master/data/2021/2021-02-16/census.csv
8,2021-02-16,2021,census.csv,csv,",",data/2021/2021-02-16/census.csv,102,8,https://raw.githubusercontent.com/rfordatascience/tidytuesday/master/data/2021/2021-02-16/census.csv
8,2021-02-16,2021,census.csv,csv,",",data/2022/2022-06-21/census.csv,102,8,https://raw.githubusercontent.com/rfordatascience/tidytuesday/master/data/2021/2021-02-16/census.csv
8,2021-02-16,2021,furniture.csv,csv,",",data/2021/2021-02-16/furniture.csv,6,2,https://raw.githubusercontent.com/rfordatascience/tidytuesday/master/data/2021/2021-02-16/furniture.csv
8,2021-02-16,2021,city_rural.csv,csv,",",data/2021/2021-02-16/city_rural.csv,4,2,https://raw.githubusercontent.com/rfordatascience/tidytuesday/master/data/2021/2021-02-16/city_rural.csv
8,2021-02-16,2021,income.csv,csv,",",data/2021/2021-02-16/income.csv,7,7,https://raw.githubusercontent.com/rfordatascience/tidytuesday/master/data/2021/2021-02-16/income.csv
8,2021-02-16,2021,occupation.csv,csv,",",data/2021/2021-02-16/occupation.csv,10,3,https://raw.githubusercontent.com/rfordatascience/tidytuesday/master/data/2021/2021-02-16/occupation.csv
8,2021-02-16,2021,conjugal.csv,csv,",",data/2021/2021-02-16/conjugal.csv,6,5,https://raw.githubusercontent.com/rfordatascience/tidytuesday/master/data/2021/2021-02-16/conjugal.csv
8,2021-02-16,2021,georgia_pop.csv,csv,",",data/2021/2021-02-16/georgia_pop.csv,11,3,https://raw.githubusercontent.com/rfordatascience/tidytuesday/master/data/2021/2021-02-16/georgia_pop.csv
9,2021-02-23,2021,earn.csv,csv,",",data/2021/2021-02-23/earn.csv,4224,8,https://raw.githubusercontent.com/rfordatascience/tidytuesday/master/data/2021/2021-02-23/earn.csv
9,2021-02-23,2021,employed.csv,csv,",",data/2021/2021-02-23/employed.csv,8184,7,https://raw.githubusercontent.com/rfordatascience/tidytuesday/master/data/2021/2021-02-23/employed.csv
10,2021-03-02,2021,youtube.csv,csv,",",data/2021/2021-03-02/youtube.csv,247,25,https://raw.githubusercontent.com/rfordatascience/tidytuesday/master/data/2021/2021-03-02/youtube.csv
11,2021-03-09,2021,raw_bechdel.csv,csv,",",data/2021/2021-03-09/raw_bechdel.csv,8839,5,https://raw.githubusercontent.com/rfordatascience/tidytuesday/master/data/2021/2021-03-09/raw_bechdel.csv
11,2021-03-09,2021,movies.csv,csv,",",data/2021/2021-03-09/movies.csv,1794,34,https://raw.githubusercontent.com/rfordatascience/tidytuesday/master/data/2021/2021-03-09/movies.csv
12,2021-03-16,2021,games.csv,csv,",",data/2020/2020-02-04/games.csv,5324,19,https://raw.githubusercontent.com/rfordatascience/tidytuesday/master/data/2021/2021-03-16/games.csv
12,2021-03-16,2021,games.csv,csv,",",data/2021/2021-03-16/games.csv,83631,7,https://raw.githubusercontent.com/rfordatascience/tidytuesday/master/data/2021/2021-03-16/games.csv
13,2021-03-23,2021,unvotes.csv,csv,",",data/2021/2021-03-23/unvotes.csv,869937,4,https://raw.githubusercontent.com/rfordatascience/tidytuesday/master/data/2021/2021-03-23/unvotes.csv
13,2021-03-23,2021,roll_calls.csv,csv,",",data/2021/2021-03-23/roll_calls.csv,6202,9,https://raw.githubusercontent.com/rfordatascience/tidytuesday/master/data/2021/2021-03-23/roll_calls.csv
13,2021-03-23,2021,issues.csv,csv,",",data/2021/2021-03-23/issues.csv,5745,3,https://raw.githubusercontent.com/rfordatascience/tidytuesday/master/data/2021/2021-03-23/issues.csv
14,2021-03-30,2021,ulta.csv,csv,",",data/2021/2021-03-30/ulta.csv,4004,8,https://raw.githubusercontent.com/rfordatascience/tidytuesday/master/data/2021/2021-03-30/ulta.csv
14,2021-03-30,2021,sephora.csv,csv,",",data/2021/2021-03-30/sephora.csv,4371,8,https://raw.githubusercontent.com/rfordatascience/tidytuesday/master/data/2021/2021-03-30/sephora.csv
14,2021-03-30,2021,allShades.csv,csv,",",data/2021/2021-03-30/allShades.csv,6816,13,https://raw.githubusercontent.com/rfordatascience/tidytuesday/master/data/2021/2021-03-30/allShades.csv
14,2021-03-30,2021,allNumbers.csv,csv,",",data/2021/2021-03-30/allNumbers.csv,3117,9,https://raw.githubusercontent.com/rfordatascience/tidytuesday/master/data/2021/2021-03-30/allNumbers.csv
14,2021-03-30,2021,allCategories.csv,csv,",",data/2021/2021-03-30/allCategories.csv,5307,9,https://raw.githubusercontent.com/rfordatascience/tidytuesday/master/data/2021/2021-03-30/allCategories.csv
15,2021-04-06,2021,forest.csv,csv,",",data/2021/2021-04-06/forest.csv,475,4,https://raw.githubusercontent.com/rfordatascience/tidytuesday/master/data/2021/2021-04-06/forest.csv
15,2021-04-06,2021,forest_area.csv,csv,",",data/2021/2021-04-06/forest_area.csv,7846,4,https://raw.githubusercontent.com/rfordatascience/tidytuesday/master/data/2021/2021-04-06/forest_area.csv
15,2021-04-06,2021,brazil_loss.csv,csv,",",data/2021/2021-04-06/brazil_loss.csv,13,14,https://raw.githubusercontent.com/rfordatascience/tidytuesday/master/data/2021/2021-04-06/brazil_loss.csv
15,2021-04-06,2021,soybean_use.csv,csv,",",data/2021/2021-04-06/soybean_use.csv,9897,6,https://raw.githubusercontent.com/rfordatascience/tidytuesday/master/data/2021/2021-04-06/soybean_use.csv
15,2021-04-06,2021,vegetable_oil.csv,csv,",",data/2021/2021-04-06/vegetable_oil.csv,143832,5,https://raw.githubusercontent.com/rfordatascience/tidytuesday/master/data/2021/2021-04-06/vegetable_oil.csv
16,2021-04-13,2021,post_offices.csv,csv,",",data/2021/2021-04-13/post_offices.csv,166140,29,https://raw.githubusercontent.com/rfordatascience/tidytuesday/master/data/2021/2021-04-13/post_offices.csv
17,2021-04-20,2021,netflix_titles.csv,csv,",",data/2021/2021-04-20/netflix_titles.csv,7787,12,https://raw.githubusercontent.com/rfordatascience/tidytuesday/master/data/2021/2021-04-20/netflix_titles.csv
18,2021-04-27,2021,departures.csv,csv,",",data/2021/2021-04-27/departures.csv,9423,19,https://raw.githubusercontent.com/rfordatascience/tidytuesday/master/data/2021/2021-04-27/departures.csv
19,2021-05-04,2021,water.csv,csv,",",data/2021/2021-05-04/water.csv,473293,13,https://raw.githubusercontent.com/rfordatascience/tidytuesday/master/data/2021/2021-05-04/water.csv
20,2021-05-11,2021,broadband.csv,csv,",",data/2021/2021-05-11/broadband.csv,3143,5,https://raw.githubusercontent.com/rfordatascience/tidytuesday/master/data/2021/2021-05-11/broadband.csv
20,2021-05-11,2021,broadband_zip.csv,csv,",",data/2021/2021-05-11/broadband_zip.csv,32735,8,https://raw.githubusercontent.com/rfordatascience/tidytuesday/master/data/2021/2021-05-11/broadband_zip.csv
21,2021-05-18,2021,survey.csv,csv,",",data/2021/2021-05-18/survey.csv,26232,18,https://raw.githubusercontent.com/rfordatascience/tidytuesday/master/data/2021/2021-05-18/survey.csv
22,2021-05-25,2021,drivers.csv,csv,",",data/2021/2021-05-25/drivers.csv,2250,6,https://raw.githubusercontent.com/rfordatascience/tidytuesday/master/data/2021/2021-05-25/drivers.csv
22,2021-05-25,2021,drivers.csv,csv,",",data/2021/2021-09-07/drivers.csv,853,9,https://raw.githubusercontent.com/rfordatascience/tidytuesday/master/data/2021/2021-05-25/drivers.csv
22,2021-05-25,2021,records.csv,csv,",",data/2021/2021-05-25/records.csv,2334,9,https://raw.githubusercontent.com/rfordatascience/tidytuesday/master/data/2021/2021-05-25/records.csv
23,2021-06-01,2021,challenges.csv,csv,",",data/2021/2021-06-01/challenges.csv,5023,8,https://raw.githubusercontent.com/rfordatascience/tidytuesday/master/data/2021/2021-06-01/challenges.csv
23,2021-06-01,2021,viewers.csv,csv,",",data/2021/2021-06-01/viewers.csv,596,9,https://raw.githubusercontent.com/rfordatascience/tidytuesday/master/data/2021/2021-06-01/viewers.csv
23,2021-06-01,2021,jury_votes.csv,csv,",",data/2021/2021-06-01/jury_votes.csv,909,5,https://raw.githubusercontent.com/rfordatascience/tidytuesday/master/data/2021/2021-06-01/jury_votes.csv
23,2021-06-01,2021,castaways.csv,csv,",",data/2021/2021-06-01/castaways.csv,744,18,https://raw.githubusercontent.com/rfordatascience/tidytuesday/master/data/2021/2021-06-01/castaways.csv
23,2021-06-01,2021,summary.csv,csv,",",data/2021/2021-06-01/summary.csv,40,19,https://raw.githubusercontent.com/rfordatascience/tidytuesday/master/data/2021/2021-06-01/summary.csv
24,2021-06-08,2021,stocked.csv,csv,",",data/2021/2021-06-08/stocked.csv,56232,31,https://raw.githubusercontent.com/rfordatascience/tidytuesday/master/data/2021/2021-06-08/stocked.csv
24,2021-06-08,2021,fishing.csv,csv,",",data/2021/2021-06-08/fishing.csv,65706,7,https://raw.githubusercontent.com/rfordatascience/tidytuesday/master/data/2021/2021-06-08/fishing.csv
25,2021-06-15,2021,tweets.csv,csv,",",data/2021/2021-06-15/tweets.csv,445,13,https://raw.githubusercontent.com/rfordatascience/tidytuesday/master/data/2021/2021-06-15/tweets.csv
26,2021-06-22,2021,parks.csv,csv,",",data/2021/2021-06-22/parks.csv,713,28,https://raw.githubusercontent.com/rfordatascience/tidytuesday/master/data/2021/2021-06-22/parks.csv
27,2021-06-29,2021,animal_rescues.csv,csv,",",data/2021/2021-06-29/animal_rescues.csv,7544,31,https://raw.githubusercontent.com/rfordatascience/tidytuesday/master/data/2021/2021-06-29/animal_rescues.csv
28,2021-07-06,2021,holidays.csv,csv,",",data/2021/2021-07-06/holidays.csv,216,12,https://raw.githubusercontent.com/rfordatascience/tidytuesday/master/data/2021/2021-07-06/holidays.csv
29,2021-07-13,2021,scoobydoo.csv,csv,",",data/2021/2021-07-13/scoobydoo.csv,603,75,https://raw.githubusercontent.com/rfordatascience/tidytuesday/master/data/2021/2021-07-13/scoobydoo.csv
30,2021-07-20,2021,drought.csv,csv,",",data/2021/2021-07-20/drought.csv,325728,10,https://raw.githubusercontent.com/rfordatascience/tidytuesday/master/data/2021/2021-07-20/drought.csv
30,2021-07-20,2021,drought.csv,csv,",",data/2022/2022-06-14/drought.csv,73344,14,https://raw.githubusercontent.com/rfordatascience/tidytuesday/master/data/2021/2021-07-20/drought.csv
31,2021-07-27,2021,olympics.csv,csv,",",data/2021/2021-07-27/olympics.csv,271116,15,https://raw.githubusercontent.com/rfordatascience/tidytuesday/master/data/2021/2021-07-27/olympics.csv
31,2021-07-27,2021,regions.csv,csv,",",data/2021/2021-07-27/regions.csv,230,3,https://raw.githubusercontent.com/rfordatascience/tidytuesday/master/data/2021/2021-07-27/regions.csv
32,2021-08-03,2021,athletes.csv,csv,",",data/2021/2021-08-03/athletes.csv,19547,10,https://raw.githubusercontent.com/rfordatascience/tidytuesday/master/data/2021/2021-08-03/athletes.csv
33,2021-08-10,2021,ipd.csv,csv,",",data/2021/2021-08-10/ipd.csv,6106,5,https://raw.githubusercontent.com/rfordatascience/tidytuesday/master/data/2021/2021-08-10/ipd.csv
33,2021-08-10,2021,chain_investment.csv,csv,",",data/2021/2021-08-10/chain_investment.csv,6035,5,https://raw.githubusercontent.com/rfordatascience/tidytuesday/master/data/2021/2021-08-10/chain_investment.csv
33,2021-08-10,2021,investment.csv,csv,",",data/2021/2021-08-10/investment.csv,6106,5,https://raw.githubusercontent.com/rfordatascience/tidytuesday/master/data/2021/2021-08-10/investment.csv
34,2021-08-17,2021,computer.csv,csv,",",data/2021/2021-08-17/computer.csv,2214,14,https://raw.githubusercontent.com/rfordatascience/tidytuesday/master/data/2021/2021-08-17/computer.csv
35,2021-08-24,2021,lemur_data.csv,csv,",",data/2021/2021-08-24/lemur_data.csv,82609,54,https://raw.githubusercontent.com/rfordatascience/tidytuesday/master/data/2021/2021-08-24/lemur_data.csv
35,2021-08-24,2021,taxonomy.csv,csv,",",data/2021/2021-08-24/taxonomy.csv,27,3,https://raw.githubusercontent.com/rfordatascience/tidytuesday/master/data/2021/2021-08-24/taxonomy.csv
36,2021-08-31,2021,bird_baths.csv,csv,",",data/2021/2021-08-31/bird_baths.csv,161057,5,https://raw.githubusercontent.com/rfordatascience/tidytuesday/master/data/2021/2021-08-31/bird_baths.csv
37,2021-09-07,2021,circuits.csv,csv,",",data/2021/2021-09-07/circuits.csv,77,9,https://raw.githubusercontent.com/rfordatascience/tidytuesday/master/data/2021/2021-09-07/circuits.csv
37,2021-09-07,2021,constructor_results.csv,csv,",",data/2021/2021-09-07/constructor_results.csv,11860,5,https://raw.githubusercontent.com/rfordatascience/tidytuesday/master/data/2021/2021-09-07/constructor_results.csv
37,2021-09-07,2021,constructor_standings.csv,csv,",",data/2021/2021-09-07/constructor_standings.csv,12626,7,https://raw.githubusercontent.com/rfordatascience/tidytuesday/master/data/2021/2021-09-07/constructor_standings.csv
37,2021-09-07,2021,constructors.csv,csv,",",data/2021/2021-09-07/constructors.csv,211,5,https://raw.githubusercontent.com/rfordatascience/tidytuesday/master/data/2021/2021-09-07/constructors.csv
37,2021-09-07,2021,driver_standings.csv,csv,",",data/2021/2021-09-07/driver_standings.csv,33206,7,https://raw.githubusercontent.com/rfordatascience/tidytuesday/master/data/2021/2021-09-07/driver_standings.csv
37,2021-09-07,2021,drivers.csv,csv,",",data/2021/2021-05-25/drivers.csv,2250,6,https://raw.githubusercontent.com/rfordatascience/tidytuesday/master/data/2021/2021-09-07/drivers.csv
37,2021-09-07,2021,drivers.csv,csv,",",data/2021/2021-09-07/drivers.csv,853,9,https://raw.githubusercontent.com/rfordatascience/tidytuesday/master/data/2021/2021-09-07/drivers.csv
37,2021-09-07,2021,lap_times.csv,csv,",",data/2021/2021-09-07/lap_times.csv,504917,6,https://raw.githubusercontent.com/rfordatascience/tidytuesday/master/data/2021/2021-09-07/lap_times.csv
37,2021-09-07,2021,pit_stops.csv,csv,",",data/2021/2021-09-07/pit_stops.csv,8496,7,https://raw.githubusercontent.com/rfordatascience/tidytuesday/master/data/2021/2021-09-07/pit_stops.csv
37,2021-09-07,2021,qualifying.csv,csv,",",data/2021/2021-09-07/qualifying.csv,8953,9,https://raw.githubusercontent.com/rfordatascience/tidytuesday/master/data/2021/2021-09-07/qualifying.csv
37,2021-09-07,2021,races.csv,csv,",",data/2021/2021-09-07/races.csv,1058,8,https://raw.githubusercontent.com/rfordatascience/tidytuesday/master/data/2021/2021-09-07/races.csv
37,2021-09-07,2021,results.csv,csv,",",data/2021/2021-09-07/results.csv,25220,18,https://raw.githubusercontent.com/rfordatascience/tidytuesday/master/data/2021/2021-09-07/results.csv
37,2021-09-07,2021,seasons.csv,csv,",",data/2021/2021-09-07/seasons.csv,72,2,https://raw.githubusercontent.com/rfordatascience/tidytuesday/master/data/2021/2021-09-07/seasons.csv
37,2021-09-07,2021,status.csv,csv,",",data/2021/2021-09-07/status.csv,137,2,https://raw.githubusercontent.com/rfordatascience/tidytuesday/master/data/2021/2021-09-07/status.csv
38,2021-09-14,2021,billboard.csv,csv,",",data/2021/2021-09-14/billboard.csv,327895,10,https://raw.githubusercontent.com/rfordatascience/tidytuesday/master/data/2021/2021-09-14/billboard.csv
38,2021-09-14,2021,audio_features.csv,csv,",",data/2021/2021-09-14/audio_features.csv,29503,22,https://raw.githubusercontent.com/rfordatascience/tidytuesday/master/data/2021/2021-09-14/audio_features.csv
39,2021-09-21,2021,nominees.csv,csv,",",data/2021/2021-09-21/nominees.csv,29678,10,https://raw.githubusercontent.com/rfordatascience/tidytuesday/master/data/2021/2021-09-21/nominees.csv
40,2021-09-28,2021,papers.csv,csv,",",data/2021/2021-09-28/papers.csv,29434,4,https://raw.githubusercontent.com/rfordatascience/tidytuesday/master/data/2021/2021-09-28/papers.csv
40,2021-09-28,2021,authors.csv,csv,",",data/2021/2021-09-28/authors.csv,15437,4,https://raw.githubusercontent.com/rfordatascience/tidytuesday/master/data/2021/2021-09-28/authors.csv
40,2021-09-28,2021,programs.csv,csv,",",data/2021/2021-09-28/programs.csv,21,3,https://raw.githubusercontent.com/rfordatascience/tidytuesday/master/data/2021/2021-09-28/programs.csv
40,2021-09-28,2021,paper_authors.csv,csv,",",data/2021/2021-09-28/paper_authors.csv,67090,2,https://raw.githubusercontent.com/rfordatascience/tidytuesday/master/data/2021/2021-09-28/paper_authors.csv
40,2021-09-28,2021,paper_programs.csv,csv,",",data/2021/2021-09-28/paper_programs.csv,53996,2,https://raw.githubusercontent.com/rfordatascience/tidytuesday/master/data/2021/2021-09-28/paper_programs.csv
41,2021-10-05,2021,nurses.csv,csv,",",data/2021/2021-10-05/nurses.csv,1242,22,https://raw.githubusercontent.com/rfordatascience/tidytuesday/master/data/2021/2021-10-05/nurses.csv
42,2021-10-12,2021,aquaculture-farmed-fish-production.csv,csv,",",data/2021/2021-10-12/aquaculture-farmed-fish-production.csv,11657,4,https://raw.githubusercontent.com/rfordatascience/tidytuesday/master/data/2021/2021-10-12/aquaculture-farmed-fish-production.csv
42,2021-10-12,2021,capture-fisheries-vs-aquaculture.csv,csv,",",data/2021/2021-10-12/capture-fisheries-vs-aquaculture.csv,14674,5,https://raw.githubusercontent.com/rfordatascience/tidytuesday/master/data/2021/2021-10-12/capture-fisheries-vs-aquaculture.csv
42,2021-10-12,2021,capture-fishery-production.csv,csv,",",data/2021/2021-10-12/capture-fishery-production.csv,14516,4,https://raw.githubusercontent.com/rfordatascience/tidytuesday/master/data/2021/2021-10-12/capture-fishery-production.csv
42,2021-10-12,2021,fish-and-seafood-consumption-per-capita.csv,csv,",",data/2021/2021-10-12/fish-and-seafood-consumption-per-capita.csv,11028,4,https://raw.githubusercontent.com/rfordatascience/tidytuesday/master/data/2021/2021-10-12/fish-and-seafood-consumption-per-capita.csv
42,2021-10-12,2021,fish-stocks-within-sustainable-levels.csv,csv,",",data/2021/2021-10-12/fish-stocks-within-sustainable-levels.csv,51,5,https://raw.githubusercontent.com/rfordatascience/tidytuesday/master/data/2021/2021-10-12/fish-stocks-within-sustainable-levels.csv
42,2021-10-12,2021,global-fishery-catch-by-sector.csv,csv,",",data/2021/2021-10-12/global-fishery-catch-by-sector.csv,61,8,https://raw.githubusercontent.com/rfordatascience/tidytuesday/master/data/2021/2021-10-12/global-fishery-catch-by-sector.csv
42,2021-10-12,2021,seafood-and-fish-production-thousand-tonnes.csv,csv,",",data/2021/2021-10-12/seafood-and-fish-production-thousand-tonnes.csv,10326,10,https://raw.githubusercontent.com/rfordatascience/tidytuesday/master/data/2021/2021-10-12/seafood-and-fish-production-thousand-tonnes.csv
43,2021-10-19,2021,pumpkins.csv,csv,",",data/2021/2021-10-19/pumpkins.csv,28065,14,https://raw.githubusercontent.com/rfordatascience/tidytuesday/master/data/2021/2021-10-19/pumpkins.csv
44,2021-10-26,2021,ultra_rankings.csv,csv,",",data/2021/2021-10-26/ultra_rankings.csv,137803,8,https://raw.githubusercontent.com/rfordatascience/tidytuesday/master/data/2021/2021-10-26/ultra_rankings.csv
44,2021-10-26,2021,race.csv,csv,",",data/2021/2021-10-26/race.csv,1207,13,https://raw.githubusercontent.com/rfordatascience/tidytuesday/master/data/2021/2021-10-26/race.csv
48,2021-11-23,2021,writers.csv,csv,",",data/2021/2021-11-23/writers.csv,185,2,https://raw.githubusercontent.com/rfordatascience/tidytuesday/master/data/2021/2021-11-23/writers.csv
48,2021-11-23,2021,directors.csv,csv,",",data/2021/2021-11-23/directors.csv,172,2,https://raw.githubusercontent.com/rfordatascience/tidytuesday/master/data/2021/2021-11-23/directors.csv
48,2021-11-23,2021,episodes.csv,csv,",",data/2021/2021-11-23/episodes.csv,172,12,https://raw.githubusercontent.com/rfordatascience/tidytuesday/master/data/2021/2021-11-23/episodes.csv
48,2021-11-23,2021,imdb.csv,csv,",",data/2021/2021-11-23/imdb.csv,160,6,https://raw.githubusercontent.com/rfordatascience/tidytuesday/master/data/2021/2021-11-23/imdb.csv
49,2021-11-30,2021,matches.csv,csv,",",data/2021/2021-11-30/matches.csv,1237,24,https://raw.githubusercontent.com/rfordatascience/tidytuesday/master/data/2021/2021-11-30/matches.csv
50,2021-12-07,2021,spiders.csv,csv,",",data/2021/2021-12-07/spiders.csv,49785,10,https://raw.githubusercontent.com/rfordatascience/tidytuesday/master/data/2021/2021-12-07/spiders.csv
51,2021-12-14,2021,lyrics.csv,csv,",",data/2021/2021-12-14/lyrics.csv,1885,9,https://raw.githubusercontent.com/rfordatascience/tidytuesday/master/data/2021/2021-12-14/lyrics.csv
