manuscript_id,short_name,composition,composition_type,language,script_type,material,period,site,site_parent,cave,num_images,keywords,biblical_book,canon_status,bible_section,testament,content_category
4Q115,4Q Dan,Daniel,Scripture,Hebrew,Square,Parchment,Herodian,"Qumran, Cave 4",Qumran,4,40,NA,Daniel,Protocanonical,Ketuvim,OT,Biblical
4Q116,4Q Dan,Daniel,Scripture,Hebrew,Square,Parchment,Hasmonean,"Qumran, Cave 4",Qumran,4,13,NA,Daniel,Protocanonical,Ketuvim,OT,Biblical
4Q117,4Q Ezra,Ezra,Scripture,Hebrew,Square,Parchment,Hasmonean,"Qumran, Cave 4",Qumran,4,10,NA,Ezra,Protocanonical,Ketuvim,OT,Biblical
4Q118,4Q Chr,Chronicles,Scripture,Hebrew,Square,Parchment,Herodian,"Qumran, Cave 4",Qumran,4,8,NA,Chronicles,Protocanonical,Ketuvim,OT,Biblical
4Q119,4Q LXXLev,LXXLeviticus,Translation of Scripture,Greek,Greek,Parchment,Hasmonean,"Qumran, Cave 4",Qumran,4,9,NA,Leviticus,Protocanonical,Torah,OT,Biblical
4Q120,4Q papLXXLev,papLXXLeviticus,Translation of Scripture,Greek,Greek,Papyrus,Hasmonean,"Qumran, Cave 4",Qumran,4,77,NA,Leviticus,Protocanonical,Torah,OT,Biblical
4Q121,4Q LXXNum,LXXNumbers,Translation of Scripture,Greek,Greek,Parchment,Herodian,"Qumran, Cave 4",Qumran,4,48,NA,Numbers,Protocanonical,Torah,OT,Biblical
4Q122,4Q LXXDeut,LXXDeuteronomy,Translation of Scripture,Greek,Greek,Parchment,Early Hellenistic,"Qumran, Cave 4",Qumran,4,13,NA,Deuteronomy,Protocanonical,Torah,OT,Biblical
4Q123,4Q paleo paraJosh,paleo paraJoshua,Scripture?,Hebrew,Paleo-Hebrew,Parchment,Hasmonean,"Qumran, Cave 4",Qumran,4,4,NA,Joshua,Protocanonical,Nevi'im,OT,Biblical
4Q124,,Unidentified,Unidentified Text,Hebrew,Paleo-Hebrew,Parchment,Hasmonean,"Qumran, Cave 4",Qumran,4,7,NA,NA,Unidentified,Unidentified,Unknown,Unidentified
4Q125,,Unidentified,Unidentified Text,Hebrew,Paleo-Hebrew,Parchment,Early Hellenistic,"Qumran, Cave 4",Qumran,4,2,NA,NA,Unidentified,Unidentified,Unknown,Unidentified
4Q126,,Unidentified text,Translation of Scripture?,Greek,Greek,Parchment,Hasmonean,"Qumran, Cave 4",Qumran,4,27,NA,NA,Unidentified,Unidentified,Unknown,Unidentified
4Q127,4Q pap paraExod,papParaphrase of Exodus,Scripture?,Greek,Greek,Papyrus,Herodian,"Qumran, Cave 4",Qumran,4,13,NA,Exodus,Protocanonical,Torah,OT,Biblical
4Q128,4Q Phyl A,Phylacteries,Tefillin,Hebrew,Square,Parchment,Hellenistic-Roman,"Qumran, Cave 4",Qumran,4,12,"Passover, star, milk and honey
פסח, כוכב, חלב ודבש, דבש",Phylactery (Tefillin),Non-canonical,Liturgical,Non-biblical,Liturgical
4Q129,4Q Phyl B,Phylacteries,Tefillin,Hebrew,Square,Parchment,Hellenistic-Roman,"Qumran, Cave 4",Qumran,4,5,"Passover, ten commandments, decalogue
I am the Lord your God who brought you out of the land of Egypt out
of the house of slavery you shall have no other gods before me You
shall not make for yourself an idol, whether in the form of anything
that is in heaven above, or that is on the earth beneath, or that is
in the water under the earth You shall not bow down to them or
worship them for I the Lord your God am a jealous God punishing
children for the iniquity of parents to the third and fourth
generation of those who reject me but showing steadfast love to the
thousandth generation of those who love me and keep my
commandments You shall not make wrongful use of the name of
the Lord your God, for the Lord will not acquit anyone who misuses
his name. Observe the sabbath day and keep it holy as the Lord your
God commanded you For six days you shall labour and do all your
work But the seventh day is a sabbath to the Lord your God you shall
not do any work you or your son or your daughter or your male or
female slave or  your ox or your donkey or any of your livestock or
the resident alien in your towns so that your male and female slave
may rest as well as you Remember that you were a slave in the land
of
Egypt, and the Lord your God brought you out from there with a
mighty
hand and an outstretched arm therefore the Lord your God commanded
you to keep the sabbath day Honour your father and your mother, as
the Lord your God commanded you, so that your days may be long and
that it may go well with you in the land that the Lord your God is
giving you You shall not murder Neither shall you commit
adultery Neither shall you steal Neither shall you bear false
witness
against your neighbour Neither shall you covet your neighbour’s
wife Neither shall you desire your neighbour’s house or field, or
male or female slave or ox or donkey or anything that belongs to
your
neighbour

עשרת הדברות, פסח

ויקרא משה אל כל ישראל ויאמר אלהם שמע ישראל את החקים ואת המשפטים אשר
אנכי דבר באזניכם היום ולמדתם אתם ושמרתם לעשתם יהוה אלהינו, כרת עמנו
ברית בחרב לא את אבתינו, כרת יהוה את הברית הזאת כי אתנו אנחנו אלה פה
היום כלנו חיים פנים בפנים, דבר יהוה עמכם בהר מתוך האש אנכי עמד בין
יהוה וביניכם בעת ההוא להגיד לכם את דבר יהוה  כי יראתם מפני האש
ולא-עליתם בהר לאמר אנכי יהוה אלהיך אשר הוצאתיך מארץ מצרים מבית עבדים
לא יהיה לך אלהים אחרים על פני לא תעשה לך פסל כל תמונה אשר בשמים
ממעל
ואשר בארץ מתחת ואשר במים מתחת לארץ לא תשתחוה להם ולא תעבדם כי אנכי
יהוה אלהיך אל קנא פקד עון אבות על בנים ועל שלשים ועל רבעים לשנאי
ועשה
חסד לאלפים לאהבי ולשמרי מצותו מצותי לא תשא את שם יהוה אלהיך לשוא  כי
לא ינקה יהוה את אשר ישא את שמו לשוא שמור את יום השבת לקדשו כאשר צוך
יהוה אלהיך ששת ימים תעבד ועשית כל לאכתך ויום השביעי שבת ליהוה
אלהיךלא
תעשה כל מלאכה אתה ובנך ובתך ועבדך ואמתך ושורך וחמרך וכל בהמתך וגרך
אשר בשעריך למען ינוח עבדך ואמתך כמוך וזכרת, כי עבד היית בארץ מצרים
ויצאך יהוה אלהיך משם ביד חזקה ובזרע נטויה על כן צוך יהוה אלהיך לעשות
את יום השבת  כבד את אביך ואת אמך כאשר צוך יהוה אלהיך למען יאריכן
ימיך
ולמען ייטב לך על האדמה אשר יהוה אלהיך נתן לך לא תרצח ולא תנאף  ולא
תגנב  ולא תענה ברעך עד שוא   ולא תחמד אשת רעך ולא תתאוה בית רעך שדהו
ועבדו ואמתו שורו וחמרו וכל אשר לרעך את הדברים האלה דבר יהוה אל כל
קהלכם בהר מתוך האש הענן והערפל קול גדול ולא יסף ויכתבם על שני לחת
אבנים ויתנם אלי",Phylactery (Tefillin),Non-canonical,Liturgical,Non-biblical,Liturgical
4Q130,4Q Phyl C,Phylacteries,Tefillin,Hebrew,Square,Parchment,Hellenistic-Roman,"Qumran, Cave 4",Qumran,4,3,"Passover
פסח",Phylactery (Tefillin),Non-canonical,Liturgical,Non-biblical,Liturgical
4Q131,4Q Phyl D,Phylacteries,Tefillin,Hebrew,Square,Parchment,Hellenistic-Roman,"Qumran, Cave 4",Qumran,4,2,NA,Phylactery (Tefillin),Non-canonical,Liturgical,Non-biblical,Liturgical
4Q132,4Q Phyl E,Phylacteries,Tefillin,Hebrew,Square,Parchment,Hellenistic-Roman,"Qumran, Cave 4",Qumran,4,2,NA,Phylactery (Tefillin),Non-canonical,Liturgical,Non-biblical,Liturgical
4Q133,4Q Phyl F,Phylacteries,Tefillin,Hebrew,Square,Parchment,Hellenistic-Roman,"Qumran, Cave 4",Qumran,4,4,"Passover
פסח",Phylactery (Tefillin),Non-canonical,Liturgical,Non-biblical,Liturgical
4Q134,4Q Phyl G,Phylacteries,Tefillin,Hebrew,Square,Parchment,Hellenistic-Roman,"Qumran, Cave 4",Qumran,4,10,"ten commandments, decalogue

I am the Lord your God who brought you out of the land of Egypt out
of the house of slavery you shall have no other gods before me You
shall not make for yourself an idol, whether in the form of anything
that is in heaven above, or that is on the earth beneath, or that is
in the water under the earth You shall not bow down to them or
worship them for I the Lord your God am a jealous God punishing
children for the iniquity of parents to the third and fourth
generation of those who reject me but showing steadfast love to the
thousandth generation of those who love me and keep my
commandments You shall not make wrongful use of the name of
the Lord your God, for the Lord will not acquit anyone who misuses
his name. Observe the sabbath day and keep it holy as the Lord your
God commanded you For six days you shall labour and do all your
work But the seventh day is a sabbath to the Lord your God you shall
not do any work you or your son or your daughter or your male or
female slave or  your ox or your donkey or any of your livestock or
the resident alien in your towns so that your male and female slave
may rest as well as you Remember that you were a slave in the land
of
Egypt, and the Lord your God brought you out from there with a
mighty
hand and an outstretched arm therefore the Lord your God commanded
you to keep the sabbath day Honour your father and your mother, as
the Lord your God commanded you, so that your days may be long and
that it may go well with you in the land that the Lord your God is
giving you You shall not murder Neither shall you commit
adultery Neither shall you steal Neither shall you bear false
witness
against your neighbour Neither shall you covet your neighbour’s
wife Neither shall you desire your neighbour’s house or field, or
male or female slave or ox or donkey or anything that belongs to
your
neighbour

עשרת הדברות

ויקרא משה אל כל ישראל ויאמר אלהם שמע ישראל את החקים ואת המשפטים אשר
אנכי דבר באזניכם היום ולמדתם אתם ושמרתם לעשתם יהוה אלהינו, כרת עמנו
ברית בחרב לא את אבתינו, כרת יהוה את הברית הזאת כי אתנו אנחנו אלה פה
היום כלנו חיים פנים בפנים, דבר יהוה עמכם בהר מתוך האש אנכי עמד בין
יהוה וביניכם בעת ההוא להגיד לכם את דבר יהוה  כי יראתם מפני האש
ולא-עליתם בהר לאמר אנכי יהוה אלהיך אשר הוצאתיך מארץ מצרים מבית עבדים
לא יהיה לך אלהים אחרים על פני לא תעשה לך פסל כל תמונה אשר בשמים
ממעל
ואשר בארץ מתחת ואשר במים מתחת לארץ לא תשתחוה להם ולא תעבדם כי אנכי
יהוה אלהיך אל קנא פקד עון אבות על בנים ועל שלשים ועל רבעים לשנאי
ועשה
חסד לאלפים לאהבי ולשמרי מצותו מצותי לא תשא את שם יהוה אלהיך לשוא  כי
לא ינקה יהוה את אשר ישא את שמו לשוא
שמור את יום השבת לקדשו כאשר צוך יהוה אלהיך ששת ימים תעבד ועשית כל
לאכתך ויום השביעי שבת ליהוה אלהיךלא תעשה כל מלאכה אתה ובנך ובתך
ועבדך
ואמתך ושורך וחמרך וכל בהמתך וגרך אשר בשעריך למען ינוח עבדך ואמתך
כמוך וזכרת, כי עבד היית בארץ מצרים ויצאך יהוה אלהיך משם ביד חזקה
ובזרע נטויה על כן צוך יהוה אלהיך לעשות את יום השבת  כבד את אביך ואת
אמך כאשר צוך יהוה אלהיך למען יאריכן ימיך ולמען ייטב לך על האדמה אשר
יהוה אלהיך נתן לך לא תרצח ולא תנאף  ולא תגנב  ולא תענה ברעך עד שוא  
ולא תחמד אשת רעך ולא תתאוה בית רעך שדהו ועבדו ואמתו שורו וחמרו וכל
אשר לרעך את הדברים האלה דבר יהוה אל כל קהלכם בהר מתוך האש הענן
והערפל
קול גדול ולא יסף ויכתבם על שני לחת אבנים ויתנם אלי",Phylactery (Tefillin),Non-canonical,Liturgical,Non-biblical,Liturgical
4Q135,4Q Phyl H,Phylacteries,Tefillin,Hebrew,Square,Parchment,Hellenistic-Roman,"Qumran, Cave 4",Qumran,4,16,"ten commandments, decalogue, milk and honey
עשרת הדברות, חלב ודבש, דבש",Phylactery (Tefillin),Non-canonical,Liturgical,Non-biblical,Liturgical
4Q136,4Q Phyl I,Phylacteries,Tefillin,Hebrew,Square,Parchment,Hellenistic-Roman,"Qumran, Cave 4",Qumran,4,10,"Passover, milk and honey
פסח, חלב ודבש, דבש",Phylactery (Tefillin),Non-canonical,Liturgical,Non-biblical,Liturgical
4Q138,4Q Phyl K,Phylacteries,Tefillin,Hebrew,Square,Parchment,Hellenistic-Roman,"Qumran, Cave 4",Qumran,4,10,"milk and honey
חלב ודבש, דבש",Phylactery (Tefillin),Non-canonical,Liturgical,Non-biblical,Liturgical
4Q139,4Q Phyl L,Phylacteries,Tefillin,Hebrew,Square,Parchment,Hellenistic-Roman,"Qumran, Cave 4",Qumran,4,5,"ten commandments, decalogue
עשרת הדברות",Phylactery (Tefillin),Non-canonical,Liturgical,Non-biblical,Liturgical
4Q140,4Q Phyl M,Phylacteries,Tefillin,Hebrew,Square,Parchment,Hellenistic-Roman,"Qumran, Cave 4",Qumran,4,7,"Passover, milk and honey
פסח, חלב ודבש, דבש",Phylactery (Tefillin),Non-canonical,Liturgical,Non-biblical,Liturgical
4Q141,4Q Phyl N,Phylacteries,Tefillin,Hebrew,Square,Parchment,Hellenistic-Roman,"Qumran, Cave 4",Qumran,4,7,NA,Phylactery (Tefillin),Non-canonical,Liturgical,Non-biblical,Liturgical
4Q142,4Q Phyl O,Phylacteries,Tefillin,Hebrew,Square,Parchment,Hellenistic-Roman,"Qumran, Cave 4",Qumran,4,4,"ten commandments, decalogue
עשרת הדברות",Phylactery (Tefillin),Non-canonical,Liturgical,Non-biblical,Liturgical
4Q143,4Q Phyl P,Phylacteries,Tefillin,Hebrew,Square,Parchment,Hellenistic-Roman,"Qumran, Cave 4",Qumran,4,10,NA,Phylactery (Tefillin),Non-canonical,Liturgical,Non-biblical,Liturgical
4Q144,4Q Phyl Q,Phylacteries,Tefillin,Hebrew,Square,Parchment,Hellenistic-Roman,"Qumran, Cave 4",Qumran,4,5,NA,Phylactery (Tefillin),Non-canonical,Liturgical,Non-biblical,Liturgical
4Q145,4Q Phyl R,Phylacteries,Tefillin,Hebrew,Square,Parchment,Hellenistic-Roman,"Qumran, Cave 4",Qumran,4,6,"Passover, milk and honey
פסח, חלב ודבש, דבש",Phylactery (Tefillin),Non-canonical,Liturgical,Non-biblical,Liturgical
4Q146,4Q Phyl S,Phylacteries,Tefillin,Hebrew,Square,Parchment,Hellenistic-Roman,"Qumran, Cave 4",Qumran,4,6,NA,Phylactery (Tefillin),Non-canonical,Liturgical,Non-biblical,Liturgical
4Q147,4Q Phyl T,Phylacteries,Tefillin,Hebrew,Square,Parchment,Hellenistic-Roman,"Qumran, Cave 4",Qumran,4,9,NA,Phylactery (Tefillin),Non-canonical,Liturgical,Non-biblical,Liturgical
4Q148,4Q Phyl U,Phylacteries,Tefillin,Hebrew,Square,Parchment,Hellenistic-Roman,"Qumran, Cave 4",Qumran,4,12,NA,Phylactery (Tefillin),Non-canonical,Liturgical,Non-biblical,Liturgical
4Q149,4Q Mez A,Mezuzah,Mezuzah,Hebrew,Square,Parchment,Hasmonean,"Qumran, Cave 4",Qumran,4,7,"ten commandments, decalogue
עשרת הדברות",Mezuzah,Non-canonical,Liturgical,Non-biblical,Liturgical
4Q150,4Q Mez B,Mezuzah,Mezuzah,Hebrew,Square,Parchment,Herodian,"Qumran, Cave 4",Qumran,4,5,NA,Mezuzah,Non-canonical,Liturgical,Non-biblical,Liturgical
4Q151,4Q Mez C,Mezuzah,Mezuzah,Hebrew,Square,Parchment,Herodian,"Qumran, Cave 4",Qumran,4,5,NA,Mezuzah,Non-canonical,Liturgical,Non-biblical,Liturgical
4Q152,4Q Mez D,Mezuzah,Mezuzah,Hebrew,Square,Parchment,Herodian,"Qumran, Cave 4",Qumran,4,1,NA,Mezuzah,Non-canonical,Liturgical,Non-biblical,Liturgical
4Q153,4Q Mez E,Mezuzah,Mezuzah,Hebrew,Square,Parchment,Hellenistic-Roman,"Qumran, Cave 4",Qumran,4,1,NA,Mezuzah,Non-canonical,Liturgical,Non-biblical,Liturgical
4Q154,4Q Mez F,Mezuzah,Mezuzah,Hebrew,Square,Parchment,Hasmonean,"Qumran, Cave 4",Qumran,4,12,NA,Mezuzah,Non-canonical,Liturgical,Non-biblical,Liturgical
4Q155,4Q Mez G,Mezuzah,Mezuzah,Hebrew,Square,Parchment,Hellenistic-Roman,"Qumran, Cave 4",Qumran,4,4,"Passover
פסח",Mezuzah,Non-canonical,Liturgical,Non-biblical,Liturgical
4Q156,4Q tgLev,Targum Leviticus,Translation of Scripture,Aramaic,Square,Parchment,Hasmonean,"Qumran, Cave 4",Qumran,4,11,NA,Targum,Non-canonical,Biblical Translation,Non-biblical,Biblical Translation
4Q157,4Q tgJob,Targum Job,Translation of Scripture,Aramaic,Square,Parchment,Herodian,"Qumran, Cave 4",Qumran,4,8,NA,Targum,Non-canonical,Biblical Translation,Non-biblical,Biblical Translation
4Q158,4Q RP A,Reworked Pentateuch,Scripture?,Hebrew,Square,Parchment,Herodian,"Qumran, Cave 4",Qumran,4,53,NA,NA,Non-canonical,Other,Non-biblical,Other Non-biblical
4Q159,4Q Ordinances A,Ordinances,Parabiblical Texts,Hebrew,Square,Parchment,Herodian,"Qumran, Cave 4",Qumran,4,25,NA,NA,Non-canonical,Other,Non-biblical,Other Non-biblical
4Q160,4Q VisSam,Vision of Samuel,Parabiblical Texts,Hebrew,Square,Parchment,Hasmonean,"Qumran, Cave 4",Qumran,4,35,NA,Samuel,Protocanonical,Nevi'im,OT,Biblical
4Q161,4Q pIsa A,Pesher Isaiah,Pesher,Hebrew,Square,Parchment,Herodian,"Qumran, Cave 4",Qumran,4,44,NA,Pesher (Commentary),Non-canonical,Sectarian,Non-biblical,Sectarian
4Q162,4Q pIsa B,Pesher Isaiah,Pesher,Hebrew,Square,Parchment,Herodian,"Qumran, Cave 4",Qumran,4,2,NA,Pesher (Commentary),Non-canonical,Sectarian,Non-biblical,Sectarian
4Q163,4Q pap pIsa C,papPesher Isaiah,Pesher,Hebrew,Square,Papyrus,Hasmonean,"Qumran, Cave 4",Qumran,4,127,NA,Pesher (Commentary),Non-canonical,Sectarian,Non-biblical,Sectarian
4Q164,4Q pIsa D,Pesher Isaiah,Pesher,Hebrew,Square,Parchment,Hasmonean,"Qumran, Cave 4",Qumran,4,12,NA,Pesher (Commentary),Non-canonical,Sectarian,Non-biblical,Sectarian
4Q165,4Q pIsa E,Pesher Isaiah,Pesher,Hebrew,Square,Parchment,Herodian,"Qumran, Cave 4",Qumran,4,35,NA,Pesher (Commentary),Non-canonical,Sectarian,Non-biblical,Sectarian
4Q166,4Q pHos A,Pesher Hosea,Pesher,Hebrew,Square,Parchment,Herodian,"Qumran, Cave 4",Qumran,4,4,NA,Pesher (Commentary),Non-canonical,Sectarian,Non-biblical,Sectarian
4Q167,4Q pHos B,Pesher Hosea,Pesher,Hebrew,Square,Parchment,Herodian,"Qumran, Cave 4",Qumran,4,94,NA,Pesher (Commentary),Non-canonical,Sectarian,Non-biblical,Sectarian
4Q168,4Q pMic(?),Pesher Micah?,Pesher?,Hebrew,Square,Parchment,Herodian,"Qumran, Cave 4",Qumran,4,17,NA,Pesher (Commentary),Non-canonical,Sectarian,Non-biblical,Sectarian
4Q169,4Q pNah,Pesher Nahum,Pesher,Hebrew,Square,Parchment,Herodian,"Qumran, Cave 4",Qumran,4,26,NA,Pesher (Commentary),Non-canonical,Sectarian,Non-biblical,Sectarian
4Q170,4Q pZeph,Pesher Zephaniah,Pesher,Hebrew,Square,Parchment,Hellenistic-Roman,"Qumran, Cave 4",Qumran,4,6,NA,Pesher (Commentary),Non-canonical,Sectarian,Non-biblical,Sectarian
4Q171,4Q pPs A,Pesher Psalms,Pesher,Hebrew,Square,Parchment,Herodian,"Qumran, Cave 4",Qumran,4,42,"Belial, Teacher of Righteousness
בליעל, מורה צדק, מורה הצדק, מורי צדק -|- Belial, Teacher of Righteousness
בליעל, מורה צדק, מורה הצדק, מורי צדק -|- Belial, Teacher of Righteousness
בליעל, מורה צדק, מורה הצדק, מורי צדק",Pesher (Commentary),Non-canonical,Sectarian,Non-biblical,Sectarian
4Q172,4Q pUnid,Unidentified Pesharim,Pesher,Hebrew,Square,Parchment,Hellenistic-Roman,"Qumran, Cave 4",Qumran,4,16,"Teacher of Righteousness, End of Days
מורה צדק, מורה הצדק, מורי צדק, אחרית הימים",NA,Unidentified,Unidentified,Unknown,Unidentified
4Q173,4Q pPs B,Pesher Psalms,Pesher,Hebrew,Square,Parchment,,"Qumran, Cave 4",Qumran,4,19,"Teacher of Righteousness
מורה צדק, מורה הצדק, מורי צדק",Pesher (Commentary),Non-canonical,Sectarian,Non-biblical,Sectarian
4Q174,4Q Eschatological Commentary A,Eschatological Commentary,Pesher,Hebrew,Square,Parchment,Herodian,"Qumran, Cave 4",Qumran,4,74,"Belial
בליעל -|- Belial
בליעל",Florilegium,Non-canonical,Sectarian,Non-biblical,Sectarian
4Q175,4Q Test,Testimonia,Exegetical Texts,Hebrew,Square,Parchment,Herodian,"Qumran, Cave 4",Qumran,4,2,"Belial, star
בליעל, כוכב",Testimonia,Non-canonical,Sectarian,Non-biblical,Sectarian
4Q176,,Multiple Compositions,Other,,,Parchment,,"Qumran, Cave 4",Qumran,4,110,"Belial
בליעל -|- Belial
בליעל",NA,Non-canonical,Other,Non-biblical,Other Non-biblical
4Q177,4Q Eschatological Commentary B,Eschatological Commentary,Exegetical Texts,Hebrew,Square,Parchment,Herodian,"Qumran, Cave 4",Qumran,4,75,"Belial, Sons of Light
בליעל, בני אור -|- Belial, Sons of Light	
בליעל, בני אור",Florilegium,Non-canonical,Sectarian,Non-biblical,Sectarian
4Q178,4Q Eschatological Commentary D(?),Eschatological Commentary,Exegetical Texts,Hebrew,Square,Parchment,Herodian,"Qumran, Cave 4",Qumran,4,36,"Belial
בליעל",Florilegium,Non-canonical,Sectarian,Non-biblical,Sectarian
4Q179,4Q apocrLam A,Apocryphal Lamentations,Parabiblical Texts,Hebrew,Square,Parchment,Herodian,"Qumran, Cave 4",Qumran,4,24,NA,Lamentations,Protocanonical,Ketuvim,OT,Biblical
4Q180,4Q Pesher on the Periods A,Pesher on the Periods,Pesher,Hebrew,Square,Parchment,Herodian,"Qumran, Cave 4",Qumran,4,30,NA,Pesher (Commentary),Non-canonical,Sectarian,Non-biblical,Sectarian
4Q181,4Q Pesher on the Periods B,Pesher on the Periods,Pesher,Hebrew,Square,Parchment,Herodian,"Qumran, Cave 4",Qumran,4,15,NA,Pesher (Commentary),Non-canonical,Sectarian,Non-biblical,Sectarian
4Q182,4Q Eschatological Commentary C(?),Eschatological Commentary,Pesher,Hebrew,Square,Parchment,Herodian,"Qumran, Cave 4",Qumran,4,9,NA,Florilegium,Non-canonical,Sectarian,Non-biblical,Sectarian
4Q183,4Q Eschatological Commentary E(?),Eschatological Commentary,Exegetical Texts,Hebrew,Square,Parchment,Hellenistic-Roman,"Qumran, Cave 4",Qumran,4,10,NA,Florilegium,Non-canonical,Sectarian,Non-biblical,Sectarian
4Q184,4Q Sapiential Admonitions A,Sapiential Admonitions A,Sapiential Texts,Hebrew,Square,Parchment,Hellenistic-Roman,"Qumran, Cave 4",Qumran,4,23,NA,Instruction (Musar),Non-canonical,Wisdom,Non-biblical,Wisdom Literature
4Q185,4Q Sapiential Admonitions B,Sapiential Admonitions B,Sapiential Texts,Hebrew,Square,Parchment,Hasmonean,"Qumran, Cave 4",Qumran,4,31,NA,Instruction (Musar),Non-canonical,Wisdom,Non-biblical,Wisdom Literature
4Q186,4Q Horoscope,Horoscope,Other,Hebrew,Square,Parchment,Herodian,"Qumran, Cave 4",Qumran,4,27,NA,NA,Non-canonical,Other,Non-biblical,Other Non-biblical
4Q196,4Q papTob,papTobit,Apocrypha,Aramaic,Square,Papyrus,Hasmonean,"Qumran, Cave 4",Qumran,4,133,NA,Tobit,Deuterocanonical,Deuterocanonical,OT,Biblical (Deuterocanonical)
4Q197,4Q Tob,Tobit,Apocrypha,Aramaic,Square,Parchment,Herodian,"Qumran, Cave 4",Qumran,4,39,NA,Tobit,Deuterocanonical,Deuterocanonical,OT,Biblical (Deuterocanonical)
4Q198,4Q Tob,Tobit,Apocrypha,Aramaic,Square,Parchment,Hasmonean,"Qumran, Cave 4",Qumran,4,11,NA,Tobit,Deuterocanonical,Deuterocanonical,OT,Biblical (Deuterocanonical)
4Q199,4Q Tob,Tobit,Apocrypha,Aramaic,Square,Parchment,Hasmonean,"Qumran, Cave 4",Qumran,4,8,NA,Tobit,Deuterocanonical,Deuterocanonical,OT,Biblical (Deuterocanonical)
4Q200,4Q Tob,Tobit,Apocrypha,Hebrew,Square,Parchment,Herodian,"Qumran, Cave 4",Qumran,4,34,NA,Tobit,Deuterocanonical,Deuterocanonical,OT,Biblical (Deuterocanonical)
4Q201,4Q En,Enoch,Parabiblical Texts,Aramaic,Square,Parchment,Hasmonean,"Qumran, Cave 4",Qumran,4,59,NA,1 Enoch,Non-canonical,Pseudepigrapha,Non-biblical,Parabiblical
4Q202,4Q En,Enoch,Parabiblical Texts,Aramaic,Square,Parchment,Hasmonean,"Qumran, Cave 4",Qumran,4,71,NA,1 Enoch,Non-canonical,Pseudepigrapha,Non-biblical,Parabiblical
4Q203,4Q EnGiants,"Enoch, Book of Giants",Parabiblical Texts,Aramaic,Square,Parchment,Herodian,"Qumran, Cave 4",Qumran,4,37,NA,1 Enoch,Non-canonical,Pseudepigrapha,Non-biblical,Parabiblical
4Q204,4Q En,Enoch,Parabiblical Texts,Aramaic,Square,Parchment,Herodian,"Qumran, Cave 4",Qumran,4,72,NA,1 Enoch,Non-canonical,Pseudepigrapha,Non-biblical,Parabiblical
4Q205,4Q En,Enoch,Parabiblical Texts,Aramaic,Square,Parchment,Herodian,"Qumran, Cave 4",Qumran,4,26,NA,1 Enoch,Non-canonical,Pseudepigrapha,Non-biblical,Parabiblical
4Q206,4Q EnGiants,"Enoch, Book of Giants",Parabiblical Texts,Aramaic,Square,Parchment,Hasmonean,"Qumran, Cave 4",Qumran,4,41,NA,1 Enoch,Non-canonical,Pseudepigrapha,Non-biblical,Parabiblical
4Q207,4Q En,Enoch,Parabiblical Texts,Aramaic,Square,Parchment,Hellenistic-Roman,"Qumran, Cave 4",Qumran,4,7,NA,1 Enoch,Non-canonical,Pseudepigrapha,Non-biblical,Parabiblical
4Q208,4Q Enastr,Enoch,Parabiblical Texts,Aramaic,Square,Parchment,Early Hellenistic,"Qumran, Cave 4",Qumran,4,79,NA,1 Enoch,Non-canonical,Pseudepigrapha,Non-biblical,Parabiblical
4Q209,4Q Enastr,Enoch,Parabiblical Texts,Aramaic,Square,Parchment,Herodian,"Qumran, Cave 4",Qumran,4,71,NA,1 Enoch,Non-canonical,Pseudepigrapha,Non-biblical,Parabiblical
4Q210,4Q Enastr,Enoch,Parabiblical Texts,Aramaic,Square,Parchment,Hasmonean,"Qumran, Cave 4",Qumran,4,14,NA,1 Enoch,Non-canonical,Pseudepigrapha,Non-biblical,Parabiblical
4Q211,4Q Enastr,Enoch,Parabiblical Texts,Aramaic,Square,Parchment,Hasmonean,"Qumran, Cave 4",Qumran,4,9,NA,1 Enoch,Non-canonical,Pseudepigrapha,Non-biblical,Parabiblical
4Q212,4Q En,Enoch,Parabiblical Texts,Aramaic,Square,Parchment,Hasmonean,"Qumran, Cave 4",Qumran,4,26,NA,1 Enoch,Non-canonical,Pseudepigrapha,Non-biblical,Parabiblical
4Q213,4Q ALD,Aramaic Levi Document,Parabiblical Texts,Aramaic,Square,Parchment,Hasmonean,"Qumran, Cave 4",Qumran,4,32,"watchers, nefilim, enoch
עירים, נפילים, חנוך",Aramaic Levi Document,Non-canonical,Pseudepigrapha,Non-biblical,Parabiblical
4Q214,4Q ALD,Aramaic Levi Document,Parabiblical Texts,Aramaic,Square,Parchment,Hasmonean,"Qumran, Cave 4",Qumran,4,17,NA,Aramaic Levi Document,Non-canonical,Pseudepigrapha,Non-biblical,Parabiblical
4Q215,4Q TNaph,Testament of Naphtali,Parabiblical Texts,Hebrew,Square,Parchment,Herodian,"Qumran, Cave 4",Qumran,4,9,NA,NA,Non-canonical,Other,Non-biblical,Other Non-biblical
4Q216,4Q Jub,Jubilees,Parabiblical Texts,Hebrew,Square,Parchment,Hasmonean,"Qumran, Cave 4",Qumran,4,45,"star, garden of eden, milk and honey
כוכב, גן עדן, חלב ודבש, דבש",Jubilees,Non-canonical,Pseudepigrapha,Non-biblical,Parabiblical
