year,month,state,price_index,us_avg
1992,11,MN,60.609360324,72.120750786
1992,12,MN,60.756973523,72.024548725
1993,1,MN,60.867213037,71.790680802
1993,2,MN,61.052124171,71.700109019
1993,3,MN,61.263265224,71.782827969
1993,4,MN,61.485451918,71.91751121
1993,5,MN,61.912669882,72.082815763
1993,6,MN,62.32612343,72.165261908
1993,7,MN,62.618457439,72.200688152
1993,8,MN,62.878635616,72.294553251
1993,9,MN,63.151723459,72.354812369
1993,10,MN,63.25354211,72.379288491
1993,11,MN,63.428447339,72.473928949
1993,12,MN,63.684678916,72.592697967
1994,1,MN,63.959391216,72.693834724
1994,2,MN,64.238700527,72.826733664
1994,3,MN,64.460663581,73.031082263
1994,4,MN,64.646421166,73.280091354
1994,5,MN,64.904604162,73.537810243
1994,6,MN,65.202920831,73.730443591
1994,7,MN,65.454968481,73.884504807
1994,8,MN,65.457174279,73.987456959
1994,9,MN,65.437953169,74.041069798
1994,10,MN,65.516215127,74.174096249
1994,11,MN,65.919991301,74.328542043
1994,12,MN,66.312218454999993,74.469674341
1995,1,MN,66.435960815,74.620450645
1995,2,MN,66.551767753,74.733239531
1995,3,MN,66.714805899,74.714021875
1995,4,MN,66.893642414,74.637055706
1995,5,MN,67.044038474,74.600115555
1995,6,MN,67.264626612,74.618663314
1995,7,MN,67.642349327,74.740647423
1995,8,MN,67.987531892,74.963317085
1995,9,MN,68.400351723,75.051758024
1995,10,MN,68.664093748,75.139466271
1995,11,MN,68.812343109,75.269099137
1995,12,MN,68.971388972,75.429920613
1996,1,MN,69.204436675,75.617485959
1996,2,MN,69.59061237,75.803939644
1996,3,MN,70.017079314,76.005862814
1996,4,MN,70.379693972,76.245462655
1996,5,MN,70.681915017,76.434046041
1996,6,MN,70.826315557,76.650557307
1996,7,MN,70.996880563,76.820141188
1996,8,MN,71.192614971,76.933299308
1996,9,MN,71.374657411,77.049723252
1996,10,MN,71.653850911,77.202599687
1996,11,MN,72.063479695,77.344832478
1996,12,MN,72.416355887,77.512376162
1997,1,MN,72.692526984,77.705829195
1997,2,MN,72.919486646,77.918419992
1997,3,MN,73.051985488,78.161364489
1997,4,MN,73.249522336,78.429799926
1997,5,MN,73.512855938,78.594307697
1997,6,MN,73.781738272,78.740197801
1997,7,MN,73.972439497,78.922108306
1997,8,MN,74.19752065,79.157435950000007
1997,9,MN,74.551408855,79.438217032
1997,10,MN,74.833700019,79.773802981
1997,11,MN,75.018167792,80.12955251
1997,12,MN,75.335306426,80.456226851
1998,1,MN,75.721085176,80.764690771
1998,2,MN,76.12506952,81.176836946
1998,3,MN,76.583085526,81.622102655
1998,4,MN,77.022830694,82.077309045
1998,5,MN,77.392181852,82.519379925
1998,6,MN,77.821428606,82.949499719
1998,7,MN,78.377248868,83.373549639
1998,8,MN,78.954986641,83.788121322
1998,9,MN,79.414905761,84.19463687
1998,10,MN,80.024279162,84.620568097
1998,11,MN,80.753421013,85.0772416
1998,12,MN,81.457815667,85.555308005
1999,1,MN,81.998658354,86.07292294
1999,2,MN,82.56390833,86.54962319
1999,3,MN,83.183390317,86.988490989
1999,4,MN,83.877975543,87.460706543
1999,5,MN,84.754874678,87.987472306
1999,6,MN,85.645907945,88.582869867
1999,7,MN,86.506557639,89.179179721
1999,8,MN,87.369851634,89.781459839
1999,9,MN,88.036444802,90.334439059
1999,10,MN,88.582669742,90.807211726
1999,11,MN,89.153107995,91.363129619
1999,12,MN,90.148562878,92.306725992
2000,1,MN,91.085606821,93.081755354
2000,2,MN,91.996804126,93.537817996
2000,3,MN,92.943047397,94.225812449
2000,4,MN,93.807799034,94.919737987
2000,5,MN,94.781382255,95.618130237
2000,6,MN,95.504264252,96.23782265
2000,7,MN,95.973042873,96.793371847
2000,8,MN,96.592718586,97.337456097
2000,9,MN,97.450130672,97.922182479
2000,10,MN,98.354359174,98.632908149
2000,11,MN,99.131590025,99.339477905
2000,12,MN,100,100
2001,1,MN,100.85082723,100.67398734
2001,2,MN,101.65152465,101.37545392
2001,3,MN,102.45483394,102.06366733
2001,4,MN,103.36525599,102.63795271
2001,5,MN,104.28833948,103.16815074
2001,6,MN,104.90880853,103.70056005000001
2001,7,MN,105.57550942,104.28273454
2001,8,MN,106.28998048,104.84606625
2001,9,MN,107.10852063,105.43173967
2001,10,MN,107.86931867,106.01597629
2001,11,MN,108.52710434,106.57255267
2001,12,MN,109.32581356,107.23029154
2002,1,MN,110.2487355,108.04760164
2002,2,MN,111.2975655,108.90857108
2002,3,MN,112.32408857,109.74784781
2002,4,MN,113.22815346,110.5870108
2002,5,MN,114.10708018,111.46572432
2002,6,MN,114.83176625,112.33067969
2002,7,MN,115.72682421,113.28000674
2002,8,MN,116.68594035,114.19394515
2002,9,MN,117.5196555,115.11012016
2002,10,MN,118.41032861,116.09841983
2002,11,MN,119.30337989,117.0478037
2002,12,MN,120.13258659,117.95739053
2003,1,MN,120.82515263,118.78478517
2003,2,MN,121.42569823,119.50740399
2003,3,MN,121.94996425,120.21196066
2003,4,MN,122.49328522,120.90946816
2003,5,MN,123.24955103,121.56064168
2003,6,MN,123.96538209,122.27447076
2003,7,MN,124.74311905,123.3400188
2003,8,MN,125.52234645,124.48883823
2003,9,MN,126.33425504,125.63751106
2003,10,MN,127.200218,126.74729336
2003,11,MN,128.19341696,127.91879022
2003,12,MN,129.09311468,129.14733957
2004,1,MN,129.78331931,130.33290118
2004,2,MN,130.44262069,131.55298126
2004,3,MN,131.07056085,132.75247248
2004,4,MN,131.55359396,134.21074126
2004,5,MN,132.59185281,136.03624978
2004,6,MN,133.61020685,137.65640324
2004,7,MN,134.35818254,139.06297423
2004,8,MN,134.78864358,140.2512444
2004,9,MN,135.20271624,141.45949946
2004,10,MN,135.75550674,142.78952232
2004,11,MN,136.40682001,144.17319657
2004,12,MN,137.01041874,145.54057464
2005,1,MN,137.52374751,147.03670803
2005,2,MN,138.10774656,148.53223948
2005,3,MN,139.10758437,150.01956622
2005,4,MN,139.85818371,151.57639014
2005,5,MN,140.47516732,153.17443167
2005,6,MN,140.91029137,154.59609864
2005,7,MN,141.32711376,156.11998325
2005,8,MN,141.79151597,157.71003593
2005,9,MN,142.72337385,159.19563832
2005,10,MN,143.33833571,160.45969613
2005,11,MN,143.73904403,161.60296295
2005,12,MN,144.18348177,162.54680654
2006,1,MN,144.5526488,163.37526903
2006,2,MN,144.82448586,164.0373354
2006,3,MN,145.21788,164.55148402
2006,4,MN,144.6989158,164.84381058
2006,5,MN,144.41676538,165.11418449
2006,6,MN,143.89688483,164.98869766
2006,7,MN,143.32623209,164.73004398
2006,8,MN,142.87822377,164.39298526
2006,9,MN,142.54167222,164.09777859
2006,10,MN,142.39440584,164.0680407
2006,11,MN,142.49855051,164.11151407
2006,12,MN,142.62429304,164.19962529
2007,1,MN,143.03386762,164.61468862
2007,2,MN,143.44488354,165.07326213
2007,3,MN,143.70776314,165.38016799
2007,4,MN,142.86653496,164.98116364
2007,5,MN,142.0668139,164.30644118
2007,6,MN,141.1409065,163.37703641
2007,7,MN,140.23607018,162.25377715
2007,8,MN,139.34325556,161.1125277
2007,9,MN,138.36911944,159.85989146
2007,10,MN,136.96289649,158.42530883
2007,11,MN,135.74353503,156.92609386
2007,12,MN,134.79626032,155.44811561
2008,1,MN,133.83087324,153.86457009
2008,2,MN,132.79807562,151.95690891
2008,3,MN,131.79058232,150.13156341
2008,4,MN,130.62126685,148.3308852
2008,5,MN,129.63608476,146.8044928
2008,6,MN,128.54562026,145.50630877
2008,7,MN,128.23682553,144.19854747
2008,8,MN,128.15977468,142.79495281
2008,9,MN,127.03570873,141.31214543
2008,10,MN,125.00705363,139.74308556
2008,11,MN,123.15720338,137.89331362
2008,12,MN,121.53221181,136.01592259
2009,1,MN,120.24967903,134.55354697
2009,2,MN,119.18110443,133.32372126
2009,3,MN,118.40966094,132.20376486
2009,4,MN,117.76009311,131.14794978
2009,5,MN,117.57522092,130.80416439
2009,6,MN,117.6753011,131.01697633
2009,7,MN,117.94618905,131.17493539
2009,8,MN,117.84557449,131.32489306
2009,9,MN,117.72036976,131.50549509
2009,10,MN,117.91704316,131.79970893
2009,11,MN,118.36280093,132.00756169
2009,12,MN,118.56776374,131.90824116
2010,1,MN,118.55996841,131.79309294
2010,2,MN,118.53465102,131.69976828
2010,3,MN,118.49774229,131.58587612
2010,4,MN,118.05467207,131.1254202
2010,5,MN,117.51701794,130.53247729
2010,6,MN,116.14712589,129.59687213
2010,7,MN,114.52325883,128.52414895
2010,8,MN,113.32623133,127.59361169
2010,9,MN,112.55356455,126.77332408
2010,10,MN,112.03113497,126.226734
2010,11,MN,111.72595056,125.8617173
2010,12,MN,111.30031882,125.46500136
2011,1,MN,110.64031869,125.10754322
2011,2,MN,109.62859778,124.51979017
2011,3,MN,108.63435795,123.95001975
2011,4,MN,107.66407667,123.31860418
2011,5,MN,107.42890598,122.83319797
2011,6,MN,107.46211199,122.48517883
2011,7,MN,107.55731734,122.22082169
2011,8,MN,107.46793576,121.98818844
2011,9,MN,107.39840515,121.79331882
2011,10,MN,107.22799301,121.63770454
2011,11,MN,106.85133473,121.63264859
2011,12,MN,106.59884101,121.57199047
2012,1,MN,106.51777158,121.58334293
2012,2,MN,106.79645092,121.64242834
2012,3,MN,107.73379942,122.18957459
2012,4,MN,108.66279503,122.88577429
2012,5,MN,109.81637868,123.66455584
2012,6,MN,110.53933183,124.27147546
2012,7,MN,111.18239836,124.87467848
2012,8,MN,111.80110518,125.63142097
2012,9,MN,112.34184359,126.52048626
2012,10,MN,113.16954395,127.51975291
2012,11,MN,114.08203425,128.4789989
2012,12,MN,115.01404922,129.33529329
2013,1,MN,115.94186818,130.53339695
2013,2,MN,116.68836109,131.74613386
2013,3,MN,117.35678231,133.04862354
2013,4,MN,117.98846738,134.32632479
2013,5,MN,119.12035883,135.6874464
2013,6,MN,120.23542222,137.00063978
2013,7,MN,121.45629234,138.37689913
2013,8,MN,122.54352446,139.50052852
2013,9,MN,123.00339848,140.30677027
2013,10,MN,123.56655256,140.98798418
2013,11,MN,124.27127543,141.62404652
2013,12,MN,124.93616975,142.24140087
2014,1,MN,125.50939393,143.0957354
2014,2,MN,126.21012192,143.77686575
2014,3,MN,126.80812932,144.3526807
2014,4,MN,126.83485598,144.79293842
2014,5,MN,126.64768514,145.19483632
2014,6,MN,126.37370448,145.5970142
2014,7,MN,126.35460857,146.13755591
2014,8,MN,126.71644244,146.66661559
2014,9,MN,127.06315621,147.18518209
2014,10,MN,127.53213349,147.84605959
2014,11,MN,127.94356109,148.58834088
2014,12,MN,128.24031131,149.25919856
2015,1,MN,128.49327555,149.99032207
2015,2,MN,128.9287218,150.6489592
2015,3,MN,129.4893577,151.33897538
2015,4,MN,130.10477874,152.03304156
2015,5,MN,130.87525425,152.79185821
2015,6,MN,131.57328234,153.58025288
2015,7,MN,132.27679567,154.35702305
2015,8,MN,133.02471041,155.13570199
2015,9,MN,133.61683856,155.94105945
2015,10,MN,134.11862241,156.81219645
2015,11,MN,134.6219998,157.67407956
2015,12,MN,135.13514112,158.45010473
2016,1,MN,135.53853701,159.15977795
2016,2,MN,136.12639006,159.9648588
2016,3,MN,136.65677514,160.77494944
2016,4,MN,137.19142058,161.51694131
2016,5,MN,138.11804163,162.31467679
2016,6,MN,138.90107297,163.17247519
2016,7,MN,139.55482871,164.04673576
2016,8,MN,140.08187879,164.95813784
2016,9,MN,140.65848739,165.87183936
2016,10,MN,141.47476988,166.77103665
2016,11,MN,142.29657103,167.62496935
2016,12,MN,143.26919141,168.60328422
2017,1,MN,144.24864606,169.53690543
2017,2,MN,145.80960268,170.4921968
2017,3,MN,146.73142885,171.4111756
2017,4,MN,146.56983832,172.4272667
2017,5,MN,147.01285263,173.45781428
2017,6,MN,147.39797047,174.39382917
2017,7,MN,147.78181293,175.3658086
2017,8,MN,148.58967789,176.41096704
2017,9,MN,149.42765991,177.46972004
2017,10,MN,150.3409613,178.50162917
2017,11,MN,151.17942324,179.50476243
2017,12,MN,152.10462097,180.78643356
2018,1,MN,153.25442669,182.0660356
2018,2,MN,155.30226568,183.43755887
2018,3,MN,156.27714752,184.40523474
2018,4,MN,155.48892562,185.00008829
2018,5,MN,155.55859321,185.57655462
2018,6,MN,156.17077849,186.18779662
2018,7,MN,157.04150824,186.7667274
2018,8,MN,157.70951607,187.3575776
2018,9,MN,157.96131545,188.03870869
2018,10,MN,158.68699529,188.80642081
2018,11,MN,159.178003,189.535038
1975,1,MO,30.467112382,23.461492062
1975,2,MO,31.940639658,23.610787997
1975,3,MO,33.360166397,23.824585401
1975,4,MO,34.47847697,24.089202907
1975,5,MO,34.394052059,24.234247665
1975,6,MO,33.277550723,24.217180949
1975,7,MO,32.27617096,24.252426446
1975,8,MO,31.686610842,24.363000315
1975,9,MO,31.405162236,24.469021911
1975,10,MO,31.225476251,24.591065046
1975,11,MO,31.195279629,24.765052206
1975,12,MO,31.394849106,24.96965562
1976,1,MO,31.85727156,25.153328174
1976,2,MO,32.710421515,25.311604877
1976,3,MO,33.87066706,25.497601189
1976,4,MO,35.07293051,25.722246396
1976,5,MO,35.165978743,25.875089276
1976,6,MO,34.265635222,25.952305832
1976,7,MO,33.523983843,26.101005457
1976,8,MO,33.110599338,26.283725002
1976,9,MO,33.06646459,26.439316683
1976,10,MO,33.210200869,26.620073754
1976,11,MO,33.454308815,26.882084517
1976,12,MO,33.809626826,27.160694662
1977,1,MO,34.258969653,27.401109749
1977,2,MO,34.924158589,27.648642444
1977,3,MO,35.98215864,27.983465877
1977,4,MO,37.426379146,28.435965301
1977,5,MO,37.714976561,28.824296297
1977,6,MO,36.849441118,29.068080724
1977,7,MO,36.504654894,29.37479701
1977,8,MO,36.750958386,29.755479477
1977,9,MO,37.221391815,30.093641881
1977,10,MO,37.630989141,30.43573616
1977,11,MO,37.99754058,30.832990014
1977,12,MO,38.402154003,31.203589722
1978,1,MO,38.909149064,31.515508388
1978,2,MO,39.646118125,31.789925959
1978,3,MO,40.662499626,32.074914218
1978,4,MO,42.089820813,32.446144405
1978,5,MO,42.458516914,32.838298302
1978,6,MO,41.792986514,33.15920748
1978,7,MO,41.729698118,33.530404004
1978,8,MO,42.119296256,33.935325797
1978,9,MO,42.617166443,34.302011247
1978,10,MO,42.995655031,34.684906396
1978,11,MO,43.242782395,35.080739406
1978,12,MO,43.452909376,35.440695683
1979,1,MO,43.878112037,35.780421978
1979,2,MO,44.836834625,36.128051643
1979,3,MO,46.145056272,36.513787383
1979,4,MO,47.573317911,36.972924883
1979,5,MO,48.065316777,37.400619445
1979,6,MO,47.660719148,37.712749904
1979,7,MO,47.392388657,38.071214229
1979,8,MO,47.275065522,38.506876189
1979,9,MO,47.42353878,38.914217601
1979,10,MO,47.77771239,39.265989356
1979,11,MO,48.129176301,39.617870224
1979,12,MO,48.358081753,39.94660032
1980,1,MO,48.708954961,40.231566683
1980,2,MO,49.583749038,40.51003352
1980,3,MO,51.008299462,40.805865596
1980,4,MO,52.699255354,41.1030703
1980,5,MO,53.233814107,41.30931076
1980,6,MO,52.311311705,41.427418301
1980,7,MO,51.22061873,41.681424478
1980,8,MO,50.622576816,42.056812133
1980,9,MO,50.53077843,42.383639106
1980,10,MO,50.549173767,42.604463241
1980,11,MO,50.592278579,42.759908557
1980,12,MO,50.623238495,42.953636056
1981,1,MO,50.620510429,43.171315478
1981,2,MO,50.677897516,43.361517693
1981,3,MO,50.651351502,43.541734291
1981,4,MO,50.592144675,43.721147186
1981,5,MO,50.463531005,43.905817873
1981,6,MO,50.209586339,44.037806794
1981,7,MO,49.89706969,44.159372706
1981,8,MO,49.584923572,44.265790535
1981,9,MO,49.318479111,44.353356553
1981,10,MO,49.091232574,44.44935749
1981,11,MO,49.00934109,44.555503039
1981,12,MO,49.067867772,44.678032708
1982,1,MO,49.241097267,44.811808705
1982,2,MO,49.508868432,44.938061879
1982,3,MO,49.635011686,45.023571219
1982,4,MO,49.698950796,45.05491188
1982,5,MO,49.77335007,45.021743584
1982,6,MO,49.906521527,44.882353509
1982,7,MO,50.094279821,44.784504902
1982,8,MO,50.229330685,44.794620047
1982,9,MO,50.312620003,44.859592545
1982,10,MO,50.354619103,44.996470946
1982,11,MO,50.48424084,45.233548399
1982,12,MO,50.665331833,45.528176051
1983,1,MO,50.848582259,45.800563188
1983,2,MO,51.107322402,46.020681897
1983,3,MO,51.294100221,46.190243336
1983,4,MO,51.510550756,46.343355003
1983,5,MO,51.814058776,46.519772993
1983,6,MO,52.249297239,46.671901572
1983,7,MO,52.810089895,46.85533858
1983,8,MO,53.319938109,47.037606111
1983,9,MO,53.640949431,47.186838442
1983,10,MO,53.682185491,47.368450609
1983,11,MO,53.615563954,47.584524916
1983,12,MO,53.488077426,47.795676621
1984,1,MO,53.360894225,47.978681719
1984,2,MO,53.441365548,48.144353627
1984,3,MO,53.616988096,48.312375658
1984,4,MO,53.940513778,48.504989437
1984,5,MO,54.354697787,48.72117312
1984,6,MO,54.744127045,48.878154577
1984,7,MO,55.054167963,49.057016834
1984,8,MO,55.333088554,49.242489147
1984,9,MO,55.577305351,49.383599215
1984,10,MO,55.601304904,49.560194707
1984,11,MO,55.57787441,49.814150953
1984,12,MO,55.650040758,50.120602916
1985,1,MO,55.866680705,50.393450907
1985,2,MO,56.305940953,50.59264682
1985,3,MO,56.657364362,50.719705479
1985,4,MO,56.895887224,50.807233588
1985,5,MO,57.176150698,50.955784038
1985,6,MO,57.550683981,51.155185804
1985,7,MO,57.99860001,51.463724169
1985,8,MO,58.393206614,51.848458521
1985,9,MO,58.633103239,52.15459638
1985,10,MO,58.764044366,52.401196753
1985,11,MO,58.907376585,52.654161616
1985,12,MO,58.985134263,52.936695369
1986,1,MO,58.974056559,53.216089366
1986,2,MO,59.026514376,53.500580213
1986,3,MO,59.169190375,53.785209519
1986,4,MO,59.516422337,54.092630138
1986,5,MO,59.931350191,54.492228943
1986,6,MO,60.37309766,54.882486914
1986,7,MO,60.83467636,55.265705671
1986,8,MO,60.986524869,55.538080557
1986,9,MO,61.023162143,55.705522074
1986,10,MO,61.228945258,56.024688043
1986,11,MO,61.546264778,56.478250055
1986,12,MO,61.828530616,56.87751755
1987,1,MO,62.166885242,57.232036254
1987,2,MO,62.697762262,57.565362246
1987,3,MO,63.114227005,57.900240729
1987,4,MO,63.421235542,58.201900018
1987,5,MO,63.651354608,58.462750304
1987,6,MO,63.774975682,58.747700743
1987,7,MO,63.813771585,59.062058919
1987,8,MO,63.848082072,59.355365814
1987,9,MO,63.928500316,59.632109334
1987,10,MO,64.170918402,59.909450725
1987,11,MO,64.528190351,60.204422139
1987,12,MO,64.655511332,60.504335321
1988,1,MO,64.600890714,60.811624664
1988,2,MO,64.694789803,61.131040751
1988,3,MO,64.844178839,61.465292721
1988,4,MO,65.085301373,61.815696851
1988,5,MO,65.309464691,62.205044201
1988,6,MO,65.322822282,62.539885688
1988,7,MO,65.347570053,62.866832254
1988,8,MO,65.474832001,63.205620068
1988,9,MO,65.60073787,63.545014715
1988,10,MO,65.639762608,63.944862013
1988,11,MO,65.588491048,64.402227469
1988,12,MO,65.479531844,64.858847827
1989,1,MO,65.42372527,65.260507284
1989,2,MO,65.660077789,65.639168491
1989,3,MO,65.937665072,66.036250293
1989,4,MO,66.156908388,66.43304783
1989,5,MO,66.310600368,66.833552991
1989,6,MO,66.386944973,67.174971537
1989,7,MO,66.431844968,67.606698319
1989,8,MO,66.688800748,68.080261682
1989,9,MO,67.195197892,68.445527291
1989,10,MO,67.423260755,68.801677001
1989,11,MO,67.399936048,69.189260064
1989,12,MO,67.437225143,69.584562458
1990,1,MO,67.374238225,69.829043828
1990,2,MO,67.37075566,69.961344625
1990,3,MO,67.36011692,70.112715077
1990,4,MO,67.393701648,70.265548445
1990,5,MO,67.407509662,70.42262024
1990,6,MO,67.390878709,70.519804881
1990,7,MO,67.301442042,70.624147462
1990,8,MO,67.27705683,70.686214931
1990,9,MO,67.205987985,70.613732933
1990,10,MO,67.071339685,70.47432369
1990,11,MO,67.044924934,70.370390887
1990,12,MO,67.180811708,70.371139958
1991,1,MO,67.443028125,70.417763408
1991,2,MO,67.683937463,70.417688061
1991,3,MO,67.7554011,70.453620789
1991,4,MO,67.78998745,70.475369519
1991,5,MO,67.802577102,70.528860031
1991,6,MO,67.772156817,70.519547223
1991,7,MO,67.741688755,70.500211501
1991,8,MO,67.860528067,70.462700338
1991,9,MO,68.022062072,70.49184561
1991,10,MO,68.265702311,70.688882085
1991,11,MO,68.583093825,70.953588789
1991,12,MO,68.665249556,71.164531489
1992,1,MO,68.632582445,71.402158644
1992,2,MO,68.772591245,71.626567348
1992,3,MO,68.960294594,71.697108984
1992,4,MO,69.112458281,71.582618041999993
1992,5,MO,69.185379149,71.451274947
1992,6,MO,69.202024179,71.324989273
1992,7,MO,69.348971627,71.405264247
1992,8,MO,69.601038135,71.64004279
1992,9,MO,69.855062645,71.809695733
1992,10,MO,70.05814277,71.954976281
1992,11,MO,70.293023454,72.120750786
1992,12,MO,70.498937895,72.024548725
1993,1,MO,70.666105754,71.790680802
1993,2,MO,70.600210551,71.700109019
1993,3,MO,70.508319308,71.782827969
1993,4,MO,70.827572092,71.91751121
1993,5,MO,71.348278693,72.082815763
1993,6,MO,71.796876261,72.165261908
1993,7,MO,72.124145208,72.200688152
1993,8,MO,72.240668971,72.294553251
1993,9,MO,72.495923925,72.354812369
1993,10,MO,72.750970921,72.379288491
1993,11,MO,72.973019743,72.473928949
1993,12,MO,73.257830825,72.592697967
1994,1,MO,73.628630325,72.693834724
1994,2,MO,73.95728767,72.826733664
1994,3,MO,74.225045613,73.031082263
1994,4,MO,74.523754233,73.280091354
1994,5,MO,74.803252555,73.537810243
1994,6,MO,75.166464263,73.730443591
1994,7,MO,75.575480429,73.884504807
1994,8,MO,75.564661796,73.987456959
1994,9,MO,75.580664881,74.041069798
1994,10,MO,75.821409875,74.174096249
1994,11,MO,76.144867695,74.328542043
1994,12,MO,76.389285317,74.469674341
1995,1,MO,76.748848559,74.620450645
1995,2,MO,77.137532887,74.733239531
1995,3,MO,77.341400041,74.714021875
1995,4,MO,77.516398343,74.637055706
1995,5,MO,77.630207414,74.600115555
1995,6,MO,77.763035613,74.618663314
1995,7,MO,78.139691567,74.740647423
1995,8,MO,78.553405777,74.963317085
1995,9,MO,78.889240006,75.051758024
1995,10,MO,78.968732438,75.139466271
1995,11,MO,79.036125939,75.269099137
1995,12,MO,79.201131,75.429920613
1996,1,MO,79.385534874,75.617485959
1996,2,MO,79.709532377,75.803939644
1996,3,MO,80.197692734,76.005862814
1996,4,MO,80.741213527,76.245462655
1996,5,MO,80.977179873,76.434046041
1996,6,MO,81.075513746,76.650557307
1996,7,MO,81.170720864,76.820141188
1996,8,MO,81.335282873,76.933299308
1996,9,MO,81.651184597,77.049723252
1996,10,MO,82.003684978,77.202599687
1996,11,MO,82.349402133,77.344832478
1996,12,MO,82.666357514,77.512376162
1997,1,MO,82.99104626,77.705829195
1997,2,MO,83.312233908,77.918419992
1997,3,MO,83.475486893,78.161364489
1997,4,MO,83.725385395,78.429799926
1997,5,MO,83.865574021,78.594307697
1997,6,MO,84.028200331,78.740197801
1997,7,MO,84.192502987,78.922108306
1997,8,MO,84.294223181,79.157435950000007
1997,9,MO,84.395019248,79.438217032
1997,10,MO,84.625143287,79.773802981
1997,11,MO,84.923003228,80.12955251
1997,12,MO,85.18540755,80.456226851
1998,1,MO,85.307635877,80.764690771
1998,2,MO,85.3164868,81.176836946
1998,3,MO,85.342956541,81.622102655
1998,4,MO,85.787155794,82.077309045
1998,5,MO,86.62737683,82.519379925
1998,6,MO,87.487367352,82.949499719
1998,7,MO,87.909102555,83.373549639
1998,8,MO,88.37757129,83.788121322
1998,9,MO,88.937989198,84.19463687
1998,10,MO,89.381011211,84.620568097
1998,11,MO,89.706274898,85.0772416
1998,12,MO,90.109930536,85.555308005
1999,1,MO,90.662705709,86.07292294
1999,2,MO,91.148123436,86.54962319
1999,3,MO,91.333124335,86.988490989
1999,4,MO,91.437400742,87.460706543
1999,5,MO,91.732952776,87.987472306
1999,6,MO,92.293062292,88.582869867
1999,7,MO,92.740458014,89.179179721
1999,8,MO,92.998429277,89.781459839
1999,9,MO,93.333257888,90.334439059
1999,10,MO,93.728687029,90.807211726
1999,11,MO,94.304640553,91.363129619
1999,12,MO,94.915484019,92.306725992
2000,1,MO,95.361791683,93.081755354
2000,2,MO,95.785833198,93.537817996
2000,3,MO,96.392178916,94.225812449
2000,4,MO,97.132250247,94.919737987
2000,5,MO,97.613978405,95.618130237
2000,6,MO,97.905003031,96.23782265
2000,7,MO,98.305135887,96.793371847
2000,8,MO,98.669458096,97.337456097
2000,9,MO,99.015346304,97.922182479
2000,10,MO,99.293531765,98.632908149
2000,11,MO,99.653835788,99.339477905
2000,12,MO,100,100
2001,1,MO,100.35482288,100.67398734
2001,2,MO,100.87968987000001,101.37545392
2001,3,MO,101.50148227,102.06366733
2001,4,MO,102.02180054,102.63795271
2001,5,MO,102.52949353,103.16815074
2001,6,MO,102.92754586,103.70056005000001
2001,7,MO,103.13672434,104.28273454
2001,8,MO,103.44128698,104.84606625
2001,9,MO,104.17438471,105.43173967
2001,10,MO,104.83889247,106.01597629
2001,11,MO,105.26324862,106.57255267
2001,12,MO,105.65574273,107.23029154
2002,1,MO,106.19949075,108.04760164
2002,2,MO,106.74622937,108.90857108
2002,3,MO,107.13636686,109.74784781
2002,4,MO,107.43205705,110.5870108
2002,5,MO,107.75804672,111.46572432
2002,6,MO,108.25139625,112.33067969
2002,7,MO,108.84266096,113.28000674
2002,8,MO,109.34368489,114.19394515
2002,9,MO,109.90981518,115.11012016
2002,10,MO,110.55914571,116.09841983
2002,11,MO,111.27258903,117.0478037
2002,12,MO,111.9039984,117.95739053
2003,1,MO,112.3839709,118.78478517
2003,2,MO,112.74972502,119.50740399
2003,3,MO,113.18928581,120.21196066
2003,4,MO,113.63305689,120.90946816
2003,5,MO,114.10149703,121.56064168
2003,6,MO,114.63867336,122.27447076
2003,7,MO,115.22208652,123.3400188
2003,8,MO,115.99299626,124.48883823
2003,9,MO,116.65264475,125.63751106
2003,10,MO,117.06978477,126.74729336
2003,11,MO,117.45540917,127.91879022
2003,12,MO,117.94090884,129.14733957
2004,1,MO,118.59078716,130.33290118
2004,2,MO,119.25198611,131.55298126
2004,3,MO,119.86459325,132.75247248
2004,4,MO,120.42782267,134.21074126
2004,5,MO,120.99601438,136.03624978
2004,6,MO,121.43143819,137.65640324
2004,7,MO,121.67130945,139.06297423
2004,8,MO,121.89590353,140.2512444
2004,9,MO,122.04818366,141.45949946
2004,10,MO,122.67093997,142.78952232
2004,11,MO,123.60388662,144.17319657
2004,12,MO,124.24328939,145.54057464
2005,1,MO,124.77733838,147.03670803
2005,2,MO,125.35040732,148.53223948
2005,3,MO,125.97788534,150.01956622
2005,4,MO,126.41518254,151.57639014
2005,5,MO,126.81412068,153.17443167
2005,6,MO,127.24440228,154.59609864
2005,7,MO,127.75567062,156.11998325
2005,8,MO,128.35795673,157.71003593
2005,9,MO,128.95157998,159.19563832
2005,10,MO,129.5909622,160.45969613
2005,11,MO,130.22983938,161.60296295
2005,12,MO,130.98128783,162.54680654
2006,1,MO,131.70704165,163.37526903
2006,2,MO,131.96257548,164.0373354
2006,3,MO,132.21810371,164.55148402
2006,4,MO,132.38064705,164.84381058
2006,5,MO,132.59314534,165.11418449
2006,6,MO,132.7637021,164.98869766
2006,7,MO,132.79489217,164.73004398
2006,8,MO,132.66955885,164.39298526
2006,9,MO,132.52405112,164.09777859
2006,10,MO,132.53551607,164.0680407
2006,11,MO,132.66079309,164.11151407
2006,12,MO,132.85932563,164.19962529
2007,1,MO,133.22107499,164.61468862
2007,2,MO,133.48363721,165.07326213
