long,lat,unique_squirrel_id,hectare,shift,date,hectare_squirrel_number,age,primary_fur_color,highlight_fur_color,combination_of_primary_and_highlight_color,color_notes,location,above_ground_sighter_measurement,specific_location,running,chasing,climbing,eating,foraging,other_activities,kuks,quaas,moans,tail_flags,tail_twitches,approaches,indifferent,runs_from,other_interactions,lat_long,zip_codes,community_districts,borough_boundaries,city_council_districts,police_precincts
-73.970804709441,40.7758611111219,13E-PM-1008-01,13E,PM,10082018,1,Adult,Gray,White,Gray+White,NA,Ground Plane,FALSE,NA,FALSE,FALSE,FALSE,TRUE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,NA,POINT (-73.970804709441 40.7758611111219),NA,19,4,19,13
-73.9601918930677,40.7944134683406,35C-AM-1007-01,35C,AM,10072018,1,Juvenile,Gray,Cinnamon,Gray+Cinnamon,NA,Above Ground,20,(white oak),FALSE,FALSE,FALSE,FALSE,FALSE,sitting still,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,POINT (-73.9601918930677 40.7944134683406),NA,19,4,19,13
-73.9632577850183,40.793112839016,33A-AM-1008-01,33A,AM,10082018,1,Adult,Gray,"Cinnamon, White","Gray+Cinnamon, White",NA,Ground Plane,FALSE,NA,FALSE,FALSE,FALSE,FALSE,TRUE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,acknowledged,POINT (-73.9632577850183 40.793112839016),NA,19,4,19,13
-73.9574077497624,40.8001185184892,42B-AM-1014-01,42B,AM,10142018,1,Adult,Gray,NA,Gray+,NA,Above Ground,3,NA,FALSE,FALSE,TRUE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,POINT (-73.9574077497624 40.8001185184892),NA,19,4,19,13
-73.9760749752948,40.7703284894392,5D-PM-1018-02,05D,PM,10182018,2,Adult,Gray,NA,Gray+,NA,Above Ground,2,On low fence,FALSE,FALSE,FALSE,TRUE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,NA,POINT (-73.9760749752948 40.7703284894392),NA,19,4,19,13
-73.9582534432858,40.7917772296796,34F-PM-1012-01,34F,PM,10122018,1,Adult,Gray,White,Gray+White,NA,Ground Plane,FALSE,NA,FALSE,FALSE,FALSE,FALSE,TRUE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,POINT (-73.9582534432858 40.7917772296796),NA,19,4,19,13
-73.9766779585686,40.7669673778105,2E-AM-1010-04,02E,AM,10102018,4,Juvenile,Gray,"Cinnamon, White","Gray+Cinnamon, White",NA,Ground Plane,FALSE,NA,FALSE,FALSE,FALSE,TRUE,FALSE,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,POINT (-73.9766779585686 40.7669673778105),NA,19,4,19,13
-73.9721279808683,40.7661158663901,3I-PM-1013-02,03I,PM,10132018,2,Adult,Cinnamon,Gray,Cinnamon+Gray,NA,Ground Plane,FALSE,NA,FALSE,FALSE,FALSE,FALSE,TRUE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,POINT (-73.9721279808683 40.7661158663901),NA,19,4,19,13
-73.971685475224,40.7706668465923,7G-PM-1018-07,07G,PM,10182018,7,Adult,Gray,NA,Gray+,NA,Ground Plane,FALSE,NA,FALSE,FALSE,FALSE,FALSE,TRUE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,POINT (-73.971685475224 40.7706668465923),NA,19,4,19,13
-73.9729645190377,40.7723310150843,9E-AM-1008-02,09E,AM,10082018,2,Adult,Gray,White,Gray+White,NA,Ground Plane,FALSE,NA,FALSE,FALSE,FALSE,TRUE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,POINT (-73.9729645190377 40.7723310150843),NA,19,4,19,13
-73.9748669205206,40.7743879232016,10B-AM-1006-01,10B,AM,10062018,1,Adult,Gray,Cinnamon,Gray+Cinnamon,NA,Ground Plane,FALSE,NA,TRUE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,NA,POINT (-73.9748669205206 40.7743879232016),NA,19,4,19,13
-73.961335649743,40.7818876867842,23H-PM-1019-01,23H,PM,10192018,1,Adult,Gray,NA,Gray+,NA,Ground Plane,FALSE,NA,TRUE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,POINT (-73.961335649743 40.7818876867842),NA,19,4,19,13
-73.961241953418,40.7941677113011,35B-PM-1013-07,35B,PM,10132018,7,Adult,Gray,NA,Gray+,NA,Ground Plane,FALSE,NA,TRUE,FALSE,TRUE,TRUE,FALSE,"got fed twice by grandpa,grabbed from grass and ate in tree",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,"approaches (grandpa with food),runs from (kid),kid was slowly creeping up on it; it eventually climbed up.",POINT (-73.961241953418 40.7941677113011),NA,19,4,19,13
-73.9728511531484,40.7782654840595,14B-PM-1014-03,14B,PM,10142018,3,Adult,Gray,Cinnamon,Gray+Cinnamon,NA,Ground Plane,FALSE,NA,FALSE,FALSE,FALSE,FALSE,TRUE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,NA,POINT (-73.9728511531484 40.7782654840595),NA,19,4,19,13
-73.9763852372393,40.768876248561,4D-AM-1012-02,04D,AM,10122018,2,Adult,Gray,Cinnamon,Gray+Cinnamon,NA,Ground Plane,FALSE,NA,FALSE,FALSE,TRUE,TRUE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,POINT (-73.9763852372393 40.768876248561),NA,19,4,19,13
-73.9696196840065,40.7836431098335,21A-AM-1019-09,21A,AM,10192018,9,Adult,Gray,NA,Gray+,NA,Ground Plane,FALSE,NA,FALSE,FALSE,FALSE,FALSE,TRUE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,POINT (-73.9696196840065 40.7836431098335),NA,19,4,19,13
-73.9775238847836,40.7675792683587,2D-AM-1007-05,02D,AM,10072018,5,Adult,Gray,NA,Gray+,NA,Above Ground,100,NA,TRUE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,POINT (-73.9775238847836 40.7675792683587),NA,19,4,19,13
-73.9601968065017,40.7935831836482,34C-PM-1012-03,34C,PM,10122018,3,Adult,Gray,Cinnamon,Gray+Cinnamon,NA,Ground Plane,FALSE,NA,TRUE,FALSE,FALSE,FALSE,TRUE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,POINT (-73.9601968065017 40.79358318364821),NA,19,4,19,13
-73.9772810073685,40.7693577540392,4C-PM-1010-03,04C,PM,10102018,3,Adult,Cinnamon,Gray,Cinnamon+Gray,NA,Ground Plane,FALSE,NA,FALSE,TRUE,FALSE,FALSE,TRUE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,POINT (-73.9772810073685 40.7693577540392),NA,19,4,19,13
-73.9561124892063,40.7949440648632,37E-AM-1013-04,37E,AM,10132018,4,Adult,Gray,"Cinnamon, White","Gray+Cinnamon, White",NA,Above Ground,8,NA,FALSE,FALSE,TRUE,TRUE,FALSE,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,NA,POINT (-73.9561124892063 40.7949440648632),NA,19,4,19,13
-73.9580813119325,40.7905538237042,32F-PM-1008-04,32F,PM,10082018,4,Adult,Gray,NA,Gray+,NA,Ground Plane,FALSE,NA,FALSE,FALSE,FALSE,FALSE,TRUE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,POINT (-73.9580813119325 40.7905538237042),NA,19,4,19,13
-73.9645365195454,40.7781531021263,18H-AM-1018-02,18H,AM,10182018,2,Adult,Gray,Cinnamon,Gray+Cinnamon,NA,Above Ground,NA,Tree,TRUE,TRUE,FALSE,FALSE,FALSE,playing?,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,POINT (-73.9645365195454 40.7781531021263),NA,19,4,19,13
-73.9641989914569,40.789081044511,28B-AM-1007-01,28B,AM,10072018,1,Adult,Gray,Cinnamon,Gray+Cinnamon,NA,Ground Plane,FALSE,NA,FALSE,FALSE,FALSE,FALSE,TRUE,wresting w/ branch,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,POINT (-73.9641989914569 40.789081044511),NA,19,4,19,13
-73.9555856074105,40.7969457685677,40E-AM-1014-04,40E,AM,10142018,4,Adult,Gray,White,Gray+White,NA,Ground Plane,FALSE,on rocks/bushy rocks,TRUE,FALSE,FALSE,FALSE,FALSE,hiding from bird,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,NA,POINT (-73.9555856074105 40.79694576856771),NA,19,4,19,13
-73.9753818829907,40.7697840986163,5D-PM-1018-06,05D,PM,10182018,6,Adult,Gray,NA,Gray+,NA,Ground Plane,FALSE,NA,FALSE,FALSE,FALSE,FALSE,TRUE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,POINT (-73.9753818829907 40.7697840986163),NA,19,4,19,13
-73.9715621134573,40.7695918717513,7H-AM-1006-02,07H,AM,10062018,2,Adult,Gray,Cinnamon,Gray+Cinnamon,NA,Ground Plane,FALSE,NA,TRUE,FALSE,FALSE,FALSE,TRUE,"running (along ground,up tree)",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,POINT (-73.9715621134573 40.76959187175131),NA,19,4,19,13
-73.9714242426496,40.7744535798123,11E-PM-1012-05,11E,PM,10122018,5,Adult,Gray,White,Gray+White,NA,Ground Plane,FALSE,NA,TRUE,FALSE,FALSE,TRUE,TRUE,"foraging (foraged,ran to tree root,munched)",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,POINT (-73.9714242426496 40.7744535798123),NA,19,4,19,13
-73.9697744662785,40.7755950428973,13F-AM-1007-04,13F,AM,10072018,4,Adult,Cinnamon,Gray,Cinnamon+Gray,NA,Ground Plane,FALSE,NA,FALSE,FALSE,FALSE,TRUE,TRUE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,POINT (-73.9697744662785 40.7755950428973),NA,19,4,19,13
-73.9545037193355,40.7900225055417,33I-PM-1006-04,33I,PM,10062018,4,Adult,Gray,NA,Gray+,NA,Ground Plane,FALSE,NA,TRUE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,POINT (-73.9545037193355 40.7900225055417),NA,19,4,19,13
-73.9563847867316,40.7906012261163,33G-AM-1013-03,33G,AM,10132018,3,?,NA,NA,+,Only peeked head out,Above Ground,13,NA,FALSE,FALSE,FALSE,FALSE,FALSE,"peeking out of tree,did *not* come out",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,POINT (-73.9563847867316 40.7906012261163),NA,19,4,19,13
-73.9714329979305,40.7741873388945,11E-PM-1012-04,11E,PM,10122018,4,Adult,Gray,White,Gray+White,NA,Ground Plane,FALSE,NA,FALSE,FALSE,FALSE,FALSE,TRUE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,POINT (-73.9714329979305 40.7741873388945),NA,19,4,19,13
-73.956926909344,40.7965323262487,39D-PM-1012-03,39D,PM,10122018,3,Adult,Gray,White,Gray+White,NA,Ground Plane,FALSE,NA,TRUE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,NA,POINT (-73.956926909344 40.7965323262487),NA,19,4,19,13
-73.9584064203778,40.7912272455454,33F-PM-1012-04,33F,PM,10122018,4,Adult,Gray,"Cinnamon, White","Gray+Cinnamon, White",NA,Ground Plane,FALSE,NA,TRUE,FALSE,FALSE,TRUE,TRUE,NA,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,NA,POINT (-73.9584064203778 40.7912272455454),NA,19,4,19,13
-73.9630097276366,40.7936658446251,33A-PM-1018-04,33A,PM,10182018,4,Adult,Gray,Cinnamon,Gray+Cinnamon,NA,Ground Plane,FALSE,NA,FALSE,FALSE,FALSE,FALSE,TRUE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,POINT (-73.9630097276366 40.79366584462511),NA,19,4,19,13
-73.9532074573139,40.7934669464908,37H-PM-1006-06,37H,PM,10062018,6,Adult,Gray,Cinnamon,Gray+Cinnamon,NA,Above Ground,40,tree,TRUE,FALSE,TRUE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,POINT (-73.9532074573139 40.7934669464908),NA,19,4,19,13
-73.9720289863666,40.7763749561607,13C-PM-1019-03,13C,PM,10192018,3,Adult,Gray,White,Gray+White,NA,Ground Plane,FALSE,NA,TRUE,FALSE,FALSE,TRUE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,NA,POINT (-73.97202898636661 40.7763749561607),NA,19,4,19,13
-73.9651177657676,40.7812408103825,20F-PM-1007-05,20F,PM,10072018,5,Juvenile,Gray,White,Gray+White,white tail,Above Ground,20,NA,FALSE,FALSE,TRUE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,NA,POINT (-73.9651177657676 40.781240810382506),NA,19,4,19,13
-73.9684657285532,40.7840113573723,22B-AM-1013-05,22B,AM,10132018,5,Adult,Gray,Cinnamon,Gray+Cinnamon,NA,Above Ground,NA,tree,FALSE,FALSE,TRUE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,looked down on me like her imperial subject,POINT (-73.9684657285532 40.7840113573723),NA,19,4,19,13
-73.9640588919446,40.790044098464,29B-PM-1010-04,29B,PM,10102018,4,Adult,Gray,"Cinnamon, White","Gray+Cinnamon, White",NA,Ground Plane,FALSE,NA,FALSE,FALSE,FALSE,TRUE,TRUE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,POINT (-73.9640588919446 40.790044098464),NA,19,4,19,13
-73.9704831177035,40.7699878995692,7H-AM-1006-10,07H,AM,10062018,10,Adult,Gray,Cinnamon,Gray+Cinnamon,NA,Ground Plane,FALSE,NA,TRUE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,POINT (-73.9704831177035 40.7699878995692),NA,19,4,19,13
-73.9724806580638,40.7710077206132,7F-AM-1008-15,07F,AM,10082018,15,Juvenile,Gray,NA,Gray+,NA,Ground Plane,FALSE,NA,TRUE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,POINT (-73.9724806580638 40.7710077206132),NA,19,4,19,13
-73.9614902429282,40.7891282017625,30D-AM-1017-01,30D,AM,10172018,1,Adult,Gray,NA,Gray+,NA,Ground Plane,FALSE,NA,FALSE,FALSE,FALSE,FALSE,TRUE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,POINT (-73.9614902429282 40.7891282017625),NA,19,4,19,13
-73.9698611971209,40.7753915552001,13F-PM-1008-02,13F,PM,10082018,2,Adult,Gray,Cinnamon,Gray+Cinnamon,NA,Ground Plane,FALSE,NA,FALSE,FALSE,FALSE,TRUE,TRUE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,NA,POINT (-73.9698611971209 40.7753915552001),NA,19,4,19,13
-73.9584064190878,40.7912992852442,33F-PM-1012-03,33F,PM,10122018,3,Adult,Black,Gray,Black+Gray,NA,Ground Plane,FALSE,NA,FALSE,FALSE,FALSE,TRUE,TRUE,NA,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,NA,POINT (-73.9584064190878 40.7912992852442),NA,19,4,19,13
-73.9801971465604,40.7697081749827,3A-PM-1017-04,03A,PM,10172018,4,Adult,Gray,Cinnamon,Gray+Cinnamon,NA,Ground Plane,FALSE,NA,FALSE,FALSE,FALSE,FALSE,TRUE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,NA,POINT (-73.9801971465604 40.7697081749827),NA,19,4,19,13
-73.9686778167484,40.7765625256946,14F-PM-1012-04,14F,PM,10122018,4,NA,NA,NA,+,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,POINT (-73.96867781674841 40.7765625256946),NA,19,4,19,13
-73.976609486498,40.7717832922535,7C-PM-1020-04,07C,PM,10202018,4,Adult,Gray,NA,Gray+,NA,Above Ground,1,NA,FALSE,FALSE,TRUE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,NA,POINT (-73.976609486498 40.7717832922535),NA,19,4,19,13
-73.9589635326362,40.7951748673846,37C-AM-1012-02,37C,AM,10122018,2,Adult,Gray,Cinnamon,Gray+Cinnamon,"Cinnamon flanks, light band across nose",Ground Plane,FALSE,NA,FALSE,FALSE,FALSE,FALSE,TRUE,caching,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,POINT (-73.9589635326362 40.7951748673846),NA,19,4,19,13
-73.9676370985166,40.7869888639434,25A-AM-1013-01,25A,AM,10132018,1,NA,Gray,White,Gray+White,White Belly,Ground Plane,FALSE,NA,FALSE,FALSE,FALSE,TRUE,FALSE,staring at me,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,POINT (-73.96763709851662 40.7869888639434),NA,19,4,19,13
-73.9707498430394,40.7723724480959,10G-PM-1017-09,10G,PM,10172018,9,Adult,Gray,NA,Gray+,NA,Ground Plane,FALSE,NA,FALSE,TRUE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,POINT (-73.9707498430394 40.7723724480959),NA,19,4,19,13
-73.9628525533831,40.7938449345017,34A-PM-1013-02,34A,PM,10132018,2,Adult,Gray,Cinnamon,Gray+Cinnamon,NA,Ground Plane,FALSE,NA,FALSE,FALSE,TRUE,TRUE,TRUE,eating upside down on tree trunk,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,POINT (-73.9628525533831 40.7938449345017),NA,19,4,19,13
-73.9538867186376,40.7941409434007,38G-PM-1020-03,38G,PM,10202018,3,Adult,Gray,Cinnamon,Gray+Cinnamon,NA,Ground Plane,FALSE,NA,TRUE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,NA,POINT (-73.9538867186376 40.7941409434007),NA,19,4,19,13
-73.9588610195699,40.7945269936639,36C-AM-1014-02,36C,AM,10142018,2,Juvenile,Gray,White,Gray+White,NA,Ground Plane,FALSE,Crossing path,FALSE,FALSE,FALSE,TRUE,TRUE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,POINT (-73.9588610195699 40.7945269936639),NA,19,4,19,13
-73.9545773579075,40.7898684635744,33I-AM-1008-05,33I,AM,10082018,5,Adult,NA,NA,+,NA,Above Ground,100,NA,FALSE,FALSE,TRUE,FALSE,TRUE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,nearly dropped shell on my head!,POINT (-73.9545773579075 40.7898684635744),NA,19,4,19,13
-73.9716736557408,40.7749333494336,12E-AM-1017-07,12E,AM,10172018,7,Adult,Gray,Cinnamon,Gray+Cinnamon,NA,Ground Plane,FALSE,NA,TRUE,FALSE,TRUE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,NA,POINT (-73.9716736557408 40.7749333494336),NA,19,4,19,13
-73.9791085350047,40.7677025342633,2C-PM-1013-12,02C,PM,10132018,12,Adult,Gray,White,Gray+White,NA,Ground Plane,FALSE,NA,FALSE,FALSE,FALSE,FALSE,TRUE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,NA,POINT (-73.9791085350047 40.7677025342633),NA,19,4,19,13
-73.9545807749923,40.7900507537649,33I-PM-1006-02,33I,PM,10062018,2,Adult,Black,NA,Black+,NA,Ground Plane,FALSE,NA,FALSE,FALSE,FALSE,FALSE,TRUE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,NA,POINT (-73.9545807749923 40.7900507537649),NA,19,4,19,13
-73.965394655961,40.7763136791661,15I-PM-1012-05,15I,PM,10122018,5,Adult,Gray,NA,Gray+,NA,Above Ground,2,NA,TRUE,FALSE,TRUE,FALSE,TRUE,burying the food on ground,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,look at us and continue hiding the food,POINT (-73.965394655961 40.7763136791661),NA,19,4,19,13
-73.9690072647093,40.7737712267463,12G-AM-1012-02,12G,AM,10122018,2,Adult,Gray,NA,Gray+,NA,Ground Plane,FALSE,NA,FALSE,FALSE,FALSE,FALSE,TRUE,NA,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,NA,POINT (-73.9690072647093 40.7737712267463),NA,19,4,19,13
-73.9501762527462,40.7975534086077,42H-PM-1014-05,42H,PM,10142018,5,Adult,Gray,White,Gray+White,NA,Above Ground,15,NA,TRUE,TRUE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,NA,POINT (-73.9501762527462 40.7975534086077),12423,18,4,36,18
-73.9727405679487,40.7782677554482,14B-PM-1014-01,14B,PM,10142018,1,Adult,Gray,Cinnamon,Gray+Cinnamon,NA,Ground Plane,FALSE,NA,FALSE,FALSE,FALSE,FALSE,TRUE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,POINT (-73.9727405679487 40.7782677554482),NA,19,4,19,13
-73.9713070217071,40.7753795014815,12E-AM-1017-05,12E,AM,10172018,5,Adult,Gray,Cinnamon,Gray+Cinnamon,NA,Ground Plane,FALSE,NA,FALSE,FALSE,FALSE,TRUE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,POINT (-73.9713070217071 40.7753795014815),NA,19,4,19,13
-73.9807078515193,40.7683335292642,2A-AM-1010-04,02A,AM,10102018,4,Adult,Cinnamon,Gray,Cinnamon+Gray,NA,Ground Plane,FALSE,NA,FALSE,FALSE,FALSE,TRUE,TRUE,NA,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,NA,POINT (-73.9807078515193 40.7683335292642),NA,19,4,19,13
-73.9684790657851,40.7838818717863,22B-AM-1013-01,22B,AM,10132018,1,Adult,Gray,Cinnamon,Gray+Cinnamon,NA,Ground Plane,FALSE,NA,FALSE,FALSE,FALSE,FALSE,TRUE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"looked at me,standing on back feet",POINT (-73.9684790657851 40.7838818717863),NA,19,4,19,13
-73.9525752408169,40.7954915417553,39H-AM-1007-03,39H,AM,10072018,3,Juvenile,Gray,White,Gray+White,NA,Ground Plane,FALSE,NA,FALSE,FALSE,FALSE,TRUE,TRUE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,POINT (-73.9525752408169 40.7954915417553),NA,19,4,19,13
-73.9735137178369,40.769109895294,5F-AM-1007-06,05F,AM,10072018,6,Adult,Gray,NA,Gray+,NA,Above Ground,2,branch,FALSE,FALSE,FALSE,TRUE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,POINT (-73.9735137178369 40.769109895294),NA,19,4,19,13
-73.9615500510038,40.7920799263699,32C-PM-1013-05,32C,PM,10132018,5,Adult,Gray,NA,Gray+,NA,Ground Plane,FALSE,NA,TRUE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,POINT (-73.9615500510038 40.7920799263699),NA,19,4,19,13
-73.9722261495647,40.7690542072646,6G-PM-1020-03,06G,PM,10202018,3,Adult,Gray,NA,Gray+,NA,Ground Plane,FALSE,NA,FALSE,FALSE,FALSE,FALSE,TRUE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,POINT (-73.9722261495647 40.7690542072646),NA,19,4,19,13
-73.9765064169087,40.7737211426714,8B-AM-1007-06,08B,AM,10072018,6,Adult,Gray,White,Gray+White,NA,Ground Plane,FALSE,NA,FALSE,FALSE,FALSE,FALSE,TRUE,NA,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,NA,POINT (-73.9765064169087 40.7737211426714),NA,19,4,19,13
-73.9625205538171,40.7810785055136,21H-AM-1017-01,21H,AM,10172018,1,Adult,Gray,Cinnamon,Gray+Cinnamon,NA,Ground Plane,FALSE,NA,FALSE,FALSE,FALSE,TRUE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,NA,POINT (-73.9625205538171 40.7810785055136),NA,19,4,19,13
-73.9769969548024,40.7710711265211,6C-AM-1007-01,06C,AM,10072018,1,Adult,Gray,White,Gray+White,vid!,Above Ground,15,NA,FALSE,FALSE,TRUE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,"curious,but wary",POINT (-73.97699695480242 40.7710711265211),NA,19,4,19,13
-73.9608167300104,40.7954348688268,36A-PM-1013-05,36A,PM,10132018,5,NA,Gray,Cinnamon,Gray+Cinnamon,NA,Ground Plane,FALSE,EDGE OF WOODS,FALSE,FALSE,FALSE,FALSE,TRUE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,NA,POINT (-73.9608167300104 40.7954348688268),NA,19,4,19,13
-73.9705254801,40.7763606494306,13E-AM-1017-03,13E,AM,10172018,3,Adult,Gray,White,Gray+White,NA,Ground Plane,FALSE,NA,FALSE,FALSE,FALSE,TRUE,TRUE,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,acknowledges,POINT (-73.9705254801 40.7763606494306),NA,19,4,19,13
-73.9732193290631,40.7748791447746,11D-PM-1006-01,11D,PM,10062018,1,Adult,Gray,Cinnamon,Gray+Cinnamon,NA,Above Ground,20,NA,FALSE,FALSE,TRUE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,POINT (-73.9732193290631 40.7748791447746),NA,19,4,19,13
-73.9706586108006,40.7796357444471,17C-PM-1013-02,17C,PM,10132018,2,Adult,Gray,NA,Gray+,NA,Above Ground,20,in a tree,FALSE,FALSE,FALSE,TRUE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,POINT (-73.9706586108006 40.7796357444471),NA,19,4,19,13
