year,quarter,purpose,trips,region_id,ws_id,region,lon,lat
2016,1,Holiday,1.3907,512,957210-99999,Cobar,148.64593304313235,-33.789339749999996
2016,1,Business,2.0442,515,957210-99999,Cobram,148.64593304313235,-33.789339749999996
2016,1,Holiday,8.3131,515,957210-99999,Cobram,148.64593304313235,-33.789339749999996
2016,1,Holiday,0.2605,519,941200-99999,Coconut Grove,130.85217845375018,-12.393071700000007
2016,1,Business,1.9028,520,943020-99999,Cocos (Keeling) Islands,96.83906930470616,-12.076793900004098
2016,1,Business,25.7578,522,947910-99999,Coffs Harbour - South,153.1041209444475,-30.2834772
2016,1,Holiday,88.7686,522,947910-99999,Coffs Harbour - South,153.1041209444475,-30.2834772
2016,1,Business,11.2974,523,947100-99999,Colac,145.2993587836002,-31.974895950000004
2016,1,Holiday,2.3335,523,947100-99999,Colac,145.2993587836002,-31.974895950000004
2016,1,Business,3.3313,524,958450-99999,Colac Surrounds,143.66554058903665,-38.296952350000005
2016,1,Business,2.6027,527,956210-99999,Collie,116.17113083899497,-33.26253754999999
2016,1,Holiday,8.8535,527,956210-99999,Collie,116.17113083899497,-33.26253754999999
2016,1,Business,3.3562,528,959360-99999,Collingwood,144.98810808462636,-37.80247459999999
2016,1,Business,6.4537,530,943600-99999,Collinsville,147.66712835210802,-20.6978565
2016,1,Business,0.6486,533,949230-99999,Como,149.11053965521887,-36.25104915
2016,1,Holiday,1.6682,533,949230-99999,Como,149.11053965521887,-36.25104915
2016,1,Holiday,8.3757,534,957650-99999,Concord - Mortlake - Cabarita,151.10374458890598,-33.8532888
2016,1,Business,2.4993,535,957650-99999,Concord West - North Strathfield,151.08756731014904,-33.84931829999999
2016,1,Holiday,3.3126,537,956670-99999,Conder,139.0369112046508,-33.71686369999999
2016,1,Business,1.8146,538,957080-99999,Condobolin,147.12130144576844,-32.7953435
2016,1,Holiday,2.6898,538,957080-99999,Condobolin,147.12130144576844,-32.7953435
2016,1,Business,0.758,540,954580-99999,Coober Pedy,134.75684000646368,-29.01540985
2016,1,Holiday,0.6153,540,954580-99999,Coober Pedy,134.75684000646368,-29.01540985
2016,1,Business,5.5345,542,947800-99999,Coogee - Clovelly,151.2551687886174,-33.9183533
2016,1,Holiday,2.4607,542,947800-99999,Coogee - Clovelly,151.2551687886174,-33.9183533
2016,1,Business,5.0978,544,945920-99999,Coolangatta,153.53057355373898,-28.170163499999994
2016,1,Holiday,38.2256,544,945920-99999,Coolangatta,153.53057355373898,-28.170163499999994
2016,1,Business,14.7379,546,945640-99999,Cooloola,152.97055683671474,-25.997421499999994
2016,1,Holiday,69.891,546,945640-99999,Cooloola,152.97055683671474,-25.997421499999994
2016,1,Holiday,37.3844,548,945690-99999,Coolum Beach,153.08490173743277,-26.537019899999997
2016,1,Holiday,4.7125,549,949230-99999,Cooma,149.11053965521887,-36.25104915
2016,1,Holiday,17.0379,550,949230-99999,Cooma Surrounds,149.1610187196409,-36.1468931
2016,1,Holiday,6.6927,553,949230-99999,Coomera,149.11053965521887,-36.25104915
2016,1,Business,3.9193,554,957280-99999,Coonabarabran,149.41707990179697,-31.309169950000005
2016,1,Holiday,8.6887,554,957280-99999,Coonabarabran,149.41707990179697,-31.309169950000005
2016,1,Holiday,2.212,555,957180-99999,Coonamble,148.2930965527547,-31.0183033
2016,1,Business,12.2434,558,947140-99999,Cootamundra,148.02065564974976,-34.602775949999995
2016,1,Holiday,3.5278,558,947140-99999,Cootamundra,148.02065564974976,-34.602775949999995
2016,1,Holiday,1.4605,560,958400-99999,Corangamite - North,143.33515756492875,-37.97685165
2016,1,Holiday,21.0768,561,958400-99999,Corangamite - South,143.33515756492875,-37.97685165
2016,1,Business,3.9653,562,945760-99999,Corinda,153.09638786418932,-27.486241500000002
2016,1,Holiday,0.6981,564,955810-99999,Cornubia - Carbrook,153.23681398949282,-27.669601999999998
2016,1,Holiday,3.8412,566,949230-99999,Corowa,149.11053965521887,-36.25104915
2016,1,Business,1.8621,567,949230-99999,Corowa Surrounds,149.1610187196409,-36.1468931
2016,1,Holiday,19.3103,567,949230-99999,Corowa Surrounds,149.1610187196409,-36.1468931
2016,1,Holiday,1.5556,568,947490-99999,Corrimal - Tarrawanna - Bellambi,150.9002283273347,-34.3695403
2016,1,Business,2.0623,569,946140-99999,Cottesloe,115.75632755015675,-32.0002712
2016,1,Business,7.2039,570,949230-99999,Cowra,149.11053965521887,-36.25104915
2016,1,Holiday,16.1612,570,949230-99999,Cowra,149.11053965521887,-36.25104915
2016,1,Business,4.4256,571,949230-99999,Cowra Surrounds,149.1610187196409,-36.1468931
2016,1,Holiday,7.7692,571,949230-99999,Cowra Surrounds,149.1610187196409,-36.1468931
2016,1,Holiday,5.9579,577,948790-99999,Cranbourne,145.28026614586634,-38.097607350000004
2016,1,Business,2.1388,584,947690-99999,Cremorne - Cammeray,151.22704125847798,-33.831315149999995
2016,1,Holiday,1.3918,584,947690-99999,Cremorne - Cammeray,151.22704125847798,-33.831315149999995
2016,1,Business,5.0106,586,948520-99999,Creswick - Clunes,143.82020634350937,-37.357902800000005
2016,1,Holiday,18.371,586,948520-99999,Creswick - Clunes,143.82020634350937,-37.357902800000005
2016,1,Business,6.5685,588,957560-99999,Cronulla - Kurnell - Bundeena,151.20852799429258,-34.037015800000006
2016,1,Holiday,12.5355,588,957560-99999,Cronulla - Kurnell - Bundeena,151.20852799429258,-34.037015800000006
2016,1,Holiday,1.137,589,945520-99999,Crows Nest - Rosalie,151.8659462126727,-27.1065829
2016,1,Business,4.1426,590,947680-99999,Crows Nest - Waverton,151.19688823194602,-33.83385399999999
2016,1,Business,4.6111,596,947660-99999,Croydon Park - Enfield,151.10385811959608,-33.892149849999996
2016,1,Holiday,28.726,598,947500-99999,Culburra Beach,150.72016608160448,-34.9007317
2016,1,Business,1.5695,599,956030-99999,Cunderdin,117.52773973126622,-31.777700599999996
2016,1,Holiday,2.1577,599,956030-99999,Cunderdin,117.52773973126622,-31.777700599999996
2016,1,Business,7.1291,600,946070-99999,Currambine - Kinross,115.74401929618432,-31.7286166
2016,1,Holiday,13.0201,602,945920-99999,Currumbin - Tugun,153.49127011497714,-28.149659
2016,1,Business,1.313,605,949250-99999,Curtin,149.0758613481592,-35.32549734999999
2016,1,Holiday,0.646,605,949250-99999,Curtin,149.0758613481592,-35.32549734999999
2016,1,Holiday,2.4066,606,949610-99999,Cygnet,147.0337132257518,-43.18282280000001
2016,1,Business,21.5071,611,947020-99999,Daly,144.8037255842122,-33.94435875
2016,1,Holiday,3.7092,611,947020-99999,Daly,144.8037255842122,-33.94435875
2016,1,Business,13.4598,613,948700-99999,Dandenong - North,145.21499296850413,-37.95500645
2016,1,Holiday,8.3267,613,948700-99999,Dandenong - North,145.21499296850413,-37.95500645
2016,1,Holiday,1.7231,617,956220-99999,Dardanup,115.8548313876673,-33.419126600000006
2016,1,Business,11.3856,619,947690-99999,Darlinghurst,151.2190523177208,-33.879941
2016,1,Holiday,3.3716,619,947690-99999,Darlinghurst,151.2190523177208,-33.879941
2016,1,Business,2.4302,620,945750-99999,Darra - Sumner,152.94763795871535,-27.5691111
2016,1,Business,0.7706,621,941200-99999,Darwin Airport,130.88229339005798,-12.410381849999993
2016,1,Business,72.9457,622,941200-99999,Darwin City,130.84389880897328,-12.46367185
2016,1,Holiday,23.4213,622,941200-99999,Darwin City,130.84389880897328,-12.46367185
2016,1,Holiday,3.452,626,946050-99999,Dawesville - Bouvard,115.64183718902218,-32.701485000000005
2016,1,Holiday,4.3027,627,955910-99999,Dayboro,152.83158604464796,-27.206986549999993
2016,1,Business,1.6992,628,958530-99999,Daylesford,144.18345809412907,-37.3140122
2016,1,Holiday,44.5925,628,958530-99999,Daylesford,144.18345809412907,-37.3140122
2016,1,Business,2.6971,629,955910-99999,Deagon,153.0611158786014,-27.32726900000001
2016,1,Business,1.4368,630,955910-99999,Deakin,153.0611158786014,-27.32726900000001
2016,1,Holiday,2.4553,631,955910-99999,Deception Bay,153.00695075622127,-27.18079545
2016,1,Holiday,2.9772,633,957680-99999,Dee Why - North,151.2876865765006,-33.75067729999999
2016,1,Business,4.2728,638,949550-99999,Deloraine,146.32605561301946,-41.650525
2016,1,Holiday,11.2424,638,949550-99999,Deloraine,146.32605561301946,-41.650525
2016,1,Holiday,11.3438,640,958690-99999,Deniliquin,144.9719593086968,-35.53624174999999
2016,1,Holiday,18.9565,641,958690-99999,Deniliquin Surrounds,144.55796358056813,-35.3514344
2016,1,Holiday,35.5247,644,956870-99999,Denmark,140.7465306929984,-34.16234075
2016,1,Business,3.6536,645,942060-99999,Derby - West Kimberley,124.77863065354789,-17.712635749999997
2016,1,Holiday,1.0464,645,942060-99999,Derby - West Kimberley,124.77863065354789,-17.712635749999997
2016,1,Holiday,0.336,647,949700-99999,Derwent Park - Lutana,147.30560707993348,-42.83406529999999
2016,1,Holiday,3.2107,648,949630-99999,Derwent Valley,146.7589434435817,-42.77517399999999
2016,1,Holiday,2.0995,649,959350-99999,Deua - Wadbilliga,149.74038289752679,-36.18152915
2016,1,Business,29.3412,650,946040-99999,Devonport,115.68800827845017,-33.379233299999996
2016,1,Holiday,32.7601,650,946040-99999,Devonport,115.68800827845017,-33.379233299999996
2016,1,Business,1.119,652,949260-99999,Dickson,149.13987087126702,-35.2543746
2016,1,Holiday,1.6166,652,949260-99999,Dickson,149.13987087126702,-35.2543746
2016,1,Business,1.5569,653,955720-99999,Diddillibah - Rosemount,153.0169558896852,-26.644584399999992
2016,1,Holiday,6.0361,653,955720-99999,Diddillibah - Rosemount,153.0169558896852,-26.644584399999992
2016,1,Holiday,1.3631,655,949690-99999,Dilston - Lilydale,147.34899103955001,-41.34097605
2016,1,Business,3.2612,657,959360-99999,Docklands,144.94325193441142,-37.817978999999994
2016,1,Holiday,8.2548,657,959360-99999,Docklands,144.94325193441142,-37.817978999999994
2016,1,Business,0.7315,658,949510-99999,Dodges Ferry - Lewisham,147.73274289314264,-42.8093435
2016,1,Holiday,16.0464,658,949510-99999,Dodges Ferry - Lewisham,147.73274289314264,-42.8093435
2016,1,Holiday,3.3034,660,958740-99999,Doncaster East - North,145.17441412429156,-37.767726249999996
2016,1,Business,5.7979,661,956220-99999,Donnybrook - Balingup,115.99711424158718,-33.70224580000001
2016,1,Holiday,1.9762,661,956220-99999,Donnybrook - Balingup,115.99711424158718,-33.70224580000001
2016,1,Business,18.45,662,958670-99999,Donvale - Park Orchards,145.20571637586045,-37.7839283
2016,1,Business,0.6888,665,958740-99999,Doreen - North,145.12790609072448,-37.5862159
2016,1,Holiday,2.6173,665,958740-99999,Doreen - North,145.12790609072448,-37.5862159
2016,1,Holiday,2.3594,666,947890-99999,Dorrigo,152.6511727228298,-30.201560400000005
2016,1,Business,8.1028,667,947690-99999,Double Bay - Darling Point,151.23776271070392,-33.876376900000004
2016,1,Holiday,8.0855,667,947690-99999,Double Bay - Darling Point,151.23776271070392,-33.876376900000004
2016,1,Holiday,1.6785,669,947570-99999,Douglas Park - Appin,150.74138263548977,-34.17850745
2016,1,Holiday,11.4951,676,948980-99999,Dromana,144.98466560945002,-38.341601850000004
2016,1,Holiday,0.8933,679,956770-99999,Dry Creek - North,138.56398168218215,-34.78134835
2016,1,Business,38.3517,680,947190-99999,Dubbo - East,148.6798031646922,-32.252078600000004
2016,1,Holiday,45.7306,680,947190-99999,Dubbo - East,148.6798031646922,-32.252078600000004
2016,1,Holiday,2.238,685,947660-99999,Dulwich Hill - Lewisham,151.13982589578796,-33.90235455
2016,1,Business,0.5903,686,946070-99999,Duncraig,115.7747161680096,-31.828898099999996
2016,1,Holiday,5.0601,687,957720-99999,Dungog,151.62688445913062,-32.34779019999999
2016,1,Holiday,6.0088,692,957530-99999,Dural - Kenthurst - Wisemans Ferry,150.9659093730179,-33.54232880000001
2016,1,Holiday,1.3191,695,942880-99999,Earlville - Bayview Heights,145.72626003155602,-16.953459700000003
2016,1,Business,0.1197,698,941100-99999,East Arnhem,133.4075281412234,-12.1267806
2016,1,Business,10.4167,699,948550-99999,East Bendigo - Kennington,144.3084119333231,-36.75589825
2016,1,Holiday,67.1298,699,948550-99999,East Bendigo - Kennington,144.3084119333231,-36.75589825
2016,1,Holiday,13.3213,707,959360-99999,East Melbourne,144.97887511813906,-37.81837635
2016,1,Holiday,3.6825,708,946080-99999,East Perth,115.87530087728535,-31.9532609
2016,1,Business,13.6036,709,945956-99999,East Pilbara,123.62701054995128,-21.632843999999995
2016,1,Holiday,0.2228,712,946100-99999,East Victoria Park - Carlisle,115.91278866048921,-31.983413399999996
2016,1,Business,4.1251,717,948610-99999,Echuca,144.7798916045187,-36.1640357
2016,1,Holiday,66.4483,717,948610-99999,Echuca,144.7798916045187,-36.1640357
2016,1,Holiday,36.0963,718,959290-99999,Eden,149.89176873262278,-37.0293442
2016,1,Holiday,0.1475,725,946720-99999,Edwardstown,138.56447905435033,-34.97344085
2016,1,Holiday,6.8084,726,945750-99999,Eight Mile Plains,153.08811744654133,-27.579952499999997
2016,1,Holiday,2.4454,733,941310-99999,Elsey,133.23257620817765,-15.071774599999996
2016,1,Holiday,4.0914,734,958640-99999,Elsternwick,145.00854607732646,-37.89336874999999
2016,1,Business,1.3586,735,958740-99999,Eltham,145.15486575472764,-37.71494145
2016,1,Holiday,5.7732,736,947660-99999,Elwood,151.13158913842534,-33.925137799999995
2016,1,Business,6.3422,737,943630-99999,Emerald,148.1617253522248,-23.529828699999996
2016,1,Holiday,9.2906,737,943630-99999,Emerald,148.1617253522248,-23.529828699999996
2016,1,Holiday,1.7878,738,948720-99999,Emerald - Cockatoo,145.55982707121706,-37.949750050000006
2016,1,Business,4.4177,742,946750-99999,Enfield - Blair Athol,138.59810843698745,-34.85437545
2016,1,Holiday,4.8327,744,945760-99999,Enoggera,152.97408371633605,-27.425900999999993
2016,1,Holiday,2.5424,749,947820-99999,Erina - Green Point,151.40031282355594,-33.42400069999999
2016,1,Business,9.8744,752,947670-99999,Erskineville - Alexandria,151.1921146503914,-33.907628149999994
2016,1,Holiday,3.1823,752,947670-99999,Erskineville - Alexandria,151.1921146503914,-33.907628149999994
2016,1,Business,2.7806,753,945620-99999,Esk,152.4695203384208,-27.210023399999997
2016,1,Business,5.65,754,946380-99999,Esperance,121.85924775710043,-33.822187799999995
2016,1,Holiday,60.1475,754,946380-99999,Esperance,121.85924775710043,-33.822187799999995
2016,1,Business,26.2936,755,956380-99999,Esperance Surrounds,121.73816603954461,-33.48605205
2016,1,Holiday,10.3371,755,956380-99999,Esperance Surrounds,121.73816603954461,-33.48605205
2016,1,Business,3.4982,757,958660-99999,Essendon - East,144.91842996520262,-37.7514983
2016,1,Holiday,22.2344,757,958660-99999,Essendon - East,144.91842996520262,-37.7514983
2016,1,Holiday,1.2185,760,945690-99999,Eumundi - Yandina,152.99699728530945,-26.518082
2016,1,Holiday,20.2649,763,959370-99999,Eurobodalla Hinterland,150.03059262961108,-35.8503177
2016,1,Holiday,29.9619,764,945980-99999,Evans Head,153.30664815774628,-29.127525000000002
2016,1,Business,22.3256,767,944100-99999,Exmouth,115.53493869500201,-24.544493199999987
2016,1,Holiday,23.3181,767,944100-99999,Exmouth,115.53493869500201,-24.544493199999987
2016,1,Business,7.663,770,956610-99999,Eyre Peninsula,135.7533311804936,-34.46350325
2016,1,Holiday,14.2488,770,956610-99999,Eyre Peninsula,135.7533311804936,-34.46350325
2016,1,Holiday,2.4231,777,946050-99999,Falcon - Wannanup,115.65380226258154,-32.588418250000004
2016,1,Business,6.2046,779,943330-99999,Far Central West,140.47039474505772,-23.78751549999999
2016,1,Business,2.0283,780,954920-99999,Far South West,143.13298138778373,-26.815374799999997
2016,1,Holiday,1.5508,780,954920-99999,Far South West,143.13298138778373,-26.815374799999997
2016,1,Holiday,0.6959,781,956990-99999,Far West,142.554718937458,-31.1811587
2016,1,Business,3.7011,788,959360-99999,Fitzroy,144.9791395041734,-37.80103285
2016,1,Holiday,11.3494,788,959360-99999,Fitzroy,144.9791395041734,-37.80103285
2016,1,Holiday,1.8713,790,947660-99999,Five Dock - Abbotsford,151.13131838452725,-33.85981330000001
2016,1,Holiday,85.5004,797,948980-99999,Flinders,145.01442091508528,-38.38400274999999
2016,1,Holiday,1.267,798,946720-99999,Flinders Park,138.53848124881182,-34.9053158
2016,1,Holiday,1.3884,799,959850-99999,Flinders and Cape Barren Islands,148.21801042063026,-40.39179849999999
2016,1,Holiday,1.52,802,946140-99999,Floreat,115.79294066798965,-31.937964400000006
2016,1,Business,7.8999,805,943260-99999,Flynn (NT),133.8414317899302,-23.713342200000003
2016,1,Holiday,3.3961,805,943260-99999,Flynn (NT),133.8414317899302,-23.713342200000003
2016,1,Business,4.3214,807,947150-99999,Forbes,147.94623523103024,-33.453235549999995
2016,1,Holiday,5.6499,807,947150-99999,Forbes,147.94623523103024,-33.453235549999995
2016,1,Business,1.6882,810,945750-99999,Forest Lake - Ellen Grove,152.957256404244,-27.617597699999997
2016,1,Business,0.4783,811,949510-99999,Forestier - Tasman,147.68777154593894,-43.0412224
2016,1,Holiday,41.3643,811,949510-99999,Forestier - Tasman,147.68777154593894,-43.0412224
2016,1,Business,2.6178,812,947690-99999,Forestville - Killarney Heights,151.21611891053533,-33.766564599999995
2016,1,Holiday,82.4746,815,957780-99999,Forster,152.54366236968318,-32.23358734999999
2016,1,Holiday,20.5567,816,957780-99999,Forster-Tuncurry Surrounds,152.38016078436425,-32.259524899999995
2016,1,Business,15.6811,817,945760-99999,Fortitude Valley,153.03616001486154,-27.456441899999994
2016,1,Holiday,8.6276,817,945760-99999,Fortitude Valley,153.03616001486154,-27.456441899999994
2016,1,Business,4.6786,818,957780-99999,Foster,152.54366236968318,-32.23358734999999
2016,1,Holiday,64.6979,818,957780-99999,Foster,152.54366236968318,-32.23358734999999
2016,1,Business,2.1907,820,948710-99999,Frankston,145.1339878587632,-38.152760449999995
2016,1,Holiday,7.1224,820,948710-99999,Frankston,145.1339878587632,-38.152760449999995
2016,1,Holiday,1.5157,822,948710-99999,Frankston South,145.1570112017729,-38.13668480000001
2016,1,Holiday,26.0023,826,946020-99999,Fremantle,115.5204052594014,-32.007460249999994
2016,1,Business,3.1638,834,949260-99999,Fyshwick,149.1698976264188,-35.3222936
2016,1,Holiday,16.0708,835,947590-99999,Galston - Laughtondale,151.09293555490356,-33.5365813
2016,1,Holiday,9.3509,836,948440-99999,Gannawarra,143.61209714825927,-35.73134705000001
2016,1,Business,1.3877,839,955710-99999,Gatton,152.92468415903875,-29.679506949999997
2016,1,Holiday,0.6948,840,956710-99999,Gawler - North,138.69979036136453,-34.566496
2016,1,Business,2.1536,841,956710-99999,Gawler - South,138.69979036136453,-34.566496
2016,1,Holiday,0.2125,841,956710-99999,Gawler - South,138.69979036136453,-34.566496
2016,1,Business,3.2964,842,955430-99999,Gayndah - Mundubbera,151.46321461482546,-25.67519825
2016,1,Holiday,2.2659,842,955430-99999,Gayndah - Mundubbera,151.46321461482546,-25.67519825
2016,1,Holiday,1.3191,843,948570-99999,Geebung,144.36796677849506,-38.1626325
2016,1,Business,21.0267,844,948570-99999,Geelong,144.36796677849506,-38.1626325
2016,1,Holiday,59.3523,844,948570-99999,Geelong,144.36796677849506,-38.1626325
2016,1,Holiday,15.3385,847,949610-99999,Geeveston - Dover,146.8931887441066,-43.326250650000006
2016,1,Holiday,1.6178,848,949700-99999,Geilston Bay - Risdon,147.34779547958237,-42.82785514999999
2016,1,Holiday,5.8988,850,959640-99999,George Town,147.01356921972115,-41.12817935000001
2016,1,Business,27.3835,851,944030-99999,Geraldton,114.6282297902921,-28.7575074
2016,1,Holiday,6.0171,851,944030-99999,Geraldton,114.6282297902921,-28.7575074
2016,1,Business,2.9827,857,947190-99999,Gilgandra,148.58902113529786,-31.632955099999997
2016,1,Holiday,1.1485,857,947190-99999,Gilgandra,148.58902113529786,-31.632955099999997
2016,1,Holiday,9.6807,859,943870-99999,Gin Gin,151.8332062588416,-25.0275605
2016,1,Business,35.1607,860,956060-99999,Gingin - Dandaragan,115.55895844784988,-30.773964100000008
2016,1,Holiday,86.9285,860,956060-99999,Gingin - Dandaragan,115.55895844784988,-30.773964100000008
2016,1,Business,13.5071,866,943800-99999,Gladstone,151.267163882163,-23.858535949999997
2016,1,Holiday,2.9807,866,943800-99999,Gladstone,151.267163882163,-23.858535949999997
2016,1,Business,2.949,867,943810-99999,Gladstone Hinterland,151.09547691805915,-24.105654200000004
2016,1,Holiday,4.0696,867,943810-99999,Gladstone Hinterland,151.09547691805915,-24.105654200000004
2016,1,Business,2.7459,870,955660-99999,Glass House Mountains,152.9671564459428,-26.926352799999993
2016,1,Business,1.1427,871,947680-99999,Glebe - Forest Lodge,151.18599015154507,-33.878252499999995
2016,1,Holiday,4.8644,871,947680-99999,Glebe - Forest Lodge,151.18599015154507,-33.878252499999995
2016,1,Holiday,13.0073,874,945880-99999,Glen Innes,151.91725824408974,-29.632434299999993
2016,1,Business,0.8122,876,958670-99999,Glen Waverley - East,145.18001669710475,-37.8843949
2016,1,Business,15.089,880,946720-99999,Glenelg (SA),138.51982320023006,-34.98293295
2016,1,Holiday,44.3239,880,946720-99999,Glenelg (SA),138.51982320023006,-34.98293295
2016,1,Business,5.7069,881,958220-99999,Glenelg (Vic.),141.31029428211912,-37.8908955
2016,1,Holiday,2.6028,881,958220-99999,Glenelg (Vic.),141.31029428211912,-37.8908955
2016,1,Holiday,3.5832,889,947640-99999,Glenwood,150.9319055284245,-33.737599
2016,1,Holiday,13.9315,890,957720-99999,Gloucester,151.8194857997189,-31.887778199999993
2016,1,Business,2.7121,891,956280-99999,Gnowangerup,118.59293854728068,-33.9132905
2016,1,Holiday,19.6233,891,956280-99999,Gnowangerup,118.59293854728068,-33.9132905
2016,1,Holiday,18.3419,892,NA,NA,NA,NA
2016,1,Holiday,6.9352,893,955660-99999,Golden Beach - Pelican Waters,153.1108856747018,-26.82662725
2016,1,Business,16.5826,896,948520-99999,Golden Plains - South,143.56964795511811,-37.797869750000004
2016,1,Holiday,5.9244,896,948520-99999,Golden Plains - South,143.56964795511811,-37.797869750000004
2016,1,Business,4.679,898,946750-99999,Goodwood - Millswood,138.59002846407768,-34.95621665
2016,1,Holiday,7.7035,898,946750-99999,Goodwood - Millswood,138.59002846407768,-34.95621665
2016,1,Business,4.2547,900,946770-99999,Goolwa - Port Elliot,138.79348972951968,-35.508000550000006
2016,1,Holiday,44.6684,900,946770-99999,Goolwa - Port Elliot,138.79348972951968,-35.508000550000006
2016,1,Business,15.7796,901,955330-99999,Goondiwindi,150.36799025108448,-28.420306200000002
2016,1,Holiday,4.8858,901,955330-99999,Goondiwindi,150.36799025108448,-28.420306200000002
2016,1,Holiday,0.7303,904,948520-99999,Gordon (Vic.),144.0510775393007,-37.635015349999996
2016,1,Holiday,6.0361,905,947680-99999,Gordon - Killara,151.16224788979184,-33.7630018
2016,1,Business,2.0894,908,947820-99999,Gosford - Springfield,151.36468130505736,-33.4293428
2016,1,Holiday,21.1717,908,947820-99999,Gosford - Springfield,151.36468130505736,-33.4293428
2016,1,Business,3.1917,910,947160-99999,Goulburn,149.7267410612264,-34.74546225
2016,1,Holiday,14.824,910,947160-99999,Goulburn,149.7267410612264,-34.74546225
2016,1,Holiday,21.7407,912,947350-99999,Goulburn Surrounds,149.61336609011505,-34.49944220000001
2016,1,Holiday,4.815,916,956670-99999,Goyder,139.0369112046508,-33.71686369999999
2016,1,Business,3.1668,918,955710-99999,Grafton,152.92468415903875,-29.679506949999997
2016,1,Holiday,13.9392,918,955710-99999,Grafton,152.92468415903875,-29.679506949999997
2016,1,Holiday,27.1735,919,955710-99999,Grafton Surrounds,152.79953669021475,-29.57849
2016,1,Holiday,5.492,921,945760-99999,Grant,153.0157593292584,-27.42118295
2016,1,Holiday,2.1834,925,NA,NA,NA,NA
2016,1,Business,4.6217,935,949250-99999,Greenway,149.06435144939934,-35.414607849999996
2016,1,Business,1.9028,936,947680-99999,Greenwich - Riverview,151.1837645089679,-33.8298653
2016,1,Business,0.2212,939,947250-99999,Grenfell,148.02144715406126,-33.88764205
2016,1,Holiday,0.7175,940,949260-99999,Griffith (ACT),149.13631589077002,-35.326419599999994
2016,1,Business,8.9045,941,957040-99999,Griffith (NSW),146.04375840276407,-34.2770319
2016,1,Holiday,1.6795,941,957040-99999,Griffith (NSW),146.04375840276407,-34.2770319
2016,1,Holiday,5.1334,942,947000-99999,Griffith Surrounds,145.78843947642065,-33.864993549999994
2016,1,Holiday,1.5134,943,949690-99999,Grindelwald - Lanena,146.88845445609286,-41.31212215
2016,1,Holiday,14.4753,945,945800-99999,Guanaba - Springbrook,153.27175999856388,-28.09066455
2016,1,Business,0.209,948,941060-99999,Gulf,135.29378154248957,-15.497279450000004
2016,1,Holiday,10.0246,950,948900-99999,Gundagai,148.2119028547802,-35.0270096
2016,1,Business,5.8723,954,957400-99999,Gunnedah,150.22638439775233,-30.9792407
2016,1,Holiday,2.7528,954,957400-99999,Gunnedah,150.22638439775233,-30.9792407
2016,1,Business,2.212,955,957400-99999,Gunnedah Surrounds,150.00388784967694,-31.000564749999995
2016,1,Holiday,8.9077,955,957400-99999,Gunnedah Surrounds,150.00388784967694,-31.000564749999995
2016,1,Business,5.5711,957,945660-99999,Gympie - North,152.67430584921487,-26.177303799999994
2016,1,Holiday,19.465,957,945660-99999,Gympie - North,152.67430584921487,-26.177303799999994
2016,1,Business,1.8924,959,945660-99999,Gympie Surrounds,152.5570750205748,-26.230289900000002
2016,1,Holiday,1.8004,959,945660-99999,Gympie Surrounds,152.5570750205748,-26.230289900000002
2016,1,Holiday,1.4374,960,947660-99999,Haberfield - Summer Hill,151.1408245918043,-33.885176800000004
2016,1,Holiday,2.1014,965,949690-99999,Hadspen - Carrick,147.02287807589448,-41.51563505
2016,1,Business,11.808,966,948060-99999,Hahndorf - Echunga,138.7738282184112,-35.089154699999995
2016,1,Holiday,15.6583,966,948060-99999,Hahndorf - Echunga,138.7738282184112,-35.089154699999995
2016,1,Holiday,4.1523,967,947020-99999,Hall,144.8037255842122,-33.94435875
2016,1,Business,5.7069,968,948600-99999,Hallam,145.08817612935002,-37.38725754999999
2016,1,Business,4.3154,970,942120-99999,Halls Creek,127.79122811900038,-19.0623352
2016,1,Business,2.5166,972,945760-99999,Hamilton (Qld),153.05803243077935,-27.436297149999994
2016,1,Holiday,0.3765,972,945760-99999,Hamilton (Qld),153.05803243077935,-27.436297149999994
2016,1,Business,2.3395,973,948290-99999,Hamilton (Vic.),142.02162504936635,-37.74308765
2016,1,Holiday,6.7298,973,948290-99999,Hamilton (Vic.),142.02162504936635,-37.74308765
2016,1,Holiday,5.6063,982,946040-99999,Harvey,115.91605780414883,-33.153980849999996
2016,1,Holiday,15.9571,984,948980-99999,Hastings - Somers,145.15333507749546,-38.3413455
2016,1,Business,13.7321,987,959360-99999,Hawthorn - South,145.03037426005974,-37.817947200000006
2016,1,Holiday,2.668,987,959360-99999,Hawthorn - South,145.03037426005974,-37.817947200000006
2016,1,Holiday,3.5148,988,959360-99999,Hawthorn East,145.04960669183703,-37.833686549999996
2016,1,Holiday,3.2114,990,947020-99999,Hay,144.8037255842122,-33.94435875
2016,1,Business,7.0103,992,948720-99999,Healesville - Yarra Glen,145.50618691646378,-37.63500255
2016,1,Holiday,19.4408,992,948720-99999,Healesville - Yarra Glen,145.50618691646378,-37.63500255
2016,1,Business,6.6625,993,948590-99999,Heathcote,144.67183218108238,-36.86783534999999
2016,1,Holiday,7.5709,993,948590-99999,Heathcote,144.67183218108238,-36.86783534999999
2016,1,Business,4.4256,1000,957520-99999,Helensburgh,150.9722324965213,-34.1797313
2016,1,Business,2.5025,1001,945800-99999,Helensvale,153.3311554963478,-27.905974350000008
