player_id,first_name,last_name,birth_date,birth_city,birth_country,birth_state_province,birth_year,birth_month
8448603,Normand,Lacombe,1964-10-18,Pierrefonds,CAN,Quebec,1964,10
8449037,Kevin,Maguire,1963-01-05,Toronto,CAN,Ontario,1963,1
8445266,Murray,Baron,1967-06-01,Prince George,CAN,British Columbia,1967,6
8448677,Jiri,Latal,1967-02-02,Olomouc,CZE,NA,1967,2
8451094,Shawn,Sabol,1966-04-13,Minneapolis,USA,Minnesota,1966,4
8447920,Bruce,Hoffort,1966-07-30,North Battleford,CAN,Saskatchewan,1966,7
8445065,Bill,Armstrong,1966-06-25,London,CAN,Ontario,1966,6
8456008,Kimbi,Daniels,1972-01-19,Brandon,CAN,Manitoba,1972,1
8447961,Martin,Hostak,1967-11-11,Praha,CZE,NA,1967,11
8448547,Dale,Kushner,1966-06-13,Terrace,CAN,British Columbia,1966,6
8449776,Patrick,Murray,1969-08-20,Stratford,CAN,Ontario,1969,8
8455646,Claude,Boivin,1970-03-01,Ste-Foy,CAN,Quebec,1970,3
8445735,Rod,Brind'Amour,1970-08-09,Ottawa,CAN,Ontario,1970,8
8455920,John,Conroy,1966-01-17,Calgary,CAN,Alberta,1966,1
8446296,Rod,Dallman,1967-01-26,Quesnel,CAN,British Columbia,1967,1
8458564,Yanick,Dupre,1972-11-20,Montréal,CAN,Quebec,1972,11
8456874,Dan,Kordic,1971-04-18,Edmonton,CAN,Alberta,1971,4
8458652,Andrei,Lomakin,1964-04-03,Voskresensk,RUS,NA,1964,4
8445419,Brian,Benning,1966-06-10,Edmonton,CAN,Alberta,1966,6
8456227,Andre,Faust,1969-10-07,Joliette,CAN,Quebec,1969,10
8458515,Eric,Lindros,1973-02-28,London,CAN,Ontario,1973,2
8458952,Jason,Bowen,1973-11-09,Port Alice,CAN,British Columbia,1973,11
8449453,Ryan,Mcgill,1969-02-28,Sherwood Park,CAN,Alberta,1969,2
8449797,Ric,Nattress,1962-05-25,Hamilton,CAN,Ontario,1962,5
8458636,Dmitry,Yushkevich,1971-11-19,Cherepovets,RUS,NA,1971,11
8458080,Tommy,Soderstrom,1969-07-17,Stockholm,SWE,NA,1969,7
8458600,Aris,Brimanis,1972-03-14,Cleveland,USA,Ohio,1972,3
8459498,Milos,Holan,1971-04-22,Bilovec,CZE,NA,1971,4
8446134,Frederic,Chabot,1968-02-12,Herbertville Station,CAN,Quebec,1968,2
8446415,Gilbert,Dionne,1970-09-19,Drummondville,CAN,Quebec,1970,9
8456759,Patrik,Juhlin,1970-04-24,Huddinge,SWE,NA,1970,4
8457704,Shjon,Podein,1968-03-05,Rochester,USA,Minnesota,1968,3
8446407,Eric,Desjardins,1969-06-14,Rouyn,CAN,Quebec,1969,6
8458202,Chris,Therien,1971-12-14,Ottawa,CAN,Ontario,1971,12
8458508,Philip,Crowe,1970-04-14,Red Deer,CAN,Alberta,1970,4
8450088,Joel,Otto,1961-10-29,Elk River,USA,Minnesota,1961,10
8459614,Paul,Healey,1975-03-20,Edmonton,CAN,Alberta,1975,3
8459458,Janne,Niinimaa,1975-05-22,Raahe,FIN,NA,1975,5
8456745,Keith,Jones,1968-11-08,Brantford,CAN,Ontario,1968,11
8459889,Mike,Maneluk,1973-10-01,Winnipeg,CAN,Manitoba,1973,10
8460660,Roman,Vopat,1976-04-21,Litvinov,CZE,NA,1976,4
8462058,Brian,Wesenberg,1977-05-09,Peterborough,CAN,Ontario,1977,5
8458385,Peter,White,1969-03-15,Montréal,CAN,Quebec,1969,3
8458485,Jason,Zent,1971-04-15,Buffalo,USA,New York,1971,4
8466092,Ryan,Bast,1975-08-27,Spruce Grove,CAN,Alberta,1975,8
8462416,Andy,Delmore,1976-12-26,LaSalle,CAN,Ontario,1976,12
8462165,Dimitri,Tertyshny,1976-12-25,Chelyabinsk,RUS,NA,1976,12
8466165,Jean-Marc,Pelletier,1978-03-04,Atlanta,USA,Georgia,1978,3
8449961,Gino,Odjick,1970-09-07,Maniwaki,CAN,Quebec,1970,9
8459499,Steve,Washburn,1975-04-10,Ottawa,CAN,Ontario,1975,4
8459536,Jeff,Lank,1975-03-01,Indian Head,CAN,Saskatchewan,1975,3
8467500,Tomas,Divisek,1979-07-19,Most,CZE,NA,1979,7
8467541,Petr,Hubacek,1979-09-02,Brno,CZE,NA,1979,9
8467732,Kirby,Law,1977-03-11,McCreary,CAN,Manitoba,1977,3
8462068,Chris,McAllister,1975-06-16,Saskatoon,CAN,Saskatchewan,1975,6
8457686,Derek,Plante,1971-01-17,Cloquet,USA,Minnesota,1971,1
8468508,Justin,Williams,1981-10-04,Cobourg,CAN,Ontario,1981,10
8458598,Brad,Tiley,1971-07-05,Markdale,CAN,Ontario,1971,7
8468651,Roman,Cechmanek,1971-03-02,Gottwaldov,CZE,NA,1971,3
8467895,Maxime,Ouellet,1981-06-17,Beauport,CAN,Quebec,1981,6
8465067,Jesse,Boulerice,1978-08-10,Plattsburgh,USA,New York,1978,8
8459246,Donald,Brashear,1972-01-07,Bedford,USA,Indiana,1972,1
8467877,Pavel,Brendl,1981-03-23,Opocno,CZE,NA,1981,3
8459069,Jiri,Dopita,1968-12-02,Sumperk,CZE,NA,1968,12
8459521,Marty,Murray,1975-02-16,Lyleton,CAN,Manitoba,1975,2
8468081,Vaclav,Pletka,1979-06-08,Boleslav,CZE,NA,1979,6
8460770,Kim,Johnsson,1976-03-16,Malmo,SWE,NA,1976,3
8467558,Bruno,St. Jacques,1980-08-22,Montréal,CAN,Quebec,1980,8
8458738,Neil,Little,1971-12-18,Medicine Hat,CAN,Alberta,1971,12
8455429,Tony,Amonte,1970-08-02,Hingham,USA,Massachusetts,1970,8
8467342,Eric,Chouinard,1980-07-08,Atlanta,USA,Georgia,1980,7
8462112,Ian,MacNeil,1977-04-27,Halifax,CAN,Nova Scotia,1977,4
8451093,Joe,Sacco,1969-02-04,Medford,USA,Massachusetts,1969,2
8469544,Patrick,Sharp,1981-12-27,Winnipeg,CAN,Manitoba,1981,12
8467440,Mike,Siklenka,1979-12-18,Meadow Lake,CAN,Saskatchewan,1979,12
8462127,Radovan,Somik,1977-05-07,Martin,SVK,NA,1977,5
8460587,Jamie,Wright,1976-05-13,Kitchener,CAN,Ontario,1976,5
8465093,Robert,Esche,1978-01-22,White,USA,New York,1978,1
8465028,Boyd,Kane,1978-04-18,Swift Current,CAN,Saskatchewan,1978,4
8460739,Mike,Peluso,1974-09-02,Bismarck,USA,North Dakota,1974,9
8467966,Branko,Radivojevic,1980-11-24,Piestany,SVK,NA,1980,11
8470137,Joni,Pitkanen,1983-09-19,Oulu,FIN,NA,1983,9
8470244,Matt,Ellison,1983-12-08,Duncan,CAN,British Columbia,1983,12
8469844,Josh,Gratton,1982-09-09,Brantford,CAN,Ontario,1982,9
8466184,Pat,Kavanagh,1979-03-14,Ottawa,CAN,Ontario,1979,3
8470680,Ryan,Potulny,1984-09-05,Grand Forks,USA,North Dakota,1984,9
8466230,Ryan,Ready,1978-11-07,Peterborough,CAN,Ontario,1978,11
8470617,Mike,Richards,1985-02-11,Kenora,CAN,Ontario,1985,2
8470674,Stefan,Ruzicka,1985-02-17,Nitra,SVK,NA,1985,2
8458682,Brian,Savage,1971-02-24,Sudbury,CAN,Ontario,1971,2
8469469,R.J.,Umberger,1982-05-03,Pittsburgh,USA,Pennsylvania,1982,5
8462050,Denis,Gauthier,1976-10-01,Montréal,CAN,Quebec,1976,10
8469668,David,Printz,1980-07-24,Stockholm,SWE,NA,1980,7
8470023,Wade,Skolney,1981-06-24,Wynyard,CAN,Saskatchewan,1981,6
8468786,Riley,Cote,1982-03-16,Winnipeg,CAN,Manitoba,1982,3
8470005,Mark,Cullen,1978-10-28,Moorhead,USA,Minnesota,1978,10
8470899,Triston,Grant,1984-02-02,Neepawa,CAN,Manitoba,1984,2
8470105,Scottie,Upshall,1983-10-07,Fort McMurray,CAN,Alberta,1983,10
8466266,Mike,York,1978-01-03,Waterford,USA,Michigan,1978,1
8467918,Martin,Grenier,1980-11-02,Laval,CAN,Quebec,1980,11
8468487,Lars,Jonsson,1982-01-02,Borlange,SWE,NA,1982,1
8470743,Lasse,Kukkonen,1981-09-18,Oulu,FIN,NA,1981,9
8471692,Ryan,Parent,1987-03-17,Prince Albert,CAN,Saskatchewan,1987,3
8469593,Jussi,Timonen,1983-06-29,Kuopio,FIN,NA,1983,6
8462047,Martin,Biron,1977-08-15,Lac St. Charles,CAN,Quebec,1977,8
8471444,Martin,Houle,1985-02-12,Montréal,CAN,Quebec,1985,2
8468038,Michael,Leighton,1981-05-19,Petrolia,CAN,Ontario,1981,5
8464975,Daniel,Brière,1977-10-06,Gatineau,CAN,Quebec,1977,10
8473512,Claude,Giroux,1988-01-12,Hearst,CAN,Ontario,1988,1
8473904,Kyle,Greentree,1983-11-15,Victoria,CAN,British Columbia,1983,11
8468486,Scott,Hartnell,1982-04-18,Regina,CAN,Saskatchewan,1982,4
8470207,Joffrey,Lupul,1983-09-23,Fort Saskatchewan,CAN,Alberta,1983,9
8470375,Patrick,Thoresen,1983-11-07,Oslo,NOR,NA,1983,11
8473635,Denis,Tolpeko,1985-01-29,Moscow,RUS,NA,1985,1
8459469,Rory,Fitzpatrick,1975-01-11,Rochester,USA,New York,1975,1
8459670,Kimmo,Timonen,1975-03-18,Kuopio,FIN,NA,1975,3
8470666,Daniel,Carcillo,1985-01-28,King City,CAN,Ontario,1985,1
8474177,Jon,Kalinski,1987-05-25,Bonnyville,CAN,Alberta,1987,5
8473568,Andreas,Nodl,1987-02-28,Vienna,AUT,NA,1987,2
8473932,Darroll,Powe,1985-06-22,Saskatoon,CAN,Saskatchewan,1985,6
8474225,Nate,Raduns,1984-05-17,Sauk Rapids,USA,Minnesota,1984,5
8472248,Jared,Ross,1982-09-18,Huntsville,USA,Alabama,1982,9
8475115,Jamie,Fritsch,1985-02-25,Odenton,USA,Maryland,1985,2
8475068,David,Sloane,1985-04-06,Ambler,USA,Pennsylvania,1985,4
8470996,Danny,Syvret,1985-06-13,Millgrove,CAN,Ontario,1985,6
8467369,Ossi,Vaananen,1980-08-18,Vantaa,FIN,NA,1980,8
8467361,Blair,Betts,1980-02-16,Edmonton,CAN,Alberta,1980,2
8471336,David,Laliberte,1986-03-17,Saint-Jean-sur-Richelieu,CAN,Quebec,1986,3
8459094,Ian,Laperriere,1974-01-19,Montréal,CAN,Quebec,1974,1
8475381,Mika,Pyorala,1981-07-13,Oulu,FIN,NA,1981,7
8471756,Oskars,Bartulis,1987-01-21,Ogre,LVA,NA,1987,1
8470170,Ole-Kristian,Tollefsen,1984-03-29,Oslo,NOR,NA,1984,3
8475080,Johan,Backlund,1981-07-24,Skelleftea,SWE,NA,1981,7
8471781,Jeremy,Duchesne,1986-10-17,Silver Spring,USA,Maryland,1986,10
8469548,Ray,Emery,1982-09-28,Hamilton,CAN,Ontario,1982,9
8475603,Ben,Holmstrom,1987-04-09,Colorado Springs,USA,Colorado,1987,4
8471346,Kris,Versteeg,1986-05-13,Lethbridge,CAN,Alberta,1986,5
8474892,Eric,Wellwood,1990-03-06,Windsor,CAN,Ontario,1990,3
8470597,Nikolay,Zherdev,1984-11-05,Kiev,UKR,NA,1984,11
8475640,Erik,Gustafsson,1988-12-15,Kvissleby,SWE,NA,1988,12
8475683,Sergei,Bobrovsky,1988-09-20,Novokuznetsk,RUS,NA,1988,9
8476461,Sean,Couturier,1992-12-07,Phoenix,USA,Arizona,1992,12
8476177,Matt,Read,1986-06-14,Ilderton,CAN,Ontario,1986,6
8475170,Brayden,Schenn,1991-08-22,Saskatoon,CAN,Saskatchewan,1991,8
8474161,Jakub,Voracek,1989-08-15,Kladno,CZE,NA,1989,8
8474631,Marc-Andre,Bourdon,1989-09-17,St-Hyacinthe,CAN,Quebec,1989,9
8471269,Nicklas,Grossmann,1985-01-22,Stockholm,SWE,NA,1985,1
8475430,Brandon,Manning,1990-06-04,Prince George,CAN,British Columbia,1990,6
8474163,Kevin,Marshall,1989-03-10,Boucherville,CAN,Quebec,1989,3
8468524,Ilya,Bryzgalov,1980-06-22,Togliatti,RUS,NA,1980,6
8475917,Jason,Akeson,1990-06-03,Ottawa,CAN,Ontario,1990,6
8476872,Scott,Laughton,1994-05-30,Oakville,CAN,Ontario,1994,5
8470816,Jay,Rosehill,1985-07-16,Olds,CAN,Alberta,1985,7
8475395,Matthew,Konan,1991-09-03,Orange,USA,California,1991,9
8475342,Oliver,Lauridsen,1989-03-24,Gentofte,DNK,NA,1989,3
8477290,Michael,Raffl,1988-12-01,Villach,AUT,NA,1988,12
8471762,Chris,VandeVelde,1987-03-15,Moorhead,USA,Minnesota,1987,3
8473584,Andrew,MacDonald,1986-09-07,Judique,CAN,Nova Scotia,1986,9
8476763,Calvin,Heeter,1988-11-02,St. Louis,USA,Missouri,1988,11
8476393,Nick,Cousins,1993-07-20,Belleville,CAN,Ontario,1993,7
8475723,Petr,Straka,1992-06-15,Plzen,CZE,NA,1992,6
8473466,Ryan,White,1988-03-17,Brandon,CAN,Manitoba,1988,3
8475729,Mark,Alt,1991-10-18,Kansas City,USA,Missouri,1991,10
8474584,Michael,Del Zotto,1990-06-24,Stouffville,CAN,Ontario,1990,6
8468513,Nick,Schultz,1982-08-25,Strasbourg,CAN,Saskatchewan,1982,8
8467972,Rob,Zepp,1981-09-07,Scarborough,CAN,Ontario,1981,9
8476955,Taylor,Leier,1994-02-15,Saskatoon,CAN,Saskatchewan,1994,2
8475738,Jordan,Weal,1992-04-15,North Vancouver,CAN,British Columbia,1992,4
8478563,Evgeny,Medvedev,1982-08-27,Chelyabinsk,RUS,NA,1982,8
8473607,Michal,Neuvirth,1988-03-23,Ústí nad Labem,CZE,NA,1988,3
8470159,Boyd,Gordon,1983-10-19,Unity,CAN,Saskatchewan,1983,10
8478439,Travis,Konecny,1997-03-11,London,CAN,Ontario,1997,3
8479648,Roman,Lyubimov,1992-01-06,Tver,RUS,NA,1992,1
8477502,Samuel,Morin,1995-07-12,Lac-Beauport,CAN,Quebec,1995,7
8480087,Mike,Vecchione,1993-02-25,Saugus,USA,Massachusetts,1993,2
8474668,Dale,Weise,1988-08-05,Winnipeg,CAN,Manitoba,1988,8
8478500,Ivan,Provorov,1997-01-13,Yaroslavl,RUS,NA,1997,1
8476932,Anthony,Stolarz,1994-01-20,Edison,USA,New Jersey,1994,1
8477399,Tyrell,Goulbourne,1994-01-26,Edmonton,CAN,Alberta,1994,1
8474627,Jori,Lehtera,1987-12-23,Helsinki,FIN,NA,1987,12
8479974,Nolan,Patrick,1998-09-19,Winnipeg,CAN,Manitoba,1998,9
8473440,Will,O'Neill,1988-04-28,Boston,USA,Massachusetts,1988,4
8477948,Travis,Sanheim,1996-03-29,Elkhorn,CAN,Manitoba,1996,3
8477979,Nicolas,Aube-Kubel,1996-05-10,Slave Lake,CAN,Alberta,1996,5
8477451,Ryan,Hartman,1994-09-20,Hilton Head Island,USA,South Carolina,1994,9
8475260,Corban,Knight,1990-09-10,Oliver,CAN,British Columbia,1990,9
8475321,Phil,Varone,1990-12-04,Vaughan,CAN,Ontario,1990,12
8478844,Mikhail,Vorobyev,1997-01-05,Ufa,RUS,NA,1997,1
8477850,Christian,Folin,1991-02-09,Gothenburg,SWE,NA,1991,2
8479394,Carter,Hart,1998-08-13,Sherwood Park,CAN,Alberta,1998,8
8475660,Cam,Talbot,1987-07-05,Caledonia,CAN,Ontario,1987,7
8476404,Andy,Andreoff,1991-05-17,Pickering,CAN,Ontario,1991,5
8479382,Connor,Bunnaman,1998-04-16,Guelph,CAN,Ontario,1998,4
8480797,Joel,Farabee,2000-02-25,Syracuse,USA,New York,2000,2
8480028,Morgan,Frost,1999-05-14,Aurora,CAN,Ontario,1999,5
8478436,David,Kase,1997-01-28,Kadan,CZE,NA,1997,1
8475752,Tyler,Pitlick,1991-11-01,Minneapolis,USA,Minnesota,1991,11
8479424,German,Rubtsov,1998-06-27,Chekhov,RUS,NA,1998,6
8473485,Chris,Stewart,1987-10-30,Toronto,CAN,Ontario,1987,10
8479358,Carsen,Twarynski,1997-11-24,St. Albert,CAN,Alberta,1997,11
8479322,Wade,Allison,1997-10-14,Carman,CAN,Manitoba,1997,10
8482654,Jackson,Cates,1997-09-26,Stillwater,USA,Minnesota,1997,9
8479550,Tanner,Laczynski,1997-06-01,Minooka,USA,Illinois,1997,6
8480201,Maksim,Sushko,1999-02-10,Drahichyn,BLR,NA,1999,2
8476979,Erik,Gustafsson,1992-03-14,Nynashamn,SWE,NA,1992,3
8475613,Nate,Prosser,1986-05-07,Elk River,USA,Minnesota,1986,5
8481546,Cam,York,2001-01-05,Anaheim,USA,California,2001,1
8481178,Egor,Zamula,2000-03-30,Chelyabinsk,RUS,NA,2000,3
8474715,Cam,Atkinson,1989-06-05,Riverside,USA,Connecticut,1989,6
8481553,Bobby,Brink,2001-07-08,Minnetonka,USA,Minnesota,2001,7
8477887,Patrick,Brown,1992-05-29,Bloomfield Hills,USA,Michigan,1992,5
8480220,Noah,Cates,1999-02-05,Stillwater,USA,Minnesota,1999,2
8478173,Hayden,Hodgson,1996-03-02,Windsor,CAN,Ontario,1996,3
8479772,Zack,MacEwen,1996-07-08,Charlottetown,CAN,Prince Edward Island,1996,7
8479933,Gerry,Mayhew,1992-12-31,Wyandotte,USA,Michigan,1992,12
8480019,Isaac,Ratcliffe,1999-02-15,London,CAN,Ontario,1999,2
8482243,Linus,Sandin,1996-05-19,Uppsala,SWE,NA,1996,5
8480015,Owen,Tippett,1999-02-16,Peterborough,CAN,Ontario,1999,2
8478051,Max,Willman,1995-02-13,Barnstable,USA,Massachusetts,1995,2
8481521,Ronnie,Attard,1999-03-20,White Lake,USA,Michigan,1999,3
8475246,Kevin,Connauton,1990-02-23,Edmonton,CAN,Alberta,1990,2
8475176,Ryan,Ellis,1991-01-03,Hamilton,CAN,Ontario,1991,1
8479534,Linus,Hogberg,1998-09-04,Stockholm,SWE,NA,1998,9
8477499,Rasmus,Ristolainen,1994-10-27,Turku,FIN,NA,1994,10
8476372,Nick,Seeler,1993-06-03,Eden Prairie,USA,Minnesota,1993,6
8471735,Keith,Yandle,1986-09-09,Boston,USA,Massachusetts,1986,9
8478433,Felix,Sandstrom,1997-01-12,Gavle,SWE,NA,1997,1
8479356,Kieffer,Bellows,1998-06-10,Edina,USA,Minnesota,1998,6
8475235,Nicolas,Deslauriers,1991-02-22,LaSalle,CAN,Quebec,1991,2
8482452,Elliot,Desnoyers,2002-01-21,Saint-Hyacinthe,CAN,Quebec,2002,1
8482159,Tyson,Foerster,2002-01-18,Alliston,CAN,Ontario,2002,1
8480245,Olle,Lycksell,1999-08-24,Oskarshamn,SWE,NA,1999,8
8476310,Lukas,Sedlak,1993-02-25,České Budějovice,CZE,NA,1993,2
8477950,Tony,DeAngelo,1995-10-24,Sewell,USA,New Jersey,1995,10
8480874,Adam,Ginning,2000-01-13,Linkoping,SWE,NA,2000,1
8481035,Samuel,Ersson,1999-10-20,Falun,SWE,NA,1999,10
8479587,Rhett,Gardner,1996-02-28,Moose Jaw,CAN,Saskatchewan,1996,2
8480336,Sean,Walker,1994-11-13,Keswick,CAN,Ontario,1994,11
8448197,Joe,Primeau,1906-01-29,Lindsay,CAN,Ontario,1906,1
8448244,Beattie,Ramsay,1895-12-12,Lumsden,CAN,Saskatchewan,1895,12
8445093,Andy,Blair,1908-02-27,Winnipeg,CAN,Manitoba,1908,2
8446641,Alex,Gray,1899-06-21,Glasgow,GBR,NA,1899,6
8446915,Red,Horner,1909-05-28,Lynden,CAN,Ontario,1909,5
8445234,Gord,Brydson,1907-01-03,Toronto,CAN,Ontario,1907,1
8447652,Cliff,McBride,1909-01-10,Toronto,CAN,Ontario,1909,1
8446674,Herb,Hamel,1904-06-08,New Hamburg,CAN,Ontario,1904,6
8446931,Rolly,Huard,1902-09-06,Ottawa,CAN,Ontario,1902,9
8447473,Alex,Levinsky,1910-02-02,Syracuse,USA,New York,1910,2
8447870,Earl,Miller,1905-09-12,Lumsden,CAN,Saskatchewan,1905,9
8444863,Stew,Adams,1904-10-16,Calgary,CAN,Alberta,1904,10
8445947,Dave,Downie,1909-03-11,Burk's Falls,CAN,Ontario,1909,3
8449987,George,Hainsworth,1895-06-26,Toronto,CAN,Ontario,1895,6
8445846,Bob,Davidson,1912-02-10,Toronto,CAN,Ontario,1912,2
8447850,Nick,Metz,1914-02-16,Wilcox,CAN,Saskatchewan,1914,2
8447601,Norm,Mann,1914-03-03,Bradford,GBR,NA,1914,3
8447615,Jack,Markle,1907-05-15,Thessalon,CAN,Ontario,1907,5
8446689,Reg,Hamilton,1914-04-29,Toronto,CAN,Ontario,1914,4
8444954,Syl,Apps,1915-01-18,Paris,CAN,Ontario,1915,1
8445950,Gordie,Drillon,1913-10-23,Moncton,CAN,New Brunswick,1913,10
8447163,Bill,Kendall,1910-04-01,Winnipeg,CAN,Manitoba,1910,4
8448088,George,Parsons,1914-06-28,Toronto,CAN,Ontario,1914,6
8446460,Jimmy,Fowler,1915-04-06,Toronto,CAN,Ontario,1915,4
8446923,Jack,Howard,1911-10-15,London,CAN,Ontario,1911,10
8449837,Turk,Broda,1914-05-15,Brandon,CAN,Manitoba,1914,5
8447133,Bingo,Kampman,1914-03-12,Berlin,CAN,Ontario,1914,3
8447320,Pete,Langelle,1917-11-04,Winnipeg,CAN,Manitoba,1917,11
8447849,Don,Metz,1916-01-10,Wilcox,CAN,Saskatchewan,1916,1
8445439,Lex,Chisholm,1915-04-01,Galt,CAN,Ontario,1915,4
8446610,Hank,Goldup,1918-10-29,Kingston,CAN,Ontario,1918,10
8449157,Wally,Stanowski,1919-04-28,Winnipeg,CAN,Manitoba,1919,4
8450118,Phil,Stein,1913-09-13,Toronto,CAN,Ontario,1913,9
8447724,John,McCreedy,1911-03-23,Winnipeg,CAN,Manitoba,1911,3
8445902,Ernie,Dickens,1921-06-25,Winnipeg,CAN,Manitoba,1921,6
8445124,George,Boothman,1916-09-25,Calgary,CAN,Alberta,1916,9
8446409,Jack,Forsey,1914-11-07,Swift Current,CAN,Saskatchewan,1914,11
8446688,Jack,Hamilton,1925-06-02,Trenton,CAN,Ontario,1925,6
8447017,Johnny,Ingoldsby,1924-06-21,Toronto,CAN,Ontario,1924,6
8447166,Ted,Kennedy,1925-12-12,Humberstone,CAN,Ontario,1925,12
8447644,Shep,Mayer,1923-09-11,Sturgeon Falls,CAN,Ontario,1923,9
8447797,Jack,McLean,1923-01-31,Winnipeg,CAN,Manitoba,1923,1
8445547,Bob,Copp,1918-11-15,Port Elgin,CAN,New Brunswick,1918,11
8449237,Rhys,Thomson,1918-08-09,Toronto,CAN,Ontario,1918,8
8445331,Red,Carr,1916-12-29,Winnipeg,CAN,Manitoba,1916,12
8445963,Frank,Dunlap,1924-08-10,Ottawa,CAN,Ontario,1924,8
8448062,Tom,O'Neill,1923-09-28,Deseronto,CAN,Ontario,1923,9
8448192,Eric,Prentice,1926-08-22,Schumacher,CAN,Ontario,1926,8
8449376,Don,Webster,1924-07-03,Toronto,CAN,Ontario,1924,7
8447109,Ross,Johnstone,1926-04-07,Montréal,CAN,Quebec,1926,4
8447893,Moe,Morris,1921-01-03,Toronto,CAN,Ontario,1921,1
8450021,Jean,Marois,1924-05-11,Quebec City,CAN,Quebec,1924,5
8444995,Pete,Backor,1919-04-29,Fort William,CAN,Ontario,1919,4
8450029,Frank,McCool,1918-10-27,Calgary,CAN,Alberta,1918,10
8449236,Jimmy,Thomson,1927-02-23,Winnipeg,CAN,Manitoba,1927,2
8449805,Baz,Bastien,1919-08-29,Timmins,CAN,Ontario,1919,8
8449816,Gordie,Bell,1925-03-13,Portage la Prairie,CAN,Manitoba,1925,3
8447831,Howie,Meeker,1924-11-04,Kitchener,CAN,Ontario,1924,11
8449084,Sid,Smith,1925-07-11,Toronto,CAN,Ontario,1925,7
8449219,Harry,Taylor,1926-03-28,St. James,CAN,Manitoba,1926,3
8445019,Bill,Barilko,1927-03-25,Timmins,CAN,Ontario,1927,3
8445107,Garth,Boesch,1920-10-07,Milestone,CAN,Saskatchewan,1920,10
8445853,Bob,Dawes,1924-11-29,Saskatoon,CAN,Saskatchewan,1924,11
8445063,Max,Bentley,1920-03-01,Delisle,CAN,Saskatchewan,1920,3
8445637,Les,Costello,1928-02-16,South Porcupine,CAN,Ontario,1928,2
8447716,John,McCormack,1925-08-02,Edmonton,CAN,Alberta,1925,8
8449052,Tod,Sloan,1927-11-30,Pontiac,CAN,Quebec,1927,11
8449228,Cy,Thomas,1926-08-05,Dowlais,GBR,NA,1926,8
8448618,Phil,Samis,1927-12-28,Edmonton,CAN,Alberta,1927,12
8445095,Chuck,Blair,1928-07-23,Edinburgh,GBR,NA,1928,7
8445236,Al,Buchanan,1927-05-17,Winnipeg,CAN,Manitoba,1927,5
8445351,Ray,Ceresino,1929-04-24,Port Arthur,CAN,Ontario,1929,4
8446693,Ray,Hannigan,1927-07-14,Schumacher,CAN,Ontario,1927,7
8449241,Ray,Timgren,1928-09-29,Windsor,CAN,Ontario,1928,9
8447126,Bill,Juzda,1920-10-29,Winnipeg,CAN,Manitoba,1920,10
8447153,Stan,Kemp,1924-03-02,Hamilton,CAN,Ontario,1924,3
8447636,Frank,Mathers,1924-03-29,Winnipeg,CAN,Manitoba,1924,3
8444971,George,Armstrong,1930-07-06,Skead,CAN,Ontario,1930,7
8446745,Bob,Hassard,1929-03-26,Lloydminster,CAN,Saskatchewan,1929,3
8447103,Bill,Johansen,1928-07-27,Port Arthur,CAN,Ontario,1928,7
8447855,Rudy,Migay,1928-11-18,Fort William,CAN,Ontario,1928,11
8444979,John,Arundel,1927-11-04,Winnipeg,CAN,Manitoba,1927,11
8445115,Hugh,Bolton,1929-04-15,Toronto,CAN,Ontario,1929,4
8449202,Frank,Sullivan,1929-06-16,Toronto,CAN,Ontario,1929,6
8450026,Gilles,Mayer,1930-08-24,Ottawa,CAN,Ontario,1930,8
8450108,Al,Rollins,1926-10-09,Vanguard,CAN,Saskatchewan,1926,10
8445018,Andy,Barbe,1923-07-27,Coniston,CAN,Ontario,1923,7
8445096,Dusty,Blair,1929-09-15,South Porcupine,CAN,Ontario,1929,9
8447474,Danny,Lewicki,1931-03-12,Fort William,CAN,Ontario,1931,3
8445004,Earl,Balfour,1933-01-04,Toronto,CAN,Ontario,1933,1
8447798,John,McLellan,1928-08-06,South Porcupine,CAN,Ontario,1928,8
8447998,Eric,Nesterenko,1933-10-31,Flin Flon,CAN,Manitoba,1933,10
8448610,Bob,Sabourin,1933-03-17,Sudbury,CAN,Ontario,1933,3
8446691,Gord,Hannigan,1929-01-19,Schumacher,CAN,Ontario,1929,1
8447621,Willie,Marshall,1931-12-01,Kirkland Lake,CAN,Ontario,1931,12
8447643,Wally,Maxwell,1933-08-24,Ottawa,CAN,Ontario,1933,8
8448307,Dave,Reid,1934-01-11,Toronto,CAN,Ontario,1934,1
8445826,Brian,Cullen,1933-11-11,Ottawa,CAN,Ontario,1933,11
8445957,Dick,Duff,1936-02-18,Kirkland Lake,CAN,Ontario,1936,2
8446335,Gerry,Foley,1932-09-22,Ware,USA,Massachusetts,1932,9
8447041,Gerry,James,1934-10-22,Regina,CAN,Saskatchewan,1934,10
8447227,Paul,Knox,1933-11-23,Toronto,CAN,Ontario,1933,11
8447008,Ron,Hurst,1931-05-18,Toronto,CAN,Ontario,1931,5
8445259,Bill,Burega,1932-03-13,Winnipeg,CAN,Manitoba,1932,3
8446589,Kenny,Girard,1936-12-18,Toronto,CAN,Ontario,1936,12
8448037,Mike,Nykoluk,1934-12-11,Toronto,CAN,Ontario,1934,12
8448227,Bob,Pulford,1936-03-31,Newton Robinson,CAN,Ontario,1936,3
8445515,Pete,Conacher,1932-07-29,Toronto,CAN,Ontario,1932,7
