accident_id,accident_type,datetime,county,municipality,species,lat,long,sex,juvenile,outcome
260424,Road,2025-05-23T15:46:00Z,Jönköping County,Sävsjö,Roe deer,57.36657,14.44566,Male,No,Died at the scene
260426,Road,2025-05-23T16:00:00Z,Jämtland County,Krokom,Roe deer,63.75098,14.71565,Male,No,Euthanised
260412,Road,2025-05-23T16:15:00Z,Värmland County,Karlstad,Roe deer,59.60333,13.84259,Male,No,Died at the scene
265998,Road,2025-05-23T16:28:00Z,Södermanland County,Katrineholm,Otter,58.85581,16.2071,Unknown,Unknown,Died at the scene
260431,Road,2025-05-23T16:40:00Z,Västra Götaland County,Vänersborg,Roe deer,58.49531,12.1972,Unknown,No,Died at the scene
260410,Road,2025-05-23T16:49:00Z,Jönköping County,Aneby,Moose,57.8742,14.8732,Male,No,Died at the scene
260639,Road,2025-05-23T17:00:00Z,Uppsala County,Uppsala,Moose,59.9995,17.56199,Female,No,Assessed uninjured
261738,Road,2025-05-23T17:15:00Z,Dalarna County,Falun,Roe deer,60.64559,15.63516,Male,No,Found dead
265775,Road,2025-05-23T17:45:00Z,Stockholm County,Stockholm,Roe deer,59.38858,17.86816,Male,No,Died at the scene
263012,Road,2025-05-23T17:49:00Z,Norrbotten County,Luleå,Moose,65.87831,22.37231,Female,Unknown,Died at the scene
260417,Road,2025-05-23T18:00:00Z,Västra Götaland County,Karlsborg,Roe deer,58.6048,14.52824,Male,No,Euthanised
260496,Road,2025-05-23T18:05:00Z,Kalmar County,Oskarshamn,Roe deer,57.3881,16.58816,Female,No,Found dead
260414,Road,2025-05-23T18:30:00Z,Skåne County,Lund,Fallow deer,55.59535,13.41484,Female,No,"Assessed injured, not found"
260691,Road,2025-05-23T18:43:00Z,Halland County,Falkenberg,Roe deer,57.21357,12.6583,Unknown,Unknown,Not found
260946,Road,2025-05-23T19:10:00Z,Skåne County,Östra Göinge,Roe deer,56.27739,14.19947,Unknown,Unknown,Assessed uninjured
260425,Road,2025-05-23T19:15:00Z,Västernorrland County,Örnsköldsvik,Roe deer,63.52877,18.52426,Female,No,Died at the scene
269738,Road,2025-05-23T19:31:00Z,Stockholm County,Vaxholm,Roe deer,59.42685,18.25194,Male,No,Died at the scene
260430,Road,2025-05-23T19:42:00Z,Västra Götaland County,Göteborg,Roe deer,57.79672,12.03895,Female,No,Died at the scene
260420,Road,2025-05-23T19:45:00Z,Uppsala County,Uppsala,Roe deer,59.96867,17.37483,Male,No,Died at the scene
263665,Road,2025-05-23T19:50:00Z,Kalmar County,Mörbylånga,Roe deer,56.49468,16.39125,Male,No,Died at the scene
260427,Road,2025-05-23T20:33:00Z,Dalarna County,Malung-Sälen,Roe deer,60.96284,13.34662,Unknown,Unknown,Euthanised
260432,Road,2025-05-23T20:38:00Z,Östergötland County,Norrköping,Roe deer,58.66807,16.20876,Unknown,Unknown,Not found
260584,Road,2025-05-23T20:55:00Z,Jönköping County,Vaggeryd,Roe deer,57.3763,14.09791,Male,No,Found dead
260433,Road,2025-05-23T21:08:00Z,Östergötland County,Norrköping,Roe deer,58.57695,16.11354,Female,No,Found dead
263268,Road,2025-05-23T21:16:00Z,Skåne County,Östra Göinge,Roe deer,56.34654,14.14491,Male,Unknown,Died at the scene
260506,Road,2025-05-23T21:24:00Z,Örebro County,Kumla,Fallow deer,59.13133,15.243,Female,No,Assessed uninjured
260438,Road,2025-05-23T21:30:00Z,Kronoberg County,Älmhult,Roe deer,56.56144,14.19388,Male,No,Died at the scene
266185,Road,2025-05-23T21:32:00Z,Blekinge County,Karlshamn,Roe deer,56.19098,14.86724,Male,No,Found dead
260629,Road,2025-05-23T21:40:00Z,Jönköping County,Värnamo,Roe deer,56.40656,13.66097,Unknown,Yes,Died at the scene
260831,Road,2025-05-23T21:40:00Z,Södermanland County,Strängnäs,Roe deer,59.29106,17.10032,Male,No,Died at the scene
260439,Road,2025-05-23T21:45:00Z,Kronoberg County,Älmhult,Roe deer,56.68859,14.23857,Male,No,Died at the scene
260520,Road,2025-05-23T21:49:00Z,Stockholm County,Huddinge,Roe deer,59.27787,17.95406,Unknown,Unknown,Not found
260435,Road,2025-05-23T21:55:00Z,Jönköping County,Värnamo,Roe deer,57.17675,14.32792,Male,Yes,Died at the scene
261054,Road,2025-05-23T21:56:00Z,Kronoberg County,Tingsryd,Roe deer,56.45455,14.99572,Unknown,Unknown,Assessed uninjured
260437,Road,2025-05-23T22:00:00Z,Kalmar County,Borgholm,Roe deer,57.01832,16.85338,Male,No,Died at the scene
260649,Road,2025-05-23T22:00:00Z,Kalmar County,Mönsterås,Roe deer,57.20627,15.68676,Male,No,Died at the scene
261805,Road,2025-05-23T22:06:00Z,Blekinge County,Karlskrona,Roe deer,56.36167,15.53978,Male,No,Died at the scene
260446,Road,2025-05-23T22:10:00Z,Kalmar County,Emmaboda,Roe deer,56.72784,15.5619,Male,No,Died at the scene
260535,Road,2025-05-23T22:10:00Z,Dalarna County,Falun,Roe deer,60.73401,16.10834,Female,No,Died at the scene
260461,Road,2025-05-23T22:20:00Z,Gotland County,Gotland,Roe deer,57.45632,18.68191,Male,No,Died at the scene
262951,Road,2025-05-23T22:20:00Z,Kalmar County,Nybro,Roe deer,56.71685,16.04501,Male,No,Died at the scene
260448,Road,2025-05-23T22:21:00Z,Västra Götaland County,Mark,Roe deer,57.48825,13.06166,Female,No,Died at the scene
260637,Road,2025-05-23T22:25:00Z,Jönköping County,Jönköping,Roe deer,57.82714,14.14468,Female,Yes,Found dead
260495,Road,2025-05-23T22:30:00Z,Halland County,Varberg,Roe deer,57.13514,12.33364,Male,No,Found dead
260942,Road,2025-05-23T22:34:00Z,Skåne County,Höör,Roe deer,55.89757,13.52231,Unknown,Unknown,Not found
260449,Road,2025-05-23T22:37:00Z,Gotland County,Gotland,Roe deer,57.49929,18.47875,Female,No,Euthanised
260534,Road,2025-05-23T22:40:00Z,Stockholm County,Ekerö,Roe deer,59.28545,17.76748,Male,No,Assessed uninjured
260899,Road,2025-05-23T22:47:00Z,Stockholm County,Södertälje,Roe deer,59.07224,17.60472,Female,No,Euthanised
261028,Road,2025-05-23T22:49:00Z,Västra Götaland County,Lysekil,Roe deer,58.24245,11.4686,Female,No,Died at the scene
260543,Road,2025-05-23T22:50:00Z,Södermanland County,Eskilstuna,Wild boar,59.31904,16.53244,Male,Yes,Euthanised
260709,Road,2025-05-23T22:50:00Z,Östergötland County,Norrköping,Wild boar,58.64029,16.241,Unknown,No,Not found
260956,Road,2025-05-23T22:51:00Z,Skåne County,Skurup,Fallow deer,55.54673,13.51527,Unknown,No,Assessed uninjured
260466,Road,2025-05-23T23:00:00Z,Stockholm County,Salem,Roe deer,59.22517,17.67942,Male,No,Euthanised
260723,Road,2025-05-23T23:00:00Z,Västra Götaland County,Stenungsund,Roe deer,58.01693,11.92382,Female,No,Euthanised
264444,Road,2025-05-23T23:00:00Z,Västmanland County,Sala,Roe deer,59.91088,16.41886,Unknown,Unknown,Assessed uninjured
263664,Road,2025-05-23T23:05:00Z,Kalmar County,Mörbylånga,Roe deer,56.27418,16.4047,Female,No,Assessed uninjured
260497,Road,2025-05-23T23:09:00Z,Västra Götaland County,Borås,Wild boar,57.79153,13.01631,Unknown,Unknown,Assessed uninjured
260557,Road,2025-05-23T23:15:00Z,Värmland County,Karlstad,Roe deer,59.45105,13.74103,Unknown,Unknown,Assessed uninjured
260843,Road,2025-05-23T23:15:00Z,Uppsala County,Uppsala,Roe deer,59.86635,17.71327,Male,No,Died at the scene
260507,Road,2025-05-23T23:19:00Z,Örebro County,Kumla,Wild boar,59.12529,15.21753,Female,Yes,Died at the scene
260507,Road,2025-05-23T23:19:00Z,Örebro County,Kumla,Wild boar,59.12529,15.21753,Female,Yes,Euthanised
266933,Road,2025-05-23T23:20:00Z,Skåne County,Trelleborg,Roe deer,55.38679,13.09172,Male,No,Died at the scene
261873,Road,2025-05-23T23:28:00Z,Skåne County,Tomelilla,Wild boar,55.6486,14.03588,Male,No,Died at the scene
262589,Road,2025-05-23T23:30:00Z,Södermanland County,Oxelösund,Roe deer,58.69883,17.01859,Male,No,Euthanised
261245,Road,2025-05-23T23:33:00Z,Kalmar County,Hultsfred,Roe deer,57.36774,15.82152,Female,No,Died at the scene
260618,Road,2025-05-23T23:43:00Z,Västra Götaland County,"Mölndal, Askim",Wild boar,57.56725,12.03363,Male,No,Died at the scene
266870,Road,2025-05-23T23:45:00Z,Västra Götaland County,Uddevalla,Roe deer,58.31348,11.85555,Male,No,Died at the scene
260479,Road,2025-05-23T23:46:00Z,Örebro County,Lekeberg,Roe deer,59.15056,14.8249,Unknown,Unknown,Not found
260491,Road,2025-05-23T23:50:00Z,Uppsala County,Tierp,Wild boar,60.39848,17.24404,Male,No,Euthanised
265611,Road,2025-05-24T00:01:00Z,Skåne County,Landskrona,Roe deer,55.86362,12.88661,Male,No,Found dead
261394,Road,2025-05-24T00:05:00Z,Stockholm County,Österåker,Roe deer,59.48629,18.2797,Male,No,Euthanised
260440,Road,2025-05-24T00:14:00Z,Stockholm County,Sigtuna,Roe deer,59.62868,17.94087,Male,No,Found dead
260932,Road,2025-05-24T00:17:00Z,Gävleborg County,Bollnäs,Roe deer,61.218,16.72373,Female,No,Died at the scene
260583,Road,2025-05-24T00:20:00Z,Västerbotten County,Umeå,Roe deer,63.8074,20.16873,Male,No,Died at the scene
260856,Road,2025-05-24T00:25:00Z,Skåne County,Kristianstad,Roe deer,55.94066,13.85385,Male,No,Died at the scene
260470,Road,2025-05-24T00:35:00Z,Kronoberg County,Markaryd,Moose,56.42329,13.6253,Female,No,Died at the scene
260475,Road,2025-05-24T00:37:00Z,Västra Götaland County,Borås,Roe deer,57.68282,12.936,Unknown,Unknown,Not found
260980,Road,2025-05-24T00:39:00Z,Gävleborg County,Sandviken,Roe deer,60.63808,16.79106,Male,No,Died at the scene
260500,Road,2025-05-24T00:40:00Z,Västra Götaland County,Härryda,Wild boar,57.69132,12.32383,Female,No,Died at the scene
260500,Road,2025-05-24T00:40:00Z,Västra Götaland County,Härryda,Wild boar,57.69132,12.32383,Male,No,Died at the scene
260894,Road,2025-05-24T00:45:00Z,Uppsala County,Uppsala,Roe deer,60.01021,17.7163,Male,No,Died at the scene
264657,Road,2025-05-24T00:45:00Z,Västra Götaland County,Härryda,Roe deer,57.67325,12.08152,Unknown,Unknown,Died at the scene
260761,Road,2025-05-24T00:50:00Z,Halland County,Halmstad,Roe deer,56.7076,12.88292,Male,No,Found dead
260445,Road,2025-05-24T00:55:00Z,Västmanland County,Sala,Roe deer,59.95844,16.6085,Male,No,Died at the scene
260486,Road,2025-05-24T00:55:00Z,Stockholm County,Sigtuna,Fallow deer,59.62696,17.78456,Female,No,Euthanised
260462,Railway,2025-05-24T01:00:00Z,Västra Götaland County,Vänersborg,Roe deer,58.35084,12.25874,Female,No,Died at the scene
260484,Road,2025-05-24T01:00:00Z,Blekinge County,Karlskrona,Roe deer,56.26966,15.56061,Female,No,Euthanised
260866,Road,2025-05-24T01:00:00Z,Skåne County,Svedala,Fallow deer,55.53202,13.18779,Unknown,Unknown,Not found
260460,Road,2025-05-24T01:04:00Z,Stockholm County,Vaxholm,Wild boar,59.41886,18.31655,Male,Yes,Died at the scene
269736,Road,2025-05-24T01:04:00Z,Stockholm County,Österåker,Roe deer,59.49251,18.25342,Male,No,Died at the scene
260815,Road,2025-05-24T01:14:00Z,Södermanland County,Strängnäs,Roe deer,59.36656,16.87066,Male,No,Euthanised
260832,Railway,2025-05-24T01:15:00Z,Uppsala County,Älvkarleby,Roe deer,60.62413,17.4045,Unknown,Unknown,Not found
260441,Road,2025-05-24T01:18:00Z,Västra Götaland County,Lysekil,Roe deer,58.28631,11.45698,Male,No,Found dead
260547,Road,2025-05-24T01:28:00Z,Västra Götaland County,Göteborg,Roe deer,57.76234,11.95041,Unknown,Unknown,Not found
260542,Road,2025-05-24T01:57:00Z,Skåne County,Helsingborg,Roe deer,56.15973,12.96183,Male,No,Died at the scene
260457,Road,2025-05-24T01:59:00Z,Halland County,Kungsbacka,Roe deer,57.53318,11.96717,Male,No,Euthanised
260467,Road,2025-05-24T02:00:00Z,Värmland County,Grums,Roe deer,59.29891,13.06945,Unknown,Unknown,Not found
260585,Road,2025-05-24T02:00:00Z,Örebro County,Örebro,Roe deer,59.295,15.22699,Female,No,Died at the scene
262852,Road,2025-05-24T02:00:00Z,Östergötland County,Kinda,Roe deer,58.09172,15.65686,Male,No,Died at the scene
260558,Road,2025-05-24T02:14:00Z,Västra Götaland County,Grästorp,Roe deer,58.39265,12.77435,Male,No,Found dead
260559,Road,2025-05-24T02:18:00Z,Västra Götaland County,Grästorp,Fallow deer,58.30298,12.53001,Male,No,Died at the scene
263338,Road,2025-05-24T02:35:00Z,Kalmar County,Kalmar,Roe deer,56.80601,16.36557,Male,No,Died at the scene
260513,Road,2025-05-24T02:40:00Z,Östergötland County,Norrköping,Roe deer,58.4822,15.89161,Unknown,No,Died at the scene
260464,Road,2025-05-24T02:46:00Z,Uppsala County,Enköping,Roe deer,59.65063,17.13132,Female,No,Found dead
265771,Road,2025-05-24T02:49:00Z,Västerbotten County,Skellefteå,Roe deer,64.80663,20.70054,Unknown,No,Not found
261322,Road,2025-05-24T02:50:00Z,Stockholm County,Botkyrka,Roe deer,59.19194,17.92944,Male,No,Died at the scene
260516,Road,2025-05-24T03:15:00Z,Halland County,Halmstad,Roe deer,56.76232,12.83317,Male,No,Died at the scene
265733,Road,2025-05-24T03:35:00Z,Östergötland County,Motala,Roe deer,58.44503,15.05075,Female,No,Died at the scene
260746,Road,2025-05-24T03:46:00Z,Skåne County,Bromölla,Roe deer,56.03206,14.41589,Unknown,Unknown,"Assessed injured, not found"
263160,Road,2025-05-24T03:59:00Z,Västra Götaland County,Bengtsfors,Roe deer,59.02525,12.35931,Unknown,No,"Assessed injured, not found"
260512,Road,2025-05-24T04:00:00Z,Kronoberg County,Ljungby,Roe deer,56.7555,13.68551,Unknown,Unknown,Not found
260517,Road,2025-05-24T04:00:00Z,Jönköping County,Värnamo,Roe deer,57.17142,13.67927,Male,No,Found dead
260616,Road,2025-05-24T04:00:00Z,Jönköping County,Habo,Roe deer,57.8604,13.99766,Male,No,Found dead
261554,Road,2025-05-24T04:20:00Z,Östergötland County,Norrköping,Roe deer,58.66864,16.20993,Unknown,Unknown,Not found
260485,Road,2025-05-24T04:28:00Z,Örebro County,Örebro,Roe deer,59.2977,15.24339,Male,No,Found dead
260692,Road,2025-05-24T04:28:00Z,Uppsala County,Enköping,Roe deer,59.62151,17.10667,Male,No,Died at the scene
260454,Road,2025-05-24T04:30:00Z,Östergötland County,Linköping,Roe deer,58.40927,15.45883,Unknown,Yes,Not found
260442,Road,2025-05-24T04:35:00Z,Västmanland County,Västerås,Roe deer,59.67198,16.30024,Male,No,Died at the scene
260892,Road,2025-05-24T04:42:00Z,Örebro County,Örebro,Roe deer,59.36488,15.4205,Male,No,Found dead
260447,Road,2025-05-24T04:47:00Z,Gävleborg County,Ockelbo,Roe deer,61.02366,16.68207,Unknown,Unknown,Assessed uninjured
260985,Road,2025-05-24T04:58:00Z,Halland County,Varberg,Roe deer,57.21698,12.22161,Unknown,No,Not found
266589,Road,2025-05-24T04:58:00Z,Skåne County,Ängelholm,Roe deer,56.23288,12.88425,Male,No,Found dead
260465,Road,2025-05-24T05:00:00Z,Västra Götaland County,Åmål,Roe deer,59.06453,12.68363,Male,No,Died at the scene
260752,Road,2025-05-24T05:00:00Z,Västmanland County,Hallstahammar,Roe deer,59.54946,16.1877,Unknown,Unknown,Died at the scene
260458,Road,2025-05-24T05:03:00Z,Stockholm County,Ekerö,Roe deer,59.29064,17.69683,Unknown,Unknown,Not found
260909,Road,2025-05-24T05:30:00Z,Västra Götaland County,Åmål,Other animals,58.95573,12.60792,Unknown,No,Died at the scene
260487,Road,2025-05-24T05:32:00Z,Uppsala County,Knivsta,Roe deer,59.73097,17.82992,Unknown,Unknown,Not found
260540,Road,2025-05-24T05:32:00Z,Västra Götaland County,Munkedal,Roe deer,58.48354,11.57369,Male,No,Found dead
260469,Road,2025-05-24T05:50:00Z,Västra Götaland County,Munkedal,Roe deer,58.44729,11.60858,Unknown,Unknown,Assessed uninjured
261248,Road,2025-05-24T05:50:00Z,Kalmar County,Hultsfred,Roe deer,57.2655,15.98059,Male,No,Died at the scene
267265,Road,2025-05-24T05:51:00Z,Kronoberg County,Uppvidinge,Roe deer,57.12812,15.41186,Male,Yes,Died at the scene
261734,Road,2025-05-24T05:52:00Z,Uppsala County,Tierp,Roe deer,60.36536,17.47372,Male,No,Died at the scene
260698,Road,2025-05-24T06:02:00Z,Västra Götaland County,Borås,Roe deer,57.70225,13.06453,Female,No,Found dead
261407,Road,2025-05-24T06:16:00Z,Kalmar County,Nybro,Roe deer,56.83241,15.74135,Female,No,Died at the scene
260455,Road,2025-05-24T06:30:00Z,Södermanland County,Strängnäs,Roe deer,59.37298,16.83987,Male,No,Euthanised
260456,Road,2025-05-24T06:30:00Z,Östergötland County,Linköping,Roe deer,58.45754,15.50008,Male,No,Died at the scene
260477,Road,2025-05-24T06:30:00Z,Västra Götaland County,Borås,Roe deer,57.60131,12.87109,Male,No,Died at the scene
260478,Road,2025-05-24T07:00:00Z,Kronoberg County,Älmhult,Roe deer,56.69984,14.35406,Male,No,Died at the scene
260840,Railway,2025-05-24T07:00:00Z,Uppsala County,Älvkarleby,Roe deer,60.62856,17.40348,Unknown,Unknown,Died at the scene
264260,Road,2025-05-24T07:00:00Z,Gotland County,Gotland,Roe deer,57.25112,18.39973,Female,Yes,Died at the scene
262094,Road,2025-05-24T07:07:00Z,Stockholm County,Norrtälje,Roe deer,59.84107,18.66633,Female,No,Assessed uninjured
260522,Road,2025-05-24T07:13:00Z,Stockholm County,Huddinge,Roe deer,59.22578,17.95635,Male,No,Euthanised
260523,Road,2025-05-24T07:13:00Z,Stockholm County,Huddinge,Roe deer,59.22823,17.967,Female,No,Died at the scene
260634,Road,2025-05-24T07:20:00Z,Västra Götaland County,Mark,Roe deer,57.60475,12.29121,Female,No,Died at the scene
260842,Road,2025-05-24T07:30:00Z,Uppsala County,Älvkarleby,Other animals,60.47842,17.37099,Unknown,Unknown,Not found
260505,Road,2025-05-24T07:59:00Z,Västra Götaland County,Åmål,Roe deer,59.09177,12.72695,Male,No,Died at the scene
260510,Road,2025-05-24T08:05:00Z,Kronoberg County,Ljungby,Roe deer,56.76078,13.77438,Female,No,Died at the scene
261137,Railway,2025-05-24T08:08:00Z,Västra Götaland County,Stenungsund,Roe deer,58.10042,11.85009,Unknown,Unknown,Assessed uninjured
261911,Road,2025-05-24T08:08:00Z,Västmanland County,Västerås,Other animals,59.62488,16.82859,Male,No,Died at the scene
261911,Road,2025-05-24T08:08:00Z,Västmanland County,Västerås,Other animals,59.62488,16.82859,Male,No,Died at the scene
260552,Road,2025-05-24T08:20:00Z,Jönköping County,Vaggeryd,Roe deer,57.63668,14.18838,Unknown,No,Died at the scene
266369,Road,2025-05-24T08:29:00Z,Uppsala County,Håbo,Roe deer,59.6345,17.28218,Female,No,Died at the scene
260625,Road,2025-05-24T08:35:00Z,Östergötland County,Mjölby,Roe deer,58.36963,15.34466,Female,No,Died at the scene
261170,Road,2025-05-24T08:45:00Z,Västra Götaland County,Mariestad,Roe deer,58.62331,13.66645,Female,No,Died at the scene
263603,Road,2025-05-24T08:51:00Z,Stockholm County,Täby,Roe deer,59.44524,18.11074,Unknown,Unknown,Died at the scene
260519,Road,2025-05-24T09:06:00Z,Stockholm County,Norrtälje,Roe deer,59.67954,18.41029,Male,No,Died at the scene
260528,Road,2025-05-24T09:12:00Z,Västmanland County,Kungsör,Roe deer,59.41473,16.19971,Male,No,Assessed uninjured
260553,Road,2025-05-24T09:20:00Z,Jönköping County,Vaggeryd,Roe deer,57.53989,14.1254,Female,No,Died at the scene
260501,Road,2025-05-24T09:30:00Z,Stockholm County,Stockholm,Roe deer,59.3477,17.9271,Male,No,Died at the scene
260508,Road,2025-05-24T09:30:00Z,Jämtland County,Ragunda,Roe deer,63.17247,15.54223,Unknown,Unknown,Not found
261720,Road,2025-05-24T09:31:00Z,Västra Götaland County,Munkedal,Roe deer,58.49027,11.61426,Unknown,Unknown,Died at the scene
263038,Road,2025-05-24T09:45:00Z,Jönköping County,Gislaved,Roe deer,57.33613,13.5156,Male,No,Died at the scene
260612,Road,2025-05-24T10:03:00Z,Jönköping County,Nässjö,Roe deer,57.67385,14.57245,Unknown,Unknown,Not found
261934,Road,2025-05-24T10:05:00Z,Stockholm County,Norrtälje,Roe deer,59.88857,18.49144,Male,No,Found dead
260521,Road,2025-05-24T10:15:00Z,Skåne County,Hässleholm,Fallow deer,56.16521,13.73154,Female,No,Assessed uninjured
265932,Road,2025-05-24T10:27:00Z,Skåne County,Eslöv,Roe deer,55.83796,13.24896,Female,No,Euthanised
261016,Road,2025-05-24T10:38:00Z,Värmland County,Karlstad,Roe deer,59.5418,13.62466,Male,No,Died at the scene
260526,Road,2025-05-24T10:47:00Z,Stockholm County,Huddinge,Roe deer,59.21757,18.01104,Unknown,Unknown,"Assessed injured, not found"
260499,Road,2025-05-24T11:00:00Z,Västra Götaland County,Åmål,Roe deer,58.97569,12.54486,Male,No,Died at the scene
260554,Road,2025-05-24T11:30:00Z,Gävleborg County,Hudiksvall,Roe deer,61.75932,17.26156,Unknown,Unknown,"Assessed injured, not found"
260533,Road,2025-05-24T11:39:00Z,Dalarna County,Hedemora,Eagle,60.30952,15.97007,Unknown,Unknown,"Assessed injured, not found"
261039,Road,2025-05-24T11:40:00Z,Kalmar County,Västervik,Roe deer,57.93894,16.4237,Female,Yes,Died at the scene
260544,Road,2025-05-24T12:02:00Z,Västra Götaland County,Borås,Roe deer,57.71918,12.95968,Female,No,Found dead
261410,Road,2025-05-24T12:14:00Z,Västmanland County,Fagersta,Roe deer,60.00296,15.79057,Female,No,Euthanised
260527,Road,2025-05-24T12:20:00Z,Kalmar County,Kalmar,Roe deer,56.68592,16.18118,Unknown,No,Not found
260509,Road,2025-05-24T12:25:00Z,Västra Götaland County,Vänersborg,Roe deer,58.28326,12.43352,Male,No,Euthanised
260655,Road,2025-05-24T12:25:00Z,Västra Götaland County,Munkedal,Roe deer,58.48773,11.62582,Unknown,Unknown,Died at the scene
261933,Road,2025-05-24T12:25:00Z,Stockholm County,Norrtälje,Roe deer,59.95337,18.60542,Unknown,Unknown,Assessed uninjured
260541,Road,2025-05-24T12:27:00Z,Jönköping County,Habo,Roe deer,58.0377,14.17826,Male,No,Died at the scene
260546,Road,2025-05-24T12:35:00Z,Västmanland County,Sala,Roe deer,59.95227,16.22342,Unknown,Unknown,"Assessed injured, not found"
266119,Road,2025-05-24T12:40:00Z,Skåne County,Hörby,Roe deer,55.86837,13.63723,Unknown,Unknown,"Assessed injured, not found"
260569,Road,2025-05-24T12:50:00Z,Uppsala County,Uppsala,Roe deer,59.77338,17.60177,Male,No,Died at the scene
260889,Road,2025-05-24T12:50:00Z,Västra Götaland County,Skara,Roe deer,58.39748,13.56723,Male,No,Died at the scene
261497,Railway,2025-05-24T13:00:00Z,Blekinge County,Ronneby,Eagle,56.25078,15.25253,Unknown,Unknown,Died at the scene
260529,Road,2025-05-24T13:14:00Z,Värmland County,Arvika,Roe deer,59.65496,12.75509,Unknown,Unknown,Died at the scene
260530,Railway,2025-05-24T13:15:00Z,Blekinge County,Karlskrona,Roe deer,56.43292,15.55042,Unknown,Unknown,Died at the scene
261042,Road,2025-05-24T13:20:00Z,Kalmar County,Västervik,Fallow deer,58.07279,16.19664,Male,No,Euthanised
263793,Road,2025-05-24T13:30:00Z,Kalmar County,Oskarshamn,Roe deer,57.2606,16.42399,Female,Yes,Died at the scene
260647,Road,2025-05-24T13:44:00Z,Kalmar County,Västervik,Fallow deer,57.72391,16.41104,Male,No,Died at the scene
260588,Road,2025-05-24T14:15:00Z,Jönköping County,Vaggeryd,Roe deer,57.4571,14.09851,Unknown,Unknown,Died at the scene
261616,Road,2025-05-24T14:20:00Z,Kronoberg County,Alvesta,Roe deer,56.68664,14.49174,Female,No,Euthanised
260561,Road,2025-05-24T14:30:00Z,Kronoberg County,Ljungby,Roe deer,56.86242,13.97034,Female,No,Died at the scene
264265,Road,2025-05-24T15:08:00Z,Jämtland County,Berg,Moose,62.60407,14.67843,Male,No,Died at the scene
261271,Road,2025-05-24T15:20:00Z,Gävleborg County,Ovanåker,Moose,61.338,16.01724,Female,No,Euthanised
260830,Railway,2025-05-24T15:25:00Z,Södermanland County,Strängnäs,Roe deer,59.3093,17.08879,Unknown,Unknown,Died at the scene
260978,Road,2025-05-24T15:40:00Z,Skåne County,Trelleborg,Roe deer,55.38595,13.09254,Male,No,Found dead
262044,Road,2025-05-24T15:48:00Z,Stockholm County,Haninge,Roe deer,59.09923,18.04065,Male,No,Assessed uninjured
269734,Road,2025-05-24T16:04:00Z,Stockholm County,Vaxholm,Roe deer,59.43798,18.33103,Male,No,Euthanised
261912,Road,2025-05-24T16:11:00Z,Uppsala County,Knivsta,Roe deer,59.7299,17.79242,Unknown,Unknown,Assessed uninjured
261304,Road,2025-05-24T16:18:00Z,Uppsala County,Östhammar,Roe deer,60.24952,17.9415,Female,No,Euthanised
261115,Road,2025-05-24T16:19:00Z,Västra Götaland County,Borås,Roe deer,57.71977,13.20662,Female,No,Died at the scene
260872,Road,2025-05-24T16:42:00Z,Stockholm County,Huddinge,Roe deer,59.2413,17.96097,Male,No,Euthanised
263882,Road,2025-05-24T16:50:00Z,Kalmar County,Västervik,Roe deer,57.88302,16.39026,Female,No,Died at the scene
260636,Road,2025-05-24T16:53:00Z,Jönköping County,Jönköping,Roe deer,57.81684,14.10199,Male,No,Found dead
260545,Road,2025-05-24T17:00:00Z,Norrbotten County,Luleå,Roe deer,65.66261,21.96633,Unknown,No,Euthanised
260672,Road,2025-05-24T17:00:00Z,Skåne County,Klippan,Fallow deer,56.03263,13.2616,Unknown,No,Assessed uninjured
260622,Railway,2025-05-24T17:20:00Z,Östergötland County,Mjölby,Roe deer,58.34679,15.13571,Unknown,Unknown,Died at the scene
262039,Road,2025-05-24T17:45:00Z,Jämtland County,Östersund,Roe deer,63.17679,14.63328,Female,No,Assessed uninjured
260560,Road,2025-05-24T18:40:00Z,Halland County,Halmstad,Roe deer,56.72489,13.14279,Female,No,Found dead
265565,Road,2025-05-24T18:58:00Z,Västra Götaland County,Uddevalla,Roe deer,58.30715,12.05018,Unknown,Unknown,Euthanised
260563,Road,2025-05-24T19:15:00Z,Värmland County,Grums,Roe deer,59.41856,13.11644,Unknown,Unknown,Assessed uninjured
266127,Road,2025-05-24T19:15:00Z,Skåne County,Helsingborg,Roe deer,56.09642,12.67429,Female,No,Died at the scene
261871,Road,2025-05-24T19:19:00Z,Skåne County,Simrishamn,Other animals,55.66743,14.14369,Male,No,Assessed uninjured
264773,Road,2025-05-24T19:19:00Z,Uppsala County,Heby,Roe deer,59.94012,16.87184,Female,Yes,Assessed uninjured
260564,Road,2025-05-24T19:27:00Z,Värmland County,Karlstad,Roe deer,59.6063,13.78354,Male,No,Died at the scene
260900,Road,2025-05-24T20:09:00Z,Stockholm County,Södertälje,Roe deer,59.03247,17.55899,Unknown,Unknown,Not found
260562,Road,2025-05-24T20:29:00Z,Halland County,Varberg,Roe deer,57.13127,12.37801,Female,No,Euthanised
260594,Road,2025-05-24T20:45:00Z,Södermanland County,Katrineholm,Roe deer,59.01491,16.11064,Male,No,Found dead
260812,Road,2025-05-24T21:16:00Z,Örebro County,Karlskoga,Roe deer,59.34002,14.51454,Unknown,Unknown,Not found
261152,Road,2025-05-24T21:30:00Z,Blekinge County,Karlshamn,Roe deer,56.18293,14.77095,Female,No,Died at the scene
