decimalLatitude,decimalLongitude,eventDate,scientificName,taxonConceptID,recordID,dataResourceName,year,month,wday,hour,day,dryandra,prcp,tmax,tmin
-33.189946031285885,141.177083,2009-07-08T14:00:00Z,Myrmecobius fasciatus,https://biodiversity.org.au/afd/taxa/6c72d199-f0f1-44d3-8197-224a2f7cff5f,05ced95b-ac72-4e72-90be-ad74f817b35e,NSW BioNet Atlas,2009,Jul,Wed,14,2009-07-08,FALSE,NA,NA,NA
-33.1892060312848,141.188894,2008-12-21T13:00:00Z,Myrmecobius fasciatus,https://biodiversity.org.au/afd/taxa/6c72d199-f0f1-44d3-8197-224a2f7cff5f,939a5046-5b22-4c88-a5e6-2ee8c29dc8e6,NSW BioNet Atlas,2008,Dec,Sun,13,2008-12-21,FALSE,NA,NA,NA
-33.1890720312846,141.18781,2008-12-18T13:00:00Z,Myrmecobius fasciatus,https://biodiversity.org.au/afd/taxa/6c72d199-f0f1-44d3-8197-224a2f7cff5f,482be9df-6c2b-4389-a6ad-2b2c02251a40,NSW BioNet Atlas,2008,Dec,Thu,13,2008-12-18,FALSE,NA,NA,NA
-33.188790031284185,141.184514,2008-12-10T13:00:00Z,Myrmecobius fasciatus,https://biodiversity.org.au/afd/taxa/6c72d199-f0f1-44d3-8197-224a2f7cff5f,09adbb11-8637-4b0b-a7bb-cf539d89bb61,NSW BioNet Atlas,2008,Dec,Wed,13,2008-12-10,FALSE,NA,NA,NA
-33.188790031284185,141.18456,2008-12-10T13:00:00Z,Myrmecobius fasciatus,https://biodiversity.org.au/afd/taxa/6c72d199-f0f1-44d3-8197-224a2f7cff5f,44b007de-6da4-4ef8-b02a-d74962237ce8,NSW BioNet Atlas,2008,Dec,Wed,13,2008-12-10,FALSE,NA,NA,NA
-33.18859603128391,141.141488,2014-01-20T13:00:00Z,Myrmecobius fasciatus,https://biodiversity.org.au/afd/taxa/6c72d199-f0f1-44d3-8197-224a2f7cff5f,4224b641-5788-4dce-9ce4-b65d4a9c3281,NSW BioNet Atlas,2014,Jan,Mon,13,2014-01-20,FALSE,NA,NA,NA
-33.18746703128227,141.17179100000004,2014-12-11T13:00:00Z,Myrmecobius fasciatus,https://biodiversity.org.au/afd/taxa/6c72d199-f0f1-44d3-8197-224a2f7cff5f,c1c6bde9-dec5-4623-9f53-a3fea22a152d,NSW BioNet Atlas,2014,Dec,Thu,13,2014-12-11,FALSE,NA,NA,NA
-33.187139031281774,141.14336199999997,2008-12-08T13:00:00Z,Myrmecobius fasciatus,https://biodiversity.org.au/afd/taxa/6c72d199-f0f1-44d3-8197-224a2f7cff5f,e4525f48-f3e5-4815-ad53-6f8ae7f52eb6,NSW BioNet Atlas,2008,Dec,Mon,13,2008-12-08,FALSE,NA,NA,NA
-33.18702403128162,141.189168,2009-05-10T14:00:00Z,Myrmecobius fasciatus,https://biodiversity.org.au/afd/taxa/6c72d199-f0f1-44d3-8197-224a2f7cff5f,b6a5460f-d199-4603-875b-74a0ea3f66cf,NSW BioNet Atlas,2009,May,Sun,14,2009-05-10,FALSE,NA,NA,NA
-33.18679303128126,141.182442,2014-12-09T13:00:00Z,Myrmecobius fasciatus,https://biodiversity.org.au/afd/taxa/6c72d199-f0f1-44d3-8197-224a2f7cff5f,21313f96-aeca-46a2-9cea-dbfce6f03403,NSW BioNet Atlas,2014,Dec,Tue,13,2014-12-09,FALSE,NA,NA,NA
-33.18676303128122,141.14330799999996,2014-01-22T13:00:00Z,Myrmecobius fasciatus,https://biodiversity.org.au/afd/taxa/6c72d199-f0f1-44d3-8197-224a2f7cff5f,0869e412-53ab-4929-8d29-fdcefdf41a99,NSW BioNet Atlas,2014,Jan,Wed,13,2014-01-22,FALSE,NA,NA,NA
-33.18635803128063,141.190292,2020-11-03T13:00:00Z,Myrmecobius fasciatus,https://biodiversity.org.au/afd/taxa/6c72d199-f0f1-44d3-8197-224a2f7cff5f,f9d4e667-1130-49b6-bcbd-8cd7e6517889,NSW BioNet Atlas,2020,Nov,Tue,13,2020-11-03,FALSE,NA,NA,NA
-33.18635803128063,141.190292,2020-11-08T13:00:00Z,Myrmecobius fasciatus,https://biodiversity.org.au/afd/taxa/6c72d199-f0f1-44d3-8197-224a2f7cff5f,ba2359a1-3c4a-42dd-8c16-bd8ec4a5798e,NSW BioNet Atlas,2020,Nov,Sun,13,2020-11-08,FALSE,NA,NA,NA
-33.18634503128061,141.178169,2021-11-22T13:00:00Z,Myrmecobius fasciatus,https://biodiversity.org.au/afd/taxa/6c72d199-f0f1-44d3-8197-224a2f7cff5f,1973075e-d665-439b-acdb-3779e1e46a02,NSW BioNet Atlas,2021,Nov,Mon,13,2021-11-22,FALSE,NA,NA,NA
-33.186211031280415,141.190374,2010-01-06T13:00:00Z,Myrmecobius fasciatus,https://biodiversity.org.au/afd/taxa/6c72d199-f0f1-44d3-8197-224a2f7cff5f,3576a065-435c-4186-9836-f847fc1e6007,NSW BioNet Atlas,2010,Jan,Wed,13,2010-01-06,FALSE,NA,NA,NA
-33.18588703127995,141.158117,2008-12-12T13:00:00Z,Myrmecobius fasciatus,https://biodiversity.org.au/afd/taxa/6c72d199-f0f1-44d3-8197-224a2f7cff5f,0de1e4e7-e247-4b5e-8746-f67787d8a8cb,NSW BioNet Atlas,2008,Dec,Fri,13,2008-12-12,FALSE,NA,NA,NA
-33.18559503127952,141.163132,2020-11-05T13:00:00Z,Myrmecobius fasciatus,https://biodiversity.org.au/afd/taxa/6c72d199-f0f1-44d3-8197-224a2f7cff5f,e4666d7d-80d7-4dc1-98f2-532255d48ddc,NSW BioNet Atlas,2020,Nov,Thu,13,2020-11-05,FALSE,NA,NA,NA
-33.18505503127873,141.19012899999998,2009-12-08T13:00:00Z,Myrmecobius fasciatus,https://biodiversity.org.au/afd/taxa/6c72d199-f0f1-44d3-8197-224a2f7cff5f,34077b2b-c813-46b7-a60b-cc13374c7df6,NSW BioNet Atlas,2009,Dec,Tue,13,2009-12-08,FALSE,NA,NA,NA
-33.184659031278144,141.155884,2006-03-02T13:00:00Z,Myrmecobius fasciatus,https://biodiversity.org.au/afd/taxa/6c72d199-f0f1-44d3-8197-224a2f7cff5f,4bfd5afa-626d-45a2-8240-1b78cc48bb2c,NSW BioNet Atlas,2006,Mar,Thu,13,2006-03-02,FALSE,NA,NA,NA
-33.184572031278016,141.123876,2008-12-08T13:00:00Z,Myrmecobius fasciatus,https://biodiversity.org.au/afd/taxa/6c72d199-f0f1-44d3-8197-224a2f7cff5f,ee558f66-b246-4d09-bec6-acc04f4ab311,NSW BioNet Atlas,2008,Dec,Mon,13,2008-12-08,FALSE,NA,NA,NA
-33.184102031277334,141.178285,2014-01-19T13:00:00Z,Myrmecobius fasciatus,https://biodiversity.org.au/afd/taxa/6c72d199-f0f1-44d3-8197-224a2f7cff5f,6140c859-a1dd-4405-be7d-34f61e4c9d54,NSW BioNet Atlas,2014,Jan,Sun,13,2014-01-19,FALSE,NA,NA,NA
-33.18350203127645,141.147748,2021-11-18T13:00:00Z,Myrmecobius fasciatus,https://biodiversity.org.au/afd/taxa/6c72d199-f0f1-44d3-8197-224a2f7cff5f,b69b6029-e926-4ba3-a0e4-4d9492ee896e,NSW BioNet Atlas,2021,Nov,Thu,13,2021-11-18,FALSE,NA,NA,NA
-33.18333903127622,141.142901,2009-01-08T13:00:00Z,Myrmecobius fasciatus,https://biodiversity.org.au/afd/taxa/6c72d199-f0f1-44d3-8197-224a2f7cff5f,a125cb5a-1c9c-4ab8-bab3-f4cffb1b656d,NSW BioNet Atlas,2009,Jan,Thu,13,2009-01-08,FALSE,NA,NA,NA
-33.18333903127622,141.142901,2009-02-15T13:00:00Z,Myrmecobius fasciatus,https://biodiversity.org.au/afd/taxa/6c72d199-f0f1-44d3-8197-224a2f7cff5f,e6b76b53-29b6-464f-9a4b-b81ff7e0ead8,NSW BioNet Atlas,2009,Feb,Sun,13,2009-02-15,FALSE,NA,NA,NA
-33.18333903127622,141.142901,2009-02-15T13:00:00Z,Myrmecobius fasciatus,https://biodiversity.org.au/afd/taxa/6c72d199-f0f1-44d3-8197-224a2f7cff5f,548d60f9-00a3-4600-a849-8b8e9bfe3369,NSW BioNet Atlas,2009,Feb,Sun,13,2009-02-15,FALSE,NA,NA,NA
-33.18266803127523,141.140554,2010-01-10T13:00:00Z,Myrmecobius fasciatus,https://biodiversity.org.au/afd/taxa/6c72d199-f0f1-44d3-8197-224a2f7cff5f,91ea241d-0d51-4a53-bb72-0ca26e4eae03,NSW BioNet Atlas,2010,Jan,Sun,13,2010-01-10,FALSE,NA,NA,NA
-33.182111031274424,141.13130700000002,2009-02-05T13:00:00Z,Myrmecobius fasciatus,https://biodiversity.org.au/afd/taxa/6c72d199-f0f1-44d3-8197-224a2f7cff5f,c760988d-b0e4-4fdd-946b-912587872238,NSW BioNet Atlas,2009,Feb,Thu,13,2009-02-05,FALSE,NA,NA,NA
-33.18194603127417,141.187459,2008-12-21T13:00:00Z,Myrmecobius fasciatus,https://biodiversity.org.au/afd/taxa/6c72d199-f0f1-44d3-8197-224a2f7cff5f,7b805c67-d387-40f4-a5ed-eaa17088a0fa,NSW BioNet Atlas,2008,Dec,Sun,13,2008-12-21,FALSE,NA,NA,NA
-33.18086003127258,141.127981,2009-05-12T14:00:00Z,Myrmecobius fasciatus,https://biodiversity.org.au/afd/taxa/6c72d199-f0f1-44d3-8197-224a2f7cff5f,39fbc369-96cc-4403-8b46-c0ffed5bbda8,NSW BioNet Atlas,2009,May,Tue,14,2009-05-12,FALSE,NA,NA,NA
-33.1808,141.12916,2010-03-16T13:00:00Z,Myrmecobius fasciatus,https://biodiversity.org.au/afd/taxa/6c72d199-f0f1-44d3-8197-224a2f7cff5f,fbdb5f11-d33b-4028-80d2-c5512f5a9d07,Australian Museum provider for OZCAM,2010,Mar,Tue,13,2010-03-16,FALSE,NA,NA,NA
-33.180504031272065,141.15065699999997,2014-01-14T13:00:00Z,Myrmecobius fasciatus,https://biodiversity.org.au/afd/taxa/6c72d199-f0f1-44d3-8197-224a2f7cff5f,c1b5226e-5c48-48f4-98c6-af02ab74cf51,NSW BioNet Atlas,2014,Jan,Tue,13,2014-01-14,FALSE,NA,NA,NA
-33.180497031272054,141.190652,2020-11-05T13:00:00Z,Myrmecobius fasciatus,https://biodiversity.org.au/afd/taxa/6c72d199-f0f1-44d3-8197-224a2f7cff5f,95e15b70-f8c5-4871-9f7b-bb5fedf0fdb7,NSW BioNet Atlas,2020,Nov,Thu,13,2020-11-05,FALSE,NA,NA,NA
-33.1795680312707,141.176388,2014-12-16T13:00:00Z,Myrmecobius fasciatus,https://biodiversity.org.au/afd/taxa/6c72d199-f0f1-44d3-8197-224a2f7cff5f,b105f3e9-c95c-4a72-9b60-6cd731ffa997,NSW BioNet Atlas,2014,Dec,Tue,13,2014-12-16,FALSE,NA,NA,NA
-33.17928403127028,141.163534,2008-12-09T13:00:00Z,Myrmecobius fasciatus,https://biodiversity.org.au/afd/taxa/6c72d199-f0f1-44d3-8197-224a2f7cff5f,ba8d5515-497b-4c6d-90da-d76d5ce1c645,NSW BioNet Atlas,2008,Dec,Tue,13,2008-12-09,FALSE,NA,NA,NA
-33.17919203127014,141.165609,2008-12-08T13:00:00Z,Myrmecobius fasciatus,https://biodiversity.org.au/afd/taxa/6c72d199-f0f1-44d3-8197-224a2f7cff5f,816cd214-c76f-4dda-ac37-d06bc8ac6218,NSW BioNet Atlas,2008,Dec,Mon,13,2008-12-08,FALSE,NA,NA,NA
-33.17911603127003,141.162572,2008-12-08T13:00:00Z,Myrmecobius fasciatus,https://biodiversity.org.au/afd/taxa/6c72d199-f0f1-44d3-8197-224a2f7cff5f,f81067fb-b67f-43b7-8e40-de06279a93c2,NSW BioNet Atlas,2008,Dec,Mon,13,2008-12-08,FALSE,NA,NA,NA
-33.17645803126614,141.161226,2014-12-20T13:00:00Z,Myrmecobius fasciatus,https://biodiversity.org.au/afd/taxa/6c72d199-f0f1-44d3-8197-224a2f7cff5f,d488e777-404f-4f68-89b1-c7ec76abaf7b,NSW BioNet Atlas,2014,Dec,Sat,13,2014-12-20,FALSE,NA,NA,NA
-33.176297031265904,141.149816,2008-12-10T13:00:00Z,Myrmecobius fasciatus,https://biodiversity.org.au/afd/taxa/6c72d199-f0f1-44d3-8197-224a2f7cff5f,039f2185-0a7f-4fcd-a65f-36c7ad6469a4,NSW BioNet Atlas,2008,Dec,Wed,13,2008-12-10,FALSE,NA,NA,NA
-33.1753390312645,141.19073999999998,2008-12-10T13:00:00Z,Myrmecobius fasciatus,https://biodiversity.org.au/afd/taxa/6c72d199-f0f1-44d3-8197-224a2f7cff5f,ef8f547b-f184-44be-ba69-a046fec46e14,NSW BioNet Atlas,2008,Dec,Wed,13,2008-12-10,FALSE,NA,NA,NA
-33.17443503126317,141.192067,2009-12-29T13:00:00Z,Myrmecobius fasciatus,https://biodiversity.org.au/afd/taxa/6c72d199-f0f1-44d3-8197-224a2f7cff5f,036296ce-4555-4dbc-8475-7bda8060a625,NSW BioNet Atlas,2009,Dec,Tue,13,2009-12-29,FALSE,NA,NA,NA
-33.17346003126174,141.158694,2020-11-05T13:00:00Z,Myrmecobius fasciatus,https://biodiversity.org.au/afd/taxa/6c72d199-f0f1-44d3-8197-224a2f7cff5f,df720477-9da2-444c-9dff-7085c848354f,NSW BioNet Atlas,2020,Nov,Thu,13,2020-11-05,FALSE,NA,NA,NA
-33.17332103126153,141.184346,2008-12-19T13:00:00Z,Myrmecobius fasciatus,https://biodiversity.org.au/afd/taxa/6c72d199-f0f1-44d3-8197-224a2f7cff5f,be3cb470-21a2-42ad-ba1e-8524cdacbba0,NSW BioNet Atlas,2008,Dec,Fri,13,2008-12-19,FALSE,NA,NA,NA
-33.172658031260575,141.179998,2008-12-08T13:00:00Z,Myrmecobius fasciatus,https://biodiversity.org.au/afd/taxa/6c72d199-f0f1-44d3-8197-224a2f7cff5f,780597a8-30d4-49de-8c18-07306e329644,NSW BioNet Atlas,2008,Dec,Mon,13,2008-12-08,FALSE,NA,NA,NA
-33.17231803126007,141.191777,2009-12-10T13:00:00Z,Myrmecobius fasciatus,https://biodiversity.org.au/afd/taxa/6c72d199-f0f1-44d3-8197-224a2f7cff5f,a2414d8d-a446-4d6f-bd3e-268678c2094e,NSW BioNet Atlas,2009,Dec,Thu,13,2009-12-10,FALSE,NA,NA,NA
-33.172094031259746,141.079805,2009-02-01T13:00:00Z,Myrmecobius fasciatus,https://biodiversity.org.au/afd/taxa/6c72d199-f0f1-44d3-8197-224a2f7cff5f,8df4916c-c0ad-42aa-ad74-867792cc1970,NSW BioNet Atlas,2009,Feb,Sun,13,2009-02-01,FALSE,NA,NA,NA
-33.17199103125959,141.16302,2014-01-19T13:00:00Z,Myrmecobius fasciatus,https://biodiversity.org.au/afd/taxa/6c72d199-f0f1-44d3-8197-224a2f7cff5f,2f3ad1ce-4236-4858-b115-d6da5816fbb8,NSW BioNet Atlas,2014,Jan,Sun,13,2014-01-19,FALSE,NA,NA,NA
-33.171660031259115,141.192482,2014-01-21T13:00:00Z,Myrmecobius fasciatus,https://biodiversity.org.au/afd/taxa/6c72d199-f0f1-44d3-8197-224a2f7cff5f,8704ada5-fc6e-4e1c-939a-1c0414776f1f,NSW BioNet Atlas,2014,Jan,Tue,13,2014-01-21,FALSE,NA,NA,NA
-33.17151003125888,141.126691,2014-12-19T13:00:00Z,Myrmecobius fasciatus,https://biodiversity.org.au/afd/taxa/6c72d199-f0f1-44d3-8197-224a2f7cff5f,fdf00b66-856b-4175-942e-6f074064fc75,NSW BioNet Atlas,2014,Dec,Fri,13,2014-12-19,FALSE,NA,NA,NA
-33.171452031258795,141.192159,2009-05-04T14:00:00Z,Myrmecobius fasciatus,https://biodiversity.org.au/afd/taxa/6c72d199-f0f1-44d3-8197-224a2f7cff5f,943d47c7-c1b2-456f-ac6a-da9b670f2ec3,NSW BioNet Atlas,2009,May,Mon,14,2009-05-04,FALSE,NA,NA,NA
-33.1714500312588,141.182636,2014-12-12T13:00:00Z,Myrmecobius fasciatus,https://biodiversity.org.au/afd/taxa/6c72d199-f0f1-44d3-8197-224a2f7cff5f,26285764-ee3a-45e3-929e-681975817ebb,NSW BioNet Atlas,2014,Dec,Fri,13,2014-12-12,FALSE,NA,NA,NA
-33.17143103125877,141.163394,2014-12-20T13:00:00Z,Myrmecobius fasciatus,https://biodiversity.org.au/afd/taxa/6c72d199-f0f1-44d3-8197-224a2f7cff5f,a86a79b7-a28e-4383-a733-be1e5e123f2e,NSW BioNet Atlas,2014,Dec,Sat,13,2014-12-20,FALSE,NA,NA,NA
-33.17127303125853,141.184697,2010-01-27T13:00:00Z,Myrmecobius fasciatus,https://biodiversity.org.au/afd/taxa/6c72d199-f0f1-44d3-8197-224a2f7cff5f,093caf27-a557-4d73-820f-7d1ee03171b8,NSW BioNet Atlas,2010,Jan,Wed,13,2010-01-27,FALSE,NA,NA,NA
-33.17109903125828,141.181948,2014-01-20T13:00:00Z,Myrmecobius fasciatus,https://biodiversity.org.au/afd/taxa/6c72d199-f0f1-44d3-8197-224a2f7cff5f,4e51b43a-a4fb-4821-aed6-3b77372042ec,NSW BioNet Atlas,2014,Jan,Mon,13,2014-01-20,FALSE,NA,NA,NA
-33.17048403125739,141.148626,2008-12-10T13:00:00Z,Myrmecobius fasciatus,https://biodiversity.org.au/afd/taxa/6c72d199-f0f1-44d3-8197-224a2f7cff5f,f69ca704-034d-4cf8-8634-800ab8cb5c41,NSW BioNet Atlas,2008,Dec,Wed,13,2008-12-10,FALSE,NA,NA,NA
-33.16890403125507,141.176366,2008-12-09T13:00:00Z,Myrmecobius fasciatus,https://biodiversity.org.au/afd/taxa/6c72d199-f0f1-44d3-8197-224a2f7cff5f,c508ba69-fdd1-449e-892a-6983b6f5d426,NSW BioNet Atlas,2008,Dec,Tue,13,2008-12-09,FALSE,NA,NA,NA
-33.16745103125294,141.12720000000002,2014-01-15T13:00:00Z,Myrmecobius fasciatus,https://biodiversity.org.au/afd/taxa/6c72d199-f0f1-44d3-8197-224a2f7cff5f,8d2c6247-6cf5-430b-9f5d-73647ffd808c,NSW BioNet Atlas,2014,Jan,Wed,13,2014-01-15,FALSE,NA,NA,NA
-33.167187031252546,141.167333,2014-01-16T13:00:00Z,Myrmecobius fasciatus,https://biodiversity.org.au/afd/taxa/6c72d199-f0f1-44d3-8197-224a2f7cff5f,100c397e-7bc5-4419-ab05-43ff2c16203e,NSW BioNet Atlas,2014,Jan,Thu,13,2014-01-16,FALSE,NA,NA,NA
-33.16623903125116,141.146117,2014-01-13T13:00:00Z,Myrmecobius fasciatus,https://biodiversity.org.au/afd/taxa/6c72d199-f0f1-44d3-8197-224a2f7cff5f,2f6935be-7bd8-457b-81ee-24041cf6d13e,NSW BioNet Atlas,2014,Jan,Mon,13,2014-01-13,FALSE,NA,NA,NA
-33.165742031250424,141.193317,2014-12-13T13:00:00Z,Myrmecobius fasciatus,https://biodiversity.org.au/afd/taxa/6c72d199-f0f1-44d3-8197-224a2f7cff5f,d775a622-9ead-4a69-869f-9fa78f5d21fb,NSW BioNet Atlas,2014,Dec,Sat,13,2014-12-13,FALSE,NA,NA,NA
-33.16567203125033,141.145337,2020-11-02T13:00:00Z,Myrmecobius fasciatus,https://biodiversity.org.au/afd/taxa/6c72d199-f0f1-44d3-8197-224a2f7cff5f,a87f0eb2-2e56-4a4e-962c-e887a5e18013,NSW BioNet Atlas,2020,Nov,Mon,13,2020-11-02,FALSE,NA,NA,NA
-33.16370903124744,141.161702,2009-07-06T14:00:00Z,Myrmecobius fasciatus,https://biodiversity.org.au/afd/taxa/6c72d199-f0f1-44d3-8197-224a2f7cff5f,e67db395-d68f-4b56-8771-177cfeea18fa,NSW BioNet Atlas,2009,Jul,Mon,14,2009-07-06,FALSE,NA,NA,NA
-33.163540031247194,141.155121,2014-01-17T13:00:00Z,Myrmecobius fasciatus,https://biodiversity.org.au/afd/taxa/6c72d199-f0f1-44d3-8197-224a2f7cff5f,7638ce52-c1e7-4893-ad68-dec41929acbf,NSW BioNet Atlas,2014,Jan,Fri,13,2014-01-17,FALSE,NA,NA,NA
-33.1635380312472,141.157127,2014-12-09T13:00:00Z,Myrmecobius fasciatus,https://biodiversity.org.au/afd/taxa/6c72d199-f0f1-44d3-8197-224a2f7cff5f,42149f9f-1847-450e-b098-faef68c6bdbc,NSW BioNet Atlas,2014,Dec,Tue,13,2014-12-09,FALSE,NA,NA,NA
-33.16352403124719,141.146155,2014-01-18T13:00:00Z,Myrmecobius fasciatus,https://biodiversity.org.au/afd/taxa/6c72d199-f0f1-44d3-8197-224a2f7cff5f,2c61e3aa-1ba5-46f2-b2c8-1ac4878c35df,NSW BioNet Atlas,2014,Jan,Sat,13,2014-01-18,FALSE,NA,NA,NA
-33.163197031246696,141.147261,2020-11-01T13:00:00Z,Myrmecobius fasciatus,https://biodiversity.org.au/afd/taxa/6c72d199-f0f1-44d3-8197-224a2f7cff5f,21cfc4cb-9c37-40ac-928d-131a01006e71,NSW BioNet Atlas,2020,Nov,Sun,13,2020-11-01,FALSE,NA,NA,NA
-33.163197031246696,141.147261,2020-10-31T13:00:00Z,Myrmecobius fasciatus,https://biodiversity.org.au/afd/taxa/6c72d199-f0f1-44d3-8197-224a2f7cff5f,17301449-f8b5-4f33-a75d-99bf5392ced4,NSW BioNet Atlas,2020,Oct,Sat,13,2020-10-31,FALSE,NA,NA,NA
-33.16208103124506,141.17433699999998,2014-12-20T13:00:00Z,Myrmecobius fasciatus,https://biodiversity.org.au/afd/taxa/6c72d199-f0f1-44d3-8197-224a2f7cff5f,8ed3ed39-f23e-4e47-ab72-6aaa9967d94a,NSW BioNet Atlas,2014,Dec,Sat,13,2014-12-20,FALSE,NA,NA,NA
-33.16208103124506,141.17433699999998,2014-12-20T13:00:00Z,Myrmecobius fasciatus,https://biodiversity.org.au/afd/taxa/6c72d199-f0f1-44d3-8197-224a2f7cff5f,65e7e7e9-125f-4ff0-b675-a6be29663943,NSW BioNet Atlas,2014,Dec,Sat,13,2014-12-20,FALSE,NA,NA,NA
-33.161932031244845,141.18357,2014-12-11T13:00:00Z,Myrmecobius fasciatus,https://biodiversity.org.au/afd/taxa/6c72d199-f0f1-44d3-8197-224a2f7cff5f,a5feab87-e826-465d-82c6-18059532b691,NSW BioNet Atlas,2014,Dec,Thu,13,2014-12-11,FALSE,NA,NA,NA
-33.160320031242485,141.17560999999998,2014-12-20T13:00:00Z,Myrmecobius fasciatus,https://biodiversity.org.au/afd/taxa/6c72d199-f0f1-44d3-8197-224a2f7cff5f,afe25dbc-99e3-4bbd-a251-4af08669169c,NSW BioNet Atlas,2014,Dec,Sat,13,2014-12-20,FALSE,NA,NA,NA
-33.159623031241466,141.193044,2009-01-10T13:00:00Z,Myrmecobius fasciatus,https://biodiversity.org.au/afd/taxa/6c72d199-f0f1-44d3-8197-224a2f7cff5f,b7bd6b7b-c05b-4211-bdfd-a7accc11c208,NSW BioNet Atlas,2009,Jan,Sat,13,2009-01-10,FALSE,NA,NA,NA
-33.15938603124111,141.18863400000004,2009-05-12T14:00:00Z,Myrmecobius fasciatus,https://biodiversity.org.au/afd/taxa/6c72d199-f0f1-44d3-8197-224a2f7cff5f,0009af14-f164-4651-a5c7-e126a77bda3c,NSW BioNet Atlas,2009,May,Tue,14,2009-05-12,FALSE,NA,NA,NA
-33.15932703124102,141.194257,2014-12-15T13:00:00Z,Myrmecobius fasciatus,https://biodiversity.org.au/afd/taxa/6c72d199-f0f1-44d3-8197-224a2f7cff5f,4c30f558-927b-4ed3-99f9-3521ffe90dc8,NSW BioNet Atlas,2014,Dec,Mon,13,2014-12-15,FALSE,NA,NA,NA
-33.15866703124006,141.177397,2014-01-18T13:00:00Z,Myrmecobius fasciatus,https://biodiversity.org.au/afd/taxa/6c72d199-f0f1-44d3-8197-224a2f7cff5f,0c0c944b-088e-4bfe-8860-38ff10184e60,NSW BioNet Atlas,2014,Jan,Sat,13,2014-01-18,FALSE,NA,NA,NA
-33.15809203123923,141.19367500000004,2014-12-15T13:00:00Z,Myrmecobius fasciatus,https://biodiversity.org.au/afd/taxa/6c72d199-f0f1-44d3-8197-224a2f7cff5f,2e754433-8396-41b2-82aa-dfc8fc7ca9a6,NSW BioNet Atlas,2014,Dec,Mon,13,2014-12-15,FALSE,NA,NA,NA
-33.15797503123905,141.172505,2009-03-09T13:00:00Z,Myrmecobius fasciatus,https://biodiversity.org.au/afd/taxa/6c72d199-f0f1-44d3-8197-224a2f7cff5f,9fd5af1d-be93-4287-914b-06e1e6c839a1,NSW BioNet Atlas,2009,Mar,Mon,13,2009-03-09,FALSE,NA,NA,NA
-33.15761603123852,141.189126,2020-11-06T13:00:00Z,Myrmecobius fasciatus,https://biodiversity.org.au/afd/taxa/6c72d199-f0f1-44d3-8197-224a2f7cff5f,0594e20c-8562-4916-aa3f-29c56e4ee206,NSW BioNet Atlas,2020,Nov,Fri,13,2020-11-06,FALSE,NA,NA,NA
-33.15761603123852,141.189126,2020-11-06T13:00:00Z,Myrmecobius fasciatus,https://biodiversity.org.au/afd/taxa/6c72d199-f0f1-44d3-8197-224a2f7cff5f,ad3d76cb-6f15-4e62-8768-b0540a8ab8a2,NSW BioNet Atlas,2020,Nov,Fri,13,2020-11-06,FALSE,NA,NA,NA
-33.157436031238255,141.18910600000004,2020-11-07T13:00:00Z,Myrmecobius fasciatus,https://biodiversity.org.au/afd/taxa/6c72d199-f0f1-44d3-8197-224a2f7cff5f,4efd9b91-2e43-4d94-bde4-6bcd1a597d62,NSW BioNet Atlas,2020,Nov,Sat,13,2020-11-07,FALSE,NA,NA,NA
-33.157258031238,141.18462199999996,2014-12-17T13:00:00Z,Myrmecobius fasciatus,https://biodiversity.org.au/afd/taxa/6c72d199-f0f1-44d3-8197-224a2f7cff5f,8df96659-53c4-4bf4-a91b-180c037c9c00,NSW BioNet Atlas,2014,Dec,Wed,13,2014-12-17,FALSE,NA,NA,NA
-33.15666603123713,141.128573,2020-11-04T13:00:00Z,Myrmecobius fasciatus,https://biodiversity.org.au/afd/taxa/6c72d199-f0f1-44d3-8197-224a2f7cff5f,588efeff-3cc9-40da-9e7c-e985923a8a7a,NSW BioNet Atlas,2020,Nov,Wed,13,2020-11-04,FALSE,NA,NA,NA
-33.15633603123664,141.173425,2014-12-16T13:00:00Z,Myrmecobius fasciatus,https://biodiversity.org.au/afd/taxa/6c72d199-f0f1-44d3-8197-224a2f7cff5f,d12626e1-05e4-44e6-ae53-b02eb17e052a,NSW BioNet Atlas,2014,Dec,Tue,13,2014-12-16,FALSE,NA,NA,NA
-33.156323031236624,141.15373700000004,2009-03-01T13:00:00Z,Myrmecobius fasciatus,https://biodiversity.org.au/afd/taxa/6c72d199-f0f1-44d3-8197-224a2f7cff5f,22d5ec22-1e12-47bd-9e04-bcb1b7bdee8b,NSW BioNet Atlas,2009,Mar,Sun,13,2009-03-01,FALSE,NA,NA,NA
-33.15615003123637,141.171419,2014-12-08T13:00:00Z,Myrmecobius fasciatus,https://biodiversity.org.au/afd/taxa/6c72d199-f0f1-44d3-8197-224a2f7cff5f,f822519f-66f1-436e-807f-88fd65e4427b,NSW BioNet Atlas,2014,Dec,Mon,13,2014-12-08,FALSE,NA,NA,NA
-33.1559620312361,141.169735,2014-12-15T13:00:00Z,Myrmecobius fasciatus,https://biodiversity.org.au/afd/taxa/6c72d199-f0f1-44d3-8197-224a2f7cff5f,7386dff2-dee1-454b-a51a-26017803d66c,NSW BioNet Atlas,2014,Dec,Mon,13,2014-12-15,FALSE,NA,NA,NA
