expedition_id,member_id,peak_id,peak_name,year,season,sex,age,citizenship,expedition_role,hired,highpoint_metres,success,solo,oxygen_used,died,death_cause,death_height_metres,injured,injury_type,injury_height_metres
EVER50301,EVER50301-04,EVER,Everest,1950,Autumn,M,67,USA,Member,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA
EVER50301,EVER50301-02,EVER,Everest,1950,Autumn,M,37,USA,Member,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA
EVER50301,EVER50301-03,EVER,Everest,1950,Autumn,F,48,USA,Member,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA
CHOY52101,CHOY52101-10,CHOY,Cho Oyu,1952,Spring,M,38,Canada,Climber,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA
CHOY52101,CHOY52101-05,CHOY,Cho Oyu,1952,Spring,M,39,UK,Climber,FALSE,6800,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA
CHOY52101,CHOY52101-02,CHOY,Cho Oyu,1952,Spring,M,28,UK,Climber,FALSE,6800,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA
CHOY52101,CHOY52101-03,CHOY,Cho Oyu,1952,Spring,M,29,UK,Climber,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA
CHOY52101,CHOY52101-04,CHOY,Cho Oyu,1952,Spring,M,33,UK,Exp Doctor,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA
CHOY52101,CHOY52101-06,CHOY,Cho Oyu,1952,Spring,M,32,New Zealand,Climber,FALSE,6800,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA
CHOY52101,CHOY52101-07,CHOY,Cho Oyu,1952,Spring,M,28,New Zealand,Climber,FALSE,6800,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA
CHOY52101,CHOY52101-09,CHOY,Cho Oyu,1952,Spring,M,30,New Zealand,Climber,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA
CHOY52101,CHOY52101-08,CHOY,Cho Oyu,1952,Spring,M,42,UK,Scientist,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA
GAUR52301,GAUR52301-02,GAUR,Gaurishankar,1952,Autumn,M,44,UK,Climber,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA
GAUR52301,GAUR52301-03,GAUR,Gaurishankar,1952,Autumn,M,NA,UK,Climber,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA
GAUR52301,GAUR52301-04,GAUR,Gaurishankar,1952,Autumn,M,37,UK,Climber,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA
EVER53101,EVER53101-02,EVER,Everest,1953,Spring,M,24,UK,Climber,FALSE,6150,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA
EVER53101,EVER53101-07,EVER,Everest,1953,Spring,M,29,New Zealand,Climber,FALSE,8500,FALSE,FALSE,TRUE,FALSE,NA,NA,FALSE,NA,NA
EVER53101,EVER53101-09,EVER,Everest,1953,Spring,M,43,UK,Exp Doctor,FALSE,6150,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA
EVER53101,EVER53101-10,EVER,Everest,1953,Spring,M,38,UK,Cameraman,FALSE,6460,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA
EVER53101,EVER53101-12,EVER,Everest,1953,Spring,M,28,UK,Climber,FALSE,6700,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA
DHA158101,DHA158101-06,DHA1,Dhaulagiri I,1958,Spring,M,30,W Germany,Climber,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA
DHA158101,DHA158101-07,DHA1,Dhaulagiri I,1958,Spring,M,40,Switzerland,Climber,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA
DHA158101,DHA158101-02,DHA1,Dhaulagiri I,1958,Spring,M,26,Switzerland,Climber,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA
DHA158101,DHA158101-05,DHA1,Dhaulagiri I,1958,Spring,M,39,Poland,Exp Doctor,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA
DHA158101,DHA158101-04,DHA1,Dhaulagiri I,1958,Spring,M,25,Switzerland,Climber,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA
DHA158101,DHA158101-03,DHA1,Dhaulagiri I,1958,Spring,M,23,Switzerland,Climber,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA
DHA158101,DHA158101-08,DHA1,Dhaulagiri I,1958,Spring,M,24,Switzerland,Climber,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA
DHA153101,DHA153101-03,DHA1,Dhaulagiri I,1953,Spring,M,NA,Switzerland,Climber,FALSE,7300,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA
DHA153101,DHA153101-04,DHA1,Dhaulagiri I,1953,Spring,M,NA,Switzerland,Climber,FALSE,6550,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA
DHA153101,DHA153101-06,DHA1,Dhaulagiri I,1953,Spring,M,46,Switzerland,Climber,FALSE,7300,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA
DHA153101,DHA153101-02,DHA1,Dhaulagiri I,1953,Spring,M,NA,Switzerland,Climber,FALSE,7700,FALSE,FALSE,TRUE,FALSE,NA,NA,FALSE,NA,NA
DHA153101,DHA153101-07,DHA1,Dhaulagiri I,1953,Spring,M,28,Switzerland,Climber,FALSE,7700,FALSE,FALSE,TRUE,FALSE,NA,NA,FALSE,NA,NA
DHA153101,DHA153101-05,DHA1,Dhaulagiri I,1953,Spring,M,NA,Switzerland,Exp Doctor,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA
APIM53101,APIM53101-03,APIM,Api Main,1953,Spring,M,24,UK,Climber,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA
APIM53101,APIM53101-02,APIM,Api Main,1953,Spring,M,66,UK,Scientist,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA
KANG53101,KANG53101-02,KANG,Kangchenjunga,1953,Spring,M,30,UK,Climber,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA
KOTA53101,KOTA53101-02,KOTA,Kotang,1953,Spring,M,30,UK,Climber,FALSE,6085,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA
TLNG53101,TLNG53101-02,TLNG,Talung,1953,Spring,M,30,UK,Climber,FALSE,7300,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA
MANA53101,MANA53101-09,MANA,Manaslu,1953,Spring,M,39,Japan,Climber,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA
MANA53101,MANA53101-10,MANA,Manaslu,1953,Spring,M,40,Japan,Climber,FALSE,7100,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA
MANA53101,MANA53101-11,MANA,Manaslu,1953,Spring,M,46,Japan,Climber,FALSE,7100,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA
MANA53101,MANA53101-08,MANA,Manaslu,1953,Spring,M,35,Japan,Scientist,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA
MANA53101,MANA53101-04,MANA,Manaslu,1953,Spring,M,41,Japan,Climber & transport,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA
MANA53101,MANA53101-12,MANA,Manaslu,1953,Spring,M,37,Japan,Exp Doctor,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA
MANA53101,MANA53101-07,MANA,Manaslu,1953,Spring,M,34,Japan,Climber,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA
MANA53101,MANA53101-03,MANA,Manaslu,1953,Spring,M,32,Japan,Climber,FALSE,7750,FALSE,FALSE,TRUE,FALSE,NA,NA,FALSE,NA,NA
MANA53101,MANA53101-13,MANA,Manaslu,1953,Spring,M,31,Japan,Climber,FALSE,7750,FALSE,FALSE,TRUE,FALSE,NA,NA,FALSE,NA,NA
MANA53101,MANA53101-06,MANA,Manaslu,1953,Spring,M,29,Japan,Climber,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA
MANA53101,MANA53101-14,MANA,Manaslu,1953,Spring,M,28,Japan,Climber,FALSE,7500,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA
MANA53101,MANA53101-02,MANA,Manaslu,1953,Spring,M,24,Japan,Climber,FALSE,7750,FALSE,FALSE,TRUE,FALSE,NA,NA,FALSE,NA,NA
MANA53101,MANA53101-15,MANA,Manaslu,1953,Spring,M,36,Japan,Cameraman,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA
MANA53101,MANA53101-05,MANA,Manaslu,1953,Spring,M,32,Japan,Scientist,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA
MANA55301,MANA55301-02,MANA,Manaslu,1955,Autumn,M,37,Japan,Member,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA
MANA55301,MANA55301-03,MANA,Manaslu,1955,Autumn,M,37,Japan,Member,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA
MANA56101,MANA56101-08,MANA,Manaslu,1956,Spring,M,43,Japan,Climber,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA
MANA56101,MANA56101-02,MANA,Manaslu,1956,Spring,M,38,Japan,Climber,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA
MANA56101,MANA56101-10,MANA,Manaslu,1956,Spring,M,40,Japan,Climber,FALSE,7200,FALSE,FALSE,TRUE,FALSE,NA,NA,FALSE,NA,NA
MANA56101,MANA56101-07,MANA,Manaslu,1956,Spring,M,32,Japan,Climber,FALSE,7800,FALSE,FALSE,TRUE,FALSE,NA,NA,FALSE,NA,NA
MANA56101,MANA56101-09,MANA,Manaslu,1956,Spring,M,31,Japan,Climber,FALSE,7200,FALSE,FALSE,TRUE,FALSE,NA,NA,FALSE,NA,NA
MANA56101,MANA56101-11,MANA,Manaslu,1956,Spring,M,28,Japan,Exp Doctor,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA
MANA56101,MANA56101-06,MANA,Manaslu,1956,Spring,M,25,Japan,Climber,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA
MANA56101,MANA56101-12,MANA,Manaslu,1956,Spring,M,38,Japan,Cameraman,FALSE,7200,FALSE,FALSE,TRUE,FALSE,NA,NA,FALSE,NA,NA
MANA54101,MANA54101-10,MANA,Manaslu,1954,Spring,M,38,Japan,Exp Doctor,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA
MANA54101,MANA54101-03,MANA,Manaslu,1954,Spring,M,33,Japan,Climber,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA
MANA54101,MANA54101-06,MANA,Manaslu,1954,Spring,M,30,Japan,Climber,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA
MANA54101,MANA54101-04,MANA,Manaslu,1954,Spring,M,23,Japan,Climber,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA
MANA54101,MANA54101-02,MANA,Manaslu,1954,Spring,M,23,Japan,Climber,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA
MANA54101,MANA54101-13,MANA,Manaslu,1954,Spring,M,36,Japan,Cameraman,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA
MANA54101,MANA54101-09,MANA,Manaslu,1954,Spring,M,NA,Japan,Climber,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA
GAN154101,GAN154101-01,GAN1,Ganesh I,1954,Spring,M,NA,Japan,Leader,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA
MANA54101,MANA54101-08,MANA,Manaslu,1954,Spring,M,46,Japan,Reporter,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA
MANA54101,MANA54101-07,MANA,Manaslu,1954,Spring,M,34,Japan,BC Manager,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA
MANA54101,MANA54101-12,MANA,Manaslu,1954,Spring,M,28,Japan,Climber,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA
MANA54101,MANA54101-11,MANA,Manaslu,1954,Spring,M,31,Japan,Climber,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA
MANA54101,MANA54101-05,MANA,Manaslu,1954,Spring,M,NA,Japan,Climber,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA
SAIP53301,SAIP53301-01,SAIP,Saipal,1953,Autumn,M,41,Austria,Leader,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA
GHYM53301,GHYM53301-04,GHYM,Ghyuthumba Main,1953,Autumn,M,41,Nepal,Sirdar,TRUE,5806,TRUE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA
GHYM53301,GHYM53301-03,GHYM,Ghyuthumba Main,1953,Autumn,M,NA,Nepal,H-A Worker,TRUE,5806,TRUE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA
GHYM53301,GHYM53301-05,GHYM,Ghyuthumba Main,1953,Autumn,M,NA,Nepal,H-A Worker,TRUE,5806,TRUE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA
GHYM53301,GHYM53301-02,GHYM,Ghyuthumba Main,1953,Autumn,M,42,Nepal,H-A Worker,TRUE,5806,TRUE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA
PUMO53302,PUMO53302-02,PUMO,Pumori,1953,Autumn,M,NA,India,Climber,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA
PUMO53302,PUMO53302-04,PUMO,Pumori,1953,Autumn,M,NA,India,Climber,FALSE,6100,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA
PUMO53302,PUMO53302-05,PUMO,Pumori,1953,Autumn,M,NA,India,Climber,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA
PUMO53302,PUMO53302-03,PUMO,Pumori,1953,Autumn,M,NA,India,Climber,FALSE,6100,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA
APIM54101,APIM54101-03,APIM,Api Main,1954,Spring,M,NA,Italy,Climber,FALSE,NA,FALSE,FALSE,FALSE,TRUE,Other,3500,FALSE,NA,NA
BARU54101,BARU54101-02,BARU,Baruntse,1954,Spring,M,35,UK,Deputy Leader,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA
BARU54101,BARU54101-03,BARU,Baruntse,1954,Spring,M,NA,UK,Exp Doctor,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA
BARU54101,BARU54101-05,BARU,Baruntse,1954,Spring,M,29,New Zealand,Climber,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA
BARU54101,BARU54101-08,BARU,Baruntse,1954,Spring,M,28,New Zealand,Climber,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA
BARU54101,BARU54101-10,BARU,Baruntse,1954,Spring,M,28,New Zealand,Climber,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA
PETH54101,PETH54101-05,PETH,Pethangtse,1954,Spring,M,NA,Nepal,H-A Worker,TRUE,6739,TRUE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA
MAKA54102,MAKA54102-05,MAKA,Makalu,1954,Spring,M,29,New Zealand,Climber,FALSE,7000,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA
MAKA54102,MAKA54102-07,MAKA,Makalu,1954,Spring,M,30,New Zealand,Climber,FALSE,7000,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA
MAK254101,MAK254101-05,MAK2,Makalu II,1954,Spring,M,29,New Zealand,Climber,FALSE,6700,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA
MAK254101,MAK254101-07,MAK2,Makalu II,1954,Spring,M,30,New Zealand,Climber,FALSE,7000,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA
CHOP54101,CHOP54101-01,CHOP,Cho Polu,1954,Spring,M,34,New Zealand,Leader,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA
CHOP54101,CHOP54101-02,CHOP,Cho Polu,1954,Spring,M,29,New Zealand,Climber,FALSE,6600,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA
CHOP54101,CHOP54101-03,CHOP,Cho Polu,1954,Spring,M,NA,Nepal,H-A Worker,TRUE,6600,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA
BAUD54101,BAUD54101-04,BAUD,Baudha,1954,Spring,M,NA,UK,Climber,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA
BAUD54101,BAUD54101-03,BAUD,Baudha,1954,Spring,M,26,UK,Climber,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA
BAUD54101,BAUD54101-02,BAUD,Baudha,1954,Spring,M,NA,UK,Climber,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA
DHA154101,DHA154101-10,DHA1,Dhaulagiri I,1954,Spring,M,NA,Argentina,Climber,FALSE,8000,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA
DHA154101,DHA154101-11,DHA1,Dhaulagiri I,1954,Spring,M,NA,Austria,Climber,FALSE,8000,FALSE,FALSE,TRUE,FALSE,NA,NA,FALSE,NA,NA
DHA154101,DHA154101-05,DHA1,Dhaulagiri I,1954,Spring,M,NA,Chile,Climber,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA
DHA154101,DHA154101-03,DHA1,Dhaulagiri I,1954,Spring,M,NA,Argentina,Exp Doctor,FALSE,7010,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA
DHA154101,DHA154101-07,DHA1,Dhaulagiri I,1954,Spring,M,NA,Argentina,Climber,FALSE,7010,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA
DHA154101,DHA154101-04,DHA1,Dhaulagiri I,1954,Spring,M,NA,Argentina,Climber,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA
KANG54101,KANG54101-04,KANG,Kangchenjunga,1954,Spring,M,31,UK,Climber,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA
KANG54101,KANG54101-03,KANG,Kangchenjunga,1954,Spring,M,37,UK,Climber,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA
KANG54101,KANG54101-06,KANG,Kangchenjunga,1954,Spring,M,31,UK,Climber,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA
KANG54101,KANG54101-02,KANG,Kangchenjunga,1954,Spring,M,31,UK,Climber,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA
KANG54101,KANG54101-05,KANG,Kangchenjunga,1954,Spring,M,36,New Zealand,Exp Doctor,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA
KCHN54101,KCHN54101-09,KCHN,Kangchung Nup,1954,Spring,M,41,UK,Scientist,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA
KCHN54101,KCHN54101-08,KCHN,Kangchung Nup,1954,Spring,M,39,UK,Cameraman,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA
KCHN54101,KCHN54101-04,KCHN,Kangchung Nup,1954,Spring,M,32,UK,Climber,FALSE,6043,TRUE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA
KCHN54101,KCHN54101-03,KCHN,Kangchung Nup,1954,Spring,M,30,UK,Exp Doctor,FALSE,6043,TRUE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA
KCHN54101,KCHN54101-07,KCHN,Kangchung Nup,1954,Spring,M,43,USA,Scientist,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA
KCHN54101,KCHN54101-02,KCHN,Kangchung Nup,1954,Spring,M,NA,India,Scientist,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA
KCHN54101,KCHN54101-05,KCHN,Kangchung Nup,1954,Spring,M,NA,UK,Climber,FALSE,6043,TRUE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA
KCHN54101,KCHN54101-06,KCHN,Kangchung Nup,1954,Spring,M,NA,UK,Climber,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA
POKA54101,POKA54101-02,POKA,Pokalde,1954,Spring,M,30,UK,Exp Doctor,FALSE,5806,TRUE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA
POKA54101,POKA54101-05,POKA,Pokalde,1954,Spring,M,NA,UK,Climber,FALSE,5806,TRUE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA
POKA54101,POKA54101-06,POKA,Pokalde,1954,Spring,M,39,UK,Cameraman,FALSE,5806,TRUE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA
POKA54101,POKA54101-03,POKA,Pokalde,1954,Spring,M,33,UK,Climber,FALSE,5806,TRUE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA
POKA54101,POKA54101-04,POKA,Pokalde,1954,Spring,M,NA,UK,Climber,FALSE,5806,TRUE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA
MAKA54101,MAKA54101-09,MAKA,Makalu,1954,Spring,M,32,UK,Scientist,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA
MAKA54101,MAKA54101-07,MAKA,Makalu,1954,Spring,M,37,USA,Scientist,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA
MAKA54101,MAKA54101-04,MAKA,Makalu,1954,Spring,M,32,USA,Climber,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA
MAKA54101,MAKA54101-03,MAKA,Makalu,1954,Spring,M,32,USA,Climber,FALSE,6550,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA
MAKA54101,MAKA54101-08,MAKA,Makalu,1954,Spring,M,27,USA,Climber,FALSE,6700,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA
MAKA54101,MAKA54101-05,MAKA,Makalu,1954,Spring,M,23,USA,Climber,FALSE,7150,FALSE,FALSE,TRUE,FALSE,NA,NA,FALSE,NA,NA
MAKA54101,MAKA54101-06,MAKA,Makalu,1954,Spring,M,31,USA,Climber/Exp Doctor,FALSE,6700,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA
MAKA54101,MAKA54101-10,MAKA,Makalu,1954,Spring,M,27,USA,Climber,FALSE,7150,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA
MAKA54101,MAKA54101-02,MAKA,Makalu,1954,Spring,M,23,USA,Climber,FALSE,6700,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA
SAIP54101,SAIP54101-04,SAIP,Saipal,1954,Spring,M,25,Austria,Climber,FALSE,6300,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA
SAIP54101,SAIP54101-05,SAIP,Saipal,1954,Spring,M,32,Austria,Climber,FALSE,5800,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA
SAIP54101,SAIP54101-03,SAIP,Saipal,1954,Spring,M,22,Austria,Climber,FALSE,6300,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA
SAIP54101,SAIP54101-07,SAIP,Saipal,1954,Spring,M,26,Austria,Climber,FALSE,5800,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA
SAIP54101,SAIP54101-06,SAIP,Saipal,1954,Spring,M,33,Austria,Climber,FALSE,6300,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA
SAIP54101,SAIP54101-02,SAIP,Saipal,1954,Spring,M,32,Austria,Climber,FALSE,5800,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA
FIRN54101,FIRN54101-01,FIRN,Firnkopf,1954,Spring,M,45,Austria,Leader,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA
FIRN54101,FIRN54101-02,FIRN,Firnkopf,1954,Spring,M,32,Austria,Climber,FALSE,5800,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA
FIRN54101,FIRN54101-03,FIRN,Firnkopf,1954,Spring,M,22,Austria,Climber,FALSE,6300,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA
FIRN54101,FIRN54101-04,FIRN,Firnkopf,1954,Spring,M,25,Austria,Climber,FALSE,6300,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA
FIRN54101,FIRN54101-05,FIRN,Firnkopf,1954,Spring,M,32,Austria,Climber,FALSE,5800,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA
FIRN54101,FIRN54101-06,FIRN,Firnkopf,1954,Spring,M,33,Austria,Climber,FALSE,6300,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA
FIRN54101,FIRN54101-07,FIRN,Firnkopf,1954,Spring,M,26,Austria,Climber,FALSE,5800,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA
FIRN54101,FIRN54101-08,FIRN,Firnkopf,1954,Spring,M,29,Austria,Climber,FALSE,6300,FALSE,FALSE,FALSE,TRUE,Illness (non-AMS),6300,FALSE,NA,NA
SAIP54301,SAIP54301-03,SAIP,Saipal,1954,Autumn,M,NA,UK,Climber,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA
SAIP54301,SAIP54301-02,SAIP,Saipal,1954,Autumn,M,NA,UK,Climber,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA
SAIP54301,SAIP54301-04,SAIP,Saipal,1954,Autumn,M,NA,USA,Climber,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA
SAIP54301,SAIP54301-05,SAIP,Saipal,1954,Autumn,M,27,New Zealand,Climber,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA
