expedition_id,peak_id,peak_name,year,season,basecamp_date,highpoint_date,termination_date,termination_reason,highpoint_metres,members,member_deaths,hired_staff,hired_staff_deaths,oxygen_used,trekking_agency
CHOY06316,CHOY,Cho Oyu,2006,Autumn,2006-09-06,2006-09-18,2006-09-29,"Bad weather (storms, high winds)",7100,2,0,0,0,FALSE,Monterosa Treks
CHOY06317,CHOY,Cho Oyu,2006,Autumn,2006-09-11,2006-10-07,2006-10-10,Success (main peak),8188,3,0,0,0,FALSE,Thamserku Trekking
CHOY06318,CHOY,Cho Oyu,2006,Autumn,2006-09-10,2006-09-30,NA,Success (main peak),8188,7,0,0,0,TRUE,Royal Mountain Travel
CHOY06319,CHOY,Cho Oyu,2006,Autumn,2006-09-05,2006-10-03,2006-10-11,Success (main peak),8188,7,0,5,0,TRUE,Asian Trekking
CHOY06320,CHOY,Cho Oyu,2006,Autumn,2006-08-28,2006-09-29,2006-10-02,Success (main peak),8188,1,0,1,0,FALSE,Unique Adventure International
CHOY06321,CHOY,Cho Oyu,2006,Autumn,2006-09-15,2006-10-05,2006-10-12,"Bad weather (storms, high winds)",7100,3,0,0,0,FALSE,Thamserku Trekking
CHOY06322,CHOY,Cho Oyu,2006,Autumn,2006-09-11,2006-10-07,2006-10-10,Success (main peak),8188,2,0,0,0,FALSE,Thamserku Trekking
CHOY06323,CHOY,Cho Oyu,2006,Autumn,2006-09-11,2006-10-07,2006-10-10,Success (main peak),8188,1,0,0,0,FALSE,Thamserku Trekking
CHOY06324,CHOY,Cho Oyu,2006,Autumn,2006-09-11,2006-10-01,2006-10-10,"Illness, AMS, exhaustion, or frostbite",7100,1,0,1,0,FALSE,Thamserku Trekking
CHOY06325,CHOY,Cho Oyu,2006,Autumn,2006-09-06,2006-10-01,2006-10-03,Success (main peak),8188,2,0,3,0,FALSE,Thamserku Trekking
CHOY06326,CHOY,Cho Oyu,2006,Autumn,2006-09-11,2006-10-04,2006-10-07,"Bad weather (storms, high winds)",7400,4,0,0,0,FALSE,Thamserku Trekking
CHOY06327,CHOY,Cho Oyu,2006,Autumn,2006-09-06,2006-10-02,2006-10-05,Success (main peak),8188,3,0,0,0,FALSE,Bochi Bochi Treks
CHOY06328,CHOY,Cho Oyu,2006,Autumn,2006-09-04,2006-10-01,2006-10-05,Success (main peak),8188,13,0,1,0,TRUE,Himalayan Sherpa Adventure
CHOY06329,CHOY,Cho Oyu,2006,Autumn,2006-09-05,2006-10-02,2006-10-06,Success (main peak),8188,8,0,4,0,TRUE,Nomad Expeditions
CHOY06330,CHOY,Cho Oyu,2006,Autumn,2006-09-15,2006-10-09,2006-10-11,Success (main peak),8188,8,0,2,0,TRUE,Asian Trekking
CHOY06331,CHOY,Cho Oyu,2006,Autumn,2006-09-09,2006-09-30,2006-10-06,"Illness, AMS, exhaustion, or frostbite",7200,4,0,1,0,FALSE,Nomad Expeditions
CHOY06332,CHOY,Cho Oyu,2006,Autumn,2006-09-18,2006-10-07,2006-10-11,Success (main peak),8188,1,0,0,0,FALSE,Happy Treks
CHOY06333,CHOY,Cho Oyu,2006,Autumn,2006-09-27,2006-10-07,2006-10-18,"Bad weather (storms, high winds)",7100,3,0,0,0,FALSE,Windhorse Trekking
CHOY06334,CHOY,Cho Oyu,2006,Autumn,2006-09-05,2006-10-02,2006-10-04,Success (main peak),8188,2,0,0,0,FALSE,Monterosa Treks
CHOY06335,CHOY,Cho Oyu,2006,Autumn,2006-09-19,2006-10-07,2006-10-11,"Bad weather (storms, high winds)",8100,6,0,2,0,TRUE,International Trekkers (Intrek Asia)
CHOY06307,CHOY,Cho Oyu,2006,Autumn,2006-09-01,2006-10-02,2006-10-05,Success (main peak),8188,9,0,6,0,TRUE,Mountain Experience
CHOY06337,CHOY,Cho Oyu,2006,Autumn,2006-10-01,2006-10-13,2006-10-22,"Bad weather (storms, high winds)",7000,5,0,0,0,FALSE,Nomad Expeditions
CHOY06338,CHOY,Cho Oyu,2006,Autumn,2006-09-14,2006-09-21,2006-09-30,Other,7000,2,0,0,0,FALSE,Cho Oyu Trekking
CHOY06339,CHOY,Cho Oyu,2006,Autumn,2006-09-02,2006-10-01,2006-10-04,Success (main peak),8188,5,0,2,0,TRUE,Himalayan Guides
CHOY06340,CHOY,Cho Oyu,2006,Autumn,2006-09-10,2006-10-02,2006-10-08,Success (main peak),8188,4,0,0,0,FALSE,Thamserku Trekking
CHOY06341,CHOY,Cho Oyu,2006,Autumn,2006-09-16,2006-10-02,2006-10-08,"Bad weather (storms, high winds)",7500,2,0,0,0,FALSE,Thamserku Trekking
CHOY06342,CHOY,Cho Oyu,2006,Autumn,2006-09-10,2006-10-03,2006-10-08,"Bad weather (storms, high winds)",7500,3,0,0,0,FALSE,Thamserku Trekking
DHA106301,DHA1,Dhaulagiri I,2006,Autumn,2006-09-28,2006-10-06,2006-10-12,"Bad weather (storms, high winds)",7250,4,0,0,0,FALSE,Asian Trekking
DHA106302,DHA1,Dhaulagiri I,2006,Autumn,2006-09-27,2006-10-12,2006-10-02,"Bad conditions (deep snow, avalanching, falling ice, or rock)",7900,3,0,0,0,FALSE,Nepal Trans Himalayan Explorer
DHA106304,DHA1,Dhaulagiri I,2006,Autumn,2006-10-07,2006-10-17,2006-10-19,"Bad conditions (deep snow, avalanching, falling ice, or rock)",6400,2,0,1,0,FALSE,Cho Oyu Trekking
DHA106305,DHA1,Dhaulagiri I,2006,Autumn,2006-09-27,2006-10-09,2006-10-11,"Bad weather (storms, high winds)",8050,2,0,0,0,FALSE,Asian Trekking
DHA106303,DHA1,Dhaulagiri I,2006,Autumn,2006-09-06,2006-09-30,2006-10-05,"Bad weather (storms, high winds)",7400,6,0,2,0,FALSE,Iceland Trekking (Dorje)
DOMK06301,DOMK,Dome Kang,2006,Autumn,2006-09-19,2006-10-04,2006-10-09,"Route technically too difficult, lack of experience, strength, or motivation",6500,6,0,4,0,FALSE,Thamserku Trekking (Rai)
MANA06301,MANA,Manaslu,2006,Autumn,2006-09-11,2006-09-30,2006-10-03,"Route technically too difficult, lack of experience, strength, or motivation",7600,3,0,0,0,FALSE,Khumbi-ila Mt. & Trekking
MANA06302,MANA,Manaslu,2006,Autumn,2006-09-09,2006-09-30,2006-10-05,Success (main peak),8163,1,0,0,0,FALSE,Monterosa Treks
MANA06303,MANA,Manaslu,2006,Autumn,2006-09-09,2006-10-02,2006-10-10,Success (main peak),8163,5,0,0,0,FALSE,Monterosa Treks
MERR06301,MERR,Merra,2006,Autumn,2006-10-14,2006-10-18,2006-10-19,Success (main peak),6334,2,0,0,0,FALSE,Arun Treks
NUPT06301,NUPT,Nuptse,2006,Autumn,2006-09-29,2006-10-14,2006-10-23,"Bad weather (storms, high winds)",6600,1,0,0,0,FALSE,Trinetra Adventure
PANB06301,PANB,Panbari,2006,Autumn,2006-09-07,2006-09-29,2006-10-04,Success (main peak),6905,6,0,0,0,FALSE,Cosmo Treks
PUMO06301,PUMO,Pumori,2006,Autumn,2006-10-07,2006-10-14,2006-10-18,"Bad conditions (deep snow, avalanching, falling ice, or rock)",6180,9,0,3,0,FALSE,International Trekkers (Intrek Asia)
TILI06301,TILI,Tilicho,2006,Autumn,2006-09-16,2006-10-02,2006-10-05,"Route technically too difficult, lack of experience, strength, or motivation",5600,6,0,1,0,FALSE,Monterosa Treks
TILI06302,TILI,Tilicho,2006,Autumn,2006-10-02,2006-10-14,2006-10-17,Success (main peak),7134,8,1,0,0,FALSE,Trekking International
TSAR06301,TSAR,Tsartse,2006,Autumn,2006-10-04,2006-10-06,2006-10-17,"Route technically too difficult, lack of experience, strength, or motivation",6386,3,0,0,0,FALSE,Multi Adventure
TASH06301,TASH,Tashi Kang,2006,Autumn,NA,2006-10-22,NA,Did not reach base camp,4900,2,1,0,0,FALSE,K2 Summit Treks
MANA06304,MANA,Manaslu,2006,Autumn,2006-09-04,2006-09-30,2006-10-04,Success (main peak),8163,9,0,5,0,TRUE,Cosmo Treks
CHOY06343,CHOY,Cho Oyu,2006,Autumn,2006-09-12,2006-10-02,2006-10-07,Success (main peak),8188,8,0,0,0,FALSE,Wilderness Experience
CHOY06344,CHOY,Cho Oyu,2006,Autumn,2006-09-17,2006-10-06,2006-10-11,Success (main peak),8188,4,0,0,0,FALSE,Monterosa Treks
CHOY06345,CHOY,Cho Oyu,2006,Autumn,2006-09-11,2006-10-04,2006-10-07,"Bad weather (storms, high winds)",8000,1,0,0,0,FALSE,Thamserku Trekking
TASH06302,TASH,Tashi Kang,2006,Autumn,2006-10-04,2006-10-06,2006-10-17,Success (main peak),6386,3,0,0,0,FALSE,Multi Adventure
CHOY06346,CHOY,Cho Oyu,2006,Autumn,2006-09-14,2006-10-01,2006-10-08,Success (main peak),8188,1,0,0,0,FALSE,Thamserku Trekking
MANA06305,MANA,Manaslu,2006,Autumn,2006-09-26,2006-10-12,2006-10-26,"Bad conditions (deep snow, avalanching, falling ice, or rock)",7500,5,0,0,0,FALSE,Thamserku Trekking (Rai)
MANA06306,MANA,Manaslu,2006,Autumn,2006-09-11,2006-10-01,2006-09-11,Success (main peak),8163,6,0,7,0,TRUE,Rolwaling Excursion
EVER06301,EVER,Everest,2006,Autumn,2006-09-09,2006-10-18,2006-10-22,Success (main peak),8850,7,0,13,0,TRUE,Peak Promotion
EVER06302,EVER,Everest,2006,Autumn,2006-08-26,2006-10-03,2006-10-07,"Illness, AMS, exhaustion, or frostbite",8500,3,0,0,0,FALSE,Thamserku Trekking (Parajuli)
ANN106302,ANN1,Annapurna I,2006,Autumn,2006-10-04,2006-10-22,2006-10-24,"Bad conditions (deep snow, avalanching, falling ice, or rock)",6220,3,0,5,1,FALSE,Nireekha Treks
CHOY06347,CHOY,Cho Oyu,2006,Autumn,2006-09-27,2006-10-18,2006-10-21,Success (main peak),8188,7,0,0,0,FALSE,Asian Trekking
CHOY06348,CHOY,Cho Oyu,2006,Autumn,2006-09-11,2006-10-04,2006-10-07,"Bad weather (storms, high winds)",8000,3,0,0,0,FALSE,Thamserku Trekking
CHOY06349,CHOY,Cho Oyu,2006,Autumn,2006-09-06,2006-10-02,2006-10-05,Success (main peak),8188,7,0,4,0,TRUE,Sherpa Shangri-La Trekking
NAG106301,NAG1,Nangpai Gosum I,2006,Autumn,2006-10-03,2006-10-26,2006-10-29,Success (subpeak),7225,6,0,1,1,FALSE,Nepal Mountaineering Assoc/Asian Trekking
EVER03147,EVER,Everest,2003,Spring,2003-04-15,2003-05-22,2003-05-27,Success (main peak),8850,5,0,5,0,TRUE,Great Himalayan Adventure (GHA)
CHOY06350,CHOY,Cho Oyu,2006,Autumn,2006-10-23,2006-10-31,2006-11-02,"Bad weather (storms, high winds)",8170,2,0,2,0,FALSE,Trekking Camp Nepal
CHOY06351,CHOY,Cho Oyu,2006,Autumn,2006-09-16,2006-10-06,2006-10-11,"Illness, AMS, exhaustion, or frostbite",7600,3,0,0,0,FALSE,Thamserku Trekking
CHOY06352,CHOY,Cho Oyu,2006,Autumn,2006-09-30,2006-10-01,2006-10-05,Success (main peak),8188,3,0,1,0,FALSE,Iceland Trekking (Tendi)
CHOY06353,CHOY,Cho Oyu,2006,Autumn,2006-09-05,2006-10-02,2006-10-04,Success (main peak),8188,4,0,0,0,FALSE,Monterosa Treks
MANA06307,MANA,Manaslu,2006,Autumn,2006-10-15,2006-11-05,2006-11-08,Success (main peak),8163,2,0,2,0,TRUE,Cosmo Treks
MANA06308,MANA,Manaslu,2006,Autumn,2006-10-01,2006-10-20,2006-10-23,Success (main peak),8163,2,0,1,0,FALSE,NE-KO Treks
CHOY06377,CHOY,Cho Oyu,2006,Autumn,2006-09-10,2006-10-01,2006-10-06,Success (main peak),8188,10,0,0,0,FALSE,Thamserku Trekking (Rai)
EVER06303,EVER,Everest,2006,Autumn,2006-09-02,2006-10-08,2006-10-28,"Bad weather (storms, high winds)",8400,3,0,4,0,TRUE,Trekking Camp Nepal
LHOT06301,LHOT,Lhotse,2006,Autumn,2006-09-02,2006-10-08,2006-10-28,"Bad weather (storms, high winds)",7900,7,0,4,0,FALSE,Trekking Camp Nepal
EVER06197,EVER,Everest,2006,Spring,2006-04-19,2006-05-15,2006-05-19,Success (main peak),8850,2,0,0,0,TRUE,Arun Treks
AMAD06304,AMAD,Ama Dablam,2006,Autumn,2006-11-07,2006-11-10,2006-11-13,Success (main peak),6814,4,0,1,0,FALSE,Climb High Himalaya
AMAD06305,AMAD,Ama Dablam,2006,Autumn,2006-10-27,2006-11-02,2006-11-08,Success (main peak),6814,15,0,0,0,FALSE,Nomad Expeditions
AMAD06306,AMAD,Ama Dablam,2006,Autumn,2006-10-18,2006-10-23,2006-10-25,Success (main peak),6814,8,0,0,0,FALSE,Windhorse Trekking
AMAD06307,AMAD,Ama Dablam,2006,Autumn,2006-09-29,2006-10-14,2006-10-16,Success (main peak),5700,3,0,0,0,FALSE,Thamserku Trekking
AMAD06308,AMAD,Ama Dablam,2006,Autumn,2006-10-14,2006-10-26,2006-10-29,Success (main peak),6814,3,0,0,0,FALSE,Thamserku Trekking
AMAD06309,AMAD,Ama Dablam,2006,Autumn,2006-10-22,2006-11-02,2006-11-05,Success (main peak),6814,2,0,0,0,FALSE,Thamserku Trekking
AMAD06310,AMAD,Ama Dablam,2006,Autumn,2006-10-14,2006-10-23,2006-10-26,Success (main peak),6814,4,0,2,0,FALSE,Himalayan Travel Bureau
AMAD06311,AMAD,Ama Dablam,2006,Autumn,2006-10-21,2006-11-06,2006-11-08,Success (main peak),6814,6,0,2,0,FALSE,Cosmo Treks
AMAD06312,AMAD,Ama Dablam,2006,Autumn,2006-10-14,2006-10-28,2006-11-01,Success (main peak),6814,2,0,0,0,FALSE,Monterosa Treks
AMAD06313,AMAD,Ama Dablam,2006,Autumn,2006-10-23,2006-11-02,2006-11-05,Success (main peak),6814,10,0,4,0,FALSE,Himalayan Guides
AMAD06314,AMAD,Ama Dablam,2006,Autumn,2006-10-18,2006-11-07,2006-11-11,"Illness, AMS, exhaustion, or frostbite",6015,3,0,2,0,FALSE,Cosmo Treks
AMAD06315,AMAD,Ama Dablam,2006,Autumn,2006-10-14,2006-10-27,2006-11-01,Success (main peak),6814,2,0,0,0,FALSE,Monterosa Treks
AMAD06316,AMAD,Ama Dablam,2006,Autumn,2006-10-17,2006-10-27,2006-10-29,Success (main peak),6814,3,0,0,0,FALSE,Monterosa Treks
AMAD06317,AMAD,Ama Dablam,2006,Autumn,2006-10-14,2006-10-27,2006-10-31,Success (main peak),6814,2,0,0,0,FALSE,Monterosa Treks
AMAD06318,AMAD,Ama Dablam,2006,Autumn,2006-10-17,2006-10-27,2006-10-29,Success (main peak),6814,2,0,2,0,FALSE,Nima Gombu Sherpa (freelancer)
AMAD06319,AMAD,Ama Dablam,2006,Autumn,2006-11-01,2006-11-09,2006-11-11,Success (main peak),6814,1,0,2,0,FALSE,Arun Treks
AMAD06320,AMAD,Ama Dablam,2006,Autumn,2006-11-11,2006-11-19,2006-11-22,Success (main peak),6814,2,0,0,0,FALSE,Cosmo Treks
AMAD06321,AMAD,Ama Dablam,2006,Autumn,2006-10-29,2006-11-08,2006-11-13,Success (main peak),6814,4,0,2,0,FALSE,Bochi Bochi Treks
AMAD06322,AMAD,Ama Dablam,2006,Autumn,2006-11-08,2006-11-13,2006-11-16,Accident (death or serious injury),6400,4,2,2,2,FALSE,Saran Subba
AMAD06323,AMAD,Ama Dablam,2006,Autumn,2006-10-29,2006-11-07,2006-11-10,Success (main peak),6814,2,0,2,0,FALSE,Rolwaling Excursion
AMAD06324,AMAD,Ama Dablam,2006,Autumn,2006-10-06,2006-10-18,2006-10-22,"Bad weather (storms, high winds)",6000,7,0,0,0,FALSE,Khumbi-ila Mt. & Trekking
AMAD06325,AMAD,Ama Dablam,2006,Autumn,2006-10-11,2006-10-20,2006-10-22,"Bad weather (storms, high winds)",6200,5,0,1,0,FALSE,Sange Sherpa
AMAD06326,AMAD,Ama Dablam,2006,Autumn,2006-09-29,2006-10-14,2006-10-16,"Bad weather (storms, high winds)",5700,3,0,0,0,FALSE,Thamserku Trekking
AMAD06327,AMAD,Ama Dablam,2006,Autumn,2006-10-15,2006-10-23,2006-10-26,Success (main peak),6814,4,0,1,0,FALSE,Monviso Treks
AMAD06328,AMAD,Ama Dablam,2006,Autumn,2006-11-16,2006-11-17,2006-11-18,"Bad conditions (deep snow, avalanching, falling ice, or rock)",5800,3,0,0,0,FALSE,Sherpa Shangri-La Trekking
AMAD06329,AMAD,Ama Dablam,2006,Autumn,2006-10-11,2006-10-25,2006-10-26,Success (main peak),6814,5,0,1,0,FALSE,High Country Trekking
AMAD06330,AMAD,Ama Dablam,2006,Autumn,2006-10-30,2006-11-12,2006-11-16,Success (main peak),6814,9,0,1,0,FALSE,Iceland Trekking
AMAD06331,AMAD,Ama Dablam,2006,Autumn,2006-10-08,2006-10-25,2006-10-27,Success (main peak),6814,5,0,1,0,FALSE,Sherpa Alpine Trekking
AMAD06332,AMAD,Ama Dablam,2006,Autumn,2006-10-09,2006-10-21,2006-10-25,Success (main peak),6814,9,0,2,0,FALSE,Thamserku Trekking (Rai)
AMAD06333,AMAD,Ama Dablam,2006,Autumn,2006-10-12,2006-10-23,2006-10-24,Success (main peak),6814,2,0,1,0,FALSE,High Country Trekking
AMAD06334,AMAD,Ama Dablam,2006,Autumn,2006-09-30,2006-10-18,2006-10-20,"Route technically too difficult, lack of experience, strength, or motivation",6200,11,0,1,0,FALSE,Nepal Sanctuary Treks
AMAD06335,AMAD,Ama Dablam,2006,Autumn,2006-11-05,2006-11-13,2006-11-17,Accident (death or serious injury),6400,3,1,2,1,FALSE,Himalayan Guides
AMAD06336,AMAD,Ama Dablam,2006,Autumn,2006-11-21,2006-11-24,2006-11-25,Success (subpeak),6814,1,0,1,0,FALSE,Himalayan Guides
AMAD06337,AMAD,Ama Dablam,2006,Autumn,2006-10-25,2006-11-06,NA,Success (main peak),6814,3,0,0,0,FALSE,Royal Mountain Travel
AMAD06338,AMAD,Ama Dablam,2006,Autumn,2006-10-29,2006-11-07,2006-11-14,Success (main peak),6814,9,0,1,0,FALSE,Himalayan Guides
AMAD06339,AMAD,Ama Dablam,2006,Autumn,2006-10-29,2006-11-03,2006-11-05,Lack of time,6000,12,0,6,0,FALSE,Arun Treks
AMAD06340,AMAD,Ama Dablam,2006,Autumn,2006-11-19,2006-11-24,2006-11-27,"Bad conditions (deep snow, avalanching, falling ice, or rock)",6300,5,0,0,0,FALSE,Windhorse Trekking
AMAD06341,AMAD,Ama Dablam,2006,Autumn,2006-10-16,2006-10-25,2006-10-27,Success (main peak),6814,3,0,0,0,FALSE,Monterosa Treks
AMAD06342,AMAD,Ama Dablam,2006,Autumn,2006-11-16,2006-11-27,2006-11-28,Success (main peak),6814,2,0,2,0,FALSE,Peak Promotion
AMAD06343,AMAD,Ama Dablam,2006,Autumn,2006-11-06,2006-11-08,2006-11-09,Success (main peak),6814,2,0,0,0,FALSE,Himalayan Ecstasy Treks
AMAD06344,AMAD,Ama Dablam,2006,Autumn,NA,NA,NA,Did not attempt climb,NA,1,0,0,0,FALSE,Thamserku Trekking
AMAD06345,AMAD,Ama Dablam,2006,Autumn,2006-10-26,2006-10-29,2006-10-31,Success (main peak),6814,1,0,0,0,FALSE,Himalayan Guides
AMAD06346,AMAD,Ama Dablam,2006,Autumn,2006-10-22,2006-11-01,2006-11-08,Success (main peak),6814,10,0,2,0,FALSE,Su-Swagatam Treks
AMAD06347,AMAD,Ama Dablam,2006,Autumn,2006-10-07,2006-10-23,2006-10-27,Success (main peak),6814,17,0,8,0,FALSE,Everest Parivar
AMAD06348,AMAD,Ama Dablam,2006,Autumn,2006-10-01,2006-10-14,2006-10-17,"Bad conditions (deep snow, avalanching, falling ice, or rock)",6150,18,0,2,0,FALSE,Great Escapes Trekking
AMAD06349,AMAD,Ama Dablam,2006,Autumn,2006-11-22,2006-11-24,2006-11-27,"Illness, AMS, exhaustion, or frostbite",5700,3,0,0,0,FALSE,Himalaya Expeditions
AMAD06350,AMAD,Ama Dablam,2006,Autumn,NA,NA,NA,Did not reach base camp,NA,2,0,0,0,FALSE,Himalayan High Country Treks
AMAD06351,AMAD,Ama Dablam,2006,Autumn,2006-10-22,2006-10-31,2006-11-02,Success (main peak),6814,3,0,2,0,FALSE,Great Escapes Trekking
AMAD06352,AMAD,Ama Dablam,2006,Autumn,2006-10-25,2006-11-05,2006-11-07,Success (main peak),6814,4,0,3,0,FALSE,Mountain Madness
AMAD06353,AMAD,Ama Dablam,2006,Autumn,2006-11-01,2006-11-12,2006-11-15,Success (main peak),6814,5,0,2,0,FALSE,Korean Treks & Expeditions
AMAD06354,AMAD,Ama Dablam,2006,Autumn,2006-11-20,2006-12-02,2006-12-06,Success (main peak),6814,9,0,3,0,FALSE,Summit Nepal Trekking
AMAD06358,AMAD,Ama Dablam,2006,Autumn,2006-11-04,2006-11-11,2006-11-17,Success (main peak),6814,11,0,2,0,FALSE,Himalayan Guides
AMAD06303,AMAD,Ama Dablam,2006,Autumn,2006-10-11,2006-10-17,2006-10-18,Lack of time,5900,1,0,1,0,FALSE,Himalayan Guides
AMAD06355,AMAD,Ama Dablam,2006,Autumn,2006-10-27,2006-11-03,2006-11-06,"Bad weather (storms, high winds)",6400,5,0,0,0,FALSE,Nomad Expeditions
AMAD06356,AMAD,Ama Dablam,2006,Autumn,2006-10-27,2006-11-05,2006-11-08,Success (main peak),6814,2,0,0,0,FALSE,Himalayan Guides
AMAD06359,AMAD,Ama Dablam,2006,Autumn,2006-11-26,2006-11-30,2006-12-03,Success (main peak),6814,2,0,0,0,FALSE,Su-Swagatam Treks
ANN406301,ANN4,Annapurna IV,2006,Autumn,2006-10-14,2006-10-29,2006-10-31,Success (main peak),7525,8,0,3,0,FALSE,Iceland Trekking (Dorje)
BARU06302,BARU,Baruntse,2006,Autumn,2006-10-08,2006-10-12,2006-10-14,"Bad conditions (deep snow, avalanching, falling ice, or rock)",6100,6,0,2,0,FALSE,Thamserku Trekking (Parajuli)
BARU06303,BARU,Baruntse,2006,Autumn,2006-10-11,2006-10-12,2006-10-14,"Bad conditions (deep snow, avalanching, falling ice, or rock)",6100,4,0,1,0,FALSE,Thamserku Trekking (Rai)
BARU06304,BARU,Baruntse,2006,Autumn,2006-10-24,2006-10-30,2006-11-01,Success (main peak),7152,3,0,1,0,FALSE,Asian Trekking
CHOY06355,CHOY,Cho Oyu,2006,Autumn,2006-09-03,2006-10-02,2006-10-05,Success (main peak),8188,10,0,4,0,TRUE,Himalayan Guides
CHOY06356,CHOY,Cho Oyu,2006,Autumn,2006-09-09,2006-10-01,2006-10-03,Success (main peak),8188,5,0,2,0,TRUE,Himalayan Guides
CHOY06357,CHOY,Cho Oyu,2006,Autumn,2006-09-08,2006-10-03,2006-10-07,Success (main peak),8188,7,0,4,0,TRUE,Himalayan Guides
CHOY06358,CHOY,Cho Oyu,2006,Autumn,2006-09-01,2006-10-02,2006-10-05,Success (main peak),8188,13,0,10,0,TRUE,Great Escapes Trekking
CHOY06359,CHOY,Cho Oyu,2006,Autumn,2006-09-03,2006-10-01,2006-10-05,Success (main peak),8188,6,0,3,0,TRUE,Mountain Experience
CHOY06360,CHOY,Cho Oyu,2006,Autumn,2006-09-01,2006-10-01,2006-10-05,Success (main peak),8188,16,0,5,0,TRUE,Everest Parivar
CHOY06361,CHOY,Cho Oyu,2006,Autumn,2006-09-03,2006-10-01,2006-10-05,Success (main peak),8188,4,0,1,0,TRUE,Mountain Madness
CHOY06362,CHOY,Cho Oyu,2006,Autumn,2006-09-02,2006-10-01,2006-10-03,Success (main peak),8188,13,0,6,0,TRUE,Himalayan Guides
CHOY06363,CHOY,Cho Oyu,2006,Autumn,2006-09-11,2006-10-01,2006-10-03,Success (main peak),8188,6,0,6,0,TRUE,Tseringma Treks
CHOY06364,CHOY,Cho Oyu,2006,Autumn,2006-09-10,2006-10-01,2006-10-06,Success (main peak),8188,8,0,3,0,FALSE,Iceland Trekking (Tendi)
CHOY06365,CHOY,Cho Oyu,2006,Autumn,2006-09-16,2006-10-08,2006-10-11,Success (main peak),8188,2,0,0,0,FALSE,South Asian Treks
CHOY06366,CHOY,Cho Oyu,2006,Autumn,2006-09-03,2006-10-02,2006-10-04,Success (main peak),8188,19,0,9,0,TRUE,Summit Nepal Trekking
CHOY06367,CHOY,Cho Oyu,2006,Autumn,2006-09-09,2006-10-01,2006-10-05,Success (main peak),8188,1,0,1,0,TRUE,Mountain Madness
CHOY06368,CHOY,Cho Oyu,2006,Autumn,2006-09-10,2006-10-07,2006-10-10,Success (main peak),8188,9,0,1,0,FALSE,Cho Oyu Trekking
CHOY06369,CHOY,Cho Oyu,2006,Autumn,2006-09-13,2006-10-01,2006-10-07,Success (main peak),8188,3,0,0,0,FALSE,Thamserku Trekking
CHOY06370,CHOY,Cho Oyu,2006,Autumn,2006-09-05,2006-10-02,2006-10-05,Success (main peak),8188,4,0,3,0,TRUE,Taro Treks
CHOY06371,CHOY,Cho Oyu,2006,Autumn,2006-09-09,2006-09-29,2006-10-05,"Illness, AMS, exhaustion, or frostbite",7000,3,0,2,0,FALSE,Himalayan Treasure
CHOY06372,CHOY,Cho Oyu,2006,Autumn,2006-09-17,2006-10-01,2006-10-04,Success (main peak),8188,1,0,0,0,FALSE,Thamserku Trekking
CHOY06373,CHOY,Cho Oyu,2006,Autumn,2006-09-05,2006-10-02,2006-10-04,Success (main peak),8188,3,0,0,0,FALSE,Monterosa Treks
CHOY06374,CHOY,Cho Oyu,2006,Autumn,2006-09-06,2006-09-30,2006-10-04,Success (main peak),8188,6,0,2,0,FALSE,Monterosa Treks
CHOY06375,CHOY,Cho Oyu,2006,Autumn,2006-09-05,2006-10-01,2006-10-05,Success (main peak),8188,26,0,26,0,TRUE,None
CHOY06376,CHOY,Cho Oyu,2006,Autumn,2006-09-08,2006-10-01,2006-10-03,Success (main peak),8188,16,0,4,0,FALSE,Pemba Sherpa
CHOY06354,CHOY,Cho Oyu,2006,Autumn,2006-09-04,2006-10-02,2006-10-04,Success (main peak),8188,4,0,3,0,TRUE,Himalayan Guides
CHOY06378,CHOY,Cho Oyu,2006,Autumn,2006-09-18,2006-09-30,2006-10-03,"Illness, AMS, exhaustion, or frostbite",7000,2,0,0,0,FALSE,Thamserku Trekking
GAN506301,GAN5,Ganesh V,2006,Autumn,2006-10-24,2006-10-26,NA,Accident (death or serious injury),5500,4,4,0,0,FALSE,Trinetra Adventure
GYAJ06301,GYAJ,Gyajikang,2006,Autumn,2006-10-28,2006-10-30,2006-11-02,"Bad conditions (deep snow, avalanching, falling ice, or rock)",5800,6,0,3,0,FALSE,Thamserku Trekking (Rai)
KTEG06301,KTEG,Kangtega,2006,Autumn,2006-11-21,2006-12-06,2006-12-10,"Route technically too difficult, lack of experience, strength, or motivation",6300,2,0,0,0,FALSE,Cosmo Treks
LANG06301,LANG,Langtang Lirung,2006,Autumn,2006-11-06,2006-11-15,2006-11-17,"Route technically too difficult, lack of experience, strength, or motivation",6200,2,0,0,0,FALSE,Trinetra Adventure
LHOT06401,LHOT,Lhotse,2006,Winter,2006-11-12,2006-12-24,2006-12-26,"Bad weather (storms, high winds)",8200,6,0,9,0,TRUE,NE-KO Treks
PHAR06301,PHAR,Pharilapcha,2006,Autumn,2006-10-10,2006-10-15,2006-10-16,Success (subpeak),5977,2,0,0,0,FALSE,None
PUMO06302,PUMO,Pumori,2006,Autumn,2006-10-06,2006-10-14,2006-10-16,Accident (death or serious injury),6500,3,0,1,1,FALSE,Cho Oyu Trekking
PUMO06303,PUMO,Pumori,2006,Autumn,2006-10-08,2006-10-14,2006-10-15,Accident (death or serious injury),6500,1,0,2,1,FALSE,Asian Trekking
