feature_id,feature_name,state_name,county_name,county_numeric,date_created,date_edited,prim_lat_dec,prim_long_dec
1198090,Maple Grove Park,Pennsylvania,Berks,11,1979-08-02,2022-06-07,40.2103716,-75.9685484
1198100,Nicetown,Pennsylvania,Philadelphia,101,1979-08-02,2022-06-07,40.0131678,-75.1568438
1198106,Pennypack Woods,Pennsylvania,Philadelphia,101,1979-08-02,2022-06-07,40.054278,-75.0160039
1198112,Regency Park,Pennsylvania,Allegheny,3,1979-08-02,2022-06-07,40.4825681,-79.7756028
1198137,Walnut Grove,Pennsylvania,Cambria,21,1979-08-02,2022-06-07,40.3103523,-78.8961356
1198175,Bear Lake,Pennsylvania,Warren,123,1979-08-02,2022-06-07,41.9933887,-79.5028284
1198177,Bristol Terrace Number One,Pennsylvania,Bucks,17,1979-08-02,2022-06-07,40.1145547,-74.8526645
1198178,Brushton,Pennsylvania,Allegheny,3,1979-08-02,2022-06-07,40.4567355,-79.8939392
1198181,Crafton,Pennsylvania,Allegheny,3,1979-08-02,2022-06-07,40.435069,-80.066166
1198182,Eastwood,Pennsylvania,Allegheny,3,1979-08-02,2022-06-07,40.4614575,-79.8617161
1198183,Ellerslie,Pennsylvania,Bucks,17,1979-08-02,2022-06-07,40.1076104,-74.9162778
1198185,Highland,Pennsylvania,Allegheny,3,1979-08-02,2022-06-07,40.472291,-79.9194956
1198186,Homewood,Pennsylvania,Allegheny,3,1979-08-02,2022-06-07,40.4514578,-79.9078285
1198188,Idlewood,Pennsylvania,Allegheny,3,1979-08-02,2022-06-07,40.4284023,-80.0747773
1198189,Lander,Pennsylvania,Warren,123,1979-08-02,2022-06-07,41.9670023,-79.2381051
1198190,Linconia,Pennsylvania,Bucks,17,1979-08-02,2022-06-07,40.1256657,-74.982391
1198192,Longmead Farms,Pennsylvania,Philadelphia,101,1979-08-02,2022-06-07,40.0864996,-74.9718353
1198194,North Side,Pennsylvania,Allegheny,3,1979-08-02,2022-06-07,40.4572913,-80.0069979
1198195,Nottingham,Pennsylvania,Bucks,17,1979-08-02,2022-06-07,40.120388,-74.9685017
1198197,Pittsfield,Pennsylvania,Warren,123,1979-08-02,2022-06-07,41.8356142,-79.381438
1198198,Roxborough,Pennsylvania,Philadelphia,101,1979-08-02,2022-06-07,40.0381674,-75.2224016
1198200,Saint Clair,Pennsylvania,Allegheny,3,1979-08-02,2022-06-07,40.4164581,-79.971441
1198206,Belardy,Pennsylvania,Bucks,17,1979-08-02,2022-06-07,40.1006661,-74.8779431
1198208,Dauphin,Pennsylvania,Dauphin,43,1979-08-02,2022-06-07,40.3673093,-76.931086
1198210,Oak Lane,Pennsylvania,Montgomery,91,1979-08-02,2023-02-24,40.0565002,-75.1212859
1198220,Easton,Pennsylvania,Northampton,95,1979-08-02,2022-06-07,40.688432,-75.2207323
1198221,Lemont,Pennsylvania,Centre,27,1979-08-02,2022-06-07,40.8106175,-77.8183338
1198222,Northampton,Pennsylvania,Northampton,95,1979-08-02,2022-06-07,40.6862075,-75.4968501
1198224,State College,Pennsylvania,Centre,27,1979-08-02,2022-06-07,40.793395,-77.8600013
1198225,Delaware Water Gap,Pennsylvania,Monroe,89,1990-08-30,2022-06-07,40.9792619,-75.1429563
1198226,Bourne Mills,Pennsylvania,Bradford,15,1979-08-02,2022-06-07,41.8025747,-76.6302268
1198227,Export,Pennsylvania,Washington,125,1979-08-02,2022-06-07,40.2606259,-80.2603377
1198228,Hanlin Station,Pennsylvania,Washington,125,1979-08-02,2022-06-07,40.367569,-80.4670114
1198229,Home Camp,Pennsylvania,Clearfield,33,1979-08-02,2022-06-07,41.1108934,-78.6453044
1198230,McAdams,Pennsylvania,Washington,125,1979-08-02,2022-06-07,40.38618,-80.2678381
1198231,Needful,Pennsylvania,Clearfield,33,1979-08-02,2022-06-07,41.0308906,-78.3416838
1198232,Stoops Ferry,Pennsylvania,Allegheny,3,1979-08-02,2022-06-07,40.5381233,-80.1997812
1198233,Trouts Corners,Pennsylvania,Mercer,85,1990-08-30,2022-06-07,41.2333895,-80.4709029
1198234,Woodland Park,Pennsylvania,Lycoming,81,1979-08-02,2022-06-07,41.2936879,-77.0571906
1198235,Ford Cliff,Pennsylvania,Armstrong,5,1979-08-02,2022-06-07,40.7603421,-79.5336563
1198237,West Mifflin,Pennsylvania,Allegheny,3,1990-08-30,2022-06-07,40.3634026,-79.8664375
1198267,Blue Marsh (historical),Pennsylvania,Berks,11,1979-08-02,2022-06-07,40.3673148,-76.0363278
1198268,Brumbaugh Crossing,Pennsylvania,Huntingdon,61,1979-08-02,2022-06-07,40.391464,-78.1350075
1198269,Bunches,Pennsylvania,York,133,1979-08-02,2022-06-07,40.1814803,-76.8785842
1198270,Carroll Park,Pennsylvania,Philadelphia,101,1979-08-02,2022-06-07,39.9709461,-75.2365702
1198271,Cassandra,Pennsylvania,Cambria,21,1979-08-02,2022-06-07,40.4086841,-78.6405738
1198273,Chevy Chase Heights,Pennsylvania,Indiana,63,1979-08-02,2022-06-07,40.6367327,-79.1442015
1198274,Claypoole Heights,Pennsylvania,Indiana,63,1979-08-02,2022-06-07,40.621455,-79.1928138
1198275,Claysburg,Pennsylvania,Blair,13,1979-08-02,2022-06-07,40.2967427,-78.449737
1198276,Cummingswood Park,Pennsylvania,Westmoreland,129,1979-08-02,2022-06-07,40.1214616,-79.40448
1198277,Dale,Pennsylvania,Cambria,21,1979-08-02,2022-06-07,40.3128522,-78.9041914
1198278,Fisher Corners,Pennsylvania,Delaware,45,1979-08-02,2022-06-07,39.8726117,-75.4449187
1198279,Forest Park,Pennsylvania,Bucks,17,1979-08-02,2022-06-07,40.291773,-75.19934
1198280,Granville Center,Pennsylvania,Bradford,15,1979-08-02,2022-06-07,41.7178528,-76.7068971
1198281,Hamilton Park,Pennsylvania,Lancaster,71,1979-08-02,2022-06-07,40.03482,-76.3291263
1198282,Harrison City,Pennsylvania,Westmoreland,129,1979-08-02,2022-06-07,40.3542355,-79.6483764
1198283,Henderson Station,Pennsylvania,Venango,121,1979-08-02,2022-06-07,41.2956133,-79.9933912
1198284,Heshbon Park,Pennsylvania,Lycoming,81,1979-08-02,2022-06-07,41.2817436,-77.0596906
1198285,Hickorytown,Pennsylvania,Montgomery,91,1979-08-02,2022-06-07,40.1134427,-75.2843468
1198286,Hillville,Pennsylvania,Armstrong,5,1979-08-02,2022-06-07,41.030619,-79.6000469
1198287,Hunting Park,Pennsylvania,Philadelphia,101,1979-08-02,2022-06-07,40.016501,-75.1437876
1198288,Lawrence Park,Pennsylvania,Erie,49,1979-08-02,2022-06-07,42.1522793,-80.0231115
1198289,Loyalhanna Woodlands Number 2,Pennsylvania,Westmoreland,129,1979-08-02,2022-06-07,40.4522891,-79.4628185
1198290,Loyalton,Pennsylvania,Dauphin,43,1979-08-02,2022-06-07,40.5689743,-76.761635
1198291,Maple Grove,Pennsylvania,Clarion,31,1979-08-02,2022-06-07,41.0300637,-79.511434
1198292,Middle Lancaster,Pennsylvania,Butler,19,1979-08-02,2022-06-07,40.8545087,-80.1233933
1198293,Mylo Park,Pennsylvania,Cambria,21,1979-08-02,2022-06-07,40.4800719,-78.742521
1198295,Penn Glyn,Pennsylvania,Westmoreland,129,1979-08-02,2022-06-07,40.324236,-79.6892101
1198296,Penn Wynne,Pennsylvania,Montgomery,91,1979-08-02,2022-06-07,39.9862234,-75.2754617
1198297,Pine Grove Furnace,Pennsylvania,Cumberland,41,1979-08-02,2022-06-07,40.0334245,-77.2985948
1198298,Pleasant View,Pennsylvania,Dauphin,43,1979-08-02,2022-06-07,40.2634234,-76.7316369
1198299,Saint Vincent Shaft,Pennsylvania,Westmoreland,129,1979-08-02,2022-06-07,40.2839591,-79.3997588
1198303,South Hills,Pennsylvania,Allegheny,3,1979-08-02,2022-06-07,40.3920137,-80.0375538
1198306,Volant,Pennsylvania,Lawrence,73,1979-08-02,2022-06-07,41.1136707,-80.2589518
1198307,Waddle,Pennsylvania,Centre,27,1979-08-02,2022-06-07,40.8339491,-77.9347258
1198309,West Franklin,Pennsylvania,Bradford,15,1979-08-02,2022-06-07,41.6967418,-76.6268938
1198310,West New Castle,Pennsylvania,Lawrence,73,1979-08-02,2022-06-07,41.0039496,-80.3645096
1198311,Westwood,Pennsylvania,Allegheny,3,1979-08-02,2022-06-07,40.4292358,-80.0397763
1198312,White Springs,Pennsylvania,Union,119,1979-08-02,2022-06-07,40.8831364,-77.0877529
1198313,Wood Hill,Pennsylvania,Venango,121,1979-08-02,2022-06-07,41.2128386,-79.7464393
1198314,Cadogan,Pennsylvania,Armstrong,5,1979-08-02,2022-06-07,40.7539533,-79.5811576
1198315,Forest Lake Park,Pennsylvania,Pike,103,1979-08-02,2022-06-07,41.5364778,-75.0948932
1198316,Reynoldsville,Pennsylvania,Jefferson,65,1979-08-02,2022-06-07,41.0970071,-78.8886436
1198317,Walkchalk,Pennsylvania,Armstrong,5,1979-08-02,2022-06-07,40.835342,-79.5767129
1198318,Elmora,Pennsylvania,Cambria,21,1990-08-30,2022-06-07,40.6017357,-78.7464134
1198323,Tafton,Pennsylvania,Pike,103,1979-08-02,2022-06-07,41.404534,-75.1829535
1198324,Ahrensville,Pennsylvania,Venango,121,1979-08-02,2022-06-07,41.4545046,-79.6456065
1198334,Arlington,Pennsylvania,Wayne,127,1979-08-02,2022-06-07,41.4120317,-75.3257354
1198340,Auburn Center,Pennsylvania,Susquehanna,115,1979-08-02,2022-06-07,41.6897979,-76.0365913
1198343,Austin Heights,Pennsylvania,Lackawanna,69,1979-08-02,2022-06-07,41.3828569,-75.7429702
1198346,Avoy,Pennsylvania,Wayne,127,1979-08-02,2022-06-07,41.444809,-75.3396242
1198366,Beachdale,Pennsylvania,Somerset,111,1979-08-02,2022-06-07,39.9036917,-79.0122479
1198385,Beaumont,Pennsylvania,Wyoming,131,1979-08-02,2022-06-07,41.4100786,-75.9963117
1198401,Beechwood,Pennsylvania,Cameron,23,1979-08-02,2022-06-07,41.4850624,-78.390849
1198410,Bellasylva,Pennsylvania,Wyoming,131,1979-08-02,2022-06-07,41.4570211,-76.2388227
1198417,Berge Run,Pennsylvania,Potter,105,1979-08-02,2022-06-07,41.4883977,-78.0516686
1198419,Bernice,Pennsylvania,Sullivan,113,1979-08-02,2022-06-07,41.470354,-76.3816072
1198448,Blakely,Pennsylvania,Lackawanna,69,1979-08-02,2022-06-07,41.4809138,-75.5946319
1198450,Bleakley Hill,Pennsylvania,Venango,121,1979-08-02,2022-06-07,41.4047802,-79.8261658
1198460,Bohemia,Pennsylvania,Pike,103,1979-08-02,2022-06-07,41.4970335,-75.0673927
1198463,Boot Jack,Pennsylvania,Elk,47,1979-08-02,2022-06-07,41.3814501,-78.6864152
1198481,Brookside,Pennsylvania,Lycoming,81,1979-08-02,2022-06-07,41.3911834,-77.2535854
1198499,Bully Hill,Pennsylvania,Venango,121,1979-08-02,2022-06-07,41.3689473,-79.8261654
1198510,Buttonwood,Pennsylvania,Lycoming,81,1979-08-02,2022-06-07,41.499796,-77.1346947
1198519,Calvert,Pennsylvania,Lycoming,81,1979-08-02,2022-06-07,41.400355,-76.9663547
1198521,Cameron,Pennsylvania,Cameron,23,1979-08-02,2022-06-07,41.4542298,-78.1755625
1198535,Canal Center,Pennsylvania,Venango,121,1979-08-02,2022-06-07,41.4719994,-79.9339466
1198545,Carsontown,Pennsylvania,Lycoming,81,1979-08-02,2022-06-07,41.4078489,-77.3327543
1198553,Center Moreland,Pennsylvania,Wyoming,131,1979-08-02,2022-06-07,41.4200784,-75.9301985
1198558,Charleston,Pennsylvania,Mercer,85,1979-08-02,2022-06-07,41.2370014,-80.3603442
1198572,Clapp Lease,Pennsylvania,Venango,121,1979-08-02,2022-06-07,41.3992282,-79.5289367
1198573,Clarion Junction,Pennsylvania,Clarion,31,1979-08-02,2022-06-07,41.2370068,-79.4169894
1198575,Clarks Green,Pennsylvania,Lackawanna,69,1979-08-02,2022-06-07,41.492856,-75.6996356
1198576,Clarks Summit,Pennsylvania,Lackawanna,69,1979-08-02,2022-06-07,41.4886892,-75.7085248
1198579,Coal Hill,Pennsylvania,Venango,121,1979-08-02,2022-06-07,41.3908943,-79.5836601
1198592,Colonial Village,Pennsylvania,Venango,121,1979-08-02,2022-06-07,41.4439486,-79.6847741
1198599,Coolspring,Pennsylvania,Fayette,51,1979-08-02,2022-06-07,39.9036869,-79.6797648
1198605,Cortez,Pennsylvania,Lackawanna,69,1979-08-02,2022-06-07,41.4653615,-75.4571275
1198612,Coventryville,Pennsylvania,Chester,29,1979-08-02,2022-06-07,40.1734319,-75.6893635
1198622,Cross Fork,Pennsylvania,Potter,105,1979-08-02,2022-06-07,41.4833995,-77.8144358
1198630,Daguscahonda,Pennsylvania,Elk,47,1979-08-02,2022-06-07,41.4195057,-78.6555809
1198648,Demunds Corners,Pennsylvania,Luzerne,79,1979-08-02,2022-06-07,41.3806348,-75.9438099
1198654,Dickson City,Pennsylvania,Lackawanna,69,1979-08-02,2022-06-07,41.4714693,-75.607688
1198661,Drinker,Pennsylvania,Lackawanna,69,1979-08-02,2022-06-07,41.3950838,-75.4646283
1198685,Eagle Rock,Pennsylvania,Venango,121,1979-08-02,2022-06-07,41.452561,-79.575327
1198687,Eagles Mere Park,Pennsylvania,Sullivan,113,1979-08-02,2022-06-07,41.4250776,-76.5807831
1198696,Eden,Pennsylvania,Lancaster,71,1979-08-02,2022-06-07,40.0703748,-76.2696791
1198709,Elmdale,Pennsylvania,Lackawanna,69,1979-08-02,2022-06-07,41.4117506,-75.4604614
1198711,English Center,Pennsylvania,Lycoming,81,1979-08-02,2022-06-07,41.4372939,-77.2796983
1198713,Erdman,Pennsylvania,Dauphin,43,1979-08-02,2022-06-07,40.6456411,-76.6896876
1198715,Evans Falls,Pennsylvania,Wyoming,131,1979-08-02,2022-06-07,41.4659107,-76.0179794
1198719,Eynon,Pennsylvania,Lackawanna,69,1979-08-02,2022-06-07,41.4956364,-75.5743534
1198721,Falls,Pennsylvania,Wyoming,131,1979-08-02,2022-06-07,41.4606332,-75.8488072
1198739,Five Points,Pennsylvania,Mercer,85,1979-08-02,2022-06-07,41.405333,-80.0195034
1198754,Forksville,Pennsylvania,Sullivan,113,1979-08-02,2022-06-07,41.4870203,-76.6021722
1198763,Fosters Corner,Pennsylvania,Venango,121,1979-08-02,2022-06-07,41.4745034,-79.7344981
1198782,Galloway,Pennsylvania,Venango,121,1979-08-02,2022-06-07,41.4247801,-79.817277
1198785,Garvers Ferry,Pennsylvania,Westmoreland,129,1979-08-02,2022-06-07,40.6656211,-79.6900481
1198796,Germantown,Pennsylvania,Pike,103,1979-08-02,2022-06-07,41.4192568,-75.0721164
1198809,Godfrey,Pennsylvania,Armstrong,5,1979-08-02,2022-06-07,40.6911761,-79.6256024
1198816,Grandview,Pennsylvania,Elk,47,1979-08-02,2022-06-07,41.4214503,-78.5480774
1198817,Grandview,Pennsylvania,Venango,121,1979-08-02,2022-06-07,41.4670043,-79.6642182
1198820,Grassy Island,Pennsylvania,Lackawanna,69,1979-08-02,2022-06-07,41.471192,-75.5821315
1198827,Gravity,Pennsylvania,Wayne,127,1979-08-02,2022-06-07,41.47203,-75.3799029
1198829,Graysville,Pennsylvania,Huntingdon,61,1979-08-02,2022-06-07,40.6914524,-78.0277832
1198830,Greeley,Pennsylvania,Pike,103,1979-08-02,2022-06-07,41.4212016,-74.9951695
1198832,Green Oaks,Pennsylvania,Venango,121,1979-08-02,2022-06-07,41.4308941,-79.5967162
1198833,Green Ridge,Pennsylvania,Lackawanna,69,1979-08-02,2022-06-07,41.4259135,-75.6451894
1198853,Hallton,Pennsylvania,Elk,47,1979-08-02,2022-06-07,41.4020063,-78.9322566
1198855,Hamlin,Pennsylvania,Wayne,127,1979-08-02,2022-06-07,41.4036966,-75.3985153
1198856,Hammersley Fork,Pennsylvania,Clinton,35,1979-08-02,2022-06-07,41.4325651,-77.9205515
1198857,Hampton Station,Pennsylvania,Venango,121,1979-08-02,2022-06-07,41.3870056,-79.563104
1198862,Harveys Lake,Pennsylvania,Luzerne,79,1979-08-02,2022-06-07,41.3834124,-76.0246461
1198863,Hawley,Pennsylvania,Wayne,127,1979-08-02,2022-06-07,41.4759224,-75.1821189
1198870,Hendersonville,Pennsylvania,Butler,19,1979-08-02,2022-06-07,40.6903442,-80.0742259
1198873,Henrys Bend,Pennsylvania,Venango,121,1979-08-02,2022-06-07,41.4628385,-79.6006054
1198876,Hettesheimer Corners,Pennsylvania,Wyoming,131,1979-08-02,2022-06-07,41.430078,-76.0615923
1198890,Hillsgrove,Pennsylvania,Sullivan,113,1979-08-02,2011-03-04,41.4439661,-76.7071767
1198901,Hollentown,Pennsylvania,Cambria,21,1979-08-02,2022-06-07,40.6897857,-78.4647415
1198902,Hollisterville,Pennsylvania,Wayne,127,1979-08-02,2022-06-07,41.3911956,-75.4385165
1198907,Honey Creek,Pennsylvania,Mifflin,87,1979-08-02,2022-06-07,40.6897914,-77.5588838
1198911,Hoppestown,Pennsylvania,Lycoming,81,1979-08-02,2022-06-07,41.4361884,-76.7741239
1198915,Howard Siding,Pennsylvania,Cameron,23,1979-08-02,2022-06-07,41.4764515,-78.3233463
1198922,Hyde Park,Pennsylvania,Lackawanna,69,1979-08-02,2022-06-07,41.4156352,-75.6865795
1198933,Ivarea,Pennsylvania,Erie,49,1979-08-02,2022-06-07,41.9036668,-80.2658945
1198943,Jessup,Pennsylvania,Lackawanna,69,1979-08-02,2022-06-07,41.4686924,-75.5621309
1198954,Johnsonburg,Pennsylvania,Elk,47,1979-08-02,2022-06-07,41.4906172,-78.675026
1198959,Kashner,Pennsylvania,Mercer,85,1979-08-02,2022-06-07,41.3808886,-80.3045093
1198960,Kasson Brook,Pennsylvania,Wyoming,131,1979-08-02,2022-06-07,41.4717434,-76.1477075
1198968,Kennard,Pennsylvania,Mercer,85,1979-08-02,2022-06-07,41.4650539,-80.3364547
1198973,Keyser Valley,Pennsylvania,Lackawanna,69,1979-08-02,2022-06-07,41.4256349,-75.6960243
1198975,Kimble,Pennsylvania,Pike,103,1979-08-02,2022-06-07,41.4684226,-75.1215615
1198981,Klingerstown,Pennsylvania,Schuylkill,107,1979-08-02,2022-06-07,40.6603631,-76.6894096
1198984,Kunkle,Pennsylvania,Luzerne,79,1979-08-02,2022-06-07,41.3784125,-75.9824222
1198986,Lackawaxen,Pennsylvania,Pike,103,1979-08-02,2022-06-07,41.482034,-74.9860016
1198989,Lakeville,Pennsylvania,Wayne,127,1979-08-02,2022-06-07,41.438144,-75.2765669
1198993,Lamonaville,Pennsylvania,Forest,53,1979-08-02,2022-06-07,41.4700621,-79.0264267
1198995,Laneville,Pennsylvania,Armstrong,5,1979-08-02,2022-06-07,40.6795098,-79.6906038
1198996,Laporte,Pennsylvania,Sullivan,113,1979-08-02,2022-06-07,41.4239666,-76.494113
1199016,Ledgedale,Pennsylvania,Wayne,127,1979-08-02,2022-06-07,41.370643,-75.3287917
1199017,Leechs Corners,Pennsylvania,Mercer,85,1979-08-02,2022-06-07,41.4314433,-80.3342323
1199042,Lincoln Terrace,Pennsylvania,Northampton,95,1979-08-02,2022-06-07,40.6917651,-75.2562888
1199049,Little Chapel,Pennsylvania,Wayne,127,1979-08-02,2022-06-07,41.418975,-75.3690698
1199071,Lockville,Pennsylvania,Wyoming,131,1979-08-02,2022-06-07,41.4170228,-75.8776968
1199101,Lynchville,Pennsylvania,Elk,47,1979-08-02,2022-06-07,41.4372837,-78.5633557
1199109,Mapledale,Pennsylvania,Venango,121,1979-08-02,2022-06-07,41.3842244,-79.8608886
1199110,Maplewood,Pennsylvania,Wayne,127,1979-08-02,2022-06-07,41.4317511,-75.4365716
1199112,Marsh Hill,Pennsylvania,Lycoming,81,1979-08-02,2022-06-07,41.4770207,-76.9741325
1199128,McClintock,Pennsylvania,Venango,121,1979-08-02,2022-06-07,41.4561707,-79.6883855
1199147,Metcalf,Pennsylvania,Westmoreland,129,1979-08-02,2022-06-07,40.6231216,-79.690603
1199153,Mildred,Pennsylvania,Sullivan,113,1979-08-02,2022-06-07,41.4781316,-76.3782737
1199155,Mill City,Pennsylvania,Wyoming,131,1979-08-02,2022-06-07,41.4959103,-75.8360291
1199164,Milledgeville,Pennsylvania,Mercer,85,1979-08-02,2022-06-07,41.4703316,-80.0622823
1199171,Millrift,Pennsylvania,Pike,103,1979-08-02,2022-06-07,41.4092598,-74.7432192
1199172,Milwaukee,Pennsylvania,Lackawanna,69,1979-08-02,2022-06-07,41.4225784,-75.7776937
1199173,Minersville,Pennsylvania,Schuylkill,107,1979-08-02,2022-06-07,40.6906451,-76.2621697
1199174,Minooka,Pennsylvania,Lackawanna,69,1979-08-02,2022-06-07,41.3792467,-75.6924131
1199181,Monterey,Pennsylvania,Lancaster,71,1979-08-02,2022-06-07,40.0703757,-76.1710646
1199182,Montmorenci,Pennsylvania,Elk,47,1979-08-02,2022-06-07,41.4983947,-78.7403061
1199188,Moosic,Pennsylvania,Lackawanna,69,1979-08-02,2022-06-07,41.353413,-75.7382478
1199192,Moudy Hill,Pennsylvania,Cambria,21,1979-08-02,2022-06-07,40.3814627,-78.6894637
1199196,Mount Cobb,Pennsylvania,Lackawanna,69,1979-08-02,2022-06-07,41.4134163,-75.4932401
1199214,Nay Aug,Pennsylvania,Lackawanna,69,1979-08-02,2022-06-07,41.3992482,-75.5865764
1199217,New Lebanon,Pennsylvania,Mercer,85,1979-08-02,2022-06-07,41.4147771,-80.0747823
1199220,New Vernon,Pennsylvania,Mercer,85,1979-08-02,2022-06-07,41.4158882,-80.1217276
1199221,Newton Center,Pennsylvania,Lackawanna,69,1979-08-02,2022-06-07,41.4475779,-75.783805
1199224,Nicklin,Pennsylvania,Venango,121,1979-08-02,2022-06-07,41.3983904,-79.8853338
1199225,Niles,Pennsylvania,Venango,121,1979-08-02,2022-06-07,41.3978345,-79.9147789
1199228,Nordmont,Pennsylvania,Sullivan,113,1979-08-02,2022-06-07,41.3792458,-76.4738346
1199233,North Pine Grove,Pennsylvania,Clarion,31,1979-08-02,2022-06-07,41.3953409,-79.2219861
1199234,North Point,Pennsylvania,Indiana,63,1979-08-02,2022-06-07,40.903676,-79.1314253
1199243,Oak Hill,Pennsylvania,Venango,121,1979-08-02,2022-06-07,41.4128355,-79.8397773
1199247,Okome,Pennsylvania,Lycoming,81,1979-08-02,2022-06-07,41.437292,-77.4130342
1199248,Old Forge,Pennsylvania,Lackawanna,69,1979-08-02,2022-06-07,41.3711906,-75.7349144
1199249,Oleopolis,Pennsylvania,Venango,121,1979-08-02,2022-06-07,41.4556161,-79.6172725
1199250,Oliver Manor,Pennsylvania,Venango,121,1979-08-02,2022-06-07,41.4350599,-79.6786628
1199251,Olyphant,Pennsylvania,Lackawanna,69,1979-08-02,2022-06-07,41.4684138,-75.6029656
1199255,Orange,Pennsylvania,Luzerne,79,1979-08-02,2022-06-07,41.3886901,-75.8935305
1199256,Oreville,Pennsylvania,Berks,11,1979-08-02,2022-06-07,40.5187064,-75.6899132
1199258,Osgood,Pennsylvania,Mercer,85,1979-08-02,2022-06-07,41.4447764,-80.3675667
1199263,Owls Nest,Pennsylvania,Elk,47,1979-08-02,2022-06-07,41.4714506,-78.8875333
1199278,Parrish,Pennsylvania,Forest,53,1979-08-02,2022-06-07,41.4914509,-78.9967039
1199282,Paupack,Pennsylvania,Pike,103,1979-08-02,2022-06-07,41.3962007,-75.1962875
1199289,Peckville,Pennsylvania,Lackawanna,69,1979-08-02,2022-06-07,41.4764699,-75.5732423
1199318,Pleasant Corners,Pennsylvania,Lehigh,77,1979-08-02,2022-06-07,40.6834283,-75.6904667
1199320,Plumer,Pennsylvania,Venango,121,1979-08-02,2022-06-07,41.4992268,-79.6417179
1199326,Pond Eddy,Pennsylvania,Pike,103,1979-08-02,2022-06-07,41.4312031,-74.822943
1199333,Portland Mills,Pennsylvania,Elk,47,1979-08-02,2022-06-07,41.3781171,-78.8341976
1199340,President,Pennsylvania,Venango,121,1979-08-02,2022-06-07,41.4578391,-79.5581042
1199343,Providence,Pennsylvania,Lackawanna,69,1979-08-02,2022-06-07,41.4339687,-75.661301
1199349,Raberts Corner,Pennsylvania,Lehigh,77,1979-08-02,2022-06-07,40.691483,-75.7788038
1199353,Ransom,Pennsylvania,Lackawanna,69,1979-08-02,2022-06-07,41.3942456,-75.8218616
1199362,Red Oak,Pennsylvania,Lackawanna,69,1979-08-02,2022-06-07,41.4403608,-75.4862952
1199372,Reno,Pennsylvania,Venango,121,1979-08-02,2022-06-07,41.4097814,-79.7522753
1199377,Ridgway,Pennsylvania,Elk,47,1979-08-02,2022-06-07,41.4203391,-78.7286388
1199388,Ringdale,Pennsylvania,Sullivan,113,1979-08-02,2022-06-07,41.452299,-76.4454992
1199389,Riverside,Pennsylvania,Lackawanna,69,1979-08-02,2022-06-07,41.4859146,-75.5562973
1199405,Rockmere,Pennsylvania,Venango,121,1979-08-02,2022-06-07,41.431449,-79.6592177
1199406,Rocky Grove,Pennsylvania,Venango,121,1979-08-02,2022-06-07,41.4050579,-79.8319993
1199412,Rosas,Pennsylvania,Pike,103,1979-08-02,2022-06-07,41.4414809,-74.8090537
1199413,Rose Gardens,Pennsylvania,Venango,121,1979-08-02,2022-06-07,41.41006,-79.6719956
1199414,Rose Glen,Pennsylvania,Perry,99,1979-08-02,2022-06-07,40.4036963,-77.0844242
1199417,Roses,Pennsylvania,Forest,53,1979-08-02,2022-06-07,41.454507,-79.1564296
1199423,Rouseville,Pennsylvania,Venango,121,1979-08-02,2022-06-07,41.4689485,-79.6908857
1199424,Rowland,Pennsylvania,Pike,103,1979-08-02,2022-06-07,41.4712006,-75.0421146
1199429,Rynd Farm,Pennsylvania,Venango,121,1979-08-02,2022-06-07,41.4825594,-79.6947749
1199430,Saco,Pennsylvania,Lackawanna,69,1979-08-02,2022-06-07,41.4136947,-75.4710172
1199432,Sadlers Corner,Pennsylvania,Venango,121,1979-08-02,2022-06-07,41.3972828,-79.6244944
1199433,Saegersville,Pennsylvania,Lehigh,77,1979-08-02,2022-06-07,40.7006505,-75.6896332
1199451,Saint Marys,Pennsylvania,Elk,47,1979-08-02,2022-06-07,41.4278393,-78.5608556
1199474,Salem,Pennsylvania,Mercer,85,1979-08-02,2022-06-07,41.4344988,-80.3317323
1199486,Satterfield,Pennsylvania,Sullivan,113,1979-08-02,2022-06-07,41.4903534,-76.4085528
1199495,Schultzville,Pennsylvania,Lackawanna,69,1979-08-02,2022-06-07,41.4822995,-75.7654712
1199496,Schuster Heights,Pennsylvania,Butler,19,1979-08-02,2022-06-07,40.6900653,-79.7064378
1199506,Seneca,Pennsylvania,Venango,121,1979-08-02,2022-06-07,41.378671,-79.7039405
1199511,Shaffers Corners,Pennsylvania,Lackawanna,69,1979-08-02,2022-06-07,41.4236894,-75.7899163
1199523,Shinerville,Pennsylvania,Sullivan,113,1979-08-02,2022-06-07,41.4875757,-76.3818849
1199528,Shohola,Pennsylvania,Pike,103,1979-08-02,2022-06-07,41.4750904,-74.9151669
1199530,Shohola Falls,Pennsylvania,Pike,103,1979-08-02,2022-06-07,41.3909245,-74.9660026
1199544,Siverly,Pennsylvania,Venango,121,1979-08-02,2022-06-07,41.4206154,-79.6933852
1199566,South Canaan,Pennsylvania,Wayne,127,1979-08-02,2022-06-07,41.5053624,-75.4121257
1199567,South Eaton,Pennsylvania,Wyoming,131,1979-08-02,2022-06-07,41.4922992,-75.9088092
1199591,Stanleys Corner,Pennsylvania,Venango,121,1979-08-02,2022-06-07,41.3950604,-79.6372725
1199617,Sterling Run,Pennsylvania,Cameron,23,1979-08-02,2022-06-07,41.4147848,-78.1988969
1199634,Sturges,Pennsylvania,Lackawanna,69,1990-08-30,2022-06-07,41.494525,-75.5849094
