ID,Name,Dumpster,Month,Year,Date,Weight,Volume,PlasticBottles,Polystyrene,CigaretteButts,GlassBottles,PlasticBags,Wrappers,SportsBalls,HomesPowered
mister,Mister Trash Wheel,511,January,2022,1/5/2022,2.2,15,2700,220,5100,34,200,610,15,37
mister,Mister Trash Wheel,512,January,2022,1/18/2022,2.9899999999999998,15,4200,520,4000,40,480,500,20,50
mister,Mister Trash Wheel,513,January,2022,1/18/2022,3.12,15,3000,325,3300,11,190,900,30,52
mister,Mister Trash Wheel,514,January,2022,1/19/2022,2.86,15,1200,80,2200,10,140,400,12,48
mister,Mister Trash Wheel,515,January,2022,1/19/2022,2.72,15,600,70,1000,13,24,180,4,45
mister,Mister Trash Wheel,517,March,2022,3/11/2022,2.15,15,4400,210,5200,30,140,500,28,36
mister,Mister Trash Wheel,516,February,2022,2/21/2022,2.71,15,3100,220,4400,28,110,650,36,45
mister,Mister Trash Wheel,518,March,2022,3/25/2022,4.659999999999999,15,2800,140,3300,18,80,550,36,78
mister,Mister Trash Wheel,519,March,2022,3/25/2022,2.3499999999999996,15,1100,100,3000,24,100,600,12,39
mister,Mister Trash Wheel,520,April,2022,4/2/2022,2.75,15,3400,240,4800,34,81,800,18,46
mister,Mister Trash Wheel,521,April,2022,4/7/2022,2.59,15,2800,200,5000,10,120,540,21,43
mister,Mister Trash Wheel,522,April,2022,4/7/2022,3.7,15,800,64,1200,6,50,350,2,62
mister,Mister Trash Wheel,523,April,2022,4/7/2022,2.61,15,1800,110,2300,20,120,460,14,44
mister,Mister Trash Wheel,524,April,2022,4/8/2022,3.9699999999999998,15,540,50,900,4,64,240,0,66
mister,Mister Trash Wheel,525,April,2022,4/29/2022,4.51,15,3300,300,4200,34,140,640,20,75
mister,Mister Trash Wheel,526,May,2022,5/11/2022,2.8299999999999996,15,2800,220,3600,22,180,780,30,47
mister,Mister Trash Wheel,527,May,2022,5/11/2022,4.14,15,900,48,1200,8,80,580,8,69
mister,Mister Trash Wheel,528,May,2022,5/17/2022,3.21,15,2100,110,5000,24,140,900,28,54
mister,Mister Trash Wheel,529,May,2022,5/24/2022,3.8299999999999996,15,3200,200,6200,40,120,1000,40,64
mister,Mister Trash Wheel,530,May,2022,5/31/2022,3.9699999999999998,15,1440,75,3600,22,80,440,14,66
mister,Mister Trash Wheel,531,May,2022,5/31/2022,4.02,15,800,50,1800,10,64,320,6,67
mister,Mister Trash Wheel,532,May,2022,5/31/2022,3.7600000000000002,15,540,110,1100,4,50,450,12,63
mister,Mister Trash Wheel,533,June,2022,6/1/2022,3.18,15,2900,420,3800,12,240,1100,9,53
mister,Mister Trash Wheel,534,June,2022,6/10/2022,4.02,15,2000,340,2900,8,320,880,20,67
mister,Mister Trash Wheel,535,June,2022,6/10/2022,3.36,15,960,120,1500,14,96,640,10,56
mister,Mister Trash Wheel,536,June,2022,6/11/2022,1.6400000000000001,10,3200,290,4200,9,380,1000,6,27
mister,Mister Trash Wheel,537,June,2022,6/11/2022,3.7600000000000002,15,1250,100,2100,24,200,960,18,63
mister,Mister Trash Wheel,538,June,2022,6/29/2022,1.97,15,2900,360,3200,12,400,840,14,33
mister,Mister Trash Wheel,539,June,2022,6/29/2022,3.96,15,2100,240,4800,20,360,1200,21,66
mister,Mister Trash Wheel,540,July,2022,7/5/2022,3.77,15,3600,320,5000,12,330,1400,18,63
mister,Mister Trash Wheel,541,July,2022,7/5/2022,3.25,15,1400,120,3600,22,280,980,30,54
mister,Mister Trash Wheel,542,July,2022,7/15/2022,2.75,15,3900,200,4200,21,210,1200,18,46
mister,Mister Trash Wheel,543,July,2022,7/18/2022,2.7,15,3000,240,4400,24,270,1100,12,45
mister,Mister Trash Wheel,544,July,2022,7/18/2022,3.3899999999999997,15,1800,96,2800,4,120,980,10,57
mister,Mister Trash Wheel,545,July,2022,7/21/2022,2.82,15,2700,180,3800,10,200,860,21,47
mister,Mister Trash Wheel,546,July,2022,7/27/2022,2.03,15,2400,120,4400,28,360,1500,24,34
mister,Mister Trash Wheel,547,July,2022,7/29/2022,1.6900000000000002,13,2900,210,4900,16,290,900,12,28
mister,Mister Trash Wheel,548,August,2022,8/9/2022,2.84,15,1400,280,3500,12,140,750,20,47
mister,Mister Trash Wheel,549,August,2022,8/19/2022,2.25,15,3900,340,5500,20,200,1100,30,38
mister,Mister Trash Wheel,550,September,2022,9/9/2022,3.09,15,4200,390,4800,10,180,960,21,52
mister,Mister Trash Wheel,551,September,2022,9/13/2022,3.67,15,2800,120,4200,12,150,1000,36,61
mister,Mister Trash Wheel,552,September,2022,9/14/2022,3.64,15,1900,200,6300,8,80,1260,14,61
mister,Mister Trash Wheel,553,September,2022,9/14/2022,3.7800000000000002,15,960,75,2900,11,100,660,8,63
mister,Mister Trash Wheel,554,September,2022,9/14/2022,3.69,15,640,50,1800,24,140,500,6,62
mister,Mister Trash Wheel,555,September,2022,9/15/2022,3.88,15,750,84,2200,9,72,480,18,65
mister,Mister Trash Wheel,556,September,2022,9/15/2022,4.18,15,500,48,1800,10,84,360,5,70
mister,Mister Trash Wheel,557,October,2022,10/7/2022,2.73,14,3500,280,4900,21,210,1000,21,46
mister,Mister Trash Wheel,558,October,2022,10/7/2022,4.39,15,2900,320,5500,36,180,1360,18,73
mister,Mister Trash Wheel,559,November,2022,11/10/2022,2.03,15,2100,100,4900,42,150,1600,30,34
mister,Mister Trash Wheel,560,November,2022,11/14/2022,3.12,15,3200,280,5400,24,200,1200,32,52
mister,Mister Trash Wheel,561,November,2022,11/22/2022,2.27,15,1800,150,2900,12,160,980,21,38
mister,Mister Trash Wheel,562,December,2022,12/9/2022,2.54,15,1500,84,3900,36,190,1400,40,42
mister,Mister Trash Wheel,563,December,2022,12/17/2022,3.27,15,2100,120,4200,18,220,1600,21,55
mister,Mister Trash Wheel,564,December,2022,12/17/2022,2.79,15,1000,48,2100,8,64,900,14,47
mister,Mister Trash Wheel,565,December,2022,12/21/2022,3.15,15,2900,320,4800,21,180,1900,36,53
mister,Mister Trash Wheel,566,December,2022,12/28/2022,3.02,15,1600,100,3600,24,200,2000,27,50
mister,Mister Trash Wheel,567,December,2022,12/29/2022,3.36,15,2100,120,1800,21,110,1600,14,56
mister,Mister Trash Wheel,568,January,2023,1/27/2023,3.23,15,1700,210,2900,15,180,1500,10,54
mister,Mister Trash Wheel,569,February,2023,2/20/2023,3.03,15,2400,300,3300,21,210,1100,21,51
mister,Mister Trash Wheel,570,February,2023,2/20/2023,3.53,15,3600,280,4200,24,240,2200,30,59
mister,Mister Trash Wheel,571,March,2023,3/6/2023,3.14,15,2700,180,3200,18,270,1700,20,52
mister,Mister Trash Wheel,572,March,2023,3/29/2023,3.4099999999999997,15,2900,200,3000,20,200,1400,14,57
mister,Mister Trash Wheel,573,April,2023,4/17/2023,4.78,15,1800,90,2400,16,170,980,11,80
mister,Mister Trash Wheel,574,April,2023,4/17/2023,5.31,15,2200,210,3800,30,280,1800,28,89
mister,Mister Trash Wheel,575,April,2023,4/20/2023,2.9699999999999998,15,3000,280,4000,22,320,2100,18,50
mister,Mister Trash Wheel,576,April,2023,4/24/2023,3.66,15,2100,200,3300,21,260,2100,24,61
mister,Mister Trash Wheel,577,April,2023,4/24/2023,4.87,15,1000,64,1900,10,120,900,9,81
mister,Mister Trash Wheel,578,April,2023,4/24/2023,5.31,15,2700,190,3600,32,340,2000,32,89
mister,Mister Trash Wheel,579,May,2023,5/4/2023,3.66,15,2200,420,4100,27,290,2300,40,61
mister,Mister Trash Wheel,580,May,2023,5/4/2023,2.62,15,3100,380,2900,40,220,1800,21,44
mister,Mister Trash Wheel,581,June,2023,6/28/2023,3.56,15,3400,480,4400,36,310,2200,27,59
mister,Mister Trash Wheel,582,June,2023,6/28/2023,3.79,15,4000,390,4200,32,400,1400,38,63
mister,Mister Trash Wheel,583,June,2023,6/28/2023,2.2800000000000002,10,2100,300,3300,12,240,1000,18,38
mister,Mister Trash Wheel,584,June,2023,6/29/2023,3.9,15,1900,220,4700,30,180,2100,21,65
mister,Mister Trash Wheel,585,July,2023,7/3/2023,4.08,15,2300,310,3900,27,220,1400,30,68
mister,Mister Trash Wheel,586,July,2023,7/5/2023,4.359999999999999,15,3200,270,5200,21,320,1800,27,73
mister,Mister Trash Wheel,587,July,2023,7/5/2023,4.23,15,1200,180,2500,18,190,1500,14,71
mister,Mister Trash Wheel,588,July,2023,7/10/2023,3.71,15,3400,400,4500,22,280,2200,27,62
mister,Mister Trash Wheel,589,July,2023,7/10/2023,3.58,15,2100,200,3200,29,250,1800,21,60
mister,Mister Trash Wheel,590,July,2023,7/10/2023,3.79,15,980,80,1400,6,150,980,2,63
mister,Mister Trash Wheel,591,July,2023,7/10/2023,3.88,15,540,48,980,0,120,450,8,65
mister,Mister Trash Wheel,592,July,2023,7/10/2023,3.8099999999999996,15,1100,100,2100,12,48,900,12,64
mister,Mister Trash Wheel,593,July,2023,7/11/2023,3.82,15,750,50,1200,10,110,1200,10,64
mister,Mister Trash Wheel,594,July,2023,7/24/2023,1.8900000000000001,10,1800,160,3200,24,220,1700,24,32
mister,Mister Trash Wheel,595,July,2023,7/24/2023,3.58,15,2300,390,5000,32,360,2400,30,60
mister,Mister Trash Wheel,596,July,2023,7/31/2023,3.67,15,3400,480,5800,24,440,3000,18,61
mister,Mister Trash Wheel,597,July,2023,7/31/2023,2.9099999999999997,15,2700,300,4200,38,220,1800,30,49
mister,Mister Trash Wheel,598,August,2023,8/8/2023,4.44,15,3000,440,5400,21,330,1400,24,74
mister,Mister Trash Wheel,599,August,2023,8/9/2023,3.4099999999999997,15,3800,350,6000,18,120,2100,40,57
mister,Mister Trash Wheel,600,August,2023,8/10/2023,3.8299999999999996,15,4200,480,4800,40,270,2400,21,64
mister,Mister Trash Wheel,601,August,2023,8/10/2023,2.67,15,1800,90,3800,27,420,1850,42,45
mister,Mister Trash Wheel,602,August,2023,8/14/2023,2.15,10,2000,290,4300,24,400,3000,36,36
mister,Mister Trash Wheel,603,August,2023,8/17/2023,3.08,15,3300,400,5500,44,310,1100,10,51
mister,Mister Trash Wheel,604,September,2023,9/11/2023,2.77,15,4200,500,4200,18,540,2900,30,46
mister,Mister Trash Wheel,605,September,2023,9/11/2023,3.55,15,1200,210,3100,10,200,1400,6,59
mister,Mister Trash Wheel,606,September,2023,9/12/2023,3.51,15,2200,340,4400,20,140,2000,20,59
mister,Mister Trash Wheel,607,september,2023,9/12/2023,3.32,15,850,150,1800,8,180,1500,18,55
mister,Mister Trash Wheel,608,September,2023,9/12/2023,3.1,15,980,80,2100,16,80,1100,4,52
mister,Mister Trash Wheel,609,September,2023,9/13/2023,3.9699999999999998,15,300,50,1500,12,120,600,0,66
mister,Mister Trash Wheel,610,September,2023,9/13/2023,2.86,15,450,120,900,0,100,800,0,48
mister,Mister Trash Wheel,611,September,2023,9/13/2023,3.53,15,80,20,500,4,40,350,2,59
mister,Mister Trash Wheel,612,September,2023,9/19/2023,2.3899999999999997,10,1800,240,3600,24,280,2100,27,40
mister,Mister Trash Wheel,613,September,2023,9/19/2023,3.2600000000000002,15,2200,380,4800,40,410,2700,18,54
mister,Mister Trash Wheel,614,September,2023,9/26/2023,3.55,15,3400,360,4200,20,300,1200,14,59
mister,Mister Trash Wheel,615,October,2023,10/10/2023,2.27,15,3100,240,3300,12,220,980,30,38
mister,Mister Trash Wheel,616,October,2023,10/18/2023,2.19,15,2600,190,3900,18,290,1600,20,37
mister,Mister Trash Wheel,617,November,2023,11/24/2023,3.36,15,1800,120,2400,6,140,1900,14,56
mister,Mister Trash Wheel,618,November,2023,11/24/2023,2.9299999999999997,15,1200,180,3200,12,180,1000,22,49
mister,Mister Trash Wheel,619,November,2023,11/24/2023,2.46,15,2200,210,3700,21,240,1200,18,41
mister,Mister Trash Wheel,620,November,2023,11/24/2023,3.23,15,1400,100,2000,8,80,980,10,54
mister,Mister Trash Wheel,621,November,2023,11/29/2023,2.07,10,2100,180,2800,18,200,1500,30,35
mister,Mister Trash Wheel,622,November,2023,11/29/2023,2.63,15,1600,240,3200,28,260,1100,18,44
mister,Mister Trash Wheel,623,November,2023,11/29/2023,2.9499999999999997,15,2000,160,4400,24,180,2200,12,49
mister,Mister Trash Wheel,624,December,2023,12/12/2023,3.18,15,3200,240,4200,30,210,1800,16,53
mister,Mister Trash Wheel,625,December,2023,12/12/2023,3.73,15,2100,190,3000,22,190,1200,20,62
mister,Mister Trash Wheel,626,December,2023,12/20/2023,3.01,15,1400,120,2900,12,220,980,32,50
mister,Mister Trash Wheel,627,December,2023,12/20/2023,2.34,15,880,75,2600,8,140,1400,10,39
mister,Mister Trash Wheel,628,December,2023,12/23/2023,2.88,15,2000,140,3200,18,200,1900,22,48
mister,Mister Trash Wheel,629,December,2023,12/23/2023,2.51,15,1200,210,4000,27,250,1600,21,42
professor,Professor Trash Wheel,1,January,2017,1/2/17,1.79,15,1950,6080,19700,8,3100,15600,NA,30
professor,Professor Trash Wheel,2,January,2017,1/30/17,1.58,15,9540,11230,17600,14,5630,16700,NA,26
professor,Professor Trash Wheel,3,February,2017,2/26/17,2.32,18,8350,9210,12000,19,6430,12400,NA,39
professor,Professor Trash Wheel,4,February,2017,2/26/17,3.72,15,8590,1030,13000,21,5870,11030,NA,62
professor,Professor Trash Wheel,5,February,2017,2/28/17,1.45,15,7830,9950,16000,18,7450,15340,NA,24
professor,Professor Trash Wheel,6,March,2017,3/30/17,1.71,15,8210,10340,14000,23,9560,13470,NA,29
professor,Professor Trash Wheel,7,April,2017,4/1/17,1.82,15,9830,11020,17000,26,11500,18620,NA,30
professor,Professor Trash Wheel,8,April,2017,4/20/17,2.37,15,9240,8760,15000,14,9970,14670,NA,40
professor,Professor Trash Wheel,9,May,2017,5/10/17,2.64,15,9540,8810,17000,28,12340,16580,NA,44
professor,Professor Trash Wheel,10,May,2017,5/26/17,2.78,15,8230,7800,13000,22,13450,17220,NA,46
professor,Professor Trash Wheel,11,June,2017,6/20/17,2.34,15,7540,8260,14000,12,10320,15430,NA,39
professor,Professor Trash Wheel,12,July,2017,7/17/17,1.63,15,8490,8230,16000,24,8870,10400,NA,27
professor,Professor Trash Wheel,13,July,2017,7/17/17,2.37,15,9610,9480,19000,27,13400,15200,NA,40
professor,Professor Trash Wheel,14,July,2017,7/28/17,1.69,15,7960,7650,12000,17,9540,12400,NA,28
professor,Professor Trash Wheel,15,August,2017,8/4/17,2.93,15,8870,8530,21000,32,11600,16500,NA,49
professor,Professor Trash Wheel,16,August,2017,8/31/17,1.21,15,7420,7280,15000,18,9710,13200,NA,20
professor,Professor Trash Wheel,17,September,2017,9/7/17,1.47,15,8250,7860,14000,24,8940,12500,NA,25
professor,Professor Trash Wheel,18,November,2017,11/17/17,0.75,8,8472,11528,33320,0,656,5392,NA,13
professor,Professor Trash Wheel,19,January,2018,1/15/18,0.99,15,7530,9240,22400,6,940,7650,NA,17
professor,Professor Trash Wheel,20,February,2018,2/5/18,1.58,15,2340,3780,24000,4,1870,16500,NA,26
professor,Professor Trash Wheel,21,February,2018,2/21/18,1.23,15,2210,3560,21000,3,1750,16700,NA,21
professor,Professor Trash Wheel,22,March,2018,3/30/18,2.32,15,2670,3750,26000,4,1890,20100,NA,39
professor,Professor Trash Wheel,23,April,2018,4/13/18,1.73,6,657,1699,8380,0,631,5960,NA,29
professor,Professor Trash Wheel,24,April,2018,4/16/18,1.78,12,2290,2630,19000,3,1520,14300,NA,30
professor,Professor Trash Wheel,25,April,2018,4/20/18,1.98,15,2110,2560,18000,2,1760,16700,NA,33
professor,Professor Trash Wheel,26,April,2018,4/26/18,1.37,12,7340,9870,25000,1,980,6750,NA,23
professor,Professor Trash Wheel,27,May,2018,5/31/18,1.85,15,9230,8950,28000,2,850,7340,NA,31
professor,Professor Trash Wheel,28,June,2018,6/3/18,2.84,15,1020,9230,25000,4,1120,8230,NA,47
professor,Professor Trash Wheel,29,June,2018,6/9/18,1.3,15,900,8560,28000,3,750,7650,NA,22
professor,Professor Trash Wheel,30,June,2018,6/21/18,1.81,15,1140,9900,21000,4,890,8340,NA,30
professor,Professor Trash Wheel,31,July,2018,7/3/18,1.66,15,1350,8560,18000,3,950,9460,NA,28
professor,Professor Trash Wheel,32,July,2018,7/18/18,2.12,15,1200,7810,27000,6,790,10200,NA,35
professor,Professor Trash Wheel,33,July,2018,7/23/18,1.23,15,1090,8230,25000,3,910,8760,NA,21
professor,Professor Trash Wheel,34,July,2018,7/28/18,1.8,15,920,7340,23000,1,890,9210,NA,30
professor,Professor Trash Wheel,35,August,2018,8/14/18,2.46,15,3150,4330,18000,14,1120,8800,NA,41
professor,Professor Trash Wheel,36,September,2018,9/1/18,1.58,15,6970,2450,14000,9,1300,12780,NA,26
professor,Professor Trash Wheel,37,September,2018,9/16/18,0.97,15,9100,4500,9000,4,750,7800,NA,16
professor,Professor Trash Wheel,38,October,2018,10/15/18,1.57,15,8400,4400,11000,9,1240,10400,NA,26
professor,Professor Trash Wheel,39,November,2018,11/4/18,2.41,15,6500,5500,8000,12,3600,5800,NA,40
professor,Professor Trash Wheel,40,November,2018,11/19/18,3.18,15,4400,4900,7400,14,4300,6800,NA,53
professor,Professor Trash Wheel,41,November,2018,11/30/18,2.28,15,3600,6050,11000,6,1800,8750,NA,38
professor,Professor Trash Wheel,42,November,2018,12/29/18,1.77,15,4000,7800,13000,10,5000,4300,NA,30
professor,Professor Trash Wheel,43,February,2019,2/12/19,1.88,15,3700,5500,9000,5,1800,4300,NA,31
professor,Professor Trash Wheel,44,March,2019,3/7/19,0.73,8,4057,2398,11078,0,1337,14000,NA,12
professor,Professor Trash Wheel,45,March,2019,3/23/19,1.37,15,8800,7800,14000,6,2300,9800,NA,23
professor,Professor Trash Wheel,46,April,2019,4/13/19,2.59,15,6800,6000,8000,10,2800,7800,NA,43
professor,Professor Trash Wheel,47,April,2019,4/18/19,1.89,15,5900,6400,7500,8,1600,5500,NA,32
professor,Professor Trash Wheel,48,April,2019,4/30/19,2.58,15,7500,5300,10000,12,1050,4600,NA,43
professor,Professor Trash Wheel,49,May,2019,5/13/19,2.01,15,8000,8400,12400,18,1400,2900,NA,34
professor,Professor Trash Wheel,50,June,2019,6/12/19,1.91,15,4400,3800,9800,8,980,3900,NA,32
professor,Professor Trash Wheel,51,June,2019,6/17/19,1.1,15,6600,5800,8700,4,1400,5000,NA,18
professor,Professor Trash Wheel,52,July,2019,7/9/19,3.33,15,3800,2100,7400,12,980,3600,NA,56
professor,Professor Trash Wheel,53,August,2019,8/2/19,2.54,15,4800,2200,9600,12,1000,4200,NA,42
professor,Professor Trash Wheel,54,August,2019,8/24/19,2.52,15,4400,1480,8600,4,660,5400,NA,42
professor,Professor Trash Wheel,55,October,2019,10/18/19,2.02,15,5200,4200,8100,24,540,3200,NA,34
professor,Professor Trash Wheel,56,November,2019,11/23/19,1.81,15,6400,4000,7800,18,940,4200,NA,30
professor,Professor Trash Wheel,57,December,2019,12/6/19,1.76,15,5900,4800,8800,26,660,3900,NA,29
professor,Professor Trash Wheel,58,January,2020,1/16/20,0.94,15,4800,3800,9000,12,980,3800,NA,16
professor,Professor Trash Wheel,59,February,2020,2/10/20,1.71,15,5600,3000,12000,18,1040,4800,NA,29
professor,Professor Trash Wheel,60,March,2020,3/30/20,1.81,15,7200,3400,9800,8,800,6400,NA,30
professor,Professor Trash Wheel,61,April,2020,4/14/20,2.72,15,4400,3960,6000,27,1200,5800,NA,45
professor,Professor Trash Wheel,62,May,2020,5/8/20,1.61,15,5400,4100,7200,11,1000,5600,NA,27
professor,Professor Trash Wheel,63,June,2020,6/6/20,2.43,15,4800,3200,6300,20,780,4800,NA,41
professor,Professor Trash Wheel,64,June,2020,6/19/20,2.29,15,6700,3600,8200,9,720,5400,NA,38
professor,Professor Trash Wheel,65,July,2020,7/2/20,1.97,15,6000,4000,7000,11,670,5300,NA,33
professor,Professor Trash Wheel,66,July,2020,7/24/20,1.52,15,6800,2950,6400,8,980,6050,NA,25
professor,Professor Trash Wheel,67,August,2020,8/3/20,0.61,12,5950,3600,8000,12,1050,4400,NA,10
professor,Professor Trash Wheel,68,September,2020,9/14/20,1.18,15,7200,4200,8800,24,1200,5100,NA,20
professor,Professor Trash Wheel,69,October,2020,10/30/20,1.82,15,6400,4200,7200,18,2200,3800,NA,30
professor,Professor Trash Wheel,70,December,2020,12/1/20,2.79,15,5300,3100,9900,9,1480,5400,NA,47
professor,Professor Trash Wheel,71,January,2021,1/4/21,1.68,15,4900,3000,10500,14,980,7200,NA,28
professor,Professor Trash Wheel,72,February,2021,2/17/21,1.21,15,4400,1200,7200,21,1420,4900,NA,20
professor,Professor Trash Wheel,73,March,2021,3/27/21,2.48,15,5000,1800,6800,18,840,4000,NA,41
professor,Professor Trash Wheel,74,May,2021,5/4/21,2.49,15,4900,1000,8000,30,1800,4800,NA,42
professor,Professor Trash Wheel,75,May,2021,5/8/21,2.57,15,4800,1200,7600,12,1480,5400,NA,43
professor,Professor Trash Wheel,76,May,2021,5/28/21,1.96,15,5800,960,8400,14,1900,5400,NA,33
professor,Professor Trash Wheel,77,June,2021,6/11/21,2.91,15,3600,800,6000,21,1500,6400,NA,49
professor,Professor Trash Wheel,78,July,2021,7/2/21,2.33,15,4200,1100,6400,24,1480,4900,NA,39
professor,Professor Trash Wheel,79,July,2021,7/14/21,2.58,15,5000,980,9200,21,1000,7200,NA,43
professor,Professor Trash Wheel,80,August,2021,8/3/21,3.34,15,5400,960,6200,18,1200,8400,NA,56
professor,Professor Trash Wheel,81,August,2021,8/18/21,3.18,15,6400,1000,8400,12,980,7000,NA,53
professor,Professor Trash Wheel,82,August,2021,8/20/21,1.99,15,4000,880,6400,24,1400,5800,NA,33
professor,Professor Trash Wheel,83,September,2021,9/1/21,3.18,15,4300,1100,5400,36,2100,3900,NA,53
professor,Professor Trash Wheel,84,September,2021,9/24/21,1.99,15,5100,900,6000,28,880,4400,NA,33
professor,Professor Trash Wheel,85,November,2021,11/3/21,1.5,15,3900,750,7200,20,960,6400,NA,25
professor,Professor Trash Wheel,86,January,2022,1/5/22,1.32,15,2700,300,5300,38,340,3200,NA,22
professor,Professor Trash Wheel,87,February,2022,2/21/22,0.93,10,3000,420,4200,48,280,5400,NA,16
professor,Professor Trash Wheel,88,March,2022,3/25/22,2.01,15,4100,380,6400,20,380,4900,NA,34
professor,Professor Trash Wheel,89,April,2022,4/7/22,2.61,15,3900,280,6900,34,290,3800,NA,44
professor,Professor Trash Wheel,90,May,2022,5/5/22,3.46,15,4400,500,7200,40,380,5500,NA,58
professor,Professor Trash Wheel,91,June,2022,6/10/22,2.76,15,4900,420,5600,22,440,2900,NA,46
professor,Professor Trash Wheel,92,June,2022,6/21/22,2.41,10,3600,300,6000,32,270,3300,NA,40
professor,Professor Trash Wheel,93,July,2022,7/5/22,2.43,15,4500,400,5400,24,320,4900,NA,41
professor,Professor Trash Wheel,94,July,2022,7/18/22,2.98,15,5000,320,6400,30,270,5100,NA,50
professor,Professor Trash Wheel,95,August,2022,8/19/22,2.5,15,5400,480,6200,21,210,3200,NA,42
professor,Professor Trash Wheel,96,September,2022,9/9/22,1.97,10,3400,270,4200,18,180,4200,NA,33
professor,Professor Trash Wheel,97,September,2022,9/15/22,3.49,15,4800,240,5000,36,220,5600,NA,58
professor,Professor Trash Wheel,98,October,2022,10/7/22,1.32,15,3800,180,4800,14,140,3900,NA,22
professor,Professor Trash Wheel,99,November,2022,11/22/22,1.61,15,2900,290,3800,39,340,4200,NA,27
professor,Professor Trash Wheel,100,December,2022,12/17/22,1.98,15,3200,220,4400,28,280,2900,NA,33
professor,Professor Trash Wheel,101,December,2022,12/29/22,2.13,15,4200,300,5400,40,300,4400,NA,36
professor,Professor Trash Wheel,102,February,2023,2/15/23,2.41,15,2900,240,3900,32,320,4200,NA,40
professor,Professor Trash Wheel,103,April,2023,4/10/23,2.05,15,NA,NA,NA,NA,NA,NA,NA,34
professor,Professor Trash Wheel,104,April,2023,4/20/23,2.58,15,3400,400,4900,26,380,3200,NA,43
professor,Professor Trash Wheel,105,June,2023,6/16/23,1.85,15,4100,510,4200,44,290,2300,NA,31
professor,Professor Trash Wheel,106,June,2023,6/29/23,2.25,15,3900,390,5500,38,480,3900,NA,38
professor,Professor Trash Wheel,107,July,2023,7/5/23,3.42,15,4900,640,6500,38,390,4000,NA,57
professor,Professor Trash Wheel,108,July,2023,7/31/23,2.62,15,3400,420,5800,28,240,4800,NA,44
professor,Professor Trash Wheel,109,August,2023,8/9/23,2.64,15,5100,640,6200,49,500,5200,NA,44
professor,Professor Trash Wheel,110,August,2023,8/23/23,2.82,15,4200,330,5400,36,320,5700,NA,47
professor,Professor Trash Wheel,111,September,2023,9/6/23,1.71,10,2900,350,4200,24,250,3900,NA,29
professor,Professor Trash Wheel,112,September,2023,9/26/23,2.43,15,3800,400,4900,45,300,4400,NA,41
professor,Professor Trash Wheel,113,October,2023,10/27/23,1.28,10,3200,480,5000,34,280,3200,NA,21
professor,Professor Trash Wheel,114,December,2023,12/5/23,2.13,15,4000,380,5500,28,360,3900,NA,36
captain,Captain Trash Wheel,1,June,2018,6/30/18,0.96,10,1150,940,8200,NA,1420,NA,NA,16
captain,Captain Trash Wheel,2,July,2018,7/19/18,1.47,10,2320,1380,7400,NA,1810,NA,NA,25
captain,Captain Trash Wheel,3,July,2018,7/23/18,3.19,10,3450,1160,9600,NA,2220,NA,NA,53
captain,Captain Trash Wheel,4,August,2018,8/8/18,1.11,10,1490,840,5100,NA,1130,NA,NA,19
captain,Captain Trash Wheel,5,October,2018,10/15/18,1.44,10,920,940,6400,NA,2100,NA,NA,24
captain,Captain Trash Wheel,6,December,2018,12/14/18,0.66,8,1010,650,3500,NA,920,NA,NA,11
captain,Captain Trash Wheel,7,March,2019,3/7/19,0.98,8,680,940,2100,NA,1200,NA,NA,16
captain,Captain Trash Wheel,8,April,2019,4/24/19,1.8,10,1800,750,4200,NA,1650,NA,NA,30
captain,Captain Trash Wheel,9,May,2019,5/31/19,2.17,10,2700,1050,4700,NA,1900,NA,NA,36
captain,Captain Trash Wheel,10,August,2019,8/8/19,1.21,9,950,680,2800,NA,1450,NA,NA,20
captain,Captain Trash Wheel,11,November,2019,11/4/19,1.23,10,103,3100,1800,NA,4200,NA,NA,21
captain,Captain Trash Wheel,12,January,2020,1/30/20,0.82,8,1850,950,3300,NA,1480,NA,NA,14
captain,Captain Trash Wheel,13,April,2020,4/23/20,0.84,10,1200,1100,2100,NA,2050,NA,NA,14
captain,Captain Trash Wheel,14,June,2020,6/12/20,1.18,10,1050,750,1800,NA,1500,NA,NA,20
captain,Captain Trash Wheel,15,August,2020,8/3/20,0.68,8,1860,940,3100,NA,1040,NA,NA,11
captain,Captain Trash Wheel,16,August,2020,8/18/20,1.08,10,1180,780,4800,NA,2020,NA,NA,18
captain,Captain Trash Wheel,17,November,2020,11/13/20,1.19,10,1050,580,3700,NA,1100,NA,NA,20
captain,Captain Trash Wheel,18,January,2021,1/4/21,1.2,10,1420,840,4200,NA,1400,NA,NA,20
captain,Captain Trash Wheel,19,April,2021,4/15/21,1.22,10,1800,740,2400,NA,1500,NA,NA,20
captain,Captain Trash Wheel,20,June,2021,6/15/21,1.61,10,1500,340,3600,NA,1250,NA,NA,27
captain,Captain Trash Wheel,21,July,2021,7/21/21,1.12,10,1200,300,3200,NA,1000,NA,NA,19
captain,Captain Trash Wheel,22,September,2021,9/2/21,1,10,860,280,2400,NA,980,NA,NA,17
captain,Captain Trash Wheel,23,October,2021,10/28/21,1.01,10,640,320,2900,NA,850,NA,NA,17
captain,Captain Trash Wheel,24,March,2022,3/25/22,1.2,10,1400,200,3200,NA,1300,NA,NA,20
captain,Captain Trash Wheel,25,June,2022,6/22/22,1.09,10,980,240,2800,NA,1100,NA,NA,18
