country,year,mat_m_ld_bb,mat_m_ld_ab,mat_v_ld_bb,mat_v_ld_ab,co_ld,jp_ld_m,jp_ld_co,jp_part_time,jp_later,par1_ld,par1_fr,par1_rr,par1_cap,par1_for_whom,par1_second_parent,par1_work,par1_later,par2_ld,par2_fr,par2_for_whom,par2_second_parent,par2_work,par2_later,par3_ld,par3_rr,par3_cap,par3_for_whom,par3_second_parent,par3_work,par3_later,par_incentives,user_note,currency
HU,2020,0,2,0,22,0.7142857142857143,156.53571428571428,156.53571428571428,no,no,2.089285714285714,NA,0.7,-98,either,0,no,no,0,NA,either,0,no,no,2.089285714285714,0.7,-98,Not applicable,-98,Not applicable,Not applicable,no,no,Hungarian forint (HUF)
HU,2021,0,2,0,22,0.7142857142857143,156.53571428571428,156.53571428571428,no,no,2.089285714285714,NA,0.7,-98,either,0,no,no,0,NA,either,0,no,no,2.089285714285714,0.7,-98,Not applicable,-98,Not applicable,Not applicable,no,no,Hungarian forint (HUF)
HU,2022,0,2,0,22,0.7142857142857143,156.53571428571428,156.53571428571428,no,no,2.089285714285714,NA,0.7,-98,either,0,no,no,0,NA,either,0,no,no,2.089285714285714,0.7,-98,Not applicable,-98,Not applicable,Not applicable,no,no,Hungarian forint (HUF)
HU,2023,0,2,0,22,1.4285714285714286,156.53571428571428,156.53571428571428,no,no,10.889285714285716,NA,0.21511970466421165,NA,either,8.8,no,no,0,NA,either,0,no,no,10.889285714285716,0.21511970466421165,NA,either,8.8,yes,yes,no,yes,Hungarian forint (HUF)
HU,2024,0,2,0,22,1.4285714285714286,156.53571428571428,156.53571428571428,no,no,10.889285714285716,NA,0.21511970466421165,NA,either,8.8,no,no,0,NA,either,0,no,no,10.889285714285716,0.21511970466421165,NA,either,8.8,yes,yes,no,no,Hungarian forint (HUF)
IE,1970,0,0,0,12,0,0,-98,Not applicable,Not applicable,0,-98,-98,-98,Not applicable,-98,Not applicable,Not applicable,0,-98,Not applicable,-98,Not applicable,Not applicable,0,-98,-98,Not applicable,-98,Not applicable,Not applicable,Not applicable,no,Irish Pound (Punt)
IE,1971,0,0,0,12,0,0,-98,Not applicable,Not applicable,0,-98,-98,-98,Not applicable,-98,Not applicable,Not applicable,0,-98,Not applicable,-98,Not applicable,Not applicable,0,-98,-98,Not applicable,-98,Not applicable,Not applicable,Not applicable,no,Irish Pound (Punt)
IE,1972,0,0,0,12,0,0,-98,Not applicable,Not applicable,0,-98,-98,-98,Not applicable,-98,Not applicable,Not applicable,0,-98,Not applicable,-98,Not applicable,Not applicable,0,-98,-98,Not applicable,-98,Not applicable,Not applicable,Not applicable,no,Irish Pound (Punt)
IE,1973,0,0,0,12,0,0,-98,Not applicable,Not applicable,0,-98,-98,-98,Not applicable,-98,Not applicable,Not applicable,0,-98,Not applicable,-98,Not applicable,Not applicable,0,-98,-98,Not applicable,-98,Not applicable,Not applicable,Not applicable,no,Irish Pound (Punt)
IE,1974,0,0,0,12,0,0,-98,Not applicable,Not applicable,0,-98,-98,-98,Not applicable,-98,Not applicable,Not applicable,0,-98,Not applicable,-98,Not applicable,Not applicable,0,-98,-98,Not applicable,-98,Not applicable,Not applicable,Not applicable,no,Irish Pound (Punt)
IE,1975,0,0,0,12,0,0,-98,Not applicable,Not applicable,0,-98,-98,-98,Not applicable,-98,Not applicable,Not applicable,0,-98,Not applicable,-98,Not applicable,Not applicable,0,-98,-98,Not applicable,-98,Not applicable,Not applicable,Not applicable,no,Irish Pound (Punt)
IE,1976,0,0,0,12,0,0,-98,Not applicable,Not applicable,0,-98,-98,-98,Not applicable,-98,Not applicable,Not applicable,0,-98,Not applicable,-98,Not applicable,Not applicable,0,-98,-98,Not applicable,-98,Not applicable,Not applicable,Not applicable,no,Irish Pound (Punt)
IE,1977,0,0,0,12,0,0,-98,Not applicable,Not applicable,0,-98,-98,-98,Not applicable,-98,Not applicable,Not applicable,0,-98,Not applicable,-98,Not applicable,Not applicable,0,-98,-98,Not applicable,-98,Not applicable,Not applicable,Not applicable,no,Irish Pound (Punt)
IE,1978,0,0,0,12,0,0,-98,Not applicable,Not applicable,0,-98,-98,-98,Not applicable,-98,Not applicable,Not applicable,0,-98,Not applicable,-98,Not applicable,Not applicable,0,-98,-98,Not applicable,-98,Not applicable,Not applicable,Not applicable,no,Irish Pound (Punt)
IE,1979,0,0,0,12,0,0,-98,Not applicable,Not applicable,0,-98,-98,-98,Not applicable,-98,Not applicable,Not applicable,0,-98,Not applicable,-98,Not applicable,Not applicable,0,-98,-98,Not applicable,-98,Not applicable,Not applicable,Not applicable,no,Irish Pound (Punt)
IE,1980,0,0,0,12,0,0,-98,Not applicable,Not applicable,0,-98,-98,-98,Not applicable,-98,Not applicable,Not applicable,0,-98,Not applicable,-98,Not applicable,Not applicable,0,-98,-98,Not applicable,-98,Not applicable,Not applicable,Not applicable,no,Irish Pound (Punt)
IE,1981,4,4,0,10,0,14,0,no,no,0,-98,-98,-98,Not applicable,-98,Not applicable,Not applicable,0,-98,Not applicable,-98,Not applicable,Not applicable,0,-98,-98,Not applicable,-98,Not applicable,Not applicable,Not applicable,no,Irish Pound (Punt)
IE,1982,4,4,0,10,0,14,0,no,no,0,-98,-98,-98,Not applicable,-98,Not applicable,Not applicable,0,-98,Not applicable,-98,Not applicable,Not applicable,0,-98,-98,Not applicable,-98,Not applicable,Not applicable,Not applicable,no,Irish Pound (Punt)
IE,1983,4,4,0,10,0,14,0,no,no,0,-98,-98,-98,Not applicable,-98,Not applicable,Not applicable,0,-98,Not applicable,-98,Not applicable,Not applicable,0,-98,-98,Not applicable,-98,Not applicable,Not applicable,Not applicable,no,Irish Pound (Punt)
IE,1984,4,4,0,10,0,14,0,no,no,0,-98,-98,-98,Not applicable,-98,Not applicable,Not applicable,0,-98,Not applicable,-98,Not applicable,Not applicable,0,-98,-98,Not applicable,-98,Not applicable,Not applicable,Not applicable,no,Irish Pound (Punt)
IE,1985,4,4,0,10,0,14,0,no,no,0,-98,-98,-98,Not applicable,-98,Not applicable,Not applicable,0,-98,Not applicable,-98,Not applicable,Not applicable,0,-98,-98,Not applicable,-98,Not applicable,Not applicable,Not applicable,no,Irish Pound (Punt)
IE,1986,4,4,0,10,0,14,0,no,no,0,-98,-98,-98,Not applicable,-98,Not applicable,Not applicable,0,-98,Not applicable,-98,Not applicable,Not applicable,0,-98,-98,Not applicable,-98,Not applicable,Not applicable,Not applicable,no,Irish Pound (Punt)
IE,1987,4,4,0,10,0,14,0,no,no,0,-98,-98,-98,Not applicable,-98,Not applicable,Not applicable,0,-98,Not applicable,-98,Not applicable,Not applicable,0,-98,-98,Not applicable,-98,Not applicable,Not applicable,Not applicable,no,Irish Pound (Punt)
IE,1988,4,4,0,10,0,14,0,no,no,0,-98,-98,-98,Not applicable,-98,Not applicable,Not applicable,0,-98,Not applicable,-98,Not applicable,Not applicable,0,-98,-98,Not applicable,-98,Not applicable,Not applicable,Not applicable,no,Irish Pound (Punt)
IE,1989,4,4,0,10,0,14,0,no,no,0,-98,-98,-98,Not applicable,-98,Not applicable,Not applicable,0,-98,Not applicable,-98,Not applicable,Not applicable,0,-98,-98,Not applicable,-98,Not applicable,Not applicable,Not applicable,no,Irish Pound (Punt)
IE,1990,4,4,0,10,0,14,0,no,no,0,-98,-98,-98,Not applicable,-98,Not applicable,Not applicable,0,-98,Not applicable,-98,Not applicable,Not applicable,0,-98,-98,Not applicable,-98,Not applicable,Not applicable,Not applicable,no,Irish Pound (Punt)
IE,1991,4,4,0,10,0,14,0,no,no,0,-98,-98,-98,Not applicable,-98,Not applicable,Not applicable,0,-98,Not applicable,-98,Not applicable,Not applicable,0,-98,-98,Not applicable,-98,Not applicable,Not applicable,Not applicable,no,Irish Pound (Punt)
IE,1992,4,4,0,10,0,14,0,no,no,0,-98,-98,-98,Not applicable,-98,Not applicable,Not applicable,0,-98,Not applicable,-98,Not applicable,Not applicable,0,-98,-98,Not applicable,-98,Not applicable,Not applicable,Not applicable,no,Irish Pound (Punt)
IE,1993,4,4,0,10,0,14,0,no,no,0,-98,-98,-98,Not applicable,-98,Not applicable,Not applicable,0,-98,Not applicable,-98,Not applicable,Not applicable,0,-98,-98,Not applicable,-98,Not applicable,Not applicable,Not applicable,no,Irish Pound (Punt)
IE,1994,4,4,0,10,0,14,0,no,no,0,-98,-98,-98,Not applicable,-98,Not applicable,Not applicable,0,-98,Not applicable,-98,Not applicable,Not applicable,0,-98,-98,Not applicable,-98,Not applicable,Not applicable,Not applicable,no,Irish Pound (Punt)
IE,1995,4,4,0,10,0,14,0,no,no,0,-98,-98,-98,Not applicable,-98,Not applicable,Not applicable,0,-98,Not applicable,-98,Not applicable,Not applicable,0,-98,-98,Not applicable,-98,Not applicable,Not applicable,Not applicable,no,Irish Pound (Punt)
IE,1996,4,4,0,10,0,14,0,no,no,0,-98,-98,-98,Not applicable,-98,Not applicable,Not applicable,0,-98,Not applicable,-98,Not applicable,Not applicable,0,-98,-98,Not applicable,-98,Not applicable,Not applicable,Not applicable,no,Irish Pound (Punt)
IE,1997,4,4,0,10,0,14,0,no,no,0,-98,-98,-98,Not applicable,-98,Not applicable,Not applicable,0,-98,Not applicable,-98,Not applicable,Not applicable,0,-98,-98,Not applicable,-98,Not applicable,Not applicable,Not applicable,no,Irish Pound (Punt)
IE,1998,4,4,0,10,0,28,14,yes,yes,0,-98,-98,-98,Not applicable,-98,Not applicable,Not applicable,0,-98,Not applicable,-98,Not applicable,Not applicable,0,-98,-98,Not applicable,-98,Not applicable,Not applicable,Not applicable,yes,Irish Pound (Punt)
IE,1999,4,4,0,10,0,28,14,yes,yes,0,-98,-98,-98,Not applicable,-98,Not applicable,Not applicable,0,-98,Not applicable,-98,Not applicable,Not applicable,0,-98,-98,Not applicable,-98,Not applicable,Not applicable,Not applicable,no,Irish Pound (Punt)
IE,2000,4,4,0,10,0,28,14,yes,yes,0,-98,-98,-98,Not applicable,-98,Not applicable,Not applicable,0,-98,Not applicable,-98,Not applicable,Not applicable,0,-98,-98,Not applicable,-98,Not applicable,Not applicable,Not applicable,no,Irish Pound (Punt)
IE,2001,4,4,0,18,0,36,14,yes,yes,0,-98,-98,-98,Not applicable,-98,Not applicable,Not applicable,0,-98,Not applicable,-98,Not applicable,Not applicable,0,-98,-98,Not applicable,-98,Not applicable,Not applicable,Not applicable,no,Irish Pound (Punt)
IE,2002,4,4,0,18,0,36,14,yes,yes,0,-98,-98,-98,Not applicable,-98,Not applicable,Not applicable,0,-98,Not applicable,-98,Not applicable,Not applicable,0,-98,-98,Not applicable,-98,Not applicable,Not applicable,Not applicable,no,Euro (EUR)
IE,2003,4,4,0,18,0,36,14,yes,yes,0,-98,-98,-98,Not applicable,-98,Not applicable,Not applicable,0,-98,Not applicable,-98,Not applicable,Not applicable,0,-98,-98,Not applicable,-98,Not applicable,Not applicable,Not applicable,no,Euro (EUR)
IE,2004,2,4,0,20,0,38,14,yes,yes,0,-98,-98,-98,Not applicable,-98,Not applicable,Not applicable,0,-98,Not applicable,-98,Not applicable,Not applicable,0,-98,-98,Not applicable,-98,Not applicable,Not applicable,Not applicable,no,Euro (EUR)
IE,2005,2,4,0,20,0,38,14,yes,yes,0,-98,-98,-98,Not applicable,-98,Not applicable,Not applicable,0,-98,Not applicable,-98,Not applicable,Not applicable,0,-98,-98,Not applicable,-98,Not applicable,Not applicable,Not applicable,no,Euro (EUR)
IE,2006,2,4,0,28,0,46,14,yes,yes,0,-98,-98,-98,Not applicable,-98,Not applicable,Not applicable,0,-98,Not applicable,-98,Not applicable,Not applicable,0,-98,-98,Not applicable,-98,Not applicable,Not applicable,Not applicable,no,Euro (EUR)
IE,2007,2,4,0,36,0,54,14,yes,yes,0,-98,-98,-98,Not applicable,-98,Not applicable,Not applicable,0,-98,Not applicable,-98,Not applicable,Not applicable,0,-98,-98,Not applicable,-98,Not applicable,Not applicable,Not applicable,no,Euro (EUR)
IE,2008,2,4,0,36,0,54,14,yes,yes,0,-98,-98,-98,Not applicable,-98,Not applicable,Not applicable,0,-98,Not applicable,-98,Not applicable,Not applicable,0,-98,-98,Not applicable,-98,Not applicable,Not applicable,Not applicable,no,Euro (EUR)
IE,2009,2,4,0,36,0,54,14,yes,yes,0,-98,-98,-98,Not applicable,-98,Not applicable,Not applicable,0,-98,Not applicable,-98,Not applicable,Not applicable,0,-98,-98,Not applicable,-98,Not applicable,Not applicable,Not applicable,no,Euro (EUR)
IE,2010,2,4,0,36,0,54,14,yes,yes,0,-98,-98,-98,Not applicable,-98,Not applicable,Not applicable,0,-98,Not applicable,-98,Not applicable,Not applicable,0,-98,-98,Not applicable,-98,Not applicable,Not applicable,Not applicable,no,Euro (EUR)
IE,2011,2,4,0,36,0,54,14,yes,yes,0,-98,-98,-98,Not applicable,-98,Not applicable,Not applicable,0,-98,Not applicable,-98,Not applicable,Not applicable,0,-98,-98,Not applicable,-98,Not applicable,Not applicable,Not applicable,no,Euro (EUR)
IE,2012,2,4,0,36,0,54,14,yes,yes,0,-98,-98,-98,Not applicable,-98,Not applicable,Not applicable,0,-98,Not applicable,-98,Not applicable,Not applicable,0,-98,-98,Not applicable,-98,Not applicable,Not applicable,Not applicable,no,Euro (EUR)
IE,2013,2,4,0,36,0,58,18,yes,yes,0,-98,-98,-98,Not applicable,-98,Not applicable,Not applicable,0,-98,Not applicable,-98,Not applicable,Not applicable,0,-98,-98,Not applicable,-98,Not applicable,Not applicable,Not applicable,yes,Euro (EUR)
IE,2014,2,4,0,36,0,58,18,yes,yes,0,-98,-98,-98,Not applicable,-98,Not applicable,Not applicable,0,-98,Not applicable,-98,Not applicable,Not applicable,0,-98,-98,Not applicable,-98,Not applicable,Not applicable,Not applicable,no,Euro (EUR)
IE,2015,2,4,0,36,0,58,18,yes,yes,0,-98,-98,-98,Not applicable,-98,Not applicable,Not applicable,0,-98,Not applicable,-98,Not applicable,Not applicable,0,-98,-98,Not applicable,-98,Not applicable,Not applicable,Not applicable,no,Euro (EUR)
IE,2016,2,4,0,36,2,58,20,yes,yes,0,-98,-98,-98,Not applicable,-98,Not applicable,Not applicable,0,-98,Not applicable,-98,Not applicable,Not applicable,0,-98,-98,Not applicable,-98,Not applicable,Not applicable,Not applicable,no,Euro (EUR)
IE,2017,2,4,0,36,2,58,20,yes,yes,0,-98,-98,-98,Not applicable,-98,Not applicable,Not applicable,0,-98,Not applicable,-98,Not applicable,Not applicable,0,-98,-98,Not applicable,-98,Not applicable,Not applicable,Not applicable,no,Euro (EUR)
IE,2018,2,4,0,36,2,58,20,yes,yes,0,-98,-98,-98,Not applicable,-98,Not applicable,Not applicable,0,-98,Not applicable,-98,Not applicable,Not applicable,0,-98,-98,Not applicable,-98,Not applicable,Not applicable,Not applicable,no,Euro (EUR)
IE,2019,2,4,0,36,2,64,26,yes,yes,2,245,-98,-98,either,2,no,yes,2,245,either,2,no,yes,0,-98,-98,Not applicable,-98,Not applicable,Not applicable,no,yes,Euro (EUR)
IE,2020,2,4,0,36,2,68,30,yes,yes,2,245,-98,-98,either,2,no,yes,2,245,either,2,no,yes,0,-98,-98,Not applicable,-98,Not applicable,Not applicable,no,yes,Euro (EUR)
IE,2021,2,4,0,36,2,71,33,yes,yes,5,245,-98,-98,either,5,no,yes,5,245,either,5,no,yes,0,-98,-98,Not applicable,-98,Not applicable,Not applicable,no,no,Euro (EUR)
IE,2022,2,4,0,36,2,73,35,yes,yes,7,250,-98,-98,either,7,no,yes,7,250,either,7,no,yes,0,-98,-98,Not applicable,-98,Not applicable,Not applicable,no,no,Euro (EUR)
IE,2023,2,4,0,36,2,73,35,yes,yes,7,262,-98,-98,either,7,no,yes,7,262,either,7,no,yes,0,-98,-98,Not applicable,-98,Not applicable,Not applicable,no,no,Euro (EUR)
IE,2024,2,4,0,36,2,75,36.99999999999999,no,yes,9,274,-98,-98,either,9,no,yes,9,274,either,9,no,yes,0,-98,-98,Not applicable,-98,Not applicable,Not applicable,no,no,Euro (EUR)
IT,1970,6,8,0,0,0,52.17857142857143,0,no,Not applicable,0,-98,-98,-98,Not applicable,-98,Not applicable,Not applicable,0,-98,Not applicable,-98,Not applicable,Not applicable,0,-98,-98,Not applicable,-98,Not applicable,Not applicable,Not applicable,yes,Italian lira (ITL)
IT,1971,6,8,0,0,0,52.17857142857143,0,no,Not applicable,0,-98,-98,-98,Not applicable,-98,Not applicable,Not applicable,0,-98,Not applicable,-98,Not applicable,Not applicable,0,-98,-98,Not applicable,-98,Not applicable,Not applicable,Not applicable,no,Italian lira (ITL)
IT,1972,8.696428571428571,13.044642857142858,0,0,0,52.17857142857143,0,no,NA,26.089285714285715,-98,0.3,-98,mothers,0,no,NA,0,-98,Not applicable,-98,Not applicable,Not applicable,26.089285714285715,0.3,-98,mothers,0,no,NA,no,yes,Italian lira (ITL)
IT,1973,8.696428571428571,13.044642857142858,0,0,0,52.17857142857143,0,no,NA,26.089285714285715,-98,0.3,-98,mothers,0,no,NA,0,-98,Not applicable,-98,Not applicable,Not applicable,26.089285714285715,0.3,-98,mothers,0,no,NA,no,no,Italian lira (ITL)
IT,1974,8.696428571428571,13.044642857142858,0,0,0,52.17857142857143,0,no,NA,26.089285714285715,-98,0.3,-98,mothers,0,no,NA,0,-98,Not applicable,-98,Not applicable,Not applicable,26.089285714285715,0.3,-98,mothers,0,no,NA,no,no,Italian lira (ITL)
IT,1975,8.696428571428571,13.044642857142858,0,0,0,52.17857142857143,0,no,NA,26.089285714285715,-98,0.3,-98,mothers,0,no,NA,0,-98,Not applicable,-98,Not applicable,Not applicable,26.089285714285715,0.3,-98,mothers,0,no,NA,no,no,Italian lira (ITL)
IT,1976,8.696428571428571,13.044642857142858,0,0,0,52.17857142857143,0,no,NA,26.089285714285715,-98,0.3,-98,mothers,0,no,NA,0,-98,Not applicable,-98,Not applicable,Not applicable,26.089285714285715,0.3,-98,mothers,0,no,NA,no,no,Italian lira (ITL)
IT,1977,8.696428571428571,13.044642857142858,0,0,0,52.17857142857143,0,no,NA,26.089285714285715,-98,0.3,-98,mothers,0,no,NA,0,-98,Not applicable,-98,Not applicable,Not applicable,26.089285714285715,0.3,-98,mothers,0,no,NA,no,no,Italian lira (ITL)
IT,1978,8.696428571428571,13.044642857142858,0,0,0,52.17857142857143,0,no,NA,26.089285714285715,-98,0.3,-98,mothers,0,no,NA,0,-98,Not applicable,-98,Not applicable,Not applicable,26.089285714285715,0.3,-98,mothers,0,no,NA,no,no,Italian lira (ITL)
IT,1979,8.696428571428571,13.044642857142858,0,0,0,52.17857142857143,0,no,NA,26.089285714285715,-98,0.3,-98,mothers,0,no,NA,0,-98,Not applicable,-98,Not applicable,Not applicable,26.089285714285715,0.3,-98,mothers,0,no,NA,no,no,Italian lira (ITL)
IT,1980,8.696428571428571,13.044642857142858,0,0,0,52.17857142857143,0,no,NA,26.089285714285715,-98,0.3,-98,mothers,0,no,NA,0,-98,Not applicable,-98,Not applicable,Not applicable,26.089285714285715,0.3,-98,mothers,0,no,NA,no,no,Italian lira (ITL)
IT,1981,8.696428571428571,13.044642857142858,0,0,0,52.17857142857143,0,no,NA,26.089285714285715,-98,0.3,-98,mothers,0,no,NA,0,-98,Not applicable,-98,Not applicable,Not applicable,26.089285714285715,0.3,-98,mothers,0,no,NA,no,no,Italian lira (ITL)
IT,1982,8.696428571428571,13.044642857142858,0,0,0,52.17857142857143,0,no,NA,26.089285714285715,-98,0.3,-98,mothers,0,no,NA,0,-98,Not applicable,-98,Not applicable,Not applicable,26.089285714285715,0.3,-98,mothers,0,no,NA,no,no,Italian lira (ITL)
IT,1983,8.696428571428571,13.044642857142858,0,0,0,52.17857142857143,0,no,NA,26.089285714285715,-98,0.3,-98,mothers,0,no,NA,0,-98,Not applicable,-98,Not applicable,Not applicable,26.089285714285715,0.3,-98,mothers,0,no,NA,no,no,Italian lira (ITL)
IT,1984,8.696428571428571,13.044642857142858,0,0,0,52.17857142857143,0,no,NA,26.089285714285715,-98,0.3,-98,mothers,0,no,NA,0,-98,Not applicable,-98,Not applicable,Not applicable,26.089285714285715,0.3,-98,mothers,0,no,NA,no,no,Italian lira (ITL)
IT,1985,8.696428571428571,13.044642857142858,0,0,0,52.17857142857143,0,no,NA,26.089285714285715,-98,0.3,-98,mothers,0,no,NA,0,-98,Not applicable,-98,Not applicable,Not applicable,26.089285714285715,0.3,-98,mothers,0,no,NA,no,no,Italian lira (ITL)
IT,1986,8.696428571428571,13.044642857142858,0,0,0,52.17857142857143,0,no,NA,26.089285714285715,-98,0.3,-98,mothers,0,no,NA,0,-98,Not applicable,-98,Not applicable,Not applicable,26.089285714285715,0.3,-98,mothers,0,no,NA,no,no,Italian lira (ITL)
IT,1987,8.696428571428571,13.044642857142858,0,0,0,52.17857142857143,0,no,NA,26.089285714285715,-98,0.3,-98,mothers,0,no,NA,0,-98,Not applicable,-98,Not applicable,Not applicable,26.089285714285715,0.3,-98,mothers,0,no,NA,no,no,Italian lira (ITL)
IT,1988,8.696428571428571,13.044642857142858,0,0,0,52.17857142857143,0,no,NA,26.089285714285715,-98,0.3,-98,mothers,0,no,NA,0,-98,Not applicable,-98,Not applicable,Not applicable,26.089285714285715,0.3,-98,mothers,0,no,NA,no,no,Italian lira (ITL)
IT,1989,8.696428571428571,13.044642857142858,0,0,0,52.17857142857143,0,no,NA,26.089285714285715,-98,0.3,-98,mothers,0,no,NA,0,-98,Not applicable,-98,Not applicable,Not applicable,26.089285714285715,0.3,-98,mothers,0,no,NA,no,no,Italian lira (ITL)
IT,1990,8.696428571428571,13.044642857142858,0,0,0,52.17857142857143,0,no,NA,26.089285714285715,-98,0.3,-98,mothers,0,no,NA,0,-98,Not applicable,-98,Not applicable,Not applicable,26.089285714285715,0.3,-98,mothers,0,no,NA,no,no,Italian lira (ITL)
IT,1991,8.696428571428571,13.044642857142858,0,0,0,52.17857142857143,0,no,NA,26.089285714285715,-98,0.3,-98,mothers,0,no,NA,0,-98,Not applicable,-98,Not applicable,Not applicable,26.089285714285715,0.3,-98,mothers,0,no,NA,no,no,Italian lira (ITL)
IT,1992,8.696428571428571,13.044642857142858,0,0,0,52.17857142857143,0,no,NA,26.089285714285715,-98,0.3,-98,mothers,0,no,NA,0,-98,Not applicable,-98,Not applicable,Not applicable,26.089285714285715,0.3,-98,mothers,0,no,NA,no,no,Italian lira (ITL)
IT,1993,8.696428571428571,13.044642857142858,0,0,0,52.17857142857143,0,no,NA,26.089285714285715,-98,0.3,-98,mothers,0,no,NA,0,-98,Not applicable,-98,Not applicable,Not applicable,26.089285714285715,0.3,-98,mothers,0,no,NA,no,no,Italian lira (ITL)
IT,1994,8.696428571428571,13.044642857142858,0,0,0,52.17857142857143,0,no,NA,26.089285714285715,-98,0.3,-98,mothers,0,no,NA,0,-98,Not applicable,-98,Not applicable,Not applicable,26.089285714285715,0.3,-98,mothers,0,no,NA,no,no,Italian lira (ITL)
IT,1995,8.696428571428571,13.044642857142858,0,0,0,52.17857142857143,0,no,NA,26.089285714285715,-98,0.3,-98,mothers,0,no,NA,0,-98,Not applicable,-98,Not applicable,Not applicable,26.089285714285715,0.3,-98,mothers,0,no,NA,no,no,Italian lira (ITL)
IT,1996,8.696428571428571,13.044642857142858,0,0,0,52.17857142857143,0,no,NA,26.089285714285715,-98,0.3,-98,mothers,0,no,NA,0,-98,Not applicable,-98,Not applicable,Not applicable,26.089285714285715,0.3,-98,mothers,0,no,NA,no,no,Italian lira (ITL)
IT,1997,8.696428571428571,13.044642857142858,0,0,0,52.17857142857143,0,no,NA,26.089285714285715,-98,0.3,-98,mothers,0,no,NA,0,-98,Not applicable,-98,Not applicable,Not applicable,26.089285714285715,0.3,-98,mothers,0,no,NA,no,no,Italian lira (ITL)
IT,1998,8.696428571428571,13.044642857142858,0,0,0,52.17857142857143,0,no,NA,26.089285714285715,-98,0.3,-98,mothers,0,no,NA,0,-98,Not applicable,-98,Not applicable,Not applicable,26.089285714285715,0.3,-98,mothers,0,no,NA,no,no,Italian lira (ITL)
IT,1999,8.696428571428571,13.044642857142858,0,0,0,52.17857142857143,0,no,NA,26.089285714285715,-98,0.3,-98,mothers,0,no,NA,0,-98,Not applicable,-98,Not applicable,Not applicable,26.089285714285715,0.3,-98,mothers,0,no,NA,no,no,Italian lira (ITL)
IT,2000,8.696428571428571,13.044642857142858,0,0,0,52.17857142857143,26.089285714285715,no,yes,26.089285714285715,-98,0.3,-98,either,0,yes,yes,0,-98,Not applicable,-98,Not applicable,Not applicable,26.089285714285715,0.3,-98,either,0,yes,yes,duration incentive,yes,Italian lira (ITL)
IT,2001,8.696428571428571,13.044642857142858,0,0,0,52.17857142857143,26.089285714285715,no,yes,26.089285714285715,-98,0.3,-98,either,0,yes,yes,0,-98,Not applicable,-98,Not applicable,Not applicable,26.089285714285715,0.3,-98,either,0,yes,yes,duration incentive,no,Italian lira (ITL)
IT,2002,8.696428571428571,13.044642857142858,0,0,0,52.17857142857143,26.089285714285715,no,yes,26.089285714285715,-98,0.3,-98,either,0,yes,yes,0,-98,Not applicable,-98,Not applicable,Not applicable,26.089285714285715,0.3,-98,either,0,yes,yes,duration incentive,no,Euro (EUR)
IT,2003,8.696428571428571,13.044642857142858,0,0,0,52.17857142857143,26.089285714285715,no,yes,26.089285714285715,-98,0.3,-98,either,0,yes,yes,0,-98,Not applicable,-98,Not applicable,Not applicable,26.089285714285715,0.3,-98,either,0,yes,yes,duration incentive,no,Euro (EUR)
IT,2004,8.696428571428571,13.044642857142858,0,0,0,52.17857142857143,26.089285714285715,no,yes,26.089285714285715,-98,0.3,-98,either,0,yes,yes,0,-98,Not applicable,-98,Not applicable,Not applicable,26.089285714285715,0.3,-98,either,0,yes,yes,duration incentive,no,Euro (EUR)
IT,2005,8.696428571428571,13.044642857142858,0,0,0,52.17857142857143,26.089285714285715,no,yes,26.089285714285715,-98,0.3,-98,either,0,yes,yes,0,-98,Not applicable,-98,Not applicable,Not applicable,26.089285714285715,0.3,-98,either,0,yes,yes,duration incentive,no,Euro (EUR)
IT,2006,8.696428571428571,13.044642857142858,0,0,0,52.17857142857143,26.089285714285715,no,yes,26.089285714285715,-98,0.3,-98,either,0,yes,yes,0,-98,Not applicable,-98,Not applicable,Not applicable,26.089285714285715,0.3,-98,either,0,yes,yes,duration incentive,no,Euro (EUR)
IT,2007,8.696428571428571,13.044642857142858,0,0,0,52.17857142857143,26.089285714285715,no,yes,26.089285714285715,-98,0.3,-98,either,0,yes,yes,0,-98,Not applicable,-98,Not applicable,Not applicable,26.089285714285715,0.3,-98,either,0,yes,yes,duration incentive,no,Euro (EUR)
IT,2008,8.696428571428571,13.044642857142858,0,0,0,52.17857142857143,26.089285714285715,no,yes,26.089285714285715,-98,0.3,-98,either,0,yes,yes,0,-98,Not applicable,-98,Not applicable,Not applicable,26.089285714285715,0.3,-98,either,0,yes,yes,duration incentive,no,Euro (EUR)
IT,2009,8.696428571428571,13.044642857142858,0,0,0,52.17857142857143,26.089285714285715,no,yes,26.089285714285715,-98,0.3,-98,either,0,yes,yes,0,-98,Not applicable,-98,Not applicable,Not applicable,26.089285714285715,0.3,-98,either,0,yes,yes,duration incentive,no,Euro (EUR)
IT,2010,8.696428571428571,13.044642857142858,0,0,0,52.17857142857143,26.089285714285715,no,yes,26.089285714285715,-98,0.3,-98,either,0,yes,yes,0,-98,Not applicable,-98,Not applicable,Not applicable,26.089285714285715,0.3,-98,either,0,yes,yes,duration incentive,no,Euro (EUR)
IT,2011,8.696428571428571,13.044642857142858,0,0,0,52.17857142857143,26.089285714285715,no,yes,26.089285714285715,-98,0.3,-98,either,0,yes,yes,0,-98,Not applicable,-98,Not applicable,Not applicable,26.089285714285715,0.3,-98,either,0,yes,yes,duration incentive,no,Euro (EUR)
