"brand","product","url","description","imgSrc","imgAlt","name","specific"
"Natasha Denona","Transformatte Pore Vanishing Matte Foundation","https://www.sephora.com/product/transformatte-pore-vanishing-matte-foundation-P434566?skuId=1977255&icid2=products%20grid:p434566","#30W light-medium with warm undertone","/productimages/sku/s1977263+sw.jpg","#30W 0.94 oz/ 28 mL","","30W"
"Natasha Denona","Transformatte Pore Vanishing Matte Foundation","https://www.sephora.com/product/transformatte-pore-vanishing-matte-foundation-P434566?skuId=1977255&icid2=products%20grid:p434566","#31W light-medium with warm undertone","/productimages/sku/s2112860+sw.jpg","#31W 0.94 oz/ 28 mL","","31W"
"Natasha Denona","Transformatte Pore Vanishing Matte Foundation","https://www.sephora.com/product/transformatte-pore-vanishing-matte-foundation-P434566?skuId=1977255&icid2=products%20grid:p434566","#35R light-medium with red undertone","/productimages/sku/s2112878+sw.jpg","#35R 0.94 oz/ 28 mL","","35R"
"Natasha Denona","Transformatte Pore Vanishing Matte Foundation","https://www.sephora.com/product/transformatte-pore-vanishing-matte-foundation-P434566?skuId=1977255&icid2=products%20grid:p434566","#40N light-medium with neutral undertone","/productimages/sku/s1977271+sw.jpg","#40N 0.94 oz/ 28 mL","","40N"
"Natasha Denona","Transformatte Pore Vanishing Matte Foundation","https://www.sephora.com/product/transformatte-pore-vanishing-matte-foundation-P434566?skuId=1977255&icid2=products%20grid:p434566","#41WY light-medium with warm-yellow undertone","/productimages/sku/s2112886+sw.jpg","#41WY 0.94 oz/ 28 mL","","41WY"
"Natasha Denona","Transformatte Pore Vanishing Matte Foundation","https://www.sephora.com/product/transformatte-pore-vanishing-matte-foundation-P434566?skuId=1977255&icid2=products%20grid:p434566","#42NY medium with neutral-yellow undertone","/productimages/sku/s1977289+sw.jpg","#42NY 0.94 oz/ 28 mL","","42NY"
"Natasha Denona","Transformatte Pore Vanishing Matte Foundation","https://www.sephora.com/product/transformatte-pore-vanishing-matte-foundation-P434566?skuId=1977255&icid2=products%20grid:p434566","#45N medium with neutral undertone","/productimages/sku/s1977297+sw.jpg","#45N 0.94 oz/ 28 mL","","45N"
"Natasha Denona","Transformatte Pore Vanishing Matte Foundation","https://www.sephora.com/product/transformatte-pore-vanishing-matte-foundation-P434566?skuId=1977255&icid2=products%20grid:p434566","#50WN medium with warm-neutral undertone","/productimages/sku/s1977313+sw.jpg","#50WN 0.94 oz/ 28 mL","","50WN"
"Natasha Denona","Transformatte Pore Vanishing Matte Foundation","https://www.sephora.com/product/transformatte-pore-vanishing-matte-foundation-P434566?skuId=1977255&icid2=products%20grid:p434566","#55WR medium with warm-red undertone","/productimages/sku/s2112894+sw.jpg","#55WR 0.94 oz/ 28 mL","","55WR"
"Natasha Denona","Transformatte Pore Vanishing Matte Foundation","https://www.sephora.com/product/transformatte-pore-vanishing-matte-foundation-P434566?skuId=1977255&icid2=products%20grid:p434566","#58Y medium with yellow undertone","/productimages/sku/s2112902+sw.jpg","#58Y 0.94 oz/ 28 mL","","58Y"
"Natasha Denona","Transformatte Pore Vanishing Matte Foundation","https://www.sephora.com/product/transformatte-pore-vanishing-matte-foundation-P434566?skuId=1977255&icid2=products%20grid:p434566","#60WY medium with warm-yellow undertone","/productimages/sku/s2112910+sw.jpg","#60WY 0.94 oz/ 28 mL","","60WY"
"Natasha Denona","Transformatte Pore Vanishing Matte Foundation","https://www.sephora.com/product/transformatte-pore-vanishing-matte-foundation-P434566?skuId=1977255&icid2=products%20grid:p434566","#70WN medium with warm-neutral undertone","/productimages/sku/s1977321+sw.jpg","#70WN 0.94 oz/ 28 mL","","70WN"
"Natasha Denona","Transformatte Pore Vanishing Matte Foundation","https://www.sephora.com/product/transformatte-pore-vanishing-matte-foundation-P434566?skuId=1977255&icid2=products%20grid:p434566","#75Y dark with yellow undertone","/productimages/sku/s1977339+sw.jpg","#75Y 0.94 oz/ 28 mL","","75Y"
"Natasha Denona","Transformatte Pore Vanishing Matte Foundation","https://www.sephora.com/product/transformatte-pore-vanishing-matte-foundation-P434566?skuId=1977255&icid2=products%20grid:p434566","#82W dark with warm undertone","/productimages/sku/s2112928+sw.jpg","#82W 0.94 oz/ 28 mL","","82W"
"Natasha Denona","Transformatte Pore Vanishing Matte Foundation","https://www.sephora.com/product/transformatte-pore-vanishing-matte-foundation-P434566?skuId=1977255&icid2=products%20grid:p434566","#85WN dark with warm-neutral undertone","/productimages/sku/s2112936+sw.jpg","#85WN 0.94 oz/ 28 mL","","85WN"
"Natasha Denona","Transformatte Pore Vanishing Matte Foundation","https://www.sephora.com/product/transformatte-pore-vanishing-matte-foundation-P434566?skuId=1977255&icid2=products%20grid:p434566","#86Y dark with yellow undertone","/productimages/sku/s2112944+sw.jpg","#86Y 0.94 oz/ 28 mL","","86Y"
"Natasha Denona","Transformatte Pore Vanishing Matte Foundation","https://www.sephora.com/product/transformatte-pore-vanishing-matte-foundation-P434566?skuId=1977255&icid2=products%20grid:p434566","#87W dark with warm undertone","/productimages/sku/s2112951+sw.jpg","#87W 0.94 oz/ 28 mL","","87W"
"Natasha Denona","Transformatte Pore Vanishing Matte Foundation","https://www.sephora.com/product/transformatte-pore-vanishing-matte-foundation-P434566?skuId=1977255&icid2=products%20grid:p434566","#89WY dark with warm-yellow undertone","/productimages/sku/s2112969+sw.jpg","#89WY 0.94 oz/ 28 mL","","89WY"
"Natasha Denona","Transformatte Pore Vanishing Matte Foundation","https://www.sephora.com/product/transformatte-pore-vanishing-matte-foundation-P434566?skuId=1977255&icid2=products%20grid:p434566","#90N dark with neutral undertone","/productimages/sku/s1977347+sw.jpg","#90N 0.94 oz/ 28 mL","","90N"
"Natasha Denona","Transformatte Pore Vanishing Matte Foundation","https://www.sephora.com/product/transformatte-pore-vanishing-matte-foundation-P434566?skuId=1977255&icid2=products%20grid:p434566","#91NY deep with neutral-yellow undertone","/productimages/sku/s2112977+sw.jpg","#91NY 0.94 oz/ 28 mL","","91NY"
"Natasha Denona","Transformatte Pore Vanishing Matte Foundation","https://www.sephora.com/product/transformatte-pore-vanishing-matte-foundation-P434566?skuId=1977255&icid2=products%20grid:p434566","#92W deep with warm undertone","/productimages/sku/s2112985+sw.jpg","#92W 0.94 oz/ 28 mL","","92W"
"Natasha Denona","Transformatte Pore Vanishing Matte Foundation","https://www.sephora.com/product/transformatte-pore-vanishing-matte-foundation-P434566?skuId=1977255&icid2=products%20grid:p434566","#93R deep with red undertone","/productimages/sku/s2112993+sw.jpg","#93R 0.94 oz/ 28 mL","","93R"
"Natasha Denona","Transformatte Pore Vanishing Matte Foundation","https://www.sephora.com/product/transformatte-pore-vanishing-matte-foundation-P434566?skuId=1977255&icid2=products%20grid:p434566","#94N deep with neutral undertone","/productimages/sku/s2113009+sw.jpg","#94N 0.94 oz/ 28 mL","","94N"
"Natasha Denona","Transformatte Pore Vanishing Matte Foundation","https://www.sephora.com/product/transformatte-pore-vanishing-matte-foundation-P434566?skuId=1977255&icid2=products%20grid:p434566","#96NR deep with neutral-red undertone","/productimages/sku/s2113017+sw.jpg","#96NR 0.94 oz/ 28 mL","","96NR"
"bareMinerals","Blemish Rescue™ Salicylic Acid Loose Powder Foundation ","https://www.sephora.com/product/blemish-rescue-skin-clearing-loose-powder-foundation-P432867?icid2=products%20grid:p432867","Fair 1C fair skin with cool undertones","/productimages/sku/s2107589+sw.jpg","Fair 1C 0.21 oz/ 6 g","Fair","1C"
"bareMinerals","Blemish Rescue™ Salicylic Acid Loose Powder Foundation ","https://www.sephora.com/product/blemish-rescue-skin-clearing-loose-powder-foundation-P432867?icid2=products%20grid:p432867","Fair Ivory 1N fair skin with neutral undertones - Selected","/productimages/sku/s2107597+sw.jpg","Fair Ivory 1N 0.21 oz/ 6 g","Fair Ivory","1N"
"bareMinerals","Blemish Rescue™ Salicylic Acid Loose Powder Foundation ","https://www.sephora.com/product/blemish-rescue-skin-clearing-loose-powder-foundation-P432867?icid2=products%20grid:p432867","Fairly Light 1NW  fair skin with neutral to warm undertones","/productimages/sku/s2107605+sw.jpg","Fairly Light 1NW 0.21 oz/ 6 g","Fairly Light","1NW"
"bareMinerals","Blemish Rescue™ Salicylic Acid Loose Powder Foundation ","https://www.sephora.com/product/blemish-rescue-skin-clearing-loose-powder-foundation-P432867?icid2=products%20grid:p432867","Fairly Medium 2C fair to light skin with cool undertones","/productimages/sku/s2107613+sw.jpg","Fairly Medium 2C 0.21 oz/ 6 g","Fairly Medium","2C"
"bareMinerals","Blemish Rescue™ Salicylic Acid Loose Powder Foundation ","https://www.sephora.com/product/blemish-rescue-skin-clearing-loose-powder-foundation-P432867?icid2=products%20grid:p432867","Soft Medium 2CN light skin with cool to neutral undertones","/productimages/sku/s2107621+sw.jpg","Soft Medium 2CN 0.21 oz/ 6 g","Soft Medium","2CN"
"bareMinerals","Blemish Rescue™ Salicylic Acid Loose Powder Foundation ","https://www.sephora.com/product/blemish-rescue-skin-clearing-loose-powder-foundation-P432867?icid2=products%20grid:p432867","Neutral Ivory 2N light skin with neutral undertones","/productimages/sku/s2107639+sw.jpg","Neutral Ivory 2N 0.21 oz/ 6 g","Neutral Ivory","2N"
"bareMinerals","Blemish Rescue™ Salicylic Acid Loose Powder Foundation ","https://www.sephora.com/product/blemish-rescue-skin-clearing-loose-powder-foundation-P432867?icid2=products%20grid:p432867","Light 2W light skin with warm undertones","/productimages/sku/s2107647+sw.jpg","Light 2W 0.21 oz/ 6 g","Light","2W"
"bareMinerals","Blemish Rescue™ Salicylic Acid Loose Powder Foundation ","https://www.sephora.com/product/blemish-rescue-skin-clearing-loose-powder-foundation-P432867?icid2=products%20grid:p432867","Golden Beige 2.5NW light to medium skin with neutral to warm undertones","/productimages/sku/s2107670+sw.jpg","Golden Beige 2.5NW 0.21 oz/ 6 g","Golden Beige 2","5NW"
"bareMinerals","Blemish Rescue™ Salicylic Acid Loose Powder Foundation ","https://www.sephora.com/product/blemish-rescue-skin-clearing-loose-powder-foundation-P432867?icid2=products%20grid:p432867","Medium 3C medium skin with cool undertones","/productimages/sku/s2107654+sw.jpg","Medium 3C 0.21 oz/ 6 g","Medium","3C"
"bareMinerals","Blemish Rescue™ Salicylic Acid Loose Powder Foundation ","https://www.sephora.com/product/blemish-rescue-skin-clearing-loose-powder-foundation-P432867?icid2=products%20grid:p432867","Neutral Medium 3N  medium skin with neutral undertones","/productimages/sku/s2107688+sw.jpg","Neutral Medium 3N 0.21 oz/ 6 g","Neutral Medium","3N"
"bareMinerals","Blemish Rescue™ Salicylic Acid Loose Powder Foundation ","https://www.sephora.com/product/blemish-rescue-skin-clearing-loose-powder-foundation-P432867?icid2=products%20grid:p432867","Medium Tan 3.5CN  medium to tan skin with cool to neutral undertones","/productimages/sku/s2107696+sw.jpg","Medium Tan 3.5CN 0.21 oz/ 6 g","Medium Tan 3","5CN"
"bareMinerals","Blemish Rescue™ Salicylic Acid Loose Powder Foundation ","https://www.sephora.com/product/blemish-rescue-skin-clearing-loose-powder-foundation-P432867?icid2=products%20grid:p432867","Golden Nude 3.5NW  medium to tan skin with neutral to warm undertones","/productimages/sku/s2107704+sw.jpg","Golden Nude 3.5NW 0.21 oz/ 6 g","Golden Nude 3","5NW"
"bareMinerals","Blemish Rescue™ Salicylic Acid Loose Powder Foundation ","https://www.sephora.com/product/blemish-rescue-skin-clearing-loose-powder-foundation-P432867?icid2=products%20grid:p432867","Tan Nude 3.5W medium to tan skin with warm undertones","/productimages/sku/s2107712+sw.jpg","Tan Nude 3.5W 0.21 oz/ 6 g","Tan Nude 3","5W"
"bareMinerals","Blemish Rescue™ Salicylic Acid Loose Powder Foundation ","https://www.sephora.com/product/blemish-rescue-skin-clearing-loose-powder-foundation-P432867?icid2=products%20grid:p432867","Neutral Tan 4N tan skin with neutral undertones","/productimages/sku/s2107720+sw.jpg","Neutral Tan 4N 0.21 oz/ 6 g","Neutral Tan","4N"
"bareMinerals","Blemish Rescue™ Salicylic Acid Loose Powder Foundation ","https://www.sephora.com/product/blemish-rescue-skin-clearing-loose-powder-foundation-P432867?icid2=products%20grid:p432867","Warm Tan 4.5CN tan to dark skin with cool to neutral undertones","/productimages/sku/s2107738+sw.jpg","Warm Tan 4.5CN 0.21 oz/ 6 g","Warm Tan 4","5CN"
"bareMinerals","Blemish Rescue™ Salicylic Acid Loose Powder Foundation ","https://www.sephora.com/product/blemish-rescue-skin-clearing-loose-powder-foundation-P432867?icid2=products%20grid:p432867","Medium Dark 5CN  dark skin with cool to neutral undertones","/productimages/sku/s2107746+sw.jpg","Medium Dark 5CN 0.21 oz/ 6 g","Medium Dark","5CN"
"bareMinerals","Blemish Rescue™ Salicylic Acid Loose Powder Foundation ","https://www.sephora.com/product/blemish-rescue-skin-clearing-loose-powder-foundation-P432867?icid2=products%20grid:p432867","Warm Deep 5.5N dark to deep skin with neutral undertones","/productimages/sku/s2107753+sw.jpg","Warm Deep 5.5N 0.21 oz/ 6 g","Warm Deep 5","5N"
"bareMinerals","Blemish Rescue™ Salicylic Acid Loose Powder Foundation ","https://www.sephora.com/product/blemish-rescue-skin-clearing-loose-powder-foundation-P432867?icid2=products%20grid:p432867","Neutral Deep 5.5NW dark to deep skin with neutral to warm undertones","/productimages/sku/s2107761+sw.jpg","Neutral Deep 5.5NW 0.21 oz/ 6 g","Neutral Deep 5","5NW"
"bareMinerals","Blemish Rescue™ Salicylic Acid Loose Powder Foundation ","https://www.sephora.com/product/blemish-rescue-skin-clearing-loose-powder-foundation-P432867?icid2=products%20grid:p432867","Deepest Deep 6C deep skin with cool undertones","/productimages/sku/s2107779+sw.jpg","Deepest Deep 6C 0.21 oz/ 6 g","Deepest Deep","6C"
"Yves Saint Laurent","Touche Eclat Le Teint Radiant Liquid Foundation","https://www.sephora.com/product/touche-eclat-le-teint-radiance-awakening-foundation-spf-22-P405083?icid2=products%20grid:p405083","BR05 COOL MILK very fair, neutral pink undertone","/productimages/sku/s2209377+sw.jpg","BR05 COOL MILK 1 oz/ 30 mL","","BR05"
"Yves Saint Laurent","Touche Eclat Le Teint Radiant Liquid Foundation","https://www.sephora.com/product/touche-eclat-le-teint-radiance-awakening-foundation-spf-22-P405083?icid2=products%20grid:p405083","BD10 Fair skin neutral to pink undertone","/productimages/sku/s1795574+sw.jpg","BD10 1 oz","","BD10"
"Yves Saint Laurent","Touche Eclat Le Teint Radiant Liquid Foundation","https://www.sephora.com/product/touche-eclat-le-teint-radiance-awakening-foundation-spf-22-P405083?icid2=products%20grid:p405083","BR10 Fair skin neutral to pink undertone","/productimages/sku/s1795582+sw.jpg","BR10 1 oz","","BR10"
"Yves Saint Laurent","Touche Eclat Le Teint Radiant Liquid Foundation","https://www.sephora.com/product/touche-eclat-le-teint-radiance-awakening-foundation-spf-22-P405083?icid2=products%20grid:p405083","B10 Fair skin neutral undertone","/productimages/sku/s1795772+sw.jpg","B10 1 oz","","B10"
"Yves Saint Laurent","Touche Eclat Le Teint Radiant Liquid Foundation","https://www.sephora.com/product/touche-eclat-le-teint-radiance-awakening-foundation-spf-22-P405083?icid2=products%20grid:p405083","B20 Fair/light neutral undertone","/productimages/sku/s1795590+sw.jpg","B20 1 oz","","B20"
"Yves Saint Laurent","Touche Eclat Le Teint Radiant Liquid Foundation","https://www.sephora.com/product/touche-eclat-le-teint-radiance-awakening-foundation-spf-22-P405083?icid2=products%20grid:p405083","BR20 Fair/light neutral to pink undertone","/productimages/sku/s1795780+sw.jpg","BR20 1 oz","","BR20"
"Yves Saint Laurent","Touche Eclat Le Teint Radiant Liquid Foundation","https://www.sephora.com/product/touche-eclat-le-teint-radiance-awakening-foundation-spf-22-P405083?icid2=products%20grid:p405083","BD25 Fair/light neutral to golden undertone","/productimages/sku/s1795608+sw.jpg","BD25 1 oz","","BD25"
"Yves Saint Laurent","Touche Eclat Le Teint Radiant Liquid Foundation","https://www.sephora.com/product/touche-eclat-le-teint-radiance-awakening-foundation-spf-22-P405083?icid2=products%20grid:p405083","BR25 COOL BEIGE light, pink undertone","/productimages/sku/s2209385+sw.jpg","BR25 COOL BEIGE 1 oz/ 30 mL","","BR25"
"Yves Saint Laurent","Touche Eclat Le Teint Radiant Liquid Foundation","https://www.sephora.com/product/touche-eclat-le-teint-radiance-awakening-foundation-spf-22-P405083?icid2=products%20grid:p405083","B30 Light neutral underton","/productimages/sku/s1795616+sw.jpg","B30 1 oz","","B30"
"Yves Saint Laurent","Touche Eclat Le Teint Radiant Liquid Foundation","https://www.sephora.com/product/touche-eclat-le-teint-radiance-awakening-foundation-spf-22-P405083?icid2=products%20grid:p405083","BR30 Light neutral to pink undertone","/productimages/sku/s1795624+sw.jpg","BR30 1 oz","","BR30"
"Yves Saint Laurent","Touche Eclat Le Teint Radiant Liquid Foundation","https://www.sephora.com/product/touche-eclat-le-teint-radiance-awakening-foundation-spf-22-P405083?icid2=products%20grid:p405083","BD30 Light neutral to golden undertone","/productimages/sku/s1795756+sw.jpg","BD30 1 oz","","BD30"
"Yves Saint Laurent","Touche Eclat Le Teint Radiant Liquid Foundation","https://www.sephora.com/product/touche-eclat-le-teint-radiance-awakening-foundation-spf-22-P405083?icid2=products%20grid:p405083","B40 Light/medium neutral undertone","/productimages/sku/s1795632+sw.jpg","B40 1 oz","","B40"
"Yves Saint Laurent","Touche Eclat Le Teint Radiant Liquid Foundation","https://www.sephora.com/product/touche-eclat-le-teint-radiance-awakening-foundation-spf-22-P405083?icid2=products%20grid:p405083","BD40 Light/medium neutral to golden undertone","/productimages/sku/s1795640+sw.jpg","BD40 1 oz","","BD40"
"Yves Saint Laurent","Touche Eclat Le Teint Radiant Liquid Foundation","https://www.sephora.com/product/touche-eclat-le-teint-radiance-awakening-foundation-spf-22-P405083?icid2=products%20grid:p405083","BR40 Light/medium neutral to pink undertone","/productimages/sku/s1795657+sw.jpg","BR40 1 oz","","BR40"
"Yves Saint Laurent","Touche Eclat Le Teint Radiant Liquid Foundation","https://www.sephora.com/product/touche-eclat-le-teint-radiance-awakening-foundation-spf-22-P405083?icid2=products%20grid:p405083","BR45 Medium neutral to pink undertone","/productimages/sku/s1795699+sw.jpg","BR45 1 oz","","BR45"
"Yves Saint Laurent","Touche Eclat Le Teint Radiant Liquid Foundation","https://www.sephora.com/product/touche-eclat-le-teint-radiance-awakening-foundation-spf-22-P405083?icid2=products%20grid:p405083","B45 Medium neutral undertone","/productimages/sku/s1795764+sw.jpg","B45 1 oz","","B45"
"Yves Saint Laurent","Touche Eclat Le Teint Radiant Liquid Foundation","https://www.sephora.com/product/touche-eclat-le-teint-radiance-awakening-foundation-spf-22-P405083?icid2=products%20grid:p405083","B50 Medium/tan neutral undertone","/productimages/sku/s1795665+sw.jpg","B50 1 oz","","B50"
"Yves Saint Laurent","Touche Eclat Le Teint Radiant Liquid Foundation","https://www.sephora.com/product/touche-eclat-le-teint-radiance-awakening-foundation-spf-22-P405083?icid2=products%20grid:p405083","BD50 Medium/tan neutral to golden undertone","/productimages/sku/s1795673+sw.jpg","BD50 1 oz","","BD50"
"Yves Saint Laurent","Touche Eclat Le Teint Radiant Liquid Foundation","https://www.sephora.com/product/touche-eclat-le-teint-radiance-awakening-foundation-spf-22-P405083?icid2=products%20grid:p405083","BR50 Medium/tan neutral to pink undertone","/productimages/sku/s1795681+sw.jpg","BR50 1 oz","","BR50"
"Yves Saint Laurent","Touche Eclat Le Teint Radiant Liquid Foundation","https://www.sephora.com/product/touche-eclat-le-teint-radiance-awakening-foundation-spf-22-P405083?icid2=products%20grid:p405083","BD55 WARM TOFFEE medium/ tan, golden undertone - Selected","/productimages/sku/s2209393+sw.jpg","BD55 WARM TOFFEE 1 oz/ 30 mL","","BD55"
"Yves Saint Laurent","Touche Eclat Le Teint Radiant Liquid Foundation","https://www.sephora.com/product/touche-eclat-le-teint-radiance-awakening-foundation-spf-22-P405083?icid2=products%20grid:p405083","B60 Tan neutral undertone","/productimages/sku/s1795715+sw.jpg","B60 1 oz","","B60"
"Yves Saint Laurent","Touche Eclat Le Teint Radiant Liquid Foundation","https://www.sephora.com/product/touche-eclat-le-teint-radiance-awakening-foundation-spf-22-P405083?icid2=products%20grid:p405083","BD60 Tan neutral to golden undertone","/productimages/sku/s1795707+sw.jpg","BD60 1 oz","","BD60"
"Yves Saint Laurent","Touche Eclat Le Teint Radiant Liquid Foundation","https://www.sephora.com/product/touche-eclat-le-teint-radiance-awakening-foundation-spf-22-P405083?icid2=products%20grid:p405083","BR60 COOL AMBER tan, neutral pink undertone","/productimages/sku/s2209401+sw.jpg","BR60 COOL AMBER 1 oz/ 30 mL","","BR60"
"Yves Saint Laurent","Touche Eclat Le Teint Radiant Liquid Foundation","https://www.sephora.com/product/touche-eclat-le-teint-radiance-awakening-foundation-spf-22-P405083?icid2=products%20grid:p405083","B65 BRONZE tan/ deep, neutral undertone","/productimages/sku/s2209419+sw.jpg","B65 BRONZE 1 oz/ 30 mL","","B65"
"Yves Saint Laurent","Touche Eclat Le Teint Radiant Liquid Foundation","https://www.sephora.com/product/touche-eclat-le-teint-radiance-awakening-foundation-spf-22-P405083?icid2=products%20grid:p405083","BD65 WARM BRONZE tan/ deep, neutral golden undertone","/productimages/sku/s2209427+sw.jpg","BD65 WARM BRONZE 1 oz/ 30 mL","","BD65"
"Yves Saint Laurent","Touche Eclat Le Teint Radiant Liquid Foundation","https://www.sephora.com/product/touche-eclat-le-teint-radiance-awakening-foundation-spf-22-P405083?icid2=products%20grid:p405083","BD70 WARM MOCHA deep, neutral golden undertone","/productimages/sku/s2209443+sw.jpg","BD70 WARM MOCHA 1 oz/ 30 mL","","BD70"
"Yves Saint Laurent","Touche Eclat Le Teint Radiant Liquid Foundation","https://www.sephora.com/product/touche-eclat-le-teint-radiance-awakening-foundation-spf-22-P405083?icid2=products%20grid:p405083","B75 HAZELNUT deep, neutral undertone","/productimages/sku/s2209435+sw.jpg","B75 HAZELNUT 1 oz/ 30 mL","","B75"
"Yves Saint Laurent","Touche Eclat Le Teint Radiant Liquid Foundation","https://www.sephora.com/product/touche-eclat-le-teint-radiance-awakening-foundation-spf-22-P405083?icid2=products%20grid:p405083","B80 Deep red undertone","/productimages/sku/s1795731+sw.jpg","B80 1 oz","","B80"
"Yves Saint Laurent","Touche Eclat Le Teint Radiant Liquid Foundation","https://www.sephora.com/product/touche-eclat-le-teint-radiance-awakening-foundation-spf-22-P405083?icid2=products%20grid:p405083","B90 Very deep red undertone","/productimages/sku/s1795749+sw.jpg","B90 1 oz","","B90"
"AMOREPACIFIC","Color Control Cushion Compact Broad Spectrum SPF 50+","https://www.sephora.com/product/color-control-cushion-compact-broad-spectrum-spf-50-P378121?icid2=products%20grid:p378121","102 Light Pink ivory for neutral to cool skintones","/productimages/sku/s1763911+sw.jpg","102 Light Pink 1.05 oz","Light Pink","102"
"AMOREPACIFIC","Color Control Cushion Compact Broad Spectrum SPF 50+","https://www.sephora.com/product/color-control-cushion-compact-broad-spectrum-spf-50-P378121?icid2=products%20grid:p378121","104 Light/Medium Pink light beige for neutral to cool skintones - Selected","/productimages/sku/s1496488+sw.jpg","104 Light/Medium Pink 1.05 oz","Light/Medium Pink","104"
"AMOREPACIFIC","Color Control Cushion Compact Broad Spectrum SPF 50+","https://www.sephora.com/product/color-control-cushion-compact-broad-spectrum-spf-50-P378121?icid2=products%20grid:p378121","204 Light/Medium Yellow light to medium skin with golden undertones","/productimages/sku/s1496504+sw.jpg","204 Light/Medium Yellow 1.05 oz","Light/Medium Yellow","204"
"AMOREPACIFIC","Color Control Cushion Compact Broad Spectrum SPF 50+","https://www.sephora.com/product/color-control-cushion-compact-broad-spectrum-spf-50-P378121?icid2=products%20grid:p378121","106 Medium Pink tan beige with neutral to peachy undertones","/productimages/sku/s1496496+sw.jpg","106 Medium Pink 1.05 oz","Medium Pink","106"
"AMOREPACIFIC","Color Control Cushion Compact Broad Spectrum SPF 50+","https://www.sephora.com/product/color-control-cushion-compact-broad-spectrum-spf-50-P378121?icid2=products%20grid:p378121","208 Medium Yellow amber tan with peachy/ warm undertones","/productimages/sku/s1496512+sw.jpg","208 Medium Yellow 1.05 oz","Medium Yellow","208"
"tarte","babassu foundcealer™ skincare foundation SPF 20","https://www.sephora.com/product/babassu-foundcealer-skincare-foundation-broad-spectrum-spf-20-P442792?icid2=products%20grid:p442792","8B porcelain beige very fair skin with pink undertones","/productimages/sku/s2197291+sw.jpg","8B porcelain beige 1 fl oz/ 30mL","","8B"
"tarte","babassu foundcealer™ skincare foundation SPF 20","https://www.sephora.com/product/babassu-foundcealer-skincare-foundation-broad-spectrum-spf-20-P442792?icid2=products%20grid:p442792","13N fair neutral fair skin with neutral undertones","/productimages/sku/s2197309+sw.jpg","13N fair neutral 1 fl oz/ 30mL","","13N"
"tarte","babassu foundcealer™ skincare foundation SPF 20","https://www.sephora.com/product/babassu-foundcealer-skincare-foundation-broad-spectrum-spf-20-P442792?icid2=products%20grid:p442792","14S fair sand fair skin with yellow undertones","/productimages/sku/s2197317+sw.jpg","14S fair sand 1 fl oz/ 30mL","","14S"
"tarte","babassu foundcealer™ skincare foundation SPF 20","https://www.sephora.com/product/babassu-foundcealer-skincare-foundation-broad-spectrum-spf-20-P442792?icid2=products%20grid:p442792","16B fair-light beige fair to light skin with pink undertones","/productimages/sku/s2197325+sw.jpg","16B fair-light beige 1 fl oz/ 30mL","","16B"
"tarte","babassu foundcealer™ skincare foundation SPF 20","https://www.sephora.com/product/babassu-foundcealer-skincare-foundation-broad-spectrum-spf-20-P442792?icid2=products%20grid:p442792","16N fair-light neutral fair to light skin with neutral undertones","/productimages/sku/s2197341+sw.jpg","16N fair-light neutral 1 fl oz/ 30mL","","16N"
"tarte","babassu foundcealer™ skincare foundation SPF 20","https://www.sephora.com/product/babassu-foundcealer-skincare-foundation-broad-spectrum-spf-20-P442792?icid2=products%20grid:p442792","16S fair-light sand fair to light skin with yellow undertones","/productimages/sku/s2197333+sw.jpg","16S fair-light sand 1 fl oz/ 30mL","","16S"
"tarte","babassu foundcealer™ skincare foundation SPF 20","https://www.sephora.com/product/babassu-foundcealer-skincare-foundation-broad-spectrum-spf-20-P442792?icid2=products%20grid:p442792","22B light beige light skin with pink undertones","/productimages/sku/s2197374+sw.jpg","22B light beige 1 fl oz/ 30mL","","22B"
"tarte","babassu foundcealer™ skincare foundation SPF 20","https://www.sephora.com/product/babassu-foundcealer-skincare-foundation-broad-spectrum-spf-20-P442792?icid2=products%20grid:p442792","22N light neutral light skin with neutral undertones","/productimages/sku/s2197366+sw.jpg","22N light neutral 1 fl oz/ 30mL","","22N"
"tarte","babassu foundcealer™ skincare foundation SPF 20","https://www.sephora.com/product/babassu-foundcealer-skincare-foundation-broad-spectrum-spf-20-P442792?icid2=products%20grid:p442792","22S light sand light skin with yellow undertones","/productimages/sku/s2197358+sw.jpg","22S light sand 1 fl oz/ 30mL","","22S"
"tarte","babassu foundcealer™ skincare foundation SPF 20","https://www.sephora.com/product/babassu-foundcealer-skincare-foundation-broad-spectrum-spf-20-P442792?icid2=products%20grid:p442792","24G light golden light skin with golden or olive undertones","/productimages/sku/s2197382+sw.jpg","24G light golden 1 fl oz/ 30mL","","24G"
"tarte","babassu foundcealer™ skincare foundation SPF 20","https://www.sephora.com/product/babassu-foundcealer-skincare-foundation-broad-spectrum-spf-20-P442792?icid2=products%20grid:p442792","27N light-medium neutral light to medium skin with neutral undertones","/productimages/sku/s2197408+sw.jpg","27N light-medium neutral 1 fl oz/ 30mL","","27N"
"tarte","babassu foundcealer™ skincare foundation SPF 20","https://www.sephora.com/product/babassu-foundcealer-skincare-foundation-broad-spectrum-spf-20-P442792?icid2=products%20grid:p442792","27S light-medium sand light to medium skin with yellow undertones","/productimages/sku/s2197390+sw.jpg","27S light-medium sand 1 fl oz/ 30mL","","27S"
