MapDate,StateAbbreviation,None,D0,D1,D2,D3,D4,ValidStart,ValidEnd,StatisticFormatID
20030805,MS,100.00,0.00,0.00,0.00,0.00,0.00,2003-08-05,2003-08-11,2
20030729,MS,100.00,0.00,0.00,0.00,0.00,0.00,2003-07-29,2003-08-04,2
20030722,MS,100.00,0.00,0.00,0.00,0.00,0.00,2003-07-22,2003-07-28,2
20030715,MS,100.00,0.00,0.00,0.00,0.00,0.00,2003-07-15,2003-07-21,2
20030708,MS,100.00,0.00,0.00,0.00,0.00,0.00,2003-07-08,2003-07-14,2
20030701,MS,100.00,0.00,0.00,0.00,0.00,0.00,2003-07-01,2003-07-07,2
20030624,MS,100.00,0.00,0.00,0.00,0.00,0.00,2003-06-24,2003-06-30,2
20030617,MS,93.11,6.89,0.00,0.00,0.00,0.00,2003-06-17,2003-06-23,2
20030610,MS,84.67,14.48,0.86,0.00,0.00,0.00,2003-06-10,2003-06-16,2
20030603,MS,84.45,15.39,0.16,0.00,0.00,0.00,2003-06-03,2003-06-09,2
20030527,MS,91.83,8.04,0.14,0.00,0.00,0.00,2003-05-27,2003-06-02,2
20030520,MS,92.56,7.34,0.10,0.00,0.00,0.00,2003-05-20,2003-05-26,2
20030513,MS,51.79,47.29,0.92,0.00,0.00,0.00,2003-05-13,2003-05-19,2
20030506,MS,47.28,52.72,0.00,0.00,0.00,0.00,2003-05-06,2003-05-12,2
20030429,MS,93.34,6.66,0.00,0.00,0.00,0.00,2003-04-29,2003-05-05,2
20030422,MS,100.00,0.00,0.00,0.00,0.00,0.00,2003-04-22,2003-04-28,2
20030415,MS,100.00,0.00,0.00,0.00,0.00,0.00,2003-04-15,2003-04-21,2
20030408,MS,100.00,0.00,0.00,0.00,0.00,0.00,2003-04-08,2003-04-14,2
20030401,MS,98.89,1.11,0.00,0.00,0.00,0.00,2003-04-01,2003-04-07,2
20030325,MS,100.00,0.00,0.00,0.00,0.00,0.00,2003-03-25,2003-03-31,2
20030318,MS,100.00,0.00,0.00,0.00,0.00,0.00,2003-03-18,2003-03-24,2
20030311,MS,100.00,0.00,0.00,0.00,0.00,0.00,2003-03-11,2003-03-17,2
20030304,MS,100.00,0.00,0.00,0.00,0.00,0.00,2003-03-04,2003-03-10,2
20030225,MS,100.00,0.00,0.00,0.00,0.00,0.00,2003-02-25,2003-03-03,2
20030218,MS,100.00,0.00,0.00,0.00,0.00,0.00,2003-02-18,2003-02-24,2
20030211,MS,100.00,0.00,0.00,0.00,0.00,0.00,2003-02-11,2003-02-17,2
20030204,MS,100.00,0.00,0.00,0.00,0.00,0.00,2003-02-04,2003-02-10,2
20030128,MS,100.00,0.00,0.00,0.00,0.00,0.00,2003-01-28,2003-02-03,2
20030121,MS,100.00,0.00,0.00,0.00,0.00,0.00,2003-01-21,2003-01-27,2
20030114,MS,100.00,0.00,0.00,0.00,0.00,0.00,2003-01-14,2003-01-20,2
20030107,MS,100.00,0.00,0.00,0.00,0.00,0.00,2003-01-07,2003-01-13,2
20021231,MS,100.00,0.00,0.00,0.00,0.00,0.00,2002-12-31,2003-01-06,2
20021224,MS,100.00,0.00,0.00,0.00,0.00,0.00,2002-12-24,2002-12-30,2
20021217,MS,100.00,0.00,0.00,0.00,0.00,0.00,2002-12-17,2002-12-23,2
20021210,MS,100.00,0.00,0.00,0.00,0.00,0.00,2002-12-10,2002-12-16,2
20021203,MS,100.00,0.00,0.00,0.00,0.00,0.00,2002-12-03,2002-12-09,2
20021126,MS,100.00,0.00,0.00,0.00,0.00,0.00,2002-11-26,2002-12-02,2
20021119,MS,100.00,0.00,0.00,0.00,0.00,0.00,2002-11-19,2002-11-25,2
20021112,MS,100.00,0.00,0.00,0.00,0.00,0.00,2002-11-12,2002-11-18,2
20021105,MS,100.00,0.00,0.00,0.00,0.00,0.00,2002-11-05,2002-11-11,2
20021029,MS,100.00,0.00,0.00,0.00,0.00,0.00,2002-10-29,2002-11-04,2
20021022,MS,100.00,0.00,0.00,0.00,0.00,0.00,2002-10-22,2002-10-28,2
20021015,MS,100.00,0.00,0.00,0.00,0.00,0.00,2002-10-15,2002-10-21,2
20021008,MS,100.00,0.00,0.00,0.00,0.00,0.00,2002-10-08,2002-10-14,2
20021001,MS,100.00,0.00,0.00,0.00,0.00,0.00,2002-10-01,2002-10-07,2
20020924,MS,92.02,7.98,0.00,0.00,0.00,0.00,2002-09-24,2002-09-30,2
20020917,MS,50.73,49.27,0.00,0.00,0.00,0.00,2002-09-17,2002-09-23,2
20020910,MS,79.56,19.25,1.18,0.00,0.00,0.00,2002-09-10,2002-09-16,2
20020903,MS,92.05,7.95,0.00,0.00,0.00,0.00,2002-09-03,2002-09-09,2
20020827,MS,100.00,0.00,0.00,0.00,0.00,0.00,2002-08-27,2002-09-02,2
20020820,MS,100.00,0.00,0.00,0.00,0.00,0.00,2002-08-20,2002-08-26,2
20020813,MS,100.00,0.00,0.00,0.00,0.00,0.00,2002-08-13,2002-08-19,2
20020806,MS,100.00,0.00,0.00,0.00,0.00,0.00,2002-08-06,2002-08-12,2
20020730,MS,55.95,43.48,0.57,0.00,0.00,0.00,2002-07-30,2002-08-05,2
20020723,MS,16.98,60.80,22.22,0.00,0.00,0.00,2002-07-23,2002-07-29,2
20020716,MS,15.54,63.71,20.74,0.00,0.00,0.00,2002-07-16,2002-07-22,2
20020709,MS,16.59,62.56,19.78,1.07,0.00,0.00,2002-07-09,2002-07-15,2
20020702,MS,42.06,38.31,17.76,1.87,0.00,0.00,2002-07-02,2002-07-08,2
20020625,MS,31.70,46.51,18.76,3.03,0.00,0.00,2002-06-25,2002-07-01,2
20020618,MS,36.12,46.08,17.80,0.00,0.00,0.00,2002-06-18,2002-06-24,2
20020611,MS,33.57,47.41,19.03,0.00,0.00,0.00,2002-06-11,2002-06-17,2
20020604,MS,37.20,45.31,17.49,0.00,0.00,0.00,2002-06-04,2002-06-10,2
20020528,MS,35.80,17.10,34.66,12.44,0.00,0.00,2002-05-28,2002-06-03,2
20020521,MS,37.05,26.32,30.51,6.12,0.00,0.00,2002-05-21,2002-05-27,2
20020514,MS,37.10,26.47,36.43,0.00,0.00,0.00,2002-05-14,2002-05-20,2
20020507,MS,57.94,42.06,0.00,0.00,0.00,0.00,2002-05-07,2002-05-13,2
20020430,MS,91.41,8.59,0.00,0.00,0.00,0.00,2002-04-30,2002-05-06,2
20020423,MS,100.00,0.00,0.00,0.00,0.00,0.00,2002-04-23,2002-04-29,2
20020416,MS,100.00,0.00,0.00,0.00,0.00,0.00,2002-04-16,2002-04-22,2
20020409,MS,100.00,0.00,0.00,0.00,0.00,0.00,2002-04-09,2002-04-15,2
20020402,MS,100.00,0.00,0.00,0.00,0.00,0.00,2002-04-02,2002-04-08,2
20020326,MS,99.98,0.02,0.00,0.00,0.00,0.00,2002-03-26,2002-04-01,2
20020319,MS,99.97,0.03,0.00,0.00,0.00,0.00,2002-03-19,2002-03-25,2
20020312,MS,93.07,6.93,0.00,0.00,0.00,0.00,2002-03-12,2002-03-18,2
20020305,MS,95.09,4.91,0.00,0.00,0.00,0.00,2002-03-05,2002-03-11,2
20020226,MS,83.32,16.68,0.00,0.00,0.00,0.00,2002-02-26,2002-03-04,2
20020219,MS,83.72,16.28,0.00,0.00,0.00,0.00,2002-02-19,2002-02-25,2
20020212,MS,100.00,0.00,0.00,0.00,0.00,0.00,2002-02-12,2002-02-18,2
20020205,MS,100.00,0.00,0.00,0.00,0.00,0.00,2002-02-05,2002-02-11,2
20020129,MS,100.00,0.00,0.00,0.00,0.00,0.00,2002-01-29,2002-02-04,2
20020122,MS,100.00,0.00,0.00,0.00,0.00,0.00,2002-01-22,2002-01-28,2
20020115,MS,100.00,0.00,0.00,0.00,0.00,0.00,2002-01-15,2002-01-21,2
20020108,MS,100.00,0.00,0.00,0.00,0.00,0.00,2002-01-08,2002-01-14,2
20020101,MS,100.00,0.00,0.00,0.00,0.00,0.00,2002-01-01,2002-01-07,2
20011225,MS,100.00,0.00,0.00,0.00,0.00,0.00,2001-12-25,2001-12-31,2
20011218,MS,100.00,0.00,0.00,0.00,0.00,0.00,2001-12-18,2001-12-24,2
20011211,MS,100.00,0.00,0.00,0.00,0.00,0.00,2001-12-11,2001-12-17,2
20011204,MS,100.00,0.00,0.00,0.00,0.00,0.00,2001-12-04,2001-12-10,2
20011127,MS,100.00,0.00,0.00,0.00,0.00,0.00,2001-11-27,2001-12-03,2
20011120,MS,100.00,0.00,0.00,0.00,0.00,0.00,2001-11-20,2001-11-26,2
20011113,MS,100.00,0.00,0.00,0.00,0.00,0.00,2001-11-13,2001-11-19,2
20011106,MS,100.00,0.00,0.00,0.00,0.00,0.00,2001-11-06,2001-11-12,2
20011030,MS,100.00,0.00,0.00,0.00,0.00,0.00,2001-10-30,2001-11-05,2
20011023,MS,99.97,0.03,0.00,0.00,0.00,0.00,2001-10-23,2001-10-29,2
20011016,MS,99.97,0.03,0.00,0.00,0.00,0.00,2001-10-16,2001-10-22,2
20011009,MS,94.26,5.63,0.11,0.00,0.00,0.00,2001-10-09,2001-10-15,2
20011002,MS,94.26,5.63,0.11,0.00,0.00,0.00,2001-10-02,2001-10-08,2
20010925,MS,94.26,5.63,0.11,0.00,0.00,0.00,2001-09-25,2001-10-01,2
20010918,MS,94.26,5.63,0.11,0.00,0.00,0.00,2001-09-18,2001-09-24,2
20010911,MS,88.98,10.91,0.11,0.00,0.00,0.00,2001-09-11,2001-09-17,2
20010904,MS,93.82,6.07,0.11,0.00,0.00,0.00,2001-09-04,2001-09-10,2
20010828,MS,90.85,9.05,0.11,0.00,0.00,0.00,2001-08-28,2001-09-03,2
20010821,MS,90.02,9.94,0.03,0.00,0.00,0.00,2001-08-21,2001-08-27,2
20010814,MS,89.25,10.72,0.03,0.00,0.00,0.00,2001-08-14,2001-08-20,2
20010807,MS,79.94,12.29,7.77,0.00,0.00,0.00,2001-08-07,2001-08-13,2
20010731,MS,69.88,22.35,7.77,0.00,0.00,0.00,2001-07-31,2001-08-06,2
20010724,MS,91.29,8.71,0.00,0.00,0.00,0.00,2001-07-24,2001-07-30,2
20010717,MS,93.13,6.87,0.00,0.00,0.00,0.00,2001-07-17,2001-07-23,2
20210713,MT,0.00,13.36,31.13,37.55,17.95,0.00,2021-07-13,2021-07-19,2
20210706,MT,0.00,32.18,20.74,37.33,9.74,0.00,2021-07-06,2021-07-12,2
20210629,MT,19.14,19.62,15.31,40.79,5.13,0.00,2021-06-29,2021-07-05,2
20210622,MT,21.37,25.95,29.88,18.79,4.01,0.00,2021-06-22,2021-06-28,2
20210615,MT,21.83,41.79,28.05,4.77,3.55,0.00,2021-06-15,2021-06-21,2
20210608,MT,21.07,49.41,21.20,4.66,3.66,0.00,2021-06-08,2021-06-14,2
20210601,MT,32.95,39.57,19.80,2.67,5.00,0.00,2021-06-01,2021-06-07,2
20210525,MT,23.46,41.45,27.42,2.67,5.00,0.00,2021-05-25,2021-05-31,2
20210518,MT,17.71,36.24,36.40,4.64,5.01,0.00,2021-05-18,2021-05-24,2
20210511,MT,17.71,36.24,36.40,4.64,5.01,0.00,2021-05-11,2021-05-17,2
20210504,MT,17.71,40.49,32.15,4.64,5.01,0.00,2021-05-04,2021-05-10,2
20210427,MT,15.75,43.92,31.29,4.20,4.83,0.00,2021-04-27,2021-05-03,2
20210420,MT,16.48,44.56,31.50,3.68,3.79,0.00,2021-04-20,2021-04-26,2
20210413,MT,26.91,54.91,12.80,2.15,3.24,0.00,2021-04-13,2021-04-19,2
20210406,MT,32.72,49.24,12.83,2.49,2.72,0.00,2021-04-06,2021-04-12,2
20210330,MT,32.95,49.66,12.36,4.74,0.30,0.00,2021-03-30,2021-04-05,2
20210323,MT,37.35,46.55,11.07,4.74,0.30,0.00,2021-03-23,2021-03-29,2
20210316,MT,30.23,53.71,11.66,4.11,0.30,0.00,2021-03-16,2021-03-22,2
20210309,MT,30.10,53.78,11.71,4.41,0.00,0.00,2021-03-09,2021-03-15,2
20210302,MT,30.10,19.15,46.99,3.75,0.00,0.00,2021-03-02,2021-03-08,2
20210223,MT,5.77,43.95,47.18,3.10,0.00,0.00,2021-02-23,2021-03-01,2
20210216,MT,5.77,43.95,47.18,3.10,0.00,0.00,2021-02-16,2021-02-22,2
20210209,MT,5.77,43.95,47.01,3.27,0.00,0.00,2021-02-09,2021-02-15,2
20210202,MT,5.77,43.95,40.12,10.13,0.03,0.00,2021-02-02,2021-02-08,2
20210126,MT,28.41,24.06,37.37,10.13,0.03,0.00,2021-01-26,2021-02-01,2
20210119,MT,33.86,27.86,35.87,2.38,0.03,0.00,2021-01-19,2021-01-25,2
20210112,MT,34.22,27.45,35.93,2.37,0.03,0.00,2021-01-12,2021-01-18,2
20210105,MT,41.83,19.84,35.93,2.37,0.03,0.00,2021-01-05,2021-01-11,2
20201229,MT,41.84,19.96,35.80,2.37,0.03,0.00,2020-12-29,2021-01-04,2
20201222,MT,41.84,20.80,34.96,2.37,0.03,0.00,2020-12-22,2020-12-28,2
20201215,MT,41.84,20.80,34.96,2.37,0.03,0.00,2020-12-15,2020-12-21,2
20201208,MT,41.84,20.80,34.96,2.36,0.03,0.00,2020-12-08,2020-12-14,2
20201201,MT,41.53,21.17,35.07,2.20,0.03,0.00,2020-12-01,2020-12-07,2
20201124,MT,40.55,22.00,35.15,2.28,0.03,0.00,2020-11-24,2020-11-30,2
20201117,MT,40.55,19.41,37.74,2.28,0.03,0.00,2020-11-17,2020-11-23,2
20201110,MT,26.56,25.29,45.85,2.28,0.03,0.00,2020-11-10,2020-11-16,2
20201103,MT,23.25,25.40,49.04,2.28,0.03,0.00,2020-11-03,2020-11-09,2
20201027,MT,23.17,25.49,49.04,2.28,0.03,0.00,2020-10-27,2020-11-02,2
20201020,MT,5.37,42.25,49.89,2.47,0.03,0.00,2020-10-20,2020-10-26,2
20201013,MT,5.37,25.33,67.15,2.12,0.03,0.00,2020-10-13,2020-10-19,2
20201006,MT,7.05,46.73,44.22,1.98,0.03,0.00,2020-10-06,2020-10-12,2
20200929,MT,7.02,47.41,44.37,1.20,0.00,0.00,2020-09-29,2020-10-05,2
20200922,MT,22.90,58.76,18.27,0.06,0.00,0.00,2020-09-22,2020-09-28,2
20200915,MT,22.92,59.41,17.61,0.06,0.00,0.00,2020-09-15,2020-09-21,2
20200908,MT,44.03,45.17,10.75,0.05,0.00,0.00,2020-09-08,2020-09-14,2
20200901,MT,44.63,44.62,10.70,0.05,0.00,0.00,2020-09-01,2020-09-07,2
20200825,MT,49.36,41.96,8.63,0.05,0.00,0.00,2020-08-25,2020-08-31,2
20200818,MT,66.61,25.17,8.17,0.05,0.00,0.00,2020-08-18,2020-08-24,2
20200811,MT,77.49,14.28,8.18,0.05,0.00,0.00,2020-08-11,2020-08-17,2
20200804,MT,78.65,13.12,8.18,0.05,0.00,0.00,2020-08-04,2020-08-10,2
20200728,MT,80.46,11.31,8.18,0.05,0.00,0.00,2020-07-28,2020-08-03,2
20200721,MT,80.94,11.76,4.84,2.46,0.00,0.00,2020-07-21,2020-07-27,2
20200714,MT,80.48,12.22,4.84,2.46,0.00,0.00,2020-07-14,2020-07-20,2
20200707,MT,77.21,15.37,4.95,2.47,0.00,0.00,2020-07-07,2020-07-13,2
20200630,MT,71.10,19.61,6.82,2.47,0.00,0.00,2020-06-30,2020-07-06,2
20200623,MT,66.94,24.17,8.39,0.50,0.00,0.00,2020-06-23,2020-06-29,2
20200616,MT,55.50,36.79,7.22,0.50,0.00,0.00,2020-06-16,2020-06-22,2
20200609,MT,56.99,37.11,5.90,0.00,0.00,0.00,2020-06-09,2020-06-15,2
20200602,MT,60.01,31.73,8.26,0.00,0.00,0.00,2020-06-02,2020-06-08,2
20200526,MT,66.24,33.09,0.67,0.00,0.00,0.00,2020-05-26,2020-06-01,2
20200519,MT,67.73,30.42,1.85,0.00,0.00,0.00,2020-05-19,2020-05-25,2
20200512,MT,68.59,29.56,1.85,0.00,0.00,0.00,2020-05-12,2020-05-18,2
20200505,MT,69.49,28.66,1.85,0.00,0.00,0.00,2020-05-05,2020-05-11,2
20200428,MT,92.03,7.97,0.00,0.00,0.00,0.00,2020-04-28,2020-05-04,2
20200421,MT,92.03,7.97,0.00,0.00,0.00,0.00,2020-04-21,2020-04-27,2
20200414,MT,71.58,28.42,0.00,0.00,0.00,0.00,2020-04-14,2020-04-20,2
20200407,MT,81.34,18.66,0.00,0.00,0.00,0.00,2020-04-07,2020-04-13,2
20200331,MT,83.64,16.36,0.00,0.00,0.00,0.00,2020-03-31,2020-04-06,2
20200324,MT,83.64,16.36,0.00,0.00,0.00,0.00,2020-03-24,2020-03-30,2
20200317,MT,84.34,15.66,0.00,0.00,0.00,0.00,2020-03-17,2020-03-23,2
20200310,MT,84.35,15.65,0.00,0.00,0.00,0.00,2020-03-10,2020-03-16,2
20200303,MT,84.35,15.65,0.00,0.00,0.00,0.00,2020-03-03,2020-03-09,2
20200225,MT,89.36,10.64,0.00,0.00,0.00,0.00,2020-02-25,2020-03-02,2
20200218,MT,91.20,8.80,0.00,0.00,0.00,0.00,2020-02-18,2020-02-24,2
20200211,MT,93.22,6.78,0.00,0.00,0.00,0.00,2020-02-11,2020-02-17,2
20200204,MT,92.64,7.36,0.00,0.00,0.00,0.00,2020-02-04,2020-02-10,2
20200128,MT,84.17,15.83,0.00,0.00,0.00,0.00,2020-01-28,2020-02-03,2
20200121,MT,84.17,15.83,0.00,0.00,0.00,0.00,2020-01-21,2020-01-27,2
20200114,MT,82.14,17.86,0.00,0.00,0.00,0.00,2020-01-14,2020-01-20,2
20200107,MT,82.03,17.94,0.03,0.00,0.00,0.00,2020-01-07,2020-01-13,2
20191231,MT,82.56,17.40,0.04,0.00,0.00,0.00,2019-12-31,2020-01-06,2
20191224,MT,85.51,14.45,0.04,0.00,0.00,0.00,2019-12-24,2019-12-30,2
20191217,MT,85.51,14.39,0.10,0.00,0.00,0.00,2019-12-17,2019-12-23,2
20191210,MT,94.61,5.39,0.00,0.00,0.00,0.00,2019-12-10,2019-12-16,2
20191203,MT,100.00,0.00,0.00,0.00,0.00,0.00,2019-12-03,2019-12-09,2
20191126,MT,100.00,0.00,0.00,0.00,0.00,0.00,2019-11-26,2019-12-02,2
20191119,MT,100.00,0.00,0.00,0.00,0.00,0.00,2019-11-19,2019-11-25,2
20191112,MT,100.00,0.00,0.00,0.00,0.00,0.00,2019-11-12,2019-11-18,2
20191105,MT,100.00,0.00,0.00,0.00,0.00,0.00,2019-11-05,2019-11-11,2
20191029,MT,100.00,0.00,0.00,0.00,0.00,0.00,2019-10-29,2019-11-04,2
20191022,MT,99.93,0.07,0.00,0.00,0.00,0.00,2019-10-22,2019-10-28,2
20191015,MT,99.93,0.07,0.00,0.00,0.00,0.00,2019-10-15,2019-10-21,2
20191008,MT,99.93,0.07,0.00,0.00,0.00,0.00,2019-10-08,2019-10-14,2
20191001,MT,97.90,2.02,0.07,0.00,0.00,0.00,2019-10-01,2019-10-07,2
20190924,MT,97.90,2.02,0.07,0.00,0.00,0.00,2019-09-24,2019-09-30,2
20190917,MT,94.67,3.31,2.02,0.00,0.00,0.00,2019-09-17,2019-09-23,2
20190910,MT,94.67,3.31,2.02,0.00,0.00,0.00,2019-09-10,2019-09-16,2
20190903,MT,83.93,12.13,3.94,0.00,0.00,0.00,2019-09-03,2019-09-09,2
20190827,MT,81.94,14.12,3.94,0.00,0.00,0.00,2019-08-27,2019-09-02,2
20190820,MT,81.94,14.12,3.94,0.00,0.00,0.00,2019-08-20,2019-08-26,2
20190813,MT,81.94,14.12,3.94,0.00,0.00,0.00,2019-08-13,2019-08-19,2
20190806,MT,64.53,31.53,3.94,0.00,0.00,0.00,2019-08-06,2019-08-12,2
20190730,MT,70.59,25.47,3.94,0.00,0.00,0.00,2019-07-30,2019-08-05,2
20190723,MT,70.59,25.47,3.94,0.00,0.00,0.00,2019-07-23,2019-07-29,2
20190716,MT,70.13,25.93,3.57,0.37,0.00,0.00,2019-07-16,2019-07-22,2
20190709,MT,70.13,25.93,3.57,0.37,0.00,0.00,2019-07-09,2019-07-15,2
20190702,MT,72.10,23.96,3.57,0.37,0.00,0.00,2019-07-02,2019-07-08,2
20190625,MT,84.53,11.53,3.57,0.37,0.00,0.00,2019-06-25,2019-07-01,2
20190618,MT,84.53,12.72,2.74,0.00,0.00,0.00,2019-06-18,2019-06-24,2
20190611,MT,85.67,12.73,1.60,0.00,0.00,0.00,2019-06-11,2019-06-17,2
20190604,MT,87.75,10.65,1.60,0.00,0.00,0.00,2019-06-04,2019-06-10,2
20190528,MT,87.91,10.49,1.60,0.00,0.00,0.00,2019-05-28,2019-06-03,2
20190521,MT,92.12,7.88,0.00,0.00,0.00,0.00,2019-05-21,2019-05-27,2
20190514,MT,92.12,7.88,0.00,0.00,0.00,0.00,2019-05-14,2019-05-20,2
20190507,MT,92.12,7.88,0.00,0.00,0.00,0.00,2019-05-07,2019-05-13,2
20190430,MT,90.95,9.05,0.00,0.00,0.00,0.00,2019-04-30,2019-05-06,2
20190423,MT,89.98,10.02,0.00,0.00,0.00,0.00,2019-04-23,2019-04-29,2
20190416,MT,91.39,8.61,0.00,0.00,0.00,0.00,2019-04-16,2019-04-22,2
20190409,MT,91.23,8.77,0.00,0.00,0.00,0.00,2019-04-09,2019-04-15,2
20190402,MT,91.24,8.76,0.00,0.00,0.00,0.00,2019-04-02,2019-04-08,2
20190326,MT,92.01,7.99,0.00,0.00,0.00,0.00,2019-03-26,2019-04-01,2
20190319,MT,92.01,7.99,0.00,0.00,0.00,0.00,2019-03-19,2019-03-25,2
20190312,MT,92.03,7.97,0.00,0.00,0.00,0.00,2019-03-12,2019-03-18,2
20190305,MT,86.81,13.19,0.00,0.00,0.00,0.00,2019-03-05,2019-03-11,2
20190226,MT,84.30,15.70,0.00,0.00,0.00,0.00,2019-02-26,2019-03-04,2
20190219,MT,84.20,15.80,0.00,0.00,0.00,0.00,2019-02-19,2019-02-25,2
20190212,MT,76.87,21.73,1.40,0.00,0.00,0.00,2019-02-12,2019-02-18,2
20190205,MT,76.87,21.72,1.41,0.00,0.00,0.00,2019-02-05,2019-02-11,2
20190129,MT,81.13,17.46,1.41,0.00,0.00,0.00,2019-01-29,2019-02-04,2
20190122,MT,81.13,17.47,1.40,0.00,0.00,0.00,2019-01-22,2019-01-28,2
20190115,MT,81.13,17.47,1.40,0.00,0.00,0.00,2019-01-15,2019-01-21,2
20190108,MT,91.61,6.99,1.40,0.00,0.00,0.00,2019-01-08,2019-01-14,2
20190101,MT,91.61,6.99,1.40,0.00,0.00,0.00,2019-01-01,2019-01-07,2
20181225,MT,91.15,7.46,1.40,0.00,0.00,0.00,2018-12-25,2018-12-31,2
20181218,MT,91.15,7.46,1.40,0.00,0.00,0.00,2018-12-18,2018-12-24,2
20181211,MT,91.14,7.46,1.40,0.00,0.00,0.00,2018-12-11,2018-12-17,2
20181204,MT,92.21,6.39,1.40,0.00,0.00,0.00,2018-12-04,2018-12-10,2
20181127,MT,92.20,6.40,1.40,0.00,0.00,0.00,2018-11-27,2018-12-03,2
20181120,MT,91.78,6.83,1.40,0.00,0.00,0.00,2018-11-20,2018-11-26,2
20181113,MT,90.12,8.48,1.40,0.00,0.00,0.00,2018-11-13,2018-11-19,2
20181106,MT,87.59,11.01,1.40,0.00,0.00,0.00,2018-11-06,2018-11-12,2
20181030,MT,78.20,13.68,7.30,0.82,0.00,0.00,2018-10-30,2018-11-05,2
20181023,MT,78.18,13.70,7.30,0.82,0.00,0.00,2018-10-23,2018-10-29,2
20181016,MT,78.18,13.70,7.30,0.82,0.00,0.00,2018-10-16,2018-10-22,2
20181009,MT,76.95,14.92,7.28,0.84,0.00,0.00,2018-10-09,2018-10-15,2
20181002,MT,46.21,44.59,6.44,2.76,0.00,0.00,2018-10-02,2018-10-08,2
20180925,MT,46.21,44.59,6.44,2.76,0.00,0.00,2018-09-25,2018-10-01,2
20180918,MT,46.21,44.59,6.34,2.87,0.00,0.00,2018-09-18,2018-09-24,2
20180911,MT,46.21,44.62,6.30,2.87,0.00,0.00,2018-09-11,2018-09-17,2
20180904,MT,46.21,44.62,6.30,2.87,0.00,0.00,2018-09-04,2018-09-10,2
20180828,MT,46.23,45.12,5.78,2.87,0.00,0.00,2018-08-28,2018-09-03,2
20180821,MT,45.09,46.26,6.55,2.10,0.00,0.00,2018-08-21,2018-08-27,2
20180814,MT,31.71,59.64,6.55,2.10,0.00,0.00,2018-08-14,2018-08-20,2
20180807,MT,84.08,7.27,6.55,2.10,0.00,0.00,2018-08-07,2018-08-13,2
20180731,MT,84.40,9.29,6.30,0.00,0.00,0.00,2018-07-31,2018-08-06,2
20180724,MT,84.77,10.79,4.44,0.00,0.00,0.00,2018-07-24,2018-07-30,2
20180717,MT,90.42,5.31,4.27,0.00,0.00,0.00,2018-07-17,2018-07-23,2
20180710,MT,90.46,5.27,4.27,0.00,0.00,0.00,2018-07-10,2018-07-16,2
20180703,MT,90.99,8.20,0.81,0.00,0.00,0.00,2018-07-03,2018-07-09,2
20180626,MT,90.69,8.50,0.81,0.00,0.00,0.00,2018-06-26,2018-07-02,2
20180619,MT,90.69,8.50,0.81,0.00,0.00,0.00,2018-06-19,2018-06-25,2
20180612,MT,97.12,2.88,0.00,0.00,0.00,0.00,2018-06-12,2018-06-18,2
20180605,MT,97.12,2.88,0.00,0.00,0.00,0.00,2018-06-05,2018-06-11,2
20180529,MT,96.49,3.51,0.00,0.00,0.00,0.00,2018-05-29,2018-06-04,2
20180522,MT,97.01,1.56,1.43,0.00,0.00,0.00,2018-05-22,2018-05-28,2
20180515,MT,96.00,2.56,1.43,0.00,0.00,0.00,2018-05-15,2018-05-21,2
20180508,MT,96.94,1.62,1.43,0.00,0.00,0.00,2018-05-08,2018-05-14,2
20180501,MT,96.94,1.62,1.43,0.00,0.00,0.00,2018-05-01,2018-05-07,2
20180424,MT,96.34,2.02,1.29,0.34,0.00,0.00,2018-04-24,2018-04-30,2
20180417,MT,96.34,2.02,1.29,0.34,0.00,0.00,2018-04-17,2018-04-23,2
20180410,MT,95.72,1.62,1.99,0.67,0.00,0.00,2018-04-10,2018-04-16,2
20180403,MT,95.72,1.62,1.99,0.67,0.00,0.00,2018-04-03,2018-04-09,2
20180327,MT,95.07,1.30,2.32,1.31,0.00,0.00,2018-03-27,2018-04-02,2
20180320,MT,95.07,1.30,2.11,1.52,0.00,0.00,2018-03-20,2018-03-26,2
20180313,MT,93.66,2.22,2.36,1.76,0.00,0.00,2018-03-13,2018-03-19,2
20180306,MT,92.18,3.18,2.60,2.04,0.00,0.00,2018-03-06,2018-03-12,2
20180227,MT,91.83,3.53,2.60,2.04,0.00,0.00,2018-02-27,2018-03-05,2
20180220,MT,89.12,5.02,3.81,2.04,0.00,0.00,2018-02-20,2018-02-26,2
20180213,MT,89.12,5.02,3.81,2.04,0.00,0.00,2018-02-13,2018-02-19,2
20180206,MT,87.80,4.68,4.30,3.22,0.00,0.00,2018-02-06,2018-02-12,2
20180130,MT,87.71,4.76,4.31,3.22,0.00,0.00,2018-01-30,2018-02-05,2
20180123,MT,87.71,4.76,4.31,3.22,0.00,0.00,2018-01-23,2018-01-29,2
20180116,MT,87.71,4.76,4.31,3.22,0.00,0.00,2018-01-16,2018-01-22,2
20180109,MT,87.70,4.77,4.31,3.22,0.00,0.00,2018-01-09,2018-01-15,2
20180102,MT,79.88,7.90,4.82,5.16,2.24,0.00,2018-01-02,2018-01-08,2
20171226,MT,42.98,37.10,11.09,6.60,2.23,0.00,2017-12-26,2018-01-01,2
20171219,MT,42.26,37.04,11.86,6.60,2.23,0.00,2017-12-19,2017-12-25,2
20171212,MT,42.26,37.04,11.86,6.60,2.23,0.00,2017-12-12,2017-12-18,2
