MapDate,StateAbbreviation,None,D0,D1,D2,D3,D4,ValidStart,ValidEnd,StatisticFormatID
20160927,MI,88.39,11.28,0.33,0.00,0.00,0.00,2016-09-27,2016-10-03,2
20160920,MI,88.39,11.28,0.33,0.00,0.00,0.00,2016-09-20,2016-09-26,2
20160913,MI,88.36,11.30,0.33,0.00,0.00,0.00,2016-09-13,2016-09-19,2
20160906,MI,68.15,31.37,0.48,0.00,0.00,0.00,2016-09-06,2016-09-12,2
20160830,MI,68.15,31.37,0.48,0.00,0.00,0.00,2016-08-30,2016-09-05,2
20160823,MI,68.20,31.32,0.48,0.00,0.00,0.00,2016-08-23,2016-08-29,2
20160816,MI,63.07,36.45,0.48,0.00,0.00,0.00,2016-08-16,2016-08-22,2
20160809,MI,40.21,46.51,12.80,0.48,0.00,0.00,2016-08-09,2016-08-15,2
20160802,MI,38.91,47.44,13.65,0.00,0.00,0.00,2016-08-02,2016-08-08,2
20160726,MI,38.55,45.10,16.35,0.00,0.00,0.00,2016-07-26,2016-08-01,2
20160719,MI,32.04,50.95,17.01,0.00,0.00,0.00,2016-07-19,2016-07-25,2
20160712,MI,32.04,51.12,16.84,0.00,0.00,0.00,2016-07-12,2016-07-18,2
20160705,MI,31.72,52.16,16.12,0.00,0.00,0.00,2016-07-05,2016-07-11,2
20160628,MI,68.53,31.47,0.00,0.00,0.00,0.00,2016-06-28,2016-07-04,2
20160621,MI,86.98,13.02,0.00,0.00,0.00,0.00,2016-06-21,2016-06-27,2
20160614,MI,93.22,6.78,0.00,0.00,0.00,0.00,2016-06-14,2016-06-20,2
20160607,MI,94.24,5.76,0.00,0.00,0.00,0.00,2016-06-07,2016-06-13,2
20160531,MI,97.78,2.22,0.00,0.00,0.00,0.00,2016-05-31,2016-06-06,2
20160524,MI,100.00,0.00,0.00,0.00,0.00,0.00,2016-05-24,2016-05-30,2
20160517,MI,100.00,0.00,0.00,0.00,0.00,0.00,2016-05-17,2016-05-23,2
20160510,MI,100.00,0.00,0.00,0.00,0.00,0.00,2016-05-10,2016-05-16,2
20160503,MI,100.00,0.00,0.00,0.00,0.00,0.00,2016-05-03,2016-05-09,2
20160426,MI,100.00,0.00,0.00,0.00,0.00,0.00,2016-04-26,2016-05-02,2
20160419,MI,100.00,0.00,0.00,0.00,0.00,0.00,2016-04-19,2016-04-25,2
20160412,MI,100.00,0.00,0.00,0.00,0.00,0.00,2016-04-12,2016-04-18,2
20160405,MI,100.00,0.00,0.00,0.00,0.00,0.00,2016-04-05,2016-04-11,2
20160329,MI,100.00,0.00,0.00,0.00,0.00,0.00,2016-03-29,2016-04-04,2
20160322,MI,100.00,0.00,0.00,0.00,0.00,0.00,2016-03-22,2016-03-28,2
20160315,MI,100.00,0.00,0.00,0.00,0.00,0.00,2016-03-15,2016-03-21,2
20160308,MI,100.00,0.00,0.00,0.00,0.00,0.00,2016-03-08,2016-03-14,2
20160301,MI,100.00,0.00,0.00,0.00,0.00,0.00,2016-03-01,2016-03-07,2
20160223,MI,100.00,0.00,0.00,0.00,0.00,0.00,2016-02-23,2016-02-29,2
20160216,MI,100.00,0.00,0.00,0.00,0.00,0.00,2016-02-16,2016-02-22,2
20160209,MI,100.00,0.00,0.00,0.00,0.00,0.00,2016-02-09,2016-02-15,2
20160202,MI,90.99,9.01,0.00,0.00,0.00,0.00,2016-02-02,2016-02-08,2
20160126,MI,91.18,8.82,0.00,0.00,0.00,0.00,2016-01-26,2016-02-01,2
20160119,MI,91.18,8.82,0.00,0.00,0.00,0.00,2016-01-19,2016-01-25,2
20160112,MI,91.18,8.82,0.00,0.00,0.00,0.00,2016-01-12,2016-01-18,2
20160105,MI,81.08,18.92,0.00,0.00,0.00,0.00,2016-01-05,2016-01-11,2
20151229,MI,74.84,14.23,10.93,0.00,0.00,0.00,2015-12-29,2016-01-04,2
20151222,MI,74.84,14.23,10.93,0.00,0.00,0.00,2015-12-22,2015-12-28,2
20151215,MI,74.84,14.23,10.93,0.00,0.00,0.00,2015-12-15,2015-12-21,2
20151208,MI,69.39,19.68,10.93,0.00,0.00,0.00,2015-12-08,2015-12-14,2
20151201,MI,41.24,42.92,15.85,0.00,0.00,0.00,2015-12-01,2015-12-07,2
20151124,MI,41.24,42.92,15.85,0.00,0.00,0.00,2015-11-24,2015-11-30,2
20151117,MI,41.24,42.92,15.85,0.00,0.00,0.00,2015-11-17,2015-11-23,2
20151110,MI,41.24,42.92,15.85,0.00,0.00,0.00,2015-11-10,2015-11-16,2
20151103,MI,33.66,48.22,18.13,0.00,0.00,0.00,2015-11-03,2015-11-09,2
20151027,MI,30.17,51.01,18.82,0.00,0.00,0.00,2015-10-27,2015-11-02,2
20151020,MI,30.68,62.02,7.31,0.00,0.00,0.00,2015-10-20,2015-10-26,2
20151013,MI,61.49,38.51,0.00,0.00,0.00,0.00,2015-10-13,2015-10-19,2
20151006,MI,61.49,38.51,0.00,0.00,0.00,0.00,2015-10-06,2015-10-12,2
20150929,MI,81.86,18.14,0.00,0.00,0.00,0.00,2015-09-29,2015-10-05,2
20150922,MI,81.67,18.33,0.00,0.00,0.00,0.00,2015-09-22,2015-09-28,2
20150915,MI,81.67,18.33,0.00,0.00,0.00,0.00,2015-09-15,2015-09-21,2
20150908,MI,81.67,18.33,0.00,0.00,0.00,0.00,2015-09-08,2015-09-14,2
20150901,MI,76.43,23.57,0.00,0.00,0.00,0.00,2015-09-01,2015-09-07,2
20150825,MI,76.49,23.51,0.00,0.00,0.00,0.00,2015-08-25,2015-08-31,2
20150818,MI,76.61,23.39,0.00,0.00,0.00,0.00,2015-08-18,2015-08-24,2
20150811,MI,88.74,11.26,0.00,0.00,0.00,0.00,2015-08-11,2015-08-17,2
20150804,MI,81.22,18.78,0.00,0.00,0.00,0.00,2015-08-04,2015-08-10,2
20150728,MI,81.22,18.78,0.00,0.00,0.00,0.00,2015-07-28,2015-08-03,2
20150721,MI,90.52,9.48,0.00,0.00,0.00,0.00,2015-07-21,2015-07-27,2
20150714,MI,90.52,9.48,0.00,0.00,0.00,0.00,2015-07-14,2015-07-20,2
20150707,MI,90.52,9.48,0.00,0.00,0.00,0.00,2015-07-07,2015-07-13,2
20150630,MI,90.52,9.48,0.00,0.00,0.00,0.00,2015-06-30,2015-07-06,2
20150623,MI,90.09,9.91,0.00,0.00,0.00,0.00,2015-06-23,2015-06-29,2
20150616,MI,81.04,18.96,0.00,0.00,0.00,0.00,2015-06-16,2015-06-22,2
20150609,MI,81.04,18.96,0.00,0.00,0.00,0.00,2015-06-09,2015-06-15,2
20150602,MI,80.29,19.71,0.00,0.00,0.00,0.00,2015-06-02,2015-06-08,2
20150526,MI,17.32,82.68,0.00,0.00,0.00,0.00,2015-05-26,2015-06-01,2
20150519,MI,17.48,81.92,0.61,0.00,0.00,0.00,2015-05-19,2015-05-25,2
20150512,MI,17.48,81.92,0.61,0.00,0.00,0.00,2015-05-12,2015-05-18,2
20150505,MI,36.37,63.03,0.61,0.00,0.00,0.00,2015-05-05,2015-05-11,2
20150428,MI,36.37,63.03,0.61,0.00,0.00,0.00,2015-04-28,2015-05-04,2
20150421,MI,36.37,63.00,0.63,0.00,0.00,0.00,2015-04-21,2015-04-27,2
20150414,MI,36.37,63.00,0.63,0.00,0.00,0.00,2015-04-14,2015-04-20,2
20150407,MI,32.49,66.88,0.63,0.00,0.00,0.00,2015-04-07,2015-04-13,2
20150331,MI,41.03,58.34,0.63,0.00,0.00,0.00,2015-03-31,2015-04-06,2
20150324,MI,67.59,32.41,0.00,0.00,0.00,0.00,2015-03-24,2015-03-30,2
20150317,MI,98.98,1.02,0.00,0.00,0.00,0.00,2015-03-17,2015-03-23,2
20150310,MI,98.97,1.03,0.00,0.00,0.00,0.00,2015-03-10,2015-03-16,2
20150303,MI,100.00,0.00,0.00,0.00,0.00,0.00,2015-03-03,2015-03-09,2
20150224,MI,100.00,0.00,0.00,0.00,0.00,0.00,2015-02-24,2015-03-02,2
20150217,MI,100.00,0.00,0.00,0.00,0.00,0.00,2015-02-17,2015-02-23,2
20150210,MI,100.00,0.00,0.00,0.00,0.00,0.00,2015-02-10,2015-02-16,2
20150203,MI,100.00,0.00,0.00,0.00,0.00,0.00,2015-02-03,2015-02-09,2
20150127,MI,99.91,0.09,0.00,0.00,0.00,0.00,2015-01-27,2015-02-02,2
20150120,MI,100.00,0.00,0.00,0.00,0.00,0.00,2015-01-20,2015-01-26,2
20150113,MI,100.00,0.00,0.00,0.00,0.00,0.00,2015-01-13,2015-01-19,2
20150106,MI,100.00,0.00,0.00,0.00,0.00,0.00,2015-01-06,2015-01-12,2
20141230,MI,100.00,0.00,0.00,0.00,0.00,0.00,2014-12-30,2015-01-05,2
20141223,MI,100.00,0.00,0.00,0.00,0.00,0.00,2014-12-23,2014-12-29,2
20141216,MI,100.00,0.00,0.00,0.00,0.00,0.00,2014-12-16,2014-12-22,2
20141209,MI,100.00,0.00,0.00,0.00,0.00,0.00,2014-12-09,2014-12-15,2
20141202,MI,100.00,0.00,0.00,0.00,0.00,0.00,2014-12-02,2014-12-08,2
20141125,MI,100.00,0.00,0.00,0.00,0.00,0.00,2014-11-25,2014-12-01,2
20141118,MI,97.84,2.16,0.00,0.00,0.00,0.00,2014-11-18,2014-11-24,2
20141111,MI,97.84,2.16,0.00,0.00,0.00,0.00,2014-11-11,2014-11-17,2
20141104,MI,97.64,2.36,0.00,0.00,0.00,0.00,2014-11-04,2014-11-10,2
20141028,MI,97.64,2.36,0.00,0.00,0.00,0.00,2014-10-28,2014-11-03,2
20141021,MI,97.64,2.36,0.00,0.00,0.00,0.00,2014-10-21,2014-10-27,2
20141014,MI,97.64,2.36,0.00,0.00,0.00,0.00,2014-10-14,2014-10-20,2
20141007,MI,97.64,2.36,0.00,0.00,0.00,0.00,2014-10-07,2014-10-13,2
20140930,MI,97.64,2.36,0.00,0.00,0.00,0.00,2014-09-30,2014-10-06,2
20140923,MI,97.64,2.36,0.00,0.00,0.00,0.00,2014-09-23,2014-09-29,2
20140916,MI,97.64,2.36,0.00,0.00,0.00,0.00,2014-09-16,2014-09-22,2
20140909,MI,97.56,2.44,0.00,0.00,0.00,0.00,2014-09-09,2014-09-15,2
20140902,MI,94.63,5.37,0.00,0.00,0.00,0.00,2014-09-02,2014-09-08,2
20140826,MI,88.65,11.35,0.00,0.00,0.00,0.00,2014-08-26,2014-09-01,2
20140819,MI,91.86,8.14,0.00,0.00,0.00,0.00,2014-08-19,2014-08-25,2
20140812,MI,91.86,8.14,0.00,0.00,0.00,0.00,2014-08-12,2014-08-18,2
20140805,MI,94.08,5.92,0.00,0.00,0.00,0.00,2014-08-05,2014-08-11,2
20140729,MI,100.00,0.00,0.00,0.00,0.00,0.00,2014-07-29,2014-08-04,2
20140722,MI,100.00,0.00,0.00,0.00,0.00,0.00,2014-07-22,2014-07-28,2
20140715,MI,100.00,0.00,0.00,0.00,0.00,0.00,2014-07-15,2014-07-21,2
20140708,MI,100.00,0.00,0.00,0.00,0.00,0.00,2014-07-08,2014-07-14,2
20140701,MI,100.00,0.00,0.00,0.00,0.00,0.00,2014-07-01,2014-07-07,2
20140624,MI,100.00,0.00,0.00,0.00,0.00,0.00,2014-06-24,2014-06-30,2
20140617,MI,100.00,0.00,0.00,0.00,0.00,0.00,2014-06-17,2014-06-23,2
20140610,MI,100.00,0.00,0.00,0.00,0.00,0.00,2014-06-10,2014-06-16,2
20140603,MI,100.00,0.00,0.00,0.00,0.00,0.00,2014-06-03,2014-06-09,2
20140527,MI,100.00,0.00,0.00,0.00,0.00,0.00,2014-05-27,2014-06-02,2
20140520,MI,100.00,0.00,0.00,0.00,0.00,0.00,2014-05-20,2014-05-26,2
20140513,MI,100.00,0.00,0.00,0.00,0.00,0.00,2014-05-13,2014-05-19,2
20140506,MI,100.00,0.00,0.00,0.00,0.00,0.00,2014-05-06,2014-05-12,2
20140429,MI,100.00,0.00,0.00,0.00,0.00,0.00,2014-04-29,2014-05-05,2
20140422,MI,100.00,0.00,0.00,0.00,0.00,0.00,2014-04-22,2014-04-28,2
20140415,MI,100.00,0.00,0.00,0.00,0.00,0.00,2014-04-15,2014-04-21,2
20140408,MI,100.00,0.00,0.00,0.00,0.00,0.00,2014-04-08,2014-04-14,2
20140401,MI,100.00,0.00,0.00,0.00,0.00,0.00,2014-04-01,2014-04-07,2
20140325,MI,100.00,0.00,0.00,0.00,0.00,0.00,2014-03-25,2014-03-31,2
20140318,MI,100.00,0.00,0.00,0.00,0.00,0.00,2014-03-18,2014-03-24,2
20140311,MI,100.00,0.00,0.00,0.00,0.00,0.00,2014-03-11,2014-03-17,2
20140304,MI,100.00,0.00,0.00,0.00,0.00,0.00,2014-03-04,2014-03-10,2
20140225,MI,100.00,0.00,0.00,0.00,0.00,0.00,2014-02-25,2014-03-03,2
20140218,MI,100.00,0.00,0.00,0.00,0.00,0.00,2014-02-18,2014-02-24,2
20140211,MI,100.00,0.00,0.00,0.00,0.00,0.00,2014-02-11,2014-02-17,2
20140204,MI,100.00,0.00,0.00,0.00,0.00,0.00,2014-02-04,2014-02-10,2
20140128,MI,100.00,0.00,0.00,0.00,0.00,0.00,2014-01-28,2014-02-03,2
20140121,MI,100.00,0.00,0.00,0.00,0.00,0.00,2014-01-21,2014-01-27,2
20140114,MI,100.00,0.00,0.00,0.00,0.00,0.00,2014-01-14,2014-01-20,2
20140107,MI,100.00,0.00,0.00,0.00,0.00,0.00,2014-01-07,2014-01-13,2
20131231,MI,100.00,0.00,0.00,0.00,0.00,0.00,2013-12-31,2014-01-06,2
20131224,MI,100.00,0.00,0.00,0.00,0.00,0.00,2013-12-24,2013-12-30,2
20131217,MI,91.30,8.70,0.00,0.00,0.00,0.00,2013-12-17,2013-12-23,2
20131210,MI,91.30,8.70,0.00,0.00,0.00,0.00,2013-12-10,2013-12-16,2
20131203,MI,91.30,8.70,0.00,0.00,0.00,0.00,2013-12-03,2013-12-09,2
20131126,MI,91.30,8.70,0.00,0.00,0.00,0.00,2013-11-26,2013-12-02,2
20131119,MI,91.30,8.70,0.00,0.00,0.00,0.00,2013-11-19,2013-11-25,2
20131112,MI,69.53,30.47,0.00,0.00,0.00,0.00,2013-11-12,2013-11-18,2
20131105,MI,69.55,30.45,0.00,0.00,0.00,0.00,2013-11-05,2013-11-11,2
20131029,MI,69.56,30.44,0.00,0.00,0.00,0.00,2013-10-29,2013-11-04,2
20131022,MI,61.63,38.37,0.00,0.00,0.00,0.00,2013-10-22,2013-10-28,2
20131015,MI,61.58,38.42,0.00,0.00,0.00,0.00,2013-10-15,2013-10-21,2
20131008,MI,61.36,38.64,0.00,0.00,0.00,0.00,2013-10-08,2013-10-14,2
20131001,MI,58.45,41.55,0.00,0.00,0.00,0.00,2013-10-01,2013-10-07,2
20130924,MI,80.55,19.45,0.00,0.00,0.00,0.00,2013-09-24,2013-09-30,2
20130917,MI,79.97,20.03,0.00,0.00,0.00,0.00,2013-09-17,2013-09-23,2
20130910,MI,83.98,16.02,0.00,0.00,0.00,0.00,2013-09-10,2013-09-16,2
20130903,MI,84.00,16.00,0.00,0.00,0.00,0.00,2013-09-03,2013-09-09,2
20130827,MI,85.49,14.51,0.00,0.00,0.00,0.00,2013-08-27,2013-09-02,2
20130820,MI,85.49,14.51,0.00,0.00,0.00,0.00,2013-08-20,2013-08-26,2
20130813,MI,100.00,0.00,0.00,0.00,0.00,0.00,2013-08-13,2013-08-19,2
20130806,MI,100.00,0.00,0.00,0.00,0.00,0.00,2013-08-06,2013-08-12,2
20130730,MI,100.00,0.00,0.00,0.00,0.00,0.00,2013-07-30,2013-08-05,2
20130723,MI,100.00,0.00,0.00,0.00,0.00,0.00,2013-07-23,2013-07-29,2
20130716,MI,100.00,0.00,0.00,0.00,0.00,0.00,2013-07-16,2013-07-22,2
20130709,MI,100.00,0.00,0.00,0.00,0.00,0.00,2013-07-09,2013-07-15,2
20130702,MI,100.00,0.00,0.00,0.00,0.00,0.00,2013-07-02,2013-07-08,2
20130625,MI,100.00,0.00,0.00,0.00,0.00,0.00,2013-06-25,2013-07-01,2
20130618,MI,100.00,0.00,0.00,0.00,0.00,0.00,2013-06-18,2013-06-24,2
20130611,MI,100.00,0.00,0.00,0.00,0.00,0.00,2013-06-11,2013-06-17,2
20130604,MI,100.00,0.00,0.00,0.00,0.00,0.00,2013-06-04,2013-06-10,2
20130528,MI,100.00,0.00,0.00,0.00,0.00,0.00,2013-05-28,2013-06-03,2
20130521,MI,100.00,0.00,0.00,0.00,0.00,0.00,2013-05-21,2013-05-27,2
20130514,MI,100.00,0.00,0.00,0.00,0.00,0.00,2013-05-14,2013-05-20,2
20130507,MI,100.00,0.00,0.00,0.00,0.00,0.00,2013-05-07,2013-05-13,2
20130430,MI,99.34,0.66,0.00,0.00,0.00,0.00,2013-04-30,2013-05-06,2
20130423,MI,99.34,0.66,0.00,0.00,0.00,0.00,2013-04-23,2013-04-29,2
20130416,MI,98.76,1.24,0.00,0.00,0.00,0.00,2013-04-16,2013-04-22,2
20130409,MI,94.53,4.23,1.24,0.00,0.00,0.00,2013-04-09,2013-04-15,2
20130402,MI,85.06,13.69,1.24,0.00,0.00,0.00,2013-04-02,2013-04-08,2
20130326,MI,85.06,13.69,1.24,0.00,0.00,0.00,2013-03-26,2013-04-01,2
20130319,MI,85.06,13.69,1.24,0.00,0.00,0.00,2013-03-19,2013-03-25,2
20130312,MI,85.06,13.69,1.24,0.00,0.00,0.00,2013-03-12,2013-03-18,2
20130305,MI,80.93,17.88,1.19,0.00,0.00,0.00,2013-03-05,2013-03-11,2
20130226,MI,59.99,38.72,1.29,0.00,0.00,0.00,2013-02-26,2013-03-04,2
20130219,MI,59.99,38.73,1.28,0.00,0.00,0.00,2013-02-19,2013-02-25,2
20130212,MI,59.99,38.73,1.28,0.00,0.00,0.00,2013-02-12,2013-02-18,2
20130205,MI,60.11,38.61,1.28,0.00,0.00,0.00,2013-02-05,2013-02-11,2
20130129,MI,60.11,37.46,2.43,0.00,0.00,0.00,2013-01-29,2013-02-04,2
20130122,MI,60.11,37.46,2.43,0.00,0.00,0.00,2013-01-22,2013-01-28,2
20130115,MI,60.11,36.27,3.61,0.00,0.00,0.00,2013-01-15,2013-01-21,2
20130108,MI,60.07,36.31,3.61,0.00,0.00,0.00,2013-01-08,2013-01-14,2
20130101,MI,60.32,36.25,3.42,0.00,0.00,0.00,2013-01-01,2013-01-07,2
20121225,MI,60.32,36.25,3.42,0.00,0.00,0.00,2012-12-25,2012-12-31,2
20121218,MI,60.32,36.25,3.42,0.00,0.00,0.00,2012-12-18,2012-12-24,2
20121211,MI,60.32,36.25,3.42,0.00,0.00,0.00,2012-12-11,2012-12-17,2
20121204,MI,60.56,36.02,3.42,0.00,0.00,0.00,2012-12-04,2012-12-10,2
20121127,MI,60.56,35.90,3.54,0.00,0.00,0.00,2012-11-27,2012-12-03,2
20121120,MI,70.48,29.43,0.09,0.00,0.00,0.00,2012-11-20,2012-11-26,2
20121113,MI,70.48,29.43,0.09,0.00,0.00,0.00,2012-11-13,2012-11-19,2
20121106,MI,70.48,29.43,0.09,0.00,0.00,0.00,2012-11-06,2012-11-12,2
20121030,MI,62.43,35.46,2.11,0.00,0.00,0.00,2012-10-30,2012-11-05,2
20121023,MI,56.28,39.88,3.84,0.00,0.00,0.00,2012-10-23,2012-10-29,2
20121016,MI,50.79,45.12,4.08,0.00,0.00,0.00,2012-10-16,2012-10-22,2
20121009,MI,10.59,78.39,11.02,0.00,0.00,0.00,2012-10-09,2012-10-15,2
20121002,MI,23.46,68.85,7.70,0.00,0.00,0.00,2012-10-02,2012-10-08,2
20120925,MI,23.46,68.85,7.70,0.00,0.00,0.00,2012-09-25,2012-10-01,2
20120918,MI,8.38,82.74,8.88,0.00,0.00,0.00,2012-09-18,2012-09-24,2
20120911,MI,8.46,82.88,8.66,0.00,0.00,0.00,2012-09-11,2012-09-17,2
20120904,MI,8.47,82.86,8.67,0.00,0.00,0.00,2012-09-04,2012-09-10,2
20120828,MI,13.83,71.81,14.36,0.00,0.00,0.00,2012-08-28,2012-09-03,2
20120821,MI,13.84,56.24,25.71,4.22,0.00,0.00,2012-08-21,2012-08-27,2
20120814,MI,8.78,61.29,25.71,4.22,0.00,0.00,2012-08-14,2012-08-20,2
20120807,MI,8.84,48.14,19.55,22.22,1.24,0.00,2012-08-07,2012-08-13,2
20120731,MI,8.84,48.14,19.44,22.23,1.34,0.00,2012-07-31,2012-08-06,2
20120724,MI,8.84,48.14,18.50,23.38,1.13,0.00,2012-07-24,2012-07-30,2
20120717,MI,17.98,43.71,16.99,20.19,1.13,0.00,2012-07-17,2012-07-23,2
20120710,MI,20.80,55.04,22.13,2.04,0.00,0.00,2012-07-10,2012-07-16,2
20120703,MI,51.61,40.03,8.29,0.07,0.00,0.00,2012-07-03,2012-07-09,2
20120626,MI,51.83,39.90,8.20,0.07,0.00,0.00,2012-06-26,2012-07-02,2
20120619,MI,43.41,39.52,17.00,0.07,0.00,0.00,2012-06-19,2012-06-25,2
20120612,MI,59.80,27.86,12.34,0.00,0.00,0.00,2012-06-12,2012-06-18,2
20120605,MI,67.07,20.70,12.23,0.00,0.00,0.00,2012-06-05,2012-06-11,2
20120529,MI,66.54,16.84,16.62,0.00,0.00,0.00,2012-05-29,2012-06-04,2
20120522,MI,72.58,21.52,5.90,0.00,0.00,0.00,2012-05-22,2012-05-28,2
20120515,MI,72.58,21.52,5.90,0.00,0.00,0.00,2012-05-15,2012-05-21,2
20120508,MI,72.58,21.52,5.90,0.00,0.00,0.00,2012-05-08,2012-05-14,2
20120501,MI,77.58,14.18,8.24,0.00,0.00,0.00,2012-05-01,2012-05-07,2
20120424,MI,77.58,19.63,2.80,0.00,0.00,0.00,2012-04-24,2012-04-30,2
20120417,MI,77.58,19.63,2.80,0.00,0.00,0.00,2012-04-17,2012-04-23,2
20120410,MI,77.58,19.63,2.80,0.00,0.00,0.00,2012-04-10,2012-04-16,2
20120403,MI,85.64,11.56,2.80,0.00,0.00,0.00,2012-04-03,2012-04-09,2
20120327,MI,85.64,11.56,2.80,0.00,0.00,0.00,2012-03-27,2012-04-02,2
20120320,MI,85.64,11.56,2.80,0.00,0.00,0.00,2012-03-20,2012-03-26,2
20120313,MI,85.64,11.56,2.80,0.00,0.00,0.00,2012-03-13,2012-03-19,2
20120306,MI,85.64,11.56,2.80,0.00,0.00,0.00,2012-03-06,2012-03-12,2
20120228,MI,85.64,11.56,2.80,0.00,0.00,0.00,2012-02-28,2012-03-05,2
20120221,MI,85.64,11.56,2.80,0.00,0.00,0.00,2012-02-21,2012-02-27,2
20120214,MI,85.64,11.56,2.80,0.00,0.00,0.00,2012-02-14,2012-02-20,2
20120207,MI,85.64,11.56,2.80,0.00,0.00,0.00,2012-02-07,2012-02-13,2
20120131,MI,85.64,11.56,2.80,0.00,0.00,0.00,2012-01-31,2012-02-06,2
20120124,MI,85.64,11.56,2.80,0.00,0.00,0.00,2012-01-24,2012-01-30,2
20120117,MI,85.64,11.56,2.80,0.00,0.00,0.00,2012-01-17,2012-01-23,2
20120110,MI,85.64,11.56,2.80,0.00,0.00,0.00,2012-01-10,2012-01-16,2
20120103,MI,85.64,11.56,2.80,0.00,0.00,0.00,2012-01-03,2012-01-09,2
20111227,MI,85.65,11.94,2.42,0.00,0.00,0.00,2011-12-27,2012-01-02,2
20111220,MI,85.65,11.94,2.42,0.00,0.00,0.00,2011-12-20,2011-12-26,2
20111213,MI,85.65,11.94,2.42,0.00,0.00,0.00,2011-12-13,2011-12-19,2
20111206,MI,86.69,10.89,2.42,0.00,0.00,0.00,2011-12-06,2011-12-12,2
20111129,MI,86.69,10.89,2.42,0.00,0.00,0.00,2011-11-29,2011-12-05,2
20111122,MI,86.69,10.89,2.42,0.00,0.00,0.00,2011-11-22,2011-11-28,2
20111115,MI,86.69,10.89,2.42,0.00,0.00,0.00,2011-11-15,2011-11-21,2
20111108,MI,86.69,10.89,2.42,0.00,0.00,0.00,2011-11-08,2011-11-14,2
20111101,MI,86.69,10.89,2.42,0.00,0.00,0.00,2011-11-01,2011-11-07,2
20111025,MI,86.69,10.89,2.42,0.00,0.00,0.00,2011-10-25,2011-10-31,2
20111018,MI,86.69,10.89,2.42,0.00,0.00,0.00,2011-10-18,2011-10-24,2
20111011,MI,78.59,18.06,2.86,0.49,0.00,0.00,2011-10-11,2011-10-17,2
20111004,MI,78.96,17.69,2.86,0.49,0.00,0.00,2011-10-04,2011-10-10,2
20110927,MI,67.13,26.32,4.28,2.27,0.00,0.00,2011-09-27,2011-10-03,2
20110920,MI,64.10,29.35,4.28,2.27,0.00,0.00,2011-09-20,2011-09-26,2
20110913,MI,64.10,29.35,5.00,1.55,0.00,0.00,2011-09-13,2011-09-19,2
20110906,MI,67.86,28.34,3.80,0.00,0.00,0.00,2011-09-06,2011-09-12,2
20110830,MI,67.57,28.63,3.80,0.00,0.00,0.00,2011-08-30,2011-09-05,2
20110823,MI,72.05,25.22,2.72,0.00,0.00,0.00,2011-08-23,2011-08-29,2
20110816,MI,72.05,25.22,2.72,0.00,0.00,0.00,2011-08-16,2011-08-22,2
20110809,MI,67.07,32.93,0.00,0.00,0.00,0.00,2011-08-09,2011-08-15,2
20110802,MI,67.07,32.93,0.00,0.00,0.00,0.00,2011-08-02,2011-08-08,2
20110726,MI,48.88,51.12,0.00,0.00,0.00,0.00,2011-07-26,2011-08-01,2
20110719,MI,92.38,7.62,0.00,0.00,0.00,0.00,2011-07-19,2011-07-25,2
20110712,MI,100.00,0.00,0.00,0.00,0.00,0.00,2011-07-12,2011-07-18,2
20110705,MI,99.12,0.88,0.00,0.00,0.00,0.00,2011-07-05,2011-07-11,2
20110628,MI,99.12,0.88,0.00,0.00,0.00,0.00,2011-06-28,2011-07-04,2
20110621,MI,97.04,2.96,0.00,0.00,0.00,0.00,2011-06-21,2011-06-27,2
20110614,MI,97.04,2.96,0.00,0.00,0.00,0.00,2011-06-14,2011-06-20,2
20110607,MI,97.04,2.96,0.00,0.00,0.00,0.00,2011-06-07,2011-06-13,2
20110531,MI,97.04,2.96,0.00,0.00,0.00,0.00,2011-05-31,2011-06-06,2
20110524,MI,97.04,2.96,0.00,0.00,0.00,0.00,2011-05-24,2011-05-30,2
20110517,MI,97.04,2.96,0.00,0.00,0.00,0.00,2011-05-17,2011-05-23,2
20110510,MI,62.68,37.32,0.00,0.00,0.00,0.00,2011-05-10,2011-05-16,2
20110503,MI,62.68,37.32,0.00,0.00,0.00,0.00,2011-05-03,2011-05-09,2
20110426,MI,62.68,16.03,21.29,0.00,0.00,0.00,2011-04-26,2011-05-02,2
20110419,MI,60.11,18.60,21.29,0.00,0.00,0.00,2011-04-19,2011-04-25,2
20110412,MI,58.99,19.32,21.69,0.00,0.00,0.00,2011-04-12,2011-04-18,2
20110405,MI,59.06,19.57,21.37,0.00,0.00,0.00,2011-04-05,2011-04-11,2
20110329,MI,59.06,19.57,21.37,0.00,0.00,0.00,2011-03-29,2011-04-04,2
20110322,MI,59.06,40.94,0.00,0.00,0.00,0.00,2011-03-22,2011-03-28,2
20110315,MI,58.82,41.18,0.00,0.00,0.00,0.00,2011-03-15,2011-03-21,2
20110308,MI,58.82,41.18,0.00,0.00,0.00,0.00,2011-03-08,2011-03-14,2
20110301,MI,58.82,41.18,0.00,0.00,0.00,0.00,2011-03-01,2011-03-07,2
20110222,MI,75.74,24.26,0.00,0.00,0.00,0.00,2011-02-22,2011-02-28,2
20110215,MI,73.39,26.43,0.18,0.00,0.00,0.00,2011-02-15,2011-02-21,2
20110208,MI,73.39,26.43,0.18,0.00,0.00,0.00,2011-02-08,2011-02-14,2
20110201,MI,73.39,26.43,0.18,0.00,0.00,0.00,2011-02-01,2011-02-07,2
