entity,code,year,human_food,animal_feed,processed
Japan,JPN,2012,928000,108000,1935000
Japan,JPN,2013,933000,104000,1911000
Jordan,JOR,1961,0,NA,NA
Jordan,JOR,1962,0,NA,NA
Jordan,JOR,1963,0,NA,NA
Jordan,JOR,1964,0,NA,NA
Jordan,JOR,1965,0,NA,NA
Jordan,JOR,1966,0,NA,NA
Jordan,JOR,1967,0,NA,NA
Jordan,JOR,1968,0,NA,NA
Jordan,JOR,1969,0,NA,NA
Jordan,JOR,1970,0,NA,NA
Jordan,JOR,1971,0,NA,NA
Jordan,JOR,1972,0,NA,NA
Jordan,JOR,1973,0,NA,NA
Jordan,JOR,1974,0,NA,NA
Jordan,JOR,1975,0,NA,NA
Jordan,JOR,1976,0,NA,NA
Jordan,JOR,1977,0,NA,NA
Jordan,JOR,1978,0,NA,NA
Jordan,JOR,1979,0,NA,NA
Jordan,JOR,1980,0,NA,NA
Jordan,JOR,1981,0,NA,NA
Jordan,JOR,1982,0,NA,NA
Jordan,JOR,1983,0,NA,NA
Jordan,JOR,1984,0,NA,NA
Jordan,JOR,1985,0,NA,NA
Jordan,JOR,1986,0,NA,NA
Jordan,JOR,1987,0,NA,NA
Jordan,JOR,1988,0,NA,NA
Jordan,JOR,1989,0,NA,NA
Jordan,JOR,1990,0,NA,NA
Jordan,JOR,1991,0,NA,NA
Jordan,JOR,1992,0,NA,NA
Jordan,JOR,1993,0,NA,NA
Jordan,JOR,1994,0,NA,NA
Jordan,JOR,1995,0,NA,NA
Jordan,JOR,1996,0,NA,NA
Jordan,JOR,1997,0,NA,NA
Jordan,JOR,1998,0,NA,NA
Jordan,JOR,1999,0,NA,NA
Jordan,JOR,2000,0,NA,NA
Jordan,JOR,2001,0,NA,NA
Jordan,JOR,2002,0,NA,NA
Jordan,JOR,2003,0,NA,NA
Jordan,JOR,2004,0,NA,NA
Jordan,JOR,2005,0,NA,NA
Jordan,JOR,2006,0,NA,NA
Jordan,JOR,2007,0,NA,NA
Jordan,JOR,2008,0,NA,NA
Jordan,JOR,2009,0,NA,NA
Jordan,JOR,2010,0,NA,NA
Jordan,JOR,2011,0,NA,NA
Jordan,JOR,2012,0,NA,NA
Jordan,JOR,2013,0,NA,NA
Kazakhstan,KAZ,1992,0,1000,4000
Kazakhstan,KAZ,1993,0,0,5000
Kazakhstan,KAZ,1994,0,4000,1000
Kazakhstan,KAZ,1995,0,2000,1000
Kazakhstan,KAZ,1996,0,2000,1000
Kazakhstan,KAZ,1997,0,2000,1000
Kazakhstan,KAZ,1998,0,0,3000
Kazakhstan,KAZ,1999,0,0,3000
Kazakhstan,KAZ,2000,0,1000,3000
Kazakhstan,KAZ,2001,0,2000,4000
Kazakhstan,KAZ,2002,0,2000,5000
Kazakhstan,KAZ,2003,0,1000,4000
Kazakhstan,KAZ,2004,0,1000,3000
Kazakhstan,KAZ,2005,0,1000,54000
Kazakhstan,KAZ,2006,0,1000,100000
Kazakhstan,KAZ,2007,0,1000,147000
Kazakhstan,KAZ,2008,0,1000,81000
Kazakhstan,KAZ,2009,0,39000,51000
Kazakhstan,KAZ,2010,0,82000,26000
Kazakhstan,KAZ,2011,0,90000,33000
Kazakhstan,KAZ,2012,1000,93000,50000
Kazakhstan,KAZ,2013,1000,115000,68000
Kenya,KEN,1961,0,NA,NA
Kenya,KEN,1962,0,NA,NA
Kenya,KEN,1963,0,NA,NA
Kenya,KEN,1964,0,NA,NA
Kenya,KEN,1965,0,NA,NA
Kenya,KEN,1966,0,NA,NA
Kenya,KEN,1967,1000,NA,NA
Kenya,KEN,1968,1000,NA,NA
Kenya,KEN,1969,1000,NA,NA
Kenya,KEN,1970,2000,NA,NA
Kenya,KEN,1971,0,NA,NA
Kenya,KEN,1972,0,NA,NA
Kenya,KEN,1973,0,NA,NA
Kenya,KEN,1974,0,NA,NA
Kenya,KEN,1975,0,NA,NA
Kenya,KEN,1976,0,NA,NA
Kenya,KEN,1977,0,NA,NA
Kenya,KEN,1978,0,NA,NA
Kenya,KEN,1979,0,NA,NA
Kenya,KEN,1980,0,NA,NA
Kenya,KEN,1981,0,NA,NA
Kenya,KEN,1982,0,NA,NA
Kenya,KEN,1983,0,NA,NA
Kenya,KEN,1984,0,NA,NA
Kenya,KEN,1985,0,NA,NA
Kenya,KEN,1986,0,NA,NA
Kenya,KEN,1987,0,NA,NA
Kenya,KEN,1988,0,NA,NA
Kenya,KEN,1989,0,NA,NA
Kenya,KEN,1990,2000,NA,NA
Kenya,KEN,1991,3000,NA,NA
Kenya,KEN,1992,2000,NA,NA
Kenya,KEN,1993,2000,NA,NA
Kenya,KEN,1994,3000,NA,NA
Kenya,KEN,1995,2000,NA,NA
Kenya,KEN,1996,3000,NA,NA
Kenya,KEN,1997,4000,NA,NA
Kenya,KEN,1998,4000,NA,NA
Kenya,KEN,1999,4000,NA,NA
Kenya,KEN,2000,6000,NA,NA
Kenya,KEN,2001,5000,NA,NA
Kenya,KEN,2002,3000,NA,NA
Kenya,KEN,2003,4000,NA,NA
Kenya,KEN,2004,7000,NA,NA
Kenya,KEN,2005,7000,NA,NA
Kenya,KEN,2006,3000,NA,NA
Kenya,KEN,2007,4000,NA,NA
Kenya,KEN,2008,8000,NA,NA
Kenya,KEN,2009,19000,NA,NA
Kenya,KEN,2010,16000,NA,NA
Kenya,KEN,2011,9000,NA,NA
Kenya,KEN,2012,8000,NA,NA
Kenya,KEN,2013,9000,NA,NA
Kiribati,KIR,1961,0,NA,NA
Kiribati,KIR,1962,0,NA,NA
Kiribati,KIR,1963,0,NA,NA
Kiribati,KIR,1964,0,NA,NA
Kiribati,KIR,1965,0,NA,NA
Kiribati,KIR,1966,0,NA,NA
Kiribati,KIR,1967,0,NA,NA
Kiribati,KIR,1968,0,NA,NA
Kiribati,KIR,1969,0,NA,NA
Kiribati,KIR,1970,0,NA,NA
Kiribati,KIR,1971,0,NA,NA
Kiribati,KIR,1972,0,NA,NA
Kiribati,KIR,1973,0,NA,NA
Kiribati,KIR,1974,0,NA,NA
Kiribati,KIR,1975,0,NA,NA
Kiribati,KIR,1976,0,NA,NA
Kiribati,KIR,1977,0,NA,NA
Kiribati,KIR,1978,0,NA,NA
Kiribati,KIR,1979,0,NA,NA
Kiribati,KIR,1980,0,NA,NA
Kiribati,KIR,1981,0,NA,NA
Kiribati,KIR,1982,0,NA,NA
Kiribati,KIR,1983,0,NA,NA
Kiribati,KIR,1984,0,NA,NA
Kiribati,KIR,1985,0,NA,NA
Kiribati,KIR,1986,0,NA,NA
Kiribati,KIR,1987,0,NA,NA
Kiribati,KIR,1988,0,NA,NA
Kiribati,KIR,1989,0,NA,NA
Kiribati,KIR,1990,0,NA,NA
Kiribati,KIR,1991,0,NA,NA
Kiribati,KIR,1992,0,NA,NA
Kiribati,KIR,1993,0,NA,NA
Kiribati,KIR,1994,0,NA,NA
Kiribati,KIR,1995,0,NA,NA
Kiribati,KIR,1996,0,NA,NA
Kiribati,KIR,1997,0,NA,NA
Kiribati,KIR,1998,0,NA,NA
Kiribati,KIR,1999,0,NA,NA
Kiribati,KIR,2000,0,NA,NA
Kiribati,KIR,2001,0,NA,NA
Kiribati,KIR,2002,0,NA,NA
Kiribati,KIR,2003,0,NA,NA
Kiribati,KIR,2004,0,NA,NA
Kiribati,KIR,2005,0,NA,NA
Kiribati,KIR,2006,0,NA,NA
Kiribati,KIR,2007,0,NA,NA
Kiribati,KIR,2008,0,NA,NA
Kiribati,KIR,2009,0,NA,NA
Kiribati,KIR,2010,0,NA,NA
Kiribati,KIR,2011,0,NA,NA
Kiribati,KIR,2012,0,NA,NA
Kiribati,KIR,2013,0,NA,NA
Kuwait,KWT,1961,0,NA,0
Kuwait,KWT,1962,0,NA,0
Kuwait,KWT,1963,0,NA,0
Kuwait,KWT,1964,0,NA,0
Kuwait,KWT,1965,0,NA,0
Kuwait,KWT,1966,0,NA,0
Kuwait,KWT,1967,0,NA,0
Kuwait,KWT,1968,0,NA,0
Kuwait,KWT,1969,0,NA,0
Kuwait,KWT,1970,0,NA,0
Kuwait,KWT,1971,0,NA,0
Kuwait,KWT,1972,0,NA,0
Kuwait,KWT,1973,0,NA,2000
Kuwait,KWT,1974,0,NA,0
Kuwait,KWT,1975,0,NA,0
Kuwait,KWT,1976,0,NA,9000
Kuwait,KWT,1977,0,NA,0
Kuwait,KWT,1978,0,NA,1000
Kuwait,KWT,1979,0,NA,3000
Kuwait,KWT,1980,0,NA,6000
Kuwait,KWT,1981,0,NA,15000
Kuwait,KWT,1982,0,NA,15000
Kuwait,KWT,1983,0,NA,22000
Kuwait,KWT,1984,0,NA,18000
Kuwait,KWT,1985,0,NA,15000
Kuwait,KWT,1986,0,NA,19000
Kuwait,KWT,1987,0,NA,25000
Kuwait,KWT,1988,0,NA,17000
Kuwait,KWT,1989,0,NA,19000
Kuwait,KWT,1990,0,NA,1000
Kuwait,KWT,1991,0,NA,1000
Kuwait,KWT,1992,0,NA,2000
Kuwait,KWT,1993,0,NA,0
Kuwait,KWT,1994,0,NA,8000
Kuwait,KWT,1995,0,NA,0
Kuwait,KWT,1996,0,NA,0
Kuwait,KWT,1997,0,NA,0
Kuwait,KWT,1998,0,NA,0
Kuwait,KWT,1999,0,NA,0
Kuwait,KWT,2000,0,NA,2000
Kuwait,KWT,2001,0,NA,1000
Kuwait,KWT,2002,0,NA,0
Kuwait,KWT,2003,0,NA,0
Kuwait,KWT,2004,0,NA,0
Kuwait,KWT,2005,0,NA,0
Kuwait,KWT,2006,0,NA,2000
Kuwait,KWT,2007,0,NA,2000
Kuwait,KWT,2008,0,NA,1000
Kuwait,KWT,2009,0,NA,0
Kuwait,KWT,2010,0,NA,0
Kuwait,KWT,2011,0,NA,0
Kuwait,KWT,2012,0,NA,1000
Kuwait,KWT,2013,0,NA,0
Kyrgyzstan,KGZ,1992,0,1000,NA
Kyrgyzstan,KGZ,1993,0,0,NA
Kyrgyzstan,KGZ,1994,0,0,NA
Kyrgyzstan,KGZ,1995,0,0,NA
Kyrgyzstan,KGZ,1996,0,0,NA
Kyrgyzstan,KGZ,1997,0,0,NA
Kyrgyzstan,KGZ,1998,0,0,NA
Kyrgyzstan,KGZ,1999,0,5000,NA
Kyrgyzstan,KGZ,2000,0,1000,NA
Kyrgyzstan,KGZ,2001,0,0,NA
Kyrgyzstan,KGZ,2002,0,0,NA
Kyrgyzstan,KGZ,2003,0,0,NA
Kyrgyzstan,KGZ,2004,0,1000,NA
Kyrgyzstan,KGZ,2005,0,0,NA
Kyrgyzstan,KGZ,2006,0,0,NA
Kyrgyzstan,KGZ,2007,0,0,NA
Kyrgyzstan,KGZ,2008,0,0,NA
Kyrgyzstan,KGZ,2009,0,0,NA
Kyrgyzstan,KGZ,2010,0,2000,NA
Kyrgyzstan,KGZ,2011,0,4000,NA
Kyrgyzstan,KGZ,2012,0,7000,NA
Kyrgyzstan,KGZ,2013,0,4000,NA
Land Locked Developing Countries,NA,1961,2000,0,4000
Land Locked Developing Countries,NA,1962,3000,0,5000
Land Locked Developing Countries,NA,1963,2000,0,6000
Land Locked Developing Countries,NA,1964,2000,1000,20000
Land Locked Developing Countries,NA,1965,2000,1000,21000
Land Locked Developing Countries,NA,1966,2000,1000,18000
Land Locked Developing Countries,NA,1967,2000,1000,19000
Land Locked Developing Countries,NA,1968,7000,1000,27000
Land Locked Developing Countries,NA,1969,4000,1000,35000
Land Locked Developing Countries,NA,1970,8000,1000,41000
Land Locked Developing Countries,NA,1971,8000,2000,49000
Land Locked Developing Countries,NA,1972,12000,3000,46000
Land Locked Developing Countries,NA,1973,9000,4000,61000
Land Locked Developing Countries,NA,1974,9000,5000,72000
Land Locked Developing Countries,NA,1975,11000,7000,74000
Land Locked Developing Countries,NA,1976,14000,9000,79000
Land Locked Developing Countries,NA,1977,16000,11000,98000
Land Locked Developing Countries,NA,1978,17000,10000,121000
Land Locked Developing Countries,NA,1979,16000,16000,194000
Land Locked Developing Countries,NA,1980,16000,16000,272000
Land Locked Developing Countries,NA,1981,20000,23000,226000
Land Locked Developing Countries,NA,1982,23000,23000,262000
Land Locked Developing Countries,NA,1983,20000,26000,255000
Land Locked Developing Countries,NA,1984,22000,29000,287000
Land Locked Developing Countries,NA,1985,25000,35000,323000
Land Locked Developing Countries,NA,1986,24000,43000,349000
Land Locked Developing Countries,NA,1987,21000,59000,299000
Land Locked Developing Countries,NA,1988,30000,64000,406000
Land Locked Developing Countries,NA,1989,32000,55000,438000
Land Locked Developing Countries,NA,1990,42000,55000,505000
Land Locked Developing Countries,NA,1991,40000,71000,716000
Land Locked Developing Countries,NA,1992,34000,87000,892000
Land Locked Developing Countries,NA,1993,33000,110000,957000
Land Locked Developing Countries,NA,1994,27000,107000,1288000
Land Locked Developing Countries,NA,1995,28000,116000,1438000
Land Locked Developing Countries,NA,1996,35000,148000,1434000
Land Locked Developing Countries,NA,1997,36000,147000,1725000
Land Locked Developing Countries,NA,1998,48000,174000,1807000
Land Locked Developing Countries,NA,1999,57000,225000,1624000
Land Locked Developing Countries,NA,2000,78000,115000,1913000
Land Locked Developing Countries,NA,2001,77000,140000,1957000
Land Locked Developing Countries,NA,2002,78000,217000,2530000
Land Locked Developing Countries,NA,2003,84000,209000,3325000
Land Locked Developing Countries,NA,2004,53000,205000,3339000
Land Locked Developing Countries,NA,2005,123000,207000,3196000
Land Locked Developing Countries,NA,2006,91000,217000,3295000
Land Locked Developing Countries,NA,2007,136000,258000,3474000
Land Locked Developing Countries,NA,2008,182000,268000,3030000
Land Locked Developing Countries,NA,2009,189000,235000,3202000
Land Locked Developing Countries,NA,2010,201000,379000,3589000
Land Locked Developing Countries,NA,2011,211000,417000,3961000
Land Locked Developing Countries,NA,2012,249000,323000,3338000
Land Locked Developing Countries,NA,2013,242000,507000,5345000
Laos,LAO,1961,1000,NA,1000
Laos,LAO,1962,1000,NA,1000
Laos,LAO,1963,1000,NA,1000
Laos,LAO,1964,1000,NA,1000
Laos,LAO,1965,1000,NA,1000
Laos,LAO,1966,1000,NA,1000
Laos,LAO,1967,2000,NA,1000
Laos,LAO,1968,2000,NA,2000
Laos,LAO,1969,2000,NA,1000
Laos,LAO,1970,2000,NA,2000
Laos,LAO,1971,2000,NA,2000
Laos,LAO,1972,2000,NA,2000
Laos,LAO,1973,2000,NA,2000
Laos,LAO,1974,2000,NA,2000
Laos,LAO,1975,2000,NA,1000
Laos,LAO,1976,1000,NA,1000
Laos,LAO,1977,2000,NA,2000
Laos,LAO,1978,1000,NA,1000
Laos,LAO,1979,1000,NA,1000
Laos,LAO,1980,1000,NA,1000
Laos,LAO,1981,2000,NA,2000
Laos,LAO,1982,2000,NA,2000
Laos,LAO,1983,2000,NA,1000
Laos,LAO,1984,2000,NA,2000
Laos,LAO,1985,1000,NA,0
Laos,LAO,1986,1000,NA,1000
Laos,LAO,1987,2000,NA,2000
Laos,LAO,1988,2000,NA,2000
Laos,LAO,1989,2000,NA,2000
Laos,LAO,1990,2000,NA,2000
Laos,LAO,1991,2000,NA,2000
Laos,LAO,1992,2000,NA,2000
Laos,LAO,1993,2000,NA,1000
Laos,LAO,1994,3000,NA,2000
Laos,LAO,1995,2000,NA,1000
Laos,LAO,1996,1000,NA,1000
Laos,LAO,1997,1000,NA,1000
Laos,LAO,1998,2000,NA,1000
Laos,LAO,1999,3000,NA,2000
Laos,LAO,2000,2000,NA,2000
Laos,LAO,2001,1000,NA,1000
Laos,LAO,2002,1000,NA,1000
Laos,LAO,2003,4000,NA,3000
Laos,LAO,2004,2000,NA,2000
Laos,LAO,2005,5000,NA,5000
Laos,LAO,2006,5000,NA,5000
Laos,LAO,2007,5000,NA,4000
Laos,LAO,2008,5000,NA,4000
Laos,LAO,2009,9000,NA,9000
Laos,LAO,2010,5000,NA,5000
Laos,LAO,2011,6000,NA,6000
Laos,LAO,2012,3000,NA,2000
Laos,LAO,2013,6000,NA,6000
Latvia,LVA,1992,0,0,0
Latvia,LVA,1993,0,0,0
Latvia,LVA,1994,0,0,0
Latvia,LVA,1995,0,0,0
Latvia,LVA,1996,0,0,0
Latvia,LVA,1997,0,0,1000
Latvia,LVA,1998,0,0,0
Latvia,LVA,1999,0,0,0
Latvia,LVA,2000,0,0,0
Latvia,LVA,2001,0,0,0
Latvia,LVA,2002,0,0,0
Latvia,LVA,2003,0,0,0
Latvia,LVA,2004,0,1000,1000
Latvia,LVA,2005,0,2000,7000
Latvia,LVA,2006,0,2000,14000
Latvia,LVA,2007,0,20000,14000
Latvia,LVA,2008,0,5000,26000
Latvia,LVA,2009,0,3000,19000
Latvia,LVA,2010,0,2000,14000
Latvia,LVA,2011,0,1000,13000
Latvia,LVA,2012,0,1000,10000
Latvia,LVA,2013,0,0,3000
Least Developed Countries,NA,1961,9000,0,4000
Least Developed Countries,NA,1962,11000,0,12000
Least Developed Countries,NA,1963,12000,0,14000
Least Developed Countries,NA,1964,13000,0,12000
Least Developed Countries,NA,1965,13000,0,10000
Least Developed Countries,NA,1966,14000,0,12000
Least Developed Countries,NA,1967,14000,0,13000
Least Developed Countries,NA,1968,20000,0,13000
Least Developed Countries,NA,1969,17000,0,14000
Least Developed Countries,NA,1970,21000,0,15000
Least Developed Countries,NA,1971,22000,0,16000
Least Developed Countries,NA,1972,27000,0,16000
Least Developed Countries,NA,1973,28000,0,18000
Least Developed Countries,NA,1974,26000,0,16000
Least Developed Countries,NA,1975,28000,0,18000
Least Developed Countries,NA,1976,32000,0,16000
Least Developed Countries,NA,1977,33000,0,20000
Least Developed Countries,NA,1978,33000,0,19000
Least Developed Countries,NA,1979,30000,0,19000
Least Developed Countries,NA,1980,25000,0,18000
Least Developed Countries,NA,1981,37000,0,22000
Least Developed Countries,NA,1982,35000,0,26000
Least Developed Countries,NA,1983,27000,0,28000
Least Developed Countries,NA,1984,25000,0,34000
Least Developed Countries,NA,1985,34000,0,34000
Least Developed Countries,NA,1986,30000,0,38000
Least Developed Countries,NA,1987,33000,0,41000
Least Developed Countries,NA,1988,39000,0,51000
Least Developed Countries,NA,1989,57000,0,52000
Least Developed Countries,NA,1990,86000,0,81000
Least Developed Countries,NA,1991,59000,0,107000
Least Developed Countries,NA,1992,65000,0,99000
Least Developed Countries,NA,1993,36000,0,133000
Least Developed Countries,NA,1994,30000,0,141000
Least Developed Countries,NA,1995,59000,0,156000
Least Developed Countries,NA,1996,42000,0,197000
Least Developed Countries,NA,1997,45000,0,182000
Least Developed Countries,NA,1998,61000,0,180000
Least Developed Countries,NA,1999,91000,0,199000
Least Developed Countries,NA,2000,122000,0,221000
Least Developed Countries,NA,2001,114000,0,243000
Least Developed Countries,NA,2002,168000,0,276000
Least Developed Countries,NA,2003,173000,31000,302000
Least Developed Countries,NA,2004,185000,36000,320000
Least Developed Countries,NA,2005,309000,29000,337000
Least Developed Countries,NA,2006,340000,39000,355000
Least Developed Countries,NA,2007,385000,26000,379000
Least Developed Countries,NA,2008,400000,31000,274000
Least Developed Countries,NA,2009,443000,39000,314000
Least Developed Countries,NA,2010,457000,36000,387000
Least Developed Countries,NA,2011,431000,38000,413000
Least Developed Countries,NA,2012,450000,52000,346000
Least Developed Countries,NA,2013,430000,57000,352000
Lebanon,LBN,1961,0,0,0
Lebanon,LBN,1962,0,0,0
Lebanon,LBN,1963,0,0,0
Lebanon,LBN,1964,0,0,0
Lebanon,LBN,1965,0,0,0
Lebanon,LBN,1966,0,0,0
Lebanon,LBN,1967,0,1000,5000
Lebanon,LBN,1968,1000,1000,8000
Lebanon,LBN,1969,0,1000,7000
Lebanon,LBN,1970,0,1000,7000
Lebanon,LBN,1971,0,1000,5000
Lebanon,LBN,1972,1000,1000,11000
Lebanon,LBN,1973,1000,3000,20000
Lebanon,LBN,1974,2000,4000,35000
Lebanon,LBN,1975,1000,2000,18000
Lebanon,LBN,1976,1000,1000,9000
Lebanon,LBN,1977,1000,2000,14000
Lebanon,LBN,1978,3000,5000,41000
Lebanon,LBN,1979,4000,9000,53000
Lebanon,LBN,1980,3000,7000,54000
Lebanon,LBN,1981,3000,7000,53000
Lebanon,LBN,1982,3000,6000,48000
Lebanon,LBN,1983,1000,2000,19000
Lebanon,LBN,1984,0,0,0
Lebanon,LBN,1985,0,0,0
Lebanon,LBN,1986,0,0,0
Lebanon,LBN,1987,0,0,0
Lebanon,LBN,1988,0,0,0
Lebanon,LBN,1989,0,0,0
Lebanon,LBN,1990,0,0,0
Lebanon,LBN,1991,0,0,0
Lebanon,LBN,1992,1000,2000,13000
Lebanon,LBN,1993,1000,2000,15000
Lebanon,LBN,1994,1000,1000,10000
Lebanon,LBN,1995,0,0,0
Lebanon,LBN,1996,0,0,0
Lebanon,LBN,1997,0,0,0
Lebanon,LBN,1998,0,0,0
Lebanon,LBN,1999,1000,1000,9000
Lebanon,LBN,2000,0,0,0
Lebanon,LBN,2001,0,0,1000
Lebanon,LBN,2002,3000,6000,48000
Lebanon,LBN,2003,2000,9000,99000
Lebanon,LBN,2004,1000,5000,56000
Lebanon,LBN,2005,1000,4000,40000
Lebanon,LBN,2006,0,0,0
Lebanon,LBN,2007,0,0,0
Lebanon,LBN,2008,0,0,0
Lebanon,LBN,2009,0,0,0
Lebanon,LBN,2010,0,0,3000
Lebanon,LBN,2011,0,0,0
Lebanon,LBN,2012,0,0,0
Lebanon,LBN,2013,0,0,0
Liberia,LBR,1961,1000,NA,NA
Liberia,LBR,1962,1000,NA,NA
Liberia,LBR,1963,1000,NA,NA
Liberia,LBR,1964,1000,NA,NA
Liberia,LBR,1965,1000,NA,NA
Liberia,LBR,1966,1000,NA,NA
Liberia,LBR,1967,1000,NA,NA
Liberia,LBR,1968,1000,NA,NA
Liberia,LBR,1969,1000,NA,NA
Liberia,LBR,1970,1000,NA,NA
Liberia,LBR,1971,1000,NA,NA
Liberia,LBR,1972,1000,NA,NA
Liberia,LBR,1973,1000,NA,NA
Liberia,LBR,1974,1000,NA,NA
Liberia,LBR,1975,1000,NA,NA
Liberia,LBR,1976,1000,NA,NA
Liberia,LBR,1977,1000,NA,NA
Liberia,LBR,1978,1000,NA,NA
Liberia,LBR,1979,1000,NA,NA
Liberia,LBR,1980,1000,NA,NA
Liberia,LBR,1981,2000,NA,NA
Liberia,LBR,1982,2000,NA,NA
Liberia,LBR,1983,2000,NA,NA
Liberia,LBR,1984,2000,NA,NA
Liberia,LBR,1985,2000,NA,NA
Liberia,LBR,1986,2000,NA,NA
Liberia,LBR,1987,2000,NA,NA
Liberia,LBR,1988,2000,NA,NA
Liberia,LBR,1989,2000,NA,NA
Liberia,LBR,1990,5000,NA,NA
Liberia,LBR,1991,1000,NA,NA
Liberia,LBR,1992,6000,NA,NA
Liberia,LBR,1993,2000,NA,NA
Liberia,LBR,1994,2000,NA,NA
Liberia,LBR,1995,2000,NA,NA
Liberia,LBR,1996,2000,NA,NA
Liberia,LBR,1997,2000,NA,NA
Liberia,LBR,1998,2000,NA,NA
Liberia,LBR,1999,2000,NA,NA
Liberia,LBR,2000,3000,NA,NA
Liberia,LBR,2001,3000,NA,NA
Liberia,LBR,2002,3000,NA,NA
Liberia,LBR,2003,3000,NA,NA
Liberia,LBR,2004,3000,NA,NA
Liberia,LBR,2005,4000,NA,NA
Liberia,LBR,2006,3000,NA,NA
Liberia,LBR,2007,3000,NA,NA
Liberia,LBR,2008,3000,NA,NA
Liberia,LBR,2009,2000,NA,NA
Liberia,LBR,2010,3000,NA,NA
Liberia,LBR,2011,3000,NA,NA
Liberia,LBR,2012,3000,NA,NA
Liberia,LBR,2013,3000,NA,NA
Lithuania,LTU,1992,0,0,NA
Lithuania,LTU,1993,0,0,NA
Lithuania,LTU,1994,0,1000,NA
Lithuania,LTU,1995,0,0,NA
Lithuania,LTU,1996,0,0,NA
Lithuania,LTU,1997,0,0,NA
Lithuania,LTU,1998,0,0,NA
Lithuania,LTU,1999,0,1000,NA
Lithuania,LTU,2000,0,0,NA
Lithuania,LTU,2001,0,0,NA
Lithuania,LTU,2002,0,0,NA
Lithuania,LTU,2003,0,0,NA
Lithuania,LTU,2004,0,3000,NA
Lithuania,LTU,2005,0,10000,NA
Lithuania,LTU,2006,0,1000,NA
Lithuania,LTU,2007,0,4000,NA
Lithuania,LTU,2008,0,0,NA
Lithuania,LTU,2009,0,0,NA
Lithuania,LTU,2010,0,1000,NA
Lithuania,LTU,2011,0,1000,NA
Lithuania,LTU,2012,0,4000,NA
Lithuania,LTU,2013,0,9000,NA
Low Income Food Deficit Countries,NA,1961,165000,6000,13000
Low Income Food Deficit Countries,NA,1962,175000,7000,17000
Low Income Food Deficit Countries,NA,1963,163000,7000,24000
Low Income Food Deficit Countries,NA,1964,183000,6000,25000
Low Income Food Deficit Countries,NA,1965,198000,6000,29000
Low Income Food Deficit Countries,NA,1966,199000,6000,33000
Low Income Food Deficit Countries,NA,1967,212000,6000,42000
Low Income Food Deficit Countries,NA,1968,220000,7000,52000
Low Income Food Deficit Countries,NA,1969,229000,6000,52000
Low Income Food Deficit Countries,NA,1970,231000,6000,60000
Low Income Food Deficit Countries,NA,1971,243000,6000,63000
Low Income Food Deficit Countries,NA,1972,267000,6000,59000
Low Income Food Deficit Countries,NA,1973,280000,6000,64000
Low Income Food Deficit Countries,NA,1974,281000,7000,86000
Low Income Food Deficit Countries,NA,1975,276000,7000,123000
Low Income Food Deficit Countries,NA,1976,264000,7000,225000
Low Income Food Deficit Countries,NA,1977,256000,7000,280000
Low Income Food Deficit Countries,NA,1978,278000,7000,349000
Low Income Food Deficit Countries,NA,1979,254000,7000,470000
Low Income Food Deficit Countries,NA,1980,421000,8000,467000
Low Income Food Deficit Countries,NA,1981,365000,8000,424000
Low Income Food Deficit Countries,NA,1982,429000,8000,497000
Low Income Food Deficit Countries,NA,1983,430000,4000,577000
Low Income Food Deficit Countries,NA,1984,329000,4000,814000
Low Income Food Deficit Countries,NA,1985,310000,6000,1203000
Low Income Food Deficit Countries,NA,1986,338000,7000,1127000
Low Income Food Deficit Countries,NA,1987,350000,12000,1146000
Low Income Food Deficit Countries,NA,1988,414000,15000,1721000
Low Income Food Deficit Countries,NA,1989,495000,30000,1985000
Low Income Food Deficit Countries,NA,1990,496000,22000,2652000
Low Income Food Deficit Countries,NA,1991,386000,15000,2533000
Low Income Food Deficit Countries,NA,1992,409000,16000,3102000
Low Income Food Deficit Countries,NA,1993,361000,18000,4383000
Low Income Food Deficit Countries,NA,1994,380000,18000,3751000
Low Income Food Deficit Countries,NA,1995,508000,29000,5014000
Low Income Food Deficit Countries,NA,1996,482000,32000,5267000
Low Income Food Deficit Countries,NA,1997,552000,44000,6227000
Low Income Food Deficit Countries,NA,1998,580000,47000,6902000
Low Income Food Deficit Countries,NA,1999,613000,48000,6744000
Low Income Food Deficit Countries,NA,2000,642000,51000,5209000
Low Income Food Deficit Countries,NA,2001,625000,51000,5900000
Low Income Food Deficit Countries,NA,2002,719000,146000,4911000
Low Income Food Deficit Countries,NA,2003,637000,88000,7640000
Low Income Food Deficit Countries,NA,2004,717000,93000,6718000
Low Income Food Deficit Countries,NA,2005,826000,91000,7946000
Low Income Food Deficit Countries,NA,2006,860000,104000,8446000
Low Income Food Deficit Countries,NA,2007,908000,86000,10284000
Low Income Food Deficit Countries,NA,2008,847000,92000,9216000
Low Income Food Deficit Countries,NA,2009,769000,83000,9320000
Low Income Food Deficit Countries,NA,2010,656000,66000,11764000
Low Income Food Deficit Countries,NA,2011,882000,98000,11411000
Low Income Food Deficit Countries,NA,2012,1249000,120000,13042000
Low Income Food Deficit Countries,NA,2013,1259000,125000,9871000
Luxembourg,LUX,2000,0,0,1000
Luxembourg,LUX,2001,0,0,2000
Luxembourg,LUX,2002,0,1000,1000
Luxembourg,LUX,2003,0,1000,4000
Luxembourg,LUX,2004,0,0,1000
Luxembourg,LUX,2005,0,0,0
