Année;Mois;Service;Gare de départ;Gare d'arrivée;Durée moyenne du trajet (min);Nombre de circulations prévues;Nombre de trains annulés;Commentaire (facultatif) annulations;Nombre de trains en retard au départ;Retard moyen des trains en retard au départ (min);Retard moyen de tous les trains au départ (min);Commentaire (facultatif) retards au départ;Nombre de trains en retard à l'arrivée;Retard moyen des trains en retard à l'arrivée (min);Retard moyen de tous les trains à l'arrivée (min);Commentaire (facultatif) retards à l'arrivée;% trains en retard pour causes externes (météo, obstacles, colis suspects, malveillance, mouvements sociaux, etc.);% trains en retard à cause infrastructure ferroviaire (maintenance, travaux);% trains en retard à cause gestion trafic (circulation sur ligne ferroviaire, interactions réseaux);% trains en retard à cause matériel roulant;% trains en retard à cause gestion en gare et réutilisation de matériel;% trains en retard à cause prise en compte voyageurs (affluence, gestions PSH, correspondances);Nombre trains en retard > 15min;Retard moyen trains en retard > 15min;Nombre trains en retard > 30min;Nombre trains en retard > 60min;Période;Retard pour causes externes;Retard à cause infrastructure ferroviaire;Retard à cause gestion trafic;Retard à cause matériel roulant;Retard à cause gestion en gare et réutilisation de matériel;Retard à cause prise en compte voyageurs
2016;5.0;National;QUIMPER;PARIS MONTPARNASSE;280.569651741;201.0;1.0;;3.0;16.0;0.308457711443;;15.0;52.3333333333;3.90547263682;"Cette liaison a été touchée par:
Le 10: la présence de personnes dans les voies à Rennes (14 TGV pour 495min perdues) et un dérangement des installations à Redon (10 TGV pour 270min perdues)
Le 15 : un incendie aux abords des voies vers Questembert (9 TGV pour 652min perdues) et un dérangement d'installation au Mans (41 TGV pour 690min perdues);
Le 27: la présence d'une personne dans les voies à Massy en région parisienne (27 TGV pour 455min perdues)
Le 28 : un accident de personne à Bruz;
Le 29 : un dérangement des installations én région parisienne (35 TGV pour 1508min perdues).
Le 31: un arbre sur la caténaire à La Milesse (44 TGV pour 1721min perdues) et un accident de personne au Mans (10 TGV pour 226min perdues)";0.785714285714;0.0714285714286;0.0;0.0714285714286;0.0714285714286;0.0;15.0;52.3333333;9.0;3.0;2016-05;78.5714285714;7.14285714286;0.0;7.14285714286;7.14285714286;0.0
2016;5.0;National;ST MALO;PARIS MONTPARNASSE;197.545454545;99.0;0.0;;2.0;12.0;0.292929292929;;2.0;94.5;2.13131313131;"Cette liaison a été ralentie par d'importantes zones de travaux dans le secteur de Rennes .
Par ailleurs, elle a été touchée par:
Le 10: la présence de personnes dans les voies à Rennes (14 TGV pour 495min perdues);
Le 15 : un dérangement d'installation au Mans (41 TGV pour 690min perdues);
Le 27: la présence d'une personne dans les voies à Massy en région parisienne (27 TGV pour 455min perdues)
Le 29 : un dérangement des installations én région parisienne (35 TGV pour 1508min perdues).
Le 31: un arbre sur la caténaire à La Milesse (44 TGV pour 1721min perdues) et un accident de personne au Mans (10 TGV pour 226min perdues)";0.5;0.0;0.5;0.0;0.0;0.0;2.0;94.5;2.0;2.0;2016-05;50.0;0.0;50.0;0.0;0.0;0.0
2016;5.0;National;ST PIERRE DES CORPS;PARIS MONTPARNASSE;68.1186440678;413.0;0.0;;66.0;25.5454545455;4.80629539952;;74.0;27.3783783784;4.94673123487;;0.0857142857143;0.485714285714;0.142857142857;0.128571428571;0.0571428571429;0.1;33.0;50.5454545;17.0;9.0;2016-05;8.57142857143;48.5714285714;14.2857142857;12.857142857100001;5.71428571429;10.0
2016;5.0;National;STRASBOURG;NANTES;341.538461538;52.0;0.0;;3.0;14.0;1.61538461538;;4.0;43.75;3.90384615385;13 jours sur 31 : trains retardés (retards  consistants sur 7 dates);0.333333333333;0.0;0.333333333333;0.0;0.0;0.333333333333;4.0;43.75;2.0;1.0;2016-05;33.333333333300004;0.0;33.333333333300004;0.0;0.0;33.333333333300004
2016;3.0;National;AVIGNON TGV;PARIS LYON;165.726358149;497.0;9.0;;69.0;18.9855072464;3.41046277666;;49.0;31.8163265306;2.00402414487;;0.479166666667;0.0833333333333;0.104166666667;0.166666666667;0.104166666667;0.0625;32.0;42.0;15.0;6.0;2016-03;47.916666666699996;8.33333333333;10.4166666667;16.6666666667;10.4166666667;6.25
2016;3.0;National;PARIS LYON;MARSEILLE ST CHARLES;203.777647059;425.0;9.0;;15.0;13.6666666667;0.545882352941;;26.0;43.5384615385;3.92;Plusieurs accidents de personne (ou présences de personnes aux abords des voies) ont généré des retards importants sur cette relation en mars.;0.615384615385;0.115384615385;0.0769230769231;0.153846153846;0.0384615384615;0.0;26.0;43.5384615;12.0;6.0;2016-03;61.5384615385;11.5384615385;7.692307692310001;15.3846153846;3.84615384615;0.0
2016;3.0;National;PARIS LYON;MONTPELLIER;211.810763889;288.0;5.0;;10.0;20.9;0.934027777778;;25.0;33.0;2.98611111111;;0.48;0.16;0.04;0.28;0.04;0.0;25.0;33.0;12.0;2.0;2016-03;48.0;16.0;4.0;28.000000000000004;4.0;0.0
2016;3.0;National;PARIS LYON;SAINT ETIENNE CHATEAUCREUX;169.00952381;105.0;1.0;;2.0;7.5;0.238095238095;;12.0;18.6666666667;4.58095238095;;0.181818181818;0.181818181818;0.181818181818;0.181818181818;0.181818181818;0.0909090909091;6.0;24.8333333;2.0;0.0;2016-03;18.1818181818;18.1818181818;18.1818181818;18.1818181818;18.1818181818;9.09090909091
2016;3.0;National;SAINT ETIENNE CHATEAUCREUX;PARIS LYON;168.560747664;107.0;1.0;;2.0;41.5;0.831775700935;;14.0;16.2142857143;1.92523364486;;0.142857142857;0.285714285714;0.285714285714;0.142857142857;0.0714285714286;0.0714285714286;5.0;23.0;1.0;0.0;2016-03;14.2857142857;28.5714285714;28.5714285714;14.2857142857;7.14285714286;7.14285714286
2016;3.0;National;BREST;PARIS MONTPARNASSE;276.233490566;212.0;4.0;;4.0;15.5;0.339622641509;;14.0;42.2857142857;3.42452830189;"Ce mois-ci, la ligne a été retardée par:

01-03  : Défaillance matérielle à Montrouge (99 TGV ; 4563 minutes)
22-03  : Choc anormal à Montrouge (42 TGV ; 1007 minutes)
17-03  : Raté de fermeture PN à Massy Palaiseau (29 TGV ; 280 minutes)
11-03  : Dérangement d’installation à St Léger (11 TGV ; 209 minutes)
29-03  : Choc avec un animal entre Massy et Marcoussis (8 TGV ; 140 minutes)
11-03  : Dérangement installation à Marcoussis (23 TGV ; 129 minutes)
18-03  : Défaillance matérielle à Montrouge (12 TGV ; 107 minutes)
18-03  : Alerte à la bombe à Paris Montparnasse (10 TGV ; 335 minutes) 
04-03  : Soin matériel à Montrouge (8 TGV ; 191 minutes)
18-03  : Raté d’ouverture d’un passage à niveau à sillé-Le-guillaume (13 TGV ; 201 minutes)
17-03  : Manifestations à Rennes (8 TGV ; 279 minutes)
04-03  : Défaillance matérielle à Rennes (10 TGV ; 141 minutes)
22-03  : Manifestations à Pontchaillou (8 TGV ; 319 minutes)
29-03  : Découverte d’un obus à Laval (20 TGV ; 627 minutes)
10-03 : Incident caténaire à Dollon (52 TGV ; 1006 minutes)";0.538461538462;0.307692307692;0.0769230769231;0.0769230769231;0.0;0.0;14.0;42.2857143;6.0;3.0;2016-03;53.8461538462;30.7692307692;7.692307692310001;7.692307692310001;0.0;0.0
2016;3.0;National;POITIERS;PARIS MONTPARNASSE;103.97628866;485.0;18.0;;69.0;22.6666666667;4.2412371134;;48.0;37.3333333333;3.45773195876;;0.214285714286;0.357142857143;0.261904761905;0.047619047619;0.0952380952381;0.0238095238095;39.0;43.0769231;22.0;8.0;2016-03;21.428571428599998;35.7142857143;26.1904761905;4.7619047619;9.523809523810002;2.38095238095
2016;3.0;National;ST PIERRE DES CORPS;PARIS MONTPARNASSE;62.9929078014;423.0;18.0;;41.0;27.9268292683;3.28605200946;;64.0;25.65625;4.16548463357;;0.114754098361;0.475409836066;0.180327868852;0.016393442623;0.131147540984;0.0819672131148;30.0;45.0666667;19.0;6.0;2016-03;11.4754098361;47.5409836066;18.0327868852;1.6393442623;13.1147540984;8.19672131148
2016;3.0;National;TOULOUSE MATABIAU;PARIS MONTPARNASSE;334.541420118;169.0;5.0;;8.0;15.5;0.887573964497;;24.0;39.0416666667;7.14792899408;;0.380952380952;0.380952380952;0.190476190476;0.047619047619;0.0;0.0;24.0;39.0416667;11.0;4.0;2016-03;38.0952380952;38.0952380952;19.0476190476;4.7619047619;0.0;0.0
2016;3.0;National;TOURS;PARIS MONTPARNASSE;74.4870466321;193.0;9.0;;8.0;47.25;2.07772020725;;29.0;26.275862069;4.65284974093;;0.0357142857143;0.571428571429;0.142857142857;0.0;0.178571428571;0.0714285714286;13.0;48.6923077;8.0;3.0;2016-03;3.57142857143;57.142857142900006;14.2857142857;0.0;17.8571428571;7.14285714286
2016;7.0;National;LILLE;LYON PART DIEU;190.606349206;315.0;0.0;;31.0;12.7096774194;1.93333333333;;28.0;26.4642857143;3.96507936508;;0.285714285714;0.142857142857;0.357142857143;0.178571428571;0.0;0.0357142857143;23.0;29.4347826;7.0;2.0;2016-07;28.5714285714;14.2857142857;35.7142857143;17.8571428571;0.0;3.57142857143
2016;7.0;National;LYON PART DIEU;LILLE;189.126736111;288.0;0.0;;166.0;20.4698795181;12.6076388889;;88.0;35.8863636364;13.7118055556;"Mois de juillet  particulièrement marqué par : 
Une affluence voyageur forte en cette période de vacances scolaire avec son lot d'interventions pompiers ou police
Des colis suspects à Marne la Vallée les 07 et 09 
Des incendies notamment à Toulon le 07, Upie le 21 et Nîmes le 28
Des défauts d'installation, principalement celui de  Lyon le 29 avec un rail cassé";0.232558139535;0.197674418605;0.116279069767;0.174418604651;0.127906976744;0.151162790698;81.0;37.8271605;31.0;11.0;2016-07;23.255813953500002;19.7674418605;11.6279069767;17.4418604651;12.7906976744;15.116279069800001
2016;7.0;National;LYON PART DIEU;RENNES;262.33908046;87.0;0.0;;42.0;17.0714285714;9.41379310345;;24.0;40.0833333333;14.1149425287;"Ce mois-ci, cette ligne a été touchée par:
- 03 : Incident matériel sur la ligne à grande vitesse (27 TGV ; 695 minutes)
- 13 : Alarme incendie sur un TGV sur la ligne à grande vitesse (29 TGV ; 697 minutes)
- 17 : Incident caténaire sur la ligne à grande vitesse (30 TGV ; 300 minutes)
- 17 : Mesures fortes chaleurs entre Connerré et Le Mans (37 TGV ; 339 minutes)
- 18 : Défaillance matérielle sur la ligne à grande vitesse (39 TGV ; 1067 minutes perdues)
- 21 : Panne d’un train à Lyon St Exupéry (30 TGV ; 796 minutes)
- 29 : Rail cassé à Lyon Guillotière (49 TGV ; 913 minutes)";0.125;0.291666666667;0.0833333333333;0.208333333333;0.208333333333;0.0833333333333;23.0;40.8695652;13.0;3.0;2016-07;12.5;29.166666666699996;8.33333333333;20.8333333333;20.8333333333;8.33333333333
2016;7.0;International;FRANCFORT;PARIS EST;102.53;50.0;0.0;;24.0;9.58333333333;5.72;;4.0;18.5;4.18;;0.0;0.0;1.0;0.0;0.0;0.0;1.0;39.0;1.0;0.0;2016-07;0.0;0.0;100.0;0.0;0.0;0.0
2016;4.0;National;STRASBOURG;PARIS EST;143.24;450.0;5.0;;59.0;20.8305084746;3.48444444444;;38.0;39.7368421053;4.28444444444;Affaissement de caténaire à Vendenheim le 21/4;0.166666666667;0.333333333333;0.361111111111;0.0555555555556;0.0277777777778;0.0555555555556;28.0;49.25;16.0;9.0;2016-04;16.6666666667;33.333333333300004;36.1111111111;5.555555555560001;2.7777777777800003;5.555555555560001
2016;4.0;National;AIX EN PROVENCE TGV;PARIS LYON;188.429268293;410.0;7.0;;54.0;16.3148148148;3.29024390244;;20.0;37.8;0.714634146341;;0.611111111111;0.0555555555556;0.111111111111;0.111111111111;0.111111111111;0.0;20.0;37.8;10.0;4.0;2016-04;61.1111111111;5.555555555560001;11.1111111111;11.1111111111;11.1111111111;0.0
2016;4.0;National;PARIS LYON;ANNECY;222.436305732;157.0;4.0;;3.0;13.3333333333;0.388535031847;;2.0;42.0;2.50955414013;En avril, des heurts de chevreuil ont généré deux retards importants sur cette relation;0.5;0.5;0.0;0.0;0.0;0.0;2.0;42.0;1.0;1.0;2016-04;50.0;50.0;0.0;0.0;0.0;0.0
2016;4.0;National;ANNECY;PARIS LYON;224.266129032;186.0;4.0;;4.0;11.75;0.295698924731;;21.0;30.8571428571;4.08602150538;;0.238095238095;0.619047619048;0.0;0.142857142857;0.0;0.0;21.0;30.8571429;8.0;2.0;2016-04;23.8095238095;61.9047619048;0.0;14.2857142857;0.0;0.0
2016;4.0;National;PARIS LYON;BELLEGARDE (AIN);163.8275;200.0;1.0;;6.0;20.8333333333;0.785;;12.0;29.75;3.52;;0.0;0.454545454545;0.272727272727;0.0909090909091;0.0909090909091;0.0909090909091;8.0;37.875;5.0;2.0;2016-04;0.0;45.4545454545;27.2727272727;9.09090909091;9.09090909091;9.09090909091
2016;4.0;National;MARSEILLE ST CHARLES;PARIS LYON;201.400229358;436.0;9.0;;42.0;15.0;1.78669724771;;21.0;36.8571428571;0.795871559633;;0.578947368421;0.105263157895;0.105263157895;0.105263157895;0.105263157895;0.0;21.0;36.8571429;10.0;4.0;2016-04;57.8947368421;10.5263157895;10.5263157895;10.5263157895;10.5263157895;0.0
2016;4.0;National;MONTPELLIER;PARIS LYON;205.944606414;343.0;7.0;;32.0;16.53125;1.91545189504;;22.0;35.8181818182;1.58309037901;;0.363636363636;0.318181818182;0.181818181818;0.0909090909091;0.0454545454545;0.0;22.0;35.8181818;10.0;4.0;2016-04;36.3636363636;31.818181818199996;18.1818181818;9.09090909091;4.54545454545;0.0
2016;4.0;National;NICE VILLE;PARIS LYON;342.307881773;203.0;7.0;;19.0;18.2631578947;2.23645320197;;22.0;29.2272727273;2.69458128079;;0.428571428571;0.285714285714;0.0952380952381;0.047619047619;0.0952380952381;0.047619047619;22.0;29.2272727;7.0;0.0;2016-04;42.8571428571;28.5714285714;9.523809523810002;4.7619047619;9.523809523810002;4.7619047619
2016;4.0;National;PARIS MONTPARNASSE;ANGOULEME;157.092409241;303.0;12.0;;12.0;23.0;1.06930693069;;18.0;50.2777777778;4.14851485149;"Ce mois-ci, l'OD a été touchée par:
Le 04 : Accident de personne à Rungis (28 TGV ; 1243mn)
Le 14 : fuite de matières dangereuses à Angoulême (17 TGV ; 735mn)
Le 14 : Disjonctions multiples sur la ligne grande vitesse (61 TGV ; 2054mn)
Le 20 : Avarie matérielle en sortie de gare Montparnasse (11 TGV ; 263mn)
Le 22 : Panne d’un train de travaux à Luxé (47 TGV ; 1369mn)
Le 26 : grève nationale";0.0555555555556;0.333333333333;0.166666666667;0.166666666667;0.277777777778;0.0;13.0;64.3846154;7.0;2.0;2016-04;5.555555555560001;33.333333333300004;16.6666666667;16.6666666667;27.7777777778;0.0
2016;4.0;National;PARIS MONTPARNASSE;LE MANS;55.5313225058;431.0;5.0;;22.0;14.1818181818;0.886310904872;;46.0;22.1304347826;2.52436194896;;0.222222222222;0.0888888888889;0.0888888888889;0.2;0.4;0.0;15.0;48.7333333;8.0;3.0;2016-04;22.2222222222;8.88888888889;8.88888888889;20.0;40.0;0.0
2016;4.0;National;PARIS MONTPARNASSE;VANNES;192.614537445;227.0;4.0;;18.0;13.3333333333;1.28193832599;;14.0;38.6428571429;3.81057268722;;0.142857142857;0.142857142857;0.214285714286;0.214285714286;0.214285714286;0.0714285714286;14.0;38.6428571;7.0;3.0;2016-04;14.2857142857;14.2857142857;21.428571428599998;21.428571428599998;21.428571428599998;7.14285714286
2016;4.0;National;PARIS NORD;DOUAI;72.7461139896;193.0;2.0;;10.0;14.9;1.04663212435;;17.0;19.0;2.22797927461;;0.0588235294118;0.352941176471;0.117647058824;0.176470588235;0.235294117647;0.0588235294118;6.0;33.8333333;2.0;1.0;2016-04;5.882352941180001;35.294117647099995;11.764705882400001;17.6470588235;23.5294117647;5.882352941180001
2016;4.0;National;LILLE;MARSEILLE ST CHARLES;303.9875;200.0;2.0;;19.0;12.4210526316;1.835;;29.0;31.1034482759;5.83;;0.379310344828;0.137931034483;0.206896551724;0.103448275862;0.0689655172414;0.103448275862;29.0;31.1034483;9.0;3.0;2016-04;37.9310344828;13.7931034483;20.689655172400002;10.344827586200001;6.89655172414;10.344827586200001
2016;4.0;National;RENNES;LYON PART DIEU;262.220430108;93.0;2.0;;7.0;11.7142857143;1.16129032258;;12.0;26.25;2.36559139785;;0.416666666667;0.166666666667;0.0;0.166666666667;0.0833333333333;0.166666666667;12.0;26.25;4.0;0.0;2016-04;41.666666666699996;16.6666666667;0.0;16.6666666667;8.33333333333;16.6666666667
2016;4.0;National;NANTES;STRASBOURG;330.518867925;53.0;0.0;;1.0;8.0;0.603773584906;;7.0;42.1428571429;6.50943396226;Affaissement de caténaire à Vendenheim le 21/4 - Avarie matériel le 29/4;0.428571428571;0.142857142857;0.285714285714;0.142857142857;0.0;0.0;7.0;42.1428571;3.0;1.0;2016-04;42.8571428571;14.2857142857;28.5714285714;14.2857142857;0.0;0.0
2016;4.0;International;PARIS LYON;ITALIE;263.549450549;91.0;0.0;;4.0;15.0;0.89010989011;;13.0;26.6153846154;7.58241758242;;0.307692307692;0.384615384615;0.0769230769231;0.0;0.0769230769231;0.153846153846;13.0;26.6153846;3.0;1.0;2016-04;30.7692307692;38.4615384615;7.692307692310001;0.0;7.692307692310001;15.3846153846
2016;4.0;International;ZURICH;PARIS LYON;141.043918919;148.0;0.0;;19.0;11.5263157895;3.04054054054;;7.0;22.4285714286;0.716216216216;;0.166666666667;0.166666666667;0.5;0.0;0.0;0.166666666667;5.0;26.4;1.0;0.0;2016-04;16.6666666667;16.6666666667;50.0;0.0;0.0;16.6666666667
2016;10.0;National;PARIS EST;METZ;84.7974910394;279.0;0.0;;11.0;16.1818181818;0.741935483871;;23.0;15.6956521739;1.23655913978;;0.304347826087;0.130434782609;0.217391304348;0.217391304348;0.130434782609;0.0;5.0;39.4;3.0;1.0;2016-10;30.4347826087;13.043478260899999;21.7391304348;21.7391304348;13.043478260899999;0.0
2016;10.0;National;PARIS EST;NANCY;94.75;290.0;0.0;;11.0;15.3636363636;0.720689655172;;10.0;30.0;1.14482758621;;0.4;0.2;0.0;0.1;0.3;0.0;5.0;47.6;3.0;1.0;2016-10;40.0;20.0;0.0;10.0;30.0;0.0
2016;10.0;National;PARIS EST;STRASBOURG;114.665611814;474.0;0.0;;28.0;19.2142857143;1.26793248945;;20.0;28.05;1.76793248945;;0.2;0.25;0.25;0.2;0.05;0.05;15.0;33.2;6.0;1.0;2016-10;20.0;25.0;25.0;20.0;5.0;5.0
2016;10.0;National;GRENOBLE;PARIS LYON;184.518987342;239.0;2.0;;9.0;12.0;0.607594936709;;17.0;56.5294117647;2.51476793249;alarme détection chute de véhicule sur la voie à Cluny;0.428571428571;0.357142857143;0.0714285714286;0.142857142857;0.0;0.0;15.0;62.3333333;10.0;4.0;2016-10;42.8571428571;35.7142857143;7.14285714286;14.2857142857;0.0;0.0
2016;10.0;National;MARSEILLE ST CHARLES;PARIS LYON;198.89059081;458.0;1.0;;57.0;12.7368421053;1.8818380744;;37.0;48.6486486486;3.28446389497;Heurt d'un rapace entre Vianges et Sully par le TGV 6218;0.470588235294;0.0882352941176;0.147058823529;0.176470588235;0.0882352941176;0.0294117647059;37.0;48.6486486;19.0;11.0;2016-10;47.0588235294;8.823529411760001;14.705882352899998;17.6470588235;8.823529411760001;2.9411764705900003
2016;10.0;National;PARIS LYON;NIMES;177.160409556;294.0;1.0;;26.0;28.0384615385;2.60068259386;;62.0;33.3225806452;9.11262798635;Perte de la télécommande du poste circulation de Sully;0.377049180328;0.229508196721;0.0491803278689;0.196721311475;0.147540983607;0.0;43.0;42.3953488;21.0;7.0;2016-10;37.7049180328;22.9508196721;4.9180327868900005;19.6721311475;14.754098360699999;0.0
2016;10.0;National;PARIS LYON;TOULON;232.917670683;250.0;1.0;;26.0;21.0769230769;2.37751004016;;36.0;45.8055555556;8.76305220884;Perte de la télécommande du poste circulation de Sully;0.352941176471;0.117647058824;0.117647058824;0.176470588235;0.176470588235;0.0588235294118;36.0;45.8055556;20.0;8.0;2016-10;35.294117647099995;11.764705882400001;11.764705882400001;17.6470588235;17.6470588235;5.882352941180001
2016;10.0;National;TOULON;PARIS LYON;237.283088235;272.0;0.0;;71.0;16.2253521127;5.02941176471;;38.0;38.8421052632;5.47794117647;;0.361111111111;0.166666666667;0.222222222222;0.111111111111;0.0555555555556;0.0833333333333;38.0;38.8421053;17.0;9.0;2016-10;36.1111111111;16.6666666667;22.2222222222;11.1111111111;5.555555555560001;8.33333333333
2016;10.0;National;PARIS LYON;VALENCE ALIXAN TGV;131.826923077;288.0;2.0;;23.0;22.9130434783;1.94055944056;;42.0;30.7857142857;6.8041958042;;0.325;0.25;0.0;0.3;0.125;0.0;25.0;42.84;14.0;4.0;2016-10;32.5;25.0;0.0;30.0;12.5;0.0
2016;10.0;National;PARIS MONTPARNASSE;BORDEAUX ST JEAN;211.296411856;641.0;0.0;;45.0;25.7111111111;1.98907956318;;110.0;35.4636363636;10.2527301092;;0.0816326530612;0.581632653061;0.173469387755;0.0510204081633;0.0918367346939;0.0204081632653;110.0;35.4636364;37.0;18.0;2016-10;8.16326530612;58.1632653061;17.3469387755;5.10204081633;9.18367346939;2.04081632653
2016;10.0;National;PARIS NORD;ARRAS;49.2166666667;300.0;0.0;;17.0;21.4117647059;1.45333333333;;33.0;21.9696969697;2.65333333333;;0.451612903226;0.0967741935484;0.129032258065;0.0967741935484;0.193548387097;0.0322580645161;13.0;41.8461538;9.0;2.0;2016-10;45.1612903226;9.67741935484;12.903225806499998;9.67741935484;19.3548387097;3.22580645161
2016;10.0;National;MONTPELLIER;LYON PART DIEU;113.709935897;313.0;1.0;;55.0;16.5272727273;3.33333333333;;72.0;25.2916666667;8.18269230769;heurt d'un sanglier à Vestric par TGV 9879;0.205882352941;0.25;0.367647058824;0.0588235294118;0.102941176471;0.0147058823529;47.0;32.0;14.0;6.0;2016-10;20.5882352941;25.0;36.7647058824;5.882352941180001;10.2941176471;1.47058823529
2016;10.0;National;STRASBOURG;NANTES;303.918918919;37.0;0.0;;2.0;14.0;2.0;;3.0;44.0;5.37837837838;5487 Défaut de géométrie de la voie à Massy, attente matériel (14/10) 31 min                 5487 Problème caténaire Dollons secteur ATL (21/10) 55 min                                          5488 Dédoublement à SG, rame pour BRU inapte UM (23/10) 48 min;0.0;0.666666666667;0.0;0.333333333333;0.0;0.0;3.0;44.0;2.0;0.0;2016-10;0.0;66.6666666667;0.0;33.333333333300004;0.0;0.0
2016;10.0;International;GENEVE;PARIS LYON;171.821888412;233.0;0.0;;25.0;13.96;2.54935622318;;27.0;44.8518518519;4.4678111588;;0.5;0.115384615385;0.269230769231;0.0769230769231;0.0384615384615;0.0;21.0;53.8095238;11.0;5.0;2016-10;50.0;11.5384615385;26.9230769231;7.692307692310001;3.84615384615;0.0
2016;10.0;International;PARIS LYON;ITALIE;251.585106383;94.0;0.0;;9.0;17.8888888889;1.81914893617;;22.0;43.1363636364;13.670212766;;0.0952380952381;0.47619047619;0.047619047619;0.190476190476;0.190476190476;0.0;22.0;43.1363636;10.0;3.0;2016-10;9.523809523810002;47.619047619;4.7619047619;19.0476190476;19.0476190476;0.0
2017;11.0;National;NANCY;PARIS EST;94.2006802721;294.0;0.0;;17.0;16.5696078431;1.31065759637;;21.0;19.7119047619;0.654365079365;;0.368421052632;0.0526315789474;0.263157894737;0.105263157895;0.105263157895;0.105263157895;12.0;0.652146892655;4.0;0.0;2017-11;36.8421052632;5.26315789474;26.3157894737;10.5263157895;10.5263157895;10.5263157895
2017;11.0;National;PARIS EST;REIMS;47.1090909091;222.0;2.0;;9.0;16.5537037037;0.297878787879;;29.0;14.7695402299;2.80174242424;;0.181818181818;0.0;0.0909090909091;0.636363636364;0.0909090909091;0.0;5.0;2.80174242424;2.0;1.0;2017-11;18.1818181818;0.0;9.09090909091;63.63636363639999;9.09090909091;0.0
2017;11.0;National;BESANCON FRANCHE COMTE TGV;PARIS LYON;131.212435233;194.0;1.0;;11.0;24.4939393939;1.34991364421;;18.0;49.8638888889;5.11113989637;Heurt d'un chien.;0.111111111111;0.444444444444;0.277777777778;0.0555555555556;0.0555555555556;0.0555555555556;13.0;5.11113989637;6.0;6.0;2017-11;11.1111111111;44.4444444444;27.7777777778;5.555555555560001;5.555555555560001;5.555555555560001
2017;11.0;National;DIJON VILLE;PARIS LYON;98.5532879819;443.0;2.0;;152.0;14.3263157895;6.16810279667;;55.0;41.16;5.68722600151;Défaut d’isolement vers Marolles qui nécessite le détournement par voie classique des TGV, dans les deux sens, entre Vergigny et Paris.;0.106382978723;0.36170212766;0.276595744681;0.148936170213;0.0851063829787;0.0212765957447;36.0;5.67435897436;19.0;13.0;2017-11;10.638297872299999;36.170212766;27.6595744681;14.8936170213;8.51063829787;2.12765957447
2017;11.0;National;PARIS LYON;LYON PART DIEU;120.399355878;625.0;4.0;;41.0;21.9146341463;1.20630703167;;69.0;32.0816425121;3.62184648417;;0.369230769231;0.292307692308;0.0923076923077;0.230769230769;0.0153846153846;0.0;49.0;3.62184648417;25.0;12.0;2017-11;36.9230769231;29.230769230800004;9.230769230770001;23.076923076899998;1.53846153846;0.0
2017;11.0;National;MACON LOCHE;PARIS LYON;98.9523809524;215.0;5.0;;126.0;21.3123015873;13.5386507937;;65.0;37.5248717949;12.8156349206;Plusieurs heurts de sangliers.;0.189655172414;0.362068965517;0.310344827586;0.103448275862;0.0344827586207;0.0;51.0;12.8156349206;25.0;11.0;2017-11;18.9655172414;36.206896551700005;31.034482758600003;10.344827586200001;3.44827586207;0.0
2017;11.0;National;MONTPELLIER;PARIS LYON;204.020833333;341.0;5.0;;40.0;13.78125;2.13933531746;;55.0;32.8715151515;5.23015873016;;0.294117647059;0.254901960784;0.333333333333;0.0980392156863;0.0196078431373;0.0;39.0;5.23015873016;23.0;8.0;2017-11;29.4117647059;25.4901960784;33.333333333300004;9.80392156863;1.96078431373;0.0
2017;11.0;National;NICE VILLE;PARIS LYON;342.15;186.0;6.0;;16.0;12.53125;1.63907407407;;26.0;36.7826923077;5.55083333333;;0.461538461538;0.153846153846;0.307692307692;0.0769230769231;0.0;0.0;26.0;5.52016574586;12.0;4.0;2017-11;46.153846153799996;15.3846153846;30.7692307692;7.692307692310001;0.0;0.0
2017;11.0;National;PARIS MONTPARNASSE;ANGERS SAINT LAUD;90.9433497537;407.0;1.0;;21.0;13.9;0.589573070608;;59.0;18.4980225989;3.80599343186;;0.239130434783;0.0869565217391;0.347826086957;0.260869565217;0.0652173913043;0.0;27.0;3.80599343186;9.0;1.0;2017-11;23.9130434783;8.69565217391;34.7826086957;26.0869565217;6.52173913043;0.0
2017;11.0;National;BREST;PARIS MONTPARNASSE;225.779411765;274.0;2.0;;7.0;20.7142857143;0.610294117647;;34.0;32.0642156863;6.63026960784;;0.5;0.166666666667;0.0666666666667;0.233333333333;0.0333333333333;0.0;34.0;6.63026960784;15.0;3.0;2017-11;50.0;16.6666666667;6.66666666667;23.3333333333;3.3333333333299997;0.0
2017;11.0;National;PARIS MONTPARNASSE;LE MANS;54.5573770492;429.0;2.0;;19.0;14.901754386;0.58731459797;;65.0;12.5274358974;2.55046838407;;0.0857142857143;0.114285714286;0.428571428571;0.228571428571;0.142857142857;0.0;14.0;2.55046838407;5.0;1.0;2017-11;8.57142857143;11.4285714286;42.8571428571;22.857142857099998;14.2857142857;0.0
