year,month,service,departure_station,arrival_station,journey_time_avg,total_num_trips,num_of_canceled_trains,comment_cancellations,num_late_at_departure,avg_delay_late_at_departure,avg_delay_all_departing,comment_delays_at_departure,num_arriving_late,avg_delay_late_on_arrival,avg_delay_all_arriving,comment_delays_on_arrival,delay_cause_external_cause,delay_cause_rail_infrastructure,delay_cause_traffic_management,delay_cause_rolling_stock,delay_cause_station_management,delay_cause_travelers,num_greater_15_min_late,avg_delay_late_greater_15_min,num_greater_30_min_late,num_greater_60_min_late
2017,3,National,LYON PART DIEU,PARIS LYON,120.105426357,652,7,NA,162,10.2839506173,3.7023255814,NA,64,25.421875,2.81705426357,NA,0.105263157895,0.333333333333,0.228070175439,0.157894736842,0.157894736842,0.0175438596491,38,34.1,13,7
2017,3,National,MULHOUSE VILLE,PARIS LYON,171.124444444,228,3,NA,26,16.307692307700002,2.50222222222,NA,21,26,2.2,NA,0.15,0.3,0.45,0.1,0,0,15,31.9,4,2
2017,3,National,PARIS LYON,NICE VILLE,343.45505618,181,3,NA,6,12.6666666667,0.567415730337,NA,24,38.2916666667,8,NA,0.304347826087,0.217391304348,0.434782608696,0.0434782608696,0,0,24,38.2,9,4
2017,3,National,PARIS LYON,NIMES,178.442857143,283,3,NA,16,18.25,1,NA,40,26.6,5.48571428571,NA,0.461538461538,0.153846153846,0.179487179487,0.153846153846,0.0512820512821,0,22,39.2,9,6
2017,3,National,PERPIGNAN,PARIS LYON,302.341935484,155,0,NA,14,21.3571428571,2.42580645161,NA,14,35.9285714286,2.54838709677,accident de personne  avec l’IC 4656 à Montpellier St-Roch.,0.25,0.25,0.125,0.375,0,0,14,36,6,1
2017,3,National,PARIS LYON,SAINT ETIENNE CHATEAUCREUX,169.027522936,113,4,NA,3,9,0.137614678899,NA,14,16.2857142857,4.49541284404,NA,0.0769230769231,0.0769230769231,0.615384615385,0.153846153846,0.0769230769231,0,5,23.3,0,0
2017,3,National,VALENCE ALIXAN TGV,PARIS LYON,132.405204461,273,4,NA,64,23.140625,6.36059479554,NA,40,36.15,4.20817843866,TGV 6173 heurte un chevreuil à hauteur de Lapeyrouse-Mornay.,0.185185185185,0.407407407407,0.185185185185,0.185185185185,0.037037037037,0,33,41,14,6
2017,3,National,ANGERS SAINT LAUD,PARIS MONTPARNASSE,97.9583333333,488,8,NA,64,19.671875,3.41666666667,NA,41,43.0487804878,4.05208333333,"Ce mois-ci, l 'OD a été touchée par:
Le 3 : Accident de personne à la sortie de la gare de Nantes (20 TGV ; 861’)
Le 6 : Tempête Zeus sur tout l’Ouest de la France (150 TGV ; 8791’)
Le 6 : Dérangement de signalisation à la sortie de Paris (13 TGV ; 199’)
Le 7 : Incident caténaire à Rouvray sur la ligne grande vitesse (28 TGV ; 1369’)
Le 8 : Arrachement caténaire au niveau de Massy TGV (57 TGV ; 3343’)
Le 26 : Colis suspect à Massy TGV (16 TGV ; 650’)",0.410256410256,0.333333333333,0.102564102564,0.128205128205,0,0.025641025641,33,50.7,22,9
2017,3,National,PARIS MONTPARNASSE,BREST,269.396475771,227,0,NA,13,13.6923076923,0.63436123348,NA,11,41.5454545455,2.8986784141,"Ce mois-ci, l 'OD a été touchée par:
Le 6 : Tempête Zeus sur tout l’Ouest de la France (150 TGV ; 8791’)
Le 6 : Dérangement de signalisation à la sortie de Paris (13 TGV ; 199’)
Le 7 : Incident caténaire à Rouvray sur la ligne grande vitesse (28 TGV ; 1369’)
Le 8 : Arrachement caténaire au niveau de Massy TGV (57 TGV ; 3343’)
Le 26 : Colis suspect à Massy TGV (16 TGV ; 650’)
Le 27 : Avarie matérielle sur un train de marchandise à Laval (25 TGV ; 1107’)",0.363636363636,0.272727272727,0.0909090909091,0.272727272727,0,0,11,41.4,4,1
2017,3,National,BREST,PARIS MONTPARNASSE,271.313084112,215,1,NA,2,6.5,0.210280373832,NA,9,67.8888888889,3.53271028037,"Ce mois-ci, l 'OD a été touchée par:
Le 6 : Tempête Zeus sur tout l’Ouest de la France (150 TGV ; 8791’)
Le 6 : Dérangement de signalisation à la sortie de Paris (13 TGV ; 199’)
Le 7 : Incident caténaire à Rouvray sur la ligne grande vitesse (28 TGV ; 1369’)
Le 8 : Arrachement caténaire au niveau de Massy TGV (57 TGV ; 3343’)
Le 26 : Colis suspect à Massy TGV (16 TGV ; 650’)
Le 27 : Avarie matérielle sur un train de marchandise à Laval (25 TGV ; 1107’)",0.5,0.375,0,0.125,0,0,9,67.9,6,4
2017,3,National,PARIS MONTPARNASSE,LAVAL,96.5271966527,240,1,NA,10,21.1,0.861924686192,NA,14,30.6428571429,1.92050209205,NA,0.153846153846,0.538461538462,0,0.230769230769,0,0.0769230769231,10,37.3,5,1
2017,3,National,PARIS MONTPARNASSE,LE MANS,55.8828633406,468,7,NA,26,20.3846153846,1.04989154013,NA,52,17.5192307692,2.10629067245,NA,0.258064516129,0.290322580645,0.0967741935484,0.258064516129,0.0645161290323,0.0322580645161,18,36,7,2
2017,3,National,RENNES,PARIS MONTPARNASSE,134.087102178,599,2,NA,52,18.557692307700002,1.89447236181,NA,47,44.0212765957,3.797319933,"Ce mois-ci, l 'OD a été touchée par:
Le 6 : Tempête Zeus sur tout l’Ouest de la France (150 TGV ; 8791’)
Le 6 : Dérangement de signalisation à la sortie de Paris (13 TGV ; 199’)
Le 7 : Incident caténaire à Rouvray sur la ligne grande vitesse (28 TGV ; 1369’)
Le 8 : Arrachement caténaire au niveau de Massy TGV (57 TGV ; 3343’)
Le 26 : Colis suspect à Massy TGV (16 TGV ; 650’)
Le 27 : Avarie matérielle sur un train de marchandise à Laval (25 TGV ; 1107’)",0.384615384615,0.435897435897,0.025641025641,0.128205128205,0,0.025641025641,33,57.4,17,15
2017,3,National,ST PIERRE DES CORPS,PARIS MONTPARNASSE,63.1918735892,445,2,NA,36,28.8611111111,3.10609480813,NA,57,26.4035087719,3.62753950339,NA,0.384615384615,0.307692307692,0.153846153846,0.0769230769231,0.0512820512821,0.025641025641,21,58.5,13,9
2017,3,National,PARIS MONTPARNASSE,TOULOUSE MATABIAU,331.975757576,165,0,NA,9,31.4444444444,1.60606060606,NA,23,62.4347826087,9.79393939394,"Ce mois-ci, l 'OD a été touchée par:
Le 6 : Tempête Zeus sur tout l’Ouest de la France (150 TGV ; 8791’)
Le 6 : Dérangement de signalisation à la sortie de Paris (13 TGV ; 199’)
Le 7 : Incident caténaire à Rouvray sur la ligne grande vitesse (28 TGV ; 1369’)
Le 8 : Arrachement caténaire au niveau de Massy TGV (57 TGV ; 3343’)
Le 14 : Heurt de matériel de chantier à la Grave d’Ambarès (17 TGV ; 525’)
Le 26 : Colis suspect à Massy TGV (16 TGV ; 650’)
Le 27 : Colis suspect à Cenon (10 TGV ; 400’)",0.45,0.2,0.1,0.25,0,0,23,62.4,17,6
2017,3,International,PARIS EST,FRANCFORT,196.2,176,1,NA,6,19.6666666667,0.834285714286,NA,21,27.8571428571,6.53714285714,NA,0.0952380952381,0.380952380952,0.285714285714,0.190476190476,0.047619047619,0,21,27.9,8,0
2017,3,International,ITALIE,PARIS LYON,435.402298851,87,0,NA,7,35.5714285714,4.33333333333,NA,18,36.7222222222,9.20689655172,NA,0.0555555555556,0.166666666667,0.444444444444,0.277777777778,0.0555555555556,0,18,36.6,8,3
2016,9,National,NANCY,PARIS EST,93.2334494774,287,0,NA,15,26.3333333333,1.70034843206,NA,23,24.3913043478,0.609756097561,NA,0.363636363636,0.181818181818,0.181818181818,0.0454545454545,0.227272727273,0,12,37.9166667,5,1
2016,9,National,PARIS EST,REIMS,47.0071428571,210,0,NA,4,31.25,0.738095238095,NA,10,28.8,1.7380952381,NA,0.4,0.1,0.3,0.1,0,0.1,6,42.8333333,2,2
2016,9,National,PARIS EST,STRASBOURG,114.548832272,471,0,NA,30,19.5333333333,1.46496815287,NA,22,31.3181818182,1.68365180467,NA,0.545454545455,0.136363636364,0,0.272727272727,0.0454545454545,0,18,35.5555556,9,2
2016,9,National,PARIS LYON,BESANCON FRANCHE COMTE TGV,128.460732984,191,0,NA,10,19.2,1.13089005236,NA,20,40,5.7277486911,NA,0.277777777778,0.0555555555556,0.277777777778,0.166666666667,0.166666666667,0.0555555555556,13,54.7692308,4,2
2016,9,National,BESANCON FRANCHE COMTE TGV,PARIS LYON,131.085858586,198,0,NA,8,16.625,0.959595959596,NA,11,44.3636363636,1.84848484848,panne engin moteur sur un train de marchandise à Nuits st georges,0.3,0.1,0,0.3,0.2,0.1,8,56.375,2,2
2016,9,National,PARIS LYON,CHAMBERY CHALLES LES EAUX,189.167763158,152,0,NA,8,24.5,1.38815789474,NA,25,26.52,5.57236842105,NA,0.208333333333,0.208333333333,0.25,0.125,0.125,0.0833333333333,19,30.8421053,5,2
2016,9,National,CHAMBERY CHALLES LES EAUX,PARIS LYON,183.565445026,193,2,NA,65,13.8307692308,5.67015706806,NA,32,26.6875,5.7225130890100004,NA,0.09375,0.46875,0.25,0.09375,0.0625,0.03125,28,28.5714286,5,2
2016,9,National,DIJON VILLE,PARIS LYON,97.9919354839,435,1,NA,76,17.6578947368,4.02764976959,NA,33,43.696969697,2.75806451613,colis suspect à Paris gare de Lyon sur le quai 19 et à bord d'un train,0.25,0.15625,0.25,0.21875,0.0625,0.0625,24,55.1666667,8,5
2016,9,National,GRENOBLE,PARIS LYON,184.437238494,239,0,NA,13,13.9230769231,0.878661087866,NA,20,30,2.53138075314,NA,0.1,0.55,0.25,0.1,0,0,19,30.8421053,6,1
2016,9,National,PARIS LYON,PERPIGNAN,315.613372093,173,1,NA,10,15.5,1.08720930233,NA,21,73.1428571429,9.84302325581,défaillance matériel sur le TER 876426 à Baillargues,0.421052631579,0.315789473684,0.157894736842,0,0.0526315789474,0.0526315789474,21,73.1428571,10,7
2016,9,National,PERPIGNAN,PARIS LYON,306.489864865,150,2,NA,12,12.3333333333,1.47972972973,NA,23,45.3043478261,7.60810810811,défaillance matériel sur le TER 876426 à Baillargues,0.304347826087,0.260869565217,0.304347826087,0.0869565217391,0,0.0434782608696,23,45.3043478,8,3
2016,9,National,SAINT ETIENNE CHATEAUCREUX,PARIS LYON,168.892156863,102,0,NA,4,13.75,0.647058823529,NA,16,16.875,3.25490196078,NA,0.0625,0.125,0.25,0.1875,0.3125,0.0625,9,20,0,0
2016,9,National,PARIS LYON,VALENCE ALIXAN TGV,131.735087719,285,0,NA,25,18.44,1.78245614035,NA,35,22.2285714286,4.69122807018,NA,0.46875,0.15625,0.125,0.09375,0.0625,0.09375,18,31.0555556,7,1
2016,9,National,PARIS MONTPARNASSE,NANTES,136.247771836,562,1,NA,23,16.4347826087,0.852049910873,NA,64,36.5625,4.99286987522,NA,0.555555555556,0.253968253968,0.0634920634921,0.0634920634921,0.0634920634921,0,45,46.7111111,24,10
2016,9,National,PARIS MONTPARNASSE,RENNES,133.873840445,539,0,NA,27,21.6666666667,1.2745825603,NA,112,25.4285714286,7.67532467532,"Tout le mois : Travaux sur la ligne grande vitesse à St Leger (354 TGV, 2363mn)
Nuit du 13 au 14 : intempéries sur Bretagne et Pays de Loire (118 TGV ; 4036mn)
Le 16 : Accident de personne à St Leger (58 TGV ; 1703mn)
Le 18 : Colis suspect à Massy (18 TGV ; 707mn)
Le 22 : accident de personne à Paris Montparnasse (46 TGV, 1945mn)
Le 30 : accident de personne à Vitré (32 TGV ; 848mn)",0.243243243243,0.504504504505,0.027027027027,0.0900900900901,0.0720720720721,0.0630630630631,58,37.8965517,25,7
2016,9,National,PARIS MONTPARNASSE,ST MALO,185.581632653,98,0,NA,6,30,2.17346938776,NA,14,35.9285714286,7.39795918367,NA,0.285714285714,0.357142857143,0,0.142857142857,0.214285714286,0,13,37.8461538,5,2
2016,9,National,ARRAS,PARIS NORD,51.0446428571,336,0,NA,20,12.95,1.28869047619,NA,27,13.7777777778,1.37202380952,NA,0.148148148148,0.444444444444,0.185185185185,0.148148148148,0.037037037037,0.037037037037,9,22.5555556,1,0
2016,9,National,PARIS NORD,DUNKERQUE,119.212355212,260,1,NA,17,21.1764705882,1.59073359073,NA,19,28.7894736842,1.69498069498,NA,0.473684210526,0.105263157895,0,0.105263157895,0.315789473684,0,14,34.5,6,2
2016,9,National,LYON PART DIEU,MONTPELLIER,112.548192771,333,1,NA,96,16.0625,5.74397590361,NA,63,33.0158730159,7.31024096386,NA,0.229508196721,0.245901639344,0.295081967213,0.0819672131148,0.0983606557377,0.0491803278689,44,41.6136364,26,11
2016,9,International,PARIS LYON,ITALIE,251.163043478,92,0,NA,4,21.25,1.01086956522,NA,18,33.5555555556,10.7608695652,NA,0.117647058824,0.411764705882,0.235294117647,0.0588235294118,0.176470588235,0,18,33.5555556,8,1
2017,4,National,METZ,PARIS EST,85.3309352518,285,7,NA,60,16.9833333333,4.23381294964,NA,60,34.9833333333,7.61870503597,9/4 accident de personne à Gagny,0.333333333333,0.25,0.208333333333,0.1875,0,0.0208333333333,37,51.5707207,18,10
2017,4,National,PARIS EST,NANCY,95.1365313653,274,3,NA,19,25.6842105263,2,NA,20,61.45,4.31365313653,10/4 TER immobilisé sous section de séparation non alimentable entre Thionville et Zoufftgen,0.684210526316,0.105263157895,0,0.210526315789,0,0,15,78.07,13,7
2017,4,National,PARIS LYON,ANNECY,222.956521739,185,1,NA,10,20.1,1.4347826087,NA,17,29.4705882353,5.16304347826,perte de la telecommande sur LGV au PRS du Creusot,0.117647058824,0.235294117647,0.294117647059,0.352941176471,0,0,17,29.2647059,7,0
2016,3,National,PARIS MONTPARNASSE,VANNES,196.747826087,230,6,NA,14,19.2142857143,1.32173913043,NA,16,74.4375,5.65652173913,"Ce mois-ci, la ligne a été retardée par:

01-03  : Défaillance matérielle à Montrouge (99 TGV ; 4563 minutes)
22-03  : Choc anormal à Montrouge (42 TGV ; 1007 minutes)
17-03  : Raté de fermeture PN à Massy Palaiseau (29 TGV ; 280 minutes)
11-03  : Dérangement d’installation à St Léger (11 TGV ; 209 minutes)
29-03  : Choc avec un animal entre Massy et Marcoussis (8 TGV ; 140 minutes)
11-03  : Dérangement installation à Marcoussis (23 TGV ; 129 minutes)
18-03  : Défaillance matérielle à Montrouge (12 TGV ; 107 minutes)
18-03  : Alerte à la bombe à Paris Montparnasse (10 TGV ; 335 minutes) 
04-03  : Soin matériel à Montrouge (8 TGV ; 191 minutes)
18-03  : Raté d’ouverture d’un passage à niveau à sillé-Le-guillaume (13 TGV ; 201 minutes)
17-03  : Manifestations à Rennes (8 TGV ; 279 minutes)
04-03  : Défaillance matérielle à Rennes (10 TGV ; 141 minutes)
22-03  : Manifestations à Pontchaillou (8 TGV ; 319 minutes)
29-03  : Découverte d’un obus à Laval (20 TGV ; 627 minutes)
10-03 : Incident caténaire à Dollon (52 TGV ; 1006 minutes)",0.666666666667,0,0.0833333333333,0,0.25,0,16,74.4375,13,5
2016,3,National,PARIS NORD,ARRAS,55.6361940299,268,11,NA,21,31.619047619,2.66791044776,NA,30,28.8666666667,3.38059701493,NA,0.555555555556,0.296296296296,0,0.111111111111,0.037037037037,0,18,42.4444444,10,3
2016,3,National,DUNKERQUE,PARIS NORD,120.174698795,249,8,NA,5,22,0.465863453815,NA,22,33.6363636364,4.26506024096,NA,0.318181818182,0.363636363636,0.0909090909091,0.136363636364,0.0909090909091,0,19,36.9473684,10,2
2016,3,International,PARIS EST,STUTTGART,146.12962963,108,0,NA,4,13.5,0.657407407407,NA,10,19.7,2.75925925926,NA,NA,NA,NA,NA,NA,NA,4,30,1,0
2016,3,International,STUTTGART,PARIS EST,147.6,105,0,NA,18,10.7777777778,3.53333333333,NA,9,25.8888888889,3.31428571429,NA,0.222222222222,0.222222222222,0.555555555556,0,0,0,6,33.1666667,1,0
2016,3,International,PARIS LYON,LAUSANNE,177.952830189,106,0,NA,2,21.5,0.537735849057,NA,11,33.7272727273,5.10377358491,NA,NA,NA,NA,NA,NA,NA,5,59,3,1
2016,4,National,METZ,PARIS EST,85.9680851064,282,3,NA,32,14.03125,2.2695035461,NA,47,16.5106382979,3.1170212766,NA,0.0454545454545,0.204545454545,0.545454545455,0.0454545454545,0.0909090909091,0.0681818181818,19,27.4736842,7,0
2016,4,National,PARIS LYON,MACON LOCHE,96.2230392157,204,5,NA,6,12.6666666667,0.549019607843,NA,4,18.5,-0.0735294117647,NA,0.25,0.25,0.5,0,0,0,3,20.3333333,0,0
2016,4,National,PARIS LYON,MONTPELLIER,207.758957655,307,6,NA,14,15.4285714286,0.837133550489,NA,16,37.1875,2.4983713355,NA,0.466666666667,0.0666666666667,0.133333333333,0.333333333333,0,0,16,37.1875,9,1
2016,4,National,PARIS LYON,MULHOUSE VILLE,168.231481481,270,4,NA,5,19.2,0.507407407407,NA,17,24.6470588235,2.42592592593,NA,0.176470588235,0.294117647059,0.235294117647,0.117647058824,0.176470588235,0,10,33.1,5,0
2016,4,National,ANGOULEME,PARIS MONTPARNASSE,155.259036145,332,8,NA,73,14.0136986301,4.22590361446,NA,40,25.675,3.30722891566,NA,0.205128205128,0.25641025641,0.230769230769,0.153846153846,0.102564102564,0.0512820512821,28,31.2857143,10,2
2016,4,National,PARIS MONTPARNASSE,LA ROCHELLE VILLE,196.35,210,5,NA,6,20.8333333333,0.833333333333,NA,4,35.75,3.28571428571,NA,0,0.5,0,0,0.5,0,4,35.75,1,1
2016,4,National,VANNES,PARIS MONTPARNASSE,201.087982833,233,4,NA,7,8.57142857143,0.394849785408,NA,22,51.6818181818,5.7982832618,"Ce mois-ci, l'OD a été touchée par:
Le 04 : Panne d’un train TER au Mans (21 TGV ; 479mn)
Le 04 : Accident de personne à Rungis (28 TGV ; 1243mn)
Le 05 : Invasion de la gare de Rennes par des manifestants (20 TGV ; 787mn)
Le 07 : Panne d’un train TER au Mans (25 TGV ; 597mn)
Le 11 : Panne d’un train TER à Montsûrs (11 TGV ; 208mn)
Le 12 : Restitution tardive de travaux à Sillé-le-Guillaume (12 TGV ; 362mn)
Le 14 : Disjonctions multiples sur la ligne grande vitesse (61 TGV ; 2054mn)
Le 20 : Avarie matérielle en sortie de gare Montparnasse (11 TGV ; 263mn)
Le 23 : Panne d’un train TER à Laval (13 TGV ; 717mn)
Le 26 : Grève nationale",0.227272727273,0.272727272727,0.272727272727,0.136363636364,0.0909090909091,0,22,51.6818182,11,7
2016,4,National,PARIS NORD,ARRAS,55.7250859107,291,5,NA,12,14.0833333333,0.810996563574,NA,14,18.3571428571,-0.329896907216,NA,0.142857142857,0.142857142857,0.0714285714286,0.214285714286,0.357142857143,0.0714285714286,5,34,2,1
2016,4,National,DOUAI,PARIS NORD,76.9747474747,198,3,NA,11,12.4545454545,1.05555555556,NA,18,11.7222222222,1.5101010101,NA,0.235294117647,0.0588235294118,0.411764705882,0.0588235294118,0.235294117647,0,3,23.6666667,1,0
2016,4,National,PARIS NORD,DUNKERQUE,125.746062992,254,4,NA,15,13.9333333333,1.11023622047,NA,10,29.1,-1.32283464567,NA,0.2,0.4,0.1,0.1,0.2,0,6,39.1666667,1,1
2016,4,National,DUNKERQUE,PARIS NORD,120.824701195,251,4,NA,5,14.4,0.366533864542,NA,15,17.1333333333,1.86055776892,NA,0.357142857143,0.0714285714286,0.285714285714,0.142857142857,0.142857142857,0,6,23.5,1,0
2016,4,National,LYON PART DIEU,MARSEILLE ST CHARLES,106.640767824,547,12,NA,105,20.4952380952,4.78427787934,NA,78,32.7820512821,5.49725776965,NA,0.435897435897,0.128205128205,0.205128205128,0.0897435897436,0.0897435897436,0.0512820512821,65,36.7692308,27,8
2016,4,National,MONTPELLIER,LYON PART DIEU,111.47318612,317,9,NA,27,21.1851851852,2.13880126183,NA,35,32.2571428571,5.67192429022,NA,0.441176470588,0.352941176471,0.0882352941176,0.0294117647059,0.0294117647059,0.0588235294118,25,39.76,10,4
2016,4,National,MARSEILLE ST CHARLES,LILLE,303.71291866,209,1,NA,11,28.1818181818,1.8995215311,NA,27,37.4444444444,4.67464114833,NA,0.333333333333,0.296296296296,0.0740740740741,0.148148148148,0.111111111111,0.037037037037,27,37.4444444,10,6
2016,4,International,PARIS EST,FRANCFORT,100.085106383,141,0,NA,5,20.8,0.886524822695,NA,7,27.2857142857,1.75177304965,NA,0,0,0.666666666667,0,0.333333333333,0,5,33.4,3,0
2016,4,International,PARIS EST,STUTTGART,145.904347826,115,0,NA,8,13.625,1.08695652174,NA,13,31.7692307692,4.94782608696,NA,NA,NA,NA,NA,NA,NA,9,39.6666667,3,2
2016,4,International,ITALIE,PARIS LYON,258.632352941,68,0,NA,12,10.3333333333,2.05882352941,NA,17,31.1764705882,10.4852941176,NA,0.235294117647,0.647058823529,0,0.117647058824,0,0,17,31.1764706,5,2
2016,1,National,PARIS EST,METZ,85.5090909091,275,0,NA,7,19.5714285714,0.545454545455,NA,17,17.8823529412,1.25090909091,NA,0.4375,0.3125,0.0625,0.125,0.0625,0,5,39.2,3,1
2016,1,National,PARIS EST,STRASBOURG,140.01171875,384,0,NA,7,26.2857142857,0.575520833333,NA,16,29.5,1.88802083333,NA,0.5,0.1875,0.125,0.125,0.0625,0,8,46.5,4,2
2016,1,National,PARIS LYON,AIX EN PROVENCE TGV,183.710591133,406,1,NA,10,19.5,0.586206896552,NA,15,31.8,2.03448275862,NA,0.2,0.733333333333,0,0.0666666666667,0,0,13,34.4615385,6,0
2016,1,National,BELLEGARDE (AIN),PARIS LYON,162.674778761,226,0,NA,32,12.5,2.70796460177,NA,21,25.8571428571,1.3185840708,NA,0.333333333333,0.0952380952381,0.238095238095,0.238095238095,0.047619047619,0.047619047619,14,32.5714286,5,2
2016,1,National,PARIS LYON,DIJON VILLE,95.9317647059,425,0,NA,16,32.3125,1.35764705882,NA,20,33.25,1.66117647059,NA,0.166666666667,0.444444444444,0.0555555555556,0.111111111111,0.222222222222,0,15,40.4666667,10,2
2016,1,National,PARIS LYON,LE CREUSOT MONTCEAU MONTCHANIN,78.5380434783,184,0,NA,5,26,0.880434782609,NA,12,18.75,1.48913043478,NA,0.166666666667,0.416666666667,0.0833333333333,0.166666666667,0,0.166666666667,5,31.6,1,1
2016,1,National,ANGERS SAINT LAUD,PARIS MONTPARNASSE,97.590144230800007,416,0,NA,37,25,2.75480769231,NA,29,37.3448275862,3.12019230769,NA,0.357142857143,0.357142857143,0.178571428571,0.0714285714286,0.0357142857143,0,20,48.5,13,5
2016,1,National,ANGOULEME,PARIS MONTPARNASSE,155.429487179,312,4,NA,55,14.9090909091,3.62820512821,NA,17,30.7647058824,1.58653846154,NA,0.470588235294,0.352941176471,0.117647058824,0,0.0588235294118,0,9,46.7777778,4,1
2016,1,National,LAVAL,PARIS MONTPARNASSE,100.348341232,211,1,NA,16,14.5625,1.47867298578,NA,14,15.7142857143,1.25118483412,NA,0.230769230769,0.384615384615,0,0.0769230769231,0.230769230769,0.0769230769231,5,21.6,0,0
2016,1,National,PARIS MONTPARNASSE,NANTES,135.549494949,495,1,NA,12,15.8333333333,0.50101010101,NA,45,36.6888888889,3.79191919192,NA,0.266666666667,0.2,0.311111111111,0.111111111111,0.111111111111,0,38,41.1578947,20,6
2016,1,National,ST PIERRE DES CORPS,PARIS MONTPARNASSE,62.9795396419,391,0,NA,36,15.6111111111,2.02813299233,NA,37,16.5405405405,1.95140664962,NA,0.257142857143,0.371428571429,0.142857142857,0.0285714285714,0.114285714286,0.0857142857143,7,46.7142857,3,1
2016,1,National,DOUAI,PARIS NORD,76.6243093923,181,3,NA,3,16,0.502762430939,NA,20,10.45,1.83977900552,NA,0.0588235294118,0.117647058824,0.588235294118,0.176470588235,0.0588235294118,0,3,20.3333333,0,0
2016,1,National,DUNKERQUE,PARIS NORD,120.840517241,232,0,NA,5,11.4,0.297413793103,NA,16,18.9375,2.7025862069,NA,0.133333333333,0.333333333333,0.466666666667,0.0666666666667,0,0,6,29.6666667,2,0
2016,1,National,PARIS NORD,LILLE,61.73828125,512,1,NA,15,20.0666666667,0.80078125,NA,30,18,1.08984375,NA,0.172413793103,0.206896551724,0.172413793103,0.206896551724,0.103448275862,0.137931034483,10,32.7,4,1
2016,1,National,LYON PART DIEU,MONTPELLIER,114.603343465,329,0,NA,73,16,4.33130699088,NA,57,25.4210526316,4.83890577508,NA,0.236363636364,0.2,0.290909090909,0.145454545455,0.0727272727273,0.0545454545455,41,30.2682927,17,1
2016,1,National,RENNES,LYON PART DIEU,260,86,0,NA,8,8.5,1.18604651163,NA,9,24.8888888889,1.96511627907,NA,0.444444444444,0.222222222222,0.111111111111,0,0,0.222222222222,9,24.8888889,3,0
2016,1,National,NANTES,STRASBOURG,326.097222222,36,0,NA,0,0,0.138888888889,NA,4,49.75,6.13888888889,NA,0.75,0,0,0.25,0,0,4,49.75,2,1
2016,1,International,PARIS EST,STUTTGART,146.12962963,108,0,NA,2,53.5,1.0462962963,NA,5,56.4,3.48148148148,NA,NA,NA,NA,NA,NA,NA,5,56.4,3,2
2016,1,International,ITALIE,PARIS LYON,262.647727273,88,0,NA,14,21.2857142857,3.95454545455,NA,7,29.2857142857,3.25,NA,0,0.142857142857,0.714285714286,0,0,0.142857142857,7,29.2857143,4,0
2016,8,National,PARIS LYON,BELLEGARDE (AIN),162.983050847,177,0,NA,7,17.8571428571,0.83615819209,NA,11,23.2727272727,3.00564971751,NA,0.4,0.2,0.1,0.2,0.1,0,7,28.8571429,2,0
2016,8,National,CHAMBERY CHALLES LES EAUX,PARIS LYON,193.307407407,135,0,NA,32,14.65625,4.31851851852,NA,11,23.5454545455,1.62222222222,NA,0.0909090909091,0.272727272727,0.363636363636,0.0909090909091,0,0.181818181818,11,23.5454545,2,0
2016,8,National,GRENOBLE,PARIS LYON,182.85326087,184,0,NA,10,12.3,0.83152173913,NA,7,24.2857142857,0.554347826087,NA,0.428571428571,0.285714285714,0.142857142857,0,0.142857142857,0,7,24.2857143,0,0
2016,8,National,LE CREUSOT MONTCEAU MONTCHANIN,PARIS LYON,81.2263681592,202,1,NA,39,13.6923076923,3.57711442786,NA,27,14.6296296296,1.39800995025,NA,0.153846153846,0.192307692308,0.269230769231,0.115384615385,0.115384615385,0.153846153846,7,28.1428571,2,0
2016,8,National,PARIS LYON,LYON PART DIEU,122.163774403,461,0,NA,13,19.7692307692,0.674620390456,NA,15,22.6,0.744034707158,NA,0.266666666667,0.333333333333,0.133333333333,0.0666666666667,0.133333333333,0.0666666666667,6,38,3,1
2017,6,National,PARIS EST,NANCY,95.1584507042,285,1,NA,24,34.7916666667,3.2676056338,NA,20,53.45,3.89436619718,NA,0.4,0.2,0,0.4,0,0,20,53.3508333,8,4
2017,6,National,REIMS,PARIS EST,50.0738916256,204,1,NA,6,41.6666666667,1.83743842365,NA,16,24.4375,0.51724137931,NA,0.125,0,0.125,0.625,0.125,0,6,51.15,3,1
2017,6,National,PARIS LYON,ANNECY,222.969072165,196,2,NA,22,22.0454545455,2.89175257732,NA,19,50.1052631579,7.85051546392,"tir sur un isolateur à Tonnerre, dérangement de zone à Mâcon suite aux orages / alerte radio intempestive à Solers / multiples dérangements / tension parc matériel",0.25,0.375,0,0.25,0.125,0,19,50.0263158,10,5
2017,6,National,AVIGNON TGV,PARIS LYON,158.816029144,550,1,NA,168,19.5952380952,6.8014571949,NA,126,41.0158730159,10.3096539162,NA,0.275862068966,0.310344827586,0.0344827586207,0.310344827586,0.0344827586207,0.0344827586207,87,53.9890805,49,22
2017,6,National,PARIS LYON,BELLEGARDE (AIN),163.625,192,0,NA,22,22.3636363636,2.77083333333,NA,28,31.1428571429,5.97395833333,NA,0,0,0.4,0.2,0.4,0,21,37.3063492,11,2
2017,6,National,BELLEGARDE (AIN),PARIS LYON,162.482300885,226,0,NA,32,12.0625,2.96460176991,NA,18,50.6111111111,3.86283185841,NA,0.454545454545,0.454545454545,0,0.0909090909091,0,0,15,58.29,8,6
