issue,costume,character,speech,thought,narrative,depicted
215,Costume,Omnipresent narration,0,0,0,0
215,Costume,Professor X = Charles Xavier (no costume)*,0,0,0,0
215,Costume,Wolverine = Logan,4,0,0,5
215,Costume,Cyclops = Scott Summers,0,0,0,0
215,Costume,Marvel Girl/Phoenix = Jean Grey,0,0,0,0
215,Costume,Storm = Ororo Munroe,30,12,5,24
215,Costume,Colossus = Peter (Piotr) Rasputin,0,0,0,2
215,Costume,Nightcrawler = Kurt Wagner,0,0,0,0
215,Costume,Banshee = Sean Cassidy,0,0,0,0
215,Costume,Angel = Warren Worthington,0,0,0,0
215,Costume,Ariel/Sprite/Shadowcat = Kitty Pryde,0,10,0,8
215,Costume,Magneto = Erik Magnus*,0,0,0,0
215,Costume,Phoenix(2) = Rachel Summers,0,0,0,0
215,Costume,Rogue = Name Unknown,15,0,0,9
215,Costume,Mystique = Name Unknown*,0,0,0,0
215,Costume,Binary/Ms Marvel = Carol Danvers*,0,0,0,0
215,Costume,Longshot = (unknown real name),12,0,0,13
215,Costume,Dazzler = Alison Blaire,2,0,0,8
215,Costume,Psylocke = Elizabeth (Betsy) Braddock,5,0,0,9
215,Costume,Moira MacTaggert (scientist helper)*,0,0,0,0
215,Costume,Havok = Alex Summers,0,0,0,0
215,Costume,Jubilee = Jubilation Lee,0,0,0,0
215,Costume,Forge = Name Unknown*,0,0,0,0
215,Costume,Gambit = Name Unknown,0,0,0,0
215,Non-Costume,Editor narration,0,0,1,0
215,Non-Costume,Omnipresent narration,0,0,30,0
215,Non-Costume,Professor X = Charles Xavier (no costume)*,0,0,0,0
215,Non-Costume,Wolverine = Logan,20,2,0,14
215,Non-Costume,Cyclops = Scott Summers,0,0,0,0
215,Non-Costume,Marvel Girl/Phoenix = Jean Grey,0,0,0,0
215,Non-Costume,Storm = Ororo Munroe,39,70,0,54
215,Non-Costume,Colossus = Peter (Piotr) Rasputin,0,0,0,0
215,Non-Costume,Nightcrawler = Kurt Wagner,0,0,0,2
215,Non-Costume,Banshee = Sean Cassidy,0,0,0,0
215,Non-Costume,Angel = Warren Worthington,0,0,0,0
215,Non-Costume,Ariel/Sprite/Shadowcat = Kitty Pryde,0,0,0,0
215,Non-Costume,Magneto = Erik Magnus*,0,0,0,0
215,Non-Costume,Phoenix(2) = Rachel Summers,0,0,0,0
215,Non-Costume,Rogue = Name Unknown,0,0,0,0
215,Non-Costume,Mystique = Name Unknown*,0,0,0,0
215,Non-Costume,Binary/Ms Marvel = Carol Danvers*,0,0,0,0
215,Non-Costume,Longshot = (unknown real name),0,0,0,0
215,Non-Costume,Dazzler = Alison Blaire,0,0,0,0
215,Non-Costume,Psylocke = Elizabeth (Betsy) Braddock,0,0,0,0
215,Non-Costume,Moira MacTaggert (scientist helper)*,0,0,0,0
215,Non-Costume,Havok = Alex Summers,0,0,0,0
215,Non-Costume,Jubilee = Jubilation Lee,0,0,0,0
215,Non-Costume,Forge = Name Unknown*,0,0,0,0
215,Non-Costume,Gambit = Name Unknown,0,0,0,0
216,Costume,Editor narration,0,0,0,0
216,Costume,Omnipresent narration,0,0,0,0
216,Costume,Professor X = Charles Xavier (no costume)*,0,0,0,0
216,Costume,Wolverine = Logan,19,1,0,22
216,Costume,Cyclops = Scott Summers,0,0,0,0
216,Costume,Marvel Girl/Phoenix = Jean Grey,0,0,0,0
216,Costume,Storm = Ororo Munroe,52,55,0,63
216,Costume,Colossus = Peter (Piotr) Rasputin,0,0,0,0
216,Costume,Nightcrawler = Kurt Wagner,0,0,0,0
216,Costume,Banshee = Sean Cassidy,0,0,0,0
216,Costume,Angel = Warren Worthington,0,0,0,0
216,Costume,Ariel/Sprite/Shadowcat = Kitty Pryde,0,0,0,0
216,Costume,Magneto = Erik Magnus*,0,0,0,0
216,Costume,Phoenix(2) = Rachel Summers,0,0,0,0
216,Costume,Rogue = Name Unknown,10,0,0,4
216,Costume,Mystique = Name Unknown*,0,0,0,0
216,Costume,Binary/Ms Marvel = Carol Danvers*,0,0,0,0
216,Costume,Longshot = (unknown real name),0,0,0,2
216,Costume,Dazzler = Alison Blaire,1,0,0,2
216,Costume,Psylocke = Elizabeth (Betsy) Braddock,1,0,5,2
216,Costume,Moira MacTaggert (scientist helper)*,0,0,0,0
216,Costume,Havok = Alex Summers,0,0,0,0
216,Costume,Jubilee = Jubilation Lee,0,0,0,0
216,Costume,Forge = Name Unknown*,0,0,0,0
216,Costume,Gambit = Name Unknown,0,0,0,0
216,Non-Costume,Editor narration,0,0,0,0
216,Non-Costume,Omnipresent narration,0,0,71,0
216,Non-Costume,Professor X = Charles Xavier (no costume)*,0,0,0,0
216,Non-Costume,Wolverine = Logan,0,0,0,3
216,Non-Costume,Cyclops = Scott Summers,0,0,0,0
216,Non-Costume,Marvel Girl/Phoenix = Jean Grey,0,0,0,0
216,Non-Costume,Storm = Ororo Munroe,12,0,0,5
216,Non-Costume,Colossus = Peter (Piotr) Rasputin,0,0,0,0
216,Non-Costume,Nightcrawler = Kurt Wagner,0,0,0,0
216,Non-Costume,Banshee = Sean Cassidy,0,0,0,0
216,Non-Costume,Angel = Warren Worthington,0,0,0,0
216,Non-Costume,Ariel/Sprite/Shadowcat = Kitty Pryde,0,0,0,0
216,Non-Costume,Magneto = Erik Magnus*,0,0,0,0
216,Non-Costume,Phoenix(2) = Rachel Summers,0,0,0,0
216,Non-Costume,Rogue = Name Unknown,0,0,0,0
216,Non-Costume,Mystique = Name Unknown*,0,0,0,0
216,Non-Costume,Binary/Ms Marvel = Carol Danvers*,0,0,0,0
216,Non-Costume,Longshot = (unknown real name),0,0,0,0
216,Non-Costume,Dazzler = Alison Blaire,0,0,0,0
216,Non-Costume,Psylocke = Elizabeth (Betsy) Braddock,0,0,0,0
216,Non-Costume,Moira MacTaggert (scientist helper)*,8,0,0,5
216,Non-Costume,Havok = Alex Summers,0,0,0,0
216,Non-Costume,Jubilee = Jubilation Lee,0,0,0,0
216,Non-Costume,Forge = Name Unknown*,0,0,0,0
216,Non-Costume,Gambit = Name Unknown,0,0,0,0
217,Costume,Editor narration,0,0,0,0
217,Costume,Omnipresent narration,0,0,0,0
217,Costume,Professor X = Charles Xavier (no costume)*,0,0,0,0
217,Costume,Wolverine = Logan,0,0,0,0
217,Costume,Cyclops = Scott Summers,0,0,0,0
217,Costume,Marvel Girl/Phoenix = Jean Grey,0,0,0,0
217,Costume,Storm = Ororo Munroe,0,0,0,0
217,Costume,Colossus = Peter (Piotr) Rasputin,0,0,0,0
217,Costume,Nightcrawler = Kurt Wagner,0,0,0,0
217,Costume,Banshee = Sean Cassidy,0,0,0,0
217,Costume,Angel = Warren Worthington,0,0,0,0
217,Costume,Ariel/Sprite/Shadowcat = Kitty Pryde,0,0,0,0
217,Costume,Magneto = Erik Magnus*,0,0,0,0
217,Costume,Phoenix(2) = Rachel Summers,0,0,0,0
217,Costume,Rogue = Name Unknown,30,5,0,23
217,Costume,Mystique = Name Unknown*,0,0,0,0
217,Costume,Binary/Ms Marvel = Carol Danvers*,0,0,0,0
217,Costume,Longshot = (unknown real name),7,0,0,10
217,Costume,Dazzler = Alison Blaire,11,6,0,11
217,Costume,Psylocke = Elizabeth (Betsy) Braddock,12,18,0,17
217,Costume,Moira MacTaggert (scientist helper)*,0,0,0,0
217,Costume,Havok = Alex Summers,0,0,0,0
217,Costume,Jubilee = Jubilation Lee,0,0,0,0
217,Costume,Forge = Name Unknown*,0,0,0,0
217,Costume,Gambit = Name Unknown,0,0,0,0
217,Non-Costume,Editor narration,0,0,1,0
217,Non-Costume,Omnipresent narration,0,0,54,0
217,Non-Costume,Professor X = Charles Xavier (no costume)*,0,0,0,0
217,Non-Costume,Wolverine = Logan,0,0,0,0
217,Non-Costume,Cyclops = Scott Summers,0,0,0,0
217,Non-Costume,Marvel Girl/Phoenix = Jean Grey,0,0,0,0
217,Non-Costume,Storm = Ororo Munroe,0,0,0,0
217,Non-Costume,Colossus = Peter (Piotr) Rasputin,0,0,0,0
217,Non-Costume,Nightcrawler = Kurt Wagner,0,0,0,0
217,Non-Costume,Banshee = Sean Cassidy,27,0,0,11
217,Non-Costume,Angel = Warren Worthington,0,0,0,0
217,Non-Costume,Ariel/Sprite/Shadowcat = Kitty Pryde,0,0,0,0
217,Non-Costume,Magneto = Erik Magnus*,0,0,0,0
217,Non-Costume,Phoenix(2) = Rachel Summers,0,0,0,0
217,Non-Costume,Rogue = Name Unknown,0,0,0,0
217,Non-Costume,Mystique = Name Unknown*,0,0,0,0
217,Non-Costume,Binary/Ms Marvel = Carol Danvers*,0,0,0,0
217,Non-Costume,Longshot = (unknown real name),0,0,0,0
217,Non-Costume,Dazzler = Alison Blaire,39,112,0,66
217,Non-Costume,Psylocke = Elizabeth (Betsy) Braddock,2,0,0,9
217,Non-Costume,Moira MacTaggert (scientist helper)*,7,0,0,4
217,Non-Costume,Havok = Alex Summers,0,0,0,0
217,Non-Costume,Jubilee = Jubilation Lee,0,0,0,0
217,Non-Costume,Forge = Name Unknown*,0,0,0,0
217,Non-Costume,Gambit = Name Unknown,0,0,0,0
218,Costume,Editor narration,0,0,0,0
218,Costume,Omnipresent narration,0,0,0,0
218,Costume,Professor X = Charles Xavier (no costume)*,0,0,0,0
218,Costume,Wolverine = Logan,0,0,0,0
218,Costume,Cyclops = Scott Summers,0,0,0,0
218,Costume,Marvel Girl/Phoenix = Jean Grey,0,0,0,0
218,Costume,Storm = Ororo Munroe,0,0,0,0
218,Costume,Colossus = Peter (Piotr) Rasputin,0,0,0,0
218,Costume,Nightcrawler = Kurt Wagner,0,0,0,0
218,Costume,Banshee = Sean Cassidy,0,0,0,0
218,Costume,Angel = Warren Worthington,0,0,0,0
218,Costume,Ariel/Sprite/Shadowcat = Kitty Pryde,0,0,0,0
218,Costume,Magneto = Erik Magnus*,0,0,0,0
218,Costume,Phoenix(2) = Rachel Summers,0,0,0,0
218,Costume,Rogue = Name Unknown,50,10,4,45
218,Costume,Mystique = Name Unknown*,0,0,0,0
218,Costume,Binary/Ms Marvel = Carol Danvers*,0,0,0,0
218,Costume,Longshot = (unknown real name),27,0,0,32
218,Costume,Dazzler = Alison Blaire,26,50,0,27
218,Costume,Psylocke = Elizabeth (Betsy) Braddock,39,8,0,38
218,Costume,Moira MacTaggert (scientist helper)*,0,0,0,0
218,Costume,Havok = Alex Summers,0,0,0,0
218,Costume,Jubilee = Jubilation Lee,0,0,0,0
218,Costume,Forge = Name Unknown*,0,0,0,0
218,Costume,Gambit = Name Unknown,0,0,0,0
218,Non-Costume,Editor narration,0,0,1,0
218,Non-Costume,Omnipresent narration,0,0,38,0
218,Non-Costume,Professor X = Charles Xavier (no costume)*,0,0,0,0
218,Non-Costume,Wolverine = Logan,0,0,0,0
218,Non-Costume,Cyclops = Scott Summers,0,0,0,0
218,Non-Costume,Marvel Girl/Phoenix = Jean Grey,0,0,0,0
218,Non-Costume,Storm = Ororo Munroe,0,0,0,0
218,Non-Costume,Colossus = Peter (Piotr) Rasputin,0,0,0,0
218,Non-Costume,Nightcrawler = Kurt Wagner,0,0,0,0
218,Non-Costume,Banshee = Sean Cassidy,0,0,0,0
218,Non-Costume,Angel = Warren Worthington,0,0,0,0
218,Non-Costume,Ariel/Sprite/Shadowcat = Kitty Pryde,0,0,0,0
218,Non-Costume,Magneto = Erik Magnus*,0,0,0,0
218,Non-Costume,Phoenix(2) = Rachel Summers,0,0,0,0
218,Non-Costume,Rogue = Name Unknown,0,0,0,0
218,Non-Costume,Mystique = Name Unknown*,0,0,0,0
218,Non-Costume,Binary/Ms Marvel = Carol Danvers*,0,0,0,0
218,Non-Costume,Longshot = (unknown real name),0,0,0,0
218,Non-Costume,Dazzler = Alison Blaire,19,0,5,24
218,Non-Costume,Psylocke = Elizabeth (Betsy) Braddock,0,0,0,0
218,Non-Costume,Moira MacTaggert (scientist helper)*,0,0,0,0
218,Non-Costume,Havok = Alex Summers,22,8,0,25
218,Non-Costume,Jubilee = Jubilation Lee,0,0,0,0
218,Non-Costume,Forge = Name Unknown*,0,0,0,0
218,Non-Costume,Gambit = Name Unknown,0,0,0,0
219,Costume,Editor narration,0,0,0,0
219,Costume,Omnipresent narration,0,0,0,0
219,Costume,Professor X = Charles Xavier (no costume)*,0,0,0,0
219,Costume,Wolverine = Logan,0,0,0,0
219,Costume,Cyclops = Scott Summers,0,0,0,0
219,Costume,Marvel Girl/Phoenix = Jean Grey,0,0,0,0
219,Costume,Storm = Ororo Munroe,15,0,0,9
219,Costume,Colossus = Peter (Piotr) Rasputin,0,0,0,0
219,Costume,Nightcrawler = Kurt Wagner,0,0,0,0
219,Costume,Banshee = Sean Cassidy,0,0,0,0
219,Costume,Angel = Warren Worthington,0,0,0,0
219,Costume,Ariel/Sprite/Shadowcat = Kitty Pryde,0,0,0,0
219,Costume,Magneto = Erik Magnus*,0,0,0,0
219,Costume,Phoenix(2) = Rachel Summers,0,0,0,0
219,Costume,Rogue = Name Unknown,0,0,0,4
219,Costume,Mystique = Name Unknown*,0,0,0,0
219,Costume,Binary/Ms Marvel = Carol Danvers*,0,0,0,0
219,Costume,Longshot = (unknown real name),0,0,0,5
219,Costume,Dazzler = Alison Blaire,0,3,0,6
219,Costume,Psylocke = Elizabeth (Betsy) Braddock,10,0,0,7
219,Costume,Moira MacTaggert (scientist helper)*,0,0,0,0
219,Costume,Havok = Alex Summers,16,34,104,44
219,Costume,Jubilee = Jubilation Lee,0,0,0,0
219,Costume,Forge = Name Unknown*,0,0,0,0
219,Costume,Gambit = Name Unknown,0,0,0,0
219,Non-Costume,Editor narration,0,0,1,0
219,Non-Costume,Omnipresent narration,0,0,7,0
219,Non-Costume,Professor X = Charles Xavier (no costume)*,0,0,0,0
219,Non-Costume,Wolverine = Logan,0,0,0,0
219,Non-Costume,Cyclops = Scott Summers,0,0,0,0
219,Non-Costume,Marvel Girl/Phoenix = Jean Grey,0,0,0,0
219,Non-Costume,Storm = Ororo Munroe,0,0,0,0
219,Non-Costume,Colossus = Peter (Piotr) Rasputin,0,0,0,0
219,Non-Costume,Nightcrawler = Kurt Wagner,0,0,0,0
219,Non-Costume,Banshee = Sean Cassidy,0,0,0,0
219,Non-Costume,Angel = Warren Worthington,0,0,0,0
219,Non-Costume,Ariel/Sprite/Shadowcat = Kitty Pryde,0,0,0,0
219,Non-Costume,Magneto = Erik Magnus*,16,0,0,19
219,Non-Costume,Phoenix(2) = Rachel Summers,0,0,0,0
219,Non-Costume,Rogue = Name Unknown,0,0,0,0
219,Non-Costume,Mystique = Name Unknown*,0,0,0,0
219,Non-Costume,Binary/Ms Marvel = Carol Danvers*,0,0,0,0
219,Non-Costume,Longshot = (unknown real name),0,0,0,0
219,Non-Costume,Dazzler = Alison Blaire,0,0,0,0
219,Non-Costume,Psylocke = Elizabeth (Betsy) Braddock,0,0,0,0
219,Non-Costume,Moira MacTaggert (scientist helper)*,0,0,0,0
219,Non-Costume,Havok = Alex Summers,34,15,58,36
219,Non-Costume,Jubilee = Jubilation Lee,0,0,0,0
219,Non-Costume,Forge = Name Unknown*,0,0,0,0
219,Non-Costume,Gambit = Name Unknown,0,0,0,0
220,Costume,Editor narration,0,0,0,0
220,Costume,Omnipresent narration,0,0,0,0
220,Costume,Professor X = Charles Xavier (no costume)*,0,0,0,0
220,Costume,Wolverine = Logan,16,0,0,14
220,Costume,Cyclops = Scott Summers,0,0,0,0
220,Costume,Marvel Girl/Phoenix = Jean Grey,0,0,0,0
220,Costume,Storm = Ororo Munroe,62,72,0,62
220,Costume,Colossus = Peter (Piotr) Rasputin,0,0,0,0
220,Costume,Nightcrawler = Kurt Wagner,0,0,0,0
220,Costume,Banshee = Sean Cassidy,0,0,0,0
220,Costume,Angel = Warren Worthington,0,0,0,0
220,Costume,Ariel/Sprite/Shadowcat = Kitty Pryde,0,0,0,0
220,Costume,Magneto = Erik Magnus*,0,0,0,0
220,Costume,Phoenix(2) = Rachel Summers,0,0,0,0
220,Costume,Rogue = Name Unknown,0,0,0,0
220,Costume,Mystique = Name Unknown*,0,0,0,0
220,Costume,Binary/Ms Marvel = Carol Danvers*,0,0,0,0
220,Costume,Longshot = (unknown real name),0,0,0,0
220,Costume,Dazzler = Alison Blaire,0,0,0,0
220,Costume,Psylocke = Elizabeth (Betsy) Braddock,0,0,0,0
220,Costume,Moira MacTaggert (scientist helper)*,0,0,0,0
220,Costume,Havok = Alex Summers,0,0,0,0
220,Costume,Jubilee = Jubilation Lee,0,0,0,0
220,Costume,Forge = Name Unknown*,0,0,0,0
220,Costume,Gambit = Name Unknown,0,0,0,0
220,Non-Costume,Editor narration,0,0,1,0
220,Non-Costume,Omnipresent narration,0,0,23,0
220,Non-Costume,Professor X = Charles Xavier (no costume)*,0,0,0,0
220,Non-Costume,Wolverine = Logan,0,0,0,0
220,Non-Costume,Cyclops = Scott Summers,0,0,0,0
220,Non-Costume,Marvel Girl/Phoenix = Jean Grey,0,0,0,0
220,Non-Costume,Storm = Ororo Munroe,14,111,0,33
220,Non-Costume,Colossus = Peter (Piotr) Rasputin,0,0,0,0
220,Non-Costume,Nightcrawler = Kurt Wagner,0,0,0,0
220,Non-Costume,Banshee = Sean Cassidy,0,0,0,0
220,Non-Costume,Angel = Warren Worthington,0,0,0,0
220,Non-Costume,Ariel/Sprite/Shadowcat = Kitty Pryde,0,0,0,0
220,Non-Costume,Magneto = Erik Magnus*,0,0,0,0
220,Non-Costume,Phoenix(2) = Rachel Summers,0,0,0,0
220,Non-Costume,Rogue = Name Unknown,0,0,0,0
220,Non-Costume,Mystique = Name Unknown*,0,0,0,0
220,Non-Costume,Binary/Ms Marvel = Carol Danvers*,0,0,0,0
220,Non-Costume,Longshot = (unknown real name),0,0,0,0
220,Non-Costume,Dazzler = Alison Blaire,0,0,0,0
220,Non-Costume,Psylocke = Elizabeth (Betsy) Braddock,0,0,0,0
220,Non-Costume,Moira MacTaggert (scientist helper)*,0,0,0,0
220,Non-Costume,Havok = Alex Summers,0,0,0,0
220,Non-Costume,Jubilee = Jubilation Lee,0,0,0,0
220,Non-Costume,Forge = Name Unknown*,6,0,0,1
220,Non-Costume,Gambit = Name Unknown,0,0,0,0
221,Costume,Editor narration,0,0,0,0
221,Costume,Omnipresent narration,0,0,0,0
221,Costume,Professor X = Charles Xavier (no costume)*,0,0,0,0
221,Costume,Wolverine = Logan,16,5,0,15
221,Costume,Cyclops = Scott Summers,0,0,0,0
221,Costume,Marvel Girl/Phoenix = Jean Grey,0,0,0,0
221,Costume,Storm = Ororo Munroe,11,0,0,7
221,Costume,Colossus = Peter (Piotr) Rasputin,0,0,0,0
221,Costume,Nightcrawler = Kurt Wagner,0,0,0,0
221,Costume,Banshee = Sean Cassidy,0,0,0,0
221,Costume,Angel = Warren Worthington,0,0,0,0
221,Costume,Ariel/Sprite/Shadowcat = Kitty Pryde,0,0,0,0
221,Costume,Magneto = Erik Magnus*,0,0,0,0
221,Costume,Phoenix(2) = Rachel Summers,0,0,0,0
221,Costume,Rogue = Name Unknown,45,27,0,40
221,Costume,Mystique = Name Unknown*,0,0,0,0
221,Costume,Binary/Ms Marvel = Carol Danvers*,0,0,0,0
221,Costume,Longshot = (unknown real name),13,0,0,16
221,Costume,Dazzler = Alison Blaire,43,94,0,58
221,Costume,Psylocke = Elizabeth (Betsy) Braddock,15,3,0,17
221,Costume,Moira MacTaggert (scientist helper)*,0,0,0,0
221,Costume,Havok = Alex Summers,7,2,0,12
221,Costume,Jubilee = Jubilation Lee,0,0,0,0
221,Costume,Forge = Name Unknown*,0,0,0,0
221,Costume,Gambit = Name Unknown,0,0,0,0
221,Non-Costume,Editor narration,0,0,0,0
221,Non-Costume,Omnipresent narration,0,0,29,0
221,Non-Costume,Professor X = Charles Xavier (no costume)*,0,0,0,0
221,Non-Costume,Wolverine = Logan,0,0,0,0
221,Non-Costume,Cyclops = Scott Summers,0,0,0,0
221,Non-Costume,Marvel Girl/Phoenix = Jean Grey,0,0,0,0
221,Non-Costume,Storm = Ororo Munroe,0,0,0,0
221,Non-Costume,Colossus = Peter (Piotr) Rasputin,0,0,0,0
221,Non-Costume,Nightcrawler = Kurt Wagner,0,0,0,0
221,Non-Costume,Banshee = Sean Cassidy,0,0,0,0
221,Non-Costume,Angel = Warren Worthington,0,0,0,0
221,Non-Costume,Ariel/Sprite/Shadowcat = Kitty Pryde,0,0,0,0
221,Non-Costume,Magneto = Erik Magnus*,0,0,0,0
221,Non-Costume,Phoenix(2) = Rachel Summers,0,0,0,0
221,Non-Costume,Rogue = Name Unknown,0,0,0,0
221,Non-Costume,Mystique = Name Unknown*,0,0,0,0
221,Non-Costume,Binary/Ms Marvel = Carol Danvers*,0,0,0,0
221,Non-Costume,Longshot = (unknown real name),0,0,0,0
221,Non-Costume,Dazzler = Alison Blaire,0,0,0,0
221,Non-Costume,Psylocke = Elizabeth (Betsy) Braddock,0,0,0,0
221,Non-Costume,Moira MacTaggert (scientist helper)*,0,0,0,0
221,Non-Costume,Havok = Alex Summers,0,0,0,0
221,Non-Costume,Jubilee = Jubilation Lee,0,0,0,0
221,Non-Costume,Forge = Name Unknown*,0,0,0,0
221,Non-Costume,Gambit = Name Unknown,0,0,0,0
222,Costume,Editor narration,0,0,0,0
222,Costume,Omnipresent narration,0,0,0,0
222,Costume,Professor X = Charles Xavier (no costume)*,0,0,0,0
222,Costume,Wolverine = Logan,37,14,0,24
222,Costume,Cyclops = Scott Summers,0,0,0,0
222,Costume,Marvel Girl/Phoenix = Jean Grey,0,0,0,0
222,Costume,Storm = Ororo Munroe,29,31,0,41
222,Costume,Colossus = Peter (Piotr) Rasputin,0,0,0,0
222,Costume,Nightcrawler = Kurt Wagner,0,0,0,0
222,Costume,Banshee = Sean Cassidy,0,0,0,0
222,Costume,Angel = Warren Worthington,0,0,0,0
222,Costume,Ariel/Sprite/Shadowcat = Kitty Pryde,0,0,0,0
222,Costume,Magneto = Erik Magnus*,0,0,0,0
222,Costume,Phoenix(2) = Rachel Summers,0,0,0,0
222,Costume,Rogue = Name Unknown,21,1,0,17
222,Costume,Mystique = Name Unknown*,0,0,0,0
222,Costume,Binary/Ms Marvel = Carol Danvers*,0,0,0,0
222,Costume,Longshot = (unknown real name),5,0,0,7
222,Costume,Dazzler = Alison Blaire,14,12,0,25
222,Costume,Psylocke = Elizabeth (Betsy) Braddock,15,0,0,13
222,Costume,Moira MacTaggert (scientist helper)*,0,0,0,0
222,Costume,Havok = Alex Summers,26,0,0,23
222,Costume,Jubilee = Jubilation Lee,0,0,0,0
222,Costume,Forge = Name Unknown*,0,0,0,0
222,Costume,Gambit = Name Unknown,0,0,0,0
222,Non-Costume,Editor narration,0,0,2,0
222,Non-Costume,Omnipresent narration,0,0,53,0
222,Non-Costume,Professor X = Charles Xavier (no costume)*,0,0,0,0
222,Non-Costume,Wolverine = Logan,0,0,0,0
222,Non-Costume,Cyclops = Scott Summers,0,0,0,0
222,Non-Costume,Marvel Girl/Phoenix = Jean Grey,0,0,0,0
222,Non-Costume,Storm = Ororo Munroe,0,0,0,0
222,Non-Costume,Colossus = Peter (Piotr) Rasputin,0,0,0,0
222,Non-Costume,Nightcrawler = Kurt Wagner,0,0,0,0
222,Non-Costume,Banshee = Sean Cassidy,0,0,0,0
222,Non-Costume,Angel = Warren Worthington,0,0,0,0
222,Non-Costume,Ariel/Sprite/Shadowcat = Kitty Pryde,0,0,0,0
222,Non-Costume,Magneto = Erik Magnus*,0,0,0,0
222,Non-Costume,Phoenix(2) = Rachel Summers,0,0,0,0
222,Non-Costume,Rogue = Name Unknown,0,0,0,0
222,Non-Costume,Mystique = Name Unknown*,0,0,0,0
222,Non-Costume,Binary/Ms Marvel = Carol Danvers*,0,0,0,0
222,Non-Costume,Longshot = (unknown real name),0,0,0,0
222,Non-Costume,Dazzler = Alison Blaire,0,0,0,0
222,Non-Costume,Psylocke = Elizabeth (Betsy) Braddock,0,0,0,0
222,Non-Costume,Moira MacTaggert (scientist helper)*,0,0,0,0
222,Non-Costume,Havok = Alex Summers,0,0,0,0
222,Non-Costume,Jubilee = Jubilation Lee,0,0,0,0
222,Non-Costume,Forge = Name Unknown*,0,0,0,0
222,Non-Costume,Gambit = Name Unknown,0,0,0,0
223,Costume,Editor narration,0,0,0,0
223,Costume,Omnipresent narration,0,0,0,0
223,Costume,Professor X = Charles Xavier (no costume)*,0,0,0,0
223,Costume,Wolverine = Logan,23,0,0,15
223,Costume,Cyclops = Scott Summers,0,0,0,0
223,Costume,Marvel Girl/Phoenix = Jean Grey,0,0,0,0
223,Costume,Storm = Ororo Munroe,45,92,0,47
223,Costume,Colossus = Peter (Piotr) Rasputin,0,0,0,0
223,Costume,Nightcrawler = Kurt Wagner,0,0,0,0
223,Costume,Banshee = Sean Cassidy,0,0,0,0
223,Costume,Angel = Warren Worthington,0,0,0,0
223,Costume,Ariel/Sprite/Shadowcat = Kitty Pryde,0,0,0,0
223,Costume,Magneto = Erik Magnus*,0,0,0,0
223,Costume,Phoenix(2) = Rachel Summers,0,0,0,0
223,Costume,Rogue = Name Unknown,24,12,0,18
223,Costume,Mystique = Name Unknown*,16,0,0,11
223,Costume,Binary/Ms Marvel = Carol Danvers*,0,0,0,0
223,Costume,Longshot = (unknown real name),1,0,0,7
223,Costume,Dazzler = Alison Blaire,5,5,0,12
223,Costume,Psylocke = Elizabeth (Betsy) Braddock,1,4,2,3
223,Costume,Moira MacTaggert (scientist helper)*,0,0,0,0
223,Costume,Havok = Alex Summers,0,0,0,0
223,Costume,Jubilee = Jubilation Lee,0,0,0,0
223,Costume,Forge = Name Unknown*,0,0,0,0
223,Costume,Gambit = Name Unknown,0,0,0,0
223,Non-Costume,Editor narration,0,0,5,0
223,Non-Costume,Omnipresent narration,0,0,50,0
223,Non-Costume,Professor X = Charles Xavier (no costume)*,0,0,0,0
223,Non-Costume,Wolverine = Logan,0,0,0,0
223,Non-Costume,Cyclops = Scott Summers,0,0,0,0
223,Non-Costume,Marvel Girl/Phoenix = Jean Grey,0,0,0,0
223,Non-Costume,Storm = Ororo Munroe,0,0,0,0
223,Non-Costume,Colossus = Peter (Piotr) Rasputin,0,0,0,2
223,Non-Costume,Nightcrawler = Kurt Wagner,0,0,0,0
223,Non-Costume,Banshee = Sean Cassidy,0,0,0,0
223,Non-Costume,Angel = Warren Worthington,0,0,0,0
223,Non-Costume,Ariel/Sprite/Shadowcat = Kitty Pryde,0,0,0,0
223,Non-Costume,Magneto = Erik Magnus*,0,0,0,0
223,Non-Costume,Phoenix(2) = Rachel Summers,0,0,0,0
223,Non-Costume,Rogue = Name Unknown,0,0,0,0
223,Non-Costume,Mystique = Name Unknown*,0,0,0,0
223,Non-Costume,Binary/Ms Marvel = Carol Danvers*,0,0,0,0
223,Non-Costume,Longshot = (unknown real name),0,0,0,0
223,Non-Costume,Dazzler = Alison Blaire,0,0,0,0
223,Non-Costume,Psylocke = Elizabeth (Betsy) Braddock,0,0,0,0
223,Non-Costume,Moira MacTaggert (scientist helper)*,0,0,0,0
223,Non-Costume,Havok = Alex Summers,28,6,0,16
223,Non-Costume,Jubilee = Jubilation Lee,0,0,0,0
223,Non-Costume,Forge = Name Unknown*,0,0,0,0
223,Non-Costume,Gambit = Name Unknown,0,0,0,0
224,Costume,Editor narration,0,0,0,0
224,Costume,Omnipresent narration,0,0,0,0
224,Costume,Professor X = Charles Xavier (no costume)*,0,0,0,0
224,Costume,Wolverine = Logan,22,0,0,6
224,Costume,Cyclops = Scott Summers,0,0,0,0
224,Costume,Marvel Girl/Phoenix = Jean Grey,0,0,0,0
224,Costume,Storm = Ororo Munroe,0,0,0,0
224,Costume,Colossus = Peter (Piotr) Rasputin,0,0,0,0
224,Costume,Nightcrawler = Kurt Wagner,0,0,0,0
224,Costume,Banshee = Sean Cassidy,0,0,0,0
