datastore_row_id,condominium_id,condominium_name_th,building_name_th,province_code,province_name_th,district_code,district_name_th,subdistrict_code_source,subdistrict_name_th_source,land_office_branch_code,land_office_branch_name_th,floor_or_range_source,floor_value_has_thai_month_token,use_category_th,assessed_value_thb_per_sqm,duplicate_of_datastore_row_id,value_basis
119035,39166,เดอะ วีว่า ป่าตอง,A,83,ภูเก็ต,2,กะทู้,2,ป่าตอง,83000000,สำนักงานที่ดินจังหวัดภูเก็ต,2,False,ห้องชุดพักอาศัยตากอากาศ/พื้นที่ระเบียง/พื้นที่สระว่ายน้ำ,78800,,official_statutory_assessment_rate_not_market_price
119036,39166,เดอะ วีว่า ป่าตอง,A,83,ภูเก็ต,2,กะทู้,2,ป่าตอง,83000000,สำนักงานที่ดินจังหวัดภูเก็ต,3,False,ห้องชุดพักอาศัยตากอากาศ/พื้นที่ระเบียง/พื้นที่สระว่ายน้ำ,80200,,official_statutory_assessment_rate_not_market_price
119037,39166,เดอะ วีว่า ป่าตอง,A,83,ภูเก็ต,2,กะทู้,2,ป่าตอง,83000000,สำนักงานที่ดินจังหวัดภูเก็ต,4,False,ห้องชุดพักอาศัยตากอากาศ/พื้นที่ระเบียง/พื้นที่สระว่ายน้ำ,81800,,official_statutory_assessment_rate_not_market_price
119038,39166,เดอะ วีว่า ป่าตอง,A,83,ภูเก็ต,2,กะทู้,2,ป่าตอง,83000000,สำนักงานที่ดินจังหวัดภูเก็ต,5,False,ห้องชุดพักอาศัยตากอากาศ/พื้นที่ระเบียง/พื้นที่สระว่ายน้ำ,83500,,official_statutory_assessment_rate_not_market_price
119039,39166,เดอะ วีว่า ป่าตอง,A,83,ภูเก็ต,2,กะทู้,2,ป่าตอง,83000000,สำนักงานที่ดินจังหวัดภูเก็ต,6,False,ห้องชุดพักอาศัยตากอากาศ/พื้นที่ระเบียง/พื้นที่สระว่ายน้ำ,85400,,official_statutory_assessment_rate_not_market_price
119040,39166,เดอะ วีว่า ป่าตอง,B,83,ภูเก็ต,2,กะทู้,2,ป่าตอง,83000000,สำนักงานที่ดินจังหวัดภูเก็ต,1,False,ห้องชุดพักอาศัยตากอากาศที่มีระเบียงลงสระว่ายน้ำ/พื้นที่ระเบียง/พื้นที่สระว่ายน้ำ,78800,,official_statutory_assessment_rate_not_market_price
119041,39166,เดอะ วีว่า ป่าตอง,B,83,ภูเก็ต,2,กะทู้,2,ป่าตอง,83000000,สำนักงานที่ดินจังหวัดภูเก็ต,2,False,ห้องชุดพักอาศัยตากอากาศ/พื้นที่ระเบียง/พื้นที่สระว่ายน้ำ,78800,,official_statutory_assessment_rate_not_market_price
119042,39166,เดอะ วีว่า ป่าตอง,B,83,ภูเก็ต,2,กะทู้,2,ป่าตอง,83000000,สำนักงานที่ดินจังหวัดภูเก็ต,3,False,ห้องชุดพักอาศัยตากอากาศ/พื้นที่ระเบียง/พื้นที่สระว่ายน้ำ,80200,,official_statutory_assessment_rate_not_market_price
119043,39166,เดอะ วีว่า ป่าตอง,B,83,ภูเก็ต,2,กะทู้,2,ป่าตอง,83000000,สำนักงานที่ดินจังหวัดภูเก็ต,4,False,ห้องชุดพักอาศัยตากอากาศ/พื้นที่ระเบียง/พื้นที่สระว่ายน้ำ,81800,,official_statutory_assessment_rate_not_market_price
119044,39166,เดอะ วีว่า ป่าตอง,B,83,ภูเก็ต,2,กะทู้,2,ป่าตอง,83000000,สำนักงานที่ดินจังหวัดภูเก็ต,5,False,ห้องชุดพักอาศัยตากอากาศ/พื้นที่ระเบียง/พื้นที่สระว่ายน้ำ,83500,,official_statutory_assessment_rate_not_market_price
119045,39166,เดอะ วีว่า ป่าตอง,B,83,ภูเก็ต,2,กะทู้,2,ป่าตอง,83000000,สำนักงานที่ดินจังหวัดภูเก็ต,6,False,ห้องชุดพักอาศัยตากอากาศ/พื้นที่ระเบียง/พื้นที่สระว่ายน้ำ,85400,,official_statutory_assessment_rate_not_market_price
119046,39166,เดอะ วีว่า ป่าตอง,B,83,ภูเก็ต,2,กะทู้,2,ป่าตอง,83000000,สำนักงานที่ดินจังหวัดภูเก็ต,7,False,ห้องชุดพักอาศัยตากอากาศ/พื้นที่ระเบียง/พื้นที่สระว่ายน้ำ,87300,,official_statutory_assessment_rate_not_market_price
119047,39166,เดอะ วีว่า ป่าตอง,C,83,ภูเก็ต,2,กะทู้,2,ป่าตอง,83000000,สำนักงานที่ดินจังหวัดภูเก็ต,1,False,ห้องชุดพักอาศัยตากอากาศที่มีระเบียงลงสระว่ายน้ำ/พื้นที่ระเบียง/พื้นที่สระว่ายน้ำ,78800,,official_statutory_assessment_rate_not_market_price
119048,39166,เดอะ วีว่า ป่าตอง,C,83,ภูเก็ต,2,กะทู้,2,ป่าตอง,83000000,สำนักงานที่ดินจังหวัดภูเก็ต,2,False,ห้องชุดพักอาศัยตากอากาศ/พื้นที่ระเบียง/พื้นที่สระว่ายน้ำ,78800,,official_statutory_assessment_rate_not_market_price
119049,39166,เดอะ วีว่า ป่าตอง,C,83,ภูเก็ต,2,กะทู้,2,ป่าตอง,83000000,สำนักงานที่ดินจังหวัดภูเก็ต,3,False,ห้องชุดพักอาศัยตากอากาศ/พื้นที่ระเบียง/พื้นที่สระว่ายน้ำ,80200,,official_statutory_assessment_rate_not_market_price
119050,34437,แอ็บโซลูท แซนด์,-,83,ภูเก็ต,2,กะทู้,2,ป่าตอง,83000000,สำนักงานที่ดินจังหวัดภูเก็ต,1,False,ห้องชุดเพื่อประกอบการค้า(ห้องชุดพาณิชยกรรม),76000,,official_statutory_assessment_rate_not_market_price
119051,34437,แอ็บโซลูท แซนด์,-,83,ภูเก็ต,2,กะทู้,2,ป่าตอง,83000000,สำนักงานที่ดินจังหวัดภูเก็ต,2,False,พักอาศัยตากอากาศ,64000,,official_statutory_assessment_rate_not_market_price
119052,34437,แอ็บโซลูท แซนด์,-,83,ภูเก็ต,2,กะทู้,2,ป่าตอง,83000000,สำนักงานที่ดินจังหวัดภูเก็ต,2,False,พื้นที่ระเบียง,32000,,official_statutory_assessment_rate_not_market_price
119053,34437,แอ็บโซลูท แซนด์,-,83,ภูเก็ต,2,กะทู้,2,ป่าตอง,83000000,สำนักงานที่ดินจังหวัดภูเก็ต,3,False,พักอาศัยตากอากาศ,64500,,official_statutory_assessment_rate_not_market_price
119054,34437,แอ็บโซลูท แซนด์,-,83,ภูเก็ต,2,กะทู้,2,ป่าตอง,83000000,สำนักงานที่ดินจังหวัดภูเก็ต,3,False,พื้นที่ระเบียง,32250,,official_statutory_assessment_rate_not_market_price
119055,34437,แอ็บโซลูท แซนด์,-,83,ภูเก็ต,2,กะทู้,2,ป่าตอง,83000000,สำนักงานที่ดินจังหวัดภูเก็ต,4,False,พักอาศัยตากอากาศ,65000,,official_statutory_assessment_rate_not_market_price
119056,34437,แอ็บโซลูท แซนด์,-,83,ภูเก็ต,2,กะทู้,2,ป่าตอง,83000000,สำนักงานที่ดินจังหวัดภูเก็ต,4,False,พื้นที่ระเบียง,32500,,official_statutory_assessment_rate_not_market_price
119057,34437,แอ็บโซลูท แซนด์,-,83,ภูเก็ต,2,กะทู้,2,ป่าตอง,83000000,สำนักงานที่ดินจังหวัดภูเก็ต,5,False,พักอาศัยตากอากาศ,65500,,official_statutory_assessment_rate_not_market_price
119058,34437,แอ็บโซลูท แซนด์,-,83,ภูเก็ต,2,กะทู้,2,ป่าตอง,83000000,สำนักงานที่ดินจังหวัดภูเก็ต,5,False,พื้นที่ระเบียง,32750,,official_statutory_assessment_rate_not_market_price
119059,34438,แอ๊บโซลูท ทวิน แซนด์ รีสอร์ท แอนด์ สปา คอนโดมิเนียม เฟส 2,C,83,ภูเก็ต,2,กะทู้,2,ป่าตอง,83000000,สำนักงานที่ดินจังหวัดภูเก็ต,1,False,ห้องชุดพักอาศัยตากอากาศ,63000,,official_statutory_assessment_rate_not_market_price
119060,34438,แอ๊บโซลูท ทวิน แซนด์ รีสอร์ท แอนด์ สปา คอนโดมิเนียม เฟส 2,C,83,ภูเก็ต,2,กะทู้,2,ป่าตอง,83000000,สำนักงานที่ดินจังหวัดภูเก็ต,1,False,พื้นที่ระเบียง,31500,,official_statutory_assessment_rate_not_market_price
119061,34438,แอ๊บโซลูท ทวิน แซนด์ รีสอร์ท แอนด์ สปา คอนโดมิเนียม เฟส 2,C,83,ภูเก็ต,2,กะทู้,2,ป่าตอง,83000000,สำนักงานที่ดินจังหวัดภูเก็ต,2,False,ห้องชุดพักอาศัยตากอากาศ,63500,,official_statutory_assessment_rate_not_market_price
119062,34438,แอ๊บโซลูท ทวิน แซนด์ รีสอร์ท แอนด์ สปา คอนโดมิเนียม เฟส 2,C,83,ภูเก็ต,2,กะทู้,2,ป่าตอง,83000000,สำนักงานที่ดินจังหวัดภูเก็ต,2,False,พื้นที่ระเบียง,31750,,official_statutory_assessment_rate_not_market_price
119063,34438,แอ๊บโซลูท ทวิน แซนด์ รีสอร์ท แอนด์ สปา คอนโดมิเนียม เฟส 2,C,83,ภูเก็ต,2,กะทู้,2,ป่าตอง,83000000,สำนักงานที่ดินจังหวัดภูเก็ต,3,False,ห้องชุดพักอาศัยตากอากาศ,64000,,official_statutory_assessment_rate_not_market_price
119064,34438,แอ๊บโซลูท ทวิน แซนด์ รีสอร์ท แอนด์ สปา คอนโดมิเนียม เฟส 2,C,83,ภูเก็ต,2,กะทู้,2,ป่าตอง,83000000,สำนักงานที่ดินจังหวัดภูเก็ต,3,False,พื้นที่ระเบียง,32000,,official_statutory_assessment_rate_not_market_price
119065,34438,แอ๊บโซลูท ทวิน แซนด์ รีสอร์ท แอนด์ สปา คอนโดมิเนียม เฟส 2,C,83,ภูเก็ต,2,กะทู้,2,ป่าตอง,83000000,สำนักงานที่ดินจังหวัดภูเก็ต,4,False,ห้องชุดพักอาศัยตากอากาศ,64500,,official_statutory_assessment_rate_not_market_price
119066,34438,แอ๊บโซลูท ทวิน แซนด์ รีสอร์ท แอนด์ สปา คอนโดมิเนียม เฟส 2,C,83,ภูเก็ต,2,กะทู้,2,ป่าตอง,83000000,สำนักงานที่ดินจังหวัดภูเก็ต,4,False,พื้นที่ระเบียง,32250,,official_statutory_assessment_rate_not_market_price
119067,34438,แอ๊บโซลูท ทวิน แซนด์ รีสอร์ท แอนด์ สปา คอนโดมิเนียม เฟส 2,D,83,ภูเก็ต,2,กะทู้,2,ป่าตอง,83000000,สำนักงานที่ดินจังหวัดภูเก็ต,1,False,ห้องชุดพักอาศัยตากอากาศ,63000,,official_statutory_assessment_rate_not_market_price
119068,34438,แอ๊บโซลูท ทวิน แซนด์ รีสอร์ท แอนด์ สปา คอนโดมิเนียม เฟส 2,D,83,ภูเก็ต,2,กะทู้,2,ป่าตอง,83000000,สำนักงานที่ดินจังหวัดภูเก็ต,1,False,พื้นที่ระเบียง,31500,,official_statutory_assessment_rate_not_market_price
119069,34438,แอ๊บโซลูท ทวิน แซนด์ รีสอร์ท แอนด์ สปา คอนโดมิเนียม เฟส 2,D,83,ภูเก็ต,2,กะทู้,2,ป่าตอง,83000000,สำนักงานที่ดินจังหวัดภูเก็ต,2,False,ห้องชุดพักอาศัยตากอากาศ,63500,,official_statutory_assessment_rate_not_market_price
119070,34438,แอ๊บโซลูท ทวิน แซนด์ รีสอร์ท แอนด์ สปา คอนโดมิเนียม เฟส 2,D,83,ภูเก็ต,2,กะทู้,2,ป่าตอง,83000000,สำนักงานที่ดินจังหวัดภูเก็ต,2,False,พื้นที่ระเบียง,31750,,official_statutory_assessment_rate_not_market_price
119071,34438,แอ๊บโซลูท ทวิน แซนด์ รีสอร์ท แอนด์ สปา คอนโดมิเนียม เฟส 2,D,83,ภูเก็ต,2,กะทู้,2,ป่าตอง,83000000,สำนักงานที่ดินจังหวัดภูเก็ต,3,False,ห้องชุดพักอาศัยตากอากาศ,64000,,official_statutory_assessment_rate_not_market_price
119072,34438,แอ๊บโซลูท ทวิน แซนด์ รีสอร์ท แอนด์ สปา คอนโดมิเนียม เฟส 2,D,83,ภูเก็ต,2,กะทู้,2,ป่าตอง,83000000,สำนักงานที่ดินจังหวัดภูเก็ต,3,False,พื้นที่ระเบียง,32000,,official_statutory_assessment_rate_not_market_price
119073,34438,แอ๊บโซลูท ทวิน แซนด์ รีสอร์ท แอนด์ สปา คอนโดมิเนียม เฟส 2,D,83,ภูเก็ต,2,กะทู้,2,ป่าตอง,83000000,สำนักงานที่ดินจังหวัดภูเก็ต,4,False,ห้องชุดพักอาศัยตากอากาศ,64500,,official_statutory_assessment_rate_not_market_price
119074,34438,แอ๊บโซลูท ทวิน แซนด์ รีสอร์ท แอนด์ สปา คอนโดมิเนียม เฟส 2,D,83,ภูเก็ต,2,กะทู้,2,ป่าตอง,83000000,สำนักงานที่ดินจังหวัดภูเก็ต,4,False,พื้นที่ระเบียง,32250,,official_statutory_assessment_rate_not_market_price
119075,34427,เพรสซิเดนท์ ปาร์ค คอนโดมิเนี่ยม,-,83,ภูเก็ต,2,กะทู้,2,ป่าตอง,83000000,สำนักงานที่ดินจังหวัดภูเก็ต,2,False,ห้องชุดพักอาศัย,15000,,official_statutory_assessment_rate_not_market_price
119076,34427,เพรสซิเดนท์ ปาร์ค คอนโดมิเนี่ยม,-,83,ภูเก็ต,2,กะทู้,2,ป่าตอง,83000000,สำนักงานที่ดินจังหวัดภูเก็ต,2,False,ระเบียง,7500,,official_statutory_assessment_rate_not_market_price
119077,34427,เพรสซิเดนท์ ปาร์ค คอนโดมิเนี่ยม,-,83,ภูเก็ต,2,กะทู้,2,ป่าตอง,83000000,สำนักงานที่ดินจังหวัดภูเก็ต,3,False,ห้องชุดพักอาศัย,15100,,official_statutory_assessment_rate_not_market_price
119078,34427,เพรสซิเดนท์ ปาร์ค คอนโดมิเนี่ยม,-,83,ภูเก็ต,2,กะทู้,2,ป่าตอง,83000000,สำนักงานที่ดินจังหวัดภูเก็ต,3,False,ระเบียง,7550,,official_statutory_assessment_rate_not_market_price
119079,34427,เพรสซิเดนท์ ปาร์ค คอนโดมิเนี่ยม,-,83,ภูเก็ต,2,กะทู้,2,ป่าตอง,83000000,สำนักงานที่ดินจังหวัดภูเก็ต,4,False,ห้องชุดพักอาศัย,15200,,official_statutory_assessment_rate_not_market_price
119080,34427,เพรสซิเดนท์ ปาร์ค คอนโดมิเนี่ยม,-,83,ภูเก็ต,2,กะทู้,2,ป่าตอง,83000000,สำนักงานที่ดินจังหวัดภูเก็ต,4,False,ระเบียง,7600,,official_statutory_assessment_rate_not_market_price
119081,34427,เพรสซิเดนท์ ปาร์ค คอนโดมิเนี่ยม,-,83,ภูเก็ต,2,กะทู้,2,ป่าตอง,83000000,สำนักงานที่ดินจังหวัดภูเก็ต,5,False,ห้องชุดพักอาศัย,15400,,official_statutory_assessment_rate_not_market_price
119082,34427,เพรสซิเดนท์ ปาร์ค คอนโดมิเนี่ยม,-,83,ภูเก็ต,2,กะทู้,2,ป่าตอง,83000000,สำนักงานที่ดินจังหวัดภูเก็ต,5,False,ระเบียง,7700,,official_statutory_assessment_rate_not_market_price
119083,34427,เพรสซิเดนท์ ปาร์ค คอนโดมิเนี่ยม,-,83,ภูเก็ต,2,กะทู้,2,ป่าตอง,83000000,สำนักงานที่ดินจังหวัดภูเก็ต,6,False,ห้องชุดพักอาศัย,15600,,official_statutory_assessment_rate_not_market_price
119084,34427,เพรสซิเดนท์ ปาร์ค คอนโดมิเนี่ยม,-,83,ภูเก็ต,2,กะทู้,2,ป่าตอง,83000000,สำนักงานที่ดินจังหวัดภูเก็ต,6,False,ระเบียง,7800,,official_statutory_assessment_rate_not_market_price
119085,34427,เพรสซิเดนท์ ปาร์ค คอนโดมิเนี่ยม,-,83,ภูเก็ต,2,กะทู้,2,ป่าตอง,83000000,สำนักงานที่ดินจังหวัดภูเก็ต,7,False,ห้องชุดพักอาศัย,15800,,official_statutory_assessment_rate_not_market_price
119086,34427,เพรสซิเดนท์ ปาร์ค คอนโดมิเนี่ยม,-,83,ภูเก็ต,2,กะทู้,2,ป่าตอง,83000000,สำนักงานที่ดินจังหวัดภูเก็ต,7,False,ระเบียง,7900,,official_statutory_assessment_rate_not_market_price
119087,34409,เดอะ อริสโต้ ป่าตอง ,A,83,ภูเก็ต,2,กะทู้,2,ป่าตอง,83000000,สำนักงานที่ดินจังหวัดภูเก็ต,1,False,ห้องชุดเพื่อประกอบการค้า(ห้องชุดพาณิชยกรรม)/พื้นที่ระเบียง,97100,,official_statutory_assessment_rate_not_market_price
119088,34409,เดอะ อริสโต้ ป่าตอง ,B,83,ภูเก็ต,2,กะทู้,2,ป่าตอง,83000000,สำนักงานที่ดินจังหวัดภูเก็ต,2,False,ห้องชุดเพื่อประกอบการค้า(ห้องชุดพาณิชยกรรม)/พื้นที่ระเบียง,94300,,official_statutory_assessment_rate_not_market_price
119089,34409,เดอะ อริสโต้ ป่าตอง ,B,83,ภูเก็ต,2,กะทู้,2,ป่าตอง,83000000,สำนักงานที่ดินจังหวัดภูเก็ต,3,False,ห้องชุดเพื่อประกอบการค้า(ห้องชุดพาณิชยกรรม)/พื้นที่ระเบียง,92200,,official_statutory_assessment_rate_not_market_price
119090,34409,เดอะ อริสโต้ ป่าตอง ,D,83,ภูเก็ต,2,กะทู้,2,ป่าตอง,83000000,สำนักงานที่ดินจังหวัดภูเก็ต,1,False,ห้องชุดเพื่อประกอบการค้า(ห้องชุดพาณิชยกรรม)/พื้นที่ระเบียง,97100,,official_statutory_assessment_rate_not_market_price
119091,34409,เดอะ อริสโต้ ป่าตอง ,D,83,ภูเก็ต,2,กะทู้,2,ป่าตอง,83000000,สำนักงานที่ดินจังหวัดภูเก็ต,2,False,ห้องชุดเพื่อประกอบการค้า(ห้องชุดพาณิชยกรรม)/พื้นที่ระเบียง,94300,,official_statutory_assessment_rate_not_market_price
119092,34409,เดอะ อริสโต้ ป่าตอง ,E,83,ภูเก็ต,2,กะทู้,2,ป่าตอง,83000000,สำนักงานที่ดินจังหวัดภูเก็ต,1,False,ห้องชุดเพื่อประกอบการค้า(ห้องชุดพาณิชยกรรม)/พื้นที่ระเบียง,97100,,official_statutory_assessment_rate_not_market_price
119093,34409,เดอะ อริสโต้ ป่าตอง ,G,83,ภูเก็ต,2,กะทู้,2,ป่าตอง,83000000,สำนักงานที่ดินจังหวัดภูเก็ต,1,False,ห้องชุดเพื่อประกอบการค้า(ห้องชุดพาณิชยกรรม)/พื้นที่ระเบียง,97100,,official_statutory_assessment_rate_not_market_price
119094,34409,เดอะ อริสโต้ ป่าตอง ,H,83,ภูเก็ต,2,กะทู้,2,ป่าตอง,83000000,สำนักงานที่ดินจังหวัดภูเก็ต,1,False,ห้องชุดเพื่อประกอบการค้า(ห้องชุดพาณิชยกรรม)/พื้นที่ระเบียง,97100,,official_statutory_assessment_rate_not_market_price
119095,34409,เดอะ อริสโต้ ป่าตอง ,H,83,ภูเก็ต,2,กะทู้,2,ป่าตอง,83000000,สำนักงานที่ดินจังหวัดภูเก็ต,2,False,ห้องชุดเพื่อประกอบการค้า(ห้องชุดพาณิชยกรรม)/พื้นที่ระเบียง,94300,,official_statutory_assessment_rate_not_market_price
119096,34409,เดอะ อริสโต้ ป่าตอง ,H,83,ภูเก็ต,2,กะทู้,2,ป่าตอง,83000000,สำนักงานที่ดินจังหวัดภูเก็ต,3,False,ห้องชุดเพื่อประกอบการค้า(ห้องชุดพาณิชยกรรม)/พื้นที่ระเบียง,92200,,official_statutory_assessment_rate_not_market_price
119097,34409,เดอะ อริสโต้ ป่าตอง ,I,83,ภูเก็ต,2,กะทู้,2,ป่าตอง,83000000,สำนักงานที่ดินจังหวัดภูเก็ต,1,False,ห้องชุดเพื่อประกอบการค้า(ห้องชุดพาณิชยกรรม)/พื้นที่ระเบียง,97100,,official_statutory_assessment_rate_not_market_price
119098,34409,เดอะ อริสโต้ ป่าตอง ,I,83,ภูเก็ต,2,กะทู้,2,ป่าตอง,83000000,สำนักงานที่ดินจังหวัดภูเก็ต,2,False,ห้องชุดเพื่อประกอบการค้า(ห้องชุดพาณิชยกรรม)/พื้นที่ระเบียง,94300,,official_statutory_assessment_rate_not_market_price
119099,34409,เดอะ อริสโต้ ป่าตอง ,I,83,ภูเก็ต,2,กะทู้,2,ป่าตอง,83000000,สำนักงานที่ดินจังหวัดภูเก็ต,3,False,ห้องชุดเพื่อประกอบการค้า(ห้องชุดพาณิชยกรรม)/พื้นที่ระเบียง,92200,,official_statutory_assessment_rate_not_market_price
119100,34409,เดอะ อริสโต้ ป่าตอง ,J,83,ภูเก็ต,2,กะทู้,2,ป่าตอง,83000000,สำนักงานที่ดินจังหวัดภูเก็ต,1,False,ห้องชุดเพื่อประกอบการค้า(ห้องชุดพาณิชยกรรม)/พื้นที่ระเบียง,97100,,official_statutory_assessment_rate_not_market_price
119101,34409,เดอะ อริสโต้ ป่าตอง ,J,83,ภูเก็ต,2,กะทู้,2,ป่าตอง,83000000,สำนักงานที่ดินจังหวัดภูเก็ต,2,False,ห้องชุดเพื่อประกอบการค้า(ห้องชุดพาณิชยกรรม)/พื้นที่ระเบียง,94300,,official_statutory_assessment_rate_not_market_price
119102,34409,เดอะ อริสโต้ ป่าตอง ,J,83,ภูเก็ต,2,กะทู้,2,ป่าตอง,83000000,สำนักงานที่ดินจังหวัดภูเก็ต,3,False,ห้องชุดเพื่อประกอบการค้า(ห้องชุดพาณิชยกรรม)/พื้นที่ระเบียง,92200,,official_statutory_assessment_rate_not_market_price
119103,34409,เดอะ อริสโต้ ป่าตอง ,K,83,ภูเก็ต,2,กะทู้,2,ป่าตอง,83000000,สำนักงานที่ดินจังหวัดภูเก็ต,1,False,ห้องชุดเพื่อประกอบการค้า(ห้องชุดพาณิชยกรรม)/พื้นที่ระเบียง,97100,,official_statutory_assessment_rate_not_market_price
119104,34409,เดอะ อริสโต้ ป่าตอง ,K,83,ภูเก็ต,2,กะทู้,2,ป่าตอง,83000000,สำนักงานที่ดินจังหวัดภูเก็ต,2,False,ห้องชุดเพื่อประกอบการค้า(ห้องชุดพาณิชยกรรม)/พื้นที่ระเบียง,94300,,official_statutory_assessment_rate_not_market_price
119105,34409,เดอะ อริสโต้ ป่าตอง ,K,83,ภูเก็ต,2,กะทู้,2,ป่าตอง,83000000,สำนักงานที่ดินจังหวัดภูเก็ต,3,False,ห้องชุดเพื่อประกอบการค้า(ห้องชุดพาณิชยกรรม)/พื้นที่ระเบียง,92200,,official_statutory_assessment_rate_not_market_price
119106,34409,เดอะ อริสโต้ ป่าตอง ,L,83,ภูเก็ต,2,กะทู้,2,ป่าตอง,83000000,สำนักงานที่ดินจังหวัดภูเก็ต,1,False,ห้องชุดเพื่อประกอบการค้า(ห้องชุดพาณิชยกรรม)/พื้นที่ระเบียง,97100,,official_statutory_assessment_rate_not_market_price
119107,34409,เดอะ อริสโต้ ป่าตอง ,L,83,ภูเก็ต,2,กะทู้,2,ป่าตอง,83000000,สำนักงานที่ดินจังหวัดภูเก็ต,2,False,ห้องชุดเพื่อประกอบการค้า(ห้องชุดพาณิชยกรรม)/พื้นที่ระเบียง,94300,,official_statutory_assessment_rate_not_market_price
119108,34409,เดอะ อริสโต้ ป่าตอง ,L,83,ภูเก็ต,2,กะทู้,2,ป่าตอง,83000000,สำนักงานที่ดินจังหวัดภูเก็ต,3,False,ห้องชุดเพื่อประกอบการค้า(ห้องชุดพาณิชยกรรม)/พื้นที่ระเบียง,92200,,official_statutory_assessment_rate_not_market_price
119109,34409,เดอะ อริสโต้ ป่าตอง ,M,83,ภูเก็ต,2,กะทู้,2,ป่าตอง,83000000,สำนักงานที่ดินจังหวัดภูเก็ต,1,False,ห้องชุดเพื่อประกอบการค้า(ห้องชุดพาณิชยกรรม)/พื้นที่ระเบียง,97100,,official_statutory_assessment_rate_not_market_price
119110,34409,เดอะ อริสโต้ ป่าตอง ,M,83,ภูเก็ต,2,กะทู้,2,ป่าตอง,83000000,สำนักงานที่ดินจังหวัดภูเก็ต,2,False,ห้องชุดเพื่อประกอบการค้า(ห้องชุดพาณิชยกรรม)/พื้นที่ระเบียง,94300,,official_statutory_assessment_rate_not_market_price
119111,34409,เดอะ อริสโต้ ป่าตอง ,M,83,ภูเก็ต,2,กะทู้,2,ป่าตอง,83000000,สำนักงานที่ดินจังหวัดภูเก็ต,3,False,ห้องชุดเพื่อประกอบการค้า(ห้องชุดพาณิชยกรรม)/พื้นที่ระเบียง,92200,,official_statutory_assessment_rate_not_market_price
119112,34409,เดอะ อริสโต้ ป่าตอง ,N,83,ภูเก็ต,2,กะทู้,2,ป่าตอง,83000000,สำนักงานที่ดินจังหวัดภูเก็ต,1,False,ห้องชุดเพื่อประกอบการค้า(ห้องชุดพาณิชยกรรม)/พื้นที่ระเบียง,97100,,official_statutory_assessment_rate_not_market_price
119113,34409,เดอะ อริสโต้ ป่าตอง ,N,83,ภูเก็ต,2,กะทู้,2,ป่าตอง,83000000,สำนักงานที่ดินจังหวัดภูเก็ต,2,False,ห้องชุดเพื่อประกอบการค้า(ห้องชุดพาณิชยกรรม)/พื้นที่ระเบียง,94300,,official_statutory_assessment_rate_not_market_price
119114,34409,เดอะ อริสโต้ ป่าตอง ,N,83,ภูเก็ต,2,กะทู้,2,ป่าตอง,83000000,สำนักงานที่ดินจังหวัดภูเก็ต,3,False,ห้องชุดเพื่อประกอบการค้า(ห้องชุดพาณิชยกรรม)/พื้นที่ระเบียง,92200,,official_statutory_assessment_rate_not_market_price
119115,34409,เดอะ อริสโต้ ป่าตอง ,O,83,ภูเก็ต,2,กะทู้,2,ป่าตอง,83000000,สำนักงานที่ดินจังหวัดภูเก็ต,1,False,ห้องชุดเพื่อประกอบการค้า(ห้องชุดพาณิชยกรรม)/พื้นที่ระเบียง,97100,,official_statutory_assessment_rate_not_market_price
119116,34409,เดอะ อริสโต้ ป่าตอง ,O,83,ภูเก็ต,2,กะทู้,2,ป่าตอง,83000000,สำนักงานที่ดินจังหวัดภูเก็ต,2,False,ห้องชุดเพื่อประกอบการค้า(ห้องชุดพาณิชยกรรม)/พื้นที่ระเบียง,94300,,official_statutory_assessment_rate_not_market_price
119117,34409,เดอะ อริสโต้ ป่าตอง ,O,83,ภูเก็ต,2,กะทู้,2,ป่าตอง,83000000,สำนักงานที่ดินจังหวัดภูเก็ต,3,False,ห้องชุดเพื่อประกอบการค้า(ห้องชุดพาณิชยกรรม)/พื้นที่ระเบียง,92200,,official_statutory_assessment_rate_not_market_price
119118,34409,เดอะ อริสโต้ ป่าตอง ,P,83,ภูเก็ต,2,กะทู้,2,ป่าตอง,83000000,สำนักงานที่ดินจังหวัดภูเก็ต,1,False,ห้องชุดเพื่อประกอบการค้า(ห้องชุดพาณิชยกรรม)/พื้นที่ระเบียง,97100,,official_statutory_assessment_rate_not_market_price
119119,34409,เดอะ อริสโต้ ป่าตอง ,P,83,ภูเก็ต,2,กะทู้,2,ป่าตอง,83000000,สำนักงานที่ดินจังหวัดภูเก็ต,2,False,ห้องชุดเพื่อประกอบการค้า(ห้องชุดพาณิชยกรรม)/พื้นที่ระเบียง,94300,,official_statutory_assessment_rate_not_market_price
119120,34409,เดอะ อริสโต้ ป่าตอง ,P,83,ภูเก็ต,2,กะทู้,2,ป่าตอง,83000000,สำนักงานที่ดินจังหวัดภูเก็ต,3,False,ห้องชุดเพื่อประกอบการค้า(ห้องชุดพาณิชยกรรม)/พื้นที่ระเบียง,92200,,official_statutory_assessment_rate_not_market_price
119121,34409,เดอะ อริสโต้ ป่าตอง ,Q,83,ภูเก็ต,2,กะทู้,2,ป่าตอง,83000000,สำนักงานที่ดินจังหวัดภูเก็ต,1,False,ห้องชุดเพื่อประกอบการค้า(ห้องชุดพาณิชยกรรม)/พื้นที่ระเบียง,97100,,official_statutory_assessment_rate_not_market_price
