ParkCode,ParkName,CategoryName,Order,Family,TaxonRecordStatus,SciName,CommonNames,Synonyms,ParkAccepted,Sensitive,RecordStatus,Occurrence,OccurrenceTags,Nativeness,NativenessTags,Abundance,NPSTags,ParkTags,References,Observations,Vouchers,ExternalLinks,TEStatus,StateStatus,OzoneSensitiveStatus,GRank,SRank
GRSM,Great Smoky Mountains National Park,Insect,Hemiptera,Miridae,Active,Mecomma gilvipes,NA,,TRUE,FALSE,Approved,Present,NA,Unknown,NA,Unknown,NA,Taxa Group: Insect; Taxa Subcategory: True Bugs,0,0,2,NA,NA,NA,NA,GNR,NA
GRSM,Great Smoky Mountains National Park,Insect,Hemiptera,Miridae,Active,Megaloceroea recticornis,NA,,TRUE,FALSE,Approved,Present,NA,Unknown,NA,Unknown,NA,Taxa Group: Insect; Taxa Subcategory: True Bugs,0,0,2,NA,NA,NA,NA,GNR,NA
GRSM,Great Smoky Mountains National Park,Insect,Hemiptera,Miridae,Active,Metriorrhynchomiris dislocatus,NA,,TRUE,FALSE,Approved,Present,NA,Unknown,NA,Unknown,NA,Taxa Group: Insect; Taxa Subcategory: True Bugs,0,0,2,NA,NA,NA,NA,GNR,NA
GRSM,Great Smoky Mountains National Park,Insect,Hemiptera,Miridae,Active,Monalocoris americanus,NA,,TRUE,FALSE,Approved,Present,NA,Unknown,NA,Unknown,NA,Taxa Group: Insect; Taxa Subcategory: True Bugs,0,0,6,NA,NA,NA,NA,GNR,NA
GRSM,Great Smoky Mountains National Park,Insect,Hemiptera,Miridae,Active,Myiomma cixiiforme,NA,,TRUE,FALSE,Approved,Present,NA,Unknown,NA,Unknown,NA,Taxa Group: Insect; Taxa Subcategory: True Bugs,0,0,1,NA,NA,NA,NA,GNR,NA
GRSM,Great Smoky Mountains National Park,Insect,Hemiptera,Miridae,Active,Neolygus caryae,NA,,TRUE,FALSE,Approved,Present,NA,Unknown,NA,Unknown,NA,Species Record Status: New to Park; Taxa Group: Insect; Taxa Subcategory: True Bugs,1,0,1,NA,NA,NA,NA,GNR,NA
GRSM,Great Smoky Mountains National Park,Insect,Hemiptera,Miridae,Active,neolygus inconspicuus,NA,,TRUE,FALSE,Approved,Present,NA,Unknown,NA,Unknown,NA,Species Record Status: New to Park; Taxa Group: Insect; Taxa Subcategory: True Bugs,1,0,1,NA,NA,NA,NA,GNR,NA
GRSM,Great Smoky Mountains National Park,Insect,Hemiptera,Miridae,Active,Neurocolpus,NA,,TRUE,FALSE,Approved,Present,NA,Unknown,NA,Unknown,NA,Taxa Group: Insect; Taxa Subcategory: True Bugs,1,0,2,NA,NA,NA,NA,NA,NA
GRSM,Great Smoky Mountains National Park,Insect,Hemiptera,Miridae,Active,Neurocolpus nubilus,clouded plant bug,,TRUE,FALSE,Approved,Present,NA,Unknown,NA,Unknown,NA,Taxa Group: Insect; Taxa Subcategory: True Bugs,0,0,0,NA,NA,NA,NA,GNR,NA
GRSM,Great Smoky Mountains National Park,Insect,Hemiptera,Miridae,Active,Paraproba capitata,NA,,TRUE,FALSE,Approved,Present,NA,Unknown,NA,Unknown,NA,Taxa Group: Insect; Taxa Subcategory: True Bugs,1,0,2,NA,NA,NA,NA,GNR,NA
GRSM,Great Smoky Mountains National Park,Insect,Hemiptera,Miridae,Active,Phytocoris,NA,,TRUE,FALSE,Approved,Present,NA,Unknown,NA,Unknown,NA,Taxa Group: Insect; Taxa Subcategory: True Bugs,1,0,9,NA,NA,NA,NA,NA,NA
GRSM,Great Smoky Mountains National Park,Insect,Hemiptera,Miridae,Active,Phytocoris canadensis,NA,,TRUE,FALSE,Approved,Present,NA,Unknown,NA,Unknown,NA,Taxa Group: Insect; Taxa Subcategory: True Bugs,0,0,3,NA,NA,NA,NA,GNR,NA
GRSM,Great Smoky Mountains National Park,Insect,Hemiptera,Miridae,Active,Phytocoris erectus,NA,,TRUE,FALSE,Approved,Present,NA,Unknown,NA,Unknown,NA,Taxa Group: Insect; Taxa Subcategory: True Bugs,0,0,1,NA,NA,NA,NA,GNR,NA
GRSM,Great Smoky Mountains National Park,Insect,Hemiptera,Miridae,Active,Phytocoris mundus,NA,,TRUE,FALSE,Approved,Present,NA,Unknown,NA,Unknown,NA,Taxa Group: Insect; Taxa Subcategory: True Bugs,0,0,1,NA,NA,NA,NA,NA,NA
GRSM,Great Smoky Mountains National Park,Insect,Hemiptera,Miridae,Active,Phytocoris tibialis,NA,,TRUE,FALSE,Approved,Present,NA,Unknown,NA,Unknown,NA,Taxa Group: Insect; Taxa Subcategory: True Bugs,0,0,2,NA,NA,NA,NA,GNR,NA
GRSM,Great Smoky Mountains National Park,Insect,Hemiptera,Miridae,Active,Plagiognathus dispar,NA,,TRUE,FALSE,Approved,Present,NA,Unknown,NA,Unknown,NA,Species Record Status: New to Park; Taxa Group: Insect; Taxa Subcategory: True Bugs,1,0,1,NA,NA,NA,NA,GNR,NA
GRSM,Great Smoky Mountains National Park,Insect,Hemiptera,Miridae,Active,Poecilocapsus lineatus,Fourlined Plant Bug,,TRUE,FALSE,Approved,Present,NA,Unknown,NA,Unknown,NA,Taxa Group: Insect; Taxa Subcategory: True Bugs,0,0,5,NA,NA,NA,NA,GNR,NA
GRSM,Great Smoky Mountains National Park,Insect,Hemiptera,Miridae,Active,Polymerus basalis,NA,,TRUE,FALSE,Approved,Present,NA,Unknown,NA,Unknown,NA,Taxa Group: Insect; Taxa Subcategory: True Bugs,0,0,1,NA,NA,NA,NA,GNR,NA
GRSM,Great Smoky Mountains National Park,Insect,Hemiptera,Miridae,Active,Prepops rubellicollis,NA,,TRUE,FALSE,Approved,Present,NA,Unknown,NA,Unknown,NA,Species Record Status: New to Park; Taxa Group: Insect; Taxa Subcategory: True Bugs,1,0,1,NA,NA,NA,NA,GNR,NA
GRSM,Great Smoky Mountains National Park,Insect,Hemiptera,Miridae,Active,Rhasis leviscutatus,NA,,TRUE,FALSE,Approved,Present,NA,Unknown,NA,Unknown,NA,Taxa Group: Insect; Taxa Subcategory: True Bugs,0,0,1,NA,NA,NA,NA,NA,NA
GRSM,Great Smoky Mountains National Park,Insect,Hemiptera,Miridae,Active,Spanagonicus albofasciatus,Whitemarked Fleahopper,,TRUE,FALSE,Approved,Present,NA,Unknown,NA,Unknown,NA,Taxa Group: Insect; Taxa Subcategory: True Bugs,0,0,4,NA,NA,NA,NA,GNR,NA
GRSM,Great Smoky Mountains National Park,Insect,Hemiptera,Miridae,Active,Stenodema trispinosa,NA,,TRUE,FALSE,Approved,Present,NA,Unknown,NA,Unknown,NA,Taxa Group: Insect; Taxa Subcategory: True Bugs,0,0,2,NA,NA,NA,NA,NA,NA
GRSM,Great Smoky Mountains National Park,Insect,Hemiptera,Miridae,Active,Stenodema vicinum,NA,,TRUE,FALSE,Approved,Present,NA,Unknown,NA,Unknown,NA,Taxa Group: Insect; Taxa Subcategory: True Bugs,0,0,2,NA,NA,NA,NA,GNR,NA
GRSM,Great Smoky Mountains National Park,Insect,Hemiptera,Miridae,Active,Stenotus binotatus,Twospotted Grass Bug,,TRUE,FALSE,Approved,Present,NA,Unknown,NA,Unknown,NA,Taxa Group: Insect; Taxa Subcategory: True Bugs,0,0,3,NA,NA,NA,NA,GNR,NA
GRSM,Great Smoky Mountains National Park,Insect,Hemiptera,Miridae,Active,Taedia limba,NA,,TRUE,FALSE,Approved,Present,NA,Unknown,NA,Unknown,NA,Taxa Group: Insect; Taxa Subcategory: True Bugs,0,0,1,NA,NA,NA,NA,NA,NA
GRSM,Great Smoky Mountains National Park,Insect,Hemiptera,Miridae,Active,Taylorilygus apicalis,NA,,TRUE,FALSE,Approved,Present,NA,Unknown,NA,Unknown,NA,Species Record Status: New to Park; Taxa Group: Insect; Taxa Subcategory: True Bugs,1,0,1,NA,NA,NA,NA,GNR,NA
GRSM,Great Smoky Mountains National Park,Insect,Hemiptera,Miridae,Active,Trigonotylus caelestialium,NA,,TRUE,FALSE,Approved,Present,NA,Unknown,NA,Unknown,NA,Taxa Group: Insect; Taxa Subcategory: True Bugs,0,0,1,NA,NA,NA,NA,GNR,NA
GRSM,Great Smoky Mountains National Park,Insect,Hemiptera,Miridae,Active,Trigonotylus ruficornis,NA,,TRUE,FALSE,Approved,Present,NA,Unknown,NA,Unknown,NA,Taxa Group: Insect; Taxa Subcategory: True Bugs,0,0,0,NA,NA,NA,NA,NA,NA
GRSM,Great Smoky Mountains National Park,Insect,Hemiptera,Miridae,Active,Tropidosteptes palmeri,NA,,TRUE,FALSE,Approved,Present,NA,Unknown,NA,Unknown,NA,Taxa Group: Insect; Taxa Subcategory: True Bugs,0,0,1,NA,NA,NA,NA,GNR,NA
GRSM,Great Smoky Mountains National Park,Insect,Hemiptera,Nabidae,Active,Hoplistoscelis sordidus,NA,,TRUE,FALSE,Approved,Present,NA,Unknown,NA,Unknown,NA,Taxa Group: Insect; Taxa Subcategory: True Bugs,0,0,2,NA,NA,NA,NA,NA,NA
GRSM,Great Smoky Mountains National Park,Insect,Hemiptera,Nabidae,Active,Lasiomerus annulatus,NA,,TRUE,FALSE,Approved,Present,NA,Unknown,NA,Unknown,NA,Taxa Group: Insect; Taxa Subcategory: True Bugs,0,0,1,NA,NA,NA,NA,GNR,NA
GRSM,Great Smoky Mountains National Park,Insect,Hemiptera,Nabidae,Active,Lasiomerus constrictus,NA,,TRUE,FALSE,Approved,Present,NA,Unknown,NA,Unknown,NA,Taxa Group: Insect; Taxa Subcategory: True Bugs,0,0,1,NA,NA,NA,NA,NA,NA
GRSM,Great Smoky Mountains National Park,Insect,Hemiptera,Nabidae,Active,Nabis americoferus,Common Damsel Bug,,TRUE,FALSE,Approved,Present,NA,Unknown,NA,Unknown,NA,Taxa Group: Insect; Taxa Subcategory: True Bugs,0,0,1,NA,NA,NA,NA,GNR,NA
GRSM,Great Smoky Mountains National Park,Insect,Hemiptera,Nepidae,Active,Ranatra,NA,,TRUE,FALSE,Approved,Present,NA,Unknown,NA,Unknown,NA,Habit: Climber; Habitat: lotic-depositional-hydrophytes; Trophic Class: Predator-Piercer; Taxa Group: Insect; Taxa Subcategory: True Bugs,0,1,2,NA,NA,NA,NA,NA,NA
GRSM,Great Smoky Mountains National Park,Insect,Hemiptera,Nepidae,Active,Ranatra australis,Water Scorpion,,TRUE,FALSE,Approved,Present,NA,Unknown,NA,Unknown,NA,Taxa Group: Insect; Taxa Subcategory: True Bugs,1,0,3,NA,NA,NA,NA,G5,NA
GRSM,Great Smoky Mountains National Park,Insect,Hemiptera,Nepidae,Active,Ranatra buenoi,NA,,TRUE,FALSE,Approved,Present,NA,Unknown,NA,Unknown,NA,Taxa Group: Insect; Taxa Subcategory: True Bugs,0,0,1,NA,NA,NA,NA,NA,NA
GRSM,Great Smoky Mountains National Park,Insect,Hemiptera,Nepidae,Active,Ranatra fusca,Water Scorpion,,TRUE,FALSE,Approved,Present,NA,Unknown,NA,Unknown,NA,Taxa Group: Insect; Taxa Subcategory: True Bugs,1,0,4,NA,NA,NA,NA,GNR,NA
GRSM,Great Smoky Mountains National Park,Insect,Hemiptera,Nepidae,Active,Ranatra kirkaldyi,NA,,TRUE,FALSE,Approved,Present,NA,Unknown,NA,Unknown,NA,Taxa Group: Insect; Taxa Subcategory: True Bugs,0,0,2,NA,NA,NA,NA,GNR,NA
GRSM,Great Smoky Mountains National Park,Insect,Hemiptera,Nepidae,Active,Ranatra nigra,NA,,TRUE,FALSE,Approved,Present,NA,Unknown,NA,Unknown,NA,Taxa Group: Insect; Taxa Subcategory: True Bugs,0,0,4,NA,NA,NA,NA,GNR,NA
GRSM,Great Smoky Mountains National Park,Insect,Hemiptera,Notonectidae,Active,Buenoa,NA,,TRUE,FALSE,Approved,Present,NA,Unknown,NA,Unknown,NA,Taxa Group: Insect; Taxa Subcategory: True Bugs,0,1,0,NA,NA,NA,NA,NA,NA
GRSM,Great Smoky Mountains National Park,Insect,Hemiptera,Notonectidae,Active,Buenoa confusa,NA,,TRUE,FALSE,Approved,Present,NA,Unknown,NA,Unknown,NA,Taxa Group: Insect; Taxa Subcategory: True Bugs,1,0,1,NA,NA,NA,NA,GNR,NA
GRSM,Great Smoky Mountains National Park,Insect,Hemiptera,Notonectidae,Active,Buenoa margaritacea,NA,,TRUE,FALSE,Approved,Present,NA,Unknown,NA,Unknown,NA,Taxa Group: Insect; Taxa Subcategory: True Bugs,1,0,2,NA,NA,NA,NA,GNR,NA
GRSM,Great Smoky Mountains National Park,Insect,Hemiptera,Notonectidae,Active,Buenoa scimitra,NA,,TRUE,FALSE,Approved,Present,NA,Unknown,NA,Unknown,NA,Taxa Group: Insect; Taxa Subcategory: True Bugs,1,0,0,NA,NA,NA,NA,NA,NA
GRSM,Great Smoky Mountains National Park,Insect,Hemiptera,Notonectidae,Active,Notonecta,NA,,TRUE,FALSE,Approved,Present,NA,Unknown,NA,Unknown,NA,Taxa Group: Insect; Taxa Subcategory: True Bugs,0,1,1,NA,NA,NA,NA,NA,NA
GRSM,Great Smoky Mountains National Park,Insect,Hemiptera,Notonectidae,Active,Notonecta indica,NA,,TRUE,FALSE,Approved,Present,NA,Unknown,NA,Unknown,NA,Habit: Swimmer; Habitat: lentic-limnetic-open water; Trophic Class: Predator-Piercer; Taxa Group: Insect; Taxa Subcategory: True Bugs,0,0,0,NA,NA,NA,NA,NA,NA
GRSM,Great Smoky Mountains National Park,Insect,Hemiptera,Notonectidae,Active,Notonecta irrorata,Backswimmer,,FALSE,FALSE,In Review,NA,NA,NA,NA,NA,NA,Habit: Swimmer; Habitat: lentic-limnetic-open water; Trophic Class: Predator-Piercer; Taxa Group: Insect; Taxa Subcategory: True Bugs,0,0,7,NA,NA,NA,NA,GNR,NA
GRSM,Great Smoky Mountains National Park,Insect,Hemiptera,Pachygronthidae,Active,Oedancala dorsalis,NA,,TRUE,FALSE,Approved,Present,NA,Unknown,NA,Unknown,NA,Taxa Group: Insect; Taxa Subcategory: True Bugs,0,0,14,NA,NA,NA,NA,GNR,NA
GRSM,Great Smoky Mountains National Park,Insect,Hemiptera,Pachygronthidae,Active,Phlegyas abbreviatus,NA,,TRUE,FALSE,Approved,Present,NA,Unknown,NA,Unknown,NA,Species Record Status: Pre 1998; Taxa Group: Insect; Taxa Subcategory: True Bugs,0,0,0,NA,NA,NA,NA,GNR,NA
GRSM,Great Smoky Mountains National Park,Insect,Hemiptera,Pentatomidae,Active,Amaurochrous cinctipes,NA,,TRUE,FALSE,Approved,Present,NA,Unknown,NA,Unknown,NA,Taxa Group: Insect; Taxa Subcategory: True Bugs,0,0,1,NA,NA,NA,NA,GNR,NA
GRSM,Great Smoky Mountains National Park,Insect,Hemiptera,Pentatomidae,Active,Banasa calva,NA,,TRUE,FALSE,Approved,Present,NA,Unknown,NA,Unknown,NA,Taxa Group: Insect; Taxa Subcategory: True Bugs,1,2,4,NA,NA,NA,NA,GNR,NA
GRSM,Great Smoky Mountains National Park,Insect,Hemiptera,Pentatomidae,Active,Banasa dimiata,Banasa Stink Bug,,TRUE,FALSE,Approved,Present,NA,Unknown,NA,Unknown,NA,Taxa Group: Insect; Taxa Subcategory: True Bugs,0,17,25,NA,NA,NA,NA,NA,NA
GRSM,Great Smoky Mountains National Park,Insect,Hemiptera,Pentatomidae,Active,Brochymena arborea,Rough Stink Bug,,TRUE,FALSE,Approved,Present,NA,Unknown,NA,Unknown,NA,Taxa Group: Insect; Taxa Subcategory: True Bugs,0,16,15,NA,NA,NA,NA,NA,NA
GRSM,Great Smoky Mountains National Park,Insect,Hemiptera,Pentatomidae,Active,Brochymena punctata,NA,,TRUE,FALSE,Approved,Present,NA,Unknown,NA,Unknown,NA,Taxa Group: Insect; Taxa Subcategory: True Bugs,0,0,0,NA,NA,NA,NA,NA,NA
GRSM,Great Smoky Mountains National Park,Insect,Hemiptera,Pentatomidae,Active,Brochymena quadripustulata,fourhumped stink bug,,TRUE,FALSE,Approved,Present,NA,Unknown,NA,Unknown,NA,Taxa Group: Insect; Taxa Subcategory: True Bugs,0,3,4,NA,NA,NA,NA,GNR,NA
GRSM,Great Smoky Mountains National Park,Insect,Hemiptera,Pentatomidae,Active,Brochymena quadripustulatus,NA,,TRUE,FALSE,Approved,Present,NA,Unknown,NA,Unknown,NA,Taxa Group: Insect; Taxa Subcategory: True Bugs,0,3,3,NA,NA,NA,NA,NA,NA
GRSM,Great Smoky Mountains National Park,Insect,Hemiptera,Pentatomidae,Active,Coenus delius,NA,,TRUE,FALSE,Approved,Present,NA,Unknown,NA,Unknown,NA,Taxa Group: Insect; Taxa Subcategory: True Bugs,0,1,1,NA,NA,NA,NA,GNR,NA
GRSM,Great Smoky Mountains National Park,Insect,Hemiptera,Pentatomidae,Active,Cosmopepla bimaculata,Stink Bug,,TRUE,FALSE,Approved,Present,NA,Unknown,NA,Unknown,NA,Taxa Group: Insect; Taxa Subcategory: True Bugs,0,0,1,NA,NA,NA,NA,NA,NA
GRSM,Great Smoky Mountains National Park,Insect,Hemiptera,Pentatomidae,Active,Cosmopepla lintneriana,NA,,TRUE,FALSE,Approved,Present,NA,Unknown,NA,Unknown,NA,Taxa Group: Insect; Taxa Subcategory: True Bugs,0,0,0,NA,NA,NA,NA,GNR,NA
GRSM,Great Smoky Mountains National Park,Insect,Hemiptera,Pentatomidae,Active,Dendrocoris humeralis,NA,,TRUE,FALSE,Approved,Present,NA,Unknown,NA,Unknown,NA,Taxa Group: Insect; Taxa Subcategory: True Bugs,0,6,7,NA,NA,NA,NA,GNR,NA
GRSM,Great Smoky Mountains National Park,Insect,Hemiptera,Pentatomidae,Active,Euschistus ictericus,NA,,TRUE,FALSE,Approved,Present,NA,Unknown,NA,Unknown,NA,Species Record Status: Pre 1998; Taxa Group: Insect; Taxa Subcategory: True Bugs,0,0,0,NA,NA,NA,NA,GNR,NA
GRSM,Great Smoky Mountains National Park,Insect,Hemiptera,Pentatomidae,Active,Euschistus servus,Brown Stink Bug,,TRUE,FALSE,Approved,Present,NA,Unknown,NA,Unknown,NA,Taxa Group: Insect; Taxa Subcategory: True Bugs,0,34,57,NA,NA,NA,NA,GNR,NA
GRSM,Great Smoky Mountains National Park,Insect,Hemiptera,Pentatomidae,Active,Euschistus tristigmus luridus,NA,,TRUE,FALSE,Approved,Present,NA,Unknown,NA,Unknown,NA,Taxa Group: Insect; Taxa Subcategory: True Bugs,0,0,0,NA,NA,NA,NA,GNRTNR,NA
GRSM,Great Smoky Mountains National Park,Insect,Hemiptera,Pentatomidae,Active,Euschistus tristigmus tristigmus,NA,,TRUE,FALSE,Approved,Present,NA,Unknown,NA,Unknown,NA,Taxa Group: Insect; Taxa Subcategory: True Bugs,0,4,62,NA,NA,NA,NA,NA,NA
GRSM,Great Smoky Mountains National Park,Insect,Hemiptera,Pentatomidae,Active,Euschistus variolarius,onespotted stink bug,,TRUE,FALSE,Approved,Present,NA,Unknown,NA,Unknown,NA,Taxa Group: Insect; Taxa Subcategory: True Bugs,0,0,0,NA,NA,NA,NA,GNR,NA
GRSM,Great Smoky Mountains National Park,Insect,Hemiptera,Pentatomidae,Active,Euthyrhynchus floridanus,NA,,TRUE,FALSE,Approved,Present,NA,Unknown,NA,Unknown,NA,Taxa Group: Insect; Taxa Subcategory: True Bugs,0,0,0,NA,NA,NA,NA,GNR,NA
GRSM,Great Smoky Mountains National Park,Insect,Hemiptera,Pentatomidae,Active,Halyomorpha halys,brown marmorated stink bug,,TRUE,FALSE,Approved,Present,NA,Non-native,NA,Unknown,NA,Species Record Status: New to Park; Taxa Group: Insect; Taxa Subcategory: True Bugs,0,0,0,NA,NA,NA,NA,GNR,NA
GRSM,Great Smoky Mountains National Park,Insect,Hemiptera,Pentatomidae,Active,Holcostethus limbolarius,NA,,TRUE,FALSE,Approved,Present,NA,Unknown,NA,Unknown,NA,Taxa Group: Insect; Taxa Subcategory: True Bugs,0,3,3,NA,NA,NA,NA,GNR,NA
GRSM,Great Smoky Mountains National Park,Insect,Hemiptera,Pentatomidae,Active,Hymenarcys nervosa,NA,,TRUE,FALSE,Approved,Present,NA,Unknown,NA,Unknown,NA,Taxa Group: Insect; Taxa Subcategory: True Bugs,0,3,4,NA,NA,NA,NA,GNR,NA
GRSM,Great Smoky Mountains National Park,Insect,Hemiptera,Pentatomidae,Active,Meadorus lateralis,NA,,TRUE,FALSE,Approved,Present,NA,Unknown,NA,Unknown,NA,Taxa Group: Insect; Taxa Subcategory: True Bugs,1,0,0,NA,NA,NA,NA,NA,NA
GRSM,Great Smoky Mountains National Park,Insect,Hemiptera,Pentatomidae,Active,Menecles insertus,NA,,TRUE,FALSE,Approved,Present,NA,Unknown,NA,Unknown,NA,Taxa Group: Insect; Taxa Subcategory: True Bugs,0,41,55,NA,NA,NA,NA,GNR,NA
GRSM,Great Smoky Mountains National Park,Insect,Hemiptera,Pentatomidae,Active,Mormidea lugens,NA,,TRUE,FALSE,Approved,Present,NA,Unknown,NA,Unknown,NA,Taxa Group: Insect; Taxa Subcategory: True Bugs,1,39,104,NA,NA,NA,NA,GNR,NA
GRSM,Great Smoky Mountains National Park,Insect,Hemiptera,Pentatomidae,Active,Neottiglossa sulcifrons,NA,,TRUE,FALSE,Approved,Present,NA,Unknown,NA,Unknown,NA,Taxa Group: Insect; Taxa Subcategory: True Bugs,0,0,0,NA,NA,NA,NA,GNR,NA
GRSM,Great Smoky Mountains National Park,Insect,Hemiptera,Pentatomidae,Active,Neottiglossa undata,NA,,TRUE,FALSE,Approved,Present,NA,Unknown,NA,Unknown,NA,Taxa Group: Insect; Taxa Subcategory: True Bugs,0,0,0,NA,NA,NA,NA,GNR,NA
GRSM,Great Smoky Mountains National Park,Insect,Hemiptera,Pentatomidae,Active,Oebalus pugnax,Rice Stink Bug,,TRUE,FALSE,Approved,Present,NA,Unknown,NA,Unknown,NA,Taxa Group: Insect; Taxa Subcategory: True Bugs,0,32,41,NA,NA,NA,NA,GNR,NA
GRSM,Great Smoky Mountains National Park,Insect,Hemiptera,Pentatomidae,Active,Perillus strigipes,NA,,TRUE,FALSE,Approved,Present,NA,Unknown,NA,Unknown,NA,Taxa Group: Insect; Taxa Subcategory: True Bugs,0,0,0,NA,NA,NA,NA,NA,NA
GRSM,Great Smoky Mountains National Park,Insect,Hemiptera,Pentatomidae,Active,Podisus maculiventris,Spined Soldier Bug,,TRUE,FALSE,Approved,Present,NA,Unknown,NA,Unknown,NA,Taxa Group: Insect; Taxa Subcategory: True Bugs,0,6,9,NA,NA,NA,NA,GNR,NA
GRSM,Great Smoky Mountains National Park,Insect,Hemiptera,Pentatomidae,Active,Podisus modestus,Stink Bug,,TRUE,FALSE,Approved,Present,NA,Unknown,NA,Unknown,NA,Taxa Group: Insect; Taxa Subcategory: True Bugs,0,0,2,NA,NA,NA,NA,NA,NA
GRSM,Great Smoky Mountains National Park,Insect,Hemiptera,Pentatomidae,Active,Podisus neglectus,NA,,FALSE,FALSE,In Review,NA,NA,NA,NA,NA,NA,Taxa Group: Insect; Taxa Subcategory: True Bugs,0,0,1,NA,NA,NA,NA,NA,NA
GRSM,Great Smoky Mountains National Park,Insect,Hemiptera,Pentatomidae,Active,Podisus serieventris,NA,,TRUE,FALSE,Approved,Present,NA,Unknown,NA,Unknown,NA,Taxa Group: Insect; Taxa Subcategory: True Bugs,0,25,28,NA,NA,NA,NA,GNR,NA
GRSM,Great Smoky Mountains National Park,Insect,Hemiptera,Pentatomidae,Active,Proxys punctulatus,Stink Bug,,TRUE,FALSE,Approved,Present,NA,Unknown,NA,Unknown,NA,Taxa Group: Insect; Taxa Subcategory: True Bugs,0,0,1,NA,NA,NA,NA,GNR,NA
GRSM,Great Smoky Mountains National Park,Insect,Hemiptera,Pentatomidae,Active,Stiretrus anchorago,NA,,TRUE,FALSE,Approved,Present,NA,Unknown,NA,Unknown,NA,Taxa Group: Insect; Taxa Subcategory: True Bugs,0,0,0,NA,NA,NA,NA,GNR,NA
GRSM,Great Smoky Mountains National Park,Insect,Hemiptera,Pentatomidae,Active,Thyanta calceata,NA,,TRUE,FALSE,Approved,Present,NA,Unknown,NA,Unknown,NA,Taxa Group: Insect; Taxa Subcategory: True Bugs,0,6,9,NA,NA,NA,NA,NA,NA
GRSM,Great Smoky Mountains National Park,Insect,Hemiptera,Pentatomidae,Active,Thyanta custator,NA,,TRUE,FALSE,Approved,Present,NA,Unknown,NA,Unknown,NA,Taxa Group: Insect; Taxa Subcategory: True Bugs,0,2,2,NA,NA,NA,NA,GNR,NA
GRSM,Great Smoky Mountains National Park,Insect,Hemiptera,Pentatomidae,Active,Trichopepla semivittata,NA,,TRUE,FALSE,Approved,Present,NA,Unknown,NA,Unknown,NA,Taxa Group: Insect; Taxa Subcategory: True Bugs,0,0,0,NA,NA,NA,NA,GNR,NA
GRSM,Great Smoky Mountains National Park,Insect,Hemiptera,Phylloxeridae,Active,Phylloxera,NA,,TRUE,FALSE,Approved,Present,NA,Unknown,NA,Unknown,NA,Taxa Group: Insect; Taxa Subcategory: True Bugs,1,1,2,NA,NA,NA,NA,NA,NA
GRSM,Great Smoky Mountains National Park,Insect,Hemiptera,Phylloxeridae,Active,Phylloxera caryaecaulis,Hickory Leafstem Gall Adulgid,,TRUE,FALSE,Approved,Present,NA,Unknown,NA,Unknown,NA,Taxa Group: Insect; Taxa Subcategory: True Bugs,0,1,3,NA,NA,NA,NA,GNR,NA
GRSM,Great Smoky Mountains National Park,Insect,Hemiptera,Phylloxeridae,Active,Phylloxera conica,NA,,TRUE,FALSE,Approved,Present,NA,Unknown,NA,Unknown,NA,Species Record Status: New to Park; Taxa Group: Insect; Taxa Subcategory: True Bugs,0,0,1,NA,NA,NA,NA,NA,NA
GRSM,Great Smoky Mountains National Park,Insect,Hemiptera,Piesmatidae,Active,Piesma,NA,,TRUE,FALSE,Approved,Present,NA,Unknown,NA,Unknown,NA,Species Record Status: Pre 1998; Taxa Group: Insect; Taxa Subcategory: True Bugs,0,0,0,NA,NA,NA,NA,NA,NA
GRSM,Great Smoky Mountains National Park,Insect,Hemiptera,Piesmatidae,Active,Piesma cinereum,Ashy-gray Bug,,TRUE,FALSE,Approved,Present,NA,Unknown,NA,Unknown,NA,Taxa Group: Insect; Taxa Subcategory: True Bugs,0,0,2,NA,NA,NA,NA,NA,NA
GRSM,Great Smoky Mountains National Park,Insect,Hemiptera,Plataspidae,Active,Megacopta cribraria,NA,,TRUE,FALSE,Approved,Present,NA,Non-native,NA,Unknown,NA,Species Record Status: New to Park; Taxa Group: Insect; Taxa Subcategory: True Bugs,0,0,0,NA,NA,NA,NA,GNR,NA
GRSM,Great Smoky Mountains National Park,Insect,Hemiptera,Pseudococcidae,Active,Peliococcus serratus,NA,,TRUE,FALSE,Approved,Present,NA,Unknown,NA,Unknown,NA,Species Record Status: Pre 1998; Taxa Group: Insect; Taxa Subcategory: True Bugs,2,0,0,NA,NA,NA,NA,GNR,NA
GRSM,Great Smoky Mountains National Park,Insect,Hemiptera,Pseudococcidae,Active,Pseudococcidae,mealybugs,,TRUE,FALSE,Approved,Present,NA,Unknown,NA,Unknown,NA,Taxa Group: Insect; Taxa Subcategory: True Bugs,2,0,0,NA,NA,NA,NA,NA,NA
GRSM,Great Smoky Mountains National Park,Insect,Hemiptera,Pseudococcidae,Active,Pseudococcus,NA,,TRUE,FALSE,Approved,Present,NA,Unknown,NA,Unknown,NA,Species Record Status: Pre 1998; Taxa Group: Insect; Taxa Subcategory: True Bugs,2,0,0,NA,NA,NA,NA,NA,NA
GRSM,Great Smoky Mountains National Park,Insect,Hemiptera,Pseudococcidae,Active,Pseudococcus maritimus,NA,,TRUE,FALSE,Approved,Present,NA,Unknown,NA,Unknown,NA,Species Record Status: Pre 1998; Taxa Group: Insect; Taxa Subcategory: True Bugs,2,0,0,NA,NA,NA,NA,GNR,NA
