0,DATE,D0,D1,D2,D3,D4,-9,W0,W1,W2,W3,W4,state
42.9,d_19210601,56.7,22.9,3,0.2,0,0,0.4,0,0,0,0,alabama
67.9,d_19210701,30.1,11,3.5,1.8,0,0,1.9,0.4,0,0,0,alabama
71.4,d_19210801,25.8,12.7,3.6,2.4,0.1,0,2.9,1.3,0,0,0,alabama
31.1,d_19210901,68.9,53.6,16.4,6.6,3.1,0,0,0,0,0,0,alabama
34.3,d_19211001,65.7,36.6,7.4,4,2.2,0,0,0,0,0,0,alabama
26.7,d_19211101,73.3,49.8,8.8,2.9,0.4,0,0,0,0,0,0,alabama
18.8,d_19211201,81.3,56.3,23.6,8.3,1.7,0,0,0,0,0,0,alabama
15.8,d_19220101,84.2,68.5,29.5,12.8,2,0,0,0,0,0,0,alabama
45.6,d_19220201,54.3,32.1,5.6,2.1,0,0,0.1,0,0,0,0,alabama
49.9,d_19220301,3.3,1.6,0,0,0,0,46.7,16,0,0,0,alabama
50.6,d_19220401,7.1,2.8,0,0,0,0,42.5,19.7,0.5,0,0,alabama
33.8,d_19220501,0.3,0,0,0,0,0,65.9,38.6,7.2,0,0,alabama
28.2,d_19220601,0,0,0,0,0,0,71.8,37.2,7.6,2.2,0,alabama
35.2,d_19220701,0,0,0,0,0,0,64.9,32.5,4.2,0.3,0,alabama
43.9,d_19220801,0.2,0,0,0,0,0,55.9,27.3,1.2,0,0,alabama
47.2,d_19220901,0,0,0,0,0,0,52.8,22.5,2.2,0,0,alabama
82.4,d_19221001,0,0,0,0,0,0,17.6,6.8,0,0,0,alabama
88.1,d_19221101,7.1,1.5,0,0,0,0,4.7,0.5,0,0,0,alabama
60.1,d_19221201,39.9,10.1,0,0,0,0,0,0,0,0,0,alabama
53.8,d_19230101,46.2,17.7,0,0,0,0,0,0,0,0,0,alabama
22.8,d_19230201,77.1,53,14.1,0,0,0,0,0,0,0,0,alabama
41.9,d_19230301,58.1,34.1,1,0,0,0,0,0,0,0,0,alabama
71.2,d_19230401,25.7,10.6,0,0,0,0,3,0,0,0,0,alabama
41.7,d_19230501,0,0,0,0,0,0,58.3,12.4,0,0,0,alabama
26.8,d_19230601,0,0,0,0,0,0,73.1,31.4,0.7,0,0,alabama
35.2,d_19230701,0,0,0,0,0,0,64.8,32.8,8.3,3,0,alabama
5.5,d_19230801,0,0,0,0,0,0,94.4,82.2,34.4,13.5,3.8,alabama
34.3,d_19230901,0.1,0,0,0,0,0,65.7,35.2,7.6,1.8,0,alabama
29.6,d_19231001,0,0,0,0,0,0,70.4,33.6,12.6,4.7,0,alabama
25.1,d_19231101,0,0,0,0,0,0,74.8,41.1,16.2,8.8,0.1,alabama
33.8,d_19231201,0.1,0,0,0,0,0,66.1,44.1,20.4,13.4,0.9,alabama
22.6,d_19240101,0,0,0,0,0,0,77.4,53.9,21.5,11.1,0.5,alabama
58.4,d_19240201,7.6,1,0,0,0,0,33.9,14.9,1.3,0,0,alabama
63.9,d_19240301,22.1,8.6,0.4,0,0,0,14.1,7,0.4,0,0,alabama
71.9,d_19240401,8.5,1.7,0,0,0,0,19.7,8.9,0,0,0,alabama
61,d_19240501,27.3,6.5,0,0,0,0,11.7,0.4,0,0,0,alabama
78.4,d_19240601,2,0,0,0,0,0,19.6,10.6,0,0,0,alabama
83.6,d_19240701,3.5,0,0,0,0,0,12.9,0.6,0,0,0,alabama
61.8,d_19240801,36.9,13.2,0.2,0,0,0,1.2,0,0,0,0,alabama
59.4,d_19240901,37.7,24.6,0.1,0,0,0,2.9,0,0,0,0,alabama
18.6,d_19241001,81.4,57.5,30.6,11,0.2,0,0,0,0,0,0,alabama
5.7,d_19241101,94.2,89.5,60.1,40.1,19.1,0,0,0,0,0,0,alabama
26.9,d_19241201,70.3,49.4,21.2,5.1,0.1,0,2.8,0,0,0,0,alabama
28,d_19250101,48.2,34.5,6,2.4,0,0,23.8,15.1,7.3,2.5,0,alabama
30.6,d_19250201,52.5,47,28.5,16.2,5.2,0,16.9,8.9,3.1,0,0,alabama
29,d_19250301,67,55.3,39,28.1,20.5,0,4,0.6,0,0,0,alabama
20,d_19250401,80,65.5,43.2,31.1,21.9,0,0,0,0,0,0,alabama
12.2,d_19250501,87.7,65.4,39.4,26.8,16.1,0,0.1,0,0,0,0,alabama
3.9,d_19250601,96.1,83.1,50.7,34.9,20.8,0,0,0,0,0,0,alabama
15.6,d_19250701,84.4,61.1,38.3,20.2,9.7,0,0,0,0,0,0,alabama
24.7,d_19250801,75.4,60.3,36.6,18.8,1.1,0,0,0,0,0,0,alabama
5.9,d_19250901,94,81,56.5,43.4,24.6,0,0,0,0,0,0,alabama
4.8,d_19251001,95.2,91.4,78.6,63.4,35,0,0,0,0,0,0,alabama
8.7,d_19251101,91.2,84.2,59,37.2,16.3,0,0,0,0,0,0,alabama
12,d_19251201,87.9,79.6,51.9,26.7,5.4,0,0,0,0,0,0,alabama
50.5,d_19260101,43.1,17,2,0.5,0,0,6.3,0.4,0,0,0,alabama
61,d_19260201,28.9,9.6,1.6,0.5,0,0,10.1,1.2,0,0,0,alabama
61.8,d_19260301,10.7,3.3,0,0,0,0,27.6,10.5,0,0,0,alabama
67.4,d_19260401,23,10.5,1,0,0,0,9.6,2.5,0,0,0,alabama
64,d_19260501,18.1,4.8,0,0,0,0,17.8,4.1,0.1,0,0,alabama
55.5,d_19260601,8.8,2.4,0,0,0,0,35.8,15.2,3,0.3,0,alabama
49.7,d_19260701,31.2,24.8,10.3,1.4,0,0,19.2,8.5,2,0,0,alabama
41.6,d_19260801,26.1,19.1,5.4,2.6,0,0,32.3,17.5,2.4,0.1,0,alabama
18.2,d_19260901,28.2,22.9,6.5,3.9,0.1,0,53.4,40.8,13.8,6,0.3,alabama
42.5,d_19261001,31.9,26.5,8,4.1,1.7,0,25.5,13,5,0.2,0,alabama
48.4,d_19261101,21.7,6.9,2.4,0.4,0,0,29.9,15.4,7.2,3.4,0,alabama
71.1,d_19261201,1.3,0.4,0,0,0,0,27.5,12,2.1,0,0,alabama
72.7,d_19270101,9.2,3.4,0.2,0,0,0,18.1,9.3,0.2,0,0,alabama
53.2,d_19270201,1.1,0.2,0,0,0,0,45.7,19.4,2.8,0,0,alabama
70.4,d_19270301,3.7,0.4,0,0,0,0,25.8,9.3,0.4,0,0,alabama
72,d_19270401,17.6,10.2,0.9,0.1,0,0,10.3,6.2,2.8,1,0,alabama
25.5,d_19270501,68.4,36.2,9.7,3,0,0,6.2,3.4,0.2,0,0,alabama
36,d_19270601,53.8,44.8,23.4,9,1.2,0,10.1,6.9,3,1.1,0,alabama
30.9,d_19270701,59.3,47.7,24.5,9.5,1.2,0,9.8,6.4,2.2,0,0,alabama
18.7,d_19270801,73.9,61.6,38,22,4.6,0,7.5,4.7,0,0,0,alabama
5.9,d_19270901,93.9,87.3,58.7,38.3,10.5,0,0,0,0,0,0,alabama
19.2,d_19271001,80.6,59.7,26.4,9.8,0.7,0,0.2,0,0,0,0,alabama
17.7,d_19271101,81.4,69.5,41.9,29,14.1,0,0.8,0,0,0,0,alabama
40.6,d_19271201,58.7,43.6,17.2,3.5,0,0,0.8,0,0,0,0,alabama
33.1,d_19280101,66.9,53.2,25.4,10.8,0,0,0.1,0,0,0,0,alabama
19.6,d_19280201,78.1,59.8,30.1,13.2,4.3,0,2.3,0.8,0,0,0,alabama
17.9,d_19280301,82.1,62.9,25.4,11.9,5,0,0,0,0,0,0,alabama
72.2,d_19280401,13.8,5.7,0,0,0,0,14,9.1,3.1,1.4,0,alabama
72.2,d_19280501,12.6,3.9,0,0,0,0,15.3,6.5,2.2,0.8,0,alabama
8.5,d_19280601,0,0,0,0,0,0,91.5,70,17.7,4.3,1.5,alabama
2.3,d_19280701,0,0,0,0,0,0,97.6,70.4,20,8.8,0.9,alabama
0.8,d_19280801,0,0,0,0,0,0,99.2,77.1,25,11.4,3.9,alabama
39.1,d_19280901,0,0,0,0,0,0,60.8,28.6,7.7,5.2,0.2,alabama
1.7,d_19281001,0,0,0,0,0,0,98.2,80.1,30.8,11.1,4.3,alabama
3,d_19281101,0,0,0,0,0,0,97,87.7,35.5,19,2,alabama
17.1,d_19281201,0,0,0,0,0,0,82.9,58.2,17,5.1,0,alabama
67.7,d_19290101,0.7,0,0,0,0,0,31.5,12.6,0,0,0,alabama
22.9,d_19290201,0.3,0,0,0,0,0,77,58.3,22.2,12.3,2.3,alabama
18.1,d_19290301,1.2,0.3,0,0,0,0,80.7,65.2,40.3,26.2,11.3,alabama
14.5,d_19290401,0.6,0,0,0,0,0,84.8,66.4,36.8,21.1,5.6,alabama
10.2,d_19290501,0.7,0,0,0,0,0,89.1,79.8,45.4,24.8,4.7,alabama
9.2,d_19290601,0.1,0,0,0,0,0,90.7,84.5,51.4,28.4,10.8,alabama
17.5,d_19290701,0.5,0,0,0,0,0,82,67.3,31.8,15.3,1.3,alabama
25.6,d_19290801,3.3,0.2,0,0,0,0,71.1,62.7,32.9,16,3.5,alabama
4.4,d_19290901,0,0,0,0,0,0,95.8,92.2,71.6,45.5,10,alabama
2.7,d_19291001,0,0,0,0,0,0,97.3,94.4,77.2,59.7,23.3,alabama
0,d_19291101,0,0,0,0,0,0,100,99.3,93.9,79.9,53.4,alabama
18.5,d_19291201,0,0,0,0,0,0,81.5,59.9,25.4,8.1,0,alabama
21.3,d_19300101,0,0,0,0,0,0,78.7,61.7,19.2,3.4,0,alabama
60.2,d_19300201,2,0,0,0,0,0,37.9,15,0,0,0,alabama
70.3,d_19300301,3.3,0,0,0,0,0,26.3,6.7,0,0,0,alabama
73.6,d_19300401,13.8,3.3,0,0,0,0,12.7,0.7,0,0,0,alabama
64.7,d_19300501,0.8,0,0,0,0,0,34.5,19.8,1.5,0,0,alabama
55.8,d_19300601,34.1,13.3,0.2,0,0,0,10.1,1.1,0,0,0,alabama
33.4,d_19300701,66.6,46.7,17.5,2.9,0,0,0,0,0,0,0,alabama
0,d_19300801,100,99.2,89.6,69.8,41.7,0,0,0,0,0,0,alabama
1.6,d_19300901,98.5,89.5,45.8,18.3,3,0,0,0,0,0,0,alabama
1,d_19301001,99,90.4,39,10.7,0.2,0,0,0,0,0,0,alabama
56.5,d_19301101,41.3,15.1,2.6,0.9,0,0,2.4,0.2,0,0,0,alabama
31.7,d_19301201,68.3,39.6,8.6,4.3,0.9,0,0,0,0,0,0,alabama
47,d_19310101,51.5,25.4,5,1.5,0.1,0,1.5,0,0,0,0,alabama
29.7,d_19310201,69,58.4,33.8,10.9,3.7,0,1.5,0.1,0,0,0,alabama
34.1,d_19310301,65.2,55.1,20.3,4.6,0.3,0,0.8,0,0,0,0,alabama
37.2,d_19310401,62.8,50.5,19,5.6,0.1,0,0.1,0,0,0,0,alabama
37.8,d_19310501,61.2,48.4,14.3,3.7,0,0,0.9,0,0,0,0,alabama
3.6,d_19310601,96.4,81.7,51.1,33.3,9.3,0,0,0,0,0,0,alabama
8.2,d_19310701,91.6,78.4,49.2,31.9,9.3,0,0.2,0,0,0,0,alabama
4.4,d_19310801,95.5,93.6,82.5,61.8,35.2,0,0,0,0,0,0,alabama
3.5,d_19310901,96.5,94.4,82.3,62.9,35.2,0,0,0,0,0,0,alabama
5.3,d_19311001,94.7,93.4,82.9,54.9,30.3,0,0,0,0,0,0,alabama
4.6,d_19311101,95.4,93.4,81,59.5,34.3,0,0,0,0,0,0,alabama
32.9,d_19311201,67,46.5,17.1,1.4,0,0,0,0,0,0,0,alabama
51.8,d_19320101,33.9,21,1.5,0.1,0,0,14.4,6,0.4,0,0,alabama
45.6,d_19320201,30.9,23.7,6,0.6,0,0,23.5,13.6,4.2,0.8,0,alabama
38.5,d_19320301,26.7,17.7,0.9,0.1,0,0,34.9,16.4,4.2,0,0,alabama
37.9,d_19320401,36.8,29,7.6,1.4,0,0,25.2,9.6,0.8,0,0,alabama
58.7,d_19320501,24.4,13.3,0,0,0,0,16.9,5.3,0,0,0,alabama
51.9,d_19320601,6.8,1.1,0,0,0,0,41.3,21.6,2.3,0,0,alabama
43,d_19320701,9.6,1.4,0,0,0,0,47.4,29.8,10.4,0.3,0,alabama
38,d_19320801,1.5,0,0,0,0,0,60.4,45.4,21.9,10.3,0.2,alabama
47.1,d_19320901,8.5,2.8,0.1,0,0,0,44.5,26.7,4.8,1.2,0,alabama
38.2,d_19321001,7.4,3.1,0.7,0,0,0,54.6,40.8,15.9,6.4,0.9,alabama
38.4,d_19321101,5.5,2.2,0,0,0,0,56.1,37.2,12.1,2.2,0,alabama
16.1,d_19321201,0.9,0.2,0,0,0,0,83.2,69.2,47.7,36.2,18.2,alabama
13.5,d_19330101,0.4,0,0,0,0,0,86.1,67.2,45.7,27,10.4,alabama
16.8,d_19330201,0,0,0,0,0,0,83.3,68.8,44.1,36.6,23.8,alabama
13.9,d_19330301,0,0,0,0,0,0,86.1,66.2,38.9,25.5,11,alabama
2.9,d_19330401,0,0,0,0,0,0,97.2,90.9,47,26,11,alabama
6.9,d_19330501,0,0,0,0,0,0,93,62.9,22.8,9.2,1.2,alabama
23.4,d_19330601,0,0,0,0,0,0,76.6,33.1,5,0.6,0,alabama
58.2,d_19330701,0,0,0,0,0,0,41.9,17.9,0.4,0,0,alabama
59.8,d_19330801,0,0,0,0,0,0,40.3,15,0,0,0,alabama
56.8,d_19330901,37.4,15,0,0,0,0,5.8,1,0,0,0,alabama
70,d_19331001,22,6.3,0,0,0,0,7.9,1,0,0,0,alabama
39.8,d_19331101,60.3,37.4,4.4,0,0,0,0,0,0,0,0,alabama
10.5,d_19331201,89.4,66,15.6,1.5,0,0,0,0,0,0,0,alabama
0.7,d_19340101,99.3,96.8,64.6,34,3,0,0,0,0,0,0,alabama
1.6,d_19340201,98.5,94.6,53.1,25,3.4,0,0,0,0,0,0,alabama
5.1,d_19340301,95,69.5,14,1.9,0,0,0,0,0,0,0,alabama
0.3,d_19340401,99.7,96.3,60.3,21.4,5.6,0,0,0,0,0,0,alabama
0,d_19340501,99.9,97.5,47.1,15.3,0.9,0,0,0,0,0,0,alabama
3.8,d_19340601,96.2,74.4,8.7,0.4,0,0,0,0,0,0,0,alabama
39.5,d_19340701,60.5,29.2,1.9,0,0,0,0,0,0,0,0,alabama
84.4,d_19340801,14.2,5.8,0,0,0,0,1.4,0,0,0,0,alabama
84.5,d_19340901,12.5,1.7,0,0,0,0,3,0,0,0,0,alabama
40.1,d_19341001,2.6,0,0,0,0,0,57.2,27.7,0.1,0,0,alabama
38.4,d_19341101,0,0,0,0,0,0,61.6,40,0.7,0,0,alabama
49.6,d_19341201,4.7,1.7,0,0,0,0,45.8,25.8,0,0,0,alabama
53.5,d_19350101,10.1,3.7,0,0,0,0,36.5,15.4,0,0,0,alabama
50.1,d_19350201,17.4,10.9,0.6,0,0,0,32.4,17,0.4,0,0,alabama
49.9,d_19350301,12.9,6.5,0.3,0,0,0,37.2,14.6,0.5,0,0,alabama
70.1,d_19350401,7.1,2.1,0,0,0,0,22.8,4.8,0,0,0,alabama
75.1,d_19350501,12.5,7.4,0.1,0,0,0,12.3,5.2,0,0,0,alabama
71.6,d_19350601,9.9,6,0.2,0,0,0,18.6,5.4,0,0,0,alabama
49.3,d_19350701,48.9,14.8,0.9,0,0,0,1.8,0.1,0,0,0,alabama
53.4,d_19350801,46.5,11.9,0,0,0,0,0,0,0,0,0,alabama
60.8,d_19350901,39,9.4,0,0,0,0,0.2,0,0,0,0,alabama
81.9,d_19351001,17,1.1,0,0,0,0,1.1,0,0,0,0,alabama
80.4,d_19351101,16.5,4.9,0,0,0,0,3.1,0.5,0,0,0,alabama
45.9,d_19351201,54.1,27.9,0,0,0,0,0,0,0,0,0,alabama
50.6,d_19360101,12.8,6,0,0,0,0,36.6,19,1,0,0,alabama
30.5,d_19360201,13.8,9.6,2.9,0,0,0,55.6,39.5,16.7,6.8,0.3,alabama
45.9,d_19360301,16.9,9.3,0.3,0,0,0,37.2,25.1,3.9,0.1,0,alabama
40.5,d_19360401,2.6,0.8,0,0,0,0,57,40.3,8.1,1.3,0,alabama
70.4,d_19360501,3,0.2,0,0,0,0,26.6,6.1,0,0,0,alabama
78.3,d_19360601,4.6,0.6,0,0,0,0,17,1.4,0,0,0,alabama
41.2,d_19360701,4.6,1.4,0,0,0,0,54.2,16.3,0.4,0,0,alabama
27.3,d_19360801,8.3,5.5,0.3,0,0,0,64.3,43.7,8.8,3.2,0,alabama
36.8,d_19360901,3.9,1.7,0,0,0,0,59.3,42.8,9.5,2.5,0,alabama
64.2,d_19361001,29.3,15.5,2,0.1,0,0,6.4,1.4,0,0,0,alabama
25.9,d_19361101,74,58.5,10.9,4.6,1.3,0,0,0,0,0,0,alabama
74.6,d_19361201,23.3,7.9,0.4,0,0,0,2.1,0,0,0,0,alabama
63.1,d_19370101,12.1,6.8,1.6,0,0,0,24.8,11.9,0,0,0,alabama
37.9,d_19370201,9.6,7.6,5.9,4.6,0,0,52.6,30.5,5.8,0.3,0,alabama
38,d_19370301,6.3,5.1,0,0,0,0,55.7,30.6,3,0,0,alabama
36.4,d_19370401,6.7,2.8,0,0,0,0,57,28,1.9,0,0,alabama
54.7,d_19370501,2.9,0.3,0,0,0,0,42.4,15.4,0,0,0,alabama
58.8,d_19370601,0.4,0,0,0,0,0,40.8,15.7,0,0,0,alabama
59.8,d_19370701,0,0,0,0,0,0,40.2,19.6,0,0,0,alabama
33.5,d_19370801,0,0,0,0,0,0,66.6,45.7,8.2,0.6,0,alabama
50.4,d_19370901,0.1,0,0,0,0,0,49.5,27.2,3,0,0,alabama
56.2,d_19371001,4.9,0,0,0,0,0,38.9,23.4,8,0.4,0,alabama
50.4,d_19371101,11.3,2.7,0,0,0,0,38.2,25.7,12.2,4.5,0,alabama
59,d_19371201,7.2,1,0,0,0,0,33.8,23.2,10.7,3.6,0,alabama
46.7,d_19380101,35.8,23,4,0.7,0,0,17.4,6.9,0,0,0,alabama
35.3,d_19380201,61.7,46.5,27.1,15.7,4.9,0,3,0.5,0,0,0,alabama
37.7,d_19380301,57.3,36.1,10.2,2.3,0,0,4.9,0.4,0,0,0,alabama
46.8,d_19380401,12.7,2.2,0,0,0,0,40.4,23.9,0.4,0,0,alabama
54.1,d_19380501,18.6,8.2,0,0,0,0,27.3,7.4,0,0,0,alabama
66.8,d_19380601,16.4,9.6,0.5,0,0,0,16.7,2.1,0,0,0,alabama
69.5,d_19380701,20.9,10.9,1,0,0,0,9.6,1.6,0,0,0,alabama
62.9,d_19380801,20.5,16,10.4,1.4,0,0,16.6,2.6,0,0,0,alabama
61.7,d_19380901,20.4,15.8,9.7,4.5,0,0,18,3.2,0,0,0,alabama
63,d_19381001,25.1,16.8,10.4,7.7,0.4,0,12,1,0,0,0,alabama
40.2,d_19381101,17.7,14.6,9.4,5.7,0.5,0,42.1,19.5,1,0,0,alabama
55.6,d_19381201,27.6,20.9,12.5,8,0.4,0,16.8,4.4,0,0,0,alabama
20.7,d_19390101,78.6,62,33.1,20.9,9.3,0,0.7,0,0,0,0,alabama
51.7,d_19390201,29.2,16.2,7.1,0.8,0,0,18.9,12.5,2.5,0.5,0,alabama
58.1,d_19390301,30.1,15.2,8.2,3.4,0.1,0,11.8,2.7,0,0,0,alabama
28.3,d_19390401,67.4,49.6,21.4,12.1,6.1,0,4.3,0,0,0,0,alabama
48.6,d_19390501,48.1,20.7,1.1,0,0,0,3.4,1.1,0,0,0,alabama
77.2,d_19390601,4.6,0.3,0,0,0,0,18.1,10.3,3.3,1.4,0,alabama
67.3,d_19390701,1,0,0,0,0,0,31.7,18.3,4.3,2.4,0,alabama
15.1,d_19390801,0,0,0,0,0,0,84.9,73.4,37.1,17.9,2.4,alabama
4.4,d_19390901,0,0,0,0,0,0,95.7,84.9,59.1,37,9.9,alabama
13.1,d_19391001,0,0,0,0,0,0,87,75,41.4,23.8,3,alabama
47.7,d_19391101,16.9,9.5,2.6,0.1,0,0,35.4,22.3,5.4,0.4,0,alabama
46.6,d_19391201,20.5,13.9,6.5,3,0.1,0,32.7,23.3,7.3,1.1,0,alabama
36.7,d_19400101,22.2,15.9,8,4.2,0.8,0,41,30.1,12,3.4,0,alabama
34.4,d_19400201,23.1,14.7,5,1.1,0,0,42.6,34,18.3,6.7,0,alabama
36,d_19400301,37.5,27,14.2,6.7,1,0,26.4,15,5,0.5,0,alabama
35.5,d_19400401,40.2,28.6,14,5.1,0.1,0,24.2,11.2,0.2,0,0,alabama
3.7,d_19400501,96.2,77.7,26.2,11.4,0.2,0,0,0,0,0,0,alabama
23.3,d_19400601,76.6,46,15.2,4.1,0,0,0,0,0,0,0,alabama
70.6,d_19400701,18.5,7.7,0,0,0,0,10.9,1.3,0,0,0,alabama
71.5,d_19400801,8.6,0.3,0,0,0,0,19.9,6.4,0,0,0,alabama
71.5,d_19400901,11.1,0.9,0,0,0,0,17.5,3.8,0,0,0,alabama
77.2,d_19401001,10.8,1.2,0,0,0,0,12,2.1,0,0,0,alabama
71.7,d_19401101,27.1,12.2,0,0,0,0,1.1,0,0,0,0,alabama
61.2,d_19401201,19.6,8.8,0.6,0,0,0,19.2,5,0.2,0,0,alabama
62.4,d_19410101,30.5,14.1,0.3,0,0,0,7,2.3,0,0,0,alabama
48.5,d_19410201,47.1,29.8,8,1.7,0,0,4.5,2.5,0,0,0,alabama
15.1,d_19410301,83.6,64.3,23.7,10.3,2.1,0,1.2,0,0,0,0,alabama
0,d_19410401,100,97.9,88.5,69.1,26.1,0,0,0,0,0,0,alabama
0,d_19410501,100.1,97.9,93.1,81.6,45.6,0,0,0,0,0,0,alabama
3.6,d_19410601,96.4,94.6,77.8,56,23.3,0,0,0,0,0,0,alabama
11.1,d_19410701,86,69.9,30.5,17.3,3.6,0,2.9,0.7,0,0,0,alabama
25.6,d_19410801,73.2,53.1,21.8,14.2,7.8,0,1.2,0,0,0,0,alabama
9.4,d_19410901,90.3,78.4,37.4,21.1,10.6,0,0.4,0,0,0,0,alabama
16.1,d_19411001,82.2,66.9,25.3,14.8,7.8,0,1.7,0.2,0,0,0,alabama
22.2,d_19411101,75.1,54.2,21.5,12.9,2.5,0,2.7,0.7,0,0,0,alabama
60.8,d_19411201,33.3,16.5,9.6,4.4,0.1,0,5.9,2.1,0.4,0,0,alabama
59,d_19420101,33,16.9,10.9,6.4,0.4,0,8,4.7,0.7,0,0,alabama
62.1,d_19420201,14.3,10.3,0.6,0,0,0,23.6,11.8,4.8,2.7,0.3,alabama
46.2,d_19420301,12.1,7.5,0,0,0,0,41.7,19.5,5.3,1.6,0,alabama
52.8,d_19420401,40.3,25,12.5,6.7,1,0,6.9,0.8,0,0,0,alabama
44.6,d_19420501,50.2,41,27,16.8,3.8,0,5.1,2.4,0,0,0,alabama
47.1,d_19420601,39.9,31.8,18.4,13.5,1,0,12.8,4.5,0,0,0,alabama
30.1,d_19420701,40.9,35.3,24.3,18.8,10.4,0,28.8,11.5,0.1,0,0,alabama
27.2,d_19420801,31.2,24.2,16.5,11.3,1.8,0,41.6,30.9,4.7,0,0,alabama
37.8,d_19420901,36.4,26.6,15.3,9.8,2.3,0,25.9,12.9,0.4,0,0,alabama
44.5,d_19421001,28.8,22.2,10.7,5,0.3,0,26.7,8.9,0,0,0,alabama
54.4,d_19421101,33.4,24.9,16.6,11.9,4.3,0,12.2,3.1,0,0,0,alabama
54.5,d_19421201,23.7,18.2,5.5,1.2,0,0,21.7,4.5,0.2,0,0,alabama
32.5,d_19430101,22.7,17.6,7.3,2.6,0,0,44.9,29.8,7.4,0.2,0,alabama
44.3,d_19430201,28.1,20.9,8,1.5,0,0,27.6,11.7,0.5,0,0,alabama
40.5,d_19430301,16.7,7.6,0.3,0,0,0,42.8,30.3,7.8,1.8,0.4,alabama
45.5,d_19430401,15.2,9.8,0.4,0,0,0,39.5,19.8,2.3,0.2,0,alabama
61.6,d_19430501,21.8,14.2,7.1,1.8,0,0,16.6,5.9,0.2,0,0,alabama
58.3,d_19430601,29.9,18.7,9.1,2.1,0,0,11.8,4.1,0,0,0,alabama
57.3,d_19430701,27.6,18.8,9.8,6.1,0.8,0,15,5,0,0,0,alabama
52.8,d_19430801,24.3,17.8,8.4,4,0.2,0,22.9,11,2.4,0.6,0,alabama
45.9,d_19430901,38.9,26.9,13.1,8,1.9,0,15.1,5.8,1.3,0.2,0,alabama
55.9,d_19431001,42,23.6,9.3,5.7,0.9,0,2.1,0.5,0,0,0,alabama
51.4,d_19431101,30.6,18.9,9.4,6.3,1.3,0,17.9,5.3,1.4,0.2,0,alabama
25.3,d_19431201,74.7,50.1,27.6,14.5,8.2,0,0,0,0,0,0,alabama
24.6,d_19440101,75.2,56.8,35.3,23.4,11.6,0,0.1,0,0,0,0,alabama
36.8,d_19440201,63,39.5,8.8,2.8,0,0,0.1,0,0,0,0,alabama
79.4,d_19440301,3.3,0.1,0,0,0,0,17.3,5.7,0.9,0.2,0,alabama
31,d_19440401,0,0,0,0,0,0,69,51.6,18,5.1,1.4,alabama
40.1,d_19440501,0,0,0,0,0,0,59.9,44.2,11.7,3.8,0,alabama
45.5,d_19440601,6.8,0,0,0,0,0,47.8,27,6.5,1.7,0,alabama
48.2,d_19440701,1.4,0,0,0,0,0,50.4,36.6,9.5,2.8,0,alabama
39.6,d_19440801,0.1,0,0,0,0,0,60.4,50,26.8,15.4,1.4,alabama
19.7,d_19440901,0,0,0,0,0,0,80.2,59.5,39,26.3,9.9,alabama
23.2,d_19441001,0,0,0,0,0,0,76.8,56.2,34.7,22.3,6.6,alabama
32.2,d_19441101,10.7,4.5,0,0,0,0,57,50.6,35.2,24.8,7.9,alabama
37.2,d_19441201,30.9,20.2,6.9,1.1,0,0,31.9,24.4,4,0.8,0,alabama
28.8,d_19450101,67.3,57.9,30.7,11.4,0.6,0,3.9,1,0,0,0,alabama
51.2,d_19450201,41.8,19.9,0.8,0,0,0,7.1,0.6,0,0,0,alabama
65.3,d_19450301,30.8,13.6,1,0,0,0,3.9,0.9,0,0,0,alabama
59.4,d_19450401,4.2,0.7,0,0,0,0,36.5,11.3,0.9,0,0,alabama
83.6,d_19450501,13.6,5.3,0,0,0,0,2.7,0.7,0,0,0,alabama
64.9,d_19450601,33.8,24.2,7,1.9,0,0,1.2,0.2,0,0,0,alabama
77,d_19450701,14.4,5.1,0.4,0,0,0,8.5,1,0,0,0,alabama
69.6,d_19450801,23.2,10.4,1,0.1,0,0,7.2,0.2,0,0,0,alabama
78.4,d_19450901,11,3.8,0.1,0,0,0,10.6,1.2,0,0,0,alabama
59.8,d_19451001,7.3,2.3,0,0,0,0,33,12.2,0.4,0,0,alabama
81.7,d_19451101,12.9,4.4,0,0,0,0,5.4,0.8,0,0,0,alabama
58.5,d_19451201,7.6,1.3,0,0,0,0,34,14.2,1.4,0.1,0,alabama
49.3,d_19460101,9.9,4.5,0,0,0,0,40.7,21.3,2.2,0.3,0,alabama
32.1,d_19460201,5.5,1.3,0,0,0,0,62.6,42.8,18.3,6.4,0.1,alabama
11.3,d_19460301,1.1,0,0,0,0,0,87.5,69,26.1,8.9,0.5,alabama
29.3,d_19460401,3.5,0.9,0,0,0,0,67.3,41.8,10.8,3.7,0.1,alabama
4.7,d_19460501,0,0,0,0,0,0,95.3,87.1,31.4,13.1,2.7,alabama
3.8,d_19460601,0,0,0,0,0,0,96.2,90.4,46,21.9,4.1,alabama
4,d_19460701,0,0,0,0,0,0,95.9,88.3,53.5,26.1,6,alabama
1.2,d_19460801,0,0,0,0,0,0,98.8,92.6,57.7,39,17.1,alabama
1.7,d_19460901,0,0,0,0,0,0,98.2,94.3,68.6,44,17.6,alabama
17.1,d_19461001,0,0,0,0,0,0,82.8,63.8,33.2,18.2,1.6,alabama
26,d_19461101,0,0,0,0,0,0,73.9,58.7,35.5,23.3,7.6,alabama
