occurrenceID,eventID,decimalLatitude,decimalLongitude,scientificName,eventDate,eventTime,timezone,coordinateUncertaintyInMeters,recordedBy,stateProvince
439824,618566,-33.36531323082559,151.2782046776747,Uperoleia fusca,2023-11-08,22:59:57,GMT+1100,4.700077111737388,839035,New South Wales
439825,618568,-33.39771132299507,151.3776764870067,Adelotus brevis,2023-11-08,22:59:43,GMT+1100,16.00241654736175,16543,New South Wales
439826,618568,-33.39771132299507,151.3776764870067,Litoria fallax,2023-11-08,22:59:43,GMT+1100,16.00241654736175,16543,New South Wales
439827,618568,-33.39771132299507,151.3776764870067,Litoria tyleri,2023-11-08,22:59:43,GMT+1100,16.00241654736175,16543,New South Wales
439828,618568,-33.39771132299507,151.3776764870067,Litoria peronii,2023-11-08,22:59:43,GMT+1100,16.00241654736175,16543,New South Wales
439829,618568,-33.39771132299507,151.3776764870067,Uperoleia fusca,2023-11-08,22:59:43,GMT+1100,16.00241654736175,16543,New South Wales
439830,618569,-33.4004,151.309,Litoria freycineti,2023-11-08,23:00:57,GMT+1100,13.972000122070312,822730,New South Wales
439831,618569,-33.4004,151.309,Crinia signifera,2023-11-08,23:00:57,GMT+1100,13.972000122070312,822730,New South Wales
439832,618573,-33.76908748383201,150.48155884988378,Crinia signifera,2023-11-04,20:25:47,GMT+1100,4.364563988465502,22001,New South Wales
439833,618573,-33.76908748383201,150.48155884988378,Litoria verreauxii,2023-11-04,20:25:47,GMT+1100,4.364563988465502,22001,New South Wales
439834,618573,-33.76908748383201,150.48155884988378,Litoria phyllochroa,2023-11-04,20:25:47,GMT+1100,4.364563988465502,22001,New South Wales
439835,618574,-33.769095434184706,150.4816417378063,Crinia signifera,2023-11-04,20:24:06,GMT+1100,4.358149737424164,22001,New South Wales
439836,618574,-33.769095434184706,150.4816417378063,Litoria verreauxii,2023-11-04,20:24:06,GMT+1100,4.358149737424164,22001,New South Wales
439837,618575,-33.70925701522975,150.59833457134835,Litoria peronii,2023-11-08,23:04:57,GMT+1100,4.412962282833506,22001,New South Wales
439838,618575,-33.70925701522975,150.59833457134835,Litoria verreauxii,2023-11-08,23:04:57,GMT+1100,4.412962282833506,22001,New South Wales
439839,618575,-33.70925701522975,150.59833457134835,Litoria fallax,2023-11-08,23:04:57,GMT+1100,4.412962282833506,22001,New South Wales
439840,618576,-33.36457804779843,151.27928431159935,Limnodynastes peronii,2023-11-08,23:05:00,GMT+1100,4.573188142579136,839035,New South Wales
439841,618576,-33.36457804779843,151.27928431159935,Uperoleia fusca,2023-11-08,23:05:00,GMT+1100,4.573188142579136,839035,New South Wales
439842,618576,-33.36457804779843,151.27928431159935,Litoria fallax,2023-11-08,23:05:00,GMT+1100,4.573188142579136,839035,New South Wales
439843,618576,-33.36457804779843,151.27928431159935,Litoria tyleri,2023-11-08,23:05:00,GMT+1100,4.573188142579136,839035,New South Wales
439844,618576,-33.36457804779843,151.27928431159935,Litoria peronii,2023-11-08,23:05:00,GMT+1100,4.573188142579136,839035,New South Wales
439845,618578,-33.36484403170426,151.27916463271816,Limnodynastes superciliaris,2023-11-08,23:06:13,GMT+1100,4.705728251473879,839035,New South Wales
439846,618578,-33.36484403170426,151.27916463271816,Litoria latopalmata,2023-11-08,23:06:13,GMT+1100,4.705728251473879,839035,New South Wales
439847,618578,-33.36484403170426,151.27916463271816,Limnodynastes peronii,2023-11-08,23:06:13,GMT+1100,4.705728251473879,839035,New South Wales
439848,618578,-33.36484403170426,151.27916463271816,Litoria fallax,2023-11-08,23:06:13,GMT+1100,4.705728251473879,839035,New South Wales
439849,618578,-33.36484403170426,151.27916463271816,Litoria tyleri,2023-11-08,23:06:13,GMT+1100,4.705728251473879,839035,New South Wales
439850,618578,-33.36484403170426,151.27916463271816,Litoria peronii,2023-11-08,23:06:13,GMT+1100,4.705728251473879,839035,New South Wales
439851,618578,-33.36484403170426,151.27916463271816,Crinia signifera,2023-11-08,23:06:13,GMT+1100,4.705728251473879,839035,New South Wales
439852,618580,-35.268,149.285,Uperoleia laevigata,2023-11-08,23:04:36,GMT+1100,98.4000015258789,839860,New South Wales
439853,618580,-35.268,149.285,Litoria peronii,2023-11-08,23:04:36,GMT+1100,98.4000015258789,839860,New South Wales
439854,618580,-35.268,149.285,Limnodynastes tasmaniensis,2023-11-08,23:04:36,GMT+1100,98.4000015258789,839860,New South Wales
439855,618580,-35.268,149.285,Crinia parinsignifera,2023-11-08,23:04:36,GMT+1100,98.4000015258789,839860,New South Wales
439856,618581,-33.364889817789354,151.2791689697274,Limnodynastes superciliaris,2023-11-08,23:07:46,GMT+1100,4.692627679395918,839035,New South Wales
439857,618581,-33.364889817789354,151.2791689697274,Litoria latopalmata,2023-11-08,23:07:46,GMT+1100,4.692627679395918,839035,New South Wales
439858,618581,-33.364889817789354,151.2791689697274,Crinia signifera,2023-11-08,23:07:46,GMT+1100,4.692627679395918,839035,New South Wales
439859,618581,-33.364889817789354,151.2791689697274,Litoria fallax,2023-11-08,23:07:46,GMT+1100,4.692627679395918,839035,New South Wales
439860,618581,-33.364889817789354,151.2791689697274,Litoria tyleri,2023-11-08,23:07:46,GMT+1100,4.692627679395918,839035,New South Wales
439861,618581,-33.364889817789354,151.2791689697274,Litoria peronii,2023-11-08,23:07:46,GMT+1100,4.692627679395918,839035,New South Wales
439862,618581,-33.364889817789354,151.2791689697274,Limnodynastes peronii,2023-11-08,23:07:46,GMT+1100,4.692627679395918,839035,New South Wales
439863,618583,-34.58654447258188,150.85043851938624,Crinia signifera,2023-11-08,23:05:43,GMT+1100,9.936553623005944,37414,New South Wales
439864,618583,-34.58654447258188,150.85043851938624,Limnodynastes peronii,2023-11-08,23:05:43,GMT+1100,9.936553623005944,37414,New South Wales
439865,618585,-33.38542371418059,151.3737326365667,Adelotus brevis,2023-11-08,23:08:29,GMT+1100,4.718038599823334,808,New South Wales
439866,618585,-33.38542371418059,151.3737326365667,Limnodynastes peronii,2023-11-08,23:08:29,GMT+1100,4.718038599823334,808,New South Wales
439867,618587,-33.3983,151.311,Pseudophryne australis,2023-11-08,23:10:55,GMT+1100,7.951000213623047,822730,New South Wales
439868,618588,-32.98700878099838,151.65018768201145,Litoria peronii,2023-11-08,23:07:06,GMT+1100,6.008562877122094,11814,New South Wales
439869,618589,-33.36493422589985,151.27923664359298,Litoria fallax,2023-11-08,23:10:36,GMT+1100,4.777294716295667,839035,New South Wales
439870,618589,-33.36493422589985,151.27923664359298,Litoria tyleri,2023-11-08,23:10:36,GMT+1100,4.777294716295667,839035,New South Wales
439871,618589,-33.36493422589985,151.27923664359298,Litoria peronii,2023-11-08,23:10:36,GMT+1100,4.777294716295667,839035,New South Wales
439872,618589,-33.36493422589985,151.27923664359298,Limnodynastes peronii,2023-11-08,23:10:36,GMT+1100,4.777294716295667,839035,New South Wales
439873,618589,-33.36493422589985,151.27923664359298,Crinia signifera,2023-11-08,23:10:36,GMT+1100,4.777294716295667,839035,New South Wales
439874,618590,-35.0138756553527,149.61562710690987,Litoria verreauxii,2023-11-08,23:13:36,GMT+1100,4.754924460866734,38118,New South Wales
439875,618590,-35.0138756553527,149.61562710690987,Limnodynastes tasmaniensis,2023-11-08,23:13:36,GMT+1100,4.754924460866734,38118,New South Wales
439876,618590,-35.0138756553527,149.61562710690987,Uperoleia laevigata,2023-11-08,23:13:36,GMT+1100,4.754924460866734,38118,New South Wales
439877,618590,-35.0138756553527,149.61562710690987,Crinia parinsignifera,2023-11-08,23:13:36,GMT+1100,4.754924460866734,38118,New South Wales
439878,618590,-35.0138756553527,149.61562710690987,Crinia signifera,2023-11-08,23:13:36,GMT+1100,4.754924460866734,38118,New South Wales
439879,618598,-33.36493748048274,151.27928379420004,Litoria peronii,2023-11-08,23:14:38,GMT+1100,4.700029656053125,839035,New South Wales
439880,618598,-33.36493748048274,151.27928379420004,Limnodynastes peronii,2023-11-08,23:14:38,GMT+1100,4.700029656053125,839035,New South Wales
439881,618598,-33.36493748048274,151.27928379420004,Crinia signifera,2023-11-08,23:14:38,GMT+1100,4.700029656053125,839035,New South Wales
439882,618599,-35.268,149.285,Limnodynastes tasmaniensis,2023-11-08,23:15:42,GMT+1100,45.599998474121094,839860,New South Wales
439883,618599,-35.268,149.285,Crinia parinsignifera,2023-11-08,23:15:42,GMT+1100,45.599998474121094,839860,New South Wales
439884,618599,-35.268,149.285,Uperoleia laevigata,2023-11-08,23:15:42,GMT+1100,45.599998474121094,839860,New South Wales
439885,618599,-35.268,149.285,Litoria peronii,2023-11-08,23:15:42,GMT+1100,45.599998474121094,839860,New South Wales
439886,618602,-33.4763,150.574,Litoria wilcoxii,2023-11-08,23:13:05,GMT+1100,9.468000411987305,805938,New South Wales
439887,618602,-33.4763,150.574,Litoria verreauxii,2023-11-08,23:13:05,GMT+1100,9.468000411987305,805938,New South Wales
439888,618602,-33.4763,150.574,Litoria peronii,2023-11-08,23:13:05,GMT+1100,9.468000411987305,805938,New South Wales
439889,618602,-33.4763,150.574,Crinia signifera,2023-11-08,23:13:05,GMT+1100,9.468000411987305,805938,New South Wales
439890,618602,-33.4763,150.574,Litoria quiritatus,2023-11-08,23:13:05,GMT+1100,9.468000411987305,805938,New South Wales
439891,618603,-33.36495072454412,151.27934358068669,Litoria peronii,2023-11-08,23:19:00,GMT+1100,4.720015023816948,839035,New South Wales
439892,618603,-33.36495072454412,151.27934358068669,Uperoleia fusca,2023-11-08,23:19:00,GMT+1100,4.720015023816948,839035,New South Wales
439893,618603,-33.36495072454412,151.27934358068669,Litoria tyleri,2023-11-08,23:19:00,GMT+1100,4.720015023816948,839035,New South Wales
439894,618603,-33.36495072454412,151.27934358068669,Litoria latopalmata,2023-11-08,23:19:00,GMT+1100,4.720015023816948,839035,New South Wales
439895,618603,-33.36495072454412,151.27934358068669,Limnodynastes peronii,2023-11-08,23:19:00,GMT+1100,4.720015023816948,839035,New South Wales
439896,618603,-33.36495072454412,151.27934358068669,Crinia signifera,2023-11-08,23:19:00,GMT+1100,4.720015023816948,839035,New South Wales
439897,618607,-33.71084331072281,149.9056333770509,Litoria verreauxii,2023-11-08,23:14:37,GMT+1100,5,11834,New South Wales
439898,618608,-33.64781888145462,150.99926339762126,Litoria verreauxii,2023-11-08,23:26:06,GMT+1100,7.713956985129927,3873,New South Wales
439899,618608,-33.64781888145462,150.99926339762126,Litoria fallax,2023-11-08,23:26:06,GMT+1100,7.713956985129927,3873,New South Wales
439900,618608,-33.64781888145462,150.99926339762126,Litoria peronii,2023-11-08,23:26:06,GMT+1100,7.713956985129927,3873,New South Wales
439901,618611,-34.6477,150.856,Crinia signifera,2023-11-08,23:17:39,GMT+1100,27.73500061035156,27451,New South Wales
439902,618611,-34.6477,150.856,Limnodynastes peronii,2023-11-08,23:17:39,GMT+1100,27.73500061035156,27451,New South Wales
439903,618611,-34.6477,150.856,Litoria peronii,2023-11-08,23:17:39,GMT+1100,27.73500061035156,27451,New South Wales
439904,618612,-34.7899,149.091,Crinia parinsignifera,2023-11-08,23:31:02,GMT+1100,20,822140,New South Wales
439905,618612,-34.7899,149.091,Limnodynastes tasmaniensis,2023-11-08,23:31:02,GMT+1100,20,822140,New South Wales
439906,618613,-29.52802808026739,153.2498637960788,Litoria tyleri,2023-11-08,20:41:49,GMT+1100,10,842965,New South Wales
439907,618613,-29.52802808026739,153.2498637960788,Litoria dentata,2023-11-08,20:41:49,GMT+1100,10,842965,New South Wales
439908,618613,-29.52802808026739,153.2498637960788,Litoria fallax,2023-11-08,20:41:49,GMT+1100,10,842965,New South Wales
439909,618614,-33.7704,151.125,Litoria verreauxii,2023-11-08,21:02:23,GMT+1100,15.611000061035156,808339,New South Wales
439910,618614,-33.7704,151.125,Litoria fallax,2023-11-08,21:02:23,GMT+1100,15.611000061035156,808339,New South Wales
439911,618614,-33.7704,151.125,Litoria peronii,2023-11-08,21:02:23,GMT+1100,15.611000061035156,808339,New South Wales
439912,618615,-33.7709,151.126,Crinia signifera,2023-11-08,21:00:31,GMT+1100,23.93899917602539,808339,New South Wales
439913,618615,-33.7709,151.126,Litoria fallax,2023-11-08,21:00:31,GMT+1100,23.93899917602539,808339,New South Wales
439914,618615,-33.7709,151.126,Litoria peronii,2023-11-08,21:00:31,GMT+1100,23.93899917602539,808339,New South Wales
439915,618618,-34.7899,149.091,Limnodynastes tasmaniensis,2023-11-08,23:34:13,GMT+1100,45.599998474121094,822140,New South Wales
439916,618618,-34.7899,149.091,Crinia parinsignifera,2023-11-08,23:34:13,GMT+1100,45.599998474121094,822140,New South Wales
439917,618623,-34.0445,151.094,Limnodynastes peronii,2023-11-08,23:37:59,GMT+1100,23.875,809097,New South Wales
439918,618623,-34.0445,151.094,Litoria peronii,2023-11-08,23:37:59,GMT+1100,23.875,809097,New South Wales
439919,618624,-32.9858,151.583,Litoria peronii,2023-10-31,22:23:15,GMT+1100,39.58300018310547,35167,New South Wales
439920,618625,-34.41093904900775,150.87690476342186,Litoria peronii,2023-11-08,23:38:21,GMT+1100,5,808520,New South Wales
439921,618625,-34.41093904900775,150.87690476342186,Litoria fallax,2023-11-08,23:38:21,GMT+1100,5,808520,New South Wales
439922,618626,-32.986,151.583,Limnodynastes peronii,2023-11-02,21:13:57,GMT+1100,41,35167,New South Wales
439923,618627,-34.0445,151.094,Limnodynastes peronii,2023-11-08,23:41:23,GMT+1100,14.092000007629396,809097,New South Wales
439924,618628,-31.4774,152.769,Litoria fallax,2023-11-08,23:40:35,GMT+1100,45.599998474121094,26091,New South Wales
439925,618628,-31.4774,152.769,Litoria peronii,2023-11-08,23:40:35,GMT+1100,45.599998474121094,26091,New South Wales
439926,618629,-33.49032489404126,151.3864188703117,Litoria peronii,2023-11-08,23:42:52,GMT+1100,20.24378761261991,15657,New South Wales
439927,618629,-33.49032489404126,151.3864188703117,Litoria fallax,2023-11-08,23:42:52,GMT+1100,20.24378761261991,15657,New South Wales
439928,618629,-33.49032489404126,151.3864188703117,Limnodynastes peronii,2023-11-08,23:42:52,GMT+1100,20.24378761261991,15657,New South Wales
439929,618633,-30.3771,152.647,Litoria fallax,2023-11-08,23:45:49,GMT+1100,30,820320,New South Wales
439930,618633,-30.3771,152.647,Litoria peronii,2023-11-08,23:45:49,GMT+1100,30,820320,New South Wales
439931,618633,-30.3771,152.647,Litoria verreauxii,2023-11-08,23:45:49,GMT+1100,30,820320,New South Wales
439932,618636,-30.3771,152.647,Litoria fallax,2023-11-08,23:48:53,GMT+1100,26.399999618530273,820320,New South Wales
439933,618636,-30.3771,152.647,Litoria verreauxii,2023-11-08,23:48:53,GMT+1100,26.399999618530273,820320,New South Wales
439934,618636,-30.3771,152.647,Litoria peronii,2023-11-08,23:48:53,GMT+1100,26.399999618530273,820320,New South Wales
439935,618639,-33.37602042335289,151.35346112868805,Litoria fallax,2023-11-04,23:05:13,GMT+1100,4.610878850217926,34624,New South Wales
439936,618639,-33.37602042335289,151.35346112868805,Litoria tyleri,2023-11-04,23:05:13,GMT+1100,4.610878850217926,34624,New South Wales
439937,618639,-33.37602042335289,151.35346112868805,Litoria peronii,2023-11-04,23:05:13,GMT+1100,4.610878850217926,34624,New South Wales
439938,618643,-34.45720362921414,150.81613036017924,Limnodynastes peronii,2023-11-08,23:51:52,GMT+1100,5.210629027113079,843065,New South Wales
439939,618643,-34.45720362921414,150.81613036017924,Litoria fallax,2023-11-08,23:51:52,GMT+1100,5.210629027113079,843065,New South Wales
439940,618643,-34.45720362921414,150.81613036017924,Crinia signifera,2023-11-08,23:51:52,GMT+1100,5.210629027113079,843065,New South Wales
439941,618643,-34.45720362921414,150.81613036017924,Litoria peronii,2023-11-08,23:51:52,GMT+1100,5.210629027113079,843065,New South Wales
439942,618648,-34.5005,150.793,Limnodynastes peronii,2023-11-09,00:00:32,GMT+1100,19,843005,New South Wales
439943,618649,-34.5005,150.793,Limnodynastes peronii,2023-11-09,00:02:13,GMT+1100,8.5,843005,New South Wales
439944,618650,-33.790293295616266,151.16685706110803,Crinia signifera,2023-11-09,00:00:02,GMT+1100,4.793234557828596,32738,New South Wales
439945,618650,-33.790293295616266,151.16685706110803,Limnodynastes peronii,2023-11-09,00:00:02,GMT+1100,4.793234557828596,32738,New South Wales
439946,618650,-33.790293295616266,151.16685706110803,Litoria peronii,2023-11-09,00:00:02,GMT+1100,4.793234557828596,32738,New South Wales
439947,618652,-30.499682857989765,152.98152135870458,Limnodynastes peronii,2023-11-09,00:04:46,GMT+1100,5.003726784071992,4443,New South Wales
439948,618652,-30.499682857989765,152.98152135870458,Uperoleia fusca,2023-11-09,00:04:46,GMT+1100,5.003726784071992,4443,New South Wales
439949,618652,-30.499682857989765,152.98152135870458,Litoria fallax,2023-11-09,00:04:46,GMT+1100,5.003726784071992,4443,New South Wales
439950,618657,-32.0377,152.533,Litoria peronii,2023-11-09,00:06:21,GMT+1100,60.36899948120117,840970,New South Wales
439951,618657,-32.0377,152.533,Litoria fallax,2023-11-09,00:06:21,GMT+1100,60.36899948120117,840970,New South Wales
439952,618657,-32.0377,152.533,Uperoleia fusca,2023-11-09,00:06:21,GMT+1100,60.36899948120117,840970,New South Wales
439953,618659,-33.7519,150.621,Crinia signifera,2023-11-09,00:10:30,GMT+1100,7.699999809265137,810441,New South Wales
439954,618659,-33.7519,150.621,Litoria phyllochroa,2023-11-09,00:10:30,GMT+1100,7.699999809265137,810441,New South Wales
439955,618662,-33.7517,150.621,Litoria peronii,2023-11-09,00:12:47,GMT+1100,10.899999618530272,810441,New South Wales
439956,618662,-33.7517,150.621,Crinia signifera,2023-11-09,00:12:47,GMT+1100,10.899999618530272,810441,New South Wales
439957,618662,-33.7517,150.621,Litoria phyllochroa,2023-11-09,00:12:47,GMT+1100,10.899999618530272,810441,New South Wales
439958,618664,-33.7519,150.621,Litoria peronii,2023-11-09,00:14:40,GMT+1100,8.699999809265137,810441,New South Wales
439959,618664,-33.7519,150.621,Crinia signifera,2023-11-09,00:14:40,GMT+1100,8.699999809265137,810441,New South Wales
439960,618664,-33.7519,150.621,Limnodynastes peronii,2023-11-09,00:14:40,GMT+1100,8.699999809265137,810441,New South Wales
439961,618664,-33.7519,150.621,Litoria phyllochroa,2023-11-09,00:14:40,GMT+1100,8.699999809265137,810441,New South Wales
439962,618665,-33.80045243542064,151.08403391218846,Litoria phyllochroa,2023-11-09,00:16:18,GMT+1100,5.654127958269484,819221,New South Wales
439963,618665,-33.80045243542064,151.08403391218846,Limnodynastes peronii,2023-11-09,00:16:18,GMT+1100,5.654127958269484,819221,New South Wales
439964,618666,-33.7518,150.621,Litoria peronii,2023-11-09,00:16:42,GMT+1100,9,810441,New South Wales
439965,618666,-33.7518,150.621,Crinia signifera,2023-11-09,00:16:42,GMT+1100,9,810441,New South Wales
439966,618666,-33.7518,150.621,Limnodynastes peronii,2023-11-09,00:16:42,GMT+1100,9,810441,New South Wales
439967,618666,-33.7518,150.621,Litoria phyllochroa,2023-11-09,00:16:42,GMT+1100,9,810441,New South Wales
439968,618667,-33.7054,151.081,Litoria phyllochroa,2023-11-09,00:17:07,GMT+1100,13.18000030517578,540,New South Wales
439969,618668,-33.80043537128607,151.0840803722334,Limnodynastes peronii,2023-11-09,00:18:50,GMT+1100,4.795321687133078,819221,New South Wales
439970,618671,-33.0139,151.685,Limnodynastes peronii,2023-11-09,00:18:40,GMT+1100,20.59000015258789,37826,New South Wales
439971,618671,-33.0139,151.685,Crinia signifera,2023-11-09,00:18:40,GMT+1100,20.59000015258789,37826,New South Wales
439972,618672,-33.7518,150.621,Limnodynastes peronii,2023-11-09,00:18:57,GMT+1100,13.300000190734863,810441,New South Wales
439973,618672,-33.7518,150.621,Litoria peronii,2023-11-09,00:18:57,GMT+1100,13.300000190734863,810441,New South Wales
439974,618672,-33.7518,150.621,Crinia signifera,2023-11-09,00:18:57,GMT+1100,13.300000190734863,810441,New South Wales
439975,618672,-33.7518,150.621,Litoria phyllochroa,2023-11-09,00:18:57,GMT+1100,13.300000190734863,810441,New South Wales
439976,618673,-33.80029214778326,151.0840997978563,Limnodynastes peronii,2023-11-09,00:20:48,GMT+1100,4.7457414450483,819221,New South Wales
439977,618673,-33.80029214778326,151.0840997978563,Litoria phyllochroa,2023-11-09,00:20:48,GMT+1100,4.7457414450483,819221,New South Wales
439978,618676,-33.36528901602588,151.27766799428818,Litoria latopalmata,2023-11-09,00:01:38,GMT+1100,4.734974159568926,839035,New South Wales
439979,618676,-33.36528901602588,151.27766799428818,Litoria tyleri,2023-11-09,00:01:38,GMT+1100,4.734974159568926,839035,New South Wales
439980,618676,-33.36528901602588,151.27766799428818,Uperoleia fusca,2023-11-09,00:01:38,GMT+1100,4.734974159568926,839035,New South Wales
439981,618676,-33.36528901602588,151.27766799428818,Litoria fallax,2023-11-09,00:01:38,GMT+1100,4.734974159568926,839035,New South Wales
439982,618676,-33.36528901602588,151.27766799428818,Limnodynastes peronii,2023-11-09,00:01:38,GMT+1100,4.734974159568926,839035,New South Wales
439983,618676,-33.36528901602588,151.27766799428818,Litoria peronii,2023-11-09,00:01:38,GMT+1100,4.734974159568926,839035,New South Wales
439984,618680,-33.365003020750535,151.27941448179303,Limnodynastes peronii,2023-11-08,23:22:35,GMT+1100,4.73103199328483,839035,New South Wales
439985,618680,-33.365003020750535,151.27941448179303,Crinia signifera,2023-11-08,23:22:35,GMT+1100,4.73103199328483,839035,New South Wales
439986,618680,-33.365003020750535,151.27941448179303,Litoria tyleri,2023-11-08,23:22:35,GMT+1100,4.73103199328483,839035,New South Wales
439987,618680,-33.365003020750535,151.27941448179303,Litoria peronii,2023-11-08,23:22:35,GMT+1100,4.73103199328483,839035,New South Wales
439988,618680,-33.365003020750535,151.27941448179303,Litoria fallax,2023-11-08,23:22:35,GMT+1100,4.73103199328483,839035,New South Wales
439989,618680,-33.365003020750535,151.27941448179303,Uperoleia fusca,2023-11-08,23:22:35,GMT+1100,4.73103199328483,839035,New South Wales
439990,618681,-33.365397039766314,151.27767935035968,Limnodynastes peronii,2023-11-08,23:57:43,GMT+1100,4.721894115613783,839035,New South Wales
439991,618681,-33.365397039766314,151.27767935035968,Litoria peronii,2023-11-08,23:57:43,GMT+1100,4.721894115613783,839035,New South Wales
439992,618681,-33.365397039766314,151.27767935035968,Litoria latopalmata,2023-11-08,23:57:43,GMT+1100,4.721894115613783,839035,New South Wales
439993,618681,-33.365397039766314,151.27767935035968,Crinia signifera,2023-11-08,23:57:43,GMT+1100,4.721894115613783,839035,New South Wales
439994,618681,-33.365397039766314,151.27767935035968,Litoria tyleri,2023-11-08,23:57:43,GMT+1100,4.721894115613783,839035,New South Wales
439995,618681,-33.365397039766314,151.27767935035968,Litoria fallax,2023-11-08,23:57:43,GMT+1100,4.721894115613783,839035,New South Wales
439996,618681,-33.365397039766314,151.27767935035968,Uperoleia fusca,2023-11-08,23:57:43,GMT+1100,4.721894115613783,839035,New South Wales
439997,618682,-33.365314923790116,151.2778174632331,Limnodynastes superciliaris,2023-11-08,23:55:51,GMT+1100,4.726542409724975,839035,New South Wales
439998,618682,-33.365314923790116,151.2778174632331,Limnodynastes peronii,2023-11-08,23:55:51,GMT+1100,4.726542409724975,839035,New South Wales
439999,618682,-33.365314923790116,151.2778174632331,Uperoleia fusca,2023-11-08,23:55:51,GMT+1100,4.726542409724975,839035,New South Wales
440000,618682,-33.365314923790116,151.2778174632331,Litoria fallax,2023-11-08,23:55:51,GMT+1100,4.726542409724975,839035,New South Wales
440001,618682,-33.365314923790116,151.2778174632331,Litoria tyleri,2023-11-08,23:55:51,GMT+1100,4.726542409724975,839035,New South Wales
440002,618682,-33.365314923790116,151.2778174632331,Litoria peronii,2023-11-08,23:55:51,GMT+1100,4.726542409724975,839035,New South Wales
440003,618683,-35.13766329738801,147.29093757471747,Crinia parinsignifera,2023-11-09,00:27:22,GMT+1100,12.73927261466418,807094,New South Wales
440004,618683,-35.13766329738801,147.29093757471747,Limnodynastes tasmaniensis,2023-11-09,00:27:22,GMT+1100,12.73927261466418,807094,New South Wales
440005,618686,-33.365060593964024,151.2776709628769,Limnodynastes superciliaris,2023-11-08,23:46:56,GMT+1100,4.57318375034896,839035,New South Wales
440006,618686,-33.365060593964024,151.2776709628769,Limnodynastes peronii,2023-11-08,23:46:56,GMT+1100,4.57318375034896,839035,New South Wales
440007,618686,-33.365060593964024,151.2776709628769,Litoria fallax,2023-11-08,23:46:56,GMT+1100,4.57318375034896,839035,New South Wales
440008,618686,-33.365060593964024,151.2776709628769,Litoria peronii,2023-11-08,23:46:56,GMT+1100,4.57318375034896,839035,New South Wales
440009,618686,-33.365060593964024,151.2776709628769,Litoria latopalmata,2023-11-08,23:46:56,GMT+1100,4.57318375034896,839035,New South Wales
440010,618686,-33.365060593964024,151.2776709628769,Uperoleia fusca,2023-11-08,23:46:56,GMT+1100,4.57318375034896,839035,New South Wales
440011,618708,-34.486490926203814,150.77597026054252,Limnodynastes peronii,2023-11-09,00:52:00,GMT+1100,8.001208273680877,834106,New South Wales
440012,618719,-33.731780340926555,151.07050870559277,Litoria peronii,2023-11-09,01:16:34,GMT+1100,4.57220850469302,36567,New South Wales
440013,618720,-33.73179200141351,151.0705008316669,Litoria peronii,2023-11-09,01:19:43,GMT+1100,17.47093736211563,36567,New South Wales
440014,618729,-33.66793940778232,150.2474004497288,Litoria verreauxii,2023-11-09,01:21:39,GMT+1100,3.535533905932737,807244,New South Wales
440015,618729,-33.66793940778232,150.2474004497288,Litoria peronii,2023-11-09,01:21:39,GMT+1100,3.535533905932737,807244,New South Wales
440016,618729,-33.66793940778232,150.2474004497288,Crinia signifera,2023-11-09,01:21:39,GMT+1100,3.535533905932737,807244,New South Wales
440017,618731,-34.682998962665735,150.85517208702518,Litoria peronii,2023-11-09,01:03:44,GMT+1100,4.796993454367844,843069,New South Wales
440018,618732,-33.49611608468922,151.3155454631447,Limnodynastes peronii,2023-11-09,01:31:41,GMT+1100,7.078662146795714,16565,New South Wales
440019,618734,-34.683046596617835,150.85519376542453,Litoria peronii,2023-11-09,01:01:13,GMT+1100,4.882911819591624,843069,New South Wales
440020,618757,-33.36400723296896,151.27899570225534,Crinia signifera,2023-11-08,23:41:53,GMT+1100,4.742969748463892,839035,New South Wales
440021,618757,-33.36400723296896,151.27899570225534,Litoria verreauxii,2023-11-08,23:41:53,GMT+1100,4.742969748463892,839035,New South Wales
440022,618757,-33.36400723296896,151.27899570225534,Litoria fallax,2023-11-08,23:41:53,GMT+1100,4.742969748463892,839035,New South Wales
440023,618757,-33.36400723296896,151.27899570225534,Uperoleia fusca,2023-11-08,23:41:53,GMT+1100,4.742969748463892,839035,New South Wales
440024,618757,-33.36400723296896,151.27899570225534,Limnodynastes peronii,2023-11-08,23:41:53,GMT+1100,4.742969748463892,839035,New South Wales
440025,618765,-34.042,151.079,Limnodynastes peronii,2023-11-09,03:35:03,GMT+1100,32,37368,New South Wales
440026,618765,-34.042,151.079,Litoria phyllochroa,2023-11-09,03:35:03,GMT+1100,32,37368,New South Wales
440027,618767,-29.684473390854684,151.32297950451127,Litoria dentata,2023-11-09,03:53:00,GMT+1100,5.032220048932051,23583,New South Wales
440028,618767,-29.684473390854684,151.32297950451127,Litoria latopalmata,2023-11-09,03:53:00,GMT+1100,5.032220048932051,23583,New South Wales
440029,618767,-29.684473390854684,151.32297950451127,Litoria peronii,2023-11-09,03:53:00,GMT+1100,5.032220048932051,23583,New South Wales
440030,618767,-29.684473390854684,151.32297950451127,Limnodynastes tasmaniensis,2023-11-09,03:53:00,GMT+1100,5.032220048932051,23583,New South Wales
440031,618768,-34.4581869330073,150.8253149023352,Litoria peronii,2023-11-09,04:05:12,GMT+1100,5.266978944030241,19155,New South Wales
440032,618768,-34.4581869330073,150.8253149023352,Limnodynastes peronii,2023-11-09,04:05:12,GMT+1100,5.266978944030241,19155,New South Wales
