latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,confidence,version,bright_t31,frp,daynight
-37.588,148.76,321.7,1,1,2020-01-01,1255,T,100,6.0NRT,286.1,21,N
-37.611,148.601,322.2,1,1,2020-01-01,1255,T,100,6.0NRT,289.1,17.2,N
-37.68,148.094,330.8,1,1,2020-01-01,1255,T,100,6.0NRT,288.5,31.5,N
-37.681,148.083,311.5,1,1,2020-01-01,1255,T,54,6.0NRT,286.3,11.8,N
-37.461,149.586,315.6,1,1,2020-01-01,1255,T,88,6.0NRT,288.2,14.4,N
-37.474,149.495,319.2,1,1,2020-01-01,1255,T,88,6.0NRT,288.9,16.7,N
-37.476,149.484,326.8,1,1,2020-01-01,1255,T,97,6.0NRT,287.3,24.8,N
-37.502,149.302,313.9,1,1,2020-01-01,1255,T,88,6.0NRT,285.2,14.3,N
-37.535,149.076,312,1,1,2020-01-01,1255,T,84,6.0NRT,287.7,10.1,N
-37.536,149.065,329.9,1,1,2020-01-01,1255,T,100,6.0NRT,288.3,27.7,N
-37.538,149.053,315,1,1,2020-01-01,1255,T,90,6.0NRT,287.7,13,N
-37.639,148.323,318.9,1,1,2020-01-01,1255,T,98,6.0NRT,288.7,15.6,N
-37.641,148.312,312.1,1,1,2020-01-01,1255,T,58,6.0NRT,287.7,10,N
-37.672,148.081,330.4,1,1,2020-01-01,1255,T,100,6.0NRT,287.9,31.5,N
-37.442,149.651,329.4,1,1,2020-01-01,1255,T,93,6.0NRT,289,27.4,N
-37.45,149.595,338.1,1,1,2020-01-01,1255,T,100,6.0NRT,291.1,38.9,N
-37.452,149.583,322.1,1,1,2020-01-01,1255,T,94,6.0NRT,289,18.9,N
-37.46,149.527,318.5,1,1,2020-01-01,1255,T,97,6.0NRT,288.4,16.2,N
-37.462,149.515,321.5,1,1,2020-01-01,1255,T,100,6.0NRT,289.5,19.2,N
-37.463,149.504,323.4,1,1,2020-01-01,1255,T,100,6.0NRT,289.8,21.2,N
-37.465,149.493,328.9,1,1,2020-01-01,1255,T,100,6.0NRT,288.1,28.3,N
-37.63,148.322,307,1,1,2020-01-01,1255,T,69,6.0NRT,286.8,7.4,N
-37.431,149.661,305.9,1,1,2020-01-01,1255,T,26,6.0NRT,286.9,7.4,N
-37.433,149.649,314.8,1,1,2020-01-01,1255,T,75,6.0NRT,287.2,13.1,N
-37.439,149.604,321.4,1,1,2020-01-01,1255,T,100,6.0NRT,289.9,18.2,N
-37.441,149.593,378,1,1,2020-01-01,1255,T,100,6.0NRT,296.6,143.2,N
-37.443,149.581,328.4,1,1,2020-01-01,1255,T,100,6.0NRT,289.2,24.2,N
-37.448,149.547,314,1,1,2020-01-01,1255,T,49,6.0NRT,287.9,11.8,N
-37.449,149.536,318.4,1,1,2020-01-01,1255,T,97,6.0NRT,287.7,16.1,N
-37.451,149.525,314.5,1,1,2020-01-01,1255,T,64,6.0NRT,286.9,12.7,N
-37.453,149.513,327.2,1,1,2020-01-01,1255,T,100,6.0NRT,288.8,25.5,N
-37.454,149.502,346.1,1,1,2020-01-01,1255,T,100,6.0NRT,290.5,54.8,N
-37.456,149.491,316.3,1,1,2020-01-01,1255,T,75,6.0NRT,286.3,15.1,N
-37.513,149.094,301.2,1,1,2020-01-01,1255,T,8,6.0NRT,287.3,3.2,N
-37.569,148.697,327.1,1,1,2020-01-01,1255,T,97,6.0NRT,288.5,24.6,N
-37.579,148.629,306.9,1,1,2020-01-01,1255,T,50,6.0NRT,288.5,5.5,N
-37.58,148.617,341.1,1,1,2020-01-01,1255,T,100,6.0NRT,292.2,42.9,N
-37.582,148.606,334.9,1,1,2020-01-01,1255,T,100,6.0NRT,291,32.4,N
-37.657,148.054,313.9,1,1,2020-01-01,1255,T,38,6.0NRT,285.4,13.3,N
-37.427,149.625,314.6,1,1,2020-01-01,1255,T,90,6.0NRT,287.5,13.1,N
-37.429,149.613,335.7,1,1,2020-01-01,1255,T,100,6.0NRT,290.4,37,N
-37.43,149.602,348,1,1,2020-01-01,1255,T,100,6.0NRT,292.6,57.9,N
-37.432,149.59,363.1,1,1,2020-01-01,1255,T,100,6.0NRT,293.8,94.9,N
-37.434,149.579,312.9,1,1,2020-01-01,1255,T,31,6.0NRT,287.5,11.4,N
-37.437,149.556,324.5,1,1,2020-01-01,1255,T,100,6.0NRT,288.2,22.2,N
-37.56,148.695,317.7,1,1,2020-01-01,1255,T,73,6.0NRT,287.5,15,N
-37.567,148.65,324.8,1,1,2020-01-01,1255,T,100,6.0NRT,290.6,20.5,N
-37.568,148.638,337.4,1,1,2020-01-01,1255,T,100,6.0NRT,291.8,36.8,N
-37.57,148.627,352.5,1,1,2020-01-01,1255,T,100,6.0NRT,292.3,65.7,N
-37.571,148.615,352.6,1,1,2020-01-01,1255,T,100,6.0NRT,291.1,65.4,N
-37.573,148.604,349.7,1,1,2020-01-01,1255,T,100,6.0NRT,291.5,58.5,N
-37.574,148.593,315.6,1,1,2020-01-01,1255,T,68,6.0NRT,287.9,11.7,N
-37.648,148.052,328.7,1,1,2020-01-01,1255,T,100,6.0NRT,287.1,28.9,N
-37.649,148.04,308.6,1,1,2020-01-01,1255,T,36,6.0NRT,284.4,10,N
-37.682,147.794,320.6,1,1,2020-01-01,1255,T,43,6.0NRT,288.3,18.8,N
-37.411,149.668,333.2,1,1,2020-01-01,1255,T,100,6.0NRT,288.9,33,N
-37.42,149.611,320.4,1,1,2020-01-01,1255,T,100,6.0NRT,286.7,19.1,N
-37.421,149.6,328.1,1,1,2020-01-01,1255,T,100,6.0NRT,289.3,27.4,N
-37.426,149.566,344.3,1,1,2020-01-01,1255,T,100,6.0NRT,290.7,51.3,N
-37.436,149.498,346.5,1,1,2020-01-01,1255,T,100,6.0NRT,290.2,57.1,N
-37.438,149.486,324.4,1,1,2020-01-01,1255,T,100,6.0NRT,287.2,23.9,N
-37.554,148.67,354.5,1,1,2020-01-01,1255,T,100,6.0NRT,291.6,70.1,N
-37.556,148.659,334.8,1,1,2020-01-01,1255,T,100,6.0NRT,290.5,32.4,N
-37.557,148.648,347.6,1,1,2020-01-01,1255,T,100,6.0NRT,292.4,54.7,N
-37.559,148.636,353.8,1,1,2020-01-01,1255,T,100,6.0NRT,291,69.4,N
-37.561,148.625,331.9,1,1,2020-01-01,1255,T,83,6.0NRT,288,29.1,N
-37.562,148.613,338.7,1,1,2020-01-01,1255,T,90,6.0NRT,289.5,39,N
-37.565,148.591,317.8,1,1,2020-01-01,1255,T,38,6.0NRT,288,13.4,N
-37.401,149.677,326.8,1,1,2020-01-01,1255,T,73,6.0NRT,287.9,24.8,N
-37.402,149.666,312.5,1,1,2020-01-01,1255,T,28,6.0NRT,286.6,11.2,N
-37.406,149.643,311.6,1,1,2020-01-01,1255,T,81,6.0NRT,286.2,11.5,N
-37.414,149.586,314.9,1,1,2020-01-01,1255,T,90,6.0NRT,286.8,15,N
-37.416,149.575,334.7,1,1,2020-01-01,1255,T,100,6.0NRT,288.5,36.7,N
-37.417,149.563,321.8,1,1,2020-01-01,1255,T,100,6.0NRT,286.9,20.8,N
-37.427,149.496,326.9,1,1,2020-01-01,1255,T,100,6.0NRT,285.9,27.4,N
-37.429,149.484,304.1,1,1,2020-01-01,1255,T,59,6.0NRT,284.9,7.8,N
-37.545,148.668,335.1,1,1,2020-01-01,1255,T,100,6.0NRT,289.4,33,N
-37.547,148.657,343.9,1,1,2020-01-01,1255,T,100,6.0NRT,291.6,47.5,N
-37.548,148.646,359.8,1,1,2020-01-01,1255,T,100,6.0NRT,293.4,83.9,N
-37.55,148.634,320.8,1,1,2020-01-01,1255,T,53,6.0NRT,287.2,18.5,N
-37.553,148.611,327.7,1,1,2020-01-01,1255,T,86,6.0NRT,287,25.6,N
-37.663,147.791,309.6,1,1,2020-01-01,1255,T,37,6.0NRT,286.2,10.2,N
-37.685,147.625,304.4,1,1,2020-01-01,1255,T,20,6.0NRT,287,7.5,N
-37.39,149.692,318.4,1,1,2020-01-01,1255,T,50,6.0NRT,286.7,16.6,N
-37.392,149.68,315.9,1,1,2020-01-01,1255,T,55,6.0NRT,286.8,14.5,N
-37.395,149.658,328.6,1,1,2020-01-01,1255,T,100,6.0NRT,288.5,28.8,N
-37.397,149.646,312.9,1,1,2020-01-01,1255,T,86,6.0NRT,286.2,13.4,N
-37.468,149.159,311,1,1,2020-01-01,1255,T,32,6.0NRT,287.6,8.9,N
-37.469,149.148,310.8,1,1,2020-01-01,1255,T,28,6.0NRT,287.6,8.8,N
-37.54,148.649,345.8,1,1,2020-01-01,1255,T,100,6.0NRT,291,52.7,N
-37.542,148.638,330.4,1,1,2020-01-01,1255,T,60,6.0NRT,287.9,27.4,N
-37.625,148.028,308.1,1,1,2020-01-01,1255,T,58,6.0NRT,286.1,9.8,N
-37.679,147.617,345,1,1,2020-01-01,1255,T,100,6.0NRT,291.6,57.1,N
-37.681,147.605,305.6,1,1,2020-01-01,1255,T,24,6.0NRT,286.8,8.2,N
-37.381,149.69,310.8,1,1,2020-01-01,1255,T,64,6.0NRT,286.1,11.6,N
-37.385,149.667,312.2,1,1,2020-01-01,1255,T,83,6.0NRT,286,12.6,N
-37.456,149.18,331.2,1,1,2020-01-01,1255,T,100,6.0NRT,288.4,30.7,N
-37.457,149.169,349.8,1,1,2020-01-01,1255,T,100,6.0NRT,290.9,60.9,N
-37.459,149.157,344.6,1,1,2020-01-01,1255,T,100,6.0NRT,291.2,50.4,N
-37.46,149.146,310.3,1,1,2020-01-01,1255,T,26,6.0NRT,287.9,8.5,N
-37.531,148.647,333.5,1,1,2020-01-01,1255,T,100,6.0NRT,289,32.6,N
-37.545,148.544,329.2,1,1,2020-01-01,1255,T,71,6.0NRT,288.7,25.6,N
-37.547,148.533,321,1,1,2020-01-01,1255,T,28,6.0NRT,287.9,16.3,N
-37.548,148.522,321.5,1,1,2020-01-01,1255,T,74,6.0NRT,288.2,18.2,N
-37.445,149.189,337.3,1,1,2020-01-01,1255,T,100,6.0NRT,287.6,39.7,N
-37.447,149.178,353.6,1,1,2020-01-01,1255,T,100,6.0NRT,291.2,70,N
-37.448,149.167,334.8,1,1,2020-01-01,1255,T,100,6.0NRT,289.1,34.1,N
-37.45,149.155,322.8,1,1,2020-01-01,1255,T,100,6.0NRT,287.7,18.9,N
-37.523,148.634,331.9,1,1,2020-01-01,1255,T,100,6.0NRT,289,30.7,N
-37.538,148.531,323.8,1,1,2020-01-01,1255,T,32,6.0NRT,287.8,19.8,N
-37.539,148.52,346.8,1,1,2020-01-01,1255,T,100,6.0NRT,291.5,55.1,N
-37.541,148.508,320.5,1,1,2020-01-01,1255,T,82,6.0NRT,287.1,17.4,N
-37.644,147.744,317.9,1,1,2020-01-01,1255,T,82,6.0NRT,288.2,15.8,N
-37.645,147.732,306.2,1,1,2020-01-01,1255,T,4,6.0NRT,287,6.9,N
-37.662,147.602,334.1,1,1,2020-01-01,1255,T,100,6.0NRT,290.1,36.3,N
-37.664,147.59,361.2,1,1,2020-01-01,1255,T,100,6.0NRT,294.2,95.3,N
-37.665,147.578,314.7,1,1,2020-01-01,1255,T,61,6.0NRT,287.3,14.3,N
-37.436,149.187,357.7,1,1,2020-01-01,1255,T,100,6.0NRT,290.8,80,N
-37.438,149.176,352,1,1,2020-01-01,1255,T,100,6.0NRT,291.4,65.2,N
-37.516,148.62,328.3,1,1,2020-01-01,1255,T,35,6.0NRT,288.8,24.6,N
-37.521,148.586,322.6,1,1,2020-01-01,1255,T,40,6.0NRT,289,19,N
-37.522,148.575,327.8,1,1,2020-01-01,1255,T,53,6.0NRT,288.9,24.8,N
-37.53,148.518,327.5,1,1,2020-01-01,1255,T,72,6.0NRT,288.6,24.7,N
-37.599,148.011,318.6,1,1,2020-01-01,1255,T,97,6.0NRT,287.5,17.4,N
-37.635,147.742,326.1,1,1,2020-01-01,1255,T,100,6.0NRT,288.9,23.9,N
-37.638,147.718,310.8,1,1,2020-01-01,1255,T,19,6.0NRT,287.4,9.9,N
-37.653,147.6,301.7,1,1,2020-01-01,1255,T,26,6.0NRT,287.2,4.8,N
-37.655,147.588,355.5,1,1,2020-01-01,1255,T,100,6.0NRT,293.6,80,N
-37.656,147.576,385.4,1,1,2020-01-01,1255,T,100,6.0NRT,298.5,189.6,N
-37.427,149.185,324.9,1,1,2020-01-01,1255,T,56,6.0NRT,288.3,22,N
-37.435,149.129,304.1,1,1,2020-01-01,1255,T,9,6.0NRT,285.7,4,N
-37.437,149.117,310.6,1,1,2020-01-01,1255,T,77,6.0NRT,285.5,8.6,N
-37.507,148.618,344.6,1,1,2020-01-01,1255,T,100,6.0NRT,290,50.5,N
-37.51,148.595,324.3,1,1,2020-01-01,1255,T,34,6.0NRT,289,20.2,N
-37.512,148.584,348.6,1,1,2020-01-01,1255,T,100,6.0NRT,292.5,59.1,N
-37.513,148.573,323.3,1,1,2020-01-01,1255,T,38,6.0NRT,287.8,20.5,N
-37.563,148.206,313.7,1,1,2020-01-01,1255,T,88,6.0NRT,286.9,12.8,N
-37.565,148.195,338.9,1,1,2020-01-01,1255,T,100,6.0NRT,289.1,43.1,N
-37.566,148.183,343.1,1,1,2020-01-01,1255,T,100,6.0NRT,290.3,49.9,N
-37.568,148.171,314.2,1,1,2020-01-01,1255,T,18,6.0NRT,287.7,12.4,N
-37.57,148.16,330.1,1,1,2020-01-01,1255,T,99,6.0NRT,290,29.8,N
-37.571,148.148,316.4,1,1,2020-01-01,1255,T,36,6.0NRT,287,15.4,N
-37.59,148.009,316,1,1,2020-01-01,1255,T,92,6.0NRT,287.3,15.3,N
-37.591,147.997,305.1,1,1,2020-01-01,1255,T,33,6.0NRT,285.8,7.3,N
-37.622,147.763,337.7,1,1,2020-01-01,1255,T,100,6.0NRT,290.7,41.4,N
-37.624,147.752,330.1,1,1,2020-01-01,1255,T,62,6.0NRT,288.8,28.1,N
-37.645,147.586,323.7,1,1,2020-01-01,1255,T,100,6.0NRT,290,22,N
-37.647,147.574,369.5,1,1,2020-01-01,1255,T,100,6.0NRT,298,121.6,N
-37.648,147.562,343.3,1,1,2020-01-01,1255,T,100,6.0NRT,291.8,52.8,N
-37.418,149.183,342.3,1,1,2020-01-01,1255,T,100,6.0NRT,290.7,46.5,N
-37.42,149.172,318.6,1,1,2020-01-01,1255,T,70,6.0NRT,288.5,13.8,N
-37.424,149.138,328.4,1,1,2020-01-01,1255,T,100,6.0NRT,288.2,23.8,N
-37.426,149.126,347.5,1,1,2020-01-01,1255,T,100,6.0NRT,288.7,54.3,N
-37.428,149.115,319.9,1,1,2020-01-01,1255,T,94,6.0NRT,287.2,15,N
-37.499,148.605,311.8,1,1,2020-01-01,1255,T,52,6.0NRT,287.4,10.6,N
-37.503,148.582,322.7,1,1,2020-01-01,1255,T,93,6.0NRT,287,20.8,N
-37.554,148.204,317.9,1,1,2020-01-01,1255,T,96,6.0NRT,287,17.2,N
-37.573,148.065,300.1,1,1,2020-01-01,1255,T,12,6.0NRT,284.5,5.4,N
-37.582,147.995,316.3,1,1,2020-01-01,1255,T,93,6.0NRT,287.2,15.2,N
-37.611,147.773,326.6,1,1,2020-01-01,1255,T,85,6.0NRT,288.2,26.5,N
-37.613,147.762,324,1,1,2020-01-01,1255,T,60,6.0NRT,287.5,22.9,N
-37.619,147.714,325.9,1,1,2020-01-01,1255,T,100,6.0NRT,288.8,25,N
-37.638,147.572,370.2,1,1,2020-01-01,1255,T,100,6.0NRT,299.5,123.4,N
-37.639,147.56,362.5,1,1,2020-01-01,1255,T,100,6.0NRT,294.4,98.8,N
-37.407,149.192,306.3,1,1,2020-01-01,1255,T,35,6.0NRT,286.1,8.4,N
-37.409,149.181,342.1,1,1,2020-01-01,1255,T,100,6.0NRT,289.7,47.2,N
-37.411,149.17,319.5,1,1,2020-01-01,1255,T,63,6.0NRT,288.2,15.7,N
-37.415,149.136,339.5,1,1,2020-01-01,1255,T,100,6.0NRT,289.9,38.7,N
-37.417,149.124,340.8,1,1,2020-01-01,1255,T,100,6.0NRT,289,41,N
-37.501,148.523,317.4,1,1,2020-01-01,1255,T,26,6.0NRT,286.2,15.2,N
-37.505,148.5,320.2,1,1,2020-01-01,1255,T,78,6.0NRT,287.7,17,N
-37.573,147.993,318,1,1,2020-01-01,1255,T,96,6.0NRT,287.2,16.9,N
-37.602,147.771,301.6,1,1,2020-01-01,1255,T,37,6.0NRT,284.1,6.6,N
-37.628,147.57,359.9,1,1,2020-01-01,1255,T,100,6.0NRT,295.5,90.5,N
-37.63,147.559,366.2,1,1,2020-01-01,1255,T,100,6.0NRT,295.1,110.2,N
-37.4,149.179,319.1,1,1,2020-01-01,1255,T,72,6.0NRT,286.4,17.6,N
-37.402,149.168,339.6,1,1,2020-01-01,1255,T,100,6.0NRT,288.9,42.6,N
-37.403,149.156,339.6,1,1,2020-01-01,1255,T,100,6.0NRT,290.5,42.9,N
-37.405,149.145,336.2,1,1,2020-01-01,1255,T,100,6.0NRT,290.4,35.9,N
-37.406,149.134,327.2,1,1,2020-01-01,1255,T,97,6.0NRT,289.2,23,N
-37.564,147.991,305.6,1,1,2020-01-01,1255,T,65,6.0NRT,286.1,8,N
-37.619,147.569,344.3,1,1,2020-01-01,1255,T,100,6.0NRT,293.2,52.6,N
-37.621,147.557,350.6,1,1,2020-01-01,1255,T,100,6.0NRT,292.5,67,N
-37.622,147.545,301.9,1,1,2020-01-01,1255,T,42,6.0NRT,285.8,5.6,N
-37.392,149.165,314.8,1,1,2020-01-01,1255,T,67,6.0NRT,285.7,14,N
-37.394,149.154,347.2,1,1,2020-01-01,1255,T,100,6.0NRT,288.6,57.7,N
-37.396,149.143,358.8,1,1,2020-01-01,1255,T,100,6.0NRT,291.7,82.4,N
-37.397,149.132,345.7,1,1,2020-01-01,1255,T,100,6.0NRT,290.3,51.2,N
-37.399,149.12,317.3,1,1,2020-01-01,1255,T,51,6.0NRT,288.2,12.3,N
-37.477,148.565,308.8,1,1,2020-01-01,1255,T,30,6.0NRT,286.3,9.4,N
-37.59,147.72,311.5,1,1,2020-01-01,1255,T,83,6.0NRT,286.7,12.3,N
-37.592,147.708,314.4,1,1,2020-01-01,1255,T,73,6.0NRT,286.9,14.1,N
-37.593,147.697,310,1,1,2020-01-01,1255,T,55,6.0NRT,286.7,10.7,N
-37.61,147.567,358.7,1,1,2020-01-01,1255,T,100,6.0NRT,296,87.1,N
-37.611,147.555,377.3,1,1,2020-01-01,1255,T,100,6.0NRT,298.4,151.4,N
-37.4,149.05,309.3,1,1,2020-01-01,1255,T,76,6.0NRT,287.2,9.8,N
-37.401,149.039,305.7,1,1,2020-01-01,1255,T,47,6.0NRT,286.9,7.7,N
-37.403,149.028,319.2,1,1,2020-01-01,1255,T,98,6.0NRT,286,17.6,N
-37.422,148.892,313.7,1,1,2020-01-01,1255,T,49,6.0NRT,287.8,10.5,N
-37.477,148.494,312.7,1,1,2020-01-01,1255,T,33,6.0NRT,287.7,11.6,N
-37.479,148.483,319.3,1,1,2020-01-01,1255,T,98,6.0NRT,287.9,16.2,N
-37.482,148.46,313.5,1,1,2020-01-01,1255,T,87,6.0NRT,287.3,12.2,N
-37.484,148.449,305.1,1,1,2020-01-01,1255,T,15,6.0NRT,285.9,6.3,N
-37.601,147.565,360.9,1,1,2020-01-01,1255,T,100,6.0NRT,294.2,92.6,N
-37.602,147.553,382.6,1,1,2020-01-01,1255,T,100,6.0NRT,294.9,174.9,N
-37.381,149.122,331.1,1,1,2020-01-01,1255,T,100,6.0NRT,287.5,30.6,N
-37.389,149.066,318.6,1,1,2020-01-01,1255,T,97,6.0NRT,287,17.3,N
-37.391,149.054,324.6,1,1,2020-01-01,1255,T,100,6.0NRT,286.8,23.6,N
-37.393,149.043,310.1,1,1,2020-01-01,1255,T,79,6.0NRT,286.1,11.1,N
-37.41,148.919,320.6,1,1,2020-01-01,1255,T,100,6.0NRT,287.8,19.1,N
-37.412,148.907,328.6,1,1,2020-01-01,1255,T,100,6.0NRT,288.6,27.2,N
-37.413,148.896,323.4,1,1,2020-01-01,1255,T,100,6.0NRT,287.9,21.2,N
-37.415,148.885,322.3,1,1,2020-01-01,1255,T,100,6.0NRT,288.4,20.3,N
-37.469,148.498,310.8,1,1,2020-01-01,1255,T,70,6.0NRT,286.4,11.4,N
-37.471,148.487,321.6,1,1,2020-01-01,1255,T,100,6.0NRT,287.3,20.7,N
-37.472,148.476,326.8,1,1,2020-01-01,1255,T,100,6.0NRT,287.9,25.9,N
-37.474,148.464,320.9,1,1,2020-01-01,1255,T,100,6.0NRT,287.7,19.5,N
-37.594,147.57,332.9,1,1,2020-01-01,1255,T,80,6.0NRT,291.3,34.4,N
-37.595,147.558,352.4,1,1,2020-01-01,1255,T,100,6.0NRT,295.7,71.6,N
-37.597,147.546,331.2,1,1,2020-01-01,1255,T,100,6.0NRT,289.6,33.6,N
-37.372,149.12,317.3,1,1,2020-01-01,1255,T,70,6.0NRT,286.9,15.9,N
-37.374,149.109,333.2,1,1,2020-01-01,1255,T,100,6.0NRT,288.8,33.2,N
-37.375,149.097,338.1,1,1,2020-01-01,1255,T,100,6.0NRT,288.5,39.9,N
-37.377,149.086,341.7,1,1,2020-01-01,1255,T,100,6.0NRT,288.5,46.8,N
-37.388,149.007,312.8,1,1,2020-01-01,1255,T,39,6.0NRT,286.7,11.2,N
-37.39,148.996,318.6,1,1,2020-01-01,1255,T,57,6.0NRT,287.5,15.2,N
-37.4,148.928,317.3,1,1,2020-01-01,1255,T,95,6.0NRT,285.3,16.2,N
-37.401,148.917,303.4,1,1,2020-01-01,1255,T,24,6.0NRT,285.8,6.5,N
-37.408,148.871,314.4,1,1,2020-01-01,1255,T,63,6.0NRT,287.1,13.1,N
-37.465,148.462,317,1,1,2020-01-01,1255,T,94,6.0NRT,287.2,16.1,N
-37.524,148.025,309,1,1,2020-01-01,1255,T,25,6.0NRT,285.9,9.8,N
-37.526,148.013,317.6,1,1,2020-01-01,1255,T,91,6.0NRT,287.4,16.9,N
-37.584,147.568,367.9,1,1,2020-01-01,1255,T,100,6.0NRT,293.7,117.6,N
-37.586,147.556,381,1,1,2020-01-01,1255,T,100,6.0NRT,296.9,168.5,N
-37.588,147.544,345.7,1,1,2020-01-01,1255,T,100,6.0NRT,289.3,59,N
-37.363,149.118,303.6,1,1,2020-01-01,1255,T,31,6.0NRT,285.3,7,N
-37.365,149.107,330.5,1,1,2020-01-01,1255,T,100,6.0NRT,285.8,31,N
-37.379,149.005,330.2,1,1,2020-01-01,1255,T,95,6.0NRT,288,29.1,N
-37.386,148.96,313.5,1,1,2020-01-01,1255,T,28,6.0NRT,285.7,11.9,N
-37.4,148.858,325.5,1,1,2020-01-01,1255,T,68,6.0NRT,287.1,22.9,N
-37.456,148.46,311.2,1,1,2020-01-01,1255,T,37,6.0NRT,286.3,10.9,N
-37.457,148.449,323.2,1,1,2020-01-01,1255,T,100,6.0NRT,287.5,21.7,N
-37.575,147.566,322.7,1,1,2020-01-01,1255,T,100,6.0NRT,285.9,23.3,N
-37.577,147.554,306.8,1,1,2020-01-01,1255,T,57,6.0NRT,285.6,9.1,N
-37.37,149.003,317.4,1,1,2020-01-01,1255,T,46,6.0NRT,287.2,15.8,N
-37.372,148.992,320.2,1,1,2020-01-01,1255,T,33,6.0NRT,287.7,17.4,N
-37.374,148.98,336.9,1,1,2020-01-01,1255,T,89,6.0NRT,288.1,37.8,N
-37.448,148.447,318.5,1,1,2020-01-01,1255,T,97,6.0NRT,286.8,17.1,N
-37.361,149.001,317.7,1,1,2020-01-01,1255,T,69,6.0NRT,286.1,16.5,N
-37.363,148.99,337,1,1,2020-01-01,1255,T,100,6.0NRT,286.9,39.4,N
-37.387,148.82,322.6,1,1,2020-01-01,1255,T,100,6.0NRT,286,21.6,N
-37.43,148.513,320.1,1,1,2020-01-01,1255,T,100,6.0NRT,286.5,18.9,N
-37.439,148.445,310.8,1,1,2020-01-01,1255,T,45,6.0NRT,285.6,10.8,N
-37.483,148.123,303.3,1,1,2020-01-01,1255,T,48,6.0NRT,284.7,7.2,N
-37.421,148.511,312.1,1,1,2020-01-01,1255,T,53,6.0NRT,286.1,11.8,N
-37.422,148.5,311.7,1,1,2020-01-01,1255,T,45,6.0NRT,285.4,11.6,N
-37.446,148.258,311.9,1,1,2020-01-01,1255,T,84,6.0NRT,286.2,12.6,N
-37.404,148.496,316.6,1,1,2020-01-01,1255,T,64,6.0NRT,286.5,15.4,N
-37.415,148.416,307.4,1,1,2020-01-01,1255,T,27,6.0NRT,285,8.7,N
-37.417,148.404,306.7,1,1,2020-01-01,1255,T,33,6.0NRT,285.2,8.4,N
-37.44,148.233,305,1,1,2020-01-01,1255,T,63,6.0NRT,287,8,N
-37.441,148.221,309.8,1,1,2020-01-01,1255,T,78,6.0NRT,286.6,11.3,N
-37.282,149.297,301.5,1,1,2020-01-01,1255,T,42,6.0NRT,284.8,6.7,N
-37.354,148.789,306.3,1,1,2020-01-01,1255,T,28,6.0NRT,285.1,8.5,N
-37.431,148.231,310,1,1,2020-01-01,1255,T,53,6.0NRT,286,10.8,N
-37.451,148.081,307.8,1,1,2020-01-01,1255,T,25,6.0NRT,286,9,N
-37.243,149.498,320.3,1,1,2020-01-01,1255,T,100,6.0NRT,284.3,21.1,N
-37.343,148.799,311.8,1,1,2020-01-01,1255,T,68,6.0NRT,285.6,12.3,N
-37.345,148.787,321.5,1,1,2020-01-01,1255,T,74,6.0NRT,286,19.7,N
-37.347,148.776,316.8,1,1,2020-01-01,1255,T,61,6.0NRT,285.8,14.8,N
-37.443,148.067,308.3,1,1,2020-01-01,1255,T,43,6.0NRT,285.6,9.6,N
-37.465,147.851,315.8,1,1,2020-01-01,1255,T,92,6.0NRT,286.8,15.6,N
-37.37,148.482,307.3,1,1,2020-01-01,1255,T,44,6.0NRT,286,8.8,N
-37.418,148.127,300.3,1,1,2020-01-01,1255,T,13,6.0NRT,285.8,5.2,N
-37.446,147.919,331,1,1,2020-01-01,1255,T,100,6.0NRT,288.9,33.3,N
-37.448,147.907,338.6,1,1,2020-01-01,1255,T,100,6.0NRT,291.6,43.9,N
-37.45,147.896,312.2,1,1,2020-01-01,1255,T,79,6.0NRT,288.1,12.2,N
-37.395,148.229,313.6,1,1,2020-01-01,1255,T,55,6.0NRT,286.7,13.4,N
-37.417,148.067,301.7,1,1,2020-01-01,1255,T,43,6.0NRT,285.5,6.3,N
-37.419,148.056,305.3,1,1,2020-01-01,1255,T,64,6.0NRT,285.1,8.5,N
-37.439,147.905,344.4,1,1,2020-01-01,1255,T,100,6.0NRT,288.3,55.1,N
-37.44,147.894,326,1,1,2020-01-01,1255,T,100,6.0NRT,287.3,25.8,N
-37.442,147.882,343.1,1,1,2020-01-01,1255,T,100,6.0NRT,289.8,51.3,N
-37.443,147.871,317.1,1,1,2020-01-01,1255,T,54,6.0NRT,287.3,15.9,N
-37.445,147.859,317.4,1,1,2020-01-01,1255,T,52,6.0NRT,286.9,16.1,N
-37.394,148.169,319.7,1,1,2020-01-01,1255,T,46,6.0NRT,286.9,17.4,N
-37.377,148.225,326.9,1,1,2020-01-01,1255,T,76,6.0NRT,287.4,25.7,N
-37.367,148.234,332.9,1,1,2020-01-01,1255,T,100,6.0NRT,287.9,34.5,N
-37.368,148.223,326.9,1,1,2020-01-01,1255,T,56,6.0NRT,286.7,25.4,N
-38.048,141.932,301.4,2,1.4,2020-01-01,1255,T,16,6.0NRT,286.3,16.3,N
-38.05,141.909,338.9,2,1.4,2020-01-01,1255,T,100,6.0NRT,290.7,116.4,N
-38.052,141.886,310.9,2,1.4,2020-01-01,1255,T,13,6.0NRT,286.1,28.8,N
-37.356,148.244,323.2,1,1,2020-01-01,1255,T,90,6.0NRT,287.5,22.5,N
-37.357,148.232,326.6,1,1,2020-01-01,1255,T,100,6.0NRT,285.9,26.3,N
