race_year_id,event,race,city,country,date,start_time,participation,distance,elevation_gain,elevation_loss,aid_stations,participants
30547,Szlak Orlich Gniazd - Ultra,Szlak Orlich Gniazd - Ultra,KwasniówDolny,Poland,2018-10-05,20:00:00,solo,161.1,2730,-2730,7,150
29219,Ultra-Trail del Rincon,UTR 170K,Castielfabib,Spain,2018-10-05,19:00:00,solo,171.9,6890,-6890,15,0
31481,NERANG 200 miler,NERANG 100 miler,Nerang,Australia,2018-09-29,06:00:00,solo,161.7,5820,-5820,6,100
30505,WUT - Wienerwald Ultra Trail,TITAN-WUT,Purkersdorf,Austria,2018-09-29,06:30:00,solo,163.8,5360,-5380,15,50
27193,BEAR 100,BEAR 100,Smithfield,United States,2018-09-28,00:00:00,solo,160.93,6863,-6576,13,0
35953,Lycian Way Ultra Marathon,LYUM XXL - 174K,İstanbul,Turkey,2018-09-28,00:00:00,solo,174.4,6070,-6390,16,0
34813,Black River Run,100 Miles,Västerås,Sweden,2018-09-22,10:00:00,solo,161.5,1030,-1030,9,200
25831,Cotswold Way Century,102 Miles,ChippingCampden,United Kingdom,2018-09-22,12:00:00,solo,165.7,4150,-4270,10,130
31635,Waterous Trail On Foot,WTF 100,Dwellingup,Australia,2018-09-22,06:00:00,solo,162.1,3840,-3840,9,30
36129,Adamello Ultra-Trail®,Ultra-Trail® - 180 km,Vezzad'Oglio,Italy,2018-09-21,09:00:00,solo,165,11380,-11380,19,0
31975,Karkloof100,Karkloof100,Howick,South Africa,2018-09-21,22:00:00,solo,157,3330,-3410,9,75
41957,IDAHO MOUNTAIN TRAIL ULTRA FESTIVAL,100 Mile,NA,United States,2018-09-15,00:00:00,solo,0,0,-0,0,0
28825,Mogollon Monster 100,MOGOLLON MONSTER 100,Pine,United States,2018-09-15,06:00:00,solo,161.5,5470,-5460,12,150
29149,Old Cascadia,100 Mile,BlueRiver,United States,2018-09-15,07:00:00,solo,165.7,8120,-8110,14,100
45437,Robin Hood 100,Robin Hood 100,Retford,United Kingdom,2018-09-15,08:00:00,solo,0,0,-0,10,0
36981,RUN RABBIT RUN,100 Hare,NA,United States,2018-09-15,00:00:00,solo,165.8,6160,-6160,0,0
38353,Shinetsu Five Mountains Trail,100 miles,Ohzatagiri,"Myoko, Japan",2018-09-15,19:30:00,solo,164.3,6420,-6240,9,0
36617,GARMIN ULTRA RACE STOLOWE MOUNTAINS,Challange 158,RADKÓW,Poland,2018-09-14,06:00:00,solo,77.5,2460,-2460,11,50
67712,Pine creek challenge,100Miles,Wellsboro,"PA, United States",2018-09-08,00:00:00,solo,0,0,-0,0,0
36855,PINE TO PALM 100 MILE ENDURANCE RUN,PINE TO PALM 100 MILE ENDURANCE RUN,Ashland,United States,2018-09-08,00:00:00,solo,155.8,5785,-5785,0,0
31163,THE GREAT NORTH WALK 100S,100 MILES,Patonga,Australia,2018-09-08,06:00:00,Solo,173.3,4870,-4870,6,200
37343,Superior Fall Trail Race,100m,Lutsen,United States,2018-09-07,08:00:00,solo,168,5200,-5060,13,0
25877,SwissPeaks Trail,170K Valais*Wallis,LeBouveret,Switzerland,2018-09-07,13:00:00,solo,165,10780,-12020,13,400
36961,WASATCH FRONT 100 MILE ENDURANCE RUN,WASATCH FRONT 100 MILE ENDURANCE RUN,NA,United States,2018-09-07,00:00:00,solo,161,8215,-7965,0,0
23479,Ultra Tour Monte Rosa,Ultra Tour 170 km,Grächen,Switzerland,2018-09-06,06:00:00,solo,170,10990,-10990,15,200
23475,Ultra Tour Monte Rosa,4 Stage Race 170 km,Grächen,Switzerland,2018-09-05,06:00:00,solo,171.6,10940,-10920,11,300
58003,HEADLANDS HUNDRED,100 miles,NA,United States,2018-09-02,00:00:00,solo,0,0,-0,0,0
33867,Vadrózsa,Vadrózsa 160,Rózsaszentmárton,Hungary,2018-09-01,06:45:00,solo,159.6,6340,-6350,17,100
25073,UTMB®,UTMB®,Chamonix,France,2018-08-31,18:00:00,solo,170,9990,-9990,16,2300
28097,Velebit 100 miles,Velebit 100 miles,Zagreb,Croatia,2018-08-31,00:00:00,solo,157.5,6430,-6440,4,0
37039,Grand Raid des Pyrénées,Ultra Tour,vielle-Aure,France,2018-08-24,05:00:00,solo,0,0,-0,14,0
26491,Ultra Tour des 4 Massifs,Ut4M160 Xtrem,Grenoble,France,2018-08-24,16:00:00,Solo,163.7,10710,-10770,16,700
26497,Ultra Tour des 4 Massifs,Ut4M160 Challenge,Grenoble,France,2018-08-23,08:00:00,solo,128.6,8690,-8500,12,400
27555,"Beacons 100/50, Beacons Ultra/Marathon - Force12 Events -",Beacons 100,Brecon,United Kingdom,2018-08-18,19:00:00,Solo,162.6,6730,-6730,5,150
36963,CASCADE CREST 100 MILE ENDURANCE RUN,Cascade Crest 100 Mile Endurance Run,NA,United States,2018-08-18,00:00:00,solo,161,6700,-6700,0,0
35411,Habanero Hundred,100M,CatSprings,United States,2018-08-18,12:00:00,solo,157.6,1840,-1800,0,0
36235,Leadville Trail 100 Run,Leadville Trial 100 Run,Leadville,United States,2018-08-18,00:00:00,solo,162.2,4490,-4480,0,0
29749,Kodiak Ultra Marathons,Kodiak 100 Mile,BigBearLake,United States,2018-08-17,08:00:00,solo,163.8,5210,-5220,15,99
35121,Persenk Ultra,PERSENK ULTRA,Asenovgrad,Bulgaria,2018-08-17,18:00:00,solo,157.6,7090,-7120,13,150
33955,Mt. Wumeng Ultra Trail,168KM solo,Zhaotong,China,2018-08-11,05:00:00,solo,164.6,7790,-7350,14,100
33957,Mt. Wumeng Ultra Trail,168KM team,Zhaotong,China,2018-08-11,05:00:00,team,164.6,7790,-7350,14,60
32253,Ute 100 Mile Trail Race,Ute 100 Mile Trail Race,OldLaSal,United States,2018-08-11,03:00:00,solo,159.5,6180,-6180,9,200
33781,Chongli100 Ultra Sky Trail Challenge,168 Km,chongji,China,2018-08-10,18:00:00,solo,166.6,7290,-7290,12,150
25985,Centurion North Downs Way 100,Centurion North Downs Way 100,farnham,United Kingdom,2018-08-04,06:00:00,solo,168,3420,-3460,14,300
35965,High Lonesome 100,100M,Nathrop,United States,2018-08-03,06:00:00,solo,160,6480,-6480,12,100
31671,Ouray 100 Mile Endurance Run,100 Mile,Ouray,United States,2018-08-03,08:00:00,solo,164.8,11420,-11420,15,120
27491,Burning River Endurance Run,100 Mile,Hudson,United States,2018-07-28,04:00:00,solo,164.4,2610,-2510,14,250
36339,Palisades Ultra Trail Series,Moose 100 Mile,Irwin,United States,2018-07-28,05:00:00,solo,0,0,-0,14,0
28479,The GAX 100 Miles,The GAX 100 Miles,Ystad,Sweden,2018-07-28,08:00:00,solo,160.8,1500,-1500,3,70
25599,Chiemgauer 100,100 Mile,Bergen,Germany,2018-07-27,14:00:00,Solo,0,0,-0,9,150
31407,Garmin Runfire Salt Lake Ultra Trail,100 Mile,ulukisla,Turkey,2018-07-27,18:00:00,solo,164.5,700,-700,15,0
25513,Montreux Trail Festival,MXtrem,Savigny,Switzerland,2018-07-27,06:00:00,solo,161.9,11530,-11520,15,300
30443,Vermont 100 Endurance Race,100M,WestWindsor,United States,2018-07-21,04:00:00,solo,158,5390,-5380,19,350
33133,YOU YANGS Hardcore 100Miler,100 MI,LittleRiver,Australia,2018-07-21,09:00:00,solo,164.2,3280,-3280,2,0
31295,Elephant Trail Race,160 Km (100 Mile),PortMacquarie,Australia,2018-07-20,22:00:00,solo,162.4,6930,-6930,13,35
35383,HARDROCK 100 ENDURANCE RUN,HARDROCK 100,NA,United States,2018-07-19,00:00:00,solo,161.8,10365,-10365,0,0
19487,Tahoe Rim Trail Endurance Run,100 Mile,Carsoncity,United States,2018-07-14,00:00:00,solo,160.4,6140,-6140,0,300
33633,Columbia China Ultra 168-Chongli,168km,Chongli,China,2018-07-13,16:00:00,solo,166.9,8130,-8130,14,350
26969,Silverheels Endurance Run,100 Mile,Fairplay,United States,2018-07-07,04:00:00,solo,168.3,4890,-4880,22,300
27341,Sinister 7 Ultra,Solo,Blairmore,Canada,2018-07-07,07:00:00,solo,159.9,5720,-5740,15,1600
37843,Andorra Ultra Trail Vallnord,Ronda dels cims,Ordino,Andorra,2018-07-06,00:00:00,solo,0,0,-0,0,0
28553,Pen Llyn Ultra 100,Pen Llyn Ultra 100,Pwllheli,United Kingdom,2018-06-23,05:00:00,solo,162.6,3210,-3170,7,100
30461,Western States Endurance Run,Western States Endurance Run,Auburn,United States,2018-06-23,00:00:00,solo,161.6,5370,-6890,21,369
27531,South Wales 100,South Wales 100,Cardiff,United Kingdom,2018-06-22,19:00:00,solo,167.1,5660,-5670,11,100
27977,Ultra Coahuila,100M,Arteaga,Mexico,2018-06-22,14:00:00,solo,159.2,6080,-6060,12,40
29115,ULTRA01 by XT,ULTRA01 by XT,OYONNAX,France,2018-06-22,18:00:00,solo,163.3,5010,-5010,5,200
28883,X Trail Corrèze Dordogne,Trail des tours par équipes,Argentat,France,2018-09-22,09:00:00,team,48.4,2010,-2300,4,400
28905,Ultra-Trail® Gaspesia 100,100 miles,Percé,Canada,2018-06-16,05:00:00,solo,159.1,4010,-4020,21,25
41965,Bighorn Trail Run,100M,Sheridan,United States,2018-06-15,11:00:00,solo,167.3,6740,-6800,7,360
26955,Ultra-Trail® Malopolska,UTM 170,KasinkaMala,Poland,2018-06-15,17:00:00,solo,172.8,8870,-8870,11,100
27329,Ultra-Trail® Malopolska,UTM 170 NA RATY,KasinkaMala,Poland,2018-06-15,06:00:00,solo,170,8650,-8650,9,50
25983,Centurion South Downs Way 100,Centurion South Downs Way 100,Worthing,United Kingdom,2018-06-09,06:00:00,solo,155.9,3390,-3440,14,300
32169,Laulasmaa Ultra,Laulasmaa Ultra 8 loops,Laulasmaa,Estonia,2018-06-09,10:00:00,solo,170.5,1880,-1880,56,0
33511,Oh Meu Deus,100 Milhas OMD,Seia,Portugal,2018-06-08,16:00:00,solo,172.3,7530,-7530,13,85
24339,SAN DIEGO 100,San Diego 100,Oceanside,United States,2018-06-08,06:00:00,solo,161.3,3950,-3950,15,250
29705,Kettle Moraine 100,100 Mile,LaGrange,United States,2018-06-02,06:00:00,solo,160.9,2660,-2660,12,400
34375,OLD DOMINION 100 MILE,OLD DOMINION 100 MILE,NA,United States,2018-06-02,00:00:00,solo,161,4270,-4270,0,0
28367,Bryce Canyon,100 Mile,Hatch,United States,2018-06-01,00:00:00,solo,158.1,4770,-4800,13,300
26029,Chicamocha Canyon Race,100 miles,SanGil,Colombia,2018-06-01,22:00:00,solo,164.6,7090,-7070,14,100
24505,Jurassic Coast 100,100 miles,Swanage,United Kingdom,2018-06-01,10:00:00,solo,168.2,4740,-4740,14,50
34049,Scout Mountain Ultras,162K,Pocatello,United States,2018-06-01,12:00:00,solo,162.2,6320,-6300,11,0
24871,The Arctic Triple Lofoten Ultra-Trail®,100 Miles,SVOLVÆR,Norway,2018-06-01,12:00:00,solo,165.1,6610,-6610,10,0
24465,6th Elton Volgabus Ultra-Trail®,Ultimate 100 miles,Eltonvillage,Russia,2018-05-26,20:00:00,solo,163.6,250,-250,8,80
24989,Nuts Karhunkierros,160K,Kuusamo,Finland,2018-05-25,12:00:00,solo,167.5,2570,-2570,7,0
34511,Fiambala Desert Trail,ULTRA DESERT TRAIL X 5 DIAS,Fiambala,Argentina,2018-05-22,10:00:00,solo,169.6,3540,-3250,12,60
26021,Soria Moria til Verdens Ende,Soria Moria til Verdens Ende,VerdensEnde,Norway,2018-05-19,10:00:00,solo,161.5,3310,-3770,3,200
35067,Trainic-World in Sainokuni,100mile,Ogose,Japan,2018-05-19,07:00:00,solo,174.6,9760,-9760,16,200
27217,Hardcore Hundred Miles Trail Ultramarathon,Hardcore Hundred Miles Trail Ultramarathon,Kayapa,Philippines,2018-05-17,23:00:00,solo,161.9,11840,-11860,11,100
27737,Penang Eco 100,100 miles,BukitMertajam,Malaysia,2018-05-12,04:00:00,solo,166.5,4250,-4260,15,40
28853,Pembrokeshire Ultramarathons,100,StDogmaels,United Kingdom,2018-05-11,08:00:00,solo,162,5550,-5550,7,100
30857,Ultra-Trail Snowdonia,UTS-100,CapelCurig,United Kingdom,2018-05-11,17:00:00,solo,168.1,10220,-10220,15,100
22655,Centurion Thames Path 100,Centurion Thames Path 100,London,United Kingdom,2018-05-05,10:00:00,solo,161.2,3210,-3160,13,300
32709,Hubert 100 Miles,Hubert 100 Miles,ClarenceGardens,Australia,2018-05-05,10:00:00,solo,155.4,2350,-2350,9,100
50503,MASSANUTTEN MOUNTAIN TRAILS 100 MILE RUN,MASSANUTTEN MOUNTAIN TRAILS 100 MILE RUN,NA,United States,2018-05-05,00:00:00,solo,162.5,5420,-5420,0,0
32405,Salomon Hammer Trail,100 Miles,allinge,Denmark,2018-05-04,10:00:00,solo,156,6000,-6620,12,500
29411,Aktivitus Trailrace,Ultra-Trail®,Jonsered,Sweden,2018-04-28,05:00:00,solo,164.8,3040,-3040,8,50
31117,Altra100,100 Mile,Banaue,Philippines,2018-04-27,15:00:00,solo,160.3,10380,-10900,14,35
33343,Ultra-Trail Mt. Fuji,UTMF,Fuji,Japan,2018-04-27,15:00:00,solo,167.4,7610,-7680,9,1400
32307,Ultra-Trail® Drakensberg,UTD 160,Underberg,South Africa,2018-04-27,12:00:00,solo,166,5850,-6980,8,0
25257,Täby Extreme Challenge,TEC 100 Miles,Täby,Sweden,2018-04-21,10:00:00,solo,159.1,1640,-1640,13,150
28221,Zion,100 Mile,Virgin,United States,2018-04-20,06:00:00,solo,160.5,3760,-3760,15,300
28659,Mustang Trail Race,Mustang Trail Race,Kathmandu,Nepal,2018-04-17,08:00:00,solo,168.3,9870,-9170,8,30
29375,Jiangnan100 Ultra Trail,168Km,Ningbo,China,2018-04-13,14:00:00,solo,157.1,8110,-8100,13,100
37333,Zumbro Endurance Run,100m,Theilman,United States,2018-04-13,08:00:00,solo,159.8,4210,-4210,22,0
23711,100 Miles Of Istria,RED,Umag,Croatia,2018-04-06,16:00:00,Solo,168,6540,-6820,12,600
24677,Patagonia Run,100 Millas,SanMartinDeLosAndes,Argentina,2018-04-06,13:00:00,solo,163,6600,-6580,16,0
31813,Lost Island Ultra,The Vodafone Lost Island Ultra,Nadi,Fiji,2018-04-03,06:00:00,solo,166.2,4800,-4420,14,100
33283,UMSTEAD 100,100 Mi,NA,United States,2018-04-01,00:00:00,solo,0,0,-0,0,0
26593,Badger Mountain Challenge,100 Mile,Kennewick,United States,2018-03-30,07:00:00,solo,158.4,4510,-4500,18,55
26611,Victoria 162,3-day Race,HongKong,"Hong Kong, China",2018-03-29,09:00:00,solo,163.7,7160,-7150,21,100
30051,Ultra Trail Huang Shan,170 Km,Huangshan,China,2018-03-23,06:30:00,solo,167.5,9210,-9200,15,90
32135,Northburn 100 Miler,100 Mile,Cromwell,New Zealand,2018-03-17,06:00:00,solo,162.6,10010,-10030,12,50
39363,Antelope Island Buffalo Run,100 Mile,Syracuse,United States,2018-03-16,00:00:00,solo,0,0,-0,17,75
21815,Gaoligong by UTMB,MGU,Tengchong,China,2018-03-09,20:00:00,solo,160,8400,-8417,17,400
22431,Addo Elephant Trail Run,100 Mile,Addo,South Africa,2018-03-02,14:00:00,solo,161.2,5640,-5130,17,100
30645,Antelope Canyon,100 Mile,Page,United States,2018-02-23,06:00:00,solo,159.5,1740,-1740,10,300
26219,La Misión,160 Km,SanMartíndelosAndes,Argentina,2018-02-22,10:00:00,solo,163.9,6810,-6800,2,200
31523,Les Traces du Nord Basse-Terre,L'Ultra-Trail®,Petit-Bourg,France,2018-02-16,18:30:00,solo,155.4,6290,-6300,14,400
41165,Lone Star 100,100M,ElPaso,United States,2018-02-10,05:00:00,solo,158.6,5930,-5850,9,0
28897,Tarawera 100 Mile Endurance Run,Tarawera 100 Mile Endurance Run,Rotorua,New Zealand,2018-02-10,04:00:00,solo,164.1,5520,-5520,10,200
24785,Rocky Raccoon,100 Mile,Huntsville,United States,2018-02-03,00:00:00,solo,158.2,1970,-1970,19,500
25477,Run The Rann,RTR 161 Km,Dholavira,India,2018-02-03,07:00:00,solo,160.4,2310,-2290,10,30
21567,Coldwater Rumble,100 Miles,Goodyear,United States,2018-01-20,07:00:00,solo,159.3,1660,-1650,16,500
58671,Long haul,100M,WesleyChapel,"FL, United States",2018-01-18,00:00:00,solo,0,0,-0,0,0
31669,HURT 100,HURT 100 MILE ENDURANCE RUN,NA,United States,2018-01-13,00:00:00,solo,161,8200,-8200,0,0
24601,Montane Spine Races,Challenger,Edale,United Kingdom,2018-01-13,08:00:00,solo,174.8,4590,-4590,4,120
24597,Montane Spine Races,MRT Challenge,Edale,United Kingdom,2018-01-13,11:00:00,solo,174.8,4200,-4200,4,0
20653,Sandsjöbacka Trail,Ultra Triple,Åsa,Sweden,2018-01-12,18:00:00,solo,159.5,2490,-2510,9,100
31717,Croom zoom,100mi,Brooksville,"FL, United States",2018-01-06,00:00:00,solo,0,0,-0,0,0
19853,S1 Trail La Corsa Della Bora,S1 Ipertrail,TRIESTE,Italy,2018-01-05,03:00:00,solo,165.2,6640,-6640,6,0
19855,S1 Trail La Corsa Della Bora,S1 Ipertrail Team,TRIESTE,Italy,2018-01-05,03:00:00,team,165.2,6640,-6640,6,0
24081,UTSZ Trail Races,100Miles,shenzhen,China,2017-12-23,05:00:00,solo,162.4,7230,-7200,16,40
65857,Loup Garou 100 Mile Trail Run,100M,VillePlatte,"LA, United States",2017-12-14,00:00:00,solo,0,0,-0,0,0
25033,Prazska Stovka - Prague Ultra Trail,170 Km,Praha,Czech Republic,2017-12-09,00:00:00,solo,168.6,4720,-4830,8,0
26537,The Hitchcock Experience,100 Mile,HoneyCreek,United States,2017-12-09,11:00:00,solo,169.2,5470,-5430,21,50
23199,Ultra-Trail® Panoramic,100Miles,AmphurMuang,Thailand,2017-12-08,18:00:00,solo,162.9,7130,-6970,10,400
27269,Eco Madeira Ultra Marathon,Eco Madeira Ultra Marathon,CâmaradeLobos,Portugal,2017-12-01,10:00:00,solo,164.9,7130,-7130,11,25
23631,HK168,Full 168,TaiMeiTuk,"Hong Kong, China",2017-12-01,18:00:00,solo,161.5,7880,-7870,14,300
26623,Wicklow Way 50 Miles,100 Miles,Wicklow,Ireland,2017-12-01,14:00:00,solo,160.8,5490,-5480,4,50
19301,Alpine Challenge,100 Mile Individual,BerrysCreek,Australia,2017-11-25,04:30:00,solo,155.3,6420,-6420,4,100
41979,Best of San Diego 100 Miler,100 Miler,SanDiego,United States,2017-11-24,07:00:00,solo,163,2360,-2360,13,0
42905,Louceni,172 km,UstinadLabem,Czech Republic,2017-11-24,05:30:00,solo,0,0,-0,9,0
19175,Ultra-Trail® Three Gorges,172 Km,Yichang,China,2017-11-23,20:00:00,solo,174.1,10200,-10070,17,0
28131,CHIMERA 100,100 MILES,NA,United States,2017-11-18,00:00:00,solo,155,6520,-6520,0,0
25319,AITUYE Shenzhen Costline 168 International Trail,168KM,Shenzhen,China,2017-11-11,07:00:00,solo,161.9,5840,-5830,17,100
23483,Feral Pig Ultra,Feral Pig 100 Mile,Mundaring,Australia,2017-11-11,00:00:00,solo,162.8,3300,-3420,15,30
27667,Tunnel Hill  100 & 50 mile runs,100mi,Vienna,United States,2017-11-11,07:00:00,solo,0,0,-0,21,0
19743,Oman Desert Marathon,Oman Desert Marathon,Bidiyah,Oman,2017-11-04,10:00:00,solo,167,3260,-3610,14,99
25731,Ozark Trail 100 Mile Endurance Run,100 Mi,Shawnee,United States,2017-11-04,06:00:00,solo,0,0,-0,13,56
28129,PINHOTI 100,100 MILES,Sylacauga,United States,2017-11-04,00:00:00,solo,161.9,4930,-5060,0,0
28127,RIO DEL LAGO 100,100 MILES,NA,United States,2017-11-04,00:00:00,solo,0,0,-0,19,0
25451,Kullamannen,100 miles,Kullaberg,Sweden,2017-11-03,00:00:00,solo,157.4,2900,-2930,14,175
17413,White Rose Ultra,100 Mile,Huddersfield,United Kingdom,2017-10-29,00:00:00,solo,162.2,3870,-4050,5,0
16729,Javelina Jundred,100 Miles,FortMcDowell,United States,2017-10-28,06:00:00,solo,159.4,1760,-1760,26,799
23969,Indomit costa esmeralda ultra-trail®,100 MILLES,Gramado,Brazil,2017-10-27,14:00:00,solo,160.9,4440,-4440,12,70
24249,Ultra Tuffman Beach Championship - Goa,Goa 160k,Sernabatim,India,2017-10-27,06:00:00,solo,0,0,-0,16,200
21335,Bèrghem Ultra Trail,Bèrghem Ultra100M Stenfjellet,Hamar,Norway,2017-10-21,10:00:00,solo,162,2940,-2940,1,50
24933,Cactus Rose,100 Mile,Bandera,United States,2017-10-21,00:00:00,solo,0,0,-0,20,0
17291,Centurion Autumn 100,Centurion Autumn 100,GoringOnThames,United Kingdom,2017-10-21,10:00:00,solo,161.8,2120,-2120,14,300
26685,GHOST TRAIN RAIL TRAIL RACE 100,100 Mi,NA,United States,2017-10-21,00:00:00,solo,161,1610,-1600,0,0
26383,Autumn Asylum,March Extended,Rajamäki,Finland,2017-10-20,20:00:00,solo,168.2,1360,-1360,1,15
21187,Dalmacija Ultra-Trail®,Sky Dut,Omiš,Croatia,2017-10-20,15:00:00,solo,155.3,6720,-6740,13,150
26299,Rodopi Ultra Trail,Rodopi Advendurun,Haidou,Greece,2017-10-20,06:00:00,solo,162.1,6590,-6580,6,200
20273,Grand Raid De La Réunion,La Diagonale Des Fous,SaintDenis,France,2017-10-19,22:00:00,solo,164.9,10000,-9960,18,2500
18789,Hume And Hovell Ultra,100 Mile,Tumbarumba,Australia,2017-10-14,06:00:00,solo,160,3990,-3990,10,100
32383,Oil Creek 100 Trail Runs,100 MILES,NA,United States,2017-10-14,00:00:00,solo,162.3,5420,-5420,0,0
25629,The North Face Endurance Challenge Chile,160 Km,Huechuraba,Chile,2017-10-14,00:00:00,solo,159.5,7890,-8020,16,70
21153,Bhatti Lakes Ultra,160 Km,Faridabad,India,2017-10-13,06:00:00,solo,161.1,1110,-1110,0,20
22799,Virgin Forest Trail,Ultra-Trail®,PARANESTI,Greece,2017-10-13,00:00:00,solo,166.4,7540,-7530,15,150
17537,Crimea X Run,Stage Race,Yalta,Ukraine,2017-10-11,10:00:00,solo,159.3,9430,-9400,12,200
26449,OSJ Koumi,100 Miles,KoumiTown,Japan,2017-10-08,05:00:00,solo,170.9,7720,-7720,4,0
22077,Bromont Ultra,160km,Bromont,Canada,2017-10-07,07:30:00,solo,162.2,5880,-5870,17,0
17777,Cloudsplitter 100,100 Mile,Norton,United States,2017-10-07,07:00:00,solo,165.2,5300,-5300,21,100
19353,100 Miles Sud De France,100 Miles,bolquere,France,2017-10-06,10:00:00,solo,166.1,8060,-9800,15,500
23565,EstrelAçor Ultra Endurance,EstrelAçor 180km,PenhasdaSaúde,Portugal,2017-10-06,18:00:00,Solo,174.9,7930,-7930,15,50
21801,Grindstone 100,Grindstone 100,Swoope,United States,2017-10-06,00:00:00,solo,159.6,6980,-6980,15,300
18073,Szlak Orlich Gniazd - Ultra,Szlak Orlich Gniazd - Ultra,KwasniówDolny,Poland,2017-10-06,20:00:00,solo,161.8,2780,-2760,7,100
21709,NERANG 100 miler 2017,NERANG 100 miler,Nerang,Australia,2017-09-30,07:00:00,solo,161.5,5710,-5710,6,30
16313,BEAR 100,BEAR 100,Smithfield,United States,2017-09-29,00:00:00,solo,163.4,6380,-6050,13,0
15369,Cotswold Way Century,100 Miles,ChippingCampden,United Kingdom,2017-09-23,12:00:00,solo,166.7,4210,-4370,10,120
26211,Flagstaff To Grand Canyon Stagecoach Line,100 MILE ULTRA SOLO,NA,United States,2017-09-23,00:00:00,solo,160.93,2134,-0,0,0
12239,Mountain Lakes 100,Mountain Lakes 100,OlallieLake,United States,2017-09-23,08:00:00,solo,155.9,3570,-3570,14,150
26709,The Georgia jewel,100 Miler,Dalton,United States,2017-09-23,00:00:00,solo,0,0,-0,0,0
19733,Waterous Trail On Foot,WTF 100,Dwellingup,Australia,2017-09-23,06:00:00,solo,161.9,3210,-3210,9,30
25495,Karkloof100,Karkloof100,Howick,South Africa,2017-09-22,22:00:00,solo,156.6,3440,-3440,9,50
19093,Black River Run,100 Miles,Västerås,Sweden,2017-09-16,10:00:00,solo,161,1090,-1090,9,200
25349,IDAHO MOUNTAIN TRAIL ULTRA FESTIVAL,100 MILE,NA,United States,2017-09-16,00:00:00,solo,161.5,6810,-6810,0,0
20479,Mark Twain Endurance Runs,100 Mile,Berryman,United States,2017-09-16,06:00:00,solo,161.8,2300,-2300,5,150
16723,Mogollon Monster 100,MOGOLLON MONSTER 100,Pine,United States,2017-09-16,06:00:00,solo,162.8,5500,-5500,13,150
25339,RUN RABBIT RUN,100 HARE,NA,United States,2017-09-15,00:00:00,solo,165.8,6160,-6160,0,0
26251,HEADLANDS HUNDRED,100 miles,NA,United States,2017-09-09,00:00:00,solo,161,6120,-6120,0,0
67710,Pine creek challenge,100Miles,Wellsboro,"PA, United States",2017-09-09,00:00:00,solo,0,0,-0,0,0
17721,THE GREAT NORTH WALK 100S,100 MILES,Patonga,Australia,2017-09-09,06:00:00,Solo,170.6,5520,-5520,6,200
36583,Superior Fall Trail Race,100 Mile,Lutsen,United States,2017-09-08,08:00:00,solo,168,5200,-5060,13,0
14019,SwissPeaks Trail,170K Valais*Wallis,LeBouveret,Switzerland,2017-09-08,13:00:00,solo,171,10560,-12530,12,400
25335,WASATCH FRONT 100 MILE ENDURANCE RUN,WASATCH FRONT 100 MILE ENDURANCE RUN,NA,United States,2017-09-08,00:00:00,solo,161,8215,-7965,0,0
17705,Ultra Tour Monte Rosa,4 Stage Race 170 km,Grächen,Switzerland,2017-09-06,06:00:00,solo,161,12250,-12250,11,300
24327,Vadrózsa 50,Vadrózsa 160,Rózsaszentmárton,Hungary,2017-09-02,06:45:00,solo,159.6,6340,-6350,17,100
17653,Ultra Tour Monte Rosa,Ultra Tour 170 (GG),Grächen,Switzerland,2017-09-01,06:00:00,solo,163.8,11030,-11010,15,50
24343,Ultra Trail Mt. Bogda,168km,Fukang,China,2017-09-01,05:00:00,solo,161.8,8400,-8400,15,30
17383,UTMB®,UTMB®,Chamonix,France,2017-09-01,18:00:00,solo,168.6,9980,-9980,16,2300
26873,Grand Mesa Ultras,100 Miler,NA,United States,2017-08-27,00:00:00,solo,0,0,-0,0,0
21795,Kodiak Ultra Marathons,Kodiak 100 Mi,BigBearLake,United States,2017-08-25,09:00:00,solo,163.1,5150,-5140,16,60
25329,CASCADE CREST 100 MILE ENDURANCE RUN,CASCADE CREST 100 MILE ENDURANCE RUN,NA,United States,2017-08-19,00:00:00,solo,161,6700,-6700,0,0
24935,Habanero Hundread,100M,CatSprings,United States,2017-08-19,12:00:00,solo,0,0,-0,2,400
25331,LEADVILLE TRAIL 100 RUN,100 MI,Leadville,United States,2017-08-19,00:00:00,solo,0,0,-0,0,0
16177,Persenk Ultra,PERSENK ULTRA,Asenovgrad,Bulgaria,2017-08-18,18:00:00,solo,157,7100,-7120,13,100
16621,Ultra Tour Des 4 Massifs,Ut4M160 Xtrem,Grenoble,France,2017-08-17,18:00:00,Solo,171.3,11390,-11390,15,700
18791,Chongli100 Ultra Sky Trail Challenge,168 Km,chongji,China,2017-08-11,18:00:00,solo,165.4,7370,-7370,12,150
19705,Force 12 Events,Beacons 100,Brecon,United Kingdom,2017-08-11,19:00:00,Solo,162.6,6730,-6730,5,150
15312,Centurion North Downs Way 100,Centurion North Downs Way 100,farnham,United Kingdom,2017-08-05,06:00:00,solo,170.2,3490,-3520,14,300
19815,Silverheels Endurance Run,100 Mile,Fairplay,United States,2017-08-05,04:00:00,solo,168.2,5470,-5470,22,300
19207,Ouray 100 Mile Endurance Run,100 Mile,Ouray,United States,2017-08-04,08:00:00,solo,167.2,11420,-11420,15,120
18669,Burning River Endurance Run,100 Mile,Hudson,United States,2017-07-29,04:00:00,solo,164.6,2610,-2530,14,250
