"id","chapter","title","date","location","year"
"268128014","rladies-xalapa","Heatmaps en R","2020-02-15","inperson",2020
"268335739","rladies-kansas-city","Tidy ThuRsday","2020-02-13","inperson",2020
"268540456","rladies-columbus","RStudio Conf Recap and learnR!","2020-02-13","inperson",2020
"264264205","rladies-st-louis","Introduction to R Shiny","2020-02-12","inperson",2020
"268521155","rladies-ames"," Tidy Tuesday :)","2020-02-12","inperson",2020
"268092944","rladies-bucharest","Joint meetup: R-Ladies Bucharest & R Project R-omania Team","2020-02-11","inperson",2020
"268575264","rladies-freiburg","Tidy Tuesday - Come and practice your R skills","2020-02-11","inperson",2020
"268305138","rladies-philly","2020 Data Hack: Hack Night","2020-02-11","inperson",2020
"268274460","rladies-ldnont","Intro to Shiny for interactive graphics and data visualization","2020-02-11","inperson",2020
"268492926","rladies-boulder","R Ladies Boulder Meetup #6: Bring Your Own Code Coding Hour","2020-02-11","inperson",2020
"268095971","rladies-east-lansing","Data Visualization 2.0","2020-02-10","inperson",2020
"267993940","rladies-new-orleans","R-Ladies NOLA Launch Party! ","2020-02-10","inperson",2020
"267893914","rladies-chicago","R-Ladies Project Night ","2020-02-10","inperson",2020
"268192976","rladies-masqat","Introduction to R programming Language ","2020-02-08","inperson",2020
"267215845","rladies-tampa","Tidyverse Skills: GGplot2 II - Data Visualization","2020-02-08","inperson",2020
"268433550","rladies-cotonou","1er Meetup de 2020 de R-Ladies Cotonou","2020-02-08","inperson",2020
"268305037","rladies-philly","2020 Data Hack: Hackathon Kickoff","2020-02-08","inperson",2020
"268379493","rladies-sao-paulo","COMEÇA ÀS 8H! 16º Meetup R-Ladies São Paulo - Curso Básico de R gratuito","2020-02-08","inperson",2020
"268318968","rladies-strasbourg","Comment sont gérer les données manquantes dans une régression PLS ?","2020-02-07","inperson",2020
"267324949","rladies-philly","2020 Data Hack: Partner Presentations","2020-02-07","inperson",2020
"263285991","rladies-baltimore","FridayFunday Hackathon!","2020-02-07","inperson",2020
"268316557","rladies-lima","¿Quieres conocer cómo se aplica R en varios campos?","2020-02-06","inperson",2020
"267948988","rladies-kyiv","Data streaming with Apache Flink","2020-02-06","inperson",2020
"267366676","rladies-dc","Survey analysis: beyond the subscripts","2020-02-06","inperson",2020
"267772872","rladies-bergen","Intro to Tidyverse","2020-02-06","inperson",2020
"267885448","rladies-lancaster","R Markdown and tips from the RStudio Conference","2020-02-05","inperson",2020
"268340937","rladies-ames"," Tidy Tuesday :)","2020-02-05","inperson",2020
"267067139","rladies-tc","R Ladies at Urban Growler","2020-02-04","inperson",2020
"268396310","rladies-freiburg","Tidy Tuesday - Come and practice your R skills ","2020-02-04","inperson",2020
"267937463","rladies-miami","rstudio::conf 2020 viewing party 👩🏻‍💻","2020-02-04","inperson",2020
"267294690","rladies-manchester","R-Ladies Manchester Fun with Functions!","2020-02-04","inperson",2020
"268287056","rladies-jakarta","R-Ladies Jakarta 6th Meetup: introduction to R Shiny.","2020-02-02","inperson",2020
"268264069","rladies-pune","Code and Coffee: A collaboration with PyData Pune","2020-02-02","inperson",2020
"266880423","rladies-calgary","R-Ladies Calgary inaugural meetup","2020-02-01","inperson",2020
"268140294","rladies-fayetteville","Arkansas Center for Data Science Recruiter to Provide Webinar ","2020-01-31","inperson",2020
"267883693","rladies-rtp","rstudio::conf 2020 Keynote Watch Party","2020-01-30","inperson",2020
"268140900","rladies-belgrade","Podaci o zagađenju vazduha: Kako ih prikupljamo, a kako vizualizujemo?","2020-01-30","inperson",2020
"268047317","rladies-auckland","Tidy Tuesday: Data exploration and visualisation of Australia fires data ","2020-01-30","inperson",2020
"267967077","rladies-san-francisco","R-Ladies at rstudio::conf 2020","2020-01-30","inperson",2020
"267636455","rladies-istanbul","rstudio::conf  - Watch Party ","2020-01-29","inperson",2020
"250503900","rladies-guayaquil","¡Primer meet-up R-Ladies Guayaquil!","2020-01-29","inperson",2020
"267781684","rladies-san-diego","Using R and RStudio with Amazon Web Services","2020-01-29","inperson",2020
"267816515","rladies-sydney","BYOD and get started with R","2020-01-29","inperson",2020
"266953887","rladies-bucharest","R-Ladies Bucharest Community #5 - rstudio::conf 2020 Watch Party","2020-01-29","inperson",2020
"267945414","rladies-boston","January Event: Data Gets Personal","2020-01-29","inperson",2020
"263285215","rladies-baltimore","Shiny apps! ","2020-01-29","inperson",2020
"267776758","rladies-johannesburg","rstudio::conf Watch Party","2020-01-29","inperson",2020
"267231673","rladies-berlin","rstudio::conf Watch Party","2020-01-29","inperson",2020
"267086359","rladies-budapest","rstudio::conf Watch Parties Budapest","2020-01-29","inperson",2020
"267958141","rladies-sydney","#ShutUpandCode","2020-01-29","inperson",2020
"267889678","rladies-edinburgh","rstudio::conf 2020 Watch Party","2020-01-29","inperson",2020
"268051456","rladies-rio","R-Ladies Rio + Niterói  rstudio::conf  'watch party' - conexão ao vivo palestras","2020-01-29","inperson",2020
"267966791","rladies-montevideo","Watch party: RStudio::conf 2020","2020-01-29","inperson",2020
"267639447","rladies-scl","rstudio::conf WATCH PARTY","2020-01-29","inperson",2020
"267941967","rladies-buenos-aires","¡Watchparty de la RStudio::conf 2020!","2020-01-29","inperson",2020
"268241555","rladies-san-jose","Watch party! rstudio::conf","2020-01-29","inperson",2020
"268141907","rladies-ames","Watch party RStudio Conference","2020-01-29","inperson",2020
"268190037","rladies-freiburg","Tidy Tuesday - Come and practice your R skills ","2020-01-28","inperson",2020
"267710109","rladies-rio","Meetup Janeiro 2020 - Vamos aprender usar Shinydashboard","2020-01-28","inperson",2020
"268030947","rladies-pune","Meetup 2: Vectors and Subsetting in R","2020-01-25","inperson",2020
"268096578","rladies-concepcion","Visualización de datos con R","2020-01-25","inperson",2020
"267748499","rladies-denver","R-Ladies Meetup","2020-01-23","inperson",2020
"267877366","rladies-miami","R + Tableau: Let’s Enrich Data Science with More Visualizations","2020-01-23","inperson",2020
"267973288","rladies-la","RLadies January Study Group","2020-01-23","inperson",2020
"267818490","rladies-riverside","The wonders of R Markdown ","2020-01-23","inperson",2020
"268110176","rladies-ames"," Tidy Tuesday :)","2020-01-22","inperson",2020
"268093870","rladies-ames","TidyTuesday","2020-01-22","inperson",2020
"267666359","rladies-barcelona","Sanofi and Data Science: Forecasting, what and how","2020-01-21","inperson",2020
"267909760","rladies-freiburg","Tidy Tuesday - Come and practice your R skills ","2020-01-21","inperson",2020
"267505537","rladies-austin","ALL the Ladies in Tech Happy Hour: Winter Edition!","2020-01-21","inperson",2020
"267237920","rladies-mid-mo","Introduction to R and RStudio","2020-01-21","inperson",2020
"267237589","rladies-paris","Workshop {package} avec Marion Louveaux","2020-01-17","inperson",2020
"266714091","rladies-dc","Books In Bars - How to Lie with Maps ","2020-01-17","inperson",2020
"267747964","rladies-columbus","Help Analyze Australian Wildfires!","2020-01-16","inperson",2020
"266806553","rladies-montreal","R-Ladies Meeting: TBC","2020-01-16","inperson",2020
"266785968","rladies-montreal","R-Ladies Meeting: Stock Market Analysis using R","2020-01-16","inperson",2020
"266230696","rladies-philly","Resolutions 2020!","2020-01-16","inperson",2020
"267138438","rladies-london","R-Ladies and the FCA: using data science to protect the public","2020-01-15","inperson",2020
"267768882","rladies-la-paz","Herramientas de IA para resolver tu primera Datathon","2020-01-14","inperson",2020
"266904933","rladies-irvine","Visualization of Gene Expression Data & How to Successfully Start a New Job","2020-01-14","inperson",2020
"267743949","rladies-bilbao","Testuak prozesatzen eta bisualizatzen R-rekin","2020-01-14","inperson",2020
"267640728","rladies-rtp","#tidytuesday Work Group","2020-01-14","inperson",2020
"267613624","rladies-ldnont","RMarkdown and Bookdown for Dissertating","2020-01-14","inperson",2020
"267593347","rladies-boulder","R Ladies Boulder Meetup #5: Introduction to Building R Packages","2020-01-14","inperson",2020
"267543818","rladies-newyork","R-Ladies Code-llaboration Hangout","2020-01-13","inperson",2020
"267465956","rladies-seattle","R configuration and purrr","2020-01-11","inperson",2020
"267531168","rladies-masqat","Introduction to R Language","2020-01-11","inperson",2020
"267215823","rladies-tampa","Tidyverse Skills: GGplot I - Data Visualization","2020-01-11","inperson",2020
"267576670","rladies-freiburg","Analysing Twitter Data","2020-01-08","inperson",2020
"266131216","rladies-taipei","[Birthday Series] R-Ladies Taipei 五歲拉～","2020-01-06","inperson",2020
"267377404","rladies-belgrade","End of Year Coffee Time","2019-12-28","inperson",2019
"267184117","rladies-istanbul","Aralik Etkinliği - R ile Zaman Serileri","2019-12-28","inperson",2019
"250503897","rladies-guayaquil","¡Primer meet-up R-Ladies Guayaquil!","2019-12-25","inperson",2019
"267154315","rladies-pune","Meetup 1: Using trees and networks in R","2019-12-21","inperson",2019
"267083942","rladies-novi-sad","Meetup #6 Zavirimo u svet Data Science-a zajedno","2019-12-21","inperson",2019
"267202406","rladies-beijing","Telling stories with data: make a data visualization in R  用数据讲故事：用R做数据可视化","2019-12-21","inperson",2019
"267184624","rladies-ankara","Temel R Eğitimi 2","2019-12-21","inperson",2019
"267086617","rladies-eskisehir","R-Ladies EskişehiR Tanışma Toplantısı","2019-12-20","inperson",2019
"266646439","rladies-montreal","R-Ladies Meeting: TBC","2019-12-19","inperson",2019
"266506889","rladies-montreal","R-Ladies Meeting: Holiday Break! ","2019-12-19","inperson",2019
"266265135","rladies-new-delhi","Wavelet Applications in Economics & Finance by M&S Research Hub","2019-12-19","inperson",2019
"266801353","rladies-budapest","Data Christmas 2019","2019-12-18","inperson",2019
"267022737","rladies-miami","Holiday Celebration! 👑","2019-12-17","inperson",2019
"266830015","rladies-bucharest","R-Ladies Bucharest Community #4","2019-12-17","inperson",2019
"267084631","rladies-melbourne","Christmas Networking event","2019-12-17","inperson",2019
"266548167","rladies-perth","One Year of R-Ladies Perth","2019-12-17","inperson",2019
"267110081","rladies-remote","December Coffee Chat","2019-12-17","inperson",2019
"266643948","rladies-porto-alegre","6º Meetup R-Ladies Porto Alegre","2019-12-16","inperson",2019
"267114614","rladies-cdmx","Retos de Navidad en R","2019-12-16","inperson",2019
"266689191","rladies-boston","December Social","2019-12-16","inperson",2019
"265616429","rladies-tampa","R-Ladies Tampa Holiday Potluck and Beginner Tidyverse Skills<3","2019-12-14","inperson",2019
"266673878","rladies-santa-rosa","RMarkdown: generando reportes automáticos con R","2019-12-14","inperson",2019
"267000090","rladies-goiania","R-Ladies GYN: Analisando dados longitudinais e ML na Indústria Alimentícia com R","2019-12-12","inperson",2019
"266783453","rladies-barcelona","Introduction to RMarkdown and friends","2019-12-12","inperson",2019
"267036948","rladies-frankfurt","#8: R-Ladies Frankfurt: Christmas meetup ","2019-12-12","inperson",2019
"266963915","rladies-vancouver","Winter Holiday Fun","2019-12-12","inperson",2019
"266581736","rladies-niteroi","VII Meetup R - Ladies Niterói","2019-12-12","inperson",2019
"266911975","rladies-sydney","Bring on 2020!","2019-12-11","inperson",2019
"266896243","rladies-san-diego","Using git and GitHub with RStudio","2019-12-11","inperson",2019
"266753762","rladies-columbus","Tech Holiday Party! ","2019-12-11","inperson",2019
"266885294","rladies-quito","Calidad de datos","2019-12-11","inperson",2019
"266753268","rladies-santa-fe","R en investigación científica: análisis de redes.","2019-12-11","inperson",2019
"264291454","rladies-tc","December Meetup: Functional Programming with Lindsey Dietz ","2019-12-10","inperson",2019
"266170963","rladies-irvine","4th Annual OC Tech User Group Winter Party ","2019-12-10","inperson",2019
"267050107","rladies-melbourne","We all count: Strengthening stats and math through diversity","2019-12-10","inperson",2019
"266957168","rladies-vancouver","NeurIPS + Women in Machine Learning/Data Science Special ","2019-12-10","inperson",2019
"266686614","rladies-amsterdam","Please, explain! Interpretable machine learning based on ranking data","2019-12-10","inperson",2019
"266665975","rladies-newcastle","R-Ladies Christmas social and yearly roundup! ","2019-12-10","inperson",2019
"266395328","rladies-san-francisco","December meetup: Lightning Talks!","2019-12-10","inperson",2019
"266646393","rladies-boulder","R Ladies Boulder Meetup #4: Ugly Holiday Plot Contest!","2019-12-10","inperson",2019
"267048207","rladies-addis-ababa","Monthly R-Ladies Addis Ababa Meeting","2019-12-10","inperson",2019
"267085147","rladies-ames","TidyTuesday","2019-12-10","inperson",2019
"266917548","rladies-montevideo","¡Despedida de año! R-ladies & GURU::mvd","2019-12-09","inperson",2019
"266895607","rladies-kyiv","Build Day - create your startup with Facebook Open Source!","2019-12-08","inperson",2019
"266672010","rladies-la","End of year shindig! R-Ladies December meetup","2019-12-07","inperson",2019
"266798609","rladies-guayaquil","Creación y Manipulación de archivos de Excel desde R","2019-12-07","inperson",2019
"266757265","rladies-lagos","Data Mining using  R","2019-12-07","inperson",2019
"266743831","rladies-xalapa","Heatmaps + Potluck","2019-12-07","inperson",2019
"266758210","rladies-athens-ga","R-Ladies December meeting","2019-12-06","inperson",2019
"266478306","rladies-denver","R-Ladies Meetup","2019-12-05","inperson",2019
"265380323","rladies-concepcion","Visualización de datos en Highcharter","2019-12-05","inperson",2019
"266589451","rladies-copenhagen","Leverage on Machine Learning for Customer Retention!","2019-12-05","inperson",2019
"265788204","rladies-brisbane","Joint Christmas Party with R-Ladies and PyLadies Brisbane!","2019-12-05","inperson",2019
"266834023","rladies-ames","Workshop: manipulating data with dply ","2019-12-05","inperson",2019
"266666875","rladies-madrid","PubQuiz 2019! 🎄","2019-12-04","inperson",2019
"266742799","rladies-xalapa","Mesa de Trabajo 2. Agenda legislativa en favor de las niñas","2019-12-04","inperson",2019
"266708705","rladies-freiburg","Modeling in R - Part Three","2019-12-04","inperson",2019
"266616799","rladies-chicago","Reproducible Workflows for Interactive Visualizations with htmlwidgets and Shiny","2019-12-04","inperson",2019
"266575116","rladies-san-jose","Introducción a Purrr","2019-12-04","inperson",2019
"266726720","rladies-gainesville","Spatial R - introductory workshop","2019-12-03","inperson",2019
"266608462","rladies-newyork","End-of-Year Celebration with Jenny Bryan","2019-12-03","inperson",2019
"266555497","rladies-lausanne","Tidy up your data science workflow with the tidyverse","2019-12-03","inperson",2019
"265373203","rladies-manchester","R-Ladies Manchester Christmas Social","2019-12-03","inperson",2019
"266728160","rladies-ldnont","Data Cleaning and Exploration","2019-12-03","inperson",2019
"266577128","rladies-budapest","DecembeR","2019-12-03","inperson",2019
"266524923","rladies-buenos-aires","¡último meetup del año!","2019-12-03","inperson",2019
"266285115","rladies-london","2019 Wrap-up Social ","2019-12-03","inperson",2019
"264916397","rladies-perth","Book Club - R for Data Science","2019-12-03","inperson",2019
"266457237","rladies-seattle","R-Ladies 2019 Hot Chocolate Happy Hour","2019-12-03","inperson",2019
"264701504","rladies-oslo","TidyTuesday - with RLadies Oslo","2019-12-03","inperson",2019
"266902022","rladies-ames","TidyTuesday","2019-12-03","inperson",2019
"266130419","rladies-taipei","[AI Series] 如何利用開源程式碼進行圖片去背","2019-12-02","inperson",2019
"266313984","rladies-bari","Rladies Bari - Nuovo evento: Buone abitudini per programmatori","2019-12-02","inperson",2019
"266738521","rladies-highland-park","An evening with Jenny Bryan","2019-12-02","inperson",2019
"266714417","rladies-auckland","Dungeons and Dragons: Data exploration and visualisation","2019-12-02","inperson",2019
"266229730","rladies-philly","Machine Learning Workshop","2019-12-02","inperson",2019
"266211805","rladies-east-lansing","Shutup & Code","2019-12-02","inperson",2019
"266727886","rladies-bariloche","R como lenguaje de programación TURNO Tarde","2019-12-02","inperson",2019
"266727847","rladies-bariloche","R como lenguaje de programación TURNO MAÑANA","2019-12-02","inperson",2019
"266723110","rladies-jakarta","R-Ladies Jakarta 5th Meetup: Classical tests with R! ","2019-11-30","inperson",2019
"266079417","rladies-ankara","R Başlangıç Eğitimi","2019-11-30","inperson",2019
"266602833","rladies-vienna","Joint November Event RLadies x Vienna<-R","2019-11-29","inperson",2019
"266463876","rladies-kyiv","Regression analysis in R","2019-11-28","inperson",2019
"265686260","rladies-nijmegen","Handle and analyze eye-tracking data in R – All levels welcome!","2019-11-28","inperson",2019
"266284325","rladies-frankfurt","#7: Hands-on linear regression in R: Packages for modelling and visualizing","2019-11-28","inperson",2019
"250503895","rladies-guayaquil","¡Primer meet-up R-Ladies Guayaquil!","2019-11-27","inperson",2019
"266300390","rladies-madrid","R-Ladies en DevAcademy!","2019-11-26","inperson",2019
"266461498","rladies-montevideo","Meetup: R & educación","2019-11-26","inperson",2019
"266186841","rladies-bucharest","R-Ladies Bucharest Community #3","2019-11-26","inperson",2019
"266236901","rladies-miami","Text Mining Scientific Papers with R!","2019-11-26","inperson",2019
"266086845","rladies-stockholm","R-Ladies Afterwork","2019-11-26","inperson",2019
"266356479","rladies-melbourne","Designing Data Science - NEED TO REGISTER ON EVENTBRITE","2019-11-26","inperson",2019
"266144484","rladies-bergen","Kick-off meeting","2019-11-25","inperson",2019
"266340313","rladies-pune","Kickoff Meet","2019-11-23","inperson",2019
"266387592","rladies-puebla","Tercera Reunion R-Ladies Puebla!","2019-11-23","inperson",2019
"266358719","rladies-istanbul","Kasim Etkinliği - R ile Sosyal Ag Analizi","2019-11-23","inperson",2019
"266384337","rladies-novi-sad"," R-Ladies Novi Sad Meetup #5 Vizualizacija u R-u","2019-11-23","inperson",2019
"266346582","rladies-kansas-city","Build Your First R Shiny App","2019-11-23","inperson",2019
"265423520","rladies-dc","Books In Bars - My Own Words by RBG","2019-11-22","inperson",2019
"263279186","rladies-baltimore","Data visualizations & holiday designs!","2019-11-22","inperson",2019
"265380272","rladies-concepcion","Rmarkdown Shiny","2019-11-21","inperson",2019
"265925417","rladies-buffalo","R-Ladies Buffalo and BuffaloR Combo meeting","2019-11-21","inperson",2019
"265685164","rladies-montreal","R-Ladies Meeting: TBC","2019-11-21","inperson",2019
"265684588","rladies-montreal","R-Ladies Meeting: dplyr workshop","2019-11-21","inperson",2019
"266493093","rladies-belgrade","H2O R machine learning tutorial by Erin LeDell","2019-11-21","inperson",2019
"266327348","rladies-amsterdam","How to create tangible business value with AI","2019-11-21","inperson",2019
"266464106","rladies-lexington-park","R-Ladies Lexington Park Launch","2019-11-21","inperson",2019
"266291166","rladies-queretaro","Introducción a tidyverse y ggplot","2019-11-21","inperson",2019
"265702847","rladies-canberra","Keep calm and code!","2019-11-21","inperson",2019
"266491786","rladies-xalapa","Mesa de Trabajo 1. Agenda legislativa en favor de las niñas","2019-11-20","inperson",2019
"266041371","rladies-london","Max Kuhn presents ""Totally Tidy Tuning Tools""","2019-11-20","inperson",2019
"266497795","rladies-fayetteville","R Ladies Meet and Greet","2019-11-20","inperson",2019
"266251963","rladies-riverside","Come plot with us!","2019-11-20","inperson",2019
"265781970","rladies-el-paso","R startup & data-wrangling tutorial","2019-11-20","inperson",2019
"266382242","rladies-austin","Lightning talks with Austin R User Group","2019-11-19","inperson",2019
"264986424","rladies-helsinki","Building Dasboards with R Shiny","2019-11-19","inperson",2019
"264916389","rladies-perth","Book Club - R for Data Science","2019-11-19","inperson",2019
"266579106","rladies-ames","TidyTuesday","2019-11-19","inperson",2019
"266252946","rladies-vancouver","Data visualization lessons from Hackseq","2019-11-18","inperson",2019
"266472192","rladies-san-jose","Introducción a dplyr","2019-11-18","inperson",2019
"266388300","rladies-bogor","Extension of linear regression using R","2019-11-17","inperson",2019
"266492000","rladies-atlanta","Sports Analytics and R Shiny","2019-11-15","inperson",2019
"265903175","rladies-barcelona","Introduction to the Tidyverse","2019-11-14","inperson",2019
"266290639","rladies-san-diego","aRt and beeR","2019-11-14","inperson",2019
"266165183","rladies-newyork","R in healthcare: ensuring data quality and conducting survival analyses","2019-11-14","inperson",2019
"266025261","rladies-johannesburg","Nov meetup: Text Mining Using Tidy Data Principles","2019-11-14","inperson",2019
"265973111","rladies-tbilisi","Working with sheets","2019-11-13","inperson",2019
"265924083","rladies-columbus"," Spatial Data and Mapping in R","2019-11-13","inperson",2019
"266391654","rladies-denver","R-Ladies First Meetup","2019-11-12","inperson",2019
"264287074","rladies-tc","November Meetup: Rmarkdown and kableExtra w/ Melanie Tierney","2019-11-12","inperson",2019
"266204689","rladies-gainesville","Reproducible Research with RStudio and Docker","2019-11-12","inperson",2019
"265638553","rladies-dallas","November R-Ladies Community Meetup","2019-11-12","inperson",2019
"265754543","rladies-ldnont","Data Visualization","2019-11-12","inperson",2019
"264264116","rladies-st-louis","Cleaning messy data in R","2019-11-12","inperson",2019
"263994738","rladies-newcastle","November meetup: THE PURDUR EDIT","2019-11-12","inperson",2019
"266222411","rladies-boulder","R Ladies Boulder Meetup #3: Introduction to Building R Packages","2019-11-12","inperson",2019
"266371437","rladies-christchurch","Data ethics for data scientists, Part 2","2019-11-12","inperson",2019
"266368924","rladies-addis-ababa","Monthly R-Ladies Addis Ababa Meeting","2019-11-12","inperson",2019
"266385062","rladies-ames","TidyTuesday","2019-11-12","inperson",2019
"265769574","rladies-east-lansing","Version Control: GIT with R","2019-11-11","inperson",2019
"266293490","rladies-new-delhi","Quantile Estimations: Theory & Applications on R by M&S Research Hub","2019-11-10","inperson",2019
"265148555","rladies-dc","Build a career in data science","2019-11-10","inperson",2019
"265160892","rladies-newyork","R-Ladies Book Club","2019-11-09","inperson",2019
"266034937","rladies-seattle","Project-oriented workflows in R","2019-11-09","inperson",2019
"266178583","rladies-florianopolis","6º Meetup R-Ladies Floripa | Minicurso de R","2019-11-09","inperson",2019
"266048593","rladies-la","Advanced R Book Club Part 6: Performance!","2019-11-09","inperson",2019
"265616364","rladies-tampa","Creating Infographics in R!","2019-11-09","inperson",2019
"263551039","rladies-tampa","tbd","2019-11-09","inperson",2019
"266137936","rladies-sao-paulo","15º Meetup R-Ladies São Paulo - A arte de se Comunicar","2019-11-09","inperson",2019
"265863242","rladies-xalapa","¿Cómo hacer una función en R?","2019-11-09","inperson",2019
"264953625","rladies-belo-horizonte","We R Ladies - AutoML Usando R","2019-11-09","inperson",2019
"265746741","rladies-strasbourg","Modélisation statistique : exemple pratique avec R et RShiny","2019-11-08","inperson",2019
"265984018","rladies-medellin","Primer encuentro R-Ladies Medellín","2019-11-08","inperson",2019
"265380181","rladies-concepcion","Rmarkdown Tablas","2019-11-07","inperson",2019
"266142639","rladies-frankfurt","#7: Hands-on linear regression in R: Packages for modelling and visualizing","2019-11-07","inperson",2019
"265506141","rladies-philly","Code & Coffee","2019-11-07","inperson",2019
"266203316","rladies-highland-park","Happy Hour/Tidy Tuesday Data Play/Tips and Tricks","2019-11-07","inperson",2019
"265962563","rladies-pasadena","RLadies Pasadena Meetup - Building a Personal Website Using Blogdown","2019-11-06","inperson",2019
"266080997","rladies-freiburg","Modeling in R - Part Two","2019-11-06","inperson",2019
"265411199","rladies-lancaster","Dates & times with lubridate","2019-11-06","inperson",2019
"264585260","rladies-chicago","R-Ladies Project Night on a Wednesday","2019-11-06","inperson",2019
"266217867","rladies-fayetteville","R Ladies Meeting # 2 ","2019-11-06","inperson",2019
"266014306","rladies-bilbao","Desarrollo de paquetes de R con RStudio","2019-11-05","inperson",2019
"266063725","rladies-christchurch","Data ethics for data scientists","2019-11-05","inperson",2019
"265288328","rladies-charlottesville","Github for the UseR","2019-11-05","inperson",2019
"266232674","rladies-ames","TidyTuesday","2019-11-05","inperson",2019
"266016148","rladies-lyon","dplyr: episode 9, the rise of the vctrs","2019-11-04","inperson",2019
"265559935","rladies-philly","Data Analytics in Public Health  ","2019-11-04","inperson",2019
"266106442","rladies-lyon","*Pre-event*co-learning: dplyr, what happened so far up to episode 8?!","2019-11-03","inperson",2019
"266029689","rladies-amsterdam","Winter Code-a-thon Kick-Off","2019-11-02","inperson",2019
"265925621","rladies-sao-paulo","14º Meetup R-Ladies São Paulo - Machine Learning","2019-10-31","inperson",2019
"265650391","rladies-auckland","Signed, sealed, delivered: An introduction to developing R packages","2019-10-31","inperson",2019
"265920208","rladies-la-paz","Mis primeros pasos en R. Aprendiendo tidyverse con datos de Game of Thrones.","2019-10-30","inperson",2019
"250503894","rladies-guayaquil","¡Primer meet-up R-Ladies Guayaquil!","2019-10-30","inperson",2019
"265474030","rladies-santa-barbara","Basics of building Shiny apps in R","2019-10-30","inperson",2019
"265708048","rladies-edinburgh","R Markdown – from RStudio to Word/PDF/website with a single push of a button","2019-10-30","inperson",2019
"266008967","rladies-denver","R-Ladies First Meetup","2019-10-29","inperson",2019
"265944293","rladies-dallas","October R-Ladies Community Meetup @ UT-Dallas","2019-10-29","inperson",2019
"265538298","rladies-austin","Spooky Data Stories / Halloween Happy Hour!","2019-10-29","inperson",2019
"265516062","rladies-seattle","Spooky data stories","2019-10-29","inperson",2019
"265394213","rladies-florianopolis","5º Meetup R-Ladies Floripa | Minicurso de R","2019-10-29","inperson",2019
"265379879","rladies-chicago","Hacktoberfest: Hack or Treat!","2019-10-29","inperson",2019
"265253197","rladies-perth","Book Club - R for Data Science","2019-10-29","inperson",2019
"265179803","rladies-boston","R-Ladies Boston & Boston useR Group: Lightning Talks with the Tidyverse Team","2019-10-29","inperson",2019
"265113531","rladies-budapest","OktóbeR","2019-10-29","inperson",2019
"265612365","rladies-johannesburg","Oct meetup: Survival analysis in R","2019-10-29","inperson",2019
"265925766","rladies-san-jose","Introducción a Xaringan","2019-10-29","inperson",2019
"265776348","rladies-bariloche","Graficando con ggplot2 TURNO TARDE","2019-10-29","inperson",2019
"266029113","rladies-ames","TidyTuesday","2019-10-29","inperson",2019
"265776329","rladies-bariloche","Graficando con ggplot2 TURNO MAÑANA","2019-10-29","inperson",2019
"265470327","rladies-taipei","[ML Series] Machine Learning 從入門到崩潰","2019-10-28","inperson",2019
"265832488","rladies-melbourne","R-Shiny Tricks or Treats, Maybe Both?","2019-10-28","inperson",2019
"264432409","rladies-oslo","Lightning talks with RLadies Oslo - inspire and be inspired!","2019-10-28","inperson",2019
"265894398","rladies-jakarta","R-Ladies Jakarta 4th Meetup: Visualization","2019-10-26","inperson",2019
"265685583","rladies-novi-sad","Meetup #4 Vizualizacija u R-u","2019-10-26","inperson",2019
"265368186","rladies-kyiv","Cluster Analysis in R: Basic Concepts and Methods","2019-10-26","inperson",2019
"263835401","rladies-miami","Accelerated Design Thinking Sprint Workshop","2019-10-26","inperson",2019
"265195019","rladies-rio","Meetup R-Ladies Rio de Janeiro Outubro 2019 ","2019-10-24","inperson",2019
"265380118","rladies-concepcion","Minería de Textos","2019-10-24","inperson",2019
"265319212","rladies-london","Time series forecasting using ARIMA","2019-10-24","inperson",2019
"265346733","rladies-amsterdam","GitHub 101: Keep better track of your code","2019-10-24","inperson",2019
"264989042","rladies-stockholm","Basics in R package building: user centered problems and solutions","2019-10-23","inperson",2019
"265386597","rladies-bucharest","R-Ladies Bucharest Community #2","2019-10-22","inperson",2019
"265361785","rladies-newyork","Using R to Make Psychological Scales and Data Dictionaries","2019-10-22","inperson",2019
"264888447","rladies-helsinki","ggplot2 for data visualisation","2019-10-22","inperson",2019
"265875593","rladies-ames","TidyTuesday","2019-10-22","inperson",2019
"265180063","rladies-gainesville","Intro to R and RStudio","2019-10-21","inperson",2019
"265147577","rladies-east-lansing","Data Wrangling & Visualization in R","2019-10-21","inperson",2019
"265103899","rladies-philly","October Happy Hour","2019-10-21","inperson",2019
"264937931","rladies-cuernavaca","Primer meetup de R-Ladies Cuernavaca: Introducción a R y RStudio","2019-10-21","inperson",2019
"265767758","rladies-new-delhi","HacktoberFest ","2019-10-20","inperson",2019
"265380079","rladies-concepcion","Workshop Interno Rladies","2019-10-19","inperson",2019
"265499932","rladies-novi-sad","Meetup #3 Osnove programiranja u R-u","2019-10-19","inperson",2019
"265284249","rladies-manchester","Manchester Hacktoberfest","2019-10-19","inperson",2019
"265592356","rladies-la","Advanced R Book Club Part 5: Debugging!","2019-10-19","inperson",2019
"265533125","rladies-buenos-aires","Taller ""R para nerds"" en NERDEARLA","2019-10-19","inperson",2019
"265665924","rladies-xalapa","Visualización de datos en R usando ggplot2","2019-10-19","inperson",2019
"265188390","rladies-lviv","NASA SpaceApps Challenge 2019","2019-10-18","inperson",2019
