tconst,title_type,primary_title,original_title,year,runtime_minutes,genres,simple_title,average_rating,num_votes
tt1296876,video,Nickelodeon: 'the Last Day of Summer' - Behind the Scenes,Nickelodeon: 'The Last Day of Summer' - Behind the Scenes,2007,10,Short,nickelodeon the last day of summer  behind the scenes,7.6,13
tt1304582,movie,Summerchild,Kesän lapsi,2007,60,NA,summerchild,8.1,12
tt1305869,movie,A Midsummer of Love,Sommaren med Göran: En midsommarnattskomedi,2009,97,Comedy,a midsummer of love,5.4,3417
tt13067004,movie,Last Summer,Geçen Yaz,2021,101,"Drama,Romance",last summer,6.3,3519
tt1307066,movie,Once Upon a Summer,Once Upon a Summer,2009,98,Drama,once upon a summer,6.3,93
tt13142638,movie,The Queer Shakespeare Project: A Midsummer Night's Dream,The Queer Shakespeare Project: A Midsummer Night's Dream,2020,188,NA,the queer shakespeare project a midsummer nights dream,7,13
tt1316079,movie,Summer People,Summer People,2008,67,Horror,summer people,6.2,10
tt13259672,movie,Atomic Summer,L'été nucléaire,2020,83,"Drama,Thriller",atomic summer,4.8,121
tt1326825,movie,My Sixteenth Summer,My Sixteenth Summer,2009,72,Drama,my sixteenth summer,8.1,10
tt1326956,movie,Our Summer in Tehran,Our Summer in Tehran,2009,NA,Documentary,our summer in tehran,8.1,36
tt13282898,movie,An Unusual Summer,An Unusual Summer,2020,80,Documentary,an unusual summer,6.8,20
tt13293222,movie,Summer Dark,Summer Dark,2010,90,"Drama,Thriller",summer dark,3.8,13
tt1329355,movie,Girls of Summer,Girls of Summer,2008,87,"Comedy,Sport",girls of summer,4.5,78
tt1332528,video,Home and Away: The Official Summer Bay Special,Home and Away: The Official Summer Bay Special,1996,80,Drama,home and away the official summer bay special,7.2,52
tt1334587,movie,The Catfish Summer,Poslední plavky,2007,100,Comedy,the catfish summer,4,110
tt13362120,tvMovie,Sharkadelic Summer,Sharkadelic Summer,2020,NA,Documentary,sharkadelic summer,5.6,15
tt1339559,movie,My Summer with Amanda,Mi verano con Amanda,2008,92,Comedy,my summer with amanda,5.4,133
tt13430466,movie,One Summer Night,Eoneu yeoreumnal bame,2016,98,Drama,one summer night,5.3,156
tt1344616,tvMovie,Summer Hit,Hit poletja,2008,91,Drama,summer hit,6.4,65
tt1356920,movie,A Midsummer Night's Dream,Manatsu no yo no yume,2009,105,Drama,a midsummer nights dream,5.6,24
tt13582754,movie,The Longest Summer,The Longest Summer,2019,94,Drama,the longest summer,6,10
tt13622782,tvMovie,Long Hot Summers: The Story of the Style Council,Long Hot Summers: The Story of the Style Council,2020,75,Documentary,long hot summers the story of the style council,7.2,151
tt13642540,movie,Till the Summer Comes,V lete ti poviem,2022,111,Comedy,till the summer comes,3.9,97
tt1364480,video,Dead Summer,Dead Summer,2005,71,Horror,dead summer,2.3,20
tt1365482,movie,Martino's Summer,L'estate di Martino,2010,90,Drama,martinos summer,6.2,168
tt1370426,movie,Costa Rican Summer,Costa Rican Summer,2010,89,Comedy,costa rican summer,2.7,806
tt13735338,video,Rifftrax: Santa's Summer House,Rifftrax: Santa's Summer House,2018,NA,Comedy,rifftrax santas summer house,6.1,29
tt13745532,video,Saint Laurent: Summer of '21,Saint Laurent: Summer of '21,2020,8,Short,saint laurent summer of 21,6.5,335
tt13757540,movie,The Door Into Summer,Natsu e no tobira - Kimi no iru mirai e - : The Door Into Summer,2021,118,"Drama,Mystery,Sci-Fi",the door into summer,6.4,1223
tt1381271,tvMovie,That Given Summer,Cet été-là,2009,84,Crime,that given summer,6.2,30
tt1386503,movie,Seeds of Summer,Zirei Kayitz,2007,63,Documentary,seeds of summer,7.6,19
tt13884328,movie,Summer,Leto,2021,109,Drama,summer,7.2,25
tt14016562,tvMovie,Last Summer of Nathan Lee,Last Summer of Nathan Lee,2023,92,"Comedy,Romance",last summer of nathan lee,7.2,26
tt1404653,movie,The Last Summer of La Boyita,El último verano de la Boyita,2009,93,Drama,the last summer of la boyita,7.1,988
tt14071634,movie,Red Horse in the Summer Sky,Red Horse in the Summer Sky,2022,98,Drama,red horse in the summer sky,5.4,31
tt1408355,movie,Boys of Summer,Boys of Summer,2010,95,"Documentary,Sport",boys of summer,7.6,46
tt1418860,movie,Crime Scene: The Bobby Ray Summers Story,Crime Scene: The Bobby Ray Summers Story,2008,76,Comedy,crime scene the bobby ray summers story,8,17
tt1422201,tvMovie,One Hot Summer,One Hot Summer,2009,89,Comedy,one hot summer,4.1,266
tt14442616,movie,Cruel Summer,Cruel Summer,2021,80,Horror,cruel summer,3.3,121
tt14456750,movie,Phantom Summer,Verão Fantasma,2022,106,"Horror,Musical",phantom summer,6,54
tt1448625,movie,The Old Summer Palace,Yuan Ming Yuan,2006,93,Documentary,the old summer palace,7.6,80
tt14550346,movie,Last Summer,L'été dernier,2023,104,"Drama,Thriller",last summer,6.3,2231
tt14619078,movie,My Soul Summer,My Soul Summer,2022,115,"Drama,Music",my soul summer,6.5,55
tt14625190,movie,It's a Summer Film!,Summer film ni notte,2020,97,"Comedy,Drama,Fantasy",its a summer film,6.8,1234
tt14673732,movie,Rise Again: Tulsa and the Red Summer,Rise Again: Tulsa and the Red Summer,2021,90,Documentary,rise again tulsa and the red summer,7,93
tt1474276,movie,Summer Wars,Samâ wôzu,2009,114,"Action,Adventure,Animation",summer wars,7.4,31999
tt14853762,movie,Summer Nights,Summer Nights,2021,53,Documentary,summer nights,8.5,62
tt1486196,movie,Summer Coda,Summer Coda,2010,108,"Drama,Romance",summer coda,6.3,563
tt15078122,movie,Our Eternal Summer,L'été l'éternité,2021,75,Drama,our eternal summer,5.4,357
tt15090592,movie,Andrew Orozco 3: Summer's Here,Andrew Orozco 3: Summer's Here,2020,147,"Action,Adventure,Animation",andrew orozco 3 summers here,4.2,15
tt15114686,tvMovie,Reckless Summer,Clèves,2021,109,"Drama,Romance",reckless summer,6.3,410
tt15130246,movie,Summer of the Wolf,Summer of the Wolf,2023,NA,Horror,summer of the wolf,8,45
tt1519640,movie,Hot Summer Days,Chuen sing yit luen - yit lat lat,2010,93,"Comedy,Romance",hot summer days,6.1,940
tt15202038,tvMovie,Sweet Pecan Summer,Sweet Pecan Summer,2021,84,"Comedy,Drama,Family",sweet pecan summer,6.3,943
tt15208276,movie,Summering,Summering,2022,85,Drama,summering,4.4,471
tt15208950,tvMovie,One Summer,One Summer,2021,84,"Drama,Mystery,Romance",one summer,7.1,1225
tt15253150,movie,Notes on a Summer,Notas sobre un verano,2023,83,"Drama,Romance",notes on a summer,5.6,129
tt1527656,movie,Long Hot Summer,Long Hot Summer,2006,68,Drama,long hot summer,7.5,17
tt1537424,movie,Bummer Summer,Bummer Summer,2010,78,Drama,bummer summer,7.1,64
tt1538947,movie,Pinuccio Lovero - A Midsummer Death's Dream,Pinuccio Lovero - Sogno di una morte di mezza estate,2008,60,Documentary,pinuccio lovero  a midsummer deaths dream,6.4,41
tt1545098,movie,Kenny Chesney: Summer in,Kenny Chesney: Summer in 3D,2010,99,"Documentary,Music",kenny chesney summer in,8,69
tt1547230,movie,Judy Moody and the Not Bummer Summer,Judy Moody and the Not Bummer Summer,2011,91,"Comedy,Family",judy moody and the not bummer summer,4.3,3467
tt1548551,movie,The Twelfth Summer,Dvenadtsatoe leto,2008,80,"Adventure,Family",the twelfth summer,5.9,25
tt15535192,movie,A French Summer,Zomer in Frankrijk,2023,NA,Comedy,a french summer,5.3,155
tt15568240,movie,A Summer in Boujad,Un été à Boujad,2022,80,Drama,a summer in boujad,7.5,28
tt1566405,movie,Summer Pasture,Summer Pasture,2010,85,"Biography,Documentary,Drama",summer pasture,7.8,86
tt1572162,video,Not a Love Story: Making (500) Days of Summer,Not a Love Story: Making (500) Days of Summer,2009,30,"Documentary,Short",not a love story making 500 days of summer,7.7,53
tt15783304,movie,This One Summer,Cet été-là,2022,99,"Comedy,Drama",this one summer,5.5,224
tt1579944,movie,Summer Window,Fenster zum Sommer,2011,96,"Drama,Fantasy",summer window,6.4,663
tt1585660,movie,Summertime,Summertime,2011,90,"Comedy,Drama,Romance",summertime,6.6,41
tt1588875,movie,How I Ended This Summer,Kak ya provyol etim letom,2010,130,Drama,how i ended this summer,6.9,7026
tt16027742,video,Summer Nude '13: Making Movie,Summer Nude '13: Making Movie,2013,NA,"Documentary,Short",summer nude 13 making movie,9.8,61
tt1606369,movie,Summer Whispers,Yeoreum soksakip,2008,96,Romance,summer whispers,7.6,82
tt1610395,movie,Damn Summer,Verano maldito,2011,73,Drama,damn summer,6.3,27
tt1626240,movie,Summertime Christmas,Summertime Christmas,2010,110,"Comedy,Family",summertime christmas,3,121
tt1630248,movie,A Summer Family,Natsu no kazoku,2010,78,Drama,a summer family,5.4,16
tt1630606,movie,The Door Into Summer,Natsu e no tobira,1981,59,"Animation,Drama,Romance",the door into summer,5.7,109
tt16311394,movie,Summer to Come,Summer to Come,2022,74,Drama,summer to come,5.1,158
tt16442822,movie,"Love to Love You, Donna Summer","Love to Love You, Donna Summer",2023,107,"Documentary,Music",love to love you donna summer,6.5,1235
tt1666012,movie,Karafuto 1945 Summer Hyosetsu no mon,Karafuto 1945 Summer Hyosetsu no mon,1974,119,"Drama,War",karafuto 1945 summer hyosetsu no mon,7.1,23
tt16769394,movie,Summer Time: Travel Back,Artek. Bolshoe puteshestvie,2022,105,"Adventure,Comedy,Family",summer time travel back,4.2,273
tt1684561,movie,Summer Song,Summer Song,2011,NA,"Drama,Romance",summer song,8.2,95
tt1686125,movie,Verity's Summer,Verity's Summer,2013,102,Drama,veritys summer,5.6,54
tt16944826,movie,That Kind of Summer,Un été comme ça,2022,137,Drama,that kind of summer,6.1,733
tt16986596,movie,Sons of Summer,Sons of Summer,2023,88,"Action,Crime,Mystery",sons of summer,4.4,2485
tt1699753,tvMovie,Summer Camp,Summer Camp,2010,30,Comedy,summer camp,6.6,65
tt17037988,movie,Last Flamingo of the Red Summer Sunset,Last Flamingo of the Red Summer Sunset,2024,80,"Drama,History,Western",last flamingo of the red summer sunset,8.7,10
tt1710581,tvMovie,Summer Camp,"Merci papa, merci maman",2010,86,Comedy,summer camp,5.8,37
tt1714758,movie,Summer of Goliath,Verano de Goliat,2010,78,"Documentary,Drama",summer of goliath,5.8,133
tt1718147,movie,Wonderful Summer,Cudowne lato,2010,92,"Comedy,Drama,Romance",wonderful summer,5.8,149
tt1730140,movie,Summerland,Sumarlandið,2010,85,"Comedy,Fantasy",summerland,6,126
tt17336922,movie,Summer,Ye xia tian,2022,114,"Drama,Sport",summer,4.2,24
tt17382524,movie,"The Tunnel to Summer, the Exit of Goodbyes","Natsu e no tunnel, Sayonara no deguchi",2022,85,"Animation,Drama,Fantasy",the tunnel to summer the exit of goodbyes,7,2659
tt1740053,movie,A Burning Hot Summer,Un été brûlant,2011,95,Drama,a burning hot summer,5,2365
tt1753865,movie,Summer Games,Giochi d'estate,2011,101,"Drama,Romance",summer games,6.5,441
tt1754192,tvMovie,A Good Summer,Ein guter Sommer,2011,90,Drama,a good summer,7,66
tt17542524,movie,Shall I Compare You to a Summer's Day?,Bashtaalak sa'at,2022,66,"Drama,Musical",shall i compare you to a summers day,5.9,175
tt1754719,movie,The Summer of 69,The Summer of 69,2009,NA,Comedy,the summer of 69,7.9,14
tt1758771,movie,Summer of Dreams,Summer of Dreams,2011,123,"Drama,Family,Music",summer of dreams,5.3,19
tt1764618,movie,Summertime Killers,Summertime Killers,2011,33,"Crime,Drama",summertime killers,6,11
tt1773398,movie,Summer in Provence,Summer in Provence,2012,90,Drama,summer in provence,6.1,17
tt17736862,movie,My Summer in Ohio,My Summer in Ohio,2022,88,Comedy,my summer in ohio,8.2,10
tt1785685,movie,Year Without a Summer,Wu xia zhi nian,2010,87,Drama,year without a summer,6.5,38
tt1795595,movie,Exit 91 Summerland,Exit 91 Summerland,2011,80,"Horror,Mystery,Romance",exit 91 summerland,2.7,14
tt1805502,movie,"WWE Summerslam: The Complete Anthology, Vol. 2","WWE Summerslam: The Complete Anthology, Vol. 2",2009,NA,Action,wwe summerslam the complete anthology vol 2,6.6,21
tt18291400,movie,My Blue Summer,An lian: Ju sheng huai nan,2022,98,Romance,my blue summer,6.2,98
tt1830901,movie,"WWE: Summerslam - The Complete Anthology, Vol. 1","WWE: Summerslam - The Complete Anthology, Vol. 1",2009,NA,Action,wwe summerslam  the complete anthology vol 1,7.4,21
tt1836213,movie,"WWE Summerslam: The Complete Anthology, Vol. 3","WWE Summerslam: The Complete Anthology, Vol. 3",2009,NA,Action,wwe summerslam the complete anthology vol 3,7.1,27
tt18502434,movie,Fez Summer '55,Fez Summer '55,2023,NA,Drama,fez summer 55,8.2,23
tt1855182,video,Early One Summer,Early One Summer,2009,11,"Drama,Short",early one summer,5.8,23
tt1864368,movie,Indian Summer,Indian Summer,2011,70,Documentary,indian summer,6.9,10
tt1864491,movie,Stealing Summers,Stealing Summers,2011,75,"Crime,Drama,Thriller",stealing summers,4.9,94
tt1864571,movie,"WWE Summerslam: The Complete Anthology, Vol. 4","WWE Summerslam: The Complete Anthology, Vol. 4",2008,NA,Action,wwe summerslam the complete anthology vol 4,6.2,24
tt1874779,movie,The Summer of Massacre,The Summer of Massacre,2012,98,"Horror,Thriller",the summer of massacre,2.7,337
tt1886770,movie,Silent Summer,Stiller Sommer,2013,89,"Drama,Family,Romance",silent summer,5.7,72
tt1896818,movie,Summer of the Chew Toy Soul,Summer of the Chew Toy Soul,2011,70,"Comedy,Drama,Mystery",summer of the chew toy soul,7.4,14
tt1905005,movie,Rage: Midsummer's Eve,Rage: Midsummer's Eve,2015,90,"Horror,Mystery,Thriller",rage midsummers eve,3.4,308
tt1961265,movie,The Summer Side,Del lado del verano,2012,100,"Comedy,Drama",the summer side,5.8,136
tt19715962,movie,Darker Shades of Summer,Darker Shades of Summer,2023,80,"Romance,Thriller",darker shades of summer,2.5,479
tt19768694,movie,Summer Scars,Nos cérémonies,2022,104,"Drama,Fantasy",summer scars,5.7,218
tt19770590,movie,Summer of 1941,Leto 1941 goda,2022,112,"Action,War",summer of 1941,6,147
tt1980107,movie,Endless Summer,Endless Summer,2013,73,"Comedy,Drama,Romance",endless summer,4.6,16
tt1980108,movie,Summer Promise,Summer Promise,2011,60,"Documentary,Drama",summer promise,8,186
tt1989593,movie,Red Hook Summer,Red Hook Summer,2012,121,Drama,red hook summer,5.3,1956
tt2005307,movie,Orahan Summer,Orahan Summer,2008,NA,"Comedy,Drama",orahan summer,4.5,11
tt2009504,movie,Summer with Kuro,Kuro ga ita natsu,1985,80,"Animation,Drama",summer with kuro,6.5,32
tt20114622,tvMovie,Caribbean Summer,Caribbean Summer,2022,84,Romance,caribbean summer,6.4,776
tt20234746,movie,Sequel: Cruel Summer - Part II,Sequel: Cruel Summer - Part II,2022,NA,Horror,sequel cruel summer  part ii,5,41
tt2039331,movie,And They Call It Summer,E la chiamano estate,2012,89,Drama,and they call it summer,4.4,452
tt2050499,movie,A Stormy Summer Night,Orage,2015,83,Drama,a stormy summer night,4.7,124
tt2051930,movie,Midsummer Nightmares,Midsummer Nightmares,2011,NA,Horror,midsummer nightmares,5.4,47
tt20562058,movie,Project Summer,Project Summer,2022,92,"Drama,Sci-Fi,Thriller",project summer,5.7,36
tt20600968,video,#MST3KMindlessSummer Livestream III: BLOOD WATERS of DR. Z,#MST3KMindlessSummer Livestream III: BLOOD WATERS of DR. Z,2021,NA,Comedy,mst3kmindlesssummer livestream iii blood waters of dr z,6.1,10
tt2066133,movie,The Wine of Summer,The Wine of Summer,2013,90,"Comedy,Drama,Romance",the wine of summer,5.2,472
tt2072876,tvMovie,A Midsummer Night's Dream,A Midsummer Night's Dream,1959,90,Drama,a midsummer nights dream,9.1,124
tt2075088,movie,By Summer's End,Ad Sof Ha-kaitz,2011,95,Drama,by summers end,6.6,28
tt2075234,movie,Summer of Giacomo,L'estate di Giacomo,2011,78,"Comedy,Drama",summer of giacomo,6.3,256
tt20769484,movie,Summer with Hope,Summer with Hope,2022,99,"Drama,Sport",summer with hope,5.8,49
tt20784210,tvMovie,Lego Star Wars Summer Vacation,LEGO Star Wars Summer Vacation,2022,45,"Action,Adventure,Animation",lego star wars summer vacation,5.6,1785
tt21138358,movie,Párty Hárder: Summer Massacre,Párty Hárder: Summer Massacre,2022,100,Comedy,párty hárder summer massacre,5.8,280
tt21151850,movie,Edge of Summer,Edge of Summer,2024,98,"Drama,Thriller",edge of summer,8.1,17
tt21158228,tvMovie,Summer at Charlotte's,Summer at Charlotte's,2023,82,Romance,summer at charlottes,6.4,62
tt21197442,video,I Know What You Did Last Summer: Deleted Scenes,I Know What You Did Last Summer: Deleted Scenes,2022,NA,"Horror,Short",i know what you did last summer deleted scenes,7.3,10
tt21197450,video,I Know What You Did Last Summer: Alternate Ending,I Know What You Did Last Summer: Alternate Ending,2022,NA,"Horror,Short",i know what you did last summer alternate ending,6.5,20
tt21206302,movie,The Sound of Summer,The Sound of Summer,2022,75,Horror,the sound of summer,5.5,100
tt21267296,movie,Hell of a Summer,Hell of a Summer,2023,88,"Comedy,Horror",hell of a summer,6.9,107
tt21272582,movie,Dying in Ibiza (A Film in Three Summers),Mourir à Ibiza (Un film en trois étés),2022,107,Drama,dying in ibiza a film in three summers,6.2,49
tt2140389,video,Shameless: Season 2 Sneak Peak - One Hot Summer,Shameless: Season 2 Sneak Peak - One Hot Summer,2011,5,"Comedy,Short",shameless season 2 sneak peak  one hot summer,7.5,25
tt2149137,movie,Snow White: A Deadly Summer,Snow White: A Deadly Summer,2012,83,Horror,snow white a deadly summer,2.3,797
tt2158752,tvMovie,Gershwin's Summertime: The Song That Conquered the World,Gershwin's Summertime: The Song That Conquered the World,2011,59,"Documentary,Music",gershwins summertime the song that conquered the world,7.7,13
tt2179116,movie,The Kings of Summer,The Kings of Summer,2013,95,"Adventure,Comedy,Drama",the kings of summer,7.1,84748
tt21806358,movie,Summer Qamp,Summer Qamp,2023,80,Documentary,summer qamp,7.3,46
tt2181814,movie,Summers Downstairs,Im Sommer wohnt er unten,2015,100,"Comedy,Drama",summers downstairs,6.3,236
tt2184287,movie,Summer in February,Summer in February,2013,100,"Biography,Drama,Romance",summer in february,5.6,4317
tt21882432,video,Mugler: Spring Summer 2022,Mugler: Spring Summer 2022,2022,9,"Music,Short",mugler spring summer 2022,4.3,18
tt2188926,tvMovie,Strawberry Summer,Strawberry Summer,2012,120,Family,strawberry summer,5.8,834
tt21906990,movie,Summer Frost,Un hiver en été,2022,112,Drama,summer frost,4.5,131
tt2196053,movie,Something Like Summer,Something Like Summer,2017,115,"Drama,Musical,Romance",something like summer,6,1541
tt22002112,movie,The Summer of Our Love,Mezhdu nami leto,2024,113,"Comedy,Drama,Musical",the summer of our love,5.9,42
tt22197856,movie,Summer Brother,Zomervacht,2023,100,Drama,summer brother,7.5,199
tt2221484,movie,The Last Soul on a Summer Night,The Last Soul on a Summer Night,2012,85,"Drama,Mystery",the last soul on a summer night,8.2,18
tt2221727,movie,Last Summer Won't Happen,Last Summer Won't Happen,1968,68,Documentary,last summer wont happen,7.1,16
tt2222458,movie,The End of Summer,Natsu no owari,2013,114,"Biography,Drama,Romance",the end of summer,6,142
tt22393386,video,Wet Hot American Summer: Original Cast Live Read,Wet Hot American Summer: Original Cast Live Read,2020,NA,Comedy,wet hot american summer original cast live read,6.4,17
tt2253116,tvMovie,Summer Kiss,Summer Kiss,1987,NA,Romance,summer kiss,7.2,28
tt2265352,movie,Love Summer,Love Summer,2011,110,Comedy,love summer,6,93
tt2279984,movie,The Summer Before,The Summer Before,2012,74,"Comedy,Drama",the summer before,6.9,17
tt2291980,movie,Summer with Selik,Summer with Selik,1992,53,"Documentary,Family",summer with selik,7.8,17
tt2310958,movie,Summertime,Summertime,2012,93,"Comedy,Horror,Musical",summertime,3.2,231
tt2322240,movie,Indian Summer,Indian Summer,2013,84,Documentary,indian summer,8.4,10
tt2326400,tvMovie,Summer Intensive,Summer Intensive,2012,NA,Biography,summer intensive,9.4,52
tt2327275,tvMovie,Summer in Alsace,Ein Sommer im Elsass,2012,89,Comedy,summer in alsace,5.6,55
tt2337164,movie,Just One Summer,Just One Summer,2012,110,"Comedy,Romance",just one summer,7.3,37
tt2347351,movie,Elvis: Summer of '56,Elvis: Summer of '56,2011,47,Documentary,elvis summer of 56,6.4,33
tt2349332,movie,Boyz of Summer,Boyz of Summer,2012,90,Drama,boyz of summer,8.2,16
tt2350954,movie,Santa's Summer House,Santa's Summer House,2013,90,"Family,Fantasy",santas summer house,2.4,556
tt2353979,tvMovie,A Summer in Croatia,Ein Sommer in Kroatien,2012,89,Romance,a summer in croatia,5.8,44
tt23575228,video,Rick and Morty: Summer's Sleepover,Rick and Morty: Summer's Sleepover,2022,10,"Animation,Horror,Sci-Fi",rick and morty summers sleepover,5.3,327
tt2361172,video,ECW Super Summer Sizzler Spectacular,ECW Super Summer Sizzler Spectacular,1993,NA,Sport,ecw super summer sizzler spectacular,5.5,21
tt2363564,movie,Barcelona Summer Night,Barcelona nit d'estiu,2013,96,"Comedy,Drama,Romance",barcelona summer night,6.2,1409
tt2370230,movie,All Summers End,All Summers End,2017,90,"Drama,Romance",all summers end,6.1,2969
tt23720262,movie,Summer of Violence,Summer of Violence,2023,104,Drama,summer of violence,8.4,109
tt2374965,movie,Summer Outside,Draussen ist Sommer,2012,96,Drama,summer outside,6.1,120
tt23768070,movie,The Hottest Summer,L'estate più calda,2023,96,"Comedy,Drama,Romance",the hottest summer,5.5,472
tt23770412,movie,One Summer,Le temps d'un été,2023,120,"Comedy,Drama",one summer,6.7,236
tt2378830,movie,Summer of '92,Sommeren '92,2015,93,"Biography,Comedy,Drama",summer of 92,6.8,4862
tt2388811,movie,Waiting for Summer,Waiting for Summer,2012,88,Drama,waiting for summer,7.8,11
tt2402985,movie,Ping Pong Summer,Ping Pong Summer,2014,92,"Comedy,Drama,Sport",ping pong summer,5.4,3035
tt2403803,movie,9 Days in Summer,9 Days in Summer,1967,48,Documentary,9 days in summer,8.3,17
tt2403931,movie,Polar Bears: A Summer Odyssey,Polar Bears: A Summer Odyssey,2012,46,Documentary,polar bears a summer odyssey,7.2,334
tt2404385,movie,Summer Snow,Summer Snow,2014,89,Drama,summer snow,6.2,345
tt2412556,movie,Midsummer's Equation,Manatsu no hôteishiki,2013,129,Mystery,midsummers equation,6.6,1245
tt2436344,movie,A Very Unsettled Summer,O varã foarte instabilã,2013,98,"Drama,Romance",a very unsettled summer,5.5,167
tt24515124,movie,Winter Spring Summer or Fall,Winter Spring Summer or Fall,2024,97,"Drama,Romance",winter spring summer or fall,6.5,178
tt24805832,movie,In the Summers,In the Summers,2024,95,Drama,in the summers,6.9,137
tt2492664,movie,May in the Summer,May in the Summer,2013,99,"Comedy,Drama",may in the summer,5.7,910
tt2519890,movie,Summer Storm,Natsu no arashi,1956,87,Drama,summer storm,6.8,21
tt2562234,movie,Ninja Kids!!!: Summer Mission Impossible,Nintama Rantarô: Natsuyasumi shukudai daisakusen! no dan,2013,90,"Action,Comedy",ninja kids summer mission impossible,6.6,61
tt2585078,movie,Summer League,Summer League,2013,95,"Comedy,Drama,Sport",summer league,5.1,415
tt25994098,movie,Summer,Tag-init,2023,91,Drama,summer,4.2,415
tt2638662,movie,Summer Camp,Summer Camp,2015,81,Horror,summer camp,5.1,4182
tt26439316,movie,Summer Solstice,Summer Solstice,2023,81,"Comedy,Drama",summer solstice,7.1,19
tt26508928,movie,First Snow of Summer,Sterne unter der Stadt,2023,90,Romance,first snow of summer,6.4,720
tt2691102,movie,Summer,Zomer,2014,89,Drama,summer,6.4,308
tt26928684,movie,Summer Camp,Summer Camp,2024,95,Comedy,summer camp,4.5,642
tt2705574,movie,Midsummer Night's Tango,Mittsommernachtstango,2013,84,"Documentary,Music",midsummer nights tango,7.3,136
tt27139897,movie,The Summer with Carmen,To kalokairi tis Karmen,2023,106,Comedy,the summer with carmen,7.1,510
tt2719868,movie,Last Summer,Last Summer,2013,73,"Drama,Romance",last summer,5.6,1140
tt27441898,movie,What the Finn?! - Summer of Surprises,Kannawoniwasein!,2023,94,"Adventure,Comedy,Drama",what the finn  summer of surprises,6.4,48
tt27548375,movie,Psy Summer Swag 2022,Psy Summer Swag 2022,2023,86,Music,psy summer swag 2022,7.6,52
tt27579804,movie,An Unforgettable Year: Summer,Um Ano Inesquecível: Verão,2023,101,Romance,an unforgettable year summer,5.3,231
tt28077172,movie,The Summer,The Summer,2023,NA,NA,the summer,7.4,14
tt2816758,movie,Our Last Summer,Our Last Summer,2013,NA,Drama,our last summer,5.6,10
tt28248430,movie,Tomorrow X Together: Our Lost Summer,Tomorrow X Together: Our Lost Summer,2023,82,"Documentary,Music",tomorrow x together our lost summer,8.2,109
tt28449053,movie,Snow in Midsummer,Snow in Midsummer,2023,116,"Drama,History",snow in midsummer,6.7,119
tt28516220,movie,Zara & Erika: Summer Beach Party,Zara & Erika: Summer Beach Party,2023,105,"Animation,Comedy,Crime",zara  erika summer beach party,7.2,14
tt28521906,movie,Endless Summer Syndrome,Le syndrome de l'été sans fin,2023,98,"Comedy,Drama,Thriller",endless summer syndrome,8.3,50
tt28569819,movie,Griffin in Summer,Griffin in Summer,2024,90,Comedy,griffin in summer,8.6,38
tt28685746,video,Zac Posen: Z Spoke Spring/Summer 2011 Collection,Zac Posen: Z Spoke Spring/Summer 2011 Collection,2010,NA,Short,zac posen z spoke springsummer 2011 collection,7.1,95
tt28686139,video,Jill Stuart Spring/Summer 2011 Collection,Jill Stuart Spring/Summer 2011 Collection,2010,8,Short,jill stuart springsummer 2011 collection,6.1,305
tt2884186,movie,The Summer of Flying Fish,El Verano de los Peces Voladores,2013,95,"Comedy,Drama",the summer of flying fish,6.1,288
tt28941580,movie,"Summers, el rebelde","Summers, el rebelde",2024,83,Documentary,summers el rebelde,7.7,14
tt2899120,movie,The Perfect Summer,The Perfect Summer,2013,80,Drama,the perfect summer,5.3,435
tt2901516,movie,A Horse for Summer,A Horse for Summer,2015,96,"Drama,Family",a horse for summer,4.7,216
tt2910342,movie,Dakota's Summer,Dakota's Summer,2014,91,"Drama,Family",dakotas summer,5.6,971
tt2910508,movie,Dark Summer,Dark Summer,2015,81,"Horror,Thriller",dark summer,4.2,3465
tt2911900,movie,9 Summers 10 Autumns,9 Summers 10 Autumns,2013,114,"Biography,Drama,Family",9 summers 10 autumns,8.1,81
tt2949890,movie,Last Summer,Ruedoo ron nan chan tai,2013,93,Horror,last summer,5.4,245
tt2955186,movie,Summer's Shadow,Summer's Shadow,2014,102,"Drama,Family",summers shadow,6.7,103
tt2960324,tvMovie,Summer in Portugal,Ein Sommer in Portugal,2013,89,"Drama,Romance",summer in portugal,5.5,65
tt2994628,tvMovie,Deadly Summer,Mortel été,2013,90,"Crime,Drama,Thriller",deadly summer,5.5,64
tt2994832,movie,The Summer of Sangaile,Sangailes vasara,2015,90,"Drama,Romance",the summer of sangaile,6.4,3443
tt3004380,movie,Midsummer Nightmares II: Summer's End,Midsummer Nightmares II: Summer's End,2014,NA,Horror,midsummer nightmares ii summers end,6.8,28
tt3013588,movie,My Summer in Provence,Avis de mistral,2014,105,"Comedy,Drama,Romance",my summer in provence,6.6,4131
tt3029368,tvMovie,Donna Summer: Hot Stuff,Donna Summer: Hot Stuff,2013,52,Documentary,donna summer hot stuff,7.6,17
tt3071192,movie,Cruel Summer,Cruel Summer,2016,80,"Drama,Horror,Thriller",cruel summer,5.4,1084
tt30949231,movie,My Summer with Irene,Quell'estate con Irène,2024,90,Drama,my summer with irene,6.2,39
tt3097490,movie,Summertime,Kesäkaverit,2014,90,"Comedy,Drama",summertime,5.5,963
tt31240310,movie,Summer Time,Tabestane Haman Sal,2024,NA,NA,summer time,8.2,116
