stock_symbol,date,open,high,low,close,adj_close,volume
IBM,2011-09-07,159.923523,160.516251,158.852768,159.952194,106.025688,7109244
IBM,2011-09-08,159.655838,162.122375,157.839386,157.982788,104.720222,6304451
IBM,2011-09-09,157.332703,157.92543,153.738052,154.273422,102.261452,7054119
IBM,2011-09-12,153.001907,155.296371,151.778198,155.277252,102.926788,5488571
IBM,2011-09-13,156.443588,156.711288,154.435944,156.242828,103.566864,4941095
IBM,2011-09-14,156.797318,162.198853,154.86615,159.885284,105.981308,7301812
IBM,2011-09-15,161.223709,162.676865,159.875717,162.60994,107.787376,5715762
IBM,2011-09-16,163.79541,165.382416,162.27533,165.382416,109.62513,11556313
IBM,2011-09-19,162.045883,166.223709,161.978973,165.516251,109.713806,4974358
IBM,2011-09-20,165.936905,169.627151,165.105164,167.036331,110.721451,6495242
IBM,2011-09-21,167.304016,169.856598,165.028687,165.411087,109.644127,7367083
IBM,2011-09-22,160.927338,162.495224,159.177826,161.20459,106.85582,8572598
IBM,2011-09-23,159.646271,162.084137,158.470367,161.892929,107.312065,5843584
IBM,2011-09-26,163.441681,167.017212,162.39006,166.835571,110.588341,7056002
IBM,2011-09-27,169.043976,171.72084,168.671127,169.894836,112.616241,7990185
IBM,2011-09-28,170.143402,172.801147,169.292542,169.741867,112.514839,8087881
IBM,2011-09-29,171.787766,172.954117,167.810699,171.290634,113.541451,7263738
IBM,2011-09-30,168.269592,170.430206,167.065002,167.179733,110.816505,8166540
IBM,2011-10-03,166.692154,170.095596,165.430206,165.66922,109.815262,9458560
IBM,2011-10-04,163.99617,167.370941,161.453156,167.05545,110.7341,9623200
IBM,2011-10-05,166.892929,169.502869,165.086044,169.072662,112.071236,6120878
IBM,2011-10-06,169.034424,173.986618,167.934998,173.699814,115.13839,7511221
IBM,2011-10-07,174.302109,175.640533,173.652008,174.369019,115.581955,7157360
IBM,2011-10-10,174.952194,178.422562,174.856598,178.412994,118.26255,6050901
IBM,2011-10-11,176.472275,177.820267,176.013382,176.864243,117.235962,5575703
IBM,2011-10-12,177.896744,179.732315,177.485657,177.934998,117.94574,5583757
IBM,2011-10-13,176.835571,179.254303,176.38623,178.604202,118.389313,4601563
IBM,2011-10-14,179.913956,182.151047,179.474182,182.151047,120.740341,5615137
IBM,2011-10-17,181.367111,181.797318,177.72467,178.384323,118.243523,9194654
IBM,2011-10-18,170.172089,171.491394,168.499039,171.032501,113.370331,16452952
IBM,2011-10-19,171.778198,171.902481,169.225616,169.588913,112.41346,7016882
IBM,2011-10-20,170.296371,171.357559,168.422562,169.455063,112.324722,7859435
IBM,2011-10-21,171.233276,173.680695,170.889099,173.642441,115.100357,8424693
IBM,2011-10-24,173.527725,175.325043,172.676865,174.235184,115.493233,6161568
IBM,2011-10-25,173.671127,174.923523,172.093689,172.428299,114.29557,5620263
IBM,2011-10-26,173.747604,174.263855,171.156784,173.967499,115.315834,5635534
IBM,2011-10-27,176.854691,178.776291,175.124283,177.705551,117.793633,7382459
IBM,2011-10-28,177.40918,179.79924,177.131927,179.206497,118.788528,5240251
IBM,2011-10-31,177.428299,178.690247,176.510513,176.510513,117.001534,4926660
IBM,2011-11-01,173.565964,175.20076,172.79158,173.374756,114.922897,6151735
IBM,2011-11-02,175.908218,177.103256,174.980881,175.831741,116.551575,4326884
IBM,2011-11-03,176.988525,179.521988,175.927338,179.063095,118.693527,5181361
IBM,2011-11-04,178.0784,178.910141,176.615677,178.183563,118.110489,3386530
IBM,2011-11-07,178.030594,179.474182,176.625244,179.082214,118.706169,3693217
IBM,2011-11-08,179.235184,179.617584,177.351822,179.015289,119.138794,4529808
IBM,2011-11-09,176.099426,177.093689,173.193115,174.225616,115.951164,5747561
IBM,2011-11-10,175.506699,176.644363,173.871887,175.286804,116.657372,4060154
IBM,2011-11-11,177.122375,179.569794,176.998093,179.139572,119.221512,3833904
IBM,2011-11-14,180.850861,181.491394,178.632889,179.110901,119.202461,6316376
IBM,2011-11-15,179.244736,181.615677,177.476105,180.449326,120.093224,4796224
IBM,2011-11-16,179.560226,181.548752,178.107071,178.412994,118.737946,4829173
IBM,2011-11-17,178.59465,180.525818,175.325043,177.562134,118.171684,6109163
IBM,2011-11-18,178.499039,178.747604,176.5392,177.093689,117.859978,4645181
IBM,2011-11-21,175.305923,175.86998,172.084137,173.499039,115.467636,5381775
IBM,2011-11-22,174.206497,174.933075,172.361374,173.336517,115.359444,4370816
IBM,2011-11-23,172.72467,173.508606,169.713196,170.124283,113.221634,5021741
IBM,2011-11-25,170.181641,171.663483,169.273422,169.273422,112.655388,2335509
IBM,2011-11-28,174.674957,174.885284,172.72467,174.196945,115.932121,4732313
IBM,2011-11-29,174.015289,175.248566,172.887192,172.982788,115.124062,3830034
IBM,2011-11-30,176.453156,180.066925,176.108994,179.732315,119.616013,8197293
IBM,2011-12-01,178.785858,181.634796,178.556412,181.118546,120.538574,5082305
IBM,2011-12-02,181.567871,182.915863,181.118546,181.31930500000001,120.672195,5190461
IBM,2011-12-05,182.772461,185.095596,182.007645,182.447418,121.422958,5961572
IBM,2011-12-06,182.265778,185.019119,181.950287,184.455063,122.759117,4335565
IBM,2011-12-07,183.546844,186.328873,182.868073,185.516251,123.465385,5315458
IBM,2011-12-08,184.015289,185.277252,182.667297,183.154877,121.893814,4569974
IBM,2011-12-09,184.426392,186.300186,183.938812,186.00383,123.789848,5070903
IBM,2011-12-12,185.124283,185.372849,182.810699,183.728485,122.275566,3970721
IBM,2011-12-13,184.952194,185.755264,182.25621,182.74379,121.620201,5238786
IBM,2011-12-14,181.491394,181.912048,179.732315,180.420654,120.074127,5290354
IBM,2011-12-15,182.103256,182.79158,178.671127,179.235184,119.285141,4680327
IBM,2011-12-16,179.741867,179.741867,173.910141,175.497131,116.797394,12394472
IBM,2011-12-19,176.395798,176.567871,174.235184,174.847031,116.364738,5271735
IBM,2011-12-20,177.342255,179.091782,176.634796,179.005737,119.132446,4958145
IBM,2011-12-21,175.162521,175.430206,171.166351,173.489487,115.461212,9709495
IBM,2011-12-22,174.674957,174.761002,173.040146,174.034424,115.823929,5284392
IBM,2011-12-23,175.057358,176.72084,173.891006,176.625244,117.548141,3192706
IBM,2011-12-27,176.835571,177.676865,176.281067,176.816437,117.675385,2902859
IBM,2011-12-28,177.045883,177.246658,175.277252,175.898666,117.064613,3004112
IBM,2011-12-29,175.975143,178.040146,175.917786,177.992355,118.458015,3076914
IBM,2011-12-30,178.135757,178.27916,175.764816,175.793503,116.994644,3693321
IBM,2012-01-03,178.518158,180.411087,177.820267,178.107071,118.534363,5905716
IBM,2012-01-04,177.40918,178.135757,176.806885,177.380493,118.050835,4546648
IBM,2012-01-05,176.682602,176.892929,175.047806,176.5392,117.490906,4668403
IBM,2012-01-06,176.281067,176.367111,174.292542,174.512421,116.142014,5122367
IBM,2012-01-09,174.187378,174.254303,172.342255,173.604202,115.537605,5440455
IBM,2012-01-10,175.172089,175.640533,173.231354,173.336517,115.359444,5398406
IBM,2012-01-11,172.782028,174.770554,172.562134,174.302109,116.002075,4299897
IBM,2012-01-12,173.862335,173.910141,170.53537,172.60994,114.8759,7197526
IBM,2012-01-13,171.587006,171.711288,169.550674,171.281067,113.991486,5522043
IBM,2012-01-17,172.428299,173.99617,171.434036,172.084137,114.525978,6279556
IBM,2012-01-18,171.9216,173.61377,171.606125,173.107071,115.206764,4812228
IBM,2012-01-19,173.79541,174.340347,172.418732,172.581268,114.856804,8961291
IBM,2012-01-20,177.600388,180.659653,176.625244,180.229446,119.946815,13440786
IBM,2012-01-23,179.646271,182.141495,179.416824,181.625244,120.875809,6016278
IBM,2012-01-24,180.33461,183.843216,180.229446,183.489487,122.116463,5591602
IBM,2012-01-25,182.915863,183.785858,181.271515,183.298279,121.989243,4560246
IBM,2012-01-26,183.355637,184.311661,182.093689,182.581268,121.512085,4188916
IBM,2012-01-27,181.653915,183.336517,181.462708,182.084137,121.181175,3514978
IBM,2012-01-30,181.061188,184.254303,179.942642,184.034424,122.479164,4559514
IBM,2012-01-31,184.598465,184.608032,182.600388,184.13002,122.542824,5048833
IBM,2012-02-01,184.713196,186.242828,183.94838,184.149139,122.555496,5322885
IBM,2012-02-02,184.244736,184.827911,182.915863,183.107071,121.861961,4087036
IBM,2012-02-03,184.445511,185.592728,184.072662,185.124283,123.204468,4729698
IBM,2012-02-06,184.015289,185.238998,183.556412,184.340347,122.682762,3807231
IBM,2012-02-07,183.986618,185.602295,183.527725,184.847031,123.019974,3590918
IBM,2012-02-08,184.302109,185.066925,183.298279,184.46463,123.243515,3978775
IBM,2012-02-09,184.541107,185.908218,184.082214,184.636703,123.358459,4054714
IBM,2012-02-10,183.326965,183.967499,182.868073,183.957932,122.904976,3547091
IBM,2012-02-13,184.808792,185.172089,183.307846,184.149139,123.032745,2571905
IBM,2012-02-14,183.326965,184.13002,182.437866,183.766724,122.77729,3554413
IBM,2012-02-15,183.852768,184.933075,182.848953,183.79541,122.796394,4205861
IBM,2012-02-16,184.139572,184.751434,183.556412,184.531555,123.288261,3687673
IBM,2012-02-17,185.191208,185.33461,183.843216,184.913956,123.543762,3918839
IBM,2012-02-21,185.210327,185.697891,183.99617,184.885284,123.524544,3445106
IBM,2012-02-22,184.541107,186.175903,184.273422,185.344162,123.831139,3426487
IBM,2012-02-23,185.344162,190.468445,184.780121,188.919693,126.220039,8402204
IBM,2012-02-24,189.655838,189.827911,187.963669,189.063095,126.315819,3507447
IBM,2012-02-27,188.12619,189.971313,187.476105,188.843216,126.168884,3931286
IBM,2012-02-28,189.053543,190.210327,188.747604,189.273422,126.45636,3313100
IBM,2012-02-29,189.158707,190.411087,187.810699,188.0784,125.657913,5352487
IBM,2012-03-01,188.556412,189.741867,188.269592,188.843216,126.168884,3724074
IBM,2012-03-02,188.432129,190.143402,188.393875,190.066925,126.986511,3898860
IBM,2012-03-05,189.636703,192.342255,189.579346,191.835571,128.168198,7257148
IBM,2012-03-06,190.382416,190.860428,188.154877,188.585083,125.996468,5454576
IBM,2012-03-07,189.378586,189.837479,188.632889,189.072662,126.322227,3500857
IBM,2012-03-08,190.478012,191.195023,189.913956,191.022949,127.625221,3290507
IBM,2012-03-09,191.185471,192.25621,190.936905,191.797318,128.142593,3324397
IBM,2012-03-12,192.093689,192.705551,191.424469,192.160614,128.385345,3263206
IBM,2012-03-13,192.848953,194.933075,192.74379,194.818359,130.161026,5089836
IBM,2012-03-14,194.818359,196.128113,194.684509,195.71701,130.761398,4814006
IBM,2012-03-15,195.927338,197.112808,195.736145,196.94072,131.578995,3787671
IBM,2012-03-16,197.92543,198.393875,196.950287,196.950287,131.585358,10080302
IBM,2012-03-19,196.663483,197.447418,195.506699,196.673035,131.400162,3936307
IBM,2012-03-20,195.736145,195.984711,194.741867,195.267685,130.461258,3865075
IBM,2012-03-21,195.33461,196.72084,195.315491,195.688339,130.742249,3483075
IBM,2012-03-22,195.028687,196.931168,194.990433,196.453156,131.25322,3459959
IBM,2012-03-23,196.835571,196.902481,195.564056,196.443588,131.246826,3175865
IBM,2012-03-26,197.370941,198.776291,197.246658,198.632889,132.709518,3575437
IBM,2012-03-27,199.292542,199.483749,197.896744,198.068832,132.332718,2828907
IBM,2012-03-28,198.317398,199.512421,197.198853,198.173996,132.402969,3415922
IBM,2012-03-29,197.02676399999999,199.33078,196.959854,199.110901,133.0289,3560270
IBM,2012-03-30,199.560226,199.923523,198.862335,199.474182,133.271622,3363099
IBM,2012-04-02,199.770554,200.468445,198.938812,200.258133,133.79538,3543743
IBM,2012-04-03,200.105164,201.424469,199.369019,200.286804,133.81456,4279709
IBM,2012-04-04,197.151047,197.877625,196.166351,196.988525,131.610916,4606584
IBM,2012-04-05,196.128113,196.634796,195.468445,196.434036,131.240494,3984214
IBM,2012-04-09,195.411087,197.103256,194.426392,195.927338,130.901932,3479937
IBM,2012-04-10,195.927338,196.692154,193.27916,193.432129,129.234863,4323013
IBM,2012-04-11,195.019119,195.33461,193.556412,193.671127,129.394516,3521045
IBM,2012-04-12,193.881454,196.520081,193.728485,196.290634,131.144638,3064362
IBM,2012-04-13,195.33461,195.650101,193.881454,193.881454,129.535049,3940282
IBM,2012-04-16,195.736145,196.912048,193.804977,193.804977,129.483963,4002624
IBM,2012-04-17,195.573608,198.508606,195.172089,198.326965,132.505127,6344513
IBM,2012-04-18,193.527725,195.095596,191.20459,191.328873,127.829613,10620561
IBM,2012-04-19,191.233276,192.40918,188.833649,190.736145,127.433624,6027993
IBM,2012-04-20,191.042068,191.31930500000001,190.33461,190.822174,127.491119,4977077
IBM,2012-04-23,189.187378,190.344162,188.135757,189.885284,126.865158,3785265
IBM,2012-04-24,190.305923,193.575531,190.124283,191.20459,127.746582,5885110
IBM,2012-04-25,193.135757,194.732315,192.92543,194.617584,130.026871,4187556
IBM,2012-04-26,194.455063,197.141495,194.455063,196.5392,131.31073,3454624
IBM,2012-04-27,197.39006,199.015289,196.854691,197.715103,132.09639,3657757
IBM,2012-04-30,197.619507,198.814529,197.246658,197.97323600000001,132.268814,2900767
IBM,2012-05-01,198.068832,199.741867,197.619507,198.852768,132.856445,2840831
IBM,2012-05-02,197.868073,199.110901,197.810699,198.910141,132.894775,2468874
IBM,2012-05-03,199.110901,199.732315,197.466537,198.12619,132.371033,2956624
IBM,2012-05-04,197.39006,198.001907,195.411087,195.975143,130.933853,4208686
IBM,2012-05-07,194.990433,195.764816,193.977051,194.789673,130.141861,3528576
IBM,2012-05-08,193.537292,194.13002,190.936905,192.619507,129.231049,4060049
IBM,2012-05-09,191.195023,194.072662,190.305923,192.380493,129.070709,3914655
IBM,2012-05-10,192.160614,194.311661,191.223709,191.778198,128.666595,4006703
IBM,2012-05-11,191.166351,193.231354,191.156784,192.323135,129.032242,2501509
IBM,2012-05-14,191.128113,191.883362,189.827911,190.66922,127.9226,3168543
IBM,2012-05-15,190.66922,192.60994,190.019119,190.286804,127.665993,3124820
IBM,2012-05-16,190.650101,192.495224,189.46463,190.946457,128.108597,5231046
IBM,2012-05-17,190.889099,191.959854,188.94838,189.187378,126.928383,5885110
IBM,2012-05-18,190.038239,190.038239,186.577438,187.265778,125.639114,6001007
IBM,2012-05-21,187.361374,189.225616,186.07074,189.063095,126.844994,4007958
IBM,2012-05-22,189.33078,189.541107,187.437866,188.164429,126.242081,3731187
IBM,2012-05-23,186.931168,187.848953,184.703629,187.495224,125.793098,4288600
IBM,2012-05-24,187.370941,187.648178,185.468445,187.466537,125.773811,3733488
IBM,2012-05-25,186.529633,187.380493,185.468445,185.755264,124.625702,3035387
IBM,2012-05-29,186.634796,189.369019,186.634796,187.820267,126.011162,3784951
IBM,2012-05-30,186.233276,186.87381,185.248566,185.975143,124.773239,3768215
IBM,2012-05-31,185.564056,186.357559,183.556412,184.416824,123.72776,9714725
IBM,2012-06-01,181.759079,183.288712,180.305923,180.764816,121.277542,5445894
IBM,2012-06-04,180.057358,181.05162,178.776291,180.248566,120.931168,4837227
IBM,2012-06-05,179.655838,181.500961,179.311661,180.879547,121.354546,3720099
IBM,2012-06-06,182.39006,185.468445,181.663483,185.458893,124.42691,3808800
IBM,2012-06-07,186.692154,187.217972,185.411087,185.889099,124.715538,3871351
IBM,2012-06-08,185.191208,186.558319,184.225616,186.558319,125.164513,2593243
IBM,2012-06-11,187.954117,188.049713,183.910141,184.043976,123.4776,3423872
IBM,2012-06-12,183.690247,186.108994,183.690247,185.994263,124.786064,3162790
IBM,2012-06-13,185.812622,186.606125,183.891006,184.608032,123.856033,3397094
IBM,2012-06-14,184.512421,187.217972,184.263855,186.520081,125.13887,3749910
IBM,2012-06-15,187.456985,190.506699,186.806885,190.344162,127.704514,6682894
IBM,2012-06-18,188.881454,190.860428,188.499039,189.569794,127.184975,3534329
IBM,2012-06-19,190.086044,191.195023,190.057358,190.181641,127.595436,3449290
IBM,2012-06-20,189.961761,190.956024,188.814529,190.038239,127.499214,3533597
IBM,2012-06-21,190.315491,190.678772,184.694077,184.885284,124.042046,4515164
IBM,2012-06-22,185.344162,186.309753,184.722748,185.181641,124.240852,9228858
IBM,2012-06-25,184.015289,184.885284,183.250473,184.378586,123.702095,3359334
IBM,2012-06-26,185.028687,185.162521,182.361374,183.508606,123.118408,3593951
IBM,2012-06-27,183.690247,185.181641,182.504776,184.512421,123.791885,2889784
IBM,2012-06-28,182.820267,183.632889,180.592728,182.982788,122.76561,4149796
IBM,2012-06-29,185.994263,187.198853,183.94838,186.978973,125.44677,5501542
IBM,2012-07-02,187.72467,188.527725,186.281067,187.217972,125.607063,2957042
IBM,2012-07-03,186.864243,187.705551,186.338425,187.313583,125.671234,1517118
IBM,2012-07-05,186.309753,188.193115,185.114716,186.701721,125.260735,2813949
IBM,2012-07-06,185.391968,185.411087,181.395798,182.992355,122.772072,5180733
IBM,2012-07-09,182.370941,182.600388,179.780121,181.328873,121.655975,4171553
IBM,2012-07-10,181.931168,182.734222,177.437866,178.068832,119.468819,4906054
IBM,2012-07-11,178.030594,179.120453,175.439774,177.103256,118.820999,5707081
IBM,2012-07-12,176.147232,176.281067,173.852768,175.038239,117.435562,5158140
IBM,2012-07-13,175.391968,178.135757,174.980881,177.829834,119.308441,4113918
IBM,2012-07-16,177.418732,177.915863,176.462708,176.663483,118.525909,3289042
IBM,2012-07-17,177.562134,178.097519,175.143402,175.573608,117.794731,5395896
IBM,2012-07-18,176.05162,180.296371,175.478012,179.971313,120.745193,8388397
IBM,2012-07-19,184.894836,188.193115,184.483749,186.749527,125.29277,10873588
IBM,2012-07-20,185.554489,186.328873,183.718933,183.986618,123.439133,5010026
IBM,2012-07-23,181.434036,182.887192,179.923523,182.437866,122.40004,4084107
IBM,2012-07-24,182.523895,182.906311,180.267685,181.969406,122.085747,3762567
IBM,2012-07-25,181.94072,184.292542,180.994263,182.676865,122.560371,4010155
IBM,2012-07-26,184.980881,186.376678,184.101334,185.420654,124.401207,3433913
IBM,2012-07-27,186.520081,188.728485,185.420654,187.753342,125.96627,4369456
IBM,2012-07-30,187.686417,189.139572,187.304016,188.030594,126.152252,2915202
IBM,2012-07-31,187.858505,188.891006,187.265778,187.361374,125.7033,3668322
IBM,2012-08-01,188.298279,189.149139,186.156784,186.596558,125.19017,2677028
IBM,2012-08-02,185.621414,187.954117,184.531555,185.898666,124.721931,2941980
IBM,2012-08-03,187.839386,190.20076,187.533463,189.789673,127.332474,3428893
IBM,2012-08-06,190.019119,191.147232,189.789673,190.019119,127.486397,2445339
IBM,2012-08-07,190.659653,192.045883,190.057358,191.137665,128.236832,3357032
IBM,2012-08-08,189.550674,190.908218,189.445511,190.277252,128.204605,2163442
IBM,2012-08-09,189.885284,190.688339,189.187378,189.694077,127.811752,2259465
IBM,2012-08-10,189.168259,190.602295,188.565964,190.525818,128.372162,2720123
IBM,2012-08-13,190.13385,191.185471,189.091782,190.258133,128.191788,2529542
IBM,2012-08-14,190.13385,190.564056,189.024857,189.569794,127.728012,2680166
IBM,2012-08-15,190.152969,190.564056,189.216064,189.674957,127.798798,2208943
IBM,2012-08-16,190.028687,192.466537,189.407272,192.007645,129.370575,2855057
IBM,2012-08-17,192.237091,193.116638,191.835571,192.370941,129.615326,2669183
IBM,2012-08-20,191.864243,192.284897,191.233276,191.682602,129.15152,2443456
IBM,2012-08-21,192.151047,192.160614,189.646271,189.913956,127.959869,3254420
IBM,2012-08-22,189.904404,189.913956,188.240921,188.575531,127.058067,3447721
IBM,2012-08-23,188.374756,188.690247,186.845123,187.093689,126.059593,2884240
IBM,2012-08-24,186.38623,189.397705,185.659653,189.072662,127.393051,2760917
IBM,2012-08-27,189.254303,189.579346,187.007645,187.084137,126.053185,2613745
IBM,2012-08-28,186.959854,187.485657,185.946457,186.300186,125.524933,2656003
IBM,2012-08-29,186.548752,187.418732,186.328873,186.500961,125.660301,2239904
IBM,2012-08-30,186.20459,186.87381,184.684509,184.86615,124.558815,2866981
IBM,2012-08-31,185.764816,187.332703,184.952194,186.281067,125.512093,3340192
IBM,2012-09-04,187.963669,188.499039,184.751434,185.984711,125.312462,4722062
IBM,2012-09-05,185.860428,187.237091,185.363297,186.462708,125.634552,3464875
IBM,2012-09-06,187.629059,190.688339,187.485657,190.344162,128.249756,4112558
IBM,2012-09-07,190.363297,190.726578,189.369019,190.726578,128.507446,3570730
IBM,2012-09-10,190.621414,192.94455,189.990433,192.112808,129.441422,4401568
IBM,2012-09-11,191.730408,194.512421,191.692154,194.33078,130.935822,4090488
IBM,2012-09-12,194.569794,195.650101,194.034424,194.808792,131.257935,3435064
IBM,2012-09-13,195.391968,197.715103,194.512421,197.284897,132.926224,4058062
IBM,2012-09-14,197.170166,198.518158,196.988525,197.715103,133.21611,4243727
IBM,2012-09-17,196.510513,198.843216,196.510513,198.040146,133.435089,3425755
IBM,2012-09-18,197.782028,198.738052,197.399612,197.963669,133.383621,2590001
IBM,2012-09-19,198.422562,198.441681,196.950287,197.351822,132.971329,2725458
IBM,2012-09-20,196.797318,197.887192,196.271515,197.112808,132.810287,3911099
IBM,2012-09-21,198.240921,198.79541,196.864243,196.9216,132.681442,13358989
IBM,2012-09-24,196.00383,196.998093,195.889099,196.261948,132.237061,3672611
IBM,2012-09-25,196.558319,198.202682,195.936905,195.965576,132.037338,3499079
IBM,2012-09-26,196.032501,196.9216,194.933075,195.028687,131.406082,3580772
IBM,2012-09-27,195.382416,197.801147,195.162521,196.854691,132.636414,2899407
IBM,2012-09-28,196.615677,199.158707,196.281067,198.326965,133.628387,5136801
IBM,2012-10-01,198.862335,202.437866,198.79541,201.214142,135.5737,5707917
IBM,2012-10-02,201.682602,202.170166,199.33078,200.611862,135.167847,3473766
IBM,2012-10-03,200.707458,202.007645,200.095596,201.252396,135.599487,3339146
IBM,2012-10-04,201.032501,201.692154,199.359467,201.137665,135.522186,3093545
IBM,2012-10-05,201.864243,202.476105,200.822174,201.328873,135.651001,2989886
IBM,2012-10-08,200.783936,201.376678,200.009567,200.592728,135.155029,2073800
IBM,2012-10-09,200.71701,201.472275,198.565964,198.843216,133.976196,3745098
IBM,2012-10-10,198.680695,199.072662,196.032501,196.768646,132.578415,4209627
IBM,2012-10-11,197.485657,198.154877,196.587006,196.711288,132.539764,3043860
IBM,2012-10-12,196.596558,198.814529,196.520081,198.661575,133.853821,2836752
IBM,2012-10-15,199.694077,200.191208,198.680695,199.741867,134.581711,3201701
IBM,2012-10-16,200.707458,201.72084,200.258133,201.72084,135.915176,5891177
IBM,2012-10-17,192.361374,194.46463,189.818359,191.806885,129.235275,13256899
IBM,2012-10-18,191.118546,191.338425,185.53537,186.38623,125.582962,9723511
IBM,2012-10-19,186.701721,187.456985,184.684509,184.856598,124.55233,6924834
IBM,2012-10-22,185.191208,186.118546,183.977051,185.850861,125.222267,4605015
IBM,2012-10-23,185.019119,185.468445,182.543015,182.839386,123.193161,4631060
IBM,2012-10-24,183.977051,184.789673,182.179733,182.332703,122.851768,3909948
IBM,2012-10-25,182.992355,183.977051,182.323135,183.173996,123.418625,3399082
IBM,2012-10-26,183.068832,185.344162,183.049713,184.770554,124.494324,4190799
IBM,2012-10-31,186.233276,187.772461,185.114716,185.975143,125.305962,6330706
IBM,2012-11-01,186.118546,189.187378,185.994263,188.479919,126.993706,3931705
IBM,2012-11-02,188.843216,189.292542,184.789673,184.923523,124.59742,4456065
IBM,2012-11-05,183.900574,186.395798,183.565964,185.602295,125.054779,2862065
IBM,2012-11-06,186.673035,188.097519,186.118546,186.491394,125.653816,3431926
IBM,2012-11-07,184.856598,185.162521,182.753342,182.753342,123.674103,4964525
IBM,2012-11-08,182.982788,183.374756,181.730408,181.73996,122.988327,3705141
IBM,2012-11-09,181.500961,183.212234,180.573608,181.300186,122.690681,3840494
IBM,2012-11-12,181.673035,182.380493,179.168259,180.927338,122.4384,3208500
IBM,2012-11-13,180.105164,182.485657,179.971313,180.038239,121.836693,3563408
IBM,2012-11-14,180.822174,180.946457,177.131927,177.351822,120.018753,4607002
IBM,2012-11-15,177.657745,178.967499,176.653915,177.676865,120.238686,3568638
IBM,2012-11-16,178.135757,179.311661,176.959854,178.718933,120.943909,4875197
IBM,2012-11-19,180.325043,182.017212,180.019119,181.978973,123.150063,3753989
IBM,2012-11-20,181.529633,181.749527,179.971313,180.879547,122.406029,3316029
IBM,2012-11-21,180.975143,182.495224,180.640533,181.9216,123.111237,5428322
IBM,2012-11-23,182.600388,184.980881,182.40918,184.980881,125.181572,4055970
IBM,2012-11-26,183.986618,184.86615,183.336517,184.397705,124.78685,5449974
IBM,2012-11-27,183.632889,184.560226,182.600388,182.820267,123.719414,3442281
IBM,2012-11-28,182.581268,183.59465,180.946457,183.537292,124.204636,3769366
IBM,2012-11-29,184.273422,184.416824,181.835571,183.107071,123.913483,4265483
IBM,2012-11-30,183.317398,183.556412,181.166351,181.711288,122.968918,5163474
IBM,2012-12-03,182.370941,182.887192,180.076477,181.147232,122.587219,3503682
IBM,2012-12-04,181.367111,182.361374,180.707458,181.032501,122.509537,4174272
IBM,2012-12-05,180.697891,181.128113,178.718933,180.353729,122.050232,4395397
IBM,2012-12-06,180.850861,181.816437,180.124283,181.357559,122.729546,3364564
IBM,2012-12-07,181.778198,183.747604,181.749527,183.508606,124.185204,4279500
IBM,2012-12-10,183.718933,185.028687,183.221802,184.149139,124.61869,3596671
IBM,2012-12-11,184.684509,186.233276,184.655838,185.659653,125.640877,4334624
IBM,2012-12-12,186.042068,186.185471,183.99617,184.46463,124.832199,4437027
IBM,2012-12-13,183.728485,184.560226,182.954117,183.546844,124.21109,3789867
IBM,2012-12-14,183.26004,184.894836,182.848953,183.326965,124.062294,4002937
IBM,2012-12-17,183.326965,185.382416,183.326965,185.105164,125.265656,3966850
IBM,2012-12-18,185.325043,187.304016,185.315491,187.084137,126.604851,4315691
IBM,2012-12-19,186.864243,187.810699,186.424469,186.500961,126.210251,4466943
IBM,2012-12-20,185.917786,186.376678,184.66539,186.20459,126.009621,4376987
IBM,2012-12-21,184.608032,185.946457,183.145309,184.913956,125.136253,8603664
IBM,2012-12-24,184.560226,185.305923,183.575531,183.938812,124.476357,1706235
IBM,2012-12-26,183.757172,185.019119,182.552582,183.508606,124.185204,2904219
IBM,2012-12-27,183.107071,184.780121,182.313583,184.235184,124.676926,4150110
IBM,2012-12-28,182.705551,183.766724,181.481842,181.481842,122.813675,3699284
IBM,2012-12-31,180.908218,183.250473,180.53537,183.12619,123.926445,4900405
IBM,2013-01-02,185.554489,187.715103,185.277252,187.715103,127.031883,4428869
IBM,2013-01-03,187.065002,187.657745,185.889099,186.682602,126.33313,3812356
IBM,2013-01-04,185.650101,185.908218,184.302109,185.458893,125.50502,3535689
IBM,2013-01-07,184.894836,185.258133,183.881454,184.646271,124.955055,2993966
IBM,2013-01-08,184.435944,184.79924,183.173996,184.388138,124.780418,3166137
IBM,2013-01-09,184.971313,184.980881,183.221802,183.862335,124.424591,3359752
IBM,2013-01-10,184.177826,184.474182,182.868073,184.397705,124.78685,3774073
IBM,2013-01-11,185.611862,186.424469,184.416824,185.898666,125.802574,4058898
IBM,2013-01-14,184.340347,184.780121,183.317398,184.149139,124.61869,4364121
IBM,2013-01-15,182.896744,184.254303,182.017212,184.034424,124.541046,4364017
IBM,2013-01-16,183.556412,184.684509,182.934998,184.120453,124.599281,3099193
IBM,2013-01-17,185.325043,185.908218,184.741867,185.13385,125.285065,4060154
IBM,2013-01-18,185.497131,186.424469,185.277252,185.917786,125.815582,4769342
IBM,2013-01-22,185.812622,187.456985,185.478012,187.456985,126.857178,7502226
IBM,2013-01-23,194.550674,199.407272,194.416824,195.71701,132.446945,13106903
IBM,2013-01-24,194.942642,196.042068,194.149139,195.430206,132.252899,4651771
IBM,2013-01-25,195.458893,196.156784,195.152969,195.956024,132.608673,3513409
IBM,2013-01-28,195.841293,197.151047,195.305923,195.917786,132.582825,2953590
