year,id,imdb_id,title,rating
2002,6579,0282418,The Rats,3
2002,3682,0253867,The Sweetest Thing,3
2002,2171,0313255,Barbie as Rapunzel,0
2002,6382,0282120,The Wild Thornberrys Movie,3
2002,1908,0290095,The Tuxedo,0
2002,552,0300532,Blue Crush,3
2002,8547,0310567,A hidember,1
2002,2403,0318411,The Magdalene Sisters,3
2002,2038,0317248,City of God,1
2002,6590,0250223,Asterix &amp; Obelix: Mission Cleopatra (Ast&eacute;rix et Ob&eacute;lix: Mission Cl&eacute;op&acirc;tre),3
2002,1787,0283139,White Oleander,3
2002,2907,0264689,Home Room,3
2002,7548,0256415,Sweet Home Alabama,3
2002,1551,0347618,Neko no ongaeshi (The cat returns),3
2002,7618,0303184,Valami Amerika,1
2002,4277,0285492,Cube2: Hypercube,3
2002,172,0274558,The Hours,3
2002,243,0252444,Rabbit-Proof Fence,3
2002,2477,0329355,Marion Bridge,3
2002,3312,0286261,All or Nothing,3
2002,732,0299977,Ying xiong (Hero),3
2002,4526,0300140,Lilya 4-Ever,3
2002,6060,0282687,Life or Something Like It,3
2002,115,0181689,Minority Report,1
2002,2418,0351817,The Twilight Samurai,3
2002,4351,0238924,The Dangerous Lives of Altar Boys,1
2002,598,0298228,Whale Rider,3
2002,2450,0274309,24 Hour Party People,1
2002,5954,0265349,The Mothman Prophecies,2
2002,2263,0313737,Two Weeks Notice,3
2002,53,0293662,The Transporter,0
2002,3060,0257360,About Schmidt,1
2002,4662,0280760,Igby Goes Down,2
2002,1007,0265651,Ripley’s Game,1
2002,9043,0296251,Tru Confessions,3
2002,1145,0253556,Reign of Fire,1
2002,6751,0315850,El bonaerense,1
2002,96,0257756,High Crimes,3
2002,4441,0238546,Queen of the Damned,3
2002,4895,0168786,Antwone Fisher,1
2002,1943,0166813,Spirit: Stallion of the Cimarron,1
2002,491,0258068,The Quiet American,2
2002,4032,0327753,Funny Ha Ha,3
2002,1028,0279778,Divine Secrets of the Ya-Ya Sisterhood,3
2002,2545,0298203,8 Mile,1
2002,5276,0279493,Undercover Brother,3
2002,3049,0266452,Death to Smoochy,2
2002,143,0258153,S1m0ne,3
2002,3163,0341384,The Coast Guard,1
2002,7306,0244283,The Vagina Monologues,0
2002,1562,0278500,The Importance of Being Earnest,3
2002,1730,0145487,Spider-Man,1
2002,4429,0303678,Armitage: Dual Matrix,1
2002,7118,0267626,K-19: The Widowmaker,0
2002,876,0285627,Is It College Yet?,3
2002,125,0183649,Phone Booth,1
2002,4738,0302674,Gerry,0
2002,1875,0324264,Tipping the Velvet,3
2002,4674,0308379,Dark Water (Honogurai mizu no soko kara),3
2002,200,0286499,Bend It Like Beckham,3
2002,1745,0305589,Froid comme l’&eacute;t&eacute; (Cold as Summer),3
2002,2605,0329767,Wilbur Wants to Kill Himself,3
2002,3449,0267913,Scooby-Doo,3
2002,72,0268380,Ice Age,0
2002,7649,0306432,A mi madre le gustan las mujeres,3
2002,7267,0278731,Spider,2
2002,1456,0301978,Ten,3
2002,2222,0279113,The Good Girl,3
2002,179,0299658,Chicago,3
2002,8963,0288477,Ghost Ship,3
2002,7757,0245562,Windtalkers,0
2002,2888,0303933,Drumline,1
2002,5621,0295427,The Master of Disguise,1
2002,5254,0281358,A Walk to Remember,3
2002,806,0298130,The Ring,3
2002,3463,0219400,Waking Up in Reno,3
2002,7214,0319769,Los lunes al sol,1
2002,121,0278504,Insomnia,1
2002,4325,0289765,Red Dragon,1
2002,3564,0310775,Sympathy for Mr. Vengeance,3
2002,9042,0282521,Get a Clue,3
2002,1110,0303361,May,3
2002,3374,0284655,WiseGirls,3
2002,363,0283832,8 femmes,3
2002,8773,0250292,Cheats,3
2002,128,0258463,The Bourne Identity,1
2002,7638,0291579,A la folie... pas du tout,3
2002,160,0238380,Equilibrium,1
2002,1052,0304669,The Santa Clause 2,1
2002,7613,0276751,About a Boy,2
2002,135,0180052,The Adventures of Pluto Nash,2
2002,5170,0286106,Signs,1
2002,4785,0284978,Cypher,1
2003,4829,0386862,The Forest for the Trees,3
2003,1450,0300015,I Capture the Castle,3
2003,39,0318997,Angels in America,3
2003,142,0315327,Bruce Almighty,3
2003,2380,0328538,Thirteen,3
2003,5503,0270980,My Boss’s Daughter,3
2003,1527,0363226,The Blind Swordsman: Zatoichi,2
2003,48,0317740,The Italian Job,1
2003,7726,0377191,Hot Wheels: World Race Highway 35,1
2003,1400,0309530,Down With Love,3
2003,1041,0335266,Lost In Translation,3
2003,2891,0309987,The Dreamers,2
2003,1432,0264150,View from the Top,3
2003,1073,0329717,Hollywood Homicide,1
2003,55,0292506,The Recruit,1
2003,7666,0314412,My Life Without Me,3
2003,941,0286244,Les triplettes de Belleville,3
2003,2500,0337741,Something’s Gotta Give,3
2003,2167,0348913,Dead Like Me,3
2003,9084,0325055,Sylvia,3
2003,1473,0277986,Rats,3
2003,1906,0338459,Spy Kids 3-D: Game Over,3
2003,1541,0298482,Nothing,0
2003,4302,0379217,Coffee and Cigarettes,3
2003,3542,0301470,Jeepers Creepers II,3
2003,5141,0368909,Ong-bak,0
2003,9366,0331698,Milchwald,3
2003,6997,0324013,Soldier’s Girl,3
2003,2515,0276919,Dogville,3
2003,4868,0282209,Darkness Falls,1
2003,1095,0322330,Freaky Friday,3
2003,5278,0367174,"Heung joh chow heung yau chow (Turn Left, Turn Right)",3
2003,2611,0315983,House of Sand and Fog,3
2003,4349,0323298,The Mother,3
2003,248,0167260,The Lord of the Rings: The Return of the King,1
2003,2844,0303830,Casa de los babys,3
2003,2193,0287978,Daredevil,0
2003,1136,0311289,Holes,2
2003,4183,0364569,Oldboy,1
2003,5819,0338095,High Tension,3
2003,3630,0181852,Terminator 3: Rise of the Machines,3
2003,6234,0289944,Fear X,1
2003,411,0325703,Lara Croft Tomb Raider: The Cradle of Life,3
2003,3848,0327056,Mystic River,3
2003,2097,0311429,The League of Extraordinary Gentlemen,0
2003,6986,0302886,Old School,2
2003,3645,0295700,Wrong Turn,3
2003,2901,0376263,Tough Luck,0
2003,5430,0406709,Dies irae,0
2003,3227,0286716,Hulk,1
2003,2979,0316396,Peter Pan,3
2003,624,0263757,Uptown Girls,3
2003,1458,0159365,Cold Mountain,3
2003,8794,0325007,April’s Shower,3
2003,8897,0323810,Right on Track,3
2003,8530,0373981,Kontroll,0
2003,2890,0327137,Secondhand Lions,1
2003,325,0306047,Scary Movie 3,3
2003,2957,0335119,Girl with a Pearl Earring,3
2003,5289,0367859,The Man Who Copied,2
2003,6745,0324197,Time of the Wolf,2
2003,841,0311113,Master and Commander: The Far Side of the World,0
2003,7600,0286788,What a Girl Wants,1
2003,510,0325980,Pirates of the Caribbean: The Curse of the Black Pearl,3
2003,123,0300471,Shanghai Knights,1
2003,5419,0338467,High Roller: The Stu Ungar Story,3
2003,2499,0338135,The Barbarian Invasions,3
2003,2564,0368310,Sunset Story,3
2003,4161,0285531,Dreamcatcher,0
2003,6379,0337711,Rugrats Go Wild,3
2003,5360,0348836,Gothika,3
2003,5567,0264395,Basic,3
2003,8315,0374102,Open Water,1
2003,1514,0339071,Girls Will Be Girls,3
2003,7967,0307987,Bad Santa,0
2003,2107,0351238,Distant Lights (Lichter),3
2003,1061,0283426,The Jungle Book 2,0
2003,4938,0374546,"Spring, Summer, Fall, Winter... and Spring",1
2003,41,0257076,S.W.A.T.,3
2003,7554,0364517,Love Me If You Dare,1
2003,895,0328589,Under the Tuscan Sun,3
2003,8925,0285861,Owning Mahowny,1
2003,3201,0330859,Scary Godmother: Halloween Spooktakular,3
2003,2521,0323944,Shattered Glass,2
2003,6301,0340377,The Station Agent,3
2003,837,0368226,The Room,3
2003,4845,0315733,21 grams,3
2003,59,0242653,The Matrix Revolutions,3
2003,126,0309698,Identity,1
2003,5422,0318725,Stupeur et Tremblements,3
2003,5825,0329679,An Unexpected Love,3
2003,3263,0305357,Charlie’s Angels: Full Throttle,3
2003,4820,0322259,2 Fast 2 Furious,1
2003,4511,0342167,Camp,3
2003,983,0324133,Swimming Pool,3
2003,2510,0307351,Prey for Rock &amp; Roll,3
2003,6662,0274166,Johnny English,1
2003,6698,0301777,Robot Stories,3
2003,958,0165982,Sinbad: Legend of the Seven Seas,2
2003,4378,0306685,Cradle 2 the Grave,1
2003,8695,0348853,Nathalie...,3
2003,4109,0377094,Moi et mon blanc,1
2003,1858,0333780,"Legally Blonde 2: Red, White &amp; Blonde",3
2003,45,0313542,Runaway Jury,1
2003,6801,0377556,Bu san,0
2003,6161,0306841,The Lizzie McGuire Movie,3
2003,292,0337909,Calendar Girls,3
2003,8292,0332285,Off the Map,3
2003,3773,0370754,Voices of a Distant Star,0
2003,7392,0338309,Evil,1
2003,299,0388473,Tokyo Godfathers,3
2003,779,0314331,Love Actually,3
2003,6626,0285823,Once Upon a Time in Mexico,1
2003,7512,0251736,House of 1000 Corpses,3
2003,1153,0251127,How to Lose a Guy in 10 Days,3
2003,6995,0800318,The Cheetah Girls ,3
2003,3421,0332379,The School of Rock,3
2003,1225,0354575,The Five Obstructions,0
2003,3902,0344604,Apr&egrave;s Vous,3
2003,2741,0362387,2LDK,3
2003,2381,0339840,Undead,3
2003,4723,0342492,De gr&oslash;nne slagtere (’Green Butchers&#39;),1
2003,3700,0317303,Daddy Day Care,3
2003,320,0298814,The Core,3
2003,1460,0304415,Mona Lisa Smile,3
2003,8731,0257568,Kangaroo Jack,1
2003,4562,0366920,Pride and Prejudice,3
2003,8865,0349205,Cheaper by the Dozen,1
2003,3137,0339882,It’s Better to Be Wanted for Murder Than Not to Be Wanted at All,1
2003,4502,0300556,Timeline,1
2003,1467,0338188,The Missing,3
2003,58,0234215,The Matrix Reloaded,3
2003,8436,0305224,Anger Management,1
2003,5056,0317676,House of the Dead,2
2003,1997,0306734,Le divorce,3
2003,2821,0309593,Final Destination 2,3
2003,8242,0329101,Freddy vs. Jason,3
2003,1610,0380726,Stara basn. Kiedy slonce bylo bogiem (An Ancient Tale: When the Sun was God),2
2003,8879,0383206,Barbie of Swan Lake,3
2003,2402,0319061,Big Fish,1
2003,4745,0379363,Malibu Spring Break,3
2003,4035,0310778,Bon voyage,3
2003,8002,0319343,Elf,1
2003,5806,0138524,Intolerable Cruelty,3
2003,5107,0363589,Elephant,3
2003,2044,0301357,Goodbye Lenin!,3
2003,44,0320691,Underworld,3
2003,2320,0365376,A Tale of Two Sisters,3
2003,8198,0326977,I’m Not Scared,3
2003,1767,0346336,The Best of Youth,3
2003,2262,0199626,In the Cut,3
2003,4184,0368667,Interstella 5555: The 5tory of the 5ecret 5tar 5ystem,0
2003,508,0266697,Kill Bill: Vol. 1,3
2003,1404,0325710,The Last Samurai,0
2003,778,0266543,Finding Nemo,1
2003,6446,0367913,Ju-on 2,3
2003,271,0340855,Monster,3
2003,7027,0328880,Brother Bear,0
2003,7093,0353969,Memories of Murder,3
2003,102,0290334,X2 (X-Men 2),3
2004,1027,0327554,Catwoman,3
2004,5976,0420332,Veer-Zaara,3
2004,5609,0300051,Jersey Girl,2
2004,2544,0369339,Collateral,1
2004,6700,0337697,The Prince and Me,1
2004,6008,0364751,Without a Paddle,3
2004,2608,0384504,Saving Face,3
2004,75,0319262,The Day After Tomorrow,3
2004,2047,0339291,Lemony Snicket’s A Series of Unfortunate Events,3
2004,8959,0410696,Stuck in the Suburbs,3
2004,1763,0401233,Appleseed,3
2004,3314,0369672,A Love Song for Bobby Long,3
2004,352,0357413,Anchorman: The Legend of Ron Burgundy,3
2004,6739,0459175,All the Ships at Sea,3
2004,2323,0374900,Napoleon Dynamite,1
2004,868,0414852,Banlieue 13,0
2004,5117,0381681,Before Sunset,0
2004,2452,0407851,Hana and Alice,3
2004,8132,0335345,The Passion of the Christ,3
2004,4011,0375912,Layer Cake,1
2004,156,0362269,Kinsey,3
2004,4328,0371835,Ghost Cat,3
2004,3261,0338751,The Aviator,1
2004,2240,0370263,AVP: Alien vs. Predator,3
2004,1148,0405159,Million Dollar Baby,3
2004,781,0332280,The Notebook,3
2004,8545,0370919,Magyar vandor,0
2004,9323,0351977,Walking Tall,1
2004,199,0377092,Mean Girls,3
2004,4368,0415819,He Was Cool (Geunomeun meoshiteotda),3
2004,3642,0391198,The Grudge,3
2004,9480,0361467,Confessions of Teenage Drama Queen,3
2004,5673,0314498,The Perfect Score,3
2004,5336,0368891,National Treasure,2
2004,9191,0435286,Pokemon the Movie: Destiny Deoxys,1
2004,1220,0378793,Speak,3
2004,7648,0297284,Mindhunters,1
2004,956,0332452,Troy,1
2004,2441,0379306,A Good Woman,3
2004,4524,0349416,Eulogy,3
2004,763,0334965,Bring It on Again,3
2004,3423,0221637,The Third Society,1
2004,3833,0338479,Tales From The Crapper,3
2004,7206,0403703,Yu-Gi-Oh!: The Movie,0
2004,2448,0293508,The Phantom of the Opera,2
2004,7342,0374180,Romasanta,2
2004,5952,0440803,Shutter,1
2004,7145,0364961,The Assassination of Richard Nixon,1
2004,472,0377062,Flight of the Phoenix,0
2004,1597,0349825,Miracle,1
2004,4571,0361411,Bride and Prejudice,3
2004,2333,0304141,Harry Potter and the Prisoner of  Azkaban,3
2004,4298,0381707,White Chicks,3
2004,1740,0356470,A Cinderella Story,3
2004,2503,0362004,Palindromes,1
2004,1084,0406649,A Christmas Carol: The Musical,1
2004,9120,0367085,Soul Plane,3
2004,4928,0317198,Bridget Jones: The Edge of Reason,3
2004,3040,0360845,Notre musique,1
2004,7612,0328400,A Separate Peace,0
2004,3153,0363547,Dawn of the Dead,3
2004,4338,0167190,Hellboy,1
2004,3656,0337563,13 Going on 30,3
2004,5210,0290002,Meet the Fockers,3
2004,4828,0300270,The Holy Girl,3
2004,7478,0345950,The SpongeBob SquarePants Movie,3
2004,759,0279967,Mulan II,3
2004,108,0372183,The Bourne Supremacy,2
2004,3198,0363282,New York Minute,3
2004,3234,0212712,2046,3
2004,4453,1469259,Bratz the Video: Starrin’ &amp; Stylin&#39;,3
2004,7944,0408777,The Edukators,3
2004,4249,0403358,Nochnoy dozor (Night Watch),1
2004,5047,0409842,Corpses,3
2004,2386,0372588,Team America: World Police,2
2004,933,0388789,Born Into Brothels: Calcutta’s Red Light Kids,3
2004,966,0377084,Ladies in Lavender,3
2004,1001,0365748,Shaun of the Dead,3
2004,5550,0367479,After the Sunset,3
2004,4842,0368447,The Village,3
2004,3705,0378661,They Came Back,3
2004,1498,0381668,Tropical Malady,0
2004,1205,0343660,50 First Dates,2
2004,475,0349903,Ocean's Twelve,2
2004,1670,0344510,A Very Long Engagement,3
2004,638,0332375,Saved!,3
2004,258,0347149,Hauru no ugoku shiro (Howl's Moving Castle),3
2004,4059,0345074,Connie and Carla,3
2004,9425,0384116,G.O.R.A.,2
2004,6312,0426955,Barbie as the Princess and the Pauper,3
2004,7926,0359013,Blade: Trinity,3
2004,162,0298148,Shrek 2,3
2004,2035,0362227,The Terminal,1
2004,104,0289879,The Butterfly Effect,2
2004,5401,0412915,The Librarian: Quest for the Spear,3
2004,2768,0420251,Three... Extremes,3
2004,1348,0365135,Double Dare,3
2004,2514,0407246,Duck Season,1
2004,1420,0390384,Primer,1
2004,2946,0364343,The Final Cut,2
2004,3454,0350028,Raising Helen,3
2004,3130,0350258,Ray,3
2004,6907,0476680,Naruto the Movie: Ninja Clash in the Land of Snow,3
2004,3971,0338348,The Polar Express,1
2004,213,0366551,Harold and Kumar Go to White Castle,3
2004,1798,0388311,Or,3
2004,1461,0375233,Innocence,3
2004,50,0317705,The Incredibles,3
2004,6842,0348593,The Door in the Floor,1
2004,1731,0316654,Spider-Man 2,1
2004,5659,0361862,The Machinist,1
2004,7119,0419677,Dead Man’s Shoes,1
2004,6748,0411705,9 Songs,0
2004,7668,0338096,Dirty Dancing: Havana Nights,3
2004,5201,0364725,Dodgeball: A True Underdog Story,3
2004,4438,0299172,Home on the Range,3
2004,133,0338013,Eternal Sunshine of the Spotless Mind,2
2004,916,0356721,I Heart Huckabees,3
2004,6257,0304377,Mango Kiss,3
2004,2249,0375063,Sideways,3
2004,37,0343818,"I, Robot",1
2004,3450,0331632,Scooby Doo 2: Monsters Unleashed,3
2004,7234,0390450,Blessed,3
2004,8888,0330588,MXP: Most Extreme Primate,1
2004,1131,0327162,The Stepford Wives,3
2004,1890,0386820,Terkel i knibe,1
2004,1592,0327437,Around the World in 80 Days,1
2004,5988,0367110,Swades,3
2004,807,0387564,Saw,2
2004,4630,0399412,Nina,3
2004,509,0378194,Kill Bill: Vol. 2,3
2004,3565,0390205,The Spirit of Jeet Kune Do,1
2004,5629,0387658,Bionicle 2: Legends of Metru Nui,0
2004,1539,0296572,The Chronicles of Riddick,2
2004,7639,0372334,House of D,1
2004,8610,0415855,Hotel,3
2004,1021,0368933,The Princess Diaries 2: Royal Engagement,3
2004,6150,0361696,Raise Your Voice,3
2004,2041,0382189,My Summer of Love,3
2004,4408,0362270,The Life Aquatic with Steve Zissou,2
2004,281,0318627,Resident Evil: Apocalypse,3
2004,5573,0377752,Dear Frankie,3
2004,1060,0371823,"Mickey, Donald, Goofy: The Three Musketeers",2
2004,4587,0435224,Nemmeno il destino,1
2004,7653,0317042,One Point O,1
2004,3554,0373074,Kung Fu Hustle,0
2004,5877,0340012,Being Julia,3
2004,2080,0314063,Immortal (Ad Vitam),3
2004,4979,0307453,Shark Tale,1
2004,4696,0381966,Creep,3
2004,4389,0414923,Crimes of Fashion,3
2004,2995,0396184,With Blood on My Hands: Pusher II,3
2004,2266,0333766,Garden State,3
2004,6070,0431340,Puppet Master vs Demonic Toys,3
2004,7602,0368975,Sleepover,3
2004,5824,0384533,She Hate Me,2
2004,2501,0359423,A Home at the End of The World,3
2004,682,0346156,Sky Captain and the World of Tomorrow,3
2004,8680,0349260,In my country,3
2004,750,0365125,A Dirty Shame,3
2004,6077,0318403,The Lion King 1 1/2,1
2004,132,0327247,The Whole Ten Yards,1
2004,551,0367631,D.E.B.S.,3
2004,8546,0379071,Stop Mom Theresa!,2
2004,3609,0375679,Crash,3
2004,2871,0347048,Head-On,3
2004,342,0360201,Wimbledon,3
2004,1221,0367462,Say Yes Quickly,3
2004,5038,0439623,In Search of Santa,3
2004,7617,0384369,Before the Fall,1
2004,957,0338526,Van Helsing,3
2004,7790,0330793,The Punisher,1
2004,3311,0390221,Maria Full of Grace,3
2004,4486,0316732,Taxi,3
2004,1096,0385267,In Good Company,1
2004,349,0380366,Ae Fond Kiss...,2
2004,4525,0363988,Secret Window,1
2004,2612,0383694,Vera Drake,3
2004,3557,0423866,3-Iron,1
2004,565,0338139,Iron Jawed Angels,3
2004,4726,0367000,House of Voices (Saint Ange),3
2004,4083,0339072,Gladiatress,3
2004,2921,0337921,Cellular,3
2004,3772,0381348,The Place Promised in Our Early Days,1
2004,4565,0439491,Caribe,3
2004,1565,0417349,North and South,3
2004,4292,0353489,Ginger Snaps 2: Unleashed,3
2004,2817,0370986,Mysterious Skin,1
2004,5920,0346491,Alexander,1
2004,746,0371246,Spanglish,3
2004,1871,0308644,Finding Neverland,3
2004,5392,0382761,Jennifer’s Shadow,3
2004,2032,0376541,Closer,3
2004,6923,0369702,The Sea Inside,3
2004,5968,0388419,Christmas with the Kranks,3
2004,7471,0368658,Stage Beauty,2
2004,785,0416220,Shimotsuma monogatari (Kamikaze Girls),3
2004,853,0327679,Ella Enchanted,3
2004,6149,0364045,Taking Lives,2
2004,953,0377713,Cube Zero,3
2004,9363,0360779,Marseille,3
2004,1748,0363163,Der Untergang (Downfall),3
2005,1059,0386140,The Legend of Zorro,1
2005,461,0382077,Hide and Seek,3
2005,1587,0422778,The Muppets&#39; Wizard of Oz,3
2005,561,0393109,Brick,1
2005,3619,0356910,Mr. &amp; Mrs. Smith,2
2005,8664,0418239,Tickets,0
2005,4454,0372122,Adam &amp; Steve,3
2005,1425,0432348,Saw II,3
2005,7075,0441761,Free Zone,3
2005,4528,0404032,The Exorcism of Emily Rose,3
2005,2291,0338427,Shopgirl,2
2005,4593,0374536,Bewitched,3
2005,6503,0395699,The Pacifier,3
2005,218,0398712,Assault on Precinct 13,3
2005,1729,0367089,The Squid and the Whale,2
2005,674,0121766,Star Wars: Episode III - Revenge of the Sith,1
2005,4118,0408961,Kids in America,3
2005,2233,0415978,Me and You and Everyone We Know,3
2005,415,0424136,Hard Candy,3
2005,7539,0430105,Four Brothers,1
2005,816,0405422,The 40 Year Old Virgin,3
2005,5395,0466405,Gekijoban XXXHolic Manatsu no yoru no yume,3
2005,6485,0412922,Little Manhattan,3
2005,2369,0471834,Nana,3
2005,914,0402894,Casanova,3
2005,6212,0406158,"The Prize Winner of Defiance, Ohio",3
2005,5524,0368222,Romance &amp; Cigarettes,3
2005,5166,0480345,Barbie and the Magic of Pegasus,3
2005,756,0395972,North Country,3
2005,788,0380599,Oliver Twist,1
2005,1913,0342258,Danny the dog,1
2005,7266,0756522,Little Einsteins,1
2005,4718,0489134,Last Order: Final Fantasy VII,0
2005,3660,0377109,The Ring Two,3
2005,3727,0443295,"Yours, Mine and Ours",3
2005,2254,1016268,Enron: The Smartest Guys in the Room,1
2005,2351,0352248,Cinderella Man,2
2005,1627,0402022,AEon Flux,3
2005,1396,0425123,Just Like Heaven,3
2005,2522,0382628,Dark Water,3
2005,4150,0417001,Must Love Dogs,2
2005,6403,0398165,The Longest Yard,1
2005,3430,0377107,Proof,3
2005,4254,0414387,Pride and Prejudice,3
2005,5051,0349349,Die You Zombie Bastards!,1
2005,2024,0478988,The Call of Cthulhu,0
2005,5886,0451966,The Violin,1
2005,5547,0478976,Bad Reputation,3
2005,262,0407265,Transamerica,3
2005,7390,0475169,13 Tzameti,1
2005,1044,0426578,Sophie Scholl - Die letzten Tage,3
2005,330,0424205,Joyeux No&euml;l,0
2005,8908,0368709,Elizabethtown,3
2005,5455,0421238,The Proposition,1
2005,685,0240200,Water,3
2005,2568,0357110,The Ballad of Jack and Rose,3
2005,67,0401792,Sin City,3
2005,4676,0257516,Cursed,3
2005,4747,0439478,Boynton Beach Club,3
2005,3995,0388500,Beauty Shop,3
2005,2511,0369994,Strangers with Candy,3
2005,2575,0393162,Coach Carter,3
2005,8453,0382810,Little Fish,3
2005,6121,0456630,Rinne,3
2005,2739,0443536,Hoodwinked!,3
2005,1656,0388125,In Her Shoes,3
2005,2412,0294870,Rent,3
2005,4795,0388482,Transporter 2,1
2005,1761,0456912,A Bittersweet Life (Dalkomhan insaeng),2
2005,2518,0369441,Fun with Dick and Jane,3
2005,3698,0450278,Hostel,1
2005,6014,0411195,Breakfast on Pluto,2
2005,3767,0372532,The Wedding Date,3
2005,8390,0395251,The Producers,0
2005,2290,0421239,Red Eye,3
2005,5012,0428038,Sweet Land,3
2005,4352,0492571,Bratz: Rock Angelz,3
2005,1072,0407304,War of the Worlds,3
2005,4218,0383222,BloodRayne,3
2005,89,0434409,V for Vendetta,3
2005,8537,0414951,The Quiet,3
2005,6170,0432325,Die Hohle des gelben Hundes,3
2005,414,0427944,Thank You for Smoking,1
2005,6414,0451829,Funky Forest: The First Contact,3
2005,4992,0449092,Rings,1
2005,8476,0373450,Where the Truth Lies,3
2005,517,0399201,The Island,3
2005,1644,0439817,The Sun,0
2005,7256,0413573,Grey’s Anatomy,0
2005,3149,0351283,Madagascar,0
2005,8544,0402115,Just Sex and Nothing Else,2
2005,3991,0379725,Capote,3
2005,2603,0423651,Fingersmith,3
2005,8519,0411098,All the Invisible Children,3
2005,5498,0384573,Swimmers,3
2005,379,0435625,The Descent,3
2005,1951,0421229,Mrs Palfrey at The Claremont,3
2005,5112,0406375,Zathura: A Space Adventure,0
2005,4724,0445620,Paradise Now,1
2005,4798,0444653,Keeping Mum,3
2005,5252,0457489,Star Wars: Revelations,3
2005,4113,0386588,Hitch,2
2005,2293,0434124,Kinky Boots,3
2005,3246,0410097,Hustle &amp; Flow,3
2005,328,0400497,Herbie Fully Loaded,3
2005,21,0425357,The Pleasure Drivers,3
2005,7184,0443231,Rofuto,3
2005,229,0373469,Kiss Kiss Bang Bang,1
2005,7396,0438575,West Bank Story,1
2005,2933,0420015,Nine Lives,3
2005,1150,0320661,Kingdom of Heaven,0
2005,4961,0418455,Adam’s Apples,0
2005,5030,0423382,Tjenare kungen,3
2005,5800,0399146,A History of Violence,3
2005,4783,0369053,Separate Lies,1
2005,1018,0478160,Into Great Silence,0
2005,1819,0405325,Sky High,3
2005,4171,0448120,Single White Female 2: The Psycho,3
2005,4968,0357507,Boogeyman,2
2005,825,0397101,The Skeleton Key,3
2005,3046,0402158,L’empire des loups,3
2005,5372,0455577,Turtles Are Surprisingly Fast Swimmers,3
2005,4648,0421528,20 centimetros,3
2005,1753,0348333,Waiting...,3
2005,4834,0419773,Gespenster,3
2005,4077,0416320,Match Point,3
2005,3697,0360486,Constantine,1
2005,4178,0417385,Twelve and Holding,3
2005,1922,0403508,The Sisterhood of the Traveling Pants,3
2005,3053,0385700,Final Fantasy VII: Advent Children,3
2005,865,0412019,Broken Flowers,3
2005,5046,0415679,Boy Eats Girl,2
2005,7625,0384286,Cry_Wolf,3
2005,6568,0397065,House of Wax,2
2005,4386,0432291,The Fog,3
2005,250,0418763,Jarhead,0
2005,706,0360717,King Kong,0
2005,1532,0402399,The New World,3
2005,3843,0441041,Legion of the Dead,3
2005,2687,0342272,Dear Wendy,1
2005,7248,0468795,Linda Linda Linda,3
2005,6575,0369735,Monster-in-Law,0
2005,2458,0474361,Sisters in Law,3
2005,8139,0401398,Kronk’s New Groove,3
2005,4769,0375210,White Noise,1
2005,364,0418773,Junebug,3
2005,1872,0366627,The Jacket,2
2005,2270,0396269,Wedding Crashers,3
2005,1275,0473753,Angel-A,0
2005,3184,0446719,Isolation,1
2005,5302,0361089,Valiant,1
2005,420,0433383,"Good Night, and Good Luck.",1
2005,4234,0473105,Vampire Bats,3
2005,168,0358273,Walk the Line,3
2005,8550,0401385,Say Uncle,2
2005,204,0379786,Serenity,3
2005,4039,0450982,Barbie: Fairytopia,3
2005,378,0331933,Man of the House,3
2005,40,0372784,Batman Begins,1
2005,76,0371724,The Hitchhiker&#39;s Guide to the Galaxy,1
2005,4688,0384806,The Amityville Horror,3
2005,3237,0397535,Memoirs of a Geisha,3
2005,5178,0420509,The Aura,1
2005,6640,0357277,Elektra,3
2005,735,0451094,Chinjeolhan geumjassi,3
2005,2292,0421054,Domino,3
2005,8532,0371257,Stay,1
2005,3628,0395584,The Devil&#39;s Rejects,3
2005,1074,0385307,Miss Congeniality 2: Armed &amp; Fabulous,3
2005,2559,0423409,Tristram Shandy: A Cock and Bull Story,2
2005,1149,0419706,Doom,1
2005,2630,0410764,Tideland,3
2005,1907,0424774,The Adventures of Sharkboy and Lavagirl 3-D,1
2005,4229,0398375,Rumor Has It...,3
2005,99,0358082,Robots,1
2005,2037,0388795,Brokeback Mountain,2
2005,4711,0362165,Son of the Mask,1
2005,2509,0408790,Flightplan,3
2005,2541,0120667,Fantastic Four,1
2005,9092,0312004,Wallace &amp; Gromit: The Curse of the Were-Rabbit,1
2005,4518,0408306,Munich,1
2005,8415,0467421,Twitches,1
2005,7198,0416315,Wolf Creek,3
2005,1390,0121164,Corpse Bride,3
2005,1422,0417658,Factotum,1
2005,5747,0422272,Fr&aacute;giles (Fragile),3
2005,2417,0367594,Charlie and the Chocolate Factory,3
2005,4761,0422015,Le couperet,3
2005,1496,0424287,The Mostly Unfabulous Social Life of Ethan Green,3
2005,9139,0428856,La moustache,2
2005,7529,0380623,The Perfect Man,3
2005,4629,0419294,The Three Burials of Melquiades Estrada,3
2005,604,0435623,Conversations with Other Women,0
2005,3631,0435665,House of the Dead 2,3
2005,3677,0396652,Ice Princess,3
2005,1470,0363771,"The Chronicles of Narnia: The Lion, the Witch and the Wardrobe",3
2005,23,0448179,Wild Things: Diamonds in the Rough,3
2005,5697,0401085,C.R.A.Z.Y.,3
