country,code,year,life_expectancy
Kiribati,KIR,1988,59.394001
Kiribati,KIR,1989,59.880001
Kiribati,KIR,1990,60.370998
Kiribati,KIR,1991,60.854
Kiribati,KIR,1992,61.318001
Kiribati,KIR,1993,61.755001
Kiribati,KIR,1994,62.158001
Kiribati,KIR,1995,62.526001
Kiribati,KIR,1996,62.862
Kiribati,KIR,1997,63.174
Kiribati,KIR,1998,63.469002
Kiribati,KIR,1999,63.744999
Kiribati,KIR,2000,64.000999
Kiribati,KIR,2001,64.231003
Kiribati,KIR,2002,64.43
Kiribati,KIR,2003,64.598999
Kiribati,KIR,2004,64.739998
Kiribati,KIR,2005,64.859001
Kiribati,KIR,2006,64.960999
Kiribati,KIR,2007,65.054001
Kiribati,KIR,2008,65.146004
Kiribati,KIR,2009,65.244003
Kiribati,KIR,2010,65.353996
Kiribati,KIR,2011,65.481003
Kiribati,KIR,2012,65.623001
Kiribati,KIR,2013,65.779999
Kiribati,KIR,2014,65.948997
Kiribati,KIR,2015,66.129997
Kuwait,KWT,1908,26
Kuwait,KWT,1950,51.436001
Kuwait,KWT,1951,51.985001
Kuwait,KWT,1952,53.063999
Kuwait,KWT,1953,54.104
Kuwait,KWT,1954,55.105
Kuwait,KWT,1955,56.067001
Kuwait,KWT,1956,56.988998
Kuwait,KWT,1957,57.872002
Kuwait,KWT,1958,58.716
Kuwait,KWT,1959,59.52
Kuwait,KWT,1960,60.285
Kuwait,KWT,1961,61.009998
Kuwait,KWT,1962,61.696999
Kuwait,KWT,1963,62.346001
Kuwait,KWT,1964,62.960999
Kuwait,KWT,1965,63.542
Kuwait,KWT,1966,64.092003
Kuwait,KWT,1967,64.613998
Kuwait,KWT,1968,65.108002
Kuwait,KWT,1969,65.579002
Kuwait,KWT,1970,66.027
Kuwait,KWT,1971,66.453003
Kuwait,KWT,1972,66.857002
Kuwait,KWT,1973,67.240997
Kuwait,KWT,1974,67.607002
Kuwait,KWT,1975,67.958
Kuwait,KWT,1976,68.297997
Kuwait,KWT,1977,68.627998
Kuwait,KWT,1978,68.948997
Kuwait,KWT,1979,69.263
Kuwait,KWT,1980,69.572998
Kuwait,KWT,1981,69.877998
Kuwait,KWT,1982,70.178001
Kuwait,KWT,1983,70.470001
Kuwait,KWT,1984,70.751999
Kuwait,KWT,1985,71.021004
Kuwait,KWT,1986,71.273003
Kuwait,KWT,1987,71.504997
Kuwait,KWT,1988,71.717003
Kuwait,KWT,1989,71.907997
Kuwait,KWT,1990,72.079002
Kuwait,KWT,1991,72.232002
Kuwait,KWT,1992,72.369003
Kuwait,KWT,1993,72.496002
Kuwait,KWT,1994,72.612999
Kuwait,KWT,1995,72.722
Kuwait,KWT,1996,72.823997
Kuwait,KWT,1997,72.917
Kuwait,KWT,1998,73.003998
Kuwait,KWT,1999,73.084
Kuwait,KWT,2000,73.160004
Kuwait,KWT,2001,73.232002
Kuwait,KWT,2002,73.300003
Kuwait,KWT,2003,73.366997
Kuwait,KWT,2004,73.433998
Kuwait,KWT,2005,73.504997
Kuwait,KWT,2006,73.584
Kuwait,KWT,2007,73.669998
Kuwait,KWT,2008,73.764
Kuwait,KWT,2009,73.867996
Kuwait,KWT,2010,73.978996
Kuwait,KWT,2011,74.096001
Kuwait,KWT,2012,74.217003
Kuwait,KWT,2013,74.337997
Kuwait,KWT,2014,74.458
Kuwait,KWT,2015,74.577003
Kyrgyzstan,KGZ,1950,51.912998
Kyrgyzstan,KGZ,1951,52.141998
Kyrgyzstan,KGZ,1952,52.598
Kyrgyzstan,KGZ,1953,53.054001
Kyrgyzstan,KGZ,1954,53.507999
Kyrgyzstan,KGZ,1955,53.960999
Kyrgyzstan,KGZ,1956,54.412998
Kyrgyzstan,KGZ,1957,54.865002
Kyrgyzstan,KGZ,1958,55.317001
Kyrgyzstan,KGZ,1959,55.77
Kyrgyzstan,KGZ,1960,56.223999
Kyrgyzstan,KGZ,1961,56.681
Kyrgyzstan,KGZ,1962,57.139999
Kyrgyzstan,KGZ,1963,57.598999
Kyrgyzstan,KGZ,1964,58.056
Kyrgyzstan,KGZ,1965,58.505001
Kyrgyzstan,KGZ,1966,58.943001
Kyrgyzstan,KGZ,1967,59.365002
Kyrgyzstan,KGZ,1968,59.766998
Kyrgyzstan,KGZ,1969,60.146999
Kyrgyzstan,KGZ,1970,60.498001
Kyrgyzstan,KGZ,1971,60.816002
Kyrgyzstan,KGZ,1972,61.102001
Kyrgyzstan,KGZ,1973,61.362
Kyrgyzstan,KGZ,1974,61.603001
Kyrgyzstan,KGZ,1975,61.833
Kyrgyzstan,KGZ,1976,62.063
Kyrgyzstan,KGZ,1977,62.300999
Kyrgyzstan,KGZ,1978,62.557999
Kyrgyzstan,KGZ,1979,62.838001
Kyrgyzstan,KGZ,1980,63.152
Kyrgyzstan,KGZ,1981,63.508999
Kyrgyzstan,KGZ,1982,63.903
Kyrgyzstan,KGZ,1983,64.321999
Kyrgyzstan,KGZ,1984,64.75
Kyrgyzstan,KGZ,1985,65.165001
Kyrgyzstan,KGZ,1986,65.539001
Kyrgyzstan,KGZ,1987,65.852997
Kyrgyzstan,KGZ,1988,66.094002
Kyrgyzstan,KGZ,1989,66.257004
Kyrgyzstan,KGZ,1990,66.336998
Kyrgyzstan,KGZ,1991,66.339996
Kyrgyzstan,KGZ,1992,66.288002
Kyrgyzstan,KGZ,1993,66.206001
Kyrgyzstan,KGZ,1994,66.113998
Kyrgyzstan,KGZ,1995,66.036003
Kyrgyzstan,KGZ,1996,65.997002
Kyrgyzstan,KGZ,1997,66.007004
Kyrgyzstan,KGZ,1998,66.07
Kyrgyzstan,KGZ,1999,66.184998
Kyrgyzstan,KGZ,2000,66.337997
Kyrgyzstan,KGZ,2001,66.502998
Kyrgyzstan,KGZ,2002,66.656998
Kyrgyzstan,KGZ,2003,66.792
Kyrgyzstan,KGZ,2004,66.912003
Kyrgyzstan,KGZ,2005,67.046997
Kyrgyzstan,KGZ,2006,67.237999
Kyrgyzstan,KGZ,2007,67.514
Kyrgyzstan,KGZ,2008,67.887001
Kyrgyzstan,KGZ,2009,68.346001
Kyrgyzstan,KGZ,2010,68.860001
Kyrgyzstan,KGZ,2011,69.380997
Kyrgyzstan,KGZ,2012,69.861
Kyrgyzstan,KGZ,2013,70.264999
Kyrgyzstan,KGZ,2014,70.578003
Kyrgyzstan,KGZ,2015,70.801003
Laos,LAO,1950,40.339001
Laos,LAO,1951,40.485001
Laos,LAO,1952,40.779999
Laos,LAO,1953,41.077
Laos,LAO,1954,41.375999
Laos,LAO,1955,41.675999
Laos,LAO,1956,41.979
Laos,LAO,1957,42.284
Laos,LAO,1958,42.59
Laos,LAO,1959,42.896999
Laos,LAO,1960,43.203999
Laos,LAO,1961,43.511002
Laos,LAO,1962,43.817001
Laos,LAO,1963,44.120998
Laos,LAO,1964,44.424
Laos,LAO,1965,44.728001
Laos,LAO,1966,45.033001
Laos,LAO,1967,45.34
Laos,LAO,1968,45.650002
Laos,LAO,1969,45.962002
Laos,LAO,1970,46.272999
Laos,LAO,1971,46.577999
Laos,LAO,1972,46.875999
Laos,LAO,1973,47.166
Laos,LAO,1974,47.449001
Laos,LAO,1975,47.722
Laos,LAO,1976,47.985001
Laos,LAO,1977,48.243999
Laos,LAO,1978,48.502998
Laos,LAO,1979,48.771
Laos,LAO,1980,49.060001
Laos,LAO,1981,49.380001
Laos,LAO,1982,49.740002
Laos,LAO,1983,50.139999
Laos,LAO,1984,50.580002
Laos,LAO,1985,51.055
Laos,LAO,1986,51.553001
Laos,LAO,1987,52.063999
Laos,LAO,1988,52.576
Laos,LAO,1989,53.084999
Laos,LAO,1990,53.589001
Laos,LAO,1991,54.09
Laos,LAO,1992,54.594002
Laos,LAO,1993,55.105999
Laos,LAO,1994,55.627998
Laos,LAO,1995,56.158001
Laos,LAO,1996,56.698002
Laos,LAO,1997,57.245998
Laos,LAO,1998,57.800999
Laos,LAO,1999,58.359001
Laos,LAO,2000,58.923
Laos,LAO,2001,59.493999
Laos,LAO,2002,60.07
Laos,LAO,2003,60.647999
Laos,LAO,2004,61.223999
Laos,LAO,2005,61.792999
Laos,LAO,2006,62.348
Laos,LAO,2007,62.886002
Laos,LAO,2008,63.402
Laos,LAO,2009,63.893002
Laos,LAO,2010,64.357002
Laos,LAO,2011,64.794998
Laos,LAO,2012,65.208
Laos,LAO,2013,65.599998
Laos,LAO,2014,65.974998
Laos,LAO,2015,66.334999
Latin America and the Caribbean,,1950,50.040001
Latin America and the Caribbean,,1951,50.352001
Latin America and the Caribbean,,1952,50.971001
Latin America and the Caribbean,,1953,51.580002
Latin America and the Caribbean,,1954,52.178001
Latin America and the Caribbean,,1955,52.766998
Latin America and the Caribbean,,1956,53.345001
Latin America and the Caribbean,,1957,53.911999
Latin America and the Caribbean,,1958,54.466
Latin America and the Caribbean,,1959,55.007
Latin America and the Caribbean,,1960,55.530998
Latin America and the Caribbean,,1961,56.035999
Latin America and the Caribbean,,1962,56.522999
Latin America and the Caribbean,,1963,56.990002
Latin America and the Caribbean,,1964,57.439999
Latin America and the Caribbean,,1965,57.879002
Latin America and the Caribbean,,1966,58.313
Latin America and the Caribbean,,1967,58.745998
Latin America and the Caribbean,,1968,59.181999
Latin America and the Caribbean,,1969,59.620998
Latin America and the Caribbean,,1970,60.061001
Latin America and the Caribbean,,1971,60.495998
Latin America and the Caribbean,,1972,60.919998
Latin America and the Caribbean,,1973,61.330002
Latin America and the Caribbean,,1974,61.726002
Latin America and the Caribbean,,1975,62.109001
Latin America and the Caribbean,,1976,62.483002
Latin America and the Caribbean,,1977,62.852001
Latin America and the Caribbean,,1978,63.220001
Latin America and the Caribbean,,1979,63.59
Latin America and the Caribbean,,1980,63.960999
Latin America and the Caribbean,,1981,64.333
Latin America and the Caribbean,,1982,64.702003
Latin America and the Caribbean,,1983,65.067001
Latin America and the Caribbean,,1984,65.427002
Latin America and the Caribbean,,1985,65.782997
Latin America and the Caribbean,,1986,66.134003
Latin America and the Caribbean,,1987,66.481003
Latin America and the Caribbean,,1988,66.825996
Latin America and the Caribbean,,1989,67.170998
Latin America and the Caribbean,,1990,67.522003
Latin America and the Caribbean,,1991,67.883003
Latin America and the Caribbean,,1992,68.257004
Latin America and the Caribbean,,1993,68.643997
Latin America and the Caribbean,,1994,69.041
Latin America and the Caribbean,,1995,69.444
Latin America and the Caribbean,,1996,69.848
Latin America and the Caribbean,,1997,70.245003
Latin America and the Caribbean,,1998,70.629997
Latin America and the Caribbean,,1999,70.999001
Latin America and the Caribbean,,2000,71.348
Latin America and the Caribbean,,2001,71.676003
Latin America and the Caribbean,,2002,71.985001
Latin America and the Caribbean,,2003,72.278
Latin America and the Caribbean,,2004,72.557999
Latin America and the Caribbean,,2005,72.825996
Latin America and the Caribbean,,2006,73.084999
Latin America and the Caribbean,,2007,73.335999
Latin America and the Caribbean,,2008,73.584
Latin America and the Caribbean,,2009,73.827003
Latin America and the Caribbean,,2010,74.068001
Latin America and the Caribbean,,2011,74.304001
Latin America and the Caribbean,,2012,74.535004
Latin America and the Caribbean,,2013,74.759003
Latin America and the Caribbean,,2014,74.976997
Latin America and the Caribbean,,2015,75.190002
Latvia,LVA,1896,44.954399
Latvia,LVA,1924,53.700001
Latvia,LVA,1935,58.084
Latvia,LVA,1950,59.686001
Latvia,LVA,1951,60.418999
Latvia,LVA,1952,61.831001
Latvia,LVA,1953,63.133999
Latvia,LVA,1954,64.329002
Latvia,LVA,1955,65.414001
Latvia,LVA,1956,66.390999
Latvia,LVA,1957,67.258003
Latvia,LVA,1958,68.017998
Latvia,LVA,1959,68.668999
Latvia,LVA,1960,69.212997
Latvia,LVA,1961,69.653
Latvia,LVA,1962,69.995003
Latvia,LVA,1963,70.246002
Latvia,LVA,1964,70.417999
Latvia,LVA,1965,70.522003
Latvia,LVA,1966,70.568001
Latvia,LVA,1967,70.564003
Latvia,LVA,1968,70.521004
Latvia,LVA,1969,70.446999
Latvia,LVA,1970,70.344002
Latvia,LVA,1971,70.207001
Latvia,LVA,1972,70.035004
Latvia,LVA,1973,69.832001
Latvia,LVA,1974,69.612999
Latvia,LVA,1975,69.392998
Latvia,LVA,1976,69.189003
Latvia,LVA,1977,69.015999
Latvia,LVA,1978,68.887001
Latvia,LVA,1979,68.813004
Latvia,LVA,1980,68.819
Latvia,LVA,1981,68.926003
Latvia,LVA,1982,69.125
Latvia,LVA,1983,69.389
Latvia,LVA,1984,69.686996
Latvia,LVA,1985,69.946999
Latvia,LVA,1986,70.089996
Latvia,LVA,1987,70.07
Latvia,LVA,1988,69.873001
Latvia,LVA,1989,69.514999
Latvia,LVA,1990,69.052002
Latvia,LVA,1991,68.563004
Latvia,LVA,1992,68.141998
Latvia,LVA,1993,67.861
Latvia,LVA,1994,67.751999
Latvia,LVA,1995,67.828003
Latvia,LVA,1996,68.075996
Latvia,LVA,1997,68.436996
Latvia,LVA,1998,68.855003
Latvia,LVA,1999,69.296997
Latvia,LVA,2000,69.725998
Latvia,LVA,2001,70.108002
Latvia,LVA,2002,70.434998
Latvia,LVA,2003,70.709
Latvia,LVA,2004,70.931999
Latvia,LVA,2005,71.129997
Latvia,LVA,2006,71.339996
Latvia,LVA,2007,71.598
Latvia,LVA,2008,71.920998
Latvia,LVA,2009,72.306999
Latvia,LVA,2010,72.737999
Latvia,LVA,2011,73.177002
Latvia,LVA,2012,73.586998
Latvia,LVA,2013,73.936996
Latvia,LVA,2014,74.218002
Latvia,LVA,2015,74.431
Least developed countries,,1950,35.050999
Least developed countries,,1951,35.334
Least developed countries,,1952,35.889999
Least developed countries,,1953,36.43
Least developed countries,,1954,36.952
Least developed countries,,1955,37.458
Least developed countries,,1956,37.948002
Least developed countries,,1957,38.424999
Least developed countries,,1958,38.890999
Least developed countries,,1959,39.351002
Least developed countries,,1960,39.812
Least developed countries,,1961,40.278999
Least developed countries,,1962,40.754002
Least developed countries,,1963,41.237
Least developed countries,,1964,41.721001
Least developed countries,,1965,42.188999
Least developed countries,,1966,42.619999
Least developed countries,,1967,43.001999
Least developed countries,,1968,43.327
Least developed countries,,1969,43.599998
Least developed countries,,1970,43.827999
Least developed countries,,1971,44.025002
Least developed countries,,1972,44.215
Least developed countries,,1973,44.421001
Least developed countries,,1974,44.659
Least developed countries,,1975,44.950001
Least developed countries,,1976,45.311001
Least developed countries,,1977,45.740002
Least developed countries,,1978,46.228001
Least developed countries,,1979,46.764
Least developed countries,,1980,47.331001
Least developed countries,,1981,47.907001
Least developed countries,,1982,48.466999
Least developed countries,,1983,48.990002
Least developed countries,,1984,49.462002
Least developed countries,,1985,49.868
Least developed countries,,1986,50.198002
Least developed countries,,1987,50.465
Least developed countries,,1988,50.686001
Least developed countries,,1989,50.875999
Least developed countries,,1990,51.057999
Least developed countries,,1991,51.257999
Least developed countries,,1992,51.494999
Least developed countries,,1993,51.783001
Least developed countries,,1994,52.132
Least developed countries,,1995,52.540001
Least developed countries,,1996,52.995998
Least developed countries,,1997,53.481998
Least developed countries,,1998,53.984001
Least developed countries,,1999,54.497002
Least developed countries,,2000,55.027
Least developed countries,,2001,55.582001
Least developed countries,,2002,56.169998
Least developed countries,,2003,56.792999
Least developed countries,,2004,57.445
Least developed countries,,2005,58.118
Least developed countries,,2006,58.800999
Least developed countries,,2007,59.479
Least developed countries,,2008,60.138
Least developed countries,,2009,60.769001
Least developed countries,,2010,61.361
Least developed countries,,2011,61.909
Least developed countries,,2012,62.415001
Least developed countries,,2013,62.883999
Least developed countries,,2014,63.317001
Least developed countries,,2015,63.716
Lebanon,LBN,1950,59.585999
Lebanon,LBN,1951,59.813999
Lebanon,LBN,1952,60.261002
Lebanon,LBN,1953,60.693001
Lebanon,LBN,1954,61.108002
Lebanon,LBN,1955,61.507
Lebanon,LBN,1956,61.889999
Lebanon,LBN,1957,62.257
Lebanon,LBN,1958,62.609001
Lebanon,LBN,1959,62.945
Lebanon,LBN,1960,63.266998
Lebanon,LBN,1961,63.575001
Lebanon,LBN,1962,63.870998
Lebanon,LBN,1963,64.156998
Lebanon,LBN,1964,64.434998
Lebanon,LBN,1965,64.709
Lebanon,LBN,1966,64.982002
Lebanon,LBN,1967,65.254997
Lebanon,LBN,1968,65.528
Lebanon,LBN,1969,65.800003
Lebanon,LBN,1970,66.067001
Lebanon,LBN,1971,66.322998
Lebanon,LBN,1972,66.565002
Lebanon,LBN,1973,66.789001
Lebanon,LBN,1974,66.995003
Lebanon,LBN,1975,67.182999
Lebanon,LBN,1976,67.351997
Lebanon,LBN,1977,67.508003
Lebanon,LBN,1978,67.656998
Lebanon,LBN,1979,67.804001
Lebanon,LBN,1980,67.955002
Lebanon,LBN,1981,68.114998
Lebanon,LBN,1982,68.287003
Lebanon,LBN,1983,68.474998
Lebanon,LBN,1984,68.681
Lebanon,LBN,1985,68.903999
Lebanon,LBN,1986,69.142998
Lebanon,LBN,1987,69.393997
Lebanon,LBN,1988,69.655998
Lebanon,LBN,1989,69.93
Lebanon,LBN,1990,70.222
Lebanon,LBN,1991,70.537003
Lebanon,LBN,1992,70.877998
Lebanon,LBN,1993,71.248001
Lebanon,LBN,1994,71.646004
Lebanon,LBN,1995,72.070999
Lebanon,LBN,1996,72.522003
Lebanon,LBN,1997,72.990997
Lebanon,LBN,1998,73.473
Lebanon,LBN,1999,73.959
Lebanon,LBN,2000,74.446999
Lebanon,LBN,2001,74.933998
Lebanon,LBN,2002,75.417999
Lebanon,LBN,2003,75.891998
Lebanon,LBN,2004,76.350998
Lebanon,LBN,2005,76.786003
Lebanon,LBN,2006,77.186996
Lebanon,LBN,2007,77.553001
Lebanon,LBN,2008,77.880997
Lebanon,LBN,2009,78.172997
Lebanon,LBN,2010,78.43
Lebanon,LBN,2011,78.655998
Lebanon,LBN,2012,78.860001
Lebanon,LBN,2013,79.050003
Lebanon,LBN,2014,79.231003
Lebanon,LBN,2015,79.408997
Lesotho,LSO,1950,41.014999
Lesotho,LSO,1951,41.294998
Lesotho,LSO,1952,41.860001
Lesotho,LSO,1953,42.438
Lesotho,LSO,1954,43.029999
Lesotho,LSO,1955,43.632999
Lesotho,LSO,1956,44.244999
Lesotho,LSO,1957,44.860001
Lesotho,LSO,1958,45.469002
Lesotho,LSO,1959,46.056
Lesotho,LSO,1960,46.602001
Lesotho,LSO,1961,47.089001
Lesotho,LSO,1962,47.500999
Lesotho,LSO,1963,47.828999
Lesotho,LSO,1964,48.080002
Lesotho,LSO,1965,48.264
Lesotho,LSO,1966,48.401001
Lesotho,LSO,1967,48.521999
Lesotho,LSO,1968,48.655998
Lesotho,LSO,1969,48.821999
Lesotho,LSO,1970,49.036999
Lesotho,LSO,1971,49.308998
Lesotho,LSO,1972,49.633999
Lesotho,LSO,1973,50.006001
Lesotho,LSO,1974,50.425999
Lesotho,LSO,1975,50.896
Lesotho,LSO,1976,51.417999
Lesotho,LSO,1977,51.985001
Lesotho,LSO,1978,52.582001
Lesotho,LSO,1979,53.195999
Lesotho,LSO,1980,53.806999
Lesotho,LSO,1981,54.396
Lesotho,LSO,1982,54.949001
Lesotho,LSO,1983,55.462002
Lesotho,LSO,1984,55.931
Lesotho,LSO,1985,56.395
Lesotho,LSO,1986,56.904999
Lesotho,LSO,1987,57.48
Lesotho,LSO,1988,58.098
Lesotho,LSO,1989,58.708
Lesotho,LSO,1990,59.206001
Lesotho,LSO,1991,59.464001
Lesotho,LSO,1992,59.394001
Lesotho,LSO,1993,58.944
Lesotho,LSO,1994,58.112
Lesotho,LSO,1995,56.902
Lesotho,LSO,1996,55.351002
Lesotho,LSO,1997,53.584
Lesotho,LSO,1998,51.75
Lesotho,LSO,1999,49.971001
Lesotho,LSO,2000,48.404999
Lesotho,LSO,2001,47.195
Lesotho,LSO,2002,46.394001
Lesotho,LSO,2003,46.021
Lesotho,LSO,2004,46.077999
Lesotho,LSO,2005,46.521
Lesotho,LSO,2006,47.265999
Lesotho,LSO,2007,48.171001
Lesotho,LSO,2008,49.112
Lesotho,LSO,2009,50.014
Lesotho,LSO,2010,50.826
Lesotho,LSO,2011,51.529999
Lesotho,LSO,2012,52.158001
Lesotho,LSO,2013,52.737999
Lesotho,LSO,2014,53.268002
Lesotho,LSO,2015,53.744999
Less developed regions,,1950,40.549
Less developed regions,,1951,40.862999
Less developed regions,,1952,41.465
Less developed regions,,1953,42.014
Less developed regions,,1954,42.509998
Less developed regions,,1955,42.955002
Less developed regions,,1956,43.355999
Less developed regions,,1957,43.723999
Less developed regions,,1958,44.077999
Less developed regions,,1959,44.452
Less developed regions,,1960,44.882
Less developed regions,,1961,45.408001
Less developed regions,,1962,46.060001
Less developed regions,,1963,46.854
Less developed regions,,1964,47.777
Less developed regions,,1965,48.793999
Less developed regions,,1966,49.849998
Less developed regions,,1967,50.882999
Less developed regions,,1968,51.841
Less developed regions,,1969,52.699001
Less developed regions,,1970,53.448002
Less developed regions,,1971,54.098
Less developed regions,,1972,54.683998
Less developed regions,,1973,55.237
Less developed regions,,1974,55.765999
Less developed regions,,1975,56.277
Less developed regions,,1976,56.771999
Less developed regions,,1977,57.248001
Less developed regions,,1978,57.701
Less developed regions,,1979,58.137001
Less developed regions,,1980,58.556999
Less developed regions,,1981,58.965
Less developed regions,,1982,59.362999
Less developed regions,,1983,59.75
Less developed regions,,1984,60.126999
Less developed regions,,1985,60.487999
Less developed regions,,1986,60.830002
Less developed regions,,1987,61.146999
Less developed regions,,1988,61.438999
Less developed regions,,1989,61.709
Less developed regions,,1990,61.958
Less developed regions,,1991,62.192001
Less developed regions,,1992,62.417
Less developed regions,,1993,62.641998
Less developed regions,,1994,62.872002
Less developed regions,,1995,63.113998
Less developed regions,,1996,63.372002
Less developed regions,,1997,63.646999
Less developed regions,,1998,63.938999
Less developed regions,,1999,64.248001
Less developed regions,,2000,64.575996
Less developed regions,,2001,64.921997
Less developed regions,,2002,65.281998
Less developed regions,,2003,65.653
Less developed regions,,2004,66.029999
Less developed regions,,2005,66.410004
Less developed regions,,2006,66.792999
Less developed regions,,2007,67.176003
Less developed regions,,2008,67.554001
Less developed regions,,2009,67.924004
Less developed regions,,2010,68.279999
Less developed regions,,2011,68.617996
Less developed regions,,2012,68.936996
Less developed regions,,2013,69.235001
Less developed regions,,2014,69.514
Less developed regions,,2015,69.773003
"Less developed regions, excluding China",,1950,39.368
"Less developed regions, excluding China",,1951,39.726002
"Less developed regions, excluding China",,1952,40.433998
"Less developed regions, excluding China",,1953,41.126999
"Less developed regions, excluding China",,1954,41.805
"Less developed regions, excluding China",,1955,42.466999
"Less developed regions, excluding China",,1956,43.115002
"Less developed regions, excluding China",,1957,43.749001
"Less developed regions, excluding China",,1958,44.370998
"Less developed regions, excluding China",,1959,44.980999
"Less developed regions, excluding China",,1960,45.583
"Less developed regions, excluding China",,1961,46.179001
"Less developed regions, excluding China",,1962,46.77
"Less developed regions, excluding China",,1963,47.356998
"Less developed regions, excluding China",,1964,47.938
"Less developed regions, excluding China",,1965,48.509998
"Less developed regions, excluding China",,1966,49.064999
"Less developed regions, excluding China",,1967,49.598999
"Less developed regions, excluding China",,1968,50.111
"Less developed regions, excluding China",,1969,50.604
"Less developed regions, excluding China",,1970,51.082001
"Less developed regions, excluding China",,1971,51.553001
"Less developed regions, excluding China",,1972,52.026001
"Less developed regions, excluding China",,1973,52.504002
"Less developed regions, excluding China",,1974,52.991001
"Less developed regions, excluding China",,1975,53.481998
"Less developed regions, excluding China",,1976,53.974998
"Less developed regions, excluding China",,1977,54.462002
"Less developed regions, excluding China",,1978,54.937
"Less developed regions, excluding China",,1979,55.396
"Less developed regions, excluding China",,1980,55.839001
"Less developed regions, excluding China",,1981,56.264999
"Less developed regions, excluding China",,1982,56.676998
"Less developed regions, excluding China",,1983,57.076
"Less developed regions, excluding China",,1984,57.463001
"Less developed regions, excluding China",,1985,57.835999
"Less developed regions, excluding China",,1986,58.193001
"Less developed regions, excluding China",,1987,58.535999
"Less developed regions, excluding China",,1988,58.863998
"Less developed regions, excluding China",,1989,59.18
"Less developed regions, excluding China",,1990,59.486
"Less developed regions, excluding China",,1991,59.784
"Less developed regions, excluding China",,1992,60.077
"Less developed regions, excluding China",,1993,60.367001
"Less developed regions, excluding China",,1994,60.659
"Less developed regions, excluding China",,1995,60.952
"Less developed regions, excluding China",,1996,61.247002
"Less developed regions, excluding China",,1997,61.542999
"Less developed regions, excluding China",,1998,61.841999
"Less developed regions, excluding China",,1999,62.146999
"Less developed regions, excluding China",,2000,62.462002
"Less developed regions, excluding China",,2001,62.792
"Less developed regions, excluding China",,2002,63.139999
"Less developed regions, excluding China",,2003,63.506001
"Less developed regions, excluding China",,2004,63.889999
"Less developed regions, excluding China",,2005,64.290001
"Less developed regions, excluding China",,2006,64.705002
"Less developed regions, excluding China",,2007,65.128998
"Less developed regions, excluding China",,2008,65.555
"Less developed regions, excluding China",,2009,65.976997
"Less developed regions, excluding China",,2010,66.387001
"Less developed regions, excluding China",,2011,66.777
"Less developed regions, excluding China",,2012,67.144997
"Less developed regions, excluding China",,2013,67.489998
"Less developed regions, excluding China",,2014,67.808998
"Less developed regions, excluding China",,2015,68.103996
"Less developed regions, excluding least developed countries",,1950,41.369999
"Less developed regions, excluding least developed countries",,1951,41.688999
"Less developed regions, excluding least developed countries",,1952,42.296001
"Less developed regions, excluding least developed countries",,1953,42.846001
"Less developed regions, excluding least developed countries",,1954,43.337002
"Less developed regions, excluding least developed countries",,1955,43.771999
"Less developed regions, excluding least developed countries",,1956,44.16
"Less developed regions, excluding least developed countries",,1957,44.511002
"Less developed regions, excluding least developed countries",,1958,44.848
"Less developed regions, excluding least developed countries",,1959,45.208
"Less developed regions, excluding least developed countries",,1960,45.633999
"Less developed regions, excluding least developed countries",,1961,46.168999
"Less developed regions, excluding least developed countries",,1962,46.848999
"Less developed regions, excluding least developed countries",,1963,47.691002
"Less developed regions, excluding least developed countries",,1964,48.683998
"Less developed regions, excluding least developed countries",,1965,49.787998
"Less developed regions, excluding least developed countries",,1966,50.945999
"Less developed regions, excluding least developed countries",,1967,52.087002
"Less developed regions, excluding least developed countries",,1968,53.153999
"Less developed regions, excluding least developed countries",,1969,54.117001
"Less developed regions, excluding least developed countries",,1970,54.964001
"Less developed regions, excluding least developed countries",,1971,55.703999
"Less developed regions, excluding least developed countries",,1972,56.373001
"Less developed regions, excluding least developed countries",,1973,57.001999
"Less developed regions, excluding least developed countries",,1974,57.598
"Less developed regions, excluding least developed countries",,1975,58.166
"Less developed regions, excluding least developed countries",,1976,58.702
"Less developed regions, excluding least developed countries",,1977,59.202999
"Less developed regions, excluding least developed countries",,1978,59.668999
"Less developed regions, excluding least developed countries",,1979,60.102001
"Less developed regions, excluding least developed countries",,1980,60.511002
"Less developed regions, excluding least developed countries",,1981,60.901001
"Less developed regions, excluding least developed countries",,1982,61.278
"Less developed regions, excluding least developed countries",,1983,61.646
"Less developed regions, excluding least developed countries",,1984,62.007999
"Less developed regions, excluding least developed countries",,1985,62.362999
"Less developed regions, excluding least developed countries",,1986,62.709999
"Less developed regions, excluding least developed countries",,1987,63.042
"Less developed regions, excluding least developed countries",,1988,63.356998
"Less developed regions, excluding least developed countries",,1989,63.653999
"Less developed regions, excluding least developed countries",,1990,63.933998
"Less developed regions, excluding least developed countries",,1991,64.195999
"Less developed regions, excluding least developed countries",,1992,64.442001
"Less developed regions, excluding least developed countries",,1993,64.679001
"Less developed regions, excluding least developed countries",,1994,64.910004
"Less developed regions, excluding least developed countries",,1995,65.142998
"Less developed regions, excluding least developed countries",,1996,65.384003
"Less developed regions, excluding least developed countries",,1997,65.636002
"Less developed regions, excluding least developed countries",,1998,65.903
"Less developed regions, excluding least developed countries",,1999,66.184998
"Less developed regions, excluding least developed countries",,2000,66.484001
"Less developed regions, excluding least developed countries",,2001,66.797997
"Less developed regions, excluding least developed countries",,2002,67.120003
