titleId,seasonNumber,title,date,av_rating,share,genres
tt5249462,1,Erased,2016-02-15,8.5013,0.1,"Animation,Drama,Fantasy"
tt0796264,1,Eureka,2006-08-25,7.9565,0.57,"Adventure,Comedy,Drama"
tt0796264,2,Eureka,2007-08-21,7.841,0.51,"Adventure,Comedy,Drama"
tt0796264,3,Eureka,2009-05-05,7.9129,0.62,"Adventure,Comedy,Drama"
tt0796264,4,Eureka,2011-02-28,8.0644,0.4,"Adventure,Comedy,Drama"
tt0796264,5,Eureka,2012-06-03,8.3299,0.28,"Adventure,Comedy,Drama"
tt0318883,2,Everwood,2003-09-22,6.1,0.04,Drama
tt3155320,1,Extant,2014-08-14,7.291,0.25,"Drama,Sci-Fi,Thriller"
tt3155320,2,Extant,2015-08-05,7.4825,0.11,"Drama,Sci-Fi,Thriller"
tt3186162,1,Eye Candy,2015-02-12,8.3987,0.07,"Crime,Drama,Mystery"
tt4326894,1,F Is for Family,2015-12-18,7.9735,0.12,"Animation,Comedy,Drama"
tt4326894,2,F Is for Family,2017-05-30,8.1123,0.1,"Animation,Comedy,Drama"
tt7491982,1,FBI,2018-09-28,7.1153,0.05,"Crime,Drama,Mystery"
tt1586676,1,Fairly Legal,2011-01-23,7.8428,0.02,"Comedy,Drama"
tt3127020,1,Faking It,2014-05-16,8.632,0.07,"Comedy,Drama,Romance"
tt3127020,2,Faking It,2015-03-21,8.7298,0.1,"Comedy,Drama,Romance"
tt3127020,3,Faking It,2016-03-22,8.3607,0.01,"Comedy,Drama,Romance"
tt1462059,1,Falling Skies,2011-07-13,7.4768,0.53,"Action,Adventure,Drama"
tt1462059,2,Falling Skies,2012-07-14,8.0411,0.52,"Action,Adventure,Drama"
tt1462059,3,Falling Skies,2013-07-04,7.9686,0.29,"Action,Adventure,Drama"
tt1462059,4,Falling Skies,2014-07-29,7.6965,0.25,"Action,Adventure,Drama"
tt1462059,5,Falling Skies,2015-07-29,7.5706,0.18,"Action,Adventure,Drama"
tt4520992,1,Falling Water,2016-11-10,7.5475,0.03,"Drama,Mystery,Sci-Fi"
tt4578474,1,Famous in Love,2017-04-19,8.2863,0.05,"Drama,Romance"
tt2802850,1,Fargo,2014-05-16,9.094,2.66,"Crime,Drama,Thriller"
tt2802850,2,Fargo,2015-11-12,9.1114,2.03,"Crime,Drama,Thriller"
tt2802850,3,Fargo,2017-05-20,8.6596,1.25,"Crime,Drama,Thriller"
tt0187636,1,Farscape,1999-07-23,7.6435,5,"Adventure,Drama,Sci-Fi"
tt0187636,2,Farscape,2000-07-26,7.6777,3.37,"Adventure,Drama,Sci-Fi"
tt0187636,3,Farscape,2001-08-04,7.8073,2.42,"Adventure,Drama,Sci-Fi"
tt0187636,4,Farscape,2002-10-28,7.5873,1.49,"Adventure,Drama,Sci-Fi"
tt3743822,1,Fear the Walking Dead,2015-09-14,7.5791,1.11,"Drama,Horror,Sci-Fi"
tt3743822,2,Fear the Walking Dead,2016-07-12,7.2095,1.12,"Drama,Horror,Sci-Fi"
tt3743822,3,Fear the Walking Dead,2017-08-15,7.4823,1.02,"Drama,Horror,Sci-Fi"
tt3743822,4,Fear the Walking Dead,2018-07-08,7.4229,1.56,"Drama,Horror,Sci-Fi"
tt5095238,1,Fear the Walking Dead: Flight 462,2015-10-04,7.0896,0.09,"Drama,Horror,Sci-Fi"
tt5973164,1,Fearless,2017-06-12,7.9,0,"Crime,Drama,Mystery"
tt5363766,1,Feed the Beast,2016-06-17,7.8093,0.02,"Crime,Drama"
tt0134247,1,Felicity,1998-09-29,8.3,0.08,"Drama,Romance"
tt1984119,1,Feud,2017-03-31,8.8497,0.27,"Biography,Drama"
tt3186138,1,Finding Carter,2014-08-03,7.5528,0.04,Drama
tt3186138,2,Finding Carter,2015-03-31,7.3,0,Drama
tt0303461,1,Firefly,2002-12-30,8.6716,10.96,"Adventure,Drama,Sci-Fi"
tt4973548,1,Flaked,2016-03-11,7.6796,0.06,"Comedy,Drama"
tt4973548,2,Flaked,2017-06-02,7.6282,0.03,"Comedy,Drama"
tt0959086,1,Flash Gordon,2007-08-17,4.8625,0.04,"Action,Adventure,Drama"
tt1441135,1,Flashforward,2010-01-29,8.1153,1.02,"Drama,Mystery,Sci-Fi"
tt3507484,1,Flesh and Bone,2015-11-06,8.4351,0.07,Drama
tt6437276,1,For The People,2018-03-27,7.5,0.01,Drama
tt3487382,1,Forever,2014-12-30,8.8899,0.98,"Crime,Drama,Fantasy"
tt0193676,1,Freaks and Geeks,2000-03-15,8.805,8.32,"Comedy,Drama"
tt5531470,1,Frequency,2016-11-25,8.0335,0.13,"Drama,Fantasy,Mystery"
tt0758745,1,Friday Night Lights,2007-01-04,7.0093,1.23,"Drama,Sport"
tt0758745,2,Friday Night Lights,2007-12-01,7.6077,0.51,"Drama,Sport"
tt0758745,3,Friday Night Lights,2008-11-12,8.4095,0.43,"Drama,Sport"
tt0758745,4,Friday Night Lights,2009-12-20,8.6724,0.39,"Drama,Sport"
tt0758745,5,Friday Night Lights,2010-12-19,8.7262,0.3,"Drama,Sport"
tt5565334,1,Friends from College,2017-07-14,6.8751,0.06,"Comedy,Drama"
tt1119644,1,Fringe,2009-01-04,8.2275,3.93,"Drama,Mystery,Sci-Fi"
tt1119644,2,Fringe,2010-01-16,8.4464,3.14,"Drama,Mystery,Sci-Fi"
tt1119644,3,Fringe,2011-01-16,8.5189,1.98,"Drama,Mystery,Sci-Fi"
tt1119644,4,Fringe,2012-01-27,8.4401,2.28,"Drama,Mystery,Sci-Fi"
tt1119644,5,Fringe,2012-11-23,8.7508,1.35,"Drama,Mystery,Sci-Fi"
tt0120570,1,From the Earth to the Moon,1998-04-24,6.7856,1.7,"Action,Drama,History"
tt0092359,3,Full House,1990-01-07,7.371,3.25,"Comedy,Drama,Family"
tt0092359,4,Full House,1990-12-20,7.5753,3.42,"Comedy,Drama,Family"
tt0092359,5,Full House,1992-01-18,7.1779,12.61,"Comedy,Drama,Family"
tt0092359,6,Full House,1993-01-02,7.2591,4.95,"Comedy,Drama,Family"
tt0092359,7,Full House,1993-12-11,7.1325,4.95,"Comedy,Drama,Family"
tt0092359,8,Full House,1995-01-16,7.0448,2.12,"Comedy,Drama,Family"
tt5770786,1,GLOW,2017-06-23,8.0219,0.33,"Comedy,Drama,Sport"
tt5770786,2,GLOW,2018-06-29,8.5137,0.42,"Comedy,Drama,Sport"
tt4074374,1,Game of Silence,2016-04-28,8.0979,0.02,Drama
tt0944947,1,Game of Thrones,2011-05-18,9.1268,13.62,"Action,Adventure,Drama"
tt0944947,2,Game of Thrones,2012-05-02,9.0852,14.2,"Action,Adventure,Drama"
tt0944947,3,Game of Thrones,2013-05-02,9.2876,11.14,"Action,Adventure,Drama"
tt0944947,4,Game of Thrones,2014-05-09,9.4282,11.07,"Action,Adventure,Drama"
tt0944947,5,Game of Thrones,2015-05-13,9.1323,9.63,"Action,Adventure,Drama"
tt0944947,6,Game of Thrones,2016-05-25,9.4943,15.18,"Action,Adventure,Drama"
tt0944947,7,Game of Thrones,2017-08-06,9.3014,10.53,"Action,Adventure,Drama"
tt2719784,1,Gang Related,2014-07-03,8.5149,0.08,"Action,Crime,Drama"
tt0995832,1,Generation Kill,2008-08-03,8.5224,0.46,"Drama,War"
tt1883092,1,Generation War,2013-03-18,8.163,0.07,"Action,Drama,History"
tt5673782,1,Genius,2017-05-26,8.3801,0.19,"Biography,Drama,History"
tt5673782,2,Genius,2018-05-20,7.6855,0.14,"Biography,Drama,History"
tt6856484,1,Ghost Wars,2017-11-05,7.4723,0.05,"Drama,Fantasy,Horror"
tt0460644,1,Ghost Whisperer,2006-01-03,7.5819,0.5,"Drama,Fantasy"
tt0460644,2,Ghost Whisperer,2007-01-02,7.5037,0.39,"Drama,Fantasy"
tt0460644,3,Ghost Whisperer,2008-01-06,7.5974,0.31,"Drama,Fantasy"
tt0460644,4,Ghost Whisperer,2009-01-16,7.6091,0.32,"Drama,Fantasy"
tt0460644,5,Ghost Whisperer,2010-01-08,7.8727,0.05,"Drama,Fantasy"
tt5909930,1,Ghoul,2018-08-24,7.9,0.03,"Drama,Fantasy,Horror"
tt0238784,1,Gilmore Girls,2001-01-13,8.3601,3.84,"Comedy,Drama"
tt0238784,2,Gilmore Girls,2002-01-20,8.3987,2.25,"Comedy,Drama"
tt0238784,3,Gilmore Girls,2003-01-26,8.3926,2.97,"Comedy,Drama"
tt0238784,4,Gilmore Girls,2004-01-14,8.4503,2.6,"Comedy,Drama"
tt0238784,5,Gilmore Girls,2005-01-11,8.3792,1.54,"Comedy,Drama"
tt0238784,6,Gilmore Girls,2006-01-08,8.2182,0.89,"Comedy,Drama"
tt0238784,7,Gilmore Girls,2007-01-13,7.9985,0.93,"Comedy,Drama"
tt5435008,1,Gilmore Girls: A Year in the Life,2016-11-25,8.3718,0.16,"Comedy,Drama"
tt2543796,1,Girl Meets World,2014-10-19,8.2312,0.24,"Comedy,Drama,Family"
tt2543796,2,Girl Meets World,2015-08-30,8.3482,0.25,"Comedy,Drama,Family"
tt2543796,3,Girl Meets World,2016-09-11,8.2113,0.09,"Comedy,Drama,Family"
tt1723816,1,Girls,2012-05-16,7.3999,0.52,"Comedy,Drama"
tt1723816,2,Girls,2013-02-13,7.4477,0.28,"Comedy,Drama"
tt1723816,3,Girls,2014-02-13,7.4117,0.22,"Comedy,Drama"
tt1723816,4,Girls,2015-02-16,7.3132,0.14,"Comedy,Drama"
tt1723816,5,Girls,2016-03-22,7.9589,0.13,"Comedy,Drama"
tt1723816,6,Girls,2017-03-15,7.7528,0.18,"Comedy,Drama"
tt1327801,1,Glee,2010-01-05,8.6951,2.45,"Comedy,Drama,Music"
tt1327801,2,Glee,2011-01-20,8.6476,1.63,"Comedy,Drama,Music"
tt1327801,3,Glee,2012-01-29,8.6066,1.73,"Comedy,Drama,Music"
tt1327801,4,Glee,2013-01-14,8.2433,0.89,"Comedy,Drama,Music"
tt1327801,5,Glee,2014-02-02,8.4054,0.68,"Comedy,Drama,Music"
tt1327801,6,Glee,2015-02-13,8.6775,0.37,"Comedy,Drama,Music"
tt7948998,1,God Friended Me,2018-10-03,8.071,0.04,"Comedy,Drama"
tt5516154,1,Godless,2017-11-22,8.4053,0.29,"Drama,Western"
tt4687880,1,Goliath,2016-10-14,8.5282,0.16,Drama
tt4687880,2,Goliath,2018-06-15,7.4785,0.32,Drama
tt2049116,1,Gomorrah,2014-05-23,8.4043,0.2,"Crime,Drama,Thriller"
tt2049116,2,Gomorrah,2016-05-27,8.3611,0.1,"Crime,Drama,Thriller"
tt2049116,3,Gomorrah,2017-12-04,8.309,0.09,"Crime,Drama,Thriller"
tt4855114,1,Good Behavior,2016-12-13,8.4665,0.1,"Crime,Drama,Mystery"
tt4855114,2,Good Behavior,2017-11-15,8.5169,0.06,"Crime,Drama,Mystery"
tt6474378,1,Good Girls,2018-02-26,7.9,0.03,"Comedy,Crime,Drama"
tt1415889,1,Good Luck Charlie,2010-04-04,8.2,0.01,"Comedy,Drama,Family"
tt1415889,4,Good Luck Charlie,2014-02-16,8.6,0.01,"Comedy,Drama,Family"
tt3906732,1,Good Witch,2015-03-24,8.0314,0.04,"Comedy,Drama,Fantasy"
tt3906732,2,Good Witch,2015-10-24,8.4,0.01,"Comedy,Drama,Fantasy"
tt3906732,3,Good Witch,2016-10-22,8.4,0.01,"Comedy,Drama,Fantasy"
tt3906732,4,Good Witch,2017-10-22,7.5,0.01,"Comedy,Drama,Fantasy"
tt0397442,1,Gossip Girl,2007-12-28,7.6462,1.33,"Drama,Romance"
tt0397442,2,Gossip Girl,2008-12-30,7.8331,1.61,"Drama,Romance"
tt0397442,3,Gossip Girl,2010-01-08,7.6309,0.74,"Drama,Romance"
tt0397442,4,Gossip Girl,2011-01-04,7.5314,0.53,"Drama,Romance"
tt0397442,5,Gossip Girl,2012-01-18,7.3279,0.65,"Drama,Romance"
tt0397442,6,Gossip Girl,2012-11-13,7.6584,0.36,"Drama,Romance"
tt3749900,1,Gotham,2015-01-02,8.3012,2.9,"Action,Crime,Drama"
tt3749900,2,Gotham,2016-01-17,8.7267,1.54,"Action,Crime,Drama"
tt3749900,3,Gotham,2017-01-19,8.4649,1.28,"Action,Crime,Drama"
tt3749900,4,Gotham,2018-01-16,8.6719,1.94,"Action,Crime,Drama"
tt2393813,1,Graceland,2013-07-23,8.4502,0.12,"Action,Crime,Drama"
tt2393813,2,Graceland,2014-07-28,8.5502,0.07,"Action,Crime,Drama"
tt2393813,3,Graceland,2015-07-04,8.5176,0.01,"Action,Crime,Drama"
tt0976014,1,Greek,2007-07-25,7.4932,0.07,"Comedy,Drama"
tt0976014,4,Greek,2011-03-07,9.4,0.01,"Comedy,Drama"
tt0413573,1,Grey's Anatomy,2005-04-24,8.486,1.63,"Drama,Romance"
tt0413573,2,Grey's Anatomy,2006-01-16,8.7868,2.59,"Drama,Romance"
tt0413573,3,Grey's Anatomy,2007-01-18,8.3451,2.37,"Drama,Romance"
tt0413573,4,Grey's Anatomy,2008-01-10,8.0167,1.6,"Drama,Romance"
tt0413573,5,Grey's Anatomy,2009-01-15,8.9359,2.34,"Drama,Romance"
tt0413573,6,Grey's Anatomy,2010-01-16,8.5097,1.66,"Drama,Romance"
tt0413573,7,Grey's Anatomy,2011-01-09,7.3107,1.05,"Drama,Romance"
tt0413573,8,Grey's Anatomy,2012-01-16,8.6265,1.39,"Drama,Romance"
tt0413573,9,Grey's Anatomy,2013-01-23,8.2577,0.84,"Drama,Romance"
tt0413573,10,Grey's Anatomy,2014-01-16,7.2621,0.71,"Drama,Romance"
tt0413573,11,Grey's Anatomy,2015-01-31,7.3174,0.67,"Drama,Romance"
tt0413573,12,Grey's Anatomy,2016-02-06,8.5268,0.5,"Drama,Romance"
tt0413573,13,Grey's Anatomy,2017-01-23,7.5594,0.58,"Drama,Romance"
tt0413573,14,Grey's Anatomy,2018-01-29,8.6014,1.23,"Drama,Romance"
tt0413573,15,Grey's Anatomy,2018-09-29,8.2666,0.07,"Drama,Romance"
tt1830617,1,Grimm,2012-02-11,8.2762,1.66,"Drama,Fantasy,Horror"
tt1830617,2,Grimm,2012-12-29,8.5517,1.32,"Drama,Fantasy,Horror"
tt1830617,3,Grimm,2014-02-01,8.7073,0.65,"Drama,Fantasy,Horror"
tt1830617,4,Grimm,2015-02-03,8.7208,0.58,"Drama,Fantasy,Horror"
tt1830617,5,Grimm,2016-02-21,8.5377,0.41,"Drama,Fantasy,Horror"
tt1830617,6,Grimm,2017-02-17,8.6292,0.3,"Drama,Fantasy,Horror"
tt5376862,1,Guilt,2016-06-13,7.6,0,Drama
tt6128262,1,Gunpowder,2017-11-29,7.5,0.05,"Drama,History"
tt5503718,1,Gypsy,2017-06-30,7.6622,0.15,"Drama,Thriller"
tt2543312,1,Halt and Catch Fire,2014-07-02,8.246,0.26,Drama
tt2543312,2,Halt and Catch Fire,2015-07-01,8.3179,0.16,Drama
tt2543312,3,Halt and Catch Fire,2016-09-16,8.4143,0.1,Drama
tt2543312,4,Halt and Catch Fire,2017-09-17,8.6686,0.14,Drama
tt3973768,1,Hand of God,2015-07-24,7.2763,0.12,"Crime,Drama"
tt3973768,2,Hand of God,2017-03-10,8.1111,0.01,"Crime,Drama"
tt2243973,1,Hannibal,2013-05-11,8.667,2.41,"Crime,Drama,Horror"
tt2243973,2,Hannibal,2014-04-11,9.2883,2.42,"Crime,Drama,Horror"
tt2243973,3,Hannibal,2015-07-17,9.052,1.8,"Crime,Drama,Horror"
tt3729898,1,Hap and Leonard,2016-03-17,7.9484,0.04,"Crime,Drama,Thriller"
tt3729898,2,Hap and Leonard,2017-04-03,8.2276,0.03,"Crime,Drama,Thriller"
tt3095080,1,Happyish,2015-04-29,6.9795,0.01,"Comedy,Drama"
tt1232320,1,Harper's Island,2009-05-28,7.659,0.43,"Drama,Horror,Mystery"
tt7242816,1,Harrow,2018-03-09,7.8,0.01,Drama
tt1582453,1,Harry's Law,2011-01-20,7.7161,0.02,"Comedy,Crime,Drama"
tt1832979,1,Hart of Dixie,2012-01-11,7.9998,0.44,"Comedy,Drama,Romance"
tt1832979,2,Hart of Dixie,2013-01-13,8.0901,0.21,"Comedy,Drama,Romance"
tt1832979,3,Hart of Dixie,2014-02-02,8.0124,0.14,"Comedy,Drama,Romance"
tt1832979,4,Hart of Dixie,2015-02-11,8.723,0.07,"Comedy,Drama,Romance"
tt5467814,1,Haters Back Off!,2016-10-14,7.5318,0.06,"Comedy,Drama,Romance"
tt1985443,1,Hatfields & McCoys,2012-05-29,8.1617,0.11,"Drama,History,Romance"
tt1600194,1,Hawaii Five-0,2011-01-04,8.3425,0.79,"Action,Crime,Drama"
tt1600194,2,Hawaii Five-0,2011-12-31,8.4298,0.63,"Action,Crime,Drama"
tt1600194,3,Hawaii Five-0,2013-01-15,8.2003,0.46,"Action,Crime,Drama"
tt1600194,4,Hawaii Five-0,2014-01-08,8.3449,0.34,"Action,Crime,Drama"
tt1600194,5,Hawaii Five-0,2015-01-19,8.3125,0.33,"Action,Crime,Drama"
tt1600194,6,Hawaii Five-0,2016-01-22,8.1672,0.23,"Action,Crime,Drama"
tt1600194,7,Hawaii Five-0,2017-01-11,7.9759,0.27,"Action,Crime,Drama"
tt1600194,8,Hawaii Five-0,2018-01-21,7.6242,0.43,"Action,Crime,Drama"
tt1600194,9,Hawaii Five-0,2018-09-28,8.2,0.01,"Action,Crime,Drama"
tt4481266,1,Heartbeat,2016-03-28,8.1117,0.02,"Comedy,Drama,Romance"
tt1094229,1,Heartland,2007-10-17,8.158,0.03,"Drama,Family"
tt1094229,4,Heartland,2011-01-16,8.6525,0.02,"Drama,Family"
tt1094229,5,Heartland,2011-09-18,8.9,0.01,"Drama,Family"
tt1596356,1,Hellcats,2010-09-08,7.5,0.01,"Comedy,Drama"
tt0111999,1,Hercules: The Legendary Journeys,1995-02-27,7.2526,1.88,"Action,Adventure,Drama"
tt0111999,2,Hercules: The Legendary Journeys,1996-01-04,7.1916,2.62,"Action,Adventure,Drama"
tt0111999,3,Hercules: The Legendary Journeys,1997-01-14,7.2886,1.32,"Action,Adventure,Drama"
tt0111999,4,Hercules: The Legendary Journeys,1997-12-29,6.9898,1.31,"Action,Adventure,Drama"
tt0111999,5,Hercules: The Legendary Journeys,1999-01-06,7.2231,1.14,"Action,Adventure,Drama"
tt0111999,6,Hercules: The Legendary Journeys,1999-10-17,7.4119,0.39,"Action,Adventure,Drama"
tt5923012,1,Here and Now,2018-03-06,7.566,0.06,"Comedy,Drama"
tt0813715,1,Heroes,2007-01-03,8.4818,4.46,"Drama,Fantasy,Sci-Fi"
tt0813715,2,Heroes,2007-10-29,7.8981,1.54,"Drama,Fantasy,Sci-Fi"
tt0813715,3,Heroes,2009-01-04,7.6512,2.72,"Drama,Fantasy,Sci-Fi"
tt0813715,4,Heroes,2009-11-24,7.4616,1.51,"Drama,Fantasy,Sci-Fi"
tt3556944,1,Heroes Reborn,2015-11-08,7.7635,0.32,"Drama,Fantasy,Sci-Fi"
tt1441589,1,Heroes and Villains,2007-11-11,7.5618,0.03,"Documentary,Drama"
tt0115200,1,Hey Arnold!,1996-11-12,8.4119,0.83,"Animation,Comedy,Drama"
tt0115200,5,Hey Arnold!,2002-11-11,8.8,0.03,"Animation,Comedy,Drama"
tt6078096,1,High Maintenance,2016-10-03,8.084,0.03,"Comedy,Drama"
tt6078096,2,High Maintenance,2018-02-12,8.4997,0.03,"Comedy,Drama"
tt1796960,1,Homeland,2011-11-09,8.4248,2.02,"Crime,Drama,Mystery"
tt1796960,2,Homeland,2012-11-07,8.682,2.28,"Crime,Drama,Mystery"
tt1796960,3,Homeland,2013-11-06,8.2983,1.43,"Crime,Drama,Mystery"
tt1796960,4,Homeland,2014-11-07,8.392,1.48,"Crime,Drama,Mystery"
tt1796960,5,Homeland,2015-11-11,8.429,0.85,"Crime,Drama,Mystery"
tt1796960,6,Homeland,2017-02-27,8.1587,0.69,"Crime,Drama,Mystery"
tt1796960,7,Homeland,2018-03-21,8.3374,1.05,"Crime,Drama,Mystery"
tt0106028,1,Homicide: Life on the Street,1993-02-25,8.3121,2.19,"Crime,Drama,Mystery"
tt0106028,2,Homicide: Life on the Street,1994-01-06,8.6524,0.24,"Crime,Drama,Mystery"
tt0106028,3,Homicide: Life on the Street,1994-12-02,8.8058,0.14,"Crime,Drama,Mystery"
tt0106028,4,Homicide: Life on the Street,1995-12-01,9.1,0.07,"Crime,Drama,Mystery"
tt0106028,6,Homicide: Life on the Street,1997-12-05,9.6,0.13,"Crime,Drama,Mystery"
tt5425186,1,Horace and Pete,2016-03-01,8.6142,0.12,"Comedy,Drama"
tt2647258,1,Hostages,2013-11-12,7.624,0.13,"Drama,Mystery,Thriller"
tt3543082,1,Hotel Beau Séjour,2017-01-08,7.4,0,"Crime,Drama,Mystery"
tt0106029,1,Hotel Room,1993-01-08,7.3095,0.44,"Drama,Mystery"
tt3132738,1,Houdini,2014-09-01,7.8,0.03,"Biography,Drama"
tt0412142,1,House,2005-02-17,8.6372,8.73,"Drama,Mystery"
tt0412142,2,House,2006-02-02,8.6887,4.76,"Drama,Mystery"
tt0412142,3,House,2007-01-22,8.692,4.89,"Drama,Mystery"
tt0412142,4,House,2008-01-02,9.0595,4.78,"Drama,Mystery"
tt0412142,5,House,2009-01-12,8.7248,4.64,"Drama,Mystery"
tt0412142,6,House,2010-01-17,8.813,3.37,"Drama,Mystery"
tt0412142,7,House,2011-01-26,8.4639,2.22,"Drama,Mystery"
tt0412142,8,House,2012-02-01,8.4848,2.63,"Drama,Mystery"
tt1856010,1,House of Cards,2013-02-01,8.5615,2.8,Drama
tt1856010,2,House of Cards,2014-02-14,8.9269,2.19,Drama
tt1856010,3,House of Cards,2015-02-27,8.6182,1.63,Drama
tt1856010,4,House of Cards,2016-03-04,8.8505,1.23,Drama
tt1856010,5,House of Cards,2017-05-30,8.4187,1.09,Drama
tt1797404,1,House of Lies,2012-02-18,7.3035,0.23,"Comedy,Drama"
tt1797404,2,House of Lies,2013-02-25,7.174,0.11,"Comedy,Drama"
tt1797404,3,House of Lies,2014-02-22,7.321,0.07,"Comedy,Drama"
tt1797404,4,House of Lies,2015-02-06,7.4086,0.03,"Comedy,Drama"
tt1797404,5,House of Lies,2016-06-12,8,0,"Comedy,Drama"
tt3205802,1,How to Get Away with Murder,2014-12-07,8.7374,1.14,"Crime,Drama,Mystery"
tt3205802,2,How to Get Away with Murder,2015-12-12,8.9206,0.74,"Crime,Drama,Mystery"
tt3205802,3,How to Get Away with Murder,2016-12-04,8.7582,0.44,"Crime,Drama,Mystery"
tt3205802,4,How to Get Away with Murder,2017-12-14,8.7836,0.42,"Crime,Drama,Mystery"
tt3205802,5,How to Get Away with Murder,2018-09-30,8.6119,0.06,"Crime,Drama,Mystery"
tt1299365,1,How to Make It in America,2010-02-21,7.214,0.04,"Comedy,Drama"
tt1299365,2,How to Make It in America,2011-10-02,8.1,0.01,"Comedy,Drama"
tt0409570,1,Huff,2004-11-07,8.6,0.12,"Comedy,Drama"
tt1229413,1,Hung,2009-08-05,7.5411,0.3,"Comedy,Drama"
tt1229413,2,Hung,2010-08-04,7.2474,0.15,"Comedy,Drama"
tt1229413,3,Hung,2011-11-02,7.5019,0.09,"Comedy,Drama"
tt4983204,1,Hunters,2016-04-14,7.0429,0.01,"Crime,Drama,Sci-Fi"
tt0379632,1,Hustle,2004-03-16,8.2727,0.35,"Crime,Drama,Mystery"
tt0379632,2,Hustle,2005-04-07,8.3666,0.16,"Crime,Drama,Mystery"
tt0379632,3,Hustle,2006-03-25,8.4443,0.09,"Crime,Drama,Mystery"
tt0379632,4,Hustle,2007-05-05,8.0545,0.08,"Crime,Drama,Mystery"
tt0379632,5,Hustle,2009-01-25,8.5,0.04,"Crime,Drama,Mystery"
tt0379632,8,Hustle,2012-02-17,8.9,0.01,"Crime,Drama,Mystery"
tt3973808,1,Hysteria,2014-08-28,7,0,"Drama,Mystery"
tt4938700,1,I'm Dying Up Here,2017-06-14,7.2484,0.02,"Comedy,Drama"
tt0920489,1,Il commissario Montalbano,1999-05-09,7.6114,0.15,"Crime,Drama,Mystery"
tt0920489,2,Il commissario Montalbano,2000-05-05,7.5,0.15,"Crime,Drama,Mystery"
tt0920489,4,Il commissario Montalbano,2002-11-06,7.618,0.12,"Crime,Drama,Mystery"
tt0920489,3,Il commissario Montalbano,2003-03-31,7.3946,0.09,"Crime,Drama,Mystery"
tt0920489,9,Il commissario Montalbano,2013-04-15,7.4,0.01,"Crime,Drama,Mystery"
tt5212822,1,Imposters,2017-03-10,8.3871,0.07,"Comedy,Drama,Mystery"
tt0935095,1,In Plain Sight,2008-06-04,7.7558,0.05,"Crime,Drama,Mystery"
tt0835434,1,In Treatment,2008-02-26,8.411,0.71,Drama
tt0835434,2,In Treatment,2009-04-05,7.9,0.01,Drama
tt5729304,1,In the Dark,2017-07-11,7.2,0,"Crime,Drama,Mystery"
tt4118466,1,Incorporated,2016-12-30,7.8942,0.06,"Crime,Drama,Sci-Fi"
tt5963958,1,Innocent,2018-03-22,7.5,0.01,"Crime,Drama,Mystery"
tt6487482,1,Insatiable,2018-08-10,7.4208,0.29,"Comedy,Drama,Thriller"
tt0874608,1,Inspector Lewis,2008-01-06,8.0401,0.46,"Crime,Drama,Mystery"
tt0874608,2,Inspector Lewis,2008-03-05,7.9361,0.2,"Crime,Drama,Mystery"
tt0874608,3,Inspector Lewis,2009-08-05,7.8454,0.16,"Crime,Drama,Mystery"
tt0874608,4,Inspector Lewis,2010-09-15,7.7816,0.11,"Crime,Drama,Mystery"
tt0874608,5,Inspector Lewis,2011-09-21,7.9013,0.08,"Crime,Drama,Mystery"
tt0874608,6,Inspector Lewis,2012-07-05,7.7897,0.1,"Crime,Drama,Mystery"
tt0874608,7,Inspector Lewis,2013-04-04,7.8951,0.08,"Crime,Drama,Mystery"
tt0874608,8,Inspector Lewis,2014-10-21,7.9191,0.06,"Crime,Drama,Mystery"
tt0874608,9,Inspector Lewis,2015-10-23,7.7168,0.05,"Crime,Drama,Mystery"
tt4124758,1,Instinct,2018-05-11,7.5945,0.14,"Crime,Drama,Mystery"
tt2693776,1,Intelligence,2014-02-17,8.2028,0.18,"Action,Drama,Sci-Fi"
tt3865236,1,Into the Badlands,2015-12-02,8.4627,0.24,"Action,Adventure,Drama"
tt3865236,2,Into the Badlands,2017-04-19,8.4198,0.22,"Action,Adventure,Drama"
tt3865236,3,Into the Badlands,2018-05-19,8.3568,0.22,"Action,Adventure,Drama"
tt0409572,1,Into the West,2005-06-24,8.4205,0.08,"Adventure,Drama,History"
tt0460651,1,Invasion,2006-01-30,7.5525,0.28,"Drama,Horror,Mystery"
tt0112022,1,JAG,1995-11-13,7.977,1.11,"Action,Crime,Drama"
tt0112022,2,JAG,1997-01-03,7.9,0.04,"Action,Crime,Drama"
tt0112022,3,JAG,1997-10-28,8.2,0.31,"Action,Crime,Drama"
tt0112022,8,JAG,2003-04-25,8.1552,0.1,"Action,Crime,Drama"
tt0112022,10,JAG,2005-04-29,9,0.03,"Action,Crime,Drama"
tt0780362,1,Jane Eyre,2007-01-24,8.4217,0.06,"Drama,Romance"
tt6682754,1,Jean-Claude Van Johnson,2017-09-25,8.1191,0.23,"Action,Comedy,Drama"
tt0805663,1,Jericho,2007-01-07,8.1838,1.53,"Action,Drama,Mystery"
tt0805663,2,Jericho,2008-03-04,8.5589,0.52,"Action,Drama,Mystery"
tt2357547,1,Jessica Jones,2015-11-20,8.5321,2.06,"Action,Crime,Drama"
tt2357547,2,Jessica Jones,2018-03-08,7.9765,1.86,"Action,Crime,Drama"
tt0472027,1,John Adams,2008-03-31,8.3472,0.38,"Biography,Drama,History"
tt0320038,1,John Doe,2002-09-20,8.8,0.17,"Drama,Mystery,Sci-Fi"
